Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P08201	P08201		nirB		5.4162e+06	5.3344e+06	5.45394e+06	5.59782e+06	5.59523e+06	5.4705e+06
P08244	P08244		pyrF		1.03511e+07	1.02577e+07	1.07832e+07	1.0065e+07	1.03826e+07	1.02645e+07
P08245	P08245		yciH		830108	803770	849396	789272	796483	812768
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.53073e+06	1.51048e+06	1.48258e+06			
P08312	P08312		pheS		1.4677e+07	1.46234e+07	1.45788e+07	1.43556e+07	1.4201e+07	1.44987e+07
P08331	P08331		cpdB		3.50952e+06	3.44372e+06	3.48714e+06	3.56429e+06	3.46044e+06	3.53361e+06
P08337	P08337		mutT		1.11753e+06	1.05461e+06	1.04577e+06	1.06245e+06	1.01519e+06	1.12362e+06
P08373	P08373		murB		1.74199e+06	1.68875e+06	1.75277e+06	1.79651e+06	1.7845e+06	1.82422e+06
P08390	P08390		usg		5.52773e+06	5.64906e+06	5.65075e+06	5.70385e+06	5.6897e+06	5.73272e+06
P08395	P08395		sppA		3.33577e+06	3.16274e+06	3.34987e+06	3.21119e+06	3.22688e+06	3.03547e+06
P08506	P08506		dacC		6.20803e+06	6.10101e+06	6.26607e+06	6.48766e+06	6.4655e+06	6.69938e+06
P08622	P08622		dnaJ		6.91815e+06	6.92178e+06	6.92579e+06	7.03397e+06	7.02279e+06	7.11898e+06
P08660	P08660		lysC		2.59167e+06	2.62147e+06	2.58925e+06	2.48779e+06	2.46261e+06	2.61949e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.03816e+06	2.11959e+06	2.03803e+06	563733	409813	456510
P08839	P08839		ptsI		3.42092e+07	3.4702e+07	3.40813e+07	3.52496e+07	3.51477e+07	3.50629e+07
P08956	P08956		hsdR		1.72741e+06	1.69887e+06	1.63109e+06	1.59388e+06	1.63902e+06	1.54175e+06
P08957	P08957		hsdM		1.21104e+07	1.21379e+07	1.19823e+07	1.24091e+07	1.22541e+07	1.23058e+07
P09029	P09029		purK		1.11018e+06	1.10682e+06	1.17353e+06	1.13972e+06	1.1196e+06	1.12144e+06
P09030	P09030		xthA		3.34324e+06	3.44614e+06	3.39216e+06	3.70784e+06	3.62178e+06	3.68631e+06
P09053	P09053		avtA		521127	532160	485422	473512	474004	569088
P09126	P09126		hemD		1.44963e+06	1.50247e+06	1.5531e+06	1.46666e+06	1.53858e+06	1.58471e+06
P09127	P09127		hemX		1.24676e+07	1.25004e+07	1.27524e+07	1.19992e+07	1.24239e+07	1.24369e+07
P09147	P09147		galE		8.97517e+06	9.09164e+06	9.17906e+06	9.46214e+06	9.48449e+06	9.55859e+06
P09148	P09148		galT		1.55736e+06	1.63931e+06	1.68394e+06	1.86259e+06	1.74143e+06	1.7449e+06
P09152	P09152		narG		5.4371e+06	5.37668e+06	5.58452e+06	5.45245e+06	5.4389e+06	5.45727e+06
P09155	P09155		rnd		2.40168e+06	2.40833e+06	2.41624e+06	2.30573e+06	2.30764e+06	2.20263e+06
P09158	P09158		speE		7.22356e+06	7.17164e+06	7.14084e+06	7.67065e+06	7.66833e+06	7.42067e+06
P09169	P09169		ompT		5.88853e+06	5.67841e+06	5.98928e+06	6.01425e+06	5.97138e+06	5.93523e+06
P09323	P09323		nagE		852311	653964	765260	689013	847928	757894
P09372	P09372		grpE		4.3157e+07	4.49178e+07	4.51489e+07	4.65079e+07	4.60846e+07	4.77597e+07
P09373	P09373		pflB		2.93851e+08	2.96322e+08	2.86999e+08	2.96806e+08	2.94886e+08	2.9398e+08
P09394	P09394		glpQ		5.73562e+06	5.73224e+06	5.639e+06	5.75707e+06	5.67007e+06	5.74912e+06
P09424	P09424		mtlD		2.43133e+06	2.35099e+06	2.27862e+06	2.46915e+06	2.38189e+06	2.29997e+06
P09546	P09546		putA		1.95308e+06	2.03697e+06	2.00625e+06	1.96682e+06	2.00992e+06	2.19747e+06
P09549	P09549		dedD		1.30532e+06	1.28776e+06	1.30702e+06	1.2336e+06	1.21384e+06	1.2748e+06
P09831	P09831		gltB		2.62116e+06	2.55279e+06	2.60526e+06	2.69326e+06	2.70761e+06	2.68103e+06
P09832	P09832		gltD		3.09886e+06	3.21199e+06	2.99952e+06	3.1045e+06	3.24799e+06	3.27559e+06
P0A698	P0A698		uvrA		2.31845e+06	2.39185e+06	2.4037e+06	2.2831e+06	2.32445e+06	2.26472e+06
P0A6A0	P0A6A0		ubiB		1.92015e+06	1.68409e+06	1.80176e+06	1.68431e+06	1.61961e+06	1.70562e+06
P0A6A3	P0A6A3		ackA		1.19376e+08	1.20075e+08	1.1704e+08	1.20557e+08	1.2063e+08	1.17729e+08
P0A6A8	P0A6A8		acpP		1.63135e+08	1.63155e+08	1.60575e+08	1.68117e+08	1.66373e+08	1.66864e+08
P0A6B4	P0A6B4		alr		3.22753e+06	3.1852e+06	3.34547e+06	3.3847e+06	3.48368e+06	3.29389e+06
P0A6B7	P0A6B7		iscS		1.8219e+07	1.81269e+07	1.80245e+07	1.82411e+07	1.84321e+07	1.8349e+07
P0A6C1	P0A6C1		nfo		2.44312e+06	2.40168e+06	2.30589e+06	2.42229e+06	2.36312e+06	2.38139e+06
P0A6D0	P0A6D0		argR		1.48332e+06	1.76825e+06	1.733e+06	1.33985e+06	1.34811e+06	1.31375e+06
P0A6D3	P0A6D3		aroA		6.11018e+06	6.0942e+06	6.17285e+06	5.75621e+06	5.82941e+06	5.76222e+06
P0A6D7	P0A6D7		aroK		1.29506e+07	1.27501e+07	1.28682e+07	1.27275e+07	1.2683e+07	1.27456e+07
P0A6E4	P0A6E4		argG		799467	856966	801539	846026	746611	782140
P0A6E6	P0A6E6		atpC		4.82986e+06	4.85312e+06	4.91965e+06	5.30694e+06	5.30239e+06	5.49826e+06
P0A6E9	P0A6E9		bioD2		6.38412e+06	6.51079e+06	6.43466e+06	6.01961e+06	5.78697e+06	5.9543e+06
P0A6F1	P0A6F1		carA		4.93532e+06	5.05777e+06	4.87624e+06	4.96605e+06	5.04301e+06	4.89412e+06
P0A6F3	P0A6F3		glpK		5.14297e+06	5.23396e+06	5.18552e+06	5.34714e+06	5.30774e+06	5.27259e+06
P0A6F5	P0A6F5		groL		8.09829e+07	8.05024e+07	8.00526e+07	7.89844e+07	7.96503e+07	7.92426e+07
P0A6F9	P0A6F9		groS		9.85281e+07	9.95148e+07	1.00655e+08	1.10163e+08	1.10959e+08	1.06374e+08
P0A6G3	P0A6G3		pncC		3.3172e+06	3.31853e+06	3.38698e+06	3.35869e+06	3.302e+06	3.31653e+06
P0A6G7	P0A6G7		clpP		2.51517e+07	2.52761e+07	2.5043e+07	2.55997e+07	2.52858e+07	2.51672e+07
P0A6H1	P0A6H1		clpX		2.91173e+07	2.92552e+07	2.86508e+07	2.9538e+07	2.91179e+07	2.89558e+07
P0A6H5	P0A6H5		hslU		2.36855e+07	2.34806e+07	2.36409e+07	2.33349e+07	2.34306e+07	2.28071e+07
P0A6H8	P0A6H8		cls		193131	200712	261472	193992	167402	205192
P0A6I0	P0A6I0		cmk		1.10413e+07	1.11956e+07	1.08515e+07	1.07738e+07	1.09183e+07	1.12756e+07
P0A6I3	P0A6I3		coaA		3.75704e+06	3.59611e+06	3.61132e+06	3.47429e+06	3.55768e+06	3.34581e+06
P0A6I6	P0A6I6		coaD		799564	830161	794214	896211	901309	861486
P0A6I9	P0A6I9		coaE		1.45513e+06	1.36024e+06	1.56574e+06	1.25988e+06	1.1989e+06	1.3695e+06
P0A6J1	P0A6J1		cysC		1.48807e+06	1.52161e+06	1.47714e+06	1.47141e+06	1.47115e+06	1.46807e+06
P0A6J8	P0A6J8		ddlA		1.5973e+07	1.60597e+07	1.54388e+07	1.52456e+07	1.51315e+07	1.52393e+07
P0A6K3	P0A6K3		def		1.39305e+07	1.39764e+07	1.41049e+07	1.4226e+07	1.44768e+07	1.41475e+07
P0A6K6	P0A6K6		deoB		1.91896e+07	1.88781e+07	1.9349e+07	1.96181e+07	1.94578e+07	1.92014e+07
P0A6L0	P0A6L0		deoC		1.38095e+07	1.36604e+07	1.40508e+07	1.37914e+07	1.37001e+07	1.36646e+07
P0A6L2	P0A6L2		dapA		2.29848e+07	2.30528e+07	2.22638e+07	2.333e+07	2.32546e+07	2.30863e+07
P0A6L4	P0A6L4		nanA		166406	154865	253930	178496	177367	220391
P0A6L7	P0A6L7		uxaB		1.99825e+06	1.89721e+06	2.02637e+06	1.69062e+06	1.89592e+06	1.79276e+06
P0A6L9	P0A6L9		hscB		5.55e+06	5.74203e+06	5.62772e+06	5.59726e+06	5.67174e+06	5.59991e+06
P0A6M4	P0A6M4		dtd		2.56084e+06	2.62783e+06	2.87063e+06	1.95583e+06	2.17334e+06	1.99711e+06
P0A6M8	P0A6M8		fusA		1.43599e+08	1.42657e+08	1.4233e+08	1.44407e+08	1.43467e+08	1.43754e+08
P0A6N4	P0A6N4		efp		8.76749e+07	8.45812e+07	7.86496e+07	7.97671e+07	8.02341e+07	7.96011e+07
P0A6N8	P0A6N8		yeiP		1.53007e+07	1.56217e+07	1.52186e+07	1.53775e+07	1.56193e+07	1.53805e+07
P0A6P1	P0A6P1		tsf		1.84784e+08	1.8319e+08	1.78064e+08	1.83462e+08	1.85004e+08	1.83352e+08
P0A6P5	P0A6P5		der		5.20816e+06	5.14106e+06	5.06989e+06	4.97452e+06	5.06277e+06	5.11445e+06
P0A6P7	P0A6P7		engB		8.4919e+06	8.72972e+06	8.51616e+06	8.74219e+06	8.8119e+06	9.11727e+06
P0A6P9	P0A6P9		eno		1.70855e+08	1.70517e+08	1.67499e+08	1.72142e+08	1.72578e+08	1.71476e+08
P0A6Q3	P0A6Q3		fabA		1.45849e+07	1.43333e+07	1.45346e+07	1.46723e+07	1.43766e+07	1.47078e+07
P0A6Q6	P0A6Q6		fabZ		2.76558e+07	2.86266e+07	2.80681e+07	2.70551e+07	2.70897e+07	2.71751e+07
P0A6R0	P0A6R0		fabH		1.86062e+07	1.86182e+07	1.92251e+07	1.86967e+07	1.85627e+07	1.87709e+07
P0A6R3	P0A6R3		fis		7.00819e+06	6.727e+06	6.82886e+06	7.59613e+06	7.89538e+06	7.9581e+06
P0A6S0	P0A6S0		flgH		2.55775e+06	2.60304e+06	2.64076e+06	2.75164e+06	2.68002e+06	2.62387e+06
P0A6S7	P0A6S7		gpsA		5.12796e+06	5.18642e+06	5.04328e+06	5.01379e+06	4.91086e+06	4.85705e+06
P0A6T1	P0A6T1		pgi		4.83653e+07	4.92302e+07	4.83381e+07	5.01195e+07	5.00989e+07	5.03813e+07
P0A6T3	P0A6T3		galK		3.49084e+06	3.58406e+06	3.58125e+06	3.71819e+06	3.69776e+06	3.57251e+06
P0A6T5	P0A6T5		folE		4.51922e+06	4.44684e+06	4.35039e+06	4.27299e+06	4.12467e+06	4.08638e+06
P0A6T9	P0A6T9		gcvH		1.43876e+06	1.48841e+06	1.3885e+06	1.44343e+06	1.46301e+06	1.51033e+06
P0A6U3	P0A6U3		mnmG		7.46866e+06	7.47578e+06	7.4381e+06	7.42508e+06	7.50952e+06	7.45722e+06
P0A6U5	P0A6U5		rsmG		6.05015e+06	6.08711e+06	5.97866e+06	6.06106e+06	6.04741e+06	6.19577e+06
P0A6U8	P0A6U8		glgA		3.36219e+06	3.20967e+06	3.23606e+06	3.21541e+06	3.18892e+06	3.1437e+06
P0A6V1	P0A6V1		glgC		8.02424e+06	7.60406e+06	7.6687e+06	7.56879e+06	7.71425e+06	7.70461e+06
P0A6V8	P0A6V8		glk		6.77707e+06	6.6921e+06	6.65171e+06	6.54756e+06	6.51515e+06	6.24377e+06
P0A6W0	P0A6W0		glsA2		2.20362e+06	2.19286e+06	1.98448e+06	2.14172e+06	2.26406e+06	2.39101e+06
P0A6W3	P0A6W3		mraY		1.32879e+06	1.34531e+06	1.41641e+06	1.50396e+06	1.54248e+06	1.41033e+06
P0A6W5	P0A6W5		greA		2.56947e+07	2.58056e+07	2.5308e+07	2.53166e+07	2.57369e+07	2.50539e+07
P0A6W9	P0A6W9		gshA		4.85068e+06	5.0662e+06	4.79815e+06	5.05699e+06	4.96135e+06	4.9125e+06
P0A6X3	P0A6X3		hfq		1.07197e+06	979335	910381	1.20578e+06	1.17893e+06	1.09431e+06
P0A6X7	P0A6X7		ihfA		5.25411e+07	5.34805e+07	5.14146e+07	5.15422e+07	5.00391e+07	5.07654e+07
P0A6Y1	P0A6Y1		ihfB		1.26673e+07	1.32128e+07	1.21915e+07	1.21478e+07	1.19056e+07	1.16134e+07
P0A6Y5	P0A6Y5		hslO		6.70995e+06	6.988e+06	7.15813e+06	7.03464e+06	7.13748e+06	6.84069e+06
P0A6Y8	P0A6Y8		dnaK		4.75678e+07	4.78541e+07	4.70819e+07	4.81087e+07	4.79302e+07	4.78858e+07
P0A6Z1	P0A6Z1		hscA		5.52128e+06	5.40711e+06	5.42088e+06	5.20448e+06	5.15736e+06	5.11488e+06
P0A6Z3	P0A6Z3		htpG		2.67009e+07	2.66345e+07	2.59942e+07	2.69743e+07	2.65195e+07	2.6882e+07
P0A6Z6	P0A6Z6		nikR		1.98e+06	2.01142e+06	1.88959e+06	1.89411e+06	1.80584e+06	1.90682e+06
P0A705	P0A705		infB		2.31122e+07	2.28719e+07	2.33785e+07	2.32345e+07	2.33822e+07	2.35603e+07
P0A707	P0A707		infC		4.81613e+07	4.93196e+07	4.88302e+07	4.97936e+07	5.07077e+07	4.91525e+07
P0A715	P0A715		kdsA		2.36396e+07	2.42502e+07	2.39053e+07	2.32745e+07	2.34354e+07	2.34035e+07
P0A717	P0A717		prs		4.92098e+07	4.84439e+07	4.85351e+07	4.88284e+07	4.94475e+07	4.95719e+07
P0A720	P0A720		tmk		2.85171e+06	3.05363e+06	2.90546e+06	3.2073e+06	3.21155e+06	3.04963e+06
P0A722	P0A722		lpxA		1.22292e+07	1.22877e+07	1.19315e+07	1.27536e+07	1.27946e+07	1.28372e+07
P0A729	P0A729		yceF		2.28014e+06	2.3602e+06	2.23941e+06	2.5254e+06	2.50183e+06	2.57456e+06
P0A731	P0A731		mgsA		3.91342e+06	3.83417e+06	4.18833e+06	3.84855e+06	4.01043e+06	3.45463e+06
P0A734	P0A734		minE		2.87191e+07	2.73128e+07	2.81265e+07	2.76619e+07	2.69487e+07	2.81957e+07
P0A738	P0A738		moaC		798798	759546	770984	798098	770420	765797
P0A744	P0A744		msrA		6.47816e+06	6.36358e+06	6.93169e+06	5.54619e+06	5.63846e+06	5.68232e+06
P0A746	P0A746		msrB		1.64922e+06	1.57174e+06	1.44524e+06	1.96964e+06	2.00524e+06	2.00347e+06
P0A749	P0A749		murA		8.00556e+06	7.76854e+06	8.05155e+06	7.83673e+06	7.98052e+06	7.99791e+06
P0A752	P0A752		nadD		497009	550123	564446	547185	598178	586691
P0A759	P0A759		nagB		4.59984e+06	4.52293e+06	4.6919e+06	4.69718e+06	4.5324e+06	4.9016e+06
P0A763	P0A763		ndk		1.85071e+07	1.7628e+07	1.80179e+07	1.8109e+07	1.88167e+07	1.82623e+07
P0A780	P0A780		nusB		1.41721e+07	1.41854e+07	1.4037e+07	1.3585e+07	1.35579e+07	1.38693e+07
P0A784	P0A784		orn		2.8819e+06	2.7615e+06	2.86766e+06	3.02004e+06	3.02266e+06	2.92693e+06
P0A786	P0A786		pyrB		2.6244e+06	2.55472e+06	2.60537e+06	2.43025e+06	2.43891e+06	2.33775e+06
P0A790	P0A790		panD		8.42872e+06	8.49127e+06	8.24108e+06	8.34094e+06	8.28033e+06	9.0388e+06
P0A794	P0A794		pdxJ		7.35444e+06	7.10248e+06	7.11689e+06	6.83128e+06	7.10817e+06	7.26403e+06
P0A796	P0A796		pfkA		2.36806e+07	2.33265e+07	2.30751e+07	2.38188e+07	2.36834e+07	2.38773e+07
P0A799	P0A799		pgk		1.85649e+08	1.8531e+08	1.84741e+08	1.8289e+08	1.84192e+08	1.83008e+08
P0A7A2	P0A7A2		gpmB		3.68297e+06	3.74979e+06	3.47838e+06	3.55644e+06	3.29241e+06	3.26382e+06
P0A7A5	P0A7A5		pcm		807990	981073	992671	835667	847589	832164
P0A7A7	P0A7A7		plsB		3.20787e+06	3.11828e+06	3.15801e+06	3.17746e+06	3.03408e+06	3.06232e+06
P0A7A9	P0A7A9		ppa		9.64804e+07	9.60228e+07	9.85645e+07	9.61662e+07	9.51246e+07	9.37125e+07
P0A7B1	P0A7B1		ppk		1.58268e+06	1.5384e+06	1.51848e+06	1.52153e+06	1.51722e+06	1.55462e+06
P0A7B5	P0A7B5		proB		5.17779e+06	4.94955e+06	5.08825e+06	4.63307e+06	4.56403e+06	4.52206e+06
P0A7B8	P0A7B8		hslV		1.90509e+07	1.83424e+07	1.54016e+07	1.44775e+07	1.32945e+07	1.36564e+07
P0A7C2	P0A7C2		lexA		4.78129e+06	4.86734e+06	4.87063e+06	4.75508e+06	4.70421e+06	4.72255e+06
P0A7C6	P0A7C6		pepE		5.83061e+06	5.81531e+06	5.91068e+06	5.57129e+06	5.69847e+06	5.53999e+06
P0A7D1	P0A7D1		pth		6.0954e+06	5.88778e+06	6.08205e+06	5.82098e+06	5.68226e+06	5.71807e+06
P0A7D4	P0A7D4		purA		2.31118e+07	2.30492e+07	2.3256e+07	2.31334e+07	2.27673e+07	2.28547e+07
P0A7D7	P0A7D7		purC		7.35735e+06	7.25923e+06	7.15416e+06	7.16219e+06	7.17811e+06	7.1139e+06
P0A7E1	P0A7E1		pyrD		9.02647e+06	9.04284e+06	9.04174e+06	8.97582e+06	8.89661e+06	9.06143e+06
P0A7E3	P0A7E3		pyrE		5.57251e+06	5.57313e+06	5.5703e+06	5.58533e+06	5.55782e+06	5.66046e+06
P0A7E5	P0A7E5		pyrG		1.57151e+07	1.57781e+07	1.55582e+07	1.56614e+07	1.55995e+07	1.61307e+07
P0A7E9	P0A7E9		pyrH		8.17682e+06	8.33723e+06	8.03995e+06	8.05885e+06	8.1984e+06	8.32536e+06
P0A7F3	P0A7F3		pyrI		2.07853e+06	2.17573e+06	2.09414e+06	2.124e+06	2.08586e+06	2.13981e+06
P0A7F6	P0A7F6		speD		2.08562e+06	2.11998e+06	2.05365e+06	2.09875e+06	2.09986e+06	2.14385e+06
P0A7F9	P0A7F9		queA		3.65734e+06	3.78925e+06	3.92805e+06	3.89957e+06	4.05992e+06	4.03342e+06
P0A7G2	P0A7G2		rbfA		2.0971e+07	2.12239e+07	2.18678e+07	2.15978e+07	2.17629e+07	1.97522e+07
P0A7G6	P0A7G6		recA		1.1119e+07	1.12551e+07	1.12875e+07	1.12238e+07	1.11773e+07	1.13203e+07
P0A7H6	P0A7H6		recR		1.02062e+06	938004	976720	973861	1.1281e+06	1.12112e+06
P0A7I0	P0A7I0		prfA		4.18527e+06	4.25499e+06	4.28964e+06	4.32067e+06	4.3267e+06	4.33054e+06
P0A7I4	P0A7I4		prfC		5.45768e+06	5.38751e+06	5.48496e+06	5.45231e+06	5.44934e+06	5.59187e+06
P0A7I7	P0A7I7		ribA		9.86144e+06	1.03105e+07	9.67882e+06	9.98665e+06	9.9016e+06	9.27518e+06
P0A7J0	P0A7J0		ribB		1.34218e+07	1.36108e+07	1.33712e+07	1.40413e+07	1.4393e+07	1.51015e+07
P0A7J3	P0A7J3		rplJ		5.24423e+08	5.191e+08	5.09185e+08	5.16553e+08	5.12603e+08	5.07073e+08
P0A7J7	P0A7J7		rplK		1.6392e+08	1.56235e+08	1.57645e+08	1.56014e+08	1.5342e+08	1.54393e+08
P0A7K2	P0A7K2		rplL		2.10274e+08	2.12131e+08	2.11135e+08	2.02188e+08	2.02456e+08	2.01364e+08
P0A7K6	P0A7K6		rplS		7.29748e+07	7.37682e+07	7.26913e+07	7.28978e+07	7.29004e+07	7.24826e+07
P0A7L0	P0A7L0		rplA		1.99783e+08	1.98977e+08	1.98996e+08	2.00536e+08	1.97505e+08	1.94848e+08
P0A7L3	P0A7L3		rplT		4.71705e+07	4.54566e+07	4.56883e+07	4.2318e+07	4.23813e+07	4.30479e+07
P0A7L8	P0A7L8		rpmA		1.45713e+08	1.45521e+08	1.50682e+08	1.41087e+08	1.38216e+08	1.43558e+08
P0A7M2	P0A7M2		rpmB		2.28398e+08	2.22243e+08	2.11414e+08	2.1968e+08	2.1791e+08	2.11272e+08
P0A7M6	P0A7M6		rpmC		2.69261e+07	2.76814e+07	2.60588e+07	2.5208e+07	2.45929e+07	2.40069e+07
P0A7M9	P0A7M9		rpmE		6.94847e+07	6.97871e+07	6.71515e+07	6.97747e+07	6.95445e+07	6.91807e+07
P0A7N4	P0A7N4		rpmF		4.29836e+07	4.37976e+07	4.33421e+07	4.58807e+07	4.64702e+07	4.71167e+07
P0A7N9	P0A7N9		rpmG		1.19165e+08	1.20937e+08	1.18719e+08	1.30327e+08	1.30545e+08	1.28883e+08
P0A7P5	P0A7P5		rpmH		2.73747e+07	2.99888e+07	2.35203e+07	3.02866e+07	2.98425e+07	2.87637e+07
P0A7Q1	P0A7Q1		rpmI		7.29839e+06	6.49565e+06	7.1998e+06	9.22576e+06	8.80552e+06	9.45234e+06
P0A7R1	P0A7R1		rplI		3.33747e+08	3.3098e+08	3.25576e+08	3.29058e+08	3.27447e+08	3.30572e+08
P0A7R5	P0A7R5		rpsJ		2.01105e+08	2.0009e+08	2.0211e+08	1.98887e+08	1.95598e+08	1.94295e+08
P0A7R9	P0A7R9		rpsK		1.20584e+08	1.1877e+08	1.17463e+08	1.17632e+08	1.20512e+08	1.20189e+08
P0A7S3	P0A7S3		rpsL		8.07686e+07	8.02003e+07	7.8641e+07	7.97279e+07	8.05996e+07	8.04232e+07
P0A7S9	P0A7S9		rpsM		3.56888e+07	3.50388e+07	3.42149e+07	3.51551e+07	3.53564e+07	3.52988e+07
P0A7T3	P0A7T3		rpsP		1.51553e+08	1.51281e+08	1.50274e+08	1.54958e+08	1.53342e+08	1.51055e+08
P0A7T7	P0A7T7		rpsR		4.41407e+07	4.43629e+07	4.41336e+07	4.6178e+07	4.51618e+07	4.63785e+07
P0A7U3	P0A7U3		rpsS		1.59541e+08	1.65766e+08	1.60562e+08	1.65553e+08	1.68453e+08	1.68921e+08
P0A7U7	P0A7U7		rpsT		3.34698e+07	3.23584e+07	3.23693e+07	3.40875e+07	3.42528e+07	3.34631e+07
P0A7V0	P0A7V0		rpsB		1.66437e+08	1.66725e+08	1.64197e+08	1.66389e+08	1.66762e+08	1.65255e+08
P0A7V3	P0A7V3		rpsC		8.92082e+07	8.73878e+07	8.63864e+07	8.77725e+07	8.6202e+07	8.43407e+07
P0A7V8	P0A7V8		rpsD		2.06866e+08	2.13529e+08	2.04662e+08	2.08502e+08	2.08161e+08	2.02288e+08
P0A7W1	P0A7W1		rpsE		1.44574e+08	1.45864e+08	1.41403e+08	1.52122e+08	1.53017e+08	1.54598e+08
P0A7W7	P0A7W7		rpsH		4.01894e+07	4.123e+07	4.00947e+07	3.91033e+07	3.88127e+07	3.92467e+07
P0A7X3	P0A7X3		rpsI		7.30158e+07	7.33978e+07	7.12913e+07	8.07407e+07	8.00787e+07	8.24331e+07
P0A7X6	P0A7X6		rimM		6.78261e+06	6.38944e+06	6.51174e+06	6.372e+06	6.28789e+06	6.52072e+06
P0A7Y0	P0A7Y0		rnc		9.8123e+06	9.81806e+06	9.82025e+06	1.00514e+07	9.83203e+06	1.02377e+07
P0A7Y8	P0A7Y8		rnpA		1.20478e+06	1.15342e+06	1.10995e+06	1.03624e+06	1.09556e+06	1.05903e+06
P0A7Z0	P0A7Z0		rpiA		2.24051e+07	2.1766e+07	2.24724e+07	2.20141e+07	2.16135e+07	2.18268e+07
P0A7Z4	P0A7Z4		rpoA		1.45798e+08	1.45774e+08	1.4247e+08	1.40879e+08	1.43347e+08	1.41276e+08
P0A800	P0A800		rpoZ		5.77196e+07	5.72452e+07	5.61557e+07	5.9799e+07	5.93105e+07	5.70672e+07
P0A805	P0A805		frr		3.03892e+07	3.06047e+07	3.03723e+07	3.08439e+07	3.15714e+07	2.9468e+07
P0A809	P0A809		ruvA		590209	674929	727979	743682	644844	665821
P0A812	P0A812		ruvB		1.28034e+06	1.26316e+06	1.24827e+06	1.20196e+06	1.24033e+06	1.18403e+06
P0A817	P0A817		metK		2.58566e+07	2.59684e+07	2.56797e+07	2.53649e+07	2.60376e+07	2.54539e+07
P0A821	P0A821		selA		1.48292e+06	1.62307e+06	1.61565e+06	1.57768e+06	1.45072e+06	1.33938e+06
P0A825	P0A825		glyA		3.34106e+07	3.30863e+07	3.29621e+07	3.40507e+07	3.45497e+07	3.42508e+07
P0A832	P0A832		smpB		4.55038e+06	4.56834e+06	4.53059e+06	4.55669e+06	4.53334e+06	4.73165e+06
P0A836	P0A836		sucC		6.66116e+06	6.69987e+06	6.61035e+06	6.80926e+06	6.79212e+06	6.75999e+06
P0A840	P0A840		surE		1.64571e+06	1.65902e+06	1.74383e+06	1.75592e+06	1.77882e+06	1.85488e+06
P0A843	P0A843		tatE		8.97015e+06	1.01899e+07	7.63438e+06	8.48924e+06	9.20592e+06	9.05227e+06
P0A847	P0A847		tgt		3.51283e+06	3.45866e+06	3.44493e+06	3.48562e+06	3.53781e+06	3.45925e+06
P0A850	P0A850		tig		1.37572e+08	1.37977e+08	1.34429e+08	1.37533e+08	1.38806e+08	1.37486e+08
P0A853	P0A853		tnaA		3.75636e+06	3.74242e+06	3.63338e+06	3.75471e+06	3.71728e+06	3.7424e+06
P0A855	P0A855		tolB		1.7229e+07	1.71102e+07	1.72006e+07	1.79285e+07	1.7924e+07	1.83226e+07
P0A858	P0A858		tpiA		8.18305e+07	8.23048e+07	7.9385e+07	8.48127e+07	8.40088e+07	8.64494e+07
P0A862	P0A862		tpx		4.12416e+07	4.08425e+07	4.09638e+07	3.96811e+07	3.97496e+07	3.92766e+07
P0A867	P0A867		talA		4.57332e+06	4.79228e+06	4.85772e+06	4.78804e+06	4.72671e+06	4.71843e+06
P0A870	P0A870		talB		4.91538e+07	4.89096e+07	4.90968e+07	4.96567e+07	4.95265e+07	4.94037e+07
P0A873	P0A873		trmD		4.10487e+06	4.30112e+06	4.1303e+06	4.0778e+06	4.14559e+06	4.00271e+06
P0A877	P0A877		trpA		1.65246e+06	1.76454e+06	1.66712e+06	1.77677e+06	1.77175e+06	1.66519e+06
P0A879	P0A879		trpB		586501	563132	488427	535033	499538	518748
P0A881	P0A881		trpR		2.10799e+06	2.01224e+06	2.24934e+06	2.24397e+06	2.04023e+06	1.96566e+06
P0A884	P0A884		thyA		9.28608e+06	9.63627e+06	9.2909e+06	1.00056e+07	9.67001e+06	9.76046e+06
P0A887	P0A887		ubiE		8.29923e+06	8.36499e+06	8.25119e+06	8.43016e+06	8.38591e+06	8.25109e+06
P0A890	P0A890		tusA		704880	791963	790998	853166	957673	799592
