Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML
P09394	P09394		glpQ		5.76597e+06	5.87798e+06	5.70578e+06	5.85203e+06	5.68713e+06	5.68684e+06
P09424	P09424		mtlD		2.39379e+06	2.44206e+06	2.45502e+06	2.36202e+06	2.33302e+06	2.4341e+06
P09546	P09546		putA		1.62087e+06	1.64581e+06	1.66437e+06	1.51774e+06	1.48957e+06	1.63575e+06
P09549	P09549		dedD		1.36657e+06	1.25313e+06	1.30272e+06	1.33863e+06	1.39392e+06	1.26886e+06
P09831	P09831		gltB		2.61646e+06	2.72523e+06	2.6491e+06	2.60636e+06	2.60792e+06	2.64913e+06
P09832	P09832		gltD		3.16092e+06	3.09611e+06	2.99655e+06	3.2864e+06	3.0573e+06	3.2541e+06
P0A698	P0A698		uvrA		2.73078e+06	2.72509e+06	2.74193e+06	2.77222e+06	2.7384e+06	2.67359e+06
P0A6A0	P0A6A0		ubiB		1.8707e+06	1.75027e+06	1.82365e+06	1.79837e+06	1.84806e+06	1.64139e+06
P0A6A3	P0A6A3		ackA		1.39912e+08	1.37093e+08	1.39623e+08	1.41616e+08	1.37857e+08	1.40451e+08
P0A6A8	P0A6A8		acpP		1.62974e+08	1.63143e+08	1.60307e+08	1.62452e+08	1.66143e+08	1.72476e+08
P0A6B4	P0A6B4		alr		3.2455e+06	3.43276e+06	3.48993e+06	3.33599e+06	3.3787e+06	3.35774e+06
P0A6B7	P0A6B7		iscS		1.84973e+07	1.89473e+07	1.87571e+07	1.83328e+07	1.80168e+07	1.85756e+07
P0A6C1	P0A6C1		nfo		2.58677e+06	2.31947e+06	2.29109e+06	2.35665e+06	2.47163e+06	2.19314e+06
P0A6D0	P0A6D0		argR		1.71035e+06	1.60467e+06	1.61333e+06	1.82215e+06	1.88021e+06	1.71121e+06
P0A6D3	P0A6D3		aroA		6.20232e+06	6.09173e+06	6.1964e+06	6.06859e+06	6.24671e+06	6.11274e+06
P0A6D7	P0A6D7		aroK		1.32457e+07	1.29634e+07	1.27933e+07	1.3021e+07	1.29541e+07	1.32462e+07
P0A6E1	P0A6E1		aroL		194974	85948.8	116035	206212	164620	122892
P0A6E4	P0A6E4		argG		591352	609768	676031	644309	580956	637569
P0A6E6	P0A6E6		atpC		7.8177e+06	8.48859e+06	8.35149e+06	8.02363e+06	8.12406e+06	8.62316e+06
P0A6E9	P0A6E9		bioD2		6.68245e+06	5.68509e+06	6.49618e+06	6.55421e+06	6.51801e+06	6.16336e+06
P0A6F1	P0A6F1		carA		6.00184e+06	5.86356e+06	5.64074e+06	6.04547e+06	5.97986e+06	5.96076e+06
P0A6F3	P0A6F3		glpK		4.91585e+06	5.0987e+06	4.90484e+06	4.98778e+06	4.98476e+06	4.94606e+06
P0A6F5	P0A6F5		groL		9.22953e+07	8.95448e+07	8.84635e+07	9.10053e+07	9.15752e+07	9.05157e+07
P0A6F9	P0A6F9		groS		9.41954e+07	7.78564e+07	8.16168e+07	9.54184e+07	9.27082e+07	8.16658e+07
P0A6G3	P0A6G3		pncC		3.43777e+06	3.51959e+06	3.50552e+06	3.30192e+06	3.67603e+06	3.72244e+06
P0A6G7	P0A6G7		clpP		2.52474e+07	2.56622e+07	2.5777e+07	2.54669e+07	2.44841e+07	2.57378e+07
P0A6H1	P0A6H1		clpX		1.88185e+07	1.88685e+07	1.8853e+07	1.89348e+07	1.87327e+07	1.88237e+07
P0A6H5	P0A6H5		hslU		2.49322e+07	2.39891e+07	2.42328e+07	2.46e+07	2.46984e+07	2.36677e+07
P0A6H8	P0A6H8		cls		239247	272313	227391	223380	270748	234211
P0A6I0	P0A6I0		cmk		1.11001e+07	1.1361e+07	1.13242e+07	1.12661e+07	1.09493e+07	1.12022e+07
P0A6I3	P0A6I3		coaA		3.9118e+06	3.56726e+06	3.67148e+06	3.67118e+06	3.73346e+06	3.55359e+06
P0A6I9	P0A6I9		coaE		1.44796e+06	1.29401e+06	1.38255e+06	1.42513e+06	1.56374e+06	1.32899e+06
P0A6J1	P0A6J1		cysC		1.69895e+06	1.56561e+06	1.60692e+06	1.75629e+06	1.77019e+06	1.61436e+06
P0A6J5	P0A6J5		dadA		1.86621e+06	1.63593e+06	1.71602e+06	1.96958e+06	2.13333e+06	1.81749e+06
P0A6J8	P0A6J8		ddlA		9.17988e+06	8.99883e+06	9.0827e+06	9.07107e+06	9.17076e+06	9.20663e+06
P0A6K1	P0A6K1		dapF		632599	603937	665834	565904	735094	660424
P0A6K3	P0A6K3		def		1.42542e+07	1.49448e+07	1.42741e+07	1.42653e+07	1.43813e+07	1.44279e+07
P0A6K6	P0A6K6		deoB		2.00223e+07	2.00323e+07	2.00481e+07	1.94236e+07	2.03269e+07	2.03254e+07
P0A6L0	P0A6L0		deoC		1.1131e+07	1.07288e+07	1.09206e+07	1.08569e+07	1.11653e+07	1.08694e+07
P0A6L2	P0A6L2		dapA		2.332e+07	2.35923e+07	2.27133e+07	2.32736e+07	2.27152e+07	2.36356e+07
P0A6L4	P0A6L4		nanA		178683	268337	177479	157363	254447	195629
P0A6L7	P0A6L7		uxaB		1.52132e+06	1.43633e+06	1.50371e+06	1.5454e+06	1.59151e+06	1.43787e+06
P0A6L9	P0A6L9		hscB		5.81124e+06	5.76824e+06	5.63591e+06	5.85433e+06	5.36666e+06	5.95475e+06
P0A6M4	P0A6M4		dtd		2.64525e+06	2.51991e+06	2.33107e+06	2.65028e+06	2.86112e+06	2.20299e+06
P0A6M8	P0A6M8		fusA		1.44892e+08	1.39099e+08	1.41376e+08	1.43198e+08	1.43382e+08	1.41049e+08
P0A6N4	P0A6N4		efp		8.87569e+07	8.16138e+07	8.21425e+07	8.53553e+07	7.83082e+07	7.89327e+07
P0A6N8	P0A6N8		yeiP		1.60197e+07	1.52925e+07	1.54354e+07	1.65375e+07	1.57973e+07	1.58949e+07
P0A6P1	P0A6P1		tsf		1.8909e+08	1.84025e+08	1.81911e+08	1.88015e+08	1.83988e+08	1.85623e+08
P0A6P5	P0A6P5		der		5.06002e+06	4.75412e+06	5.08282e+06	4.97777e+06	4.90724e+06	4.88419e+06
P0A6P7	P0A6P7		engB		9.08808e+06	9.37215e+06	9.09972e+06	9.05363e+06	8.91379e+06	9.31845e+06
P0A6P9	P0A6P9		eno		1.1894e+08	1.12493e+08	1.13815e+08	1.18059e+08	1.16996e+08	1.14784e+08
P0A6Q3	P0A6Q3		fabA		1.54166e+07	1.54871e+07	1.53583e+07	1.47261e+07	1.44486e+07	1.53127e+07
P0A6Q6	P0A6Q6		fabZ		1.60909e+07	1.70562e+07	1.688e+07	1.6667e+07	1.62566e+07	1.68012e+07
P0A6R0	P0A6R0		fabH		1.81869e+07	1.9172e+07	1.87348e+07	1.82222e+07	1.87041e+07	1.96652e+07
P0A6R3	P0A6R3		fis		6.89685e+06	7.54727e+06	7.09845e+06	6.62633e+06	6.84673e+06	7.62192e+06
P0A6S0	P0A6S0		flgH		2.744e+06	2.63681e+06	2.65306e+06	2.69934e+06	2.67598e+06	2.62472e+06
P0A6S7	P0A6S7		gpsA		5.43673e+06	5.12299e+06	5.17693e+06	5.42386e+06	5.37041e+06	4.86699e+06
P0A6T1	P0A6T1		pgi		5.10814e+07	5.16787e+07	5.11993e+07	5.17973e+07	5.03965e+07	5.19192e+07
P0A6T3	P0A6T3		galK		3.79219e+06	3.66374e+06	3.81425e+06	3.80353e+06	3.79986e+06	3.83435e+06
P0A6T5	P0A6T5		folE		5.54216e+06	5.30059e+06	5.29852e+06	5.51226e+06	5.40906e+06	5.31948e+06
P0A6T9	P0A6T9		gcvH		1.47142e+06	1.53096e+06	1.4913e+06	1.59377e+06	1.48175e+06	1.60831e+06
P0A6U3	P0A6U3		mnmG		7.51834e+06	7.41067e+06	7.39393e+06	7.58282e+06	7.57801e+06	7.47908e+06
P0A6U5	P0A6U5		rsmG		5.57871e+06	5.71507e+06	5.84609e+06	5.69013e+06	5.59431e+06	5.92562e+06
P0A6U8	P0A6U8		glgA		3.53742e+06	3.20044e+06	3.48466e+06	3.33385e+06	3.43318e+06	3.24126e+06
P0A6V1	P0A6V1		glgC		8.10093e+06	7.68783e+06	7.24749e+06	7.88351e+06	7.84044e+06	7.59002e+06
P0A6V8	P0A6V8		glk		1.12905e+07	1.10759e+07	1.13485e+07	1.11328e+07	1.11513e+07	1.09311e+07
P0A6W0	P0A6W0		glsA2		953539	1.10397e+06	1.01812e+06	897576	912486	1.00207e+06
P0A6W3	P0A6W3		mraY		1.35901e+06	1.4089e+06	1.53528e+06	1.35696e+06	1.42907e+06	1.44585e+06
P0A6W5	P0A6W5		greA		2.62366e+07	2.61259e+07	2.68261e+07	2.64896e+07	2.64965e+07	2.58977e+07
P0A6W9	P0A6W9		gshA		5.32986e+06	5.1748e+06	4.95618e+06	5.33646e+06	5.05371e+06	5.18353e+06
P0A6X3	P0A6X3		hfq		1.13199e+06	1.14968e+06	938365	1.04264e+06	1.01906e+06	1.19565e+06
P0A6X7	P0A6X7		ihfA		5.44867e+07	5.64126e+07	5.93476e+07	5.50952e+07	5.38265e+07	5.74704e+07
P0A6Y1	P0A6Y1		ihfB		1.25513e+07	1.29226e+07	1.21042e+07	1.30607e+07	1.14693e+07	1.25713e+07
P0A6Y5	P0A6Y5		hslO		5.92398e+06	6.39737e+06	6.23782e+06	6.17297e+06	6.40118e+06	6.304e+06
P0A6Y8	P0A6Y8		dnaK		4.99526e+07	4.94264e+07	4.87853e+07	4.98396e+07	4.92853e+07	5.01905e+07
P0A6Z1	P0A6Z1		hscA		4.93561e+06	4.62029e+06	4.64938e+06	4.8056e+06	4.77402e+06	4.51737e+06
P0A6Z3	P0A6Z3		htpG		3.07499e+07	3.15496e+07	3.11684e+07	3.11471e+07	3.05687e+07	3.14962e+07
P0A6Z6	P0A6Z6		nikR		2.20895e+06	2.09923e+06	2.13158e+06	2.22026e+06	2.09285e+06	2.09216e+06
P0A705	P0A705		infB		2.39322e+07	2.41232e+07	2.37109e+07	2.3855e+07	2.39907e+07	2.42112e+07
P0A707	P0A707		infC		4.84942e+07	4.92284e+07	5.03034e+07	4.95793e+07	4.91072e+07	5.11888e+07
P0A715	P0A715		kdsA		2.40103e+07	2.39544e+07	2.39834e+07	2.42017e+07	2.39016e+07	2.40215e+07
P0A717	P0A717		prs		5.07006e+07	4.93305e+07	4.8553e+07	4.97815e+07	5.05352e+07	5.00326e+07
P0A720	P0A720		tmk		3.14582e+06	3.26028e+06	3.47484e+06	3.11737e+06	3.18039e+06	3.27724e+06
P0A722	P0A722		lpxA		8.75179e+06	9.19651e+06	9.09876e+06	8.92052e+06	8.5435e+06	9.0349e+06
P0A725	P0A725		lpxC		2.74714e+06	3.75139e+06	3.32203e+06	2.80916e+06	2.40032e+06	3.41112e+06
P0A729	P0A729		yceF		2.45165e+06	2.43976e+06	2.4316e+06	2.41082e+06	2.53743e+06	2.45331e+06
P0A731	P0A731		mgsA		3.98512e+06	3.83362e+06	3.77306e+06	3.93387e+06	4.08847e+06	4.31402e+06
P0A734	P0A734		minE		2.97912e+07	2.94469e+07	2.95213e+07	2.89421e+07	3.01962e+07	2.8575e+07
P0A738	P0A738		moaC		806495	825156	847950	820068	775072	784937
P0A744	P0A744		msrA		3.46762e+06	3.68833e+06	3.00931e+06	3.31776e+06	3.71981e+06	3.48305e+06
P0A746	P0A746		msrB		1.63497e+06	1.65168e+06	1.66604e+06	1.58282e+06	1.49106e+06	1.76814e+06
P0A749	P0A749		murA		8.43729e+06	8.40632e+06	8.18353e+06	8.25704e+06	8.48346e+06	8.3334e+06
P0A752	P0A752		nadD		629136	619764	703380	684634	753590	701801
P0A759	P0A759		nagB		5.19079e+06	4.78524e+06	4.77424e+06	5.43091e+06	5.0243e+06	5.00859e+06
P0A763	P0A763		ndk		2.06983e+07	1.97316e+07	1.92458e+07	1.94592e+07	2.02534e+07	1.937e+07
P0A780	P0A780		nusB		1.37397e+07	1.43394e+07	1.39935e+07	1.40855e+07	1.38786e+07	1.37637e+07
P0A784	P0A784		orn		2.88359e+06	3.00521e+06	2.95046e+06	2.90214e+06	2.87684e+06	2.9336e+06
P0A786	P0A786		pyrB		2.58554e+06	2.61608e+06	2.58766e+06	2.78737e+06	2.6496e+06	2.5086e+06
P0A790	P0A790		panD		8.11622e+06	8.77573e+06	8.77147e+06	8.33977e+06	8.22173e+06	8.27128e+06
P0A794	P0A794		pdxJ		6.9599e+06	6.97225e+06	6.69248e+06	7.2939e+06	7.13977e+06	6.68431e+06
P0A796	P0A796		pfkA		1.94436e+07	2.04489e+07	1.99066e+07	1.92054e+07	1.91693e+07	2.04327e+07
P0A799	P0A799		pgk		1.86278e+08	1.79251e+08	1.79033e+08	1.85542e+08	1.83901e+08	1.81527e+08
P0A7A2	P0A7A2		gpmB		2.7701e+06	2.60665e+06	2.2163e+06	2.7877e+06	2.66683e+06	2.4226e+06
P0A7A5	P0A7A5		pcm		857995	987325	888753	852535	946084	989306
P0A7A7	P0A7A7		plsB		3.0903e+06	3.00216e+06	3.13458e+06	2.9881e+06	2.94405e+06	2.95657e+06
P0A7A9	P0A7A9		ppa		9.77587e+07	9.64238e+07	9.58138e+07	9.52182e+07	9.79853e+07	9.49696e+07
P0A7B1	P0A7B1		ppk		1.61409e+06	1.6573e+06	1.62757e+06	1.65171e+06	1.69669e+06	1.64829e+06
P0A7B5	P0A7B5		proB		5.21287e+06	4.9166e+06	4.85851e+06	5.13712e+06	5.09411e+06	5.05965e+06
P0A7B8	P0A7B8		hslV		1.55504e+07	1.59113e+07	1.65523e+07	1.63461e+07	1.50542e+07	1.44985e+07
P0A7C2	P0A7C2		lexA		5.24307e+06	5.12704e+06	5.27399e+06	5.25592e+06	5.17181e+06	5.1338e+06
P0A7C6	P0A7C6		pepE		5.84021e+06	5.88236e+06	5.8355e+06	5.89385e+06	5.82487e+06	5.70583e+06
P0A7D1	P0A7D1		pth		5.89094e+06	5.65029e+06	5.44005e+06	5.65486e+06	5.77159e+06	5.48264e+06
P0A7D4	P0A7D4		purA		4.62466e+07	4.56287e+07	4.54867e+07	4.61379e+07	4.61695e+07	4.51564e+07
P0A7D7	P0A7D7		purC		7.47449e+06	7.71821e+06	7.89183e+06	7.54074e+06	7.25773e+06	7.69989e+06
P0A7E1	P0A7E1		pyrD		8.86067e+06	8.77517e+06	8.39707e+06	8.60456e+06	8.59079e+06	8.24294e+06
P0A7E3	P0A7E3		pyrE		5.57033e+06	5.5227e+06	5.61953e+06	5.55496e+06	5.47797e+06	5.51614e+06
P0A7E5	P0A7E5		pyrG		1.65386e+07	1.64906e+07	1.65443e+07	1.66837e+07	1.64079e+07	1.61518e+07
P0A7E9	P0A7E9		pyrH		8.51382e+06	8.18579e+06	8.44927e+06	8.49067e+06	8.36751e+06	8.48252e+06
P0A7F3	P0A7F3		pyrI		2.1119e+06	2.24308e+06	2.29293e+06	2.29881e+06	2.13796e+06	2.2999e+06
P0A7F6	P0A7F6		speD		2.02761e+06	2.08275e+06	2.01779e+06	2.15779e+06	2.18362e+06	2.04721e+06
P0A7F9	P0A7F9		queA		4.17932e+06	3.87445e+06	3.91208e+06	3.97181e+06	4.31913e+06	3.90402e+06
P0A7G2	P0A7G2		rbfA		2.13275e+07	2.12706e+07	2.12704e+07	2.15576e+07	2.19903e+07	2.02437e+07
P0A7G6	P0A7G6		recA		1.17277e+07	1.14509e+07	1.13822e+07	1.16341e+07	1.15097e+07	1.12901e+07
P0A7H6	P0A7H6		recR		1.03066e+06	1.19203e+06	1.11523e+06	964556	881585	1.09199e+06
P0A7I0	P0A7I0		prfA		4.2194e+06	4.36477e+06	4.0799e+06	4.26441e+06	4.29726e+06	4.33321e+06
P0A7I4	P0A7I4		prfC		5.61512e+06	5.93148e+06	5.78938e+06	5.46419e+06	5.59399e+06	5.70822e+06
P0A7I7	P0A7I7		ribA		9.98292e+06	9.90694e+06	9.96556e+06	1.03377e+07	9.63266e+06	1.02254e+07
P0A7J0	P0A7J0		ribB		1.42693e+07	1.46564e+07	1.42369e+07	1.44104e+07	1.36828e+07	1.47875e+07
P0A7J3	P0A7J3		rplJ		5.75734e+08	5.58286e+08	5.72472e+08	5.7324e+08	5.69953e+08	5.6068e+08
P0A7J7	P0A7J7		rplK		8.29233e+07	7.76135e+07	8.11069e+07	8.05104e+07	7.946e+07	7.72316e+07
P0A7K2	P0A7K2		rplL		2.17518e+08	2.20436e+08	2.25206e+08	2.167e+08	2.17983e+08	2.19876e+08
P0A7K6	P0A7K6		rplS		7.05797e+07	7.10662e+07	6.9426e+07	7.17903e+07	7.02595e+07	7.05318e+07
P0A7L0	P0A7L0		rplA		1.84194e+08	1.71933e+08	1.84211e+08	1.83338e+08	1.81145e+08	1.72761e+08
P0A7L3	P0A7L3		rplT		4.74452e+07	4.52876e+07	4.60091e+07	4.62981e+07	4.62655e+07	4.37664e+07
P0A7L8	P0A7L8		rpmA		1.40413e+08	1.34044e+08	1.34244e+08	1.3906e+08	1.425e+08	1.35659e+08
P0A7M2	P0A7M2		rpmB		1.8759e+08	1.7582e+08	1.80403e+08	1.82385e+08	1.77429e+08	1.71825e+08
P0A7M6	P0A7M6		rpmC		2.65056e+07	2.8931e+07	2.95576e+07	2.62468e+07	2.60736e+07	2.93539e+07
P0A7M9	P0A7M9		rpmE		9.33e+07	9.41807e+07	9.0238e+07	9.24679e+07	9.05339e+07	9.42912e+07
P0A7N4	P0A7N4		rpmF		4.81305e+07	4.98939e+07	4.77446e+07	4.88781e+07	4.80935e+07	5.00401e+07
P0A7N9	P0A7N9		rpmG		1.22711e+08	1.17503e+08	1.21978e+08	1.23098e+08	1.21239e+08	1.19381e+08
P0A7P5	P0A7P5		rpmH		2.93292e+07	2.68926e+07	2.89948e+07	2.91996e+07	2.79863e+07	2.84321e+07
P0A7Q1	P0A7Q1		rpmI		1.66335e+07	1.67761e+07	1.7006e+07	1.79556e+07	1.71362e+07	1.77989e+07
P0A7R1	P0A7R1		rplI		3.46194e+08	3.24191e+08	3.19429e+08	3.4227e+08	3.38813e+08	3.23597e+08
P0A7R5	P0A7R5		rpsJ		1.97811e+08	1.84862e+08	1.82052e+08	1.97004e+08	1.97947e+08	1.86068e+08
P0A7R9	P0A7R9		rpsK		1.25681e+08	1.19424e+08	1.16471e+08	1.24265e+08	1.2329e+08	1.1894e+08
P0A7S3	P0A7S3		rpsL		7.88908e+07	7.54143e+07	7.43246e+07	7.79737e+07	7.93782e+07	7.54178e+07
P0A7S9	P0A7S9		rpsM		4.0766e+07	4.06901e+07	4.08882e+07	4.04472e+07	3.91692e+07	4.01673e+07
P0A7T3	P0A7T3		rpsP		1.48759e+08	1.44703e+08	1.45037e+08	1.47387e+08	1.45501e+08	1.43682e+08
P0A7T7	P0A7T7		rpsR		5.23169e+07	5.01278e+07	5.25311e+07	5.28008e+07	5.13997e+07	5.2851e+07
P0A7U3	P0A7U3		rpsS		1.71951e+08	1.58265e+08	1.63592e+08	1.72394e+08	1.7545e+08	1.60848e+08
P0A7U7	P0A7U7		rpsT		3.26047e+07	3.10104e+07	3.06688e+07	3.20873e+07	3.15141e+07	3.1556e+07
P0A7V0	P0A7V0		rpsB		9.01899e+07	8.63529e+07	8.7177e+07	8.9926e+07	8.80236e+07	8.84102e+07
P0A7V3	P0A7V3		rpsC		1.08812e+08	1.02309e+08	1.04169e+08	1.05825e+08	1.0569e+08	1.05322e+08
P0A7V8	P0A7V8		rpsD		1.54231e+08	1.49464e+08	1.55584e+08	1.58158e+08	1.49838e+08	1.52212e+08
P0A7W1	P0A7W1		rpsE		2.42272e+08	2.36651e+08	2.40055e+08	2.45536e+08	2.42389e+08	2.40174e+08
P0A7W7	P0A7W7		rpsH		4.23457e+07	3.84408e+07	3.85323e+07	4.23054e+07	4.13009e+07	4.02737e+07
P0A7X3	P0A7X3		rpsI		7.52285e+07	7.8555e+07	7.52257e+07	7.60315e+07	7.71044e+07	7.69678e+07
P0A7X6	P0A7X6		rimM		7.06603e+06	6.71663e+06	6.31534e+06	6.76076e+06	7.0527e+06	6.52712e+06
P0A7Y0	P0A7Y0		rnc		9.92342e+06	1.00115e+07	9.94824e+06	9.95359e+06	9.74602e+06	9.99525e+06
P0A7Y8	P0A7Y8		rnpA		1.23169e+06	1.14336e+06	1.00137e+06	1.23687e+06	1.19975e+06	1.04113e+06
P0A7Z0	P0A7Z0		rpiA		1.94215e+07	2.02732e+07	1.98096e+07	1.89844e+07	1.95849e+07	1.9788e+07
P0A7Z4	P0A7Z4		rpoA		1.26584e+08	1.16906e+08	1.19697e+08	1.25044e+08	1.24072e+08	1.19716e+08
P0A800	P0A800		rpoZ		6.2224e+07	5.92327e+07	6.1041e+07	6.22961e+07	6.09643e+07	6.35218e+07
P0A805	P0A805		frr		3.20153e+07	3.28382e+07	3.37792e+07	3.11289e+07	3.17292e+07	3.43033e+07
P0A809	P0A809		ruvA		608164	663924	642107	664295	639693	585824
P0A812	P0A812		ruvB		1.33454e+06	1.25668e+06	1.33316e+06	1.2853e+06	1.29233e+06	1.23568e+06
P0A817	P0A817		metK		1.69211e+07	1.68348e+07	1.63206e+07	1.71095e+07	1.71586e+07	1.66989e+07
P0A821	P0A821		selA		9.15939e+06	9.28329e+06	9.59467e+06	9.02836e+06	9.74218e+06	9.31594e+06
P0A823	P0A823		sfsA		814686	814885	769011	757767	827776	785760
P0A825	P0A825		glyA		4.54136e+07	4.36754e+07	4.40344e+07	4.48828e+07	4.44581e+07	4.4014e+07
P0A832	P0A832		smpB		6.36508e+06	6.52563e+06	6.61988e+06	6.54543e+06	6.5478e+06	6.67717e+06
P0A836	P0A836		sucC		6.42925e+06	6.41264e+06	6.54012e+06	6.3767e+06	6.27641e+06	6.44329e+06
P0A840	P0A840		surE		1.5695e+06	1.82771e+06	1.87021e+06	1.76608e+06	1.86259e+06	1.87973e+06
P0A843	P0A843		tatE		9.01698e+06	8.35384e+06	1.02532e+07	1.00687e+07	7.60353e+06	9.44732e+06
P0A847	P0A847		tgt		3.11889e+06	3.0164e+06	3.19065e+06	3.12641e+06	3.01594e+06	3.16916e+06
P0A850	P0A850		tig		1.45819e+08	1.40163e+08	1.42236e+08	1.44855e+08	1.41653e+08	1.44761e+08
P0A853	P0A853		tnaA		3.7277e+06	3.74638e+06	3.78584e+06	3.64513e+06	3.65639e+06	3.7315e+06
P0A855	P0A855		tolB		1.79209e+07	1.76983e+07	1.66662e+07	1.74981e+07	1.74705e+07	1.71127e+07
P0A858	P0A858		tpiA		7.42316e+07	7.50878e+07	7.73518e+07	7.40206e+07	7.23152e+07	7.75307e+07
P0A862	P0A862		tpx		3.93311e+07	3.81797e+07	3.99312e+07	3.88877e+07	3.94264e+07	3.93148e+07
P0A867	P0A867		talA		4.6875e+06	4.92032e+06	5.01767e+06	4.96419e+06	5.00848e+06	4.92495e+06
P0A870	P0A870		talB		4.29961e+07	4.25831e+07	4.34189e+07	4.28864e+07	4.31207e+07	4.33245e+07
P0A873	P0A873		trmD		4.30439e+06	4.18466e+06	4.22759e+06	4.48531e+06	4.42104e+06	4.34407e+06
P0A877	P0A877		trpA		1.73015e+06	1.75954e+06	1.82379e+06	1.87249e+06	1.71442e+06	1.78841e+06
P0A879	P0A879		trpB		495303	565006	559804	577116	496813	529950
P0A881	P0A881		trpR		1.22765e+06	1.32475e+06	1.5155e+06	1.19189e+06	1.27307e+06	1.38836e+06
P0A884	P0A884		thyA		9.63231e+06	9.94938e+06	9.64696e+06	9.60192e+06	9.31566e+06	9.91624e+06
P0A887	P0A887		ubiE		8.74691e+06	8.58382e+06	8.8486e+06	8.67994e+06	8.61092e+06	8.65974e+06
P0A890	P0A890		tusA		836755	909307	937794	831388	860771	979346
P0A894	P0A894		yhbJ		1.65966e+06	1.67842e+06	1.62933e+06	1.60071e+06	1.60634e+06	1.67074e+06
P0A898	P0A898		ybeY		3.59298e+06	3.83204e+06	3.55018e+06	3.55906e+06	3.46922e+06	3.6838e+06
P0A8A0	P0A8A0		yebC		4.89097e+06	5.42418e+06	5.29306e+06	5.09324e+06	4.85817e+06	5.4668e+06
P0A8A2	P0A8A2		yeeN		1.00428e+07	9.14178e+06	9.45803e+06	9.98054e+06	1.00046e+07	9.64533e+06
P0A8A4	P0A8A4		ppsR		2.20238e+06	2.37837e+06	2.23587e+06	2.15807e+06	2.29875e+06	2.16173e+06
P0A8A8	P0A8A8		rimP		2.00098e+07	2.08148e+07	1.83945e+07	1.96596e+07	1.99935e+07	1.94551e+07
P0A8B2	P0A8B2		yfcN		1.80291e+06	1.59786e+06	1.7165e+06	1.78778e+06	1.91157e+06	1.63361e+06
P0A8B5	P0A8B5		ybaB		2.11812e+06	1.93374e+06	2.45588e+06	2.15794e+06	2.22931e+06	1.59985e+06
P0A8C1	P0A8C1		ybjQ		1.68748e+06	1.95555e+06	1.62746e+06	1.56944e+06	2.20371e+06	2.03342e+06
P0A8C4	P0A8C4		ygfB		3.2694e+06	3.55935e+06	3.6654e+06	3.35175e+06	3.29752e+06	3.61579e+06
P0A8D0	P0A8D0		nrdR		1.51811e+06	1.59174e+06	1.66259e+06	1.53939e+06	1.50306e+06	1.71276e+06
P0A8D3	P0A8D3		yaiI		2.07813e+06	2.03046e+06	2.00047e+06	2.07138e+06	2.05944e+06	2.01112e+06
P0A8D6	P0A8D6		ymdB		1.5391e+06	1.52346e+06	1.53689e+06	1.53609e+06	1.46394e+06	1.40537e+06
P0A8E1	P0A8E1		ycfP		7.49114e+06	7.96341e+06	7.82266e+06	7.27314e+06	7.47592e+06	8.16451e+06
P0A8E5	P0A8E5		yacL		527097	787466	741483	532532	492873	743716
P0A8E7	P0A8E7		yajQ		1.69246e+07	1.66745e+07	1.66328e+07	1.70174e+07	1.6304e+07	1.69215e+07
P0A8F0	P0A8F0		upp		2.45866e+07	2.35877e+07	2.39788e+07	2.46114e+07	2.46041e+07	2.43363e+07
P0A8F4	P0A8F4		udk		7.76716e+06	7.80949e+06	7.67424e+06	7.94549e+06	7.56362e+06	7.5509e+06
P0A8F8	P0A8F8		uvrB		7.6248e+06	7.50372e+06	7.47027e+06	8.04748e+06	7.63283e+06	7.37774e+06
P0A8G3	P0A8G3		uxaC		1.47841e+06	1.52461e+06	1.48649e+06	1.4604e+06	1.51672e+06	1.51167e+06
P0A8G6	P0A8G6		wrbA		1.00031e+07	1.03146e+07	9.91783e+06	9.84852e+06	1.02265e+07	1.03185e+07
P0A8G9	P0A8G9		xseB		9.6417e+06	1.03056e+07	9.66514e+06	9.69193e+06	9.23762e+06	1.03507e+07
P0A8H8	P0A8H8		yacG		2.23088e+06	2.36851e+06	2.40214e+06	2.2363e+06	2.27484e+06	2.3643e+06
P0A8I1	P0A8I1		yqgF		1.47163e+06	1.44739e+06	1.52923e+06	1.51523e+06	1.45538e+06	1.53867e+06
P0A8I3	P0A8I3		yaaA		2.83055e+06	2.98311e+06	2.96268e+06	2.88006e+06	2.83679e+06	3.01383e+06
P0A8I5	P0A8I5		trmB		6.76075e+06	7.25557e+06	6.88036e+06	6.47971e+06	6.60308e+06	7.32232e+06
