Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P07024	P07024		ushA		4.68596e+06	4.916e+06	4.69346e+06	4.6033e+06	4.64643e+06	4.69454e+06
P07026	P07026		sdiA		1.69557e+06	1.7559e+06	1.77441e+06	1.74534e+06	1.71495e+06	1.69651e+06
P07118	P07118		valS		2.41667e+07	2.4171e+07	2.34132e+07	2.41336e+07	2.32536e+07	2.32661e+07
P07330	P07330		cheB		1.31939e+06	1.24732e+06	1.39348e+06	1.2683e+06	1.48029e+06	1.3724e+06
P07363	P07363		cheA		1.62974e+06	1.6504e+06	1.71281e+06	1.65835e+06	1.78744e+06	1.67731e+06
P07395	P07395		pheT		1.55725e+07	1.53172e+07	1.52123e+07	1.50675e+07	1.50543e+07	1.53222e+07
P07604	P07604		tyrR		2.3767e+06	2.40952e+06	2.4833e+06	2.41552e+06	2.37173e+06	2.53424e+06
P07639	P07639		aroB		3.06022e+06	2.93981e+06	3.25517e+06	3.06911e+06	3.17611e+06	3.14109e+06
P07648	P07648		recC		852250	856393	750457	956014	759835	878895
P07649	P07649		truA		1.77451e+06	1.72743e+06	1.93397e+06	1.7831e+06	2.01545e+06	1.93912e+06
P07650	P07650		deoA		6.21736e+06	6.34944e+06	6.16316e+06	6.16487e+06	6.09118e+06	5.92075e+06
P07658	P07658		fdhF		924704	915375	826796	929328	898955	860797
P07762	P07762		glgB		3.40145e+06	3.46015e+06	3.55736e+06	3.56942e+06	3.51218e+06	3.65583e+06
P07813	P07813		leuS		1.62845e+07	1.61149e+07	1.57263e+07	1.62243e+07	1.57875e+07	1.60421e+07
P07821	P07821		fhuC		358996	346795	388644	392199	223130	264811
P07822	P07822		fhuD		365139	374364	408083	377489	333133	417370
P07862	P07862		ddlB		5.82041e+06	5.76463e+06	5.9169e+06	5.56331e+06	5.83525e+06	5.9494e+06
P07913	P07913		tdh		4.28863e+06	4.17629e+06	4.35741e+06	4.14023e+06	4.42951e+06	4.19738e+06
P08178	P08178		purM		1.69794e+06	1.50883e+06	1.68881e+06	1.53312e+06	1.85131e+06	1.88144e+06
P08179	P08179		purN		2.59621e+06	2.55238e+06	2.86148e+06	2.61263e+06	2.45567e+06	2.46009e+06
P08189	P08189		fimF		1.12895e+06	1.00978e+06	942911	1.04782e+06	1.02544e+06	1.04215e+06
P08190	P08190		fimG		2.02242e+06	2.05396e+06	2.09597e+06	2.07801e+06	2.30422e+06	2.24843e+06
P08191	P08191		fimH		2.83904e+06	2.86428e+06	2.83412e+06	2.81384e+06	2.82068e+06	2.88702e+06
P08192	P08192		folC		4.15357e+06	4.18641e+06	4.21125e+06	4.1109e+06	4.12386e+06	4.13546e+06
P08200	P08200		icd		2.38085e+07	2.3347e+07	2.30678e+07	2.36514e+07	2.31395e+07	2.33796e+07
P08201	P08201		nirB		5.20959e+06	5.13088e+06	5.36615e+06	5.23636e+06	5.27088e+06	5.33587e+06
P08244	P08244		pyrF		9.83438e+06	9.8025e+06	9.63832e+06	1.01765e+07	9.43247e+06	9.84301e+06
P08245	P08245		yciH		757458	748053	737817	703443	745171	761680
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.25097e+06	2.32758e+06		2.26736e+06		
P08312	P08312		pheS		1.25062e+07	1.25941e+07	1.24642e+07	1.24903e+07	1.23342e+07	1.24513e+07
P08331	P08331		cpdB		1.14942e+07	1.1211e+07	1.13293e+07	1.10848e+07	1.14418e+07	1.13417e+07
P08337	P08337		mutT		1.03148e+06	999630	1.09616e+06	947870	1.03289e+06	1.09847e+06
P08373	P08373		murB		1.65777e+06	1.61219e+06	1.7221e+06	1.67784e+06	1.64965e+06	1.77319e+06
P08390	P08390		usg		5.45882e+06	5.50956e+06	5.17302e+06	5.46686e+06	5.0849e+06	5.13581e+06
P08395	P08395		sppA		2.10429e+06	2.2631e+06	2.09611e+06	2.31483e+06	2.39053e+06	2.21253e+06
P08506	P08506		dacC		5.90964e+06	5.8043e+06	5.86973e+06	5.84364e+06	5.90058e+06	5.97469e+06
P08622	P08622		dnaJ		5.99416e+06	6.00045e+06	6.19245e+06	6.0749e+06	6.14904e+06	6.05432e+06
P08660	P08660		lysC		2.4004e+06	2.41275e+06	2.44888e+06	2.46666e+06	2.32241e+06	2.44072e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.25223e+06	2.22922e+06		2.24128e+06		
P08839	P08839		ptsI		4.49232e+07	4.57566e+07	4.36594e+07	4.38659e+07	4.41614e+07	4.34764e+07
P08956	P08956		hsdR		6.39625e+06	6.86947e+06	6.58916e+06	6.49751e+06	6.30603e+06	6.11761e+06
P08957	P08957		hsdM		1.15508e+07	1.15586e+07	1.15688e+07	1.15293e+07	1.15083e+07	1.16489e+07
P08997	P08997		aceB		906960	949405	1.01022e+06	1.00139e+06	1.00222e+06	866793
P09029	P09029		purK		986179	1.03842e+06	1.0414e+06	1.05746e+06	981888	937876
P09030	P09030		xthA		2.59014e+06	2.66822e+06	2.88528e+06	2.64935e+06	2.92e+06	2.73115e+06
P09053	P09053		avtA		2.24535e+06	2.33708e+06	2.21341e+06	2.22243e+06	2.10273e+06	2.18906e+06
P09126	P09126		hemD		1.75972e+06	1.62589e+06	1.81706e+06	1.72771e+06	1.70018e+06	1.78334e+06
P09127	P09127		hemX		1.14804e+07	1.17491e+07	1.17832e+07	1.20599e+07	1.1995e+07	1.18454e+07
P09147	P09147		galE		4.63484e+06	4.64113e+06	4.73157e+06	4.70352e+06	4.79427e+06	4.83991e+06
P09148	P09148		galT		1.41076e+06	1.48586e+06	1.5169e+06	1.48563e+06	1.49521e+06	1.52361e+06
P09152	P09152		narG		5.20257e+06	5.10373e+06	5.16008e+06	5.25033e+06	5.04486e+06	5.10204e+06
P09155	P09155		rnd		3.17544e+06	3.25692e+06	3.20393e+06	3.30337e+06	3.1145e+06	3.11945e+06
P09158	P09158		speE		6.81212e+06	6.87997e+06	7.03733e+06	6.82872e+06	7.11736e+06	7.21226e+06
P09169	P09169		ompT		5.22069e+06	5.46042e+06	5.41368e+06	5.242e+06	5.89361e+06	5.43238e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1.38723e+06	1.20254e+06		1.3009e+06		
P09323	P09323		nagE		999963	722347	884841	899950	884465	927126
P09348	P09348		motA		853019	788574	973417	1.09357e+06	949576	863448
P09372	P09372		grpE		4.62497e+07	4.60612e+07	4.29378e+07	4.87115e+07	4.51874e+07	4.29747e+07
P09373	P09373		pflB		2.75902e+08	2.77516e+08	2.47783e+08	2.73683e+08	2.46066e+08	2.44588e+08
P09394	P09394		glpQ		5.41259e+06	5.3199e+06	5.25527e+06	5.29366e+06	5.35631e+06	5.26424e+06
P09424	P09424		mtlD		2.20586e+06	2.21057e+06	2.10463e+06	2.14485e+06	2.11677e+06	2.25205e+06
P09546	P09546		putA		2.62564e+06	2.68492e+06	2.82679e+06	2.66816e+06	2.9052e+06	2.84288e+06
P09549	P09549		dedD		1.45781e+06	1.49704e+06	1.39968e+06	1.48085e+06	1.39245e+06	1.46428e+06
P09831	P09831		gltB		3.57906e+06	3.6219e+06	3.77116e+06	3.63024e+06	3.92006e+06	3.72573e+06
P09832	P09832		gltD		3.42626e+06	3.48803e+06	3.43561e+06	3.38669e+06	3.43246e+06	3.26936e+06
P0A698	P0A698		uvrA		3.07854e+06	3.17458e+06	3.20162e+06	3.12155e+06	3.06859e+06	3.01841e+06
P0A6A0	P0A6A0		ubiB		1.48836e+06	1.41833e+06	1.64796e+06	1.71216e+06	1.45999e+06	1.6731e+06
P0A6A3	P0A6A3		ackA		1.26376e+08	1.27878e+08	1.21216e+08	1.26525e+08	1.23961e+08	1.20623e+08
P0A6A8	P0A6A8		acpP		1.72797e+08	1.7365e+08	1.87204e+08	1.71047e+08	1.83058e+08	1.75678e+08
P0A6B4	P0A6B4		alr		3.46495e+06	3.3893e+06	3.50092e+06	3.45442e+06	3.5804e+06	3.41406e+06
P0A6B7	P0A6B7		iscS		1.76374e+07	1.7741e+07	1.67244e+07	1.75921e+07	1.69332e+07	1.6655e+07
P0A6C1	P0A6C1		nfo		2.38871e+06	2.19013e+06	2.18844e+06	2.17521e+06	2.21722e+06	2.13864e+06
P0A6D0	P0A6D0		argR		1.31594e+06	1.48457e+06	1.25257e+06	1.30433e+06	1.30879e+06	1.24715e+06
P0A6D3	P0A6D3		aroA		5.52281e+06	5.43127e+06	5.46902e+06	5.66336e+06	5.01742e+06	5.38145e+06
P0A6D7	P0A6D7		aroK		8.53504e+06	8.57531e+06	8.20544e+06	8.71602e+06	7.96948e+06	8.09579e+06
P0A6E1	P0A6E1		aroL		133065	114372		120194		
P0A6E4	P0A6E4		argG		2.24005e+06	2.03717e+06	2.05374e+06	1.77332e+06	2.08061e+06	1.75217e+06
P0A6E6	P0A6E6		atpC		6.80495e+06	6.95853e+06	6.393e+06	6.95007e+06	7.07806e+06	6.60337e+06
P0A6E9	P0A6E9		bioD2		6.31651e+06	6.14699e+06	6.09484e+06	6.25064e+06	5.91873e+06	5.38664e+06
P0A6F1	P0A6F1		carA		7.95771e+06	8.23031e+06	7.80311e+06	7.95572e+06	7.65861e+06	7.18538e+06
P0A6F3	P0A6F3		glpK		4.9063e+06	4.8787e+06	4.96383e+06	4.80274e+06	4.87628e+06	4.99749e+06
P0A6F5	P0A6F5		groL		1.12549e+08	1.10945e+08	1.04397e+08	1.154e+08	1.04005e+08	1.03725e+08
P0A6F9	P0A6F9		groS		9.86054e+07	9.84586e+07	1.00817e+08	1.00926e+08	1.01715e+08	1.01093e+08
P0A6G3	P0A6G3		pncC		2.7563e+06	2.58386e+06	2.91371e+06	2.83169e+06	3.10325e+06	3.00306e+06
P0A6G7	P0A6G7		clpP		2.1163e+07	2.15803e+07	2.00599e+07	2.06895e+07	1.96533e+07	1.99815e+07
P0A6H1	P0A6H1		clpX		1.73293e+07	1.76352e+07	1.76164e+07	1.71473e+07	1.76354e+07	1.73169e+07
P0A6H5	P0A6H5		hslU		2.33708e+07	2.31568e+07	2.25457e+07	2.33369e+07	2.23259e+07	2.2505e+07
P0A6H8	P0A6H8		cls		568781	589909	624120	610673	564596	631873
P0A6I0	P0A6I0		cmk		1.0475e+07	1.05632e+07	1.04686e+07	1.04251e+07	1.00412e+07	1.01278e+07
P0A6I3	P0A6I3		coaA		3.31547e+06	3.2188e+06	3.51973e+06	3.15728e+06	3.33364e+06	3.6162e+06
P0A6I6	P0A6I6		coaD		955219	940535	1.15651e+06	941034	1.01154e+06	1.04955e+06
P0A6I9	P0A6I9		coaE		3.39774e+06	3.61191e+06	3.39914e+06	3.54906e+06	3.1849e+06	4.13314e+06
P0A6J1	P0A6J1		cysC		1.20778e+06	1.19807e+06	1.27512e+06	1.2885e+06	1.24708e+06	1.25261e+06
P0A6J8	P0A6J8		ddlA		1.23916e+07	1.2313e+07	1.24816e+07	1.22245e+07	1.17746e+07	1.19561e+07
P0A6K1	P0A6K1		dapF		705183	502800	743776	732504	668671	744738
P0A6K3	P0A6K3		def		1.00338e+07	1.01538e+07	1.05311e+07	1.01882e+07	1.03784e+07	1.03894e+07
P0A6K6	P0A6K6		deoB		1.81775e+07	1.80336e+07	1.7821e+07	1.84402e+07	1.79732e+07	1.82323e+07
P0A6L0	P0A6L0		deoC		9.93485e+06	9.83479e+06	9.97687e+06	1.0148e+07	9.8701e+06	9.4996e+06
P0A6L2	P0A6L2		dapA		2.79912e+07	2.81881e+07	2.79866e+07	2.78094e+07	2.81176e+07	2.75159e+07
P0A6L4	P0A6L4		nanA		672792	607389	683023	691793	577977	587839
P0A6L7	P0A6L7		uxaB		1.67427e+06	1.69905e+06	1.96124e+06	1.68808e+06	1.68866e+06	1.70411e+06
P0A6L9	P0A6L9		hscB		5.29676e+06	5.40092e+06	5.2613e+06	5.13151e+06	5.22128e+06	5.41796e+06
P0A6M4	P0A6M4		dtd		2.27199e+06	2.38886e+06	2.02639e+06	2.42474e+06	2.08313e+06	2.11721e+06
P0A6M8	P0A6M8		fusA		1.38897e+08	1.39428e+08	1.32616e+08	1.39708e+08	1.33696e+08	1.32149e+08
P0A6N4	P0A6N4		efp		8.25042e+07	7.96873e+07	7.66398e+07	7.89192e+07	7.94436e+07	7.66612e+07
P0A6N8	P0A6N8		yeiP		1.09832e+07	1.19189e+07	1.16176e+07	1.12497e+07	1.19591e+07	1.12088e+07
P0A6P1	P0A6P1		tsf		1.81061e+08	1.82971e+08	1.72274e+08	1.76844e+08	1.71333e+08	1.69514e+08
P0A6P5	P0A6P5		der		4.73981e+06	4.68774e+06	4.75236e+06	4.73465e+06	4.64798e+06	4.63483e+06
P0A6P7	P0A6P7		engB		6.4437e+06	6.55996e+06	6.64805e+06	6.50727e+06	6.57395e+06	6.70133e+06
P0A6P9	P0A6P9		eno		1.16312e+08	1.14723e+08	1.06813e+08	1.13043e+08	1.07678e+08	1.05909e+08
P0A6Q3	P0A6Q3		fabA		1.40772e+07	1.37823e+07	1.41699e+07	1.3804e+07	1.38116e+07	1.41653e+07
P0A6Q6	P0A6Q6		fabZ		2.59449e+07	2.72111e+07	2.65237e+07	2.65236e+07	2.52192e+07	2.61639e+07
P0A6R0	P0A6R0		fabH		1.78929e+07	1.82662e+07	1.75489e+07	1.85687e+07	1.74735e+07	1.77942e+07
P0A6R3	P0A6R3		fis		5.58392e+06	5.14069e+06	4.25924e+06	4.95531e+06	4.45049e+06	4.22446e+06
P0A6S0	P0A6S0		flgH		2.38293e+06	2.23849e+06	2.50367e+06	2.39231e+06	2.42009e+06	2.3246e+06
P0A6S5	P0A6S5		ftsB		717523	516972	634065	516717	651488	772927
P0A6S7	P0A6S7		gpsA		5.10041e+06	5.14247e+06	5.03937e+06	5.06351e+06	5.04993e+06	4.72312e+06
P0A6T1	P0A6T1		pgi		2.97553e+07	2.97258e+07	2.84924e+07	2.94564e+07	2.893e+07	2.86906e+07
P0A6T3	P0A6T3		galK		4.18137e+06	4.30083e+06	4.29728e+06	4.30777e+06	4.44443e+06	4.12258e+06
P0A6T5	P0A6T5		folE		4.74011e+06	4.79522e+06	4.7627e+06	4.62059e+06	4.53162e+06	4.49746e+06
P0A6T9	P0A6T9		gcvH		1.9242e+06	1.97746e+06	1.83883e+06	1.94191e+06	1.86984e+06	1.96911e+06
P0A6U3	P0A6U3		mnmG		7.11034e+06	7.13706e+06	6.87039e+06	7.12238e+06	6.84952e+06	7.00221e+06
P0A6U5	P0A6U5		rsmG		5.66421e+06	6.03934e+06	6.04549e+06	5.62959e+06	5.60616e+06	5.95524e+06
P0A6U8	P0A6U8		glgA		3.10654e+06	2.99817e+06	2.98249e+06	2.99322e+06	2.99156e+06	2.95357e+06
P0A6V1	P0A6V1		glgC		7.44585e+06	7.50955e+06	7.65174e+06	7.12125e+06	7.43441e+06	7.42604e+06
P0A6V8	P0A6V8		glk		1.01491e+07	1.01151e+07	1.00591e+07	9.91121e+06	1.01435e+07	1.01657e+07
P0A6W0	P0A6W0		glsA2		1.55604e+06	1.50398e+06	1.77579e+06	1.6171e+06	1.48109e+06	1.13885e+06
P0A6W3	P0A6W3		mraY		1.21185e+06	1.25969e+06	1.53834e+06	1.3048e+06	1.39166e+06	1.35722e+06
P0A6W5	P0A6W5		greA		2.42377e+07	2.43238e+07	2.39178e+07	2.44629e+07	2.28948e+07	2.37753e+07
P0A6W9	P0A6W9		gshA		5.43192e+06	5.43586e+06	5.24423e+06	5.25052e+06	5.17183e+06	5.22158e+06
P0A6X3	P0A6X3		hfq		1.05668e+06	993302	815656	1.10126e+06	939815	1.00517e+06
P0A6X7	P0A6X7		ihfA		4.93421e+07	5.03943e+07	5.09763e+07	4.98898e+07	4.90762e+07	5.08565e+07
P0A6Y1	P0A6Y1		ihfB		1.12203e+07	1.19937e+07	1.12538e+07	1.09939e+07	1.09503e+07	1.07709e+07
P0A6Y5	P0A6Y5		hslO		6.43422e+06	6.75819e+06	6.81238e+06	6.96733e+06	6.94152e+06	6.83978e+06
P0A6Y8	P0A6Y8		dnaK		4.63149e+07	4.68407e+07	4.47241e+07	4.63205e+07	4.45351e+07	4.4716e+07
P0A6Z1	P0A6Z1		hscA		5.00677e+06	4.88695e+06	5.00851e+06	4.79889e+06	4.98086e+06	4.74555e+06
P0A6Z3	P0A6Z3		htpG		2.74351e+07	2.74747e+07	2.73379e+07	2.70398e+07	2.80941e+07	2.77444e+07
P0A6Z6	P0A6Z6		nikR		1.23171e+06	1.26662e+06	1.10924e+06	1.18227e+06	1.19004e+06	1.17193e+06
P0A705	P0A705		infB		2.28471e+07	2.28522e+07	2.29279e+07	2.27444e+07	2.25135e+07	2.25296e+07
P0A707	P0A707		infC		5.65514e+07	5.73486e+07	5.68337e+07	5.71396e+07	5.89743e+07	5.51569e+07
P0A715	P0A715		kdsA		2.11188e+07	2.1111e+07	1.94001e+07	2.09454e+07	1.91502e+07	1.94207e+07
P0A717	P0A717		prs		3.3309e+07	3.21743e+07	2.81442e+07	3.16499e+07	2.86149e+07	2.77887e+07
P0A720	P0A720		tmk		2.89496e+06	3.00018e+06	2.85711e+06	2.99375e+06	2.87573e+06	2.83054e+06
P0A722	P0A722		lpxA		1.03246e+07	1.04108e+07	1.08773e+07	1.027e+07	1.14534e+07	1.07583e+07
P0A725	P0A725		lpxC		2.85532e+06	2.83654e+06	3.17122e+06	2.32322e+06	3.09648e+06	3.34312e+06
P0A729	P0A729		yceF		2.21545e+06	2.29914e+06	2.43965e+06	2.17828e+06	2.36556e+06	2.39765e+06
P0A731	P0A731		mgsA		3.78275e+06	3.73991e+06	3.37376e+06	3.64463e+06	3.72612e+06	3.88972e+06
P0A734	P0A734		minE		2.63737e+07	2.53809e+07	2.6726e+07	2.60668e+07	2.54699e+07	2.6799e+07
P0A738	P0A738		moaC		1.90622e+06	2.06187e+06	1.55301e+06	1.90258e+06	1.6112e+06	1.61878e+06
P0A744	P0A744		msrA		5.39307e+06	5.77019e+06	5.63343e+06	5.93105e+06	5.44655e+06	5.79998e+06
P0A746	P0A746		msrB		847741	883589	1.19755e+06	836442	1.10831e+06	1.11777e+06
P0A749	P0A749		murA		7.67008e+06	7.53413e+06	7.62845e+06	8.00838e+06	7.42698e+06	7.63174e+06
P0A752	P0A752		nadD		466076	587127	629890	622483	524213	602171
P0A759	P0A759		nagB		4.19484e+06	3.91082e+06	4.51019e+06	4.18633e+06	4.17595e+06	3.80389e+06
P0A763	P0A763		ndk		1.40371e+07	1.35727e+07	1.38584e+07	1.37603e+07	1.33879e+07	1.3833e+07
P0A780	P0A780		nusB		1.42903e+07	1.44703e+07	1.40518e+07	1.42245e+07	1.3466e+07	1.36735e+07
P0A784	P0A784		orn		2.91006e+06	2.93758e+06	2.83082e+06	3.00823e+06	2.7513e+06	2.85515e+06
P0A786	P0A786		pyrB		2.67042e+06	2.71745e+06	2.71173e+06	2.7701e+06	2.63281e+06	2.601e+06
P0A790	P0A790		panD		6.79628e+06	6.5823e+06	6.37777e+06	6.22961e+06	6.67356e+06	6.30544e+06
P0A794	P0A794		pdxJ		7.77131e+06	7.65909e+06	7.50428e+06	7.86979e+06	7.74239e+06	7.58261e+06
P0A796	P0A796		pfkA		2.34076e+07	2.34958e+07	2.07357e+07	2.35358e+07	2.13827e+07	2.16309e+07
P0A799	P0A799		pgk		2.47049e+08	2.45871e+08	2.34326e+08	2.46929e+08	2.33724e+08	2.35955e+08
P0A7A2	P0A7A2		gpmB		4.0763e+06	4.01526e+06	4.20536e+06	3.80491e+06	4.12559e+06	4.0061e+06
P0A7A5	P0A7A5		pcm		1.27281e+06	1.29771e+06	1.27546e+06	1.3637e+06	1.39043e+06	1.30124e+06
P0A7A7	P0A7A7		plsB		2.99858e+06	2.9336e+06	3.00318e+06	3.0207e+06	3.00067e+06	2.98156e+06
P0A7A9	P0A7A9		ppa		8.90176e+07	9.09658e+07	9.22259e+07	9.14455e+07	9.13174e+07	9.36123e+07
P0A7B1	P0A7B1		ppk		1.44631e+06	1.4129e+06	1.47663e+06	1.35789e+06	1.45608e+06	1.37232e+06
P0A7B5	P0A7B5		proB		4.68082e+06	4.55764e+06	4.5452e+06	4.65909e+06	4.33728e+06	4.26934e+06
P0A7B8	P0A7B8		hslV		1.59148e+07	1.5509e+07	1.4001e+07	1.43535e+07	1.48537e+07	1.42194e+07
P0A7C2	P0A7C2		lexA		4.67436e+06	4.68536e+06	4.46559e+06	4.64013e+06	4.32314e+06	4.40583e+06
P0A7C6	P0A7C6		pepE		5.7959e+06	5.76618e+06	5.88762e+06	5.65511e+06	5.55502e+06	5.29652e+06
P0A7D1	P0A7D1		pth		5.63653e+06	5.70177e+06	5.25912e+06	5.77211e+06	5.26912e+06	5.1801e+06
P0A7D4	P0A7D4		purA		3.6724e+07	3.6607e+07	3.69528e+07	3.71291e+07	3.70915e+07	3.61892e+07
P0A7D7	P0A7D7		purC		7.24915e+06	7.40459e+06	7.01749e+06	7.29364e+06	7.03084e+06	7.16288e+06
P0A7E1	P0A7E1		pyrD		7.31292e+06	7.26183e+06	7.31384e+06	7.22788e+06	7.00804e+06	6.82472e+06
P0A7E3	P0A7E3		pyrE		5.21539e+06	5.24984e+06	5.13557e+06	5.10326e+06	5.2088e+06	5.16703e+06
P0A7E5	P0A7E5		pyrG		1.52918e+07	1.53526e+07	1.56408e+07	1.52428e+07	1.54456e+07	1.57491e+07
P0A7E9	P0A7E9		pyrH		7.08444e+06	7.24196e+06	6.42384e+06	6.97078e+06	7.16634e+06	6.52905e+06
P0A7F3	P0A7F3		pyrI		2.40112e+06	2.50951e+06	2.52189e+06	2.46036e+06	2.59787e+06	2.55908e+06
P0A7F6	P0A7F6		speD		2.02818e+06	1.93803e+06	2.05128e+06	1.97653e+06	2.00442e+06	1.99941e+06
P0A7F9	P0A7F9		queA		3.84978e+06	3.66453e+06	3.63233e+06	4.05252e+06	3.65276e+06	3.40852e+06
P0A7G2	P0A7G2		rbfA		2.52504e+07	2.58132e+07	2.52704e+07	2.57802e+07	2.4216e+07	2.40271e+07
P0A7G6	P0A7G6		recA		1.04097e+07	1.05898e+07	1.04465e+07	1.06639e+07	1.05094e+07	1.06302e+07
P0A7H6	P0A7H6		recR		835621	847330	975925	787317	933146	986124
P0A7I0	P0A7I0		prfA		4.28114e+06	4.32306e+06	4.11346e+06	4.35566e+06	4.16743e+06	4.28916e+06
P0A7I4	P0A7I4		prfC		5.1218e+06	5.04921e+06	4.97527e+06	5.2821e+06	4.90671e+06	4.97655e+06
P0A7I7	P0A7I7		ribA		9.05427e+06	9.69953e+06	9.21374e+06	8.92495e+06	9.62933e+06	9.02257e+06
P0A7J0	P0A7J0		ribB		1.34475e+07	1.34431e+07	1.31168e+07	1.35871e+07	1.34039e+07	1.31402e+07
P0A7J3	P0A7J3		rplJ		5.40499e+08	5.36752e+08	4.91768e+08	5.29834e+08	4.80214e+08	4.75585e+08
P0A7J7	P0A7J7		rplK		7.38884e+07	7.14153e+07	6.87966e+07	7.09359e+07	7.10166e+07	7.12467e+07
P0A7K2	P0A7K2		rplL		1.85784e+08	1.84076e+08	1.89281e+08	1.80429e+08	1.88429e+08	1.88208e+08
P0A7K6	P0A7K6		rplS		7.21725e+07	7.25999e+07	7.27136e+07	7.02499e+07	7.20874e+07	7.2336e+07
P0A7L0	P0A7L0		rplA		3.32741e+08	3.3506e+08	3.19936e+08	3.31981e+08	3.11312e+08	3.13332e+08
P0A7L3	P0A7L3		rplT		4.38817e+07	4.21175e+07	4.45922e+07	4.30247e+07	4.18973e+07	4.4688e+07
P0A7L8	P0A7L8		rpmA		1.61534e+08	1.6399e+08	1.53323e+08	1.63694e+08	1.54976e+08	1.56181e+08
P0A7M2	P0A7M2		rpmB		1.8729e+08	1.84552e+08	1.83034e+08	1.75949e+08	1.78711e+08	1.84014e+08
P0A7M6	P0A7M6		rpmC		2.63459e+07	2.6395e+07	2.33576e+07	2.53846e+07	2.30182e+07	2.31853e+07
P0A7M9	P0A7M9		rpmE		3.01789e+07	2.99653e+07	2.97861e+07	3.00948e+07	3.00888e+07	2.86348e+07
P0A7N4	P0A7N4		rpmF		4.26736e+07	4.31287e+07	4.37164e+07	4.04331e+07	4.45665e+07	4.34047e+07
P0A7N9	P0A7N9		rpmG		1.14251e+08	1.12636e+08	1.14819e+08	1.13475e+08	1.20578e+08	1.13412e+08
P0A7P5	P0A7P5		rpmH		2.79793e+07	2.80278e+07	2.69242e+07	2.6653e+07	2.74802e+07	2.59972e+07
P0A7Q1	P0A7Q1		rpmI		1.86051e+07	1.7611e+07	1.74987e+07	1.71416e+07	1.74948e+07	1.65127e+07
P0A7R1	P0A7R1		rplI		3.36949e+08	3.30441e+08	3.31401e+08	3.24047e+08	3.27946e+08	3.27452e+08
P0A7R5	P0A7R5		rpsJ		1.87153e+08	1.88217e+08	1.82942e+08	1.87549e+08	1.81446e+08	1.73884e+08
P0A7R9	P0A7R9		rpsK		1.16632e+08	1.1634e+08	1.07803e+08	1.15726e+08	1.08105e+08	1.09489e+08
P0A7S3	P0A7S3		rpsL		7.11426e+07	7.13018e+07	7.31805e+07	7.2793e+07	7.38029e+07	7.51676e+07
P0A7S9	P0A7S9		rpsM		3.58763e+07	3.54409e+07	3.47027e+07	3.48371e+07	3.42709e+07	3.4195e+07
P0A7T3	P0A7T3		rpsP		4.87438e+07	4.95207e+07	4.89426e+07	4.8633e+07	4.99279e+07	4.86271e+07
P0A7T7	P0A7T7		rpsR		4.36276e+07	4.33034e+07	4.25776e+07	4.32146e+07	4.29703e+07	4.23058e+07
P0A7U3	P0A7U3		rpsS		1.51453e+08	1.55166e+08	1.41642e+08	1.53693e+08	1.38766e+08	1.40609e+08
P0A7U7	P0A7U7		rpsT		2.90659e+07	2.81102e+07	2.80713e+07	2.76654e+07	2.78836e+07	2.88964e+07
P0A7V0	P0A7V0		rpsB		9.0424e+07	8.89863e+07	8.22332e+07	8.8427e+07	8.18336e+07	8.30428e+07
P0A7V3	P0A7V3		rpsC		9.31067e+07	9.00045e+07	8.94275e+07	9.01041e+07	8.88863e+07	8.93177e+07
P0A7V8	P0A7V8		rpsD		2.04654e+08	2.07554e+08	1.98935e+08	2.02928e+08	1.99772e+08	1.93887e+08
P0A7W1	P0A7W1		rpsE		2.46193e+08	2.4384e+08	2.11386e+08	2.2903e+08	2.11112e+08	2.07233e+08
P0A7W7	P0A7W7		rpsH		4.1007e+07	3.97235e+07	3.12031e+07	3.86762e+07	3.12301e+07	3.26953e+07
P0A7X3	P0A7X3		rpsI		7.76626e+07	7.73367e+07	7.44528e+07	7.683e+07	7.46432e+07	7.05613e+07
P0A7X6	P0A7X6		rimM		6.46752e+06	6.23186e+06	5.96806e+06	6.66683e+06	5.9805e+06	5.80085e+06
