Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A6A3	P0A6A3		ackA		1.83832e+08	1.89583e+08	1.85573e+08	1.88977e+08	1.85401e+08	1.80622e+08
P0A6A8	P0A6A8		acpP		1.48893e+08	1.50773e+08	1.47834e+08	1.57346e+08	1.51334e+08	1.4408e+08
P0A6B4	P0A6B4		alr		3.23302e+06	3.31644e+06	3.27778e+06	3.18069e+06	3.1852e+06	3.20429e+06
P0A6B7	P0A6B7		iscS		3.37662e+07	3.34022e+07	3.36477e+07	3.41029e+07	3.36268e+07	3.27629e+07
P0A6C1	P0A6C1		nfo		1.92972e+06	1.95725e+06	1.62678e+06	1.80586e+06	1.90614e+06	1.7188e+06
P0A6D0	P0A6D0		argR		1.65269e+06	1.70844e+06	1.57489e+06	1.71348e+06	1.64409e+06	1.72425e+06
P0A6D3	P0A6D3		aroA		5.27507e+06	5.25984e+06	5.24296e+06	5.41319e+06	5.19732e+06	5.19907e+06
P0A6D7	P0A6D7		aroK		7.84681e+06	7.80798e+06	8.12792e+06	7.96477e+06	7.82108e+06	7.99872e+06
P0A6E1	P0A6E1		aroL		117985		77929.9	82842.7	80644.9	61111.3
P0A6E4	P0A6E4		argG		684997	718827	618506	714110	675604	628468
P0A6E6	P0A6E6		atpC		8.07603e+06	7.84047e+06	7.83691e+06	8.19791e+06	8.18512e+06	8.09145e+06
P0A6E9	P0A6E9		bioD2		5.40741e+06	5.66921e+06	5.35806e+06	5.52568e+06	5.66516e+06	5.42831e+06
P0A6F1	P0A6F1		carA		7.81779e+06	7.78283e+06	7.65537e+06	7.76237e+06	8.01901e+06	7.78514e+06
P0A6F3	P0A6F3		glpK		4.84684e+06	4.8712e+06	4.90404e+06	4.81818e+06	4.93243e+06	4.9152e+06
P0A6F5	P0A6F5		groL		9.16224e+07	9.12972e+07	9.0729e+07	9.14368e+07	9.11212e+07	9.11763e+07
P0A6F9	P0A6F9		groS		1.02318e+08	9.73996e+07	9.23383e+07	9.79411e+07	1.02658e+08	9.95041e+07
P0A6G3	P0A6G3		pncC		3.26944e+06	3.40934e+06	3.33543e+06	3.19667e+06	3.21217e+06	3.37795e+06
P0A6G7	P0A6G7		clpP		2.32856e+07	2.23339e+07	2.25565e+07	2.24889e+07	2.31613e+07	2.28053e+07
P0A6H1	P0A6H1		clpX		1.7197e+07	1.76107e+07	1.69942e+07	1.7641e+07	1.72591e+07	1.67155e+07
P0A6H5	P0A6H5		hslU		2.2778e+07	2.24865e+07	2.26614e+07	2.29111e+07	2.2542e+07	2.29189e+07
P0A6H8	P0A6H8		cls		632110	513391	590036	589157	521801	573868
P0A6I0	P0A6I0		cmk		1.06039e+07	1.04416e+07	1.05158e+07	1.06975e+07	1.05206e+07	1.06017e+07
P0A6I3	P0A6I3		coaA		3.26808e+06	3.46708e+06	3.38581e+06	3.37863e+06	3.3057e+06	3.37531e+06
P0A6I6	P0A6I6		coaD		1.07529e+06	1.1397e+06	1.10288e+06	1.17922e+06	1.11019e+06	1.21336e+06
P0A6I9	P0A6I9		coaE		3.62409e+06	3.6261e+06	3.72468e+06	3.57359e+06	3.47418e+06	3.66396e+06
P0A6J1	P0A6J1		cysC		1.42576e+06	1.30502e+06	1.31529e+06	1.37972e+06	1.37163e+06	1.39188e+06
P0A6J5	P0A6J5		dadA		923935	953955	903808	983454	984847	907480
P0A6J8	P0A6J8		ddlA		1.92698e+07	1.91308e+07	1.88962e+07	1.92738e+07	1.9278e+07	1.8786e+07
P0A6K1	P0A6K1		dapF		518415	500334	578961	521423	432985	437070
P0A6K3	P0A6K3		def		1.46065e+07	1.40634e+07	1.37762e+07	1.39519e+07	1.43413e+07	1.45831e+07
P0A6K6	P0A6K6		deoB		1.63808e+07	1.66173e+07	1.65067e+07	1.67478e+07	1.63973e+07	1.64172e+07
P0A6L0	P0A6L0		deoC		1.25964e+07	1.24903e+07	1.22435e+07	1.22715e+07	1.24604e+07	1.25618e+07
P0A6L2	P0A6L2		dapA		2.26102e+07	2.32061e+07	2.32823e+07	2.32085e+07	2.29006e+07	2.20755e+07
P0A6L4	P0A6L4		nanA		480049	491074	468872	489613	412307	622756
P0A6L7	P0A6L7		uxaB		1.43263e+06	1.35574e+06	1.39323e+06	1.43423e+06	1.31722e+06	1.364e+06
P0A6L9	P0A6L9		hscB		4.83109e+06	4.75278e+06	5.00474e+06	4.76275e+06	4.97901e+06	4.95641e+06
P0A6M4	P0A6M4		dtd		2.10251e+06	2.07426e+06	2.11864e+06	2.33537e+06	2.02671e+06	2.63512e+06
P0A6M8	P0A6M8		fusA		1.21816e+08	1.2091e+08	1.1854e+08	1.21292e+08	1.22631e+08	1.21118e+08
P0A6N4	P0A6N4		efp		6.69832e+07	6.63886e+07	6.56514e+07	6.72446e+07	6.68176e+07	6.54856e+07
P0A6N8	P0A6N8		yeiP		1.48528e+07	1.47517e+07	1.4698e+07	1.48714e+07	1.45061e+07	1.44746e+07
P0A6P1	P0A6P1		tsf		1.6921e+08	1.6462e+08	1.62668e+08	1.6548e+08	1.67667e+08	1.66095e+08
P0A6P5	P0A6P5		der		4.57031e+06	4.69036e+06	4.4675e+06	4.68701e+06	4.56778e+06	4.5998e+06
P0A6P7	P0A6P7		engB		8.7336e+06	8.71348e+06	8.6407e+06	8.77474e+06	8.59765e+06	8.81125e+06
P0A6P9	P0A6P9		eno		1.65886e+08	1.64283e+08	1.61923e+08	1.63087e+08	1.67592e+08	1.63923e+08
P0A6Q3	P0A6Q3		fabA		1.32108e+07	1.29371e+07	1.30663e+07	1.31515e+07	1.30302e+07	1.32585e+07
P0A6Q6	P0A6Q6		fabZ		1.9819e+07	2.01672e+07	2.04568e+07	2.03203e+07	1.90841e+07	2.05124e+07
P0A6R0	P0A6R0		fabH		1.73067e+07	1.81363e+07	1.82775e+07	1.76604e+07	1.72567e+07	1.70365e+07
P0A6R3	P0A6R3		fis		6.76222e+06	6.60972e+06	6.87204e+06	7.05641e+06	6.08737e+06	6.89479e+06
P0A6S0	P0A6S0		flgH		2.08496e+06	2.10974e+06	2.09536e+06	2.11967e+06	2.12896e+06	2.08383e+06
P0A6S7	P0A6S7		gpsA		6.49554e+06	6.42535e+06	6.20734e+06	6.4561e+06	6.57927e+06	6.14726e+06
P0A6T1	P0A6T1		pgi		3.98052e+07	3.92742e+07	3.98928e+07	3.99025e+07	3.85615e+07	3.96251e+07
P0A6T3	P0A6T3		galK		4.76251e+06	4.53347e+06	4.47007e+06	4.6947e+06	4.70048e+06	4.47009e+06
P0A6T5	P0A6T5		folE		3.1687e+06	3.29197e+06	3.12644e+06	3.19711e+06	3.13382e+06	3.1541e+06
P0A6T9	P0A6T9		gcvH		1.87065e+06	1.88798e+06	2.09314e+06	1.9276e+06	2.03611e+06	1.94508e+06
P0A6U3	P0A6U3		mnmG		6.56373e+06	6.77957e+06	6.6162e+06	6.64959e+06	6.66134e+06	6.57939e+06
P0A6U5	P0A6U5		rsmG		5.61887e+06	5.23306e+06	5.90141e+06	5.73619e+06	5.68347e+06	5.88071e+06
P0A6U8	P0A6U8		glgA		2.93806e+06	2.90452e+06	2.97683e+06	2.92523e+06	2.89812e+06	2.95641e+06
P0A6V1	P0A6V1		glgC		7.51823e+06	7.57861e+06	7.44103e+06	7.65569e+06	7.43763e+06	7.31761e+06
P0A6V8	P0A6V8		glk		9.46306e+06	9.64259e+06	9.43307e+06	9.6123e+06	9.8419e+06	9.51685e+06
P0A6W0	P0A6W0		glsA2		1.68192e+06	1.74326e+06	1.52381e+06	1.66484e+06	1.55512e+06	1.73191e+06
P0A6W3	P0A6W3		mraY		1.56548e+06	1.40602e+06	1.43094e+06	1.4776e+06	1.56809e+06	1.47853e+06
P0A6W5	P0A6W5		greA		2.35096e+07	2.35034e+07	2.35927e+07	2.33241e+07	2.33441e+07	2.36192e+07
P0A6W9	P0A6W9		gshA		5.38241e+06	5.54802e+06	5.34408e+06	5.35668e+06	5.3616e+06	5.47973e+06
P0A6X1	P0A6X1		hemA		967785	975893	806119	909580	832863	786266
P0A6X3	P0A6X3		hfq		900895	1.1749e+06	1.06309e+06	872282	1.00121e+06	971571
P0A6X7	P0A6X7		ihfA		4.71696e+07	4.97122e+07	4.94715e+07	4.96679e+07	4.95567e+07	4.72336e+07
P0A6Y1	P0A6Y1		ihfB		1.00308e+07	1.08357e+07	9.95175e+06	1.16506e+07	9.50084e+06	9.03839e+06
P0A6Y5	P0A6Y5		hslO		6.51125e+06	6.8583e+06	6.89855e+06	6.76504e+06	6.80792e+06	6.57788e+06
P0A6Y8	P0A6Y8		dnaK		4.09059e+07	4.17916e+07	4.15797e+07	4.16034e+07	4.11309e+07	3.99922e+07
P0A6Z1	P0A6Z1		hscA		5.2797e+06	5.21828e+06	5.11875e+06	5.107e+06	5.24027e+06	5.13759e+06
P0A6Z3	P0A6Z3		htpG		2.394e+07	2.45913e+07	2.44489e+07	2.45138e+07	2.4292e+07	2.41781e+07
P0A6Z6	P0A6Z6		nikR		1.01615e+06	1.02765e+06	954250	1.13291e+06	1.2294e+06	1.057e+06
P0A705	P0A705		infB		2.27918e+07	2.20608e+07	2.21157e+07	2.25726e+07	2.25146e+07	2.20863e+07
P0A707	P0A707		infC		5.63294e+07	5.80032e+07	5.81079e+07	5.80455e+07	5.64976e+07	5.73198e+07
P0A715	P0A715		kdsA		2.20316e+07	2.23767e+07	2.26573e+07	2.26372e+07	2.24743e+07	2.20534e+07
P0A717	P0A717		prs		2.40471e+07	2.50392e+07	2.38914e+07	2.44618e+07	2.42302e+07	2.41095e+07
P0A720	P0A720		tmk		2.70939e+06	2.6032e+06	2.5816e+06	2.63589e+06	2.66603e+06	2.6258e+06
P0A722	P0A722		lpxA		8.53572e+06	8.26561e+06	8.21528e+06	8.56328e+06	8.377e+06	8.65134e+06
P0A725	P0A725		lpxC		712916	791018	911567	886203	662470	763980
P0A729	P0A729		yceF		2.08322e+06	2.08977e+06	2.26563e+06	2.16528e+06	2.12742e+06	2.11241e+06
P0A731	P0A731		mgsA		3.80828e+06	4.02083e+06	3.52906e+06	3.99622e+06	3.98494e+06	3.73935e+06
P0A734	P0A734		minE		3.5358e+07	3.32552e+07	3.42033e+07	3.39481e+07	3.48471e+07	3.52987e+07
P0A738	P0A738		moaC		1.02872e+06	1.04109e+06	1.00093e+06	1.02138e+06	993781	1.07876e+06
P0A744	P0A744		msrA		6.49983e+06	6.08091e+06	6.86631e+06	6.63312e+06	6.86436e+06	6.76884e+06
P0A746	P0A746		msrB		1.22458e+06	1.09772e+06	1.20941e+06	1.09217e+06	1.25942e+06	1.33112e+06
P0A749	P0A749		murA		1.16948e+07	1.15467e+07	1.1541e+07	1.16692e+07	1.18443e+07	1.18689e+07
P0A752	P0A752		nadD		421572	529099	534926	459030	473749	588665
P0A759	P0A759		nagB		3.97581e+06	4.09598e+06	4.01508e+06	4.02426e+06	4.25944e+06	3.75343e+06
P0A763	P0A763		ndk		1.47857e+07	1.40196e+07	1.3771e+07	1.44043e+07	1.47121e+07	1.47942e+07
P0A780	P0A780		nusB		1.25726e+07	1.26935e+07	1.25743e+07	1.22984e+07	1.25269e+07	1.21653e+07
P0A784	P0A784		orn		2.81308e+06	2.68361e+06	2.86023e+06	2.83628e+06	2.83012e+06	2.91073e+06
P0A786	P0A786		pyrB		2.39761e+06	2.48856e+06	2.38083e+06	2.63787e+06	2.55393e+06	2.39532e+06
P0A790	P0A790		panD		9.9608e+06	9.67611e+06	9.48255e+06	9.6539e+06	9.88266e+06	9.66737e+06
P0A794	P0A794		pdxJ		7.63054e+06	7.00049e+06	7.1916e+06	7.29078e+06	7.59461e+06	7.88772e+06
P0A796	P0A796		pfkA		2.39324e+07	2.41912e+07	2.46758e+07	2.47674e+07	2.45117e+07	2.41632e+07
P0A799	P0A799		pgk		3.70507e+08	3.60195e+08	3.55319e+08	3.60052e+08	3.77686e+08	3.68463e+08
P0A7A2	P0A7A2		gpmB		3.27531e+06	3.06383e+06	3.06327e+06	3.14807e+06	2.84683e+06	3.17801e+06
P0A7A5	P0A7A5		pcm		892997	987699	916788	895740	929535	803514
P0A7A7	P0A7A7		plsB		2.95532e+06	3.07555e+06	3.01559e+06	2.8873e+06	2.91538e+06	2.90069e+06
P0A7A9	P0A7A9		ppa		8.22083e+07	8.79373e+07	8.69643e+07	8.76694e+07	8.33828e+07	8.12992e+07
P0A7B1	P0A7B1		ppk		1.40771e+06	1.40014e+06	1.3974e+06	1.37242e+06	1.39966e+06	1.31253e+06
P0A7B5	P0A7B5		proB		4.28692e+06	4.36141e+06	4.21205e+06	4.35204e+06	4.1373e+06	4.25837e+06
P0A7B8	P0A7B8		hslV		9.24955e+06	1.76225e+07	1.65732e+07	1.38945e+07	1.72563e+07	1.59486e+07
P0A7C2	P0A7C2		lexA		4.33244e+06	4.58351e+06	4.56668e+06	4.53591e+06	4.61006e+06	4.34389e+06
P0A7C6	P0A7C6		pepE		6.03047e+06	5.99338e+06	5.83282e+06	6.0965e+06	6.0315e+06	5.69554e+06
P0A7D1	P0A7D1		pth		7.6419e+06	7.45862e+06	7.13352e+06	7.26742e+06	7.53509e+06	7.45678e+06
P0A7D4	P0A7D4		purA		3.72605e+07	3.78391e+07	3.73164e+07	3.70233e+07	3.68611e+07	3.68509e+07
P0A7D7	P0A7D7		purC		6.93199e+06	7.37674e+06	7.32296e+06	7.30374e+06	7.08415e+06	7.20072e+06
P0A7E1	P0A7E1		pyrD		7.14364e+06	7.42113e+06	7.13222e+06	7.19529e+06	6.82033e+06	7.02787e+06
P0A7E3	P0A7E3		pyrE		5.08853e+06	5.1118e+06	4.99035e+06	5.02958e+06	4.99107e+06	4.99943e+06
P0A7E5	P0A7E5		pyrG		1.58163e+07	1.58431e+07	1.57114e+07	1.5879e+07	1.57851e+07	1.57841e+07
P0A7E9	P0A7E9		pyrH		7.31895e+06	7.36717e+06	7.04476e+06	7.1502e+06	7.28518e+06	7.24199e+06
P0A7F3	P0A7F3		pyrI		2.36902e+06	2.42583e+06	2.55125e+06	2.42823e+06	2.39262e+06	2.22356e+06
P0A7F6	P0A7F6		speD		1.95471e+06	1.86345e+06	1.87933e+06	1.94705e+06	1.85217e+06	1.73413e+06
P0A7F9	P0A7F9		queA		4.15198e+06	4.38035e+06	4.16572e+06	4.48353e+06	4.12516e+06	3.59767e+06
P0A7G2	P0A7G2		rbfA		2.58577e+07	2.63372e+07	2.66734e+07	2.55316e+07	2.52912e+07	2.57235e+07
P0A7G6	P0A7G6		recA		1.04652e+07	1.06014e+07	1.05624e+07	1.04769e+07	1.05899e+07	1.08354e+07
P0A7H6	P0A7H6		recR		832787	692629	822832	887097	759617	732480
P0A7I0	P0A7I0		prfA		3.94992e+06	4.03429e+06	4.00895e+06	3.94595e+06	3.88591e+06	3.95051e+06
P0A7I4	P0A7I4		prfC		4.08946e+06	4.21314e+06	4.21308e+06	4.1303e+06	4.11791e+06	4.23606e+06
P0A7I7	P0A7I7		ribA		1.00489e+07	1.03388e+07	9.51228e+06	1.03262e+07	9.75529e+06	9.0149e+06
P0A7J0	P0A7J0		ribB		1.23559e+07	1.27361e+07	1.26627e+07	1.27863e+07	1.25119e+07	1.22007e+07
P0A7J3	P0A7J3		rplJ		5.08053e+08	4.96978e+08	4.89472e+08	4.96044e+08	4.98468e+08	4.93197e+08
P0A7J7	P0A7J7		rplK		1.39855e+08	1.37854e+08	1.3478e+08	1.34577e+08	1.40894e+08	1.38165e+08
P0A7K2	P0A7K2		rplL		1.43867e+08	1.43112e+08	1.419e+08	1.43859e+08	1.40802e+08	1.3851e+08
P0A7K6	P0A7K6		rplS		7.07428e+07	6.8165e+07	6.72635e+07	6.87581e+07	6.97601e+07	7.07223e+07
P0A7L0	P0A7L0		rplA		3.524e+08	3.43859e+08	3.50502e+08	3.42022e+08	3.50586e+08	3.43193e+08
P0A7L3	P0A7L3		rplT		3.6915e+07	3.68743e+07	3.80441e+07	3.78958e+07	3.65935e+07	3.51965e+07
P0A7L8	P0A7L8		rpmA		1.26875e+08	1.23956e+08	1.23822e+08	1.24409e+08	1.34068e+08	1.31281e+08
P0A7M2	P0A7M2		rpmB		1.39362e+08	1.51387e+08	1.4919e+08	1.46078e+08	1.4091e+08	1.40152e+08
P0A7M6	P0A7M6		rpmC		2.09029e+07	2.31598e+07	2.19391e+07	2.18701e+07	2.02359e+07	1.87147e+07
P0A7M9	P0A7M9		rpmE		3.44528e+07	3.2332e+07	3.36448e+07	3.29075e+07	3.36129e+07	3.51262e+07
P0A7N4	P0A7N4		rpmF		3.14181e+07	3.241e+07	3.29663e+07	3.23566e+07	3.07463e+07	3.14631e+07
P0A7N9	P0A7N9		rpmG		2.84919e+07	2.75583e+07	2.73633e+07	2.73997e+07	2.83431e+07	2.84057e+07
P0A7P5	P0A7P5		rpmH		2.80007e+07	2.83402e+07	2.72612e+07	2.68976e+07	2.78884e+07	2.75873e+07
P0A7Q1	P0A7Q1		rpmI		1.47724e+07	1.60173e+07	1.36165e+07	1.44266e+07	1.75017e+07	1.73452e+07
P0A7R1	P0A7R1		rplI		3.32087e+08	3.22704e+08	3.11763e+08	3.20805e+08	3.37808e+08	3.25352e+08
P0A7R5	P0A7R5		rpsJ		1.69384e+08	1.57142e+08	1.546e+08	1.57785e+08	1.7008e+08	1.65184e+08
P0A7R9	P0A7R9		rpsK		9.99445e+07	9.95696e+07	1.0039e+08	1.0132e+08	1.00943e+08	1.01175e+08
P0A7S3	P0A7S3		rpsL		8.14161e+07	7.88845e+07	8.05815e+07	8.04077e+07	7.90785e+07	8.20618e+07
P0A7S9	P0A7S9		rpsM		2.89905e+07	2.93047e+07	2.96531e+07	2.95731e+07	2.89149e+07	2.88785e+07
P0A7T3	P0A7T3		rpsP		7.61342e+07	7.93616e+07	7.57236e+07	7.73327e+07	7.71849e+07	7.67709e+07
P0A7T7	P0A7T7		rpsR		7.1146e+07	7.00252e+07	7.01976e+07	6.9228e+07	7.19617e+07	7.33679e+07
P0A7U3	P0A7U3		rpsS		1.4702e+08	1.36305e+08	1.35569e+08	1.38835e+08	1.40902e+08	1.42713e+08
P0A7U7	P0A7U7		rpsT		2.41927e+07	2.40195e+07	2.53611e+07	2.43361e+07	2.42227e+07	2.39087e+07
P0A7V0	P0A7V0		rpsB		7.78316e+07	8.04874e+07	8.0164e+07	8.0154e+07	7.85366e+07	7.87088e+07
P0A7V3	P0A7V3		rpsC		9.41923e+07	9.3685e+07	9.26742e+07	9.34592e+07	9.20713e+07	9.35535e+07
P0A7V8	P0A7V8		rpsD		1.44232e+08	1.48413e+08	1.41195e+08	1.45857e+08	1.46664e+08	1.39117e+08
P0A7W1	P0A7W1		rpsE		1.24574e+08	1.16218e+08	1.17492e+08	1.14957e+08	1.19429e+08	1.21065e+08
P0A7W7	P0A7W7		rpsH		3.51475e+07	3.38459e+07	3.52113e+07	3.43389e+07	3.60315e+07	3.56887e+07
P0A7X3	P0A7X3		rpsI		7.31883e+07	7.31159e+07	7.27744e+07	7.26029e+07	7.33199e+07	7.64879e+07
P0A7X6	P0A7X6		rimM		5.52772e+06	5.31816e+06	5.15029e+06	5.35622e+06	5.35212e+06	5.23562e+06
P0A7Y0	P0A7Y0		rnc		9.59678e+06	9.83316e+06	9.69833e+06	9.66129e+06	9.68243e+06	9.92242e+06
P0A7Y8	P0A7Y8		rnpA		2.01485e+06	1.80563e+06	1.86511e+06	1.80084e+06	1.8882e+06	1.86338e+06
P0A7Z0	P0A7Z0		rpiA		2.14244e+07	2.10574e+07	2.11331e+07	2.11575e+07	2.10321e+07	2.15892e+07
P0A7Z4	P0A7Z4		rpoA		6.87921e+07	6.84396e+07	6.67787e+07	6.78038e+07	7.01823e+07	6.84273e+07
P0A800	P0A800		rpoZ		4.70636e+07	4.69729e+07	4.60424e+07	4.65e+07	4.76827e+07	4.64407e+07
P0A805	P0A805		frr		2.79313e+07	2.7484e+07	2.62373e+07	2.77858e+07	2.72561e+07	2.64687e+07
P0A809	P0A809		ruvA		1.67382e+06	1.75685e+06	1.41048e+06	1.50601e+06	1.63967e+06	1.42432e+06
P0A812	P0A812		ruvB		1.11372e+06	1.19761e+06	1.17432e+06	1.16317e+06	1.13316e+06	1.0736e+06
P0A817	P0A817		metK		1.90038e+07	1.9259e+07	1.95208e+07	1.97349e+07	1.85207e+07	1.88352e+07
P0A821	P0A821		selA		1.89723e+06	1.85357e+06	1.69424e+06	1.89283e+06	1.9523e+06	1.85804e+06
P0A823	P0A823		sfsA		741336	723457	688145	672075	666998	659144
P0A825	P0A825		glyA		2.32422e+07	2.26139e+07	2.27674e+07	2.26096e+07	2.3281e+07	2.28287e+07
P0A832	P0A832		smpB		4.76912e+06	4.79528e+06	5.05827e+06	4.90888e+06	4.82218e+06	4.84937e+06
P0A836	P0A836		sucC		9.01196e+06	9.05022e+06	8.93717e+06	8.97263e+06	9.05673e+06	9.0125e+06
P0A840	P0A840		surE		1.61771e+06	1.61635e+06	1.62684e+06	1.6635e+06	1.6981e+06	1.71059e+06
P0A843	P0A843		tatE		9.14343e+06	8.98997e+06	9.40876e+06	9.63203e+06	9.28546e+06	9.50112e+06
P0A847	P0A847		tgt		3.60861e+06	3.5728e+06	3.68752e+06	3.72347e+06	3.65142e+06	3.60993e+06
P0A850	P0A850		tig		1.27759e+08	1.26095e+08	1.25972e+08	1.26042e+08	1.28466e+08	1.28075e+08
P0A853	P0A853		tnaA		3.65577e+06	3.72253e+06	3.62262e+06	3.74445e+06	3.53724e+06	3.63516e+06
P0A855	P0A855		tolB		1.80952e+07	1.73268e+07	1.77129e+07	1.76884e+07	1.74874e+07	1.77813e+07
P0A858	P0A858		tpiA		7.0433e+07	7.0481e+07	7.17255e+07	7.00329e+07	6.96159e+07	6.8862e+07
P0A862	P0A862		tpx		4.23451e+07	4.15582e+07	3.99592e+07	4.08058e+07	4.25639e+07	4.19766e+07
P0A867	P0A867		talA		4.31242e+06	4.31193e+06	4.32063e+06	4.40615e+06	4.41561e+06	4.23756e+06
P0A870	P0A870		talB		4.6996e+07	4.67284e+07	4.64265e+07	4.63854e+07	4.62689e+07	4.66328e+07
P0A873	P0A873		trmD		3.66168e+06	3.8099e+06	3.50938e+06	3.629e+06	3.70897e+06	3.62548e+06
P0A877	P0A877		trpA		1.79462e+06	1.85038e+06	1.77903e+06	1.7131e+06	1.74622e+06	1.75453e+06
P0A879	P0A879		trpB		570892	603141	522014	574465	518564	600165
P0A881	P0A881		trpR		1.89338e+06	1.96942e+06	1.84688e+06	1.81937e+06	1.94198e+06	1.82255e+06
P0A884	P0A884		thyA		5.8491e+06	5.85667e+06	6.14508e+06	5.83709e+06	5.65405e+06	6.04694e+06
P0A887	P0A887		ubiE		1.04517e+07	1.01991e+07	1.02375e+07	1.0557e+07	1.05486e+07	1.03094e+07
P0A890	P0A890		tusA		2.19609e+06	2.0547e+06	1.88928e+06	2.08059e+06	2.02046e+06	1.91117e+06
P0A894	P0A894		yhbJ		1.47268e+06	1.4999e+06	1.49986e+06	1.42077e+06	1.49145e+06	1.51341e+06
P0A898	P0A898		ybeY		3.5322e+06	3.37789e+06	3.31433e+06	3.42625e+06	3.40187e+06	3.45235e+06
P0A8A0	P0A8A0		yebC		2.75115e+06	2.58597e+06	2.83383e+06	2.80337e+06	2.64492e+06	2.76794e+06
P0A8A2	P0A8A2		yeeN		9.06757e+06	9.61189e+06	8.6759e+06	9.33127e+06	9.55308e+06	9.03921e+06
P0A8A4	P0A8A4		ppsR		1.92327e+06	1.97756e+06	1.96536e+06	1.94921e+06	1.96034e+06	1.92958e+06
P0A8A8	P0A8A8		rimP		1.8583e+07	1.53742e+07	1.63653e+07	1.80257e+07	1.82595e+07	1.89093e+07
P0A8B2	P0A8B2		yfcN		1.44748e+06	1.41822e+06	1.47124e+06	1.35079e+06	1.46611e+06	1.47884e+06
P0A8B5	P0A8B5		ybaB		1.85166e+06	1.71174e+06	2.03209e+06	1.89592e+06	1.74981e+06	2.01874e+06
P0A8C1	P0A8C1		ybjQ		899547	1.00613e+06		778325	927878	697185
P0A8C4	P0A8C4		ygfB		3.15287e+06	3.24051e+06	3.30443e+06	3.32241e+06	2.96106e+06	3.21104e+06
P0A8D0	P0A8D0		nrdR		4.33673e+06	4.05341e+06	4.35917e+06	4.4704e+06	3.80293e+06	4.03444e+06
P0A8D3	P0A8D3		yaiI		2.49078e+06	2.39507e+06	2.45302e+06	2.38656e+06	2.4516e+06	2.39873e+06
P0A8D6	P0A8D6		ymdB		2.03019e+06	1.8242e+06	2.02317e+06	2.01402e+06	2.09083e+06	1.95196e+06
P0A8E1	P0A8E1		ycfP		1.30067e+07	1.31609e+07	1.31625e+07	1.29563e+07	1.26101e+07	1.29144e+07
P0A8E7	P0A8E7		yajQ		1.52174e+07	1.46487e+07	1.44183e+07	1.47625e+07	1.52862e+07	1.49384e+07
P0A8F0	P0A8F0		upp		4.32182e+07	4.31243e+07	4.32812e+07	4.35634e+07	4.2938e+07	4.23823e+07
P0A8F4	P0A8F4		udk		6.73123e+06	7.17989e+06	6.70946e+06	6.82469e+06	6.85879e+06	6.74645e+06
P0A8F8	P0A8F8		uvrB		1.66169e+06	1.60158e+06	1.54943e+06	1.66668e+06	1.64347e+06	1.60094e+06
P0A8G0	P0A8G0		uvrC		420977	351957	424198	492721	384617	375617
P0A8G3	P0A8G3		uxaC		1.79561e+06	1.84429e+06	1.8582e+06	1.82528e+06	1.75508e+06	1.92754e+06
P0A8G6	P0A8G6		wrbA		8.12263e+06	8.0327e+06	7.96831e+06	7.79006e+06	8.11022e+06	7.92967e+06
P0A8G9	P0A8G9		xseB		9.18266e+06	9.53691e+06	9.08903e+06	8.79304e+06	9.35785e+06	8.73645e+06
P0A8H8	P0A8H8		yacG		2.02169e+06	2.43032e+06	2.17644e+06	2.05266e+06	2.1058e+06	1.95158e+06
P0A8I1	P0A8I1		yqgF		1.63358e+06	1.63218e+06	1.50603e+06	1.58588e+06	1.5361e+06	1.56981e+06
P0A8I3	P0A8I3		yaaA		4.0077e+06	4.04555e+06	4.13832e+06	3.98033e+06	3.97344e+06	4.14816e+06
P0A8I5	P0A8I5		trmB		6.68524e+06	6.90771e+06	6.99987e+06	6.84924e+06	6.50077e+06	6.84914e+06
P0A8I8	P0A8I8		rlmH		3.9475e+06	3.80089e+06	3.80849e+06	3.97143e+06	3.83672e+06	3.95294e+06
P0A8J2	P0A8J2		dnaT		1.07991e+06	1.04615e+06	1.01494e+06	1.04007e+06	1.044e+06	1.23546e+06
P0A8J4	P0A8J4		ybeD		1.37374e+07	1.36634e+07	1.29019e+07	1.33219e+07	1.3877e+07	1.27121e+07
P0A8J8	P0A8J8		rhlB		5.17592e+06	5.3742e+06	5.38208e+06	5.39443e+06	5.33682e+06	5.1825e+06
P0A8K1	P0A8K1		psd		4.2456e+06	4.32084e+06	4.24689e+06	4.2467e+06	4.67307e+06	4.16389e+06
P0A8K5	P0A8K5		yaeP		2.35805e+06	2.38445e+06	2.62067e+06	2.43123e+06	2.1284e+06	2.36727e+06
