Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P09029	P09029		purK		1.01623e+06	1.21362e+06	950119	1.20021e+06	951752	1.22501e+06
P09030	P09030		xthA		2.30444e+06	2.2305e+06	2.31086e+06	2.07722e+06	2.28462e+06	2.06065e+06
P09053	P09053		avtA		2.25922e+06	1.85529e+06	2.29184e+06	1.89286e+06	2.38473e+06	1.85872e+06
P09126	P09126		hemD		1.55396e+06	1.61588e+06	1.74179e+06	1.62753e+06	1.82378e+06	1.55515e+06
P09127	P09127		hemX		8.52523e+06	8.71489e+06	8.55769e+06	8.48986e+06	8.1449e+06	8.33136e+06
P09147	P09147		galE		9.12408e+06	8.68504e+06	9.50698e+06	8.95277e+06	9.01562e+06	8.77568e+06
P09148	P09148		galT		1.48822e+06	1.46506e+06	1.56716e+06	1.26272e+06	1.44446e+06	1.37127e+06
P09152	P09152		narG		5.24008e+06	5.29383e+06	5.22873e+06	5.19517e+06	5.31921e+06	5.23036e+06
P09155	P09155		rnd		2.10802e+06	2.06743e+06	2.14588e+06	2.1308e+06	2.21116e+06	2.11827e+06
P09158	P09158		speE		6.99676e+06	6.92243e+06	7.01257e+06	7.04937e+06	6.92422e+06	7.03004e+06
P09169	P09169		ompT		5.15391e+06	4.82745e+06	5.30504e+06	4.80876e+06	5.04596e+06	4.83946e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)					4.22166e+06		4.6753e+06	8.96264e+06	4.2718e+06
P09323	P09323		nagE		508975	509793	506294	469430	439041	387040
P09372	P09372		grpE		5.08693e+07	5.2762e+07	5.18177e+07	5.12124e+07	5.20096e+07	5.16417e+07
P09373	P09373		pflB		2.94582e+08	2.8257e+08	2.89649e+08	2.82264e+08	2.92407e+08	2.78168e+08
P09394	P09394		glpQ		5.27387e+06	5.48968e+06	5.39057e+06	5.59576e+06	5.38178e+06	5.51568e+06
P09424	P09424		mtlD		1.92921e+06	2.18221e+06	1.98141e+06	2.20521e+06	1.93621e+06	2.29472e+06
P09546	P09546		putA		844421	752289	783528	777037	805179	754718
P09549	P09549		dedD		1.45169e+06	1.41911e+06	1.36719e+06	1.53119e+06	1.36747e+06	1.38936e+06
P09831	P09831		gltB		2.28533e+06	2.18024e+06	2.29975e+06	2.24231e+06	2.23639e+06	2.31089e+06
P09832	P09832		gltD		3.00017e+06	2.91906e+06	2.96599e+06	2.88176e+06	2.99439e+06	3.04464e+06
P0A698	P0A698		uvrA		2.53997e+06	2.52003e+06	2.58149e+06	2.51866e+06	2.47174e+06	2.56568e+06
P0A6A0	P0A6A0		ubiB		1.65405e+06	1.52902e+06	1.59237e+06	1.64635e+06	1.64992e+06	1.6041e+06
P0A6A3	P0A6A3		ackA		1.31416e+08	1.30992e+08	1.29206e+08	1.30103e+08	1.27024e+08	1.30063e+08
P0A6A8	P0A6A8		acpP		1.33372e+08	1.27942e+08	1.30342e+08	1.07823e+08	1.32134e+08	1.21721e+08
P0A6B4	P0A6B4		alr		3.17117e+06	3.10089e+06	3.20361e+06	3.18146e+06	3.11429e+06	3.20047e+06
P0A6B7	P0A6B7		iscS		1.63086e+07	1.58265e+07	1.59879e+07	1.63701e+07	1.59175e+07	1.62466e+07
P0A6C1	P0A6C1		nfo		2.06589e+06	2.07449e+06	2.13473e+06	2.00402e+06	2.02459e+06	1.87774e+06
P0A6D0	P0A6D0		argR		1.59381e+06	1.29792e+06	1.5508e+06	1.35001e+06	1.59072e+06	1.26645e+06
P0A6D3	P0A6D3		aroA		5.28817e+06	5.41458e+06	5.09561e+06	5.67301e+06	5.09755e+06	5.88393e+06
P0A6D7	P0A6D7		aroK		1.15842e+07	1.21231e+07	1.15521e+07	1.17466e+07	1.15388e+07	1.17213e+07
P0A6E6	P0A6E6		atpC		7.32925e+06	6.85693e+06	7.27288e+06	7.16288e+06	7.46042e+06	6.90004e+06
P0A6E9	P0A6E9		bioD2		5.81069e+06	5.65427e+06	6.05369e+06	5.79483e+06	5.81809e+06	6.05288e+06
P0A6F1	P0A6F1		carA		5.72139e+06	5.5019e+06	5.64556e+06	5.5574e+06	5.71064e+06	5.69322e+06
P0A6F3	P0A6F3		glpK		4.9694e+06	4.92674e+06	5.06895e+06	4.87793e+06	4.85703e+06	5.05119e+06
P0A6F5	P0A6F5		groL		7.818e+07	7.52024e+07	7.63279e+07	7.53232e+07	7.7873e+07	7.59088e+07
P0A6F9	P0A6F9		groS		1.15386e+08	7.74883e+07	1.14372e+08	8.14561e+07	1.12552e+08	7.99076e+07
P0A6G3	P0A6G3		pncC		2.0258e+06	2.14176e+06	2.02567e+06	2.09619e+06	1.96933e+06	2.01477e+06
P0A6G7	P0A6G7		clpP		1.85275e+07	1.82654e+07	1.86538e+07	1.71648e+07	1.8936e+07	1.73487e+07
P0A6H1	P0A6H1		clpX		2.91157e+07	2.88707e+07	2.8736e+07	2.90118e+07	2.83283e+07	2.90958e+07
P0A6H5	P0A6H5		hslU		2.19589e+07	2.14364e+07	2.18185e+07	2.16829e+07	2.1837e+07	2.19686e+07
P0A6H8	P0A6H8		cls		647075	747744	552015	639503	525880	553740
P0A6I0	P0A6I0		cmk		1.02226e+07	1.03344e+07	1.01087e+07	1.03164e+07	1.02701e+07	9.91535e+06
P0A6I3	P0A6I3		coaA		3.33333e+06	3.59897e+06	3.37294e+06	3.4415e+06	3.6045e+06	3.51574e+06
P0A6I6	P0A6I6		coaD		770358	295317	637197	351949	788657	407727
P0A6I9	P0A6I9		coaE		1.10085e+06	1.25374e+06	1.02774e+06	1.24809e+06	1.14391e+06	1.30437e+06
P0A6J1	P0A6J1		cysC		1.17924e+06	1.19619e+06	1.13797e+06	1.15998e+06	1.26598e+06	1.27162e+06
P0A6J8	P0A6J8		ddlA		1.8536e+07	1.89239e+07	1.86322e+07	1.91198e+07	1.82924e+07	1.91993e+07
P0A6K3	P0A6K3		def		1.40975e+07	1.27959e+07	1.37663e+07	1.28818e+07	1.39843e+07	1.3225e+07
P0A6K6	P0A6K6		deoB		1.79314e+07	1.77833e+07	1.82087e+07	1.85186e+07	1.7995e+07	1.84573e+07
P0A6L0	P0A6L0		deoC		1.30266e+07	1.26961e+07	1.29046e+07	1.25872e+07	1.29624e+07	1.27929e+07
P0A6L2	P0A6L2		dapA		4.35279e+07	4.13776e+07	4.302e+07	4.17124e+07	4.30993e+07	4.17096e+07
P0A6L7	P0A6L7		uxaB		1.60006e+06	1.93074e+06	1.71126e+06	1.96612e+06	1.67291e+06	1.82763e+06
P0A6L9	P0A6L9		hscB		4.94461e+06	6.0328e+06	5.32388e+06	5.62485e+06	5.21772e+06	5.47871e+06
P0A6M4	P0A6M4		dtd		2.45361e+06	2.25067e+06	2.16461e+06	1.95977e+06	2.19009e+06	2.00906e+06
P0A6M8	P0A6M8		fusA		1.40393e+08	1.26744e+08	1.38378e+08	1.26257e+08	1.37983e+08	1.24325e+08
P0A6N4	P0A6N4		efp		5.49636e+07	5.58464e+07	5.47527e+07	5.38972e+07	4.99681e+07	5.23049e+07
P0A6N8	P0A6N8		yeiP		1.48133e+07	1.27846e+07	1.44393e+07	1.45997e+07	1.45554e+07	1.37586e+07
P0A6P1	P0A6P1		tsf		1.96084e+08	1.76983e+08	1.90394e+08	1.72657e+08	1.91366e+08	1.81815e+08
P0A6P5	P0A6P5		der		4.36082e+06	4.59083e+06	4.37377e+06	4.53568e+06	4.3389e+06	4.67796e+06
P0A6P7	P0A6P7		engB		8.76288e+06	8.43307e+06	8.55554e+06	8.42191e+06	9.10858e+06	8.58835e+06
P0A6P9	P0A6P9		eno		1.53907e+08	1.45801e+08	1.56326e+08	1.50947e+08	1.52227e+08	1.48096e+08
P0A6Q3	P0A6Q3		fabA		1.39181e+07	1.36304e+07	1.39263e+07	1.30417e+07	1.39744e+07	1.23099e+07
P0A6Q6	P0A6Q6		fabZ		2.3973e+07	2.80884e+07	2.34822e+07	2.79455e+07	2.43324e+07	2.71037e+07
P0A6R0	P0A6R0		fabH		1.66383e+07	1.79548e+07	1.68273e+07	1.87685e+07	1.6441e+07	1.81336e+07
P0A6R3	P0A6R3		fis		6.73145e+06	6.33967e+06	6.25339e+06	6.02886e+06	6.67282e+06	6.05731e+06
P0A6S0	P0A6S0		flgH		2.16044e+06	2.02124e+06	2.05727e+06	2.03381e+06	2.17338e+06	2.07107e+06
P0A6S7	P0A6S7		gpsA		4.91773e+06	4.74113e+06	4.95345e+06	4.77825e+06	4.76193e+06	5.00509e+06
P0A6T1	P0A6T1		pgi		3.22021e+07	3.26678e+07	3.14294e+07	3.21193e+07	3.20087e+07	3.16734e+07
P0A6T3	P0A6T3		galK		3.41622e+06	3.16722e+06	3.45622e+06	3.18306e+06	3.46361e+06	3.16332e+06
P0A6T5	P0A6T5		folE		3.79693e+06	4.08526e+06	3.71923e+06	4.34545e+06	3.80174e+06	4.10866e+06
P0A6T9	P0A6T9		gcvH		2.00613e+06	1.90545e+06	2.22966e+06	1.79788e+06	2.15218e+06	1.79838e+06
P0A6U3	P0A6U3		mnmG		6.58286e+06	6.15265e+06	6.5339e+06	6.43939e+06	6.42091e+06	6.03607e+06
P0A6U5	P0A6U5		rsmG		5.81127e+06	5.36355e+06	5.64014e+06	5.67288e+06	5.72178e+06	5.56276e+06
P0A6U8	P0A6U8		glgA		3.05527e+06	2.94977e+06	3.12635e+06	2.96559e+06	2.92697e+06	2.93661e+06
P0A6V1	P0A6V1		glgC		6.12698e+06	5.62222e+06	5.68474e+06	5.85646e+06	6.15713e+06	5.90741e+06
P0A6V8	P0A6V8		glk		1.06908e+07	1.06788e+07	1.06367e+07	1.0064e+07	1.05792e+07	1.05167e+07
P0A6W0	P0A6W0		glsA2		820910	739353	726527			780202
P0A6W5	P0A6W5		greA		2.47608e+07	2.46292e+07	2.37752e+07	2.43423e+07	2.45908e+07	2.43191e+07
P0A6W9	P0A6W9		gshA		4.69268e+06	4.30414e+06	4.71436e+06	4.44921e+06	4.5634e+06	4.62407e+06
P0A6X1	P0A6X1		hemA			213187		282761	234189	289542
P0A6X3	P0A6X3		hfq		941804	713485	961917	795221	923866	717336
P0A6X7	P0A6X7		ihfA		4.5398e+07	5.06883e+07	4.6898e+07	4.73476e+07	4.46705e+07	5.06853e+07
P0A6Y1	P0A6Y1		ihfB		1.16087e+07	1.05525e+07	1.04283e+07	1.24162e+07	1.03578e+07	1.21044e+07
P0A6Y5	P0A6Y5		hslO		6.03462e+06	6.48674e+06	6.33165e+06	6.75663e+06	6.10429e+06	6.87631e+06
P0A6Y8	P0A6Y8		dnaK		4.79391e+07	4.53855e+07	4.84355e+07	4.57672e+07	4.72916e+07	4.58274e+07
P0A6Z1	P0A6Z1		hscA		5.21725e+06	5.02463e+06	5.24712e+06	4.91302e+06	5.03621e+06	4.93328e+06
P0A6Z3	P0A6Z3		htpG		2.85641e+07	2.87454e+07	2.82475e+07	2.84142e+07	2.84412e+07	2.93904e+07
P0A6Z6	P0A6Z6		nikR		1.79598e+06	1.57763e+06	1.86141e+06	1.67344e+06	1.72723e+06	1.83666e+06
P0A705	P0A705		infB		2.18411e+07	2.13484e+07	2.07118e+07	2.13302e+07	2.1024e+07	2.16773e+07
P0A707	P0A707		infC		5.58958e+07	5.22946e+07	5.56519e+07	5.29716e+07	5.4832e+07	5.10589e+07
P0A715	P0A715		kdsA		2.23978e+07	2.32041e+07	2.20757e+07	2.35567e+07	2.16896e+07	2.32286e+07
P0A717	P0A717		prs		2.93081e+07	3.01923e+07	2.88409e+07	2.96189e+07	2.94975e+07	3.02363e+07
P0A720	P0A720		tmk		2.58936e+06	2.50142e+06	2.66656e+06	2.61149e+06	2.50284e+06	2.76723e+06
P0A722	P0A722		lpxA		1.26053e+07	1.14366e+07	1.24806e+07	1.12821e+07	1.2677e+07	1.17796e+07
P0A729	P0A729		yceF		2.27597e+06	2.12982e+06	2.28885e+06	2.05032e+06	2.3557e+06	1.99932e+06
P0A731	P0A731		mgsA		3.6403e+06	3.55957e+06	3.82941e+06	3.58111e+06	3.60664e+06	3.57903e+06
P0A734	P0A734		minE		3.66709e+07	3.2785e+07	3.46599e+07	3.36689e+07	3.55746e+07	3.39284e+07
P0A738	P0A738		moaC		1.05364e+06	1.13357e+06	1.02695e+06	1.13855e+06	1.07494e+06	1.09106e+06
P0A744	P0A744		msrA		6.68908e+06	6.46712e+06	6.83672e+06	7.25647e+06	6.19046e+06	6.78177e+06
P0A746	P0A746		msrB		1.64195e+06	1.23348e+06	1.67815e+06	1.18794e+06	1.63031e+06	1.1411e+06
P0A749	P0A749		murA		7.95259e+06	7.64671e+06	8.12971e+06	8.2088e+06	7.9132e+06	8.27599e+06
P0A752	P0A752		nadD		395935	505145	399549	432568	468010	520714
P0A759	P0A759		nagB		4.06685e+06	4.88756e+06	4.12899e+06	4.7943e+06	4.21736e+06	4.67389e+06
P0A763	P0A763		ndk		1.43048e+07	1.22092e+07	1.36012e+07	1.29037e+07	1.40228e+07	1.2336e+07
P0A780	P0A780		nusB		1.19691e+07	1.33156e+07	1.14034e+07	1.34843e+07	1.17665e+07	1.39812e+07
P0A784	P0A784		orn		2.51767e+06	2.48428e+06	2.60223e+06	2.58906e+06	2.49783e+06	2.46451e+06
P0A786	P0A786		pyrB		2.42891e+06	2.38563e+06	2.53009e+06	2.29771e+06	2.30142e+06	2.33982e+06
P0A790	P0A790		panD		7.71979e+06	8.08643e+06	7.38637e+06	7.57093e+06	7.3466e+06	7.05224e+06
P0A794	P0A794		pdxJ		6.3514e+06	6.16459e+06	6.47128e+06	6.03673e+06	6.52872e+06	6.0407e+06
P0A796	P0A796		pfkA		2.2653e+07	2.3345e+07	2.25554e+07	2.32109e+07	2.27621e+07	2.27063e+07
P0A799	P0A799		pgk		4.37255e+08	4.221e+08	4.34068e+08	4.16631e+08	4.31262e+08	4.17788e+08
P0A7A2	P0A7A2		gpmB		3.39045e+06	4.06969e+06	3.0622e+06	4.44412e+06	3.26887e+06	4.4398e+06
P0A7A5	P0A7A5		pcm		701868	688363	694474	651825	742774	696989
P0A7A7	P0A7A7		plsB		3.399e+06	3.33608e+06	3.35457e+06	3.64703e+06	3.3734e+06	3.53147e+06
P0A7A9	P0A7A9		ppa		9.0636e+07	8.85665e+07	8.95891e+07	8.15564e+07	8.98157e+07	8.15465e+07
P0A7B1	P0A7B1		ppk		1.23788e+06	1.16755e+06	1.23108e+06	1.22084e+06	1.16344e+06	1.33424e+06
P0A7B5	P0A7B5		proB		4.2383e+06	4.41461e+06	4.23707e+06	4.14591e+06	4.22099e+06	4.49828e+06
P0A7B8	P0A7B8		hslV		1.40825e+07	1.42843e+07	1.6174e+07	1.38319e+07	1.31607e+07	1.34115e+07
P0A7C2	P0A7C2		lexA		3.66454e+07	3.61224e+07	3.54796e+07	3.39662e+07	3.52621e+07	3.499e+07
P0A7C6	P0A7C6		pepE		5.86838e+06	5.7535e+06	5.63089e+06	5.87667e+06	5.49376e+06	5.93929e+06
P0A7D1	P0A7D1		pth		7.90431e+06	7.38644e+06	7.79071e+06	7.53355e+06	7.61353e+06	7.45336e+06
P0A7D4	P0A7D4		purA		2.02503e+07	2.12357e+07	2.03351e+07	2.17319e+07	2.04713e+07	2.1646e+07
P0A7D7	P0A7D7		purC		6.78729e+06	7.06162e+06	7.00757e+06	7.25526e+06	7.07125e+06	7.11167e+06
P0A7E1	P0A7E1		pyrD		6.8862e+06	7.16173e+06	6.98574e+06	7.36149e+06	7.29844e+06	7.12358e+06
P0A7E3	P0A7E3		pyrE		4.5906e+06	4.68009e+06	4.46148e+06	4.59206e+06	4.55109e+06	4.51265e+06
P0A7E5	P0A7E5		pyrG		1.6031e+07	1.56422e+07	1.58695e+07	1.55013e+07	1.58443e+07	1.55509e+07
P0A7E9	P0A7E9		pyrH		7.88667e+06	7.49596e+06	7.84072e+06	7.20226e+06	7.24274e+06	7.74504e+06
P0A7F3	P0A7F3		pyrI		2.32076e+06	2.54418e+06	2.2704e+06	2.54161e+06	2.42267e+06	2.58649e+06
P0A7F6	P0A7F6		speD		1.98053e+06	1.66377e+06	1.8829e+06	1.73576e+06	1.84555e+06	1.77312e+06
P0A7F9	P0A7F9		queA		4.06889e+06	4.37711e+06	4.17315e+06	3.81511e+06	4.12332e+06	4.32562e+06
P0A7G2	P0A7G2		rbfA		2.66098e+07	2.3463e+07	2.5264e+07	2.44576e+07	2.61687e+07	2.40527e+07
P0A7G6	P0A7G6		recA		1.11802e+07	1.06067e+07	1.14332e+07	1.09995e+07	1.1421e+07	1.08426e+07
P0A7H6	P0A7H6		recR		740514	701769	785146	750564	731580	873536
P0A7I0	P0A7I0		prfA		4.12702e+06	4.17431e+06	4.11446e+06	4.27554e+06	4.23596e+06	4.19378e+06
P0A7I4	P0A7I4		prfC		5.27343e+06	5.23371e+06	5.28084e+06	5.16636e+06	5.47708e+06	5.15916e+06
P0A7I7	P0A7I7		ribA		8.94924e+06	8.14447e+06	9.07255e+06	8.38032e+06	8.39668e+06	8.66002e+06
P0A7J0	P0A7J0		ribB		1.28934e+07	1.22109e+07	1.23385e+07	1.21585e+07	1.32183e+07	1.14289e+07
P0A7J3	P0A7J3		rplJ		5.69612e+08	5.94733e+08	5.62024e+08	5.86264e+08	5.68202e+08	5.70047e+08
P0A7J7	P0A7J7		rplK		1.52985e+08	1.54941e+08	1.49873e+08	1.48815e+08	1.53551e+08	1.50609e+08
P0A7K2	P0A7K2		rplL		1.76429e+08	1.97151e+08	1.76174e+08	1.99762e+08	1.71129e+08	1.92791e+08
P0A7K6	P0A7K6		rplS		6.58159e+07	6.0526e+07	6.47286e+07	6.06618e+07	6.67377e+07	6.14173e+07
P0A7L0	P0A7L0		rplA		3.21775e+08	3.06208e+08	3.31733e+08	3.13469e+08	3.18757e+08	3.05607e+08
P0A7L3	P0A7L3		rplT		3.83273e+07	4.28053e+07	3.78996e+07	4.39794e+07	3.66043e+07	4.31829e+07
P0A7L8	P0A7L8		rpmA		1.16018e+08	1.20095e+08	1.20179e+08	1.20441e+08	1.21265e+08	1.23128e+08
P0A7M2	P0A7M2		rpmB		1.30868e+08	1.43958e+08	1.30699e+08	1.40521e+08	1.31029e+08	1.44447e+08
P0A7M6	P0A7M6		rpmC		2.04132e+07	2.8167e+07	2.01129e+07	2.87314e+07	1.76323e+07	2.87308e+07
P0A7M9	P0A7M9		rpmE		7.45483e+07	7.22541e+07	7.43626e+07	7.31571e+07	7.62715e+07	7.18386e+07
P0A7N4	P0A7N4		rpmF		4.30889e+07	3.81685e+07	4.23512e+07	3.85276e+07	4.54404e+07	3.79601e+07
P0A7N9	P0A7N9		rpmG		1.22033e+08	1.05943e+08	1.22435e+08	1.00832e+08	1.21952e+08	1.06697e+08
P0A7P5	P0A7P5		rpmH		2.52946e+07	2.872e+07	2.55909e+07	2.57658e+07	2.5672e+07	2.68013e+07
P0A7Q1	P0A7Q1		rpmI		1.62571e+07	1.57363e+07	1.65448e+07	1.18316e+07	1.74941e+07	1.50175e+07
P0A7R1	P0A7R1		rplI		3.26854e+08	2.93894e+08	3.28103e+08	2.85267e+08	3.12423e+08	2.97664e+08
P0A7R5	P0A7R5		rpsJ		1.99081e+08	1.64471e+08	2.02517e+08	1.62194e+08	1.97914e+08	1.64123e+08
P0A7R9	P0A7R9		rpsK		9.71029e+07	8.93674e+07	9.65198e+07	9.21862e+07	9.65059e+07	8.97942e+07
P0A7S3	P0A7S3		rpsL		7.65249e+07	7.79077e+07	7.59505e+07	7.16848e+07	7.40113e+07	7.37202e+07
P0A7S9	P0A7S9		rpsM		3.25322e+07	3.65636e+07	3.33574e+07	3.5536e+07	3.22952e+07	3.59044e+07
P0A7T3	P0A7T3		rpsP		1.02782e+08	9.66112e+07	1.03769e+08	9.888e+07	1.01048e+08	9.71679e+07
P0A7T7	P0A7T7		rpsR		5.77224e+07	5.43095e+07	5.89661e+07	5.75724e+07	5.88547e+07	5.78803e+07
P0A7U3	P0A7U3		rpsS		8.25855e+07	8.3633e+07	8.10634e+07	8.33856e+07	7.8741e+07	8.39735e+07
P0A7U7	P0A7U7		rpsT		2.88804e+07	3.01261e+07	2.89219e+07	2.7767e+07	2.87808e+07	2.92838e+07
P0A7V0	P0A7V0		rpsB		8.15997e+07	8.32675e+07	8.05948e+07	8.39264e+07	8.02889e+07	7.99015e+07
P0A7V3	P0A7V3		rpsC		9.31578e+07	9.10376e+07	9.32606e+07	9.24873e+07	9.31415e+07	8.872e+07
P0A7V8	P0A7V8		rpsD		1.95395e+08	1.93433e+08	2.00973e+08	1.95923e+08	1.89937e+08	1.98131e+08
P0A7W1	P0A7W1		rpsE		1.43259e+08	1.27463e+08	1.41863e+08	1.30457e+08	1.42577e+08	1.25636e+08
P0A7W7	P0A7W7		rpsH		6.17593e+07	6.04403e+07	6.21931e+07	5.79843e+07	6.23513e+07	5.65744e+07
P0A7X3	P0A7X3		rpsI		7.88588e+07	7.50882e+07	8.0048e+07	7.35931e+07	8.28881e+07	7.95194e+07
P0A7X6	P0A7X6		rimM		7.95188e+06	7.30455e+06	7.49474e+06	7.0524e+06	7.32096e+06	7.00318e+06
P0A7Y0	P0A7Y0		rnc		9.82455e+06	9.4581e+06	1.00345e+07	9.60391e+06	1.02681e+07	9.51297e+06
P0A7Y8	P0A7Y8		rnpA		937339	910648	777470	888124	945162	894030
P0A7Z0	P0A7Z0		rpiA		2.25646e+07	2.33273e+07	2.15687e+07	2.2272e+07	2.25108e+07	2.1909e+07
P0A7Z4	P0A7Z4		rpoA		1.28433e+08	1.22158e+08	1.27242e+08	1.19674e+08	1.27634e+08	1.21932e+08
P0A800	P0A800		rpoZ		4.66025e+07	4.10085e+07	4.60728e+07	4.16427e+07	4.56306e+07	4.24279e+07
P0A805	P0A805		frr		2.90569e+07	2.9353e+07	2.90624e+07	2.91476e+07	2.77849e+07	2.95213e+07
P0A812	P0A812		ruvB		763169	843812	809524	841360	698537	878117
P0A817	P0A817		metK		2.46953e+07	2.69186e+07	2.41717e+07	2.62391e+07	2.35693e+07	2.61508e+07
P0A821	P0A821		selA		1.25698e+06	1.21723e+06	1.27443e+06	1.24004e+06	1.2845e+06	1.16913e+06
P0A825	P0A825		glyA		2.64588e+07	2.58202e+07	2.67225e+07	2.47241e+07	2.67398e+07	2.5039e+07
P0A832	P0A832		smpB		3.61215e+06	4.18217e+06	3.77268e+06	4.16507e+06	3.81827e+06	3.7625e+06
P0A836	P0A836		sucC		9.05584e+06	8.91706e+06	8.95397e+06	8.98305e+06	9.27468e+06	9.03194e+06
P0A840	P0A840		surE		1.71115e+06	1.67204e+06	1.70937e+06	1.44654e+06	1.79313e+06	1.52457e+06
P0A843	P0A843		tatE		7.69826e+06	9.26141e+06	8.58357e+06	9.01487e+06	8.34732e+06	8.00038e+06
P0A847	P0A847		tgt		3.0426e+06	2.94747e+06	3.0525e+06	2.99259e+06	2.97056e+06	2.95605e+06
P0A850	P0A850		tig		1.5323e+08	1.34614e+08	1.49555e+08	1.35151e+08	1.48121e+08	1.37297e+08
P0A853	P0A853		tnaA		3.3119e+06	3.46194e+06	3.45079e+06	3.34261e+06	3.29688e+06	3.48268e+06
P0A855	P0A855		tolB		1.94941e+07	1.81045e+07	1.94416e+07	1.90428e+07	2.00636e+07	1.85182e+07
P0A858	P0A858		tpiA		7.84902e+07	7.48474e+07	7.86937e+07	7.30126e+07	7.85799e+07	7.14709e+07
P0A862	P0A862		tpx		4.09682e+07	4.15877e+07	4.17767e+07	4.15971e+07	4.01734e+07	4.15403e+07
P0A867	P0A867		talA		4.2662e+06	4.31556e+06	4.31931e+06	4.24591e+06	4.15207e+06	4.40871e+06
P0A870	P0A870		talB		4.46668e+07	4.22472e+07	4.39637e+07	4.28633e+07	4.46797e+07	4.34294e+07
P0A873	P0A873		trmD		3.64064e+06	3.99925e+06	3.61516e+06	3.93182e+06	3.8039e+06	3.90982e+06
P0A877	P0A877		trpA		1.60005e+06	1.33143e+06	1.45245e+06	1.48622e+06	1.50881e+06	1.42629e+06
P0A879	P0A879		trpB		533934	464562	479094	486720	602927	497770
P0A881	P0A881		trpR		2.14383e+06	2.4998e+06	2.68097e+06	2.28271e+06	2.32645e+06	2.17359e+06
P0A884	P0A884		thyA		7.44313e+06	7.72544e+06	7.85419e+06	7.52679e+06	7.58874e+06	7.97087e+06
P0A887	P0A887		ubiE		8.07495e+06	7.34461e+06	7.89196e+06	7.4923e+06	7.80848e+06	7.2441e+06
P0A894	P0A894		yhbJ		1.55332e+06	1.46707e+06	1.58023e+06	1.44676e+06	1.6336e+06	1.53736e+06
P0A898	P0A898		ybeY		3.67667e+06	3.16104e+06	3.57914e+06	3.15164e+06	3.37344e+06	3.0128e+06
P0A8A0	P0A8A0		yebC		4.88765e+06	4.98068e+06	4.74702e+06	4.7949e+06	5.02558e+06	5.18739e+06
P0A8A2	P0A8A2		yeeN		7.88306e+06	9.0819e+06	8.31348e+06	9.27678e+06	7.89874e+06	9.11044e+06
P0A8A4	P0A8A4		ppsR		2.06413e+06	1.91105e+06	2.12505e+06	1.97214e+06	2.2089e+06	1.96176e+06
P0A8A8	P0A8A8		rimP		1.65194e+07	1.38834e+07	1.75398e+07	1.63526e+07	1.7793e+07	1.52488e+07
P0A8B2	P0A8B2		yfcN		1.39691e+06	1.49079e+06	1.30268e+06	1.73465e+06	1.22585e+06	1.63725e+06
P0A8B5	P0A8B5		ybaB		1.26316e+06	1.46757e+06	994098	1.7665e+06	1.85842e+06	1.83117e+06
P0A8C1	P0A8C1		ybjQ		842656	783256	808484	860031	918105	945947
P0A8C4	P0A8C4		ygfB		3.04983e+06	3.08437e+06	3.01411e+06	3.01862e+06	3.17484e+06	3.20691e+06
P0A8D0	P0A8D0		nrdR		1.11261e+06	1.17141e+06	1.15102e+06	1.00837e+06	1.199e+06	1.19201e+06
P0A8D3	P0A8D3		yaiI		1.91597e+06	1.86293e+06	1.87528e+06	1.87048e+06	1.76329e+06	1.75992e+06
P0A8D6	P0A8D6		ymdB		2.79255e+06	3.79547e+06	3.32485e+06	3.65423e+06	2.90084e+06	3.73422e+06
P0A8E1	P0A8E1		ycfP		8.83126e+06	1.00024e+07	8.97385e+06	9.86947e+06	8.79818e+06	9.23142e+06
P0A8E5	P0A8E5		yacL		584945	516383	569671	544876	563084	444554
P0A8E7	P0A8E7		yajQ		2.36382e+07	2.02634e+07	2.29535e+07	2.09964e+07	2.25726e+07	2.06452e+07
P0A8F0	P0A8F0		upp		2.95883e+07	3.07015e+07	2.99013e+07	3.08429e+07	2.94032e+07	3.03122e+07
P0A8F4	P0A8F4		udk		7.10936e+06	7.39147e+06	6.98511e+06	7.75672e+06	7.21672e+06	7.20201e+06
P0A8F8	P0A8F8		uvrB		1.76437e+06	1.83185e+06	1.54059e+06	1.81899e+06	1.81911e+06	1.67553e+06
P0A8G3	P0A8G3		uxaC		1.27192e+06	1.23434e+06	1.2276e+06	1.27075e+06	1.37484e+06	1.35987e+06
