Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0AEN8	P0AEN8		fucU		5.28491e+06	5.29316e+06	5.09367e+06	4.74452e+06	4.97335e+06	4.66768e+06
P0AEP3	P0AEP3		galU		6.64788e+07	6.66552e+07	6.39773e+07	6.80322e+07	6.98519e+07	7.09881e+07
P0AEQ3	P0AEQ3		glnH		1.26322e+07	1.28236e+07	1.24869e+07	1.31657e+07	1.29871e+07	1.29935e+07
P0AEQ6	P0AEQ6		glnP		4.4388e+06	4.15628e+06	4.36408e+06	3.8808e+06	3.93115e+06	4.12044e+06
P0AES0	P0AES0		gsp		2.78291e+06	2.74513e+06	2.91975e+06	2.93453e+06	2.99035e+06	3.07797e+06
P0AES2	P0AES2		gudD		1.81115e+06	1.88376e+06	1.91987e+06	1.9598e+06	1.95332e+06	1.82921e+06
P0AES4	P0AES4		gyrA		1.51493e+07	1.52408e+07	1.52273e+07	1.49005e+07	1.50552e+07	1.50728e+07
P0AES6	P0AES6		gyrB		9.2537e+06	9.31367e+06	9.31472e+06	9.18608e+06	9.1707e+06	9.39084e+06
P0AET2	P0AET2		hdeB		1.38791e+07	1.39794e+07	1.41976e+07	1.49801e+07	1.4349e+07	1.50649e+07
P0AEU0	P0AEU0		hisJ		3.70169e+06	3.58772e+06	3.66505e+06	3.87711e+06	3.92746e+06	3.89723e+06
P0AEU7	P0AEU7		skp		2.57626e+07	2.5921e+07	2.50053e+07	2.64048e+07	2.62375e+07	2.56086e+07
P0AEV1	P0AEV1		hnr		241802	262633	267724	240344	231095	266993
P0AEV4	P0AEV4		hycA		915468	941370	882878	981937	1.03139e+06	927827
P0AEV9	P0AEV9		hycI		444314	385960	393950	338915	471448	495118
P0AEW6	P0AEW6		gsk		5.68047e+06	5.81137e+06	5.78021e+06	5.83989e+06	5.72403e+06	5.41309e+06
P0AEW9	P0AEW9		fruK		1.83238e+07	1.81954e+07	1.82705e+07	1.87729e+07	1.85313e+07	1.84948e+07
P0AEX5	P0AEX5		prkB		2.13212e+06	2.31498e+06	2.08207e+06	2.10251e+06	2.15573e+06	2.04949e+06
P0AEX9	P0AEX9		malE		7.43343e+06	7.52634e+06	7.19015e+06	7.03741e+06	7.08985e+06	7.12425e+06
P0AEY3	P0AEY3		mazG		2.23577e+06	2.28846e+06	2.27751e+06	2.37406e+06	2.29405e+06	2.39313e+06
P0AEY5	P0AEY5		mdaB		2.00152e+06	2.16229e+06	2.09641e+06	2.02927e+06	2.08096e+06	2.12678e+06
P0AEZ3	P0AEZ3		minD		1.36135e+07	1.37887e+07	1.36336e+07	1.34365e+07	1.35976e+07	1.34903e+07
P0AEZ9	P0AEZ9		moaB		1.05806e+07	1.02188e+07	1.07473e+07	9.88631e+06	1.01313e+07	1.03014e+07
P0AF03	P0AF03		mog		1.43635e+07	1.43987e+07	1.39902e+07	1.30858e+07	1.35974e+07	1.37628e+07
P0AF06	P0AF06		motB		865902	811895	692195	758046	755083	750532
P0AF08	P0AF08		mrp		4.43686e+06	4.69775e+06	4.46578e+06	4.24983e+06	4.4666e+06	4.39573e+06
P0AF12	P0AF12		mtnN		2.81002e+07	2.8177e+07	2.82375e+07	2.59211e+07	2.56955e+07	2.58843e+07
P0AF18	P0AF18		nagA		3.18466e+06	3.22176e+06	3.2266e+06	3.19462e+06	3.28865e+06	3.18585e+06
P0AF20	P0AF20		nagC		982325	994423	1.01105e+06	1.06964e+06	1.0935e+06	1.06155e+06
P0AF24	P0AF24		nagD		1.90262e+06	1.97064e+06	2.00181e+06	2.03613e+06	2.10422e+06	1.98778e+06
P0AF28	P0AF28		narL		7.46517e+06	7.35506e+06	7.5456e+06	7.80033e+06	7.60904e+06	7.76622e+06
P0AF36	P0AF36		zapB		7.38604e+06	7.23078e+06	7.30895e+06	7.63087e+06	7.66923e+06	7.50633e+06
P0AF48	P0AF48		yjbQ		990792	1.10028e+06	1.15639e+06	1.44511e+06	1.26162e+06	1.12735e+06
P0AF50	P0AF50		yjbR		6.68676e+06	6.27067e+06	6.66966e+06	6.78701e+06	6.35769e+06	6.86336e+06
P0AF52	P0AF52		yjcD		446537	433995	444584	453952	500846	545644
P0AF59	P0AF59		yjdI		650672	646254	744651	573127	760207	675140
P0AF61	P0AF61		yjdK		1.92286e+06	1.95257e+06	1.76863e+06	1.54123e+06	1.52562e+06	1.44514e+06
P0AF63	P0AF63		nsrR		1.51424e+06	1.49561e+06	1.57759e+06	1.51034e+06	1.45522e+06	1.55217e+06
P0AF67	P0AF67		yjeE		3.89845e+06	3.98351e+06	3.94264e+06	3.80783e+06	3.77836e+06	3.68778e+06
P0AF70	P0AF70		yjeI		9.29839e+06	9.26682e+06	8.84532e+06	8.82874e+06	9.62981e+06	9.7979e+06
P0AF90	P0AF90		rraB		7.15987e+06	7.47268e+06	7.74332e+06	7.12741e+06	7.18981e+06	6.93964e+06
P0AF93	P0AF93		ridA		1.39004e+08	1.35048e+08	1.34046e+08	1.30247e+08	1.32639e+08	1.27717e+08
P0AF96	P0AF96		tabA		2.98911e+06	2.96699e+06	2.68661e+06	2.98104e+06	3.19098e+06	2.93298e+06
P0AF98	P0AF98		lptF		981025	963948	1.07174e+06	1.1846e+06	1.10387e+06	1.16412e+06
P0AFA7	P0AFA7		nhaB		727136	571842	631177	602825	566033	385004
P0AFB1	P0AFB1		nlpI		2.10421e+06	2.20441e+06	2.1627e+06	2.29173e+06	2.08414e+06	2.15928e+06
P0AFB5	P0AFB5		glnL		3.57172e+06	4.23437e+06	4.02313e+06	4.41238e+06	4.15222e+06	3.90708e+06
P0AFB8	P0AFB8		glnG		3.2899e+06	3.3928e+06	3.29981e+06	3.46061e+06	3.34231e+06	3.42321e+06
P0AFC0	P0AFC0		nudB		552109	535194	552619	443340	545591	527204
P0AFC3	P0AFC3		nuoA		2.32953e+06	2.2253e+06	2.19237e+06	2.14157e+06	2.24202e+06	2.24034e+06
P0AFC7	P0AFC7		nuoB		9.53374e+06	9.25756e+06	9.28822e+06	9.97295e+06	9.80698e+06	1.03826e+07
P0AFD1	P0AFD1		nuoE		2.49034e+06	2.46543e+06	2.45614e+06	2.81924e+06	2.79183e+06	2.84903e+06
P0AFD4	P0AFD4		nuoH		2.73715e+06	2.52607e+06	2.6854e+06	2.56288e+06	2.59324e+06	2.53807e+06
P0AFD6	P0AFD6		nuoI		8.58039e+06	8.56787e+06	8.69558e+06	8.965e+06	8.78087e+06	8.82775e+06
P0AFF2	P0AFF2		nupC		736071	627489	715701	657080	541921	613303
P0AFF6	P0AFF6		nusA		1.89784e+07	1.8975e+07	1.92063e+07	1.94205e+07	1.91336e+07	1.94706e+07
P0AFG0	P0AFG0		nusG		1.34044e+07	1.39222e+07	1.41067e+07	1.44375e+07	1.43255e+07	1.41322e+07
P0AFG3	P0AFG3		sucA		9.23038e+06	9.09838e+06	9.36952e+06	9.14439e+06	9.27365e+06	9.15498e+06
P0AFG6	P0AFG6		sucB		8.98389e+06	8.9788e+06	8.86324e+06	9.16258e+06	9.08995e+06	9.19352e+06
P0AFG8	P0AFG8		aceE		1.65477e+08	1.66132e+08	1.64193e+08	1.64863e+08	1.63786e+08	1.62652e+08
P0AFH8	P0AFH8		osmY		2.75152e+07	2.70635e+07	2.78104e+07	2.6068e+07	2.67712e+07	2.65319e+07
P0AFI0	P0AFI0		oxc		1.16917e+06	1.23655e+06	1.07616e+06	1.1205e+06	1.14447e+06	1.19479e+06
P0AFI2	P0AFI2		parC		4.26994e+06	4.17297e+06	4.14768e+06	4.12717e+06	4.06394e+06	4.07814e+06
P0AFI5	P0AFI5		pbpG		2.48526e+06	2.70322e+06	2.43415e+06	2.36519e+06	2.47257e+06	2.44048e+06
P0AFI7	P0AFI7		pdxH		8.18674e+06	7.9526e+06	7.71678e+06	7.927e+06	7.85604e+06	8.0483e+06
P0AFJ1	P0AFJ1		phnA		1.95712e+06	1.94287e+06	1.94817e+06	2.19313e+06	2.14218e+06	2.13868e+06
P0AFJ7	P0AFJ7		pitA		1.92018e+06	1.75928e+06	1.78413e+06	1.89996e+06	1.87215e+06	1.88298e+06
P0AFK0	P0AFK0		pmbA		6.10022e+06	6.19946e+06	6.10393e+06	6.20571e+06	6.5722e+06	6.45987e+06
P0AFK9	P0AFK9		potD		7.81817e+06	8.00968e+06	7.85578e+06	7.89512e+06	8.0686e+06	7.91932e+06
P0AFL3	P0AFL3		ppiA		5.06192e+06	5.06931e+06	5.10047e+06	5.23168e+06	5.13279e+06	5.01644e+06
P0AFL6	P0AFL6		ppx		1.60391e+06	1.53755e+06	1.50901e+06	1.57994e+06	1.64296e+06	1.51928e+06
P0AFM2	P0AFM2		proX		1.50314e+06	1.55443e+06	1.50136e+06	1.80487e+06	1.85733e+06	1.80312e+06
P0AFM6	P0AFM6		pspA		3.88166e+06	4.02087e+06	3.86795e+06	3.98675e+06	4.02184e+06	3.95222e+06
P0AFP4	P0AFP4		ybbO		956713	1.01429e+06	974049	1.02054e+06	1.05617e+06	1.02821e+06
P0AFP6	P0AFP6		ybgI		9.96703e+06	9.78674e+06	1.02631e+07	9.9762e+06	9.85698e+06	9.92783e+06
P0AFP9	P0AFP9		ybhR		68629.9	65266.3	32089.2	39175.7	74089.3	119397
P0AFQ7	P0AFQ7		ycfH		5.4191e+06	5.41653e+06	5.54371e+06	5.43454e+06	5.44539e+06	5.15356e+06
P0AFR4	P0AFR4		yciO		6.61719e+06	6.4989e+06	6.52664e+06	6.92171e+06	7.0714e+06	6.88645e+06
P0AFT5	P0AFT5		yehT		2.41727e+06	1.90213e+06	1.82352e+06	1.55215e+06	1.59083e+06	1.75131e+06
P0AFU4	P0AFU4		glrR		863540	827646	816028	863496	852257	839243
P0AFU8	P0AFU8		ribC		9.47868e+06	9.50225e+06	9.46618e+06	9.68719e+06	9.25025e+06	9.40245e+06
P0AFW8	P0AFW8		rof		4.58357e+06	4.50356e+06	4.06234e+06	4.79983e+06	4.76168e+06	4.78072e+06
P0AFX0	P0AFX0		hpf		834160	813253	747959	777470	764690	795130
P0AFX4	P0AFX4		rsd		606822	520642	590515	433371	458168	419116
P0AFX7	P0AFX7		rseA		1.01561e+06	1.03112e+06	864015	1.10937e+06	1.027e+06	1.08784e+06
P0AFX9	P0AFX9		rseB		2.82805e+06	3.02017e+06	3.0071e+06	2.96905e+06	2.98739e+06	2.82816e+06
P0AFY8	P0AFY8		seqA		1.02107e+07	1.04976e+07	1.01327e+07	1.06358e+07	1.04717e+07	1.0752e+07
P0AFZ1	P0AFZ1		sseB		2.55878e+06	2.64608e+06	2.53965e+06	2.38996e+06	2.45439e+06	2.48215e+06
P0AFZ3	P0AFZ3		sspB		9.06144e+06	8.72654e+06	8.71483e+06	8.39138e+06	8.66644e+06	8.7719e+06
P0AG00	P0AG00		wzzE		3.29458e+06	2.98707e+06	3.34977e+06	3.44691e+06	3.38743e+06	3.29946e+06
P0AG07	P0AG07		rpe		1.26699e+07	1.21966e+07	1.30765e+07	1.19723e+07	1.23233e+07	1.21619e+07
P0AG14	P0AG14		sohB		1.54552e+06	1.61988e+06	1.53479e+06	1.68426e+06	1.66076e+06	1.67377e+06
P0AG16	P0AG16		purF		1.07692e+06	1.14925e+06	1.105e+06	1.10296e+06	1.12842e+06	1.09845e+06
P0AG18	P0AG18		purE		2.27959e+06	2.11623e+06	2.16862e+06	1.54766e+06	1.74402e+06	1.47865e+06
P0AG20	P0AG20		relA		6.18078e+06	6.22949e+06	6.20203e+06	6.41985e+06	6.18228e+06	6.19968e+06
P0AG24	P0AG24		spoT		4.73287e+06	4.38036e+06	4.34322e+06	4.69105e+06	4.41704e+06	4.40126e+06
P0AG27	P0AG27		yibN		1.7078e+07	1.71998e+07	1.70971e+07	1.6971e+07	1.68882e+07	1.71292e+07
P0AG30	P0AG30		rho		2.37577e+07	2.33496e+07	2.33165e+07	2.34553e+07	2.36387e+07	2.42843e+07
P0AG40	P0AG40		ribF		2.22541e+06	2.16933e+06	2.15693e+06	2.09425e+06	2.24096e+06	2.15435e+06
P0AG44	P0AG44		rplQ		2.71367e+08	2.72673e+08	2.48606e+08	2.65238e+08	2.63124e+08	2.64782e+08
P0AG48	P0AG48		rplU		1.13734e+08	1.10764e+08	1.09839e+08	1.07766e+08	1.0807e+08	1.08336e+08
P0AG51	P0AG51		rpmD		5.30429e+07	5.30293e+07	5.48179e+07	5.152e+07	5.0779e+07	4.84033e+07
P0AG55	P0AG55		rplF		2.05565e+08	2.02551e+08	2.07394e+08	1.9353e+08	1.94026e+08	1.92839e+08
P0AG59	P0AG59		rpsN		2.15587e+07	2.22104e+07	2.12008e+07	2.29779e+07	2.19845e+07	2.2668e+07
P0AG63	P0AG63		rpsQ		2.7134e+08	2.90401e+08	2.74489e+08	2.83316e+08	2.81826e+08	2.95626e+08
P0AG67	P0AG67		rpsA		3.51411e+08	3.53139e+08	3.52479e+08	3.52723e+08	3.53318e+08	3.56781e+08
P0AG71	P0AG71		rmuC		1.44133e+06	1.26947e+06	1.31437e+06	1.28319e+06	1.32458e+06	1.42187e+06
P0AG78	P0AG78		sbp		754336	766521	767460	812024	740531	788807
P0AG82	P0AG82		pstS		8.92108e+06	8.93876e+06	9.06798e+06	9.11684e+06	9.02249e+06	9.0474e+06
P0AG86	P0AG86		secB		2.64645e+07	2.63319e+07	2.61602e+07	2.62938e+07	2.56621e+07	2.61305e+07
P0AG90	P0AG90		secD		1.89876e+07	1.87625e+07	1.85813e+07	1.87383e+07	1.87324e+07	1.88804e+07
P0AG93	P0AG93		secF		1.37828e+06	1.32872e+06	1.4089e+06	1.41248e+06	1.45774e+06	1.39314e+06
P0AG96	P0AG96		secE		1.67251e+06	1.57611e+06	1.62935e+06	1.64709e+06	1.61662e+06	1.63575e+06
P0AG99	P0AG99		secG		9.92655e+06	9.8153e+06	9.96024e+06	9.83705e+06	9.70093e+06	9.671e+06
P0AGA2	P0AGA2		secY		3.99295e+06	4.1296e+06	4.13821e+06	4.26912e+06	4.29285e+06	4.30954e+06
P0AGB0	P0AGB0		serB		2.43614e+06	2.49577e+06	2.34515e+06	2.44263e+06	2.54026e+06	2.25362e+06
P0AGB6	P0AGB6		rpoE		3.72839e+06	3.79916e+06	3.76901e+06	3.66663e+06	3.61246e+06	3.61315e+06
P0AGC3	P0AGC3		slt		1.65106e+06	1.70604e+06	1.7788e+06	1.72645e+06	1.77131e+06	1.71088e+06
P0AGC7	P0AGC7		smp		640386	583109	626276	570631	703074	663039
P0AGD1	P0AGD1		sodC		779288	722113	790998	900572	770459	1.16981e+06
P0AGD3	P0AGD3		sodB		8.41103e+07	8.47856e+07	8.46098e+07	8.05308e+07	8.02442e+07	8.14251e+07
P0AGD7	P0AGD7		ffh		5.12819e+06	5.04482e+06	5.04502e+06	5.16722e+06	5.07685e+06	5.15707e+06
P0AGE0	P0AGE0		ssb		3.55196e+07	3.54322e+07	3.47661e+07	3.41544e+07	3.36823e+07	3.50497e+07
P0AGE6	P0AGE6		yieF		1.16026e+07	1.12547e+07	1.16863e+07	1.14323e+07	1.10407e+07	1.08604e+07
P0AGE9	P0AGE9		sucD		7.40825e+06	7.66393e+06	7.57077e+06	7.58547e+06	7.36052e+06	7.52043e+06
P0AGF2	P0AGF2		ygdK		2.65142e+06	2.68871e+06	2.74168e+06	2.4942e+06	3.09473e+06	2.7173e+06
P0AGF6	P0AGF6		tdcB		1.71316e+06	1.79694e+06	1.82859e+06	1.85504e+06	1.85369e+06	1.69582e+06
P0AGG0	P0AGG0		thiL		3.54776e+06	3.57007e+06	3.22231e+06	3.31823e+06	3.41412e+06	3.21685e+06
P0AGG2	P0AGG2		tesB		1.05867e+06	1.19398e+06	1.13278e+06	1.09649e+06	1.08666e+06	1.22504e+06
P0AGG4	P0AGG4		trxC		3.88832e+06	3.13542e+06	3.69514e+06	3.50459e+06	3.88047e+06	3.62337e+06
P0AGG8	P0AGG8		tldD		3.06145e+06	3.11672e+06	3.16021e+06	3.17656e+06	3.10675e+06	3.16874e+06
P0AGI8	P0AGI8		trkA		1.8254e+06	1.7454e+06	1.93114e+06	1.55787e+06	1.50079e+06	1.75337e+06
P0AGJ2	P0AGJ2		trmH		1.47676e+06	1.56381e+06	1.60541e+06	1.64e+06	1.6294e+06	1.65573e+06
P0AGJ5	P0AGJ5		yfiF		1.33145e+07	1.30662e+07	1.32726e+07	1.32109e+07	1.33768e+07	1.30594e+07
P0AGJ7	P0AGJ7		trmL		2.78206e+06	2.93699e+06	2.82039e+06	2.88963e+06	2.97331e+06	2.96247e+06
P0AGJ9	P0AGJ9		tyrS		1.09868e+07	1.08475e+07	1.09895e+07	1.12535e+07	1.12388e+07	1.10915e+07
P0AGK4	P0AGK4		yhbY		1.65271e+07	1.61515e+07	1.66999e+07	1.49264e+07	1.49181e+07	1.55373e+07
P0AGK8	P0AGK8		iscR		2.2863e+06	2.29025e+06	2.23473e+06	2.39494e+06	2.61233e+06	2.61695e+06
P0AGL2	P0AGL2		tdcF		1.1127e+06	1.06286e+06	1.04999e+06	1.05436e+06	1.03289e+06	1.00222e+06
P0AGL5	P0AGL5		ratA		667248	767866	798075	760777	731198	676050
P0AGL7	P0AGL7		rsmE		3.07678e+06	3.21526e+06	3.15334e+06	3.14651e+06	3.17763e+06	3.2557e+06
P0AGM5	P0AGM5		sirB1		414698	386369	406270	448217	435089	407210
P0C018	P0C018		rplR		6.05531e+07	6.19726e+07	5.89087e+07	6.01761e+07	5.83558e+07	6.04611e+07
P0C037	P0C037		yaiE		1.25221e+07	1.09661e+07	1.22787e+07	1.2351e+07	1.28946e+07	1.2679e+07
P0C054	P0C054		ibpA		4.56934e+06	4.53618e+06	4.72694e+06	4.66985e+06	4.97803e+06	4.77441e+06
P0C058	P0C058		ibpB		1.18291e+06	1.08547e+06	910281	867441	956161	889727
P0C093	P0C093		slmA		3.9989e+06	3.60551e+06	3.99506e+06	3.57927e+06	3.63574e+06	3.65498e+06
P0C0K3	P0C0K3		rdoA		3.08258e+06	2.98977e+06	3.07924e+06	3.14132e+06	3.12072e+06	3.03646e+06
P0C0L2	P0C0L2		osmC		6.0367e+06	6.05878e+06	5.98152e+06	6.06573e+06	5.96049e+06	6.02018e+06
P0C0L7	P0C0L7		proP		2.46866e+06	2.50543e+06	2.64327e+06	2.57511e+06	2.57693e+06	2.51358e+06
P0C0L9	P0C0L9		iscX		2.10696e+06	2.09425e+06	2.0949e+06	1.98066e+06	1.98073e+06	1.99031e+06
P0C0R7	P0C0R7		rlmE		3.3672e+06	3.28066e+06	3.26863e+06	3.26673e+06	3.31762e+06	3.2779e+06
P0C0S1	P0C0S1		mscS		8.73652e+06	8.46801e+06	9.11754e+06	8.38583e+06	8.60952e+06	8.54652e+06
P0C0T5	P0C0T5		mepA		751033	646078	618570	849151	675977	610205
P0C0V0	P0C0V0		degP		1.50239e+07	1.52505e+07	1.51855e+07	1.50378e+07	1.50226e+07	1.48036e+07
P0C960	P0C960		emtA		135574	141949	147565	18472.8		
P0CB39	P0CB39		eptC		2.41461e+06	2.37465e+06	2.27184e+06	2.48837e+06	2.61822e+06	2.4575e+06
P0CE47	P0CE47		tufA		1.33668e+09	1.3454e+09	1.33635e+09	1.3605e+09	1.34767e+09	1.34908e+09
P0CG19	P0CG19		rph		8.23855e+06	8.15498e+06	8.70479e+06	8.65214e+06	8.72465e+06	8.5887e+06
P0CK95	P0CK95		yghJ		5.2008e+06	5.16109e+06	5.30278e+06	5.3054e+06	5.3555e+06	5.27056e+06
P10100	P10100		rlpA		2.65459e+06	2.69971e+06	2.77407e+06	2.91092e+06	2.94424e+06	3.02208e+06
P10121	P10121		ftsY		7.87305e+06	8.08054e+06	8.00562e+06	7.81287e+06	7.96381e+06	7.96537e+06
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				630941	604821	743387			598016
P10346	P10346		glnQ		2.51652e+06	2.4479e+06	2.46053e+06	2.3337e+06	2.41392e+06	2.46331e+06
P10371	P10371		hisA		3.00242e+06	3.09219e+06	3.31022e+06	3.26328e+06	3.20884e+06	3.16972e+06
P10378	P10378		entE		398506	448764	393743	394350	405754	489519
P10384	P10384		fadL		1.25615e+07	1.25877e+07	1.26332e+07	1.25927e+07	1.27891e+07	1.26346e+07
P10408	P10408		secA		6.97888e+06	7.20039e+06	7.11703e+06	7.27654e+06	7.22762e+06	7.29983e+06
P10441	P10441		lpxB		1.18413e+06	1.16546e+06	1.14514e+06	1.1929e+06	1.1894e+06	1.25031e+06
P10442	P10442		rnhB		528383	627930	537230	376227	421051	436175
P10443	P10443		dnaE		1.90721e+06	1.90166e+06	2.0686e+06	1.84912e+06	1.8517e+06	1.76337e+06
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1.32044e+06	1.41267e+06	1.38549e+06	318127	279819	264424
P10903	P10903		narK		2.67809e+06	2.66587e+06	2.49989e+06	2.57089e+06	2.50631e+06	2.40209e+06
P10908	P10908		ugpQ		596667	660471	592582	671810	615847	607792
P11289	P11289		yfiL		790624	684527	670556	739620	656387	580417
P11349	P11349		narH		3.9226e+06	3.93651e+06	3.9476e+06	3.75002e+06	3.85753e+06	3.68775e+06
P11447	P11447		argH		2.21347e+06	2.07847e+06	2.22333e+06	2.4002e+06	2.30261e+06	2.37549e+06
P11557	P11557		damX		8.42762e+06	8.35405e+06	8.49274e+06	8.69552e+06	8.65534e+06	8.53378e+06
P11868	P11868		tdcD		391769	376309	513085	329165	267580	315218
P11875	P11875		argS		1.33196e+07	1.29861e+07	1.31049e+07	1.33236e+07	1.34537e+07	1.35542e+07
P11880	P11880		murF		3.8856e+06	3.93068e+06	3.97089e+06	3.99172e+06	4.18851e+06	4.20357e+06
P11988	P11988		bglB		1.45876e+06	1.27789e+06	1.61041e+06	1.32448e+06	1.35006e+06	1.25272e+06
P12008	P12008		aroC		3.99434e+06	4.03632e+06	4.06254e+06	3.71128e+06	3.152e+06	3.64703e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				3.43402e+06	3.3642e+06	3.40959e+06	782387	861324	885950
P12281	P12281		moeA		6.02277e+06	6.22982e+06	6.2183e+06	6.42205e+06	6.03873e+06	6.12677e+06
P12282	P12282		moeB		3.02843e+06	2.90481e+06	2.10577e+06	2.55661e+06	2.42172e+06	2.41874e+06
P12295	P12295		ung		1.80723e+06	1.88485e+06	1.81876e+06	1.85779e+06	1.89092e+06	1.95688e+06
P12758	P12758		udp		2.93498e+07	2.9163e+07	2.9266e+07	2.89721e+07	2.91929e+07	2.91171e+07
P12994	P12994		ybhB		1.43351e+06	1.49321e+06	1.39546e+06	1.39139e+06	1.31338e+06	1.34696e+06
P13001	P13001		bioH		1.28292e+06	1.38502e+06	1.28053e+06	1.20254e+06	1.36865e+06	1.20354e+06
P13009	P13009		metH		2.16967e+06	2.26753e+06	2.31629e+06	2.21356e+06	2.18337e+06	2.14394e+06
P13016	P13016		ampD		2.08578e+06	2.1105e+06	1.96562e+06	2.14894e+06	2.24408e+06	2.19578e+06
P13024	P13024		fdhE		4.32314e+06	4.28206e+06	4.37737e+06	4.46974e+06	4.42596e+06	4.43591e+06
P13029	P13029		katG		4.38423e+07	4.37603e+07	4.3525e+07	4.43885e+07	4.38542e+07	4.39713e+07
P13033	P13033		glpB		1.39681e+06	1.31603e+06	1.30725e+06	1.4925e+06	1.3103e+06	1.54808e+06
P13035	P13035		glpD		4.60836e+06	4.64995e+06	4.57573e+06	4.76854e+06	4.69178e+06	4.69009e+06
P13445	P13445		rpoS		5.38508e+06	5.14877e+06	5.23449e+06	5.23196e+06	5.15955e+06	5.10808e+06
P13458	P13458		sbcC		617537	660021	646106	521682	608194	539849
P13979	P13979		traT		4.58747e+06	4.47286e+06	4.76574e+06	4.73014e+06	4.62994e+06	4.82294e+06
P14081	P14081		selB		2.88797e+06	2.63667e+06	2.91517e+06	2.67623e+06	2.55162e+06	2.58818e+06
P14175	P14175		proV		1.39883e+06	1.44642e+06	1.19755e+06	1.27908e+06	1.27525e+06	1.36184e+06
P14294	P14294		topB		572353	527452	577251	474811	472371	546370
P14375	P14375		zraR		518070	536635	576558	453468	401892	578522
P14407	P14407		fumB		1.35383e+07	1.36867e+07	1.32919e+07	1.42634e+07	1.41849e+07	1.42154e+07
P14900	P14900		murD		4.05864e+06	4.09819e+06	4.19637e+06	4.18375e+06	4.0908e+06	4.02939e+06
P15005	P15005		mcrB		955388	960802	982614	1.00938e+06	927033	925682
P15034	P15034		pepP		4.77951e+06	4.69901e+06	4.66505e+06	4.75978e+06	4.80482e+06	4.81601e+06
P15038	P15038		helD		308931	322354	326564	363984	292710	262710
P15042	P15042		ligA		7.84706e+06	7.8833e+06	7.68935e+06	7.95586e+06	7.90891e+06	7.65707e+06
P15047	P15047		entA		638116	635184	653572	609883	660087	680615
P15067	P15067		glgX		1.90423e+06	1.92624e+06	1.85306e+06	2.07141e+06	1.8468e+06	1.86301e+06
P15070	P15070		fliN		5.19899e+06	5.4853e+06	5.22878e+06	4.32195e+06	4.75242e+06	4.49271e+06
P15082	P15082		srlR		868988	985315	1.0135e+06	1.00209e+06	1.02071e+06	1.02617e+06
P15254	P15254		purL		3.29674e+06	3.31765e+06	3.35641e+06	3.21755e+06	3.18336e+06	3.18952e+06
P15286	P15286		flk		527040	645067	593370	616409	530616	580862
P15288	P15288		pepD		2.02589e+07	2.01012e+07	1.98934e+07	2.08667e+07	2.05621e+07	2.0862e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				3.40394e+06	3.23776e+06	3.30949e+06	1.60331e+06	1.3261e+06	809291
P15639	P15639		purH		4.855e+06	4.84961e+06	4.96957e+06	4.75785e+06	4.72015e+06	4.82297e+06
P15640	P15640		purD		2.68635e+06	2.73238e+06	2.77309e+06	2.75124e+06	2.79797e+06	2.79716e+06
P15770	P15770		aroE		4.73481e+06	5.02563e+06	4.83028e+06	4.81872e+06	4.70992e+06	4.72976e+06
P15877	P15877		gcd		535497	413015	396124	445439	400318	425249
P15977	P15977		malQ		3.5452e+06	3.40327e+06	3.63866e+06	3.3671e+06	3.51011e+06	3.48955e+06
