Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8L1	P0A8L1		serS		3.62668e+07	3.71857e+07	3.77392e+07	3.66547e+07	3.55946e+07	3.35964e+07
P0A8M0	P0A8M0		asnS		2.99503e+07	2.96463e+07	2.96138e+07	2.97955e+07	2.95174e+07	2.90582e+07
P0A8M3	P0A8M3		thrS		1.51857e+07	1.61964e+07	1.61107e+07	1.55563e+07	1.49694e+07	1.39067e+07
P0A8M6	P0A8M6		yeeX		8.12457e+06	9.09235e+06	9.48194e+06	8.3791e+06	7.70203e+06	8.23428e+06
P0A8N0	P0A8N0		matP		531697	455540	463194	518498	423069	281210
P0A8N3	P0A8N3		lysS		4.14331e+07	4.13395e+07	4.11598e+07	4.15488e+07	4.09725e+07	3.95633e+07
P0A8N5	P0A8N5		lysU		2.07195e+07	2.07256e+07	2.07921e+07	2.07642e+07	2.08338e+07	2.04196e+07
P0A8N7	P0A8N7		epmA		3.01678e+06	3.33519e+06	3.27656e+06	3.23047e+06	3.29373e+06	2.94873e+06
P0A8P3	P0A8P3		yggX		2.60153e+07	2.79171e+07	2.81133e+07	2.59797e+07	2.59237e+07	2.73686e+07
P0A8Q0	P0A8Q0		frdC		2.77299e+06	2.94011e+06	2.98853e+06	2.73282e+06	2.74896e+06	3.13985e+06
P0A8R0	P0A8R0		rraA		1.72025e+07	1.6001e+07	1.70538e+07	1.66116e+07	1.67929e+07	1.76489e+07
P0A8R9	P0A8R9		hdfR		916203	1.00016e+06	1.00531e+06	905315	913658	994428
P0A8S1	P0A8S1		iciA		3.05203e+06	2.97841e+06	3.20425e+06	3.00769e+06	3.15458e+06	3.27419e+06
P0A8T1	P0A8T1		prmA		7.96278e+06	7.89416e+06	8.06013e+06	7.40891e+06	8.18299e+06	8.06398e+06
P0A8T7	P0A8T7		rpoC		5.39605e+07	5.41648e+07	5.42897e+07	5.38781e+07	5.29042e+07	4.83633e+07
P0A8U0	P0A8U0		syd		260875	520909	510850	427205	451590	557057
P0A8U6	P0A8U6		metJ		8.88521e+06	8.64316e+06	8.71915e+06	8.7689e+06	8.91273e+06	8.63843e+06
P0A8V2	P0A8V2		rpoB		7.27162e+07	7.28525e+07	7.35967e+07	7.35415e+07	7.20774e+07	6.99245e+07
P0A8V6	P0A8V6		fadR		6.96111e+06	6.92088e+06	6.47486e+06	7.32006e+06	7.28995e+06	6.60806e+06
P0A8W0	P0A8W0		nanR		2.59908e+06	2.57949e+06	2.66221e+06	2.67762e+06	2.67794e+06	2.4858e+06
P0A8W2	P0A8W2		slyA		8.7424e+06	8.80701e+06	8.43663e+06	8.74608e+06	8.18554e+06	8.22085e+06
P0A8W5	P0A8W5		yqgE		2.80951e+06	2.94996e+06	2.94439e+06	2.89704e+06	2.72716e+06	2.85636e+06
P0A8W8	P0A8W8		yfbU		1.91739e+07	1.95707e+07	1.92836e+07	1.93588e+07	1.95256e+07	1.61805e+07
P0A8X0	P0A8X0		yjgA		7.15696e+06	7.11983e+06	7.10333e+06	7.14894e+06	7.11371e+06	7.39088e+06
P0A8X2	P0A8X2		yceI		1.09499e+06	1.0605e+06	1.0883e+06	1.15201e+06	1.19091e+06	1.26613e+06
P0A8Y1	P0A8Y1		yjjG		1.25683e+06	1.20519e+06	1.19781e+06	1.33726e+06	1.24626e+06	1.27131e+06
P0A8Y3	P0A8Y3		yihX		2.98073e+06	3.08287e+06	3.10303e+06	2.8881e+06	3.0072e+06	2.91003e+06
P0A8Y5	P0A8Y5		yidA		4.46639e+06	4.38598e+06	4.49641e+06	4.44908e+06	4.32669e+06	4.22185e+06
P0A8Z0	P0A8Z0		yciA		2.04634e+06	2.17381e+06	2.07305e+06	2.05567e+06	2.01252e+06	1.90402e+06
P0A8Z3	P0A8Z3		ybgC		337918	331035	77835.1	304306	494451	333304
P0A901	P0A901		blc		1.35827e+06			1.34309e+06		1.22756e+06
P0A903	P0A903		bamC		2.39895e+07	2.38045e+07	2.39815e+07	2.41068e+07	2.38936e+07	2.35696e+07
P0A905	P0A905		slyB		3.40841e+07	3.4492e+07	3.29335e+07	3.42177e+07	3.51241e+07	3.29257e+07
P0A908	P0A908		mipA		1.82171e+06	2.21262e+06	2.07181e+06	1.92844e+06	1.93203e+06	2.10954e+06
P0A910	P0A910		ompA		6.74517e+08	6.62284e+08	6.73351e+08	6.83208e+08	6.62755e+08	5.40894e+08
P0A912	P0A912		pal		4.14866e+07	4.12601e+07	4.02277e+07	4.13234e+07	4.15154e+07	3.86413e+07
P0A915	P0A915		ompW		1.81292e+07	1.85907e+07	1.80386e+07	1.76718e+07	1.82403e+07	1.72525e+07
P0A917	P0A917		ompX		1.52229e+07	1.71297e+07	1.67564e+07	1.53322e+07	1.53615e+07	1.74519e+07
P0A921	P0A921		pldA		1.55465e+06	1.73238e+06	1.69394e+06	1.68782e+06	1.55613e+06	2.00972e+06
P0A927	P0A927		tsx		9.83637e+06	1.06093e+07	1.0323e+07	9.58686e+06	9.80844e+06	8.97139e+06
P0A932	P0A932		gfcE		1.6259e+07	1.65956e+07	1.58522e+07	1.59643e+07	1.60214e+07	1.44017e+07
P0A935	P0A935		mltA		5.74657e+06	5.80399e+06	5.77254e+06	5.96183e+06	5.74977e+06	5.5079e+06
P0A937	P0A937		bamE		9.58696e+06	9.53983e+06	9.01916e+06	9.61518e+06	8.91518e+06	6.8069e+06
P0A940	P0A940		bamA		1.4425e+07	1.50954e+07	1.47277e+07	1.49303e+07	1.41985e+07	1.44503e+07
P0A944	P0A944		rimI		753358	519283	617637	743820	642092	631052
P0A948	P0A948		rimJ		306156	315128	371760	355176	318724	
P0A951	P0A951		speG		805107	825929	862200	861988	736160	657644
P0A953	P0A953		fabB		3.4533e+07	3.40843e+07	3.45908e+07	3.55643e+07	3.49362e+07	3.0932e+07
P0A955	P0A955		eda		2.98951e+07	2.95952e+07	2.91184e+07	3.06183e+07	2.9868e+07	2.57652e+07
P0A959	P0A959		alaA		4.60703e+06	4.77149e+06	5.07306e+06	4.64172e+06	5.02584e+06	4.24464e+06
P0A962	P0A962		ansA		1.36412e+06	1.52812e+06	1.42209e+06	1.63093e+06	1.56881e+06	1.82594e+06
P0A964	P0A964		cheW		1.6251e+07	1.49538e+07	1.5341e+07	1.58575e+07	1.54899e+07	1.7263e+07
P0A968	P0A968		cspD		1.71079e+06	1.73313e+06	1.81269e+06	1.68047e+06	1.71119e+06	1.65362e+06
P0A972	P0A972		cspE		1.15234e+08	1.13632e+08	1.14808e+08	1.17466e+08	1.16607e+08	1.0074e+08
P0A978	P0A978		cspG		1.17648e+07	1.23314e+07	1.28946e+07	1.11651e+07	1.10186e+07	1.13783e+07
P0A988	P0A988		dnaN		4.71052e+06	4.71834e+06	4.72202e+06	4.57455e+06	4.57047e+06	4.50443e+06
P0A991	P0A991		fbaB		7.68515e+06	7.45608e+06	7.6554e+06	7.63386e+06	7.71994e+06	7.19454e+06
P0A993	P0A993		fbp		1.74117e+07	1.74641e+07	1.72918e+07	1.74053e+07	1.80293e+07	1.64398e+07
P0A996	P0A996		glpC		1.55594e+06	1.62189e+06	1.58187e+06	1.53491e+06	1.56514e+06	1.62782e+06
P0A998	P0A998		ftnA		4.41967e+07	4.19873e+07	4.47609e+07	4.50633e+07	4.54362e+07	4.4513e+07
P0A9A6	P0A9A6		ftsZ		1.50169e+07	1.45679e+07	1.46025e+07	1.45474e+07	1.48062e+07	1.33019e+07
P0A9A9	P0A9A9		fur		1.6964e+07	1.64708e+07	1.62358e+07	1.71074e+07	1.66033e+07	1.57729e+07
P0A9B2	P0A9B2		gapA		3.50521e+08	3.46318e+08	3.37079e+08	3.55682e+08	3.46635e+08	2.95611e+08
P0A9B6	P0A9B6		epd		1.80652e+06	1.81788e+06	1.80405e+06	1.81431e+06	1.79291e+06	1.77844e+06
P0A9C0	P0A9C0		glpA		2.1858e+06	2.22065e+06	2.13912e+06	2.20197e+06	2.16386e+06	2.02576e+06
P0A9C3	P0A9C3		galM		5.94053e+06	6.34732e+06	6.16784e+06	5.97092e+06	5.87211e+06	5.95728e+06
P0A9C5	P0A9C5		glnA		3.65782e+07	3.81e+07	3.7637e+07	3.7207e+07	3.62227e+07	3.38427e+07
P0A9C9	P0A9C9		glpX		4.00429e+06	4.06166e+06	4.06578e+06	4.07827e+06	3.92801e+06	4.25565e+06
P0A9D2	P0A9D2		gstA		7.22798e+06	7.10278e+06	7.24427e+06	7.01749e+06	7.0823e+06	6.13677e+06
P0A9D4	P0A9D4		cysE		3.55169e+06	3.72427e+06	3.61326e+06	3.52172e+06	3.22711e+06	3.04809e+06
P0A9D8	P0A9D8		dapD		3.90711e+07	3.89375e+07	3.92142e+07	4.01633e+07	3.92962e+07	3.78234e+07
P0A9E5	P0A9E5		fnr		7.89334e+06	8.13537e+06	8.17854e+06	8.31331e+06	7.96184e+06	7.51372e+06
P0A9F1	P0A9F1		mntR		1.1182e+06	1.30958e+06	1.37478e+06	1.17774e+06	1.13354e+06	1.4905e+06
P0A9F3	P0A9F3		cysB		4.04646e+06	4.01013e+06	3.9054e+06	3.9432e+06	3.93752e+06	4.01218e+06
P0A9G6	P0A9G6		aceA		6.99694e+06	7.05955e+06	6.83623e+06	6.91017e+06	6.21838e+06	6.7908e+06
P0A9G8	P0A9G8		modE		3.30071e+06	3.22642e+06	3.2856e+06	3.36029e+06	3.18664e+06	3.2662e+06
P0A9H1	P0A9H1		mug		1.77489e+06	2.0618e+06	1.90243e+06	1.80412e+06	1.81256e+06	1.87745e+06
P0A9H5	P0A9H5		btuR		985972	952442	882440	906990	969969	802005
P0A9H7	P0A9H7		cfa		3.51018e+06	3.57648e+06	3.45127e+06	3.49325e+06	3.39007e+06	3.37436e+06
P0A9H9	P0A9H9		cheZ		2.16418e+06	2.16242e+06	2.29218e+06	2.25847e+06	2.20061e+06	2.2045e+06
P0A9I1	P0A9I1		citE		6.20645e+06	6.26579e+06	6.23482e+06	6.3821e+06	6.27059e+06	6.22622e+06
P0A9I3	P0A9I3		gcvR		2.08776e+06	2.49027e+06	2.26922e+06	2.24451e+06	2.13146e+06	1.81221e+06
P0A9I8	P0A9I8		nirD		2.4521e+06	2.76265e+06	2.77948e+06	2.52065e+06	2.53331e+06	2.52256e+06
P0A9J0	P0A9J0		rng		1.85245e+07	2.0021e+07	2.04314e+07	1.9361e+07	1.91613e+07	1.76408e+07
P0A9J4	P0A9J4		panE		758893	827461	848641	827494	792349	
P0A9J6	P0A9J6		rbsK		3.81872e+06	3.6556e+06	3.6814e+06	3.65663e+06	3.45839e+06	3.69559e+06
P0A9J8	P0A9J8		pheA		2.09173e+06	2.21198e+06	1.94428e+06	2.18392e+06	2.07676e+06	2.28202e+06
P0A9K3	P0A9K3		ybeZ		6.20447e+06	6.2298e+06	6.16726e+06	6.19843e+06	6.18823e+06	5.89913e+06
P0A9K7	P0A9K7		phoU		2.15336e+06	2.24413e+06	2.47327e+06	2.352e+06	2.2273e+06	1.99044e+06
P0A9K9	P0A9K9		slyD		9.39522e+07	9.96487e+07	9.57288e+07	8.93189e+07	9.13418e+07	9.05201e+07
P0A9L3	P0A9L3		fklB		1.95899e+07	2.02696e+07	1.99916e+07	1.95598e+07	2.00794e+07	2.0002e+07
P0A9L5	P0A9L5		ppiC		6.46198e+06	5.82595e+06	6.15371e+06	6.2031e+06	6.13381e+06	4.69512e+06
P0A9L8	P0A9L8		proC		3.23867e+06	3.18969e+06	2.94491e+06	2.96225e+06	3.25837e+06	2.51352e+06
P0A9M0	P0A9M0		lon		1.05216e+07	1.06157e+07	1.05046e+07	1.052e+07	1.0288e+07	1.04644e+07
P0A9M2	P0A9M2		hpt		1.20596e+07	1.26576e+07	1.26158e+07	1.24499e+07	1.24217e+07	1.19675e+07
P0A9M5	P0A9M5		gpt		8.47832e+07	8.87958e+07	8.34585e+07	8.35345e+07	8.40576e+07	6.98284e+07
P0A9M8	P0A9M8		pta		4.99581e+07	4.99228e+07	4.93733e+07	4.93956e+07	4.99645e+07	4.68234e+07
P0A9N4	P0A9N4		pflA		5.20309e+06	5.35035e+06	5.30365e+06	5.2107e+06	5.33585e+06	5.14964e+06
P0A9P0	P0A9P0		lpdA		3.4878e+07	3.43142e+07	3.4308e+07	3.44053e+07	3.45264e+07	2.96061e+07
P0A9P4	P0A9P4		trxB		1.60018e+07	1.58104e+07	1.57135e+07	1.59428e+07	1.59566e+07	1.43956e+07
P0A9P6	P0A9P6		deaD		1.01891e+07	9.9898e+06	9.97318e+06	1.0313e+07	1.02382e+07	1.00825e+07
P0A9Q1	P0A9Q1		arcA		2.64227e+07	2.77248e+07	2.74891e+07	2.6968e+07	2.62404e+07	2.37974e+07
P0A9Q5	P0A9Q5		accD		3.30134e+07	3.36165e+07	3.35896e+07	3.29098e+07	3.28478e+07	3.13947e+07
P0A9Q7	P0A9Q7		adhE		1.79408e+08	1.77818e+08	1.77462e+08	1.80787e+08	1.77787e+08	1.52451e+08
P0A9Q9	P0A9Q9		asd		2.07398e+07	2.06258e+07	2.14452e+07	2.04481e+07	2.08609e+07	2.00488e+07
P0A9R4	P0A9R4		fdx		8.00287e+06	8.40862e+06	8.7521e+06	8.23924e+06	7.94586e+06	8.2089e+06
P0A9R7	P0A9R7		ftsE		3.85379e+06	3.9436e+06	4.08751e+06	4.09938e+06	3.89477e+06	3.99704e+06
P0A9S1	P0A9S1		fucO		826070	735028	777079	817236	812679	794508
P0A9S5	P0A9S5		gldA		1.8651e+07	1.82968e+07	1.82409e+07	1.89216e+07	1.82719e+07	1.7453e+07
P0A9T0	P0A9T0		serA		6.98827e+06	7.0546e+06	7.15155e+06	6.88961e+06	6.94144e+06	7.22836e+06
P0A9T4	P0A9T4		tas		9.99216e+06	9.79414e+06	9.83918e+06	9.70604e+06	9.4995e+06	8.24622e+06
P0A9T8	P0A9T8		ybbA		810330	816307	774448	731633	800261	842494
P0A9U3	P0A9U3		ybiT		6.67617e+06	6.64964e+06	6.79772e+06	6.81225e+06	6.51276e+06	6.86738e+06
P0A9V1	P0A9V1		lptB		5.29533e+06	5.27829e+06	5.25796e+06	5.49405e+06	5.35397e+06	4.88435e+06
P0A9W3	P0A9W3		yjjK		8.98082e+06	9.06419e+06	8.89322e+06	9.0085e+06	8.53323e+06	8.57972e+06
P0A9W6	P0A9W6		yrbA		6.71447e+06	7.3292e+06	6.95808e+06	6.46902e+06	6.32678e+06	7.73646e+06
P0A9W9	P0A9W9		yrdA		5.56292e+06	5.77887e+06	5.62157e+06	5.44834e+06	5.49002e+06	6.46949e+06
P0A9X4	P0A9X4		mreB		2.66288e+07	2.62167e+07	2.58509e+07	2.6328e+07	2.65412e+07	2.37829e+07
P0A9X9	P0A9X9		cspA		3.45182e+07	3.72968e+07	3.75988e+07	3.43052e+07	3.55982e+07	3.33587e+07
P0A9Y6	P0A9Y6		cspC		1.66809e+08	1.7515e+08	1.70353e+08	1.66931e+08	1.69785e+08	1.60273e+08
P0A9Z1	P0A9Z1		glnB		1.44547e+07	1.44469e+07	1.47148e+07	1.39126e+07	1.37748e+07	1.38463e+07
P0AA04	P0AA04		ptsH		4.68656e+07	4.55217e+07	4.52486e+07	4.67278e+07	4.62187e+07	4.19963e+07
P0AA10	P0AA10		rplM		7.09289e+07	7.20181e+07	7.156e+07	7.33492e+07	6.98289e+07	6.15918e+07
P0AA16	P0AA16		ompR		9.3184e+06	9.39272e+06	9.38502e+06	9.53933e+06	9.97363e+06	9.05536e+06
P0AA25	P0AA25		trxA		3.06592e+07	3.08393e+07	3.05763e+07	3.1112e+07	3.06779e+07	2.98987e+07
P0AA31	P0AA31		yedF		3.7163e+06	3.85205e+06	3.71578e+06	3.91071e+06	4.05843e+06	3.90035e+06
P0AA39	P0AA39		rluC		1.5847e+06	1.66697e+06	1.59844e+06	1.4965e+06	1.52252e+06	1.9882e+06
P0AA43	P0AA43		rsuA		6.19182e+06	5.81054e+06	5.83891e+06	6.0614e+06	6.05815e+06	5.70027e+06
P0AA57	P0AA57		yobA		1.1158e+06	1.47309e+06	1.4331e+06	1.27354e+06	1.14561e+06	1.2616e+06
P0AA91	P0AA91		yeaY		1.55518e+06	1.50138e+06	1.48682e+06	1.55491e+06	1.47018e+06	1.38148e+06
P0AA95	P0AA95		yacC		1.11276e+06	1.03623e+06	1.01841e+06	1.0135e+06	1.04317e+06	1.15216e+06
P0AA97	P0AA97		yaeQ		500720	611392	537539	567126	452726	502309
P0AAA1	P0AAA1		yagU		3.734e+06	3.73616e+06	3.78691e+06	3.84307e+06	3.88605e+06	3.70534e+06
P0AAB4	P0AAB4		ubiD		1.73304e+06	1.54712e+06	1.4501e+06	1.6455e+06	1.89147e+06	1.51136e+06
P0AAB6	P0AAB6		galF		1.29983e+07	1.29633e+07	1.30725e+07	1.28619e+07	1.27093e+07	1.16961e+07
P0AAB8	P0AAB8		uspD		2.51007e+06	2.46736e+06	2.38847e+06	2.47856e+06	2.394e+06	2.27539e+06
P0AAC0	P0AAC0		uspE		5.45501e+06	5.28581e+06	5.31826e+06	5.55247e+06	5.44259e+06	5.357e+06
P0AAC8	P0AAC8		iscA		6.62356e+06	6.25076e+06	6.58347e+06	6.41439e+06	6.14242e+06	6.27822e+06
P0AAH8	P0AAH8		sapF		1.75263e+06	1.78782e+06	1.44191e+06	1.73141e+06	1.31931e+06	1.8787e+06
P0AAI3	P0AAI3		ftsH		1.68056e+07	1.6801e+07	1.68643e+07	1.67698e+07	1.64809e+07	1.64577e+07
P0AAI5	P0AAI5		fabF		3.66699e+07	3.68006e+07	3.60438e+07	3.62734e+07	3.64004e+07	3.26183e+07
P0AAI9	P0AAI9		fabD		1.01534e+07	1.02425e+07	1.04466e+07	9.79393e+06	9.61531e+06	9.42709e+06
P0AAJ3	P0AAJ3		fdnH		4.64908e+06	4.72332e+06	4.78565e+06	4.61446e+06	4.32622e+06	4.5195e+06
P0AAJ5	P0AAJ5		fdoH		2.99235e+06	2.90739e+06	2.91197e+06	3.07351e+06	2.96634e+06	2.29749e+06
P0AAJ8	P0AAJ8		hybA		1.81508e+06	1.85848e+06	1.95342e+06	1.918e+06	1.95825e+06	2.00924e+06
P0AAK1	P0AAK1		hycB		1.39798e+06	1.5873e+06	1.47891e+06	1.43774e+06	1.55683e+06	1.70273e+06
P0AAM1	P0AAM1		hyaC		3.94505e+06	3.71886e+06	3.7538e+06			
P0AAN1	P0AAN1		hybE		1.06796e+06	1.13341e+06	1.00841e+06	1.1537e+06	1.1399e+06	1.13698e+06
P0AAN3	P0AAN3		hypB		2.11706e+06	2.10571e+06	2.16521e+06	2.16947e+06	2.18554e+06	1.87266e+06
P0AAN5	P0AAN5		yaiA		1.30836e+06	1.26168e+06	1.212e+06	1.16033e+06	1.35152e+06	1.56031e+06
P0AAP3	P0AAP3		frmR		4.02136e+06	3.42464e+06	3.6418e+06	3.70573e+06	3.68146e+06	4.17411e+06
P0AAQ2	P0AAQ2		yajD		5.16105e+06	5.19466e+06	5.46427e+06	5.18077e+06	5.08678e+06	5.06236e+06
P0AAR3	P0AAR3		ybaK		2.12364e+06	2.12252e+06	2.03463e+06	2.04169e+06	2.20053e+06	1.84717e+06
P0AAS7	P0AAS7		ybcJ		2.56935e+06	2.50756e+06	2.63394e+06	2.4431e+06	2.50216e+06	2.08132e+06
P0AAT4	P0AAT4		mscM		2.44189e+06	2.47196e+06	2.28756e+06	2.42538e+06	2.42516e+06	2.06883e+06
P0AAT6	P0AAT6		rsfS		3.47519e+06	3.61431e+06	3.51129e+06	3.55068e+06	3.40996e+06	3.11088e+06
P0AAT9	P0AAT9		ybeL		8.02106e+06	7.78589e+06	8.15775e+06	7.84824e+06	7.83742e+06	7.80784e+06
P0AAU7	P0AAU7		ybfE		1.15717e+06	993123	1.02826e+06	1.04995e+06	1.24506e+06	862908
P0AAV4	P0AAV4		ybgJ		1.05708e+06	1.2677e+06	1.27347e+06	1.16123e+06	1.04591e+06	1.29559e+06
P0AAX8	P0AAX8		ybiS		5.1731e+06	5.11547e+06	4.98908e+06	5.17982e+06	5.14808e+06	4.2411e+06
P0AAZ4	P0AAZ4		rarA		1.19419e+06	1.23596e+06	1.15971e+06	1.24399e+06	1.17281e+06	1.07389e+06
P0AAZ7	P0AAZ7		ycaR		5.98292e+06	5.94731e+06	6.27548e+06	5.92026e+06	5.95347e+06	5.95237e+06
P0AB10	P0AB10		ymbA		1.04785e+06	1.02304e+06	1.01206e+06	963108	965893	981413
P0AB14	P0AB14		yccJ		2.5811e+06	2.7489e+06	2.82762e+06	2.74422e+06	2.82038e+06	2.86288e+06
P0AB18	P0AB18		tusE		1.71553e+06	1.73837e+06	1.95821e+06	1.90108e+06	1.82567e+06	2.19902e+06
P0AB24	P0AB24		efeO		3.90539e+06	4.01141e+06	4.00244e+06	3.6777e+06	3.88495e+06	3.74858e+06
P0AB26	P0AB26		yceB		2.49257e+06	2.39292e+06	2.35832e+06	2.51259e+06	2.4566e+06	2.30013e+06
P0AB28	P0AB28		yceD		8.86719e+06	8.78368e+06	9.0705e+06	8.7351e+06	8.49802e+06	8.81623e+06
P0AB38	P0AB38		lpoB		5.16661e+06	5.2953e+06	5.33013e+06	5.39102e+06	5.40118e+06	4.64382e+06
P0AB43	P0AB43		ycgL		1.02253e+06	1.02285e+06	977693	930254	1.03909e+06	1.01067e+06
P0AB46	P0AB46		ymgD		2.26859e+06	2.08988e+06	1.88151e+06	2.18196e+06	1.97633e+06	2.13142e+06
P0AB52	P0AB52		ychN		3.75263e+06	3.88163e+06	3.72974e+06	3.69393e+06	3.61835e+06	3.62624e+06
P0AB55	P0AB55		yciI		4.25594e+06	4.27761e+06	4.35537e+06	4.25873e+06	3.924e+06	4.01685e+06
P0AB61	P0AB61		yciN		3.75874e+06	4.14772e+06	4.14235e+06	4.06953e+06	4.01597e+06	3.95793e+06
P0AB67	P0AB67		pntB		1.85867e+06	1.94964e+06	1.91309e+06	1.93741e+06	1.94306e+06	2.06719e+06
P0AB71	P0AB71		fbaA		1.62171e+08	1.55433e+08	1.5393e+08	1.6092e+08	1.59814e+08	1.30111e+08
P0AB77	P0AB77		kbl		1.74654e+07	1.76876e+07	1.73832e+07	1.72112e+07	1.74809e+07	1.71197e+07
P0AB80	P0AB80		ilvE		7.94904e+06	8.12739e+06	8.26714e+06	8.16245e+06	7.88471e+06	8.35686e+06
P0AB83	P0AB83		nth		1.33882e+06	1.38496e+06	1.26479e+06	1.50061e+06	1.36554e+06	1.59423e+06
P0AB89	P0AB89		purB		9.68182e+06	9.41973e+06	9.4919e+06	9.39642e+06	9.45052e+06	9.68648e+06
P0AB91	P0AB91		aroG		3.36392e+06	3.197e+06	3.20661e+06	3.3812e+06	3.23642e+06	2.76139e+06
P0AB98	P0AB98		atpB		763724	210134	441481	667511	704222	249162
P0ABA0	P0ABA0		atpF		2.4955e+07	2.39021e+07	2.41053e+07	2.46792e+07	2.48376e+07	2.19748e+07
P0ABA4	P0ABA4		atpH		2.11676e+07	2.02746e+07	2.00567e+07	2.08836e+07	2.11578e+07	1.87821e+07
P0ABA6	P0ABA6		atpG		3.47527e+07	3.64017e+07	3.74147e+07	3.49384e+07	3.39733e+07	3.11999e+07
P0ABB0	P0ABB0		atpA		6.03084e+07	5.90781e+07	5.91669e+07	5.95377e+07	5.89124e+07	5.3502e+07
P0ABB4	P0ABB4		atpD		6.5138e+07	6.48033e+07	6.44924e+07	6.49236e+07	6.43391e+07	5.65688e+07
P0ABC3	P0ABC3		hflC		1.28366e+07	1.30021e+07	1.27292e+07	1.30109e+07	1.29024e+07	1.20472e+07
P0ABC7	P0ABC7		hflK		1.79388e+07	1.84752e+07	1.85756e+07	1.82316e+07	1.84626e+07	1.6779e+07
P0ABD3	P0ABD3		bfr		7.09133e+06	7.05174e+06	7.19621e+06	7.1115e+06	7.10248e+06	7.05494e+06
P0ABD5	P0ABD5		accA		1.4958e+07	1.53858e+07	1.49578e+07	1.51226e+07	1.49295e+07	1.36917e+07
P0ABD8	P0ABD8		accB		3.30135e+07	3.66231e+07	3.43742e+07	3.43985e+07	3.48567e+07	3.13095e+07
P0ABE2	P0ABE2		bolA		3.84032e+06	4.27005e+06	4.17839e+06	3.98666e+06	3.93481e+06	4.23481e+06
P0ABF1	P0ABF1		pcnB		2.68637e+06	2.58251e+06	2.68426e+06	2.62653e+06	2.515e+06	2.86036e+06
P0ABF6	P0ABF6		cdd		6.64121e+06	6.76886e+06	6.86187e+06	6.79295e+06	7.01698e+06	6.71437e+06
P0ABH0	P0ABH0		ftsA		2.18678e+06	2.04721e+06	2.08277e+06	2.05719e+06	2.02836e+06	1.78628e+06
P0ABH7	P0ABH7		gltA		1.09843e+07	1.05971e+07	1.10093e+07	1.07911e+07	1.06743e+07	1.06048e+07
P0ABH9	P0ABH9		clpA		1.06687e+07	1.06275e+07	1.09664e+07	1.07138e+07	1.07252e+07	1.05445e+07
P0ABI4	P0ABI4		corA		1.64357e+06	1.54171e+06	1.58239e+06	1.56995e+06	1.5937e+06	1.62313e+06
P0ABI8	P0ABI8		cyoB		2.04528e+06	2.33565e+06	2.23364e+06	2.09213e+06	1.99034e+06	2.08295e+06
P0ABJ1	P0ABJ1		cyoA		2.23327e+06	2.35256e+06	2.46975e+06	2.45041e+06	2.3329e+06	2.44868e+06
P0ABJ9	P0ABJ9		cydA		2.68222e+07	2.6843e+07	2.71554e+07	2.7076e+07	2.61639e+07	3.10612e+07
P0ABK2	P0ABK2		cydB		6.41968e+06	6.4174e+06	6.11589e+06	6.31026e+06	6.2843e+06	7.1785e+06
P0ABK5	P0ABK5		cysK		4.09438e+07	3.93544e+07	3.92384e+07	3.94435e+07	3.96988e+07	3.70659e+07
P0ABL5	P0ABL5		napC		414313	450747	356887	386999	362937	344426
P0ABN1	P0ABN1		dgkA		398962	373413	415283	358050	344484	291075
P0ABN5	P0ABN5		dcuA		3.26786e+06	3.66115e+06	3.51469e+06	3.65332e+06	3.42081e+06	3.74126e+06
P0ABN9	P0ABN9		dcuB		7.20189e+06	7.17783e+06	7.01091e+06	7.23633e+06	7.4019e+06	7.47584e+06
P0ABP8	P0ABP8		deoD		5.52102e+07	5.39637e+07	5.35178e+07	5.47687e+07	5.49214e+07	5.15148e+07
P0ABQ0	P0ABQ0		coaBC		900410	862972	825180	945999	870250	763779
P0ABQ2	P0ABQ2		garR		1.67348e+06	1.66518e+06	1.85231e+06	1.71313e+06	1.5972e+06	1.63619e+06
P0ABQ4	P0ABQ4		folA		2.47697e+06	2.65249e+06	2.62263e+06	2.34829e+06	2.54506e+06	2.11663e+06
P0ABS1	P0ABS1		dksA		3.38414e+07	3.4744e+07	3.40421e+07	3.36701e+07	3.2705e+07	3.41417e+07
P0ABT2	P0ABT2		dps		6.47931e+07	6.41525e+07	6.47026e+07	6.51233e+07	6.27465e+07	5.76031e+07
P0ABU0	P0ABU0		menB		1.18088e+07	1.25463e+07	1.20745e+07	1.18919e+07	1.17241e+07	1.19081e+07
P0ABU2	P0ABU2		ychF		1.95897e+07	1.946e+07	1.94714e+07	1.95276e+07	1.9542e+07	1.9085e+07
