Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A8I1	P0A8I1		yqgF		1.61836e+06	1.55133e+06	1.60676e+06	1.65655e+06	1.57628e+06	1.60525e+06
P0A8I3	P0A8I3		yaaA		4.2418e+06	4.09598e+06	4.21054e+06	3.98946e+06	4.30416e+06	4.14818e+06
P0A8I5	P0A8I5		trmB		6.64693e+06	6.45848e+06	6.7812e+06	6.32473e+06	7.00068e+06	6.578e+06
P0A8I8	P0A8I8		rlmH		2.60067e+06	2.54132e+06	2.58134e+06	2.43382e+06	2.6416e+06	2.6492e+06
P0A8J2	P0A8J2		dnaT		1.03275e+06	883504	1.03704e+06	885426	1.17749e+06	1.01493e+06
P0A8J4	P0A8J4		ybeD		1.50401e+07	1.39127e+07	1.52246e+07	1.37737e+07	1.49034e+07	1.4381e+07
P0A8J8	P0A8J8		rhlB		5.16886e+06	5.19392e+06	5.2973e+06	5.29414e+06	5.35976e+06	5.23879e+06
P0A8K1	P0A8K1		psd		4.42136e+06	4.27566e+06	4.81438e+06	4.14167e+06	4.1595e+06	4.0446e+06
P0A8K5	P0A8K5		yaeP		2.45834e+06	2.14932e+06	2.44178e+06	2.23957e+06	2.61716e+06	1.95713e+06
P0A8L1	P0A8L1		serS		2.41611e+07	2.46096e+07	2.4243e+07	2.48467e+07	2.37305e+07	2.45167e+07
P0A8L5	P0A8L5		ycgN		1.28802e+06	1.29502e+06	1.19772e+06	1.31564e+06	1.31041e+06	1.28568e+06
P0A8L7	P0A8L7		yciU		2.57511e+06	2.49376e+06	2.51184e+06	2.5023e+06	2.494e+06	2.49364e+06
P0A8M0	P0A8M0		asnS		3.20063e+07	3.25304e+07	3.18663e+07	3.2375e+07	3.18058e+07	3.3019e+07
P0A8M3	P0A8M3		thrS		1.41422e+07	1.38634e+07	1.42972e+07	1.41437e+07	1.41013e+07	1.40944e+07
P0A8M6	P0A8M6		yeeX		9.33674e+06	9.24662e+06	9.20266e+06	9.59282e+06	9.10916e+06	8.81867e+06
P0A8N0	P0A8N0		matP		475226	463564	416429	428909	440458	576710
P0A8N3	P0A8N3		lysS		3.92466e+07	3.9088e+07	3.9031e+07	3.91218e+07	3.89228e+07	3.92503e+07
P0A8N5	P0A8N5		lysU		2.05362e+07	2.01805e+07	1.99586e+07	1.97936e+07	2.0439e+07	2.02536e+07
P0A8N7	P0A8N7		epmA		3.50949e+06	3.39905e+06	3.33073e+06	3.36705e+06	3.38326e+06	3.29048e+06
P0A8P3	P0A8P3		yggX		2.56602e+07	2.599e+07	2.60085e+07	2.67173e+07	2.56004e+07	2.6232e+07
P0A8P6	P0A8P6		xerC		2.75275e+06	3.27701e+06	3.11442e+06	3.39716e+06	3.18306e+06	3.46665e+06
P0A8Q0	P0A8Q0		frdC		1.92195e+06	2.10477e+06	2.02092e+06	2.07315e+06	2.0637e+06	2.19976e+06
P0A8Q6	P0A8Q6		clpS		1.52121e+06	1.56683e+06	1.5622e+06	1.55819e+06	1.56672e+06	1.55135e+06
P0A8R0	P0A8R0		rraA		1.92936e+07	1.88069e+07	1.94521e+07	1.86865e+07	1.90601e+07	1.81726e+07
P0A8R9	P0A8R9		hdfR		1.1977e+06	1.1215e+06	1.20566e+06	1.19522e+06	1.23015e+06	1.14282e+06
P0A8S1	P0A8S1		iciA		3.00141e+06	3.07934e+06	3.14763e+06	3.01718e+06	3.22622e+06	3.07399e+06
P0A8T1	P0A8T1		prmA		5.78141e+06	5.95635e+06	5.74812e+06	5.56931e+06	5.84882e+06	5.91267e+06
P0A8T7	P0A8T7		rpoC		5.23516e+07	5.02858e+07	5.28865e+07	5.06985e+07	5.23682e+07	5.04071e+07
P0A8U0	P0A8U0		syd		555908	577594	516076	646765	474878	623202
P0A8U2	P0A8U2		yafD			124284	168719	94728.4	120715	160299
P0A8U6	P0A8U6		metJ		8.07492e+06	7.94822e+06	8.01931e+06	7.82036e+06	8.01294e+06	7.70357e+06
P0A8V0	P0A8V0		rbn		494277	426923	362850	445990		416300
P0A8V2	P0A8V2		rpoB		6.76889e+07	6.60386e+07	6.76708e+07	6.64045e+07	6.76375e+07	6.59827e+07
P0A8V6	P0A8V6		fadR		6.468e+06	6.44509e+06	6.66229e+06	6.6665e+06	6.52504e+06	6.42622e+06
P0A8W0	P0A8W0		nanR		2.38368e+06	2.45555e+06	2.25696e+06	2.357e+06	2.37375e+06	2.41328e+06
P0A8W2	P0A8W2		slyA		9.42654e+06	9.56472e+06	9.24247e+06	9.32095e+06	9.10807e+06	9.19602e+06
P0A8W5	P0A8W5		yqgE		2.63789e+06	2.73011e+06	2.82976e+06	2.65325e+06	2.55459e+06	2.68605e+06
P0A8W8	P0A8W8		yfbU		1.76275e+07	1.74626e+07	1.76572e+07	1.71846e+07	1.75347e+07	1.78505e+07
P0A8X0	P0A8X0		yjgA		6.44998e+06	6.23885e+06	6.29933e+06	5.98957e+06	6.41008e+06	6.34562e+06
P0A8X2	P0A8X2		yceI		1.07674e+06	1.15545e+06	1.0469e+06	1.08393e+06	1.02216e+06	967498
P0A8Y1	P0A8Y1		yjjG		1.7185e+06	1.74818e+06	1.75473e+06	1.62057e+06	1.79348e+06	1.77085e+06
P0A8Y3	P0A8Y3		yihX		2.41735e+06	2.55622e+06	2.51362e+06	2.54233e+06	2.47934e+06	2.56205e+06
P0A8Y5	P0A8Y5		yidA		3.83625e+06	3.83828e+06	3.77298e+06	3.79976e+06	3.94348e+06	3.87988e+06
P0A8Z0	P0A8Z0		yciA		1.95713e+06	1.8709e+06	1.98011e+06	1.94513e+06	1.96363e+06	1.91899e+06
P0A8Z3	P0A8Z3		ybgC		221337	274216	101454	111132		63572.5
P0A8Z7	P0A8Z7		yqiA		402527	384693	411885	395256	414910	391620
P0A901	P0A901		blc		1.04053e+06	1.18135e+06	1.17213e+06	1.22823e+06	1.32162e+06	1.30359e+06
P0A903	P0A903		bamC		1.97351e+07	1.89255e+07	2.01884e+07	1.87408e+07	1.95933e+07	1.85876e+07
P0A905	P0A905		slyB		7.33338e+06	7.11721e+06	7.44796e+06	7.24395e+06	7.43712e+06	7.12757e+06
P0A908	P0A908		mipA		2.48906e+06	2.27974e+06	2.4356e+06	2.44446e+06	2.2467e+06	2.58789e+06
P0A910	P0A910		ompA		5.98776e+08	5.7982e+08	6.13677e+08	5.99402e+08	5.86545e+08	5.79735e+08
P0A912	P0A912		pal		3.78019e+07	3.19076e+07	3.72015e+07	3.29766e+07	3.89396e+07	3.35519e+07
P0A915	P0A915		ompW		1.33225e+07	1.49282e+07	1.39204e+07	1.49324e+07	1.35727e+07	1.56168e+07
P0A917	P0A917		ompX		1.94995e+07	1.9597e+07	1.89982e+07	2.04563e+07	1.89815e+07	2.02369e+07
P0A921	P0A921		pldA		1.86507e+06	1.84424e+06	1.91552e+06	1.80162e+06	1.8297e+06	1.88709e+06
P0A927	P0A927		tsx		9.29841e+06	9.48002e+06	9.2126e+06	9.5589e+06	9.42677e+06	1.03024e+07
P0A932	P0A932		gfcE		9.4834e+06	8.89476e+06	9.85613e+06	8.66805e+06	9.75377e+06	8.7415e+06
P0A935	P0A935		mltA		5.48808e+06	5.66831e+06	5.34399e+06	5.52688e+06	5.45942e+06	5.75949e+06
P0A937	P0A937		bamE		5.95226e+06	5.45624e+06	5.9703e+06	6.11436e+06	6.18157e+06	5.55183e+06
P0A940	P0A940		bamA		1.38477e+07	1.33332e+07	1.3786e+07	1.37186e+07	1.36604e+07	1.3576e+07
P0A944	P0A944		rimI		555714	592261	496633	596222	514143	540396
P0A948	P0A948		rimJ		368610	444620	320841	425445	344450	377857
P0A951	P0A951		speG		6.36756e+06	4.56045e+06	5.193e+06	5.06544e+06	5.94348e+06	4.82421e+06
P0A953	P0A953		fabB		3.22408e+07	3.22884e+07	3.24606e+07	3.18205e+07	3.28074e+07	3.19734e+07
P0A955	P0A955		eda		2.95345e+07	2.8012e+07	3.03957e+07	2.74686e+07	2.93144e+07	2.7069e+07
P0A959	P0A959		alaA		1.77237e+06	1.81986e+06	1.85816e+06	1.76434e+06	1.84078e+06	1.84182e+06
P0A962	P0A962		ansA		1.87515e+06	1.82712e+06	1.87254e+06	1.80437e+06	1.81685e+06	1.8515e+06
P0A964	P0A964		cheW		1.61684e+07	1.57841e+07	1.5996e+07	1.53903e+07	1.55494e+07	1.53455e+07
P0A968	P0A968		cspD		805366	802889	799179	787583	825155	740852
P0A972	P0A972		cspE		1.70787e+08	1.54129e+08	1.6696e+08	1.60858e+08	1.67037e+08	1.57141e+08
P0A978	P0A978		cspG		4.13071e+06	4.7847e+06	4.18193e+06	4.79746e+06	4.20881e+06	4.66378e+06
P0A988	P0A988		dnaN		4.21412e+06	4.12066e+06	4.16279e+06	4.13619e+06	4.28207e+06	4.15428e+06
P0A991	P0A991		fbaB		8.68628e+06	8.2848e+06	8.60421e+06	8.25567e+06	8.67314e+06	8.38771e+06
P0A993	P0A993		fbp		1.77536e+07	1.73587e+07	1.73096e+07	1.74563e+07	1.73817e+07	1.74634e+07
P0A996	P0A996		glpC		1.63879e+06	1.69023e+06	1.58913e+06	1.69586e+06	1.65224e+06	1.59159e+06
P0A998	P0A998		ftnA		3.16614e+07	3.08435e+07	3.07831e+07	3.32599e+07	2.92956e+07	3.06336e+07
P0A9A2	P0A9A2		ftnB		982072	1.05024e+06	1.07345e+06	964485	939758	1.07869e+06
P0A9A6	P0A9A6		ftsZ		1.39028e+07	1.34628e+07	1.40784e+07	1.38757e+07	1.40451e+07	1.36597e+07
P0A9A9	P0A9A9		fur		1.80295e+07	1.78075e+07	1.73964e+07	1.78091e+07	1.83288e+07	1.78684e+07
P0A9B2	P0A9B2		gapA		3.24578e+08	3.12532e+08	3.31232e+08	3.22398e+08	3.18066e+08	3.19481e+08
P0A9B6	P0A9B6		epd		1.6849e+06	1.51917e+06	1.63429e+06	1.64385e+06	1.56771e+06	1.54101e+06
P0A9C0	P0A9C0		glpA		2.17119e+06	2.08699e+06	2.2079e+06	2.21015e+06	2.13548e+06	2.12342e+06
P0A9C3	P0A9C3		galM		7.22552e+06	6.97705e+06	7.15467e+06	7.0535e+06	6.97326e+06	6.7445e+06
P0A9C5	P0A9C5		glnA		4.26701e+07	4.21073e+07	4.23771e+07	4.17303e+07	4.26148e+07	4.18485e+07
P0A9C9	P0A9C9		glpX		5.31492e+06	5.12428e+06	5.27423e+06	5.1675e+06	5.41699e+06	5.3787e+06
P0A9D2	P0A9D2		gstA		6.60977e+06	6.7615e+06	6.64593e+06	7.00708e+06	6.39921e+06	6.61356e+06
P0A9D4	P0A9D4		cysE		3.26123e+06	3.14797e+06	3.34705e+06	3.31685e+06	3.12943e+06	3.01277e+06
P0A9D8	P0A9D8		dapD		3.83026e+07	3.91977e+07	3.76262e+07	3.85146e+07	3.81666e+07	3.84498e+07
P0A9E5	P0A9E5		fnr		6.76409e+06	6.66816e+06	6.76485e+06	6.61676e+06	6.88011e+06	6.46528e+06
P0A9F1	P0A9F1		mntR		1.4181e+06	1.65946e+06	1.40005e+06	1.4157e+06	1.33378e+06	1.50605e+06
P0A9F3	P0A9F3		cysB		3.75966e+06	3.86812e+06	3.7533e+06	3.92267e+06	3.80587e+06	3.78741e+06
P0A9F6	P0A9F6		gcvA		364542	396145	397773	455005	431175	443953
P0A9G2	P0A9G2		nhaR		1.18387e+06	1.11243e+06	1.2341e+06	1.14387e+06	1.20024e+06	1.15274e+06
P0A9G6	P0A9G6		aceA		7.93417e+06	7.9891e+06	7.97459e+06	7.98535e+06	8.0226e+06	7.89457e+06
P0A9G8	P0A9G8		modE		3.57178e+06	3.428e+06	3.49254e+06	3.36578e+06	3.44959e+06	3.58778e+06
P0A9H1	P0A9H1		mug		3.17258e+06	3.28207e+06	2.79131e+06	3.2749e+06	3.07042e+06	3.09933e+06
P0A9H5	P0A9H5		btuR		920735	976551	904382	870392	846984	895983
P0A9H7	P0A9H7		cfa		3.21484e+06	3.18953e+06	3.21067e+06	3.20611e+06	3.29928e+06	3.30979e+06
P0A9H9	P0A9H9		cheZ		2.01148e+06	1.94659e+06	1.91823e+06	2.00427e+06	1.98964e+06	2.02758e+06
P0A9I1	P0A9I1		citE		6.47464e+06	6.16334e+06	6.3795e+06	6.05014e+06	6.38356e+06	6.03898e+06
P0A9I3	P0A9I3		gcvR		2.64753e+06	2.55585e+06	2.47832e+06	2.5772e+06	2.31856e+06	2.27265e+06
P0A9I8	P0A9I8		nirD		1.82822e+06	1.88416e+06	1.83614e+06	2.05185e+06	2.11869e+06	2.14305e+06
P0A9J0	P0A9J0		rng		3.40338e+06	3.36221e+06	3.41692e+06	3.41742e+06	3.42449e+06	3.20987e+06
P0A9J4	P0A9J4		panE		2.76321e+06	2.60366e+06	2.52381e+06	2.36772e+06	2.55434e+06	2.64222e+06
P0A9J6	P0A9J6		rbsK		3.20108e+06	3.24927e+06	3.26046e+06	3.38016e+06	3.35335e+06	3.5636e+06
P0A9J8	P0A9J8		pheA		1.95183e+06	2.04667e+06	1.92692e+06	2.02439e+06	1.82318e+06	1.96852e+06
P0A9K3	P0A9K3		ybeZ		5.60345e+06	5.69462e+06	5.51803e+06	5.65837e+06	5.52697e+06	5.6139e+06
P0A9K7	P0A9K7		phoU		2.3489e+06	2.31015e+06	2.2548e+06	2.28243e+06	2.36363e+06	2.30454e+06
P0A9K9	P0A9K9		slyD		7.93776e+07	6.56912e+07	7.72082e+07	6.33297e+07	7.74217e+07	6.55247e+07
P0A9L3	P0A9L3		fklB		1.93937e+07	2.06045e+07	1.91087e+07	2.04436e+07	1.95423e+07	2.06961e+07
P0A9L5	P0A9L5		ppiC		2.40353e+06	2.73256e+06	2.4258e+06	2.52504e+06	2.38855e+06	2.52914e+06
P0A9L8	P0A9L8		proC		2.91328e+06	2.28603e+06	2.75084e+06	2.23811e+06	2.87958e+06	2.50859e+06
P0A9M0	P0A9M0		lon		9.26768e+06	9.01546e+06	9.24102e+06	9.10253e+06	9.15991e+06	9.23048e+06
P0A9M2	P0A9M2		hpt		5.53915e+06	5.43625e+06	5.41763e+06	5.03076e+06	5.51019e+06	5.35342e+06
P0A9M5	P0A9M5		gpt		8.05601e+07	7.69197e+07	8.05442e+07	7.84129e+07	7.97166e+07	7.33226e+07
P0A9M8	P0A9M8		pta		4.6192e+07	4.52164e+07	4.58339e+07	4.51694e+07	4.54237e+07	4.57791e+07
P0A9N4	P0A9N4		pflA		5.13701e+06	4.84948e+06	5.06281e+06	5.08181e+06	5.07616e+06	4.9981e+06
P0A9P0	P0A9P0		lpdA		3.41192e+07	3.20173e+07	3.39402e+07	3.27019e+07	3.37647e+07	3.2384e+07
P0A9P4	P0A9P4		trxB		1.10594e+07	9.64382e+06	1.09009e+07	1.00603e+07	1.09488e+07	1.02044e+07
P0A9P6	P0A9P6		deaD		9.42376e+06	9.2727e+06	9.25144e+06	9.23206e+06	9.24901e+06	9.11531e+06
P0A9Q1	P0A9Q1		arcA		2.40528e+07	2.28668e+07	2.43477e+07	2.31069e+07	2.43238e+07	2.36281e+07
P0A9Q5	P0A9Q5		accD		3.14835e+07	2.96666e+07	3.1518e+07	2.83756e+07	3.19243e+07	2.91028e+07
P0A9Q7	P0A9Q7		adhE		1.85228e+08	1.85444e+08	1.83636e+08	1.87596e+08	1.82672e+08	1.85988e+08
P0A9Q9	P0A9Q9		asd		1.99368e+07	1.95782e+07	1.98349e+07	1.97437e+07	1.97208e+07	1.99979e+07
P0A9R4	P0A9R4		fdx		8.29525e+06	8.14806e+06	8.41848e+06	8.08425e+06	8.67298e+06	8.69655e+06
P0A9R7	P0A9R7		ftsE		3.61817e+06	3.65166e+06	3.57597e+06	3.73188e+06	3.43893e+06	3.5962e+06
P0A9S1	P0A9S1		fucO		1.27683e+06	1.37844e+06	1.10247e+06	1.20678e+06	1.10966e+06	1.13824e+06
P0A9S5	P0A9S5		gldA		1.26462e+07	1.33658e+07	1.27452e+07	1.39791e+07	1.25826e+07	1.30966e+07
P0A9T0	P0A9T0		serA		5.62201e+06	5.85898e+06	5.6713e+06	5.88738e+06	5.56594e+06	5.88394e+06
P0A9T4	P0A9T4		tas		9.49036e+06	9.18743e+06	9.28278e+06	9.16126e+06	9.14992e+06	9.23814e+06
P0A9T8	P0A9T8		ybbA		628690	690847	660806	656158	646882	592679
P0A9U1	P0A9U1		ybhF		492372	474357	609669	453109	513990	528602
P0A9U3	P0A9U3		ybiT		5.88996e+06	5.68835e+06	5.83903e+06	5.52747e+06	5.71168e+06	5.47996e+06
P0A9V1	P0A9V1		lptB		5.00254e+06	5.14366e+06	4.99047e+06	5.08158e+06	4.93187e+06	5.13729e+06
P0A9W3	P0A9W3		yjjK		8.31894e+06	8.08672e+06	8.32637e+06	8.30626e+06	7.99133e+06	8.1052e+06
P0A9W6	P0A9W6		yrbA		6.35662e+06	5.96309e+06	6.07223e+06	5.92956e+06	7.27204e+06	6.44702e+06
P0A9W9	P0A9W9		yrdA		4.96838e+06	4.85282e+06	5.06676e+06	4.74175e+06	5.19577e+06	4.86386e+06
P0A9X4	P0A9X4		mreB		9.51611e+06	9.41814e+06	9.47109e+06	9.39098e+06	9.45249e+06	9.28327e+06
P0A9X9	P0A9X9		cspA		2.48543e+07	2.94587e+07	2.49062e+07	2.94529e+07	2.46402e+07	3.04486e+07
P0A9Y6	P0A9Y6		cspC		1.73359e+08	1.66082e+08	1.72899e+08	1.6863e+08	1.77934e+08	1.66195e+08
P0A9Z1	P0A9Z1		glnB		1.38256e+07	1.38099e+07	1.32086e+07	1.42305e+07	1.38688e+07	1.37598e+07
P0AA04	P0AA04		ptsH		7.40365e+07	5.5691e+07	7.75854e+07	5.92951e+07	7.20914e+07	5.64103e+07
P0AA10	P0AA10		rplM		7.12064e+07	7.04943e+07	7.30973e+07	7.04514e+07	7.42398e+07	7.42554e+07
P0AA16	P0AA16		ompR		1.04227e+07	9.51381e+06	1.05764e+07	9.63126e+06	1.01959e+07	9.15131e+06
P0AA25	P0AA25		trxA		2.7441e+07	2.70859e+07	2.75088e+07	2.70909e+07	2.66662e+07	2.69187e+07
P0AA31	P0AA31		yedF		3.63847e+06	3.47011e+06	3.68905e+06	3.75106e+06	3.67124e+06	3.56839e+06
P0AA39	P0AA39		rluC		1.61444e+06	1.75098e+06	1.54706e+06	1.53477e+06	1.60434e+06	1.69443e+06
P0AA43	P0AA43		rsuA		4.24134e+06	4.3013e+06	4.28446e+06	4.34126e+06	4.4337e+06	4.37406e+06
P0AA53	P0AA53		qmcA		1.7917e+06	1.72575e+06	1.84962e+06	1.71007e+06	1.9982e+06	1.82085e+06
P0AA86	P0AA86		dsbE		2.07067e+06	1.79776e+06	1.98144e+06	1.88455e+06	1.95315e+06	1.8394e+06
P0AA91	P0AA91		yeaY		1.43325e+06	1.55085e+06	1.40377e+06	1.50209e+06	1.46043e+06	1.55706e+06
P0AA93	P0AA93		ypdA		257752	294673	301087	364939	156762	231076
P0AA95	P0AA95		yacC		1.05271e+06	1.07594e+06	1.01654e+06	1.03341e+06	1.09813e+06	1.06475e+06
P0AA97	P0AA97		yaeQ		941560	841147	894815	859652	885934	817176
P0AAA1	P0AAA1		yagU		6.68198e+06	6.39939e+06	6.59596e+06	6.60844e+06	7.07175e+06	6.67555e+06
P0AAB4	P0AAB4		ubiD		2.63022e+06	2.8767e+06	2.49499e+06	2.82294e+06	2.61321e+06	2.70541e+06
P0AAB6	P0AAB6		galF		1.53075e+07	1.4334e+07	1.51104e+07	1.39883e+07	1.52778e+07	1.41764e+07
P0AAB8	P0AAB8		uspD		2.42758e+06	2.34278e+06	2.24781e+06	2.22277e+06	2.3554e+06	2.48662e+06
P0AAC0	P0AAC0		uspE		4.88656e+06	5.20802e+06	5.12875e+06	5.2939e+06	4.90519e+06	5.08135e+06
P0AAC8	P0AAC8		iscA		6.50683e+06	6.40558e+06	6.52455e+06	6.63427e+06	6.36695e+06	6.41963e+06
P0AAD6	P0AAD6		sdaC		181610	66578.5	127578	110090	193826	77705.9
P0AAF6	P0AAF6		artP		945950	776350	953086	771976	1.03847e+06	751938
P0AAG3	P0AAG3		gltL		503194	474959	482328	542086	421753	457678
P0AAH0	P0AAH0		pstB		1.09692e+06	1.10232e+06	1.17688e+06	1.0428e+06	1.03906e+06	1.22692e+06
P0AAH8	P0AAH8		sapF		584601	606008	486255	592791	514365	622621
P0AAI3	P0AAI3		ftsH		1.95745e+07	1.89221e+07	1.9252e+07	1.8522e+07	1.96701e+07	1.9039e+07
P0AAI5	P0AAI5		fabF		3.66596e+07	3.56552e+07	3.68179e+07	3.67094e+07	3.61706e+07	3.60496e+07
P0AAI9	P0AAI9		fabD		4.84114e+06	4.62738e+06	4.63191e+06	4.78785e+06	4.85559e+06	4.77615e+06
P0AAJ3	P0AAJ3		fdnH		4.86658e+06	4.44453e+06	4.75977e+06	4.69292e+06	4.76259e+06	4.6266e+06
P0AAJ5	P0AAJ5		fdoH		3.79073e+06	3.71299e+06	3.77426e+06	3.77874e+06	3.66904e+06	3.77416e+06
P0AAJ8	P0AAJ8		hybA		1.92006e+06	1.88626e+06	1.90413e+06	1.92647e+06	1.91091e+06	1.9506e+06
P0AAK1	P0AAK1		hycB		1.50221e+06	1.4764e+06	1.51386e+06	1.35791e+06	1.49784e+06	1.40558e+06
P0AAN1	P0AAN1		hybE		1.1265e+06	1.1106e+06	1.18287e+06	1.13926e+06	1.10972e+06	1.08631e+06
P0AAN3	P0AAN3		hypB		3.00772e+06	2.9362e+06	3.01881e+06	2.93137e+06	3.01199e+06	2.95079e+06
P0AAN5	P0AAN5		yaiA		1.42138e+06	1.24336e+06	1.46269e+06	1.30314e+06	1.27535e+06	1.26822e+06
P0AAN9	P0AAN9		iraP		437404	452950	483825	447402	476120	585712
P0AAP3	P0AAP3		frmR		3.29227e+06	3.32654e+06	3.30752e+06	3.22502e+06	3.19913e+06	3.29082e+06
P0AAQ2	P0AAQ2		yajD		4.90785e+06	4.74467e+06	4.90769e+06	4.71012e+06	4.87924e+06	4.7121e+06
P0AAR3	P0AAR3		ybaK		1.70301e+06	1.73357e+06	1.56676e+06	1.71439e+06	1.55856e+06	1.59475e+06
P0AAS0	P0AAS0		ylaC		494188	443887	488410	413798	521384	557748
P0AAS7	P0AAS7		ybcJ		2.5891e+06	2.80401e+06	2.62197e+06	2.71661e+06	2.47391e+06	2.9251e+06
P0AAT2	P0AAT2		ybdF		726021	675960	654259	598795	681514	612158
P0AAT4	P0AAT4		mscM		1.91343e+06	1.96474e+06	1.90761e+06	1.93831e+06	1.92551e+06	2.02096e+06
P0AAT6	P0AAT6		rsfS		2.86651e+06	2.66574e+06	2.73159e+06	2.69949e+06	2.79888e+06	2.65188e+06
P0AAT9	P0AAT9		ybeL		7.50797e+06	7.54012e+06	7.48147e+06	7.44544e+06	7.17474e+06	7.17794e+06
P0AAU7	P0AAU7		ybfE		1.3854e+06	1.57215e+06	1.47335e+06	1.52345e+06	1.3504e+06	1.2775e+06
P0AAV4	P0AAV4		ybgJ		3.00275e+06	2.94097e+06	3.16295e+06	2.99483e+06	3.15177e+06	2.82348e+06
P0AAX8	P0AAX8		ybiS		5.2379e+06	5.17919e+06	5.27992e+06	5.08846e+06	5.13709e+06	4.97644e+06
P0AAZ4	P0AAZ4		rarA		1.27194e+06	1.29683e+06	1.26928e+06	1.28331e+06	1.33622e+06	1.3319e+06
P0AAZ7	P0AAZ7		ycaR		5.82984e+06	6.22254e+06	5.66154e+06	6.34335e+06	5.80685e+06	6.08157e+06
P0AB03	P0AB03		ycbJ		1.91987e+06	1.90639e+06	2.01689e+06	1.93174e+06	1.73839e+06	1.92394e+06
P0AB10	P0AB10		ymbA			1.14298e+06	1.01365e+06	1.0336e+06	1.16971e+06	1.25285e+06
P0AB12	P0AB12		yccF			1.41685e+06	1.02904e+06	1.62041e+06	644832	1.63359e+06
P0AB14	P0AB14		yccJ		2.59668e+06	2.61457e+06	2.66921e+06	2.58227e+06	2.75196e+06	2.71443e+06
P0AB18	P0AB18		tusE		1.74846e+06	1.69181e+06	1.79712e+06	1.74365e+06	1.69205e+06	1.46228e+06
P0AB24	P0AB24		efeO		4.48077e+06	4.62089e+06	4.63159e+06	4.58896e+06	4.35357e+06	4.54878e+06
P0AB26	P0AB26		yceB		2.22446e+06	2.23837e+06	2.29033e+06	2.29348e+06	2.11956e+06	2.17288e+06
P0AB28	P0AB28		yceD		8.31217e+06	8.47547e+06	8.07391e+06	8.18996e+06	8.27809e+06	8.19963e+06
P0AB38	P0AB38		lpoB		5.22722e+06	4.68178e+06	4.98796e+06	4.76642e+06	5.19756e+06	4.81975e+06
P0AB43	P0AB43		ycgL		1.07252e+06	1.13322e+06	1.12025e+06	1.11873e+06	1.10994e+06	1.12776e+06
P0AB46	P0AB46		ymgD		2.86523e+06	2.53974e+06	2.90058e+06	2.7266e+06	2.67253e+06	2.79687e+06
P0AB52	P0AB52		ychN		2.36496e+06	2.34332e+06	2.17838e+06	2.36001e+06	2.18148e+06	2.20323e+06
P0AB55	P0AB55		yciI		4.15141e+06	3.71554e+06	3.97989e+06	3.88042e+06	4.07503e+06	3.90151e+06
P0AB61	P0AB61		yciN		4.95049e+06	5.10027e+06	4.87422e+06	5.17508e+06	5.07997e+06	4.93891e+06
P0AB67	P0AB67		pntB		1.82121e+06	1.67508e+06	1.63667e+06	1.63155e+06	1.6875e+06	1.73094e+06
P0AB71	P0AB71		fbaA		1.28003e+08	1.37788e+08	1.2882e+08	1.42043e+08	1.26014e+08	1.35421e+08
P0AB77	P0AB77		kbl		1.67768e+07	1.53157e+07	1.6332e+07	1.51476e+07	1.68544e+07	1.57861e+07
P0AB80	P0AB80		ilvE		7.08907e+06	6.9859e+06	7.04186e+06	7.15311e+06	7.08881e+06	6.87101e+06
P0AB83	P0AB83		nth		1.35577e+06	1.53385e+06	1.40365e+06	1.35464e+06	1.33154e+06	1.34692e+06
P0AB89	P0AB89		purB		8.86103e+06	8.99748e+06	8.94382e+06	8.44744e+06	8.89857e+06	8.88995e+06
P0AB91	P0AB91		aroG		3.22976e+06	3.27368e+06	3.2458e+06	3.40235e+06	3.33831e+06	3.26374e+06
P0AB96	P0AB96		arsC		792204	588944	799075	689163	735912	617543
P0AB98	P0AB98		atpB		458662	337116	536560	467490	533188	412846
P0ABA0	P0ABA0		atpF		2.2668e+07	2.23885e+07	2.22619e+07	2.25282e+07	2.29097e+07	2.20535e+07
P0ABA4	P0ABA4		atpH		2.19713e+07	2.16714e+07	2.21439e+07	2.1459e+07	2.18438e+07	2.09206e+07
P0ABA6	P0ABA6		atpG		3.04436e+07	3.15802e+07	3.07816e+07	3.19404e+07	3.02091e+07	3.20256e+07
P0ABB0	P0ABB0		atpA		5.95773e+07	5.90901e+07	5.9437e+07	5.8506e+07	5.91763e+07	5.96342e+07
P0ABB4	P0ABB4		atpD		4.41108e+07	4.10502e+07	4.2682e+07	4.12711e+07	4.33232e+07	3.99711e+07
P0ABB8	P0ABB8		mgtA		650765	726246	605812	660996	584832	559418
P0ABC3	P0ABC3		hflC		7.23017e+06	6.94225e+06	7.03068e+06	6.88234e+06	7.08718e+06	6.84888e+06
