Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8I3	P0A8I3		yaaA		4.07024e+06	4.05258e+06	4.1715e+06	4.28613e+06	4.18245e+06	4.0819e+06
P0A8I5	P0A8I5		trmB		7.0512e+06	6.74704e+06	7.17849e+06	6.93636e+06	7.32635e+06	5.9623e+06
P0A8I8	P0A8I8		rlmH		4.09569e+06	4.17787e+06	4.02852e+06	3.90842e+06	4.03226e+06	3.99114e+06
P0A8J2	P0A8J2		dnaT		1.15329e+06	931656	1.14729e+06	1.14359e+06	1.14677e+06	900769
P0A8J4	P0A8J4		ybeD		1.45898e+07	1.49743e+07	1.51618e+07	1.52709e+07	1.62067e+07	1.55359e+07
P0A8J8	P0A8J8		rhlB		6.80993e+06	6.8479e+06	6.84673e+06	6.64985e+06	6.49672e+06	6.21222e+06
P0A8K1	P0A8K1		psd		4.21716e+06	4.4839e+06	4.35654e+06	4.73998e+06	4.21477e+06	4.90963e+06
P0A8K5	P0A8K5		yaeP		2.19951e+06	2.12353e+06	2.1362e+06	2.29996e+06	2.4652e+06	2.25212e+06
P0A8L1	P0A8L1		serS		3.45034e+07	3.47032e+07	3.50113e+07	3.47555e+07	3.44968e+07	3.3267e+07
P0A8M0	P0A8M0		asnS		3.46227e+07	3.4101e+07	3.44251e+07	3.42016e+07	3.39394e+07	3.31019e+07
P0A8M3	P0A8M3		thrS		1.17757e+07	1.18003e+07	1.16115e+07	1.18797e+07	1.18026e+07	1.04925e+07
P0A8M6	P0A8M6		yeeX		1.1586e+07	1.14205e+07	1.21471e+07	1.16874e+07	1.16304e+07	1.15973e+07
P0A8N0	P0A8N0		matP		441375	445551	402043	309737	384117	267972
P0A8N3	P0A8N3		lysS		4.01324e+07	4.00748e+07	3.93296e+07	3.99277e+07	3.93502e+07	3.75798e+07
P0A8N5	P0A8N5		lysU		2.19465e+07	2.18515e+07	2.198e+07	2.21982e+07	2.19272e+07	2.14495e+07
P0A8N7	P0A8N7		epmA		3.09425e+06	2.97131e+06	3.07714e+06	3.16186e+06	2.90693e+06	2.70218e+06
P0A8P3	P0A8P3		yggX		2.73309e+07	2.73652e+07	2.72941e+07	2.66594e+07	2.73091e+07	2.64729e+07
P0A8Q0	P0A8Q0		frdC		2.28576e+06	2.27472e+06	2.18765e+06	2.08996e+06	2.22505e+06	2.42193e+06
P0A8R0	P0A8R0		rraA		1.94822e+07	2.01531e+07	1.96374e+07	1.96277e+07	1.85669e+07	2.15628e+07
P0A8R9	P0A8R9		hdfR		968600	953182	889833	875591	931694	1.00133e+06
P0A8S1	P0A8S1		iciA		2.56845e+06	2.69731e+06	2.71402e+06	2.58374e+06	2.87193e+06	2.67375e+06
P0A8T1	P0A8T1		prmA		6.67349e+06	6.60619e+06	6.65714e+06	6.40094e+06	6.65278e+06	6.69157e+06
P0A8T7	P0A8T7		rpoC		5.11643e+07	5.06885e+07	5.21462e+07	5.19526e+07	5.19037e+07	4.40666e+07
P0A8U0	P0A8U0		syd		901382	735930	938594	945063	850503	761090
P0A8U6	P0A8U6		metJ		8.3e+06	8.51531e+06	8.60004e+06	8.45042e+06	8.43775e+06	8.39038e+06
P0A8V2	P0A8V2		rpoB		7.52222e+07	7.53947e+07	7.45242e+07	7.49345e+07	7.48723e+07	7.29772e+07
P0A8V6	P0A8V6		fadR		5.14243e+06	5.14857e+06	5.03028e+06	4.97767e+06	5.0067e+06	4.98773e+06
P0A8W0	P0A8W0		nanR		2.78772e+06	2.8791e+06	2.77605e+06	2.61986e+06	2.68296e+06	3.13198e+06
P0A8W2	P0A8W2		slyA		9.9305e+06	9.76466e+06	9.8569e+06	9.71574e+06	9.77863e+06	8.96429e+06
P0A8W5	P0A8W5		yqgE		2.22875e+06	2.28934e+06	2.20559e+06	2.28065e+06	2.32856e+06	2.14935e+06
P0A8W8	P0A8W8		yfbU		1.93345e+07	1.92117e+07	1.88514e+07	1.8814e+07	1.9543e+07	1.66914e+07
P0A8X0	P0A8X0		yjgA		8.04349e+06	7.9511e+06	7.93254e+06	7.73373e+06	7.6509e+06	8.25925e+06
P0A8X2	P0A8X2		yceI		1.10651e+06	1.135e+06	1.11836e+06	1.08735e+06	1.11963e+06	1.21907e+06
P0A8Y1	P0A8Y1		yjjG		1.12825e+06	1.04253e+06	1.12779e+06	1.18121e+06	1.16123e+06	1.12196e+06
P0A8Y3	P0A8Y3		yihX		2.98308e+06	2.81883e+06	2.82181e+06	2.7841e+06	2.89158e+06	2.78889e+06
P0A8Y5	P0A8Y5		yidA		4.54241e+06	4.60438e+06	4.55397e+06	4.60417e+06	4.52672e+06	4.21595e+06
P0A8Z0	P0A8Z0		yciA		2.37543e+06	2.20068e+06	2.3115e+06	2.3423e+06	2.35676e+06	2.008e+06
P0A8Z3	P0A8Z3		ybgC		162240	56141	97205.7	129613		223011
P0A8Z7	P0A8Z7		yqiA		303029	207751	206423	311917	398754	57763.7
P0A901	P0A901		blc						1.02319e+06	1.1953e+06
P0A903	P0A903		bamC		1.87836e+07	1.90066e+07	1.93713e+07	1.89977e+07	1.92842e+07	1.78139e+07
P0A905	P0A905		slyB		3.31533e+07	3.13262e+07	3.38077e+07	3.40714e+07	3.39407e+07	2.89846e+07
P0A908	P0A908		mipA		2.5188e+06	2.38323e+06	2.11009e+06	2.21202e+06	2.269e+06	2.44424e+06
P0A910	P0A910		ompA		5.80258e+08	5.88129e+08	5.95441e+08	5.96616e+08	5.86349e+08	4.5405e+08
P0A912	P0A912		pal		5.88272e+07	5.81757e+07	6.05267e+07	6.15356e+07	6.12634e+07	5.61992e+07
P0A915	P0A915		ompW		1.8638e+07	1.80792e+07	1.68767e+07	1.75213e+07	1.76903e+07	1.88344e+07
P0A917	P0A917		ompX		1.83223e+07	1.75532e+07	1.69133e+07	1.71554e+07	1.74429e+07	1.822e+07
P0A921	P0A921		pldA		2.038e+06	1.9486e+06	1.786e+06	1.85346e+06	1.95511e+06	2.46233e+06
P0A927	P0A927		tsx		1.07255e+07	1.05088e+07	1.03481e+07	1.03015e+07	1.02031e+07	9.07692e+06
P0A932	P0A932		gfcE		1.56179e+07	1.50622e+07	1.6348e+07	1.59473e+07	1.60186e+07	1.36145e+07
P0A935	P0A935		mltA		5.7e+06	5.78216e+06	5.65998e+06	5.89415e+06	5.78482e+06	5.30259e+06
P0A937	P0A937		bamE		8.16963e+06	7.7516e+06	8.55762e+06	8.4917e+06	8.87868e+06	6.00921e+06
P0A940	P0A940		bamA		1.47946e+07	1.43452e+07	1.44043e+07	1.47337e+07	1.45449e+07	1.41207e+07
P0A944	P0A944		rimI		623930	603738	697864	625922	644599	720640
P0A951	P0A951		speG		753635	795423	807116	863143	726192	685053
P0A953	P0A953		fabB		3.36e+07	3.36554e+07	3.37236e+07	3.25792e+07	3.20562e+07	3.13345e+07
P0A955	P0A955		eda		2.71133e+07	2.65173e+07	2.73244e+07	2.74846e+07	2.71903e+07	2.3183e+07
P0A959	P0A959		alaA		1.9479e+06	1.97819e+06	1.89595e+06	1.85106e+06	1.81874e+06	1.73585e+06
P0A962	P0A962		ansA		1.54896e+06	1.32871e+06	1.51581e+06	1.58826e+06	1.47577e+06	1.58451e+06
P0A964	P0A964		cheW		1.52985e+07	1.59998e+07	1.56496e+07	1.58259e+07	1.58902e+07	1.7403e+07
P0A968	P0A968		cspD		804427	817036	835630	885367	673030	672948
P0A972	P0A972		cspE		1.34773e+08	1.35738e+08	1.40475e+08	1.3915e+08	1.35748e+08	1.19812e+08
P0A978	P0A978		cspG		1.15757e+07	1.17369e+07	1.07626e+07	1.13879e+07	1.18055e+07	1.00632e+07
P0A988	P0A988		dnaN		4.30848e+06	4.38647e+06	4.08567e+06	4.32317e+06	4.27505e+06	4.29771e+06
P0A991	P0A991		fbaB		7.11518e+06	7.25454e+06	7.43019e+06	7.69896e+06	7.32079e+06	6.71603e+06
P0A993	P0A993		fbp		1.88408e+07	1.81488e+07	1.84331e+07	1.88112e+07	1.86828e+07	1.7992e+07
P0A996	P0A996		glpC		1.96125e+06	1.96633e+06	1.9294e+06	1.99161e+06	1.95995e+06	1.86097e+06
P0A998	P0A998		ftnA		4.5725e+07	4.84557e+07	4.66527e+07	4.58814e+07	4.37323e+07	4.83453e+07
P0A9A6	P0A9A6		ftsZ		1.3702e+07	1.3872e+07	1.40136e+07	1.41162e+07	1.44496e+07	1.26747e+07
P0A9A9	P0A9A9		fur		1.64053e+07	1.59114e+07	1.68527e+07	1.73939e+07	1.74503e+07	1.50142e+07
P0A9B2	P0A9B2		gapA		3.24838e+08	3.1716e+08	3.37556e+08	3.34607e+08	3.31567e+08	2.67334e+08
P0A9B6	P0A9B6		epd		1.81326e+06	1.716e+06	1.71692e+06	1.73481e+06	1.684e+06	1.7416e+06
P0A9C0	P0A9C0		glpA		2.21897e+06	2.11592e+06	2.27422e+06	2.25958e+06	2.16233e+06	1.95731e+06
P0A9C3	P0A9C3		galM		6.42568e+06	6.25274e+06	6.50492e+06	6.4801e+06	6.19078e+06	5.9285e+06
P0A9C5	P0A9C5		glnA		1.99995e+07	1.98146e+07	2.05285e+07	2.05514e+07	2.08076e+07	1.75617e+07
P0A9C9	P0A9C9		glpX		4.28851e+06	4.33043e+06	4.26337e+06	4.19102e+06	4.32177e+06	4.14828e+06
P0A9D2	P0A9D2		gstA		5.39072e+06	5.47214e+06	5.2524e+06	4.99602e+06	5.07954e+06	4.8736e+06
P0A9D4	P0A9D4		cysE		3.55007e+06	3.64584e+06	3.34792e+06	3.2306e+06	3.44681e+06	3.2363e+06
P0A9D8	P0A9D8		dapD		3.93962e+07	3.9513e+07	3.93511e+07	3.96888e+07	3.9299e+07	3.89975e+07
P0A9E5	P0A9E5		fnr		8.03032e+06	8.21791e+06	8.29872e+06	8.28613e+06	8.0203e+06	7.50957e+06
P0A9F1	P0A9F1		mntR		1.2841e+06	1.23798e+06	1.39625e+06	1.44309e+06	1.34944e+06	1.44078e+06
P0A9F3	P0A9F3		cysB		3.14442e+06	3.15069e+06	3.02826e+06	3.11581e+06	2.99822e+06	3.18704e+06
P0A9G2	P0A9G2		nhaR		1.0417e+06	1.01064e+06	1.06687e+06	991611	1.01352e+06	1.1668e+06
P0A9G6	P0A9G6		aceA		7.09928e+06	6.93126e+06	6.96414e+06	7.09838e+06	7.15484e+06	7.01025e+06
P0A9G8	P0A9G8		modE		3.45258e+06	3.44622e+06	3.55122e+06	3.63397e+06	3.49881e+06	3.44616e+06
P0A9H1	P0A9H1		mug		1.92346e+06	1.8882e+06	1.87188e+06	1.873e+06	1.79552e+06	1.84532e+06
P0A9H5	P0A9H5		btuR		968422	944680	959725	901762	931456	837331
P0A9H7	P0A9H7		cfa		3.45323e+06	3.41638e+06	3.442e+06	3.44886e+06	3.37199e+06	3.02809e+06
P0A9H9	P0A9H9		cheZ		2.04951e+06	2.13291e+06	2.0507e+06	2.06894e+06	2.07705e+06	2.11856e+06
P0A9I1	P0A9I1		citE		6.31789e+06	6.31107e+06	6.31739e+06	6.43969e+06	6.25002e+06	6.4174e+06
P0A9I3	P0A9I3		gcvR		2.35152e+06	2.25688e+06	2.34279e+06	2.32692e+06	2.27429e+06	1.69486e+06
P0A9I8	P0A9I8		nirD		2.61896e+06	2.62904e+06	2.63992e+06	2.62266e+06	2.55202e+06	2.53158e+06
P0A9J0	P0A9J0		rng		2.81513e+06	2.75898e+06	2.79896e+06	2.77454e+06	2.68293e+06	2.59076e+06
P0A9J4	P0A9J4		panE		672417	696887	743569	662220	751680	661164
P0A9J6	P0A9J6		rbsK		3.4095e+06	3.45372e+06	3.57107e+06	3.22711e+06	3.21105e+06	3.49639e+06
P0A9J8	P0A9J8		pheA		2.05914e+06	1.91753e+06	1.90811e+06	2.03386e+06	2.10016e+06	1.82844e+06
P0A9K3	P0A9K3		ybeZ		6.22032e+06	6.11066e+06	5.95504e+06	6.19769e+06	6.07055e+06	5.81004e+06
P0A9K7	P0A9K7		phoU		1.94648e+06	2.3272e+06	2.01067e+06	1.95608e+06	2.16336e+06	1.62262e+06
P0A9K9	P0A9K9		slyD		9.84367e+07	9.16077e+07	9.08823e+07	9.17392e+07	9.41113e+07	8.40639e+07
P0A9L3	P0A9L3		fklB		2.01315e+07	1.99769e+07	1.85503e+07	1.90296e+07	1.94332e+07	1.90049e+07
P0A9L5	P0A9L5		ppiC		2.25476e+06	2.353e+06	2.2514e+06	2.22889e+06	2.26142e+06	1.87359e+06
P0A9L8	P0A9L8		proC		317082	195018	252976	326174	438742	376672
P0A9M0	P0A9M0		lon		9.58761e+06	9.52317e+06	9.69658e+06	9.77283e+06	9.81836e+06	9.40266e+06
P0A9M2	P0A9M2		hpt		1.29402e+07	1.31283e+07	1.32099e+07	1.31692e+07	1.32374e+07	1.25247e+07
P0A9M5	P0A9M5		gpt		8.39377e+07	8.05094e+07	8.58591e+07	8.4676e+07	8.04659e+07	6.85615e+07
P0A9M8	P0A9M8		pta		4.42753e+07	4.35857e+07	4.35651e+07	4.5045e+07	4.49899e+07	3.99418e+07
P0A9N4	P0A9N4		pflA		5.24368e+06	5.19058e+06	5.22079e+06	5.13956e+06	5.24648e+06	4.70319e+06
P0A9P0	P0A9P0		lpdA		2.83363e+07	2.78856e+07	2.86708e+07	2.86249e+07	2.87757e+07	2.42465e+07
P0A9P4	P0A9P4		trxB		1.61384e+07	1.6069e+07	1.56965e+07	1.63048e+07	1.62842e+07	1.51206e+07
P0A9P6	P0A9P6		deaD		9.55792e+06	9.76897e+06	9.62189e+06	9.64443e+06	9.62417e+06	9.94031e+06
P0A9Q1	P0A9Q1		arcA		1.28162e+07	1.29401e+07	1.27575e+07	1.28113e+07	1.30237e+07	1.08861e+07
P0A9Q5	P0A9Q5		accD		1.66345e+07	1.70209e+07	1.76036e+07	1.69027e+07	1.73759e+07	1.51922e+07
P0A9Q7	P0A9Q7		adhE		1.93503e+08	1.93673e+08	1.97495e+08	1.96421e+08	1.95166e+08	1.6918e+08
P0A9Q9	P0A9Q9		asd		1.42165e+07	1.42378e+07	1.40477e+07	1.38559e+07	1.37709e+07	1.38058e+07
P0A9R4	P0A9R4		fdx		8.289e+06	8.65009e+06	8.34226e+06	8.4209e+06	8.69649e+06	8.29991e+06
P0A9R7	P0A9R7		ftsE		3.18102e+06	3.39734e+06	3.60873e+06	3.57386e+06	3.57565e+06	3.52451e+06
P0A9S1	P0A9S1		fucO		758712	798926	868618	836892	700887	807068
P0A9S5	P0A9S5		gldA		1.48084e+07	1.49687e+07	1.45317e+07	1.46928e+07	1.4393e+07	1.36038e+07
P0A9T0	P0A9T0		serA		7.11423e+06	7.33364e+06	7.23934e+06	7.21253e+06	7.19453e+06	7.3058e+06
P0A9T4	P0A9T4		tas		9.48968e+06	9.585e+06	9.28091e+06	9.62137e+06	9.39881e+06	8.36631e+06
P0A9T8	P0A9T8		ybbA		798792	758347	717681	767536	764778	774817
P0A9U3	P0A9U3		ybiT		6.4875e+06	6.66239e+06	6.57237e+06	6.58862e+06	6.52898e+06	6.56483e+06
P0A9V1	P0A9V1		lptB		5.40529e+06	5.58574e+06	5.51147e+06	5.47188e+06	5.41794e+06	5.38931e+06
P0A9W3	P0A9W3		yjjK		8.87397e+06	8.85584e+06	9.14002e+06	8.84205e+06	8.76697e+06	8.13391e+06
P0A9W6	P0A9W6		yrbA		6.97008e+06	6.58893e+06	7.17457e+06	7.0527e+06	7.45895e+06	7.05804e+06
P0A9W9	P0A9W9		yrdA		5.48871e+06	5.6379e+06	5.65894e+06	5.60784e+06	5.87389e+06	6.40787e+06
P0A9X4	P0A9X4		mreB		8.87825e+06	8.86394e+06	9.00511e+06	9.45165e+06	9.36917e+06	8.13413e+06
P0A9X9	P0A9X9		cspA		2.96928e+07	2.94733e+07	2.54391e+07	2.60616e+07	2.63921e+07	2.68405e+07
P0A9Y6	P0A9Y6		cspC		1.78733e+08	1.78564e+08	1.69914e+08	1.69985e+08	1.68524e+08	1.60422e+08
P0A9Z1	P0A9Z1		glnB		2.31556e+07	2.40525e+07	2.32662e+07	2.31182e+07	2.33407e+07	2.44117e+07
P0AA04	P0AA04		ptsH		5.25041e+07	5.2209e+07	6.24937e+07	6.25214e+07	5.93016e+07	4.60489e+07
P0AA10	P0AA10		rplM		8.45404e+07	8.22211e+07	8.88308e+07	8.90728e+07	9.09454e+07	7.38441e+07
P0AA16	P0AA16		ompR		8.11187e+06	7.92662e+06	7.989e+06	7.93117e+06	7.90039e+06	7.78308e+06
P0AA25	P0AA25		trxA		2.67245e+07	2.69073e+07	2.7168e+07	2.6949e+07	2.60372e+07	2.60885e+07
P0AA31	P0AA31		yedF		3.74329e+06	3.65333e+06	3.82935e+06	4.05102e+06	3.81529e+06	3.73101e+06
P0AA39	P0AA39		rluC		1.0778e+06	1.0613e+06	959623	1.02681e+06	1.02906e+06	1.1607e+06
P0AA43	P0AA43		rsuA		5.44373e+06	5.49135e+06	5.38691e+06	5.77256e+06	5.76572e+06	5.19655e+06
P0AA53	P0AA53		qmcA		1.82607e+06	1.92365e+06	2.02251e+06	1.83248e+06	1.89345e+06	1.41873e+06
P0AA57	P0AA57		yobA		1.36186e+06	1.37342e+06	1.21966e+06	1.2983e+06	1.24905e+06	1.15676e+06
P0AA91	P0AA91		yeaY		1.52991e+06	1.52349e+06	1.46736e+06	1.56267e+06	1.49072e+06	1.39451e+06
P0AA93	P0AA93		ypdA		289538	335685	247961	268208	194892	277354
P0AA95	P0AA95		yacC		1.12502e+06	1.05437e+06	950183	1.07045e+06	1.13864e+06	1.19212e+06
P0AA97	P0AA97		yaeQ		703634	631948	656745	645443	565721	601675
P0AAA1	P0AAA1		yagU		6.80729e+06	6.62135e+06	7.20402e+06	7.02562e+06	7.21007e+06	5.95078e+06
P0AAB4	P0AAB4		ubiD		2.06758e+06	1.86155e+06	2.19894e+06	2.20207e+06	1.69579e+06	1.68023e+06
P0AAB6	P0AAB6		galF		1.31657e+07	1.30544e+07	1.35722e+07	1.38215e+07	1.36501e+07	1.11281e+07
P0AAB8	P0AAB8		uspD		2.53394e+06	2.37052e+06	2.42315e+06	2.54664e+06	2.62575e+06	2.19445e+06
P0AAC0	P0AAC0		uspE		5.13483e+06	5.03028e+06	4.92983e+06	4.85007e+06	4.72068e+06	5.18374e+06
P0AAC8	P0AAC8		iscA		6.30563e+06	6.08395e+06	5.99599e+06	5.87168e+06	6.34024e+06	5.71688e+06
P0AAF6	P0AAF6		artP		863245	786732	593412	795354	941769	973237
P0AAH8	P0AAH8		sapF		1.78376e+06	1.48291e+06	1.84752e+06	1.7349e+06	1.74381e+06	1.86786e+06
P0AAI3	P0AAI3		ftsH		1.89648e+07	1.87804e+07	1.90283e+07	1.92278e+07	1.89089e+07	1.83269e+07
P0AAI5	P0AAI5		fabF		3.50742e+07	3.50082e+07	3.64152e+07	3.77398e+07	3.61025e+07	3.12616e+07
P0AAI9	P0AAI9		fabD		1.05256e+07	1.03728e+07	9.56839e+06	9.70897e+06	9.64976e+06	9.17049e+06
P0AAJ3	P0AAJ3		fdnH		4.31063e+06	4.226e+06	4.24375e+06	4.06514e+06	4.05866e+06	3.89307e+06
P0AAJ5	P0AAJ5		fdoH		3.98987e+06	3.9235e+06	3.86815e+06	3.80782e+06	3.69785e+06	3.25042e+06
P0AAJ8	P0AAJ8		hybA		1.96046e+06	1.90866e+06	1.90202e+06	1.89906e+06	1.94013e+06	1.949e+06
P0AAK1	P0AAK1		hycB		1.54443e+06	1.43262e+06	1.57712e+06	1.51612e+06	1.60804e+06	1.59734e+06
P0AAM1	P0AAM1		hyaC		3.67003e+06	3.77323e+06			3.19693e+06	
P0AAN3	P0AAN3		hypB		2.85729e+06	2.73818e+06	2.86038e+06	2.89437e+06	3.05911e+06	2.6783e+06
P0AAN5	P0AAN5		yaiA		1.28343e+06	1.49168e+06	1.51794e+06	1.25764e+06	1.15867e+06	1.36696e+06
P0AAP3	P0AAP3		frmR		2.41548e+06	2.50615e+06	2.36724e+06	2.4698e+06	2.35757e+06	2.89914e+06
P0AAQ2	P0AAQ2		yajD		5.01297e+06	5.15063e+06	5.17282e+06	5.06019e+06	5.04686e+06	4.89138e+06
P0AAR3	P0AAR3		ybaK		1.96776e+06	2.08934e+06	2.07037e+06	2.18444e+06	2.04003e+06	1.7233e+06
P0AAS0	P0AAS0		ylaC		230484	290076	250566	233476	198162	301485
P0AAS7	P0AAS7		ybcJ		2.49648e+06	2.57472e+06	2.28472e+06	2.30074e+06	2.31895e+06	2.11343e+06
P0AAT4	P0AAT4		mscM		2.08148e+06	2.01802e+06	2.04197e+06	2.10555e+06	1.97965e+06	2.02015e+06
P0AAT6	P0AAT6		rsfS		3.79646e+06	3.63402e+06	3.54788e+06	3.64306e+06	3.71518e+06	3.27093e+06
P0AAT9	P0AAT9		ybeL		7.76067e+06	7.94749e+06	7.67454e+06	7.49589e+06	7.58779e+06	7.71078e+06
P0AAU7	P0AAU7		ybfE		1.11125e+06	1.12044e+06	1.16828e+06	1.04817e+06	1.07256e+06	941721
P0AAV4	P0AAV4		ybgJ		317872	265053	406629	354675	390855	385776
P0AAX8	P0AAX8		ybiS		4.80507e+06	4.82754e+06	4.89698e+06	4.85095e+06	4.85979e+06	4.04804e+06
P0AAZ4	P0AAZ4		rarA		1.27346e+06	1.15201e+06	1.22543e+06	1.16645e+06	1.21422e+06	1.10854e+06
P0AAZ7	P0AAZ7		ycaR		5.50594e+06	5.6647e+06	5.74921e+06	5.96908e+06	5.63184e+06	5.35112e+06
P0AB10	P0AB10		ymbA		984240	976353	1.05022e+06	871782	1.01233e+06	937863
P0AB14	P0AB14		yccJ		2.83159e+06	2.77432e+06	3.00754e+06	2.8021e+06	2.86167e+06	2.57924e+06
P0AB18	P0AB18		tusE		1.58833e+06	1.54538e+06	1.54924e+06	1.58604e+06	1.54794e+06	1.88938e+06
P0AB24	P0AB24		efeO		3.93236e+06	3.83066e+06	3.85258e+06	3.7661e+06	3.91463e+06	3.47624e+06
P0AB26	P0AB26		yceB		2.35086e+06	2.36086e+06	2.29919e+06	2.32219e+06	2.28684e+06	2.40462e+06
P0AB28	P0AB28		yceD		8.69824e+06	8.66088e+06	8.74602e+06	9.00259e+06	8.86469e+06	8.48218e+06
P0AB38	P0AB38		lpoB		5.23052e+06	5.38856e+06	5.20312e+06	5.20339e+06	5.07639e+06	4.7349e+06
P0AB43	P0AB43		ycgL		1.35391e+06	1.36424e+06	1.30619e+06	1.27549e+06	1.32495e+06	1.44273e+06
P0AB46	P0AB46		ymgD		2.25735e+06	1.94648e+06	2.23896e+06	2.19448e+06	2.26422e+06	2.24658e+06
P0AB52	P0AB52		ychN		2.84908e+06	2.41386e+06	2.37759e+06	2.79112e+06	2.72157e+06	1.81682e+06
P0AB55	P0AB55		yciI		4.16741e+06	4.11046e+06	4.18134e+06	4.00619e+06	3.82151e+06	4.08652e+06
P0AB61	P0AB61		yciN		5.11574e+06	5.17025e+06	4.88222e+06	5.04878e+06	5.20508e+06	4.67782e+06
P0AB67	P0AB67		pntB		1.82065e+06	1.8074e+06	1.71899e+06	1.77896e+06	1.76202e+06	1.97091e+06
P0AB71	P0AB71		fbaA		1.579e+08	1.55444e+08	1.59149e+08	1.60957e+08	1.57194e+08	1.3304e+08
P0AB77	P0AB77		kbl		1.75875e+07	1.6669e+07	1.81273e+07	1.77507e+07	1.82685e+07	1.46314e+07
P0AB80	P0AB80		ilvE		7.72326e+06	7.65611e+06	7.90027e+06	7.73882e+06	7.53023e+06	7.61176e+06
P0AB83	P0AB83		nth		1.30119e+06	1.28034e+06	1.3091e+06	1.32256e+06	1.29732e+06	1.65174e+06
P0AB89	P0AB89		purB		9.08927e+06	8.94757e+06	8.74072e+06	8.72948e+06	8.95953e+06	9.11461e+06
P0AB91	P0AB91		aroG		3.32639e+06	3.35018e+06	3.51844e+06	3.50886e+06	3.30712e+06	3.08166e+06
P0AB98	P0AB98		atpB		434807	415253	512990	458810	593085	195941
P0ABA0	P0ABA0		atpF		2.69371e+07	2.67035e+07	2.66743e+07	2.73044e+07	2.70426e+07	2.42067e+07
P0ABA4	P0ABA4		atpH		1.94419e+07	1.95241e+07	1.99469e+07	2.01403e+07	2.03696e+07	1.80321e+07
P0ABA6	P0ABA6		atpG		3.57316e+07	3.52781e+07	3.53649e+07	3.49978e+07	3.38936e+07	3.16314e+07
P0ABB0	P0ABB0		atpA		5.92661e+07	5.93443e+07	5.87057e+07	5.91545e+07	5.9333e+07	5.39007e+07
P0ABB4	P0ABB4		atpD		5.48814e+07	5.47469e+07	5.51276e+07	5.55344e+07	5.56625e+07	4.73607e+07
P0ABC3	P0ABC3		hflC		1.18924e+07	1.18655e+07	1.18535e+07	1.21077e+07	1.17623e+07	1.1207e+07
P0ABC7	P0ABC7		hflK		1.69572e+07	1.73049e+07	1.68817e+07	1.70133e+07	1.72336e+07	1.55126e+07
P0ABD3	P0ABD3		bfr		6.9119e+06	7.09865e+06	7.12766e+06	6.92854e+06	7.20793e+06	6.80827e+06
P0ABD5	P0ABD5		accA		1.42834e+07	1.41736e+07	1.47504e+07	1.48899e+07	1.48602e+07	1.30085e+07
P0ABD8	P0ABD8		accB		3.41744e+07	3.25324e+07	3.39392e+07	3.58563e+07	3.44599e+07	2.94533e+07
P0ABE2	P0ABE2		bolA		3.89406e+06	3.68906e+06	3.78883e+06	3.73428e+06	3.88497e+06	3.95087e+06
P0ABF1	P0ABF1		pcnB		2.23822e+06	2.28e+06	2.17867e+06	2.1729e+06	2.25253e+06	2.47778e+06
P0ABF6	P0ABF6		cdd		6.78949e+06	6.65447e+06	6.75837e+06	6.80148e+06	6.9337e+06	6.63203e+06
P0ABH0	P0ABH0		ftsA		3.0137e+06	2.94206e+06	3.00168e+06	3.05624e+06	3.04226e+06	2.69568e+06
P0ABH7	P0ABH7		gltA		1.05676e+07	1.07449e+07	1.06438e+07	1.09838e+07	1.04261e+07	1.04145e+07
P0ABH9	P0ABH9		clpA		1.06511e+07	1.07704e+07	1.0571e+07	1.05172e+07	1.04912e+07	1.02673e+07
P0ABI4	P0ABI4		corA		1.3856e+06	1.38222e+06	1.47994e+06	1.42218e+06	1.47212e+06	1.44146e+06
P0ABI8	P0ABI8		cyoB		2.27295e+06	2.08921e+06	2.06907e+06	2.18685e+06	2.30398e+06	1.87619e+06
P0ABJ1	P0ABJ1		cyoA		2.30227e+06	2.43796e+06	2.28392e+06	2.36779e+06	2.27213e+06	2.36942e+06
P0ABJ9	P0ABJ9		cydA		2.4072e+07	2.39307e+07	2.38646e+07	2.38415e+07	2.38189e+07	2.65826e+07
P0ABK2	P0ABK2		cydB		6.28931e+06	5.89033e+06	6.16346e+06	6.84591e+06	6.60988e+06	4.34356e+06
P0ABK5	P0ABK5		cysK		3.98567e+07	3.94641e+07	4.00254e+07	4.01278e+07	4.01933e+07	3.67197e+07
P0ABN1	P0ABN1		dgkA		362269	401790	373673	361975	279796	266658
P0ABN5	P0ABN5		dcuA		4.32229e+06	4.31224e+06	4.13976e+06	4.3001e+06	4.06294e+06	4.2165e+06
