Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P76402	P76402		yegP		3.38954e+06	3.59854e+06	3.42949e+06	3.48808e+06	3.28341e+06	3.4132e+06
P76403	P76403		yegQ		2.54143e+06	2.43788e+06	2.76799e+06	2.657e+06	2.2655e+06	2.31217e+06
P76440	P76440		preT		985823	1.04743e+06	1.05674e+06	974049	917240	946131
P76445	P76445		yeiU		1.50326e+06	1.62185e+06	1.32427e+06	1.57186e+06	1.73935e+06	1.79002e+06
P76491	P76491		yfbR		660476	668345	604154	617801	565850	611476
P76502	P76502		sixA		6.06057e+06	7.29959e+06	7.40946e+06	6.38258e+06	6.65734e+06	6.76145e+06
P76506	P76506		mlaA		7.03849e+06	7.02959e+06	6.82888e+06	6.91686e+06	6.92911e+06	7.40395e+06
P76535	P76535		murQ		1.6773e+06	1.24821e+06	1.68809e+06	1.63058e+06	1.17834e+06	1.49936e+06
P76536	P76536		yfeX		8.88511e+06	8.14082e+06	8.81752e+06	8.73998e+06	8.4325e+06	8.50454e+06
P76537	P76537		yfeY		2.60816e+06	2.61622e+06	2.74503e+06	2.55465e+06	2.53436e+06	2.62161e+06
P76539	P76539		ypeA		2.04701e+06	1.72819e+06	1.99014e+06	1.93722e+06	1.49693e+06	1.85658e+06
P76558	P76558		maeB		2.75008e+06	2.63518e+06	2.71629e+06	2.81316e+06	2.69703e+06	2.59036e+06
P76576	P76576		yfgM		9.7698e+06	8.80424e+06	9.0849e+06	9.14528e+06	9.15569e+06	8.86572e+06
P76578	P76578		yfhM		1.0526e+06	1.1679e+06	1.04761e+06	930886	1.12922e+06	1.03561e+06
P76594	P76594		yfiQ		9.07002e+06	8.05998e+06	9.77731e+06	9.43889e+06	7.73357e+06	7.90596e+06
P76658	P76658		hldE		8.95532e+06	8.9344e+06	8.93691e+06	8.97608e+06	9.13047e+06	8.94666e+06
P76938	P76938		epmC		1.41208e+06	1.51622e+06	1.61295e+06	1.54036e+06	1.46947e+06	1.44145e+06
P77150	P77150		pdxY		3.3829e+06	3.56825e+06	3.63363e+06	3.64296e+06	3.68053e+06	3.59182e+06
P77173	P77173		zipA		2.287e+06	2.19906e+06	2.32878e+06	2.38631e+06	2.28435e+06	2.20363e+06
P77182	P77182		mnmC		810718	912548	976835	842154	949676	864613
P77202	P77202		dsbG			250372	250709	176667	174536	264080
P77247	P77247		yniC		1.29093e+06	1.20783e+06	1.36237e+06	1.35208e+06	1.20974e+06	1.32086e+06
P77258	P77258		nemA		4.10338e+06	4.61497e+06	4.29937e+06	4.42684e+06	4.72556e+06	4.75524e+06
P77279	P77279		ybbL		2.15276e+06	1.96171e+06	2.05211e+06	2.0453e+06	2.04286e+06	2.1949e+06
P77285	P77285		rnfG		590986	507060	532298	572865	471509	471386
P77330	P77330		borD		3.01369e+07	1.77794e+07	2.98921e+07	2.99625e+07	1.92475e+07	1.95453e+07
P77348	P77348		mppA		1.25388e+06	1.19036e+06	1.25354e+06	1.26691e+06	1.09564e+06	1.12529e+06
P77376	P77376		ydgJ		1.23063e+06	1.33074e+06	1.3988e+06	1.34018e+06	1.22082e+06	755478
P77395	P77395		ybbN		2.61916e+06	2.71225e+06	2.63623e+06	2.63778e+06	2.62427e+06	2.63201e+06
P77398	P77398		arnA		230786	433923	297258	320049	348215	396591
P77433	P77433		ykgG		1.01654e+06	1.18429e+06	1.18091e+06	1.22721e+06	1.23387e+06	1.07635e+06
P77434	P77434		alaC		1.98154e+06	1.98291e+06	1.96541e+06	2.04958e+06	1.90761e+06	1.87181e+06
P77454	P77454		glsA1		1.3294e+06	1.29323e+06	1.44398e+06	1.24777e+06	1.14781e+06	1.25166e+06
P77475	P77475		yqaB		2.20985e+06	1.97027e+06	2.06288e+06	2.06254e+06	1.74549e+06	2.0561e+06
P77488	P77488		dxs		2.22799e+06	2.30702e+06	2.2295e+06	2.37641e+06	2.4014e+06	2.39662e+06
P77499	P77499		sufC		1.34342e+06	1.45852e+06	1.32521e+06	1.3247e+06	1.38316e+06	1.26745e+06
P77529	P77529		ydjN		4.67932e+06	5.0768e+06	4.47288e+06	4.45321e+06	5.1802e+06	4.8423e+06
P77536	P77536		ykgF		1.24085e+06	1.1094e+06	1.08262e+06	1.06006e+06	1.12786e+06	1.14104e+06
P77552	P77552		ydhQ		2.26159e+06	2.2062e+06	2.16019e+06	2.217e+06	2.26396e+06	2.31084e+06
P77570	P77570		anmK		1.37923e+06	1.33676e+06	1.42097e+06	1.37356e+06	1.34334e+06	1.36006e+06
P77611	P77611		rnfC		855595	829358	709857	916086	926814	655400
P77625	P77625		yfbT		8.05129e+06	7.48646e+06	8.08573e+06	7.83924e+06	7.69392e+06	7.94975e+06
P77717	P77717		ybaY		1.25199e+06	1.49195e+06	1.30258e+06	1.3334e+06	1.58041e+06	1.53591e+06
P77718	P77718		thiI		2.34474e+06	2.38077e+06	2.38005e+06	2.4021e+06	2.31243e+06	2.30282e+06
P77735	P77735		yajO		3.67351e+06	3.50132e+06	3.33829e+06	3.61174e+06	3.52003e+06	3.22044e+06
P77737	P77737		oppF		1.50061e+06	1.90644e+06	1.5541e+06	1.74674e+06	1.7227e+06	2.01437e+06
P77739	P77739		yniA		912741	815729	910148	917362	850119	918844
P77748	P77748		ydiJ		1.14936e+06	793696	949006	1.01231e+06	752065	805767
P77756	P77756		queC		1.48884e+06	1.38588e+06	1.37783e+06	1.42094e+06	1.36919e+06	1.55773e+06
P77774	P77774		bamB		1.4104e+07	1.41503e+07	1.42501e+07	1.40216e+07	1.42944e+07	1.38732e+07
P77791	P77791		maa		473276	221738	294677	353342	319007	201255
P77804	P77804		ydgA		8.64428e+06	7.80422e+06	8.44474e+06	8.56919e+06	7.79489e+06	8.12757e+06
P77808	P77808		yfaY		2.04005e+06	2.15452e+06	2.07596e+06	2.08349e+06	2.08001e+06	2.10445e+06
P78067	P78067		ynjE		4.5977e+06	4.71301e+06	4.38479e+06	4.81847e+06	4.52231e+06	4.73386e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				363918	5.38983e+06	389912	269450	5.60549e+06	5.31256e+06
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				522409	9.24097e+06	605723	566955	9.74299e+06	9.74265e+06
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				983746	1.58513e+07	1.13361e+06	1.13604e+06	1.67828e+07	1.72194e+07
Q2M7R5	Q2M7R5		yibT		2.23408e+06	2.45041e+06	2.1198e+06	2.20481e+06	2.15604e+06	2.34445e+06
Q46829	Q46829		bglA		1.25698e+07	1.287e+07	1.2168e+07	1.18992e+07	1.25342e+07	1.25959e+07
Q46835	Q46835		yghG		874474	756468	794823	962947	823652	909799
Q46845	Q46845		yghU		261849	228930	203797	161058	274856	225649
Q46856	Q46856		yqhD		3.90701e+06	3.64483e+06	3.8547e+06	3.77517e+06	3.81652e+06	3.7801e+06
Q46857	Q46857		dkgA		3.52828e+06	3.29425e+06	3.31526e+06	3.22748e+06	3.17494e+06	3.06481e+06
Q46868	Q46868		yqiC		8.41582e+06	7.69347e+06	7.95685e+06	8.66932e+06	7.66e+06	7.60561e+06
Q46871	Q46871		yqjH		2.94451e+06	3.0367e+06	3.01188e+06	2.97526e+06	3.28096e+06	3.0524e+06
Q46893	Q46893		ispD		1.71589e+06	1.54557e+06	1.75194e+06	1.91037e+06	1.57964e+06	1.47832e+06
Q46919	Q46919		yqcC		399540	644324	503912	420440	539874	598726
Q46920	Q46920		queF		4.58378e+06	4.29452e+06	4.40502e+06	4.46862e+06	4.35422e+06	4.30249e+06
Q46948	Q46948		yajL		4.1679e+06	4.56186e+06	4.13614e+06	4.0892e+06	4.30411e+06	4.26288e+06
Q47147	Q47147		yafJ		2.26612e+06	2.35781e+06	2.25844e+06	2.14951e+06	2.35912e+06	2.14697e+06
Q47622	Q47622		sapA		714559	790680	739229	780842	749970	692414
Q47679	Q47679		yafV		774638	842207	815494	933171	752424	786190
Q57261	Q57261		truD		3.56676e+06	3.47558e+06	3.60628e+06	3.51186e+06	3.4002e+06	3.52289e+06
Q59385	Q59385		copA		2.34174e+06	1.89144e+06	2.2848e+06	2.31198e+06	2.08064e+06	2.00007e+06
Q93K97	Q93K97		nudF		2.55127e+06	2.65497e+06	2.6627e+06	2.54162e+06	2.54976e+06	2.6577e+06
