protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P69428	163449850.6606828	161154667.08371994	167352382.1566183	139881070.75413603	167183461.82721376	164020537.3435705	0	0.5065957775703356	0.06254431783678192	False	0.027742409402546526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6G3	27070440.96749262	27185325.01270138	27995950.45214784	24800543.209986374	26811686.01499969	28221189.461036514	0	0.5068330636320845	0.04305299281990815	False	0.027766895200783546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27249	3633558.0439424114	3716373.566845441	3709027.6839647335	3826213.9996795296	3529029.207390005	3396501.1205027592	0	0.5069660399535946	0.04064489000495509	False	0.02779138099902057	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C018	813689419.6382424	803128395.2857172	945411474.6397232	516759532.0358366	839121398.1429021	909157922.2441348	0	0.5076483396962794	0.17786378862819058	False	0.02781586679725759	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76372	65062794.28691271	64607425.13136252	62123285.54674017	51192338.57641694	64737643.41278678	64903353.36110159	0	0.5076670092504859	0.08489321177989294	False	0.027840352595494614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16528	28005758.90185471	29351669.178822424	27644488.317072544	27290975.051606234	28116359.85023119	28255136.95509487	0	0.5077738321878313	0.02291474379306509	False	0.027864838393731637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37906	195281.3818252606	182320.99999999985	167499.3404649487	116542.74046639971	268835.8686814354	292113.0256683316	3	0.5078778958316831	-0.3136776546016582	False	0.02788932419196866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7J3	6631319062.208815	6988380093.869398	7092993562.208594	5688214397.576868	7052053080.110578	6915710238.522243	0	0.5080994349350421	0.07554699361449131	False	0.02791380999020568	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75876	123754398.03095645	127772920.51339687	119232043.13057262	108870977.63985126	122819089.33022682	125944185.42539825	0	0.5081779169884656	0.05199820403870223	False	0.027938295788442705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9T4	115338868.50736198	109910703.95644152	113794060.27496275	105609591.54744564	111724784.3743451	114754533.02746414	0	0.5093133777556362	0.029901410145248195	False	0.027962781586679728	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31063	83578564.45228368	79141697.75524475	89306005.86962661	62992749.71604656	80220243.76117909	89696826.98174284	0	0.5096698881887559	0.11380263918230073	False	0.02798726738491675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADN2	161415091.67318192	166811879.7616875	183596816.00519916	136156019.00873277	169002510.1175359	175670458.85465294	0	0.510214256831173	0.09012332424011922	False	0.028011753183153774	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77285	10872252.68030678	11945469.872036098	11876557.017649734	11379704.067354584	10110260.154794808	11839628.546071764	0	0.5109629296868424	0.05789411906714206	False	0.028036238981390793	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A812	95187714.47356564	102742084.61497588	99240794.96688172	103035569.46798952	97934402.51450558	102048000.29136236	0	0.5118426918405733	-0.028111999975675803	False	0.02806072477962782	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14900	76136871.92071034	77822502.63774858	81102485.0464532	77628376.3625045	76935526.87020801	77038248.41248238	0	0.5128558472592106	0.021391814430640817	False	0.02808521057786484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77781	9801515.699169371	9144742.343761394	167499.3404649487	8952263.60813987	7405345.61534512	10171570.04609399	1	0.513405080720726	-0.4729686324938004	False	0.028109696376101865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77717	39066667.63457226	37881855.7487778	38020522.2333951	39156199.20211723	36529406.28648754	37366118.97826618	0	0.5134074894639419	0.024262481945645703	False	0.028134182174338884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69795	1674149.777273212	1413726.6907171328	1753629.097373001	2348126.790851856	1341329.3152419045	1852725.636744295	0	0.5138026942427245	-0.19499826853576316	False	0.028158667972575907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P42632	78215373.80633649	77851022.99985842	78564401.92432149	86357554.66715291	78147033.8395637	77044682.19461477	0	0.514901510786327	-0.04192509625199599	False	0.02818315377081293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE0	471430451.5984157	469992095.3523066	473703420.5341455	480313374.1787333	474427207.7484455	468523317.06872696	0	0.5150598404891646	-0.008272708230036518	False	0.028207639569049953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62768	172608893.63991338	179676410.87071508	180786292.12501115	172072213.13080496	190325760.87227657	183810639.74854985	0	0.5154588519879949	-0.03512275189448666	False	0.028232125367286975	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37329	130887763.39565627	134624481.28375697	132105184.66725202	120061298.07737504	133622445.54673178	133331803.46162172	0	0.5155359453580503	0.03898947495362169	False	0.028256611165523998	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52095	720003.1087654631	137792.99999999985	838357.9841564012	686582.2178359185	750032.0193161854	768839.1930575069	1	0.5157034112222375	-0.37880805475021706	False	0.028281096963761018	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS8	4392500.823086451	3919410.750000001	4127716.798962	116542.74046639971	4342855.766607266	4576498.340179196	1	0.5160938042169627	0.4612036799886454	False	0.028305582761998044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7D4	1139303940.552515	1153306427.204725	1137739840.4134202	1125749427.9133625	1191387354.8213177	1158093518.794484	0	0.5163317975007489	-0.018752717364094305	False	0.028330068560235063	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGC0	195281.3818252606	137792.99999999985	2060077.7931968025	116542.74046639971	2109094.25902196	2126651.367747032	3	0.5164827064852631	-0.8628620101860599	False	0.02835455435847209	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05825	56359557.77044702	52026375.66106492	52604885.89544096	54039825.36715153	51625583.92779323	51923826.99346029	0	0.5168517496768897	0.030809420732850593	False	0.02837904015670911	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFJ7	11690233.315672962	9800875.710286474	11869906.69416797	12063031.154197715	11057228.573982315	11854970.217626745	0	0.5172170371236572	-0.0681703282627752	False	0.02840352595494613	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76339	265766.9247534628	137792.99999999985	167499.3404649487	340894.91917472816	134289.33895480738	249733.57606476976	3	0.5173819276439483	-0.3441770041499674	False	0.028428011753183154	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25516	45459079.32450548	44838954.0203558	43309625.04224577	52537666.31923016	44737978.57659946	43147624.5824445	0	0.5181752687872815	-0.071779318393793	False	0.028452497551420177	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02930	866021181.3402435	884093881.0441475	903072550.3196642	837303351.2255375	886839290.1914496	886676721.2769438	0	0.5182218475289037	0.023224051343599807	False	0.0284769833496572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGB6	53063932.94632544	51944677.732106775	54331657.7448309	59944583.75168509	52017266.51725941	53203819.90340257	0	0.5183824740063453	-0.051802942117247446	False	0.028501469147894223	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M0	1442609470.6268487	1473945267.5052383	1486749953.639104	1445721839.9981306	1468226859.4002185	1457257473.723479	0	0.5188091008912755	0.01055525053367051	False	0.028525954946131245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03018	41633534.49115831	41432889.549016766	41190698.18045418	39506563.944620185	41898367.06712722	41192649.776346825	0	0.5188425672100864	0.01939803646209795	False	0.028550440744368268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE06	616248089.4319237	618937206.3932034	605290082.4987177	551068858.5938275	627223977.9743673	608661786.8428581	0	0.5195907617929529	0.0425754495104018	False	0.02857492654260529	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23845	56507474.63282811	61985882.75847296	56007733.64659404	58595476.32213343	57487587.32803647	52972157.1648365	0	0.5199485384564667	0.045741485995858415	False	0.028599412340842314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77804	667180122.0351869	689164503.7538532	685745038.8532333	659146185.188857	689261559.1929153	670014956.8608896	0	0.5203095233057258	0.016817876322875954	False	0.028623898139079337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46863	7817273.276206052	7499354.330410283	7710767.784068466	6729837.704061874	7714879.507101866	7784901.827884525	0	0.5210206020363987	0.05086801400172424	False	0.028648383937316356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31545	3939199.011248537	4966903.323797636	4709213.735537575	5278861.548653105	4604223.085939368	4552914.179723012	0	0.521642231793088	-0.08444045586923539	False	0.028672869735553382	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGC7	1112306.6631752576	1267922.8571526771	1133289.4411033057	1036376.22104709	1198586.5155008694	1135897.2794758116	0	0.5222092455837067	0.05979996758814009	False	0.0286973555337904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05041	14418922.842506131	17068568.72597881	14756531.685912922	17335023.87065033	15049443.557594076	16099709.648629718	0	0.5229360892102702	-0.0682470787255434	False	0.028721841332027428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16679	2844163.001884433	137792.99999999985	167499.3404649487	2570896.8040976347	134289.33895480738	3142140.002195295	3	0.5231367274149006	-0.8926747078028018	False	0.028746327130264447	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15070	21930248.398104016	23064315.835920088	20275412.632968087	21892089.84525096	20788096.27780365	20633056.852836195	0	0.5232419809014123	0.04391223405643031	False	0.02877081292850147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05020	101019659.86513264	99133822.66324107	102089228.44969104	103029897.52778076	101278228.27273534	100371424.91411762	0	0.5241283542218536	-0.011585126191736142	False	0.028795298726738493	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AES0	54362200.77690034	50410061.99515006	51655773.08575455	57553381.34463182	52730118.31491806	51009451.32626461	0	0.5244029880600614	-0.04418428628138245	False	0.028819784524975516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A832	56368462.164151065	53683272.013362624	55939465.59471279	33381609.309918106	57205323.4435269	57191202.433717005	0	0.524872452659111	0.16767392893479452	False	0.02884427032321254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19624	5532074.091391351	5804622.1629265575	5165878.374704444	6032901.023370913	4530652.76353291	4864709.878431474	0	0.5254658983885018	0.09711541573212096	False	0.02886875612144956	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23871	31534808.98007728	30291593.985892236	30186801.737446565	30336618.18065742	29612814.186637945	30880646.4498814	0	0.5264405434078191	0.01867078340643182	False	0.02889324191968658	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77252	4176626.5650200928	4029997.925263274	4067601.007446306	3906090.611920384	4255205.058316359	3790663.562444719	0	0.5283071669501281	0.03838486120086667	False	0.028917727717923607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEE1	299381709.35927504	279218397.43158096	260704745.37884203	289117792.826409	289042582.7518378	286497074.50418866	0	0.528517645873517	-0.042933774507969306	False	0.028942213516160626	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFN2	195281.3818252606	137792.99999999985	2519191.394581949	116542.74046639971	2864960.1630515503	2229785.988792222	3	0.5292615686198174	-0.8695318145109521	False	0.028966699314397652	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77330	631721748.7600611	674740684.9608456	664343998.2193464	634534138.2413117	668104758.9990185	632277930.2344882	0	0.5295796855878532	0.02651453179924951	False	0.02899118511263467	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00547	5537195.899767673	5714215.867775275	4926538.955950225	6758389.232236051	5026900.243289248	5596455.570184113	0	0.5298715356134728	-0.10354405746228311	False	0.029015670910871694	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGE9	216518677.1828356	219956082.1136133	237931023.1433784	205075770.83999285	223376959.38140264	226540430.5759641	0	0.5301049548147422	0.04213706355457609	False	0.02904015670910872	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG86	748335874.1189295	697485887.6155738	730574657.4753622	647412599.7861137	731268525.221966	730803594.8582681	0	0.5303933853702549	0.04505072249120447	False	0.02906464250734574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6W5	682716107.2170079	692837447.6149547	677617420.5688964	647590716.3703825	688730504.3146932	686232297.190458	0	0.5307617372079624	0.021675893521135768	False	0.029089128305582766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77434	48439232.687123805	42880660.96151335	41005351.56946402	46991247.65079826	38540747.98206561	39648174.10852998	0	0.5307811675257162	0.08008228984430359	False	0.029113614103819786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24182	721194655.2816578	751518197.2423586	759911249.939958	760987448.7889966	752769213.3126616	746010581.7151513	0	0.5311435600245322	-0.017433811497207234	False	0.02913809990205681	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A962	16494195.990879836	15806661.886269707	16232044.78948631	15744429.164544487	16280844.322534315	15986036.06768697	0	0.5324852115022035	0.015588860276709608	False	0.02916258570029383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61175	3165512410.0067368	3268218122.1563897	3218163631.28982	3134334254.2302427	3346198194.131539	3329690513.672603	0	0.5328733823744126	-0.023473829734902637	False	0.029187071498530854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24255	12440569.09497481	13222657.67263108	11761482.071214153	11546857.145281889	13736829.96287414	13999116.250749236	0	0.5329700575741845	-0.06990679683713086	False	0.029211557296767877	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J5	4398794.95569393	3854699.812479901	3889475.4097212	3659342.406172541	4302718.600957983	3591614.3572790283	0	0.5332364493954568	0.07176948538094995	False	0.0292360430950049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE7	211714495.33355972	210529446.520714	214623802.33841732	205287062.50622052	208222829.4533456	216014510.07294855	0	0.5341781257768099	0.01673150310086354	False	0.02926052889324192	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33363	136107203.3259459	134205222.74726886	127101811.98152554	147680581.02066326	128641369.31819265	134323545.07355997	0	0.5343728662218915	-0.04724991191082542	False	0.029285014691478945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27828	35648330.90405651	35341451.17962706	38337753.62404049	33940138.03390706	37953361.06089998	34113669.65927035	0	0.5351227169540207	0.0444949796101167	False	0.029309500489715964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Z6	16053250.565282032	14171493.03199176	14000983.393203149	14595283.2456755	14141479.120818542	19216493.269004792	0	0.5351392295070782	-0.11674290741966303	False	0.02933398628795299	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAS7	30506042.70799289	32684472.63316177	32401437.691168644	12692489.008331316	32579543.08053849	34716167.11459937	0	0.5359973982778146	0.2571020042698308	False	0.02935847208619001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8S1	32869586.87312489	34713643.713520035	35760972.852855854	40257091.54455608	35768046.40568372	32463203.770648032	0	0.5365268965735462	-0.0700825468795057	False	0.029382957884427033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H7	77873452.11130074	79272943.39144297	79835646.54622804	82425613.4168959	77670461.46698523	80028134.88832551	0	0.538228364539743	-0.01900312694317692	False	0.029407443682664056	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Z3	4812682.528698463	5530912.330255166	4955955.026713501	6327607.806090004	5477732.9309573565	4624173.384357565	0	0.5384903680182371	-0.10280060603989664	False	0.02943192948090108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACL9	24870044.46380181	20059327.80557194	19714964.68086601	18835378.21119801	21167870.05271442	20826426.996200304	0	0.5386095775669432	0.08774868850437341	False	0.0294564152791381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07017	73991631.51989737	78356957.34312204	79394906.01243289	78924840.22349772	76277065.04155597	80824893.6667061	0	0.5386519218703786	-0.02642183278431542	False	0.029480901077375124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07023	18193470.903048184	18751492.09093029	18473860.837311868	20314003.488409314	18050044.2234052	18575213.68095249	0	0.5391768436668577	-0.03904768634952444	False	0.029505386875612143	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7P5	173786584.16224813	203625205.5615842	197010004.71208704	209848270.4911397	193296218.93067685	193022683.202955	0	0.5395119065348027	-0.05360644865147424	False	0.02952987267384917	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAB4	27366393.995770685	23592555.94096667	24463998.761069395	22946764.308178604	23395492.72140616	26062546.483552903	0	0.5397667420713242	0.05891814203586222	False	0.029554358472086192	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63284	886748453.7432231	915599184.733997	930712296.0808804	920882556.2378316	909326036.0583287	932996481.6372432	0	0.5399948082445326	-0.01582553938284459	False	0.029578844270323215	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A731	53536313.348758295	53113893.28846529	57701280.73797184	35636154.47158751	53616359.178894415	59314459.88371028	0	0.5400095197097345	0.14567107267400856	False	0.029603330068560238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P34209	6733221.995445962	6901869.588683083	7159145.5964997625	7374988.420445455	6184541.203090782	6419500.924047464	0	0.5408225940861291	0.057697181660981436	False	0.029627815866797257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABD5	720280163.8879603	710418555.6016145	695176111.3038876	688635762.8652693	739411736.2945395	734901314.1622001	0	0.540937890639299	-0.024942868947147877	False	0.029652301665034284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39099	150941826.01078174	148245723.31196842	151280055.5443841	162205054.58379295	151083258.6823418	147137861.7337806	0	0.5409665494835811	-0.03154649315996529	False	0.029676787463271303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76027	12173569.07429562	11798546.781143429	12011614.689952638	13473653.780787311	12157130.914296718	11584495.414460028	0	0.5414120503307212	-0.04855033174513645	False	0.02970127326150833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07913	107544319.67566378	115627578.5325612	108981932.33053386	102179544.688661	112022183.18412995	110110228.79137088	0	0.541488633843933	0.034469338535475	False	0.02972575905974535	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGL5	1048527.1241209854	817835.9864909046	586003.5369825289	768667.7726654462	805241.2252853297	564922.8591978505	0	0.5415982523726565	0.1973516186665755	False	0.02975024485798237	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52126	3222115.4014873183	137792.99999999985	1932096.197017448	116542.74046639971	134289.33895480738	2616382.29907002	3	0.5441687266780673	0.8841645379061073	False	0.029774730656219394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16433	10558965.560219076	8577636.259207625	9371963.364342991	9436418.276870808	9115326.868472204	8672958.124065537	0	0.5450407641572492	0.0664791066248797	False	0.029799216454456417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE88	116298895.14014296	112585508.24618068	115337670.46846747	106394854.3663769	128342873.67921568	124095504.11770898	0	0.5454642163458117	-0.05997389117683891	False	0.02982370225269344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABJ9	760193964.4796455	755412211.2255843	755577876.9288677	790792159.1668804	751846742.2044443	755416519.7376808	0	0.5468261155241793	-0.016968967023003625	False	0.029848188050930462	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13001	5752299.853024103	4678077.720252594	3970500.6226594537	4902350.956816983	4124206.563677853	4203984.864212311	0	0.5475151558602211	0.1222845869758711	False	0.029872673849167482	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR4	115606941.1382979	112816727.04631776	115263659.03003196	102034272.32140096	117395622.03999014	114143744.44480814	0	0.5476223191396736	0.04309137419684124	False	0.029897159647404508	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9D2	62689325.97735	57367930.179138	57417093.96238652	61033595.97123269	59224968.40499392	61092516.69489332	0	0.5484996875748138	-0.031174814610314842	False	0.029921645445641527	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16703	24897647.220151976	23574843.69591904	23015521.79213916	25015104.00056332	23362570.3742165	24574946.77828137	0	0.5487109965762702	-0.029258467025172118	False	0.029946131243878554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40191	26909583.50867996	25602653.02142852	24421324.567065213	30323078.09024877	24848213.1559265	25575664.519544985	0	0.5489074797264301	-0.06979478061308347	False	0.029970617042115573	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A894	28899697.951589305	24777680.38595812	26408733.08929825	22278398.690300062	27297355.80510969	26612421.865495324	0	0.5491434052378339	0.07198494811449307	False	0.029995102840352596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A884	148767593.99220315	141757554.5271784	138974258.5267982	122330209.218534	146337556.41651276	143988697.54787648	0	0.5491466645044127	0.05771490303196913	False	0.03001958863858962	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA47	195281.3818252606	137792.99999999985	1275511.8658825962	1070654.4923239346	1394994.5414279185	164195.4604492106	3	0.549948406341364	-0.709184202615444	False	0.03004407443682664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08191	22151028.65994131	19728226.69184009	18749749.806776103	19372086.298789907	19251666.451263163	19839472.828516044	0	0.5510157997056171	0.052478721090556846	False	0.030068560235063668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6B4	69262101.95668085	64855469.400204174	68065219.84495169	64388821.8010248	66848506.79201468	67711562.38222316	0	0.5516129639664921	0.02326235054197057	False	0.030093046033300687	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09169	97329827.5399474	94012545.36759284	101727661.16135302	89229555.95731404	95818797.8542337	100322245.39293368	0	0.5525001793418927	0.03840875602433427	False	0.03011753183153771	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09996	195281.3818252606	3730378.8619155968	167499.3404649487	4245093.261019879	2962108.9333541	164195.4604492106	3	0.5528041391040315	-0.8487232719323797	False	0.030142017629774732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38489	305468619.468344	321122462.1747681	330144588.6236741	315401932.8453583	323035035.2177111	336900620.36594224	0	0.5528994968804894	-0.027781269935998023	False	0.030166503428011755	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU9	27485602.338336263	25895854.34075482	29779558.77937465	26312095.37192411	26592107.10767984	27789180.305191007	0	0.553097573017709	0.043457003730982505	False	0.030190989226248778	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9T8	4070250.7297874456	4186628.3812513943	4047817.604926852	4762936.855039184	3944533.73465078	4125548.716385604	0	0.5532393380055377	-0.060651543465741975	False	0.0302154750244858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76342	3213342.0029818886	4547538.898023471	4844058.554613701	116542.74046639971	4418568.639268029	4823203.667966318	1	0.5544208306047207	0.42966848566108623	False	0.03023996082272282	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADN6	251612.71397827604	137792.99999999985	167499.3404649487	116542.74046639971	258534.18827447284	317421.07306912384	3	0.5549746514794365	-0.3143785217738719	False	0.030264446620959846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGJ5	313811973.6796344	315053855.37431353	325632213.3645645	291828301.75014913	320767693.59849656	320909949.4759892	0	0.5552022573559519	0.03208302884410923	False	0.030288932419196866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8F8	14550075.831090402	13758095.868447646	13161139.266169254	13099552.663427249	12121255.558613049	14612207.068726098	0	0.555697344549444	0.05807938294055668	False	0.030313418217433892	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77202	2751058.3496950115	2325079.039958457	1978384.5005290948	116542.74046639971	2589221.335882162	2592326.458207909	1	0.5559784978472713	0.41307581270203514	False	0.03033790401567091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39408	3208963.949010919	3329776.529767856	3236652.7972004088	3419014.80509561	3123337.349035853	3461571.476844016	0	0.5562249562982706	-0.03333929919443398	False	0.030362389813907934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W5	27599422.906524908	27307705.478335463	27509618.67620553	26367587.25670592	28153041.38857829	30243405.58337658	0	0.5574244228260523	-0.040514730002552304	False	0.030386875612144957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9U1	4767304.07642372	4943401.900197879	3970335.042561082	4439906.305887151	4153216.841819919	4449086.297564628	0	0.5576651740469312	0.06898971877949839	False	0.03041136141038198	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37902	17908745.133088432	20716039.546734028	18232570.39741817	17841865.614376497	18619670.796559803	18517066.74276576	0	0.5580074677310332	0.04847673583418513	False	0.030435847208619003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76297	1842878.596854671	1750645.1249999984	167499.3404649487	116542.74046639971	134289.33895480738	1949142.9113399645	3	0.5585821637283885	0.7736380295699687	False	0.030460333006856025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17993	69859278.57879545	69891322.20147245	68221330.83693089	66311492.30079647	73119648.71406634	73437746.27403717	0	0.5586385771367314	-0.03357627030754596	False	0.030484818805093045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
