protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P24188	10417291.987602975	8409428.850340862	10771765.666750047	11281379.10480617	9910685.525978928	9509098.50057693	0	0.7088786155871739	-0.05276990730365203	False	0.03774002954209749	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E5	1598376.444459763	1751354.0364968409	1755188.079306878	2032812.8709606845	1624951.000000002	1627843.3737328695	0	0.7100371900208997	-0.05018128155424593	False	0.037764647956671595	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFP6	148550655.21226704	147495414.85920608	150056809.56532994	146360806.09797093	147903103.93917435	150216163.7985006	0	0.7109258032685664	0.005257716788203238	False	0.03778926637124569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6V1	81554839.49142443	103380670.45889266	105048320.05764832	101964605.36427435	100896562.70494597	96866025.56923212	0	0.7122546059730928	-0.04767752722389776	False	0.0378138847858198	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P51025	18142930.88678297	21540273.346573133	21713248.3241618	18798659.660856947	20336512.67901161	20682846.234311678	0	0.7130733716960418	0.037575177044816985	False	0.0378385032003939	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9P6	363871310.6646207	347708741.49852806	360750535.8273788	352805978.88463885	355925283.54916465	357244485.5412608	0	0.7148805018750719	0.008575126036346949	False	0.037863121614968	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ1	38372622.8719399	38351388.1298524	35600749.880194694	41174570.66624366	37263226.468965255	36037339.2776963	0	0.7154412935253265	-0.027358293540721848	False	0.0378877400295421	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06992	226638585.53215837	239315213.8671251	247955367.929531	232035023.0715205	253882731.82124144	238446851.88124323	0	0.7172864325084751	-0.020975528611134567	False	0.0379123584441162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19931	5885089.691028146	5575414.517777034	6580671.492962107	5644250.043906862	6151183.175100899	6755891.041875711	0	0.7175549498798526	-0.04022881657043947	False	0.037936976858690304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00547	5405244.367570368	5626778.0277206125	5641238.002103412	5680734.301175227	5398094.83498464	5460906.200015862	0	0.7181792595883325	0.011600096723482233	False	0.037961595273264405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38521	4276582.366838872	4069157.186610969	4246093.239225573	4715778.038797726	2569074.531845696	4466528.33061102	0	0.7200306188889434	0.09965799108010209	False	0.037986213687838506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACF8	2282038354.214164	2282769902.8784976	2168804078.101056	2241439491.284765	2267942519.002741	2271803790.171262	0	0.7200542756665043	-0.010156908777026777	False	0.03801083210241261	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08312	519716495.3715517	542913565.6425991	539064228.7238503	518043742.60121137	550621160.061607	517845987.6249901	0	0.7206768190995418	0.013741387055620629	False	0.03803545051698671	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6B7	773819468.6460415	777514157.6890807	789771080.1612738	777027638.5045938	782332895.5697752	775503347.4822308	0	0.7208257362451966	0.0038510149793556862	False	0.03806006893156081	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07024	111760705.9312199	104271955.7308194	107558422.28596929	107252043.82143022	107569434.29828614	106076166.74268188	0	0.7215724193304096	0.012058655678397487	False	0.03808468734613491	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI0	13524753.192592088	15293633.850460123	13148620.697885064	13797744.43559136	15150073.623652697	13934521.131444035	0	0.7216146163005862	-0.031128003238084657	False	0.03810930576070901	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60906	468809846.2180156	462496053.2414286	479815269.08653367	457766868.3207255	477522464.8895046	487616333.9652858	0	0.722340963418922	-0.011998147306318784	False	0.038133924175283114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q2M7R5	10293932.76502984	10672340.665210098	10872271.306190668	10273410.13826651	11243018.475954393	10701176.452808265	0	0.7235047756909462	-0.01707485836821519	False	0.038158542589857215	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38134	203011593.5761616	204073369.79923207	204738515.00541967	191876021.53766036	203554374.9827571	209934828.90962788	0	0.723870697863662	0.015309667123331988	False	0.038183161004431324	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76520	30335511.502529018	30488111.167059973	32715260.99026002	31088362.47744141	25741609.27040638	33759845.112574175	0	0.7240479091863209	0.04621732399103291	False	0.03820777941900542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN1	2198018.6793125123	2453861.468752255	2633825.696690096	2282717.94343812	2596811.9023192767	2592604.732904263	0	0.7242362523251237	-0.036451690824892	False	0.03823239783357952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27832	3149035.037170113	2316128.513186588	2341071.2727815174	3001153.1332187224	2545269.3047952605	2616637.8685418866	0	0.7251595691337562	-0.06448325376267366	False	0.03825701624815362	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46919	1259055.5163489366	859151.4520451305	1088424.0288447612	1521685.643652032	1093413.625000001	852034.4562430105	0	0.7263277959475225	-0.11268513600637833	False	0.03828163466272772	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W8	474872726.184281	454749992.80489504	459673189.71777695	451253171.4367498	470999175.9686886	457595387.15247	0	0.7267645769373585	0.009844839156504264	False	0.03830625307730183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60422	3898162790.738127	3934059255.855142	3892805079.817695	3908853679.918376	3972975079.6092753	3878691016.793766	0	0.7268336832409964	-0.004360563474056549	False	0.038330871491875924	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26612	3639416.325550236	3448501.429919181	3562504.111809349	3726389.679135136	3619912.337695641	3423363.520789832	0	0.726884932189331	-0.01606286900337375	False	0.038355489906450026	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68398	4051415.929487175	3240727.368031583	45135.529915888896	2973687.7617659923	2537251.4002082422	117849.03360117222	2	0.7271904327067856	0.38242074836949486	False	0.03838010832102413	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67080	37705360.28580407	37463821.801769845	37852110.848981045	38042493.63292328	38048212.28778285	36174478.06163893	0	0.7272040714168603	0.00968401432107803	False	0.03840472673559823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEK4	1122418911.775567	1143712026.56076	1148874582.374692	1119489136.5296984	1139450357.6295738	1143705335.8647645	0	0.7274046494056061	0.005231340939514435	False	0.03842934515017234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37617	37469748.47389403	38085728.64346697	37401509.35848576	36564918.98096766	38511377.141685344	38718151.53633324	0	0.7298435321258201	-0.010656661061338127	False	0.03845396356474644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16433	6429184.481275174	5303486.026526107	5769382.092991631	5611813.153300187	6125287.59204871	5315702.176013793	0	0.7309070993973538	0.03751523748698989	False	0.03847858197932053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8R4	1930054.3562487252	1891529.1601668447	2137339.120032108	1815360.6428090816	2213086.701304449	2085944.873550668	0	0.7327900656844313	-0.03715758188081952	False	0.038503200393894634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75931	3993539.240927127	4291727.375692546	3733454.5311642177	4055062.6767764105	3719909.905158455	4030204.277899172	0	0.7348278433843694	0.02586373869199696	False	0.038527818808468735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76445	7865715.194537785	8977967.686971275	9590665.353985855	8992856.839463163	7688592.24035679	10941957.836433738	0	0.7356506988916962	-0.06347750838216477	False	0.03855243722304284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18390	31322915.43464393	29054398.54482321	29280301.665847592	29225493.24444363	29127186.07269769	32883198.40931295	0	0.736005540960371	-0.025175130553554116	False	0.038577055637616944	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q9JMS9	2563387.50181238	2380691.505521584	2496367.4005145724	2203268.4813406407	2634959.4999999986	2451648.995854286	0	0.7390567757263082	0.02949471389537114	False	0.03860167405219104	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6D0	14663202.966195902	12309268.050229814	13294792.102106752	12448722.482415376	12832403.841781951	14079016.29027556	0	0.7392058488296274	0.03287197062268411	False	0.03862629246676514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGC3	39980841.975528754	40905782.39744489	41619180.28145451	39515040.33606277	41689002.2382307	40456086.74719594	0	0.739959498779027	0.00999366674776334	False	0.03865091088133924	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67244	1740578.606338967	2011983.9340304215	1752351.1897524465	1795389.795609807	1823855.5660666511	2003541.902305572	0	0.7404123930047734	-0.030565509222644813	False	0.03867552929591335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q7	9681978092.150145	9870407645.125229	9854816033.11861	9760905795.666164	9807097526.787191	9921465166.16987	0	0.7405156072151275	-0.004030308100090841	False	0.03870014771048745	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00934	79965410.5302512	81938433.84492974	77911782.28588824	79532668.98608324	78491724.08337428	83979365.47060087	0	0.7415200463699936	-0.013103784572107707	False	0.03872476612506155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD57	9836155.516526964	8580207.408827163	9620102.482353406	10160320.42732606	8845126.974579887	9606399.18578452	0	0.7420928917897331	-0.029308132707810478	False	0.038749384539635646	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABH0	45721109.65007941	47494349.128711	46581205.50856353	48295973.415493466	46618764.73399238	43096887.447634734	0	0.7421583267421403	0.018540137222891738	False	0.03877400295420975	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9E5	120830494.89378756	114224693.3216557	116328859.43368934	120502142.024136	114561832.92948346	113184684.53690667	0	0.7432232226755511	0.012930896980827196	False	0.038798621368783856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA41	6844166.157581354	8404959.28569494	7101781.302394002	8315526.547758855	7668590.246549561	7013338.293517439	0	0.7435559651234771	-0.04114085974645713	False	0.03882323978335796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08201	160511650.04642513	156762510.59531915	160904240.93353042	159888770.93958455	154899557.24017748	160975173.06498808	0	0.744760965569139	0.007304369717100058	False	0.03884785819793206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56262	13511253.68063324	11926927.415057711	14744363.198797366	14260191.295687769	11949556.482229222	12865023.385478651	0	0.7449473553224146	0.04033149182462568	False	0.03887247661250615	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A884	146084996.25593117	142965043.4315603	139145772.17824802	142176202.8769495	142716375.67898402	141025595.09406108	0	0.7452263824676733	0.007694394901491391	False	0.038897095027080254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37051	62700892.71898516	65278769.04883047	68595793.99007156	64063356.27720407	66851018.195337966	67805197.70596918	0	0.7466308800945765	-0.015650773446972056	False	0.03892171344165436	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67087	82667770.53184906	80629699.31639542	80627965.08399707	79229683.0829574	83081982.7119729	83170178.40576279	0	0.7467142430603066	-0.009176126301199338	False	0.038946331856228464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04693	52981352.10227712	54899756.89576988	55244808.439194135	53837835.436681874	55748939.46114856	54475576.06440156	0	0.7472047663678865	-0.008258191518197252	False	0.038970950270802565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFJ1	42819403.05853428	48295662.45701455	43684520.00184861	42176744.798492685	43307354.0005548	46998331.05536524	0	0.7477676790010572	0.02501502192016506	False	0.038995568685376666	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06610	93183820.29992606	99046543.93461467	111403288.12504265	111775579.8545209	103596883.4735586	95604179.51625626	0	0.7484872372327338	-0.03447452843603492	False	0.03902018709995076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60785	166553972.14359614	179851455.27596945	185222410.6182928	178205848.64832017	179638115.26987463	179910725.63157654	0	0.7486374009385086	-0.0165315493428441	False	0.03904480551452487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00562	55386066.45095148	52725133.67205391	55097572.41355415	53216344.44989776	55199180.088271536	56008447.65511248	0	0.749208441989786	-0.01070204725304468	False	0.03906942392909897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75960	71599412.19055761	68342360.39608143	67458388.32911174	71409867.38165858	67449802.55015703	70311092.90098897	0	0.7496490166722982	-0.012264197247376488	False	0.03909404234367307	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D3	10133255.936611094	10196300.45161581	10348131.682214553	10243579.920938464	10275331.57680138	10229454.076424733	0	0.7498761505189473	-0.0033199635357199467	False	0.03911866075824717	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAA1	69195742.56944282	72008639.9919674	72185750.65022954	69359672.29712926	71117770.6262946	74876817.93892898	0	0.7506638650271349	-0.013218398111301018	False	0.03914327917282127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADT8	93215164.39447382	99228727.9809374	96411792.513379	96029378.0445791	98415022.67721774	96395051.89904992	0	0.7517293382483963	-0.009874097111014328	False	0.039167897587395376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24232	13274844.729162104	10546887.324353676	12543516.482225897	11836807.144410428	11316547.424080858	12300719.31319015	0	0.7527138325900198	0.03660902519357531	False	0.03919251600196948	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75938	1378342.6766152987	2516826.471337986	2141855.48650807	1944848.31429463	2403335.889215482	2068055.4173881807	0	0.7527492053569341	-0.08789033351982034	False	0.03921713441654358	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76053	3535985.099518801	3659320.697144775	3521035.8300963715	2903580.565654057	3929874.165996463	4347941.451759325	0	0.7530742233564924	-0.06128786514699344	False	0.03924175283111768	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45530	8551121.77158193	7067743.056767747	7520820.716794185	7846735.799536846	7604552.645594834	7189959.263529251	0	0.7536071608917085	0.03141579512650406	False	0.03926637124569178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69451	1235990.6499641414	143982.51540525525	923532.5494085673	47927.32449664492	93273.87499999993	1560143.8392631444	3	0.7547584307263867	0.4371554228313479	False	0.03929098966026588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00448	184103025.6760313	182354493.89690116	184169418.55666757	171248226.2641093	183097451.86183935	190306267.72745317	0	0.7549141088950633	0.01574060700632142	False	0.03931560807483998	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q47622	14068084.372096837	15317713.9257871	14470976.581334988	15821182.699263068	14416053.067954732	14243377.899272945	0	0.7558319910232045	-0.020376968386501673	False	0.039340226489414085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A840	23415646.900167324	23108873.994211216	25431763.72076464	24697081.86349668	25044613.959611967	23148359.493664507	0	0.756202077352883	-0.018601298779119167	False	0.039364844903988186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45523	1566441674.510393	1591247741.4277244	1559262175.968787	1527934472.6229675	1601663304.4185102	1617823123.3157904	0	0.7562039332264919	-0.009289167792674545	False	0.03938946331856229	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12758	869294650.0808167	925049070.0512532	909468983.6117502	882934842.7253876	915799974.84859	885229613.3099895	0	0.7566807098861019	0.010629665500316065	False	0.03941408173313639	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46845	11767576.761541728	14109076.762899011	12092280.796418788	12566029.029281164	13615753.717897031	12614081.199970596	0	0.7568270305456387	-0.031083346721729892	False	0.03943870014771049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33920	108094686.1833333	99486190.38309562	97421867.29225914	104866040.17175564	103278786.14076611	100471800.05012962	0	0.7573670864850759	-0.016993566049758126	False	0.03946331856228459	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS1	429487226.6441313	457981513.2517033	448603214.8288586	431674453.3759669	449508506.89167607	444908829.5243765	0	0.7575717060976841	0.010817067085502044	False	0.03948793697685869	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEW6	61776413.135876864	62639149.6424987	63476768.03508259	64734734.4304533	65459463.78936474	59663750.48354957	0	0.7579362812477161	-0.015014219342281674	False	0.039512555391432794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37689	707476866.9053506	733175212.550375	717462653.4734964	723445681.0372087	717990026.163831	707891259.5156517	0	0.7581507746158405	0.005886595900184503	False	0.0395371738060069	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR2	14043451.102756696	13261956.852276374	13027079.710543498	15863131.676459797	12605653.019603783	12971128.01488941	0	0.759649754257961	-0.039078571727810776	False	0.039561792220580996	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10371	10385237.036353989	8842360.830171363	8248781.489406534	11983747.932044284	8269169.627635418	8572092.345164701	0	0.7607462252734079	-0.06912919514326024	False	0.0395864106351551	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75876	122769207.81632964	125566043.15797068	128229830.0307212	122558126.715136	126352641.32452264	125727870.3657124	0	0.7615928031790056	0.007399524805137449	False	0.0396110290497292	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE06	588412586.4748852	600246355.9545599	590458697.1112016	591531965.6589047	592454998.7848955	599462857.4406499	0	0.7626690865020572	-0.0035087173124399764	False	0.0396356474643033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC16	438342.5988892628	143982.51540525525	349051.04747732315	440529.6440936008	93273.87499999993	269320.88683851407	2	0.7639762829170129	0.21374047534657878	False	0.03966026587887741	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24183	224955957.06051603	225224681.5368077	229038326.94298476	225499400.14193323	230008528.2619889	225620318.1057888	0	0.7646989345677591	-0.004049719028362007	False	0.0396848842934515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25798	13111602.693997469	13727015.165367289	14790298.46706001	13729803.398208886	14312458.914691497	12987585.407219728	0	0.7652826500465502	0.02091220332705636	False	0.039709502708025604	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADY3	1093885169.6150804	1139097000.5983524	1186142216.956172	1091480058.6280155	1136206265.6153677	1159398001.279493	0	0.7654597399567749	0.01358300382779824	False	0.039734121122599705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN3	53777526.44312325	53713773.32840087	54240009.55740526	53331574.80107202	55225943.69804695	53769498.5649853	0	0.7666600283069461	-0.005304141220462129	False	0.03975873953717381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEV7	2959533.087039689	4228467.440941242	4429343.920420433	3597364.328105172	3996054.6464323215	4541835.885558283	0	0.7667125557574863	-0.06292407988227935	False	0.039783357951747915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76372	63976930.45454049	64444610.29660666	68548203.58403563	61619465.65447704	66013946.46989951	67214619.36619967	0	0.7679878661274328	0.01562468426566457	False	0.039807976366322016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67660	14477952.430104582	12620953.031585269	13841966.91478139	13006302.847307978	12856036.265674192	14385896.784932608	0	0.7680092037906662	0.024616293425314552	False	0.03983259478089611	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76335	106587.48698987404	3327753.830614582	3261862.3884959663	2722111.101226804	2567219.497298956	117849.03360117222	2	0.7681157346958871	0.30846713192823116	False	0.03985721319547021	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A759	68904499.74943937	66521582.04098565	68193826.01931937	70694918.58403589	67364607.51658651	63353046.333836496	0	0.7683785211349876	0.015724878779339865	False	0.03988183161004431	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACD8	127707874.95911635	124144640.16918454	122908106.21479432	125432138.48608696	127254352.05098651	123741444.90257818	0	0.7696946485608596	-0.006404330063588408	False	0.03990645002461842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7S9	2260102232.088148	2338651852.569857	2311964635.3794885	2314342326.5574293	2340830074.521052	2212104061.25319	0	0.7698421085428029	0.009097715105894398	False	0.03993106843919252	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37325	339023.96687481547	447250.0578207894	402565.91678090056	379859.4130871343	324481.9365126952	441236.854785773	0	0.7700113043720556	0.05347854259697022	False	0.03995568685376662	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76594	10040707.079913408	10860537.966086725	11020667.318071404	9623329.799807351	11535668.000000011	10143870.891135797	0	0.7702227376378363	0.02825220628050304	False	0.03998030526834072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39408	3186486.022741897	2310098.917632742	2980766.3884902587	3016569.42770683	2434220.666159077	2730097.355443717	0	0.7710181799258911	0.05135622542072174	False	0.04000492368291482	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15042	159422985.87224352	158738524.2964517	166786006.97117478	160496833.00419047	161823951.17934066	165443393.98797935	0	0.7714837132716794	-0.008355187419899785	False	0.04002954209748893	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37025	598482.8190994518	497249.7077961135	476227.3513886778	621730.222062633	525270.6250000001	477345.5524745196	0	0.7740792536480661	-0.04729493123523559	False	0.04005416051206303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25741	106587.48698987404	1965853.6705774292	1839038.802623712	1599710.64462519	93273.87499999993	1507787.872295593	2	0.7751147347107281	0.2892944836149101	False	0.04007877892663713	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD96	407970.376510823	628731.6399712935	45135.529915888896	47927.32449664492	433510.8125000002	406422.129287011	2	0.77556030376784	0.285079329316075	False	0.040103397341211225	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACK2	8933235.885693703	10949803.462066248	11269889.23026738	10554278.857694011	11422478.866457984	9960222.89132281	0	0.7762765748199276	-0.035860131642120034	False	0.040128015755785326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9W3	490499471.3154691	484678019.8971896	476312948.33679056	473305886.4172282	494468692.8168058	490796336.5950605	0	0.7776918276152314	-0.007020462406715856	False	0.040152634170359434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Z0	208946510.54877463	209069245.7604463	198479505.74410823	204946854.0867279	207853358.842368	199835161.49965504	0	0.7777713105949386	0.0090611345526244	False	0.040177252584933536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09833	876114.6228525457	755777.4082036914	45135.529915888896	47927.32449664492	614207.7280487707	713730.0050167385	2	0.778122047056302	0.28556741897785165	False	0.04020187099950764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACM5	1032110.6182381652	1224581.4333959843	954318.2712678025	1179200.062779511	969000.0073106752	966545.609930658	0	0.7791649744902437	0.04391293156532931	False	0.04022648941408173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68699	15123287.625356495	12459849.96044046	11803594.7909999	14775854.387586636	12612613.000000011	13096426.008931223	0	0.7794322253971964	-0.03967394639678468	False	0.04025110782865583	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE39	13972269.622025471	13602306.16902729	13187958.64294872	15046097.82126481	14247293.64177371	12270991.490474029	0	0.780769471832938	-0.028104039399929687	False	0.04027572624322994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60624	2221255379.385295	2287255636.954506	2321809938.7575674	2203413688.807796	2301833458.2029963	2287137689.8354626	0	0.7810869404852993	0.008035171864502269	False	0.04030034465780404	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76909	400120.9862931654	370919.38902872906	45135.529915888896	373136.16010149487	93273.87499999993	496663.3415355868	2	0.7812914771158184	-0.23876560064768151	False	0.040324963072378144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33218	12724911.718835771	11057130.747092444	11460194.479290755	13872001.271635575	10979448.309485547	11333220.12813215	0	0.7817294100114606	-0.03807310291457929	False	0.040349581486952245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H9	32628913.449580085	31849915.061175045	32533695.58092243	33353897.14557776	32424918.40183088	30387983.65428037	0	0.7823647729870377	0.012632106574236138	False	0.04037419990152634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG78	6054456.598419371	5525810.64800083	5459489.799069082	5378099.252907122	6070582.195378742	5836736.794572771	0	0.7824118425979625	-0.02065074625465124	False	0.04039881831610045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P6	2345015.0809542555	1364342.3782365157	3974660.588865679	1509094.7721160203	3384084.3752391418	1952318.9635421191	0	0.7840466566340827	0.1667053849448016	False	0.04042343673067455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32177	1876133.6307716623	2553859.9570088573	1976618.755690267	1844498.0933765569	2363551.083558388	1966152.715673687	0	0.7841208078650248	0.05330903840814246	False	0.04044805514524865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Z6	14601820.57184806	13497830.325561166	17013198.5275716	15720208.24157918	16057954.333592243	14373617.935729278	0	0.7849464792231877	-0.032847894675282104	False	0.04047267355982275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
