Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9.0	365967000.0	335315000.0	349842000.0	343983000.0	352567000.0	338713000.0	0	0.05835525227233371	-0.06966632237413026	False	0.0066410256410256415	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33018	SFGH2_ECOLI	yeiG	S-formylglutathione hydrolase YeiG	1	1.0	3270880.0	1921970.0	2809380.0	78381.7	2703630.0	69494.2	2	0.05880695410100924	-2.08533662459784	False	0.006666666666666667	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4.0	46150500.0	48122600.0	46429600.0	49768900.0	45959600.0	47696800.0	0	0.05945282604731749	0.07159496515343382	False	0.006692307692307693	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7.0	14389200.0	14093400.0	14862400.0	13584900.0	14781100.0	14280500.0	0	0.0595440783879513	-0.0696018920842459	False	0.006717948717948718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5.0	7274770.0	6070030.0	8074830.0	6675230.0	8152530.0	7254460.0	0	0.05986857325165817	-0.23281171215935892	False	0.006743589743589744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6.0	40425400.0	42369000.0	41500400.0	44553500.0	41178200.0	42817000.0	0	0.06124545054097805	0.0757401441114123	False	0.00676923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2.0	1208620.0	98559.1	1297950.0	78381.7	1225600.0	812431.0	2	0.06142894751459392	-1.9154300181603172	False	0.006794871794871795	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	16	16.0	78306200.0	81827600.0	77530600.0	81247400.0	79776200.0	79667600.0	0	0.06151746632503962	0.043008173418826866	False	0.006820512820512821	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1.0	12032200.0	11476600.0	12103600.0	11938600.0	12391300.0	11334500.0	0	0.0621233382344219	-0.07196669534198841	False	0.006846153846153847	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	8	8.0	4464680.0	4447930.0	4550460.0	4441550.0	4509060.0	4379210.0	0	0.06254229453031229	-0.027517314127642724	False	0.006871794871794872	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33913	YEJA_ECOLI	yejA	Uncharacterized protein YejA	7	7.0	847762.0	896424.0	738503.0	862958.0	785215.0	920591.0	0	0.06302116986126352	0.17643076457057885	False	0.006897435897435898	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	4	4.0	2211690.0	2205490.0	2095150.0	2308650.0	2134390.0	2281600.0	0	0.06307907801214245	0.07729444930838662	False	0.006923076923076923	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7.0	24136800.0	23637700.0	23736100.0	22833700.0	24321200.0	22540400.0	0	0.06373996985777843	-0.06503787637581532	False	0.006948717948717949	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEL6	FEPB_ECOLI	fepB	Ferrienterobactin-binding periplasmic protein	4	4.0	21427400.0	22984200.0	21456500.0	22282000.0	21300700.0	23796500.0	0	0.06375889895506401	0.10567954852604503	False	0.006974358974358975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	15	15.0	25013900.0	23879900.0	25191300.0	24567400.0	26065600.0	24639300.0	0	0.06378289563010059	-0.06152391144396152	False	0.007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A867	TALA_ECOLI	talA	Transaldolase A	14	14.0	21773800.0	21317500.0	22211100.0	20723600.0	22571700.0	21694800.0	0	0.06396033956275782	-0.0624755197556462	False	0.007025641025641026	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9.0	20632400.0	20125500.0	21281700.0	20002000.0	20630200.0	20045300.0	0	0.06397915140952946	-0.0557669190307911	False	0.007051282051282051	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15.0	28209600.0	28726400.0	28628800.0	29485700.0	27912300.0	28900700.0	0	0.06443547816600843	0.03965943386752749	False	0.007076923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18.0	26833600.0	25617800.0	28002000.0	25950100.0	26672500.0	25578900.0	0	0.06458587837940917	-0.07933712066600246	False	0.0071025641025641035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12.0	18645300.0	17789300.0	18042000.0	17893200.0	18204200.0	17471200.0	0	0.06513290374488083	-0.04641264338738658	False	0.007128205128205128	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3.0	3560890.0	2976370.0	3536390.0	3339040.0	3367770.0	2966860.0	0	0.06525496996739047	-0.17302963660056495	False	0.007153846153846155	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52007	YECM_ECOLI	yecM	Protein YecM	8	8.0	6347530.0	5984820.0	6042170.0	5938250.0	6251510.0	5842840.0	0	0.06544398125443429	-0.06938392044861658	False	0.0071794871794871795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04425	GSHB_ECOLI	gshB	Glutathione synthetase	15	15.0	38975700.0	39563100.0	38542700.0	39000000.0	38586100.0	39187400.0	0	0.0654640683826444	0.020309296386388984	False	0.007205128205128205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	13	13.0	6376820.0	7258570.0	6879240.0	7047060.0	6279140.0	7106150.0	0	0.0656118894813926	0.13232870874979813	False	0.007230769230769232	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7.0	928217000.0	961711000.0	955475000.0	978540000.0	917580000.0	971034000.0	0	0.06608878447855648	0.05557400478968611	False	0.007256410256410256	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	12	12.0	7952640.0	7169200.0	8007150.0	7689760.0	7760040.0	7168250.0	0	0.06612723729542898	-0.10680689746975364	False	0.007282051282051283	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03004	DNAA_ECOLI	dnaA	Chromosomal replication initiator protein DnaA	13	13.0	7221960.0	6877690.0	7132230.0	7000970.0	7495860.0	6486590.0	0	0.06629609078394051	-0.10152705637922477	False	0.007307692307692308	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4.0	10277400.0	9685000.0	11100800.0	9454680.0	10447700.0	10182700.0	0	0.06639319073823395	-0.11819910548742374	False	0.007333333333333334	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	8	8.0	650020000.0	645600000.0	664845000.0	619649000.0	650447000.0	625655000.0	0	0.06644081682817626	-0.05568224300418078	False	0.00735897435897436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K6	RL19_ECOLI	rplS	50S ribosomal protein L19	11	11.0	713583000.0	751044000.0	685849000.0	737608000.0	720785000.0	732579000.0	0	0.0674191916357557	0.0671475064416554	False	0.0073846153846153844	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7.0	18186400.0	18921600.0	18796200.0	18963200.0	18544500.0	19395000.0	0	0.06759289800294976	0.04483440462721738	False	0.007410256410256411	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32662	GPH_ECOLI	gph	Phosphoglycolate phosphatase	5	5.0	10208600.0	8581580.0	10238100.0	9503240.0	9695340.0	9362460.0	0	0.06791335023176691	-0.1351138746322448	False	0.007435897435897436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	372659000.0	357363000.0	368067000.0	357512000.0	383925000.0	365658000.0	0	0.0685641544170969	-0.05773424247146251	False	0.007461538461538462	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5.0	5173770.0	4222400.0	5176700.0	5002370.0	5592700.0	4612310.0	0	0.06876644042606836	-0.20439898344565988	False	0.007487179487179488	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31802	NARP_ECOLI	narP	Nitrate/nitrite response regulator protein NarP	6	6.0	11765700.0	11654900.0	12309400.0	10742500.0	12292800.0	11416600.0	0	0.06925879410789941	-0.10504493354899516	False	0.007512820512820513	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	14	14.0	59541100.0	55689200.0	58544000.0	55732100.0	58699300.0	58024700.0	0	0.07105106617273062	-0.06116539201846148	False	0.007538461538461539	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2.0	2958890.0	3576280.0	2743190.0	3321050.0	3172560.0	3200180.0	0	0.07112922698441469	0.18623907196206105	False	0.007564102564102564	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3.0	1550380.0	1562600.0	1472190.0	1704890.0	1516480.0	1659500.0	0	0.0711347536328954	0.1183161631055189	False	0.00758974358974359	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7.0	133357000.0	130717000.0	136525000.0	129836000.0	139356000.0	131453000.0	0	0.07136473799087209	-0.062064377237256926	False	0.007615384615384616	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8B2	YFCN_ECOLI	yfcN	UPF0115 protein YfcN	5	5.0	5224870.0	4757800.0	5442570.0	4988550.0	5119870.0	5070250.0	0	0.07227703003833735	-0.09155094430468233	False	0.0076410256410256415	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	34	22.0	233088000.0	239217000.0	235438000.0	235609000.0	233589000.0	240251000.0	0	0.07233472662870868	0.02639125057904942	False	0.007666666666666667	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K2	RL7_ECOLI	rplL	50S ribosomal protein L7/L12	12	12.0	2662810000.0	2537580000.0	2858470000.0	2601250000.0	2716140000.0	2540860000.0	0	0.07273744507231757	-0.10114447306686809	False	0.007692307692307693	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3.0	1298680.0	1053750.0	1085260.0	692347.0	1281090.0	942336.0	0	0.07299113270356841	-0.44705948972661974	False	0.007717948717948718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A887	UBIE_ECOLI	ubiE	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE	10	10.0	51531400.0	53470500.0	52784500.0	53634500.0	51229200.0	52792300.0	0	0.07300162457021815	0.0398126302687218	False	0.007743589743589744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2.0	8137130.0	10369500.0	9628020.0	10952300.0	8943280.0	9608610.0	0	0.0730824461772942	0.21173078467747722	False	0.00776923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6P9	ENO_ECOLI	eno	Enolase	25	25.0	1229200000.0	1291670000.0	1269180000.0	1294320000.0	1219770000.0	1283970000.0	0	0.0735846041535083	0.05773368115279159	False	0.007794871794871795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2.0	758034.0	995994.0	731417.0	1025710.0	921643.0	968775.0	0	0.07394789101628087	0.31068868902553604	False	0.00782051282051282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	33	33.0	62811400.0	63093600.0	62432400.0	63515400.0	62572000.0	64176900.0	0	0.07499009201347873	0.02263611836249727	False	0.007846153846153846	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10.0	165134000.0	161185000.0	169075000.0	163130000.0	164808000.0	162079000.0	0	0.07581339032944691	-0.03696353238749318	False	0.007871794871794872	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31545	EFEB_ECOLI	efeB	Deferrochelatase/peroxidase EfeB	6	6.0	2519540.0	2009100.0	2848180.0	2340240.0	2460460.0	2321600.0	0	0.07614574918274217	-0.230786864034066	False	0.007897435897435898	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	18	18.0	537413000.0	547886000.0	530644000.0	548295000.0	529751000.0	536446000.0	0	0.07622526820029132	0.03110116379713444	False	0.007923076923076923	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	22248100.0	21226200.0	24332800.0	22182300.0	23025000.0	20663100.0	0	0.07632145480628258	-0.11952458029240444	False	0.007948717948717949	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2.0	29002100.0	28794700.0	29905200.0	28695900.0	30578900.0	27908600.0	0	0.0765257068446996	-0.0674426610828475	False	0.007974358974358975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1.0	103591000.0	113691000.0	109562000.0	112390000.0	102610000.0	109117000.0	0	0.07667247286018398	0.0861714098852087	False	0.008	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36767	RDGC_ECOLI	rdgC	Recombination-associated protein RdgC	7	7.0	21833100.0	20558900.0	21482400.0	21080300.0	22543100.0	21369100.0	0	0.07698097143323893	-0.06382995849270906	False	0.008025641025641026	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10.0	173161000.0	166353000.0	173074000.0	169920000.0	171775000.0	170222000.0	0	0.0770460921059807	-0.032431921749414984	False	0.008051282051282051	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15.0	18881400.0	18340700.0	19509500.0	18643700.0	19793600.0	18793700.0	0	0.0779543723609972	-0.0609360871636062	False	0.008076923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2.0	35986500.0	42049300.0	35210600.0	41113200.0	36953700.0	37550600.0	0	0.07845850062016706	0.15853791134852507	False	0.008102564102564103	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9.0	7408010.0	7289780.0	7445950.0	7112730.0	7752300.0	7231390.0	0	0.07855037150216154	-0.06342856389387279	False	0.008128205128205128	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	29	29.0	134707000.0	139065000.0	133558000.0	138181000.0	132978000.0	135038000.0	0	0.07861983004676094	0.03916225041063617	False	0.008153846153846154	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60651	SPEB_ECOLI	speB	Agmatinase	6	6.0	105033000.0	102842000.0	105290000.0	104014000.0	105595000.0	101200000.0	0	0.07956035934730883	-0.036357504322371066	False	0.00817948717948718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3.0	5659000.0	5392100.0	5535750.0	5163910.0	6200500.0	4556640.0	0	0.08009293547290243	-0.20293675418688462	False	0.008205128205128205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02358	RS6_ECOLI	rpsF	30S ribosomal protein S6	11	11.0	959527000.0	902335000.0	929318000.0	936142000.0	958558000.0	896479000.0	0	0.080252416064135	-0.05812907262205323	False	0.00823076923076923	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1.0	153847.0	98559.1	184743.0	78381.7	178545.0	150160.0	2	0.08032615176358182	-0.6608056627054383	False	0.008256410256410256	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6.0	9816080.0	8904810.0	9450140.0	9510690.0	10007100.0	9181860.0	0	0.08034805545154565	-0.08505611314236118	False	0.008282051282051284	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14.0	33441600.0	32363100.0	33385000.0	32486000.0	32607700.0	31340400.0	0	0.08036347293399052	-0.04786417861452926	False	0.008307692307692308	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE1	DCRB_ECOLI	dcrB	Protein DcrB	6	6.0	74066000.0	72803500.0	74683200.0	70816100.0	75384900.0	68224600.0	0	0.08086048094129272	-0.08135852844678336	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31550	THIB_ECOLI	thiB	Thiamine-binding periplasmic protein	5	5.0	8841360.0	8219450.0	9227030.0	8889160.0	9176310.0	8339730.0	0	0.08127378250333978	-0.0984040529294178	False	0.008358974358974359	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	10	10.0	14139100.0	13798200.0	14548100.0	13668100.0	14337500.0	14181800.0	0	0.08185483063138436	-0.04691445189421248	False	0.008384615384615386	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	12	12.0	278926000.0	269153000.0	286538000.0	267294000.0	274440000.0	271933000.0	0	0.08215799489689227	-0.055190810363317785	False	0.008410256410256412	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	6	6.0	10499400.0	9593150.0	10290400.0	9562800.0	9896340.0	9970540.0	0	0.08299466705611168	-0.07525532663354309	False	0.008435897435897436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	2	2.0	468433.0	365870.0	457914.0	433904.0	452411.0	365027.0	0	0.0833293206727296	-0.24328575759815244	False	0.008461538461538461	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1.0	8788340.0	98559.1	9293420.0	78381.7	7716690.0	6312190.0	2	0.08357094744457708	-1.9911872379882471	False	0.008487179487179487	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21.0	34601600.0	35193800.0	34214600.0	35015700.0	34760800.0	34779500.0	0	0.0855994203983933	0.01953450246728136	False	0.008512820512820514	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6.0	98619600.0	99765900.0	99064600.0	102081000.0	99725100.0	101586000.0	0	0.08665543084067712	0.028927758420218386	False	0.00853846153846154	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4.0	6092110.0	5892320.0	6596030.0	5365150.0	6253620.0	5990940.0	0	0.08673410192413993	-0.1351070101379722	False	0.008564102564102564	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	16	16.0	105158000.0	103887000.0	105893000.0	104625000.0	106832000.0	101572000.0	0	0.08678424525994344	-0.035836778582830575	False	0.00858974358974359	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	6	6.0	2554970.0	2909860.0	2852210.0	2948950.0	2455880.0	3048690.0	0	0.0868840785604626	0.1799297152756547	False	0.008615384615384615	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2.0	15400200.0	15216900.0	16955400.0	14071200.0	16070000.0	15144000.0	0	0.08699362569432198	-0.1241675948951497	False	0.008641025641025642	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	11	11.0	19443400.0	18635800.0	20956100.0	19265400.0	21183800.0	18915900.0	0	0.08845040645599919	-0.11621398079730275	False	0.008666666666666668	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	265795000.0	294165000.0	253311000.0	284558000.0	260797000.0	267383000.0	0	0.08879505883817758	0.11754371448758211	False	0.008692307692307692	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15.0	696686000.0	718089000.0	689190000.0	702058000.0	683916000.0	699145000.0	0	0.08888184940312621	0.034096584633202975	False	0.008717948717948718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6.0	9845580.0	9152170.0	10027200.0	9635910.0	9920100.0	8786680.0	0	0.08910675004836549	-0.11161926268109038	False	0.008743589743589743	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1.0	83986500.0	69143800.0	80258100.0	74289200.0	79296400.0	78197600.0	0	0.08946422451721253	-0.1360075851614896	False	0.00876923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	27	27.0	89620600.0	91370400.0	88922900.0	92226900.0	90756700.0	90544100.0	0	0.08977721617961641	0.025704914751365493	False	0.008794871794871796	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6.0	40126400.0	40750200.0	38776400.0	41552400.0	38067300.0	39892000.0	0	0.09026490070165713	0.06304073730889244	False	0.00882051282051282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	11	11.0	52088800.0	50727300.0	52191400.0	50957300.0	51321400.0	51507200.0	0	0.09079418343286917	-0.022517819931626503	False	0.008846153846153846	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4.0	12847500.0	11315500.0	13390500.0	12779200.0	14486000.0	12324700.0	0	0.09180543035138286	-0.16117211853263996	False	0.008871794871794873	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6.0	8089950.0	8465340.0	8472870.0	8796940.0	8156870.0	9192060.0	0	0.09182371565908776	0.09784377382501826	False	0.008897435897435899	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7.0	49541600.0	46657100.0	51218500.0	49265800.0	50781000.0	48900200.0	0	0.09281407005737363	-0.06541738745163764	False	0.008923076923076924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1.0	5607470.0	5470170.0	6889600.0	4308190.0	5675510.0	3390780.0	0	0.09310541526418968	-0.46460212196777784	False	0.008948717948717948	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4.0	17514800.0	17485300.0	16126700.0	18243000.0	16921100.0	19318100.0	0	0.09340881549556779	0.12257756469451138	False	0.008974358974358974	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2.0	24788500.0	23828600.0	27336900.0	24286300.0	25621300.0	23344700.0	0	0.09433943210740565	-0.12165360222347905	False	0.009000000000000001	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
