Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AEC3	ARCB_ECOLI	arcB	Aerobic respiration control sensor protein ArcB	6	6.0	1661000.0	1645270.0	1565620.0	1348060.0	1790350.0	1845820.0	0	0.7352413837374292	-0.052062651852813814	False	0.04009311950336265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13.0	25785100.0	24162600.0	25399200.0	25623900.0	24675600.0	25456300.0	0	0.7360884651166761	-0.011783933171853701	False	0.0401189860320745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7.0	33926400.0	35176500.0	34420100.0	33284900.0	34321400.0	33502300.0	0	0.7362638007376534	-0.009929550062636875	False	0.04014485256078635	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2.0	610525.0	468443.0	86879.9	733909.0	392031.0	136459.0	2	0.7364236498265175	0.29737099575854603	False	0.040170719089498194	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31460	DGOR_ECOLI	dgoR	Galactonate operon transcriptional repressor	4	4.0	4210280.0	4613790.0	4398100.0	4110620.0	4561220.0	4247830.0	0	0.7373437694014464	-0.021783906792375237	False	0.04019658561821004	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	4	4.0	6210130.0	5671030.0	5240500.0	5878260.0	5338580.0	5602180.0	0	0.7374216464327961	0.03079788341811931	False	0.04022245214692188	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4.0	3970980.0	4177340.0	3983410.0	4447790.0	4134470.0	3714450.0	0	0.7375919064847223	0.029615088166622464	False	0.040248318675633735	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3.0	9938470.0	9824800.0	11012800.0	10994600.0	11055100.0	10645800.0	0	0.7383963297801539	-0.024601949975579785	False	0.04027418520434558	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32.0	338067000.0	335815000.0	332165000.0	336821000.0	331134000.0	331626000.0	0	0.7386442357380556	0.004166323707182186	False	0.040300051733057424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26.0	55823000.0	57212100.0	57854000.0	55687500.0	54729700.0	56619300.0	0	0.7405384602438692	0.009496594624761233	False	0.040325918261769275	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35.0	59175600.0	57488800.0	58116100.0	59099300.0	58206500.0	59723300.0	0	0.7409870246369008	0.006669526338668158	False	0.04035178479048112	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	3	3.0	95476.4	705329.0	630070.0	100534.0	716946.0	984146.0	2	0.7410872436404334	0.31140312342210874	False	0.04037765131919297	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13.0	18282300.0	20351100.0	19515200.0	17964300.0	18616900.0	18949800.0	0	0.7412615899975623	0.021595217774143267	False	0.040403517847904816	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7.0	26523200.0	29027000.0	27093700.0	25719400.0	26930800.0	26901800.0	0	0.7428698827146868	0.019577686697331828	False	0.04042938437661666	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	16	16.0	68352600.0	72096700.0	65878700.0	66446800.0	66159300.0	64496800.0	0	0.7430760832677601	0.018951270309994158	False	0.040455250905328505	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07014	DHSB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	10	10.0	22575500.0	22732100.0	23019400.0	22180300.0	22132000.0	22493200.0	0	0.743949931983479	-0.00686050787407145	False	0.04048111743404035	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6.0	47985500.0	52650400.0	50163200.0	47345900.0	48482000.0	48523800.0	0	0.7439774206142677	0.018471000213773212	False	0.04050698396275221	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14.0	41633900.0	40620500.0	40761600.0	41403800.0	40820100.0	40804900.0	0	0.7442513369962473	-0.004531352193469049	False	0.04053285049146405	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46851	GPR_ECOLI	gpr	L-glyceraldehyde 3-phosphate reductase	3	3.0	2941430.0	3014700.0	2771240.0	2664890.0	3014360.0	3245940.0	0	0.7448585587445082	0.032447082674705974	False	0.0405587170201759	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3.0	21775600.0	20434400.0	19930900.0	21382100.0	20754100.0	21294900.0	0	0.7458104105209667	0.014954199011733987	False	0.04058458354888774	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3.0	1001850.0	993598.0	924547.0	983078.0	1059440.0	1057100.0	0	0.7465061752548074	0.022979158208653875	False	0.040610450077599586	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8.0	171221000.0	174217000.0	164155000.0	163901000.0	169214000.0	161851000.0	0	0.7468152984141551	-0.013272970144193414	False	0.04063631660631144	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACG8	HSLR_ECOLI	hslR	Heat shock protein 15	1	1.0	253551.0	290015.0	281294.0	265953.0	290346.0	283018.0	0	0.7474842163114681	0.02391865042617207	False	0.04066218313502328	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9.0	5025470.0	4449840.0	5284130.0	5297210.0	5383920.0	5565830.0	0	0.7483934224108091	-0.03542333383978076	False	0.040688049663735126	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	4	4.0	4617100.0	3794360.0	4799240.0	4988670.0	4988310.0	5144930.0	0	0.749007732485118	-0.04855064193725832	False	0.04071391619244698	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	21	21.0	32162700.0	33784500.0	32757500.0	31708100.0	32795100.0	32902400.0	0	0.7498266030980234	0.010000532820648675	False	0.04073978272115882	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	9	9.0	6349200.0	6106880.0	6206720.0	5571250.0	5526940.0	6086200.0	0	0.7499550153584327	-0.025639596666783154	False	0.040765649249870674	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7.0	17806000.0	16515400.0	18238400.0	17696400.0	16643200.0	17827100.0	0	0.7501879099591082	-0.01787299762112153	False	0.04079151577858252	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1.0	1391750.0	1129740.0	1325840.0	1490560.0	1395350.0	1375200.0	0	0.7508189476931201	-0.04179397136701966	False	0.04081738230729436	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4.0	15421700.0	15130500.0	13511400.0	14933800.0	14803800.0	14318800.0	0	0.7508855602088931	0.02115946997427771	False	0.04084324883600621	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEK0	EXOX_ECOLI	exoX	Exodeoxyribonuclease 10	1	1.0	770053.0	188255.0	86879.9	100534.0	977202.0	1115560.0	3	0.7516848952497415	-0.3851982428493763	False	0.04086911536471805	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33030	YEIR_ECOLI	yeiR	Uncharacterized protein YeiR	6	6.0	8032660.0	7134460.0	6511460.0	6979570.0	7581850.0	7507390.0	0	0.7524836512932207	-0.03327942810359461	False	0.04089498189342991	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	15	15.0	16251600.0	16622400.0	16437300.0	16412300.0	16381400.0	16180500.0	0	0.7533103427319445	0.00425386578648094	False	0.040920848422141755	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	14	14.0	63343200.0	63548200.0	63168900.0	64447300.0	66421000.0	63778200.0	0	0.7533349610077655	-0.008695794794536313	False	0.0409467149508536	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	23	23.0	30747900.0	30393300.0	32681300.0	31523500.0	31705800.0	32407400.0	0	0.7545537901442705	-0.012348244691186526	False	0.040972581479565444	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15038	HELD_ECOLI	helD	Helicase IV	4	4.0	3864240.0	4626440.0	5958490.0	4015520.0	3104720.0	5241550.0	0	0.7554856949517765	0.1029346283126502	False	0.04099844800827729	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	7	7.0	18059700.0	16887800.0	19070600.0	18683100.0	16294200.0	18885100.0	0	0.756227228478321	0.027589514081484284	False	0.04102431453698914	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2.0	6717560.0	3941490.0	7485740.0	8143400.0	4472350.0	8290630.0	0	0.7569023856627177	0.1256784221496523	False	0.041050181065700984	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2.0	207358.0	211724.0	283220.0	310664.0	330533.0	252928.0	0	0.7571145569718523	-0.08279282483264973	False	0.041076047594412836	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3.0	14501400.0	15420300.0	17932800.0	17262300.0	16811800.0	15368400.0	0	0.7571988901465032	-0.03544009105178877	False	0.04110191412312468	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7.0	11517100.0	12171800.0	10951700.0	11140200.0	11700000.0	11253400.0	0	0.7577124096400918	0.016649039436709232	False	0.041127780651836525	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2.0	23761100.0	26768900.0	24932600.0	21081700.0	24062300.0	23123600.0	0	0.7577354381070935	-0.035771545859209414	False	0.041153647180548376	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	2	2.0	856257.0	1306100.0	86879.9	100534.0	1197260.0	1239770.0	2	0.7582952960626534	0.3061549756797943	False	0.04117951370926022	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5.0	1636660.0	1864880.0	2374120.0	2247740.0	1989890.0	1608420.0	0	0.7583522146410745	-0.06884616132364724	False	0.041205380237972065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	4	4.0	5277760.0	5249420.0	4287910.0	4827380.0	4929630.0	4749990.0	0	0.7585801226207725	0.03262109587640138	False	0.04123124676668391	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEN4	FTSL_ECOLI	ftsL	Cell division protein FtsL	4	4.0	4618100.0	4164370.0	4621730.0	4418430.0	4530800.0	4944960.0	0	0.759268054996352	-0.02567159381123546	False	0.041257113295395755	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2.0	4353550.0	4529970.0	4913220.0	4167370.0	4027840.0	4313860.0	0	0.7601046689727842	-0.031087430665538356	False	0.04128297982410761	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19.0	24446100.0	23282200.0	23974200.0	23679400.0	23112600.0	24116000.0	0	0.7604820008488897	-0.009211962427289819	False	0.04130884635281946	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7.0	930186000.0	905473000.0	950793000.0	947696000.0	906218000.0	953426000.0	0	0.7614793049908166	0.010005917482438611	False	0.0413347128815313	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	2	2.0	95476.4	188255.0	2508110.0	2475910.0	1411540.0	2339430.0	2	0.7623486140022058	0.317519614021577	False	0.041360579410243146	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4.0	6710710.0	6577700.0	7246810.0	6753100.0	6101900.0	7091330.0	0	0.7627604005028066	0.02585345283681517	False	0.04138644593895499	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6.0	326152000.0	308988000.0	326249000.0	317565000.0	299078000.0	315377000.0	0	0.7631151418771104	-0.01455196605271554	False	0.04141231246766684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	9	9.0	2689560.0	3115030.0	2972000.0	2946370.0	2771200.0	2555360.0	0	0.763275518905357	0.03114060619432515	False	0.04143817899637869	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5.0	18955200.0	18030000.0	17187600.0	17785600.0	18193300.0	17989400.0	0	0.7636435212633095	-0.01417077312118498	False	0.04146404552509054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31680	DJLA_ECOLI	djlA	DnaJ-like protein DjlA	2	2.0	4056080.0	4245360.0	4595870.0	4235180.0	3785320.0	4200630.0	0	0.7656060474390858	0.02801801224758798	False	0.04148991205380238	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	40	40.0	80811300.0	76825300.0	78803000.0	81085200.0	79773300.0	80087800.0	0	0.7659025211850096	-0.008397155755322749	False	0.04151577858251423	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5.0	1350430.0	1383300.0	1832450.0	1574580.0	1564830.0	1635390.0	0	0.7664693269167157	-0.04771022480812432	False	0.04154164511122608	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3.0	24676800.0	25869600.0	24025100.0	23378200.0	24137700.0	24345100.0	0	0.7665808557137758	0.014843586791770448	False	0.041567511639937924	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32684	RLUF_ECOLI	rluF	Ribosomal large subunit pseudouridine synthase F	3	3.0	5131530.0	5520270.0	4737320.0	4447910.0	4960150.0	4499440.0	0	0.7692099382955233	-0.03559370188660206	False	0.04159337816864977	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77499	SUFC_ECOLI	sufC	Probable ATP-dependent transporter SufC	7	7.0	4347460.0	4265990.0	4231460.0	4148560.0	4054230.0	4312400.0	0	0.7699869314101482	0.010672309016652387	False	0.04161924469736161	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4.0	33039100.0	38938100.0	33097100.0	31330900.0	33754500.0	32046600.0	0	0.7710916542759523	0.03460385679274818	False	0.041645111226073464	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	2	2.0	2402700.0	2470200.0	2560830.0	2194470.0	2241120.0	2704470.0	0	0.7711240004526784	0.03256791609347956	False	0.041670977754785316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5.0	5166200.0	4198430.0	4795380.0	6174530.0	5257310.0	5429420.0	0	0.7711707744158931	0.054278720647362035	False	0.04169684428349716	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADX7	YHHA_ECOLI	yhhA	Uncharacterized protein YhhA	1	1.0	1906650.0	2372390.0	1486200.0	100534.0	87205.2	136459.0	3	0.7721929822876527	-0.415401474440534	False	0.041722710812209005	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P11557	DAMX_ECOLI	damX	Protein DamX	9	9.0	28419700.0	28602900.0	28265700.0	27173200.0	28063300.0	28509300.0	0	0.7726023685760997	-0.00790849049044004	False	0.04174857734092085	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11.0	23090000.0	25501300.0	23556400.0	22709900.0	23015900.0	22428500.0	0	0.7729269586263329	0.020101109671090377	False	0.041774443869632694	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	9	9.0	30239100.0	30721800.0	30051300.0	29747200.0	30013500.0	29452500.0	0	0.7730163047631353	-0.006122193781038273	False	0.041800310398344545	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	6	6.0	5512400.0	4461480.0	4742730.0	5496540.0	4949430.0	4894910.0	0	0.7730306611771509	-0.03375651136409309	False	0.0418261769270564	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23.0	117400000.0	114455000.0	116505000.0	119203000.0	114674000.0	116420000.0	0	0.7731622697346119	0.0061907436258781265	False	0.04185204345576824	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2.0	2187200.0	1917880.0	1895730.0	1881460.0	1412000.0	1918040.0	0	0.7742140012253204	0.05725307797891183	False	0.041877909984480086	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	3	3.0	5495120.0	4722310.0	5163100.0	5808980.0	5230140.0	5704280.0	0	0.7747049795746535	0.031187818720307355	False	0.04190377651319193	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	55	55.0	888707000.0	804714000.0	876280000.0	898055000.0	870456000.0	901415000.0	0	0.7750764772354591	-0.01721410295967286	False	0.04192964304190378	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5.0	7397550.0	7879210.0	5624640.0	7274340.0	7190630.0	5819580.0	0	0.7751165321321376	0.05327156929264969	False	0.041955509570615626	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1.0	19647100.0	21180900.0	23386300.0	19355900.0	19887600.0	21117400.0	0	0.7751281354053395	-0.0293424225350441	False	0.04198137609932747	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	5	5.0	3320020.0	2983390.0	3142200.0	3361800.0	3228820.0	3501760.0	0	0.7753397927350015	0.02302543489585032	False	0.042007242628039315	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	8	8.0	12225400.0	13779600.0	11701700.0	12100100.0	12973800.0	11705500.0	0	0.7754457762020681	0.026508677246970837	False	0.04203310915675117	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2.0	1847820.0	1805220.0	1475740.0	1610250.0	1731260.0	1755150.0	0	0.776456681272544	0.03267756266803061	False	0.04205897568546302	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6.0	6597920.0	7124720.0	6732040.0	6741560.0	6595550.0	6294630.0	0	0.7765281855103284	0.01694410807555959	False	0.04208484221417486	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33371	DUSC_ECOLI	dusC	tRNA-dihydrouridine synthase C	4	4.0	2959400.0	3274330.0	3365250.0	3153190.0	3379490.0	3140320.0	0	0.7782043351998704	-0.02040710012875049	False	0.04211070874288671	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6.0	10821400.0	11290600.0	10790000.0	10562100.0	10918200.0	10882000.0	0	0.7782745148844933	0.009067674884482645	False	0.04213657527159855	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5.0	16979300.0	21671300.0	19130900.0	16574000.0	18717200.0	18111700.0	0	0.7789694811623771	0.03969775561275103	False	0.042162441800310396	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4.0	23137800.0	24738400.0	22117000.0	21617800.0	22601500.0	22418500.0	0	0.7801552927217651	0.01939517504860409	False	0.04218830832902225	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5.0	10780700.0	10619400.0	10687600.0	10089400.0	10801100.0	11243800.0	0	0.782147647707362	-0.014233424563738733	False	0.0422141748577341	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2.0	657816.0	718001.0	610254.0	594952.0	793451.0	824410.0	0	0.7840555499199405	0.05212279202825574	False	0.042240041386445944	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23827	ECOT_ECOLI	eco	Ecotin	5	5.0	50200800.0	50476200.0	49545100.0	49363100.0	50167700.0	50453300.0	0	0.7843312764357355	0.003642707652190325	False	0.04226590791515779	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3.0	5398420.0	6996870.0	4514400.0	4699700.0	5921940.0	4889150.0	0	0.7851099013491698	0.06684664080320064	False	0.04229177444386963	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	10	10.0	13944200.0	15699200.0	14533600.0	13602900.0	14418400.0	14187400.0	0	0.7860189885621987	0.019817271296407653	False	0.042317640972581484	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	32984500.0	34119400.0	31876800.0	31722400.0	33399400.0	33150600.0	0	0.7860559629187683	0.0107032518448159	False	0.04234350750129333	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4.0	8730410.0	9960430.0	9001350.0	8693040.0	8804970.0	8342180.0	0	0.7864540410600895	0.02473634940735636	False	0.04236937403000517	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3.0	6488500.0	6169740.0	6863010.0	6996090.0	6589270.0	7050310.0	0	0.7866034125196816	0.019785717281438644	False	0.042395240558717025	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	15	15.0	47353200.0	46409400.0	46376200.0	45558300.0	45088800.0	46217900.0	0	0.7869866992879204	-0.0065894436789562935	False	0.04242110708742887	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3.0	2820510.0	3607280.0	3064860.0	2932980.0	3243570.0	2827390.0	0	0.790237358490991	0.037239821486310457	False	0.04244697361614072	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	3	3.0	1073400.0	1282430.0	1152490.0	1059970.0	1227490.0	1032120.0	0	0.7903228810211175	-0.033326788661307595	False	0.042472840144852565	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
