Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21.0	138074000.0	138281000.0	139416000.0	135401000.0	135653000.0	141268000.0	0	0.07393734231246274	-0.032834723101791384	False	0.012133676092544989	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77737	OPPF_ECOLI	oppF	Oligopeptide transport ATP-binding protein OppF	5	5.0	5850930.0	4991870.0	5239060.0	5262230.0	4845750.0	5641170.0	0	0.07484343459545803	-0.14800325529234476	False	0.012159383033419024	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6.0	39704600.0	37153100.0	41571300.0	38981100.0	35293600.0	39740900.0	0	0.07521512076501286	-0.11909812767330176	False	0.01218508997429306	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7.0	27610400.0	30394500.0	29819900.0	30818700.0	31543500.0	29292100.0	0	0.07526968572020477	0.09704681109119269	False	0.012210796915167094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1.0	37858900.0	40217000.0	36116200.0	37592100.0	39135200.0	35343900.0	0	0.0754033131891899	0.09727737686196469	False	0.012236503856041131	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17.0	72134300.0	71519800.0	72976000.0	71835100.0	69888700.0	73623400.0	0	0.07567104462672386	-0.036673068419681036	False	0.012262210796915168	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3.0	5439040.0	6642040.0	5547760.0	6044180.0	6600760.0	6162780.0	0	0.07568071976086689	0.1694540158818508	False	0.012287917737789204	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	6	6.0	23795400.0	24807800.0	22235600.0	23571900.0	24802600.0	22731700.0	0	0.07617131014645467	0.08986856390255157	False	0.01231362467866324	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15.0	81736600.0	81421700.0	82982800.0	78307500.0	78951500.0	86324100.0	0	0.07648077860353403	-0.07285545820352683	False	0.012339331619537276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7L8	RL27_ECOLI	rpmA	50S ribosomal protein L27	5	5.0	772757000.0	693903000.0	744229000.0	736282000.0	669224000.0	761316000.0	0	0.07648158965382468	-0.11797574081516589	False	0.012365038560411311	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11.0	40205000.0	41972600.0	41433100.0	43239700.0	44429100.0	41652100.0	0	0.07661563013601894	0.07246837711985014	False	0.012390745501285348	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11.0	28219300.0	28077700.0	27095200.0	28805400.0	28906900.0	27379400.0	0	0.076893696791786	0.05302858020195891	False	0.012416452442159383	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	3	3.0	4844070.0	5824110.0	3197500.0	4670820.0	5804580.0	3832900.0	0	0.07696074586345805	0.4569654721953242	False	0.01244215938303342	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8.0	39260900.0	38212500.0	38132400.0	37406700.0	37096900.0	38633300.0	0	0.07699129948804906	-0.04176199224345319	False	0.012467866323907456	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P09169	OMPT_ECOLI	ompT	Protease 7	13	12.0	22382900.0	23422100.0	21123800.0	22524500.0	23264400.0	22185500.0	0	0.07755088305842359	0.07527926825712282	False	0.012493573264781491	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	27	27.0	199637000.0	200095000.0	198745000.0	200959000.0	201445000.0	200124000.0	0	0.07794526950436391	0.009593136621561122	False	0.012519280205655528	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1.0	5428520.0	8300620.0	6481410.0	9493070.0	7013050.0	6517280.0	0	0.07824837064013374	0.42889450057635425	False	0.012544987146529563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P25736	END1_ECOLI	endA	Endonuclease-1	2	2.0	41053100.0	44668500.0	38978600.0	47509700.0	47290300.0	44686000.0	0	0.07871168467305376	0.1612730877018661	False	0.0125706940874036	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9.0	27613900.0	26017000.0	26621900.0	26234100.0	25940300.0	26808300.0	0	0.07908337012979194	-0.051697222302410854	False	0.012596401028277636	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	3	3.0	2064500.0	2775110.0	177700.0	2956920.0	2931600.0	156928.0	2	0.07960876842464426	1.8524614993061934	False	0.01262210796915167	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2.0	194206.0	253834.0	177700.0	339590.0	433477.0	156928.0	3	0.0796372738853764	0.9574102638365564	False	0.012647814910025708	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7R5	RS10_ECOLI	rpsJ	30S ribosomal protein S10	12	12.0	1716420000.0	1606830000.0	1610290000.0	1487760000.0	1575130000.0	1675640000.0	0	0.07965816377775364	-0.09926995483593389	False	0.012673521850899745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11.0	52235500.0	49158800.0	50833600.0	49132700.0	48061400.0	49716300.0	0	0.0799463899642963	-0.06205535445149396	False	0.01269922879177378	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4.0	40923700.0	46659800.0	42909600.0	44588700.0	44917500.0	37192900.0	0	0.08007473709574915	0.17004711536236305	False	0.012724935732647815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3.0	41355700.0	41248500.0	40159600.0	42262300.0	41845100.0	39902800.0	0	0.08041923659998076	0.0460463970486122	False	0.01275064267352185	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1.0	4802780.0	7339170.0	6208720.0	7344580.0	6967480.0	6224320.0	0	0.08042244133044908	0.32903904931521627	False	0.012776349614395888	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2.0	2624620.0	1782690.0	2510240.0	2330310.0	1820080.0	2385470.0	0	0.08063582051935118	-0.34201473444203184	False	0.012802056555269925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	24	24.0	32275400.0	33993800.0	31956300.0	33872900.0	34060300.0	33405100.0	0	0.08068541304067463	0.062039348144136836	False	0.01282776349614396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1.0	58379600.0	55623800.0	60127900.0	55836100.0	54216200.0	56467300.0	0	0.08094000793880166	-0.07878166084885621	False	0.012853470437017995	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	4	4.0	5851050.0	5533610.0	5906380.0	5098060.0	5553090.0	5876650.0	0	0.08129024318082909	-0.1237303375488479	False	0.01287917737789203	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9.0	126891000.0	120848000.0	123009000.0	120443000.0	122355000.0	123960000.0	0	0.08159945632207584	-0.039963415575419305	False	0.012904884318766068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2.0	960579.0	976989.0	849503.0	1005500.0	1009830.0	867958.0	0	0.08236975752786878	0.16008647443270207	False	0.012930591259640105	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q46927	YGDL_ECOLI	ygdL	Uncharacterized protein YgdL	4	4.0	3704060.0	4356510.0	4095550.0	4423400.0	4087590.0	3990920.0	0	0.08347787893367184	0.1261032117088853	False	0.01295629820051414	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1.0	1445370.0	1312000.0	1928060.0	1183610.0	1423390.0	1867090.0	0	0.08348094049800311	-0.41922439992947147	False	0.012982005141388175	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A847	TGT_ECOLI	tgt	Queuine tRNA-ribosyltransferase	14	14.0	13550500.0	14435400.0	13603200.0	14498400.0	14040600.0	14145100.0	0	0.08372054103673807	0.057377634687839685	False	0.01300771208226221	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	20	20.0	142883000.0	140013000.0	142100000.0	139481000.0	141093000.0	145969000.0	0	0.08419958790708815	-0.03512293075765477	False	0.013033419023136247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3.0	9227340.0	8121320.0	8634930.0	6573180.0	7724830.0	8595880.0	0	0.0842359835901729	-0.23896902543512993	False	0.013059125964010284	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	23873900.0	25336100.0	23143900.0	24358000.0	24706100.0	24309500.0	0	0.08444891428394911	0.0608521362460932	False	0.01308483290488432	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5.0	28317800.0	25056000.0	26636900.0	26355500.0	26116000.0	27057100.0	0	0.08448484718233623	-0.08112335849981772	False	0.013110539845758355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2.0	67606600.0	66094700.0	66374400.0	64609100.0	61900400.0	69221200.0	0	0.08453134374640886	-0.07727685827742792	False	0.013136246786632392	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1.0	1025220.0	487521.0	749152.0	506881.0	106587.0	582274.0	1	0.0846836554984669	-1.097935007634998	False	0.013161953727506427	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	4	4.0	45714300.0	47285000.0	43420800.0	49571600.0	45890300.0	44442700.0	0	0.08534779120922384	0.0957791566416996	False	0.013187660668380464	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2.0	2591910.0	5382510.0	4500830.0	5368460.0	4845100.0	3597330.0	0	0.08576483533219896	0.5449112350772589	False	0.0132133676092545	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	40	40.0	10515300.0	10764200.0	10637300.0	11249300.0	11265300.0	10621200.0	0	0.08578843169665501	0.06676577224159624	False	0.013239074550128535	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	10	10.0	19016200.0	18188000.0	18752300.0	18118600.0	18319500.0	18409900.0	0	0.08602837767818292	-0.04042510978555656	False	0.013264781491002572	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2.0	59824800.0	57744900.0	64381500.0	58863000.0	49987200.0	66392800.0	0	0.08613191647271894	-0.19419533905334171	False	0.013290488431876607	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P33937	NAPA_ECOLI	napA	Periplasmic nitrate reductase	23	23.0	125877000.0	127600000.0	125641000.0	131049000.0	132673000.0	125574000.0	0	0.0861454222688975	0.053439676326164226	False	0.013316195372750644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	16	16.0	13905100.0	14944100.0	14773400.0	15615700.0	15770500.0	14890900.0	0	0.08617687548694272	0.08864077835926473	False	0.01334190231362468	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF06	MOTB_ECOLI	motB	Motility protein B	4	4.0	1225080.0	1321780.0	1228230.0	1513040.0	1304030.0	1119400.0	0	0.08711946263209984	0.21221114957672557	False	0.013367609254498715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04079	GUAA_ECOLI	guaA	GMP synthase [glutamine-hydrolyzing]	26	26.0	92958100.0	88832200.0	90650800.0	90897900.0	87682500.0	91874400.0	0	0.08715088919138755	-0.04289741998980777	False	0.013393316195372752	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	9	9.0	47217600.0	46996800.0	46054200.0	48376400.0	48656100.0	46385300.0	0	0.08717964392325041	0.04447340979972217	False	0.013419023136246787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8.0	968777000.0	904461000.0	965530000.0	786037000.0	882889000.0	979730000.0	0	0.08730879738431743	-0.17935076190001825	False	0.013444730077120824	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	16	14.0	65044900.0	66213000.0	64760800.0	66334500.0	68145600.0	65143400.0	0	0.08750204766433319	0.041893522046919006	False	0.01347043701799486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2.0	3792500.0	4314030.0	2331820.0	4225540.0	4991400.0	3570470.0	0	0.08759679880893108	0.4809837126777201	False	0.013496143958868894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	9	9.0	293866000.0	289658000.0	297801000.0	288532000.0	276165000.0	299773000.0	0	0.08822449204905003	-0.061302037505085755	False	0.013521850899742931	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	8	8.0	11345500.0	12468500.0	11359100.0	13928600.0	12528200.0	12210700.0	0	0.08841728773358731	0.15684878956727466	False	0.013547557840616967	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6.0	22672000.0	24875100.0	21709800.0	23049900.0	24854900.0	23221200.0	0	0.08875688171178484	0.10645279889500085	False	0.013573264781491004	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	14	14.0	20344400.0	24425600.0	22665500.0	23857800.0	24335600.0	18480900.0	0	0.08905342007117013	0.23997648712857955	False	0.01359897172236504	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3.0	38992300.0	38548400.0	38696900.0	34682500.0	33654400.0	41695700.0	0	0.08949966472522967	-0.15955692170288013	False	0.013624678663239074	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9M0	LON_ECOLI	lon	Lon protease	35	35.0	48871500.0	48477900.0	49604800.0	48532500.0	48502000.0	49916100.0	0	0.08980187495630658	-0.02827510619039802	False	0.013650385604113111	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04951	KDSB_ECOLI	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	7	7.0	37596900.0	35041000.0	36372300.0	35704800.0	36549900.0	37136000.0	0	0.09016161308585602	-0.05033408045637976	False	0.013676092544987146	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15.0	101143000.0	98180000.0	101125000.0	99764400.0	94431500.0	103356000.0	0	0.09028765782229806	-0.06393344205219957	False	0.013701799485861184	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE01	TRMJ_ECOLI	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	8	8.0	39221800.0	39409600.0	40596700.0	38443000.0	37762100.0	39981700.0	0	0.09045676840836211	-0.05130547356011158	False	0.01372750642673522	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7.0	124206000.0	122823000.0	124823000.0	117687000.0	116495000.0	125435000.0	0	0.09107411847081408	-0.06888274845668106	False	0.013753213367609254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2.0	2199660.0	2168130.0	2581100.0	2180960.0	1907850.0	2663960.0	0	0.09115930926469054	-0.2507603196834069	False	0.013778920308483291	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	3	3.0	5689190.0	5123120.0	5921700.0	5256730.0	5765010.0	6196450.0	0	0.09120572540974922	-0.14139709695601707	False	0.013804627249357328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	11	11.0	2302030.0	2573310.0	2480540.0	2921960.0	2612690.0	2406870.0	0	0.09133257460386973	0.17345957078606256	False	0.013830334190231363	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P32162	YIIS_ECOLI	yiiS	UPF0381 protein YiiS	2	2.0	981759.0	1761760.0	177700.0	1394600.0	1772960.0	1183320.0	1	0.09156387133447481	1.0731677727460185	False	0.0138560411311054	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04425	GSHB_ECOLI	gshB	Glutathione synthetase	15	15.0	37041900.0	38306800.0	36335300.0	36935500.0	37523800.0	35667600.0	0	0.09168147487736138	0.048412452591770225	False	0.013881748071979434	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8.0	11522600.0	9774280.0	11427400.0	10894000.0	10619900.0	11413000.0	0	0.0917282306638605	-0.13523825288374028	False	0.013907455012853471	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30014	RNT_ECOLI	rnt	Ribonuclease T	4	4.0	14846600.0	14004300.0	15415500.0	14957800.0	14291500.0	15332000.0	0	0.09178632759923967	-0.0760269344725165	False	0.013933161953727508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14.0	23624800.0	21012500.0	22927000.0	22937000.0	21699300.0	23778200.0	0	0.0918921680035801	-0.09937157709202467	False	0.013958868894601543	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	14	14.0	43156100.0	41560100.0	44925600.0	41088200.0	41011300.0	42333000.0	0	0.09210650057983727	-0.07673225145042527	False	0.01398457583547558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	35	35.0	68619500.0	66412800.0	66397800.0	65654800.0	64775400.0	69546800.0	0	0.09214251781030768	-0.0555075721202562	False	0.014010282776349614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2.0	2890180.0	2284740.0	3731690.0	2899290.0	2833550.0	3669650.0	0	0.09223085908310263	-0.3602173267970285	False	0.01403598971722365	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00363	FRDA_ECOLI	frdA	Fumarate reductase flavoprotein subunit	28	28.0	257767000.0	222973000.0	234790000.0	226566000.0	224463000.0	242227000.0	0	0.09254972007483395	-0.12456733955787129	False	0.014061696658097688	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	8	8.0	11164400.0	11536900.0	10792200.0	11449400.0	11773100.0	11383600.0	0	0.09273267136963004	0.0601404205234611	False	0.014087403598971723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7.0	37156800.0	35568000.0	37439700.0	36066700.0	32931900.0	38240500.0	0	0.09304458394615157	-0.10981810591143674	False	0.01411311053984576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8.0	20987100.0	22531500.0	20082800.0	21135700.0	22817000.0	21141800.0	0	0.09356856884782515	0.09582559427475897	False	0.014138817480719794	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15.0	14258200.0	13522200.0	14452300.0	14007900.0	14183800.0	14623100.0	0	0.09371942955111266	-0.05495789363096325	False	0.01416452442159383	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	2	2.0	194206.0	1899700.0	1535830.0	1413520.0	2283260.0	156928.0	2	0.09381577904046663	1.5684528060800083	False	0.014190231362467868	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	15	15.0	37449200.0	37766400.0	35869900.0	37930100.0	38096000.0	35979800.0	0	0.09400972643964257	0.05812659196456885	False	0.014215938303341903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4.0	27278400.0	27045500.0	26586500.0	27939200.0	28035400.0	26470000.0	0	0.09413987516936505	0.04743379381499468	False	0.01424164524421594	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31677	OTSA_ECOLI	otsA	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	4	4.0	2401680.0	2232930.0	2503650.0	2372510.0	2399650.0	2585120.0	0	0.09428315768515853	-0.09664880711901204	False	0.014267352185089975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5.0	16398300.0	15771300.0	15992600.0	15799900.0	15151600.0	16050600.0	0	0.09544843968594746	-0.052116804527648525	False	0.01429305912596401	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31806	NNR_ECOLI	nnr	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	3	3.0	958377.0	844696.0	921856.0	905752.0	789144.0	942968.0	0	0.09580293744785165	-0.1527351078518566	False	0.014318766066838047	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1.0	793529.0	1337370.0	1456520.0	1647660.0	2045720.0	609122.0	0	0.09600587469925814	0.8151765909709902	False	0.014344473007712083	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1.0	22303000.0	27270900.0	25799800.0	25344700.0	27983700.0	24023000.0	0	0.096085259083736	0.16025189325655795	False	0.01437017994858612	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	105144000.0	109570000.0	104321000.0	107549000.0	110707000.0	108290000.0	0	0.09671737011534229	0.04501545286332189	False	0.014395886889460155	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30870	GLNE_ECOLI	glnE	Glutamate-ammonia-ligase adenylyltransferase	8	8.0	2317040.0	2105980.0	2092530.0	1985560.0	1995570.0	2371690.0	0	0.09676906258600164	-0.15579592296515188	False	0.01442159383033419	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10.0	6389540.0	7268820.0	6751220.0	7155370.0	7213850.0	6988280.0	0	0.09706071236254757	0.10429145553960006	False	0.014447300771208227	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12.0	69695000.0	76173300.0	72124900.0	74206000.0	75965400.0	74147000.0	0	0.09752139948826945	0.06771130960078216	False	0.014473007712082262	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7.0	9957010.0	10190200.0	9960820.0	10816500.0	10794200.0	8812240.0	0	0.09761685792835159	0.14650608796333534	False	0.0144987146529563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
