Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	14	14.0	26949600.0	27440000.0	24588400.0	27609500.0	25299800.0	28181100.0	0	0.08133268889056444	0.11529782468054649	False	0.013861386138613862	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	4	4.0	1734070.0	2076410.0	1405440.0	1864790.0	1832010.0	2164670.0	0	0.08142744059511008	0.2965098624876536	False	0.01388744137571652	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE91	CREA_ECOLI	creA	Protein CreA	6	6.0	21539900.0	20195400.0	20878800.0	19978700.0	20528600.0	18693400.0	0	0.08195840526932353	-0.09667313750876247	False	0.013913496612819178	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7.0	926877000.0	895776000.0	933850000.0	923583000.0	958948000.0	911870000.0	0	0.08235179462660833	-0.045978603001342586	False	0.013939551849921834	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7R1	RL9_ECOLI	rplI	50S ribosomal protein L9	18	18.0	1537850000.0	1557410000.0	1534340000.0	1579090000.0	1561170000.0	1571600000.0	0	0.0824167607084851	0.02308618315906862	False	0.013965607087024491	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	2	2.0	223449.0	130045.0	203677.0	144580.0	143874.0	81950.9	3	0.0825509155832898	-0.6792815471833386	False	0.01399166232412715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9.0	49257300.0	47519900.0	50580900.0	47850500.0	48808600.0	48660700.0	0	0.08265428270408577	-0.04550804582413152	False	0.014017717561229808	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5.0	6718640.0	7959920.0	7377580.0	7909890.0	7513620.0	8062970.0	0	0.08296439031716686	0.14729959768056491	False	0.014043772798332466	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	7	7.0	3973350.0	3524540.0	3653410.0	3386630.0	3579820.0	3095840.0	0	0.08422416257863242	-0.1633350918209306	False	0.014069828035435123	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8.0	13148900.0	13194200.0	13600700.0	12241800.0	13642000.0	12275300.0	0	0.08468002548566987	-0.0990584109576021	False	0.01409588327253778	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5.0	20997700.0	21723200.0	18984800.0	22112700.0	19328400.0	20793200.0	0	0.08530428087545806	0.123886637531313	False	0.014121938509640438	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	4	4.0	1985320.0	1876410.0	2120810.0	1498420.0	1886440.0	1685120.0	0	0.08536962012686089	-0.24405172731445796	False	0.014147993746743097	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32.0	278517000.0	285846000.0	275322000.0	287420000.0	282620000.0	281823000.0	0	0.08576965989292143	0.031779760816382674	False	0.014174048983845755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2.0	2926490.0	2521520.0	2939340.0	2803710.0	2880940.0	2486280.0	0	0.08579090146203781	-0.1631489032937666	False	0.01420010422094841	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	7	7.0	2902810.0	3185700.0	3212780.0	3441840.0	3108340.0	3456380.0	0	0.08628323386356881	0.12860310825037033	False	0.014226159458051068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12.0	15693000.0	16141000.0	15399100.0	15720700.0	15675200.0	15976500.0	0	0.0865668189566671	0.032662965952543484	False	0.014252214695153727	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13.0	238077000.0	229661000.0	235416000.0	235022000.0	236501000.0	232135000.0	0	0.08668739076143352	-0.027024941079720234	False	0.014278269932256385	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8.0	8127210.0	9688220.0	9002720.0	8851070.0	8483740.0	9500080.0	0	0.087450628808885	0.13053995342850236	False	0.014304325169359042	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6.0	12497500.0	11366300.0	12179000.0	11861400.0	12893100.0	12192000.0	0	0.08781033276180943	-0.0850137631104598	False	0.0143303804064617	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6.0	14684700.0	15345300.0	14419900.0	17086400.0	15318800.0	16228000.0	0	0.08792584128761295	0.13140761014051655	False	0.014356435643564357	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7X6	RIMM_ECOLI	rimM	Ribosome maturation factor RimM	10	10.0	36521700.0	36499700.0	37719500.0	34920500.0	37862200.0	36272800.0	0	0.08826091017029353	-0.057905556155633434	False	0.014382490880667015	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1.0	67701.5	4089750.0	137726.0	3668820.0	2940910.0	4107020.0	2	0.08847344783395734	1.9150384997564083	False	0.014408546117769672	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	33	33.0	61479400.0	58748400.0	60531500.0	60225800.0	61119600.0	60140200.0	0	0.08870417290245758	-0.03199076073201082	False	0.014434601354872331	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3.0	1767170.0	1898110.0	1532870.0	1798500.0	1663640.0	1840670.0	0	0.08981602868830667	0.157767365152397	False	0.014460656591974987	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2.0	1818150.0	1976900.0	1602810.0	1912730.0	1844970.0	2244340.0	0	0.09032403931270401	0.2201327669257839	False	0.014486711829077644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42.0	374946000.0	376648000.0	374272000.0	378912000.0	370122000.0	376333000.0	0	0.09033736083270982	0.01608926179366047	False	0.014512767066180304	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4.0	8485620.0	7129510.0	8004320.0	7379160.0	7593800.0	7327440.0	0	0.09056223809858403	-0.14134357793446428	False	0.014538822303282961	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36767	RDGC_ECOLI	rdgC	Recombination-associated protein RdgC	7	7.0	18835000.0	17096800.0	20127400.0	17770600.0	18439300.0	18268300.0	0	0.09073905848490814	-0.11141198153709271	False	0.014564877540385619	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	7	7.0	10007200.0	9181590.0	9792750.0	9406570.0	9550610.0	9587890.0	0	0.091875803488243	-0.0589186553641469	False	0.014590932777488274	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5.0	11216500.0	12031700.0	11618200.0	11636100.0	11285200.0	12488000.0	0	0.09200324069612362	0.08361368000064104	False	0.014616988014590934	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	8	8.0	2538350.0	2709170.0	2679080.0	2900120.0	2725730.0	2886610.0	0	0.09225393577386627	0.09705372120309534	False	0.014643043251693591	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	13	13.0	35615100.0	35977800.0	35673600.0	36958300.0	35634600.0	36919100.0	0	0.09239460529715131	0.039026891769998504	False	0.014669098488796248	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2.0	18793500.0	19393300.0	18107100.0	18594900.0	17524000.0	19697400.0	0	0.092787416670314	0.08395232606395069	False	0.014695153725898908	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	8	8.0	35962400.0	34112300.0	35170600.0	34543600.0	36129800.0	35394400.0	0	0.09280422843205735	-0.04386869454894286	False	0.014721208963001563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8.0	16203500.0	17439100.0	17153600.0	18333100.0	17332300.0	17863500.0	0	0.09284609272522061	0.08150949317549151	False	0.014747264200104221	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1.0	67701.5	684077.0	137726.0	305971.0	76588.2	350817.0	3	0.09313225021579981	2.2493166064187298	False	0.01477331943720688	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2.0	504752.0	301432.0	536778.0	391985.0	383535.0	349056.0	0	0.09332612740266907	-0.45101770649635486	False	0.014799374674309538	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3.0	1090580.0	1456110.0	137726.0	1475220.0	76588.2	1268290.0	2	0.09351238731816292	1.6863259537032722	False	0.014825429911412195	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5.0	2167970.0	2018810.0	2052640.0	1955500.0	2431510.0	1712420.0	0	0.09432394909021338	-0.22621488589516048	False	0.01485148514851485	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1.0	99002600.0	107676000.0	102507000.0	106190000.0	95748700.0	101298000.0	0	0.0951274745266437	0.0843856573297514	False	0.01487754038561751	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06974	FLIM_ECOLI	fliM	Flagellar motor switch protein FliM	9	9.0	11452400.0	11845400.0	11576400.0	12263600.0	11417000.0	12819100.0	0	0.09516959916073596	0.10039095101090027	False	0.014903595622720167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2.0	1872720.0	2176950.0	2117660.0	2925640.0	1891310.0	2581270.0	0	0.09540731938207651	0.3856004856954191	False	0.014929650859822825	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5.0	14119200.0	12516800.0	14316300.0	11237300.0	12018300.0	10299100.0	0	0.09548262731846892	-0.24848485204965232	False	0.014955706096925484	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05637	APAH_ECOLI	apaH	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]	8	8.0	9057920.0	10734700.0	9214940.0	10828700.0	9436740.0	9574750.0	0	0.09625449635308302	0.16829734758202977	False	0.01498176133402814	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3.0	22589700.0	22275000.0	22884100.0	21604900.0	22398300.0	22232800.0	0	0.09684305448239025	-0.0378912169671357	False	0.015007816571130797	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07000	PLDB_ECOLI	pldB	Lysophospholipase L2	1	1.0	2138760.0	1787680.0	1852250.0	1690920.0	2058230.0	1879640.0	0	0.09698843045731698	-0.17499469775931978	False	0.015033871808233455	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06616	ERA_ECOLI	era	GTPase Era	9	9.0	8605550.0	9062310.0	8861310.0	8808480.0	8384650.0	9099770.0	0	0.09711539413157012	0.06113692554959637	False	0.015059927045336114	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2.0	28932800.0	29203200.0	27120300.0	32739900.0	29087100.0	31598900.0	0	0.09727925216832814	0.13577379590732475	False	0.015085982282438772	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2.0	67701.5	731016.0	137726.0	757636.0	581593.0	723302.0	2	0.09754010138199078	1.4908482633780393	False	0.015112037519541427	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2.0	9979320.0	13722800.0	10398100.0	11792000.0	10945200.0	11500900.0	0	0.09760389849028704	0.24093241869855067	False	0.015138092756644086	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77757	ARNC_ECOLI	arnC	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	2	2.0	1369000.0	130045.0	1707510.0	1183160.0	1276690.0	81950.9	2	0.09761823338364144	-1.6416499604298644	False	0.015164147993746744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46925	CSDA_ECOLI	csdA	Cysteine sulfinate desulfinase	4	4.0	3001170.0	2939800.0	2424670.0	3514370.0	2575270.0	3112710.0	0	0.09766594654235067	0.25784834225405684	False	0.015190203230849401	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00561	AK1H_ECOLI	thrA	Bifunctional aspartokinase/homoserine dehydrogenase 1	12	12.0	11447000.0	11692100.0	11095700.0	12112300.0	11180000.0	11456700.0	0	0.09786601181243623	0.06435743151716533	False	0.01521625846795206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6.0	5010680.0	4646430.0	5514210.0	4635120.0	5015610.0	4919570.0	0	0.0979821859563804	-0.1300282064841427	False	0.015242313705054716	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12.0	18910500.0	22145800.0	20127700.0	21036700.0	20979400.0	21645600.0	0	0.09818778639176878	0.11123366141967282	False	0.015268368942157374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6.0	9684050.0	8826160.0	9572230.0	8839550.0	9703830.0	7554760.0	0	0.09832569686268282	-0.19947192077568932	False	0.015294424179260031	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	16	16.0	13728800.0	13291200.0	13524700.0	13468700.0	13843300.0	12841100.0	0	0.09869814239586192	-0.053489201374882	False	0.01532047941636269	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7U7	RS20_ECOLI	rpsT	30S ribosomal protein S20	6	6.0	308775000.0	319471000.0	317946000.0	327017000.0	309222000.0	341699000.0	0	0.09966706743583673	0.07836340596831778	False	0.015346534653465348	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor 3	18	18.0	33972100.0	34035700.0	35272500.0	32391800.0	34687800.0	33506800.0	0	0.09969180080545552	-0.056593633835578014	False	0.015372589890568004	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11.0	7293200.0	5886910.0	7131030.0	6786660.0	6818920.0	6472080.0	0	0.09973634201060888	-0.14998106838164066	False	0.015398645127670663	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5.0	4585390.0	4329280.0	4468390.0	4325170.0	4582940.0	3953030.0	0	0.09988402860162077	-0.11321674224541414	False	0.01542470036477332	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V8	RS4_ECOLI	rpsD	30S ribosomal protein S4	16	16.0	935644000.0	815152000.0	920520000.0	867638000.0	907158000.0	893359000.0	0	0.10028388827700387	-0.10118764517352832	False	0.015450755601875978	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18.0	31731000.0	31743500.0	32692200.0	31179600.0	32734900.0	31645500.0	0	0.10123131496962541	-0.03897303813530166	False	0.015476810838978635	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31473	RAVA_ECOLI	ravA	ATPase RavA	6	6.0	5752000.0	5039810.0	5351340.0	5205140.0	6072720.0	5212000.0	0	0.10223046828221385	-0.1521434644615961	False	0.015502866076081293	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14.0	67537600.0	68088500.0	65537200.0	71309000.0	68315900.0	69922000.0	0	0.10236382094685915	0.05570965509397491	False	0.01552892131318395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	7	7.0	43846700.0	41442000.0	42721500.0	43032000.0	44518200.0	40268600.0	0	0.10249673388328066	-0.07156378174783826	False	0.015554976550286608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM9	FLIY_ECOLI	fliY	Cystine-binding periplasmic protein	20	20.0	55841300.0	54587200.0	56714900.0	54671500.0	55471800.0	55621900.0	0	0.1025889409272721	-0.027280002180103798	False	0.015581031787389267	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27.0	16785600.0	15995800.0	16041200.0	16046300.0	16499700.0	15525900.0	0	0.1029148231149489	-0.05237155506214727	False	0.015607087024491925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33667	SELU_ECOLI	selU	tRNA 2-selenouridine synthase	2	2.0	2551500.0	2252340.0	2404630.0	1780970.0	2424320.0	2170910.0	0	0.10342661121461443	-0.25045893794804586	False	0.015633142261594582	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3.0	15860300.0	16512400.0	14584500.0	15615800.0	15256300.0	16761800.0	0	0.10418307081252347	0.09731051477941978	False	0.01565919749869724	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	26	26.0	156842000.0	153155000.0	164127000.0	157630000.0	163126000.0	155536000.0	0	0.10423034076398253	-0.05396679278475482	False	0.015685252735799897	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6.0	7453360.0	6689370.0	8049230.0	7224070.0	7428860.0	7278980.0	0	0.10454549497384874	-0.11377924118413851	False	0.015711307972902554	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	19	16.0	1241430000.0	1322290000.0	1313790000.0	1343130000.0	1251090000.0	1323190000.0	0	0.1054533647680279	0.06749300104313849	False	0.015737363210005212	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03024	GALR_ECOLI	galR	HTH-type transcriptional regulator GalR	3	3.0	6891140.0	6637240.0	7710350.0	7040800.0	7503630.0	6505550.0	0	0.10576898507858119	-0.1311977606443167	False	0.01576341844710787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12.0	38965100.0	37945500.0	39534800.0	38184700.0	38326900.0	36433300.0	0	0.10622674177654524	-0.05363217267755659	False	0.015789473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00946	MANA_ECOLI	manA	Mannose-6-phosphate isomerase	11	11.0	52110500.0	51371600.0	52099900.0	49352800.0	51992500.0	50547000.0	0	0.10646355353025261	-0.04628198681064645	False	0.015815528921313184	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	14	14.0	5892270.0	5313480.0	5717120.0	5670560.0	6308050.0	5578590.0	0	0.10684398950199081	-0.11343274506738452	False	0.015841584158415842	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1.0	67701.5	695419.0	554670.0	459259.0	76588.2	782635.0	2	0.107611966542892	1.4707758788491327	False	0.0158676393955185	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3.0	2889230.0	2863170.0	3366620.0	2444680.0	3564010.0	2926100.0	0	0.1080544986626638	-0.25411776840358535	False	0.015893694632621157	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEH1	RSEP_ECOLI	rseP	Regulator of sigma E protease	6	6.0	3354950.0	4120200.0	3469260.0	3905050.0	3642720.0	3599420.0	0	0.10807461744127847	0.1513514066719531	False	0.015919749869723814	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2.0	2456350.0	1559380.0	2859370.0	2462170.0	3389130.0	2291230.0	0	0.10831859332137092	-0.4635439637546561	False	0.01594580510682647	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	3165610.0	3717170.0	2359940.0	4263090.0	2948750.0	3105970.0	0	0.10896949913192733	0.3876027360715064	False	0.01597186034392913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4.0	471229.0	769599.0	662608.0	669056.0	646441.0	815984.0	0	0.11055581412057001	0.3407939124443586	False	0.01599791558103179	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77756	QUEC_ECOLI	queC	7-cyano-7-deazaguanine synthase	2	2.0	4284100.0	3965230.0	5358090.0	3978460.0	5297250.0	4232060.0	0	0.11056140532345737	-0.29511542823624826	False	0.016023970818134444	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1.0	1795480.0	1228660.0	1277600.0	144580.0	1201390.0	81950.9	2	0.11087545238572408	-1.554537122199757	False	0.0160500260552371	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04425	GSHB_ECOLI	gshB	Glutathione synthetase	14	14.0	34408600.0	37349000.0	36357000.0	37107400.0	35891800.0	36870700.0	0	0.1109264448387694	0.06182076125711639	False	0.016076081292339763	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5.0	1120710.0	1239860.0	1133130.0	1157750.0	1168070.0	1257390.0	0	0.11104378885501419	0.09506959031916651	False	0.01610213652944242	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7J7	RL11_ECOLI	rplK	50S ribosomal protein L11	9	9.0	910788000.0	896868000.0	913826000.0	912561000.0	931036000.0	893528000.0	0	0.111372009584863	-0.02785409948236603	False	0.016128191766545077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5.0	5339160.0	6489090.0	5198890.0	6092800.0	5824510.0	5663300.0	0	0.11197736137635438	0.15711769238908885	False	0.01615424700364773	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	2	2.0	921611.0	765448.0	836550.0	763476.0	1054490.0	764201.0	0	0.11200310743259172	-0.2946155514704001	False	0.016180302240750392	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V3	RS3_ECOLI	rpsC	30S ribosomal protein S3	19	19.0	886381000.0	835876000.0	878953000.0	861865000.0	891709000.0	873486000.0	0	0.11207251952485182	-0.04736459204320254	False	0.01620635747785305	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	3	3.0	8055480.0	6940200.0	8535020.0	6253120.0	7701380.0	7778110.0	0	0.11209570941917432	-0.2120489082296957	False	0.016232412714955707	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	8	8.0	8248980.0	9452160.0	9420040.0	9526310.0	8880480.0	10142700.0	0	0.11210461109483315	0.1333836284224463	False	0.016258467952058365	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
