Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P62556	SOPA_ECOLI	sopA	Protein SopA	6	6.0	22573600.0	24877200.0	22491600.0	22954400.0	22809400.0	22675100.0	0	0.28353532593247743	0.06049138996604217	False	0.021365524402907583	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6.0	86977900.0	92655400.0	89156400.0	89228300.0	89003200.0	89391800.0	0	0.2840089467936415	0.028836948659461962	False	0.021391484942886813	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17.0	36721000.0	36798500.0	37352600.0	34848600.0	36197300.0	36308200.0	0	0.28423637090867	-0.03355105281256222	False	0.021417445482866043	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3.0	17331700.0	17890700.0	17726100.0	16056900.0	16153000.0	17613600.0	0	0.28531370409423074	-0.07219192557455162	False	0.021443406022845276	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	19	19.0	30538500.0	28468800.0	30039300.0	30034800.0	30469800.0	31038800.0	0	0.28557287243962454	-0.04223493961241553	False	0.021469366562824506	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10.0	19594500.0	23560400.0	19124800.0	20187100.0	19774700.0	19623500.0	0	0.285647517604076	0.12270625298990506	False	0.021495327102803743	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3.0	64784300.0	64860300.0	63114000.0	66453000.0	69850000.0	66564700.0	0	0.28583811337257126	0.04887144227283355	False	0.021521287642782973	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	4	4.0	6096690.0	7033810.0	6239480.0	6257840.0	7065280.0	6775580.0	0	0.2870687516510885	0.0910601198094358	False	0.021547248182762203	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2.0	624160.0	937170.0	500552.0	571202.0	539331.0	361025.0	0	0.289997799826799	0.4628277235922958	False	0.021573208722741436	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5.0	3683180.0	5270160.0	4985640.0	5332380.0	4930670.0	5006530.0	0	0.2905550906933155	0.1837782421396732	False	0.021599169262720666	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8.0	6403690.0	6975930.0	6236840.0	6333820.0	6824450.0	6640310.0	0	0.29081075387901634	0.06248024405259829	False	0.0216251298026999	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		1	1.0	198096.0	266283.0	476860.0	849608.0	981088.0	488389.0	2	0.2925728552842217	0.8500334098427419	False	0.02165109034267913	False	True	Human	True	False	False	False	diann231	manual	min	0.5
P05100	3MG1_ECOLI	tag	DNA-3-methyladenine glycosylase 1	2	2.0	6599490.0	5828360.0	6278040.0	5323700.0	5368170.0	5299670.0	0	0.2928913834381636	-0.13789621259789878	False	0.02167705088265836	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	5	5.0	8609500.0	9404220.0	9920730.0	10011300.0	9936880.0	9197660.0	0	0.29326728878388036	0.08214063389723049	False	0.021703011422637593	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7.0	13287100.0	11592800.0	13084300.0	12921200.0	13005600.0	13081300.0	0	0.2933458485585522	-0.07247958921735721	False	0.021728971962616823	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15.0	17591000.0	18394700.0	18092000.0	17973900.0	17951400.0	17894000.0	0	0.2934497272016187	0.01986967866166965	False	0.021754932502596056	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	9	9.0	46345000.0	45241100.0	44846300.0	46915100.0	48810800.0	45406800.0	0	0.29348667958433017	0.04542005435464332	False	0.021780893042575286	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8.0	191007000.0	161553000.0	203917000.0	194223000.0	192283000.0	197744000.0	0	0.29356539234166673	-0.11289295250767133	False	0.021806853582554516	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AED7	DAPE_ECOLI	dapE	Succinyl-diaminopimelate desuccinylase	8	8.0	20605400.0	21198300.0	19997700.0	20242300.0	20259700.0	19357400.0	0	0.2938094934578261	0.04126509036770597	False	0.02183281412253375	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6.0	9195490.0	9103210.0	9366820.0	9467610.0	8875440.0	9733280.0	0	0.2939124599767557	-0.04396764788572161	False	0.02185877466251298	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3.0	38270800.0	42431600.0	35611500.0	37913800.0	37064600.0	36441800.0	0	0.29406498116043284	0.0898073121863329	False	0.021884735202492216	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12.0	29435500.0	37067000.0	30853500.0	31048100.0	30763700.0	29945600.0	0	0.2944470163404387	0.13198050103269632	False	0.021910695742471446	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	15	15.0	27639300.0	28282400.0	29562200.0	28302800.0	27546400.0	29831000.0	0	0.2948164268492153	-0.04890645666365278	False	0.021936656282450676	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15.0	14361300.0	14476300.0	14159200.0	12933900.0	13331600.0	14163900.0	0	0.29539801102600616	-0.06719917899917795	False	0.02196261682242991	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2.0	1712780.0	1062750.0	205774.0	225120.0	214696.0	1815120.0	3	0.29548310088739793	-1.313167603860772	False	0.02198857736240914	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	13	13.0	6117010.0	7908780.0	6625550.0	6538620.0	6733860.0	6644130.0	0	0.29672806968272486	0.12772190789911728	False	0.022014537902388373	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33570	TKT2_ECOLI	tktB	Transketolase 2	11	11.0	12717100.0	14020400.0	12247800.0	12640900.0	12612700.0	12369900.0	0	0.2968474364720549	0.07305353924620366	False	0.022040498442367603	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2.0	6440230.0	6017740.0	5751130.0	6301310.0	6673290.0	4754180.0	0	0.29734709905455103	0.16451205576676067	False	0.022066458982346833	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7.0	18055500.0	18966900.0	18914700.0	18771400.0	19229700.0	18837800.0	0	0.2973509856817098	0.029679812556822473	False	0.022092419522326066	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3.0	1111640.0	1321280.0	1227620.0	1272500.0	1539660.0	1384940.0	0	0.29797973925603954	0.15041239338485923	False	0.022118380062305296	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3.0	6409890.0	6650040.0	6995210.0	6408800.0	6494130.0	7715300.0	0	0.29926107267447183	-0.11124939574710635	False	0.02214434060228453	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	64	59.0	2198350000.0	1994180000.0	2214310000.0	2199640000.0	2187250000.0	2244300000.0	0	0.2995123037970291	-0.0610651390953665	False	0.02217030114226376	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	3	3.0	10132500.0	10458700.0	10273900.0	9892580.0	9356110.0	10634500.0	0	0.2999922994874441	-0.0633485276504141	False	0.02219626168224299	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2.0	20973300.0	266283.0	19627100.0	17688200.0	19443400.0	22200800.0	1	0.3000620216850763	-0.7478355211843626	False	0.022222222222222223	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3.0	5851680.0	6988010.0	7560610.0	7171170.0	7477910.0	5902110.0	0	0.3001232819257787	0.16382962122218359	False	0.022248182762201453	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6.0	10544500.0	11663100.0	10728900.0	10515700.0	10800400.0	10274900.0	0	0.30032684212336724	0.06399413594413833	False	0.02227414330218069	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	21	21.0	65910400.0	66317100.0	69212900.0	66614000.0	66684300.0	73062600.0	0	0.30085588224647364	-0.060649334677952985	False	0.02230010384215992	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	20	20.0	47784100.0	52242900.0	49866800.0	51181200.0	49756900.0	51157900.0	0	0.30322063277995437	0.04177751724950182	False	0.02232606438213915	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	7	7.0	35377000.0	33665500.0	34060200.0	34248400.0	34850100.0	35248400.0	0	0.3043759167136496	-0.026728054278291145	False	0.022352024922118383	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1.0	1656320.0	266283.0	1715530.0	1677870.0	1389750.0	1724650.0	1	0.30556921450375635	-0.6122946926788108	False	0.022377985462097613	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7W7	RS8_ECOLI	rpsH	30S ribosomal protein S8	7	7.0	241242000.0	189063000.0	246637000.0	238922000.0	230114000.0	232814000.0	0	0.3058127774817791	-0.13108020304659498	False	0.022403946002076847	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	23739600.0	24997800.0	22234400.0	24573200.0	24298000.0	24830300.0	0	0.30597603633154585	0.06113206837377508	False	0.022429906542056077	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4.0	4115710.0	4111070.0	4381130.0	4504520.0	4826760.0	4094730.0	0	0.30611731285535626	0.09432719400492262	False	0.022455867082035307	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77434	ALAC_ECOLI	alaC	Glutamate-pyruvate aminotransferase AlaC	6	6.0	8977070.0	9859520.0	8895480.0	8999870.0	9333080.0	9286970.0	0	0.3062041484159359	0.0538518983732504	False	0.02248182762201454	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7.0	32371200.0	32411700.0	31587100.0	30376300.0	29934600.0	31869300.0	0	0.3062651032424529	-0.04752021585476603	False	0.02250778816199377	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	16	16.0	68054200.0	56311300.0	66667500.0	66391300.0	65288400.0	66255600.0	0	0.3068597455720825	-0.09636896591060357	False	0.022533748701973003	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6.0	12156600.0	11176100.0	11229000.0	11152800.0	11503200.0	11556700.0	0	0.3070985429857543	-0.046581843841903225	False	0.022559709241952233	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3.0	15546600.0	15226500.0	15545400.0	15039500.0	15360500.0	15131100.0	0	0.3073872886301072	-0.01874202971480391	False	0.022585669781931463	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AE88	CPXR_ECOLI	cpxR	Transcriptional regulatory protein CpxR	8	8.0	20098900.0	19504300.0	19615100.0	21413800.0	21834000.0	20135100.0	0	0.3081395136969451	0.06833418733980563	False	0.022611630321910697	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5.0	1191830.0	1578600.0	1219140.0	1248630.0	1269360.0	1254410.0	0	0.30931264565867067	0.16046073618385864	False	0.022637590861889927	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2.0	1011600.0	1760560.0	1181010.0	1129330.0	1260100.0	1182200.0	0	0.3100088262109576	0.2983015785920328	False	0.022663551401869163	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2.0	2609420.0	266283.0	205774.0	4276590.0	3785290.0	153245.0	3	0.31004021999981357	1.4882938388288562	False	0.022689511941848393	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13.0	9470060.0	9600530.0	9611790.0	9161100.0	9040210.0	9407050.0	0	0.3102569541421468	-0.0352195505569455	False	0.022715472481827623	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P30855	EVGS_ECOLI	evgS	Sensor protein EvgS	4	4.0	1326170.0	1344080.0	1527870.0	2052870.0	1747530.0	1464710.0	0	0.3106527209926401	0.25241145250564206	False	0.022741433021806857	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3.0	3769000.0	3367890.0	3023230.0	3114810.0	3039150.0	3678970.0	0	0.31202046062489325	-0.13711297759794397	False	0.022767393561786087	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	8	8.0	7968100.0	9239530.0	8205140.0	8292870.0	8044680.0	7945650.0	0	0.31222707321611254	0.08468805572712161	False	0.02279335410176532	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2.0	198096.0	266283.0	715631.0	806728.0	952026.0	153245.0	3	0.3126212436317568	0.9244259513586025	False	0.02281931464174455	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	33	33.0	63769500.0	61155400.0	61754200.0	63135600.0	62301000.0	65208400.0	0	0.31331300097815157	-0.03166053506700455	False	0.02284527518172378	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P07364	CHER_ECOLI	cheR	Chemotaxis protein methyltransferase	3	3.0	253193.0	266283.0	308259.0	249687.0	278097.0	384193.0	1	0.31359378031829793	-0.2520379490720038	False	0.022871235721703013	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	3	3.0	6765290.0	7032330.0	6466980.0	6668740.0	6866960.0	6813910.0	0	0.3136189362225848	0.03707627665502752	False	0.022897196261682243	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77748	YDIJ_ECOLI	ydiJ	Uncharacterized protein YdiJ	7	7.0	3224960.0	4060600.0	3732930.0	4068300.0	3586650.0	3875940.0	0	0.31386419033417995	0.11288132685008409	False	0.022923156801661477	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	42	42.0	126925000.0	131974000.0	125688000.0	127496000.0	127719000.0	128583000.0	0	0.3154880980735102	0.02250498566524596	False	0.022949117341640707	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13009	METH_ECOLI	metH	Methionine synthase	25	25.0	13327500.0	12802900.0	12259000.0	11691800.0	12037000.0	12520500.0	0	0.31697650955328655	-0.06090714448229038	False	0.022975077881619937	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15.0	763885000.0	647432000.0	757235000.0	754866000.0	752172000.0	773441000.0	0	0.31700921499280665	-0.09088515101333301	False	0.02300103842159917	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P30131	HYPF_ECOLI	hypF	Carbamoyltransferase HypF	1	1.0	771050.0	705458.0	643858.0	1030370.0	764724.0	689184.0	0	0.31717865433898956	0.24904881991545877	False	0.0230269989615784	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3.0	35232300.0	20044900.0	35454100.0	33293400.0	34580500.0	35606000.0	0	0.318094698669932	-0.27379484634322526	False	0.023052959501557637	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEN1	FRE_ECOLI	fre	NAD(P)H-flavin reductase	7	7.0	32330300.0	32781300.0	33441500.0	32313600.0	32634700.0	34937800.0	0	0.3181604384358203	-0.04333372083306942	False	0.023078920041536867	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2.0	1853960.0	266283.0	2163290.0	1481500.0	2209390.0	2163530.0	1	0.32019077473679625	-0.6433187758188038	False	0.023104880581516097	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3.0	87215600.0	88647600.0	94596300.0	89864300.0	87714800.0	93312600.0	0	0.3215215181129709	-0.04742935115958931	False	0.02313084112149533	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9.0	44279500.0	43844200.0	43903200.0	44215600.0	43823900.0	45168200.0	0	0.3219318283441638	-0.015961294301711955	False	0.02315680166147456	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3.0	6470500.0	4833740.0	6039950.0	5935860.0	6156620.0	6016570.0	0	0.32239911130486876	-0.1303710246379439	False	0.023182762201453794	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	34	34.0	77910800.0	82064200.0	78001000.0	78319400.0	78789000.0	78668600.0	0	0.3224211436180307	0.02796964525995771	False	0.023208722741433024	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2.0	1544770.0	1130090.0	1123500.0	1086920.0	1245950.0	1276500.0	0	0.32303828324323225	-0.18793546295660982	False	0.023234683281412254	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7J7	RL11_ECOLI	rplK	50S ribosomal protein L11	9	9.0	1094920000.0	899529000.0	1135300000.0	1077020000.0	1112340000.0	1114650000.0	0	0.3236175908007333	-0.11486211262227665	False	0.023260643821391487	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3.0	3855390.0	3607550.0	3725190.0	3587020.0	3518500.0	3516280.0	0	0.3237181155317931	-0.05077953864222681	False	0.023286604361370717	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P32685	YJBD_ECOLI	yjbD	Uncharacterized protein YjbD	2	2.0	2956490.0	2298330.0	2687290.0	2923960.0	2855400.0	3391670.0	0	0.32576609432510245	-0.1616536742642934	False	0.02331256490134995	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	179746000.0	181385000.0	188758000.0	184691000.0	176973000.0	186328000.0	0	0.3264575461265321	-0.03096861755881956	False	0.02333852544132918	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37344	PSPF_ECOLI	pspF	Psp operon transcriptional activator	2	2.0	3410740.0	4473850.0	4229720.0	225120.0	214696.0	2744590.0	2	0.3266814097760499	-1.0796364613752396	False	0.02336448598130841	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	2	2.0	5955250.0	5930420.0	6447970.0	5998960.0	6271010.0	6486050.0	0	0.3274262870097587	-0.05359758302195919	False	0.023390446521287644	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5.0	7003450.0	7040830.0	7520600.0	8203410.0	8684340.0	7522690.0	0	0.32775249934765754	0.11816944158228057	False	0.023416407061266874	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P32684	RLUF_ECOLI	rluF	Ribosomal large subunit pseudouridine synthase F	2	2.0	3791610.0	5687500.0	4600950.0	4566710.0	4656690.0	4889490.0	0	0.32789887817935576	0.16688950452020632	False	0.02344236760124611	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6.0	6914300.0	6762860.0	6509670.0	6849830.0	6871960.0	5750560.0	0	0.32857612808995895	0.09535202791455814	False	0.02346832814122534	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21.0	129568000.0	130317000.0	131518000.0	130550000.0	129371000.0	132343000.0	0	0.328811906930774	-0.011749034523240704	False	0.02349428868120457	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12.0	26663100.0	26790500.0	27169400.0	26350200.0	25676900.0	26344400.0	0	0.3288374301109509	-0.02466881747422943	False	0.023520249221183804	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	4	4.0	2187300.0	2288160.0	2200060.0	2271460.0	2127430.0	2090900.0	0	0.3295724065518226	0.04576353383520415	False	0.023546209761163034	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1.0	3851930.0	266283.0	3147740.0	3084940.0	3281880.0	3356500.0	1	0.32986337433196083	-0.6427347192810811	False	0.023572170301142267	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7.0	15434600.0	14553300.0	16183400.0	15989300.0	15945200.0	17129800.0	0	0.33035987796208016	-0.06848495813548884	False	0.023598130841121497	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8.0	104690000.0	93724300.0	101119000.0	102816000.0	99176900.0	100228000.0	0	0.33113542543855884	-0.049487927541900026	False	0.023624091381100727	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5.0	4081450.0	5477940.0	5109540.0	5437060.0	5255840.0	5432040.0	0	0.3321253758948998	0.14515234271051694	False	0.02365005192107996	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9.0	10267100.0	13416000.0	13151500.0	12329500.0	13385100.0	12402400.0	0	0.332617302874363	0.1274916186337183	False	0.02367601246105919	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2.0	835911.0	974597.0	696463.0	827349.0	935297.0	931399.0	0	0.3341048712182059	0.1518541770132409	False	0.023701973001038424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5.0	15852200.0	18394500.0	16062400.0	16166600.0	16394900.0	16369800.0	0	0.3345588590736073	0.07769488160030207	False	0.023727933541017654	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1.0	3829910.0	266283.0	3956780.0	3845760.0	3344900.0	3897380.0	1	0.33499975790329484	-0.6478866876957595	False	0.023753894080996884	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	38	38.0	26582700.0	29206600.0	26397200.0	26653800.0	27368200.0	27365700.0	0	0.33566970338858937	0.05086035042257941	False	0.023779854620976117	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6.0	40790300.0	45167500.0	39676400.0	40474500.0	40508000.0	39817900.0	0	0.3358202195789823	0.0686882597754448	False	0.023805815160955347	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2.0	1931520.0	266283.0	1430520.0	1226720.0	1870180.0	1757930.0	1	0.3358688348428395	-0.6063080749197179	False	0.02383177570093458	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
