Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P33235	FLGK_ECOLI	flgK	Flagellar hook-associated protein 1	10	10.0	25495200.0	24681900.0	24493300.0	24138700.0	25072900.0	23404500.0	0	0.11882810545877748	0.05557090246491987	False	0.013285272914521112	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77561	YDEP_ECOLI	ydeP	Protein YdeP	4	4.0	1696650.0	1454830.0	1546610.0	1539460.0	1774840.0	1529980.0	0	0.11930037085754049	0.14945619161235466	False	0.013311019567456232	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4.0	7907480.0	7230300.0	7350580.0	7417160.0	8016600.0	7115120.0	0	0.11981119702420046	0.0969104915321558	False	0.013336766220391351	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02359	RS7_ECOLI	rpsG	30S ribosomal protein S7	14	14.0	1026830000.0	1025740000.0	994729000.0	1050750000.0	969742000.0	1035710000.0	0	0.1199268305647727	-0.05716168642248467	False	0.013362512873326468	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12.0	119301000.0	123204000.0	115878000.0	124988000.0	113793000.0	117540000.0	0	0.12030049518227057	-0.06767557641915652	False	0.013388259526261586	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS	Cytochrome	Cytochrome		4	4.0	3753790.0	4415860.0	1890930.0	4110980.0	1557770.0	3863050.0	0	0.1203771377799752	-0.7825957215423249	False	0.013414006179196705	False	False	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52.0	62767000.0	62783000.0	60691000.0	64065000.0	60113900.0	62589500.0	0	0.12060622044878164	-0.0453767097898586	False	0.013439752832131823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8.0	15369700.0	14981600.0	15394300.0	15186700.0	15472800.0	14501100.0	0	0.12060867662072028	0.049754677424960474	False	0.013465499485066942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	8	8.0	41606200.0	42477500.0	41583000.0	42035000.0	40402700.0	41997900.0	0	0.12065145827493662	-0.033671794369203825	False	0.013491246138002061	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1.0	7635080.0	7277290.0	7196890.0	6580920.0	7850280.0	7132740.0	0	0.12098529226248127	0.11179629666779815	False	0.013516992790937179	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4.0	1623050.0	1506820.0	1650060.0	1465700.0	1699180.0	1633100.0	0	0.12106292480992126	0.1105150591613493	False	0.013542739443872296	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2.0	215905000.0	206607000.0	213877000.0	212300000.0	216322000.0	199852000.0	0	0.12127387100526107	0.062388802145118015	False	0.013568486096807416	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	3	3.0	7109800.0	6755730.0	6789000.0	6835580.0	6998680.0	6510580.0	0	0.12240491006102355	0.05599782864561965	False	0.013594232749742535	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3.0	5031700.0	4856640.0	5265680.0	4990070.0	4977710.0	4776360.0	0	0.12273688320367238	0.06293465463961193	False	0.013619979402677654	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2.0	1596740.0	1560940.0	1873700.0	1587550.0	1816740.0	1179090.0	0	0.12292674181703593	0.28893795393244126	False	0.01364572605561277	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3.0	22590900.0	21745200.0	22044900.0	22093800.0	22935900.0	20701600.0	0	0.12305738429742444	0.06621216169979985	False	0.01367147270854789	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1.0	1798750.0	2116050.0	1912300.0	2157250.0	1987300.0	1937270.0	0	0.12406994812218163	-0.12418144708106156	False	0.013697219361483009	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7U7	RS20_ECOLI	rpsT	30S ribosomal protein S20	6	6.0	344747000.0	351417000.0	339830000.0	380579000.0	353174000.0	366104000.0	0	0.12436347031490423	-0.08154911919586447	False	0.013722966014418126	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5.0	4305140.0	4120450.0	4074050.0	3822640.0	4138770.0	3731150.0	0	0.12443038442039261	0.10067083871862567	False	0.013748712667353245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04335	FRSA_ECOLI	frsA	Esterase FrsA	14	14.0	16715400.0	16578400.0	16241700.0	16878500.0	16067400.0	16958900.0	0	0.12450570263118615	-0.04037301982179477	False	0.013774459320288363	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11557	DAMX_ECOLI	damX	Protein DamX	9	9.0	29255600.0	28782300.0	29918900.0	29316300.0	29432700.0	29025000.0	0	0.12469814853974197	0.024360365022313018	False	0.013800205973223482	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	24	24.0	20320400.0	20508200.0	20082700.0	21016400.0	19842200.0	20283900.0	0	0.12492037462928317	-0.036956558647473964	False	0.0138259526261586	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	7	7.0	8884960.0	8697360.0	9346000.0	8758260.0	9483340.0	8967900.0	0	0.12576422361424974	0.06880790139554831	False	0.013851699279093719	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEF4	DPIA_ECOLI	dpiA	Transcriptional regulatory protein DpiA	4	4.0	4688070.0	4386660.0	4373750.0	4340990.0	4714370.0	4257380.0	0	0.12589804624564813	0.08532759835298535	False	0.013877445932028838	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31697	FIMC_ECOLI	fimC	Chaperone protein FimC	11	10.0	21420900.0	20883300.0	21576900.0	21300500.0	21149000.0	20841900.0	0	0.12602893823014197	0.025437060857248093	False	0.013903192584963954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14.0	183052000.0	197260000.0	172613000.0	201935000.0	190325000.0	186601000.0	0	0.12615545498626868	-0.1015238141567146	False	0.013928939237899073	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12.0	23815200.0	23866500.0	23062500.0	24457300.0	23728900.0	24031200.0	0	0.12623194696990891	-0.035289669101924256	False	0.013954685890834193	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18.0	62509900.0	59989700.0	63524800.0	59981400.0	60672700.0	60586500.0	0	0.12654200297331086	0.04831996153260391	False	0.013980432543769312	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6.0	37226700.0	35403500.0	36723100.0	35413900.0	35780800.0	35887600.0	0	0.12763863630120087	0.04033811890580675	False	0.01400617919670443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46856	YQHD_ECOLI	yqhD	Alcohol dehydrogenase YqhD	16	16.0	29176900.0	27913000.0	28936100.0	29027300.0	29467900.0	28352100.0	0	0.12791008554903566	0.038199079729729836	False	0.014031925849639547	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	41040100.0	39384100.0	43535000.0	40359000.0	45776500.0	40690300.0	0	0.12792513348851747	0.11417273867218336	False	0.014057672502574666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16.0	215597000.0	223115000.0	212109000.0	226290000.0	217646000.0	216444000.0	0	0.12799744571769497	-0.04510876566230036	False	0.014083419155509784	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8.0	13078000.0	13314000.0	12271400.0	14098900.0	13213000.0	13379700.0	0	0.1287018856244546	-0.08111262011671522	False	0.014109165808444903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE06	ACRA_ECOLI	acrA	Acriflavine resistance protein A	15	14.0	113193000.0	113754000.0	112266000.0	115151000.0	113943000.0	114172000.0	0	0.12886474048014585	-0.015537344066545245	False	0.014134912461380022	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3.0	2049200.0	1994820.0	2204760.0	1848060.0	2026900.0	2004920.0	0	0.12910359791326456	0.10306814143788427	False	0.01416065911431514	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6.0	18387200.0	18512400.0	17966900.0	18740400.0	17752200.0	18230500.0	0	0.12949438012561118	-0.036257010325351315	False	0.014186405767250257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	25	25.0	28491300.0	27767500.0	28899500.0	28563800.0	29425900.0	28402800.0	0	0.12973393535106245	0.03502990723303502	False	0.014212152420185377	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q47147	YAFJ_ECOLI	yafJ	Putative glutamine amidotransferase YafJ	4	4.0	4436540.0	4709590.0	4444750.0	4556440.0	4439860.0	4508540.0	0	0.13000459416610066	-0.04828864893013965	False	0.014237899073120496	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7.0	56041000.0	52154500.0	54322500.0	53786500.0	54962800.0	54453200.0	0	0.13061899510591257	0.04369427230052797	False	0.014263645726055615	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	7	7.0	6209410.0	6513530.0	6317930.0	6470320.0	6440070.0	6466920.0	0	0.13066780440332465	-0.03630457630817655	False	0.014289392378990731	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4.0	5725900.0	5863210.0	5628520.0	6034900.0	5350720.0	6778410.0	0	0.1309774118285988	-0.1609335889590895	False	0.01431513903192585	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06611	BTUD_ECOLI	btuD	Vitamin B12 import ATP-binding protein BtuD	2	2.0	988493.0	881581.0	1018980.0	170587.0	993835.0	121946.0	2	0.13103559377578697	1.354018885685575	False	0.01434088568486097	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	4	4.0	4675000.0	4553510.0	4943880.0	4291710.0	4576170.0	3790550.0	0	0.1312230876522171	0.16787434867761647	False	0.014366632337796087	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGC7	SMP_ECOLI	smp	Protein smp	2	2.0	661887.0	763373.0	740514.0	787866.0	655542.0	710253.0	0	0.13199967311462033	-0.13607186880987135	False	0.014392378990731206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9.0	21593000.0	21336600.0	22359800.0	21588800.0	21685800.0	20976200.0	0	0.1320611048644465	0.0386924135230073	False	0.014418125643666324	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	65296100.0	59254600.0	61045600.0	59713300.0	62300300.0	60839700.0	0	0.13228558849601563	0.06919691798671161	False	0.014443872296601443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10.0	102772000.0	102816000.0	102343000.0	100599000.0	104848000.0	100073000.0	0	0.13230650074141057	0.03045653954357424	False	0.01446961894953656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1.0	298562.0	394926.0	370205.0	588599.0	382653.0	462124.0	0	0.1323145896493639	-0.4593782289441407	False	0.01449536560247168	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8.0	18568600.0	19499200.0	18629900.0	19518900.0	18813700.0	18762200.0	0	0.1323208313176173	-0.0448366001531089	False	0.014521112255406799	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	3	3.0	4349330.0	4435740.0	4625540.0	4075480.0	4460880.0	4099720.0	0	0.13235263480067108	0.0914010406654424	False	0.014546858908341915	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	52	52.0	950473000.0	953338000.0	923240000.0	959097000.0	929430000.0	948413000.0	0	0.13243246900498956	-0.029397503592584754	False	0.014572605561277034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3.0	37178400.0	33459200.0	36228800.0	35974700.0	37721000.0	35930800.0	0	0.13249795032824652	0.07683335648434034	False	0.014598352214212153	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5.0	7183540.0	6935000.0	7670090.0	7344580.0	8127760.0	6144920.0	0	0.132593521447697	0.17016529914195047	False	0.014624098867147273	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AES6	GYRB_ECOLI	gyrB	DNA gyrase subunit B	39	39.0	37724200.0	37291700.0	37208000.0	37114900.0	38406500.0	36427700.0	0	0.1330398945953039	0.032236137135886	False	0.01464984552008239	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5.0	10276400.0	9828520.0	10180800.0	10182800.0	10526200.0	9394800.0	0	0.13324691940906472	0.07537902874004913	False	0.014675592173017508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6.0	2589480.0	2535500.0	2314550.0	2830630.0	2170440.0	2588590.0	0	0.13340946419283203	-0.16918908048411632	False	0.014701338825952627	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	3	3.0	1662390.0	1556770.0	1927500.0	170587.0	1652570.0	121946.0	2	0.1334460671911448	1.503262325373267	False	0.014727085478887745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7.0	105210000.0	107610000.0	105412000.0	108364000.0	100473000.0	106336000.0	0	0.134514556232739	-0.05109374250512833	False	0.014752832131822864	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	11	11.0	280503000.0	273116000.0	272222000.0	273270000.0	284153000.0	265222000.0	0	0.1346882307645809	0.044234236375980146	False	0.014778578784757983	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1.0	1613420.0	1667190.0	1837630.0	1592820.0	1797710.0	1409960.0	0	0.13507803634167928	0.16856334964572683	False	0.0148043254376931	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	7	7.0	68478700.0	71992500.0	66332100.0	72970400.0	67110700.0	67832500.0	0	0.13514378348646655	-0.07567243170525378	False	0.014830072090628218	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22.0	324948000.0	322677000.0	320910000.0	318307000.0	329030000.0	312317000.0	0	0.1361087875521944	0.03230467460014412	False	0.014855818743563337	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8.0	27856700.0	30543300.0	26018400.0	30880400.0	29036000.0	28239500.0	0	0.1361555044686557	-0.11295072855170946	False	0.014881565396498457	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3.0	8376440.0	8903380.0	8070180.0	8784970.0	8662530.0	8588530.0	0	0.1367006256682232	-0.06558079559578239	False	0.014907312049433574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	6	6.0	8219990.0	8109650.0	8943530.0	8099550.0	9136860.0	8075340.0	0	0.1375215625269769	0.11504548543267437	False	0.014933058702368692	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	22615600.0	21624800.0	21737400.0	21436700.0	22247300.0	21801300.0	0	0.13765336220380403	0.038137372451778465	False	0.014958805355303811	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	2	2.0	27137800.0	25484300.0	29164200.0	25816700.0	26193300.0	25064300.0	0	0.13800109627145427	0.11139469317683222	False	0.01498455200823893	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	7	7.0	11843800.0	11492500.0	11645300.0	11395900.0	12797800.0	10980000.0	0	0.1380238668341316	0.09950897913202954	False	0.015010298661174048	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21.0	26519000.0	27526300.0	26612300.0	27408600.0	26956200.0	26764100.0	0	0.1381485784423312	-0.028741334427321356	False	0.015036045314109167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2.0	581165.0	713814.0	659731.0	905675.0	623059.0	699945.0	0	0.1386046129189774	-0.3154057640093912	False	0.015061791967044285	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	2823480.0	3105350.0	2618130.0	2943350.0	2981600.0	3087010.0	0	0.1386346357628534	-0.11714672060032458	False	0.015087538619979402	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Y8	RNPA_ECOLI	rnpA	Ribonuclease P protein component	3	3.0	6573100.0	7302090.0	7160490.0	7350860.0	6559540.0	6986960.0	0	0.13867960355546333	-0.09270309637359737	False	0.015113285272914521	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4.0	3357830.0	3248290.0	3032010.0	3404790.0	3013260.0	3537570.0	0	0.1390197841778155	-0.11603770936588562	False	0.01513903192584964	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	171332000.0	170887000.0	164174000.0	181448000.0	172096000.0	177490000.0	0	0.13910690721530525	-0.06181816589837332	False	0.01516477857878476	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9.0	339942000.0	318421000.0	323402000.0	323071000.0	337365000.0	324035000.0	0	0.13927421055406547	0.05163399996637772	False	0.015190525231719876	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2.0	22759000.0	19943000.0	20371700.0	19620300.0	20991600.0	19521100.0	0	0.13941759780707083	0.11804890715626286	False	0.015216271884654995	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11.0	24160100.0	23073600.0	24123400.0	23723000.0	24517400.0	24055000.0	0	0.13946927055671937	0.039155852784824724	False	0.015242018537590114	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06715	GSHR_ECOLI	gor	Glutathione reductase	13	13.0	23246700.0	24014800.0	23922700.0	24427600.0	23903700.0	24129700.0	0	0.14030043344683332	-0.030111390739947834	False	0.015267765190525234	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	3	3.0	3070850.0	3618850.0	3584600.0	4154780.0	3436760.0	3618490.0	0	0.14078639215766012	-0.17479411674238954	False	0.015293511843460351	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10.0	150782000.0	151021000.0	148186000.0	153627000.0	146043000.0	150033000.0	0	0.14165870387086926	-0.031013720903929946	False	0.015319258496395469	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	3	3.0	1675870.0	183979.0	1671680.0	1460580.0	1470680.0	121946.0	2	0.1418969742056229	1.4476054300969834	False	0.015345005149330588	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13.0	20663500.0	20464100.0	20655500.0	20637000.0	21066700.0	20038300.0	0	0.14192502963412432	0.029112979378887596	False	0.015370751802265705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	9	9.0	6384800.0	6691500.0	6067510.0	6194080.0	5893580.0	6619710.0	0	0.14223974642206416	-0.08840855353270864	False	0.015396498455200825	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76339	YEDV_ECOLI	yedV	Probable sensor-like histidine kinase YedV	3	3.0	80262.6	5015270.0	186823.0	4866960.0	4328530.0	4547760.0	2	0.14249666705571468	-1.650740266039748	False	0.015422245108135944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76535	MURQ_ECOLI	murQ	N-acetylmuramic acid 6-phosphate etherase	3	3.0	6708390.0	5565680.0	5925940.0	5597550.0	5907180.0	5521900.0	0	0.14284842781034665	0.15219581309811056	False	0.015447991761071062	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36673	TRER_ECOLI	treR	HTH-type transcriptional regulator TreR	1	1.0	1718160.0	1617380.0	1570780.0	1420630.0	1614630.0	1420680.0	0	0.14349616076487576	0.13721257623073432	False	0.015473738414006179	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77434	ALAC_ECOLI	alaC	Glutamate-pyruvate aminotransferase AlaC	6	6.0	9685700.0	9367180.0	9965570.0	9694660.0	10506700.0	9486660.0	0	0.14360625231261975	0.07912437560613764	False	0.015499485066941298	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00936	CYAA_ECOLI	cyaA	Adenylate cyclase	2	2.0	80262.6	2949320.0	186823.0	2523340.0	2415730.0	2450740.0	2	0.14375313698165154	-1.562371740030829	False	0.015525231719876418	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	4	4.0	7200270.0	7014810.0	7544980.0	6828290.0	7406370.0	7324220.0	0	0.14437975160833674	0.06557358940938636	False	0.015550978372811535	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46925	CSDA_ECOLI	csdA	Cysteine sulfinate desulfinase	3	3.0	3328830.0	3175380.0	3894400.0	3208880.0	3719440.0	3450170.0	0	0.14451342143623916	0.15405145520199928	False	0.015576725025746653	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	23426700.0	24221800.0	21275800.0	24014400.0	22739700.0	23428200.0	0	0.14511822724300652	-0.08760502531693326	False	0.015602471678681772	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	5	5.0	23081900.0	24516800.0	22552200.0	23054600.0	23035700.0	23914500.0	0	0.14519139684282525	-0.05798294854910399	False	0.01562821833161689	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3.0	25175000.0	24014200.0	24652600.0	23318500.0	23606000.0	23005300.0	0	0.14542931843050638	0.062136014450446975	False	0.01565396498455201	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
