protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P12295	69920628.02058445	69980883.74678172	70546579.07367681	68536506.92378317	75129274.00985232	74902386.88749681	0	0.33672226352011253	-0.05461888100307233	False	0.022951219512195125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABQ0	30263402.536417477	25092475.95305073	28100762.099692203	30239468.698808476	30247134.501506843	28622612.019610003	0	0.3369077628550111	-0.0945477871788901	False	0.02297560975609756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABF6	141707532.10195473	136019180.8493343	134521991.2819575	128149410.53434536	138702940.15954363	132984835.16165	0	0.33813307139768667	0.04410230647831975	False	0.023000000000000003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13016	26877080.131316364	26866193.833859228	27561945.93606694	21399743.165471718	26945691.52802403	26372059.457336467	0	0.3382220557681866	0.12190190692084048	False	0.023024390243902442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6M8	12112269406.929869	12217850156.351557	11906528958.55516	10504364428.585466	12026448835.862692	11888913025.379404	0	0.3383468833332484	0.0742139037352689	False	0.023048780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09546	54854488.21611708	52451175.02148557	49182174.34849497	51435875.7442799	49220070.0685038	49633699.07234605	0	0.33886846008183946	0.0583049241343381	False	0.02307317073170732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q7	11051451122.693735	11422970990.79816	11141482800.35811	10362355125.949575	11216732275.198664	11050880000.317911	0	0.33969630426120506	0.04294644018828079	False	0.023097560975609756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64534	61757903.99841903	51261593.145464994	60109269.16046766	68893293.76632114	61459364.641423896	57756374.15695165	0	0.3405755385637979	-0.1197236690334774	False	0.0231219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56262	17745182.76038918	15713582.91557504	19406913.20846572	17718895.77170481	18874008.867832832	26069849.47233316	0	0.3408200274442337	-0.24527677042234308	False	0.023146341463414634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46853	211891079.75936347	218760957.55799955	218760151.97551933	242338567.1790715	216219779.24964595	220770005.8392448	0	0.34124472835620595	-0.06497460350274582	False	0.023170731707317073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AED0	425265177.8693867	447568345.0303949	396952970.3334842	241114767.28822425	421276408.4564671	397799207.1989201	0	0.3417475102098327	0.26026257811533915	False	0.023195121951219515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64602	6705824.690244976	5995853.472718879	5788722.692850694	7480459.863137958	6180277.128667498	6419856.185733615	0	0.3440141912070626	-0.11902538544563475	False	0.02321951219512195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD33	829724745.8388762	879705715.477747	846527148.452526	508746717.4499487	822623667.424535	833183546.9911853	0	0.3446542567698697	0.23979416248911145	False	0.023243902439024394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD53	2234926.942188144	2045393.5321906516	138180.6020415705	2494023.706735375	2142331.4790912154	2240959.05791862	1	0.3451486220711855	-0.6382882322795984	False	0.02326829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07118	1376765657.33974	1398756386.3885632	1349189289.1780725	1353546105.678018	1456131532.1481872	1430055270.6485772	0	0.3454656893850541	-0.039680225658259224	False	0.023292682926829268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF24	56480833.28984149	55124590.25083639	53231144.81747788	46679091.4538168	54616639.70547164	54104353.69454683	0	0.34675374037947715	0.08504904286185701	False	0.02331707317073171	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63386	4231887.456366468	5274462.8648942895	5778097.652957132	5668689.8717002375	5819210.745568358	5460782.334942785	0	0.3469304594861042	-0.14910872121389948	False	0.023341463414634146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA53	6336058.548259107	7479007.760927219	6555135.826990992	7081703.205367656	5105334.490643823	5982820.414044395	0	0.34701498052701324	0.16491314293663661	False	0.02336585365853659	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23538	129699222.66728748	125381632.41591316	121607968.96901374	111676807.75834948	126220372.4383424	122389919.71956249	0	0.34764884183300804	0.0642262337502682	False	0.023390243902439024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6B7	902871620.8321148	904257423.4552932	933941373.7484587	846863632.7299104	907438115.9883964	909953686.4054276	0	0.3485791464781336	0.04100698421310335	False	0.023414634146341463	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB1	48239486.41316098	43137936.86784725	45381439.99611966	44386634.63158584	43887340.113211736	43119594.08586435	0	0.34925692188993007	0.05773967297028303	False	0.023439024390243906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23847	4206190.634559097	4317021.361759316	4616109.6351281535	4671931.341590643	4731236.446931673	4308209.455380167	0	0.3499822961531116	-0.06148269754094914	False	0.02346341463414634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00957	1350728650.895289	1371298028.4859474	1370858757.0339508	1205394792.9049687	1369773171.0379689	1335984235.6498156	0	0.35000887132104785	0.06552460642734569	False	0.023487804878048784	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13656	1105155.68371299	970236.9810063072	1234032.3583314768	750085.6005636326	978073.0785192964	1140442.907583727	0	0.3500422226575073	0.2062329765852384	False	0.02351219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9I8	44161576.013132855	37996541.21867463	43255448.012633376	26192497.140906274	42121555.64929129	39230599.659363866	0	0.3512090998879667	0.2217576144051042	False	0.02353658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33218	17947575.03625418	15458899.550534962	16464080.057687089	18419816.709628664	16490532.711066116	17899026.583232775	0	0.35177135921225244	-0.08260584632371365	False	0.0235609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76938	6579285.478174496	6943155.651217034	6880399.416791072	5687709.41141427	6889277.559541909	6537255.651505868	0	0.3524606795615169	0.09412198626853067	False	0.023585365853658537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64530	2805079.062212976	2648280.9747042856	138180.6020415705	2613635.655600724	3105337.664701748	2981637.403755618	1	0.35285392539183974	-0.6378708278937072	False	0.02360975609756098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05020	110070817.18461557	116758440.51948953	117792786.16177166	114050673.45397168	112250271.03173476	109224658.59033984	0	0.35329138424975814	0.0385921281028779	False	0.023634146341463415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAT2	4085759.816112154	3550892.97004489	3742004.831643317	2939989.467486284	3759096.791456355	3690077.682238957	0	0.3534467974653876	0.13125080832859531	False	0.023658536585365854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46125	2357570.0988233257	2097313.2243786	2015790.897689565	1998183.8062064245	2619963.8846529387	2610529.7829555515	0	0.3537246565783893	-0.15981567868526111	False	0.023682926829268296	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08997	11324966.060493384	12547428.347326463	10453506.788050173	11626941.802474294	13196484.786966523	11943994.074753577	0	0.3550928285805001	-0.09913037352221299	False	0.023707317073170732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10371	12732354.80282217	11041904.945018614	10836940.131869333	9111831.989124125	11006200.713830505	11515410.923231764	0	0.35546456580174673	0.1297883402110206	False	0.023731707317073174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77488	75175493.77072641	74047817.52374287	66478645.26969568	71056909.8408787	66364240.24915098	68270377.09283668	0	0.3556485597608095	0.06855689499691171	False	0.02375609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG82	136026541.7342631	145760859.64236522	140206571.73038417	130193953.34878784	139954489.27898037	138792634.93719387	0	0.35652490980451934	0.04532940773207251	False	0.02378048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACZ2	19273530.22684749	19647814.815735288	19464144.672193	17130170.64184815	18868718.506835923	19695001.14852272	0	0.35686585985712926	0.06809079664221601	False	0.02380487804878049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36553	7525425.873370054	149582.7187500001	138180.6020415705	12387126.571325025	9417029.471648123	121744.9230610214	3	0.35712596796397633	-1.4886526720741946	False	0.023829268292682927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFM2	49819083.89286402	52592215.20670119	53713015.33432687	43823897.92943819	51358980.497301325	51661158.85025291	0	0.35736141610614847	0.08841055171676211	False	0.02385365853658537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9A9	363662694.5390754	371587935.6173173	366399047.5585028	333355763.0855596	365801488.7646453	364718124.7482168	0	0.3580932927064849	0.05033636081416018	False	0.023878048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36879	26848935.508076888	23824808.97576517	23904221.86097164	26032644.52799284	29126328.311443888	24627188.257922765	0	0.35903922397992244	-0.09738907580155944	False	0.023902439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28304	65687486.51553166	59707354.18299225	63618876.04754488	55303900.97918702	62408979.04581601	62169491.40197899	0	0.35960878621277165	0.07143712618628577	False	0.023926829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76342	4916851.457993606	5503548.499999995	5848931.030007635	222888.48565003969	4909882.381959912	5351119.45631717	1	0.36063311911105317	0.633980760831561	False	0.023951219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76269	1054698.344079849	908694.0624999998	138180.6020415705	772448.5203560558	85200.90621826696	121744.9230610214	3	0.3622663491513271	1.1015077986450166	False	0.023975609756097565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00914	3975971.229088303	4219655.202311903	3959753.598514816	4502644.39926714	3892928.453597895	4458333.214601372	0	0.36285455159472924	-0.08061183576042089	False	0.024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7S3	620630302.1003736	608578876.4104038	594908634.8170333	393646497.22601634	608095755.7296693	584516661.0827439	0	0.3631418088153578	0.20157063972443498	False	0.02402439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63228	24680618.430295374	23139525.982780684	20156726.05466799	27228162.565815706	23016553.66263562	23511432.604399312	0	0.3631428876746542	-0.11771938327480144	False	0.02404878048780488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04425	201775131.6139545	186201464.64113653	185649852.3049377	198839902.9756491	196676050.09388512	196620968.8501247	0	0.36323927904002684	-0.04581926908617022	False	0.024073170731707318	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX7	8775617.249828083	8821348.426801443	10888195.72769376	11936716.157782707	10373434.777601045	9335207.27436136	0	0.36383241860369414	-0.1517833175080611	False	0.02409756097560976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69795	2022046.3741119532	1482643.0813424292	1687824.3943161946	2928159.4742726195	1567530.5735517049	2094124.588938755	0	0.36478222164547847	-0.34380472548449764	False	0.024121951219512196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06846	19257352.71639553	21741332.744347274	20701205.92474923	24433205.269741274	20884238.228270102	20776664.229328733	0	0.3666741681469809	-0.09925371187190747	False	0.024146341463414635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60720	3018641.760856687	3536412.092415903	2722864.110313916	222888.48565003969	3095863.1078793905	2795713.177343564	1	0.3674248157634685	0.6015748716711664	False	0.024170731707317074	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26648	13445152.306521945	11412103.189272836	12323307.236200338	12763565.1332953	10306406.065898595	11282472.427711235	0	0.36780218481364796	0.11413587840399776	False	0.024195121951219513	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06988	14150005.668769056	14796740.33341738	15388362.13099653	14252785.425967531	15929869.93089402	16808490.32031584	0	0.36793348365058887	-0.08393934782583198	False	0.024219512195121955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15286	2065927.15298552	2404959.2033058754	2337413.224434283	1843722.014960918	2170866.1717173434	2281396.2328301896	0	0.3680764362030136	0.11286254964233121	False	0.02424390243902439	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C018	1022469687.53909	1005428558.3726832	1067026234.765989	480982731.76795167	987459298.6048932	1022115855.9228607	0	0.36836262132139874	0.3134352636823414	False	0.02426829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7B1	26745958.77780666	30138603.66733488	29660148.83671528	30991336.85351803	28820012.221364923	30632255.93102117	0	0.3687288731147716	-0.0635728381666923	False	0.02429268292682927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75818	106475878.04216602	110410172.73010892	112996267.82217938	121266601.4920795	110175269.27036604	111135624.42768475	0	0.36877832596906307	-0.054478927356851364	False	0.024317073170731708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52119	53967870.96866852	51750243.34760729	52001514.972205184	53598925.58972994	52360150.03773329	60400019.08896887	0	0.36917222152315365	-0.07693851475637896	False	0.02434146341463415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6V8	131872291.64160672	123144943.29162727	138656443.32690224	134060025.96086086	139169243.81227773	135994149.73372385	0	0.3696047877897734	-0.05588845715026355	False	0.024365853658536586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69805	52244740.40752918	52329465.4762449	55124521.32069567	70310838.80577797	61108138.34096703	49236833.483676255	0	0.3705765111231106	-0.17789084394957597	False	0.024390243902439025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25536	26592728.85817577	29136256.22840544	27511290.56434328	28670240.79687719	25429615.22060981	24731872.514819708	0	0.37111098010399013	0.07850533392254878	False	0.024414634146341464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU5	222351343.2018005	252041321.6740016	238878212.10127792	234435855.36368516	222648643.72366965	226384529.25567368	0	0.37184710487434264	0.06157410613310767	False	0.024439024390243903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABX2	3092145.0670618685	2763257.26389626	3737517.661205503	3258627.170200311	2514486.331641235	2720985.286683549	0	0.37220168512477203	0.17550913683174557	False	0.024463414634146346	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A953	884959205.2656515	854906575.1354302	853848959.9987918	869877714.6856818	875047055.5422443	884141564.8213063	0	0.3724416398256646	-0.01953072451773811	False	0.02448780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I1	16378087.283587262	16877452.346300706	17997431.26705588	17357041.89105051	17753829.911311872	17783393.65581833	0	0.37257993995638394	-0.04547568738059808	False	0.02451219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60293	66690056.50441599	67148226.83703886	65267969.79349852	76452361.65155071	68041791.87766209	65705839.34369197	0	0.37468980151438586	-0.07822408930457711	False	0.02453658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24255	12977587.626508052	14293081.209903147	12080472.575382188	12595365.030570164	15068753.974475233	14699215.468910065	0	0.3751749218975006	-0.10641066734969883	False	0.0245609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23836	304772964.3460195	269367441.33777094	287089920.5062633	297668476.4809993	299055339.5323369	299041428.13139904	0	0.3769987772549392	-0.05672156895312123	False	0.02458536585365854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M9	349785456.2515255	370310691.2093916	370306678.27679473	47842121.43262436	358085052.922416	343216037.09823537	0	0.37709898261771985	0.5415477601193922	False	0.024609756097560977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27127	1496955.9209820142	149582.7187500001	138180.6020415705	222888.48565003969	1964794.597171052	1704874.095325199	3	0.37742326969301726	-1.1250210928668651	False	0.024634146341463416	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A8	63176258.70700787	57970999.4129377	56858258.58338904	58229921.43130911	65006760.74213424	63112643.53991391	0	0.37758564467690625	-0.06608764529103747	False	0.024658536585365855	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADQ2	7740218.367693257	8335248.067769522	8181444.704316513	7747378.465531611	8716368.253367731	9793410.690962678	0	0.3779018877829615	-0.11431488880295232	False	0.024682926829268294	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA5	274294932.26657164	277106633.89250976	286195002.9021907	247539957.79059625	265732035.0363333	286362317.67823565	0	0.3783739217612735	0.06691515655362011	False	0.024707317073170733	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75820	845899.4191615126	903069.906395029	883356.957438964	1341274.7537684157	884808.0284221569	906048.4986809976	0	0.37908929635531186	-0.2508063577689086	False	0.024731707317073172	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45530	8728832.270924198	7322352.554333652	7620540.204423925	7164380.691568658	7942624.12196695	7014204.086798833	0	0.3803128980349466	0.0977346139597609	False	0.02475609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9S1	4105188.409819845	4312957.328443553	138180.6020415705	4341802.473199943	4915757.717436994	3850706.671227397	1	0.3805897120850674	-0.6154135356984579	False	0.02478048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6A6	95988.38438091685	149582.7187500001	500037.0536469722	660035.0661810291	592834.0900421265	121744.9230610214	3	0.38175775417969626	-0.8825370932099228	False	0.02480487804878049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFD4	8667706.870052492	9852226.064197073	10487711.719162958	11726099.913289368	9919916.938854976	9787735.805094693	0	0.38208491205956374	-0.11588135860889308	False	0.024829268292682928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25516	45909447.39299068	45686402.73540141	45103731.56765638	56267810.47270465	46798741.40348132	45163974.68682383	0	0.3823826658852126	-0.11683375828022842	False	0.024853658536585367	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75870	1148944.4488233463	1134600.7499999995	1098526.4139816854	332140.5731731065	1127746.5645758046	1069323.5400839646	0	0.38242479431255283	0.41921999263246346	False	0.024878048780487806	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J1	20015350.22479081	17794890.180789784	18277657.63181279	23279643.312065296	18582067.89624318	19225204.177835	0	0.3834584621672473	-0.12317387539038722	False	0.024902439024390245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25772	5247723.43088594	5496747.000000005	5509443.01272571	8629125.264428254	5449521.071171422	5608851.552658385	0	0.383755277048183	-0.2764926520905076	False	0.024926829268292684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGB0	34187595.579239205	34612565.252233595	35127597.330384254	40109860.67608149	34922667.50035142	34737571.87667358	0	0.3839984157014809	-0.07890410002268683	False	0.024951219512195123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18775	94770868.61247525	96035473.4657432	96318093.85281935	107483430.64286327	96592028.55959228	95645206.3286462	0	0.38413919278261205	-0.061942442732802264	False	0.024975609756097562	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI0	13316058.967488503	15786649.92934922	11996441.052318295	13324832.933256106	15389672.351420492	16760751.223908937	0	0.3846538512559176	-0.14597322053753894	False	0.025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACA7	55621456.24026721	58388527.8855791	57749636.18660496	63618509.05454864	57999667.06794	57034498.46653134	0	0.3852409953200814	-0.0567666053823841	False	0.02502439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25740	7168772.630229189	8419601.138103213	7882360.970630843	8167545.005966739	8332635.375711113	8167549.171166533	0	0.38563262903361584	-0.07176192900702118	False	0.02504878048780488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40874	111228429.23762748	118736930.90724364	117146668.24474764	119820819.82204609	116314493.53508346	118678938.15031126	0	0.38637231199349387	-0.031662598850184305	False	0.02507317073170732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A890	67127341.57581298	68427405.01022081	59464490.22059449	48321715.96310409	65458632.87567916	62958482.06100344	0	0.38638610295064335	0.14199739317073676	False	0.025097560975609758	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABL5	95988.38438091685	7353815.193415505	6705772.201181069	6611421.057773942	7638840.718420753	7550517.833998018	1	0.3864334214300678	-0.6230092954936227	False	0.025121951219512197	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76658	306284003.8935972	310627969.13768	294662097.37752324	305250633.7227536	283878843.1292204	299102820.9003701	0	0.38669276919545514	0.03742285664578462	False	0.025146341463414636	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00805	814125986.35705	835235730.9887185	806800416.8512313	754108995.3149012	811924956.2600017	820481673.5565314	0	0.3873430956557593	0.04150001575838132	False	0.025170731707317075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACA3	591866038.5830452	571907165.2480798	569109708.1363393	501742218.63877887	573828207.2860606	576462421.5143646	0	0.38742271005342616	0.06893180506398597	False	0.025195121951219514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36548	10782155.898576636	11390921.323403858	13566766.500024842	18399096.769400407	13021423.027978802	11375405.498057663	0	0.38848551136595477	-0.2599401146611568	False	0.025219512195121953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52612	2955573.3956079227	3710070.416343792	3840426.767190216	3452296.225521845	3296866.908912651	2730362.144057839	0	0.3891262597923603	0.1483364637012011	False	0.025243902439024392	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06999	15481063.274135465	16622909.350325609	15314043.656401545	18986717.48308017	15572581.252069928	16296890.97275554	0	0.39038081992576723	-0.10098806586429963	False	0.02526829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA91	14579670.48439102	13441028.734579856	12537927.853393093	15893305.46642057	13404178.2406031	14027487.087849	0	0.39074609874555083	-0.09518995957639893	False	0.02529268292682927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A800	959886854.7703816	971670244.2692164	963738002.691656	834711648.0952508	955082386.2608476	967563211.3426538	0	0.3911189658966715	0.07042420545985525	False	0.02531707317073171	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFJ7	12202656.639732502	12592666.52800406	12267858.696701195	15160205.013807174	11818956.29797309	13236528.973374205	0	0.3912288389255871	-0.11777174182596309	False	0.025341463414634148	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A786	40439350.15367343	40136618.81557522	43385303.02851	42255876.44006277	44227404.851434425	41351969.94686859	0	0.39157809625345774	-0.04439625787236275	False	0.025365853658536587	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00561	46200155.3998133	47462780.65499272	47827841.541249625	54284064.65833879	46088117.21823997	48920722.3170797	0	0.39277906127534634	-0.07743757573049427	False	0.025390243902439026	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64463	525268756.4136126	539068574.5157936	523479073.93872297	466537303.7883132	521924254.0305811	532764292.22377294	0	0.3931473931969785	0.061809747137248024	False	0.025414634146341465	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABF8	95988.38438091685	1012736.8750000012	492326.448089562	222888.48565003969	85200.90621826696	423420.7659077847	3	0.3933485848557618	1.1300700988694017	False	0.025439024390243904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAB4	26190257.11019238	23284711.13811282	21775346.61624436	25191923.679757085	23908330.272179183	26582842.320135552	0	0.39419753072305913	-0.08707472236031435	False	0.025463414634146343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46863	8945642.293214833	9961550.066727478	6201040.040733854	9361369.374635622	9645263.360723384	9729971.16729429	0	0.3942167025206736	-0.1947291062770619	False	0.02548780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFW8	94661516.098885	93551833.65072082	93694434.89697284	87102100.48256361	93886447.13987651	93708815.74812168	0	0.3944448975243466	0.037380254218323083	False	0.02551219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75694	577808.5482115987	728490.8124999998	138180.6020415705	222888.48565003969	950093.7220716584	1501074.4408758902	2	0.3944769610185546	-0.8884798369978911	False	0.02553658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD59	58796115.17400975	59181739.70595746	57496367.91507391	56465876.36029788	62046997.61615966	65284942.26601946	0	0.3944940206183813	-0.06686051178105316	False	0.0255609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68066	13342725504.707975	13374804173.943617	12467379803.305803	11797093730.933134	13091129520.027927	12863026633.478018	0	0.3951900092451464	0.05377375377316503	False	0.02558536585365854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75954	7354825.725171872	6780130.3460790645	6526672.641322071	8560528.177668352	6447083.480432776	7657922.145637194	0	0.3952068537937278	-0.1335461557383587	False	0.025609756097560974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17445	12104154.440496435	11696712.85620214	12352400.425652398	15732189.69136181	11794747.746023014	12519596.444543917	0	0.3958988644001012	-0.1475513280890083	False	0.025634146341463417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37325	5363214.890138112	6989234.838421277	7143087.588885181	6732851.454504774	5159669.172592084	5473916.061502302	0	0.3962184228745428	0.16684215070276362	False	0.025658536585365856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22256	423489765.3276005	467260246.3010453	399176872.6496252	519634761.5414613	427940710.4536522	442545595.6145887	0	0.3965106107695265	-0.10792124174239325	False	0.025682926829268295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
