Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	47	47.0	121469000.0	122752000.0	118228000.0	118731000.0	119596000.0	120415000.0	0	0.846038671311564	-0.003868841792507892	False	0.04321052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4.0	37019100.0	38789700.0	35614100.0	35305600.0	35132400.0	35781600.0	0	0.8470942869278661	-0.010777051837839498	False	0.043236842105263164	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32173	MOBA_ECOLI	mobA	Molybdenum cofactor guanylyltransferase	2	2.0	2448610.0	3042340.0	2880460.0	3028870.0	2812100.0	3375080.0	0	0.8473434673717113	-0.029393918707437246	False	0.043263157894736844	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	3	3.0	2049270.0	75779.2	2355590.0	1825570.0	2053690.0	126123.0	2	0.8477079654072308	0.1961320840432115	False	0.043289473684210523	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	12	12.0	12722800.0	12682600.0	12589300.0	12477900.0	12835700.0	12756300.0	0	0.8486679097714697	0.002738793426497294	False	0.04331578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1.0	11169000.0	14931200.0	18094100.0	15534900.0	17470600.0	20529500.0	0	0.8488799039578314	0.0548007538446608	False	0.0433421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	6	6.0	3577320.0	3922130.0	3777070.0	3474370.0	3604180.0	3736890.0	0	0.8505478453325652	0.01183316495999484	False	0.043368421052631584	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	6	6.0	5314870.0	6028240.0	6223830.0	5745990.0	5686270.0	5746150.0	0	0.8510066682536144	-0.014586788892629585	False	0.043394736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3.0	36034800.0	38708400.0	35787400.0	32597800.0	36790700.0	35115100.0	0	0.8511192020108382	-0.015559993586236644	False	0.04342105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	2	2.0	848256.0	674384.0	151323.0	628359.0	730877.0	882609.0	1	0.8524258900705388	-0.11163938691019529	False	0.04344736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3.0	11392300.0	12011800.0	12843000.0	12438400.0	13189000.0	13032000.0	0	0.8530836559583375	-0.014325664509534954	False	0.04347368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16.0	18709400.0	19344900.0	18488600.0	18093500.0	18259500.0	18244800.0	0	0.8532844958160525	-0.006622815066652542	False	0.043500000000000004	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	15	15.0	15442500.0	16046100.0	15319300.0	15205600.0	15491600.0	15811600.0	0	0.85552533659194	-0.0052533824768501505	False	0.043526315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10.0	6731350.0	7147860.0	6707140.0	7101020.0	6532540.0	7195390.0	0	0.8561394605628443	-0.010279105875968978	False	0.04355263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	58399300.0	59692200.0	61071500.0	57291300.0	59088000.0	57366300.0	0	0.8573968124643979	0.006259575743148008	False	0.04357894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7E5	PYRG_ECOLI	pyrG	CTP synthase	22	22.0	88411500.0	86353500.0	84157400.0	84825000.0	85501900.0	84936000.0	0	0.8575236071419887	0.004626748686559235	False	0.043605263157894744	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	21598200.0	20745100.0	22365100.0	20559500.0	22783100.0	20628000.0	0	0.8576797016890404	0.011292362109629934	False	0.043631578947368424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10.0	111636000.0	111652000.0	108168000.0	106123000.0	108331000.0	107485000.0	0	0.8577739668067854	0.005224129655956424	False	0.043657894736842104	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	3	3.0	1336760.0	1796440.0	1421180.0	1041180.0	1346550.0	1291740.0	0	0.8580840704114953	-0.04713355572596903	False	0.04368421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P03023	LACI_ECOLI	lacI	Lactose operon repressor	2	2.0	3357560.0	2613120.0	2899510.0	2564020.0	2912360.0	2067220.0	0	0.8582252318178086	0.04127669170905153	False	0.04371052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1.0	2345230.0	2393300.0	2595860.0	2485690.0	2541920.0	2529360.0	0	0.8601956733251721	0.009599039441990451	False	0.043736842105263164	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46829	BGLA_ECOLI	bglA	6-phospho-beta-glucosidase BglA	14	14.0	49000000.0	51639000.0	49108600.0	48620700.0	46168500.0	49265000.0	0	0.8606074723000484	0.009284685112173141	False	0.043763157894736844	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2.0	430834.0	412003.0	151323.0	446690.0	256253.0	467013.0	1	0.8609451804466063	-0.0877253771832159	False	0.04378947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	6	6.0	9871580.0	9039730.0	9662350.0	10647500.0	10057300.0	9930130.0	0	0.8616784755859719	-0.013668141892103185	False	0.04381578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77444	SUFS_ECOLI	sufS	Cysteine desulfurase	3	3.0	25812800.0	25305600.0	28285300.0	25517900.0	28036100.0	25457100.0	0	0.8617622507304269	0.012669840447124825	False	0.0438421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	11	11.0	76978200.0	79137900.0	79757000.0	77127200.0	79711100.0	79930800.0	0	0.8618554300219426	0.0042110998373842915	False	0.043868421052631584	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor 3	20	20.0	34498800.0	33783100.0	33129100.0	33130600.0	34042000.0	33599500.0	0	0.8620847239385964	0.0038774801510767405	False	0.043894736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15.0	68051300.0	70810900.0	72134100.0	71746100.0	71746000.0	73185400.0	0	0.8624848994391664	-0.006289290795945417	False	0.04392105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	30	30.0	39757600.0	40305600.0	41173500.0	40431800.0	40321000.0	40368700.0	0	0.8628769878754907	0.0028739832037320465	False	0.04394736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00894	ILVH_ECOLI	ilvH	Acetolactate synthase isozyme 3 small subunit	3	3.0	1241580.0	1412600.0	1102360.0	856761.0	1378080.0	1416990.0	0	0.8632243137016402	0.044204812890746625	False	0.043973684210526325	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	8	8.0	9534070.0	9469450.0	9019780.0	9487870.0	8820910.0	9073240.0	0	0.863465600829995	-0.007871066148414221	False	0.044000000000000004	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	18	18.0	6176880.0	6530400.0	6510280.0	6724290.0	6284260.0	6737860.0	0	0.8636936924736559	-0.008436856636378505	False	0.044026315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32099	LPLA_ECOLI	lplA	Lipoate-protein ligase A	3	3.0	7269440.0	6467590.0	6996790.0	7044600.0	7102830.0	6513380.0	0	0.8638317489427754	0.011472716539928122	False	0.04405263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3.0	6137110.0	5565670.0	5830010.0	6117550.0	6237860.0	5824530.0	0	0.8641611234231488	-0.010457270373583783	False	0.04407894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	10	10.0	14325100.0	14831800.0	14241700.0	14857800.0	13594700.0	14475400.0	0	0.8653009496307986	-0.008092008481647334	False	0.044105263157894745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	9	9.0	14117200.0	14614200.0	14765600.0	14947800.0	14072800.0	14946000.0	0	0.8655244995028188	0.006399994899006912	False	0.044131578947368424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	4	4.0	2271020.0	1969010.0	1487480.0	2158800.0	1687430.0	2215100.0	0	0.8655653298567447	0.038761901949560765	False	0.04415789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4.0	73712300.0	69162200.0	67761900.0	66383400.0	69237800.0	64860900.0	0	0.8658790132081424	0.01089048790197933	False	0.04418421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6.0	21951000.0	23150500.0	23928000.0	22444900.0	23454900.0	22815600.0	0	0.8659503873803457	-0.007450987538594941	False	0.04421052631578947	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05719	T1SK_ECOLI	hsdS	Type-1 restriction enzyme EcoKI specificity protein	6	6.0	11557200.0	11976900.0	10942700.0	11802200.0	10372200.0	11350200.0	0	0.8664033626069412	-0.012780401229298981	False	0.044236842105263165	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	2	2.0	2624940.0	2652760.0	2486960.0	91315.1	3159180.0	126123.0	2	0.867882261342868	-0.17248829242535985	False	0.044263157894736845	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2.0	4781440.0	3706970.0	151323.0	4193600.0	117251.0	2096980.0	2	0.8679613601762389	-0.1897382624445154	False	0.04428947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	15	15.0	37079800.0	37526400.0	39383600.0	38968400.0	39145800.0	38720900.0	0	0.8681721585497716	-0.00570391326646315	False	0.04431578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5.0	1433030.0	1469630.0	1169540.0	1281560.0	1227860.0	1320470.0	0	0.8685477701507978	-0.02045198232206008	False	0.0443421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5.0	2702690.0	2488050.0	2561310.0	2514920.0	2391720.0	2212950.0	0	0.8702611105868593	0.015960217489102573	False	0.044368421052631585	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7.0	45660700.0	46742800.0	48378400.0	48541600.0	46488400.0	48313400.0	0	0.870368617573932	0.005887060924891364	False	0.044394736842105265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	3	3.0	736725.0	856786.0	151323.0	91315.1	926047.0	808633.0	2	0.8703974159851043	-0.14351961964680196	False	0.04442105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5.0	24913700.0	26141800.0	25472500.0	23894300.0	25257100.0	24529200.0	0	0.8715260258997073	-0.007257258716144436	False	0.04444736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2.0	2561570.0	2407120.0	2782430.0	2353210.0	3182470.0	2747290.0	0	0.8727175099862244	0.02672205422748219	False	0.04447368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	3	3.0	2957090.0	3300390.0	3169990.0	3671160.0	2898210.0	3595820.0	0	0.8750819910346914	-0.021628320186024504	False	0.044500000000000005	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3.0	2212110.0	2336400.0	2986440.0	3804580.0	2753170.0	3414540.0	0	0.8758044313721394	-0.04632582960167454	False	0.04452631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	7	7.0	12448000.0	12172600.0	11425200.0	12167100.0	11704200.0	12352900.0	0	0.8776757787985761	0.007274376459349453	False	0.04455263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28.0	82599700.0	83752100.0	81060400.0	79383000.0	82119800.0	80894600.0	0	0.8780177628527543	-0.004124769117439157	False	0.04457894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6.0	9961580.0	9565950.0	9882820.0	9662200.0	9827160.0	9058190.0	0	0.8786750883680241	-0.0076030669359235525	False	0.04460526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	32	32.0	47323500.0	47916100.0	46956600.0	45957100.0	46776600.0	46672000.0	0	0.8792726911079639	0.003097471134906288	False	0.044631578947368425	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6.0	4614050.0	4590360.0	4295680.0	3693630.0	4503290.0	4040220.0	0	0.8793728292379663	0.018237108452704494	False	0.04465789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3.0	4499020.0	4386080.0	4650640.0	4288730.0	4657180.0	4083590.0	0	0.8798032420374072	-0.010724718793793706	False	0.04468421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P03813	YGEA_ECOLI	ygeA	Uncharacterized protein YgeA	1	1.0	140302.0	182070.0	151323.0	91315.1	215699.0	219178.0	3	0.8800078196491313	0.06268443437762627	False	0.04471052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77804	YDGA_ECOLI	ydgA	Protein YdgA	22	22.0	70625000.0	70540700.0	70740600.0	71661600.0	71405300.0	72593800.0	0	0.88121683475504	0.0023740851371516526	False	0.04473684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	22	22.0	49718900.0	50215200.0	49974400.0	48130700.0	50004600.0	49010000.0	0	0.8820005404470297	0.003426874524010163	False	0.044763157894736845	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3.0	73369400.0	71368800.0	66130700.0	68090400.0	68279900.0	67015100.0	0	0.8820365955292945	-0.008524809992955889	False	0.04478947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5.0	6429590.0	6985670.0	7175940.0	6681640.0	7104480.0	7039990.0	0	0.8821588242439766	-0.008796788937772755	False	0.04481578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9.0	14381000.0	14224600.0	13734700.0	13965100.0	13949400.0	13920600.0	0	0.8823519800167556	-0.0035238115633904653	False	0.0448421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9.0	189219000.0	194241000.0	190118000.0	185195000.0	190479000.0	189267000.0	0	0.8834124884828893	-0.003322516417481014	False	0.04486842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02919	PBPB_ECOLI	mrcB	Penicillin-binding protein 1B	15	15.0	13404100.0	13111600.0	12623700.0	13010700.0	12335400.0	12232400.0	0	0.8843462985937273	-0.007428068287270178	False	0.04489473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7V8	RS4_ECOLI	rpsD	30S ribosomal protein S4	15	15.0	905635000.0	930889000.0	958995000.0	971951000.0	956371000.0	982451000.0	0	0.884827012816134	-0.006133551246582019	False	0.04492105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3.0	5686010.0	5485960.0	5351800.0	5639510.0	5192620.0	5359560.0	0	0.8850212819893352	0.0069922346642379615	False	0.04494736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1.0	618380.0	650263.0	698032.0	637381.0	617051.0	603134.0	0	0.8853488835197111	0.011205136787524581	False	0.04497368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3.0	22264200.0	23600100.0	21633300.0	22425400.0	20291300.0	22913000.0	0	0.8854863042182919	0.010700461992446633	False	0.045	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	13	13.0	36754700.0	37874100.0	38465400.0	37931800.0	39226100.0	39397700.0	0	0.8861740502362094	-0.005204140686404138	False	0.04502631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3.0	2479710.0	3677320.0	2745170.0	2698030.0	2386970.0	3324330.0	0	0.8864363311047773	-0.03552179066524462	False	0.04505263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6.0	265341000.0	262555000.0	258571000.0	253306000.0	261449000.0	255287000.0	0	0.886888117491998	0.003501749453692583	False	0.04507894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3.0	2393900.0	2089730.0	2125650.0	1853120.0	2097020.0	1631940.0	0	0.8870592304351965	0.02641840127794548	False	0.04510526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2.0	260882.0	246247.0	257047.0	213851.0	205473.0	126123.0	1	0.8886684354481935	-0.047415399761828354	False	0.04513157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	4	4.0	1119040.0	1172150.0	1455860.0	1557400.0	1304480.0	1390990.0	0	0.8892439949231503	-0.024577150149929942	False	0.04515789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2.0	43215000.0	44842300.0	43831200.0	42210500.0	42767500.0	42363500.0	0	0.8894677824013886	-0.004570235537330368	False	0.04518421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	16	16.0	95140100.0	96600700.0	95235700.0	90713400.0	95007700.0	92816600.0	0	0.8906041383284268	0.004442015054093777	False	0.04521052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5.0	26094300.0	27783900.0	29025100.0	26880300.0	28578000.0	27686800.0	0	0.8908214123833227	-0.007576302854079339	False	0.04523684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	4	4.0	1686090.0	1462960.0	1860230.0	1920610.0	1640740.0	1394790.0	0	0.8911274494001558	-0.02409030756613736	False	0.045263157894736845	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	3	3.0	4356620.0	3689330.0	3228450.0	3301970.0	4135060.0	3351330.0	0	0.8912145653711098	-0.024843774968988454	False	0.04528947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3.0	1505880.0	1495400.0	1482060.0	1936110.0	1335990.0	1876070.0	0	0.8916265928140148	0.028913256307524986	False	0.04531578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	18	18.0	12564900.0	12399000.0	12898600.0	13123700.0	12614000.0	12778600.0	0	0.8917585916839608	0.003981737179230312	False	0.0453421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	15	14.0	33693500.0	34389700.0	33778700.0	32639100.0	33018100.0	32842700.0	0	0.8924373915761785	0.0038594432825195223	False	0.04536842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4.0	23434000.0	24819300.0	23186700.0	22539100.0	23261000.0	24332400.0	0	0.8925779171157531	0.006801154556646078	False	0.045394736842105265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31677	OTSA_ECOLI	otsA	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	3	3.0	2388770.0	2379240.0	2699570.0	2878200.0	2806560.0	2884170.0	0	0.8928593328974379	-0.016461636772163904	False	0.04542105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3.0	1443830.0	1426360.0	1691900.0	1585200.0	1559520.0	1389320.0	0	0.8933112268754604	-0.014601334761918274	False	0.04544736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7.0	154304000.0	152794000.0	149560000.0	150293000.0	155594000.0	155857000.0	0	0.8939783951606844	0.00326742207413333	False	0.04547368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	5	5.0	99573000.0	99423900.0	103111000.0	101830000.0	103961000.0	103284000.0	0	0.894891119375333	0.0035553814911218626	False	0.0455	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10.0	13620800.0	12857800.0	12711500.0	12663100.0	13124200.0	12475200.0	0	0.8954621442405375	0.006049997495063919	False	0.045526315789473686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07330	CHEB_ECOLI	cheB	Chemotaxis response regulator protein-glutamate methylesterase	3	3.0	2833800.0	3148340.0	3143230.0	3119990.0	3060700.0	3291380.0	0	0.895631562127442	-0.0094052173975393	False	0.04555263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04995	EX1_ECOLI	sbcB	Exodeoxyribonuclease I	8	8.0	8208030.0	8056210.0	7682520.0	7925130.0	7776520.0	7940180.0	0	0.8964386414656111	0.004418255291700229	False	0.04557894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04036	DAPB_ECOLI	dapB	4-hydroxy-tetrahydrodipicolinate reductase	9	9.0	30891000.0	31920000.0	32699200.0	32307700.0	31453700.0	32350300.0	0	0.89647324187979	0.0039014592058698085	False	0.04560526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00888	AROF_ECOLI	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	8	7.0	10591300.0	11202300.0	11119800.0	11015800.0	10514200.0	10914100.0	0	0.8966006430079022	-0.004728234010853765	False	0.045631578947368426	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
