Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3.0	81741900.0	86560700.0	85411600.0	84973600.0	79166500.0	81603500.0	0	0.8166430803446925	-0.011229476359708692	False	0.04428790983606558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	10	10.0	4944650.0	4463720.0	4941460.0	5137320.0	5392900.0	5339400.0	0	0.8184375242540104	0.022111019895185824	False	0.04431352459016393	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4.0	7492200.0	7051340.0	7693500.0	7654180.0	7033330.0	6802890.0	0	0.8184989226125515	0.016479472710625696	False	0.0443391393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A873	TRMD_ECOLI	trmD	tRNA (guanine-N(1)-)-methyltransferase	5	5.0	21333800.0	21207000.0	21411000.0	21061700.0	20580900.0	19644100.0	0	0.8200816539658853	-0.010614189779754283	False	0.04436475409836066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	21	21.0	15812500.0	15668900.0	15736300.0	15340800.0	16156900.0	15420000.0	0	0.8202838464962298	-0.006062873245699706	False	0.04439036885245902	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	9	9.0	5845130.0	5599760.0	5675850.0	5964420.0	6226190.0	6107560.0	0	0.8204536065687067	-0.01318352050574755	False	0.04441598360655738	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM4	FLGM_ECOLI	flgM	Negative regulator of flagellin synthesis	2	2.0	7279740.0	7500250.0	7024530.0	6759180.0	7173330.0	6952270.0	0	0.8206814381126785	-0.01191086123058873	False	0.04444159836065574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2.0	1439700.0	1660820.0	2109190.0	1858430.0	1714420.0	1838040.0	0	0.8216776176542507	0.041640357705947297	False	0.04446721311475411	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03007	DPO3E_ECOLI	dnaQ	DNA polymerase III subunit epsilon	5	5.0	1365540.0	1471310.0	1633270.0	1704120.0	1575920.0	1871520.0	0	0.822196632201369	0.03568204431426478	False	0.04449282786885246	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4.0	21251800.0	25317900.0	27171200.0	25102900.0	25664400.0	26251000.0	0	0.8223700741558538	-0.02700983699101797	False	0.04451844262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	13	13.0	12119900.0	12311600.0	12031400.0	11930100.0	11941100.0	12128500.0	0	0.823408880082112	0.003862447733139026	False	0.04454405737704918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	6	6.0	10074400.0	10401300.0	10790800.0	9151160.0	10384400.0	9470080.0	0	0.8251946538148884	0.019073718991391247	False	0.04456967213114754	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4.0	5133180.0	4917970.0	5279350.0	5353640.0	5386480.0	5129900.0	0	0.8272724907285786	-0.010696159728266447	False	0.04459528688524591	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	19	19.0	236894000.0	232261000.0	228387000.0	224348000.0	229646000.0	224099000.0	0	0.8275056506761245	0.006554688937213728	False	0.04462090163934427	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	24	24.0	33030400.0	33095000.0	32922800.0	32717300.0	32798500.0	32523000.0	0	0.8279191194441162	-0.0019705691668585484	False	0.04464651639344262	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	13	13.0	28633900.0	27985600.0	28607900.0	29289900.0	28941700.0	29293600.0	0	0.827923403638101	0.005314722686384893	False	0.04467213114754098	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33913	YEJA_ECOLI	yejA	Uncharacterized protein YejA	7	7.0	851434.0	1014050.0	830565.0	771470.0	1108030.0	1116850.0	0	0.8281382121910726	-0.04800691929036307	False	0.044697745901639344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	2887860.0	2833360.0	2941020.0	2862990.0	3434890.0	3150810.0	0	0.8285141080601096	-0.0241451473586431	False	0.04472336065573771	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3.0	6294720.0	6091250.0	6186390.0	5586520.0	6123270.0	4999240.0	0	0.8291653494514837	-0.026227459560071577	False	0.04474897540983607	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77334	GMR_ECOLI	gmr	Cyclic di-GMP phosphodiesterase Gmr	1	1.0	137917.0	124117.0	199826.0	218572.0	238754.0	214195.0	3	0.8295070266248441	-0.0751315523319106	False	0.04477459016393443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	7	7.0	100802000.0	97628600.0	97803600.0	100770000.0	95121300.0	96353900.0	0	0.8305019889484714	0.007058557780922539	False	0.044800204918032785	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	17	17.0	35391000.0	34457300.0	36145100.0	35590200.0	35255800.0	34220000.0	0	0.8309431350859613	0.006190231913266757	False	0.044825819672131145	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	3	3.0	4153860.0	4437510.0	4863140.0	4476080.0	4424790.0	4470820.0	0	0.8310086001479089	0.016073732180444472	False	0.04485143442622951	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1.0	1853480.0	2060390.0	199826.0	2969010.0	116823.0	4049520.0	2	0.8314107452107083	0.2459634833977864	False	0.04487704918032787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3.0	1858440.0	1740430.0	2121250.0	2090350.0	2168740.0	2129070.0	0	0.8314498692534354	0.02603248065517425	False	0.04490266393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5.0	10823600.0	10162200.0	10337900.0	10485800.0	10470300.0	10119100.0	0	0.8317416250537675	0.007504937848712574	False	0.044928278688524594	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00561	AK1H_ECOLI	thrA	Bifunctional aspartokinase/homoserine dehydrogenase 1	13	13.0	13887900.0	13829500.0	15041800.0	14564100.0	14966000.0	14101900.0	0	0.8331105850046081	-0.010954964096923574	False	0.044953893442622954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7X6	RIMM_ECOLI	rimM	Ribosome maturation factor RimM	10	10.0	34223500.0	35485000.0	35303400.0	33201600.0	37578400.0	35801700.0	0	0.8341678504104305	-0.012769275211141396	False	0.044979508196721314	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	2	2.0	715266.0	740803.0	901263.0	892320.0	859905.0	931649.0	0	0.8346540672688985	0.031566972599596566	False	0.045005122950819675	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3.0	1568420.0	1828570.0	1961040.0	2085420.0	1910950.0	2164680.0	0	0.8351981402758228	-0.03276522471423517	False	0.045030737704918035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22.0	36740900.0	36704100.0	37366100.0	37093000.0	37226600.0	37075300.0	0	0.8360671395152807	0.0020594535911756676	False	0.045056352459016395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	13	13.0	56051100.0	56662500.0	56640800.0	56645600.0	59991500.0	59578800.0	0	0.8365672599982509	-0.008590977372248175	False	0.045081967213114756	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32160	YIIQ_ECOLI	yiiQ	Uncharacterized protein YiiQ	5	5.0	12225300.0	12456700.0	12512900.0	11995000.0	12697700.0	12562500.0	0	0.8415726513402658	0.005863794949470821	False	0.04510758196721312	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17315	CIRA_ECOLI	cirA	Colicin I receptor	8	8.0	8595660.0	8500480.0	7477670.0	8174440.0	8432340.0	8757360.0	0	0.8425965516099401	-0.015980241360929324	False	0.04513319672131148	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2.0	2690900.0	3274850.0	3210570.0	2872790.0	3342520.0	3420890.0	0	0.8426619954766432	-0.025737184403817476	False	0.04515881147540984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	3	3.0	7539470.0	7587780.0	6997560.0	7984450.0	7783080.0	8515060.0	0	0.8438370218782071	-0.01885303704339902	False	0.0451844262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEC8	DCUS_ECOLI	dcuS	Sensor histidine kinase DcuS	1	1.0	137917.0	124117.0	736085.0	562702.0	734391.0	715139.0	2	0.8443887679754345	0.16112739163679632	False	0.04521004098360656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36548	AMIA_ECOLI	amiA	N-acetylmuramoyl-L-alanine amidase AmiA	4	4.0	6538840.0	5757600.0	6309170.0	7051880.0	6224360.0	5916160.0	0	0.844736991909788	-0.020586172284341727	False	0.045235655737704925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77454	GLSA1_ECOLI	glsA1	Glutaminase 1	1	1.0	14155600.0	14429900.0	15089200.0	12938700.0	15919500.0	14630600.0	0	0.8452957897574933	0.019441798920540394	False	0.045261270491803285	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	2	2.0	4057130.0	4182260.0	4416400.0	4187160.0	4166550.0	4134800.0	0	0.8457292455248637	0.008303567913535492	False	0.045286885245901645	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2.0	5851880.0	5337420.0	5634660.0	5759660.0	4662720.0	4587030.0	0	0.846267949592718	0.028441166200154095	False	0.0453125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	5	5.0	7698510.0	8901360.0	8644120.0	8396420.0	8557750.0	9216510.0	0	0.8487984212861799	-0.016633584146214565	False	0.04533811475409836	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46863	YGIS_ECOLI	ygiS	Putative binding protein YgiS	2	2.0	289055.0	451761.0	461733.0	218572.0	309411.0	161682.0	2	0.8493656384474135	-0.10262770568932969	False	0.045363729508196726	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31473	RAVA_ECOLI	ravA	ATPase RavA	6	6.0	5764450.0	5772090.0	6379660.0	6109520.0	6028560.0	5895600.0	0	0.8519398138909304	0.010397115342634482	False	0.04538934426229509	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2.0	137917.0	124117.0	1897730.0	2339670.0	1834090.0	1754850.0	2	0.8566105886299058	-0.18123717200421727	False	0.04541495901639345	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	6	6.0	9476030.0	9643020.0	10595100.0	9875260.0	10603900.0	10307200.0	0	0.8567793872230696	0.012216377774177348	False	0.04544057377049181	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A809	RUVA_ECOLI	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	2	2.0	2646630.0	2480210.0	2170030.0	2424180.0	2182610.0	2363580.0	0	0.8617565673007392	0.018857017995307326	False	0.04546618852459016	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9.0	11087500.0	11934900.0	13061300.0	11753500.0	12625400.0	11801900.0	0	0.8618001099128324	-0.014498044761232776	False	0.04549180327868853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1.0	1903630.0	2098040.0	2385010.0	2014660.0	2182820.0	2092300.0	0	0.8623100424771031	0.019443421221551162	False	0.04551741803278689	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4.0	21982400.0	22276200.0	22943600.0	24111300.0	25223200.0	25880100.0	0	0.8633526084749203	-0.016301514712428918	False	0.04554303278688525	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10.0	18746000.0	19789600.0	19211600.0	19769000.0	18401000.0	19704900.0	0	0.8643554409091184	-0.007414251082040031	False	0.04556864754098361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3.0	1043610.0	1294150.0	1231520.0	1167700.0	1280320.0	1404440.0	0	0.8654263651474676	-0.024337918434633798	False	0.04559426229508197	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12.0	121238000.0	120246000.0	119912000.0	117374000.0	120548000.0	115993000.0	0	0.8654611796804349	-0.004134602792462427	False	0.04561987704918034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4.0	1286800.0	1246630.0	1437380.0	1395400.0	1387140.0	1340400.0	0	0.8655405389468256	0.012623606446206609	False	0.04564549180327869	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1.0	3033600.0	2985260.0	2832370.0	3096800.0	3117380.0	3260280.0	0	0.8658835798232741	-0.011523867474349171	False	0.04567110655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD53	YGAC_ECOLI	ygaC	Uncharacterized protein YgaC	2	2.0	137917.0	3107580.0	2652160.0	218572.0	3001450.0	2847830.0	2	0.8669428908090598	-0.16649917839932155	False	0.04569672131147541	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4.0	5793680.0	6090550.0	6173370.0	6507550.0	5874400.0	6370750.0	0	0.8670028859471496	-0.010558560479572092	False	0.04572233606557377	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4.0	860168.0	887321.0	923996.0	917547.0	1015240.0	1076550.0	0	0.867199496204617	0.020624857657766022	False	0.04574795081967214	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM9	FLIY_ECOLI	fliY	Cystine-binding periplasmic protein	19	19.0	54308500.0	54147900.0	56185500.0	54975200.0	54104000.0	53231400.0	0	0.8690981227519232	0.0043975531338218765	False	0.0457735655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	5	5.0	17557600.0	17099700.0	18728200.0	18756500.0	19210300.0	18389400.0	0	0.8692290755855842	-0.010288321794710955	False	0.04579918032786885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32703	YJCE_ECOLI	yjcE	Uncharacterized Na(+)/H(+) exchanger YjcE	4	4.0	4177710.0	4491650.0	4816440.0	4912120.0	4650070.0	5239890.0	0	0.8695835139608212	0.018380816307491683	False	0.04582479508196721	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5.0	2193360.0	2383020.0	2250230.0	2111130.0	2274700.0	2280460.0	0	0.8712983387416174	-0.009580294131071266	False	0.04585040983606557	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5.0	17021700.0	16400600.0	17517600.0	17864600.0	17771300.0	17231300.0	0	0.8719725866784187	-0.007390890418105162	False	0.04587602459016394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEF0	DNAC_ECOLI	dnaC	DNA replication protein DnaC	1	1.0	965474.0	769538.0	772599.0	426843.0	846964.0	161682.0	1	0.8725149416590128	-0.10511943558667931	False	0.0459016393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11.0	21356900.0	21869500.0	22299500.0	22028900.0	22261500.0	22324600.0	0	0.8733082728338801	-0.003906410513433028	False	0.04592725409836066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6.0	22557100.0	21970600.0	21183600.0	20517100.0	22609700.0	21735500.0	0	0.8735532434892846	0.008370672396309778	False	0.04595286885245902	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	5	5.0	5789300.0	5453250.0	5604040.0	5472870.0	5506240.0	5140090.0	0	0.8777531969247165	0.00884636131308919	False	0.045978483606557374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00861	DCDA_ECOLI	lysA	Diaminopimelate decarboxylase	2	2.0	1375120.0	1340890.0	1299230.0	1336860.0	1612390.0	1557240.0	0	0.8779639818778193	-0.019824876837287005	False	0.04600409836065574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3.0	2506960.0	2724200.0	3335770.0	2958110.0	2828790.0	2796810.0	0	0.8788787016568701	0.02160889801115512	False	0.0460297131147541	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	5	5.0	13552200.0	14096900.0	13871900.0	14609000.0	13982900.0	15021400.0	0	0.8790605166786049	-0.008245998593762826	False	0.04605532786885246	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30131	HYPF_ECOLI	hypF	Carbamoyltransferase HypF	1	1.0	137917.0	124117.0	1324960.0	831381.0	1134310.0	848065.0	2	0.879733068977843	0.1451106499596899	False	0.04608094262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1.0	4746500.0	4702300.0	4399710.0	4257300.0	4934690.0	4637790.0	0	0.8798634217527128	-0.011497507844993982	False	0.04610655737704918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	9	9.0	22662200.0	22903300.0	23597700.0	23070600.0	23415200.0	23280700.0	0	0.8818742917192264	0.0031464601929070005	False	0.04613217213114755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36879	YADG_ECOLI	yadG	Uncharacterized ABC transporter ATP-binding protein YadG	7	7.0	6961050.0	6592500.0	6311190.0	6580720.0	6323620.0	6090280.0	0	0.883439549590218	-0.009973585239741805	False	0.046157786885245904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7.0	12198000.0	12706600.0	11385400.0	12049200.0	11715900.0	12665700.0	0	0.8836076097454215	-0.008832271348275937	False	0.046183401639344264	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05100	3MG1_ECOLI	tag	DNA-3-methyladenine glycosylase 1	3	3.0	5079200.0	5674250.0	5913260.0	5499800.0	5444650.0	5504430.0	0	0.8842524300016275	-0.010613458827470218	False	0.046209016393442624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	3	3.0	137917.0	124117.0	2351400.0	3371630.0	2383230.0	2800700.0	2	0.8843832376955452	-0.15229277513844602	False	0.046234631147540985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29.0	27108500.0	26640300.0	25671200.0	26374500.0	25838300.0	25830400.0	0	0.8844277258281641	-0.004452788629176892	False	0.04626024590163935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31063	YEDD_ECOLI	yedD	Uncharacterized lipoprotein YedD	4	4.0	52564000.0	52078800.0	49153800.0	52132200.0	44797400.0	48571900.0	0	0.8859247368440317	0.012352477003472749	False	0.04628586065573771	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2.0	1975960.0	2269910.0	1982550.0	1638370.0	2387450.0	2467880.0	0	0.8863449687330701	0.0296348662256464	False	0.046311475409836066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1.0	137917.0	223843.0	304561.0	266690.0	116823.0	195082.0	2	0.8864634685936803	0.07001872262063852	False	0.046337090163934426	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7.0	8544830.0	8873060.0	8924340.0	9028950.0	8970350.0	9297950.0	0	0.8879681999783153	-0.005661107114406318	False	0.046362704918032786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1.0	5296890.0	5309440.0	4977240.0	5169030.0	4748760.0	4857440.0	0	0.888906162879911	-0.009091839226889087	False	0.046388319672131154	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	9	9.0	48843100.0	47050000.0	45679400.0	47760800.0	47273400.0	48016400.0	0	0.8890672550362507	0.004609562562996545	False	0.046413934426229514	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02919	PBPB_ECOLI	mrcB	Penicillin-binding protein 1B	16	16.0	35509500.0	37612400.0	38614400.0	36223600.0	37545400.0	37718600.0	0	0.8908582135049192	0.0059601828433281335	False	0.046439549180327874	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2.0	587730.0	686642.0	607601.0	218572.0	701651.0	486539.0	1	0.8908762571982084	0.06581747014537641	False	0.04646516393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3.0	7129040.0	6930260.0	7195910.0	7371500.0	7069480.0	6981410.0	0	0.8910849170778798	-0.004386475638806898	False	0.04649077868852459	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3.0	253762000.0	252836000.0	242612000.0	243512000.0	249474000.0	247599000.0	0	0.8912006626278521	-0.0035810893448554103	False	0.046516393442622955	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11.0	15723100.0	16125900.0	16574600.0	16307200.0	15919700.0	16175400.0	0	0.8920906828477224	0.0035849148362625	False	0.046542008196721316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4.0	14190100.0	14327100.0	14033200.0	13644500.0	14272700.0	14121000.0	0	0.8942419222383065	0.003411087813210704	False	0.046567622950819676	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEU7	SKP_ECOLI	skp	Chaperone protein skp	6	6.0	422198000.0	412088000.0	417064000.0	408922000.0	409449000.0	386165000.0	0	0.8953950129307577	-0.005912042826875201	False	0.046593237704918036	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00864	CAPP_ECOLI	ppc	Phosphoenolpyruvate carboxylase	40	40.0	64892600.0	63591900.0	64690500.0	64688800.0	66023300.0	64405100.0	0	0.8958524534559895	-0.0023467027891261017	False	0.0466188524590164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6.0	7467980.0	7425400.0	7195870.0	7436250.0	7114230.0	7367030.0	0	0.896826590144387	0.0036061854389390227	False	0.04664446721311476	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
