Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	9	9.0	26054700.0	24215400.0	26864200.0	24311700.0	27555300.0	25052800.0	0	0.016333024731575056	0.12921461424239972	False	0.0024269311064718164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7S3	RS12_ECOLI	rpsL	30S ribosomal protein S12	3	3.0	427616000.0	414705000.0	421702000.0	417372000.0	428936000.0	411079000.0	0	0.0164533963376618	0.040167193292731065	False	0.002453027139874739	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	8	8.0	5955710.0	6821520.0	6079350.0	6994170.0	5989010.0	6574050.0	0	0.016468515427250505	-0.1779185572445522	False	0.002479123173277662	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	40	40.0	81027500.0	79588700.0	80832200.0	80322200.0	81383400.0	79641200.0	0	0.016494084001340864	0.022059420403242453	False	0.002505219206680585	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	17	17.0	96625100.0	104960000.0	96824700.0	105399000.0	98356000.0	101625000.0	0	0.01685588817771829	-0.09646348394613935	False	0.0025313152400835075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	14	14.0	19576700.0	20212300.0	19965700.0	20655300.0	19482400.0	20502800.0	0	0.01705847390670981	-0.05622173867863046	False	0.0025574112734864304	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2.0	26333600.0	30023200.0	26742800.0	29500100.0	24529500.0	28659400.0	0	0.01781499842158676	-0.18432931274284392	False	0.002583507306889353	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase subunit C	13	13.0	452179000.0	470948000.0	443636000.0	473558000.0	451512000.0	460965000.0	0	0.018040469542363685	-0.06095364657159178	False	0.0026096033402922755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7S9	RS13_ECOLI	rpsM	30S ribosomal protein S13	12	12.0	454489000.0	481726000.0	455600000.0	478934000.0	457624000.0	470506000.0	0	0.018706652344453952	-0.0654254912160487	False	0.0026356993736951985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5.0	63129100.0	61748100.0	63964700.0	59432700.0	65501500.0	60311700.0	0	0.018789152829985414	0.08566256530634225	False	0.0026617954070981215	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5.0	7783820.0	7474780.0	7704090.0	7449440.0	7889470.0	7515630.0	0	0.018807988292070196	0.05905021787754965	False	0.002687891440501044	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2.0	4258970.0	5320400.0	3996950.0	5066490.0	4573730.0	4934560.0	0	0.018903897186432317	-0.25607102486854544	False	0.0027139874739039666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1747810000.0	1610130000.0	1696580000.0	1645920000.0	1698060000.0	1634510000.0	0	0.019271134643374495	0.07245618917814546	False	0.0027400835073068896	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4.0	5061470.0	4504190.0	5039280.0	4006870.0	5320390.0	4469250.0	0	0.01933012191637171	0.24858458103642264	False	0.0027661795407098125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31057	PANB_ECOLI	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	3	3.0	38699900.0	36892000.0	38252400.0	37672900.0	38254800.0	37001500.0	0	0.019680300955998428	0.04632702817169205	False	0.002792275574112735	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7P5	RL34_ECOLI	rpmH	50S ribosomal protein L34	2	2.0	109311000.0	114345000.0	112442000.0	116347000.0	111625000.0	116436000.0	0	0.01997274408593421	-0.05830883801621547	False	0.0028183716075156576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2.0	1947680.0	2262950.0	1845690.0	2128050.0	1963150.0	2100040.0	0	0.02023432737088679	-0.1732527265783602	False	0.0028444676409185806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16.0	35048500.0	34317300.0	35341000.0	34070800.0	35041100.0	33569000.0	0	0.020561875764273048	0.04833140913660144	False	0.002870563674321503	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33225	TORA_ECOLI	torA	Trimethylamine-N-oxide reductase 1	1	1.0	11841500.0	9708180.0	11540100.0	10853400.0	12317700.0	10336900.0	0	0.02069207234485577	0.2083599169779139	False	0.002896659707724426	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	9	9.0	14324600.0	13431200.0	14360100.0	13825200.0	14017100.0	13680600.0	0	0.020709817181031567	0.06089150402130288	False	0.002922755741127349	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	6	6.0	3961160.0	4238710.0	3971880.0	4162540.0	4068680.0	4127670.0	0	0.0207247081539966	-0.062020881585122124	False	0.0029488517745302717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2.0	29023800.0	31218100.0	27614600.0	31636000.0	29103800.0	31089400.0	0	0.020821069967500726	-0.13178790952524874	False	0.0029749478079331942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22.0	36937300.0	35977000.0	36418000.0	35137400.0	36846400.0	35256500.0	0	0.020886939842741092	0.051042954266218334	False	0.0030010438413361168	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	33928200.0	30191500.0	32676800.0	31236100.0	34793800.0	30679300.0	0	0.02152726750330867	0.13865943690069912	False	0.00302713987473904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15.0	923594000.0	990240000.0	881156000.0	991664000.0	919942000.0	951096000.0	0	0.021705667071252044	-0.10628391466819645	False	0.0030532359081419627	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEB7	YOAB_ECOLI	yoaB	RutC family protein YoaB	2	2.0	55792000.0	63643300.0	57991700.0	60455800.0	52913000.0	65596800.0	0	0.021748340691692628	-0.18646295294703172	False	0.0030793319415448853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10.0	204932000.0	218564000.0	209309000.0	213045000.0	206888000.0	213926000.0	0	0.02182512061964557	-0.055602390952559734	False	0.003105427974947808	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase	16	16.0	24415000.0	23473700.0	23963900.0	22467300.0	24593300.0	22833600.0	0	0.02199208082256324	0.08547110575390675	False	0.003131524008350731	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31550	THIB_ECOLI	thiB	Thiamine-binding periplasmic protein	5	5.0	12502400.0	11843800.0	12306400.0	12072800.0	12774700.0	11623300.0	0	0.022299784079976907	0.08065980338828083	False	0.003157620041753654	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7X6	RIMM_ECOLI	rimM	Ribosome maturation factor RimM	11	11.0	38361300.0	36311600.0	37976000.0	35021600.0	37495100.0	36320300.0	0	0.02258263680522621	0.08051602415492266	False	0.0031837160751565763	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	6	6.0	35169600.0	33138900.0	35503400.0	34021300.0	35941100.0	32384700.0	0	0.022767931536863708	0.09897894187175586	False	0.0032098121085594993	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	1	1.0	7151420.0	6059700.0	6909540.0	5847100.0	7357710.0	6555450.0	0	0.023069571906101396	0.214290512823231	False	0.003235908141962422	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5.0	12343900.0	13144700.0	12031700.0	13809200.0	12792300.0	13393300.0	0	0.023251842870645988	-0.11841137965962717	False	0.0032620041753653444	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2.0	75931500.0	73553000.0	75727400.0	71268500.0	78328800.0	73245700.0	0	0.023414084670141944	0.07678391913949008	False	0.0032881002087682674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	18	18.0	87752400.0	83141300.0	85677600.0	84283100.0	87804400.0	83502000.0	0	0.02341588103909953	0.05808062221975772	False	0.0033141962421711904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7M9	RL31_ECOLI	rpmE	50S ribosomal protein L31	2	2.0	145129000.0	132421000.0	145393000.0	134694000.0	147375000.0	139185000.0	0	0.02352499953382884	0.1080462014582647	False	0.003340292275574113	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	335671000.0	367738000.0	330166000.0	359506000.0	348612000.0	367037000.0	0	0.023866799443378155	-0.10928691736451955	False	0.0033663883089770355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	30	30.0	87208600.0	92193300.0	87074900.0	91567100.0	88307300.0	89679700.0	0	0.02387357453943541	-0.05840845816198376	False	0.0033924843423799585	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3.0	66061300.0	74515800.0	67225400.0	72474700.0	69847700.0	71600000.0	0	0.024389455274869624	-0.10579612749930811	False	0.0034185803757828814	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3.0	2027740.0	1516140.0	1819200.0	1721420.0	1914190.0	1629800.0	0	0.0244339009245691	0.2432123293554438	False	0.003444676409185804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2.0	2849440.0	3145500.0	2609790.0	2994590.0	2540240.0	3165120.0	0	0.02443669540175953	-0.21813429110935856	False	0.0034707724425887265	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	29	29.0	94758200.0	100200000.0	95125100.0	97918800.0	96807800.0	98463300.0	0	0.024480377290529917	-0.048934409152713354	False	0.0034968684759916495	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4.0	61859800.0	64546200.0	63611900.0	64943200.0	61941100.0	65774200.0	0	0.024532879436670495	-0.059203544597143345	False	0.003522964509394572	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5.0	6731810.0	6266730.0	6622150.0	6283090.0	6836230.0	6520100.0	0	0.024861389557633593	0.08235569580030895	False	0.003549060542797495	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A847	TGT_ECOLI	tgt	Queuine tRNA-ribosyltransferase	14	14.0	14617300.0	15273900.0	15064400.0	15556000.0	14746600.0	15831400.0	0	0.024865667995360434	-0.07074756260001336	False	0.003575156576200418	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEQ6	GLNP_ECOLI	glnP	Glutamine transport system permease protein GlnP	4	4.0	2946990.0	3229730.0	2713370.0	3181790.0	2783800.0	3219830.0	0	0.02508983403042717	-0.1897841157229065	False	0.0036012526096033406	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00956	SYI_ECOLI	ileS	Isoleucine--tRNA ligase	41	41.0	112538000.0	117023000.0	114451000.0	117469000.0	114261000.0	117150000.0	0	0.025093898268746483	-0.043278349741654606	False	0.003627348643006263	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5.0	1082300.0	992691.0	1079710.0	1046510.0	1108290.0	1017170.0	0	0.025177797467522144	0.097603310318951	False	0.0036534446764091857	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q46868	YQIC_ECOLI	yqiC	Uncharacterized protein YqiC	7	7.0	46320500.0	43153700.0	47949000.0	43161900.0	46031900.0	43436700.0	0	0.025296976404625037	0.11276929284618747	False	0.003679540709812109	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	5	5.0	4013480.0	3613020.0	3744020.0	3570440.0	3948320.0	3368610.0	0	0.025766548073169252	0.14969995943804504	False	0.0037056367432150316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6.0	233279000.0	245173000.0	233871000.0	240650000.0	233696000.0	240955000.0	0	0.025931240624831656	-0.052417279720902855	False	0.003731732776617954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13.0	7482110.0	8014330.0	7659350.0	7825030.0	7690700.0	7888160.0	0	0.026086832187807305	-0.055493968072522354	False	0.0037578288100208767	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	6	6.0	93547200.0	88624600.0	92329900.0	90869100.0	93688100.0	88046900.0	0	0.02614578462218335	0.06342694568615334	False	0.0037839248434237997	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P07330	CHEB_ECOLI	cheB	Chemotaxis response regulator protein-glutamate methylesterase	5	5.0	3554180.0	3269120.0	3459960.0	3192030.0	3693320.0	3315750.0	0	0.02647102195016174	0.13116728591867996	False	0.0038100208768267227	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6.0	53718200.0	50729400.0	51868600.0	50680300.0	52616700.0	49634000.0	0	0.02660078819031138	0.06681550666632417	False	0.0038361169102296452	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20.0	31189000.0	30442200.0	31553000.0	30076600.0	32293400.0	29935200.0	0	0.026684603890087973	0.07128070482575347	False	0.003862212943632568	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12.0	17521700.0	18674600.0	17281600.0	18040800.0	17034300.0	18007500.0	0	0.026891025878823624	-0.07814576157728778	False	0.0038883089770354907	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3.0	13552400.0	11538000.0	13106700.0	12418800.0	13053400.0	12209100.0	0	0.027170929146583107	0.13496313090247886	False	0.003914405010438413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4.0	6048230.0	6895510.0	6154060.0	6943560.0	6432610.0	6541960.0	0	0.027501781385239326	-0.12921988591148587	False	0.003940501043841337	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14.0	635504000.0	699960000.0	641891000.0	674694000.0	660545000.0	676372000.0	0	0.027580965685436783	-0.08182187579576004	False	0.003966597077244259	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P06715	GSHR_ECOLI	gor	Glutathione reductase	12	12.0	26144400.0	28098100.0	26443200.0	28613200.0	26438700.0	27461400.0	0	0.027645929624438296	-0.09101953230021859	False	0.003992693110647182	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	11	11.0	8121150.0	8341830.0	7918130.0	8557750.0	8210660.0	8491060.0	0	0.02765566456123388	-0.06631558247479562	False	0.004018789144050104	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8.0	37702500.0	38872600.0	37613100.0	38367200.0	36667400.0	39100200.0	0	0.02766422773765953	-0.055067474113635224	False	0.004044885177453027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16.0	17283100.0	15956100.0	17411900.0	16644400.0	17180600.0	16109300.0	0	0.02773075194551754	0.09084405828675188	False	0.00407098121085595	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8.0	19904600.0	21560100.0	20566500.0	21011000.0	19930400.0	20878600.0	0	0.02785091922121153	-0.0710289651724085	False	0.004097077244258873	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16.0	30313500.0	30067300.0	30763000.0	29442300.0	30630700.0	29413500.0	0	0.02853401052970222	0.044476761446025304	False	0.004123173277661795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7.0	424784000.0	409397000.0	420202000.0	406786000.0	434703000.0	403276000.0	0	0.028698510100173026	0.06955198439735907	False	0.004149269311064718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	6	6.0	7681490.0	8372340.0	7568620.0	8021540.0	7779480.0	8075640.0	0	0.028704954486473557	-0.0874970746454587	False	0.0041753653444676405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12.0	40452200.0	38275200.0	39533400.0	38687500.0	40176600.0	37140400.0	0	0.028756483548704026	0.07464514402126735	False	0.004201461377870564	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00861	DCDA_ECOLI	lysA	Diaminopimelate decarboxylase	2	2.0	1243950.0	1672030.0	1027630.0	1521620.0	1324160.0	1599350.0	0	0.028789181090155182	-0.4146402334181014	False	0.0042275574112734865	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7V0	RS2_ECOLI	rpsB	30S ribosomal protein S2	18	18.0	657924000.0	703528000.0	650955000.0	687991000.0	654303000.0	679422000.0	0	0.028836991034677874	-0.07709252612601664	False	0.004253653444676409	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P06611	BTUD_ECOLI	btuD	Vitamin B12 import ATP-binding protein BtuD	2	2.0	1997300.0	2143350.0	1966340.0	2150070.0	1924790.0	2296960.0	0	0.028849117411931347	-0.1624786257308357	False	0.004279749478079332	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	6	6.0	11593900.0	12746800.0	11065600.0	12055700.0	11515700.0	12165600.0	0	0.029019950950543133	-0.11333111637126457	False	0.004305845511482255	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P06616	ERA_ECOLI	era	GTPase Era	8	8.0	10851900.0	10150900.0	10532700.0	9859710.0	10352900.0	9841000.0	0	0.02904176322928813	0.08837974677874579	False	0.0043319415448851775	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1.0	734700.0	854302.0	610144.0	794268.0	560183.0	948972.0	0	0.02917115374029913	-0.4473356312249801	False	0.0043580375782881	False	False	Human	True	False	False	False	diann231	manual	min	1.0
P0A843	TATE_ECOLI	tatE	Sec-independent protein translocase protein TatE	3	3.0	65392500.0	61854700.0	64490700.0	63115800.0	65010300.0	63463600.0	0	0.029215823777579926	0.04862590922327216	False	0.0043841336116910235	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
O00762ups|UBE2C_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		2	2.0	149116.0	551219.0	104247.0	781955.0	130701.0	494531.0	3	0.029521677346737024	-2.250614586368378	False	0.004410229645093946	False	True	Human	True	False	False	False	diann231	manual	min	1.0
