protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P38051	95084.20934397526	3055382.7558770957	140095.97235654233	146892.9414173368	3785709.750133205	2632298.3309704047	3	0.4947181492538945	-0.996438843994153	False	0.026886792452830193	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A836	254588453.61372957	263970301.7284398	275614535.9160268	265021146.51842928	256510917.2883172	256961004.01252344	0	0.4948950367327599	0.02876964986505401	False	0.026911618669314796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36680	55425676.77859034	48535389.66705881	52528465.0011294	49179104.48456698	51202200.67879717	51074826.86122458	0	0.49543546548325235	0.04716615968417552	False	0.026936444885799403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09030	145296112.81928304	143948737.38146365	144068978.97571227	144287722.85686484	144777848.10983273	142089571.25687063	0	0.4961329341957673	0.007205194259347354	False	0.026961271102284013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P60651	266794850.33521524	265033255.39730224	257417471.4416794	267562797.81824857	253629364.6708127	256356986.31205443	0	0.4961352267101859	0.021540400162895275	False	0.02698609731876862	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8N7	35766094.61465981	39988664.326291226	39422587.42802125	37277483.506164886	38532911.15968268	35854476.12582386	0	0.49700182979005975	0.04468159595157252	False	0.02701092353525323	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06721	2257313.121482369	2173508.7090670373	1888522.246554784	3728171.0156554505	101496.66279868108	8437379.698582295	1	0.49775443155910964	-0.9569413153443092	False	0.027035749751737836	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P14175	27706671.782783814	31801365.27394684	29486612.93008194	26614604.091934603	28432061.060633957	30362863.83467544	0	0.4982367520694995	0.059321571744139615	False	0.027060575968222443	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64540	42521049.652296364	44850834.12960486	41127347.09155002	48239194.87416489	42830563.74563472	42393089.73904583	0	0.4982694284900264	-0.054678474976113924	False	0.027085402184707053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q46855	95084.20934397526	105810.48437500007	20578684.09273009	19564175.862168748	101496.66279868108	23137023.10470388	3	0.499266464781142	-1.042535247274238	False	0.02711022840119166	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09546	41040959.15888411	38036059.9328947	39873108.98069431	45040981.39857394	44325916.94872432	36440604.71960527	0	0.49975839742553596	-0.08086114095367786	False	0.02713505461767627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06282	14955284.931178382	15734697.913049843	16472195.160048915	15842416.522548355	16762193.116917623	15771499.479350766	0	0.5003390758021135	-0.036664393105932044	False	0.027159880834160877	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P04425	201862484.65478185	188563608.30034575	183049253.37987217	197547635.83734727	171288537.23700687	183551539.64798823	0	0.5004014481372644	0.054050237480562625	False	0.027184707050645483	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C0V0	410461439.3709756	413372877.5354261	411508744.3110483	407417406.0069628	415738516.26985407	402986158.6794458	0	0.5007237224859705	0.01078557834194641	False	0.02720953326713009	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P18392	566483.0910699647	480787.7086684278	140095.97235654233	594442.7131060844	453067.0991409759	463057.1741444352	1	0.502442438708012	-0.3473245164444894	False	0.027234359483614697	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9D8	1577959100.511947	1551926943.2707372	1526054813.3928628	1542488041.2522914	1585828069.09736	1571136748.4352872	0	0.5025794442264367	-0.013420066219842064	False	0.027259185700099307	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08189	3006860.9239281826	105810.48437500007	2331555.832504705	2918846.013388951	2056909.2498532287	2624296.14234281	1	0.5030026376450795	-0.4812818908959163	False	0.027284011916583913	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFC3	16340679.494528098	14787461.549122453	15692605.87799258	16318875.78670986	17043690.788642798	15074440.103475144	0	0.5038959754336138	-0.04896176214259885	False	0.02730883813306852	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE52	501700582.59843767	519459679.4104288	523871111.7522784	495125425.30933845	518089821.9460739	510805744.82416767	0	0.5053519645472616	0.01975335927063327	False	0.02733366434955313	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77285	9348157.028695062	8636856.586247936	8749762.640482787	8680858.474648789	9128131.092102328	8117339.516926278	0	0.5056733533420034	0.0442996537564416	False	0.027358490566037737	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8A0	51802499.70721661	39254516.86101748	50719089.24297666	46165029.43835823	41278752.87252326	44443560.570100926	0	0.5057104058855821	0.10430829195084546	False	0.027383316782522347	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24203	26798092.474750545	22734357.895544942	23818918.436620884	29197509.54065259	24025124.65522776	24621427.219621405	0	0.5059688765057149	-0.08576309464924993	False	0.027408142999006953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P18393	2149081.4288733434	1487059.500000001	1672545.767040805	2083169.0628961492	101496.66279868108	1649990.9610101113	1	0.5061863986417047	0.469257579734842	False	0.02743296921549156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6U3	184892331.77115777	180641302.83376533	182102401.18800348	178626842.14149624	190288254.24233437	187304504.13619685	0	0.5071576358445916	-0.022437201857305408	False	0.02745779543197617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05020	107631913.53265087	108713278.63896692	104370568.27448046	106031991.35036536	107999500.85710418	101619222.36524716	0	0.5072773000884638	0.02296623459680752	False	0.027482621648460777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05041	13048595.292336456	8958802.164544063	12940425.64768718	12919977.651565723	11982366.374193115	13315781.975414472	0	0.5078071947105369	-0.12905444540706898	False	0.027507447864945384	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52647	37397064.43807493	34028905.00176748	39180446.13271134	34284286.663067006	33074046.402477022	38426164.21188024	0	0.5084589823348717	0.06430685361214424	False	0.02753227408142999	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30014	40895413.23170503	33532625.069236908	33265999.2996172	40209575.87105575	38321251.74726929	35524782.075165406	0	0.5088781038686265	-0.08279902731852802	False	0.027557100297914597	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75884	33014910.60907317	31349379.005891614	32128802.80799996	32385015.381579243	31137328.79953551	31653289.021642786	0	0.5090786642386551	0.019833405914730307	False	0.027581926514399207	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75937	44417431.798631504	45776228.48256772	42490898.52730616	43352591.16043846	42194607.817336254	44565239.782300405	0	0.5093238825443173	0.028241596143114275	False	0.027606752730883814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9T8	5074038.873079494	4615723.033710501	4384281.045956767	4497314.647583702	5147001.476146465	5051486.015905751	0	0.5095063924103105	-0.06236728651705572	False	0.027631578947368424	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9K7	15770885.014186988	15726227.379346965	14411775.35678728	13136035.505027344	13916989.03923163	16414418.788573587	0	0.5114148900348503	0.07883823812292776	False	0.02765640516385303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8U6	97400983.32695614	105611186.09835136	102663542.32362776	102002635.48561203	105995142.32161433	103644271.22455166	0	0.511837092717258	-0.027887981804994126	False	0.027681231380337637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P34209	8749650.006830046	8696226.99744731	8831098.834254771	8733904.946454987	8689100.693155931	9400398.901495744	0	0.5128061417719949	-0.029693113383823126	False	0.027706057596822247	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P26365	95084.20934397526	105810.48437500007	10634988.629981816	9698412.432548918	11822123.814646918	129991.79890025848	3	0.5129109915597034	-0.9985854476338161	False	0.027730883813306854	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24173	6239313.001888187	7913197.385506318	3648459.8283847785	6222570.792609464	4730178.975452438	3682639.602310557	0	0.5137237646203234	0.2824947465637626	False	0.027755710029791464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A908	62166900.65741977	61538631.67331736	60092543.460513696	63468364.29110096	56247830.90339668	59056149.98564728	0	0.5138598534780505	0.0399980838797878	False	0.02778053624627607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06971	337328018.29018223	340590516.1347942	337542107.48690194	332923188.3447171	341717778.0134664	334164829.68612087	0	0.513910226411274	0.009485853778679592	False	0.027805362462760674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE91	53517185.33450755	50667231.830728784	46207894.55650947	48580958.7661829	47740043.97428619	49032843.55269332	0	0.5140540000334718	0.049161568211534314	False	0.027830188679245284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADT2	1346319.9347467932	1904127.271745496	1707348.943337189	1443259.2672746032	1801995.4140541544	1200188.7213769872	0	0.514908076986109	0.15737162797895202	False	0.02785501489572989	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7L8	1284774894.0954423	1393203818.882731	1459049987.2049365	1346369146.165554	1487955201.8940408	1443985303.5624316	0	0.5151940710152898	-0.04844593821074553	False	0.0278798411122145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P45523	1717438848.0145211	1719722982.9923787	1724416911.8642058	1712662349.3401823	1719098739.143231	1781446383.9689448	0	0.5152576684314029	-0.014358874572962107	False	0.027904667328699107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAJ3	39424981.07494875	40159599.580381714	38588519.68615742	38944664.00543349	37390464.68146603	39942152.08658316	0	0.5156589317106236	0.023332434707150598	False	0.027929493545183714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75959	25875329.354688782	24935322.728734	24604646.28427169	24286239.94336041	27375889.66108737	25919376.801072445	0	0.5160569178959138	-0.04085557801829483	False	0.027954319761668324	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB03	95084.20934397526	105810.48437500007	5181039.649446321	4978002.694351792	101496.66279868108	5433568.944878919	3	0.5161203671578971	-0.96598709389588	False	0.02797914597815293	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07395	908619752.2034144	908140525.3098664	912948490.394946	906209779.9942324	914640399.9736004	896227075.7848455	0	0.5165135131146665	0.006691451632539081	False	0.02800397219463754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9W6	63260990.53675064	75990346.74698871	73194978.22164978	64218836.14373856	65420052.71443015	72700851.48301825	0	0.516587455577661	0.07031862409796169	False	0.028028798411122147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37655	24675574.44937724	27332330.774384115	25650027.413515307	25633222.03118283	28713325.10414716	25975605.176464573	0	0.5171760321066448	-0.04866462705330531	False	0.028053624627606754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AF24	55852600.04569687	53808336.43304666	50832297.40493729	53421677.858831234	52045021.019029245	51532846.47102097	0	0.5180543421573645	0.031752095851552656	False	0.028078450844091364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABS1	472038350.2125825	507947194.3785161	485501912.3724596	467951249.7025064	480707785.15528166	490209188.2751358	0	0.5180653226919422	0.026446149336030705	False	0.028103277060575967	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9I8	40805147.6823085	36888995.88847412	43522550.67566492	44316276.71702407	39792998.02260913	42088154.51388997	0	0.519891535541036	-0.05809411789600962	False	0.028128103277060577	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8A2	229316755.7868393	239170427.46665245	238171015.6180564	217649515.7753391	233936948.58529085	239271259.02015048	0	0.5203915587895025	0.0326239417221151	False	0.028152929493545184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P04079	709425067.3561316	721476484.382502	726665237.5545594	694244181.9629315	724431262.2679361	716489196.8395452	0	0.5213694409662556	0.015057900579988353	False	0.02817775571002979	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8V2	3186658989.8899145	3200833127.563319	3206268444.180144	3175553319.721879	3215232568.232651	3168176476.924037	0	0.5214160108370502	0.005242412927279098	False	0.0282025819265144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52108	40756746.12013761	40631528.15630367	42637724.1424966	39502723.48531593	44087543.54906946	44091524.37470815	0	0.5216730045199723	-0.041910227120843045	False	0.028227408142999007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A817	253090720.867486	247784403.80021176	242160444.0956904	249792248.3012016	243102744.13987345	241620752.97045615	0	0.5221162447932031	0.016637856174255106	False	0.028252234359483618	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABJ1	24222512.84863848	25744751.374390893	23377819.027395543	24222414.099313676	25128329.636360485	20705258.60124192	0	0.52216341448632	0.0661915920609486	False	0.028277060575968224	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77735	23781286.54748129	17144551.56443051	15856644.289498417	16882259.383277487	16423351.89703885	17791740.54337304	0	0.5222672381160255	0.15219739795051251	False	0.02830188679245283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08839	2257963234.0104327	2187885975.9294057	2199263669.1033654	2189954002.789996	2225440771.8530474	2173336380.45685	0	0.5228632330128119	0.012293045841246096	False	0.02832671300893744	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8T1	45166884.23907406	62184884.81943119	51095664.71511156	48005791.22534672	51025205.79452481	47864260.59613939	0	0.5230648058626562	0.10921647340601731	False	0.028351539225422048	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37636	121385937.33887902	115870085.0855768	112330748.1045619	122128783.90002754	118243902.24792376	115976144.62716322	0	0.5235153088759016	-0.02763960099227976	False	0.028376365441906658	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE28	95084.20934397526	855178.1274463747	1255976.6160630106	146892.9414173368	101496.66279868108	1011676.4574121092	3	0.5237500409358472	0.8080896824489568	False	0.02840119165839126	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7V3	4987556613.748365	5215339293.067447	5173106382.807721	4958068425.293854	5066390917.176476	5160256797.106455	0	0.5238796940448712	0.018060516785332596	False	0.028426017874875868	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEA8	12003033.729247492	11778363.816307813	12169014.91978137	12492692.445514064	10834519.890019834	11512283.867685266	0	0.5251755966938685	0.04528456106493482	False	0.028450844091360478	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9T0	255398628.17488888	262331106.0349672	256428165.1983989	247600241.68401927	259221490.92926183	258177148.54575887	0	0.5252686387046055	0.017170214685444773	False	0.028475670307845084	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7K2	4826505224.847196	4996189045.010959	5045510805.69325	4626095543.725074	4940727511.410169	5011358720.98215	0	0.5255520701795002	0.028419697698291665	False	0.028500496524329694	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8N3	1780043360.2289164	1805718784.453779	1872549849.8004928	1774505393.2745354	1810779703.3298795	1807812922.8903213	0	0.5256018681246266	0.017340605669622172	False	0.0285253227408143	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8W5	32666432.976383936	28940900.25941333	35192704.36956586	35353425.236572705	33380156.50271964	32401194.56342163	0	0.5268281922818218	-0.06319965599723822	False	0.028550148957298908	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77202	3609037.423369208	2819845.817794506	2554637.217316663	3211812.0013441145	3249926.460417678	129991.79890025848	1	0.5269240684411952	0.4466237111476775	False	0.028574975173783518	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACP1	56639449.2700522	55584578.84471352	51365654.41175233	59006212.35993084	54310482.335933074	54825910.644923605	0	0.5271015917881654	-0.03960357119916484	False	0.028599801390268124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37765	85008933.97519264	97371713.03263278	94723678.7446865	99085302.9537056	95451756.41632009	91741811.9356707	0	0.5272611609077207	-0.046991964486048754	False	0.028624627606752735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P14565	95084.20934397526	5395586.854893912	5025342.606143424	146892.9414173368	5247419.544269331	129991.79890025848	3	0.5282741622869713	0.9287232304308232	False	0.02864945382323734	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39310	9324056.871803286	9793909.291555377	9544301.150369847	9105068.1738254	9227309.391391704	9797905.484758897	0	0.5284531222066033	0.027028668473502798	False	0.028674280039721948	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFJ5	2291369.404963045	105810.48437500007	1061186.550627053	1570795.5934884157	101496.66279868108	129991.79890025848	3	0.5291314334255537	0.9402643314882214	False	0.028699106256206555	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFP9	762849.1423613881	386807.1874999997	436046.4739945057	648992.9321766068	410773.3051679232	129991.79890025848	1	0.5292277022522334	0.4144542038401018	False	0.02872393247269116	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36673	2167761.082670104	2271951.33700093	2070029.9435861688	1844180.568379181	2645092.080361598	2619659.434552765	0	0.529375202891475	-0.12703240501776775	False	0.02874875868917577	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9J6	20855908.048477363	25981157.5273102	23946392.034369305	24795096.329446334	23834596.598703112	25591131.16675454	0	0.5297580478932851	-0.06841178393698312	False	0.028773584905660378	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFQ7	62914869.22095611	66675443.75912389	65384298.70429997	63926850.14031254	63271168.10294632	65153171.62907408	0	0.5303963674503486	0.019543523832496825	False	0.028798411122144985	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEY3	37792211.42669853	39643314.18356383	41573081.86615134	39241659.68066496	40563911.74533748	35063755.90494297	0	0.5307583352548468	0.05107230469779547	False	0.028823237338629595	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30860	2395442.6477948623	105810.48437500007	140095.97235654233	2438692.5022013374	2249268.4910544	129991.79890025848	3	0.5309399392494488	-0.867145263958862	False	0.0288480635551142	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEQ6	10545274.061166568	10267695.635398082	9007911.54676474	9490822.26015608	9633703.398705823	9632952.664096268	0	0.5322859366220898	0.05238571692735085	False	0.02887288977159881	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAB4	22495999.070591845	21492447.485527866	20963160.02303448	21791844.987830546	21954546.454213414	22227409.374617063	0	0.5323755067265226	-0.022528011210564206	False	0.028897715988083418	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P65870	34038374.99798635	37569705.93828192	36695481.2637029	33647199.34851111	36620449.44165618	35239908.406952314	0	0.5339991793781038	0.03773435659153398	False	0.028922542204568025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77611	28403404.97324313	27491740.036080003	25903217.35895424	25055632.631963667	29540656.32382686	31671068.58107782	0	0.5341642091519433	-0.07674280513520414	False	0.028947368421052635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AGB0	34893509.61205397	35002442.73886406	33484578.030986987	32549448.41765061	35864774.29279782	32316299.793529578	0	0.5345141300949612	0.0374636062579925	False	0.02897219463753724	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30131	1114109.1372698012	936568.6215948972	958542.3010370516	1672261.391484256	786521.6398469013	1127954.056845105	0	0.5358651835483472	-0.2532823852911017	False	0.02899702085402185	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31224	83060141.04219212	77880480.98257364	82093859.57493255	84097214.34358831	79679894.36036533	83547511.08124352	0	0.5360992903869812	-0.025244841975072523	False	0.029021847070506455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22256	200562390.7641495	185787058.40776	174045519.0481352	182912413.45542416	180874930.32944483	179542406.6818045	0	0.5364688944121303	0.04461595676098062	False	0.02904667328699106	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A800	905594512.1344804	879586837.4956201	884655524.3709129	886138132.0507438	899386310.1392106	903987683.23659	0	0.5366526483270064	-0.010592896707184732	False	0.02907149950347567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77808	44489793.856121615	40225072.01064957	42573484.66546205	41397718.17404235	40230635.28232997	42709019.44393028	0	0.5368707998594502	0.033840387508314966	False	0.029096325719960278	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7W1	4108087715.121775	4209287015.643238	4280008428.466903	4060836309.545053	4164288249.474609	4230322983.120865	0	0.5370294437523543	0.016347214751290768	False	0.02912115193644489	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P17443	48038917.72993465	49306585.04928526	51110221.93555757	47179564.41826253	49489840.0122999	49414354.93177285	0	0.5370602854673233	0.023236929614386708	False	0.029145978152929495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7E1	137923280.20462063	129276600.1942582	136483698.49871865	136705302.49753386	131735697.6468686	127691072.66903716	0	0.5373027859419369	0.02724338813914963	False	0.0291708043694141	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75867	136946162.4657268	149868847.2700794	147435076.8552837	130855164.85840884	151041635.68495238	137759672.44089544	0	0.5374938035836725	0.0493173028075614	False	0.02919563058589871	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37659	1521034.1900851456	2381132.233853216	1723658.8750773272	2031978.698767189	2142115.604397363	2027838.925928684	0	0.5375906262367526	-0.14065324100456114	False	0.02922045680238332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37671	11802889.165967664	149227.5942375424	140095.97235654233	1276988.3554509329	101496.66279868108	2110009.1702967817	2	0.5385417037411668	1.7934019295678492	False	0.02924528301886793	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31475	33521132.27935921	31003861.40575442	31376227.271143105	31734069.750954613	30533970.363734797	31800143.377939705	0	0.539550403048537	0.027842337493613856	False	0.029270109235352535	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB61	95072381.43975824	97719615.52917913	93120307.45559748	94117345.08510782	99732839.21151234	96312820.13169034	0	0.5397978540313532	-0.021290879925831677	False	0.02929493545183714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P45475	11386900.804367794	10656871.798160955	10456397.183241716	11421994.21852229	9826125.1968796	10083415.21436443	0	0.5406806517397547	0.0528318198580367	False	0.02931976166832175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76055	20784468.3493966	26071789.847175334	23686869.85025512	25835942.69683837	18516898.191761672	20835414.08726205	0	0.54072597725081	0.11389349338605657	False	0.029344587884806355	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P29131	11415398.692308735	11643024.508003809	11633035.218620708	12074803.268385485	11648273.513320869	11407482.81078566	0	0.5414069386054468	-0.01814606495887721	False	0.029369414101290965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9W9	85162421.04373676	83332299.60264575	80537008.07800038	89506279.29486826	87214738.29517365	79322952.3585394	0	0.5416470007133252	-0.0400620173876019	False	0.029394240317775572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75767	5507182.163481076	5564792.062611105	5628200.985548334	5349550.136931647	5535972.554956259	6834605.757417508	0	0.542627620406814	-0.08552582274407262	False	0.02941906653426018	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6F1	217056468.05606	225589847.48785165	219494247.1033281	215457557.3917772	218468923.93499127	221895369.3668602	0	0.5429752605426056	0.013833542070061853	False	0.02944389275074479	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21345	95084.20934397526	803757.2499999991	140095.97235654233	146892.9414173368	777878.924039393	723108.126678466	3	0.5430699416832254	-0.6655024082807315	False	0.029468718967229395	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABD8	479775382.8102737	512153257.5916807	500372557.7041533	500518255.54414886	495655019.35666287	469004101.8626584	0	0.5431133809309159	0.026463420611399172	False	0.029493545183714005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P19926	55325754.40958804	58873747.87853156	60415901.89600404	50402506.85383604	58598825.53163844	59079059.30366357	0	0.5432399779711643	0.0550294068042914	False	0.029518371400198612	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7H6	21074595.367361564	11620036.263143571	12185974.49367063	15906057.973724566	11892615.444759838	9910992.972931271	0	0.5444462015050221	0.2511577726963803	False	0.02954319761668322	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P04982	5610953.401380077	6246552.999999999	6599592.7156620985	6143167.443485031	6757626.193340782	6250678.692889406	0	0.5453613115269685	-0.05327948420557058	False	0.02956802383316783	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9N4	79051824.63495156	79493185.64323957	85922202.81357686	84915246.85063587	66306842.98134448	80712597.129475	0	0.5466686287713546	0.07592239181086376	False	0.029592850049652435	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38506	5763484.393339071	5000438.089217484	4640209.943164979	4427814.617756231	5306889.402125792	4842439.06814596	0	0.5472400908767696	0.0796094310790831	False	0.029617676266137042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A784	91197729.07664536	88045963.57940839	95028788.1193937	93398299.37858972	88109327.28018127	87281289.93881509	0	0.54732228761773	0.02913622574416211	False	0.02964250248262165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
