Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16.0	7089960.0	6562410.0	6545420.0	7403040.0	6353730.0	6684360.0	0	0.17345558564977723	-0.10455160271012162	False	0.020347917764891935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2.0	5995550.0	6552180.0	6229500.0	6625730.0	5717380.0	5975950.0	0	0.17378618022558878	-0.09731225030868089	False	0.020374275171323144	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5.0	2806710.0	2526310.0	2132480.0	2190170.0	2026020.0	2298250.0	0	0.17380064141859808	-0.22053635822856132	False	0.02040063257775435	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	32	32.0	190709000.0	194725000.0	192298000.0	196288000.0	186860000.0	191001000.0	0	0.17408967450009835	-0.028965566979761676	False	0.020426989984185556	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5.0	15660100.0	13576300.0	13624400.0	13968500.0	13256200.0	12495900.0	0	0.17445830701148166	-0.1338600598656625	False	0.020453347390616765	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6.0	21297300.0	21593000.0	21596600.0	21417700.0	22778800.0	22024600.0	0	0.17515337023977895	0.046185019689200066	False	0.02047970479704797	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	3	3.0	14541200.0	13407400.0	15497500.0	13323200.0	14293600.0	14267500.0	0	0.17536395680030828	0.09426729245853437	False	0.02050606220347918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7.0	15753900.0	17015100.0	19107600.0	16702300.0	18153600.0	16586000.0	0	0.17619228374089743	0.12227951709923165	False	0.020532419609910386	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	7	7.0	30711300.0	30258800.0	31120300.0	30763800.0	31366900.0	33201200.0	0	0.17665674074847312	0.0608890658102919	False	0.02055877701634159	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10.0	102658000.0	94503100.0	94020100.0	97784000.0	93809500.0	92727400.0	0	0.17710016596852604	-0.07215253246878267	False	0.0205851344227728	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5.0	9412850.0	11442900.0	9778740.0	11222600.0	9655030.0	8842520.0	0	0.17749202677730877	-0.18200709314690203	False	0.020611491829204007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2.0	91949.1	290765.0	382201.0	78682.6	263751.0	232175.0	2	0.17764945355353554	0.9284219204517138	False	0.020637849235635216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3.0	4519680.0	2022230.0	4875600.0	78682.6	5065320.0	4494080.0	1	0.17799337810394666	1.1245388460303056	False	0.020664206642066422	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16.0	412399000.0	396010000.0	431753000.0	396245000.0	412563000.0	406759000.0	0	0.17864451642311918	0.05454944347330446	False	0.020690564048497628	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P78055	FSAA_ECOLI	fsaA	Fructose-6-phosphate aldolase 1	3	3.0	524305.0	110647.0	560462.0	78682.6	568700.0	436920.0	2	0.1788219677766014	1.1339022840935908	False	0.020716921454928837	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31069	KCH_ECOLI	kch	Voltage-gated potassium channel Kch	7	7.0	3445270.0	3821140.0	4518290.0	4031700.0	4407460.0	3786170.0	0	0.17917906624506633	0.1701004983688812	False	0.020743278861360043	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	6	6.0	43751900.0	42517900.0	41426300.0	42609800.0	41659100.0	42869800.0	0	0.17948819035751673	-0.03311323723769686	False	0.020769636267791252	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11.0	16566500.0	17119500.0	16171300.0	16361800.0	16238400.0	16283400.0	0	0.18184832832331804	-0.03958930115938012	False	0.020795993674222458	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7.0	143701000.0	147092000.0	141258000.0	143665000.0	137203000.0	144151000.0	0	0.18186841299534964	-0.039882982363591994	False	0.020822351080653664	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	3	3.0	6748900.0	8199340.0	6200820.0	6423040.0	5829130.0	6095770.0	0	0.1818793133168106	-0.23763501478357305	False	0.020848708487084873	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1.0	6634560.0	6639120.0	5549420.0	5597140.0	5686590.0	5562380.0	0	0.18264128611077343	-0.1678341461025396	False	0.02087506589351608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6.0	9730020.0	8622600.0	8631380.0	9501530.0	8759900.0	8473600.0	0	0.18285986069645385	-0.10689779306173933	False	0.020901423299947288	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32157	YIIM_ECOLI	yiiM	Protein YiiM	6	6.0	14257400.0	14476500.0	15554400.0	14357500.0	15154700.0	14395800.0	0	0.18332091114984758	0.06588419905750607	False	0.020927780706378494	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17.0	6700700.0	6986120.0	6231500.0	7056510.0	6917840.0	6380060.0	0	0.1833559199106717	-0.08699988755582513	False	0.0209541381128097	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3.0	12843100.0	12319000.0	14062200.0	13804500.0	14021900.0	13407900.0	0	0.1834549019823002	0.0905951439842691	False	0.02098049551924091	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31441	ADEC_ECOLI	ade	Adenine deaminase	4	4.0	91949.1	2772650.0	2697960.0	78682.6	2793940.0	2821160.0	2	0.18354857533136312	1.4979539958166903	False	0.021006852925672115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12.0	68116100.0	68515100.0	67586200.0	67645100.0	66438200.0	67786600.0	0	0.18425319239935264	-0.017517020500125203	False	0.021033210332103324	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	4	4.0	7232020.0	7370350.0	6763130.0	7105240.0	5983020.0	7066970.0	0	0.18433275635849178	-0.13174481315182687	False	0.02105956773853453	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	24	24.0	38964200.0	39614800.0	37275300.0	38106000.0	37686400.0	38747600.0	0	0.18437836785791928	-0.03726885926189644	False	0.021085925144965736	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	17	17.0	33417300.0	36395100.0	31326800.0	33112500.0	33208600.0	32315300.0	0	0.18447844813509118	-0.08775766573351097	False	0.021112282551396945	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	31	31.0	62828800.0	63663200.0	62799400.0	62331800.0	60587200.0	61688900.0	0	0.1848179326504805	-0.028926692220631982	False	0.02113863995782815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	5	5.0	11085600.0	10797600.0	12543600.0	11976600.0	11830100.0	11658600.0	0	0.18505520287552749	0.08971729258399326	False	0.02116499736425936	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18.0	85093000.0	84440300.0	84517900.0	87744200.0	84053700.0	82877200.0	0	0.18538244019461184	-0.033060624439144905	False	0.021191354770690566	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEN4	FTSL_ECOLI	ftsL	Cell division protein FtsL	4	4.0	4152300.0	4218860.0	4129690.0	4334920.0	3594980.0	4030680.0	0	0.18555709195749812	-0.11220151380677446	False	0.021217712177121772	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3.0	13728000.0	14158200.0	13093500.0	13341900.0	13140000.0	13592800.0	0	0.18568692244511095	-0.04990652144621314	False	0.02124406958355298	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4.0	10331000.0	10899200.0	11939000.0	10398400.0	10779900.0	10975300.0	0	0.18594896821804943	0.09127057417880971	False	0.021270426989984187	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	2	2.0	889931.0	110647.0	1367720.0	1242180.0	1274840.0	1549030.0	1	0.18613021865611773	0.9022236487876989	False	0.021296784396415396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	9	9.0	14922500.0	15884000.0	17246300.0	16188300.0	16024300.0	16274400.0	0	0.18621759282442424	0.07623833970853781	False	0.021323141802846602	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	5	5.0	16697700.0	16774700.0	17466700.0	16494400.0	16683000.0	17122400.0	0	0.18631296986487336	0.03720416157352604	False	0.021349499209277808	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6.0	20660000.0	21265700.0	20426000.0	20553200.0	19416500.0	20542900.0	0	0.1864746103382746	-0.04916927722058408	False	0.021375856615709017	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77774	BAMB_ECOLI	bamB	Outer membrane protein assembly factor BamB	11	11.0	69969800.0	71009800.0	70693300.0	71702000.0	67333300.0	69065400.0	0	0.18665477656118135	-0.038423401869711375	False	0.021402214022140223	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3.0	3011990.0	2985550.0	2568160.0	3213830.0	2927590.0	2973910.0	0	0.1870739070457887	-0.12111168700487931	False	0.021428571428571432	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEV7	HYCH_ECOLI	hycH	Formate hydrogenlyase maturation protein HycH	1	1.0	3288320.0	4128800.0	2224610.0	3778500.0	3497180.0	3217580.0	0	0.1879010491371448	-0.324689358613049	False	0.021454928835002638	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	2143340.0	2127050.0	2596720.0	2211960.0	3967110.0	2604240.0	0	0.1879492523456665	0.5001011415415023	False	0.021481286241433844	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13.0	55979500.0	55041400.0	58164500.0	54966200.0	55578800.0	56547900.0	0	0.18838741524375965	0.036932759795678685	False	0.021507643647865053	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5.0	6971650.0	7303860.0	6878170.0	6547590.0	6144040.0	6324490.0	0	0.18864570895013366	-0.10609735877525275	False	0.02153400105429626	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3.0	91949.1	2103960.0	2139500.0	78682.6	1808430.0	2236670.0	2	0.18868279667695342	1.4430726914040666	False	0.02156035846072747	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6.0	37167000.0	38192500.0	34706200.0	36541000.0	36311300.0	36929100.0	0	0.18952002236766313	-0.05189867922750442	False	0.021586715867158674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77522	SUFB_ECOLI	sufB	FeS cluster assembly protein SufB	2	2.0	858658.0	846963.0	733824.0	603583.0	565550.0	479013.0	0	0.18959301731121664	-0.3768263220722558	False	0.02161307327358988	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	12	12.0	518705000.0	521137000.0	518090000.0	513117000.0	525358000.0	530240000.0	0	0.18964420804241822	0.01912979858105612	False	0.02163943068002109	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8.0	24860500.0	25870600.0	25400300.0	25816200.0	24548700.0	24533200.0	0	0.19039536486871136	-0.03945580465506032	False	0.021665788086452295	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5.0	41632300.0	38910700.0	41143000.0	40278900.0	41779200.0	42346900.0	0	0.19100756618549897	0.052148611294107805	False	0.021692145492883504	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6.0	10151100.0	11054200.0	10270600.0	10740400.0	9829610.0	10326500.0	0	0.19144139996523576	-0.07028340700059886	False	0.02171850289931471	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	3	3.0	9170300.0	10465900.0	7984060.0	10412800.0	10082000.0	7873350.0	0	0.1922439348940211	-0.21217131490678032	False	0.021744860305745916	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	7	7.0	10860400.0	10421500.0	9150040.0	11011000.0	10697300.0	9927450.0	0	0.19235594431371203	-0.11712567226931947	False	0.021771217712177125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14.0	74534500.0	74618700.0	74539700.0	75403900.0	73573300.0	74480200.0	0	0.19309957703680466	-0.012672817212313633	False	0.02179757511860833	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1	1.0	7700220.0	7838450.0	7708870.0	7547360.0	6035230.0	6477080.0	0	0.19394157809636484	-0.19115291304052237	False	0.02182393252503954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5.0	45081300.0	44363000.0	42799000.0	46180900.0	45084600.0	43734300.0	0	0.19394650719748022	-0.04326955646725515	False	0.021850289931470746	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32099	LPLA_ECOLI	lplA	Lipoate-protein ligase A	3	3.0	6806250.0	6229580.0	6357210.0	6982430.0	6320810.0	6066270.0	0	0.19421930721907618	-0.09486539967815512	False	0.021876647337901952	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7.0	9566480.0	9645630.0	8987990.0	8860770.0	9071440.0	8595680.0	0	0.19435041214048732	-0.07476494189647943	False	0.02190300474433316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8.0	6284370.0	5914510.0	7084340.0	7165360.0	7336180.0	7044890.0	0	0.19442563314755398	0.14861884908580278	False	0.021929362150764367	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1.0	605013.0	543188.0	610751.0	632338.0	76922.4	72189.7	2	0.19506365344098162	-1.2285026107641728	False	0.021955719557195576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6.0	5414440.0	4852730.0	4731780.0	4631250.0	4468750.0	4395600.0	0	0.19515672078309843	-0.1319632773554175	False	0.021982076963626782	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1.0	1141660.0	2173360.0	2151700.0	2082920.0	2315010.0	2800530.0	0	0.19547953800609155	0.42899861116183385	False	0.022008434370057985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	27	27.0	148718000.0	158579000.0	148737000.0	153609000.0	148679000.0	147289000.0	0	0.19550569294080683	-0.051623922977883624	False	0.022034791776489197	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33913	YEJA_ECOLI	yejA	Uncharacterized protein YejA	6	6.0	91949.1	1140820.0	1230470.0	78682.6	893235.0	1162980.0	2	0.19566132545706463	1.3254685183813997	False	0.0220611491829204	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	19	19.0	98527400.0	93422200.0	102881000.0	99814200.0	100647000.0	99145300.0	0	0.19820810104613695	0.052960520078437136	False	0.022087506589351612	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14.0	71788000.0	77903900.0	70441800.0	73985000.0	69598700.0	73445100.0	0	0.19826225057310068	-0.06727751058601086	False	0.022113863995782815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I0	RF1_ECOLI	prfA	Peptide chain release factor 1	8	8.0	19343500.0	21137700.0	19017600.0	19639700.0	18846700.0	19122200.0	0	0.1985311681231041	-0.07724641844692164	False	0.02214022140221402	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5.0	39186000.0	41983600.0	34678500.0	33466900.0	32228100.0	33787700.0	0	0.19863584827550285	-0.18708444899728818	False	0.02216657880864523	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36672	PTTBC_ECOLI	treB	PTS system trehalose-specific EIIBC component	2	2.0	1867540.0	2273780.0	2456760.0	2548620.0	2507010.0	2839620.0	0	0.1989062445277819	0.22210773337897677	False	0.022192936215076436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11.0	120512000.0	129440000.0	117380000.0	121718000.0	119923000.0	118905000.0	0	0.20113686544409004	-0.0613023252371074	False	0.022219293621507645	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9.0	49935700.0	52305100.0	49247900.0	49442200.0	49691300.0	47744700.0	0	0.2020089157009368	-0.04834887364534481	False	0.02224565102793885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9.0	8041780.0	7653800.0	8309940.0	8356840.0	8364580.0	8496140.0	0	0.20250463576115568	0.06556098990268365	False	0.022272008434370057	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3.0	1497730.0	1422710.0	1018210.0	1379320.0	1390650.0	1284390.0	0	0.20285820771111598	-0.21936521165094944	False	0.022298365840801266	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q47710	YQJK_ECOLI	yqjK	Uncharacterized protein YqjK	2	2.0	1172580.0	1455890.0	1198570.0	1309310.0	1172420.0	1122720.0	0	0.2065453608573851	-0.17262265107721636	False	0.022324723247232472	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17.0	47777400.0	48567900.0	46006400.0	46773600.0	47507800.0	46512400.0	0	0.20661985687402862	-0.03151329091993134	False	0.02235108065366368	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	6	6.0	359800000.0	371665000.0	379941000.0	374309000.0	371504000.0	378798000.0	0	0.20685041652245806	0.03157642736078257	False	0.022377438060094887	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	21	21.0	19454100.0	21029000.0	19837700.0	21045300.0	19737100.0	19109800.0	0	0.2068958123885776	-0.06827051553975161	False	0.022403795466526093	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13.0	29371600.0	29435000.0	28523700.0	28493200.0	28930900.0	28076100.0	0	0.20941828952026076	-0.029536001363545887	False	0.022430152872957302	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	3	3.0	6612160.0	6264490.0	5193540.0	6424760.0	6512500.0	4828300.0	0	0.20977746682610632	-0.22324078387813864	False	0.022456510279388508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5.0	484970000.0	503058000.0	523582000.0	470344000.0	484654000.0	522513000.0	0	0.21017248915300182	0.0698789728703241	False	0.022482867685819717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1.0	1238180.0	1260280.0	1322560.0	1242960.0	76922.4	72189.7	2	0.2105524086597563	-1.3461296638571785	False	0.022509225092250923	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	3	3.0	4213790.0	2987510.0	4670770.0	78682.6	4789580.0	4496730.0	1	0.2106771686510559	0.9389902354926354	False	0.02253558249868213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03817	MIOC_ECOLI	mioC	Protein MioC	1	1.0	34385800.0	37643800.0	33394500.0	34647000.0	34265800.0	33429400.0	0	0.21137908734860697	-0.07760774015897594	False	0.022561939905113338	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	36	36.0	92107700.0	93129000.0	86777700.0	89572800.0	88775900.0	91482300.0	0	0.2117772195919077	-0.041398168905045746	False	0.022588297311544544	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	2	2.0	4587440.0	4220000.0	4099060.0	5271280.0	3944360.0	4400280.0	0	0.21197389490873528	-0.17810065485060203	False	0.022614654717975753	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3.0	15703600.0	17553700.0	18607900.0	17967300.0	18147700.0	18200400.0	0	0.21216775736901833	0.10144018705751598	False	0.02264101212440696	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	1731670.0	1568410.0	1824100.0	1795830.0	2108540.0	1753250.0	0	0.21245696871064396	0.15804639065006534	False	0.022667369530838165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9.0	14131300.0	15410700.0	15815200.0	15093700.0	15418400.0	15439600.0	0	0.2129981322243604	0.06439633331197107	False	0.022693726937269374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23.0	192613000.0	194394000.0	188272000.0	190655000.0	191642000.0	191084000.0	0	0.21311686295821505	-0.01673990148233173	False	0.02272008434370058	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15.0	88058300.0	92877200.0	89236000.0	91580100.0	85199700.0	89298600.0	0	0.21321009925491496	-0.04725360520473437	False	0.02274644175013179	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10.0	42787000.0	42044600.0	42454700.0	43585300.0	41072400.0	42174400.0	0	0.2140925929968438	-0.0308332118092441	False	0.022772799156562995	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7N4	RL32_ECOLI	rpmF	50S ribosomal protein L32	4	4.0	429880000.0	439418000.0	455326000.0	424446000.0	437090000.0	435936000.0	0	0.21451467606336094	0.0380853252724654	False	0.0227991565629942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
