protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6F5	5085920098.168479	5761610524.017392	5699623501.509058	6103292964.92005	6072650518.102659	6084202055.594548	0	0.11767681424440107	-0.14211514882341902	False	0.008809175207418253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P20083	25835762.089081693	26233634.5677039	25141425.858725008	24058973.9383505	23412847.227386933	25411557.375646938	0	0.11790851660793451	0.0832132444268894	False	0.008833577354807224	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADN2	169658983.58427927	182022925.63629428	177956241.7469416	186911570.13113463	181929130.7099698	187501448.25159007	0	0.11835977774110873	-0.07096536360002366	False	0.008857979502196195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABN9	32089472.216579057	30917722.25491916	28813923.968314283	33507344.88750952	33042166.962198783	32427012.78986226	0	0.11948540179484485	-0.10826038067305736	False	0.008882381649585163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P05719	24906761.438016824	26415969.544450413	27608549.18815929	27218475.57625671	29878265.872237317	28331394.788625915	0	0.11989101644527479	-0.11411415964002088	False	0.008906783796974134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFW8	93470490.71414614	94828125.5188474	98829422.33356206	93142679.76246524	92133820.93047264	86984762.7797515	0	0.11993113383975401	0.07670248457655945	False	0.008931185944363105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P67601	505128.6574963649	466541.95830790687	338188.9907059913	569064.5625000003	553376.9969097587	578383.1654450962	0	0.12004987591252515	-0.37682228558311565	False	0.008955588091752075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AF48	3774808.390188915	4008480.436159292	4202695.63236736	2695255.500000001	3590385.3752815467	1817615.3921917705	0	0.12014054348247338	0.5647747364050697	False	0.008979990239141046	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P17854	110480727.62829252	117866999.31917474	117038355.02362832	107141468.3212055	109283362.29601184	111901711.81625946	0	0.12019237972239033	0.0730785633722821	False	0.009004392386530015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76149	1065003.300746381	4319033.959854401	5110775.0559142	86192.74999999996	96230.76039572776	850369.9446243129	2	0.12034424105647919	3.345052698185076	False	0.009028794533918985	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21888	444865138.0545399	452776876.471623	469142929.6895715	486476788.8042715	463996080.74211	473548735.0751141	0	0.12040293096578658	-0.05918477339953124	False	0.009053196681307956	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P31063	55893654.29707289	85863936.37969361	85443151.1964241	95710426.84920146	105502239.88583428	100411995.84628908	0	0.12044342985560608	-0.40878685089307915	False	0.009077598828696926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEK2	1327112357.9062595	1254251720.253441	1253423470.8135636	1338678985.5124004	1349625329.0510285	1333262098.686308	0	0.12059301980589486	-0.06861089209101925	False	0.009102000976085897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P64530	2143065.163535622	2604043.796672875	2715233.2366489605	3390423.2582115764	2797160.854575418	2820754.6313540186	0	0.12062911558780165	-0.2716325600635064	False	0.009126403123474866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P16456	149391120.59741142	158262573.53365913	156920174.80973512	163212517.69137502	158130294.00633264	170629681.89241153	0	0.12074504128651792	-0.08266964744743407	False	0.009150805270863836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AE70	12197028.36776724	11347250.4495084	12727069.55530204	11043263.856653731	10523854.316918513	11634803.596763792	0	0.12097566730530811	0.12756362885372383	False	0.009175207418252807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AGC7	1422001.1050279022	1859431.54739936	1773143.5359278517	1835150.4686747056	2170851.244605632	2046107.8158647225	0	0.12179642741938251	-0.25984796584658865	False	0.009199609565641777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76010	2491085.2177108782	2826521.024150428	3521717.7027457594	3757135.27434619	3273720.336152532	4150688.393018631	0	0.1218488770144242	-0.3391114787515338	False	0.009224011713030748	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P05194	44769162.029153846	37715707.904041626	41953480.73821705	35614060.488026015	39349943.49875498	34030750.89410512	0	0.12201962846793729	0.19117246803979843	False	0.009248413860419717	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P33602	620054437.261467	641971416.620953	634123877.9324985	663701465.2007899	654259275.3338536	637416442.0066656	0	0.12213715868149515	-0.04437403014285187	False	0.009272816007808687	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEV9	1917174.7389949511	1617629.8151842165	1652978.507331373	1452698.003303613	1484425.7731954495	1550026.375184431	0	0.12216611673841593	0.20931869026370534	False	0.009297218155197658	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A955	366096777.5667743	423134444.4545298	417380531.8586142	459506792.76984257	432218109.3481317	446359747.1164048	0	0.1221772320852319	-0.14920784474391488	False	0.009321620302586629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFT2	2149059.6719596456	106605.79320342216	2264090.73019958	3095116.309605859	3277970.418565189	3492457.13359076	1	0.12250768984349504	-1.126153632264844	False	0.0093460224499756	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABH7	183541633.87976065	187647124.8632822	198228061.07016692	202232163.03683215	203483377.182442	195311162.43302333	0	0.12267266924200794	-0.0779439799903833	False	0.00937042459736457	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEC3	33436335.303704742	36709557.41189488	28372880.346504804	27026777.74519649	23813871.01244817	29773039.841971032	0	0.12285575206370661	0.2893738245960101	False	0.009394826744753539	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P31697	115161358.40680917	115609481.23824912	117686211.45063064	123560513.52606656	122882211.2404884	117046347.6890228	0	0.12342859914256778	-0.06093114478930841	False	0.00941922889214251	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABP8	1141008947.385668	1193115158.372437	1207136604.2815614	1202927726.3713942	1234322648.773278	1252234974.4336035	0	0.12384002177024059	-0.05915652734561722	False	0.00944363103953148	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P41052	10894656.579695843	8451494.796558794	9367232.524291024	7538025.877797011	8083071.338443788	7762332.453606762	0	0.12412694888117469	0.2962368167532924	False	0.00946803318692045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P78055	3948415.4002436665	2996463.9805794144	917840.2751873636	86192.74999999996	1253142.5962665817	91670.13236449617	2	0.12430201180522424	2.457999220787691	False	0.009492435334309421	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P03004	42165284.7212824	38588540.32559812	40803939.587966464	38023664.47593565	37528655.27000145	38189174.988015816	0	0.12499375118469042	0.09588338132432313	False	0.00951683748169839	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A799	10849827754.788109	11654513606.614798	11855898143.59495	12391468376.125746	12059571318.133553	12144234190.897823	0	0.1255287772755281	-0.09091725028180662	False	0.00954123962908736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77808	34281339.223993	37990161.39056638	35761789.333795056	37996621.1133252	39499109.14154551	38241516.10276094	0	0.12571578714036857	-0.09937728419266131	False	0.009565641776476331	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFX0	16983636.166385546	21919028.39657757	17562178.849327028	15374030.415416624	16826502.48145795	12570092.98448728	0	0.1259810230808599	0.3348003979756501	False	0.009590043923865301	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23857	21737501.30138964	23486780.738202672	21516104.967062075	20930457.669172715	21199420.66408381	18700771.504364382	0	0.12618940490494096	0.13376163606344438	False	0.009614446071254272	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08337	3015916.960362762	3886941.101918438	3899395.5636337386	2756804.802983327	3125174.03220397	2823881.3500627875	0	0.12631773255804563	0.31127357084234086	False	0.009638848218643241	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7E5	694835727.2255754	724196934.73853	731387433.406525	725135731.7414604	756788620.0950085	758559603.2712166	0	0.1264118900558843	-0.05919186980891224	False	0.009663250366032211	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFK9	226787986.37343243	245832921.5904814	235349792.8967644	222615894.70697936	221489942.0279826	222095283.62553984	0	0.12676657914785086	0.08773187585792656	False	0.009687652513421182	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8T1	45464173.9839461	48861957.61545108	49227940.94420184	48889324.36923661	51542897.72158797	53495905.86492514	0	0.126967820922337	-0.10066262616522408	False	0.009712054660810153	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADV7	239558270.12161312	264841405.5051357	271319071.6238876	281596144.4770809	287527728.0113336	276410851.4448635	0	0.1273194025410038	-0.12433033509612369	False	0.009736456808199123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AD21	146587.0589617097	106605.79320342216	131220.40144169383	112243.46875000012	98389.55729204728	91670.13236449617	2	0.12809428987000412	0.3466620254323816	False	0.009760858955588092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABA4	590370302.5335946	652236231.2356638	672352666.0757343	714850152.2748635	693403558.0649723	680818662.3575114	0	0.1295447848811828	-0.12554881882891572	False	0.009785261102977063	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEK4	1101996242.3706443	1237481424.8917916	1194454592.9149823	1289734131.8425314	1263042947.7907016	1273776690.7430065	0	0.13004816264328486	-0.11477128641915935	False	0.009809663250366033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P31551	2702011.374080222	4076191.936713088	4680259.472110026	5269431.310458869	5340219.884880251	5215779.480972545	0	0.1301877468112412	-0.465831250529012	False	0.009834065397755004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69503	469178671.2041004	436742727.7702266	442057003.5276698	472231788.2502743	478005605.6767473	470253952.69436806	0	0.13147994174063304	-0.07559266127093882	False	0.009858467545143974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACM2	12467926.559131062	12004851.542941578	12246332.394987924	11827821.743309917	11363432.487381808	10295857.549373277	0	0.13150711582639008	0.13292515974050803	False	0.009882869692532943	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77690	4725704.306366264	5020702.169781217	3762694.953853225	5426392.256470381	5519651.834961507	5353138.869873205	0	0.131902472361295	-0.2708679317489887	False	0.009907271839921914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P17443	52848434.39785419	49198789.548292086	50062563.98537897	53941484.13444171	53239841.389436826	52712170.2394444	0	0.13215785210479145	-0.07199826294565555	False	0.009931673987310884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADC1	16907878.037114363	19458314.49758683	16048855.995268771	21039371.418444544	19408523.437532164	19096859.73723261	0	0.13251023337882284	-0.18399335038488163	False	0.009956076134699855	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P38521	9236999.009551829	7712409.849252917	6931092.021825075	6683327.532809146	6318895.453750552	6051021.093265832	0	0.1325257110844498	0.32579643914010126	False	0.009980478282088825	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P10384	409073907.0436302	381726383.3455044	372430862.5523572	352603948.8368328	365415329.2991864	368900440.50271857	0	0.13265139900287579	0.09789242736670505	False	0.010004880429477794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P31441	18430595.785330184	18555291.080273565	22656699.817180183	22083286.218210585	25828159.565814957	22219118.45701101	0	0.13325324726046284	-0.23370050710516335	False	0.010029282576866765	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8N7	37277311.33725317	37877908.7948149	37710835.73644442	45772234.62238472	39814905.21535582	40792310.50594016	0	0.13335154504986435	-0.1631502311992032	False	0.010053684724255735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADS6	147263335.3091261	162771912.81737497	160139510.62834865	173978772.652095	167581482.7802803	162497172.25752288	0	0.13347933839137188	-0.1003910203049661	False	0.010078086871644706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P15286	1386270.5882461097	1832265.207219792	2107109.998025188	3064734.826242945	2269634.689626999	2099350.634142271	0	0.13381091335161277	-0.4811278988074454	False	0.010102489019033677	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P07822	1754077.8877329417	1921413.691281276	2127791.8903100723	2058989.468122245	2180262.244426969	2339476.4801849755	0	0.13395053909932397	-0.1809393064326578	False	0.010126891166422645	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P60422	3920709331.2756543	4301070082.82459	4238764362.916046	4582884137.853926	4399645396.839941	4307644817.837845	0	0.1341486467429785	-0.09299300249878313	False	0.010151293313811616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24216	28863597.55265341	27721386.91749976	28871509.4954475	26652591.955981445	27766542.773814816	27928625.23456748	0	0.13488307621575354	0.05346072251411744	False	0.010175695461200587	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P45531	12850101.1277127	11892626.456851317	12091952.380908107	12090686.242172882	10860700.478797272	10353126.247348657	0	0.13660726732919232	0.14534702328394195	False	0.010200097608589557	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB71	4256564491.900456	4488220623.726799	4691560513.610945	4851384501.544712	4723763876.110582	4730480949.299322	0	0.13706044822892555	-0.09044215319897841	False	0.010224499755978528	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8Q0	26977315.260870226	22090037.50672295	21561825.062087093	19429315.471296817	21172174.01768945	18287808.6199269	0	0.13713293223255152	0.26225882427393404	False	0.010248901903367497	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23917	7648839.030464368	6193217.489189596	7464229.232944294	7758363.717000613	8553596.590630451	8102025.200401586	0	0.1378318036415926	-0.19642871461860767	False	0.010273304050756467	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P12008	29025658.152786657	28093161.59349206	28705267.039322995	30703477.891734485	28785652.65721108	30812835.467914585	0	0.13841075539162417	-0.07337479659089259	False	0.010297706198145438	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6T5	119498420.7063233	110449636.36392702	114665164.98579931	113458772.68990174	102591431.27049948	99190659.56112485	0	0.13864979719505932	0.12852349747600067	False	0.010322108345534408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8I3	96843856.20539369	92649362.91814692	90104659.87668504	89072746.55611536	87385150.8804734	89726373.62235829	0	0.1393482028897878	0.07092809231487049	False	0.010346510492923379	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9A6	753283204.4191321	794244683.3900739	809842852.2467953	814387538.276528	838537478.922171	818349981.4175187	0	0.1397350643976101	-0.06807689301077467	False	0.010370912640312348	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABD3	190156356.768405	193920764.4985573	198045241.5328638	195488682.05535364	203710832.7928671	201312766.16979632	0	0.14061770504447516	-0.04487130945678308	False	0.010395314787701318	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06136	22771444.10779401	19391461.82873996	19306441.66031621	16294907.339396529	18741168.23591328	18573190.85825856	0	0.1408092856658614	0.19738477913985758	False	0.010419716935090289	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P64612	7508340.30065029	7585845.772491744	7255790.06423228	7831110.883877345	9774855.654538888	8681062.344134107	0	0.14096933955713006	-0.2340777980633198	False	0.01044411908247926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76569	11399726.770659776	9701218.69238144	9921852.524379598	8774105.442708906	9715390.437316962	8957076.3686775	0	0.14161195165350024	0.1767028258437433	False	0.01046852122986823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8N0	4320555.994342451	3647954.702898038	3879559.633697134	3441037.0695860274	3473079.2323503504	3557923.859670025	0	0.1417511509775153	0.17810957437359443	False	0.010492923377257199	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P10346	53790554.39688264	63755690.99660242	67104913.75956938	74429204.13533601	72784701.70345747	65094128.050657086	0	0.14178238379794847	-0.20135664576701603	False	0.01051732552464617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AGC3	47395472.81103427	39172893.92067249	39400181.41146169	36266309.44140095	34107947.666630365	37416034.70338094	0	0.14308519297667868	0.22483631938464896	False	0.01054172767203514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P04805	881761875.388752	881683640.4027807	918622757.559047	914557493.475117	932288621.2992032	917216353.459304	0	0.14309702335529448	-0.04344425900992283	False	0.01056612981942411	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00861	2876825.3766155853	2059136.0460543495	2373586.211921581	1977977.0985089573	1326071.0525288556	2135874.097090664	0	0.14412665148791282	0.42619609355276916	False	0.010590531966813081	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABK5	1812226645.9675872	1905957371.926097	1832736530.953164	1914013138.7528927	1915614907.453648	1919661678.359193	0	0.14523231289454297	-0.05065669072911292	False	0.01061493411420205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00448	216473768.80073932	197694109.28094432	201011875.78364176	193314638.3570733	190245080.82332423	191845058.6662057	0	0.14609922142698878	0.09643082317531514	False	0.01063933626159102	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABC7	354290645.25419664	353895732.45158505	346249733.1975568	354297881.58320993	356903246.1149431	361864679.0371556	0	0.1464963181989134	-0.02526686961602053	False	0.010663738408979991	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08245	13163458.787526494	17018282.37023337	14660775.792106723	16680684.712767566	17536149.70464158	18063610.413506065	0	0.14669217868163323	-0.22140415949356784	False	0.010688140556368962	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21499	185509776.5482395	173446952.79664665	178197406.883985	175776411.90036023	170950752.1385496	165502294.34920827	0	0.14684456422638836	0.06854590363986182	False	0.010712542703757932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7D7	183274205.3868836	164626253.061296	171733313.60245976	162588304.14140818	157831620.9060765	162931373.9048379	0	0.14695560687772585	0.10442307876410017	False	0.010736944851146901	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P16384	32986248.806730103	29171646.948436093	31062719.03898471	26229493.201406423	30571807.52635985	27048655.93025177	0	0.14753267081468527	0.15283898948517866	False	0.010761346998535872	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFL6	11992288.638972996	11511047.840745592	11055254.631735733	10405491.128650874	11388991.208740128	10570693.102152089	0	0.14781284967618802	0.0946020785394993	False	0.010785749145924842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7W1	3894007765.28006	4420081225.3467865	4402875272.052517	4780744867.401531	4662725528.164338	4415406385.496351	0	0.14828075108997057	-0.12405601830026143	False	0.010810151293313813	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P32166	698137.6781749075	1719349.5765082596	1308330.713723354	1111203.2499999998	96230.76039572776	91670.13236449617	2	0.14828687976900598	1.5200401013640692	False	0.010834553440702784	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P26646	128481322.74778558	126934899.71911883	129030467.21761663	118614965.85657305	126918339.89787728	114997239.2006162	0	0.1485517684072064	0.09266206394020603	False	0.010858955588091752	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7J7	3272654737.1570525	3763874401.3246217	3843661335.2849054	4081580672.1191497	4067481644.341335	3913071908.038104	0	0.14915310557393371	-0.14878138104786273	False	0.010883357735480723	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76491	1992761.501341612	2582272.469870948	2110639.5418905565	86192.74999999996	1674572.184767305	1565028.0193923027	1	0.14968272917180553	1.0073745473345501	False	0.010907759882869694	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P61316	240615472.0759477	229529960.05422783	234658802.53065184	233364668.7398336	224236593.8920512	222185362.6339967	0	0.15086239440039736	0.05214061512175514	False	0.010932162030258664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6P9	8056315801.660774	8925973710.111088	8942638455.91126	9313091815.26205	9389963519.021246	9172915729.592154	0	0.15103550318087783	-0.1046820818977781	False	0.010956564177647635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P64602	7462369.90563539	6755123.944081796	6862402.464600531	6602437.043561207	6657101.141880088	5639509.896979574	0	0.15163139826671954	0.1575542009844204	False	0.010980966325036604	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P33232	6540712.491811697	5667742.829493047	5914730.052724041	5532006.294606342	5589494.07532135	4331234.881968004	0	0.15363037644641223	0.22997432042221289	False	0.011005368472425574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A887	271869514.9322467	260729940.2498771	263787544.2514064	281295778.8651319	274227192.6509814	267882905.71870676	0	0.15405009605139444	-0.04813407616741018	False	0.011029770619814545	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P32132	1581047377.9911218	1697087672.98848	1704246193.822335	1801316736.884599	1728553329.2884212	1714191214.373699	0	0.15439879598732703	-0.07384912576808646	False	0.011054172767203515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADX9	11603007.166694472	13344856.793845002	13101329.257988172	11772701.86509872	11109947.969768211	11670398.915878778	0	0.15463808686011918	0.1390528528034731	False	0.011078574914592486	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8W8	457924769.82155865	539545015.9764636	543946432.5934502	579928938.7523679	568168124.9538378	579148432.6443908	0	0.15488845628392223	-0.1642166743245306	False	0.011102977061981455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFG6	367779469.45271885	379212723.8502047	369402863.60808384	400855899.8647015	390022130.15300274	374423260.36282814	0	0.15525166559809123	-0.06185537238057944	False	0.011127379209370425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P15723	805840.8802380018	106605.79320342216	127015.1419862382	1038335.9481647692	676044.0318210472	788779.2549102841	2	0.1554357566702448	-1.2679133070808233	False	0.011151781356759396	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69908	1317465425.301386	1323248065.887751	1336033351.4259088	1331754928.878497	1364948698.6212175	1391666008.8410451	0	0.15572636602268092	-0.039936914704110794	False	0.011176183504148366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P40191	34725116.14665485	29577932.70112261	28417295.031806573	28614362.77690288	27170393.77346797	24395695.49059745	0	0.15585257540840816	0.209635365865554	False	0.011200585651537337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P03813	146587.0589617097	106605.79320342216	591993.9026936879	654300.5	642888.0800269562	568672.6696307793	2	0.15673677033927455	-1.142499643872728	False	0.011224987798926306	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB52	25931829.90055789	28836465.743335303	27799571.449761134	27925745.639748223	30448152.826517142	30412250.697480325	0	0.15688580370295505	-0.10475419273122848	False	0.011249389946315276	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AG76	1755112.7770117456	1538554.5723070756	1984067.2411700685	86192.74999999996	96230.76039572776	1674860.95963437	2	0.15710142656052434	1.5067239996276733	False	0.011273792093704247	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9B6	26435620.018676054	31700678.16611012	28670410.85069377	25523200.60841169	27442554.245114647	23986280.27105105	0	0.15740954250234473	0.17384706711119877	False	0.011298194241093218	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9Z1	151962471.88158372	143728334.18306038	137199566.91104677	133759450.87596396	132372101.33740082	139701442.40121728	0	0.15758468769013767	0.09311555453071003	False	0.011322596388482188	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P09029	5381087.598127705	5059273.645495813	4608657.817385163	4523571.609007985	4247699.330571245	4809173.455407461	0	0.1583390094905031	0.14813876108714077	False	0.011346998535871157	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADE6	10893334.645862868	9339369.83252624	9388185.69955342	9423568.96825824	8466184.131675644	8473630.624064572	0	0.15885577797423825	0.16807944643647701	False	0.011371400683260128	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8I1	18612875.33150377	18044090.960195392	17107397.90257741	16811930.386231735	15848306.63817315	12225233.643092128	0	0.15925375537060615	0.2604017270244256	False	0.011395802830649098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AF67	50685253.07226587	48714700.65010646	49103530.05751994	49380505.28904453	46489458.6953128	46400016.91380068	0	0.1593355358764693	0.061865492018370036	False	0.011420204978038069	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06611	1609060.8111932047	1565791.903724345	1729350.607830379	86192.74999999996	96230.76039572776	1549715.3280569047	2	0.16038522731011376	1.5014642198064165	False	0.01144460712542704	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABC3	364792040.224578	355611418.4902979	363904223.21904767	368065473.0657967	364237777.2657756	370566490.112669	0	0.16102137833597588	-0.024488212474467374	False	0.011469009272816008	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P37690	9933771.567246923	10033284.871704958	10781411.215262083	10499449.001598476	10806505.08777677	11495341.768510953	0	0.1611913584045372	-0.09323829578631772	False	0.011493411420204979	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AG84	7257425.679204388	11305086.48822624	10759689.257282054	6529279.590340968	8374162.14390439	6505060.065571976	0	0.16146151351180565	0.45380958362389173	False	0.01151781356759395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9T8	4774068.263725434	3776415.108852169	4111561.3207626673	3115167.216353064	3821792.6198016033	3785637.592970346	0	0.16167662690272505	0.23985596813227936	False	0.01154221571498292	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8C1	28227129.325997625	25302152.21051137	23309102.425680943	26361356.76320244	29892957.34211011	32797852.580514032	0	0.16243638872048918	-0.21282353621050876	False	0.01156661786237189	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB89	213158818.57716763	237807718.61802384	228311809.9625516	241717228.43403637	248593982.905975	233972148.4396888	0	0.16269227123146712	-0.09255136292141826	False	0.01159102000976086	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P30847	146587.0589617097	321764.9686134928	565646.6679317637	622560.3750000005	641735.8830105794	538200.916281174	1	0.16272380464825675	-0.8017626322585979	False	0.01161542215714983	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
