Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	6	6.0	2779980.0	2951590.0	2969350.0	2909800.0	3095870.0	3132900.0	0	0.6884044161076086	0.02411463685407072	False	0.03978409689310163	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P32703	YJCE_ECOLI	yjcE	Uncharacterized Na(+)/H(+) exchanger YjcE	3	3.0	3779020.0	2986960.0	3013300.0	3274330.0	2682840.0	3722360.0	0	0.6886711764571718	0.07541705285617742	False	0.03981042654028436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10.0	63099600.0	57668000.0	62630200.0	61255100.0	61108700.0	64943400.0	0	0.689066259780367	-0.023133119480598395	False	0.03983675618746709	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	9	9.0	27525500.0	27184300.0	27960200.0	28263700.0	28014300.0	27587900.0	0	0.6899214078902377	-0.008040986979728982	False	0.039863085834649814	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE39	YPDB_ECOLI	ypdB	Transcriptional regulatory protein YpdB	4	4.0	6703870.0	6784120.0	6582180.0	6630060.0	6590790.0	6232290.0	0	0.6900637459803052	-0.016818298893897222	False	0.039889415481832544	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12.0	69210600.0	66264700.0	68261600.0	70474200.0	67976900.0	66857000.0	0	0.6902433805151964	-0.013072501767325682	False	0.03991574512901527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3.0	2441940.0	2875350.0	1867070.0	2194890.0	2543270.0	2181970.0	0	0.690481222292165	0.08183659688003628	False	0.039942074776198	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P32685	YJBD_ECOLI	yjbD	Uncharacterized protein YjbD	2	2.0	1499520.0	878325.0	2095860.0	1785760.0	1576680.0	1997510.0	0	0.6920194009705162	-0.14991534328019562	False	0.03996840442338073	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11.0	39090300.0	39578200.0	41025400.0	40536800.0	39508000.0	40369800.0	0	0.6926470079189873	0.010347905432118193	False	0.039994734070563455	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2.0	7811340.0	9061280.0	8368830.0	7910030.0	8151560.0	7910420.0	0	0.6927593536207117	0.032247897624232476	False	0.040021063717746184	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	1	1.0	220551.0	88245.1	282166.0	266174.0	228878.0	288577.0	1	0.6932593593826099	-0.1862352280694053	False	0.04004739336492891	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10.0	95204500.0	89942400.0	87735800.0	93887300.0	91711400.0	94106600.0	0	0.6933399771373161	0.017151049029895088	False	0.040073723012111644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76177	YDGH_ECOLI	ydgH	Protein YdgH	20	20.0	95955200.0	99949100.0	95027600.0	92690000.0	91784800.0	93516600.0	0	0.6945097464828793	0.017183521413813914	False	0.040100052659294366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	8	8.0	8813770.0	9384200.0	8652850.0	8034980.0	8936210.0	8435530.0	0	0.6953581230400718	-0.03026545094463853	False	0.040126382306477096	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	8	8.0	20958200.0	21914700.0	21125600.0	20987900.0	20617000.0	20409300.0	0	0.6958410691293053	0.01399284121223844	False	0.04015271195365982	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEM4	FLGM_ECOLI	flgM	Negative regulator of flagellin synthesis	2	2.0	7749170.0	6444760.0	6501030.0	7828460.0	8099370.0	7281990.0	0	0.6966653496018653	-0.05221045666071229	False	0.04017904160084255	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q46927	YGDL_ECOLI	ygdL	Uncharacterized protein YgdL	4	4.0	3026190.0	3496400.0	3146930.0	3146740.0	2736700.0	2628540.0	0	0.6967214581504113	0.05743448835856536	False	0.04020537124802528	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04693	TYRB_ECOLI	tyrB	Aromatic-amino-acid aminotransferase	4	4.0	26783000.0	28288400.0	27586000.0	24530600.0	24783100.0	24399400.0	0	0.6972299545041677	-0.035682965998391734	False	0.04023170089520801	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	9	9.0	17585900.0	17511500.0	18340600.0	18333700.0	19232700.0	18586100.0	0	0.6979501226258249	-0.019165040096544652	False	0.04025803054239074	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	26	25.0	2441660000.0	2106760000.0	2368730000.0	2509010000.0	2424260000.0	2449770000.0	0	0.6989526176848082	-0.034123397295356975	False	0.04028436018957346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P06722	MUTH_ECOLI	mutH	DNA mismatch repair protein MutH	3	3.0	1571060.0	1429770.0	1614040.0	1722130.0	1505170.0	1396800.0	0	0.6991014481329693	-0.04421668745693225	False	0.04031068983675619	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22.0	306136000.0	287154000.0	303115000.0	312433000.0	307398000.0	306857000.0	0	0.7023877224239787	-0.016151514669018964	False	0.04033701948393892	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	16	16.0	89443400.0	84475800.0	89353800.0	87316200.0	86382000.0	90772500.0	0	0.7024077409886542	-0.01429574844504308	False	0.04036334913112165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	1	1.0	24848000.0	27392600.0	30988200.0	23386400.0	19030300.0	18848200.0	0	0.7038698878247917	-0.10466930241485312	False	0.04038967877830437	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31142	THTM_ECOLI	sseA	3-mercaptopyruvate sulfurtransferase	13	13.0	21631400.0	22562900.0	22611500.0	21795000.0	21259900.0	21741900.0	0	0.7043277166601609	0.013089328745433122	False	0.0404160084254871	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q46948	YAJL_ECOLI	yajL	Chaperone protein YajL	4	4.0	14779200.0	16478400.0	14417300.0	14912200.0	16309500.0	15053500.0	0	0.7043763590038232	0.02943855802987555	False	0.04044233807266983	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7.0	26082600.0	27294100.0	24077500.0	22732700.0	25039900.0	23210100.0	0	0.706628541475035	-0.03816193643231587	False	0.04046866771985256	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41.0	827401000.0	801294000.0	823018000.0	861507000.0	834886000.0	846232000.0	0	0.7066410498131941	0.013708533741660854	False	0.04049499736703528	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	1	1.0	591091.0	883277.0	859591.0	94094.0	90779.7	153828.0	3	0.7077801528707062	-0.4464462940083234	False	0.04052132701421801	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	14	14.0	25772300.0	26197800.0	27071300.0	26943900.0	26578000.0	26823500.0	0	0.7079508957872802	0.00984086593170758	False	0.040547656661400734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	22	22.0	202954000.0	191491000.0	203452000.0	209255000.0	209863000.0	207850000.0	0	0.708140272645774	-0.018075369699419586	False	0.04057398630858347	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6.0	15577500.0	14420600.0	14323500.0	15213500.0	14731000.0	15610100.0	0	0.7088146734784899	0.019654403817635013	False	0.0406003159557662	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31068	FLIH_ECOLI	fliH	Flagellar assembly protein FliH	1	1.0	10182800.0	9555500.0	7545850.0	7655780.0	9031500.0	8412370.0	0	0.7100439478963394	-0.06261020559367564	False	0.04062664560294892	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12.0	23882900.0	26691100.0	25699100.0	23962700.0	24765200.0	24852400.0	0	0.7108907700317615	0.022316702776914513	False	0.04065297525013165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	2	2.0	10432400.0	13825000.0	12116200.0	12432400.0	13816200.0	11528300.0	0	0.7119690703674648	0.05529770797386732	False	0.040679304897314375	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7.0	4809930.0	4540120.0	4908480.0	4756340.0	5026820.0	5196160.0	0	0.712197013043235	-0.02492989482727232	False	0.04070563454449711	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17.0	19584200.0	19824100.0	20358900.0	20772100.0	20465400.0	20274700.0	0	0.712828176087488	0.011001133240957282	False	0.040731964191679834	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEN4	FTSL_ECOLI	ftsL	Cell division protein FtsL	4	4.0	4748680.0	4238860.0	4902900.0	4716050.0	5172670.0	5422530.0	0	0.7158196172867173	-0.0441522995885536	False	0.040758293838862564	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P78067	YNJE_ECOLI	ynjE	Thiosulfate sulfurtransferase YnjE	12	12.0	19480900.0	17652800.0	17736000.0	20007200.0	20427300.0	18765900.0	0	0.716747473861536	-0.030817930431016206	False	0.040784623486045286	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2.0	35763200.0	37120500.0	34512600.0	34357900.0	35414100.0	32519700.0	0	0.7191446463217958	-0.02328034444394004	False	0.040810953133228016	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P06149	DLD_ECOLI	dld	D-lactate dehydrogenase	20	20.0	22652900.0	20219700.0	22019600.0	23648000.0	22421900.0	21990700.0	0	0.7197872939575498	-0.026824894905472987	False	0.040837282780410745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	33	33.0	74159200.0	77922500.0	72174400.0	72492400.0	73816200.0	72111100.0	0	0.720975396469509	0.015488377192076406	False	0.040863612427593475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	15	15.0	12022500.0	12958400.0	11564600.0	11860100.0	11979400.0	11346900.0	0	0.7213751459850037	0.024091098590510947	False	0.0408899420747762	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	5	5.0	15085900.0	13503000.0	13666600.0	14330600.0	13824700.0	14142800.0	0	0.7218971727969242	-0.02050263426844475	False	0.04091627172195893	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4.0	3081660.0	3283740.0	3345270.0	3291380.0	3423090.0	3406670.0	0	0.722027003510035	0.019171898395996836	False	0.04094260136914166	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2.0	631501.0	88245.1	816849.0	1230240.0	794843.0	1440980.0	1	0.7229989836151509	0.298834886870967	False	0.040968931016324386	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6.0	9525240.0	9552530.0	9521310.0	9835620.0	10786700.0	9922630.0	0	0.7237572995298786	-0.02548979114643624	False	0.040995260663507116	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P17315	CIRA_ECOLI	cirA	Colicin I receptor	10	10.0	6453740.0	7260610.0	7164810.0	7203950.0	6826340.0	6381570.0	0	0.7239674038944236	0.028039277281366952	False	0.04102159031068984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	3	3.0	3008560.0	3403900.0	3871160.0	2784020.0	2887320.0	3164810.0	0	0.7241219245737653	-0.06253386553854293	False	0.04104791995787257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5.0	1257300.0	1069720.0	949692.0	1043770.0	1335500.0	1271460.0	0	0.7266705093597664	-0.06563007158859371	False	0.04107424960505529	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	5	5.0	9710030.0	8306320.0	7123730.0	8572670.0	8864120.0	7886420.0	0	0.7269318867110008	-0.05332284071388699	False	0.04110057925223803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11.0	36734100.0	37323300.0	38570100.0	38747900.0	38202700.0	38223800.0	0	0.7273994439847669	0.009982291612640463	False	0.04112690889942075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4.0	7769760.0	8580640.0	9464190.0	8891120.0	7963610.0	8379930.0	0	0.7281210431091351	0.036974559342627125	False	0.04115323854660348	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6.0	9703530.0	10777000.0	10093300.0	9904200.0	9509540.0	9193890.0	0	0.728245625045963	0.02772877795858071	False	0.0411795681937862	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30870	GLNE_ECOLI	glnE	Glutamate-ammonia-ligase adenylyltransferase	6	6.0	2209790.0	1885430.0	2112970.0	2143100.0	1994580.0	2512970.0	0	0.7289183663176285	0.05030427081188497	False	0.04120589784096893	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13.0	18178200.0	18366200.0	18244900.0	17947600.0	17428400.0	17879500.0	0	0.7301795927547446	0.009127969323278307	False	0.04123222748815167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	17247800.0	17468000.0	22153900.0	20476400.0	21331700.0	20728800.0	0	0.7306390377773072	-0.049788459094894794	False	0.04125855713533439	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30.0	23912500.0	24076400.0	23367900.0	23493000.0	23841000.0	23817700.0	0	0.7309895034100546	0.005379672321752696	False	0.04128488678251712	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	4	4.0	7327490.0	7047620.0	8497870.0	8774010.0	7777400.0	7030200.0	0	0.732337322292772	-0.04664586914894088	False	0.04131121642969984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1.0	434671.0	424646.0	90601.6	348629.0	519831.0	427353.0	1	0.7332286232574561	0.20014325653788873	False	0.04133754607688257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3.0	1266940.0	1199300.0	1143690.0	1237580.0	1348360.0	1251330.0	0	0.7341993072584514	-0.027424274850603354	False	0.0413638757240653	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	11	11.0	390494000.0	353573000.0	374321000.0	403716000.0	372704000.0	399622000.0	0	0.7345290943510767	0.024387240761848273	False	0.04139020537124803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3.0	1755210.0	2105210.0	1734610.0	1448080.0	1798590.0	1486490.0	0	0.735097886517456	-0.06947327291630481	False	0.041416535018430754	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9.0	323406000.0	323054000.0	314498000.0	310867000.0	305189000.0	316113000.0	0	0.7358899188062242	0.010579101295972107	False	0.041442864665613484	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	6	6.0	2655280.0	2733590.0	2973810.0	2686730.0	2864930.0	2941340.0	0	0.7362380293705078	-0.02265812363298842	False	0.041469194312796206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	2	2.0	832254.0	789700.0	644709.0	666130.0	641804.0	565027.0	0	0.7366309535286079	-0.06825770654929729	False	0.04149552395997894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4.0	9475960.0	3918680.0	7147470.0	8036710.0	5922500.0	8621840.0	0	0.7372431269405306	-0.13181823394128228	False	0.041521853607161666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3.0	1538530.0	1556000.0	1179430.0	1522610.0	1520430.0	1311540.0	0	0.7382308177977608	0.05075388878861507	False	0.041548183254344395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P07024	USHA_ECOLI	ushA	Protein UshA	13	13.0	23486100.0	24743500.0	24273600.0	23764500.0	22850300.0	22843100.0	0	0.7382991795973761	0.015063154734280092	False	0.04157451290152712	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	7	7.0	5465800.0	5607710.0	4816130.0	4926320.0	5472470.0	4877570.0	0	0.7398126588895416	-0.03173816373775711	False	0.04160084254870985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7T3	RS16_ECOLI	rpsP	30S ribosomal protein S16	9	9.0	682362000.0	622168000.0	685365000.0	696871000.0	679339000.0	699129000.0	0	0.7401661492199783	-0.02051134254651692	False	0.041627172195892584	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE67	CHEY_ECOLI	cheY	Chemotaxis protein CheY	4	4.0	6495730.0	6082630.0	7647580.0	8341130.0	7088750.0	7621770.0	0	0.7403347091039847	0.05424180866516157	False	0.041653501843075307	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6.0	4507770.0	4616520.0	3535130.0	3844990.0	4163140.0	4132480.0	0	0.7405368020634145	0.045140203583135065	False	0.041679831490258036	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30871	YGIF_ECOLI	ygiF	Uncharacterized protein YgiF	10	10.0	13820700.0	12525300.0	12578800.0	13666500.0	12641000.0	13415100.0	0	0.741011473691896	0.020780257166546096	False	0.04170616113744076	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3.0	456490000.0	499770000.0	457136000.0	449461000.0	482841000.0	465756000.0	0	0.7414994531242904	0.019007316951280797	False	0.04173249078462349	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1.0	309688.0	253966.0	346436.0	326749.0	204422.0	333200.0	0	0.7416183958726834	0.08680767878776575	False	0.04175882043180622	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04994	EX7L_ECOLI	xseA	Exodeoxyribonuclease 7 large subunit	4	4.0	2518520.0	2644710.0	2075650.0	2067060.0	1822590.0	2009420.0	0	0.7417068414003458	0.06687166315687738	False	0.04178515007898895	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8A4	PSRP_ECOLI	ppsR	Phosphoenolpyruvate synthase regulatory protein	4	4.0	7097060.0	7490870.0	7315210.0	7008500.0	7238620.0	6951440.0	0	0.743149579033993	-0.013394204737711742	False	0.04181147972617167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31551	CAID_ECOLI	caiD	Carnitinyl-CoA dehydratase	2	2.0	1352430.0	1462670.0	1442660.0	1260180.0	1313750.0	1309500.0	0	0.7441138490071146	-0.027110285085681987	False	0.0418378093733544	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77376	YDGJ_ECOLI	ydgJ	Uncharacterized oxidoreductase YdgJ	10	10.0	21059200.0	19681600.0	17899800.0	22810200.0	23659900.0	22176700.0	0	0.7441988468139207	0.04646498166750334	False	0.04186413902053712	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3.0	9499210.0	9283740.0	9901130.0	8337110.0	8094250.0	9204550.0	0	0.7443538848532013	-0.03554808974014803	False	0.04189046866771986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	5	5.0	5434570.0	6092910.0	5438850.0	4632770.0	5579330.0	5250930.0	0	0.7443639125763496	-0.04236742160596574	False	0.04191679831490258	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00579	RPOD_ECOLI	rpoD	RNA polymerase sigma factor RpoD	19	18.0	76885100.0	79549000.0	83619400.0	79216900.0	79501900.0	79051500.0	0	0.7457505115105136	-0.013218602915134861	False	0.04194312796208531	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10.0	41879200.0	40937400.0	40601900.0	42679500.0	42798300.0	42546800.0	0	0.7459247130574582	0.010147667480549875	False	0.04196945760926804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	17	17.0	183218000.0	173816000.0	184894000.0	197724000.0	190017000.0	195182000.0	0	0.7462638899210394	0.02204259879861265	False	0.04199578725645076	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16.0	13201500.0	12434800.0	13392700.0	13641600.0	13309400.0	13413400.0	0	0.7464730850281711	-0.01503884740438803	False	0.0420221169036335	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5.0	86594700.0	95154700.0	101430000.0	97335800.0	94212700.0	94545200.0	0	0.746969362379285	0.024321007114571774	False	0.04204844655081622	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11.0	115747000.0	124081000.0	125947000.0	116381000.0	114265000.0	120015000.0	0	0.7469918447074166	0.018196133643361156	False	0.04207477619799895	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00960	SYGA_ECOLI	glyQ	Glycine--tRNA ligase alpha subunit	9	9.0	30996600.0	32604100.0	32394000.0	31085100.0	29570500.0	30359100.0	0	0.7479989109781295	0.01677472597156124	False	0.042101105845181674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1.0	799037.0	827330.0	796352.0	615407.0	597407.0	653842.0	0	0.7483797127651246	-0.06473440900000102	False	0.042127435492364404	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5.0	46676300.0	45788400.0	48899800.0	49695700.0	47299500.0	48815700.0	0	0.7484436299294965	0.014309743261515611	False	0.042153765139547134	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEM0	FKBX_ECOLI	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase	4	4.0	19733100.0	25661200.0	28567000.0	27427800.0	28289400.0	26702200.0	0	0.7499112043930167	0.05908302334844806	False	0.04218009478672986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5.0	4903680.0	3786620.0	4460050.0	5483750.0	4025610.0	4691760.0	0	0.7522483829094897	0.060434201701626604	False	0.042206424433912586	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
