protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACR9	206908945.32840076	220217986.5345972	217452039.10714892	226334901.8109081	229979908.2779324	250881273.4147533	0	0.09370830146073085	-0.13375316297237744	False	0.008836744882675985	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31120	254815118.0778864	245891234.56394213	266547037.5199848	277698782.32912093	264722705.4966147	274052909.7033993	0	0.09373600099313993	-0.08970453205447781	False	0.008861707438841737	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37330	28535312.37029304	25054158.85298943	27278545.40967156	28092039.92980773	31024167.243803367	31942894.79472036	0	0.09381701672616424	-0.1712340030760857	False	0.00888666999500749	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39173	398680962.1340968	399000287.7577645	421018248.6559948	453674181.1749874	437725677.60487694	416408676.3541514	0	0.09441627283662683	-0.10180890732906027	False	0.008911632551173242	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEC8	640468.7908672574	728288.767091664	602898.9382002755	738490.5491741612	1059376.731149215	965527.0041594728	0	0.0946322990664139	-0.48703319640580606	False	0.008936595107338992	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69428	149015941.0445168	163829128.29146814	172557119.4247272	184171143.33620328	180185224.2302567	181730946.6689428	0	0.09470024894219797	-0.16995102912265825	False	0.008961557663504743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8Y1	4513330.606407286	4542379.582607563	4401565.239274678	4945979.969574591	5135447.548505886	4630528.586645399	0	0.09489068013399872	-0.12860273015975787	False	0.008986520219670495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG67	9402313705.693115	9976822401.3372	9826847229.121246	9352845673.340588	9325872521.044365	9118913338.919489	0	0.09604072841257003	0.07130199475422154	False	0.009011482775836245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AD07	23404931.09904934	34420134.94924114	31324374.09658042	37714024.44968534	40051062.73773627	39679041.3092866	0	0.09632442788300656	-0.39767694611750376	False	0.009036445332001998	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77460	452383.9050643927	434630.7153496894	430937.22147960187	420207.9999999997	399724.0306610412	364285.4823755704	0	0.09692174849410608	0.15436356045847824	False	0.00906140788816775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACF0	7110867318.339793	7338805983.748904	7641564616.482962	8081451929.195586	7935685661.897609	7532444823.966223	0	0.09703677510958993	-0.09222721323736195	False	0.009086370444333499	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P62399	6178694739.173745	6301101499.620455	6723486097.158764	6905393820.05683	6673572569.585232	6953372743.196486	0	0.09719694024780186	-0.09654506907127969	False	0.009111333000499251	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P22524	79550155.106432	86558070.80487777	84875134.79094806	91139990.96531232	93470501.9530494	86055957.68151885	0	0.09731260870850067	-0.10892435318637676	False	0.009136295556665003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB03	4240522.410137743	3608759.5279357336	4412222.497405916	3520347.500000004	2571910.1823065667	1553281.9551874278	0	0.09745030956172107	0.6814457639594856	False	0.009161258112830755	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P30852	5824620.708445876	6091835.811306676	5001959.009703293	6998588.500000006	6847362.064938112	5991757.454653206	0	0.09867754638604516	-0.2296508901425831	False	0.009186220668996506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A749	196414729.27795643	196150984.06754863	201719749.17862844	201455643.42530644	203112205.3789636	204298225.29022443	0	0.09891172526575955	-0.03496883846341549	False	0.009211183225162256	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06136	34025297.54206047	26355102.194341075	31945621.227821257	26515247.595584773	24713144.91551248	22775971.704880077	0	0.09945697989363803	0.31912695874250907	False	0.009236145781328009	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFC7	130262357.86895184	148741316.30208248	141820163.60983568	161466874.11314183	156455883.4819385	147288518.0619694	0	0.09974610562378847	-0.14466963572109284	False	0.00926110833749376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7E1	108677120.46658967	111384473.59825464	116539294.80009864	120033374.12775156	118064527.46239784	117358063.0455844	0	0.09974769215324726	-0.0786318574380644	False	0.009286070893659511	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75780	1902535.567938604	1553191.1828186072	1729398.2183898469	1482637.0681440027	1449804.1446262114	1401916.077859646	0	0.09975028463258803	0.25856067766523305	False	0.009311033449825264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75777	42455662.36221449	35196200.713640384	36640564.950290464	31312080.07941991	33309987.7695242	31435861.48411913	0	0.10156483682910783	0.2507532122484766	False	0.009335996005991012	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31455	31065494.13832805	30808047.11205862	32130441.77158418	37264143.49760324	32891011.600269668	34334250.070808105	0	0.1019764365399098	-0.1525628745794373	False	0.009360958562156765	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAU7	8001335.598744161	8726470.768789088	10316353.959510412	11172256.699482383	10948335.670471448	10608849.418051502	0	0.10202270741274894	-0.2752718918494334	False	0.009385921118322517	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69811	731697608.2507915	774592877.6700001	730188128.7682017	692517636.2945741	730254234.6792598	688119944.931517	0	0.10208215827930436	0.08337632144116218	False	0.00941088367448827	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P16700	265784167.64774293	248581576.9022372	256402971.07644492	241739989.1350637	244232196.50850523	242694198.86698487	0	0.10300517375516687	0.08103957941075068	False	0.00943584623065402	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A955	347791048.3409547	399695946.2034103	398912494.680589	430116246.4931037	433914710.6107206	429236154.6648046	0	0.10315878706744006	-0.17391040865708404	False	0.00946080878681977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFG3	233855192.97495493	218056495.99905664	235398986.3246988	245962536.63128316	245357699.5693308	241954918.26586905	0	0.10322811369607103	-0.09339228997192361	False	0.009485771342985522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77454	17118819.385512568	14256091.921820551	12880485.31515793	10931020.782657582	11240998.560174704	11509159.617732177	0	0.10337248143740961	0.3939107533247737	False	0.009510733899151273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23721	339834777.9806024	334765479.21586657	339939884.7506724	365207235.0079117	356420288.9229761	343700426.56631464	0	0.10444254734981376	-0.07047166916247034	False	0.009535696455317025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A698	100410722.64483762	95574455.07606097	95109483.94286837	103727652.75905256	102637400.66325223	98884875.18814294	0	0.10448561283726225	-0.06850257544546297	False	0.009560659011482777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45523	1670836440.9234977	1684878800.077079	1746206363.2701995	1636352773.9701967	1627579490.733593	1651662440.46966	0	0.10487904841565715	0.0536747615499122	False	0.009585621567648528	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9F1	12789762.742689362	10772406.398675537	12704495.339802831	9523189.028467624	8265631.447696664	11346931.71468843	0	0.10516169653767028	0.31585350693074926	False	0.009610584123814278	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77434	46288263.79907768	39657881.787946455	39257089.77943746	36290285.68146357	34738051.05075555	35337155.55420003	0	0.10524160741459933	0.23524166411189418	False	0.00963554667998003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8D0	13305693.51049204	15248580.667032044	15597351.58986186	16174913.342235332	16887171.075406145	16802832.10365347	0	0.10525032779175118	-0.1755585726607559	False	0.009660509236145783	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76938	5214971.195324868	6088568.858704584	6107492.186767149	6362083.473775182	6959415.948744171	6393570.604285643	0	0.10552782440582188	-0.17929709682589645	False	0.009685471792311533	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6U5	48924366.36986266	51420081.87257951	47059866.86146922	51476717.01464903	53040517.02000334	52761334.42132461	0	0.10724451402041207	-0.09354333708331643	False	0.009710434348477286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8I8	30856376.79459175	36017672.74449155	31396856.74049597	30153446.69710943	27424141.45406959	28095488.12550514	0	0.1073818604243673	0.19792246833449273	False	0.009735396904643036	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7A5	4339454.378490832	4445844.966388693	4643185.617253593	3268654.014997619	4042678.050896488	4062672.2672874974	0	0.10795640165351356	0.23955628617383248	False	0.009760359460808787	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P46852	8299823.816758731	7488345.678982633	7624582.158397319	6759279.174613062	5542498.411288804	7242290.530144627	0	0.10866392944593378	0.2605637046078925	False	0.009785322016974539	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37634	135665380.2916811	137245207.93774122	138542388.29201457	134235488.14487287	131679813.759315	135950058.64579538	0	0.10903270999034595	0.03401533238006874	False	0.009810284573140291	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P13979	86337393.52772881	77262519.44290526	77611461.76141392	70674852.4911651	73186693.8884457	74232280.33213	0	0.10915578261032027	0.14534900744619908	False	0.009835247129306042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76256	16222142.677656977	16100152.61961356	14345444.748143278	13663519.61276175	14045944.744901044	14086192.529227749	0	0.10940068626547479	0.1590725690548955	False	0.009860209685471792	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23930	16761291.691894207	17104977.48429058	18160161.575279437	14275163.536731271	11266895.522953704	15874222.925002938	0	0.10943903480171306	0.3290466893010525	False	0.009885172241637544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76112	5176404.059119035	6261722.237195241	5975052.448070008	6861961.120584873	6495775.355547112	6581989.32045003	0	0.11003455452374933	-0.19546598207820923	False	0.009910134797803295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77625	91150341.05440666	87782892.14090215	95663756.18570589	86200417.57022777	84410605.57026519	85859836.73307356	0	0.11088799529333854	0.09852089153665015	False	0.009935097353969047	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P32132	1506257756.0862784	1647650021.5103896	1634336609.487746	1689897105.805075	1737860438.4971373	1710686323.716362	0	0.1118981285030107	-0.10183473037638105	False	0.0099600599101348	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGG4	13006748.68759753	13712974.67129682	12576768.485235045	10364078.431084769	12078567.209225357	12277149.149114616	0	0.11190390112378831	0.17864210225337787	False	0.00998502246630055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P08201	148330807.43391693	152902490.1918955	153303603.38200396	160640088.92942527	155520284.12165496	169485330.6455947	0	0.11212126840022991	-0.09550677620370418	False	0.0100099850224663	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACM2	10245033.766487269	8500306.725032426	8983076.458831806	8249759.04878346	8033465.852017263	7503240.200865008	0	0.11229019322063384	0.22122436420035954	False	0.010034947578632053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45527	9519428.587630907	16920732.87678289	21907812.50554184	2975965.961608022	12799820.326263493	2761259.639432669	0	0.11243921433874693	1.383044080894487	False	0.010059910134797805	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P32176	352672085.4243202	353833118.3794439	352269554.96726614	337530455.4559925	349607755.7722151	343577579.2145614	0	0.11288396690806204	0.0387491276213807	False	0.010084872690963555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A799	10822142979.819431	11451731511.410145	11691860527.222475	10852796768.736588	10669403644.14506	10483720106.569777	0	0.1134100572104333	0.08574127201762473	False	0.010109835247129306	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33937	285268101.50580305	287718221.3381612	274026965.8520112	273060670.5324149	252473650.1497965	271529669.1896341	0	0.1135455576492106	0.0876890527414451	False	0.010134797803295058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P21889	658853170.3699473	600410723.7498841	630191288.1837603	579437498.7352623	586884749.8987001	589394975.3154467	0	0.11416878251338869	0.10590979548788303	False	0.010159760359460809	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P16384	26345257.854105152	25357981.088848487	27970147.56128089	25499850.59167477	24210231.52979715	21887007.98221293	0	0.11464777703842252	0.15419694402369305	False	0.010184722915626561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P12758	882431657.9804056	991569008.6988002	972100770.2270968	1055550172.1289446	1030283301.6954724	1015267236.6502652	0	0.11494901595052691	-0.12379329789952442	False	0.010209685471792313	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45395	20855765.33657933	22108954.3946044	22884982.431386918	23597352.83322303	23595732.88479886	23365208.92758739	0	0.11504076040971399	-0.09963877698335663	False	0.010234648027958064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15286	971937.748045	1296927.7124950476	1456484.736321248	1475589.363919814	1528926.9530536016	1808955.8136769168	0	0.11523232155144784	-0.3697018866738573	False	0.010259610584123814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ADY1	672463584.9676775	708943453.6812571	726104355.8888332	741365641.3874562	750079228.2682506	740106366.649633	0	0.11535894922509875	-0.08250649986730138	False	0.010284573140289566	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFX0	22820145.802218337	19022294.93851433	17811571.10571876	17158868.816042367	17144106.246171143	13851408.805076636	0	0.1158531341220164	0.30895202141155675	False	0.010309535696455319	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8N5	758733372.2524599	744847829.3130943	730099798.1023887	725718805.0794178	719238415.8493649	724950505.064634	0	0.11638832050055482	0.041789469616527256	False	0.01033449825262107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEV9	1690179.9914482026	1526327.403734862	1659633.350104398	1579533.7827628823	1457602.9708238463	1429314.0439530662	0	0.11643548403748129	0.12661089932856964	False	0.01035946080878682	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76506	101559443.7916523	107781642.85972346	107545139.74107586	110717335.5492889	108326522.8137665	113158613.01464544	0	0.11643652099236274	-0.06809785241459125	False	0.010384423364952572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P63417	138757674.98675218	127250545.9862697	133452244.66042572	120586370.88494328	125262616.37279344	128543994.7697721	0	0.11644258295958941	0.09349933559296655	False	0.010409385921118322	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P21829	47509551.12656407	44128957.92335008	47229027.674297534	43359685.75661219	43685326.12216517	43248387.33344978	0	0.11656925433689139	0.09194538026312415	False	0.010434348477284075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P63177	76139822.24909559	71032967.92142476	76185524.05590978	81924515.75878885	76035308.98901592	79896660.81716147	0	0.11768239437182072	-0.09073140527995753	False	0.010459311033449827	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24215	13085349.294594176	13722401.510057554	12905312.614362933	13666213.26586048	13726950.237969313	14137705.955921637	0	0.11930887674317489	-0.06457042232770525	False	0.010484273589615577	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P29131	12481378.005716735	14879093.449175045	13921573.97750576	16457392.960934544	14301260.724671464	16447927.12567642	0	0.11954213928320814	-0.19347353701019135	False	0.010509236145781328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07012	280411630.141516	278657078.2264902	269361874.6973168	265796406.4633993	267912491.00991455	268751248.08423346	0	0.1197581735315934	0.04595107223011612	False	0.01053419870194708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P10441	17240499.915763967	15439407.99819636	16624713.956135226	19842491.72309186	17455588.655387316	17673439.908589907	0	0.11988263673848733	-0.15696148618227812	False	0.010559161258112832	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P66817	16962294.289159045	18140649.52482701	16936392.27914541	18885520.537628368	17833882.772167075	20088462.89779351	0	0.12009730105389839	-0.12648815753821213	False	0.010584123814278583	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG51	1268492199.6402888	1275538208.9881272	1309709455.035221	1296672193.1408234	1383587044.238199	1372839184.9115815	0	0.12036940925343247	-0.07276601941980203	False	0.010609086370444333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7A2	13105717.943210697	13696183.29674394	15566555.606607758	15529956.613026423	17809052.83450803	15397421.073961629	0	0.12058619368730272	-0.20201000778825084	False	0.010634048926610086	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6V1	90169538.62398893	92877421.5343612	97863956.77857073	99349664.97313245	103433989.29718462	96238022.94372658	0	0.12101552297976607	-0.09013738216596599	False	0.010659011482775836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P60723	2568003748.606167	2703263451.0807443	2870396477.3953924	2891080006.467335	2902497899.7694006	2991466356.0819497	0	0.12123796200179797	-0.10972592847741132	False	0.010683974038941588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6Z6	15981230.072599003	13545588.98731297	20391488.251696475	10376748.642847948	12203396.185930189	12604196.9284609	0	0.12218095344939896	0.5046354916861273	False	0.01070893659510734	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFK9	213303353.3344532	234675537.4534684	226805795.88487613	253372573.8939323	240491554.23985407	232233383.9119337	0	0.12268593404749577	-0.10573607553169402	False	0.010733899151273091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A823	2739541.662155062	2525524.90018464	2771729.8510294133	2312785.841468652	2455220.812499753	2601936.55885308	0	0.12278004976594316	0.12496703322990868	False	0.010758861707438842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37025	440794.96725496335	565272.9977138977	558056.4733540764	585446.1913308962	602495.137552889	669265.7402981317	0	0.1229658166555062	-0.2477793825547022	False	0.010783824263604594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77398	4854942.049474587	4339539.264973015	5596889.522216606	8203735.592753755	6005908.973814061	5936196.414515846	0	0.12323317486084355	-0.4457262666242816	False	0.010808786819770346	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00561	43712336.64477303	39063951.11309464	39581629.793510586	35134055.5301149	37518790.56613831	38806151.2925344	0	0.12340770366005475	0.13459437746898206	False	0.010833749375936097	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P61714	657991449.8198582	676466729.1681393	691861519.8280579	660716611.6641617	647526732.5338486	647636357.5550051	0	0.12378515533570354	0.05104417193570776	False	0.010858711932101847	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33030	20466378.79379244	19925340.217503127	20628138.905773688	21941874.513750102	21750163.03253603	20521499.92181165	0	0.12385859675227083	-0.07359865706185141	False	0.0108836744882676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23827	157355378.32858825	162765325.11180496	154010010.81340504	147839235.28123572	155789186.16199806	150228898.5365921	0	0.12389402278252709	0.06304602816904253	False	0.01090863704443335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31057	64281632.63369006	71850163.30423424	67474922.39175172	60386272.255653694	60941100.17228677	65805872.16386436	0	0.12427544318685942	0.12171928725109649	False	0.010933599600599102	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06961	30716568.66555744	32638936.92647357	32006680.29409308	31380768.37547805	28550288.058201227	28165181.17582824	0	0.12430783552620897	0.11433689931713203	False	0.010958562156764854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A917	915012909.0324872	778000003.2904917	789974467.4543592	730605617.6639968	715931576.7312909	705526292.4210081	0	0.1244909330375596	0.20635629012210907	False	0.010983524712930605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEI1	283277965.5532821	290978234.06380534	293557911.7082619	291372400.1984158	306751622.3287032	303926928.77837855	0	0.12460110317924183	-0.05582287906712854	False	0.011008487269096355	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P66948	28586766.36301788	28133252.08970106	24991405.22275574	30141705.516459305	28698758.77586748	30981563.78174118	0	0.12469870250433031	-0.13653150818930163	False	0.011033449825262108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76046	19857218.660506096	22907550.15047412	30108704.036162358	17222267.812014833	18396241.93651008	15094351.940818837	0	0.1251870491629603	0.5230420582711428	False	0.01105841238142786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9A6	786104750.6207302	798300512.3250531	801791449.2435241	733954128.2348232	770569088.9377905	779891419.6096107	0	0.12524288645225834	0.06288844674405915	False	0.01108337493759361	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P52006	9090121.820178458	9873238.019731725	10066515.579217073	6834090.152785078	7741238.691332869	9298157.186138574	0	0.1255188875066134	0.2821291351221453	False	0.011108337493759361	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAT2	3721803.1032571625	4443647.627610605	4244889.733428296	2705207.2855693405	3873815.875040572	3392093.0732692466	0	0.12557378225640475	0.3157157710203085	False	0.011133300049925113	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69411	76790655.30776908	71250691.72289598	67767282.53315952	78555564.51880789	80140678.57922958	75818385.6757417	0	0.12580589891892457	-0.11992536414647895	False	0.011158262606090864	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39099	151515395.550024	141323463.13234934	140824365.71071288	130060542.91107143	140107511.25253543	136863108.5597215	0	0.12594992596073842	0.09143585170467522	False	0.011183225162256616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33362	22296267.68336587	20591455.368279897	15019227.422577696	11946852.771138322	12825322.215649424	17063150.125332348	0	0.12600255885740747	0.46901487622334437	False	0.011208187718422368	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA10	3144515311.156358	3236861660.9091034	3367695548.5539904	3128210988.487805	3096126181.9571314	3057296802.2609377	0	0.12751421851743108	0.0708861693863624	False	0.011233150274588119	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07000	2205899.95714099	2708387.3514843984	2972951.974916345	3184877.2902322137	3449967.854917309	2882175.190972444	0	0.1293748503169932	-0.27098954196186764	False	0.01125811283075387	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P42912	88809.20033662954	83643.96581987725	1492893.2247963022	1513421.5000000016	1722372.8199887692	1857823.8142385343	2	0.12946846566184328	-1.612868517478386	False	0.011283075386919621	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33225	12022778.63590237	9489845.395270089	10305403.79366837	9399977.000000002	8544869.439141713	8596714.489718573	0	0.1302609094801775	0.26159119678146836	False	0.011308037943085374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76372	67533877.99605627	72071899.80290885	74321034.21419954	74473840.19338815	75085073.38126057	81592767.84822603	0	0.1321153307227302	-0.11172254631489353	False	0.011333000499251124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39286	41664653.0221352	43219020.83137125	36010377.98391235	33105500.678168785	38594976.39460565	32694537.266083013	0	0.1322599521450395	0.21169044982599583	False	0.011357963055416875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P65367	13748925.865049344	14696245.42913776	13008591.053144932	15571754.346970232	14143529.742559774	16180413.52187029	0	0.13231459518952496	-0.14685587098709102	False	0.011382925611582627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA31	30077323.960574184	28742589.971712053	28391397.686425257	32410302.861978117	30719302.31731224	29676052.461953174	0	0.13251866783871663	-0.08969748812253449	False	0.011407888167748377	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0C018	755722778.5677445	808397748.4175069	854687395.4968746	832061973.7602115	957628970.7699844	892539343.5745153	0	0.13384284106623184	-0.1491368984875957	False	0.01143285072391413	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15640	57990031.9531524	60193117.81408085	51174784.7270846	50740428.90737455	43824078.55547244	53035330.50330176	0	0.134761014032915	0.19838444169696354	False	0.011457813280079882	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P27298	560788552.5956153	508500691.06375456	492274471.2389609	469240294.1165879	467446801.22241753	474931508.1480602	0	0.1351972241680551	0.14564108698613565	False	0.011482775836245632	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AF93	922753354.8475194	1034110707.3866132	982993961.5909724	899127512.0773249	926634191.8114415	890226282.9295676	0	0.13527890510358626	0.11426938551985077	False	0.011507738392411383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06993	7857785.604711095	8993861.884299498	9725077.68589689	9544303.675694128	12450427.75395121	10505513.529446904	0	0.1357236040784716	-0.29028724752894913	False	0.011532700948577135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P62620	232566328.2061576	252351461.48442277	245815043.60119703	229056796.56022832	234577567.37325197	227101352.23159164	0	0.13668586617817263	0.08121020835753483	False	0.011557663504742887	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77689	1615812.1409385449	1402627.6015394048	1304482.3419983063	1191327.5	985540.6645274508	1355648.5646131036	0	0.13688991693311806	0.2913104407792758	False	0.011582626060908638	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8G6	388315047.1441159	376684705.3114175	378805866.0470311	394864943.1032309	383588753.14017147	401231582.3642188	0	0.1381463738704317	-0.04456012532538701	False	0.011607588617074388	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6Q6	361006085.0953601	334878113.60072464	342632773.1157257	365821133.2679177	359723937.12612844	366721565.8826037	0	0.1383482895402162	-0.07280028618140628	False	0.01163255117324014	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
