Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	4	4.0	17868400.0	16495400.0	17864500.0	14198000.0	14534400.0	16433200.0	0	0.06355606191196687	-0.20590275862367355	False	0.009029227557411274	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21.0	42188000.0	39230500.0	42210500.0	41164900.0	40000300.0	42307300.0	0	0.06402148002934613	-0.0736986994794215	False	0.009055323590814197	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31979	NUOF_ECOLI	nuoF	NADH-quinone oxidoreductase subunit F	16	16.0	98793200.0	103758000.0	99357400.0	100788000.0	102157000.0	99396200.0	0	0.06428867308799228	0.043725676061148834	False	0.00908141962421712	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2.0	1737210.0	1480500.0	1668860.0	1463470.0	1629970.0	1698600.0	0	0.06462604319877116	-0.15838025776569886	False	0.009107515657620042	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46829	BGLA_ECOLI	bglA	6-phospho-beta-glucosidase BglA	16	16.0	53065900.0	53569500.0	51285500.0	53183300.0	54883300.0	51285400.0	0	0.06480810349781449	0.05456622439085986	False	0.009133611691022964	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	26	26.0	91105600.0	85793100.0	90573900.0	89774600.0	88044700.0	92961300.0	0	0.06509188354691063	-0.059127730308478524	False	0.009159707724425887	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4.0	27373500.0	29765000.0	28491400.0	30417700.0	29899700.0	29125300.0	0	0.0651827493469943	0.08394876719786695	False	0.009185803757828811	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T4	TAS_ECOLI	tas	Protein tas	10	10.0	36879000.0	35598900.0	37995600.0	35044100.0	35840800.0	36336900.0	0	0.0652139930429065	-0.0626720183688294	False	0.009211899791231734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1.0	615079.0	511482.0	588495.0	517727.0	398887.0	624364.0	0	0.06544426176999148	-0.35612417388731316	False	0.009237995824634655	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00887	AROH_ECOLI	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	4	4.0	8738370.0	9109890.0	8766170.0	9029980.0	9214180.0	9014840.0	0	0.06622675416831351	0.04470740522483415	False	0.009264091858037579	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1.0	429404.0	472375.0	411207.0	452685.0	433815.0	412097.0	0	0.06625875139433937	0.11736258296960524	False	0.009290187891440501	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8.0	11964200.0	11137200.0	11711200.0	11726800.0	11264400.0	12189600.0	0	0.06666552447307163	-0.07160385085409031	False	0.009316283924843424	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6.0	10346200.0	11075100.0	10549400.0	10588100.0	11326300.0	9869730.0	0	0.06667166981087841	0.10070144460736394	False	0.009342379958246348	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5.0	520987000.0	476603000.0	508026000.0	490903000.0	470521000.0	491238000.0	0	0.0666825042978258	-0.08021877483368434	False	0.009368475991649269	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	1	1.0	2376190.0	2594190.0	2323850.0	2943850.0	2698760.0	2553590.0	0	0.0670238013512098	0.18338080183550423	False	0.009394572025052192	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9.0	138963000.0	137891000.0	140218000.0	137995000.0	135812000.0	142585000.0	0	0.06712134570114188	-0.03485635907184222	False	0.009420668058455116	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3.0	3257080.0	3427270.0	3155100.0	3510480.0	3759110.0	3342740.0	0	0.0675017472706185	0.13298541770511044	False	0.009446764091858038	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5.0	502571000.0	461482000.0	574549000.0	495249000.0	464144000.0	540653000.0	0	0.06756841837372281	-0.18722954770108177	False	0.009472860125260961	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	24053600.0	20126400.0	23621800.0	22351700.0	21904900.0	23868900.0	0	0.0678959512490403	-0.15215702827527167	False	0.009498956158663883	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	12	12.0	16043200.0	15417200.0	16477800.0	15045300.0	15208800.0	17468300.0	0	0.06814572277667096	-0.13033146955394576	False	0.009525052192066806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	10	10.0	5878480.0	6124730.0	5819250.0	5891860.0	6038490.0	5668430.0	0	0.0681785767481715	0.056126031692472704	False	0.009551148225469729	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5.0	18925200.0	18910000.0	18331800.0	19521000.0	19139000.0	18324200.0	0	0.06889186689555962	0.05072022954468569	False	0.009577244258872653	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4.0	57111700.0	56852500.0	54827700.0	58930500.0	60290500.0	54296000.0	0	0.06935996843389805	0.0829501539933179	False	0.009603340292275575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4.0	19102600.0	20803800.0	20176500.0	21892000.0	21320400.0	20583600.0	0	0.06964015574733318	0.09677969060169574	False	0.009629436325678496	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	22	22.0	13137000.0	13703400.0	13413300.0	13413500.0	13658900.0	12933600.0	0	0.07017777484143528	0.04644868391838919	False	0.009655532359081419	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7.0	9485330.0	9413480.0	9615230.0	9317490.0	9138730.0	9517480.0	0	0.07146579266203006	-0.03822739495326377	False	0.009681628392484343	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K2	RL7_ECOLI	rplL	50S ribosomal protein L7/L12	12	12.0	2665090000.0	2797510000.0	2698050000.0	2847130000.0	2734060000.0	2699400000.0	0	0.07161006941488005	0.0554920064942186	False	0.009707724425887266	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7E1	PYRD_ECOLI	pyrD	Dihydroorotate dehydrogenase (quinone)	16	16.0	32931300.0	34143200.0	32768100.0	33720300.0	34832800.0	33749000.0	0	0.07163864255575701	0.04636413915987494	False	0.009733820459290188	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2.0	1622350.0	1383070.0	1580800.0	1364070.0	1322550.0	1431220.0	0	0.07244792589159381	-0.18745432660781033	False	0.00975991649269311	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11.0	22525300.0	24603900.0	23999300.0	24775300.0	25396400.0	23891000.0	0	0.07270465121069984	0.08667250003391097	False	0.009786012526096033	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	6	6.0	123976000.0	118987000.0	120945000.0	120267000.0	120290000.0	122731000.0	0	0.07271183826553776	-0.03217249860658715	False	0.009812108559498956	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	528259000.0	472495000.0	539732000.0	509615000.0	503123000.0	525177000.0	0	0.07306462417274719	-0.1012091319487112	False	0.00983820459290188	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	11	11.0	303177000.0	318476000.0	306172000.0	307617000.0	317084000.0	301747000.0	0	0.07371815092721559	0.049925462313872494	False	0.009864300626304803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13.0	57137500.0	56266700.0	57300800.0	55682900.0	56953100.0	58428900.0	0	0.07384807505570404	-0.03347176593292217	False	0.009890396659707723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7.0	11886400.0	13900000.0	13031400.0	14302600.0	13396400.0	13098500.0	0	0.07408500790721234	0.12993072166983724	False	0.009916492693110648	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11.0	23732600.0	24686300.0	24085500.0	24834600.0	24371900.0	24372900.0	0	0.07473957296559468	0.03361480867819105	False	0.00994258872651357	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE45	YTFL_ECOLI	ytfL	UPF0053 inner membrane protein YtfL	7	7.0	1375620.0	1147330.0	1274300.0	1211630.0	1143080.0	1233640.0	0	0.07520070032247672	-0.1491841931931292	False	0.009968684759916493	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3.0	2181440.0	2470450.0	2347590.0	2523400.0	2773060.0	2392240.0	0	0.07555499267475393	0.16630396301899028	False	0.009994780793319417	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69441	KAD_ECOLI	adk	Adenylate kinase	15	15.0	440196000.0	427834000.0	454013000.0	441670000.0	433966000.0	450448000.0	0	0.07576060796455478	-0.04488083288702748	False	0.01002087682672234	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	7	7.0	57959400.0	55093200.0	58065200.0	55303600.0	55911800.0	61420400.0	0	0.07624942756441265	-0.09350914918220991	False	0.01004697286012526	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	9	9.0	6223150.0	7341440.0	6844980.0	7443040.0	6968880.0	6833140.0	0	0.07692397094851493	0.1283777559343521	False	0.010073068893528185	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2.0	61131800.0	58939800.0	62127800.0	61130000.0	57573600.0	64128500.0	0	0.07693615531805079	-0.0770452490872291	False	0.010099164926931107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16.0	23830600.0	22707700.0	23858400.0	23672800.0	22785500.0	24268900.0	0	0.0773198066310358	-0.05709005891531432	False	0.01012526096033403	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7.0	11715600.0	12589600.0	11730600.0	12185500.0	12069600.0	10871700.0	0	0.07744698245641292	0.10249583353215724	False	0.010151356993736954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	2	2.0	1585480.0	1305760.0	1803870.0	1598340.0	1472570.0	1761470.0	0	0.07859688583492491	-0.23496851550262912	False	0.010177453027139875	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8.0	99182200.0	103931000.0	99497300.0	103132000.0	100727000.0	99661600.0	0	0.07914857462628452	0.044983620124388494	False	0.010203549060542797	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	23	17.0	16179300.0	15916400.0	16053300.0	15985700.0	16001100.0	16047800.0	0	0.07989882123515361	-0.01131559557357891	False	0.010229645093945722	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	6	6.0	8099590.0	8486480.0	7753040.0	8162220.0	8124250.0	7608760.0	0	0.08149170461496433	0.07847718689305616	False	0.010255741127348644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3.0	6450930.0	6852400.0	6564630.0	7237580.0	6640380.0	6191830.0	0	0.08173050231031605	0.11008367884815366	False	0.010281837160751567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4.0	53186900.0	56087900.0	56235000.0	58468000.0	57679500.0	54888500.0	0	0.08220716042157535	0.06795789583581476	False	0.010307933194154488	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16.0	130947000.0	133446000.0	132215000.0	131974000.0	134484000.0	129877000.0	0	0.08298541196462281	0.02498123804317008	False	0.010334029227557412	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15.0	77177800.0	79631800.0	77572400.0	82952400.0	80420700.0	79486100.0	0	0.08314663788338399	0.053020734836496136	False	0.010360125260960334	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	4	4.0	2256450.0	2346030.0	2299710.0	2335690.0	2480930.0	2203410.0	0	0.0834939838708386	0.0835619725364914	False	0.010386221294363259	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16.0	158602000.0	161355000.0	158186000.0	167531000.0	164207000.0	160792000.0	0	0.08391347371250824	0.04611735136159903	False	0.010412317327766181	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2.0	1256390.0	87777.7	1425190.0	234175.0	992807.0	1253480.0	2	0.08406111773359738	-1.581586492720492	False	0.010438413361169102	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	15	15.0	32268400.0	31369900.0	33525300.0	31174700.0	32354200.0	32670000.0	0	0.08439629184041803	-0.05320210876395954	False	0.010464509394572025	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2.0	4572040.0	4947930.0	4133230.0	4484580.0	4825730.0	4241290.0	0	0.0845760681462977	0.13922709652952195	False	0.010490605427974949	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10.0	69965700.0	68045100.0	73085800.0	69082300.0	70068100.0	73174400.0	0	0.08475905949006202	-0.06154667249398323	False	0.010516701461377871	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00582	DPO1_ECOLI	polA	DNA polymerase I	42	42.0	23995100.0	23855000.0	24903400.0	23971500.0	23172300.0	25156700.0	0	0.08498463925354026	-0.0608064012417038	False	0.010542797494780794	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3.0	203394000.0	206794000.0	203266000.0	210535000.0	204332000.0	198934000.0	0	0.08527597827327262	0.03777716230652624	False	0.010568893528183717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	5	5.0	13596700.0	12732100.0	12744600.0	12450700.0	12269100.0	13204000.0	0	0.08608828289414407	-0.07846732811357512	False	0.01059498956158664	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8.0	25632700.0	25865600.0	25590500.0	26876900.0	26229200.0	24522000.0	0	0.08609073695210258	0.06018127976973821	False	0.010621085594989562	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	18	18.0	30215100.0	29960100.0	30597100.0	29499600.0	29913700.0	31309600.0	0	0.08640330972200824	-0.043697091448715586	False	0.010647181628392486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3.0	38240300.0	38236900.0	35713000.0	39859100.0	39712200.0	37448500.0	0	0.08645143326833621	0.08066741742418244	False	0.010673277661795409	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2.0	3442630.0	2760650.0	3643290.0	2970770.0	3436980.0	3782310.0	0	0.08680203846531465	-0.24537510952893898	False	0.01069937369519833	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00946	MANA_ECOLI	manA	Mannose-6-phosphate isomerase	11	11.0	51001600.0	53081300.0	50581900.0	54282500.0	52379400.0	52576800.0	0	0.08711104615922732	0.051323235100571726	False	0.010725469728601254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	12	12.0	9655480.0	9517960.0	9975990.0	9569910.0	9440810.0	9732630.0	0	0.08735132428939436	-0.04164042430674543	False	0.010751565762004176	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	8	8.0	3170900.0	2554620.0	3104330.0	2892240.0	2888180.0	3011620.0	0	0.08930098467692284	-0.1560002101355589	False	0.010777661795407099	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33371	DUSC_ECOLI	dusC	tRNA-dihydrouridine synthase C	4	4.0	3373870.0	3443970.0	3716740.0	2980570.0	3214880.0	3808430.0	0	0.08941400240517158	-0.17718281855434398	False	0.010803757828810023	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8.0	6463380.0	6143550.0	6620880.0	5243050.0	5966510.0	6708100.0	0	0.0898060710402587	-0.18974940285548558	False	0.010829853862212944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2.0	7900120.0	4912390.0	6452480.0	3764480.0	4825090.0	5343500.0	0	0.08981648890195196	-0.5447411417096062	False	0.010855949895615866	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9.0	305624000.0	330353000.0	315497000.0	329772000.0	318759000.0	319868000.0	0	0.09003900979006367	0.05696004909054259	False	0.01088204592901879	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	4	4.0	2064860.0	2142820.0	2054330.0	2337340.0	2353440.0	2138370.0	0	0.09018578744890643	0.12704558397293933	False	0.010908141962421713	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7G6	RECA_ECOLI	recA	Protein RecA	12	12.0	86375700.0	83630700.0	83172900.0	81640500.0	81220900.0	84946400.0	0	0.09117436132410768	-0.0460959029202403	False	0.010934237995824636	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6.0	13310900.0	14045300.0	13271300.0	14545600.0	14544800.0	11570700.0	0	0.09149377159234792	0.17708964761266652	False	0.010960334029227558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	17	17.0	198274000.0	184795000.0	202580000.0	193517000.0	196544000.0	203387000.0	0	0.0916273682396231	-0.07192346982407018	False	0.01098643006263048	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1.0	19148000.0	16310900.0	19900300.0	16578600.0	18468800.0	18098800.0	0	0.09184141916867057	-0.15408284004642495	False	0.011012526096033403	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	4	4.0	5493120.0	5858550.0	5549910.0	5836840.0	6194430.0	5822060.0	0	0.0918979204221483	0.08509885438821248	False	0.011038622129436328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	1	1.0	1600720.0	1215470.0	1854310.0	1277940.0	1256590.0	2372830.0	0	0.09192761758610132	-0.6360756250108408	False	0.01106471816283925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEN1	FRE_ECOLI	fre	NAD(P)H-flavin reductase	7	7.0	32191600.0	35955300.0	32941800.0	36640600.0	35391700.0	35213300.0	0	0.09206205366965742	0.10587248708075205	False	0.011090814196242171	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17.0	49340300.0	49633400.0	49323000.0	51472900.0	50342100.0	48369100.0	0	0.09240517598025497	0.04269223485132186	False	0.011116910229645094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	16	16.0	1000320000.0	1053100000.0	1024440000.0	1097060000.0	1038720000.0	1017340000.0	0	0.0926904586420104	0.06798223073542647	False	0.011143006263048018	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32131	HEMN_ECOLI	hemN	Oxygen-independent coproporphyrinogen-III oxidase	15	15.0	10865700.0	10262600.0	10764300.0	10555200.0	9905200.0	10770300.0	0	0.09270130350560644	-0.0766880739676743	False	0.01116910229645094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2.0	24234100.0	23568800.0	24633100.0	23917800.0	23531200.0	25584200.0	0	0.09292035149978717	-0.06811830877863553	False	0.011195198329853863	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	5	4.0	5403400.0	5580900.0	5065220.0	5811480.0	5724330.0	5521400.0	0	0.09295549043290284	0.09823368489647138	False	0.011221294363256785	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2.0	1516800.0	87777.7	1673550.0	1061030.0	896920.0	1542480.0	1	0.09311629566865354	-1.2100889768617489	False	0.011247390396659708	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4.0	329326000.0	322016000.0	332222000.0	328223000.0	316812000.0	344676000.0	0	0.09339079983726624	-0.05728762448497444	False	0.01127348643006263	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17.0	108580000.0	109563000.0	108665000.0	110279000.0	111425000.0	109576000.0	0	0.09343755230359439	0.01949380551493983	False	0.011299582463465555	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3.0	10242000.0	10923000.0	10539100.0	12215300.0	11432500.0	10533100.0	0	0.09350167408471952	0.14273696713222098	False	0.011325678496868477	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7X3	RS9_ECOLI	rpsI	30S ribosomal protein S9	8	8.0	622212000.0	574889000.0	623790000.0	610396000.0	589995000.0	622807000.0	0	0.09352657613229924	-0.07407254049243986	False	0.011351774530271398	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9.0	23338400.0	23972200.0	22850400.0	24967500.0	24267200.0	24030400.0	0	0.09377937688447466	0.060114074007315346	False	0.011377870563674322	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1.0	105501000.0	102581000.0	109789000.0	105738000.0	102570000.0	112762000.0	0	0.09520717405523993	-0.0775249450963917	False	0.011403966597077245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2.0	1972230.0	1886600.0	2385740.0	1721540.0	1623360.0	1978090.0	0	0.09663078641163153	-0.2763613352225497	False	0.011430062630480168	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
