Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5.0	11978400.0	11895100.0	13091100.0	12266600.0	12759500.0	12708800.0	0	0.008100809482603815	-0.09348210466001544	False	0.002436495593571799	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	16	16.0	52102900.0	52703900.0	50843600.0	51767000.0	50007300.0	50485400.0	0	0.009151627318647526	0.04908474357573528	False	0.0024624157594608604	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	20408500.0	20107200.0	23421900.0	19790100.0	22367800.0	23784800.0	0	0.00952179656442859	-0.20626187346772615	False	0.0024883359253499225	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29745	PEPT_ECOLI	pepT	Peptidase T	15	15.0	33587000.0	33748100.0	34871300.0	33138100.0	34524000.0	34480500.0	0	0.009523425053607084	-0.04804885653988355	False	0.002514256091238984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7R9	RS11_ECOLI	rpsK	30S ribosomal protein S11	7	7.0	527024000.0	530020000.0	544599000.0	534042000.0	544582000.0	547027000.0	0	0.009594654710221074	-0.04034434287377126	False	0.0025401762571280457	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53.0	844957000.0	838204000.0	855219000.0	836804000.0	867128000.0	860964000.0	0	0.009669050885354353	-0.035817641125566554	False	0.0025660964230171074	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	5	5.0	3522380.0	3380430.0	3827930.0	3463530.0	3667740.0	3820680.0	0	0.010131732831035294	-0.12650208543116015	False	0.002592016588906169	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00805	ASPG2_ECOLI	ansB	L-asparaginase 2	19	19.0	132171000.0	133117000.0	136653000.0	133722000.0	136510000.0	135096000.0	0	0.01030500237174062	-0.03305978633859132	False	0.002617936754795231	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	13	13.0	3415700.0	3387310.0	3890970.0	3617730.0	4015420.0	3924230.0	0	0.010528427655836418	-0.1830679518392087	False	0.0026438569206842927	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2.0	58918100.0	59735300.0	65973100.0	61803500.0	64784500.0	68383100.0	0	0.011316269600774783	-0.14213379890318226	False	0.0026697770865733543	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7.0	16544500.0	17071000.0	17822100.0	16978400.0	17629700.0	18001900.0	0	0.011489082877461533	-0.0793263602942628	False	0.002695697252462416	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	34	34.0	80336800.0	80507000.0	78047600.0	81112500.0	79254200.0	78416600.0	0	0.011815555757001	0.037682125583326044	False	0.0027216174183514776	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44.0	1524430000.0	1494700000.0	1578800000.0	1516940000.0	1584540000.0	1575800000.0	0	0.011900006316838905	-0.06318237665781104	False	0.0027475375842405396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3.0	7872160.0	7994640.0	9471780.0	7733960.0	9358830.0	8833750.0	0	0.011912989350910386	-0.22919522968777822	False	0.0027734577501296012	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	9	9.0	35933300.0	35087200.0	34246500.0	36251900.0	33611000.0	33411600.0	0	0.011925372516123283	0.08308489921492343	False	0.002799377916018663	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6.0	4371540.0	4504540.0	4129970.0	4531070.0	4262080.0	4104700.0	0	0.011948012204557235	0.10144964621065224	False	0.0028252980819077245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	10	10.0	53074200.0	52742600.0	56517800.0	51129100.0	56116700.0	54801900.0	0	0.012190988927516182	-0.09334585713498451	False	0.002851218247796786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10.0	101626000.0	102591000.0	96776100.0	99816000.0	97526900.0	94816700.0	0	0.012290060936089326	0.07256100918395587	False	0.002877138413685848	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	5	5.0	19396400.0	18132900.0	15730400.0	19871200.0	15589100.0	17031100.0	0	0.012504705061219692	0.24752951114091817	False	0.0029030585795749094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16.0	22036800.0	21839500.0	22666300.0	21276400.0	23122000.0	23407900.0	0	0.012786238971430013	-0.08686784563708248	False	0.002928978745463971	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	11	11.0	17001200.0	17952200.0	19292000.0	17543200.0	19526200.0	18623200.0	0	0.012966539772648777	-0.129866923838032	False	0.0029548989113530326	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5.0	7790290.0	7594580.0	7314140.0	7756470.0	7340480.0	7266470.0	0	0.013316329857690132	0.07815286979601904	False	0.0029808190772420942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7.0	99743500.0	102254000.0	97254700.0	103174000.0	94782800.0	96029000.0	0	0.013400135930618532	0.08321833950815129	False	0.0030067392431311563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	178092000.0	179325000.0	186826000.0	175821000.0	191823000.0	185937000.0	0	0.01395075209149858	-0.08241376033262454	False	0.003032659409020218	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30855	EVGS_ECOLI	evgS	Sensor protein EvgS	3	3.0	1619530.0	1534210.0	1371480.0	1588030.0	1201070.0	1232100.0	0	0.014180236998841139	0.31766194402755754	False	0.0030585795749092795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	8	8.0	13272500.0	13133000.0	14322200.0	13145300.0	13927900.0	13926100.0	0	0.014380017454179272	-0.09272224014692525	False	0.003084499740798341	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	7	7.0	5553200.0	5965140.0	5128280.0	5733430.0	5137400.0	4723500.0	0	0.014657563337831053	0.20282292616804332	False	0.003110419906687403	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	8	8.0	36402800.0	37384500.0	31984600.0	35483700.0	34011100.0	31762000.0	0	0.01503714416166106	0.16062831987853396	False	0.003136340072576465	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	364462000.0	364441000.0	351765000.0	372297000.0	348223000.0	338777000.0	0	0.015068274277218933	0.08420720505952575	False	0.0031622602384655265	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2.0	27309700.0	26654500.0	29632200.0	27942800.0	30468500.0	28954100.0	0	0.015083569737130813	-0.12070661994952937	False	0.003188180404354588	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE1	DCRB_ECOLI	dcrB	Protein DcrB	6	6.0	77162100.0	76638300.0	70478100.0	77031100.0	72361200.0	69539900.0	0	0.015113268031651982	0.12019763381379243	False	0.0032141005702436497	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3.0	189571000.0	191528000.0	180469000.0	195548000.0	183664000.0	184438000.0	0	0.015420706409165682	0.07201007278056028	False	0.0032400207361327114	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2.0	820631.0	734010.0	648408.0	860172.0	547997.0	624549.0	0	0.015848016274749816	0.4072169947881965	False	0.0032659409020217734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52007	YECM_ECOLI	yecM	Protein YecM	8	8.0	6091270.0	5880190.0	6643220.0	5935480.0	6449450.0	6316750.0	0	0.015881716554304606	-0.11623818185479994	False	0.003291861067910835	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15.0	921445000.0	918819000.0	856903000.0	894585000.0	868798000.0	858545000.0	0	0.015902419543773215	0.08171776943388931	False	0.0033177812337998967	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7.0	199023000.0	199606000.0	188034000.0	197755000.0	180686000.0	184247000.0	0	0.01599791927372749	0.10904816722786805	False	0.0033437013996889583	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	20937300.0	21077300.0	22108300.0	21512400.0	22106500.0	22336600.0	0	0.016068719760889857	-0.06709912463068592	False	0.00336962156557802	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	5	5.0	2461660.0	2520870.0	2164700.0	2683940.0	2098430.0	2177650.0	0	0.016196848584949228	0.25132703248231436	False	0.003395541731467082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2.0	58967700.0	61207900.0	55372200.0	57638800.0	52617000.0	53477800.0	0	0.01637157989222714	0.1391328205077376	False	0.003421461897356143	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31802	NARP_ECOLI	narP	Nitrate/nitrite response regulator protein NarP	6	6.0	11002200.0	11384900.0	10739300.0	11266400.0	10392200.0	10669100.0	0	0.01646892486976159	0.0817025685519446	False	0.003447382063245205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6.0	280588000.0	283989000.0	303139000.0	279852000.0	312619000.0	300000000.0	0	0.01655353549951725	-0.11699027364827289	False	0.0034733022291342664	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07017	MCP2_ECOLI	tar	Methyl-accepting chemotaxis protein II	16	14.0	65975400.0	65672700.0	62238800.0	67360200.0	64236100.0	62328700.0	0	0.016600441013024825	0.07594232876873698	False	0.003499222395023328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11.0	46405400.0	45382700.0	46951800.0	45630500.0	48002600.0	47957500.0	0	0.016882685636463245	-0.056548761619492495	False	0.00352514256091239	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	16	16.0	13319600.0	13807800.0	12626900.0	13640300.0	13072100.0	12810000.0	0	0.017844230789820104	0.08223090650881076	False	0.0035510627268014517	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02413	RL15_ECOLI	rplO	50S ribosomal protein L15	12	12.0	759219000.0	774048000.0	801378000.0	776150000.0	793357000.0	800765000.0	0	0.018282835818394575	-0.05279811653217235	False	0.0035769828926905133	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7L3	RL20_ECOLI	rplT	50S ribosomal protein L20	7	7.0	636193000.0	645308000.0	605262000.0	626143000.0	599381000.0	604787000.0	0	0.018759262865221935	0.07625666775645222	False	0.003602903058579575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4.0	10966800.0	11564100.0	8140670.0	10960400.0	8454660.0	9619320.0	0	0.019402750310737477	0.3534130927457525	False	0.0036288232244686366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	10	10.0	244417000.0	238607000.0	250183000.0	233693000.0	259613000.0	262293000.0	0	0.01942510097126453	-0.10736358438102875	False	0.0036547433903576986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12.0	216751000.0	217539000.0	208812000.0	223798000.0	205501000.0	210854000.0	0	0.01953476630310967	0.07403888867965154	False	0.0036806635562467603	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3.0	2936280.0	2983740.0	2601640.0	3360030.0	2356060.0	2334490.0	0	0.019641185770666852	0.3477804267936237	False	0.003706583722135822	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30014	RNT_ECOLI	rnt	Ribonuclease T	4	4.0	12652000.0	13707000.0	15118900.0	13502600.0	15051300.0	14516500.0	0	0.019902305659042715	-0.16484588977627146	False	0.0037325038880248835	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46919	YQCC_ECOLI	yqcC	Uncharacterized protein YqcC	1	1.0	1350560.0	1439980.0	1257230.0	1375760.0	1110020.0	1169270.0	0	0.020237740386993563	0.23643630613730493	False	0.003758424053913945	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03023	LACI_ECOLI	lacI	Lactose operon repressor	2	2.0	2937340.0	2643260.0	2314310.0	2801280.0	2366310.0	2261750.0	0	0.02034306061929892	0.271845610156679	False	0.003784344219803007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE52	BCP_ECOLI	bcp	Putative peroxiredoxin bcp	7	7.0	161953000.0	162017000.0	165411000.0	161802000.0	164812000.0	166698000.0	0	0.020549992956893134	-0.032737176687477984	False	0.003810264385692069	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6.0	16276700.0	15432600.0	14287200.0	15788800.0	12769800.0	13782500.0	0	0.020768553512844547	0.21790460115001584	False	0.0038361845515811305	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2.0	8316620.0	8181060.0	9042460.0	8294670.0	8663750.0	8918790.0	0	0.021012132532427334	-0.10288649825991843	False	0.003862104717470192	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	2	2.0	438353.0	401159.0	386131.0	421709.0	357491.0	354661.0	0	0.02120340191294639	0.19957124837686124	False	0.0038880248833592537	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor 3	19	19.0	35264000.0	35253500.0	34020500.0	35761100.0	34711400.0	34534800.0	0	0.021229557172806203	0.04147601946083262	False	0.003913945049248316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5.0	5142860.0	5220920.0	4858470.0	5345020.0	4455660.0	4558320.0	0	0.021372407458516277	0.1793503737875188	False	0.003939865215137377	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	15	15.0	46274700.0	45765300.0	45359500.0	45893400.0	45305100.0	45057800.0	0	0.021582052042086675	0.02331299498297316	False	0.003965785381026439	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10.0	23091200.0	23044600.0	22677100.0	23581500.0	22354700.0	22174400.0	0	0.021668681893038583	0.05292236543528537	False	0.003991705546915501	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2.0	3629060.0	3421670.0	3076210.0	3733350.0	2490550.0	2712600.0	0	0.022040202102518894	0.38131194821099545	False	0.004017625712804562	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06715	GSHR_ECOLI	gor	Glutathione reductase	14	14.0	27078000.0	25683100.0	25092800.0	26487400.0	23734100.0	23681400.0	0	0.02224067819750962	0.12823747908065344	False	0.004043545878693624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A855	TOLB_ECOLI	tolB	Protein TolB	17	17.0	72233300.0	68918100.0	78352700.0	72542000.0	78539200.0	78782200.0	0	0.023097334373261297	-0.14125086817316454	False	0.0040694660445826855	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04968	ILVA_ECOLI	ilvA	L-threonine dehydratase biosynthetic IlvA	5	5.0	1242210.0	1345130.0	1419080.0	1319270.0	1515590.0	1434580.0	0	0.02311591900902955	-0.16146841904170686	False	0.004095386210471747	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31120	GLMM_ECOLI	glmM	Phosphoglucosamine mutase	18	18.0	47999100.0	48669100.0	46853300.0	47698500.0	47119300.0	46284500.0	0	0.023170483466675083	0.04166420097863646	False	0.004121306376360809	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8.0	116511000.0	117343000.0	109210000.0	111577000.0	106603000.0	104330000.0	0	0.023222815862437376	0.10968109494757464	False	0.00414722654224987	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	7	7.0	11101300.0	10603700.0	12355500.0	9985100.0	12549600.0	12245900.0	0	0.023481377171553318	-0.22936883232508695	False	0.004173146708138933	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	11	11.0	20459800.0	20004700.0	19568200.0	19944500.0	18989700.0	19347900.0	0	0.023595987077817824	0.06105564500045094	False	0.004199066874027994	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
