Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6.0	79081200.0	75937600.0	78031300.0	72510900.0	75545500.0	75101400.0	0	0.16454630341253088	0.05199424435192319	False	0.020627919045147897	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	41	41.0	386038000.0	378182000.0	379170000.0	370316000.0	369219000.0	374713000.0	0	0.16483611597792514	0.028378892984968963	False	0.020653866113129218	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13.0	101623000.0	96473200.0	100666000.0	96988200.0	98237400.0	97368200.0	0	0.1648665993729933	0.03883358737293821	False	0.020679813181110535	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1.0	6239130.0	5753000.0	7040800.0	6413560.0	4633450.0	6723460.0	0	0.16489629818290993	0.25178242433644965	False	0.020705760249091855	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3.0	10228300.0	9094470.0	10215900.0	8449730.0	10109300.0	10304000.0	0	0.16582698084383263	0.15303986901046052	False	0.020731707317073172	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4.0	21140700.0	27074700.0	25656700.0	27136000.0	25942300.0	24754600.0	0	0.1658636608436974	-0.16376442588988765	False	0.02075765438505449	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22.0	42497500.0	40875600.0	40782800.0	40639600.0	40521500.0	42984900.0	0	0.16641450182704878	0.049141998604557084	False	0.02078360145303581	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1.0	1308070.0	118416.0	1299070.0	1358620.0	82097.6	1583870.0	2	0.16645080210802599	1.4265534079555449	False	0.020809548521017126	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	32	32.0	51209200.0	51134400.0	50898900.0	51398600.0	52308100.0	50546300.0	0	0.1666791369907395	-0.020519288424824655	False	0.020835495588998446	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1.0	632823.0	741368.0	615331.0	699185.0	605436.0	545620.0	0	0.16681308712406062	-0.18980025402020995	False	0.020861442656979763	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8R4	SLYX_ECOLI	slyX	Protein SlyX	1	1.0	1474910.0	1435350.0	1498230.0	1361880.0	1236460.0	1416430.0	0	0.16686413123503557	0.12197940783413183	False	0.02088738972496108	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2.0	5133180.0	5928500.0	5312400.0	5861230.0	5621380.0	5782040.0	0	0.16730508218505932	-0.1015567565320247	False	0.0209133367929424	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	17	17.0	182796000.0	170706000.0	178360000.0	175453000.0	181399000.0	186143000.0	0	0.16736850250796736	0.05299950734062542	False	0.020939283860923717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15.0	90126800.0	87187000.0	88844200.0	83213700.0	84764600.0	85435100.0	0	0.16758161020155204	0.05132331108704356	False	0.020965230928905038	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8.0	7368580.0	7827560.0	7113300.0	8123410.0	7372110.0	7504620.0	0	0.16803180300310416	-0.0851403587074962	False	0.020991177996886354	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33371	DUSC_ECOLI	dusC	tRNA-dihydrouridine synthase C	4	4.0	3109920.0	2840360.0	2847320.0	2422230.0	2927580.0	3215520.0	0	0.1689599986477037	0.16346249534187773	False	0.02101712506486767	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31460	DGOR_ECOLI	dgoR	Galactonate operon transcriptional repressor	4	4.0	3739170.0	3341650.0	3612090.0	3205230.0	3486470.0	3371060.0	0	0.16979351786533647	0.09581371429595459	False	0.02104307213284899	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2.0	14434000.0	14971400.0	14854500.0	16841100.0	15882100.0	15133400.0	0	0.17072071976873165	-0.1025548323002387	False	0.02106901920083031	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	15	15.0	157103000.0	148659000.0	148649000.0	149162000.0	147180000.0	159068000.0	0	0.1709016740696326	0.06286356742003857	False	0.02109496626881163	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE45	YTFL_ECOLI	ytfL	UPF0053 inner membrane protein YtfL	6	6.0	1133290.0	1088570.0	1115480.0	1097700.0	993390.0	1137230.0	0	0.17098562996476627	0.09070946638377987	False	0.021120913336792942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11.0	21272200.0	20287000.0	20961300.0	20833900.0	21095300.0	21433600.0	0	0.1713020641630843	0.03325777019652219	False	0.02114686040477426	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1.0	1054670.0	1333680.0	1459610.0	184303.0	82097.6	1513640.0	2	0.17165377067107274	1.3318904506877638	False	0.02117280747275558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEQ6	GLNP_ECOLI	glnP	Glutamine transport system permease protein GlnP	4	4.0	3647700.0	3975600.0	3809810.0	4246750.0	3801820.0	3785160.0	0	0.17173156707356763	-0.09695261249713077	False	0.021198754540736896	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	3	3.0	2623800.0	2257830.0	3010740.0	2875650.0	2451700.0	3175500.0	0	0.1717653534106423	0.21596515266055258	False	0.021224701608718217	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3.0	13587800.0	13813700.0	12990900.0	14643400.0	13452200.0	13204500.0	0	0.17183459246265767	-0.07511109931067805	False	0.021250648676699534	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3.0	7513940.0	6968810.0	8076220.0	6869480.0	7726010.0	7633380.0	0	0.17201847024667716	0.10694301577024959	False	0.02127659574468085	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEC3	ARCB_ECOLI	arcB	Aerobic respiration control sensor protein ArcB	7	7.0	3025420.0	3065390.0	3281750.0	2744530.0	3044860.0	3198990.0	0	0.17250240513145101	0.10240622094433278	False	0.02130254281266217	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	15	15.0	19968600.0	17711700.0	20240100.0	16807000.0	19931900.0	20021000.0	0	0.1726942015835257	0.1455271266532579	False	0.021328489880643488	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33644	YFIH_ECOLI	yfiH	Laccase domain protein YfiH	1	1.0	585214.0	826203.0	128457.0	585164.0	822096.0	594095.0	1	0.17273823613382944	-0.7721779339337975	False	0.021354436948624808	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7.0	31995100.0	33512800.0	32121100.0	31998800.0	35082100.0	31123200.0	0	0.17356294159202929	-0.07890951771770158	False	0.021380384016606125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6.0	8284520.0	8350600.0	9154500.0	8424280.0	7764670.0	8730570.0	0	0.17384978876066257	0.09278252833260718	False	0.021406331084587442	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7.0	13526600.0	13216900.0	13562000.0	12867100.0	12054400.0	13109900.0	0	0.17395766460534628	0.07589734819245517	False	0.021432278152568762	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM6	FLIA_ECOLI	fliA	RNA polymerase sigma factor for flagellar operon	8	8.0	12484500.0	13216400.0	12771400.0	13415300.0	12501700.0	12201800.0	0	0.17454748098082187	-0.06313814327434827	False	0.02145822522055008	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	4	4.0	4003530.0	4726250.0	4049660.0	4189170.0	4101040.0	3796680.0	0	0.1748104195399106	-0.1354659096762028	False	0.0214841722885314	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21.0	94368900.0	90797400.0	92520300.0	91590400.0	88783300.0	90841200.0	0	0.17508316699877366	0.034481669517326986	False	0.021510119356512716	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P78067	YNJE_ECOLI	ynjE	Thiosulfate sulfurtransferase YnjE	12	12.0	15965500.0	17328000.0	16029000.0	16299200.0	18607200.0	16132900.0	0	0.17613051175396424	-0.11814174893107075	False	0.021536066424494033	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	25	25.0	150066000.0	144327000.0	143187000.0	141473000.0	143892000.0	150222000.0	0	0.17647531374539951	0.04554986053910372	False	0.021562013492475354	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2.0	10946100.0	11014400.0	12161500.0	11032900.0	10428800.0	11470200.0	0	0.17683212492631326	0.09046768883669239	False	0.02158796056045667	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6.0	26673400.0	27619700.0	26539600.0	26825100.0	26965500.0	24981000.0	0	0.1770062078658553	-0.05815342469195697	False	0.02161390762843799	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33667	SELU_ECOLI	selU	tRNA 2-selenouridine synthase	3	3.0	2390840.0	2486140.0	2194700.0	2808350.0	2403470.0	2379600.0	0	0.17720553755048543	-0.14432382323206758	False	0.021639854696419308	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00811	AMPC_ECOLI	ampC	Beta-lactamase	5	5.0	4224360.0	4554900.0	4476770.0	4445760.0	4439290.0	4143270.0	0	0.17723017620822518	-0.06538827168699636	False	0.02166580176440062	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3.0	3410190.0	2847330.0	4265880.0	2888340.0	3610900.0	3484280.0	0	0.17766969641588173	0.25587334460269956	False	0.02169174883238194	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1.0	2621910.0	2814490.0	2457960.0	2693720.0	2880540.0	2769440.0	0	0.1777868917272945	-0.09589001371214881	False	0.02171769590036326	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31663	PANC_ECOLI	panC	Pantothenate synthetase	13	13.0	17393800.0	17516700.0	19316900.0	17165000.0	17175000.0	20280100.0	0	0.1791066453873657	0.13619864397976467	False	0.02174364296834458	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05458	PTRA_ECOLI	ptrA	Protease 3	12	12.0	5643540.0	5287580.0	5858230.0	5495260.0	5446760.0	5439170.0	0	0.18016626242364683	0.061886484352922363	False	0.021769590036325896	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	2	2.0	4246580.0	4428480.0	4716770.0	4890500.0	5141950.0	4180010.0	0	0.18057104042367336	-0.13782619992284054	False	0.021795537104307212	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5.0	5879090.0	6042000.0	6188720.0	6231220.0	6309360.0	5847410.0	0	0.18069998935753287	-0.052765058945577197	False	0.021821484172288533	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9.0	22536100.0	23346900.0	23400100.0	23356100.0	23556600.0	22197300.0	0	0.18261987193589652	-0.044331043537513326	False	0.02184743124026985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9.0	33597200.0	34043700.0	33247500.0	33857200.0	34068200.0	33946400.0	0	0.1828544670002289	-0.016763781848041587	False	0.02187337830825117	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5.0	7640680.0	7931080.0	7483230.0	7600280.0	7729050.0	7576860.0	0	0.18287953044015465	-0.03513529280427318	False	0.021899325376232487	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4.0	1028130.0	1742790.0	1351580.0	1642900.0	1312620.0	1445130.0	0	0.18353466666448437	-0.2967425086849952	False	0.021925272444213804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13.0	19709800.0	20530900.0	19706700.0	19534300.0	20349500.0	19227900.0	0	0.18595285893518482	-0.04290627557455003	False	0.021951219512195124	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8.0	21186400.0	22468500.0	22799400.0	23950800.0	22580300.0	21817600.0	0	0.18641380370617908	-0.0684258698301792	False	0.02197716658017644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3.0	6830520.0	7021270.0	6872830.0	7070090.0	7466240.0	7045340.0	0	0.1867020599183022	-0.05517631970436085	False	0.02200311364815776	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10.0	23970400.0	23506800.0	23363900.0	22772500.0	22580000.0	23257100.0	0	0.1872290412401515	0.035840918696004115	False	0.022029060716139078	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3.0	453616.0	939020.0	880534.0	965178.0	1039700.0	828017.0	0	0.18735829143023303	-0.44524972856532113	False	0.022055007784120395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4.0	59031500.0	58793200.0	54136800.0	58967400.0	59281200.0	54981300.0	0	0.18774915340425244	-0.07434467740071024	False	0.022080954852101715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	4	4.0	39987900.0	39215600.0	38310900.0	40885200.0	40005000.0	37495800.0	0	0.18805639211749062	-0.05273784573745942	False	0.022106901920083032	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6.0	10694100.0	10422700.0	10184200.0	11003100.0	10740800.0	9911770.0	0	0.1880765782938287	-0.06309830431865225	False	0.022132848988064353	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32685	YJBD_ECOLI	yjbD	Uncharacterized protein YjbD	2	2.0	2421530.0	2020900.0	2288960.0	2403150.0	2079220.0	2470800.0	0	0.18874446132462686	0.14307770141447493	False	0.02215879605604567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	2	2.0	127879.0	1246110.0	128457.0	1117210.0	1233640.0	1218420.0	2	0.18958174029509758	-1.286301837330346	False	0.022184743124026986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4.0	28871100.0	29679100.0	28569100.0	28698100.0	28930500.0	28050600.0	0	0.18999547766674885	-0.030339721974652695	False	0.022210690192008307	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10.0	156678000.0	155980000.0	155801000.0	149691000.0	153176000.0	156899000.0	0	0.19000923667066857	0.032737048426518554	False	0.02223663725998962	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11.0	125747000.0	121282000.0	125046000.0	125055000.0	117047000.0	126039000.0	0	0.19045910585545342	0.052426583316273936	False	0.02226258432797094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00803	LEP_ECOLI	lepB	Signal peptidase I	6	6.0	14580900.0	14756300.0	13664600.0	14053400.0	15576800.0	13485500.0	0	0.19101231950752504	-0.08900146027973224	False	0.022288531395952257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	3	3.0	1057460.0	1065040.0	858570.0	1041880.0	1098540.0	714113.0	0	0.19105243955537424	-0.28539016536129674	False	0.022314478463933574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30.0	453239000.0	422907000.0	437283000.0	410674000.0	410400000.0	415468000.0	0	0.19109280181855753	0.07017939960360918	False	0.022340425531914895	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11.0	41196100.0	41031800.0	40041700.0	40802100.0	41935100.0	40152800.0	0	0.19161200870687797	-0.02799330346737878	False	0.02236637259989621	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6.0	15542000.0	13979500.0	14634400.0	14818000.0	14275600.0	14701900.0	0	0.1918852838495809	0.05923086832270287	False	0.022392319667877532	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	40	40.0	75995800.0	75182400.0	74561000.0	73738500.0	74691200.0	76334500.0	0	0.19215784206007547	0.021003034088131544	False	0.02241826673585885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3.0	2592330.0	3044230.0	2804820.0	2669990.0	3621610.0	2382410.0	0	0.1931366237909845	-0.26308972975546824	False	0.022444213803840166	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03007	DPO3E_ECOLI	dnaQ	DNA polymerase III subunit epsilon	3	3.0	1356620.0	118416.0	1397110.0	184303.0	1491740.0	1604640.0	2	0.193206363787711	1.2802397173106566	False	0.022470160871821486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11.0	6166240.0	7216100.0	6459260.0	7113500.0	7102720.0	7142310.0	0	0.19336920060745036	-0.11663497767259119	False	0.022496107939802803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29745	PEPT_ECOLI	pepT	Peptidase T	15	15.0	30590700.0	31779400.0	30638400.0	31255300.0	30654400.0	30581100.0	0	0.19347670016389326	-0.029226767087884464	False	0.022522055007784123	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03817	MIOC_ECOLI	mioC	Protein MioC	1	1.0	33758400.0	34885200.0	34225200.0	37666200.0	34155700.0	32729900.0	0	0.19415389033024774	-0.08339909201511907	False	0.02254800207576544	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33920	NDPA_ECOLI	yejK	Nucleoid-associated protein YejK	16	16.0	12005900.0	12332900.0	11840300.0	11974800.0	12619300.0	12033200.0	0	0.19458131479757343	-0.04152029606507491	False	0.022573949143746757	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	15	15.0	74253000.0	77155600.0	73761100.0	74080200.0	74901900.0	72983700.0	0	0.19493401868311863	-0.033169519681244077	False	0.022599896211728077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19.0	12073300.0	12954700.0	12055200.0	12154900.0	12435300.0	12070200.0	0	0.1954760180490998	-0.052679062278839894	False	0.022625843279709394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04846	NLPA_ECOLI	nlpA	Lipoprotein 28	2	2.0	8335810.0	8411920.0	7505590.0	8532160.0	8336950.0	8060180.0	0	0.19552914349626527	-0.08094925313730403	False	0.022651790347690715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5.0	358391000.0	341408000.0	339844000.0	336933000.0	341869000.0	352865000.0	0	0.19558472729803542	0.04303378449122061	False	0.02267773741567203	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1.0	2298190.0	1943030.0	2162230.0	2116300.0	2095400.0	2082820.0	0	0.19630764857587477	0.08830961944908394	False	0.02270368448365335	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7.0	21443200.0	19080900.0	19747500.0	19177500.0	19751900.0	19860600.0	0	0.19708536091693618	0.07371293543063379	False	0.02272963155163467	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3.0	2102010.0	2205130.0	2502590.0	1922280.0	2125480.0	2855250.0	0	0.1975464020026661	0.25462348380030997	False	0.022755578619615986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4.0	9193800.0	8786800.0	8971480.0	8912880.0	9059120.0	9587690.0	0	0.19917060884977753	0.052628750877695224	False	0.022781525687597306	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	2	2.0	1045090000.0	891793000.0	1037900000.0	1003690000.0	1007650000.0	1035090000.0	0	0.1991780789373525	0.10304727641533244	False	0.022807472755578623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	4	4.0	7598710.0	9460350.0	9265770.0	9473690.0	9823430.0	9007510.0	0	0.19992025533388585	-0.15254573087856202	False	0.022833419823559936	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7.0	17849400.0	18938800.0	17665900.0	17787700.0	18268700.0	17617500.0	0	0.1999580775475479	-0.049702963045176095	False	0.022859366891541257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14.0	11637200.0	11791000.0	11929000.0	10898100.0	11504600.0	12080200.0	0	0.20007111944880626	0.060025842400614225	False	0.022885313959522573	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	18	17.0	198212000.0	185987000.0	199978000.0	195314000.0	176570000.0	189857000.0	0	0.2000982408654104	0.07599991069100236	False	0.022911261027503894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7.0	25291700.0	25551600.0	24505900.0	25998100.0	25583700.0	25575900.0	0	0.20036681547262486	-0.03329831916053272	False	0.02293720809548521	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17.0	26627400.0	24856700.0	25558700.0	24892700.0	24826700.0	25035100.0	0	0.20040943719883125	0.05028362109079981	False	0.022963155163466527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3.0	4606630.0	6070110.0	5204360.0	5830790.0	6173240.0	6014190.0	0	0.20239724393728112	-0.19170509343004224	False	0.022989102231447848	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12.0	76091800.0	81667800.0	77525700.0	78242800.0	86274800.0	79842000.0	0	0.2025380109035979	-0.07657290914806002	False	0.023015049299429165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
