protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACE7	207059268.96154	210776612.9075548	212386252.47783592	208046659.9833698	214118663.41014516	216317351.6361793	0	0.40974314021856223	-0.018787048650369793	False	0.02545769421078674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A776	1051739.1145781134	1038872.388864662	1029162.0629928064	1001152.3075311136	1058367.2889588925	155734.12992959007	1	0.41007389247435555	0.49396937305616134	False	0.025482434438396834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64534	44858927.11613358	49497504.410598174	41521940.52481095	43907845.42894816	50175828.87906687	50477684.28690737	0	0.41069712303859435	-0.08936613128588863	False	0.02550717466600693	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF90	83281511.08711779	89341057.98266923	101108322.15435553	80742415.57638215	90543005.85093448	85494200.9721158	0	0.41070404845827935	0.09222753853678461	False	0.025531914893617023	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31550	23665820.07575899	25739945.12565725	24347332.52279643	24921550.485112265	23542642.968384787	22981992.171418905	0	0.4116218847373318	0.04584665501646922	False	0.02555665512122712	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31473	13684331.864797974	12672984.730202133	11919709.340326115	13172352.75304855	11715215.3605487	11279003.263985071	0	0.41181975952752514	0.08182190331268865	False	0.025581395348837212	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63224	365401097.6064659	363190602.5788205	337620487.98956084	371472031.571061	362006242.4281803	360595442.6656722	0	0.41293619276516874	-0.03721536837871518	False	0.0256061355764473	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8F4	69783913.64118038	71720101.85745685	68419906.02081965	66671838.43868568	69567884.64792684	69857553.78206152	0	0.41298831891984367	0.026541132932536137	False	0.025630875804057398	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ1	39092152.44549805	36591773.81789317	35517041.15665366	37921570.25374591	35612922.87679316	32003398.031233564	0	0.41319007066348096	0.0754082779231928	False	0.02565561603166749	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS5	11107600.047126684	9682314.786314832	9298827.651399704	9562813.07036569	9687530.44728673	9139445.56493416	0	0.4144139385181807	0.08385168176444119	False	0.025680356259277587	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76002	28846571.608464163	27506547.088266928	31365203.11902334	28102386.50715872	28426422.21064351	27718016.328292407	0	0.4144614063933946	0.05825589390288041	False	0.02570509648688768	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB8	41996461.63841181	44351197.60091704	43723550.485180445	42083964.17792463	43545036.07646495	42070303.890008055	0	0.41448670838135854	0.02655100422158575	False	0.025729836714497772	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43337	756816.679904496	623214.4521829714	666371.2861182516	780117.0356635167	751998.1075678624	660225.9055087165	0	0.41480195946283166	-0.09938237262539519	False	0.02575457694210787	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68767	124588990.9673023	132707644.54498903	122683483.17533389	130343441.5373362	126170415.09610556	133927972.67749044	0	0.415641708252011	-0.03918368595271561	False	0.02577931716971796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77503	913926.210030296	968615.9710533166	137899.52840575587	792085.3739249047	131107.43750000015	155734.12992959007	3	0.4161295011814872	0.9050735525901412	False	0.025804057397328058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD24	17955243.191824153	19365976.172187205	18801650.08596681	18322225.591167428	20273956.94336948	19442464.18801535	0	0.4169104886372717	-0.048425107763888926	False	0.02582879762493815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA95	7831601.1918094335	8205621.292247896	7979441.145604015	8201736.01858624	7676935.255142271	7408636.905829999	0	0.4177354603158576	0.04449186168605731	False	0.025853537852548243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31827	170979.2527276151	29280398.31585227	31125845.979398303	170902.4476125254	131107.43750000015	25114688.58483745	3	0.42080869909415436	1.2529988141711699	False	0.02587827808015834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24188	10396610.027679544	6678465.8508922495	8625320.091887228	11307305.975856898	9202982.553753063	8791723.410132684	0	0.4212219717736301	-0.18920913917833249	False	0.025903018307768432	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07639	77347010.65159437	72792246.36706054	73911294.78981657	76277290.15734757	71863997.26625164	69048159.39901529	0	0.4216347629627455	0.04487027499470745	False	0.02592775853537853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF52	170979.2527276151	1341168.2145099053	1246304.0025004626	1480741.8264800052	846875.0000000009	1655861.0565052785	1	0.4217172882467404	-0.5301699658992552	False	0.02595249876298862	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09127	210441247.77457547	218071935.05270547	209039373.4422141	219184767.6895328	216425416.13543287	211593884.84972665	0	0.4218543506537455	-0.021676402767765543	False	0.025977238990598714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6P5	131039675.873596	129795395.7195206	125154117.1383356	127007326.60016648	126186270.59792677	127408398.7174568	0	0.42252758209915203	0.020277311978755482	False	0.02600197921820881	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGE6	118460358.6223358	124642603.5000477	111127110.0931672	121333628.0195502	123731171.27613328	120923517.4832098	0	0.42262853891308644	-0.047110900685245274	False	0.026026719445818903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI5	5256517.373328199	5927528.103450713	6517581.732205014	5938974.209656588	6035220.165274864	7155862.837348381	0	0.4232710682564751	-0.11195920328159255	False	0.026051459673429	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC41	65329319.48997258	61662510.64259997	67628012.51470767	65428727.17992844	59995686.57351781	62936269.08217042	0	0.423748867773345	0.0471609511896083	False	0.026076199901039092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25536	21693364.74688502	21765179.42965862	22843761.944110364	21256767.753448065	22464156.94007715	21024880.67104706	0	0.4238042991379153	0.03427232181451974	False	0.026100940128649185	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8X0	181890850.65716395	174146704.50284484	178584536.9059424	187617627.01331928	182206119.9050164	175790816.70225003	0	0.4282172464362614	-0.029362698526066836	False	0.02612568035625928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADR8	269624110.12477416	269314414.7218851	268643751.9339765	258637758.2054465	271633710.3141581	266177245.20794055	0	0.428556783365328	0.02002778531526347	False	0.026150420583869374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04995	48887226.39368074	44302278.00576449	46319400.23021702	51747658.05341924	47663143.728116766	45897004.7268927	0	0.42893478592087975	-0.05875500241578682	False	0.02617516081147947	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21893	6756671.677044116	4872336.443565171	4320848.752139995	4485697.611180142	4684687.427894793	4609683.755408006	0	0.430214763334032	0.21096038746249074	False	0.026199901039089563	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11557	79929536.59812203	78626425.50318451	80650911.1833685	78700824.71582615	80872211.68377171	86242965.71005218	0	0.4316133155570157	-0.03931999119481397	False	0.026224641266699655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09323	5940791.5376278525	5770929.760994623	6001702.432462237	4934465.968206408	5707843.459516996	6080111.472380184	0	0.4319236981043508	0.083059368611758	False	0.026249381494309748	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04425	175357021.07856116	160679741.20284432	156048842.85460836	177149677.47164562	162264824.0912687	171841136.78263253	0	0.43267072847394283	-0.05513553453121611	False	0.02627412172191984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA10	3006318494.3807592	3008837469.2065263	3064640291.6530457	3023855272.4842587	3040183135.822822	3084302906.7062163	0	0.4330772936473475	-0.01085026745646448	False	0.026298861949529937	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06986	58631216.241441965	61492129.07126034	55485898.268085584	57096644.61353815	55012099.4626521	58194193.90532226	0	0.4340064025289654	0.04426546242723236	False	0.02632360217714003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8V0	392281.6853700727	472873.5041803163	729732.2637913659	405658.3921267552	461037.6412627387	431436.49669446354	0	0.43407919923332283	0.2970169409656241	False	0.026348342404750123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23908	4698126.618316405	4343775.989654897	4118695.9645322855	4179726.26363738	4290774.399990142	4197613.611715788	0	0.43417390309410014	0.05502332079169803	False	0.02637308263236022	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC19	51505712.38541918	52474267.680265225	53576105.34315125	49733452.002500825	52549852.59908508	52385046.27419106	0	0.4348142115515217	0.026687463281516895	False	0.02639782285997031	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18843	428716694.0000683	425096451.2670094	418295859.9143719	434888416.2594804	421375522.3657064	428777882.6706463	0	0.4363967389468995	-0.014593013883875945	False	0.026422563087580408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H3	4790108.208661871	4406752.736801197	4485520.513730118	4954045.273583852	4288559.935873438	5355721.395193917	0	0.43666941019746086	-0.09348364607818208	False	0.0264473033151905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8K1	50669761.7940115	52046461.46188052	55380730.57952064	53314360.01331984	54123806.66227295	54724212.88218463	0	0.4380208255799238	-0.03662959351466561	False	0.026472043542800593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27859	9642916.320315251	11159778.739457283	10348535.106053796	11071380.06907557	10992517.673966538	10396282.634934137	0	0.43871505372155234	-0.05938188024529911	False	0.02649678377041069	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22634	12532663.76028698	12256251.826821418	11454090.83245552	12996315.284267563	13183580.376181051	11613305.784181047	0	0.43896883072574083	-0.06042409942771974	False	0.026521523998020782	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76291	36497722.56347043	36835473.35099004	34409820.35174962	33280846.004824184	31209268.53606214	37667998.41216774	0	0.43938554718650713	0.07679057792214884	False	0.02654626422563088	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A951	7435413.49515798	4518143.929405926	5091262.707140188	6440569.278967824	5706008.879675109	7680337.158631328	0	0.43960948537550565	-0.2181268644338996	False	0.02657100445324097	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADQ2	6346503.180913301	5554758.844964118	5383546.961111063	5939271.391877024	5420043.380589147	4763434.195952693	0	0.43999110085985144	0.10040691268611592	False	0.026595744680851064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31119	21541580.61823296	23331620.70550816	21336910.750740428	20178968.08340185	22663723.394970678	20855281.427231465	0	0.4401395374215983	0.055804110842083206	False	0.02662048490846116	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACD8	115784104.33850934	118480979.2657522	113988386.67479552	114169469.46517916	114536319.9041251	115754979.28555676	0	0.4414651901596941	0.015798048296199848	False	0.026645225136071253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38051	1286703.8646996834	1139379.8759677226	1207954.7796455545	1304586.418651955	1147949.8383523154	155734.12992959007	1	0.4424798288933111	0.4784802773978379	False	0.02666996536368135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11868	170979.2527276151	396147.7304635098	137899.52840575587	989463.1951859674	131107.43750000015	330890.0645835191	3	0.44265489101640193	-1.041756092821759	False	0.026694705591291442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27240	425800.4042922235	438686.43682188593	384296.56728052977	390999.0065842244	447554.09826334624	155734.12992959007	1	0.4435945244926348	0.328788684371603	False	0.026719445818901535	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63204	33030107.1956223	38899794.0066912	137899.52840575587	170902.4476125254	131107.43750000015	31202639.468493488	3	0.4438980951703571	1.193790067206951	False	0.02674418604651163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04335	78027560.56412175	80793106.16803202	78288400.94354022	74096655.4292206	78768700.66913238	79320120.63295667	0	0.445310804494474	0.030273102301982484	False	0.026768926274121724	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33195	150532587.86903077	147707941.02960292	146117961.2381073	145442279.13465053	145398839.7547479	149044853.7901035	0	0.4467812288405004	0.014594456744990268	False	0.02679366650173182	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFH8	322205767.5787121	330174416.4384634	349188068.85777384	323378408.7693272	324597557.1237219	330847514.35400254	0	0.44687003836025324	0.03314012375197511	False	0.026818406729341913	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37637	3405067.442139888	3375185.932457908	3234795.717592721	3041179.497025013	3711521.544129157	4234917.494810231	0	0.4477462500567756	-0.13370923641694482	False	0.026843146956952006	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A921	25943295.25848482	26300930.013047267	24505170.25146131	26822291.88822384	26846550.11050028	25094739.081202388	0	0.4478700549308577	-0.03737331869262256	False	0.0268678871845621	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00561	38389788.35513137	37484686.56506551	37879001.74747866	40728182.70011282	39921251.32988906	36633300.70583455	0	0.4481313670135599	-0.04408000963542698	False	0.02689262741217219	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06993	3844572.000114341	4226101.106541179	2999371.360879915	3992498.242353228	4050391.377485419	4044715.6300167264	0	0.4482281351208063	-0.1268674343412148	False	0.026917367639782287	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75867	88020373.36558409	88120446.79301316	85615660.3148458	82729432.81698738	97609420.66864456	94020240.5623819	0	0.44868259244664493	-0.06784014158742115	False	0.02694210786739238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8U2	1504420.6611099031	1616488.9466008348	810991.2251694739	1043454.5531868336	1015867.5795774736	1165408.543103731	0	0.44920843577453784	0.2860482616059212	False	0.026966848095002473	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31460	10966901.949138932	11710666.906472342	12264479.496441398	11703495.959325694	11085267.610612012	11035081.655665768	0	0.44935574399574146	0.0469235033215016	False	0.02699158832261257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAQ2	37232535.99158768	35829069.0519171	36897296.67458055	33200847.43229824	35973994.01676975	37331769.85449924	0	0.44953093210559214	0.04602141498701293	False	0.027016328550222662	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEU3	170979.2527276151	1237673.943321879	1282483.979943367	170902.4476125254	131107.43750000015	1150362.0669987826	3	0.44973422963680565	0.8898049571900251	False	0.027041068777832758	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0U4	186303.56333422355	269866.1342574632	137899.52840575587	213940.1782557458	248207.98437500023	240445.0988820321	1	0.4498853187092413	-0.24205868399756336	False	0.02706580900544285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46889	23712627.953833964	29058436.643091865	22327717.048496064	28001990.495052338	27663811.488646302	25306312.30719546	0	0.4502054843302642	-0.10863564615892611	False	0.027090549233052943	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAR3	29893939.312728014	26051922.70253513	24192445.660837088	28980294.16488412	27288934.85197953	28603204.72405216	0	0.4504744430894187	-0.08280400381418312	False	0.02711528946066304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7H6	10034967.98788404	9000475.981879048	8503989.110093787	14176343.10990036	9285354.000000004	8861112.5219386	0	0.4512635201798062	-0.23105374773415507	False	0.027140029688273132	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAB4	27006512.826021	22948774.24977733	23112931.93880056	21641374.313571587	23547868.124577124	23987623.481536776	0	0.4516197218208217	0.07895438968993844	False	0.02716476991588323	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09147	138443052.08226502	134300799.2281987	134475076.86282524	139544709.0422065	134190942.61532824	138914996.384629	0	0.4519885674372347	-0.019116284343626885	False	0.02718951014349332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18776	24622193.622112814	23186664.87846457	22898986.57448805	22142640.76767573	24610206.69587201	20609682.49749844	0	0.45231109836899147	0.06992396845180181	False	0.027214250371103414	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76576	181655282.30851784	192516640.1530157	194928590.55012763	179955832.1617145	189541752.7004862	187036717.2849776	0	0.45351961129839174	0.03221286875890872	False	0.02723899059871351	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABB8	2508260.0523480624	2616565.132889983	2310898.343526586	2450587.640443602	2415940.731520777	2312846.4784980696	0	0.4535412258318334	0.050614903965006314	False	0.027263730826323603	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30011	69390871.19221525	71082680.62583642	72475143.59970121	67359144.97869632	68365413.48511168	72554967.85757846	0	0.4535567392101999	0.03198486076596184	False	0.0272884710539337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACL0	28504040.09183797	27487514.036428016	26779411.185045984	27795854.636919748	25741177.62131104	27260174.55088657	0	0.4552870507323511	0.034819363577707776	False	0.027313211281543792	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7E5	677016840.0666041	696280493.3927149	664536060.9129602	672142570.7750866	665396974.9141597	674679948.6491387	0	0.4567550584485506	0.01824842304892051	False	0.027337951509153885	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABP3	170979.2527276151	172174.93195937865	21525157.218439445	170902.4476125254	21599809.377524357	26843172.16478314	3	0.4573257429788812	-1.1525265777001596	False	0.02736269173676398	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04968	3864556.2129839454	3256009.801083943	4071427.043091296	4164270.498475149	3931999.347743452	3786080.1677928497	0	0.45876045635608825	-0.08635321855835518	False	0.027387431964374074	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9V5	1740386.144379499	2243323.8495861245	1793517.021361936	170902.4476125254	2116906.75	1827371.6794825448	1	0.46012749637358324	0.4894213425821169	False	0.02741217219198417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6U8	68091931.85230863	68410748.77300088	64903973.29059468	70944845.25847118	66557044.64975993	68084783.62530264	0	0.4605107708221155	-0.02963540293090684	False	0.027436912419594263	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACP7	84161376.48981036	86279938.60478263	84540513.72319978	82125435.47086647	83477043.23962183	86052014.33608271	0	0.4606472864973742	0.018950081655232463	False	0.027461652647204356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A805	377332062.422648	402057359.1690856	412041188.4483752	393229690.3344	424761950.7123498	407155088.2611829	0	0.46091204463051	-0.0402596133325946	False	0.027486392874814452	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04951	121632905.1346143	126970235.74911188	115413290.94280116	124758894.13958326	129110479.84722508	120420856.35775632	0	0.4616228654072573	-0.04015381612346617	False	0.027511133102424545	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAG3	2486740.340925286	4523813.620652065	137899.52840575587	2975266.078019968	131107.43750000015	155734.12992959007	3	0.4618594254169788	1.1318267703031573	False	0.027535873330034637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32162	1593667.6531389346	1035101.9929576416	1356443.911187047	1266989.232157038	1151280.081544559	1125514.6520858605	0	0.46235216179184024	0.16936637879127908	False	0.02756061355764473	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Y1	107981186.3727547	110297565.58375172	112880992.53054164	108447927.0602046	113836631.9131872	114906511.96928984	0	0.4624951304863574	-0.02603902256053336	False	0.027585353785254823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52095	735077.3920213233	172174.93195937865	859700.5582086507	736259.0266051145	834141.625000001	769124.5746728379	1	0.4626554120791204	-0.40495221555909167	False	0.02761009401286492	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9X4	355270031.72491807	350459973.6981561	371202219.8425597	365199816.20057946	357430198.1014564	373371209.9868493	0	0.4634179041944241	-0.025321950463342506	False	0.027634834240475012	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22186	10294850.842242096	10250661.179557463	9816304.441379178	10159617.522389747	10644802.076890826	10112201.821830245	0	0.46445446352100817	-0.026124563898529077	False	0.027659574468085108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63020	102615789.86616184	102936674.95804805	107402231.50074804	107749208.484689	110631081.14038086	101948962.9740263	0	0.4655345852253197	-0.03360172552259701	False	0.0276843146956952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76342	3026623.454368782	4255514.00877905	4317075.23896481	3990638.367193212	4514581.620394663	4241525.755814369	0	0.46573105557848393	-0.13610208705884447	False	0.027709054923305294	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07117	2303441.371257514	1834581.2083628569	137899.52840575587	170902.4476125254	131107.43750000015	1864747.4203822531	3	0.4657843360858294	0.9806980037057604	False	0.02773379515091539	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31064	433382.15475069976	202543.84355402508	137899.52840575587	241937.4266464132	131107.43750000015	155734.12992959007	3	0.4662834198271336	0.5493434542949502	False	0.027758535378525483	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39325	5841901.26177194	5530037.14524005	4865242.773325631	6996173.869086313	5153700.719508729	5639322.564677888	0	0.4663026569055091	-0.13170020320180978	False	0.02778327560613558	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09155	37666949.42158842	36369272.672332354	31674578.49506635	37247975.38325173	36487272.13438846	36842742.04640044	0	0.46726556620238685	-0.06494146118024416	False	0.02780801583374567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21515	1519153.6821586306	2080408.1356651515	1795705.5672754927	1665642.984262165	2058119.008929713	2232192.011299873	0	0.4676141777606303	-0.14263815230482083	False	0.027832756061355764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q9JMS9	2562950.2032159194	172174.93195937865	2608164.60065136	2406647.064578303	2634959.4999999986	2448451.937991152	1	0.4678617470972745	-0.48724873885601155	False	0.02785749628896586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE06	591107944.3233628	586760396.9988385	580852270.00023	579501641.4823227	583956859.7148093	586486494.6402534	0	0.4681594705832723	0.007216739785732064	False	0.027882236516575953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39347	6081929.344093765	5685303.562395732	5298749.262128269	7116126.299125902	6183529.547386433	5245280.746491297	0	0.4682511343619238	-0.11990188940043472	False	0.02790697674418605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J1	17321604.430371344	16341066.241107415	16516813.28615051	16602087.247925475	16488496.183072496	16274288.684074726	0	0.4683158268109791	0.023612844512519018	False	0.027931716971796142	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6U3	163210332.8701163	162126073.67139173	162973065.89320093	158875131.446307	169891325.6489727	168921784.4082968	0	0.46862065524610025	-0.02744653771553394	False	0.027956457199406235	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15877	4774849.196230737	2714640.846265173	137899.52840575587	904516.6771654616	2782094.5877352287	155734.12992959007	2	0.47215087078956974	0.9892021765692909	False	0.02798119742701633	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33934	170979.2527276151	391786.87120368273	137899.52840575587	243187.82270982963	375186.7187500003	300818.95395940857	2	0.47264363174006957	-0.3916424140053787	False	0.028005937654626424	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29013	170979.2527276151	829741.6411187199	907571.1043361007	839523.8637390726	131107.43750000015	155734.12992959007	3	0.47301882486928876	0.7606069802930221	False	0.02803067788223652	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6D3	101119386.43179896	103387030.10291238	94246072.86061797	93778804.01703876	98394029.64046858	98873867.87310211	0	0.47580165257756935	0.037700067162514915	False	0.028055418109846613	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33643	42735696.45784663	43719960.563024685	45635985.88370951	42625263.39319973	45011485.70954261	51370610.49832358	0	0.4758474844305204	-0.0736220730684386	False	0.028080158337456706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9T0	229176839.7296219	239268038.06476337	225753009.4289653	220203417.69278863	226092630.31358483	234331439.8900738	0	0.47657886859689474	0.028481557041465443	False	0.028104898565066802	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A707	619482951.3942186	615532048.0802795	648042905.8615358	636733318.6841778	648948955.1977834	626444460.571012	0	0.47672540658680396	-0.022100782821903506	False	0.028129638792676895	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD07	42597149.16650812	41464390.56110863	25411772.802071445	42507898.63858189	43307797.94214832	38245848.67119127	0	0.4771705536171686	-0.180476788042024	False	0.02815437902028699	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37649	903291.3244897022	172174.93195937865	890683.9872815283	170902.4476125254	855107.124999999	155734.12992959007	3	0.4776051693350709	0.7344563930348978	False	0.02817911924789708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00963	350748589.5232218	373531550.0543276	372661516.9364284	366245998.7195141	369832024.7145	382007457.7529179	0	0.4776069747394574	-0.027543696448142408	False	0.028203859475507173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
