protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFZ1	39157130.66245789	59402890.04587841	57834285.37115662	59829794.11512273	60490184.70083731	60289173.86936976	0	0.3403311499722001	-0.20768301704128983	False	0.020484581497797357	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAQ2	39698265.00054498	34490871.60420478	38099223.95588071	34683453.060735784	35683890.56028328	36192127.4309205	0	0.34064501933138075	0.07554956432182691	False	0.02050905531081743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACG8	398308.7590896561	345830.86056660785	407550.1841299784	321184.85805429675	376109.00994575536	370349.7210701512	0	0.34151128384443974	0.1093220802891234	False	0.020533529123837494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACG1	775325895.3004456	739120588.5517385	767487503.974365	795992482.3953273	754695727.4476783	784745944.2308997	0	0.3418137359555966	-0.03343371223446327	False	0.020558002936857563	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00561	54170676.9833907	45028864.39097772	47429556.81314233	43469079.66338857	47810530.48735776	45050159.72762789	0	0.34236169905134956	0.10507079813914995	False	0.020582476749877635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39396	45702401.0663542	36369401.64230794	38139606.31658052	33998071.479746655	37452609.65537571	38059748.70504573	0	0.34370957965736176	0.13450554633186798	False	0.0206069505628977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10443	4920895.985746374	5331462.584627256	4887594.684577583	4957961.930443241	4137641.974099038	4989313.563859904	0	0.34375375872168795	0.10420964080621672	False	0.02063142437591777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN3	58823994.56464378	62039301.48363817	60437778.11863654	62178257.77355959	63905428.27706334	59968957.42477058	0	0.34405327614926795	-0.03732341598451031	False	0.020655898188937837	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00490	308898351.84594303	322246210.8541478	322491161.42843056	310791678.49156994	316010077.53793216	310120529.7526969	0	0.3441123450476286	0.025508894921050424	False	0.020680372001957905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00550	12717709.234633928	10890691.230777634	10624476.992404804	12197292.806066995	11964681.903011762	12483516.004744943	0	0.34566895142686116	-0.09825311961419998	False	0.020704845814977977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23839	120159514.55665386	116778081.41718948	112791409.57007238	111333393.17960796	115361794.3881428	114856728.0456862	0	0.34587467613347067	0.034132570426609825	False	0.020729319627998042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY9	17405180.902026556	20153301.94905919	21633269.55747704	22749442.50367488	19597244.736854486	21862717.231651004	0	0.3465056683398771	-0.11738844879401929	False	0.020753793441018114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD44	7932500.207056947	6444436.390852134	5976654.287205039	5753709.086155932	6280451.856097283	6162440.250303443	0	0.3469395075227432	0.16161433928214872	False	0.02077826725403818	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77718	93173283.44362605	86013884.91467246	83669792.21176313	81536187.59974226	86242131.83638376	84412974.33998592	0	0.3469435818249012	0.05975946725396529	False	0.020802741067058247	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A921	40383622.26011147	33598537.58182316	32195443.09481109	30641564.865417857	34483457.232037	31670193.480535835	0	0.34747236388176694	0.13347183226446124	False	0.02082721488007832	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77774	371589311.69401777	320709096.1734719	334899525.8842164	329951015.1381569	322094332.0983222	319837419.14651453	0	0.34752105275102246	0.07986000157297832	False	0.020851688693098384	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09030	155347445.34264436	150256370.45683447	146881978.72606516	145129065.73716766	143332854.74505582	152281554.80326283	0	0.3477703728727566	0.0379332882908733	False	0.020876162506118456	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76273	14235116.924456129	10868257.69699656	10471196.961842632	9392719.6137083	10329628.75745609	11403256.38749309	0	0.3480413674508224	0.19274451433003575	False	0.020900636319138525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77213	1629134.202517851	1463885.1405277615	1487469.8923790394	1565973.5756200375	1385483.6250000014	1367023.7464216815	0	0.3481136868868177	0.08497777419485626	False	0.02092511013215859	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06721	6133050.362780167	4995821.998723845	4777535.578625851	5364056.258287647	3939517.671257323	4728938.57183161	0	0.3483739971702211	0.18083473169075356	False	0.020949583945178662	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEB2	482301269.1662493	536417006.7170702	540179442.8939548	550990231.6372434	547335286.85709	529010993.22272354	0	0.34867380027342204	-0.06198633803673082	False	0.020974057758198727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI2	113903036.3304664	113978857.5070182	113815141.32859384	107136648.21632248	112153699.06976734	114499772.71519136	0	0.34874492301931537	0.033776477482009196	False	0.0209985315712188	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19931	6981423.293608206	7616710.279865775	8606528.166301774	5372950.475226463	7558614.121093504	7489816.782398372	0	0.34964006726895175	0.18433420831857483	False	0.021023005384238867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9U1	3407862.0707432902	3131352.682816637	3335307.069544597	3615723.0265615648	3314371.263523244	3346530.213531848	0	0.34990654031130236	-0.05758367762086779	False	0.021047479197258932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACU7	17554400.223708607	21787407.03145366	20785930.77114511	20672341.636444725	22151496.71009809	21950715.19126965	0	0.351054013409234	-0.10739648045371895	False	0.021071953010279004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18843	531889369.9874185	487928634.1544336	493560202.4044626	491451864.134594	484703711.32034856	487410155.35341305	0	0.3520141865389958	0.0482850341361851	False	0.02109642682329907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAD6	72430.77423286857	9278415.985740349	8877234.960404603	8294039.238581778	10429719.031181792	10338032.769227391	1	0.35213092787670275	-0.672960873462621	False	0.02112090063631914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09126	35083143.560378976	34454081.61022353	33652589.43170277	32140161.28534926	34020772.36051102	34394826.92035507	0	0.3527160125479405	0.037304843828498975	False	0.02114537444933921	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG90	310482887.10105145	303757251.3918343	301893041.79384506	298399272.8012506	307282101.0167767	297670980.1332521	0	0.3530467865145015	0.020268518443273247	False	0.021169848262359275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60651	224793682.59994063	264148863.7154174	266745065.5577009	269442048.74909264	270415962.9165791	264605055.5959723	0	0.35339061089933854	-0.0902362160083495	False	0.021194322075379347	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30852	6188830.488914012	6274722.978573667	4382408.977397918	6209384.774242448	6106890.500000005	6747472.276370571	0	0.3546376574982675	-0.17842889706776568	False	0.02121879588839941	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGD7	268949542.8911967	251742468.1257044	246250977.95841813	251752772.58569872	241622034.26994973	248704085.97622177	0	0.3547475801030325	0.04754676575715089	False	0.021243269701419484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14175	28329901.188715316	29008438.568500794	27739226.60935373	27766931.312375218	30935135.627272997	29711713.683603987	0	0.35479461593214207	-0.055492487185002354	False	0.021267743514439552	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6G7	267361653.0729418	365596706.4620732	360233458.5603097	376229705.69829977	363327335.4515546	367789661.3447454	0	0.3549148991559055	-0.15696270878742924	False	0.021292217327459617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AED0	232954718.21195355	391830597.6755852	380127218.3502458	378210661.00918514	421249761.2078034	388560078.8076693	0	0.35492707346405616	-0.24148979484647418	False	0.02131669114047969	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32685	2167305.690920479	3796172.190948248	4839019.04059266	4561088.410305349	4211826.317373486	4808822.301490936	0	0.35545882743394563	-0.33030318419584437	False	0.021341164953499758	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6X3	8331590.236758509	7357898.210521886	8876345.828043178	8664903.27547821	8406590.603148498	9109560.208321756	0	0.35619950854641325	-0.09186994843780345	False	0.021365638766519826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64429	15740139.929179927	16329986.333335968	15598068.269869903	15174000.110543791	16208258.329052135	14234893.38861831	0	0.35655869166992277	0.06345061057191112	False	0.021390112579539895	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05459	186762783.16736025	189771419.7540129	187993049.11966327	184801869.53147575	199285570.92918107	196044275.43688828	0	0.3574530975736146	-0.03933726638423622	False	0.02141458639255996	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB55	59751844.75923167	47958622.16982491	47222399.33166691	47180554.117864616	45343535.75229929	47985437.27670112	0	0.3577161850012715	0.1409752641112016	False	0.02143906020558003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68919	1755783459.4100478	2037318764.825583	2039481577.390545	2037348037.9986084	2085854636.438256	2042821493.5783715	0	0.3591716020669004	-0.08020541339696918	False	0.0214635340186001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABF1	92365102.1906289	79462147.87906043	85928982.07051273	79468644.01918909	83351752.09418695	81744567.90739731	0	0.36007880749312066	0.07578956959009953	False	0.02148800783162017	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63177	89617531.30920382	80165261.68057606	79488066.81036678	78224012.61317211	80096410.41038644	79407678.52554984	0	0.3601420764585036	0.06840178652792421	False	0.021512481644640237	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77529	61657283.99378479	60062348.686024494	66933600.93604686	58436751.05105501	51925856.38809456	64715427.345586576	0	0.3603536553659315	0.10773873369071033	False	0.021536955457660302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33355	20307005.697381597	15766052.219207328	15948943.204325495	17890124.839466617	14243137.96985031	13777467.549245568	0	0.3611425162308164	0.18029051327703788	False	0.021561429270680374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15038	5963408.756500831	4741287.095065754	6606345.280382991	3447359.416128149	3847281.4425151134	6497453.168518843	0	0.36130892246389007	0.32785097972120414	False	0.021585903083700442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00452	634319031.6809361	571819354.4674141	564268976.3926597	533355900.57037526	577191856.6518519	576300306.7540337	0	0.36134337691044677	0.06975132140687064	False	0.02161037689672051	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21599	1266825380.0896077	1196546677.2840264	1223588461.263491	1206111665.8649037	1196879291.3415346	1211963342.4828734	0	0.361594496266724	0.028454558874535168	False	0.02163485070974058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAH4	2350125.103787117	128091.0669175269	2371358.7314898125	79920.51944532013	1770224.4999999984	96873.125148736	3	0.3618692834277748	1.316591962091969	False	0.021659324522760644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76569	13162268.501446383	12396448.065468064	11767755.45677166	11494778.780020311	12499102.238821931	11766041.9716492	0	0.36193005004690676	0.06185552659785484	False	0.021683798335780716	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6T1	1258393289.0714347	1490271548.100217	1509750296.0867598	1595169229.5788324	1461644517.8878093	1492944205.5647013	0	0.36216749618285876	-0.09547319769157799	False	0.021708272148800785	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25539	50570264.28609955	59895374.81733308	56976978.690345936	59358214.17818654	60233327.90390343	57540029.02801543	0	0.3624045996713444	-0.08115460234294135	False	0.021732745961820853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56262	19790808.97792741	21111995.770814206	24646180.81068437	20361633.46097793	15818967.784571666	22058359.627773546	0	0.36344011815739186	0.1705888388437908	False	0.021757219774840922	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB24	146207484.01916313	145166235.59697512	150832981.3229606	156990612.93404254	148865871.0523788	147330551.7745101	0	0.3638664610195663	-0.0353857037661015	False	0.02178169358786099	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F3	149044414.23016924	138378336.3322333	135977890.6570793	134139670.56965682	136811820.86948356	138365123.218821	0	0.364008961045939	0.04880622552645299	False	0.02180616740088106	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C7L2	72430.77423286857	733410.0869784954	689256.7561423548	79920.51944532013	516414.7812499997	96873.125148736	3	0.3644075913343274	1.1088785879446148	False	0.021830641213901127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69874	74037004.19190152	64327536.18815329	64994584.14227514	60036384.08150075	65894295.65784074	65842539.13568353	0	0.36449248571065684	0.0846284624506863	False	0.021855115026921196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I1	18326522.62374942	19060120.424953103	18460676.94286869	18294786.71718297	19646630.55457746	19416738.40992357	0	0.3647782106861597	-0.038510585627998514	False	0.021879588839941264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24230	1139518.4027853112	946869.9189566616	980629.805351441	993076.6551299624	689984.528718643	1006820.5228600953	0	0.3649755117383052	0.18929396485369962	False	0.021904062652961333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30958	61631514.69612963	55761605.33686968	60136187.40065997	56671577.668096006	56557009.54214092	58149714.82559281	0	0.36532262664810194	0.050872748217785646	False	0.0219285364659814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A988	112796231.2385316	130710345.28804426	123785550.4386044	129303034.0841424	127708212.95319676	128441609.84425496	0	0.3654953295855677	-0.06962644923505432	False	0.02195301027900147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64455	74602061.66356091	53946234.03357189	53889979.18065286	53714331.769718304	53481963.93404118	51245520.986674696	0	0.3656332515776012	0.20345528500004165	False	0.021977484092021538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA41	72430.77423286857	3848180.415262236	6295152.979286597	5207094.992968485	6453808.707788073	4861923.377536322	1	0.3658185173530987	-0.6936634290908062	False	0.022001957905041607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7H6	22641112.29346114	10695186.554524155	17578459.77279328	26343198.20200865	20160157.63536867	17705921.524936073	0	0.3665910348570786	-0.33469785231526794	False	0.022026431718061675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGC3	48311034.05193266	41430413.90518044	41052770.18955655	41201362.18814922	39728209.49936611	41677521.19039406	0	0.3671668330740606	0.0932563248356998	False	0.022050905531081744	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19930	72430.77423286857	2155782.3160683345	3500298.937827974	79920.51944532013	82669.26562500009	1910413.4499521924	3	0.36720504378199087	1.4664380820596468	False	0.022075379344101812	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24224	7786388.5932368515	6698544.707853237	6436553.484181484	8006147.57595402	7236974.135490748	7203858.081391055	0	0.36720565401587996	-0.1015359652511667	False	0.02209985315712188	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6X1	72430.77423286857	921869.6936537308	664947.8328907922	79920.51944532013	82669.26562500009	566848.3536615369	3	0.36781981271162917	1.1856722585941464	False	0.02212432697014195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76007	2245358.230000209	1790157.654011537	2014576.845901208	1875960.522603224	1749481.7935531647	1959985.763362509	0	0.36788958147566975	0.11528939850355822	False	0.022148800783162018	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76290	32429933.88444006	37613744.34263534	36736242.67630084	37760592.634558864	37546127.45964997	37014124.3919795	0	0.36796618151142496	-0.07298530227595346	False	0.022173274596182086	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56258	72430.77423286857	5394920.105867661	5636681.655937842	6301769.653187019	6027127.382386289	5055810.994866106	1	0.3681436808861507	-0.6467351374640166	False	0.022197748409202155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFD6	100707710.48151848	112817051.18603404	115418897.06892437	118312473.7067255	110184633.66635464	116742918.80332129	0	0.3682862630832854	-0.06975923507900494	False	0.022222222222222227	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77338	7913161.307292755	5194289.537294429	4315533.892129632	4642365.528670551	4770962.429891484	4275991.407722026	0	0.36920885709285006	0.34794107612513664	False	0.02224669603524229	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02359	6767633040.973301	6225632662.176978	6470271911.562966	6208086737.682137	6341168219.55972	6371552932.852448	0	0.36931558674949583	0.04080026152442049	False	0.02227116984826236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67660	8229792.771877947	8499619.319452703	9583322.188305726	7051666.448228321	8319510.088466276	8867816.721400902	0	0.3694013529621286	0.11843139431651048	False	0.02229564366128243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AED5	34607364.22445448	31045393.165611003	30346531.694604155	29114914.19250916	31025763.36546793	31193753.73316473	0	0.3710532781919547	0.07186489159284798	False	0.022320117474302497	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23843	211927516.1519633	235912697.96613383	229068773.7786609	232027976.9239044	232778214.5754197	236553599.0319412	0	0.3716005352211765	-0.05119284931232082	False	0.02234459128732257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16432	72430.77423286857	978589.1432633104	182805.30061056837	1248620.7209782817	1449682.2268332476	96873.125148736	3	0.37167665250193943	-1.1798011249074347	False	0.022369065100342634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76658	321228779.8263971	283481128.911253	288433016.5208014	285215833.17993474	288293408.3962977	279042707.43401647	0	0.3718788254559508	0.06710331586004731	False	0.022393538913362702	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09158	54749240.811317466	60868129.05525895	68936998.28045277	65965701.52634835	67678446.39605917	64969477.04697317	0	0.37222211729578253	-0.10591871109665896	False	0.02241801272638277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45531	11115074.61101462	8549784.25429328	8065029.731766368	7936285.610661463	7972665.747821298	8582443.12810697	0	0.37236472451767144	0.17916690031080895	False	0.02244248653940284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB8	57293327.10296208	60319873.70841654	61475554.555229805	59772720.158340335	60485107.50014232	66980559.00081502	0	0.37253159100568733	-0.06420148306354169	False	0.02246696035242291	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU0	139589600.86685282	151375824.43841296	140127152.02565566	145692405.28156102	145849792.6119921	153838314.5989278	0	0.37350400736762124	-0.047040712748292	False	0.022491434165442976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05852	19884512.19414548	18108461.352926865	19187962.22767165	18256805.18974657	18732291.477887686	18428227.604092237	0	0.3739406041611048	0.04519717558473659	False	0.022515907978463045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76576	183270945.3149203	225988316.0685117	226900502.87362304	213745898.85975665	238312876.07342637	234952787.12861472	0	0.3740487890172543	-0.11094525169471132	False	0.022540381791483117	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63204	13595586.959858377	9624188.977056256	9676019.813899703	8755574.909096213	11916456.967663832	96873.125148736	1	0.37465440451927834	0.6634780569756444	False	0.022564855604503182	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGJ9	489247596.3443162	544170852.531377	541218663.7511848	523876856.1103918	557930435.0961528	557386593.7686929	0	0.3751056059864152	-0.05796712086563645	False	0.022589329417523254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13656	748335.0055009513	876761.4004354125	1113950.6060975883	1051203.186408457	1123053.7500000012	938554.2336049032	0	0.376058877715188	-0.1845440342372833	False	0.02261380323054332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI5	8639457.437003149	8050039.68374314	5737251.19098777	8222645.330126993	8933125.474552387	8272651.881353975	0	0.3765812716211691	-0.1812215180150763	False	0.022638277043563387	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14294	4654767.322898116	2374221.867860744	2512426.955873579	3008081.4932915377	1932828.9053262812	2048058.9497503503	0	0.37678505909535576	0.4491236889203612	False	0.02266275085658346	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76440	2385628.1991560822	2814721.241306268	3191776.4622293147	2762996.735697052	3251562.061481966	3231081.154848745	0	0.377390131138612	-0.13973685949312503	False	0.022687224669603524	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6G3	27412770.24207555	29779858.47762272	31192072.022971906	31159117.516798683	31008739.861003123	29962442.52828772	0	0.37761208381386435	-0.05987904644915661	False	0.022711698482623596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75820	898562.8239623464	804955.8238363769	872367.3417856386	732378.8786884211	910225.3216393256	723912.6347322367	0	0.37785961707052357	0.12230355499244472	False	0.02273617229564366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67601	518906.2583252466	391975.9516670922	290652.89766868204	543052.8118615072	403772.7812500001	490876.0771148489	0	0.37800793238228253	-0.25888553771347883	False	0.02276064610866373	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D3	14230676.312067715	12226828.955899194	11732257.614091352	12364946.225920336	11191447.05203542	12004958.352511683	0	0.3782207843026322	0.10287580262564718	False	0.0227851199216838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A993	434208951.4154136	458732659.5965749	452971814.6738379	451656210.3693468	456989495.7916107	462633811.1560941	0	0.3782689746484105	-0.026937062272444173	False	0.022809593734703867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AES4	581689651.6066122	591016195.9857918	604592143.25041	579536445.8909411	587822169.5860724	587243950.7283341	0	0.3783092891479062	0.018541307559482946	False	0.02283406754772394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGK4	142942433.8191713	129762251.6130904	127491628.30844352	126346326.2033482	126642174.89131734	130923009.49594444	0	0.37850708892103113	0.05993406215566177	False	0.022858541360744004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0U4	369498.6230765714	448577.22900772747	368572.676479921	79920.51944532013	82669.26562500009	525812.4350425018	2	0.37894209002562396	0.7855690336043013	False	0.022883015173764072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A840	25410008.970188525	25275212.84124843	23373974.15282503	25954761.881739467	24452012.168028247	26179929.97229581	0	0.3806973141694754	-0.0484150653782659	False	0.022907488986784144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A881	10198895.586517667	13277077.165482031	12396417.845958574	11683599.068048969	12948167.623927733	15688422.3157516	0	0.3807109254519311	-0.16862850954741432	False	0.02293196279980421	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69913	238592547.64028877	271538360.9852774	258232858.42623976	202349350.70610985	266410822.38124248	235646014.26636288	0	0.3813561868914807	0.12538190735531668	False	0.02295643661282428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABT5	415582.4987735098	404005.1792703912	182805.30061056837	79920.51944532013	422254.5000000003	96873.125148736	3	0.38174041517376595	0.7427043543232881	False	0.02298091042584435	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAZ7	102371794.8397936	97472227.39714842	104684009.55232386	96213298.23364492	101651501.66510206	98804351.75769314	0	0.3822246632123503	0.03772011439176792	False	0.023005384238864415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAB4	31318125.49028215	25216698.604963478	26804493.10153297	25162641.29910373	26279687.84516523	25808039.81353576	0	0.38250727682017144	0.10945545648324856	False	0.023029858051884487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD68	15425771.100169633	11896244.88546674	9837740.339514809	9711623.392830797	11362862.666085722	10629932.942486493	0	0.3825781061038273	0.22905710227755238	False	0.02305433186490455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N3	1841211097.832593	1920934862.195864	1893396425.51946	1819832964.0408893	1843675504.6562436	1896505063.0716724	0	0.3834303656190122	0.024576996025350625	False	0.023078805677924624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46861	5584697.182643071	5562972.535585732	5957061.771850642	3331553.74876467	5966693.076529269	5206344.933470491	0	0.38374851224926704	0.23788576635939615	False	0.023103279490944692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76055	26156000.61971457	21589136.747544996	21003116.27740174	20686982.466443043	21338263.929547276	21317852.355991025	0	0.3839013620502008	0.11813562048792582	False	0.023127753303964757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39300	1847822.125194794	128091.0669175269	182805.30061056837	1718982.5992188146	1381715.9999999988	954115.0500469018	2	0.38419706238418067	-0.9094604914746693	False	0.02315222711698483	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A752	72430.77423286857	3097420.6675322168	3245678.952680509	3886312.289312243	3084494.000000001	2887627.1138633853	1	0.3842434751904641	-0.619789864232006	False	0.023176700930004894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A858	2092558968.7324288	2513767878.9264035	2480257038.804932	2538162538.1007457	2482824013.2385125	2513005496.076923	0	0.3848681134121712	-0.08832417179125507	False	0.023201174743024966	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG63	1309535093.1697223	1692877290.6736865	1808116550.453748	1779014778.6165075	1736656734.6351705	1793571588.8594954	0	0.3849671552010226	-0.14231066974339474	False	0.023225648556045034	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
