Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P39411	P39411		yjjX		2.78125e+06	2.83977e+06	2.72503e+06	2.84743e+06	2.80466e+06	2.86964e+06
P39451	P39451		adhP		1.31432e+06	1.30503e+06	1.42507e+06	1.261e+06	1.28691e+06	1.31603e+06
P39830	P39830		ybaL		1.04881e+06	979801	951473	918432	864684	869807
P39831	P39831		ydfG		8.32703e+06	8.22966e+06	8.15172e+06	8.36988e+06	8.42642e+06	8.11172e+06
P39838	P39838		rcsD		658586	654729	602498	607637	580666	480307
P40120	P40120		mdoD		3.97911e+06	4.11101e+06	3.95134e+06	4.06998e+06	4.04399e+06	4.06178e+06
P40191	P40191		pdxK		2.10282e+06	2.13392e+06	2.16417e+06	2.06261e+06	2.13391e+06	2.04282e+06
P40710	P40710		nlpE		2.02122e+06	1.95404e+06	1.93137e+06	2.00219e+06	2.10463e+06	2.13221e+06
P40719	P40719		qseC		390684	384187	357187	342817	391523	439135
P40874	P40874		solA		3.07948e+06	3.09474e+06	3.00708e+06	2.91023e+06	2.88608e+06	2.93106e+06
P41052	P41052		mltB		1.08737e+06	874935	1.06798e+06	1.00265e+06	1.15174e+06	1.01755e+06
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				9.47045e+06	9.1233e+06		8.91617e+06		
P41407	P41407		azoR		2.88123e+06	2.8287e+06	2.9005e+06	2.88291e+06	2.83275e+06	2.54984e+06
P41409	P41409		rihA		1.02211e+06	1.01805e+06	997940	1.00168e+06	956238	974675
P42596	P42596		rlmG		2.30361e+06	2.3254e+06	2.24631e+06	2.26312e+06	2.25612e+06	2.23468e+06
P42616	P42616		yqjC		380743	370574	322219	387618	365557	409373
P42628	P42628		yhaO		8.8927e+06	9.24137e+06	1.15048e+07	9.06995e+06	1.12588e+07	1.06547e+07
P42632	P42632		tdcE		3.72496e+06	3.75622e+06	3.82637e+06	3.67391e+06	3.75768e+06	3.80318e+06
P42641	P42641		obgE		8.06552e+06	7.79886e+06	7.87992e+06	7.92263e+06	7.74543e+06	8.02485e+06
P43329	P43329		hrpA		1.40526e+06	1.33131e+06	1.42832e+06	1.37137e+06	1.37849e+06	1.41943e+06
P43533	P43533		flgN		1.37916e+06	1.61295e+06	1.45792e+06	1.3405e+06	1.37427e+06	1.46702e+06
P43671	P43671		pqiB		1.14992e+06	1.11174e+06	1.27186e+06	1.08835e+06	1.32929e+06	1.20535e+06
P43672	P43672		uup		2.14814e+06	2.09858e+06	2.16203e+06	2.10774e+06	2.23407e+06	2.36076e+06
P45395	P45395		kdsD		2.67886e+06	2.66925e+06	2.49628e+06	2.70119e+06	2.64069e+06	2.64928e+06
P45464	P45464		lpoA		4.76559e+06	4.74892e+06	4.93827e+06	4.75904e+06	4.90323e+06	4.86522e+06
P45469	P45469		yraR		965304	934328	858964	876750	834274	966677
P45470	P45470		yhbO		952550	971288	977591	941714	1.00071e+06	968962
P45475	P45475		yhbV		1.27804e+06	1.30043e+06	1.22383e+06	1.38223e+06	1.23801e+06	1.43483e+06
P45523	P45523		fkpA		3.17419e+07	3.11802e+07	3.17771e+07	3.16719e+07	3.18227e+07	3.1888e+07
P45530	P45530		tusB		1.45939e+06	1.31643e+06	1.37993e+06	1.24468e+06	1.44595e+06	1.18285e+06
P45531	P45531		tusC		290560	355077	327789	369949	386015	376831
P45577	P45577		proQ		2.04302e+07	2.01956e+07	1.91028e+07	2.02898e+07	1.93893e+07	1.90601e+07
P45578	P45578		luxS		2.59892e+07	2.51148e+07	1.82104e+07	2.55113e+07	1.7376e+07	1.7654e+07
P45748	P45748		rimN		4.38977e+06	4.30158e+06	4.48171e+06	4.32587e+06	4.48241e+06	4.41795e+06
P45795	P45795		yrdB		572346	604457	554652	669542	563085	572093
P45799	P45799		nudE		1.89245e+06	1.58955e+06	1.72479e+06	1.75255e+06	1.80966e+06	1.67917e+06
P45955	P45955		ybgF		2.43783e+06	2.48423e+06	2.50617e+06	2.50762e+06	2.66194e+06	2.52624e+06
P46130	P46130		ybhC		6.16505e+06	5.54834e+06	6.46828e+06	6.31233e+06	6.49097e+06	6.2776e+06
P46142	P46142		yggM		9.02663e+06	9.05353e+06	9.09313e+06	9.29264e+06	8.88374e+06	8.9945e+06
P46837	P46837		yhgF		7.36852e+06	7.21e+06	7.36178e+06	7.41656e+06	7.29681e+06	7.1825e+06
P46853	P46853		yhhX		5.96554e+06	5.81068e+06	6.01473e+06	5.87581e+06	5.89463e+06	5.84015e+06
P46887	P46887		yecH		317620	361788	239808	385534	262494	248906
P46889	P46889		ftsK		4.11484e+06	4.40754e+06	4.12816e+06	4.31162e+06	4.30085e+06	4.13675e+06
P50456	P50456		mlc		1.71998e+06	1.73819e+06	1.78343e+06	1.83879e+06	1.72128e+06	1.86297e+06
P52006	P52006		nudI		1.28599e+06	1.20081e+06	1.182e+06	1.25687e+06	1.14798e+06	1.2077e+06
P52007	P52007		yecM		2.2148e+06	2.0349e+06	2.25916e+06	2.28572e+06	1.9915e+06	2.17963e+06
P52061	P52061		rdgB		7.58249e+06	7.42184e+06	6.97561e+06	7.23178e+06	6.52211e+06	7.0677e+06
P52076	P52076		qseB		900077	916052	889687	852134	1.02988e+06	1.0141e+06
P52108	P52108		rstA		4.49245e+06	4.54214e+06	4.53837e+06	4.43008e+06	4.3427e+06	4.3713e+06
P52119	P52119		ratB		3.8675e+06	3.77311e+06	4.08314e+06	3.79267e+06	4.00404e+06	4.01126e+06
P52643	P52643		ldhA		4.00181e+06	3.94225e+06	3.8943e+06	4.14942e+06	3.93285e+06	3.85099e+06
P52644	P52644		hslJ		367661	313811	258364	360218	274958	312398
P52647	P52647		ydbK		1.21364e+06	1.13783e+06	1.08996e+06	1.06764e+06	975308	1.04644e+06
P52697	P52697		pgl		1.13536e+07	1.15752e+07	1.11897e+07	1.12993e+07	1.12995e+07	1.13795e+07
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				4.27714e+06	4.37343e+06		4.21402e+06		
P56262	P56262		ysgA		897773	1.1432e+06	999842	1.05008e+06	986522	1.10704e+06
P60061	P60061		adiC		1.10042e+06	1.22916e+06	1.26921e+06	1.25505e+06	1.28735e+06	1.16003e+06
P60240	P60240		rapA		4.22453e+06	4.29503e+06	4.35515e+06	4.19279e+06	4.35593e+06	4.34373e+06
P60293	P60293		mukF		4.02845e+06	3.9469e+06	4.05541e+06	4.0414e+06	4.07446e+06	4.26729e+06
P60340	P60340		truB		7.23026e+06	7.44619e+06	7.02415e+06	7.23808e+06	7.266e+06	7.34798e+06
P60390	P60390		rsmH		5.029e+06	5.34993e+06	5.04087e+06	5.19983e+06	5.00098e+06	4.8809e+06
P60422	P60422		rplB		1.52527e+08	1.54893e+08	1.47973e+08	1.5234e+08	1.48143e+08	1.45681e+08
P60438	P60438		rplC		2.81747e+08	2.79742e+08	2.85235e+08	2.8878e+08	2.82921e+08	2.8099e+08
P60472	P60472		ispU		716767	875379	890092	772856	864869	810838
P60546	P60546		gmk		5.94945e+06	5.8691e+06	6.00222e+06	6.07382e+06	6.17624e+06	5.89474e+06
P60560	P60560		guaC		4.49595e+06	4.53844e+06	4.58718e+06	4.54003e+06	4.45169e+06	4.46313e+06
P60595	P60595		hisH		1.63507e+06	1.32499e+06	1.62114e+06	1.56215e+06	1.5984e+06	1.4005e+06
P60624	P60624		rplX		1.18465e+08	1.19911e+08	1.27098e+08	1.1775e+08	1.28516e+08	1.2418e+08
P60651	P60651		speB		1.3951e+07	1.40994e+07	1.34524e+07	1.39974e+07	1.34438e+07	1.341e+07
P60664	P60664		hisF		2.76783e+06	2.62017e+06	2.80936e+06	2.70349e+06	2.62494e+06	2.72099e+06
P60716	P60716		lipA		7.74684e+06	7.52611e+06	7.17508e+06	7.72132e+06	7.35259e+06	7.0952e+06
P60723	P60723		rplD		2.45161e+08	2.43879e+08	2.33034e+08	2.422e+08	2.35672e+08	2.29588e+08
P60752	P60752		msbA		3.49372e+06	3.41561e+06	3.69973e+06	3.36158e+06	3.67408e+06	3.58705e+06
P60757	P60757		hisG		2.17744e+06	2.10954e+06	2.17971e+06	2.11202e+06	2.06734e+06	2.19206e+06
P60785	P60785		lepA		1.12016e+07	1.0949e+07	1.14138e+07	1.1137e+07	1.12694e+07	1.14681e+07
P60906	P60906		hisS		1.09052e+07	1.08556e+07	1.06195e+07	1.08596e+07	1.07965e+07	1.07642e+07
P61175	P61175		rplV		1.67302e+08	1.63096e+08	1.77286e+08	1.69694e+08	1.77825e+08	1.74879e+08
P61316	P61316		lolA		2.91699e+06	2.7138e+06	2.59776e+06	2.80591e+06	2.7896e+06	2.66712e+06
P61320	P61320		lolB		3.62011e+06	3.47615e+06	3.23901e+06	3.41583e+06	3.28129e+06	3.36467e+06
P61517	P61517		can		8.58643e+06	8.13364e+06	7.70807e+06	8.39954e+06	7.65465e+06	7.95107e+06
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				7.4448e+06	7.29291e+06	556342	7.66828e+06	2.92333e+06	
P61714	P61714		ribE		4.67619e+07	4.4393e+07	4.35644e+07	4.59151e+07	4.28198e+07	4.53801e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3.75282e+06	3.82902e+06		3.64348e+06		
P61887	P61887		rmlA2		1.00008e+06	1.10401e+06	979396	985286	1.04299e+06	994041
P61889	P61889		mdh		2.26302e+07	2.31082e+07	2.39204e+07	2.33412e+07	2.38364e+07	2.34527e+07
P61949	P61949		fldA		3.49949e+06	3.41971e+06	3.80362e+06	3.59355e+06	3.91443e+06	3.81073e+06
P62399	P62399		rplE		2.51737e+08	2.53525e+08	2.38683e+08	2.48895e+08	2.39092e+08	2.42258e+08
P62556	P62556		sopA		3.90983e+06	3.84896e+06	3.89015e+06	3.86726e+06	3.8534e+06	3.79113e+06
P62558	P62558		sopB		7.28769e+06	7.26506e+06	7.16894e+06	7.06876e+06	7.07382e+06	7.16112e+06
P62615	P62615		ispE		1.69429e+06	1.82865e+06	1.79339e+06	1.72595e+06	1.74256e+06	1.57357e+06
P62617	P62617		ispF		3.15963e+06	3.4985e+06	3.16952e+06	3.32626e+06	3.17729e+06	3.04015e+06
P62620	P62620		ispG		6.5317e+06	6.30197e+06	6.82485e+06	6.57357e+06	6.79304e+06	6.75554e+06
P62623	P62623		ispH		1.82758e+06	1.82723e+06	1.84756e+06	1.82176e+06	1.72428e+06	1.7968e+06
P62672	P62672		apaG		704925	738609	711869	659254	620542	697176
P62707	P62707		gpmA		4.09982e+07	4.02077e+07	4.12213e+07	4.12309e+07	4.20031e+07	4.18994e+07
P62768	P62768		yaeH		5.64421e+06	5.69801e+06	5.64816e+06	5.92653e+06	5.7195e+06	5.64807e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				2.26516e+06	2.21582e+06	3.20032e+06	2.22205e+06	3.33649e+06	2.93011e+06
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				2.43728e+06	2.53241e+06	484282	2.50597e+06	793296	737484
P63020	P63020		nfuA		8.52458e+06	8.31766e+06	8.52363e+06	8.10993e+06	8.68951e+06	8.39863e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				9.82468e+06	1.01449e+07	2.71515e+06	9.52428e+06	2.39082e+06	2.12482e+06
P63177	P63177		rlmB		3.1936e+06	3.00162e+06	3.03503e+06	3.07308e+06	2.99614e+06	2.87488e+06
P63224	P63224		gmhA		2.06715e+07	2.11356e+07	2.02074e+07	2.12825e+07	2.01688e+07	1.99329e+07
P63228	P63228		gmhB		4.6597e+06	4.33629e+06	4.27462e+06	4.45926e+06	4.17202e+06	3.72216e+06
P63235	P63235		gadC		2.42224e+06	2.37731e+06	2.52187e+06	2.29398e+06	2.69751e+06	2.43903e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				7.14137e+06	6.47842e+06		6.8308e+06		
P63284	P63284		clpB		1.79746e+07	1.78255e+07	1.77526e+07	1.83395e+07	1.80203e+07	1.76914e+07
P63386	P63386		mlaF		978875	941366	1.08633e+06	934066	1.0584e+06	1.05923e+06
P63389	P63389		yheS		1.30182e+06	1.15201e+06	1.31994e+06	1.29679e+06	1.29211e+06	1.33924e+06
P63417	P63417		yhbS		7.29342e+06	7.50827e+06	6.96163e+06	7.4647e+06	7.17412e+06	6.76152e+06
P63883	P63883		amiC		1.07732e+07	1.16197e+07	1.17984e+07	1.09789e+07	1.13735e+07	1.14793e+07
P64429	P64429		ypfJ		1.15039e+06	993400	1.18254e+06	1.16514e+06	1.12793e+06	1.10634e+06
P64451	P64451		ydcL		5.79586e+06	6.03579e+06	5.67661e+06	5.93284e+06	5.68208e+06	5.61019e+06
P64455	P64455		ydcY		8.2113e+06	6.82686e+06	5.96034e+06	4.91724e+06	4.66766e+06	7.11552e+06
P64463	P64463		ydfZ		3.11855e+07	3.04678e+07	3.14222e+07	3.20981e+07	3.07426e+07	3.00985e+07
P64467	P64467		cnu		2.95e+06	2.77524e+06	2.87005e+06	2.79807e+06	2.90881e+06	2.7705e+06
P64476	P64476		ydiH		1.64284e+06	1.72508e+06	1.60152e+06	1.73972e+06	1.63648e+06	1.71192e+06
P64483	P64483		yeaK		4.55563e+06	4.37908e+06	4.27504e+06	4.56193e+06	4.48716e+06	3.92436e+06
P64493	P64493		yoaF		609105	518166	315274	561621	422410	481820
P64499	P64499		yebO		2.96943e+06	2.93002e+06	3.10274e+06	3.02173e+06	3.00014e+06	3.13784e+06
P64503	P64503		yebV		1.06518e+06	1.28534e+06	1.09673e+06	1.39178e+06	1.26764e+06	1.40664e+06
P64519	P64519		yodD		110730	69846.5	189479			99854.8
P64534	P64534		rcnB		2.62834e+06	2.68008e+06	2.76104e+06	2.83443e+06	2.72132e+06	2.69663e+06
P64540	P64540		yfcL		8.84833e+06	8.40688e+06	6.99826e+06	8.71775e+06	6.68735e+06	7.21279e+06
P64545	P64545		yfgG		769733	688562	742602	777464	819852	789029
P64554	P64554		queE		3.8814e+06	3.82051e+06	3.55987e+06	3.76591e+06	3.63244e+06	3.5059e+06
P64559	P64559		cptB		786798	764202	485102	713157	419347	508724
P64581	P64581		yqjD		2.57508e+07	2.78697e+07	2.73956e+07	2.77335e+07	2.81289e+07	2.68608e+07
P64585	P64585		yqjE		604881	679274	688563	641516	666921	669860
P64588	P64588		yqjI		1.95222e+06	1.80005e+06	1.94324e+06	1.87727e+06	1.78143e+06	1.95506e+06
P64596	P64596		yraP		1.19794e+07	1.16292e+07	1.25268e+07	1.22784e+07	1.22563e+07	1.22644e+07
P64599	P64599		yhbT		4.90163e+06	4.75707e+06	4.86833e+06	4.7286e+06	4.65251e+06	4.88946e+06
P64602	P64602		mlaB		1.86094e+06	1.93099e+06	1.91587e+06	1.9826e+06	1.87956e+06	1.82218e+06
P64604	P64604		mlaD		6.38045e+06	6.27233e+06	6.11209e+06	6.33134e+06	6.17326e+06	6.22188e+06
P64612	P64612		yhcM		577439	634180	674452	640143	631046	626843
P64624	P64624		yheO		3.20866e+06	3.42184e+06	3.26627e+06	3.3786e+06	3.14457e+06	3.19801e+06
P64636	P64636		yrfG		2.62101e+06	2.82854e+06	2.82834e+06	2.70473e+06	2.67106e+06	2.54627e+06
P65367	P65367		yqcA		2.4635e+06	2.51951e+06	2.68372e+06	2.46593e+06	2.41844e+06	2.55246e+06
P65556	P65556		yfcD		2.41908e+06	2.23988e+06	2.21249e+06	2.33827e+06	2.35217e+06	2.26271e+06
P65870	P65870		queD		3.27442e+06	3.25786e+06	3.41766e+06	3.24524e+06	3.40642e+06	3.27965e+06
P66817	P66817		diaA		2.38927e+06	2.40965e+06	2.46193e+06	2.46618e+06	2.39705e+06	2.39107e+06
P66948	P66948		yfgC		1.56845e+06	1.53041e+06	1.60506e+06	1.56169e+06	1.59227e+06	1.59406e+06
P67080	P67080		yggS		3.99982e+06	4.46207e+06	4.15106e+06	4.04482e+06	4.10404e+06	4.10916e+06
P67087	P67087		rsmI		3.17616e+06	3.20054e+06	3.26962e+06	3.29442e+06	3.18253e+06	3.11782e+06
P67095	P67095		yfcE		867716	875930	720766	790424	868043	805567
P67244	P67244		yqhA		338210	363418	475783	327288	485866	470351
P67603	P67603		yqfB		3.59906e+06	3.50433e+06	2.84837e+06	3.5038e+06	2.86549e+06	2.99648e+06
P67826	P67826		cutC		635438	704771	583548	622003	561191	509005
P67910	P67910		hldD		3.09752e+07	3.09161e+07	3.09908e+07	3.10704e+07	3.1053e+07	3.09598e+07
P68066	P68066		grcA		3.00753e+08	3.07588e+08	3.01566e+08	3.03733e+08	3.03912e+08	2.94728e+08
P68187	P68187		malK		1.76141e+06	1.70582e+06	1.74162e+06	1.60881e+06	1.64789e+06	1.46864e+06
P68191	P68191		sra		2.1846e+06	2.06788e+06	2.11435e+06	2.06545e+06	2.16063e+06	2.08305e+06
P68206	P68206		yjbJ		3.45584e+06	3.14792e+06	2.26665e+06	3.4788e+06	2.38604e+06	2.43634e+06
P68679	P68679		rpsU		8.08316e+07	8.07287e+07	8.47925e+07	8.28291e+07	8.40077e+07	8.69601e+07
P68688	P68688		grxA		592438	664694	706391	769726	813776	627324
P68699	P68699		atpE		3.56151e+06	3.54838e+06	4.08891e+06	3.6399e+06	3.56844e+06	3.92229e+06
P68767	P68767		pepA		1.03174e+07	1.0248e+07	1.03554e+07	9.88044e+06	9.92544e+06	9.86192e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1.25514e+07	1.22834e+07	973896	1.22961e+07	905353	924610
P68919	P68919		rplY		7.78064e+07	7.92218e+07	8.26846e+07	7.6814e+07	7.94331e+07	7.93795e+07
P69222	P69222		infA		5.62144e+06	5.51054e+06	5.63899e+06	5.62506e+06	5.80378e+06	5.73172e+06
P69228	P69228		baeR		2.18737e+06	2.08855e+06	2.09274e+06	2.08532e+06	2.10206e+06	2.1968e+06
P69330	P69330		citD		8.03547e+06	7.83646e+06	8.23112e+06	7.57202e+06	7.73408e+06	8.24355e+06
P69407	P69407		rcsB		6.9373e+06	7.09993e+06	7.26277e+06	7.28808e+06	7.4458e+06	6.91748e+06
P69411	P69411		rcsF		6.6354e+06	6.19429e+06	6.54761e+06	6.69149e+06	6.49298e+06	6.66324e+06
P69425	P69425		tatB		3.03072e+06	2.90085e+06	3.05374e+06	3.00175e+06	3.01462e+06	2.88563e+06
P69428	P69428		tatA		2.47973e+07	2.5567e+07	2.56725e+07	2.58687e+07	2.59155e+07	2.64202e+07
P69441	P69441		adk		4.83402e+07	4.87563e+07	4.7199e+07	4.86205e+07	4.83828e+07	4.74373e+07
P69503	P69503		apt		2.45239e+07	2.34793e+07	2.78748e+07	2.2749e+07	2.6995e+07	2.79541e+07
P69741	P69741		hybO		3.89501e+06	3.57637e+06	3.5861e+06	3.78823e+06	3.86396e+06	3.77138e+06
P69776	P69776		lpp		3.90257e+07	3.86051e+07	3.95032e+07	3.85521e+07	4.01334e+07	3.77681e+07
P69783	P69783		crr		1.75813e+08	1.81898e+08	1.72934e+08	1.82017e+08	1.70822e+08	1.67609e+08
P69786	P69786		ptsG		5.4138e+06	5.18553e+06	5.34036e+06	5.26397e+06	5.42724e+06	5.50684e+06
P69797	P69797		manX		1.28059e+07	1.26908e+07	1.32509e+07	1.29259e+07	1.29733e+07	1.2911e+07
P69801	P69801		manY		1.19659e+06	1.18117e+06	1.35007e+06	1.23133e+06	1.29134e+06	1.39364e+06
P69805	P69805		manZ		5.85024e+06	5.29367e+06	5.40335e+06	5.43365e+06	5.46178e+06	6.10518e+06
P69811	P69811		fruB		1.11928e+07	1.11311e+07	1.09423e+07	1.13508e+07	1.09351e+07	1.08896e+07
P69829	P69829		ptsN		749603	719429	710353	736055	693877	687035
P69853	P69853		dmsD		1.54683e+06	1.42192e+06	1.54165e+06	1.41736e+06	1.42534e+06	1.5909e+06
P69874	P69874		potA		4.17854e+06	3.88742e+06	4.22677e+06	4.04581e+06	4.32407e+06	4.42509e+06
P69902	P69902		frc		1.31737e+06	1.18294e+06	1.18523e+06	1.18623e+06	1.06279e+06	1.20232e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				5.16168e+06	5.00728e+06		4.99763e+06		
P69908	P69908		gadA		3.19494e+06	3.37792e+06	3.68317e+06	3.37824e+06	3.42695e+06	3.33281e+06
P69910	P69910		gadB		4.58145e+07	4.28493e+07	4.14036e+07	4.45599e+07	4.16092e+07	4.29297e+07
P69913	P69913		csrA		1.72886e+07	1.64863e+07	1.66161e+07	1.69633e+07	1.71522e+07	1.57119e+07
P69924	P69924		nrdB		3.2289e+06	3.28006e+06	3.06738e+06	3.23799e+06	3.12298e+06	3.20019e+06
P69931	P69931		hda		838914	795645	789160	817380	764594	868033
P75691	P75691		yahK		1.4928e+06	1.4419e+06	1.47702e+06	1.441e+06	1.3959e+06	1.4638e+06
P75726	P75726		citF		5.81699e+06	5.78528e+06	5.53241e+06	5.92902e+06	5.48788e+06	5.57816e+06
P75728	P75728		ubiF		517970	600428	554189	507805	674641	593325
P75736	P75736		ybfF		2.15258e+06	2.25498e+06	2.14641e+06	2.22502e+06	2.23472e+06	2.17567e+06
P75777	P75777		ybhG		2.7267e+06	2.58807e+06	2.78046e+06	2.60841e+06	2.62618e+06	2.73478e+06
P75780	P75780		fiu		1.65671e+07	1.63968e+07	1.94753e+07	1.51976e+07	1.79005e+07	1.97252e+07
P75782	P75782		rlmF		1.07491e+06	939313	959402	993297	1.00612e+06	935158
P75797	P75797		gsiB		908860	798919	874132	886812	1.02246e+06	920286
P75809	P75809		ybjI		1.41268e+06	1.32287e+06	1.32694e+06	1.35404e+06	1.30308e+06	1.43333e+06
P75818	P75818		ybjP		6.09349e+06	6.4719e+06	5.96185e+06	6.24908e+06	5.95119e+06	6.07205e+06
P75823	P75823		ltaE		5.02539e+06	4.98586e+06	4.78476e+06	5.17832e+06	4.7224e+06	4.64966e+06
P75829	P75829		ybjX		2.21619e+06	2.27626e+06	2.39007e+06	2.3301e+06	2.40946e+06	2.53304e+06
P75838	P75838		ycaO		9.96648e+06	9.89814e+06	9.95693e+06	9.90824e+06	1.00501e+07	9.78011e+06
P75849	P75849		ycbL		1.68215e+06	1.80542e+06	2.02645e+06	1.84373e+06	2.04588e+06	1.90273e+06
P75863	P75863		ycbX		1.4248e+06	1.43305e+06	1.33636e+06	1.39655e+06	1.30388e+06	1.37241e+06
P75864	P75864		rlmL		2.32704e+06	2.48969e+06	2.41798e+06	2.38436e+06	2.44146e+06	2.45417e+06
P75867	P75867		ycbZ		1.79829e+06	1.80958e+06	1.72638e+06	1.80342e+06	1.76849e+06	1.71886e+06
P75874	P75874		yccU		2.58114e+06	2.47769e+06	2.48124e+06	2.54669e+06	2.38002e+06	2.43038e+06
P75876	P75876		rlmI		4.26247e+06	4.22989e+06	4.21428e+06	4.32294e+06	4.22935e+06	4.22197e+06
P75882	P75882		gfcD		6.26379e+06	6.46722e+06	6.33909e+06	6.2659e+06	6.4846e+06	6.33552e+06
P75883	P75883		gfcC		1.37219e+06	1.65891e+06	1.44231e+06	1.42247e+06	1.38218e+06	1.23088e+06
P75884	P75884		gfcB		1.74247e+06	1.83255e+06	1.90676e+06	1.80865e+06	1.76934e+06	1.72688e+06
P75913	P75913		ghrA		1.03613e+06	1.11693e+06	1.06225e+06	1.16806e+06	1.06196e+06	1.02753e+06
P75914	P75914		ycdX		1.56929e+07	1.49644e+07	1.44143e+07	1.44903e+07	1.4372e+07	1.48553e+07
P75915	P75915		ycdY		6.14538e+06	6.41842e+06	5.94396e+06	6.08186e+06	5.92936e+06	6.08948e+06
P75931	P75931		yceM		775805	816989	841836	828889	813145	729482
P75937	P75937		flgE		3.7165e+06	3.97752e+06	3.73477e+06	4.06011e+06	3.93738e+06	3.6997e+06
P75949	P75949		nagZ		1.78742e+06	1.80991e+06	1.77944e+06	1.86022e+06	1.94754e+06	1.82907e+06
P75957	P75957		lolD		4.84901e+06	5.09637e+06	4.55089e+06	4.8628e+06	4.86919e+06	4.57623e+06
P75959	P75959		nagK		2.37073e+06	2.24556e+06	2.33523e+06	2.417e+06	2.29571e+06	2.08103e+06
P75960	P75960		cobB		3.65059e+06	3.64533e+06	3.70336e+06	3.84842e+06	3.68422e+06	3.72908e+06
P76002	P76002		pliG		937234	874883	926246	982925	932820	963496
P76004	P76004		ycgM		1.43373e+06	1.28143e+06	1.37678e+06	1.34599e+06	1.22553e+06	1.37306e+06
P76008	P76008		ldcA		1.54936e+06	1.60667e+06	1.5339e+06	1.55399e+06	1.63217e+06	1.60952e+06
P76014	P76014		dhaL		6.20751e+06	6.79874e+06	6.43247e+06	5.89689e+06	5.60307e+06	6.80728e+06
P76015	P76015		dhaK		2.51319e+06	2.45139e+06	2.45231e+06	2.58375e+06	2.46687e+06	2.24817e+06
P76027	P76027		oppD		1.70934e+06	1.77088e+06	1.63283e+06	1.67715e+06	1.74017e+06	1.58151e+06
P76034	P76034		yciT		1.57172e+06	1.53512e+06	1.51971e+06	1.60697e+06	1.52372e+06	1.51343e+06
P76055	P76055		ttcA		1.88923e+06	1.8681e+06	1.87385e+06	1.92075e+06	1.8963e+06	1.97274e+06
P76116	P76116		yncE		3.39922e+06	3.37396e+06	3.49528e+06	3.43708e+06	3.58225e+06	3.51327e+06
P76170	P76170		ynfB		2.8098e+06	2.4289e+06	2.42638e+06	2.80419e+06	2.56818e+06	2.59256e+06
P76177	P76177		ydgH		1.98541e+07	1.92832e+07	1.98388e+07	1.98029e+07	1.98637e+07	1.97774e+07
