Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4	4.57569e+06	4.21199e+06	5.49431e+06	4.67371e+06		4.80222e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	21	21	3.49053e+07	3.49993e+07	3.45661e+07	3.37856e+07	3.49725e+07	3.48159e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	12	12	4.29094e+06	4.24669e+06	4.31895e+06	4.24441e+06	4.19071e+06	4.06673e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	17	17	1.15761e+07	1.1288e+07	1.10861e+07	1.17958e+07	1.15917e+07	1.09805e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	31	31	1.10334e+08	1.13034e+08	1.05834e+08	1.06134e+08	1.12715e+08	1.10455e+08
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	1	1	1.32422e+06	1.72873e+06	1.62159e+06	1.6259e+06	1.59636e+06	1.58694e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	10	10	4.43166e+07	4.20808e+07	4.31153e+07	4.2405e+07	4.29084e+07	4.317e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.28642e+07	3.37905e+07	3.13762e+07	3.36383e+07	3.24629e+07	3.21329e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	4	4	6.07935e+06	6.49488e+06	6.33733e+06	6.37967e+06	6.76094e+06	5.77235e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	1.27489e+07	1.26328e+07	1.22948e+07	1.09895e+07	1.33351e+07	1.22624e+07
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1			2.63211e+06		1.38597e+06	2.39466e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	4.74828e+06	5.02354e+06	3.45391e+06	4.26978e+06	4.41691e+06	4.26419e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	9.19394e+06	8.93424e+06	8.489e+06	8.88345e+06	8.81693e+06	8.47022e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	11	11	1.91761e+07	1.92478e+07	1.91243e+07	2.00864e+07	1.97953e+07	1.95363e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	21	21	1.13405e+08	1.13135e+08	1.11057e+08	1.06811e+08	1.16978e+08	1.12658e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.92622e+07	2.83863e+07	2.88919e+07	3.01256e+07	2.84343e+07	2.86818e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.71628e+07	6.50811e+07	6.44038e+07	6.81367e+07	6.41527e+07	6.56593e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	7.1775e+06	8.0755e+06	8.07722e+06	6.51954e+06	7.3918e+06	7.66711e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	1.22412e+07	1.04954e+08	1.22543e+07	1.01846e+08	1.06409e+08	1.19297e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	16	16	7.04892e+07	6.56729e+07	7.07439e+07	6.88174e+07	6.83476e+07	7.12207e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.3673e+07	1.30132e+07	1.42161e+07	1.36084e+07	1.38202e+07	1.36646e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.38245e+06	1.99218e+06	2.35151e+06	1.86426e+06	2.0113e+06	2.45714e+06
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	8.25499e+06	9.00168e+06	7.51771e+06	8.6075e+06	8.45348e+06	7.82005e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	2.33206e+07	2.1579e+07	2.41238e+07	2.16688e+07	2.2026e+07	2.37284e+07
P08395	SPPA_ECOLI	sppA	Protease 4	12	12	1.12012e+07	1.05568e+07	1.05409e+07	1.02841e+07	1.00375e+07	1.03662e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.69832e+07	2.63936e+07	2.63318e+07	2.6839e+07	2.6077e+07	2.70702e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.64715e+07	3.57768e+07	3.54909e+07	3.44922e+07	3.5734e+07	3.61554e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	1.08588e+07	1.12478e+07	1.10726e+07	1.16326e+07	1.17173e+07	1.15571e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.35282e+07	1.35656e+08	1.31943e+07	1.33132e+08	1.35868e+08	1.41754e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	3.12848e+08	3.13197e+08	3.13505e+08	3.03995e+08	3.14391e+08	3.15786e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	16	16	8.19707e+06	7.90387e+06	7.85678e+06	8.14049e+06	8.53606e+06	8.33558e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	23	23	5.04522e+07	5.11421e+07	5.03257e+07	5.00771e+07	5.08635e+07	5.0016e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	1.07938e+07	1.15915e+07	9.53433e+06	1.00296e+07	1.21463e+07	9.56149e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.16818e+06	2.32879e+06	1.89517e+06	2.34695e+06	2.47026e+06	2.08423e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.3161e+07	2.22874e+07	2.28622e+07	2.21652e+07	2.31251e+07	2.3178e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.56718e+07	1.60168e+07	1.52571e+07	1.40931e+07	1.52013e+07	1.56027e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	2.07897e+07	2.04755e+07	2.21774e+07	2.15281e+07	2.1181e+07	2.29775e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	8.13368e+07	7.94918e+07	7.82836e+07	7.85288e+07	7.96642e+07	7.88601e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.6841e+07	3.76867e+07	3.63758e+07	3.75971e+07	3.68088e+07	3.69868e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10	6.20297e+06	5.30139e+06	6.21929e+06	5.79539e+06	6.05102e+06	5.75564e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	21	15	1.69214e+07	1.65711e+07	1.61621e+07	1.60107e+07	1.64767e+07	1.64693e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	11	11	9.92861e+06	9.79514e+06	1.00345e+07	1.01643e+07	1.02831e+07	1.04093e+07
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.83583e+07	2.90312e+07	2.81602e+07	2.78242e+07	2.86069e+07	2.99441e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	2.28993e+07	2.24246e+07	2.29408e+07	2.28355e+07	2.15421e+07	2.30008e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	1.12901e+07	8.77957e+07	9.53178e+06	8.77635e+07	8.83388e+07	5.14451e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	5.38662e+06	4.10404e+06	5.17211e+06	4.22378e+06	4.8523e+06	4.84166e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.75247e+06	1.99862e+06	1.96216e+06	1.97477e+06	1.93781e+06	1.66097e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	8	8	1.96257e+08	2.16397e+08	1.89617e+08	2.16097e+08	2.21779e+08	1.93936e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	61	56	2.13684e+09	2.02311e+09	2.13444e+09	2.0205e+09	2.04649e+09	2.15526e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.70619e+07	2.8312e+07	2.74552e+07	2.53631e+07	2.69651e+07	2.61211e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.8891e+07	1.97501e+07	1.92563e+07	1.92767e+07	2.00904e+07	1.99348e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	1.62536e+07	1.43138e+07	1.49638e+07	1.38064e+07	1.48009e+07	1.36526e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	4	4	1.17038e+07	1.20012e+07	1.15211e+07	1.09733e+07	1.10832e+07	1.08654e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.0311e+07	1.03291e+07	1.04167e+07	1.0257e+07	1.03348e+07	1.02756e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	5	5	3.72959e+07	3.59782e+07	3.54211e+07	3.899e+07	4.01522e+07	3.63374e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1	2.20467e+06					
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	19	19	1.38109e+07	1.40456e+07	1.35589e+07	1.4023e+07	1.40905e+07	1.42408e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.72801e+06	4.56604e+06	4.33188e+06	4.77983e+06	4.7733e+06	4.49492e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	14	14	7.35247e+08	7.26251e+08	7.27717e+08	7.37987e+08	7.48643e+08	7.3278e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.13328e+09	1.00786e+09	1.13819e+09	1.09072e+09	1.12484e+09	1.13658e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	9	9	1.15785e+07	1.15354e+07	1.15517e+07	1.1493e+07	1.15507e+07	1.16972e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	21	21	1.07213e+08	1.08019e+08	1.06111e+08	1.06484e+08	1.04541e+08	1.08929e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.36218e+06	9.63434e+06	9.76263e+06	8.45101e+06	9.54638e+06	9.82167e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.0851e+07	9.37849e+06	1.04861e+07	9.55343e+06	1.05704e+07	1.13218e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.56177e+07	2.57118e+07	2.4539e+07	2.52781e+07	2.52467e+07	2.49734e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	6.2877e+07	5.90464e+07	6.59468e+07	5.63872e+07	6.22678e+07	6.4425e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1			1.44224e+06		1.16873e+06	
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	9	9	7.39972e+06	8.39035e+06	7.06106e+06	7.31017e+06	7.58881e+06	6.81222e+06
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.93146e+07	4.50875e+07	4.55735e+07	4.49342e+07	4.88575e+07	4.90735e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.4335e+07	3.42343e+07	3.46878e+07	3.39945e+07	3.33847e+07	3.51276e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.58542e+07	4.5e+07	4.42411e+07	4.59621e+07	4.55954e+07	4.56516e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.85744e+07	1.86653e+07	1.85832e+07	1.84997e+07	1.89286e+07	1.82146e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	34	34	6.31679e+08	6.19598e+08	6.24627e+08	6.10785e+08	6.15989e+08	6.25517e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	8.17258e+08	6.57724e+08	7.78752e+08	6.21064e+08	6.22019e+08	7.85363e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.56269e+07	1.49627e+07	1.56541e+07	1.64875e+07	1.55361e+07	1.49491e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.411e+08	1.41095e+08	1.40338e+08	1.44703e+08	1.48566e+08	1.44999e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	1.01604e+08	1.0087e+08	1.02066e+08	1.03718e+08	1.02966e+08	1.012e+08
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	9.345e+07	8.84373e+07	9.12904e+07	8.97058e+07	9.03993e+07	9.32279e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.39091e+06	1.3248e+06	1.19372e+06	1.21301e+06	1.51966e+06	1.30389e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.48972e+07	4.56233e+07	4.44572e+07	4.45172e+07	4.70564e+07	4.57028e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.67181e+07	1.56246e+07	1.62533e+07	1.57478e+07	1.47519e+07	1.65077e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	3.65911e+06	3.39863e+06	4.06452e+06	4.15213e+06	3.73777e+06	4.08961e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	4.33986e+06	3.59474e+06	4.25071e+06	4.07752e+06	3.97765e+06	4.26786e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.47988e+06	5.57689e+06	5.54569e+06	5.70571e+06	5.35526e+06	5.534e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	4	4	1.59428e+06	1.56749e+06	1.57337e+06	1.50614e+06	1.6102e+06	1.51911e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.97682e+07	7.00325e+07	7.1031e+07	7.12831e+07	7.18549e+07	7.08742e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	874330	867322	847277	746136	575109	845528
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	9.65781e+07	9.38185e+07	9.36909e+07	9.50498e+07	9.31185e+07	9.7213e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.31431e+08	1.29906e+08	1.30423e+08	1.30827e+08	1.27214e+08	1.31152e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.09863e+08	1.10226e+08	1.07472e+08	1.09858e+08	1.12613e+08	1.07939e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.55689e+08	1.5806e+08	1.58579e+08	1.59126e+08	1.58195e+08	1.55544e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	3	3			3.27809e+06	2.76842e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.93959e+06	1.05636e+07	9.80834e+06	1.10295e+07	9.85316e+06	1.04033e+07
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.09439e+07	2.17506e+07	2.25086e+07	2.2404e+07	2.19122e+07	2.19111e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	1	1	1.15921e+07	1.16687e+07	1.16511e+07	1.08133e+07	1.20755e+07	1.28457e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	40	40	8.94933e+08	8.79784e+08	8.95709e+08	8.59442e+08	8.90663e+08	9.09239e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	6.84807e+08	6.1684e+08	7.05869e+08	6.16776e+08	6.36942e+08	6.92567e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	8.24534e+07	8.27427e+07	8.26717e+07	8.33594e+07	8.10162e+07	8.92919e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.57533e+09	1.45696e+09	1.57859e+09	1.51061e+09	1.51549e+09	1.61144e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	3.01919e+07	3.0916e+07	2.90748e+07	3.02616e+07	3.08994e+07	3.01198e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.45951e+07	6.49303e+07	6.25225e+07	6.77607e+07	6.42009e+07	6.37212e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.18483e+09	1.08167e+09	1.20543e+09	1.0702e+09	1.06883e+09	1.19465e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	9	9	9.00883e+07	9.28007e+07	8.79306e+07	8.74346e+07	9.30409e+07	8.75924e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	9.80011e+07	1.08695e+08	1.0039e+08	1.06189e+08	1.09323e+08	1.03877e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.95398e+07	8.16502e+07	7.7305e+07	8.1737e+07	7.91648e+07	7.84576e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.90242e+07	4.35569e+07	4.3547e+07	3.95588e+07	4.56991e+07	4.12297e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.47872e+06	5.84609e+06	5.58266e+06	5.93504e+06	5.78661e+06	5.68191e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.75801e+07	2.92354e+07	2.75357e+07	2.90887e+07	2.85431e+07	2.82504e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	24	24	2.59117e+08	2.5358e+08	2.52594e+08	2.51594e+08	2.53334e+08	2.57252e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7	1.73622e+07	1.73046e+07	1.69555e+07	1.67974e+07	1.78062e+07	1.69325e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.27915e+07	2.43211e+07	2.12354e+07	2.29929e+07	2.31501e+07	2.21556e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.35407e+07	1.26101e+07	1.32236e+07	1.41639e+07	1.20962e+07	1.262e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.11835e+07	2.07151e+07	2.07867e+07	1.97172e+07	2.00254e+07	2.09743e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.96435e+07	1.90431e+07	1.84593e+07	1.95373e+07	1.9283e+07	1.81173e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	11	11	1.35991e+07	1.36721e+07	1.34942e+07	1.30782e+07	1.38752e+07	1.29701e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	3.05293e+07	3.11515e+07	3.16984e+07	3.04925e+07	2.98694e+07	3.10807e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.01323e+07	5.01628e+07	5.04919e+07	5.37818e+07	4.94354e+07	5.16575e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	2.46366e+06	2.20065e+06	2.09446e+06	2.49699e+06	2.25931e+06	2.21014e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.30316e+06	3.95859e+06	3.88472e+06	3.87802e+06	3.12315e+06	4.18029e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.10806e+08	1.03901e+08	1.09257e+08	1.02967e+08	1.03726e+08	1.09282e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10	2.60707e+07	2.57568e+07	2.54266e+07	2.54032e+07	2.53943e+07	2.59581e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	6.53216e+06	4.09854e+06	6.19567e+06	3.93672e+06	5.58717e+06	5.46372e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	7	7	2.2264e+08	2.18521e+08	2.20237e+08	2.3386e+08	2.18672e+08	2.2222e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	5.62541e+07	5.51434e+07	5.87011e+07	5.39945e+07	4.95413e+07	5.88808e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.31515e+07	4.2645e+07	3.93492e+07	4.35409e+07	4.29302e+07	4.23657e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42	4.05665e+08	4.01287e+08	4.02887e+08	4.01588e+08	3.97277e+08	4.1321e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	16	16	2.74179e+07	2.7092e+07	2.85178e+07	2.65931e+07	2.71795e+07	2.79624e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	41	41	1.44724e+08	1.43055e+08	1.41038e+08	1.44358e+08	1.44874e+08	1.46934e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	4.40353e+06	4.09399e+06	5.17352e+06	4.52497e+06	3.49491e+06	5.05737e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	35	35	9.34719e+07	8.91376e+07	9.2256e+07	9.23297e+07	8.95261e+07	9.1803e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.95274e+08	3.01589e+08	2.89529e+08	2.60074e+08	2.91053e+08	2.89154e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	15	15	1.89231e+08	1.90938e+08	1.88999e+08	1.95613e+08	1.93753e+08	1.90702e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.46897e+08	2.36187e+08	2.38036e+08	2.36199e+08	2.35024e+08	2.3818e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	7	7	1.12072e+07	1.11235e+07	1.05269e+07	1.11597e+07	1.09458e+07	1.09396e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.55828e+07	5.54093e+07	5.50566e+07	5.63023e+07	5.63361e+07	5.70527e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	5.33381e+06	6.10746e+06	5.4535e+06	5.2416e+06	4.72236e+06	5.46116e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.93981e+06	7.59463e+06	7.35147e+06	7.69862e+06	7.14077e+06	7.73237e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	3.12241e+07	2.94378e+07	2.91957e+07	2.88775e+07	2.98487e+07	2.77395e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.1642e+08	1.15935e+08	1.16508e+08	1.08103e+08	1.1238e+08	1.14253e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.12919e+06	5.24655e+06	4.90873e+06	4.8911e+06	5.55887e+06	5.05118e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.79457e+07	3.77771e+07	3.44248e+07	3.91742e+07	3.94277e+07	3.6508e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	12	12	4.35667e+07	4.16994e+07	4.13681e+07	4.18717e+07	4.18829e+07	4.0601e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	3.71368e+06	3.47979e+06	3.0482e+06	4.009e+06	3.66559e+06	2.63432e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	4.32324e+07	4.37301e+07	3.98013e+07	4.12683e+07	4.31138e+07	3.93283e+07
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	2	2		498811			388366	478531
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.96064e+07	4.9361e+07	5.03124e+07	4.70559e+07	4.64375e+07	5.03927e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	834333	1.02064e+06		850114	823133	1.06046e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	7	7	1.27239e+08	1.2252e+08	1.21075e+08	1.20837e+08	1.2311e+08	1.21991e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.99572e+07	2.84145e+07	2.9084e+07	2.75314e+07	2.86875e+07	3.02733e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	8	8	1.02125e+07	9.46825e+06	9.39553e+06	9.6842e+06	1.00326e+07	1.02926e+07
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.14021e+07	4.39297e+07	4.21966e+07	4.29025e+07	4.07451e+07	4.12356e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	3.77128e+07	3.56318e+07	3.723e+07	3.53787e+07	3.51773e+07	3.65715e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.80351e+08	1.78008e+08	1.77158e+08	1.70498e+08	1.8513e+08	1.72302e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.71037e+09	1.59069e+09	1.71058e+09	1.5778e+09	1.62309e+09	1.71807e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	4	4	1.22197e+07	1.32123e+07	1.20665e+07	1.13567e+07	1.15801e+07	1.20686e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	5	5	1.76918e+06	1.552e+06	1.5219e+06	1.50275e+06	1.61376e+06	1.51229e+06
