Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09158	P09158		speE		6.63545e+06	6.64535e+06	6.69649e+06	6.68087e+06	6.60725e+06	6.36135e+06
P09169	P09169		ompT		1.08363e+07	1.007e+07	9.81844e+06	1.08178e+07	1.02586e+07	8.62901e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.39885e+06	2.34046e+06				2.53721e+06
P09323	P09323		nagE		783254	835442	619037	739525	741156	766445
P09348	P09348		motA		1.01747e+06	1.08717e+06	986854	838142	911097	1.18547e+06
P09372	P09372		grpE		1.79434e+07	1.73786e+07	1.38282e+07	1.63473e+07	1.52338e+07	1.59673e+07
P09373	P09373		pflB		2.33324e+08	2.36908e+08	2.22424e+08	2.22355e+08	2.20863e+08	2.22487e+08
P09391	P09391		glpG		737618		547021			
P09394	P09394		glpQ		5.68385e+06	5.73248e+06	5.75534e+06	5.85091e+06	5.66006e+06	5.74299e+06
P09424	P09424		mtlD		2.24072e+06	2.27832e+06	2.09245e+06	2.14099e+06	2.32866e+06	1.99655e+06
P09546	P09546		putA		1.79393e+06	1.70249e+06	1.75714e+06	1.82262e+06	1.85929e+06	1.69842e+06
P09549	P09549		dedD		1.14453e+06	1.16573e+06	1.15794e+06	1.12068e+06	1.24145e+06	1.20116e+06
P09831	P09831		gltB		3.45652e+06	3.4438e+06	3.43111e+06	3.47496e+06	3.43446e+06	3.20051e+06
P09832	P09832		gltD		2.46542e+06	2.42801e+06	2.39068e+06	2.44049e+06	2.38024e+06	2.42306e+06
P09996	P09996		yidB		354440	354247	420403	316008	422269	352059
P0A698	P0A698		uvrA		2.55344e+06	2.58723e+06	2.71841e+06	2.58832e+06	2.57997e+06	2.61884e+06
P0A6A0	P0A6A0		ubiB		1.50503e+06	1.49142e+06	1.73883e+06	1.45288e+06	1.84323e+06	1.79386e+06
P0A6A3	P0A6A3		ackA		1.28683e+08	1.29172e+08	1.25062e+08	1.26458e+08	1.22504e+08	1.14795e+08
P0A6A8	P0A6A8		acpP		1.57391e+08	1.57833e+08	1.60696e+08	1.59519e+08	1.54085e+08	1.55046e+08
P0A6B4	P0A6B4		alr		3.15028e+06	3.15437e+06	3.15503e+06	3.10842e+06	3.13934e+06	2.87347e+06
P0A6B7	P0A6B7		iscS		1.84528e+07	1.79181e+07	1.69688e+07	1.70164e+07	1.70953e+07	1.63667e+07
P0A6C1	P0A6C1		nfo		2.18596e+06	2.0888e+06	2.17176e+06	2.194e+06	2.16412e+06	1.89728e+06
P0A6D0	P0A6D0		argR		1.3743e+06	1.44632e+06	1.60287e+06	1.58512e+06	1.44165e+06	1.60821e+06
P0A6D3	P0A6D3		aroA		4.98879e+06	4.89306e+06	5.22733e+06	4.96124e+06	5.06821e+06	5.39844e+06
P0A6D7	P0A6D7		aroK		8.11433e+06	7.94854e+06	7.56918e+06	7.64039e+06	7.5737e+06	7.47146e+06
P0A6E1	P0A6E1		aroL		109594	66993.4		50995.1		111783
P0A6E4	P0A6E4		argG		843677	770376	691241	775384	606173	726521
P0A6E6	P0A6E6		atpC		6.624e+06	6.29574e+06	6.52921e+06	6.68552e+06	6.2612e+06	6.32137e+06
P0A6E9	P0A6E9		bioD2		5.54599e+06	5.61018e+06	5.78706e+06	5.41316e+06	5.44773e+06	5.57345e+06
P0A6F1	P0A6F1		carA		8.33702e+06	8.342e+06	8.33802e+06	7.80751e+06	7.73429e+06	7.64887e+06
P0A6F3	P0A6F3		glpK		5.09575e+06	5.04569e+06	5.04616e+06	4.89408e+06	4.99717e+06	4.96575e+06
P0A6F5	P0A6F5		groL		1.06813e+08	1.06399e+08	1.01711e+08	1.0175e+08	1.00862e+08	9.07553e+07
P0A6F9	P0A6F9		groS		8.22196e+07	7.77184e+07	8.47073e+07	8.32964e+07	8.36143e+07	7.25973e+07
P0A6G3	P0A6G3		pncC		3.28386e+06	3.28143e+06	3.14013e+06	3.09134e+06	3.24848e+06	3.02952e+06
P0A6G7	P0A6G7		clpP		2.22339e+07	2.22672e+07	2.11241e+07	2.19766e+07	2.25436e+07	2.12027e+07
P0A6H1	P0A6H1		clpX		1.654e+07	1.6707e+07	1.6939e+07	1.68246e+07	1.66802e+07	1.60333e+07
P0A6H5	P0A6H5		hslU		2.16809e+07	2.19265e+07	2.1616e+07	2.14541e+07	2.15361e+07	2.14811e+07
P0A6H8	P0A6H8		cls		601581	568231	632895	459598	604703	641160
P0A6I0	P0A6I0		cmk		1.0365e+07	1.07298e+07	1.08232e+07	1.01759e+07	1.02998e+07	1.02746e+07
P0A6I3	P0A6I3		coaA		3.23836e+06	3.15109e+06	3.24687e+06	3.05431e+06	3.4149e+06	3.28935e+06
P0A6I6	P0A6I6		coaD		1.16695e+06	1.0045e+06	1.07229e+06	1.09846e+06	1.02547e+06	923508
P0A6I9	P0A6I9		coaE		3.51287e+06	3.59346e+06	3.48373e+06	3.61601e+06	3.74498e+06	3.3841e+06
P0A6J1	P0A6J1		cysC		1.27153e+06	1.19631e+06	1.32965e+06	1.27597e+06	1.24784e+06	1.16249e+06
P0A6J5	P0A6J5		dadA		817813	772896	842538	935186	872437	630314
P0A6J8	P0A6J8		ddlA		1.31433e+07	1.29985e+07	1.37808e+07	1.30072e+07	1.34456e+07	1.31224e+07
P0A6K1	P0A6K1		dapF		693112	528949	676131	660342	792645	768136
P0A6K3	P0A6K3		def		1.05273e+07	1.00891e+07	1.05884e+07	1.06075e+07	1.0562e+07	9.53169e+06
P0A6K6	P0A6K6		deoB		1.75182e+07	1.75882e+07	1.69516e+07	1.71732e+07	1.73288e+07	1.67995e+07
P0A6L0	P0A6L0		deoC		9.7624e+06	9.71171e+06	9.6759e+06	9.59065e+06	9.38427e+06	8.35594e+06
P0A6L2	P0A6L2		dapA		2.67372e+07	2.70073e+07	2.62525e+07	2.68947e+07	2.66895e+07	2.55329e+07
P0A6L4	P0A6L4		nanA		510662	624501	719366	559936	588728	565465
P0A6L7	P0A6L7		uxaB		1.93139e+06	1.97387e+06	1.95288e+06	1.65198e+06	1.90008e+06	1.53771e+06
P0A6L9	P0A6L9		hscB		4.70718e+06	4.74837e+06	4.60074e+06	4.52461e+06	4.82065e+06	4.14145e+06
P0A6M4	P0A6M4		dtd		2.10229e+06	2.12468e+06	2.18312e+06	2.2288e+06	1.96832e+06	1.74723e+06
P0A6M8	P0A6M8		fusA		1.19413e+08	1.2036e+08	1.16316e+08	1.18265e+08	1.15631e+08	1.12335e+08
P0A6N4	P0A6N4		efp		6.2487e+07	6.39513e+07	6.35342e+07	6.40308e+07	6.27431e+07	6.97228e+07
P0A6N8	P0A6N8		yeiP		1.47748e+07	1.48004e+07	1.46745e+07	1.52033e+07	1.45296e+07	1.39355e+07
P0A6P1	P0A6P1		tsf		1.94482e+08	1.95799e+08	1.89323e+08	1.90557e+08	1.85358e+08	1.84863e+08
P0A6P5	P0A6P5		der		4.46647e+06	4.74396e+06	4.5733e+06	4.59712e+06	4.35795e+06	4.75872e+06
P0A6P7	P0A6P7		engB		6.41564e+06	6.44554e+06	6.41544e+06	6.39466e+06	6.42774e+06	6.26394e+06
P0A6P9	P0A6P9		eno		1.6841e+08	1.65853e+08	1.59754e+08	1.62215e+08	1.56814e+08	1.51508e+08
P0A6Q3	P0A6Q3		fabA		1.3584e+07	1.4033e+07	1.39132e+07	1.39039e+07	1.36254e+07	1.37819e+07
P0A6Q6	P0A6Q6		fabZ		2.57942e+07	2.61589e+07	2.65501e+07	2.57561e+07	2.60409e+07	2.71837e+07
P0A6R0	P0A6R0		fabH		1.7621e+07	1.74871e+07	1.6518e+07	1.6765e+07	1.69524e+07	1.73156e+07
P0A6R3	P0A6R3		fis		5.82038e+06	5.5962e+06	4.3164e+06	4.40876e+06	4.19799e+06	3.75252e+06
P0A6S0	P0A6S0		flgH		2.29295e+06	2.24658e+06	2.38032e+06	2.32212e+06	2.255e+06	2.16996e+06
P0A6S7	P0A6S7		gpsA		6.13848e+06	6.17701e+06	6.452e+06	6.25141e+06	6.0644e+06	6.52656e+06
P0A6T1	P0A6T1		pgi		2.67753e+07	2.67274e+07	2.56874e+07	2.57274e+07	2.59021e+07	2.42313e+07
P0A6T3	P0A6T3		galK		4.32868e+06	4.36792e+06	4.2267e+06	4.29841e+06	4.0967e+06	4.01018e+06
P0A6T5	P0A6T5		folE		2.83959e+06	2.95107e+06	2.87637e+06	2.75946e+06	2.85372e+06	2.7892e+06
P0A6T9	P0A6T9		gcvH		1.82854e+06	1.75254e+06	1.7079e+06	1.7488e+06	1.84815e+06	1.9009e+06
P0A6U3	P0A6U3		mnmG		6.59028e+06	6.61779e+06	6.308e+06	6.36579e+06	6.41912e+06	6.61244e+06
P0A6U5	P0A6U5		rsmG		5.4817e+06	5.20359e+06	5.14542e+06	4.77788e+06	5.27549e+06	5.08725e+06
P0A6U8	P0A6U8		glgA		3.01781e+06	2.981e+06	2.97577e+06	2.90578e+06	3.01101e+06	3.03812e+06
P0A6V1	P0A6V1		glgC		7.12286e+06	7.22511e+06	7.52661e+06	7.47515e+06	7.36473e+06	7.00479e+06
P0A6V8	P0A6V8		glk		9.78079e+06	9.74646e+06	1.00967e+07	1.00607e+07	1.00517e+07	1.00373e+07
P0A6W0	P0A6W0		glsA2		1.76552e+06	1.59822e+06	1.74697e+06	1.56427e+06	1.46545e+06	1.72874e+06
P0A6W3	P0A6W3		mraY		1.38253e+06	1.3488e+06	1.50941e+06	1.41422e+06	1.37958e+06	1.30796e+06
P0A6W5	P0A6W5		greA		2.29531e+07	2.3053e+07	2.36313e+07	2.27026e+07	2.29791e+07	2.32549e+07
P0A6W9	P0A6W9		gshA		5.50516e+06	5.31452e+06	5.55791e+06	5.4825e+06	5.36513e+06	5.12097e+06
P0A6X3	P0A6X3		hfq		918636	988931	761993	880118	922450	772816
P0A6X7	P0A6X7		ihfA		4.61085e+07	4.71931e+07	4.69769e+07	4.51446e+07	4.71319e+07	4.63168e+07
P0A6Y1	P0A6Y1		ihfB		9.00686e+06	8.47002e+06	8.68298e+06	8.15811e+06	8.00963e+06	9.46593e+06
P0A6Y5	P0A6Y5		hslO		6.97497e+06	6.84993e+06	6.74845e+06	6.9365e+06	6.92111e+06	7.22063e+06
P0A6Y8	P0A6Y8		dnaK		4.34849e+07	4.33635e+07	4.22808e+07	4.28489e+07	4.20389e+07	3.95908e+07
P0A6Z1	P0A6Z1		hscA		4.04895e+06	4.07784e+06	4.2551e+06	4.23684e+06	4.10262e+06	3.94053e+06
P0A6Z3	P0A6Z3		htpG		2.62966e+07	2.60255e+07	2.55835e+07	2.59252e+07	2.58316e+07	2.44685e+07
P0A6Z6	P0A6Z6		nikR		1.17204e+06	1.30949e+06	1.12808e+06	1.13284e+06	1.17133e+06	1.12724e+06
P0A705	P0A705		infB		1.62695e+07	1.61412e+07	1.57716e+07	1.58836e+07	1.60041e+07	1.60154e+07
P0A707	P0A707		infC		5.80834e+07	5.72326e+07	5.6324e+07	5.76405e+07	5.53064e+07	5.3696e+07
P0A715	P0A715		kdsA		2.06852e+07	2.08952e+07	2.07178e+07	2.00905e+07	2.01942e+07	1.96763e+07
P0A717	P0A717		prs		3.0869e+07	3.10637e+07	2.75405e+07	2.80618e+07	2.76753e+07	2.80046e+07
P0A720	P0A720		tmk		2.64179e+06	2.74485e+06	2.59889e+06	2.70264e+06	2.67594e+06	2.72761e+06
P0A722	P0A722		lpxA		8.03552e+06	7.56648e+06	8.02472e+06	8.49623e+06	7.94099e+06	7.49954e+06
P0A725	P0A725		lpxC		3.04304e+06	2.89158e+06	2.90224e+06	2.98962e+06	2.91146e+06	2.50167e+06
P0A729	P0A729		yceF		2.39385e+06	2.24054e+06	2.34799e+06	2.25741e+06	2.41046e+06	2.35724e+06
P0A731	P0A731		mgsA		3.64655e+06	3.71406e+06	3.33132e+06	3.68474e+06	3.83935e+06	3.20351e+06
P0A734	P0A734		minE		2.43485e+07	2.45212e+07	2.44974e+07	2.34106e+07	2.45411e+07	2.33372e+07
P0A738	P0A738		moaC		1.07688e+06	1.00811e+06	1.04174e+06	1.07792e+06	1.01356e+06	1.25232e+06
P0A744	P0A744		msrA		5.71385e+06	5.75864e+06	5.82587e+06	5.4921e+06	5.82551e+06	6.04011e+06
P0A746	P0A746		msrB		1.12362e+06	1.07495e+06	1.09518e+06	1.08771e+06	1.1202e+06	1.00747e+06
P0A749	P0A749		murA		1.06463e+07	1.09687e+07	1.08021e+07	1.04132e+07	1.08825e+07	9.3191e+06
P0A752	P0A752		nadD		603784	591947	604681	518116	590354	233085
P0A759	P0A759		nagB		4.15187e+06	3.80586e+06	4.17688e+06	3.94604e+06	3.78715e+06	4.63988e+06
P0A763	P0A763		ndk		1.30727e+07	1.34004e+07	1.34432e+07	1.34998e+07	1.35728e+07	1.34022e+07
P0A780	P0A780		nusB		1.33708e+07	1.38732e+07	1.34802e+07	1.29628e+07	1.30486e+07	1.27771e+07
P0A784	P0A784		orn		3.28124e+06	3.20548e+06	3.17486e+06	3.17295e+06	3.23904e+06	3.07229e+06
P0A786	P0A786		pyrB		2.63923e+06	2.55571e+06	2.66946e+06	2.56184e+06	2.63057e+06	2.46446e+06
P0A790	P0A790		panD		6.63229e+06	6.33511e+06	6.3205e+06	6.59355e+06	6.25792e+06	6.78504e+06
P0A794	P0A794		pdxJ		7.52685e+06	7.4383e+06	7.20968e+06	7.10894e+06	7.56276e+06	6.7248e+06
P0A796	P0A796		pfkA		2.35998e+07	2.30847e+07	2.02649e+07	2.10173e+07	2.10969e+07	2.05956e+07
P0A799	P0A799		pgk		4.06649e+08	4.08035e+08	3.97322e+08	4.00947e+08	3.96981e+08	3.83558e+08
P0A7A2	P0A7A2		gpmB		3.23261e+06	3.18875e+06	3.21965e+06	3.29211e+06	2.77384e+06	2.94873e+06
P0A7A5	P0A7A5		pcm		905160	941397	872984	924008	925756	896508
P0A7A7	P0A7A7		plsB		2.85332e+06	2.75457e+06	2.77303e+06	2.76475e+06	2.81193e+06	3.01682e+06
P0A7A9	P0A7A9		ppa		9.36598e+07	9.32849e+07	8.97565e+07	9.06949e+07	9.38424e+07	8.16376e+07
P0A7B1	P0A7B1		ppk		1.35813e+06	1.36782e+06	1.29929e+06	1.36955e+06	1.37905e+06	1.44981e+06
P0A7B5	P0A7B5		proB		5.92944e+06	5.8945e+06	5.77748e+06	5.72301e+06	5.65577e+06	5.79001e+06
P0A7B8	P0A7B8		hslV		1.72421e+07	1.6512e+07	1.47232e+07	1.49785e+07	1.454e+07	1.17421e+07
P0A7C2	P0A7C2		lexA		4.48881e+06	4.54712e+06	4.56535e+06	4.33032e+06	4.42277e+06	3.96361e+06
P0A7C6	P0A7C6		pepE		5.56054e+06	5.43425e+06	5.46769e+06	5.50209e+06	5.20804e+06	5.62128e+06
P0A7D1	P0A7D1		pth		4.32454e+06	4.3563e+06	4.29224e+06	4.25347e+06	4.0741e+06	4.00074e+06
P0A7D4	P0A7D4		purA		4.20771e+07	4.15598e+07	4.18503e+07	4.14051e+07	4.08544e+07	4.06951e+07
P0A7D7	P0A7D7		purC		7.64485e+06	7.76089e+06	7.00041e+06	6.91401e+06	6.90977e+06	6.49031e+06
P0A7E1	P0A7E1		pyrD		7.69287e+06	7.70411e+06	7.72292e+06	7.55847e+06	7.34668e+06	7.55316e+06
P0A7E3	P0A7E3		pyrE		5.19802e+06	5.25828e+06	5.16592e+06	5.24682e+06	5.19641e+06	4.93195e+06
P0A7E5	P0A7E5		pyrG		1.52282e+07	1.51483e+07	1.50624e+07	1.51673e+07	1.53158e+07	1.47766e+07
P0A7E9	P0A7E9		pyrH		7.31416e+06	6.9025e+06	6.00767e+06	6.69548e+06	6.22413e+06	6.27376e+06
P0A7F3	P0A7F3		pyrI		1.86556e+06	1.81008e+06	1.80795e+06	1.83697e+06	1.78091e+06	1.68322e+06
P0A7F6	P0A7F6		speD		2.10672e+06	1.98583e+06	2.07402e+06	1.99942e+06	2.07889e+06	1.88357e+06
P0A7F9	P0A7F9		queA		4.0598e+06	3.99473e+06	3.72758e+06	4.03044e+06	3.91266e+06	4.27506e+06
P0A7G2	P0A7G2		rbfA		2.06966e+07	1.95604e+07	1.9697e+07	1.92087e+07	1.85907e+07	1.87532e+07
P0A7G6	P0A7G6		recA		1.00322e+07	9.69169e+06	9.69073e+06	9.8685e+06	9.9838e+06	9.12173e+06
P0A7H6	P0A7H6		recR		647241	588914	664247	600291	690989	752581
P0A7I0	P0A7I0		prfA		3.88795e+06	3.95584e+06	3.95138e+06	3.93706e+06	4.08714e+06	3.81172e+06
P0A7I4	P0A7I4		prfC		5.1862e+06	5.02721e+06	5.00507e+06	5.01667e+06	4.92536e+06	5.19053e+06
P0A7I7	P0A7I7		ribA		9.42168e+06	9.36005e+06	8.88717e+06	9.34024e+06	9.12511e+06	9.033e+06
P0A7J0	P0A7J0		ribB		1.42154e+07	1.42389e+07	1.33099e+07	1.33337e+07	1.34774e+07	1.3603e+07
P0A7J3	P0A7J3		rplJ		4.69134e+08	4.75084e+08	4.57356e+08	4.61862e+08	4.46956e+08	4.48338e+08
P0A7J7	P0A7J7		rplK		1.47085e+08	1.47418e+08	1.42274e+08	1.45899e+08	1.455e+08	1.34947e+08
P0A7K2	P0A7K2		rplL		1.99567e+08	2.01234e+08	1.99786e+08	1.9965e+08	1.98933e+08	1.92027e+08
P0A7K6	P0A7K6		rplS		7.43588e+07	7.33294e+07	7.5414e+07	7.32535e+07	7.50157e+07	6.69121e+07
P0A7L0	P0A7L0		rplA		3.06855e+08	3.12256e+08	3.02165e+08	2.97387e+08	2.88258e+08	2.93979e+08
P0A7L3	P0A7L3		rplT		4.63533e+07	4.66653e+07	4.7016e+07	4.43078e+07	4.66493e+07	4.85045e+07
P0A7L8	P0A7L8		rpmA		1.66309e+08	1.64019e+08	1.70027e+08	1.67497e+08	1.66517e+08	1.08304e+08
P0A7M2	P0A7M2		rpmB		1.39054e+08	1.39169e+08	1.39905e+08	1.38144e+08	1.38424e+08	1.27251e+08
P0A7M6	P0A7M6		rpmC		2.39801e+07	2.51006e+07	2.28857e+07	2.29245e+07	2.3085e+07	2.60738e+07
P0A7M9	P0A7M9		rpmE		5.21072e+07	5.01258e+07	4.91596e+07	5.06117e+07	4.97337e+07	3.97618e+07
P0A7N4	P0A7N4		rpmF		3.96114e+07	3.96581e+07	3.74935e+07	3.97839e+07	3.80224e+07	3.35866e+07
P0A7N9	P0A7N9		rpmG		8.53266e+07	8.16554e+07	8.57549e+07	8.93431e+07	8.4755e+07	7.53983e+07
P0A7P5	P0A7P5		rpmH		2.66313e+07	2.75309e+07	2.6552e+07	2.70229e+07	2.53601e+07	2.11317e+07
P0A7Q1	P0A7Q1		rpmI		1.52355e+07	1.56318e+07	1.63658e+07	1.65815e+07	1.73327e+07	1.76526e+07
P0A7R1	P0A7R1		rplI		4.17221e+08	4.26249e+08	4.30815e+08	4.24409e+08	4.26397e+08	3.96987e+08
P0A7R5	P0A7R5		rpsJ		1.69479e+08	1.70244e+08	1.73159e+08	1.71716e+08	1.66404e+08	1.58912e+08
P0A7R9	P0A7R9		rpsK		1.09344e+08	1.0825e+08	1.05864e+08	1.05374e+08	1.05811e+08	9.31732e+07
P0A7S3	P0A7S3		rpsL		6.46985e+07	6.2177e+07	6.50661e+07	6.39096e+07	6.22714e+07	6.17312e+07
P0A7S9	P0A7S9		rpsM		3.54982e+07	3.61329e+07	3.39855e+07	3.39835e+07	3.46245e+07	3.42092e+07
P0A7T3	P0A7T3		rpsP		7.27439e+07	7.30094e+07	7.15423e+07	7.38209e+07	6.97174e+07	6.2234e+07
P0A7T7	P0A7T7		rpsR		4.26311e+07	4.40407e+07	4.31544e+07	4.4161e+07	4.36403e+07	4.43687e+07
P0A7U3	P0A7U3		rpsS		1.38168e+08	1.39998e+08	1.2322e+08	1.20715e+08	1.24066e+08	1.09191e+08
P0A7U7	P0A7U7		rpsT		2.89217e+07	2.89042e+07	2.80749e+07	2.80727e+07	2.89708e+07	2.18421e+07
P0A7V0	P0A7V0		rpsB		8.9879e+07	9.20854e+07	8.90182e+07	8.91275e+07	8.97742e+07	8.57965e+07
P0A7V3	P0A7V3		rpsC		8.60561e+07	8.61264e+07	8.57895e+07	8.68992e+07	8.6974e+07	7.42472e+07
P0A7V8	P0A7V8		rpsD		2.04327e+08	2.04634e+08	1.98528e+08	1.99905e+08	1.94533e+08	1.83419e+08
P0A7W1	P0A7W1		rpsE		1.46837e+08	1.45823e+08	1.27481e+08	1.33365e+08	1.29275e+08	1.22819e+08
P0A7W7	P0A7W7		rpsH		3.3447e+07	3.42803e+07	3.01212e+07	2.98555e+07	3.27531e+07	3.09807e+07
P0A7X3	P0A7X3		rpsI		8.15886e+07	8.12733e+07	7.10547e+07	7.08535e+07	7.2447e+07	7.5806e+07
P0A7X6	P0A7X6		rimM		7.25599e+06	7.10495e+06	6.89785e+06	6.9003e+06	6.43046e+06	6.56516e+06
P0A7Y0	P0A7Y0		rnc		9.65958e+06	9.55059e+06	9.5185e+06	9.5593e+06	9.85668e+06	9.05795e+06
P0A7Y8	P0A7Y8		rnpA		1.34806e+06	1.44803e+06	1.57606e+06	1.40544e+06	1.28409e+06	1.48972e+06
P0A7Z0	P0A7Z0		rpiA		1.83471e+07	1.7828e+07	1.78673e+07	1.74923e+07	1.73704e+07	1.75701e+07
P0A7Z4	P0A7Z4		rpoA		1.01488e+08	1.02029e+08	1.03459e+08	1.02787e+08	1.02017e+08	9.54952e+07
P0A800	P0A800		rpoZ		4.84186e+07	4.67177e+07	4.91925e+07	4.89382e+07	4.90218e+07	3.71333e+07
P0A805	P0A805		frr		2.38845e+07	2.3865e+07	2.22433e+07	2.22518e+07	2.12479e+07	2.08432e+07
P0A809	P0A809		ruvA		521823	454486	540158	582958	523754	460812
P0A812	P0A812		ruvB		1.1446e+06	1.15581e+06	1.15506e+06	1.12954e+06	1.11488e+06	1.08584e+06
P0A814	P0A814		ruvC		673379	606534	813610	693896	622975	648331
P0A817	P0A817		metK		2.51262e+07	2.46787e+07	2.34434e+07	2.37845e+07	2.32443e+07	2.3965e+07
P0A821	P0A821		selA		1.33532e+06	1.3637e+06	1.33977e+06	1.33836e+06	1.39862e+06	1.46355e+06
P0A823	P0A823		sfsA		901098	858077	934967	951870	886969	839379
P0A825	P0A825		glyA		2.95405e+07	2.93827e+07	2.87766e+07	2.89175e+07	2.96237e+07	2.44131e+07
P0A832	P0A832		smpB		4.01827e+06	4.01045e+06	4.00671e+06	3.79365e+06	4.05334e+06	3.7094e+06
P0A836	P0A836		sucC		6.48481e+06	6.33115e+06	6.20571e+06	6.18692e+06	6.23133e+06	6.19995e+06
P0A840	P0A840		surE		1.6452e+06	1.5924e+06	1.59462e+06	1.57433e+06	1.56735e+06	1.50573e+06
P0A843	P0A843		tatE		8.3229e+06	8.42931e+06	8.46099e+06	8.86924e+06	8.35857e+06	9.19991e+06
P0A847	P0A847		tgt		3.05558e+06	2.97044e+06	2.92889e+06	2.93818e+06	2.9091e+06	2.82109e+06
P0A850	P0A850		tig		1.52005e+08	1.51641e+08	1.46994e+08	1.46289e+08	1.47547e+08	1.36166e+08
P0A853	P0A853		tnaA		2.86801e+06	2.92328e+06	2.92334e+06	2.92453e+06	2.84202e+06	2.88265e+06
P0A855	P0A855		tolB		2.02635e+07	1.98377e+07	2.02717e+07	2.0379e+07	2.00928e+07	1.95019e+07
P0A858	P0A858		tpiA		8.58183e+07	8.74441e+07	7.63981e+07	7.46077e+07	7.69452e+07	6.21505e+07
P0A862	P0A862		tpx		5.17614e+07	5.16646e+07	5.28254e+07	5.349e+07	5.2701e+07	5.17314e+07
P0A867	P0A867		talA		4.70665e+06	4.71532e+06	4.57164e+06	4.57407e+06	4.42995e+06	4.51947e+06
P0A870	P0A870		talB		4.60133e+07	4.54228e+07	4.50974e+07	4.50918e+07	4.58502e+07	4.44645e+07
P0A873	P0A873		trmD		3.6551e+06	3.54784e+06	3.69249e+06	3.60942e+06	3.40974e+06	3.45163e+06
P0A877	P0A877		trpA		2.94434e+06	2.84337e+06	2.85552e+06	3.13623e+06	2.82563e+06	2.59971e+06
P0A879	P0A879		trpB		496970	454601	531822	474952	553080	399052
P0A881	P0A881		trpR		2.08151e+06	2.37109e+06	1.83498e+06	1.95304e+06	1.89997e+06	1.93255e+06
P0A884	P0A884		thyA		7.29139e+06	7.14756e+06	7.32335e+06	7.36383e+06	7.54521e+06	6.73424e+06
P0A887	P0A887		ubiE		7.52868e+06	7.49589e+06	7.42164e+06	7.46602e+06	7.40716e+06	7.52656e+06
P0A890	P0A890		tusA		1.9491e+06	1.84786e+06	1.79879e+06	1.77577e+06	1.7614e+06	1.59272e+06
P0A894	P0A894		yhbJ		1.51215e+06	1.52138e+06	1.58016e+06	1.59945e+06	1.60579e+06	1.45746e+06
P0A898	P0A898		ybeY		3.51085e+06	3.54554e+06	3.50794e+06	3.45325e+06	3.43943e+06	3.01174e+06
P0A8A0	P0A8A0		yebC		2.56256e+06	2.4117e+06	2.24424e+06	2.19778e+06	2.3444e+06	1.92075e+06
P0A8A2	P0A8A2		yeeN		8.1813e+06	8.47893e+06	8.16028e+06	8.481e+06	8.03705e+06	8.20364e+06
P0A8A4	P0A8A4		ppsR		1.97181e+06	1.90976e+06	1.99487e+06	1.95451e+06	2.02868e+06	1.94855e+06
P0A8A8	P0A8A8		rimP		1.79033e+07	1.7928e+07	1.67795e+07	1.45457e+07	1.6837e+07	1.45885e+07
P0A8B2	P0A8B2		yfcN		1.46546e+06	1.52347e+06	1.49524e+06	1.31322e+06	1.52029e+06	1.65493e+06
P0A8B5	P0A8B5		ybaB		2.17031e+06	1.74095e+06	1.52621e+06	1.6395e+06	1.72721e+06	1.75408e+06
P0A8C1	P0A8C1		ybjQ		1.45173e+06	1.30807e+06	1.5471e+06		1.11246e+06	1.74599e+06
P0A8C4	P0A8C4		ygfB		2.95671e+06	2.78368e+06	2.9631e+06	2.99304e+06	2.90941e+06	2.83511e+06
P0A8D0	P0A8D0		nrdR		1.2178e+06	1.13107e+06	1.09341e+06	1.05907e+06	1.15963e+06	1.1564e+06
P0A8D3	P0A8D3		yaiI		2.28805e+06	2.25455e+06	2.32656e+06	2.35465e+06	2.36796e+06	2.49661e+06
P0A8D6	P0A8D6		ymdB		2.04422e+06	1.92122e+06	2.1305e+06	1.85749e+06	2.06622e+06	2.27703e+06
P0A8E1	P0A8E1		ycfP		1.40718e+07	1.43956e+07	1.36666e+07	1.30159e+07	1.39545e+07	1.45909e+07
P0A8E7	P0A8E7		yajQ		1.52791e+07	1.49455e+07	1.47115e+07	1.46293e+07	1.45405e+07	1.43e+07
P0A8F0	P0A8F0		upp		2.94069e+07	3.01874e+07	2.98731e+07	2.91754e+07	2.90614e+07	2.91104e+07
P0A8F4	P0A8F4		udk		6.95016e+06	7.06481e+06	7.06012e+06	6.69391e+06	7.19324e+06	6.72871e+06
