Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	3.31692e+06	2.23209e+06	3.08279e+06	2.63702e+06	3.23778e+06	2.68466e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.5127e+08	1.37322e+08	1.49055e+08	1.4949e+08	1.52005e+08	1.51634e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10	1.70838e+08	1.78402e+08	1.63115e+08	1.6928e+08	1.76987e+08	1.63347e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	27	27	3.21176e+07	3.28902e+07	3.11175e+07	3.16289e+07	3.15444e+07	3.06977e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	8.18109e+07	7.27998e+07	7.95721e+07	7.85631e+07	8.07754e+07	7.95854e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	51	51	4.6681e+08	4.64388e+08	4.47178e+08	4.63468e+08	4.77159e+08	4.60663e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	1	1		287049		312123	248768	247666
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.24964e+08	1.08995e+08	1.23766e+08	1.16169e+08	1.17747e+08	1.20864e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	7	7	3.60391e+06	4.03528e+06	3.74695e+06	3.95402e+06	4.08363e+06	4.03163e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	13	13	1.70647e+07	1.72275e+07	1.79201e+07	1.66078e+07	1.77496e+07	1.75604e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	5.5578e+06	5.5214e+06	5.86459e+06	6.0771e+06	4.36336e+06	6.61297e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	12	12	2.39045e+07	2.58822e+07	2.41967e+07	2.17118e+07	2.47498e+07	2.50245e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.66554e+07	1.5615e+07	1.60482e+07	1.5963e+07	1.5363e+07	1.5129e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	3	3		922390	1.40989e+06	700761	698135	1.23361e+06
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.12174e+06	5.85274e+06	5.91403e+06	6.57739e+06	6.42288e+06	5.84071e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	18	18	3.59525e+07	3.77237e+07	3.57289e+07	3.55053e+07	3.65874e+07	3.59151e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.24352e+07	3.22926e+07	3.18934e+07	3.45053e+07	3.46365e+07	3.31143e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	4.7074e+07	4.73308e+07	4.59573e+07	4.93714e+07	5.11806e+07	4.7555e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	8	8	2.78022e+06	2.90229e+06	2.82867e+06	2.87357e+06	2.88568e+06	2.55441e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.237e+07	1.33044e+07	1.33254e+07	1.51801e+07	1.50328e+07	1.39811e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.87221e+07	1.75705e+07	1.8662e+07	1.76381e+07	1.88418e+07	1.86621e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	1	1		1.77378e+06			2.12667e+06	
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	1	1	1.97416e+06	2.78524e+06	2.54517e+06	2.50177e+06	2.14124e+06	
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	3.75365e+06	4.32663e+06	3.85022e+06	3.66215e+06	4.22617e+06	3.66276e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.4203e+07	4.10477e+07	4.33339e+07	4.02371e+07	4.24496e+07	4.26963e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1				322798		
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.075e+07	2.12682e+07	2.11555e+07	2.0652e+07	2.02159e+07	2.09115e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	6.26405e+06	5.70686e+06	6.14709e+06	5.25033e+06	6.75694e+06	6.23421e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	3.07956e+07	2.87621e+07	3.18904e+07	3.11771e+07	3.20884e+07	3.1057e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.03425e+06		1.04886e+06			1.00907e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2		1.72986e+06		1.61352e+06	2.16423e+06	1.6147e+06
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	3	3	1.70934e+06	2.08103e+06	1.79097e+06	1.97431e+06	2.20244e+06	2.38023e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	7	7	5.79383e+07	6.2744e+07	5.88564e+07	5.88936e+07	5.89248e+07	6.13988e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	1	1	4.90517e+06	2.93008e+06	3.52638e+06	4.04617e+06	4.26515e+06	
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	3.42043e+07	3.98148e+07	3.57983e+07	3.5876e+07	3.7199e+07	3.59849e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	9.27543e+06	1.12894e+07	9.67459e+06	9.82108e+06	9.92155e+06	8.76319e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	3.18947e+06	5.2788e+06	3.77103e+06	4.67217e+06	4.2954e+06	4.11406e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.06672e+07	1.21216e+07	1.05464e+07	1.01e+07	1.1049e+07	1.08404e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	11	11	8.10482e+07	7.42325e+07	8.36252e+07	8.37405e+07	8.26248e+07	8.40003e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.94848e+07	1.58772e+07	1.93794e+07	1.75787e+07	1.81159e+07	1.98453e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.5888e+07	4.7768e+07	4.49853e+07	4.36806e+07	4.3066e+07	4.57508e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	4	4	1.54023e+07	1.39861e+07	1.43146e+07	1.40103e+07	1.4035e+07	1.4806e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2		737809	675720		951392	820372
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	8	8	7.7384e+07	6.98424e+07	7.70159e+07	6.85464e+07	7.43181e+07	7.48595e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.39932e+07	1.59679e+07	1.41941e+07	1.55678e+07	1.52113e+07	1.37491e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	9	9	3.66979e+06	4.41434e+06	3.90029e+06	3.66596e+06	3.82445e+06	4.34991e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3	8.70135e+06	1.14908e+07	9.14736e+06	9.81945e+06	9.30142e+06	8.51712e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	16	16	7.92589e+07	8.93105e+07	7.74766e+07	8.29233e+07	8.92883e+07	8.33374e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	9	9	8.88422e+06	9.31892e+06	9.11964e+06	8.89007e+06	1.00153e+07	8.68984e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.07818e+08	1.1307e+08	1.0746e+08	1.0159e+08	1.04741e+08	1.04641e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	25	25	1.25196e+08	1.29839e+08	1.27737e+08	1.27058e+08	1.26321e+08	1.27279e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	6	6	9.75566e+06	1.03635e+07	1.0358e+07	9.02901e+06	9.55444e+06	1.08875e+07
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.3915e+09	1.43716e+09	1.40145e+09	1.36572e+09	1.37404e+09	1.37898e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	6.66302e+08	5.73048e+08	6.8045e+08	6.72788e+08	6.75949e+08	6.63907e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	4.70602e+08	3.94478e+08	4.77264e+08	4.31122e+08	4.57665e+08	4.7349e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.36301e+09	1.19447e+09	1.38639e+09	1.31915e+09	1.33552e+09	1.37746e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	9	9	8.33125e+08	6.98568e+08	8.67202e+08	8.31891e+08	8.72793e+08	8.56861e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.17243e+09	8.28974e+08	1.21996e+09	1.10239e+09	1.15021e+09	1.25593e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44	1.64837e+09	1.47866e+09	1.65545e+09	1.64448e+09	1.65402e+09	1.67146e+09
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	1.81998e+06	1.81607e+06	1.76969e+06	1.90712e+06	1.56144e+06	1.75947e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2			3.26868e+06	3.44573e+06	4.10536e+06	
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.47926e+07	1.47404e+07	1.38465e+07	1.45015e+07	1.50661e+07	1.46988e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	5	5	1.63884e+06		1.96381e+06	2.98766e+06	2.11487e+06	1.52743e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.66811e+08	3.82271e+08	3.72072e+08	3.81285e+08	3.82066e+08	4.05755e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.55814e+07	2.67957e+07	2.60184e+07	2.55796e+07	2.6052e+07	2.63583e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	6.54579e+06	5.12011e+06	6.02776e+06	6.3572e+06	6.76596e+06	6.58943e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	3	3	5.13006e+06	4.97592e+06	5.20257e+06	4.25079e+06	5.01552e+06	4.88812e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.76915e+07	4.67019e+07	4.63542e+07	4.72537e+07	4.80485e+07	4.53343e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.73836e+07	2.88282e+07	2.70518e+07	2.93496e+07	2.7608e+07	2.86918e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	7	7	9.46915e+06	1.0268e+07	9.76604e+06	9.43776e+06	9.62646e+06	9.54955e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	7	7	1.32292e+07	1.48529e+07	1.25921e+07	1.19718e+07	1.30125e+07	1.29779e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	11	11	4.58782e+06	5.8512e+06	4.73486e+06	5.12528e+06	5.24985e+06	4.66855e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	2	2	857924	596654	871904		757189	674225
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	3.87536e+06		3.7292e+06	3.76702e+06	3.83504e+06	4.10095e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.2749e+08	3.37454e+08	3.33371e+08	3.35882e+08	3.4794e+08	3.37098e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	16	16	3.65711e+07	3.9775e+07	3.82321e+07	3.66022e+07	3.86839e+07	3.86035e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9	2.13663e+08	2.0344e+08	2.15268e+08	1.99231e+08	2.0632e+08	2.1316e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	3.679e+07	3.36972e+07	3.67063e+07	3.29164e+07	3.54879e+07	3.66711e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.12748e+07	3.87877e+07	4.13554e+07	4.16216e+07	4.21489e+07	4.19385e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	3.84685e+06	3.32731e+06	3.61948e+06	3.47647e+06	4.00975e+06	4.05581e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	4	4	8.2323e+06	8.28357e+06	8.89875e+06	6.7671e+06	8.42151e+06	9.22597e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	4	4	7.79536e+06	9.46175e+06	9.18411e+06	8.85994e+06	7.85327e+06	8.41752e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.03575e+06	9.33821e+06	1.03656e+07	9.7843e+06	9.3876e+06	8.76299e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15	2.2627e+07	2.37065e+07	2.23851e+07	2.27841e+07	2.32359e+07	2.26843e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	6	6	2.02871e+06	1.83599e+06	1.51817e+06	1.4175e+06	1.48916e+06	1.80855e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	9.98409e+06	1.03495e+07	1.03551e+07	1.03425e+07	1.05992e+07	9.8374e+06
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	6.42134e+07	6.17908e+07	6.34766e+07	6.36673e+07	6.51193e+07	6.3363e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	5	5	9.40185e+06	9.94946e+06	9.6789e+06	9.5774e+06	9.66109e+06	9.53905e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	1.03093e+08	9.41374e+07	1.03067e+08	1.02585e+08	1.05505e+08	1.05981e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.9913e+07	7.55886e+07	7.49887e+07	7.30803e+07	7.88565e+07	7.49798e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	1.17791e+07	1.06595e+07	1.11027e+07	1.16287e+07	1.11088e+07	1.21522e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.19911e+08	2.71281e+08	2.31895e+08	2.1965e+08	2.29286e+08	2.31202e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2		463063	343477	276845	253003	277605
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.5768e+07	1.70013e+07	1.66123e+07	1.57433e+07	1.6034e+07	1.63748e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.81961e+06	2.55357e+06	1.68495e+06	2.31331e+06		1.67102e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.29237e+08	3.31831e+08	3.52147e+08	3.72186e+08	3.52608e+08	3.31358e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.02846e+07	4.28773e+07	4.59938e+07	4.93808e+07	4.80818e+07	4.00232e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	7	7	1.79833e+07	1.99649e+07	1.80163e+07	1.7498e+07	1.77955e+07	1.76553e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		1.06726e+06		1.03469e+06	837102	845927
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.69383e+07	1.87417e+07	1.71723e+07	1.64995e+07	1.71048e+07	1.66812e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.04786e+06	3.84303e+06	4.13671e+06	4.45704e+06	4.29725e+06	4.05305e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.23127e+07	2.31788e+07	2.36355e+07	2.22508e+07	2.3681e+07	2.38129e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	8.76776e+06	9.6339e+06	8.41906e+06	9.33828e+06	9.32979e+06	8.75744e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.26432e+07	2.34259e+07	2.02616e+07	1.68203e+07	2.01159e+07	2.28219e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4	2.04588e+07	2.27972e+07	2.07708e+07	2.05493e+07	1.99083e+07	2.03175e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.27313e+07	4.24424e+07	4.02166e+07	4.15149e+07	4.27164e+07	3.85778e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	2.82562e+06	3.96266e+06	3.22746e+06	2.92769e+06	3.34357e+06	
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.78922e+07	8.44874e+07	7.73518e+07	7.7357e+07	7.75622e+07	7.89829e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	541129		661248	510708	528018	432633
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	1.15411e+07	1.22184e+07	1.05581e+07	1.20871e+07	1.22233e+07	1.14721e+07
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.76151e+09	5.95613e+09	7.3406e+09	6.95926e+09	6.84296e+09	7.15601e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.43582e+07	2.18564e+07	2.45159e+07	2.3414e+07	2.39187e+07	2.26954e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	28	28	1.92854e+07	1.91472e+07	1.90381e+07	1.86573e+07	1.98168e+07	1.90239e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.55691e+07	2.76296e+07	2.45714e+07	2.46258e+07	2.60906e+07	2.44204e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	20	20	5.55416e+07	5.29789e+07	5.56043e+07	5.45969e+07	5.53101e+07	5.58499e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.14058e+06		1.21498e+06	1.46568e+06	1.92449e+06	847674
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.81172e+07	3.61455e+07	4.38775e+07	3.60343e+07	3.80841e+07	4.21407e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	8.53016e+06	6.31583e+06	8.30544e+06	7.48942e+06	8.12789e+06	7.84082e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	2	2		1.04696e+06	782215	767601	765953	773547
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.27156e+07	9.92865e+07	8.92262e+07	9.53838e+07	9.48151e+07	9.26726e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	4.92897e+07	4.91062e+07	4.98848e+07	4.78082e+07	5.09407e+07	5.06893e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	3.31474e+06	3.4664e+06	3.40663e+06	3.12451e+06	3.60656e+06	3.24311e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.96127e+06	2.56331e+06	2.75764e+06	2.61666e+06	2.28337e+06	2.83097e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	5	5	1.32279e+06	1.4888e+06	1.23574e+06	1.12848e+06	1.15672e+06	1.07669e+06
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		8	8	7.70818e+06	1.46861e+07	7.42467e+06	1.58569e+07	1.57356e+07	7.33514e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1	7.77461e+06	7.31936e+06	6.8575e+06	8.36383e+06	8.7813e+06	8.02509e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.39465e+06	1.0164e+06	1.32134e+06	1.40096e+06	1.535e+06	1.37156e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.54879e+07	1.62128e+07	1.57319e+07	1.51274e+07	1.50186e+07	1.48129e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	8.23348e+06	6.90888e+06	8.11419e+06	7.59726e+06	7.9422e+06	7.75505e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	1	1	976482		1.05486e+06	859703	1.25995e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	2.78179e+07	2.75307e+07	2.86178e+07	2.66867e+07	2.72151e+07	2.85633e+07
P11868	TDCD_ECOLI	tdcD	Propionate kinase	1	1				548508		
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.68056e+07	5.83045e+07	5.90834e+07	5.6668e+07	5.86447e+07	5.75363e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.60206e+07	2.69469e+07	2.59219e+07	2.42393e+07	2.38801e+07	2.44258e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.26748e+06	1.52073e+06	1.10528e+06	1.47794e+06	1.5397e+06	1.07333e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.4142e+07	1.46489e+07	1.44703e+07	1.38358e+07	1.5021e+07	1.45032e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		17	17	1.36445e+07	2.6104e+07	1.32223e+07	2.57955e+07	2.66372e+07	1.31043e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.26474e+07	2.93736e+07	3.1185e+07	2.99881e+07	3.07077e+07	3.31373e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	1	1	7.55346e+06	8.74139e+06		6.10966e+06	8.19869e+06	
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.48294e+07	1.23212e+07	1.55148e+07	1.43508e+07	1.47509e+07	1.58862e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.6272e+08	2.31855e+08	2.60923e+08	2.59802e+08	2.59029e+08	2.66679e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.77275e+06	1.30587e+06	2.40781e+06	2.29782e+06	2.16326e+06	2.14794e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	2.78712e+06	3.32365e+06	3.19036e+06	2.9116e+06	3.26607e+06	3.35694e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	1.32365e+07	1.27847e+07	1.27009e+07	1.20939e+07	1.2226e+07	1.28414e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.68264e+06	7.42442e+06	7.84168e+06	8.5628e+06	8.82464e+06	8.43494e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.72119e+07	1.63673e+07	1.74067e+07	1.69729e+07	1.70494e+07	1.69283e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.76639e+08	1.68119e+08	1.74739e+08	1.74872e+08	1.79119e+08	1.77318e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	4	4	2.33148e+06	2.6776e+06	2.70951e+06	3.12885e+06	2.99122e+06	2.26293e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.8264e+07	2.02646e+07	1.91994e+07	2.0121e+07	2.06354e+07	1.88771e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.56277e+07	2.63794e+07	2.57178e+07	2.51554e+07	2.48013e+07	2.69021e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1		4.11733e+06		2.97887e+06		
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	685500	607345	698404	638748	848645	418122
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	2.00948e+07	1.79411e+07	1.85159e+07	1.8944e+07	1.93718e+07	1.80036e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	9.01937e+06	9.63612e+06	9.73614e+06	8.54588e+06	8.77992e+06	8.93168e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.2463e+07	1.39048e+07	1.39664e+07	1.35092e+07	1.46523e+07	1.43882e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	6	6	1.34355e+06	1.42099e+06	1.19228e+06	856482	1.38586e+06	924658
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	17	1.16776e+08	1.15291e+08	1.15035e+08	1.19155e+08	1.22373e+08	1.15548e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.19732e+07	2.22152e+07	2.1981e+07	2.0799e+07	2.21491e+07	2.15472e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	2.02808e+06	2.19263e+06	1.78344e+06	1.89721e+06	1.89395e+06	1.93384e+06
