Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P09394	P09394		glpQ		6.15791e+06	6.02869e+06	6.0679e+06	6.06284e+06	6.03033e+06	6.08631e+06
P09424	P09424		mtlD		2.51674e+06	2.51428e+06	2.43803e+06	2.5057e+06	2.36469e+06	2.36702e+06
P09546	P09546		putA		824773	819579	772939	795463	825292	811227
P09549	P09549		dedD		1.26054e+06	1.26567e+06	1.28069e+06	1.26507e+06	1.27767e+06	1.25633e+06
P09831	P09831		gltB		2.71969e+06	2.60896e+06	2.67386e+06	2.64477e+06	2.64309e+06	2.65001e+06
P09832	P09832		gltD		3.00537e+06	3.02597e+06	3.13493e+06	3.25219e+06	3.24942e+06	3.27363e+06
P0A698	P0A698		uvrA		2.78666e+06	2.76936e+06	2.73584e+06	2.66145e+06	2.71568e+06	2.76623e+06
P0A6A0	P0A6A0		ubiB		1.78982e+06	1.86388e+06	1.57121e+06	1.67105e+06	1.66067e+06	1.74555e+06
P0A6A3	P0A6A3		ackA		1.39588e+08	1.39198e+08	1.42978e+08	1.41949e+08	1.41141e+08	1.38209e+08
P0A6A8	P0A6A8		acpP		1.58038e+08	1.50447e+08	1.66791e+08	1.61763e+08	1.63519e+08	1.63162e+08
P0A6B4	P0A6B4		alr		2.82523e+06	2.72443e+06	2.7404e+06	2.77248e+06	2.85949e+06	2.60089e+06
P0A6B7	P0A6B7		iscS		1.77099e+07	1.72773e+07	1.76442e+07	1.78277e+07	1.77482e+07	1.78918e+07
P0A6C1	P0A6C1		nfo		1.79438e+06	1.75065e+06	1.92425e+06	1.78876e+06	1.84257e+06	1.87532e+06
P0A6D0	P0A6D0		argR		1.57253e+06	1.61612e+06	1.65573e+06	1.71269e+06	1.68364e+06	1.57331e+06
P0A6D3	P0A6D3		aroA		6.2019e+06	6.42657e+06	5.94898e+06	6.21053e+06	6.08968e+06	5.82201e+06
P0A6D7	P0A6D7		aroK		1.12923e+07	1.12914e+07	1.12989e+07	1.14033e+07	1.14369e+07	1.15158e+07
P0A6E1	P0A6E1		aroL		55334.3	86084.6	112346	104824	58782.4	
P0A6E4	P0A6E4		argG		523316	570263	600776	550876	540277	494603
P0A6E6	P0A6E6		atpC		5.42276e+06	5.38724e+06	5.46223e+06	5.39771e+06	5.44332e+06	5.62203e+06
P0A6E9	P0A6E9		bioD2		5.50172e+06	6.4199e+06	6.40464e+06	5.82502e+06	5.80251e+06	5.48553e+06
P0A6F1	P0A6F1		carA		4.91471e+06	4.89261e+06	4.98073e+06	5.06496e+06	5.0789e+06	4.7933e+06
P0A6F3	P0A6F3		glpK		4.69535e+06	4.60913e+06	4.7157e+06	4.68289e+06	4.7817e+06	4.67035e+06
P0A6F5	P0A6F5		groL		7.65834e+07	7.59337e+07	7.65303e+07	7.80537e+07	7.71722e+07	7.68216e+07
P0A6F9	P0A6F9		groS		7.84696e+07	7.67813e+07	1.04137e+08	8.03001e+07	1.08074e+08	1.046e+08
P0A6G3	P0A6G3		pncC		3.56148e+06	3.67372e+06	3.61337e+06	3.75187e+06	3.4939e+06	3.56827e+06
P0A6G7	P0A6G7		clpP		2.40189e+07	2.35561e+07	2.39215e+07	2.43305e+07	2.34515e+07	2.42546e+07
P0A6H1	P0A6H1		clpX		2.83008e+07	2.85082e+07	2.84691e+07	2.83022e+07	2.82695e+07	2.75513e+07
P0A6H5	P0A6H5		hslU		2.41782e+07	2.40604e+07	2.42917e+07	2.37961e+07	2.46671e+07	2.4179e+07
P0A6H8	P0A6H8		cls		244811	199069	263703	264563	221225	191133
P0A6I0	P0A6I0		cmk		1.13324e+07	1.1241e+07	1.11835e+07	1.12693e+07	1.12729e+07	1.14288e+07
P0A6I3	P0A6I3		coaA		3.35473e+06	3.52624e+06	3.52522e+06	3.47836e+06	3.64597e+06	3.37677e+06
P0A6I6	P0A6I6		coaD		1.07782e+06	1.1489e+06	1.27616e+06	1.21154e+06	1.27935e+06	1.18653e+06
P0A6I9	P0A6I9		coaE		1.29022e+06	1.37385e+06	1.24047e+06	1.32666e+06	1.28366e+06	1.2377e+06
P0A6J1	P0A6J1		cysC		1.47218e+06	1.50597e+06	1.53156e+06	1.43424e+06	1.52559e+06	1.49216e+06
P0A6J8	P0A6J8		ddlA		1.60584e+07	1.62667e+07	1.57218e+07	1.63838e+07	1.58368e+07	1.57856e+07
P0A6K1	P0A6K1		dapF		529511	585831	434249	606279	442055	503892
P0A6K3	P0A6K3		def		1.48221e+07	1.43485e+07	1.46547e+07	1.46404e+07	1.49723e+07	1.48842e+07
P0A6K6	P0A6K6		deoB		1.95536e+07	1.95931e+07	1.98879e+07	1.98404e+07	1.96396e+07	1.97449e+07
P0A6L0	P0A6L0		deoC		1.35967e+07	1.38431e+07	1.39017e+07	1.36611e+07	1.38437e+07	1.36167e+07
P0A6L2	P0A6L2		dapA		3.06467e+07	3.05827e+07	3.12527e+07	3.14157e+07	3.11638e+07	3.12499e+07
P0A6L7	P0A6L7		uxaB		1.48108e+06	1.31017e+06	1.28918e+06	1.52168e+06	1.65784e+06	1.40049e+06
P0A6L9	P0A6L9		hscB		5.26246e+06	5.03288e+06	5.31286e+06	5.11564e+06	5.13255e+06	5.33149e+06
P0A6M4	P0A6M4		dtd		2.37993e+06	2.4057e+06	1.94639e+06	2.33392e+06	2.44095e+06	2.40215e+06
P0A6M8	P0A6M8		fusA		1.15676e+08	1.17195e+08	1.20275e+08	1.18033e+08	1.20254e+08	1.20693e+08
P0A6N4	P0A6N4		efp		7.76304e+07	7.7019e+07	7.66067e+07	7.46797e+07	7.64478e+07	7.66931e+07
P0A6N8	P0A6N8		yeiP		1.38653e+07	1.3687e+07	1.39519e+07	1.42298e+07	1.4386e+07	1.41115e+07
P0A6P1	P0A6P1		tsf		2.25684e+08	2.24118e+08	2.31935e+08	2.31266e+08	2.32698e+08	2.31021e+08
P0A6P5	P0A6P5		der		4.92944e+06	5.07581e+06	4.87204e+06	4.90919e+06	4.88022e+06	4.92304e+06
P0A6P7	P0A6P7		engB		8.85669e+06	8.74472e+06	8.79221e+06	8.7326e+06	8.81274e+06	9.24375e+06
P0A6P9	P0A6P9		eno		1.75143e+08	1.80335e+08	1.8275e+08	1.80627e+08	1.81455e+08	1.8145e+08
P0A6Q3	P0A6Q3		fabA		1.40957e+07	1.4029e+07	1.36349e+07	1.3805e+07	1.38732e+07	1.44864e+07
P0A6Q6	P0A6Q6		fabZ		2.76336e+07	2.81878e+07	2.68143e+07	2.77554e+07	2.64496e+07	2.76424e+07
P0A6R0	P0A6R0		fabH		1.84369e+07	1.83022e+07	1.77751e+07	1.91781e+07	1.7805e+07	1.8283e+07
P0A6R3	P0A6R3		fis		7.89469e+06	7.65756e+06	8.03294e+06	8.3063e+06	8.48385e+06	8.42513e+06
P0A6S0	P0A6S0		flgH		2.49362e+06	2.43054e+06	2.56563e+06	2.5076e+06	2.58363e+06	2.51307e+06
P0A6S7	P0A6S7		gpsA		6.14673e+06	6.23269e+06	6.25935e+06	5.88445e+06	6.04997e+06	6.09681e+06
P0A6T1	P0A6T1		pgi		5.30145e+07	5.31458e+07	5.39102e+07	5.43414e+07	5.36879e+07	5.42552e+07
P0A6T3	P0A6T3		galK		2.77681e+06	2.86293e+06	2.97118e+06	2.87833e+06	3.01222e+06	2.86446e+06
P0A6T5	P0A6T5		folE		4.87356e+06	5.05719e+06	4.98316e+06	4.94787e+06	4.64502e+06	4.63173e+06
P0A6T9	P0A6T9		gcvH		1.4385e+06	1.35362e+06	1.44901e+06	1.43234e+06	1.43405e+06	1.48895e+06
P0A6U3	P0A6U3		mnmG		7.04867e+06	7.02861e+06	7.12716e+06	7.16128e+06	7.17931e+06	7.0692e+06
P0A6U5	P0A6U5		rsmG		5.89571e+06	5.64083e+06	5.70802e+06	5.86242e+06	5.72063e+06	5.82706e+06
P0A6U8	P0A6U8		glgA		3.15716e+06	3.41944e+06	3.16752e+06	3.20877e+06	3.1866e+06	3.04377e+06
P0A6V1	P0A6V1		glgC		7.73366e+06	7.37296e+06	7.6155e+06	7.68899e+06	7.78254e+06	8.03019e+06
P0A6V8	P0A6V8		glk		5.98079e+06	6.08416e+06	6.01148e+06	5.91977e+06	6.01163e+06	5.92215e+06
P0A6W5	P0A6W5		greA		2.51186e+07	2.52525e+07	2.53125e+07	2.457e+07	2.47721e+07	2.52333e+07
P0A6W9	P0A6W9		gshA		4.93384e+06	4.85565e+06	5.14807e+06	4.93892e+06	5.06717e+06	4.92424e+06
P0A6X3	P0A6X3		hfq		1.00023e+06	623996	908292	989346	968349	883129
P0A6X7	P0A6X7		ihfA		5.34062e+07	5.41668e+07	5.31861e+07	5.50368e+07	5.06066e+07	5.05686e+07
P0A6Y1	P0A6Y1		ihfB		8.77832e+06	8.12563e+06	8.1973e+06	8.5383e+06	8.14776e+06	7.91957e+06
P0A6Y5	P0A6Y5		hslO		8.06485e+06	7.82014e+06	7.67716e+06	7.8984e+06	7.78101e+06	7.54493e+06
P0A6Y8	P0A6Y8		dnaK		3.44443e+07	3.44646e+07	3.50364e+07	3.51865e+07	3.50683e+07	3.46651e+07
P0A6Z1	P0A6Z1		hscA		4.40985e+06	4.42841e+06	4.49163e+06	4.40888e+06	4.45512e+06	4.34599e+06
P0A6Z3	P0A6Z3		htpG		2.92785e+07	2.85257e+07	2.8855e+07	2.92634e+07	2.86856e+07	2.91018e+07
P0A6Z6	P0A6Z6		nikR		2.2247e+06	2.17562e+06	2.19894e+06	2.06571e+06	2.05773e+06	2.26658e+06
P0A705	P0A705		infB		2.39146e+07	2.36943e+07	2.41952e+07	2.40422e+07	2.44602e+07	2.46324e+07
P0A707	P0A707		infC		5.14613e+07	5.22542e+07	5.35778e+07	5.32026e+07	5.4129e+07	5.19685e+07
P0A715	P0A715		kdsA		2.35643e+07	2.3736e+07	2.32961e+07	2.35976e+07	2.29708e+07	2.33573e+07
P0A717	P0A717		prs		3.07629e+07	3.21294e+07	3.1646e+07	3.21776e+07	3.16213e+07	3.13542e+07
P0A720	P0A720		tmk		2.80139e+06	2.96567e+06	2.83703e+06	2.8532e+06	2.81188e+06	2.81533e+06
P0A722	P0A722		lpxA		8.72924e+06	8.53902e+06	8.72152e+06	8.72258e+06	8.8296e+06	8.6617e+06
P0A725	P0A725		lpxC		3.62775e+06	3.20506e+06	2.88053e+06	3.34288e+06	3.07137e+06	3.62211e+06
P0A729	P0A729		yceF		1.39472e+07	1.37116e+07	1.42587e+07	1.43538e+07	1.44969e+07	1.46061e+07
P0A731	P0A731		mgsA		4.0455e+06	4.01157e+06	3.88878e+06	4.18118e+06	4.07796e+06	3.43745e+06
P0A734	P0A734		minE		2.7424e+07	2.65265e+07	2.611e+07	2.57962e+07	2.60581e+07	2.70227e+07
P0A738	P0A738		moaC		1.18472e+06	1.17443e+06	1.15698e+06	1.04942e+06	1.10512e+06	1.0839e+06
P0A744	P0A744		msrA		4.05788e+06	3.06686e+06	3.30417e+06	3.85422e+06	3.26995e+06	3.15027e+06
P0A746	P0A746		msrB		1.58761e+06	1.47312e+06	1.82967e+06	1.68872e+06	2.02433e+06	1.94348e+06
P0A749	P0A749		murA		9.70512e+06	9.37564e+06	9.44391e+06	9.69165e+06	9.54097e+06	9.70499e+06
P0A752	P0A752		nadD		527244	580582	542834	544498	573139	579533
P0A759	P0A759		nagB		4.38198e+06	4.10866e+06	4.36108e+06	4.15909e+06	4.2613e+06	4.29002e+06
P0A763	P0A763		ndk		1.41705e+07	1.39473e+07	1.4022e+07	1.3793e+07	1.42685e+07	1.42213e+07
P0A780	P0A780		nusB		1.40128e+07	1.33826e+07	1.31074e+07	1.36097e+07	1.33939e+07	1.37297e+07
P0A784	P0A784		orn		3.58121e+06	3.57859e+06	3.63435e+06	3.45005e+06	3.60835e+06	3.4719e+06
P0A786	P0A786		pyrB		2.53989e+06	2.46637e+06	2.46981e+06	2.43029e+06	2.51746e+06	2.49311e+06
P0A790	P0A790		panD		8.58961e+06	8.14824e+06	8.21131e+06	8.25585e+06	8.3164e+06	8.7657e+06
P0A794	P0A794		pdxJ		6.67924e+06	6.35607e+06	6.5435e+06	6.32215e+06	6.685e+06	6.83251e+06
P0A796	P0A796		pfkA		2.3834e+07	2.36635e+07	2.36946e+07	2.37292e+07	2.3671e+07	2.38029e+07
P0A799	P0A799		pgk		2.12018e+08	2.12773e+08	2.12424e+08	2.15124e+08	2.11987e+08	2.0807e+08
P0A7A2	P0A7A2		gpmB		1.83704e+06	1.62379e+06	1.91343e+06	1.64315e+06	1.71768e+06	1.71289e+06
P0A7A5	P0A7A5		pcm		959482	780245	880125	934968	894823	797045
P0A7A7	P0A7A7		plsB		3.05751e+06	3.1369e+06	2.97183e+06	2.88799e+06	2.96783e+06	3.00011e+06
P0A7A9	P0A7A9		ppa		9.40901e+07	9.26598e+07	9.37801e+07	9.21645e+07	9.25802e+07	9.14892e+07
P0A7B1	P0A7B1		ppk		1.59142e+06	1.63845e+06	1.66876e+06	1.59093e+06	1.71006e+06	1.65983e+06
P0A7B5	P0A7B5		proB		4.67078e+06	4.38513e+06	4.34675e+06	4.37073e+06	4.38297e+06	4.52708e+06
P0A7B8	P0A7B8		hslV		1.54637e+07	1.74369e+07	1.61447e+07	1.68589e+07	1.09441e+07	1.62088e+07
P0A7C2	P0A7C2		lexA		4.88512e+06	5.17189e+06	5.15222e+06	5.06094e+06	5.16419e+06	5.13009e+06
P0A7C6	P0A7C6		pepE		6.30053e+06	6.35252e+06	6.12633e+06	6.16518e+06	6.17778e+06	6.17256e+06
P0A7D1	P0A7D1		pth		6.90547e+06	6.83144e+06	7.09582e+06	6.94186e+06	7.12041e+06	6.89703e+06
P0A7D4	P0A7D4		purA		2.45072e+07	2.47182e+07	2.49004e+07	2.44541e+07	2.43953e+07	2.42708e+07
P0A7D7	P0A7D7		purC		7.56569e+06	7.90753e+06	7.45209e+06	7.73617e+06	7.50258e+06	7.39645e+06
P0A7E1	P0A7E1		pyrD		8.35279e+06	8.03189e+06	8.19815e+06	8.09651e+06	8.33482e+06	8.53642e+06
P0A7E3	P0A7E3		pyrE		5.31335e+06	5.27705e+06	5.28803e+06	5.35146e+06	5.3018e+06	5.35205e+06
P0A7E5	P0A7E5		pyrG		1.66784e+07	1.68057e+07	1.68213e+07	1.63223e+07	1.6837e+07	1.71148e+07
P0A7E9	P0A7E9		pyrH		8.41221e+06	8.39278e+06	8.43132e+06	8.67262e+06	8.59984e+06	8.6647e+06
P0A7F3	P0A7F3		pyrI		2.20362e+06	2.21697e+06	2.19918e+06	2.20803e+06	2.0522e+06	2.18959e+06
P0A7F6	P0A7F6		speD		2.58599e+06	2.52304e+06	2.48852e+06	2.55243e+06	2.60675e+06	2.63961e+06
P0A7F9	P0A7F9		queA		4.21377e+06	4.28195e+06	4.19975e+06	4.26359e+06	4.29894e+06	4.5271e+06
P0A7G2	P0A7G2		rbfA		2.6213e+07	2.67071e+07	2.70716e+07	2.58014e+07	2.71999e+07	2.57731e+07
P0A7G6	P0A7G6		recA		1.1071e+07	1.06956e+07	1.1e+07	1.08175e+07	1.10336e+07	1.1099e+07
P0A7H6	P0A7H6		recR		941595	808366	714159	840103	760492	940686
P0A7I0	P0A7I0		prfA		4.24612e+06	4.1867e+06	4.25718e+06	4.00611e+06	4.13319e+06	4.22766e+06
P0A7I4	P0A7I4		prfC		6.01097e+06	5.94058e+06	5.83518e+06	5.93074e+06	5.81506e+06	5.87166e+06
P0A7I7	P0A7I7		ribA		9.84111e+06	9.80048e+06	1.00913e+07	1.02663e+07	9.97005e+06	9.54826e+06
P0A7J0	P0A7J0		ribB		1.38214e+07	1.36867e+07	1.37759e+07	1.36634e+07	1.38891e+07	1.38152e+07
P0A7J3	P0A7J3		rplJ		5.15524e+08	5.28114e+08	5.19205e+08	5.18703e+08	5.1645e+08	5.12676e+08
P0A7J7	P0A7J7		rplK		1.52674e+08	1.53182e+08	1.52941e+08	1.49318e+08	1.49334e+08	1.54058e+08
P0A7K2	P0A7K2		rplL		2.18053e+08	2.23764e+08	2.06279e+08	2.19946e+08	2.0592e+08	2.06306e+08
P0A7K6	P0A7K6		rplS		6.48878e+07	6.29916e+07	6.52552e+07	6.57943e+07	6.51842e+07	6.5275e+07
P0A7L0	P0A7L0		rplA		1.55837e+08	1.66591e+08	1.63416e+08	1.60528e+08	1.59228e+08	1.55741e+08
P0A7L3	P0A7L3		rplT		3.95753e+07	4.15775e+07	3.84697e+07	3.88581e+07	3.86285e+07	3.85637e+07
P0A7L8	P0A7L8		rpmA		1.36e+08	1.40565e+08	1.40482e+08	1.38197e+08	1.38603e+08	1.38112e+08
P0A7M2	P0A7M2		rpmB		2.2025e+08	2.21344e+08	2.20359e+08	2.12537e+08	2.18777e+08	2.08452e+08
P0A7M6	P0A7M6		rpmC		2.84237e+07	2.96996e+07	2.63913e+07	2.93997e+07	2.57018e+07	2.48635e+07
P0A7M9	P0A7M9		rpmE		1.15747e+08	1.1072e+08	1.16891e+08	1.15767e+08	1.16262e+08	1.16362e+08
P0A7N4	P0A7N4		rpmF		4.58648e+07	4.23037e+07	4.6591e+07	4.56711e+07	4.70093e+07	4.81357e+07
P0A7N9	P0A7N9		rpmG		1.16857e+08	1.20318e+08	1.26288e+08	1.18273e+08	1.27231e+08	1.26894e+08
P0A7P5	P0A7P5		rpmH		2.72065e+07	2.95518e+07	2.86066e+07	2.78728e+07	2.77983e+07	2.70429e+07
P0A7Q1	P0A7Q1		rpmI		1.61105e+07	1.46801e+07	1.77208e+07	1.42503e+07	1.69547e+07	1.88181e+07
P0A7R1	P0A7R1		rplI		3.26037e+08	3.27371e+08	3.39525e+08	3.2622e+08	3.36671e+08	3.34954e+08
P0A7R5	P0A7R5		rpsJ		1.77095e+08	1.72035e+08	1.84939e+08	1.80924e+08	1.82756e+08	1.77435e+08
P0A7R9	P0A7R9		rpsK		1.145e+08	1.13514e+08	1.18811e+08	1.16579e+08	1.2012e+08	1.18305e+08
P0A7S3	P0A7S3		rpsL		8.18754e+07	8.02204e+07	8.16477e+07	8.24109e+07	8.22744e+07	8.20761e+07
P0A7S9	P0A7S9		rpsM		3.98499e+07	4.02818e+07	3.96895e+07	3.96265e+07	3.93331e+07	3.94557e+07
P0A7T3	P0A7T3		rpsP		1.45742e+08	1.46515e+08	1.49182e+08	1.47219e+08	1.48894e+08	1.48475e+08
P0A7T7	P0A7T7		rpsR		4.96232e+07	5.19899e+07	5.27294e+07	5.29837e+07	5.35565e+07	5.44407e+07
P0A7U3	P0A7U3		rpsS		1.54158e+08	1.5769e+08	1.62602e+08	1.56492e+08	1.63823e+08	1.64243e+08
P0A7U7	P0A7U7		rpsT		3.28099e+07	3.29927e+07	3.5828e+07	3.35213e+07	3.60956e+07	3.54869e+07
P0A7V0	P0A7V0		rpsB		1.50428e+08	1.50958e+08	1.55232e+08	1.5338e+08	1.55431e+08	1.55668e+08
P0A7V3	P0A7V3		rpsC		9.76939e+07	9.80966e+07	9.98882e+07	1.00737e+08	1.00162e+08	9.7166e+07
P0A7V8	P0A7V8		rpsD		2.07988e+08	2.13544e+08	2.151e+08	2.11493e+08	2.1252e+08	2.07451e+08
P0A7W1	P0A7W1		rpsE		1.36235e+08	1.40166e+08	1.43169e+08	1.3947e+08	1.43546e+08	1.43549e+08
P0A7W7	P0A7W7		rpsH		4.58919e+07	4.60504e+07	4.81794e+07	4.66682e+07	4.76446e+07	4.91505e+07
P0A7X3	P0A7X3		rpsI		7.33884e+07	7.19371e+07	7.68704e+07	7.29041e+07	7.81546e+07	8.05237e+07
P0A7X6	P0A7X6		rimM		6.88642e+06	6.36854e+06	6.73686e+06	6.77524e+06	6.56662e+06	6.90651e+06
P0A7Y0	P0A7Y0		rnc		1.02146e+07	9.62209e+06	1.04667e+07	1.02237e+07	1.01707e+07	1.02892e+07
P0A7Y8	P0A7Y8		rnpA		1.08196e+06	974831	1.03257e+06	1.01234e+06	1.07452e+06	1.05543e+06
P0A7Z0	P0A7Z0		rpiA		1.93434e+07	1.8889e+07	1.88971e+07	1.89691e+07	1.90147e+07	1.93482e+07
P0A7Z4	P0A7Z4		rpoA		8.53561e+07	8.7056e+07	8.82073e+07	8.72579e+07	8.86902e+07	8.76291e+07
P0A800	P0A800		rpoZ		4.51046e+07	4.41481e+07	4.79356e+07	4.56743e+07	4.75695e+07	4.62763e+07
P0A805	P0A805		frr		3.13427e+07	3.19962e+07	3.05694e+07	3.14292e+07	3.11668e+07	3.01864e+07
P0A809	P0A809		ruvA		646361	696462	747087	605884	656349	645779
P0A812	P0A812		ruvB		1.23201e+06	1.2361e+06	1.24347e+06	1.23162e+06	1.27944e+06	1.19564e+06
P0A817	P0A817		metK		1.90218e+07	1.85841e+07	1.8337e+07	1.9083e+07	1.8921e+07	1.85223e+07
P0A821	P0A821		selA		1.54893e+06	1.5464e+06	1.52361e+06	1.52024e+06	1.52716e+06	1.39452e+06
P0A825	P0A825		glyA		4.09795e+07	4.04807e+07	4.22987e+07	4.15505e+07	4.23084e+07	4.17309e+07
P0A832	P0A832		smpB		4.4494e+06	4.38931e+06	4.33157e+06	4.55661e+06	4.33695e+06	4.47453e+06
P0A836	P0A836		sucC		7.05911e+06	7.16204e+06	7.19292e+06	7.13489e+06	7.16979e+06	6.98199e+06
P0A840	P0A840		surE		1.80127e+06	1.71771e+06	1.80786e+06	1.82162e+06	1.82729e+06	1.88405e+06
P0A843	P0A843		tatE		8.9899e+06	9.53742e+06	8.91521e+06	9.1269e+06	8.83741e+06	8.91847e+06
P0A847	P0A847		tgt		3.41585e+06	3.52844e+06	3.46174e+06	3.5435e+06	3.43952e+06	3.35833e+06
P0A850	P0A850		tig		1.30231e+08	1.31844e+08	1.32576e+08	1.33165e+08	1.33914e+08	1.33083e+08
P0A853	P0A853		tnaA		3.78838e+06	3.92086e+06	3.86245e+06	3.83131e+06	3.8235e+06	3.86844e+06
P0A855	P0A855		tolB		1.52439e+07	1.45521e+07	1.54987e+07	1.49762e+07	1.55798e+07	1.57758e+07
P0A858	P0A858		tpiA		8.6658e+07	8.77202e+07	8.62597e+07	8.82363e+07	8.53791e+07	8.77476e+07
P0A862	P0A862		tpx		2.1084e+07	2.22268e+07	2.08234e+07	2.16865e+07	2.07114e+07	2.11286e+07
P0A867	P0A867		talA		5.13649e+06	5.06945e+06	5.09942e+06	5.0718e+06	4.98145e+06	4.96772e+06
P0A870	P0A870		talB		4.99072e+07	5.01418e+07	5.07177e+07	5.02632e+07	5.04664e+07	4.98742e+07
P0A873	P0A873		trmD		4.34172e+06	4.54758e+06	4.36727e+06	4.45832e+06	4.29148e+06	4.16972e+06
P0A877	P0A877		trpA		1.72816e+06	1.80127e+06	1.79435e+06	1.80851e+06	1.83599e+06	1.70756e+06
P0A879	P0A879		trpB		444546	462155	436765	450571	421256	426493
P0A884	P0A884		thyA		9.4859e+06	9.35693e+06	9.58181e+06	9.15689e+06	9.5263e+06	9.35623e+06
P0A887	P0A887		ubiE		7.78802e+06	7.99432e+06	8.09324e+06	8.09196e+06	8.04964e+06	8.06968e+06
P0A890	P0A890		tusA		970951	1.0095e+06	1.0422e+06	980187	1.0397e+06	948459
P0A894	P0A894		yhbJ		1.8308e+06	1.72594e+06	1.70602e+06	1.70052e+06	1.6907e+06	1.68452e+06
P0A898	P0A898		ybeY		3.57625e+06	3.31566e+06	3.36756e+06	3.56338e+06	3.66312e+06	3.57735e+06
P0A8A0	P0A8A0		yebC		5.36876e+06	5.21167e+06	5.26357e+06	5.32501e+06	5.19978e+06	5.48093e+06
P0A8A2	P0A8A2		yeeN		9.15449e+06	9.54235e+06	9.34301e+06	9.41284e+06	9.27126e+06	8.91883e+06
P0A8A4	P0A8A4		ppsR		2.2441e+06	2.28699e+06	2.08687e+06	2.13943e+06	2.08688e+06	2.22803e+06
P0A8A8	P0A8A8		rimP		2.0245e+07	1.93052e+07	1.76533e+07	1.79526e+07	1.92142e+07	1.7983e+07
P0A8B2	P0A8B2		yfcN		1.56665e+06	1.71275e+06	1.73442e+06	1.61054e+06	1.63649e+06	1.60039e+06
P0A8B5	P0A8B5		ybaB		2.40413e+06	2.58505e+06	2.02733e+06	2.08959e+06	1.84296e+06	2.07936e+06
P0A8C4	P0A8C4		ygfB		3.32257e+06	3.39237e+06	3.16397e+06	3.42015e+06	3.30476e+06	3.45525e+06
P0A8D0	P0A8D0		nrdR		4.34512e+06	4.53372e+06	4.56541e+06	4.64469e+06	4.53727e+06	4.33047e+06
P0A8D3	P0A8D3		yaiI		1.90338e+06	1.92476e+06	1.92281e+06	1.92667e+06	2.04203e+06	1.99797e+06
P0A8D6	P0A8D6		ymdB		1.35373e+06	1.34706e+06	1.3823e+06	1.23044e+06	1.30378e+06	1.23714e+06
P0A8E1	P0A8E1		ycfP		6.82936e+06	6.84698e+06	6.61703e+06	7.14451e+06	6.33236e+06	6.47191e+06
P0A8E7	P0A8E7		yajQ		1.76007e+07	1.78585e+07	1.8029e+07	1.77114e+07	1.79871e+07	1.81831e+07
P0A8F0	P0A8F0		upp		3.45495e+07	3.51219e+07	3.49401e+07	3.54863e+07	3.47003e+07	3.44864e+07
P0A8F4	P0A8F4		udk		7.434e+06	7.55308e+06	7.54838e+06	7.40964e+06	7.14689e+06	7.57356e+06
P0A8F8	P0A8F8		uvrB		6.01142e+06	6.29054e+06	6.16979e+06	5.57414e+06	5.88741e+06	6.30113e+06
P0A8G3	P0A8G3		uxaC		1.48681e+06	1.53263e+06	1.49413e+06	1.50263e+06	1.53579e+06	1.41531e+06
P0A8G6	P0A8G6		wrbA		1.05108e+07	1.01004e+07	1.00846e+07	1.05825e+07	1.05787e+07	1.00918e+07
P0A8G9	P0A8G9		xseB		1.01511e+07	1.0037e+07	9.82108e+06	1.00283e+07	1.00239e+07	9.52784e+06
P0A8H8	P0A8H8		yacG		2.19817e+06	2.12244e+06	2.20317e+06	2.22265e+06	2.21619e+06	2.18933e+06
P0A8I1	P0A8I1		yqgF		1.43843e+06	1.55215e+06	1.48469e+06	1.5446e+06	1.54853e+06	1.48918e+06
P0A8I3	P0A8I3		yaaA		4.3686e+06	4.26976e+06	4.25241e+06	4.29517e+06	4.34784e+06	4.32166e+06
P0A8I5	P0A8I5		trmB		7.27397e+06	6.91745e+06	7.07258e+06	7.37415e+06	6.97732e+06	7.34781e+06
P0A8I8	P0A8I8		rlmH		4.23839e+06	4.24985e+06	4.10606e+06	4.04047e+06	4.0767e+06	4.09159e+06
P0A8J2	P0A8J2		dnaT		1.10927e+06	1.05209e+06	1.25918e+06	1.17468e+06	1.1487e+06	1.20058e+06
P0A8J4	P0A8J4		ybeD		1.30629e+07	1.20157e+07	1.25657e+07	1.25317e+07	1.27156e+07	1.39051e+07
P0A8J8	P0A8J8		rhlB		5.52578e+06	5.38625e+06	5.6913e+06	5.4248e+06	5.78836e+06	5.49341e+06
P0A8K1	P0A8K1		psd		4.69476e+06	4.92836e+06	4.85321e+06	4.72602e+06	4.86288e+06	4.62949e+06
P0A8K5	P0A8K5		yaeP		2.31073e+06	2.22435e+06	2.20416e+06	2.35521e+06	2.39455e+06	2.37978e+06
