Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0ADC1	P0ADC1		lptE		1.22354e+06	1.23742e+06	1.2077e+06	1.23794e+06	1.18579e+06	1.28286e+06
P0ADC3	P0ADC3		lolC		1.88994e+06	1.85384e+06	1.8079e+06	2.06278e+06	1.7768e+06	1.71902e+06
P0ADC6	P0ADC6		lptG		1.38419e+06	1.20806e+06	1.10988e+06	1.13399e+06	1.19277e+06	1.32776e+06
P0ADE4	P0ADE4		tamA		4.54039e+06	4.46672e+06	4.60958e+06	4.49471e+06	4.54902e+06	4.66056e+06
P0ADE6	P0ADE6		ygaU		795564	724154	698689	669076	662932	760041
P0ADE8	P0ADE8		ygfZ		7.26586e+06	7.1189e+06	6.94588e+06	7.40962e+06	7.08058e+06	6.86954e+06
P0ADF6	P0ADF6		edd		2.33329e+06	2.17915e+06	2.1654e+06	2.18939e+06	1.95508e+06	1.94847e+06
P0ADG4	P0ADG4		suhB		1.62065e+07	1.65869e+07	1.56179e+07	1.65964e+07	1.56226e+07	1.56686e+07
P0ADG7	P0ADG7		guaB		3.8359e+07	3.82316e+07	3.77939e+07	3.81224e+07	3.73493e+07	3.69728e+07
P0ADH5	P0ADH5		fimB		1.05837e+06	1.10334e+06	1.10271e+06	1.044e+06	1.0859e+06	998244
P0ADI4	P0ADI4		entB		1.16587e+06	1.25961e+06	1.19565e+06	1.09962e+06	1.11101e+06	1.18961e+06
P0ADI7	P0ADI7		yecD		9.11762e+06	8.51701e+06	8.90397e+06	8.58973e+06	8.6381e+06	8.99667e+06
P0ADK0	P0ADK0		yiaF		1.18238e+07	1.188e+07	1.13342e+07	1.17862e+07	1.17601e+07	1.1942e+07
P0ADK8	P0ADK8		yibL		1.03394e+07	1.01387e+07	9.77053e+06	1.0355e+07	9.70438e+06	9.26865e+06
P0ADN2	P0ADN2		yifE		6.10702e+06	6.32532e+06	6.06126e+06	6.45911e+06	6.04403e+06	5.77083e+06
P0ADP0	P0ADP0		yigB		1.26761e+06	1.36847e+06	1.25956e+06	1.31762e+06	1.31295e+06	1.19135e+06
P0ADP7	P0ADP7		yigP		1.66482e+06	1.49507e+06	1.13268e+06	1.64534e+06	1.24824e+06	1.531e+06
P0ADP9	P0ADP9		yihD		4.6731e+06	4.72042e+06	4.26261e+06	4.71697e+06	4.40264e+06	4.2633e+06
P0ADQ2	P0ADQ2		yiiD		9.40188e+06	9.06644e+06	9.52588e+06	9.55421e+06	1.00335e+07	9.36007e+06
P0ADQ7	P0ADQ7		ygaM		1.35585e+07	1.34309e+07	1.3607e+07	1.3575e+07	1.3289e+07	1.32846e+07
P0ADR6	P0ADR6		rlmM		3.80154e+06	3.66993e+06	3.86286e+06	3.95694e+06	3.65268e+06	3.46165e+06
P0ADR8	P0ADR8		ygdH		5.81227e+06	5.84698e+06	5.74749e+06	5.79184e+06	5.86161e+06	5.86955e+06
P0ADS2	P0ADS2		zapA		1.52726e+07	1.48269e+07	1.57544e+07	1.44027e+07	1.566e+07	1.52557e+07
P0ADS6	P0ADS6		yggE		6.53238e+06	6.64909e+06	6.74481e+06	6.59327e+06	6.75337e+06	6.94008e+06
P0ADS9	P0ADS9		yggN		2.62022e+06	2.60239e+06	2.71408e+06	2.62669e+06	2.79752e+06	2.73236e+06
P0ADT2	P0ADT2		ygiB		988707	1.01863e+06	1.13826e+06	937194	1.05194e+06	1.16589e+06
P0ADT5	P0ADT5		ygiC		3.42357e+06	3.52181e+06	3.45278e+06	3.31869e+06	3.39948e+06	3.37981e+06
P0ADT8	P0ADT8		ygiM		3.52227e+06	3.44261e+06	3.67522e+06	3.52264e+06	3.52138e+06	3.56725e+06
P0ADU2	P0ADU2		ygiN		6.77722e+06	7.32382e+06	7.64814e+06	7.29354e+06	7.43097e+06	7.78914e+06
P0ADU5	P0ADU5		ygiW		7.29395e+06	7.2525e+06	7.20807e+06	7.30174e+06	7.84886e+06	7.33394e+06
P0ADV1	P0ADV1		lptA		3.4877e+06	3.37322e+06	3.53393e+06	3.26618e+06	3.61581e+06	3.4546e+06
P0ADV5	P0ADV5		yhbW		1.07003e+06	1.13073e+06	1.1882e+06	1.03004e+06	1.07076e+06	1.12788e+06
P0ADV7	P0ADV7		mlaC		9.63678e+06	9.39657e+06	8.88801e+06	9.40593e+06	9.07818e+06	9.07306e+06
P0ADW3	P0ADW3		yhcB		3.6353e+07	3.67445e+07	3.65982e+07	3.60828e+07	3.56358e+07	3.69647e+07
P0ADW8	P0ADW8		yheV		1.08327e+06	1.16251e+06	1.37065e+06	967886	1.42074e+06	1.35464e+06
P0ADX1	P0ADX1		yhfA		7.87823e+06	7.72621e+06	7.46705e+06	7.36147e+06	7.67427e+06	7.66536e+06
P0ADX7	P0ADX7		yhhA		251529	234617	185311	228391	196253	157086
P0ADX9	P0ADX9		rsmD		1.32725e+06	1.25228e+06	1.11148e+06	1.36209e+06	1.36448e+06	1.07075e+06
P0ADY1	P0ADY1		ppiD		2.41233e+07	2.40017e+07	2.34665e+07	2.37978e+07	2.38891e+07	2.35469e+07
P0ADY3	P0ADY3		rplN		4.10197e+07	4.07786e+07	4.05793e+07	4.24146e+07	4.17637e+07	3.96813e+07
P0ADY7	P0ADY7		rplP		6.55235e+07	6.45197e+07	6.74591e+07	6.35152e+07	6.74161e+07	6.84159e+07
P0ADZ0	P0ADZ0		rplW		7.8812e+06	8.72586e+06	8.6081e+06	9.11968e+06	8.62068e+06	8.98406e+06
P0ADZ4	P0ADZ4		rpsO		1.73664e+08	1.71442e+08	1.65825e+08	1.71872e+08	1.67685e+08	1.67328e+08
P0ADZ7	P0ADZ7		yajC		1.23449e+07	1.23903e+07	1.43335e+07	1.19721e+07	1.44562e+07	1.54258e+07
P0AE01	P0AE01		trmJ		6.55178e+06	6.72804e+06	6.24889e+06	6.57705e+06	6.42451e+06	6.22952e+06
P0AE06	P0AE06		acrA		2.53084e+07	2.49667e+07	2.45443e+07	2.471e+07	2.42379e+07	2.40632e+07
P0AE08	P0AE08		ahpC		2.2361e+07	2.26374e+07	2.20766e+07	2.27752e+07	2.2603e+07	2.22676e+07
P0AE12	P0AE12		amn		1.17717e+06	1.21009e+06	1.15861e+06	1.19867e+06	1.22575e+06	1.1206e+06
P0AE18	P0AE18		map		9.27343e+06	9.41841e+06	1.00433e+07	9.23636e+06	9.91548e+06	9.88691e+06
P0AE22	P0AE22		aphA		1.81113e+06	1.84655e+06	1.91382e+06	1.74438e+06	1.89467e+06	1.75923e+06
P0AE39	P0AE39		ypdB		1.36417e+06	1.42531e+06	1.51659e+06	1.32742e+06	1.47982e+06	1.59093e+06
P0AE45	P0AE45		ytfL		792658	768212	718801	813699	721027	750469
P0AE48	P0AE48		ytfP		4.96758e+06	5.01327e+06	4.98176e+06	5.08982e+06	5.20685e+06	4.96084e+06
P0AE52	P0AE52		bcp		1.52108e+07	1.49211e+07	1.37059e+07	1.43103e+07	1.39357e+07	1.335e+07
P0AE60	P0AE60		cedA		1.92226e+06	1.82437e+06	1.81785e+06	1.86233e+06	1.78366e+06	1.40514e+06
P0AE67	P0AE67		cheY		1.65298e+06	1.66052e+06	1.60833e+06	1.51608e+06	1.49716e+06	1.59803e+06
P0AE70	P0AE70		mazF		2.07103e+06	1.58017e+06	1.94909e+06	1.78497e+06	1.97366e+06	1.96694e+06
P0AE78	P0AE78		corC		2.65378e+06	2.60487e+06	2.51603e+06	2.553e+06	2.65207e+06	2.51178e+06
P0AE82	P0AE82		cpxA		1.70218e+06	1.66237e+06	1.7127e+06	1.76041e+06	1.74204e+06	1.67783e+06
P0AE85	P0AE85		cpxP		879865	916647	841011	977864	852262	793826
P0AE88	P0AE88		cpxR		4.3802e+06	4.50566e+06	4.12185e+06	4.22927e+06	4.15743e+06	4.16399e+06
P0AE91	P0AE91		creA		3.4514e+06	3.43657e+06	3.56273e+06	3.62161e+06	3.44768e+06	3.68189e+06
P0AEA8	P0AEA8		cysG		1.60426e+06	1.58072e+06	1.83029e+06	1.51531e+06	1.82647e+06	1.92193e+06
P0AEB2	P0AEB2		dacA		7.83329e+06	7.80502e+06	7.98576e+06	7.88889e+06	8.00645e+06	8.08669e+06
P0AEB7	P0AEB7		yoaB		1.17547e+07	1.18008e+07	1.05946e+07	1.24369e+07	1.12591e+07	9.72376e+06
P0AEC0	P0AEC0		yoaE		425851	409893	455149	416301	486078	434698
P0AEC3	P0AEC3		arcB		1.28171e+06	1.20712e+06	1.17507e+06	1.32159e+06	1.10234e+06	1.14864e+06
P0AED0	P0AED0		uspA		1.47272e+07	1.47879e+07	1.65146e+07	1.46087e+07	1.56714e+07	1.74086e+07
P0AED5	P0AED5		uvrY		4.06173e+06	3.93058e+06	4.10754e+06	3.91983e+06	3.96589e+06	3.94065e+06
P0AED7	P0AED7		dapE		7.358e+06	7.30814e+06	7.52139e+06	7.11243e+06	7.73709e+06	7.23889e+06
P0AED9	P0AED9		dcm		541695	432673	344214	528525	420720	457668
P0AEE1	P0AEE1		dcrB		7.96675e+06	7.83724e+06	7.85345e+06	8.1657e+06	7.85109e+06	8.19179e+06
P0AEE3	P0AEE3		degS		1.18635e+06	1.14205e+06	1.17464e+06	1.04447e+06	1.1271e+06	1.13399e+06
P0AEE5	P0AEE5		mglB		2.26065e+06	2.22631e+06	2.46036e+06	2.27108e+06	2.4597e+06	2.50911e+06
P0AEE8	P0AEE8		dam		320700	347448	382896	398209	294615	402051
P0AEF0	P0AEF0		dnaC					6.41018e+06		4.05632e+06
P0AEF4	P0AEF4		dpiA		1.14533e+06	1.09294e+06	1.11887e+06	1.04444e+06	1.20863e+06	1.11611e+06
P0AEG4	P0AEG4		dsbA		3.61932e+06	3.7747e+06	3.63354e+06	3.66457e+06	3.23452e+06	3.46209e+06
P0AEG6	P0AEG6		dsbC		2.52334e+06	2.49345e+06	2.87556e+06	2.67437e+06	2.70712e+06	3.13434e+06
P0AEH1	P0AEH1		rseP		9.59475e+06	9.45679e+06	8.30412e+06	8.67406e+06	8.90772e+06	9.00301e+06
P0AEH3	P0AEH3		elaA		3.18042e+06	3.31384e+06	2.76598e+06	2.98443e+06	2.64106e+06	2.67684e+06
P0AEH5	P0AEH5		elaB		8.47505e+06	8.50272e+06	9.82364e+06	8.61296e+06	9.98785e+06	9.76067e+06
P0AEI1	P0AEI1		miaB		1.22833e+07	1.23203e+07	1.15316e+07	1.23181e+07	1.16492e+07	1.13568e+07
P0AEI4	P0AEI4		rimO		5.19578e+06	5.32022e+06	5.39583e+06	5.14062e+06	5.23512e+06	5.60716e+06
P0AEI6	P0AEI6		nudJ		3.24243e+06	3.25844e+06	3.24228e+06	3.3113e+06	3.41088e+06	3.20969e+06
P0AEJ2	P0AEJ2		entC		520546	497591	493952	605603	595910	618666
P0AEK2	P0AEK2		fabG		9.3893e+07	9.38087e+07	9.32651e+07	9.24247e+07	9.08665e+07	9.05682e+07
P0AEK4	P0AEK4		fabI		6.34867e+07	6.21988e+07	6.21098e+07	6.17685e+07	6.18265e+07	6.09509e+07
P0AEL6	P0AEL6		fepB		2.47397e+06	2.67442e+06	2.8551e+06	2.5167e+06	2.86585e+06	2.93443e+06
P0AEM0	P0AEM0		fkpB		1.99781e+06	2.04161e+06	1.99853e+06	2.0773e+06	1.9799e+06	2.01579e+06
P0AEM4	P0AEM4		flgM		2.23464e+06	2.2176e+06	2.2165e+06	2.248e+06	2.17681e+06	2.23582e+06
P0AEM6	P0AEM6		fliA		2.71435e+06	2.59239e+06	2.7024e+06	2.54232e+06	2.69838e+06	2.55832e+06
P0AEM9	P0AEM9		fliY		7.45201e+06	7.41033e+06	7.61695e+06	7.42087e+06	7.67427e+06	7.68017e+06
P0AEN1	P0AEN1		fre		9.91531e+06	1.00776e+07	9.50902e+06	1.00976e+07	1.00335e+07	9.30194e+06
P0AEN4	P0AEN4		ftsL		1.46009e+06	1.42576e+06	1.37495e+06	1.45946e+06	1.40314e+06	1.20612e+06
P0AEN8	P0AEN8		fucU		6.15695e+06	5.86088e+06	5.53413e+06	5.72377e+06	5.72538e+06	5.52398e+06
P0AEP3	P0AEP3		galU		6.83778e+07	6.70814e+07	6.51389e+07	6.69075e+07	6.59096e+07	6.5526e+07
P0AEQ3	P0AEQ3		glnH		1.27716e+07	1.29346e+07	1.28231e+07	1.24903e+07	1.28954e+07	1.33179e+07
P0AEQ6	P0AEQ6		glnP		4.65054e+06	4.44906e+06	3.98395e+06	4.51096e+06	4.00111e+06	3.93298e+06
P0AES0	P0AES0		gsp		2.7331e+06	2.63881e+06	2.70205e+06	2.65635e+06	2.57915e+06	2.57367e+06
P0AES2	P0AES2		gudD		1.55765e+06	1.76384e+06	1.73868e+06	1.69311e+06	1.78674e+06	1.63361e+06
P0AES4	P0AES4		gyrA		1.46293e+07	1.46974e+07	1.43826e+07	1.48187e+07	1.41619e+07	1.42291e+07
P0AES6	P0AES6		gyrB		9.42603e+06	9.58647e+06	9.34988e+06	9.42426e+06	9.34794e+06	9.26471e+06
P0AET2	P0AET2		hdeB		1.44316e+07	1.4681e+07	1.1609e+07	1.47457e+07	1.30247e+07	1.26969e+07
P0AET8	P0AET8		hdhA		4.01407e+06	3.39396e+06	4.35233e+06	3.4122e+06	3.95566e+06	4.25985e+06
P0AEU0	P0AEU0		hisJ		3.70328e+06	3.56805e+06	3.76903e+06	3.65196e+06	3.73404e+06	3.87798e+06
P0AEU7	P0AEU7		skp		2.41526e+07	2.40792e+07	2.49487e+07	2.33933e+07	2.48313e+07	2.31596e+07
P0AEV1	P0AEV1		hnr		264634	313366	221341	267701	260846	262655
P0AEV4	P0AEV4		hycA		946034	910731	872084	959121	859464	930164
P0AEV7	P0AEV7		hycH		2.394e+06	2.62278e+06	2.05232e+06	2.59957e+06	2.06621e+06	1.67725e+06
P0AEV9	P0AEV9		hycI		427053	385547	295065	326010	335077	271038
P0AEW6	P0AEW6		gsk		2.39731e+06	2.31658e+06	2.25117e+06	2.39051e+06	2.36481e+06	2.23778e+06
P0AEW9	P0AEW9		fruK		1.75993e+07	1.74896e+07	1.68078e+07	1.67944e+07	1.71362e+07	1.66855e+07
P0AEX5	P0AEX5		prkB		2.14316e+06	2.14994e+06	1.99282e+06	2.02448e+06	2.19872e+06	2.00102e+06
P0AEX9	P0AEX9		malE		7.37332e+06	7.53062e+06	6.49007e+06	7.48882e+06	6.64373e+06	6.55843e+06
P0AEY3	P0AEY3		mazG		2.2213e+06	2.24702e+06	2.28448e+06	2.26984e+06	2.28715e+06	2.3341e+06
P0AEY5	P0AEY5		mdaB		2.1739e+06	2.4626e+06	2.69196e+06	1.90044e+06	2.7289e+06	2.82627e+06
P0AEZ3	P0AEZ3		minD		1.20371e+07	1.20923e+07	1.25137e+07	1.20138e+07	1.23864e+07	1.23097e+07
P0AEZ9	P0AEZ9		moaB		1.19081e+07	1.1737e+07	1.1544e+07	1.1884e+07	1.16949e+07	1.1817e+07
P0AF03	P0AF03		mog		1.43532e+07	1.4764e+07	1.33277e+07	1.44599e+07	1.30689e+07	1.33985e+07
P0AF06	P0AF06		motB		882936	835204	847941	692652	866413	872248
P0AF08	P0AF08		mrp		4.44035e+06	4.7414e+06	4.64799e+06	4.47379e+06	4.65523e+06	4.52977e+06
P0AF12	P0AF12		mtnN		1.99408e+07	2.03058e+07	1.91189e+07	1.99626e+07	1.93964e+07	1.95586e+07
P0AF18	P0AF18		nagA		3.16273e+06	3.21612e+06	3.24292e+06	3.20272e+06	3.37485e+06	3.29189e+06
P0AF20	P0AF20		nagC		993295	962060	1.0057e+06	965321	1.00992e+06	1.003e+06
P0AF24	P0AF24		nagD		1.96269e+06	2.0089e+06	2.02438e+06	2.00193e+06	1.94674e+06	1.85817e+06
P0AF26	P0AF26		narJ		1.45938e+06	1.04359e+06	1.45209e+06	1.18901e+06	1.29807e+06	1.17153e+06
P0AF28	P0AF28		narL		7.1864e+06	7.20035e+06	7.36426e+06	7.36839e+06	7.41446e+06	7.42712e+06
P0AF36	P0AF36		zapB		7.17881e+06	6.99786e+06	7.24338e+06	6.7596e+06	7.26331e+06	6.98155e+06
P0AF48	P0AF48		yjbQ		1.08249e+06	1.292e+06	1.12782e+06	1.26555e+06	1.31288e+06	1.25685e+06
P0AF50	P0AF50		yjbR		6.87637e+06	6.3772e+06	6.84293e+06	6.66033e+06	6.88575e+06	6.60453e+06
P0AF52	P0AF52		yjcD		385504	317364	406860	337687	440470	409867
P0AF59	P0AF59		yjdI		707252	699513	663989	807527	682963	715756
P0AF61	P0AF61		yjdK		1.83274e+06	1.81304e+06	1.87156e+06	1.76284e+06	1.58194e+06	1.2687e+06
P0AF63	P0AF63		nsrR		1.51654e+06	1.48419e+06	1.61108e+06	1.56439e+06	1.64158e+06	1.59159e+06
P0AF67	P0AF67		yjeE		3.92816e+06	4.07667e+06	4.07708e+06	3.80966e+06	3.78814e+06	3.91476e+06
P0AF70	P0AF70		yjeI		7.88261e+06	8.00773e+06	7.58809e+06	7.82743e+06	7.55229e+06	8.02272e+06
P0AF90	P0AF90		rraB		7.57791e+06	7.924e+06	7.65518e+06	8.23246e+06	7.32561e+06	7.16184e+06
P0AF93	P0AF93		ridA		1.04841e+08	1.04413e+08	1.11084e+08	1.02025e+08	1.1022e+08	1.03459e+08
P0AF96	P0AF96		tabA		2.9859e+06	2.92128e+06	2.89498e+06	2.60189e+06	2.9243e+06	2.7184e+06
P0AF98	P0AF98		lptF		1.01898e+06	1.03976e+06	1.10415e+06	1.22803e+06	1.22391e+06	1.23704e+06
P0AFA7	P0AFA7		nhaB		609791	534403	508184	521272	532208	443257
P0AFB1	P0AFB1		nlpI		2.08712e+06	2.17217e+06	2.30566e+06	2.17314e+06	2.31378e+06	2.15998e+06
P0AFB5	P0AFB5		glnL		1.04948e+06	1.07675e+06	1.10753e+06	1.18078e+06	1.1453e+06	1.0444e+06
P0AFB8	P0AFB8		glnG		6.86566e+06	7.2989e+06	7.21416e+06	7.26708e+06	7.15974e+06	7.11668e+06
P0AFC0	P0AFC0		nudB		542790	527390	546436	533053	578288	530278
P0AFC3	P0AFC3		nuoA		2.06467e+06	2.06843e+06	2.03002e+06	2.02217e+06	2.13276e+06	2.01729e+06
P0AFC7	P0AFC7		nuoB		7.08732e+06	6.85503e+06	6.78342e+06	6.80752e+06	6.79346e+06	7.12775e+06
P0AFD1	P0AFD1		nuoE		2.45395e+06	2.48441e+06	2.62107e+06	2.38044e+06	2.57585e+06	2.7418e+06
P0AFD4	P0AFD4		nuoH		2.69668e+06	2.48106e+06	2.63177e+06	2.62739e+06	2.60727e+06	2.68995e+06
P0AFD6	P0AFD6		nuoI		8.34669e+06	8.20242e+06	8.58364e+06	8.46983e+06	8.69169e+06	8.17264e+06
P0AFF2	P0AFF2		nupC		732000	808097	672439	748822	716986	593925
P0AFF6	P0AFF6		nusA		1.63516e+07	1.62454e+07	1.61551e+07	1.6501e+07	1.60999e+07	1.60841e+07
P0AFG0	P0AFG0		nusG		1.27891e+07	1.28252e+07	1.40412e+07	1.32825e+07	1.46037e+07	1.37007e+07
P0AFG3	P0AFG3		sucA		9.06825e+06	9.03728e+06	9.15637e+06	9.25092e+06	9.11879e+06	9.26967e+06
P0AFG6	P0AFG6		sucB		9.15399e+06	9.21069e+06	8.9935e+06	9.12394e+06	9.01276e+06	9.0315e+06
P0AFG8	P0AFG8		aceE		7.40303e+07	7.45694e+07	7.21862e+07	7.31717e+07	7.40997e+07	7.16251e+07
P0AFH8	P0AFH8		osmY		2.4354e+07	2.44318e+07	2.45835e+07	2.53341e+07	2.45822e+07	2.38062e+07
P0AFI0	P0AFI0		oxc		3.96694e+06	4.39423e+06	3.36548e+06	4.16306e+06	3.51639e+06	3.2208e+06
P0AFI2	P0AFI2		parC		5.12952e+06	5.0319e+06	5.14458e+06	4.96887e+06	5.05257e+06	5.04513e+06
P0AFI5	P0AFI5		pbpG		2.39229e+06	2.70367e+06	2.42499e+06	2.44942e+06	2.23165e+06	2.24895e+06
P0AFI7	P0AFI7		pdxH		7.4081e+06	7.41579e+06	7.35717e+06	7.01096e+06	7.52398e+06	7.02296e+06
P0AFJ1	P0AFJ1		phnA		1.83745e+06	1.8023e+06	1.84693e+06	1.86455e+06	1.99961e+06	1.93071e+06
P0AFJ5	P0AFJ5		phoB		756052	709746	636077	718076	492445	703683
P0AFJ7	P0AFJ7		pitA		1.84248e+06	1.70197e+06	1.80959e+06	1.75147e+06	1.84618e+06	1.93643e+06
P0AFK0	P0AFK0		pmbA		4.5561e+06	4.62403e+06	4.76642e+06	4.56578e+06	4.74738e+06	4.72131e+06
P0AFK9	P0AFK9		potD		5.18743e+06	5.3074e+06	4.80422e+06	5.13908e+06	4.94896e+06	4.9262e+06
P0AFL3	P0AFL3		ppiA		3.84264e+06	3.82015e+06	4.41857e+06	3.85577e+06	4.23104e+06	4.26522e+06
P0AFL6	P0AFL6		ppx		1.54667e+06	1.52547e+06	1.5445e+06	1.55113e+06	1.60016e+06	1.52103e+06
P0AFM2	P0AFM2		proX		1.74702e+06	1.88026e+06	2.19567e+06	1.88135e+06	2.19115e+06	2.19163e+06
P0AFM6	P0AFM6		pspA		3.73427e+06	3.92233e+06	4.09067e+06	3.95508e+06	4.20286e+06	4.20723e+06
P0AFM9	P0AFM9		pspB		776264	853905	672962	687834	736893	848290
P0AFP4	P0AFP4		ybbO		952811	978561	1.04533e+06	948946	1.02646e+06	1.04163e+06
P0AFP6	P0AFP6		ybgI		1.00101e+07	9.92374e+06	9.91336e+06	1.01017e+07	1.01362e+07	1.00131e+07
P0AFQ7	P0AFQ7		ycfH		5.28523e+06	5.24555e+06	5.50984e+06	5.35583e+06	5.63573e+06	5.27453e+06
P0AFR4	P0AFR4		yciO		6.77893e+06	6.55988e+06	7.14721e+06	6.51459e+06	7.07123e+06	7.35337e+06
P0AFT5	P0AFT5		yehT		2.54455e+06	2.49919e+06	1.69813e+06	2.48895e+06	1.12823e+06	1.42843e+06
P0AFU4	P0AFU4		glrR		860204	769276	762860	865114	839076	887983
P0AFU8	P0AFU8		ribC		9.09115e+06	9.23856e+06	9.23523e+06	9.22612e+06	9.25062e+06	8.67382e+06
P0AFW8	P0AFW8		rof		4.15424e+06	4.01084e+06	4.9507e+06	3.61978e+06	4.92549e+06	4.75425e+06
P0AFX0	P0AFX0		hpf		879091	750177	714860	756805	778124	686017
P0AFX4	P0AFX4		rsd		484302	440385	352647	410760	388448	345249
P0AFX7	P0AFX7		rseA		615533	578405	646482	539720	688661	643371
P0AFX9	P0AFX9		rseB		3.06326e+06	3.15183e+06	3.06679e+06	3.13355e+06	2.95813e+06	3.2557e+06
P0AFY8	P0AFY8		seqA		1.06122e+07	1.07514e+07	1.09863e+07	1.03817e+07	1.06811e+07	1.0734e+07
P0AFZ1	P0AFZ1		sseB		2.47752e+06	2.54679e+06	2.51077e+06	2.52888e+06	2.46263e+06	2.44319e+06
P0AFZ3	P0AFZ3		sspB		8.02798e+06	7.81074e+06	7.90132e+06	7.80313e+06	7.90527e+06	7.75442e+06
P0AG00	P0AG00		wzzE		3.19516e+06	3.02205e+06	3.54712e+06	3.18381e+06	3.37929e+06	3.31022e+06
P0AG07	P0AG07		rpe		1.29772e+07	1.23017e+07	1.25741e+07	1.27617e+07	1.23295e+07	1.19877e+07
P0AG14	P0AG14		sohB		1.34122e+06	1.33211e+06	1.45669e+06	1.27616e+06	1.40107e+06	1.48625e+06
P0AG16	P0AG16		purF		1.03235e+06	1.10291e+06	1.03582e+06	1.02933e+06	1.01179e+06	1.04964e+06
P0AG18	P0AG18		purE		1.39109e+06	1.37369e+06	1.3763e+06	1.34445e+06	1.33344e+06	1.29051e+06
P0AG20	P0AG20		relA		5.12667e+06	5.207e+06	5.48999e+06	5.09888e+06	6.0495e+06	5.4062e+06
P0AG24	P0AG24		spoT		3.88672e+06	3.82483e+06	3.9515e+06	3.6775e+06	3.93722e+06	3.89034e+06
P0AG27	P0AG27		yibN		1.67005e+07	1.68987e+07	1.72215e+07	1.66428e+07	1.71486e+07	1.71496e+07
P0AG30	P0AG30		rho		2.32509e+07	2.33979e+07	2.40003e+07	2.32599e+07	2.35645e+07	2.37438e+07
P0AG40	P0AG40		ribF		2.30047e+06	2.24814e+06	2.14519e+06	2.16901e+06	2.2309e+06	2.28953e+06
P0AG44	P0AG44		rplQ		2.51491e+08	2.51932e+08	2.40128e+08	2.44722e+08	2.4304e+08	2.3371e+08
P0AG48	P0AG48		rplU		1.06265e+08	1.04292e+08	1.00275e+08	1.03213e+08	1.0436e+08	1.00851e+08
P0AG51	P0AG51		rpmD		7.72562e+07	7.79533e+07	7.88896e+07	8.02772e+07	7.33206e+07	7.34983e+07
P0AG55	P0AG55		rplF		9.93087e+07	9.73477e+07	9.43644e+07	9.96129e+07	9.515e+07	9.31634e+07
P0AG59	P0AG59		rpsN		2.62965e+07	2.65332e+07	2.61708e+07	2.63172e+07	2.59541e+07	2.59231e+07
P0AG63	P0AG63		rpsQ		2.55061e+08	2.74363e+08	3.04049e+08	2.74969e+08	3.01758e+08	3.0051e+08
P0AG67	P0AG67		rpsA		3.46229e+08	3.48933e+08	3.34769e+08	3.4817e+08	3.36059e+08	3.35489e+08
P0AG71	P0AG71		rmuC		2.68799e+06	2.07781e+06	1.86319e+06	2.20506e+06	2.06598e+06	2.91578e+06
P0AG78	P0AG78		sbp		836618	853448	859081	858110	945826	942562
P0AG80	P0AG80		ugpB		570862	631634	800644	677281	638882	592535
P0AG82	P0AG82		pstS		2.41797e+06	2.44423e+06	2.50749e+06	2.42077e+06	2.56059e+06	2.39416e+06
P0AG84	P0AG84		yghA		1.67281e+06	408668	564084	340184	527887	493032
P0AG86	P0AG86		secB		2.38307e+07	2.37314e+07	2.31957e+07	2.34044e+07	2.34523e+07	2.43393e+07
P0AG90	P0AG90		secD		2.26118e+07	2.22115e+07	2.30344e+07	2.1969e+07	2.29398e+07	2.3002e+07
P0AG93	P0AG93		secF		1.46844e+06	1.46194e+06	1.59377e+06	1.40388e+06	1.53666e+06	1.29057e+06
P0AG96	P0AG96		secE		1.30196e+06	1.24907e+06	1.17336e+06	1.28051e+06	1.21789e+06	1.25293e+06
P0AG99	P0AG99		secG		9.39236e+06	9.05838e+06	7.74936e+06	9.17355e+06	7.99472e+06	7.71831e+06
P0AGA2	P0AGA2		secY		4.01212e+06	4.1975e+06	4.18467e+06	4.11236e+06	4.20001e+06	4.16985e+06
P0AGB0	P0AGB0		serB		2.46594e+06	2.46669e+06	2.35486e+06	2.36635e+06	2.38018e+06	2.25949e+06
P0AGB6	P0AGB6		rpoE		3.75735e+06	3.84396e+06	3.89311e+06	3.7813e+06	3.94521e+06	3.71067e+06
P0AGC3	P0AGC3		slt		1.29969e+06	1.39219e+06	1.35507e+06	1.29206e+06	1.3814e+06	1.40198e+06
P0AGC7	P0AGC7		smp		615998	577893	634673	614095	657294	609621
P0AGD1	P0AGD1		sodC		968588	831098	963219	898132	803018	756263
P0AGD3	P0AGD3		sodB		8.74803e+07	8.74909e+07	7.97592e+07	8.89025e+07	8.0552e+07	8.21786e+07
