Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09127	P09127		hemX		1.13819e+07	1.07404e+07	1.12026e+07	1.16899e+07	1.12427e+07	1.09864e+07
P09147	P09147		galE		9.60845e+06	9.41978e+06	9.27795e+06	9.51858e+06	9.12186e+06	9.1156e+06
P09148	P09148		galT		1.45382e+06	1.42129e+06	1.31565e+06	1.26148e+06	1.36312e+06	1.23866e+06
P09152	P09152		narG		5.32411e+06	5.35307e+06	5.22425e+06	4.99688e+06	5.15185e+06	5.32173e+06
P09155	P09155		rnd		2.91233e+06	3.00416e+06	2.91359e+06	2.80677e+06	2.6581e+06	2.73174e+06
P09158	P09158		speE		7.03531e+06	7.47079e+06	6.90474e+06	6.94782e+06	7.14207e+06	6.77424e+06
P09169	P09169		ompT		1.46207e+07	1.45938e+07	1.37818e+07	1.37267e+07	1.37637e+07	1.39757e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.34744e+06	2.31162e+06	9.37255e+06	9.45273e+06	9.42169e+06	2.50077e+06
P09323	P09323		nagE		918875	955749	762824	627885	595400	715323
P09348	P09348		motA		908192	920167	974375	896306	924768	1.00061e+06
P09372	P09372		grpE		1.52852e+07	1.54816e+07	1.63764e+07	1.5825e+07	1.56204e+07	1.31218e+07
P09373	P09373		pflB		2.78927e+08	2.80852e+08	2.79828e+08	2.79906e+08	2.77135e+08	2.6414e+08
P09394	P09394		glpQ		5.51677e+06	5.68755e+06	5.6761e+06	5.87205e+06	5.73733e+06	5.69464e+06
P09424	P09424		mtlD		2.12449e+06	2.21771e+06	2.19446e+06	2.19205e+06	2.13956e+06	1.77773e+06
P09546	P09546		putA		1.95359e+06	1.90691e+06	1.80879e+06	1.76827e+06	1.77663e+06	1.77111e+06
P09549	P09549		dedD		1.19427e+06	1.27519e+06	1.34723e+06	1.38644e+06	1.23235e+06	1.30695e+06
P09551	P09551		argT		727706		746271	803425	764272	
P09831	P09831		gltB		3.65596e+06	3.71948e+06	3.5234e+06	3.55567e+06	3.5823e+06	3.63472e+06
P09832	P09832		gltD		2.75469e+06	2.75476e+06	2.85748e+06	2.80153e+06	2.87097e+06	2.83393e+06
P09996	P09996		yidB		499983	427095	628583	615904	534645	408434
P0A698	P0A698		uvrA		2.66793e+06	2.72133e+06	2.69324e+06	2.64572e+06	2.63897e+06	2.4751e+06
P0A6A0	P0A6A0		ubiB		1.3773e+06	1.56345e+06	1.58409e+06	1.63429e+06	1.63932e+06	1.80776e+06
P0A6A3	P0A6A3		ackA		1.09681e+08	1.10301e+08	1.07574e+08	1.05148e+08	1.06171e+08	9.67546e+07
P0A6A8	P0A6A8		acpP		1.52856e+08	1.51365e+08	1.24443e+08	1.22395e+08	1.27766e+08	1.46887e+08
P0A6B4	P0A6B4		alr		3.13811e+06	3.22933e+06	3.13116e+06	3.19969e+06	3.15373e+06	2.92818e+06
P0A6B7	P0A6B7		iscS		1.78997e+07	1.79878e+07	1.67116e+07	1.74187e+07	1.69592e+07	1.56681e+07
P0A6C1	P0A6C1		nfo		2.059e+06	2.15281e+06	2.13488e+06	2.13492e+06	2.00424e+06	2.096e+06
P0A6D0	P0A6D0		argR		1.29751e+06	1.50103e+06	1.52687e+06	1.36135e+06	1.1882e+06	1.61205e+06
P0A6D3	P0A6D3		aroA		4.99527e+06	5.09639e+06	5.45124e+06	5.63844e+06	5.51293e+06	5.36567e+06
P0A6D7	P0A6D7		aroK		7.58702e+06	7.33978e+06	7.21102e+06	7.49786e+06	7.43021e+06	7.20039e+06
P0A6E1	P0A6E1		aroL		51850.5		93792.1	39050.1		39911.3
P0A6E4	P0A6E4		argG		731158	695461	740841	808185	732275	590288
P0A6E6	P0A6E6		atpC		6.92387e+06	6.68628e+06	6.75415e+06	6.49883e+06	6.44126e+06	6.47836e+06
P0A6E9	P0A6E9		bioD2		5.91945e+06	5.94384e+06	5.76217e+06	5.83673e+06	5.78042e+06	5.80598e+06
P0A6F1	P0A6F1		carA		1.0295e+07	1.038e+07	1.01123e+07	1.00496e+07	1.04011e+07	9.68066e+06
P0A6F3	P0A6F3		glpK		5.29028e+06	5.29937e+06	5.19747e+06	5.10866e+06	5.04253e+06	5.16538e+06
P0A6F5	P0A6F5		groL		8.47281e+07	8.41773e+07	8.25625e+07	8.25858e+07	8.14284e+07	7.07144e+07
P0A6F9	P0A6F9		groS		1.06418e+08	9.77851e+07	8.26546e+07	8.42228e+07	7.81536e+07	9.11613e+07
P0A6G3	P0A6G3		pncC		3.15756e+06	3.18492e+06	3.2441e+06	3.10735e+06	2.89225e+06	3.00079e+06
P0A6G7	P0A6G7		clpP		1.89308e+07	1.88433e+07	2.00374e+07	1.89926e+07	1.87069e+07	1.61885e+07
P0A6H1	P0A6H1		clpX		1.73622e+07	1.73886e+07	1.67981e+07	1.71163e+07	1.69953e+07	1.66712e+07
P0A6H5	P0A6H5		hslU		2.2286e+07	2.24004e+07	2.21102e+07	2.17287e+07	2.21073e+07	2.18441e+07
P0A6H8	P0A6H8		cls		655619	613766	626758	620886	573866	654187
P0A6I0	P0A6I0		cmk		1.02104e+07	1.06921e+07	1.07724e+07	1.06211e+07	1.04826e+07	9.80266e+06
P0A6I3	P0A6I3		coaA		3.38665e+06	3.52962e+06	3.34667e+06	3.2376e+06	3.43641e+06	3.3718e+06
P0A6I6	P0A6I6		coaD		997206	890806	764904	724411	844201	1.00194e+06
P0A6I9	P0A6I9		coaE		3.24734e+06	3.11818e+06	2.98156e+06	3.28341e+06	3.26313e+06	2.95358e+06
P0A6J1	P0A6J1		cysC		1.32447e+06	1.28771e+06	1.26023e+06	1.31811e+06	1.35684e+06	1.27322e+06
P0A6J5	P0A6J5		dadA		1.83925e+06	1.76754e+06	2.09549e+06	1.92259e+06	1.71842e+06	925957
P0A6J8	P0A6J8		ddlA		1.20278e+07	1.17408e+07	1.2463e+07	1.24652e+07	1.22762e+07	1.18177e+07
P0A6K1	P0A6K1		dapF		625190	611931	597203	508218	615675	671179
P0A6K3	P0A6K3		def		9.82119e+06	9.53386e+06	9.5016e+06	9.68063e+06	9.77536e+06	9.32111e+06
P0A6K6	P0A6K6		deoB		1.90458e+07	1.86705e+07	1.79682e+07	1.81426e+07	1.86474e+07	1.83255e+07
P0A6L0	P0A6L0		deoC		9.59716e+06	9.77057e+06	9.79263e+06	9.62803e+06	9.55355e+06	8.64262e+06
P0A6L2	P0A6L2		dapA		2.77536e+07	2.78983e+07	2.74433e+07	2.79705e+07	2.7817e+07	2.51567e+07
P0A6L4	P0A6L4		nanA		304449	438413	290889	339536	514091	390774
P0A6L7	P0A6L7		uxaB		1.72018e+06	1.78828e+06	1.6193e+06	1.72373e+06	1.96584e+06	1.65162e+06
P0A6L9	P0A6L9		hscB		5.34873e+06	5.41065e+06	5.04744e+06	5.0879e+06	5.2249e+06	5.06595e+06
P0A6M4	P0A6M4		dtd		2.07021e+06	2.20534e+06	2.34676e+06	2.19402e+06	2.13116e+06	1.82375e+06
P0A6M8	P0A6M8		fusA		1.26107e+08	1.27432e+08	1.24754e+08	1.23508e+08	1.22795e+08	1.18279e+08
P0A6N4	P0A6N4		efp		6.98423e+07	7.73978e+07	7.33496e+07	7.07502e+07	7.20944e+07	8.05579e+07
P0A6N8	P0A6N8		yeiP		1.46726e+07	1.44902e+07	1.44252e+07	1.488e+07	1.48209e+07	1.48365e+07
P0A6P1	P0A6P1		tsf		1.76896e+08	1.7669e+08	1.67937e+08	1.66465e+08	1.68851e+08	1.70505e+08
P0A6P5	P0A6P5		der		4.12541e+06	4.40491e+06	4.64746e+06	4.70612e+06	4.75437e+06	4.30454e+06
P0A6P7	P0A6P7		engB		6.45185e+06	6.58083e+06	6.38929e+06	6.37675e+06	6.3702e+06	6.0954e+06
P0A6P9	P0A6P9		eno		1.43168e+08	1.44968e+08	1.33904e+08	1.35461e+08	1.36166e+08	1.32716e+08
P0A6Q3	P0A6Q3		fabA		1.48921e+07	1.4841e+07	1.37338e+07	1.39164e+07	1.3433e+07	1.4383e+07
P0A6Q6	P0A6Q6		fabZ		2.5225e+07	2.56798e+07	2.69483e+07	2.73231e+07	2.72657e+07	2.62067e+07
P0A6R0	P0A6R0		fabH		1.67983e+07	1.67359e+07	1.66096e+07	1.72432e+07	1.68375e+07	1.6225e+07
P0A6R3	P0A6R3		fis		6.08553e+06	5.89206e+06	6.42501e+06	6.13167e+06	5.95238e+06	5.47973e+06
P0A6S0	P0A6S0		flgH		2.298e+06	2.34606e+06	2.26666e+06	2.28307e+06	2.36193e+06	2.34529e+06
P0A6S5	P0A6S5		ftsB		721216			418968	528219	
P0A6S7	P0A6S7		gpsA		6.4272e+06	6.57046e+06	6.60597e+06	6.58572e+06	6.81213e+06	7.09838e+06
P0A6T1	P0A6T1		pgi		4.43239e+07	4.48274e+07	4.46378e+07	4.43958e+07	4.37374e+07	3.94793e+07
P0A6T3	P0A6T3		galK		6.45911e+06	6.44291e+06	6.332e+06	6.2255e+06	6.20789e+06	6.21192e+06
P0A6T5	P0A6T5		folE		2.8748e+06	2.97615e+06	2.8495e+06	2.95458e+06	2.83151e+06	2.74994e+06
P0A6T9	P0A6T9		gcvH		1.84508e+06	1.82312e+06	1.77268e+06	1.76666e+06	1.99279e+06	2.06532e+06
P0A6U3	P0A6U3		mnmG		6.31974e+06	6.16069e+06	6.06822e+06	6.17476e+06	5.99645e+06	6.46602e+06
P0A6U5	P0A6U5		rsmG		5.06429e+06	4.89283e+06	5.16648e+06	5.28325e+06	5.51947e+06	5.23792e+06
P0A6U8	P0A6U8		glgA		2.99266e+06	2.96988e+06	3.03656e+06	3.00139e+06	2.95284e+06	3.0546e+06
P0A6V1	P0A6V1		glgC		5.79836e+06	5.89599e+06	5.87652e+06	5.72645e+06	5.73867e+06	5.80449e+06
P0A6V8	P0A6V8		glk		9.56083e+06	9.5028e+06	9.94943e+06	9.4697e+06	9.70537e+06	9.83878e+06
P0A6W0	P0A6W0		glsA2		2.65354e+06	2.65281e+06	2.3951e+06	2.12158e+06	2.2255e+06	2.52986e+06
P0A6W3	P0A6W3		mraY		1.3837e+06	1.26595e+06	1.11482e+06	1.33899e+06	1.17e+06	1.31687e+06
P0A6W5	P0A6W5		greA		2.45747e+07	2.5325e+07	2.52492e+07	2.52164e+07	2.43011e+07	2.41308e+07
P0A6W9	P0A6W9		gshA		5.72865e+06	5.71614e+06	5.34024e+06	5.3475e+06	5.51148e+06	5.75842e+06
P0A6X1	P0A6X1		hemA		294975	371125	332402	269885	355871	246044
P0A6X3	P0A6X3		hfq		758407	995404	890702	936246	876072	652710
P0A6X7	P0A6X7		ihfA		1.21313e+07	1.19546e+07	1.23967e+07	1.22515e+07	1.24679e+07	1.22801e+07
P0A6Y1	P0A6Y1		ihfB		1.24908e+07	1.1712e+07	9.81946e+06	1.17184e+07	1.11716e+07	1.15131e+07
P0A6Y5	P0A6Y5		hslO		6.99319e+06	6.88292e+06	6.94783e+06	6.99416e+06	6.83967e+06	7.35045e+06
P0A6Y8	P0A6Y8		dnaK		4.08496e+07	4.11236e+07	4.00777e+07	4.06121e+07	4.00528e+07	3.71899e+07
P0A6Z1	P0A6Z1		hscA		4.89184e+06	4.98828e+06	4.67126e+06	4.6371e+06	4.72897e+06	4.85778e+06
P0A6Z3	P0A6Z3		htpG		2.83738e+07	2.79661e+07	2.78895e+07	2.73627e+07	2.80518e+07	2.63264e+07
P0A6Z6	P0A6Z6		nikR		1.34558e+06	1.41838e+06	1.04727e+06	1.11046e+06	1.21588e+06	1.1191e+06
P0A705	P0A705		infB		1.95097e+07	1.93801e+07	1.96335e+07	1.94109e+07	1.97205e+07	1.81928e+07
P0A707	P0A707		infC		5.5196e+07	5.47431e+07	5.34369e+07	5.33359e+07	4.89111e+07	5.11883e+07
P0A715	P0A715		kdsA		2.20281e+07	2.29649e+07	2.30039e+07	2.31336e+07	2.30633e+07	1.97209e+07
P0A717	P0A717		prs		3.69885e+07	3.80583e+07	3.8502e+07	3.86071e+07	3.80626e+07	3.33347e+07
P0A720	P0A720		tmk		2.65108e+06	2.70157e+06	2.7e+06	2.76684e+06	2.92209e+06	2.58744e+06
P0A722	P0A722		lpxA		8.34984e+06	8.13525e+06	8.15248e+06	7.88459e+06	8.39382e+06	7.83664e+06
P0A725	P0A725		lpxC		551552	552185	347223	701761	572784	678591
P0A729	P0A729		yceF		2.50831e+06	2.31499e+06	2.29013e+06	2.49481e+06	2.21611e+06	2.37146e+06
P0A731	P0A731		mgsA		3.47613e+06	3.73442e+06	3.33235e+06	3.38664e+06	3.50361e+06	3.25041e+06
P0A734	P0A734		minE		3.37901e+07	3.52696e+07	3.33939e+07	3.33362e+07	3.14409e+07	3.29037e+07
P0A738	P0A738		moaC		1.7773e+06	1.69351e+06	1.96726e+06	1.94596e+06	1.82667e+06	1.53019e+06
P0A744	P0A744		msrA		6.71025e+06	6.48874e+06	6.70798e+06	7.0755e+06	6.7117e+06	7.07203e+06
P0A746	P0A746		msrB		989392	979355	952899	926286	843332	837439
P0A749	P0A749		murA		1.28925e+07	1.33448e+07	1.19784e+07	1.28729e+07	1.3055e+07	1.18352e+07
P0A752	P0A752		nadD		580688	586489	555255	530986	492528	235101
P0A759	P0A759		nagB		4.56575e+06	4.22721e+06	4.39187e+06	4.81488e+06	4.91091e+06	5.5344e+06
P0A763	P0A763		ndk		1.36182e+07	1.36229e+07	1.26339e+07	1.29858e+07	1.29303e+07	1.3626e+07
P0A776	P0A776		rppH			307376	284146	352572	297849	410730
P0A780	P0A780		nusB		1.26836e+07	1.28352e+07	1.29563e+07	1.2942e+07	1.28439e+07	1.25081e+07
P0A784	P0A784		orn		2.83478e+06	2.75463e+06	2.66826e+06	2.78172e+06	2.57351e+06	2.73811e+06
P0A786	P0A786		pyrB		2.48862e+06	2.47044e+06	2.42682e+06	2.44967e+06	2.5209e+06	2.34264e+06
P0A790	P0A790		panD		9.36752e+06	9.0023e+06	7.91364e+06	9.26641e+06	8.90347e+06	9.21645e+06
P0A794	P0A794		pdxJ		7.13143e+06	7.33205e+06	6.9537e+06	7.18071e+06	7.03967e+06	6.42465e+06
P0A796	P0A796		pfkA		2.30829e+07	2.28831e+07	2.34299e+07	2.27283e+07	2.29436e+07	1.93516e+07
P0A799	P0A799		pgk		1.65092e+08	1.64561e+08	1.61544e+08	1.63724e+08	1.61292e+08	1.53881e+08
P0A7A2	P0A7A2		gpmB		4.79857e+06	4.67884e+06	4.47925e+06	4.79474e+06	4.51888e+06	3.59471e+06
P0A7A5	P0A7A5		pcm		793851	796495	689249	635811	690079	742909
P0A7A7	P0A7A7		plsB		2.62372e+06	2.65366e+06	2.68869e+06	2.80818e+06	2.68915e+06	2.7303e+06
P0A7A9	P0A7A9		ppa		8.96567e+07	8.87724e+07	8.63303e+07	8.70863e+07	8.21553e+07	8.31662e+07
P0A7B1	P0A7B1		ppk		1.33576e+06	1.30494e+06	1.27559e+06	1.26224e+06	1.36632e+06	1.40587e+06
P0A7B5	P0A7B5		proB		4.88217e+06	4.8721e+06	4.79294e+06	4.90237e+06	4.99615e+06	5.08504e+06
P0A7B8	P0A7B8		hslV		1.47024e+07	1.48958e+07	1.48461e+07	1.4413e+07	1.43461e+07	1.48122e+07
P0A7C2	P0A7C2		lexA		4.4833e+06	4.63974e+06	4.82186e+06	4.71048e+06	4.65318e+06	4.18507e+06
P0A7C6	P0A7C6		pepE		5.5535e+06	5.45136e+06	5.63465e+06	5.48793e+06	5.61355e+06	5.66142e+06
P0A7D1	P0A7D1		pth		5.43872e+06	5.37278e+06	5.24609e+06	5.18164e+06	5.0605e+06	5.04452e+06
P0A7D4	P0A7D4		purA		3.6604e+07	3.65255e+07	3.59001e+07	3.65192e+07	3.66212e+07	3.52484e+07
P0A7D7	P0A7D7		purC		7.03692e+06	7.09808e+06	6.98651e+06	7.07268e+06	7.05708e+06	6.22781e+06
P0A7E1	P0A7E1		pyrD		6.87862e+06	7.0894e+06	7.63188e+06	7.17871e+06	7.22417e+06	7.18505e+06
P0A7E3	P0A7E3		pyrE		4.74407e+06	4.68657e+06	4.9686e+06	4.75949e+06	4.74043e+06	4.61145e+06
P0A7E5	P0A7E5		pyrG		1.71957e+07	1.68878e+07	1.67618e+07	1.64233e+07	1.69443e+07	1.68198e+07
P0A7E9	P0A7E9		pyrH		8.4339e+06	8.14223e+06	7.72417e+06	7.55145e+06	7.54313e+06	6.35534e+06
P0A7F3	P0A7F3		pyrI		2.38648e+06	2.40701e+06	2.47655e+06	2.41825e+06	2.47238e+06	2.05668e+06
P0A7F6	P0A7F6		speD		1.9909e+06	1.95876e+06	1.71009e+06	1.74531e+06	1.86659e+06	1.91663e+06
P0A7F9	P0A7F9		queA		4.23022e+06	4.07991e+06	4.17303e+06	3.80217e+06	3.89942e+06	4.60245e+06
P0A7G2	P0A7G2		rbfA		2.06524e+07	2.02806e+07	1.7578e+07	1.87339e+07	1.85902e+07	1.82519e+07
P0A7G6	P0A7G6		recA		1.07623e+07	1.05337e+07	1.11565e+07	1.12589e+07	1.0888e+07	9.80185e+06
P0A7H6	P0A7H6		recR		731593	708728	775326	771133	884143	838045
P0A7I0	P0A7I0		prfA		4.15149e+06	4.29376e+06	4.47891e+06	4.5986e+06	4.68693e+06	4.11296e+06
P0A7I4	P0A7I4		prfC		5.14303e+06	5.14114e+06	5.01674e+06	4.93544e+06	5.0128e+06	5.11752e+06
P0A7I7	P0A7I7		ribA		9.5581e+06	9.48657e+06	8.47476e+06	8.61256e+06	8.8348e+06	9.11849e+06
P0A7J0	P0A7J0		ribB		1.48076e+07	1.37979e+07	1.28435e+07	1.28982e+07	1.25334e+07	1.40057e+07
P0A7J3	P0A7J3		rplJ		4.82355e+08	4.8836e+08	5.17181e+08	5.11892e+08	5.08376e+08	4.53476e+08
P0A7J7	P0A7J7		rplK		1.40678e+08	1.42008e+08	1.41328e+08	1.42772e+08	1.47743e+08	1.3281e+08
P0A7K2	P0A7K2		rplL		2.04908e+08	2.1679e+08	2.04967e+08	2.11331e+08	2.1394e+08	2.10989e+08
P0A7K6	P0A7K6		rplS		7.00431e+07	7.07963e+07	6.70658e+07	6.70765e+07	6.72113e+07	6.20272e+07
P0A7L0	P0A7L0		rplA		1.61328e+08	1.68163e+08	1.50452e+08	1.48989e+08	1.51291e+08	1.49318e+08
P0A7L3	P0A7L3		rplT		4.30179e+07	4.46807e+07	4.18871e+07	4.08043e+07	4.16277e+07	4.49837e+07
P0A7L8	P0A7L8		rpmA		1.19247e+08	1.21308e+08	1.2335e+08	1.27912e+08	1.23981e+08	9.7361e+07
P0A7M2	P0A7M2		rpmB		7.29844e+07	7.33603e+07	7.78962e+07	7.67068e+07	7.57751e+07	6.70329e+07
P0A7M6	P0A7M6		rpmC		2.43391e+07	2.52687e+07	2.53837e+07	2.67667e+07	2.81026e+07	2.61319e+07
P0A7M9	P0A7M9		rpmE		4.78025e+07	4.70819e+07	4.39742e+07	4.56319e+07	4.21132e+07	3.96806e+07
P0A7N4	P0A7N4		rpmF		4.19203e+07	4.40726e+07	3.80254e+07	3.80269e+07	3.86317e+07	3.58779e+07
P0A7N9	P0A7N9		rpmG		9.12997e+07	8.88046e+07	8.58513e+07	7.51892e+07	8.43618e+07	8.28765e+07
P0A7P5	P0A7P5		rpmH		2.67253e+07	2.75561e+07	2.64903e+07	2.74131e+07	2.64058e+07	2.17965e+07
P0A7Q1	P0A7Q1		rpmI		1.35808e+07	1.48795e+07	1.69163e+07	1.67094e+07	1.57467e+07	1.65416e+07
P0A7R1	P0A7R1		rplI		4.06244e+08	4.19619e+08	3.91805e+08	3.87795e+08	3.92146e+08	4.02791e+08
P0A7R5	P0A7R5		rpsJ		1.71255e+08	1.71752e+08	1.61059e+08	1.58437e+08	1.58758e+08	1.67297e+08
P0A7R9	P0A7R9		rpsK		1.00502e+08	1.02736e+08	9.87318e+07	9.68049e+07	9.91209e+07	7.63416e+07
P0A7S3	P0A7S3		rpsL		7.10067e+07	6.83707e+07	6.38481e+07	5.83565e+07	6.20626e+07	6.79464e+07
P0A7S9	P0A7S9		rpsM		3.796e+07	3.7997e+07	3.83835e+07	3.82539e+07	3.7905e+07	3.48605e+07
P0A7T3	P0A7T3		rpsP		5.22825e+07	5.19809e+07	4.85289e+07	4.80683e+07	4.73271e+07	4.47023e+07
P0A7T7	P0A7T7		rpsR		3.31899e+07	3.42853e+07	3.39525e+07	3.65547e+07	3.60889e+07	3.45187e+07
P0A7U3	P0A7U3		rpsS		8.01605e+07	8.01632e+07	7.69072e+07	7.40496e+07	7.08984e+07	6.4362e+07
P0A7U7	P0A7U7		rpsT		3.03451e+07	2.95879e+07	2.90005e+07	3.04933e+07	3.00746e+07	2.29636e+07
P0A7V0	P0A7V0		rpsB		1.41514e+08	1.44491e+08	1.39861e+08	1.43597e+08	1.39233e+08	1.34055e+08
P0A7V3	P0A7V3		rpsC		9.43167e+07	9.43261e+07	9.32333e+07	9.41073e+07	9.41556e+07	7.91867e+07
P0A7V8	P0A7V8		rpsD		1.97814e+08	1.96006e+08	1.9392e+08	1.96325e+08	1.96681e+08	1.73933e+08
P0A7W1	P0A7W1		rpsE		1.87347e+08	1.89282e+08	1.76948e+08	1.79379e+08	1.79122e+08	1.59579e+08
P0A7W7	P0A7W7		rpsH		5.03764e+07	4.88509e+07	4.84003e+07	4.89832e+07	4.84563e+07	4.501e+07
P0A7X3	P0A7X3		rpsI		8.37384e+07	8.33713e+07	7.90636e+07	7.88008e+07	7.97608e+07	7.72081e+07
P0A7X6	P0A7X6		rimM		7.20749e+06	7.04078e+06	6.9934e+06	7.33351e+06	7.26307e+06	6.30219e+06
P0A7Y0	P0A7Y0		rnc		9.72026e+06	9.89221e+06	9.65134e+06	9.61516e+06	9.416e+06	9.69147e+06
P0A7Y8	P0A7Y8		rnpA		1.73586e+06	1.81394e+06	1.87945e+06	1.78398e+06	1.81807e+06	1.80323e+06
P0A7Z0	P0A7Z0		rpiA		1.88481e+07	1.85502e+07	1.99407e+07	1.962e+07	1.96052e+07	1.75938e+07
P0A7Z4	P0A7Z4		rpoA		1.28418e+08	1.31079e+08	1.25404e+08	1.23769e+08	1.25724e+08	1.22698e+08
P0A800	P0A800		rpoZ		5.33222e+07	5.2167e+07	4.87287e+07	5.08364e+07	5.12113e+07	4.57032e+07
P0A805	P0A805		frr		3.19422e+07	3.24096e+07	3.34509e+07	3.25911e+07	3.32445e+07	2.8702e+07
P0A809	P0A809		ruvA		1.74471e+06	1.37832e+06	1.14224e+06	1.14796e+06	1.33907e+06	1.37182e+06
P0A812	P0A812		ruvB		1.17322e+06	1.18347e+06	1.21264e+06	1.18469e+06	1.28932e+06	1.09466e+06
P0A817	P0A817		metK		2.52411e+07	2.51447e+07	2.54281e+07	2.50768e+07	2.43498e+07	2.37424e+07
P0A821	P0A821		selA		1.24683e+06	1.25646e+06	1.30229e+06	1.32956e+06	1.25164e+06	1.28601e+06
P0A823	P0A823		sfsA		785685	809185	702200	748317	767485	791404
P0A825	P0A825		glyA		3.28667e+07	3.35815e+07	3.20024e+07	3.16394e+07	3.20429e+07	2.89506e+07
P0A832	P0A832		smpB		3.56457e+06	3.27953e+06	3.6953e+06	3.73572e+06	3.44378e+06	2.36748e+06
P0A836	P0A836		sucC		6.99392e+06	7.00786e+06	6.78826e+06	6.7059e+06	6.61853e+06	6.78043e+06
P0A840	P0A840		surE		1.59081e+06	1.56269e+06	1.61595e+06	1.54959e+06	1.56663e+06	1.64301e+06
P0A843	P0A843		tatE		8.24977e+06	8.4856e+06	8.62525e+06	8.58256e+06	8.08325e+06	8.71636e+06
P0A847	P0A847		tgt		3.6406e+06	3.70509e+06	3.53711e+06	3.68368e+06	3.50169e+06	3.39783e+06
P0A850	P0A850		tig		1.43992e+08	1.45687e+08	1.42505e+08	1.4507e+08	1.42329e+08	1.30825e+08
P0A853	P0A853		tnaA		3.41939e+06	3.54553e+06	3.32531e+06	3.32941e+06	3.35616e+06	3.49766e+06
P0A855	P0A855		tolB		1.73199e+07	1.73352e+07	1.59878e+07	1.63329e+07	1.66336e+07	1.65301e+07
P0A858	P0A858		tpiA		8.69408e+07	8.82377e+07	8.94995e+07	8.84694e+07	8.36021e+07	5.62384e+07
P0A862	P0A862		tpx		5.19223e+07	5.21642e+07	5.51557e+07	5.52515e+07	5.55146e+07	5.26965e+07
P0A867	P0A867		talA		4.76024e+06	4.81347e+06	4.63806e+06	4.52141e+06	4.63882e+06	4.79179e+06
P0A870	P0A870		talB		4.8983e+07	4.84485e+07	4.57623e+07	4.69527e+07	4.67477e+07	4.49806e+07
P0A873	P0A873		trmD		3.82466e+06	3.90686e+06	4.09882e+06	4.01484e+06	4.06866e+06	3.67119e+06
P0A877	P0A877		trpA		1.42442e+06	1.45684e+06	1.41231e+06	1.47942e+06	1.45139e+06	1.39462e+06
P0A879	P0A879		trpB		559202	571445	599454	602958	635094	544889
P0A881	P0A881		trpR		2.26292e+06	2.52906e+06	2.15372e+06	2.10582e+06	1.98499e+06	1.97303e+06
P0A884	P0A884		thyA		5.40522e+06	5.43045e+06	5.36018e+06	5.41685e+06	5.38104e+06	5.00103e+06
P0A887	P0A887		ubiE		7.6154e+06	7.64555e+06	7.67437e+06	7.60202e+06	7.79571e+06	7.50358e+06
P0A890	P0A890		tusA		2.08002e+06	2.04574e+06	1.93753e+06	1.9622e+06	1.81222e+06	1.69527e+06
P0A894	P0A894		yhbJ		1.45647e+06	1.48324e+06	1.40923e+06	1.41671e+06	1.39061e+06	1.41344e+06
P0A898	P0A898		ybeY		3.46864e+06	3.56824e+06	3.20897e+06	3.19344e+06	3.0328e+06	3.09734e+06
P0A8A0	P0A8A0		yebC		2.72058e+06	2.53244e+06	2.69301e+06	2.54994e+06	2.80941e+06	2.19949e+06
P0A8A2	P0A8A2		yeeN		8.16474e+06	8.33763e+06	8.2447e+06	8.37231e+06	8.60074e+06	7.68616e+06
P0A8A4	P0A8A4		ppsR		2.1195e+06	2.04482e+06	2.10972e+06	1.93103e+06	1.96906e+06	2.06453e+06
P0A8A8	P0A8A8		rimP		1.90125e+07	1.89697e+07	1.41926e+07	1.4369e+07	1.46102e+07	1.66676e+07
P0A8B2	P0A8B2		yfcN		1.56753e+06	1.75326e+06	1.71557e+06	1.92714e+06	1.33512e+06	1.20287e+06
P0A8B5	P0A8B5		ybaB		1.89742e+06	1.63585e+06	1.47559e+06	1.54006e+06	1.45282e+06	1.48257e+06
P0A8C1	P0A8C1		ybjQ		1.2787e+06	1.23624e+06	1.2601e+06	1.26029e+06	1.20514e+06	1.56966e+06
P0A8C4	P0A8C4		ygfB		3.19088e+06	3.0459e+06	3.04298e+06	3.1291e+06	3.19154e+06	3.10339e+06
P0A8D0	P0A8D0		nrdR		1.39025e+06	1.32819e+06	1.43164e+06	1.33919e+06	1.41819e+06	1.27704e+06
P0A8D3	P0A8D3		yaiI		2.35432e+06	2.29021e+06	2.39522e+06	2.43107e+06	2.3127e+06	2.57483e+06
