Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A6K3	P0A6K3		def		1.46303e+07	1.4043e+07	1.38757e+07	1.41303e+07	1.42789e+07	1.44987e+07
P0A6K6	P0A6K6		deoB		1.71815e+07	1.72996e+07	1.75826e+07	1.77508e+07	1.72649e+07	1.71742e+07
P0A6L0	P0A6L0		deoC		1.17961e+07	1.1445e+07	1.12972e+07	1.15826e+07	1.1629e+07	1.16793e+07
P0A6L2	P0A6L2		dapA		2.24718e+07	2.23803e+07	2.22108e+07	2.25284e+07	2.21877e+07	2.20495e+07
P0A6L4	P0A6L4		nanA		200600	139299	156380	139423	168222	187727
P0A6L7	P0A6L7		uxaB		1.41399e+06	1.36542e+06	1.47098e+06	1.52565e+06	1.39524e+06	1.3782e+06
P0A6L9	P0A6L9		hscB		4.90958e+06	4.86454e+06	5.20474e+06	4.67351e+06	4.93598e+06	5.01427e+06
P0A6M4	P0A6M4		dtd		2.35143e+06	2.12131e+06	2.16796e+06	2.39202e+06	2.15353e+06	2.37858e+06
P0A6M8	P0A6M8		fusA		1.4283e+08	1.38214e+08	1.36894e+08	1.38984e+08	1.41255e+08	1.4166e+08
P0A6N4	P0A6N4		efp		6.81594e+07	6.57038e+07	6.49498e+07	6.64196e+07	6.79336e+07	6.63734e+07
P0A6N8	P0A6N8		yeiP		1.52351e+07	1.48022e+07	1.47039e+07	1.50494e+07	1.49685e+07	1.49856e+07
P0A6P1	P0A6P1		tsf		1.6975e+08	1.65264e+08	1.6265e+08	1.66281e+08	1.67682e+08	1.65209e+08
P0A6P5	P0A6P5		der		4.57762e+06	4.7591e+06	4.71972e+06	4.62254e+06	4.67863e+06	4.63238e+06
P0A6P7	P0A6P7		engB		8.95084e+06	8.59123e+06	8.79608e+06	8.81914e+06	8.58489e+06	8.90521e+06
P0A6P9	P0A6P9		eno		1.77687e+08	1.75441e+08	1.73054e+08	1.75065e+08	1.79469e+08	1.74263e+08
P0A6Q3	P0A6Q3		fabA		1.31873e+07	1.30062e+07	1.29891e+07	1.31674e+07	1.3082e+07	1.35521e+07
P0A6Q6	P0A6Q6		fabZ		1.97113e+07	1.96471e+07	2.03493e+07	1.99825e+07	1.93537e+07	2.01139e+07
P0A6R0	P0A6R0		fabH		1.74564e+07	1.83401e+07	1.86065e+07	1.7936e+07	1.72587e+07	1.71646e+07
P0A6R3	P0A6R3		fis		5.31646e+06	5.12604e+06	5.4011e+06	5.45359e+06	5.0935e+06	5.29329e+06
P0A6S0	P0A6S0		flgH		2.47111e+06	2.50558e+06	2.48815e+06	2.60436e+06	2.5253e+06	2.53049e+06
P0A6S7	P0A6S7		gpsA		6.65674e+06	6.42482e+06	6.33343e+06	6.23855e+06	6.62655e+06	6.28044e+06
P0A6T1	P0A6T1		pgi		3.97009e+07	3.95752e+07	4.00958e+07	4.01664e+07	3.88784e+07	3.94394e+07
P0A6T3	P0A6T3		galK		3.31481e+06	3.27599e+06	3.23356e+06	3.26564e+06	3.33785e+06	3.21871e+06
P0A6T5	P0A6T5		folE		4.89159e+06	4.92267e+06	4.77844e+06	4.90811e+06	4.87608e+06	4.6535e+06
P0A6T9	P0A6T9		gcvH		1.5374e+06	1.46666e+06	1.57054e+06	1.49926e+06	1.60265e+06	1.52617e+06
P0A6U3	P0A6U3		mnmG		6.73112e+06	6.88086e+06	6.78275e+06	6.81316e+06	6.69698e+06	6.68e+06
P0A6U5	P0A6U5		rsmG		5.59675e+06	5.62371e+06	5.73179e+06	5.75736e+06	5.59764e+06	5.73619e+06
P0A6U8	P0A6U8		glgA		2.91355e+06	2.99009e+06	2.96226e+06	2.9841e+06	2.98876e+06	2.83419e+06
P0A6V1	P0A6V1		glgC		7.59923e+06	7.46011e+06	7.36411e+06	7.81896e+06	7.32116e+06	7.61151e+06
P0A6V8	P0A6V8		glk		1.01417e+07	9.99526e+06	1.0016e+07	1.01664e+07	1.01303e+07	1.01425e+07
P0A6W5	P0A6W5		greA		2.36139e+07	2.30578e+07	2.3043e+07	2.3553e+07	2.34825e+07	2.36387e+07
P0A6W9	P0A6W9		gshA		4.66206e+06	4.74354e+06	4.60669e+06	4.64384e+06	4.59787e+06	4.6493e+06
P0A6X3	P0A6X3		hfq		1.05323e+06	1.09092e+06	1.04334e+06	1.05651e+06	1.099e+06	993386
P0A6X7	P0A6X7		ihfA		4.89063e+07	5.03401e+07	4.98508e+07	4.92927e+07	4.87162e+07	4.57345e+07
P0A6Y1	P0A6Y1		ihfB		1.14381e+07	1.26501e+07	1.16542e+07	1.35714e+07	1.07035e+07	9.39029e+06
P0A6Y5	P0A6Y5		hslO		6.5522e+06	6.9202e+06	6.94313e+06	6.83325e+06	6.70884e+06	6.51094e+06
P0A6Y8	P0A6Y8		dnaK		4.0071e+07	4.0218e+07	3.99162e+07	4.04909e+07	4.00208e+07	3.96235e+07
P0A6Z1	P0A6Z1		hscA		4.28635e+06	4.24689e+06	4.08763e+06	4.19707e+06	4.25968e+06	4.13971e+06
P0A6Z3	P0A6Z3		htpG		2.41509e+07	2.42242e+07	2.41062e+07	2.45711e+07	2.41573e+07	2.42341e+07
P0A6Z6	P0A6Z6		nikR		2.06921e+06	1.99835e+06	1.9448e+06	2.14819e+06	2.20235e+06	1.97222e+06
P0A705	P0A705		infB		2.25028e+07	2.2106e+07	2.25549e+07	2.23946e+07	2.19563e+07	2.22652e+07
P0A707	P0A707		infC		4.86735e+07	4.88863e+07	4.82732e+07	4.83307e+07	4.76475e+07	4.7885e+07
P0A715	P0A715		kdsA		2.10251e+07	2.17278e+07	2.15824e+07	2.17135e+07	2.08904e+07	2.06849e+07
P0A717	P0A717		prs		2.58132e+07	2.62655e+07	2.56525e+07	2.6289e+07	2.56044e+07	2.58822e+07
P0A720	P0A720		tmk		2.65439e+06	2.60642e+06	2.62214e+06	2.66298e+06	2.62409e+06	2.6696e+06
P0A722	P0A722		lpxA		8.67823e+06	8.35112e+06	8.49516e+06	8.54112e+06	8.29315e+06	8.39341e+06
P0A729	P0A729		yceF		1.35456e+07	1.39903e+07	1.48503e+07	1.4359e+07	1.31485e+07	1.41605e+07
P0A731	P0A731		mgsA		3.86749e+06	3.83211e+06	3.74559e+06	3.89002e+06	3.988e+06	3.82101e+06
P0A734	P0A734		minE		3.47023e+07	3.46375e+07	3.40849e+07	3.53996e+07	3.4139e+07	3.46961e+07
P0A738	P0A738		moaC		1.05427e+06	1.0667e+06	1.04913e+06	1.06322e+06	1.05039e+06	1.05712e+06
P0A744	P0A744		msrA		6.097e+06	5.22641e+06	6.40978e+06	6.17195e+06	6.03119e+06	5.87214e+06
P0A746	P0A746		msrB		1.83998e+06	1.80397e+06	1.95813e+06	1.87447e+06	1.80865e+06	1.98331e+06
P0A749	P0A749		murA		1.17432e+07	1.16188e+07	1.16469e+07	1.15712e+07	1.19457e+07	1.20297e+07
P0A759	P0A759		nagB		4.02572e+06	3.94255e+06	4.23249e+06	4.22457e+06	3.97682e+06	4.06392e+06
P0A763	P0A763		ndk		1.95325e+07	1.89055e+07	1.91505e+07	1.94454e+07	1.94896e+07	1.99869e+07
P0A780	P0A780		nusB		1.21989e+07	1.20773e+07	1.22914e+07	1.20654e+07	1.20081e+07	1.21372e+07
P0A784	P0A784		orn		2.81127e+06	2.94482e+06	3.01124e+06	2.94945e+06	2.95743e+06	2.82634e+06
P0A786	P0A786		pyrB		2.33382e+06	2.2684e+06	2.2581e+06	2.39872e+06	2.33095e+06	2.19704e+06
P0A790	P0A790		panD		1.00374e+07	9.80613e+06	9.51284e+06	9.70848e+06	9.75702e+06	9.6735e+06
P0A794	P0A794		pdxJ		6.70832e+06	6.4346e+06	6.47584e+06	6.51302e+06	6.82454e+06	6.77339e+06
P0A796	P0A796		pfkA		2.4338e+07	2.4546e+07	2.49762e+07	2.47651e+07	2.42853e+07	2.42471e+07
P0A799	P0A799		pgk		3.73431e+08	3.62561e+08	3.61765e+08	3.60115e+08	3.71768e+08	3.65489e+08
P0A7A2	P0A7A2		gpmB		2.83882e+06	2.5291e+06	2.76206e+06	2.69251e+06	2.66645e+06	2.71782e+06
P0A7A5	P0A7A5		pcm		606847	728498	688538	694293	717587	669515
P0A7A7	P0A7A7		plsB		3.01065e+06	2.98713e+06	3.05869e+06	2.92526e+06	2.93287e+06	2.98621e+06
P0A7A9	P0A7A9		ppa		8.95204e+07	9.29954e+07	8.87614e+07	9.08071e+07	9.04206e+07	8.89883e+07
P0A7B1	P0A7B1		ppk		1.40243e+06	1.47206e+06	1.23225e+06	1.35028e+06	1.36196e+06	1.28339e+06
P0A7B5	P0A7B5		proB		4.58701e+06	4.69541e+06	4.47695e+06	4.52212e+06	4.6012e+06	4.3966e+06
P0A7B8	P0A7B8		hslV		1.47593e+07	1.44766e+07	1.44398e+07	1.45004e+07	1.49957e+07	1.51498e+07
P0A7C2	P0A7C2		lexA		2.99491e+07	2.98296e+07	3.0036e+07	3.05934e+07	3.01499e+07	2.90042e+07
P0A7C6	P0A7C6		pepE		5.76791e+06	5.5824e+06	5.42788e+06	5.6053e+06	5.76035e+06	5.3756e+06
P0A7D1	P0A7D1		pth		5.72432e+06	5.51754e+06	5.38466e+06	5.43315e+06	5.59738e+06	5.5436e+06
P0A7D4	P0A7D4		purA		1.36753e+07	1.41881e+07	1.37434e+07	1.37962e+07	1.39156e+07	1.36597e+07
P0A7D7	P0A7D7		purC		7.01932e+06	7.34744e+06	7.35077e+06	7.31587e+06	7.15852e+06	7.27233e+06
P0A7E1	P0A7E1		pyrD		7.22308e+06	7.12218e+06	7.26526e+06	7.11815e+06	7.13228e+06	7.13467e+06
P0A7E3	P0A7E3		pyrE		5.36904e+06	5.4183e+06	5.27434e+06	5.35546e+06	5.2525e+06	5.26506e+06
P0A7E5	P0A7E5		pyrG		1.58386e+07	1.54741e+07	1.55878e+07	1.54888e+07	1.57828e+07	1.59178e+07
P0A7E9	P0A7E9		pyrH		7.27444e+06	6.83692e+06	7.44961e+06	7.31659e+06	7.35762e+06	7.31008e+06
P0A7F3	P0A7F3		pyrI		1.83436e+06	2.02099e+06	1.96561e+06	2.01187e+06	1.78418e+06	1.81789e+06
P0A7F6	P0A7F6		speD		1.89888e+06	1.9099e+06	1.90274e+06	1.99265e+06	1.85829e+06	1.83314e+06
P0A7F9	P0A7F9		queA		3.53618e+06	3.70708e+06	3.72816e+06	3.79719e+06	3.52756e+06	3.715e+06
P0A7G2	P0A7G2		rbfA		2.66467e+07	2.62198e+07	2.55426e+07	2.54132e+07	2.56421e+07	2.53686e+07
P0A7G6	P0A7G6		recA		1.0503e+07	1.02927e+07	1.02335e+07	1.01503e+07	1.04262e+07	1.06222e+07
P0A7H6	P0A7H6		recR		994920	801980	1.03579e+06	994309	889748	985757
P0A7I0	P0A7I0		prfA		4.0276e+06	4.07878e+06	4.03925e+06	4.07304e+06	3.94206e+06	4.03344e+06
P0A7I4	P0A7I4		prfC		4.15957e+06	4.22483e+06	4.29187e+06	4.2441e+06	4.13327e+06	4.13251e+06
P0A7I7	P0A7I7		ribA		9.21067e+06	9.4491e+06	8.92496e+06	9.39943e+06	9.00823e+06	8.839e+06
P0A7J0	P0A7J0		ribB		1.22999e+07	1.28017e+07	1.27776e+07	1.26856e+07	1.24396e+07	1.23213e+07
P0A7J3	P0A7J3		rplJ		5.31136e+08	5.23708e+08	5.2327e+08	5.18895e+08	5.28682e+08	5.19516e+08
P0A7J7	P0A7J7		rplK		1.42344e+08	1.37862e+08	1.37547e+08	1.34373e+08	1.39672e+08	1.39804e+08
P0A7K2	P0A7K2		rplL		1.43844e+08	1.41757e+08	1.42008e+08	1.42704e+08	1.41903e+08	1.40695e+08
P0A7K6	P0A7K6		rplS		7.02236e+07	6.91203e+07	6.74528e+07	6.85058e+07	7.0459e+07	6.98806e+07
P0A7L0	P0A7L0		rplA		3.53695e+08	3.42275e+08	3.41059e+08	3.4627e+08	3.54346e+08	3.42937e+08
P0A7L3	P0A7L3		rplT		3.65922e+07	3.74019e+07	3.82667e+07	3.82011e+07	3.5713e+07	3.51526e+07
P0A7L8	P0A7L8		rpmA		1.27403e+08	1.27465e+08	1.2476e+08	1.25577e+08	1.34753e+08	1.2875e+08
P0A7M2	P0A7M2		rpmB		2.01633e+08	2.15144e+08	2.10314e+08	2.06574e+08	1.98372e+08	2.02043e+08
P0A7M6	P0A7M6		rpmC		2.04111e+07	2.2482e+07	2.19696e+07	2.32138e+07	2.00012e+07	1.91385e+07
P0A7M9	P0A7M9		rpmE		1.00996e+08	9.71174e+07	9.75479e+07	9.84369e+07	9.97212e+07	1.00883e+08
P0A7N4	P0A7N4		rpmF		3.19115e+07	3.07488e+07	3.28832e+07	3.23511e+07	3.10006e+07	3.24421e+07
P0A7N9	P0A7N9		rpmG		2.88551e+07	2.76496e+07	2.71546e+07	2.74384e+07	2.90389e+07	2.86136e+07
P0A7P5	P0A7P5		rpmH		2.78047e+07	2.88878e+07	2.71183e+07	2.6999e+07	2.77104e+07	2.7173e+07
P0A7Q1	P0A7Q1		rpmI		1.68934e+07	1.43353e+07	1.40698e+07	1.48188e+07	1.56646e+07	1.72535e+07
P0A7R1	P0A7R1		rplI		3.22491e+08	3.10939e+08	3.00731e+08	3.10715e+08	3.2421e+08	3.14475e+08
P0A7R5	P0A7R5		rpsJ		1.69413e+08	1.56817e+08	1.54078e+08	1.57659e+08	1.67917e+08	1.68373e+08
P0A7R9	P0A7R9		rpsK		1.01222e+08	9.95453e+07	1.0132e+08	9.93016e+07	1.01221e+08	1.01745e+08
P0A7S3	P0A7S3		rpsL		8.1836e+07	7.89781e+07	8.08283e+07	8.10778e+07	7.77743e+07	7.98024e+07
P0A7S9	P0A7S9		rpsM		2.90078e+07	2.89408e+07	2.91788e+07	2.937e+07	2.932e+07	2.88632e+07
P0A7T3	P0A7T3		rpsP		1.01357e+08	1.05235e+08	1.02271e+08	1.01874e+08	1.02439e+08	9.91322e+07
P0A7T7	P0A7T7		rpsR		7.71772e+07	6.72202e+07	6.60013e+07	6.67611e+07	7.62359e+07	7.59429e+07
P0A7U3	P0A7U3		rpsS		1.44813e+08	1.35651e+08	1.36303e+08	1.3611e+08	1.41116e+08	1.41945e+08
P0A7U7	P0A7U7		rpsT		2.46037e+07	2.42241e+07	2.49712e+07	2.43621e+07	2.4163e+07	2.38114e+07
P0A7V0	P0A7V0		rpsB		7.82362e+07	7.96501e+07	7.91584e+07	7.9828e+07	7.85671e+07	7.76275e+07
P0A7V3	P0A7V3		rpsC		9.4566e+07	9.49123e+07	9.17392e+07	9.42533e+07	9.39209e+07	9.22414e+07
P0A7V8	P0A7V8		rpsD		2.02906e+08	2.08574e+08	2.0031e+08	2.04703e+08	2.06667e+08	1.97838e+08
P0A7W1	P0A7W1		rpsE		1.22419e+08	1.16399e+08	1.17472e+08	1.16368e+08	1.19942e+08	1.21642e+08
P0A7W7	P0A7W7		rpsH		3.53154e+07	3.50044e+07	3.48592e+07	3.48415e+07	3.57392e+07	3.61015e+07
P0A7X3	P0A7X3		rpsI		7.61105e+07	7.27114e+07	7.13331e+07	7.14411e+07	7.51246e+07	7.64552e+07
P0A7X6	P0A7X6		rimM		5.53085e+06	5.30615e+06	5.43563e+06	5.44662e+06	5.3497e+06	5.44263e+06
P0A7Y0	P0A7Y0		rnc		9.58575e+06	9.58941e+06	9.92828e+06	9.67498e+06	9.76452e+06	1.00399e+07
P0A7Y8	P0A7Y8		rnpA		1.12459e+06	1.15084e+06	1.10932e+06	1.10447e+06	1.03633e+06	1.13753e+06
P0A7Z0	P0A7Z0		rpiA		1.84646e+07	1.78329e+07	1.82565e+07	1.80834e+07	1.81323e+07	1.82054e+07
P0A7Z4	P0A7Z4		rpoA		6.95304e+07	6.78296e+07	6.73378e+07	6.84203e+07	6.94837e+07	6.90218e+07
P0A800	P0A800		rpoZ		4.77835e+07	4.65425e+07	4.51794e+07	4.67103e+07	4.74985e+07	4.67751e+07
P0A805	P0A805		frr		2.70321e+07	2.72527e+07	2.75125e+07	2.78364e+07	2.69894e+07	2.63918e+07
P0A809	P0A809		ruvA		501630	592280	557405	495781	601088	552601
P0A812	P0A812		ruvB		1.07574e+06	1.21288e+06	1.15818e+06	1.13166e+06	1.08169e+06	973029
P0A817	P0A817		metK		1.89768e+07	1.96191e+07	1.96063e+07	1.94584e+07	1.89754e+07	1.82967e+07
P0A821	P0A821		selA		1.69183e+06	1.66596e+06	1.61458e+06	1.7228e+06	1.71425e+06	1.65139e+06
P0A825	P0A825		glyA		3.06746e+07	3.01199e+07	3.06371e+07	3.03868e+07	3.05469e+07	3.07886e+07
P0A832	P0A832		smpB		4.10764e+06	4.23981e+06	4.42329e+06	4.24495e+06	4.20119e+06	4.19482e+06
P0A836	P0A836		sucC		8.9113e+06	9.06679e+06	8.82672e+06	9.07424e+06	9.00957e+06	9.04192e+06
P0A840	P0A840		surE		1.69687e+06	1.71221e+06	1.70865e+06	1.7078e+06	1.68851e+06	1.70753e+06
P0A843	P0A843		tatE		8.69206e+06	9.0457e+06	8.35805e+06	9.1918e+06	8.90818e+06	8.42955e+06
P0A847	P0A847		tgt		3.35e+06	3.45371e+06	3.28645e+06	3.45882e+06	3.3405e+06	3.28265e+06
P0A850	P0A850		tig		1.30181e+08	1.25922e+08	1.25077e+08	1.25716e+08	1.29703e+08	1.30291e+08
P0A853	P0A853		tnaA		3.57656e+06	3.66023e+06	3.47104e+06	3.67305e+06	3.61046e+06	3.47411e+06
P0A855	P0A855		tolB		1.81452e+07	1.75407e+07	1.76129e+07	1.75502e+07	1.74195e+07	1.78329e+07
P0A858	P0A858		tpiA		7.06895e+07	7.00292e+07	7.20214e+07	6.90864e+07	7.08845e+07	7.07089e+07
P0A862	P0A862		tpx		4.25308e+07	4.10592e+07	4.04225e+07	4.0992e+07	4.23652e+07	4.21161e+07
P0A867	P0A867		talA		4.46815e+06	4.53748e+06	4.54562e+06	4.46424e+06	4.54407e+06	4.312e+06
P0A870	P0A870		talB		5.35221e+07	5.35094e+07	5.37983e+07	5.33024e+07	5.30665e+07	5.3044e+07
P0A873	P0A873		trmD		3.71777e+06	3.76711e+06	3.84485e+06	3.78114e+06	3.78412e+06	3.77966e+06
P0A877	P0A877		trpA		1.69518e+06	1.75082e+06	1.70296e+06	1.73242e+06	1.7833e+06	1.64077e+06
P0A879	P0A879		trpB		568002	589422	558811	509596	530902	618852
P0A881	P0A881		trpR		2.98569e+06	3.18304e+06	2.69353e+06	2.93982e+06	2.94473e+06	2.79046e+06
P0A884	P0A884		thyA		7.70228e+06	7.97722e+06	7.94032e+06	8.13818e+06	7.80929e+06	7.95592e+06
P0A887	P0A887		ubiE		1.05327e+07	1.04125e+07	1.02826e+07	1.06438e+07	1.05408e+07	1.04899e+07
P0A890	P0A890		tusA		1.00417e+06	924551	858176	848625	863418	883571
P0A894	P0A894		yhbJ		1.55725e+06	1.55299e+06	1.62771e+06	1.51932e+06	1.56791e+06	1.52976e+06
P0A898	P0A898		ybeY		3.55968e+06	3.37159e+06	3.41807e+06	3.41523e+06	3.46072e+06	3.44038e+06
P0A8A0	P0A8A0		yebC		5.00003e+06	4.73263e+06	5.27813e+06	5.1978e+06	4.93597e+06	5.22028e+06
P0A8A2	P0A8A2		yeeN		9.0061e+06	9.62047e+06	8.94895e+06	9.45278e+06	9.28257e+06	8.93667e+06
P0A8A4	P0A8A4		ppsR		1.9534e+06	1.9349e+06	1.97432e+06	1.98958e+06	1.89134e+06	1.88407e+06
P0A8A8	P0A8A8		rimP		1.98625e+07	2.08394e+07	1.97668e+07	2.13434e+07	1.89028e+07	1.92967e+07
P0A8B2	P0A8B2		yfcN		1.36909e+06	1.38268e+06	1.45307e+06	1.59231e+06	1.33731e+06	1.48178e+06
P0A8B5	P0A8B5		ybaB		1.87554e+06	1.90098e+06	1.96436e+06	1.77833e+06	1.70728e+06	1.93651e+06
P0A8C4	P0A8C4		ygfB		2.96832e+06	3.16377e+06	3.1935e+06	3.15476e+06	2.91299e+06	3.0736e+06
P0A8D0	P0A8D0		nrdR		4.29661e+06	4.22309e+06	4.48436e+06	4.39184e+06	3.98359e+06	4.20405e+06
P0A8D3	P0A8D3		yaiI		1.97972e+06	1.92171e+06	2.00872e+06	1.92462e+06	1.9823e+06	1.86456e+06
P0A8D6	P0A8D6		ymdB		1.40713e+06	1.28975e+06	1.27576e+06	1.24065e+06	1.36787e+06	1.27955e+06
P0A8E1	P0A8E1		ycfP		1.2908e+07	1.29469e+07	1.31059e+07	1.31451e+07	1.24007e+07	1.27816e+07
P0A8E5	P0A8E5		yacL		586057	545814	664786	558404	579856	579810
P0A8E7	P0A8E7		yajQ		1.61854e+07	1.54298e+07	1.53539e+07	1.56958e+07	1.59984e+07	1.57632e+07
P0A8F0	P0A8F0		upp		4.34298e+07	4.28572e+07	4.29996e+07	4.37714e+07	4.36015e+07	4.1527e+07
P0A8F4	P0A8F4		udk		6.79149e+06	7.12968e+06	7.10944e+06	6.7848e+06	6.48364e+06	6.77131e+06
P0A8F8	P0A8F8		uvrB		1.8775e+06	1.95165e+06	1.9778e+06	1.8867e+06	1.9329e+06	1.97953e+06
P0A8G3	P0A8G3		uxaC		1.44822e+06	1.48992e+06	1.35149e+06	1.40044e+06	1.33158e+06	1.39603e+06
P0A8G6	P0A8G6		wrbA		8.50888e+06	8.42095e+06	8.39294e+06	8.57121e+06	8.41754e+06	8.12906e+06
P0A8G9	P0A8G9		xseB		9.14977e+06	9.5432e+06	9.0295e+06	9.00475e+06	9.12069e+06	8.80246e+06
P0A8H8	P0A8H8		yacG		1.92135e+06	2.02684e+06	2.03186e+06	1.95286e+06	1.9819e+06	1.97538e+06
P0A8I1	P0A8I1		yqgF		1.38228e+06	1.55828e+06	1.54535e+06	1.59266e+06	1.42404e+06	1.47821e+06
P0A8I3	P0A8I3		yaaA		3.22609e+06	3.20682e+06	3.34886e+06	3.28623e+06	3.27591e+06	3.29567e+06
P0A8I5	P0A8I5		trmB		6.59219e+06	6.96005e+06	6.95645e+06	7.02423e+06	6.736e+06	6.91555e+06
P0A8I8	P0A8I8		rlmH		3.9461e+06	3.97815e+06	3.83552e+06	3.98296e+06	3.80612e+06	3.86964e+06
P0A8J2	P0A8J2		dnaT		1.31452e+06	1.19727e+06	1.17027e+06	1.0686e+06	1.25349e+06	1.30496e+06
P0A8J4	P0A8J4		ybeD		1.5601e+07	1.5073e+07	1.48371e+07	1.55356e+07	1.55525e+07	1.53818e+07
P0A8J8	P0A8J8		rhlB		5.43732e+06	5.63785e+06	5.59374e+06	5.53963e+06	5.49541e+06	5.4401e+06
P0A8K1	P0A8K1		psd		4.19515e+06	4.3881e+06	4.18363e+06	4.41797e+06	4.49327e+06	4.35079e+06
P0A8K5	P0A8K5		yaeP		2.31507e+06	2.28053e+06	2.48253e+06	2.36468e+06	2.21332e+06	2.59687e+06
P0A8L1	P0A8L1		serS		2.41257e+07	2.48143e+07	2.44577e+07	2.4921e+07	2.43673e+07	2.38291e+07
P0A8M0	P0A8M0		asnS		3.33832e+07	3.3795e+07	3.44076e+07	3.39115e+07	3.31202e+07	3.30382e+07
P0A8M3	P0A8M3		thrS		9.37489e+06	9.45392e+06	9.31189e+06	9.46752e+06	9.38756e+06	9.17764e+06
P0A8M6	P0A8M6		yeeX		1.0251e+07	1.10793e+07	1.07582e+07	1.07498e+07	9.86474e+06	1.05271e+07
P0A8N0	P0A8N0		matP		469620	375170	455423	440095	420045	414587
P0A8N3	P0A8N3		lysS		3.68998e+07	3.64468e+07	3.64549e+07	3.71017e+07	3.69288e+07	3.67262e+07
P0A8N5	P0A8N5		lysU		2.01911e+07	2.02559e+07	2.07209e+07	2.03383e+07	2.00672e+07	2.04628e+07
P0A8N7	P0A8N7		epmA		3.14648e+06	3.14845e+06	3.08094e+06	3.17032e+06	3.03432e+06	2.99916e+06
P0A8P3	P0A8P3		yggX		2.08327e+07	2.17721e+07	2.18332e+07	2.12254e+07	2.12654e+07	2.07986e+07
P0A8Q0	P0A8Q0		frdC		1.94187e+06	2.13294e+06	2.07095e+06	2.06677e+06	2.09703e+06	2.05795e+06
P0A8Q6	P0A8Q6		clpS		1.54024e+06	1.55348e+06	1.5766e+06	1.50086e+06	1.61845e+06	1.57243e+06
P0A8R0	P0A8R0		rraA		1.95976e+07	1.9379e+07	1.87923e+07	1.92318e+07	2.00182e+07	1.95624e+07
P0A8R9	P0A8R9		hdfR		1.03046e+06	1.02765e+06	1.07683e+06	1.04656e+06	1.10183e+06	1.12446e+06
P0A8S1	P0A8S1		iciA		2.67239e+06	2.81145e+06	2.83769e+06	2.85033e+06	2.69974e+06	2.63447e+06
P0A8T1	P0A8T1		prmA		6.56656e+06	6.48347e+06	6.35853e+06	6.65195e+06	6.60238e+06	6.52904e+06
P0A8T7	P0A8T7		rpoC		5.30272e+07	5.33163e+07	5.32888e+07	5.30745e+07	5.31803e+07	5.31337e+07
P0A8U0	P0A8U0		syd		671449	739219	673720	715192	700604	616350
P0A8U6	P0A8U6		metJ		8.0994e+06	8.24339e+06	8.33276e+06	8.28344e+06	7.99512e+06	7.90304e+06
P0A8V2	P0A8V2		rpoB		6.95877e+07	6.83661e+07	6.94019e+07	7.01325e+07	6.96093e+07	6.95276e+07
P0A8V6	P0A8V6		fadR		6.82058e+06	6.84296e+06	7.04531e+06	7.04917e+06	7.02491e+06	6.681e+06
P0A8W0	P0A8W0		nanR		2.40989e+06	2.3868e+06	2.32477e+06	2.36818e+06	2.26225e+06	2.30038e+06
P0A8W2	P0A8W2		slyA		8.357e+06	8.44675e+06	8.12763e+06	8.40846e+06	8.6356e+06	8.03937e+06
P0A8W5	P0A8W5		yqgE		2.06467e+06	2.20405e+06	2.22693e+06	2.30591e+06	2.146e+06	1.99012e+06
P0A8W8	P0A8W8		yfbU		1.72101e+07	1.72276e+07	1.78142e+07	1.73621e+07	1.71136e+07	1.74062e+07
P0A8X0	P0A8X0		yjgA		7.66806e+06	7.77814e+06	7.73138e+06	7.68192e+06	7.7069e+06	7.71307e+06
P0A8X2	P0A8X2		yceI		1.10172e+06	1.18441e+06	1.16391e+06	1.14858e+06	1.14396e+06	1.12706e+06
P0A8Y1	P0A8Y1		yjjG		1.63534e+06	1.5501e+06	1.53663e+06	1.63047e+06	1.63899e+06	1.63833e+06
P0A8Y3	P0A8Y3		yihX		2.53242e+06	2.53211e+06	2.54088e+06	2.57812e+06	2.50753e+06	2.48099e+06
P0A8Y5	P0A8Y5		yidA		5.06151e+06	4.85189e+06	4.89322e+06	4.81618e+06	4.71576e+06	5.04934e+06
P0A8Z0	P0A8Z0		yciA		1.92318e+06	1.81079e+06	1.78391e+06	1.97949e+06	1.957e+06	1.82963e+06
P0A8Z3	P0A8Z3		ybgC		1.45165e+06	1.58807e+06	1.283e+06	1.40036e+06	1.21188e+06	1.02788e+06
P0A8Z7	P0A8Z7		yqiA		414250	398700	410434	404416	448775	395459
P0A901	P0A901		blc		1.07294e+06	1.06768e+06	1.17715e+06	1.06726e+06	1.09557e+06	1.22101e+06
