Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P33937	P33937		napA		5.05928e+06	4.98146e+06	4.88907e+06	4.9959e+06	4.90706e+06	4.77925e+06
P34209	P34209		ydcF		1.10638e+06	1.11577e+06	1.02678e+06	1.05002e+06	1.07586e+06	1.2652e+06
P35340	P35340		ahpF		1.01897e+07	1.05e+07	1.0631e+07	1.01691e+07	1.01288e+07	9.74875e+06
P36548	P36548		amiA		1.81061e+06	1.92284e+06	1.47086e+06	1.72544e+06	1.64616e+06	1.71473e+06
P36553	P36553		hemF		807945	888747		877730	892682	906908
P36566	P36566		smtA		3.33857e+06	2.66159e+06	2.82629e+06	3.31991e+06	3.29082e+06	2.41267e+06
P36649	P36649		cueO		2.08239e+06	2.16327e+06	2.46778e+06	2.27707e+06	2.18309e+06	2.65839e+06
P36659	P36659		cbpA		3.6906e+06	4.04565e+06	3.77749e+06	3.86301e+06	3.54379e+06	3.59045e+06
P36672	P36672		treB		1.41912e+06	1.37545e+06	1.36663e+06	1.39607e+06	1.33038e+06	1.45664e+06
P36673	P36673		treR		923733	877376	977680	874289	939837	797958
P36680	P36680		zapD		3.06167e+06	3.35301e+06	3.26667e+06	3.26938e+06	3.06303e+06	3.30346e+06
P36683	P36683		acnB		1.09487e+07	1.07217e+07	1.09857e+07	1.10701e+07	1.11211e+07	1.07012e+07
P36767	P36767		rdgC		5.77461e+06	5.26578e+06	5.41642e+06	5.63337e+06	5.79218e+06	5.293e+06
P36771	P36771		lrhA		3.24524e+06	2.44127e+06	2.80181e+06	3.09488e+06	3.06886e+06	2.44886e+06
P36879	P36879		yadG		1.96217e+06	2.19069e+06	2.25355e+06	1.94362e+06	1.82243e+06	2.10842e+06
P36928	P36928		yegD		1.74987e+06	1.83855e+06	1.84616e+06	1.80932e+06	1.77454e+06	1.9049e+06
P36929	P36929		rsmB		3.37534e+06	2.92687e+06	3.1963e+06	3.17829e+06	3.42286e+06	3.27897e+06
P36938	P36938		pgm		8.2135e+06	8.09444e+06	7.97521e+06	8.25245e+06	8.03927e+06	7.67379e+06
P36979	P36979		rlmN		3.59334e+06	3.53186e+06	3.54007e+06	3.49929e+06	3.49551e+06	3.52634e+06
P36999	P36999		rlmA		1.09907e+06	1.15175e+06	1.05334e+06	1.1036e+06	1.07258e+06	889598
P37005	P37005		lasT		3.70594e+06	3.81353e+06	3.92007e+06	3.69216e+06	3.68263e+06	3.99141e+06
P37024	P37024		hrpB		642497	585874	663897	666225	673215	468154
P37025	P37025		ligT		327132	317079	331118	337546	341255	199339
P37028	P37028		btuF		786495	773143	739474	729327	699896	704943
P37051	P37051		purU		6.22154e+06	6.20707e+06	6.02148e+06	6.33912e+06	5.84862e+06	6.43955e+06
P37095	P37095		pepB		1.48935e+07	1.49272e+07	1.49113e+07	1.47227e+07	1.48606e+07	1.34269e+07
P37128	P37128		nudK		1.05843e+06	1.21381e+06	1.18075e+06	1.05507e+06	1.14757e+06	1.16977e+06
P37177	P37177		ptsP		1.06857e+06	972208	1.01781e+06	1.01595e+06	1.06936e+06	1.14305e+06
P37182	P37182		hybD		4.09786e+06	3.94013e+06	3.89857e+06	3.82914e+06	3.86677e+06	3.66441e+06
P37194	P37194		slp		5.04489e+07	5.04596e+07	4.99509e+07	5.00945e+07	4.82177e+07	4.77124e+07
P37197	P37197		yhjA				490037	370684	337998	381893
P37329	P37329		modA		4.40464e+06	4.09343e+06	4.01738e+06	4.22945e+06	4.29965e+06	3.81389e+06
P37330	P37330		glcB		3.88413e+06	3.90849e+06	3.88528e+06	3.80084e+06	3.86437e+06	3.38526e+06
P37342	P37342		yjjI		3.93149e+06	4.0809e+06	3.97948e+06	3.95672e+06	3.73221e+06	3.74889e+06
P37349	P37349		dhaM		4.19612e+06	4.27144e+06	4.19314e+06	4.19762e+06	4.10367e+06	3.83062e+06
P37355	P37355		menH		636294	626970	731572	703297	599670	655417
P37440	P37440		ucpA		7.06682e+06	6.76867e+06	7.03665e+06	6.90518e+06	7.01903e+06	6.04194e+06
P37590	P37590		pmrD		2.31176e+06	1.79971e+06	2.40835e+06	2.74999e+06	2.40171e+06	1.76831e+06
P37613	P37613		yhhK		4.98373e+06	4.7883e+06	4.68139e+06	4.82746e+06	5.11854e+06	4.49178e+06
P37617	P37617		zntA		1.75444e+06	1.68462e+06	1.76753e+06	1.75836e+06	1.76645e+06	1.6977e+06
P37626	P37626		yhiI		2.0853e+06	2.12224e+06	2.14983e+06	2.04113e+06	2.06108e+06	2.00118e+06
P37631	P37631		yhiN		1.32156e+06	1.28e+06	1.27311e+06	1.25321e+06	1.24576e+06	1.40274e+06
P37634	P37634		rlmJ		3.41352e+07	3.38379e+07	3.35831e+07	3.23732e+07	3.28032e+07	2.88016e+07
P37636	P37636		mdtE		3.70891e+06	3.8453e+06	3.83095e+06	3.78465e+06	3.757e+06	3.66942e+06
P37637	P37637		mdtF		1.53465e+06	1.5316e+06	1.39961e+06	1.50156e+06	1.62999e+06	1.35782e+06
P37645	P37645		yhjG		179830	160501	210789	157405	154012	118783
P37646	P37646		yhjH		600626	622464	576865	564393	528538	585096
P37647	P37647		kdgK		2.01592e+06	2.15719e+06	2.1223e+06	1.9812e+06	2.09025e+06	2.23179e+06
P37648	P37648		yhjJ		4.31495e+06	4.53643e+06	4.23874e+06	4.29938e+06	4.09271e+06	4.29679e+06
P37650	P37650		bcsC		1.30352e+06	1.4049e+06	1.38336e+06	1.33726e+06	1.38138e+06	1.45e+06
P37651	P37651		bcsZ		2.13823e+07	2.23382e+07	2.19529e+07	2.07668e+07	2.11781e+07	2.26061e+07
P37652	P37652		bcsB		3.87516e+06	3.73974e+06	3.67285e+06	3.80783e+06	3.73148e+06	3.83456e+06
P37655	P37655		bcsQ		2.95539e+06	2.9091e+06	2.95858e+06	2.69876e+06	2.73922e+06	3.10996e+06
P37657	P37657		bcsE		1.33343e+06	1.27829e+06	1.32091e+06	1.32937e+06	1.44118e+06	1.29896e+06
P37659	P37659		bcsG		45091.9	43653.8	64347		46028.6	
P37665	P37665		yiaD		5.56109e+06	5.32791e+06	5.5159e+06	5.47469e+06	5.72272e+06	5.31133e+06
P37666	P37666		ghrB		1.14552e+07	1.13812e+07	1.13679e+07	1.13969e+07	1.11104e+07	1.06719e+07
P37671	P37671		yiaJ		228186	225120	227976	155918	182229	157021
P37673	P37673		yiaL		1.27303e+06	1.24461e+06	1.31355e+06	1.33119e+06	1.36827e+06	1.11234e+06
P37676	P37676		yiaO		3.86164e+06	4.22822e+06	4.18487e+06	3.83806e+06	4.07087e+06	3.5123e+06
P37685	P37685		aldB		1.50296e+06	1.2945e+06	1.27309e+06	1.41299e+06	1.6471e+06	1.38831e+06
P37689	P37689		gpmI		2.35948e+07	2.39684e+07	2.36974e+07	2.30684e+07	2.40044e+07	2.23784e+07
P37690	P37690		envC		6.16439e+06	6.46393e+06	6.40362e+06	6.43911e+06	6.21258e+06	5.9344e+06
P37692	P37692		rfaF		2.90166e+06	2.90129e+06	2.88764e+06	2.87193e+06	2.91935e+06	2.95265e+06
P37765	P37765		rluB		4.6836e+06	4.79652e+06	4.66825e+06	4.63368e+06	4.80453e+06	4.6551e+06
P37773	P37773		mpl		8.5098e+06	8.62593e+06	8.54272e+06	8.59053e+06	8.48299e+06	7.95302e+06
P37902	P37902		gltI		2.34103e+06	2.21938e+06	2.18928e+06	2.36029e+06	2.36291e+06	2.13697e+06
P37903	P37903		uspF		9.04802e+06	8.63678e+06	8.75535e+06	8.77417e+06	8.75554e+06	8.98197e+06
P37908	P37908		yfjD		793442	650612	694433	773636	821964	667458
P38038	P38038		cysJ		4.01354e+06	3.94518e+06	3.9332e+06	3.98908e+06	3.93757e+06	3.96313e+06
P38134	P38134		etk		5.22456e+06	5.11286e+06	5.12067e+06	5.19057e+06	5.23342e+06	5.27661e+06
P38489	P38489		nfnB		6.23973e+06	6.39179e+06	6.22716e+06	6.19964e+06	6.12302e+06	5.5301e+06
P38506	P38506		ygdG		1.20072e+06	1.03895e+06	1.11539e+06	1.17691e+06	1.11559e+06	1.26557e+06
P38521	P38521		yggL		565691	851594	706154	623974	650300	849442
P39099	P39099		degQ		5.78489e+06	5.62836e+06	5.55723e+06	5.7755e+06	5.80353e+06	5.52806e+06
P39160	P39160		uxuB		1.39392e+06	1.36899e+06	1.40539e+06	1.27235e+06	1.48123e+06	1.33948e+06
P39172	P39172		znuA		4.43899e+06	4.57174e+06	4.61062e+06	4.53237e+06	4.40602e+06	4.09084e+06
P39173	P39173		yeaD		1.7871e+07	1.80209e+07	1.77633e+07	1.77077e+07	1.76758e+07	1.66848e+07
P39177	P39177		uspG		2.98578e+07	2.97066e+07	2.98208e+07	3.01114e+07	2.81663e+07	2.47588e+07
P39199	P39199		prmB		8.38564e+06	8.63874e+06	8.63301e+06	8.47865e+06	8.57822e+06	8.32407e+06
P39265	P39265		alsB		1.00734e+06	952486	951632	1.08975e+06	1.20837e+06	1.29911e+06
P39274	P39274		yjdJ		4.01564e+06	3.65498e+06	3.50845e+06	3.79386e+06	3.92537e+06	3.82905e+06
P39280	P39280		epmB		1.59666e+06	1.27077e+06	1.33297e+06	1.47627e+06	1.63665e+06	1.68213e+06
P39285	P39285		yjeP		746345	806541	925446	773309	738079	856473
P39286	P39286		rsgA		3.3233e+07	3.24115e+07	2.99404e+07	3.29805e+07	3.20109e+07	3.14831e+07
P39298	P39298		yjfP		1.47118e+06	1.03445e+06	1.24598e+06	1.23441e+06	1.20839e+06	1.17136e+06
P39300	P39300		ulaG		886008	634924	710882	857768	972127	1.04515e+06
P39304	P39304		ulaD		707596	703710	708981	711643	658133	790454
P39310	P39310		ytfB		1.72653e+06	1.69283e+06	1.8046e+06	1.63137e+06	1.55159e+06	1.41884e+06
P39315	P39315		qorB		3.4216e+06	3.07556e+06	3.23011e+06	3.38037e+06	3.26485e+06	3.06271e+06
P39321	P39321		tamB		1.28756e+06	1.20259e+06	1.19576e+06	1.23143e+06	1.23314e+06	1.22118e+06
P39325	P39325		ytfQ		1.63456e+06	1.63474e+06	1.60187e+06	1.60861e+06	1.65575e+06	1.88047e+06
P39337	P39337		yjgM		496746	576516	588842	420218	534756	517440
P39342	P39342		yjgR		1.61999e+06	1.43055e+06	1.60994e+06	1.66196e+06	1.52745e+06	1.60103e+06
P39347	P39347		intB		916364	888059	879055	870048	932481	1.14567e+06
P39377	P39377		iadA		5.38214e+06	5.50139e+06	5.49036e+06	5.41048e+06	5.23337e+06	5.32407e+06
P39384	P39384		yjiM		1.51089e+06	1.31874e+06	1.56219e+06	1.52254e+06	1.40271e+06	1.48093e+06
P39391	P39391		yjiT		1.50927e+06	1.59332e+06	1.66274e+06	1.5562e+06	1.44317e+06	1.85383e+06
P39393	P39393		yjiV		3.10969e+06	3.20171e+06	3.21914e+06	3.02077e+06	3.29407e+06	2.92591e+06
P39396	P39396		yjiY		6.20818e+06	6.36496e+06	6.22489e+06	6.06897e+06	6.00575e+06	6.50143e+06
P39401	P39401		mdoB		1.29979e+06	1.25259e+06	1.41111e+06	1.33302e+06	1.34683e+06	1.39857e+06
P39406	P39406		rsmC		1.11853e+07	1.06213e+07	1.06597e+07	1.1161e+07	1.14099e+07	1.21783e+07
P39407	P39407		yjjU		813445	743692	710687	661304	776401	592358
P39408	P39408		yjjV		775712	1.10853e+06	1.03796e+06	1.03794e+06	880045	1.02759e+06
P39411	P39411		yjjX		2.71505e+06	2.93309e+06	2.88434e+06	2.50372e+06	2.69915e+06	3.14956e+06
P39451	P39451		adhP		3.05689e+06	3.15203e+06	3.15862e+06	2.9605e+06	3.28264e+06	3.17226e+06
P39829	P39829		garD		439801	508930	491512	522004	527617	671729
P39830	P39830		ybaL		1.09653e+06	1.10065e+06	1.07062e+06	1.02447e+06	1.04109e+06	860994
P39831	P39831		ydfG		8.94227e+06	8.94848e+06	8.79831e+06	8.95415e+06	9.01179e+06	7.98254e+06
P39838	P39838		rcsD		717292	694029	759021	725461	697263	680590
P40120	P40120		mdoD		1.09392e+07	1.17869e+07	1.17155e+07	1.10671e+07	1.11513e+07	1.19959e+07
P40191	P40191		pdxK		1.25625e+06	1.35412e+06	1.29433e+06	1.32673e+06	1.27063e+06	1.59388e+06
P40710	P40710		nlpE		4.10461e+06	4.30425e+06	4.30064e+06	4.30818e+06	4.09097e+06	4.39244e+06
P40719	P40719		qseC		390686	349683	327138	371141	401097	398113
P40874	P40874		solA		2.94053e+06	2.9661e+06	2.95993e+06	2.98055e+06	2.97366e+06	3.01158e+06
P41052	P41052		mltB		1.10437e+06	1.18327e+06	1.24444e+06	1.19051e+06	1.0794e+06	937457
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1.9966e+06	3.312e+06	3.40802e+06	1.96911e+06	2.11094e+06	3.13665e+06
P41407	P41407		azoR		3.9147e+06	3.85448e+06	4.03405e+06	3.77317e+06	3.70144e+06	3.69561e+06
P41409	P41409		rihA		1.34064e+06	1.27238e+06	1.3595e+06	1.32872e+06	1.42588e+06	888309
P42596	P42596		rlmG		8.2469e+06	8.05723e+06	7.76798e+06	7.92603e+06	7.90075e+06	7.27034e+06
P42599	P42599		ygjR		858089	1.04031e+06	1.17292e+06	1.19577e+06	1.3025e+06	984037
P42604	P42604		uxaA		472945	547417	574406	521455	462122	515674
P42616	P42616		yqjC		765412	522612	772634	691077		
P42620	P42620		yqjG		1.62509e+06	1.55624e+06	1.50242e+06	1.48253e+06	1.65786e+06	1.44855e+06
P42628	P42628		yhaO		1.1235e+07	1.13414e+07	1.1331e+07	1.08945e+07	1.08626e+07	1.31737e+07
P42632	P42632		tdcE		2.76345e+07	2.73702e+07	2.67979e+07	2.68684e+07	2.51218e+07	2.5943e+07
P42641	P42641		obgE		8.10679e+06	7.93541e+06	7.92943e+06	8.62991e+06	8.10058e+06	6.85611e+06
P43329	P43329		hrpA		2.25944e+06	2.08585e+06	2.15956e+06	2.21422e+06	2.15875e+06	2.23162e+06
P43337	P43337		nudL		662196	672317	633616	642197	540079	642414
P43533	P43533		flgN		1.56629e+06	1.47935e+06	1.5172e+06	1.55895e+06	1.39982e+06	1.39965e+06
P43671	P43671		pqiB		924809	977568	866328	933494	894453	978784
P43672	P43672		uup		2.29201e+06	2.35658e+06	2.45407e+06	2.29038e+06	2.34081e+06	2.1792e+06
P43674	P43674		ycaL			785233	900798	946122	892102	912841
P45395	P45395		kdsD		2.7641e+06	2.4835e+06	2.53615e+06	2.58277e+06	2.65532e+06	2.4009e+06
P45464	P45464		lpoA		4.36305e+06	4.33958e+06	4.30302e+06	4.42404e+06	4.41855e+06	4.33052e+06
P45469	P45469		yraR		1.04764e+06	922896	921610	1.0617e+06	884977	769335
P45470	P45470		yhbO		1.0087e+06	1.05398e+06	1.01857e+06	950310	954302	905699
P45475	P45475		yhbV		1.41737e+06	1.28775e+06	1.29468e+06	1.29504e+06	1.28481e+06	1.32148e+06
P45523	P45523		fkpA		2.97588e+07	3.03821e+07	3.00971e+07	3.00145e+07	2.9846e+07	2.86242e+07
P45530	P45530		tusB		871802	923002	876058	815410	816454	838986
P45531	P45531		tusC		932435	947206	989281	888350	949308	1.08267e+06
P45568	P45568		dxr		660238	762290	757691	763885	651681	720698
P45577	P45577		proQ		1.37657e+07	1.40281e+07	1.43154e+07	1.38472e+07	1.39746e+07	1.41308e+07
P45578	P45578		luxS		2.24942e+07	2.10708e+07	2.1399e+07	2.17317e+07	2.19068e+07	1.79614e+07
P45748	P45748		rimN		4.35464e+06	4.27544e+06	4.35312e+06	4.29239e+06	4.05105e+06	4.25408e+06
P45771	P45771		yrdD		2.20757e+06	2.71437e+06	2.37583e+06	2.27525e+06	2.24026e+06	2.58713e+06
P45795	P45795		yrdB		3.1615e+06	1.3236e+06	1.34882e+06	3.10248e+06	3.45309e+06	1.94609e+06
P45799	P45799		nudE		1.94293e+06	2.00318e+06	1.93936e+06	1.82826e+06	1.88709e+06	1.84866e+06
P45955	P45955		ybgF		1.74159e+06	1.8767e+06	1.84991e+06	1.81717e+06	1.65837e+06	2.06522e+06
P46122	P46122		yajI		1.90216e+06	1.99653e+06	2.19073e+06	1.91945e+06	1.77322e+06	1.89111e+06
P46125	P46125		yedI		510644	442234	464428	480883	507735	499163
P46130	P46130		ybhC		8.76653e+06	8.88725e+06	8.78187e+06	9.08527e+06	9.46215e+06	9.14248e+06
P46142	P46142		yggM		9.41556e+06	9.23475e+06	9.5891e+06	9.5474e+06	9.28748e+06	
P46474	P46474		yhdP		916204	881064	832453	869670	911112	875422
P46837	P46837		yhgF		8.72214e+06	8.77156e+06	8.68964e+06	8.55869e+06	8.5185e+06	8.49141e+06
P46853	P46853		yhhX		5.69731e+06	5.55471e+06	5.7851e+06	5.73062e+06	5.55967e+06	5.55735e+06
P46854	P46854		yhhY		3.41201e+06	3.66619e+06	3.793e+06	3.47892e+06	3.0366e+06	3.44812e+06
P46887	P46887		yecH		206576	226948	251135	165263	162088	206122
P46889	P46889		ftsK		1.85792e+06	1.87518e+06	1.90298e+06	1.81789e+06	1.81274e+06	1.84721e+06
P50456	P50456		mlc		1.93949e+06	1.80039e+06	1.68506e+06	1.81762e+06	1.94248e+06	1.89736e+06
P51024	P51024		yaiL		404181	385966	386579	424269	304899	373102
P51025	P51025		frmB		3.45128e+06	2.61792e+06	2.85461e+06	3.0709e+06	3.27411e+06	1.995e+06
P52006	P52006		nudI		1.13155e+06	1.13899e+06	1.28622e+06	1.23122e+06	1.14678e+06	1.30633e+06
P52007	P52007		yecM		2.02809e+06	2.01462e+06	1.96975e+06	1.90413e+06	1.92676e+06	1.70001e+06
P52060	P52060		yggU		470577	463878	514918	552743	553608	377907
P52061	P52061		rdgB		7.83287e+06	7.17914e+06	7.403e+06	7.89278e+06	7.90842e+06	7.63346e+06
P52062	P52062		yggW		1.61887e+06	1.68068e+06	1.71126e+06	1.64991e+06	1.68981e+06	1.82345e+06
P52076	P52076		qseB		1.13992e+06	1.05864e+06	1.12067e+06	1.08098e+06	1.12142e+06	924424
P52095	P52095		ldcC		880394	804815	782826	829895	852507	808730
P52108	P52108		rstA		3.77923e+06	3.72063e+06	3.74741e+06	3.82041e+06	3.80997e+06	3.91088e+06
P52119	P52119		ratB		4.0934e+06	4.12581e+06	4.27688e+06	4.12733e+06	4.10974e+06	4.3161e+06
P52127	P52127		yfjL		206658	163353	180590	198329	250762	88953.7
P52599	P52599		emrK		1.94381e+06	2.11085e+06	2.11392e+06	1.84139e+06	2.1088e+06	2.11463e+06
P52613	P52613		fliJ			425125	411531	681344	658550	437499
P52614	P52614		fliK		657589	1.2807e+06	1.28737e+06	659230	661120	1.29983e+06
P52627	P52627		fliZ		229891	262525	193794	259198	244240	171412
P52643	P52643		ldhA		3.93836e+06	3.98478e+06	3.79011e+06	3.88879e+06	4.00182e+06	3.56143e+06
P52644	P52644		hslJ		377043	416401	393736	399737	395279	386022
P52647	P52647		ydbK		2.06275e+06	2.16845e+06	2.12931e+06	2.0958e+06	2.09746e+06	2.12023e+06
P52697	P52697		pgl		2.17236e+07	2.16401e+07	2.23005e+07	2.19016e+07	2.16041e+07	1.92358e+07
P55135	P55135		rlmD		1.22401e+06	2.01158e+06	1.57353e+06			1.82795e+06
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1.16455e+06	2.2642e+06	2.35416e+06	1.21431e+06	1.38241e+06	2.4301e+06
P56262	P56262		ysgA		1.62415e+06	1.40852e+06	1.54504e+06	1.6768e+06	1.55222e+06	1.21672e+06
P60061	P60061		adiC		1.70613e+06	1.86193e+06	1.77606e+06	1.71437e+06	1.77896e+06	1.86249e+06
P60240	P60240		rapA		4.67521e+06	4.52962e+06	4.49303e+06	4.63226e+06	4.57109e+06	4.39912e+06
P60293	P60293		mukF		2.33846e+06	2.2423e+06	2.25472e+06	2.32543e+06	2.2622e+06	2.35285e+06
P60340	P60340		truB		8.20567e+06	8.3773e+06	8.60002e+06	8.35268e+06	8.38797e+06	8.44253e+06
P60390	P60390		rsmH		5.44313e+06	5.43481e+06	5.24e+06	5.44617e+06	5.18759e+06	5.06689e+06
P60422	P60422		rplB		1.22361e+08	1.1999e+08	1.18645e+08	1.2197e+08	1.20955e+08	1.05459e+08
P60438	P60438		rplC		2.65352e+08	2.4376e+08	2.49928e+08	2.62201e+08	2.63936e+08	2.20532e+08
P60472	P60472		ispU		1.39725e+06	1.37127e+06	1.40586e+06	1.4158e+06	1.44898e+06	1.4936e+06
P60546	P60546		gmk		6.107e+06	6.3084e+06	6.4691e+06	6.24269e+06	6.54909e+06	6.55452e+06
P60560	P60560		guaC		8.54068e+06	8.07001e+06	8.07388e+06	8.50205e+06	8.67257e+06	7.80843e+06
P60595	P60595		hisH		2.01822e+06	1.96056e+06	2.02792e+06	2.10996e+06	1.93386e+06	2.06764e+06
P60624	P60624		rplX		1.36171e+08	1.36804e+08	1.36081e+08	1.38714e+08	1.37126e+08	1.33664e+08
P60651	P60651		speB		1.37221e+07	1.38803e+07	1.39063e+07	1.36968e+07	1.34861e+07	1.33995e+07
P60664	P60664		hisF		3.12214e+06	3.03948e+06	2.95081e+06	3.09807e+06	3.19566e+06	3.34136e+06
P60716	P60716		lipA		1.04752e+07	1.05588e+07	1.08898e+07	1.01599e+07	9.98791e+06	9.49072e+06
P60720	P60720		lipB		7.14113e+06	6.91122e+06	6.84716e+06	5.76716e+06	6.39742e+06	5.24728e+06
P60723	P60723		rplD		1.7967e+08	1.66274e+08	1.74084e+08	1.7634e+08	1.7548e+08	1.51142e+08
P60752	P60752		msbA		3.93659e+06	3.79467e+06	3.85408e+06	3.8176e+06	3.8124e+06	3.9026e+06
P60757	P60757		hisG		2.84759e+06	2.90234e+06	3.02214e+06	2.87524e+06	2.92008e+06	3.27848e+06
P60785	P60785		lepA		9.85558e+06	1.01009e+07	1.00635e+07	9.89044e+06	1.00639e+07	9.58952e+06
P60906	P60906		hisS		1.05524e+07	1.07863e+07	1.06075e+07	1.04529e+07	1.05655e+07	1.02016e+07
P60955	P60955		lgt		1.27954e+06	1.38931e+06	1.30511e+06	1.18658e+06	1.23838e+06	1.457e+06
P61175	P61175		rplV		1.56434e+08	1.62667e+08	1.61483e+08	1.61079e+08	1.54821e+08	1.62735e+08
P61316	P61316		lolA		4.77652e+06	5.03171e+06	4.94927e+06	4.70092e+06	4.49803e+06	4.6467e+06
P61320	P61320		lolB		3.49363e+06	3.35945e+06	3.40451e+06	3.331e+06	3.32879e+06	2.96272e+06
P61517	P61517		can		1.15556e+07	1.24222e+07	1.20246e+07	1.1424e+07	1.17265e+07	1.08147e+07
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				2.62794e+06	4.96244e+06	4.69496e+06	2.68031e+06	2.71359e+06	4.73002e+06
P61714	P61714		ribE		3.48187e+07	3.49063e+07	3.46338e+07	3.56197e+07	3.48865e+07	3.46254e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				793593	1.59331e+06	1.6865e+06	951381	788073	1.38185e+06
P61887	P61887		rmlA2		1.06419e+06	1.08163e+06	1.04952e+06	1.03719e+06	1.10217e+06	1.06558e+06
P61889	P61889		mdh		1.61783e+07	1.5609e+07	1.5795e+07	1.63053e+07	1.61997e+07	1.43633e+07
P61949	P61949		fldA		6.56874e+06	6.75849e+06	6.62963e+06	6.54663e+06	6.73129e+06	5.99112e+06
P62399	P62399		rplE		2.99029e+08	2.85022e+08	2.89638e+08	2.9157e+08	2.95135e+08	2.75749e+08
P62517	P62517		mdoH		528656	724650	753081			580444
P62556	P62556		sopA		4.23259e+06	4.41695e+06	4.44997e+06	4.40714e+06	4.34898e+06	4.35116e+06
P62558	P62558		sopB		7.19074e+06	6.98812e+06	7.15865e+06	7.2818e+06	7.16208e+06	7.52857e+06
P62601	P62601		treF		149688	179819	179631	135206	130382	158498
P62615	P62615		ispE		1.71709e+06	2.05746e+06	2.0429e+06	1.43486e+06	1.44764e+06	1.6218e+06
P62617	P62617		ispF		3.40466e+06	3.09202e+06	3.34461e+06	3.19983e+06	3.44808e+06	3.11675e+06
P62620	P62620		ispG		6.1477e+06	6.18225e+06	6.2095e+06	6.19596e+06	6.04801e+06	5.83533e+06
P62623	P62623		ispH		5.29778e+06	4.96167e+06	5.07193e+06	5.09289e+06	5.22306e+06	4.70077e+06
P62672	P62672		apaG		491754	518527	481989	482101	532438	550220
P62707	P62707		gpmA		4.16489e+07	4.41069e+07	4.33873e+07	4.11477e+07	4.07726e+07	4.19191e+07
P62768	P62768		yaeH		5.99286e+06	6.01926e+06	6.0831e+06	5.98162e+06	6.01292e+06	6.02427e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				983311	1.79307e+06	1.87136e+06	1.01376e+06	996884	1.84731e+06
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				731456	1.1172e+06	1.0942e+06	754176	735755	1.16879e+06
P63020	P63020		nfuA		9.66075e+06	1.01018e+07	1.03511e+07	1.00174e+07	9.79438e+06	7.79141e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2.0152e+06	3.17732e+06	2.95149e+06	2.36487e+06	2.10823e+06	2.8864e+06
P63177	P63177		rlmB		3.41209e+06	3.33814e+06	3.40257e+06	3.32457e+06	3.25963e+06	3.43079e+06
P63204	P63204		gadE		442910	303784	376249	460443	392140	388324
P63224	P63224		gmhA		2.12301e+07	2.18716e+07	2.24076e+07	2.17756e+07	2.14806e+07	2.01116e+07
P63228	P63228		gmhB		3.03068e+06	3.34708e+06	3.2587e+06	2.97012e+06	3.23946e+06	3.73155e+06
P63235	P63235		gadC		3.13724e+06	2.84253e+06	3.04807e+06	3.11514e+06	3.07044e+06	3.07914e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				1.33818e+06	2.82594e+06	2.6578e+06	1.33715e+06	1.38894e+06	2.76265e+06
