Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8J2	P0A8J2		dnaT		1.05951e+06	1.08725e+06	1.14454e+06	1.0777e+06	1.15475e+06	1.02814e+06
P0A8J4	P0A8J4		ybeD		1.37912e+07	1.3469e+07	1.37867e+07	1.38707e+07	1.43691e+07	1.44878e+07
P0A8J8	P0A8J8		rhlB		6.28779e+06	6.32351e+06	5.98249e+06	6.03612e+06	5.94073e+06	5.7245e+06
P0A8K1	P0A8K1		psd		4.22344e+06	4.24939e+06	4.31772e+06	4.27893e+06	4.14063e+06	4.62913e+06
P0A8K5	P0A8K5		yaeP		1.29238e+06	1.20764e+06	1.23201e+06	1.19669e+06	1.19215e+06	1.44902e+06
P0A8L1	P0A8L1		serS		3.40992e+07	3.41834e+07	3.2804e+07	3.32006e+07	3.23365e+07	3.20783e+07
P0A8M0	P0A8M0		asnS		3.24262e+07	3.21663e+07	3.21526e+07	3.21074e+07	3.14759e+07	3.18882e+07
P0A8M3	P0A8M3		thrS		1.4424e+07	1.44041e+07	1.37574e+07	1.42247e+07	1.38874e+07	1.23752e+07
P0A8M6	P0A8M6		yeeX		9.88574e+06	1.0068e+07	8.96953e+06	9.99367e+06	8.7201e+06	9.42276e+06
P0A8N0	P0A8N0		matP		469053	467579	389204	380502	502907	287746
P0A8N3	P0A8N3		lysS		3.801e+07	3.7644e+07	3.7249e+07	3.76225e+07	3.73984e+07	3.54642e+07
P0A8N5	P0A8N5		lysU		2.1724e+07	2.13599e+07	2.1809e+07	2.14962e+07	2.18555e+07	2.11646e+07
P0A8N7	P0A8N7		epmA		3.27575e+06	3.25617e+06	3.36662e+06	3.34121e+06	3.35474e+06	2.96824e+06
P0A8P3	P0A8P3		yggX		2.72022e+07	2.57459e+07	2.4842e+07	2.46661e+07	2.50295e+07	2.62189e+07
P0A8Q0	P0A8Q0		frdC		2.25889e+06	2.14407e+06	2.17386e+06	2.16555e+06	2.25161e+06	2.25909e+06
P0A8R0	P0A8R0		rraA		1.84232e+07	1.91709e+07	1.91937e+07	1.89926e+07	1.8778e+07	2.0002e+07
P0A8R9	P0A8R9		hdfR		995893	951303	919100	997318	1.00342e+06	944259
P0A8S1	P0A8S1		iciA		2.8989e+06	3.01096e+06	3.01991e+06	2.9581e+06	3.14812e+06	3.03468e+06
P0A8T1	P0A8T1		prmA		6.15842e+06	6.15449e+06	5.72588e+06	5.55254e+06	5.95888e+06	6.08842e+06
P0A8T7	P0A8T7		rpoC		5.02316e+07	4.97964e+07	4.82245e+07	4.85383e+07	4.78376e+07	4.48488e+07
P0A8U0	P0A8U0		syd		521012	583721	449919	608439	637539	534187
P0A8U6	P0A8U6		metJ		8.15316e+06	8.13481e+06	7.92611e+06	7.96016e+06	7.89101e+06	8.03673e+06
P0A8V2	P0A8V2		rpoB		6.88718e+07	6.86316e+07	6.69448e+07	6.69367e+07	6.62645e+07	6.59349e+07
P0A8V6	P0A8V6		fadR		5.12914e+06	5.21202e+06	5.05938e+06	5.15241e+06	5.02421e+06	4.91259e+06
P0A8W0	P0A8W0		nanR		2.65909e+06	2.77631e+06	2.75195e+06	2.66846e+06	2.79895e+06	3.07264e+06
P0A8W2	P0A8W2		slyA		8.18655e+06	8.27765e+06	8.05838e+06	7.90394e+06	7.73243e+06	7.6385e+06
P0A8W5	P0A8W5		yqgE		3.02966e+06	2.92391e+06	2.7048e+06	2.55097e+06	2.6569e+06	2.83011e+06
P0A8W8	P0A8W8		yfbU		1.87386e+07	1.83418e+07	1.77765e+07	1.81245e+07	1.81274e+07	1.64806e+07
P0A8X0	P0A8X0		yjgA		6.43077e+06	6.34042e+06	6.44187e+06	6.18407e+06	6.40109e+06	6.99401e+06
P0A8X2	P0A8X2		yceI		1.08068e+06	1.07743e+06	1.10727e+06	956566	1.02771e+06	1.19061e+06
P0A8Y1	P0A8Y1		yjjG		1.2269e+06	1.08065e+06	1.29978e+06	1.2947e+06	1.34562e+06	1.23482e+06
P0A8Y3	P0A8Y3		yihX		2.85414e+06	2.8044e+06	2.65212e+06	2.71416e+06	2.73503e+06	2.70387e+06
P0A8Y5	P0A8Y5		yidA		4.25258e+06	4.34771e+06	4.17524e+06	4.27417e+06	4.37371e+06	4.13882e+06
P0A8Z0	P0A8Z0		yciA		2.09047e+06	1.98891e+06	1.94648e+06	2.06121e+06	1.92218e+06	1.89937e+06
P0A8Z3	P0A8Z3		ybgC		340819	76718.6	341917	154802		332055
P0A901	P0A901		blc				974797	985945	1.15898e+06	1.17998e+06
P0A903	P0A903		bamC		1.84107e+07	1.8016e+07	1.73479e+07	1.77818e+07	1.73847e+07	1.7462e+07
P0A905	P0A905		slyB		1.14094e+07	1.06527e+07	1.10529e+07	1.09572e+07	1.10393e+07	9.7986e+06
P0A908	P0A908		mipA		2.46799e+06	2.29553e+06	2.02067e+06	2.05437e+06	2.11846e+06	2.32974e+06
P0A910	P0A910		ompA		6.43171e+08	6.41282e+08	6.29366e+08	6.43466e+08	6.21057e+08	5.25577e+08
P0A912	P0A912		pal		4.32842e+07	4.25324e+07	4.21915e+07	4.31647e+07	4.3896e+07	3.97134e+07
P0A915	P0A915		ompW		1.7993e+07	1.7159e+07	1.59399e+07	1.61003e+07	1.68973e+07	1.68642e+07
P0A917	P0A917		ompX		1.69676e+07	1.60664e+07	1.6347e+07	1.68152e+07	1.63109e+07	1.67109e+07
P0A921	P0A921		pldA		1.88472e+06	1.85833e+06	1.8431e+06	1.80988e+06	1.93216e+06	2.53518e+06
P0A927	P0A927		tsx		1.02984e+07	1.00272e+07	9.16192e+06	9.66883e+06	1.01432e+07	8.98906e+06
P0A932	P0A932		gfcE		1.219e+07	1.19326e+07	1.10327e+07	1.12185e+07	1.1038e+07	1.12733e+07
P0A935	P0A935		mltA		5.70246e+06	5.6606e+06	5.50141e+06	5.4869e+06	5.49563e+06	5.45887e+06
P0A937	P0A937		bamE		7.74081e+06	7.38587e+06	8.15128e+06	8.27753e+06	7.79949e+06	5.51028e+06
P0A940	P0A940		bamA		1.4271e+07	1.38163e+07	1.39493e+07	1.40427e+07	1.39642e+07	1.34304e+07
P0A948	P0A948		rimJ		354010	375565	448195	380464	376367	
P0A951	P0A951		speG		1.17175e+06	1.08847e+06	989225	1.16875e+06	992315	821144
P0A953	P0A953		fabB		1.70391e+07	1.71084e+07	1.60871e+07	1.63558e+07	1.58054e+07	1.54169e+07
P0A955	P0A955		eda		2.78646e+07	2.72737e+07	2.75465e+07	2.75865e+07	2.67503e+07	2.52008e+07
P0A959	P0A959		alaA		1.91523e+06	1.95559e+06	1.81094e+06	1.71902e+06	1.82865e+06	1.66571e+06
P0A962	P0A962		ansA		1.90291e+06	1.7278e+06	1.88819e+06	1.90033e+06	1.91686e+06	2.07045e+06
P0A964	P0A964		cheW		1.43813e+07	1.47908e+07	1.52673e+07	1.46992e+07	1.5088e+07	1.65139e+07
P0A968	P0A968		cspD		795525	797618	841156	820210	738049	651970
P0A972	P0A972		cspE		2.01775e+08	2.00702e+08	2.12835e+08	2.13302e+08	2.11036e+08	1.75569e+08
P0A978	P0A978		cspG		1.05111e+07	1.09353e+07	1.0772e+07	1.07896e+07	9.75669e+06	9.78075e+06
P0A988	P0A988		dnaN		4.13522e+06	4.00196e+06	3.97536e+06	3.94832e+06	3.8396e+06	3.88504e+06
P0A991	P0A991		fbaB		4.92065e+06	5.21611e+06	4.94546e+06	5.07578e+06	4.96893e+06	5.09544e+06
P0A993	P0A993		fbp		1.79005e+07	1.758e+07	1.73364e+07	1.74839e+07	1.76686e+07	1.68154e+07
P0A996	P0A996		glpC		1.55326e+06	1.5535e+06	1.59008e+06	1.56329e+06	1.56885e+06	1.70043e+06
P0A998	P0A998		ftnA		3.61216e+07	3.76061e+07	3.63753e+07	3.81333e+07	3.58966e+07	3.86149e+07
P0A9A2	P0A9A2		ftnB		640708	644566	711403	675039	699878	1.06325e+06
P0A9A6	P0A9A6		ftsZ		1.26334e+07	1.26316e+07	1.25556e+07	1.29132e+07	1.26072e+07	1.20647e+07
P0A9A9	P0A9A9		fur		1.60183e+07	1.539e+07	1.58062e+07	1.58639e+07	1.58544e+07	1.45747e+07
P0A9B2	P0A9B2		gapA		3.33784e+08	3.2963e+08	3.23495e+08	3.29881e+08	3.30372e+08	2.83333e+08
P0A9B6	P0A9B6		epd		1.78014e+06	1.78322e+06	1.69766e+06	1.78502e+06	1.73127e+06	1.7402e+06
P0A9C0	P0A9C0		glpA		3.26903e+06	3.16379e+06	3.28945e+06	3.30173e+06	3.28724e+06	3.19327e+06
P0A9C3	P0A9C3		galM		6.29773e+06	6.17978e+06	6.23344e+06	6.36501e+06	6.06704e+06	5.89776e+06
P0A9C5	P0A9C5		glnA		1.99219e+07	1.95645e+07	1.92506e+07	1.94606e+07	1.94944e+07	1.74962e+07
P0A9C9	P0A9C9		glpX		3.95247e+06	4.03076e+06	4.186e+06	4.21646e+06	4.17097e+06	4.07747e+06
P0A9D2	P0A9D2		gstA		6.61045e+06	6.58718e+06	6.2687e+06	6.15628e+06	6.40239e+06	6.18211e+06
P0A9D4	P0A9D4		cysE		3.63861e+06	3.38495e+06	3.24201e+06	3.44083e+06	3.18746e+06	3.06382e+06
P0A9D8	P0A9D8		dapD		3.62877e+07	3.64646e+07	3.63314e+07	3.62714e+07	3.66368e+07	3.70601e+07
P0A9E5	P0A9E5		fnr		7.05713e+06	7.12372e+06	7.04853e+06	7.17177e+06	6.79501e+06	6.64365e+06
P0A9F1	P0A9F1		mntR		1.27687e+06	1.41475e+06	1.52545e+06	1.4343e+06	1.47219e+06	1.4846e+06
P0A9F3	P0A9F3		cysB		2.88348e+06	2.8259e+06	2.93324e+06	2.81719e+06	2.9604e+06	2.89213e+06
P0A9G6	P0A9G6		aceA		7.74881e+06	7.3223e+06	7.65309e+06	7.5593e+06	7.5854e+06	7.37216e+06
P0A9G8	P0A9G8		modE		3.2778e+06	3.29786e+06	3.28635e+06	3.2382e+06	3.50863e+06	3.27113e+06
P0A9H1	P0A9H1		mug		1.93269e+06	1.95119e+06	1.99716e+06	1.90686e+06	1.77692e+06	1.69057e+06
P0A9H5	P0A9H5		btuR		908218	864144	948883	870835	741496	761545
P0A9H7	P0A9H7		cfa		3.22712e+06	3.25544e+06	3.31463e+06	3.26238e+06	3.29204e+06	3.14359e+06
P0A9H9	P0A9H9		cheZ		2.13737e+06	2.14755e+06	2.24214e+06	2.29615e+06	2.18741e+06	2.17079e+06
P0A9I1	P0A9I1		citE		6.03316e+06	6.10819e+06	6.05985e+06	6.0238e+06	5.89622e+06	5.97907e+06
P0A9I3	P0A9I3		gcvR		2.44088e+06	2.46613e+06	2.36929e+06	2.4381e+06	2.27753e+06	1.74498e+06
P0A9I8	P0A9I8		nirD		2.69485e+06	2.71122e+06	2.42617e+06	2.6552e+06	2.58577e+06	1.98568e+06
P0A9J0	P0A9J0		rng		3.1368e+06	3.06168e+06	3.15846e+06	3.05942e+06	2.94928e+06	2.75659e+06
P0A9J4	P0A9J4		panE		2.70347e+06	2.56042e+06	2.55879e+06	2.42619e+06	2.55749e+06	2.48446e+06
P0A9J6	P0A9J6		rbsK		3.33965e+06	3.39135e+06	3.26374e+06	3.14957e+06	3.47796e+06	3.64581e+06
P0A9J8	P0A9J8		pheA		2.207e+06	2.1552e+06	2.11429e+06	2.20686e+06	2.19256e+06	1.9646e+06
P0A9K3	P0A9K3		ybeZ		5.1465e+06	5.12326e+06	5.20313e+06	5.24823e+06	5.29838e+06	5.03886e+06
P0A9K7	P0A9K7		phoU		1.8416e+06	1.92733e+06	1.84774e+06	1.85388e+06	1.77044e+06	1.57724e+06
P0A9K9	P0A9K9		slyD		7.7535e+07	7.22901e+07	6.55913e+07	6.21116e+07	6.66541e+07	7.01486e+07
P0A9L3	P0A9L3		fklB		1.92563e+07	1.91558e+07	1.96305e+07	2.01484e+07	1.98025e+07	1.84699e+07
P0A9L5	P0A9L5		ppiC		2.81966e+06	2.88353e+06	2.83995e+06	2.84693e+06	2.84602e+06	2.08441e+06
P0A9L8	P0A9L8		proC		2.81757e+06	2.78579e+06	2.35985e+06	2.23648e+06	2.5016e+06	2.50289e+06
P0A9M0	P0A9M0		lon		9.16418e+06	9.04518e+06	9.09216e+06	9.17992e+06	9.2444e+06	8.97905e+06
P0A9M2	P0A9M2		hpt		1.24119e+07	1.25147e+07	1.21459e+07	1.22384e+07	1.18053e+07	1.20248e+07
P0A9M5	P0A9M5		gpt		8.30037e+07	7.84583e+07	7.87345e+07	7.94498e+07	7.49248e+07	6.99556e+07
P0A9M8	P0A9M8		pta		4.30018e+07	4.18894e+07	4.18395e+07	4.20775e+07	4.24397e+07	3.98651e+07
P0A9N4	P0A9N4		pflA		5.24385e+06	5.01086e+06	4.89853e+06	5.14698e+06	5.16097e+06	4.81843e+06
P0A9P0	P0A9P0		lpdA		4.26664e+07	4.19069e+07	4.11054e+07	4.19101e+07	4.14746e+07	3.74142e+07
P0A9P4	P0A9P4		trxB		1.54844e+07	1.53941e+07	1.54566e+07	1.52433e+07	1.50613e+07	1.4357e+07
P0A9P6	P0A9P6		deaD		9.41502e+06	9.46616e+06	9.39791e+06	9.17019e+06	9.24228e+06	9.40065e+06
P0A9Q1	P0A9Q1		arcA		1.3195e+07	1.33039e+07	1.23168e+07	1.23306e+07	1.21846e+07	1.16902e+07
P0A9Q5	P0A9Q5		accD		1.61725e+07	1.66769e+07	1.64744e+07	1.5794e+07	1.62117e+07	1.51406e+07
P0A9Q7	P0A9Q7		adhE		1.82216e+08	1.81428e+08	1.79846e+08	1.8142e+08	1.8016e+08	1.61923e+08
P0A9Q9	P0A9Q9		asd		1.87693e+07	1.86912e+07	1.83352e+07	1.79107e+07	1.83434e+07	1.80397e+07
P0A9R4	P0A9R4		fdx		7.67053e+06	8.20768e+06	7.93745e+06	8.17057e+06	8.29514e+06	7.94431e+06
P0A9R7	P0A9R7		ftsE		2.97676e+06	2.93043e+06	2.98013e+06	3.04637e+06	2.94939e+06	3.01018e+06
P0A9S1	P0A9S1		fucO		735700	795106	881040	765280	708406	824126
P0A9S5	P0A9S5		gldA		1.62807e+07	1.58343e+07	1.57178e+07	1.63287e+07	1.53773e+07	1.4654e+07
P0A9T0	P0A9T0		serA		5.62319e+06	5.51479e+06	5.43476e+06	5.61447e+06	5.50458e+06	5.77478e+06
P0A9T4	P0A9T4		tas		9.62933e+06	9.18457e+06	9.17622e+06	8.8817e+06	9.06246e+06	8.19691e+06
P0A9T8	P0A9T8		ybbA		697459	722880	745392	718758	758304	747635
P0A9U3	P0A9U3		ybiT		5.82872e+06	5.86092e+06	5.85882e+06	5.76982e+06	5.75003e+06	6.02805e+06
P0A9V1	P0A9V1		lptB		4.43652e+06	4.43569e+06	4.44758e+06	4.31515e+06	4.54098e+06	3.98694e+06
P0A9W3	P0A9W3		yjjK		8.01486e+06	7.9693e+06	7.68858e+06	7.87827e+06	7.72278e+06	7.27394e+06
P0A9W6	P0A9W6		yrbA		6.62914e+06	6.22534e+06	6.16217e+06	5.85443e+06	6.61838e+06	6.99567e+06
P0A9W9	P0A9W9		yrdA		5.53791e+06	5.43524e+06	5.46139e+06	5.247e+06	5.22458e+06	5.81246e+06
P0A9X4	P0A9X4		mreB		8.56245e+06	8.51438e+06	8.37447e+06	8.47594e+06	8.43316e+06	7.79922e+06
P0A9X9	P0A9X9		cspA		2.89281e+07	2.87597e+07	2.91615e+07	2.91407e+07	2.97921e+07	2.47147e+07
P0A9Y6	P0A9Y6		cspC		1.68083e+08	1.67619e+08	1.74471e+08	1.7561e+08	1.73845e+08	1.58093e+08
P0A9Z1	P0A9Z1		glnB		1.83575e+07	1.8409e+07	1.69284e+07	1.69607e+07	1.69949e+07	1.71379e+07
P0AA04	P0AA04		ptsH		5.31127e+07	5.36989e+07	5.38086e+07	5.59257e+07	5.363e+07	4.7446e+07
P0AA10	P0AA10		rplM		7.0028e+07	6.99218e+07	7.05286e+07	7.15095e+07	7.28203e+07	6.31452e+07
P0AA16	P0AA16		ompR		8.89508e+06	8.88347e+06	9.08668e+06	8.87797e+06	8.91828e+06	8.7624e+06
P0AA25	P0AA25		trxA		2.85123e+07	2.77771e+07	2.81116e+07	2.80266e+07	2.7323e+07	2.67596e+07
P0AA31	P0AA31		yedF		3.64288e+06	3.42996e+06	3.45111e+06	3.75247e+06	3.56378e+06	3.50847e+06
P0AA39	P0AA39		rluC		1.00891e+06	1.03174e+06	1.12333e+06	948083	1.13404e+06	1.17236e+06
P0AA43	P0AA43		rsuA		4.56453e+06	4.63815e+06	4.6374e+06	4.69142e+06	4.60034e+06	4.36144e+06
P0AA57	P0AA57		yobA		1.35276e+06	1.35738e+06	1.31334e+06	1.36512e+06	1.26392e+06	1.03873e+06
P0AA86	P0AA86		dsbE		419965	336602	377708	332886	364016	263373
P0AA91	P0AA91		yeaY		1.46405e+06	1.40658e+06	1.44311e+06	1.40729e+06	1.55951e+06	1.49229e+06
P0AA93	P0AA93		ypdA		359907	380828	309185	374502	239715	280657
P0AA95	P0AA95		yacC		1.08191e+06	1.02605e+06	1.14493e+06	1.06397e+06	1.04904e+06	1.14595e+06
P0AA97	P0AA97		yaeQ		695107	568845	607740	634774	549612	579664
P0AAA1	P0AAA1		yagU		6.83953e+06	6.80985e+06	6.63876e+06	7.10952e+06	7.0978e+06	6.04285e+06
P0AAB4	P0AAB4		ubiD		1.70808e+06	1.657e+06	1.70685e+06	1.81305e+06	1.94585e+06	1.5587e+06
P0AAB6	P0AAB6		galF		1.19709e+07	1.22342e+07	1.10713e+07	1.10772e+07	1.11004e+07	1.10558e+07
P0AAB8	P0AAB8		uspD		2.46608e+06	2.39736e+06	2.34888e+06	2.43864e+06	2.41425e+06	2.12987e+06
P0AAC0	P0AAC0		uspE		4.87006e+06	4.84627e+06	4.70123e+06	4.87473e+06	4.79132e+06	4.8261e+06
P0AAC8	P0AAC8		iscA		6.27713e+06	6.27843e+06	5.76726e+06	6.39653e+06	6.0624e+06	5.26254e+06
P0AAH8	P0AAH8		sapF		1.70894e+06	1.63505e+06	1.99851e+06	1.90028e+06	1.81587e+06	1.89003e+06
P0AAI3	P0AAI3		ftsH		1.31398e+07	1.30123e+07	1.2989e+07	1.31951e+07	1.30562e+07	1.29393e+07
P0AAI5	P0AAI5		fabF		3.88404e+07	3.87625e+07	3.82784e+07	3.99549e+07	3.79986e+07	3.43945e+07
P0AAI9	P0AAI9		fabD		1.02258e+07	1.01336e+07	9.96196e+06	1.00255e+07	1.02619e+07	9.5374e+06
P0AAJ3	P0AAJ3		fdnH		4.25374e+06	4.3163e+06	4.11877e+06	4.19835e+06	4.13073e+06	3.88778e+06
P0AAJ5	P0AAJ5		fdoH		3.89724e+06	3.98634e+06	3.72838e+06	3.82658e+06	3.65695e+06	3.244e+06
P0AAJ8	P0AAJ8		hybA		1.84257e+06	1.92995e+06	1.92586e+06	1.90436e+06	1.92805e+06	1.92401e+06
P0AAK1	P0AAK1		hycB		1.48062e+06	1.36374e+06	1.47542e+06	1.41768e+06	1.43921e+06	1.57674e+06
P0AAM1	P0AAM1		hyaC		3.46251e+06		3.40976e+06	3.48919e+06		3.71558e+06
P0AAN3	P0AAN3		hypB		2.77627e+06	2.75599e+06	2.81149e+06	2.90399e+06	2.85845e+06	2.84635e+06
P0AAN5	P0AAN5		yaiA		1.33853e+06	1.40881e+06	1.09098e+06	1.36145e+06	1.20699e+06	1.29205e+06
P0AAP3	P0AAP3		frmR		2.2572e+06	2.40927e+06	2.25454e+06	2.16168e+06	2.26017e+06	2.71373e+06
P0AAQ2	P0AAQ2		yajD		4.79315e+06	4.93306e+06	4.9045e+06	4.81596e+06	4.85266e+06	4.57394e+06
P0AAR3	P0AAR3		ybaK		1.95623e+06	1.91623e+06	2.2043e+06	1.87874e+06	2.01422e+06	1.9128e+06
P0AAS7	P0AAS7		ybcJ		2.46194e+06	2.48522e+06	2.44332e+06	2.29229e+06	2.47143e+06	2.18607e+06
P0AAT4	P0AAT4		mscM		2.03135e+06	2.03661e+06	2.05797e+06	2.03649e+06	2.16795e+06	2.02125e+06
P0AAT6	P0AAT6		rsfS		3.4866e+06	3.34346e+06	3.24084e+06	3.26654e+06	3.1665e+06	2.92841e+06
P0AAT9	P0AAT9		ybeL		7.62558e+06	8.02539e+06	7.79006e+06	7.81369e+06	7.54884e+06	7.56551e+06
P0AAU7	P0AAU7		ybfE		1.11559e+06	1.09212e+06	1.12873e+06	1.08127e+06	897109	943780
P0AAX8	P0AAX8		ybiS		5.08526e+06	5.10126e+06	5.21647e+06	5.20957e+06	5.0811e+06	4.43184e+06
P0AAZ4	P0AAZ4		rarA		1.16303e+06	1.09057e+06	1.22198e+06	1.17483e+06	1.19296e+06	1.07587e+06
P0AAZ7	P0AAZ7		ycaR		4.23164e+06	4.33748e+06	4.2414e+06	4.26314e+06	4.16569e+06	4.39564e+06
P0AB10	P0AB10		ymbA		958433	996320	1.06023e+06	806965	1.05039e+06	858976
P0AB14	P0AB14		yccJ		2.72613e+06	2.66885e+06	2.62086e+06	2.73769e+06	2.64938e+06	2.57238e+06
P0AB18	P0AB18		tusE		1.61116e+06	1.55668e+06	1.58098e+06	1.50792e+06	1.33249e+06	1.81142e+06
P0AB24	P0AB24		efeO		3.67353e+06	3.67289e+06	3.49685e+06	3.49362e+06	3.63927e+06	3.45354e+06
P0AB26	P0AB26		yceB		2.29292e+06	2.24306e+06	2.1818e+06	2.18517e+06	2.05637e+06	2.28148e+06
P0AB28	P0AB28		yceD		8.07128e+06	8.10233e+06	8.44457e+06	8.2442e+06	8.07429e+06	7.97137e+06
P0AB38	P0AB38		lpoB		4.88526e+06	4.71998e+06	4.9524e+06	4.9694e+06	4.86448e+06	4.08551e+06
P0AB43	P0AB43		ycgL		1.25811e+06	1.21265e+06	1.15298e+06	1.1109e+06	1.14776e+06	1.20542e+06
P0AB46	P0AB46		ymgD		2.14017e+06	2.04432e+06	2.05773e+06	2.08296e+06	2.14178e+06	2.08067e+06
P0AB52	P0AB52		ychN		2.55894e+06	2.31209e+06	2.23875e+06	2.30147e+06	1.99041e+06	2.09631e+06
P0AB55	P0AB55		yciI		4.09873e+06	4.03867e+06	3.94649e+06	3.70351e+06	3.88554e+06	3.73532e+06
P0AB61	P0AB61		yciN		4.91257e+06	5.00036e+06	4.91806e+06	4.98693e+06	4.69059e+06	4.69469e+06
P0AB67	P0AB67		pntB		1.82923e+06	1.81917e+06	1.72097e+06	1.62052e+06	1.74474e+06	1.94238e+06
P0AB71	P0AB71		fbaA		1.5453e+08	1.5212e+08	1.52509e+08	1.5674e+08	1.54251e+08	1.2508e+08
P0AB77	P0AB77		kbl		1.66276e+07	1.63363e+07	1.58755e+07	1.54209e+07	1.59085e+07	1.55458e+07
P0AB80	P0AB80		ilvE		8.65974e+06	8.86879e+06	8.83684e+06	8.76402e+06	8.59498e+06	8.17933e+06
P0AB83	P0AB83		nth		1.3058e+06	1.34115e+06	1.36377e+06	1.2674e+06	1.30789e+06	1.56133e+06
P0AB89	P0AB89		purB		8.80214e+06	8.75422e+06	8.74861e+06	8.49429e+06	8.78318e+06	8.92084e+06
P0AB91	P0AB91		aroG		3.26702e+06	3.25785e+06	3.19758e+06	3.2908e+06	3.2424e+06	2.96509e+06
P0AB98	P0AB98		atpB		272916	554526	294062	290404	321963	247258
P0ABA0	P0ABA0		atpF		2.67627e+07	2.64991e+07	2.71169e+07	2.76185e+07	2.66364e+07	2.39492e+07
P0ABA4	P0ABA4		atpH		1.87221e+07	1.86649e+07	1.88459e+07	1.85632e+07	1.87504e+07	1.75536e+07
P0ABA6	P0ABA6		atpG		3.4526e+07	3.4277e+07	3.26613e+07	3.22538e+07	3.31229e+07	2.97742e+07
P0ABB0	P0ABB0		atpA		5.60841e+07	5.64474e+07	5.55092e+07	5.49432e+07	5.51334e+07	5.29183e+07
P0ABB4	P0ABB4		atpD		5.99992e+07	5.93811e+07	5.80958e+07	5.80563e+07	5.7069e+07	5.20189e+07
P0ABC3	P0ABC3		hflC		6.90725e+06	6.9239e+06	7.00444e+06	6.96205e+06	6.92021e+06	6.51801e+06
P0ABC7	P0ABC7		hflK		1.62823e+07	1.65651e+07	1.63898e+07	1.62927e+07	1.67029e+07	1.50706e+07
P0ABD3	P0ABD3		bfr		6.85093e+06	6.82464e+06	6.83943e+06	6.69587e+06	6.8182e+06	6.86067e+06
P0ABD5	P0ABD5		accA		1.3513e+07	1.3468e+07	1.29385e+07	1.30747e+07	1.26481e+07	1.18338e+07
P0ABD8	P0ABD8		accB		3.25537e+07	3.0882e+07	3.02701e+07	3.12853e+07	3.05487e+07	2.87061e+07
P0ABE2	P0ABE2		bolA		3.86392e+06	3.88227e+06	3.9872e+06	4.131e+06	3.91454e+06	3.83821e+06
P0ABF1	P0ABF1		pcnB		2.30145e+06	2.36921e+06	2.41399e+06	2.36804e+06	2.41724e+06	2.67664e+06
P0ABF6	P0ABF6		cdd		6.48985e+06	6.4229e+06	6.47232e+06	6.39949e+06	6.54616e+06	6.44186e+06
P0ABH0	P0ABH0		ftsA		3.01763e+06	3.06563e+06	3.14266e+06	3.03546e+06	3.16929e+06	2.79567e+06
P0ABH7	P0ABH7		gltA		4.83995e+06	4.82444e+06	4.95388e+06	4.94583e+06	4.7585e+06	5.04714e+06
P0ABH9	P0ABH9		clpA		9.99808e+06	1.01426e+07	1.00246e+07	9.81201e+06	9.92571e+06	9.61393e+06
P0ABI4	P0ABI4		corA		1.37743e+06	1.27459e+06	1.41111e+06	1.34048e+06	1.46738e+06	1.29968e+06
P0ABI8	P0ABI8		cyoB		2.40379e+06	2.27685e+06	2.21138e+06	2.25838e+06	2.46128e+06	2.23052e+06
P0ABJ1	P0ABJ1		cyoA		2.29618e+06	2.30483e+06	2.11369e+06	2.09919e+06	2.07951e+06	2.26013e+06
P0ABJ9	P0ABJ9		cydA		3.95742e+07	3.95576e+07	4.00624e+07	3.94373e+07	3.96876e+07	4.36499e+07
P0ABK2	P0ABK2		cydB		6.2842e+06	6.51075e+06	6.03549e+06	5.90605e+06	5.80815e+06	4.68333e+06
P0ABK5	P0ABK5		cysK		3.44121e+07	3.42487e+07	3.40024e+07	3.45458e+07	3.40291e+07	3.2101e+07
P0ABN1	P0ABN1		dgkA		383710	393264	442674	479031	352638	306251
P0ABN5	P0ABN5		dcuA		4.25613e+06	4.48503e+06	4.97199e+06	4.67731e+06	4.6814e+06	4.79713e+06
P0ABN9	P0ABN9		dcuB		7.10321e+06	7.12892e+06	7.23489e+06	7.16976e+06	6.92472e+06	7.18697e+06
P0ABP8	P0ABP8		deoD		4.94314e+07	4.91293e+07	4.71056e+07	4.57214e+07	4.63086e+07	4.77653e+07
P0ABQ0	P0ABQ0		coaBC		821495	815370	797029	815359	899776	748480
P0ABQ2	P0ABQ2		garR		1.77253e+06	1.85818e+06	1.86075e+06	1.90576e+06	1.78676e+06	1.73157e+06
P0ABQ4	P0ABQ4		folA		2.55493e+06	2.50434e+06	2.35563e+06	2.25968e+06	2.3358e+06	2.23658e+06
