Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P08189	P08189		fimF		1.38129e+06	1.28451e+06	1.03585e+06	1.37432e+06	1.39694e+06	1.09932e+06
P08190	P08190		fimG		2.173e+06	2.06175e+06	1.97827e+06	2.01032e+06	2.04857e+06	1.85712e+06
P08191	P08191		fimH		3.18047e+06	3.19794e+06	3.27577e+06	2.70827e+06	3.02298e+06	3.15847e+06
P08192	P08192		folC		2.40802e+06	2.44226e+06	2.40615e+06	2.40399e+06	2.38011e+06	2.48013e+06
P08200	P08200		icd		2.48965e+07	2.53068e+07	2.39123e+07	2.39042e+07	2.47057e+07	2.14727e+07
P08201	P08201		nirB		5.24494e+06	5.2477e+06	5.21672e+06	5.21896e+06	5.14411e+06	5.39467e+06
P08244	P08244		pyrF		9.718e+06	9.79068e+06	9.85391e+06	9.47246e+06	9.64138e+06	9.59097e+06
P08245	P08245		yciH		695937	690070	665071	718982	704352	555146
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.70111e+06	1.01548e+07	4.75018e+06	1.05379e+07	1.04289e+07	4.03751e+06
P08312	P08312		pheS		1.47243e+07	1.4272e+07	1.4435e+07	1.42104e+07	1.4583e+07	1.36587e+07
P08331	P08331		cpdB		3.37989e+06	3.45159e+06	3.37262e+06	3.41498e+06	3.3076e+06	3.38479e+06
P08337	P08337		mutT		1.18741e+06	902925	1.18594e+06	940773	830024	1.126e+06
P08373	P08373		murB		1.9034e+06	1.8696e+06	1.89117e+06	1.80377e+06	1.88217e+06	2.01451e+06
P08390	P08390		usg		5.55659e+06	5.65649e+06	5.67037e+06	5.54693e+06	5.57564e+06	4.87467e+06
P08395	P08395		sppA		2.20871e+06	2.08396e+06	2.10275e+06	2.06726e+06	2.10999e+06	2.18087e+06
P08506	P08506		dacC		6.71401e+06	6.6329e+06	6.86432e+06	6.55206e+06	6.95409e+06	6.53021e+06
P08622	P08622		dnaJ		6.29377e+06	6.21552e+06	6.24438e+06	6.15133e+06	6.36615e+06	6.1544e+06
P08660	P08660		lysC		2.55092e+06	2.74061e+06	2.61867e+06	2.63306e+06	2.51673e+06	2.78484e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.81986e+06	6.6216e+06	2.9054e+06	6.81601e+06	6.74359e+06	2.92931e+06
P08839	P08839		ptsI		6.45244e+07	6.47717e+07	6.38039e+07	6.43503e+07	6.49811e+07	6.06604e+07
P08956	P08956		hsdR		1.80714e+06	1.90024e+06	1.83653e+06	1.85398e+06	1.69211e+06	1.69527e+06
P08957	P08957		hsdM		7.30353e+06	7.47208e+06	7.30299e+06	7.38791e+06	7.41176e+06	7.15136e+06
P09029	P09029		purK		1.26507e+06	1.30416e+06	1.27287e+06	1.24606e+06	1.20899e+06	1.37494e+06
P09030	P09030		xthA		2.86594e+06	2.86986e+06	2.92136e+06	2.90043e+06	2.92911e+06	2.83638e+06
P09126	P09126		hemD		1.48679e+06	1.43948e+06	1.57875e+06	1.4462e+06	1.53378e+06	1.51941e+06
P09127	P09127		hemX		9.65592e+06	9.68697e+06	9.49779e+06	9.26604e+06	9.27209e+06	9.03802e+06
P09147	P09147		galE		9.62498e+06	9.59757e+06	9.39065e+06	9.4158e+06	9.33864e+06	9.34372e+06
P09148	P09148		galT		760659	708249	691739	675049	697270	770022
P09152	P09152		narG		2.39168e+06	2.38197e+06	2.44564e+06	2.37658e+06	2.39016e+06	2.37431e+06
P09155	P09155		rnd		1.69405e+06	1.56029e+06	1.71348e+06	1.65557e+06	1.63042e+06	1.75169e+06
P09158	P09158		speE		7.0937e+06	7.14756e+06	7.23996e+06	7.2399e+06	6.97649e+06	6.3905e+06
P09169	P09169		ompT		6.37608e+06	6.23582e+06	6.40148e+06	6.2296e+06	6.3403e+06	6.23935e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.82991e+06	5.74553e+06	2.74515e+06	5.54651e+06	5.6769e+06	2.79112e+06
P09323	P09323		nagE		825844	777054	770946	722719	899281	807121
P09372	P09372		grpE		1.49798e+07	1.64601e+07	1.56241e+07	1.60056e+07	1.58483e+07	1.42949e+07
P09373	P09373		pflB		3.22117e+08	3.2808e+08	3.20398e+08	3.27363e+08	3.29711e+08	2.85424e+08
P09394	P09394		glpQ		6.59852e+06	6.62045e+06	6.64605e+06	6.47585e+06	6.6041e+06	6.75774e+06
P09424	P09424		mtlD		2.46614e+06	2.46917e+06	2.50938e+06	2.44193e+06	2.51419e+06	2.09944e+06
P09546	P09546		putA		828426	856378	807079	828738	835402	826245
P09549	P09549		dedD		1.29744e+06	1.28405e+06	1.29927e+06	1.28417e+06	1.24642e+06	1.32057e+06
P09831	P09831		gltB		2.50858e+06	2.48087e+06	2.4947e+06	2.53111e+06	2.49427e+06	2.62221e+06
P09832	P09832		gltD		2.93579e+06	3.03273e+06	3.02304e+06	2.89515e+06	3.01772e+06	3.05833e+06
P0A698	P0A698		uvrA		2.53348e+06	2.54385e+06	2.52604e+06	2.53574e+06	2.46794e+06	2.52326e+06
P0A6A0	P0A6A0		ubiB		1.60368e+06	1.64655e+06	1.64491e+06	1.76477e+06	1.56805e+06	1.90389e+06
P0A6A3	P0A6A3		ackA		1.41123e+08	1.36049e+08	1.38783e+08	1.39128e+08	1.39855e+08	1.18049e+08
P0A6A8	P0A6A8		acpP		1.71949e+08	1.62186e+08	1.68647e+08	1.54991e+08	1.64474e+08	1.72413e+08
P0A6B4	P0A6B4		alr		2.77286e+06	2.74574e+06	2.72153e+06	2.69245e+06	2.69371e+06	2.62973e+06
P0A6B7	P0A6B7		iscS		1.39156e+07	1.3999e+07	1.40642e+07	1.42696e+07	1.40738e+07	1.3213e+07
P0A6C1	P0A6C1		nfo		2.38963e+06	2.17868e+06	2.47678e+06	2.33422e+06	2.13799e+06	2.66845e+06
P0A6D0	P0A6D0		argR		1.61941e+06	1.53058e+06	1.54452e+06	1.5424e+06	1.65705e+06	1.75363e+06
P0A6D3	P0A6D3		aroA		5.20568e+06	5.48367e+06	5.37317e+06	5.48764e+06	5.43363e+06	5.80123e+06
P0A6D7	P0A6D7		aroK		1.17563e+07	1.19751e+07	1.18987e+07	1.14327e+07	1.18916e+07	1.12966e+07
P0A6E6	P0A6E6		atpC		7.9578e+06	8.24006e+06	7.66242e+06	8.17796e+06	8.55432e+06	6.46038e+06
P0A6E9	P0A6E9		bioD2		5.81371e+06	5.70197e+06	5.83829e+06	6.09529e+06	5.94273e+06	6.3828e+06
P0A6F1	P0A6F1		carA		5.88289e+06	5.64913e+06	5.72764e+06	5.50327e+06	5.77532e+06	5.26923e+06
P0A6F3	P0A6F3		glpK		4.83105e+06	4.78863e+06	4.85479e+06	4.64431e+06	4.76534e+06	4.73592e+06
P0A6F5	P0A6F5		groL		7.55615e+07	7.65491e+07	7.49542e+07	7.46225e+07	7.78164e+07	6.65527e+07
P0A6F9	P0A6F9		groS		9.33464e+07	8.19887e+07	9.3222e+07	8.61585e+07	8.3879e+07	8.2387e+07
P0A6G3	P0A6G3		pncC		3.58807e+06	3.56997e+06	3.70703e+06	3.61023e+06	3.72358e+06	3.31921e+06
P0A6G7	P0A6G7		clpP		2.41448e+07	2.4243e+07	2.37503e+07	2.39251e+07	2.45413e+07	2.16216e+07
P0A6H1	P0A6H1		clpX		1.66914e+07	1.68224e+07	1.69226e+07	1.68828e+07	1.67579e+07	1.60375e+07
P0A6H5	P0A6H5		hslU		2.35949e+07	2.33842e+07	2.37871e+07	2.37149e+07	2.31141e+07	2.24623e+07
P0A6H8	P0A6H8		cls		681288	577217	611607	533128	533803	682005
P0A6I0	P0A6I0		cmk		1.14488e+07	1.14729e+07	1.18051e+07	1.14562e+07	1.12306e+07	1.10006e+07
P0A6I3	P0A6I3		coaA		3.66247e+06	3.49238e+06	3.59187e+06	3.68036e+06	3.47192e+06	3.36144e+06
P0A6I6	P0A6I6		coaD		1.09314e+06	1.10626e+06	1.24468e+06	1.05316e+06	1.08698e+06	1.05231e+06
P0A6I9	P0A6I9		coaE		760764	751774	752617	804999	723667	767519
P0A6J1	P0A6J1		cysC		1.40819e+06	1.47841e+06	1.4292e+06	1.47228e+06	1.41767e+06	1.56587e+06
P0A6J8	P0A6J8		ddlA		8.43792e+06	8.37362e+06	8.24021e+06	8.36781e+06	8.4296e+06	8.18616e+06
P0A6K1	P0A6K1		dapF		804946	767747	758172	789164	720634	822317
P0A6K3	P0A6K3		def		1.10608e+07	1.15656e+07	1.09427e+07	1.08029e+07	1.09591e+07	1.06245e+07
P0A6K6	P0A6K6		deoB		1.9868e+07	1.97059e+07	1.97616e+07	1.96762e+07	1.98992e+07	1.90346e+07
P0A6L0	P0A6L0		deoC		1.09218e+07	1.09874e+07	1.09071e+07	1.11044e+07	1.08394e+07	9.64552e+06
P0A6L2	P0A6L2		dapA		2.90592e+07	2.88613e+07	2.92543e+07	2.90926e+07	2.89764e+07	2.73642e+07
P0A6L7	P0A6L7		uxaB		1.42006e+06	1.44661e+06	1.56826e+06	1.24851e+06	1.42692e+06	1.40097e+06
P0A6L9	P0A6L9		hscB		5.20151e+06	5.25734e+06	5.15857e+06	5.08449e+06	5.17292e+06	3.96637e+06
P0A6M4	P0A6M4		dtd		2.08623e+06	2.34861e+06	2.2339e+06	2.12074e+06	2.05482e+06	1.64242e+06
P0A6M8	P0A6M8		fusA		1.10272e+08	1.09369e+08	1.10357e+08	1.09706e+08	1.1089e+08	1.01688e+08
P0A6N4	P0A6N4		efp		7.54834e+07	7.90944e+07	7.93929e+07	7.62769e+07	7.5884e+07	8.26096e+07
P0A6N8	P0A6N8		yeiP		1.61308e+07	1.55839e+07	1.63726e+07	1.51948e+07	1.56882e+07	1.52234e+07
P0A6P1	P0A6P1		tsf		1.82669e+08	1.79459e+08	1.82465e+08	1.78369e+08	1.81202e+08	1.71717e+08
P0A6P5	P0A6P5		der		3.90491e+06	4.11748e+06	3.91804e+06	4.10424e+06	4.07992e+06	4.05015e+06
P0A6P7	P0A6P7		engB		8.73388e+06	8.8722e+06	8.71166e+06	8.61887e+06	8.63693e+06	7.94398e+06
P0A6P9	P0A6P9		eno		1.67361e+08	1.66308e+08	1.66659e+08	1.70892e+08	1.69656e+08	1.50191e+08
P0A6Q3	P0A6Q3		fabA		1.47622e+07	1.48664e+07	1.48064e+07	1.46172e+07	1.46823e+07	1.41655e+07
P0A6Q6	P0A6Q6		fabZ		2.78392e+07	2.83642e+07	2.83047e+07	2.88563e+07	2.79837e+07	2.81548e+07
P0A6R0	P0A6R0		fabH		1.79527e+07	1.80159e+07	1.76938e+07	1.77009e+07	1.85204e+07	1.7421e+07
P0A6R3	P0A6R3		fis		6.56094e+06	6.18636e+06	6.452e+06	6.03006e+06	6.39189e+06	6.21266e+06
P0A6S0	P0A6S0		flgH		1.8059e+06	1.70947e+06	1.765e+06	1.62478e+06	1.56395e+06	1.82881e+06
P0A6S7	P0A6S7		gpsA		5.11444e+06	5.13572e+06	5.05639e+06	5.12562e+06	4.8471e+06	5.54878e+06
P0A6T1	P0A6T1		pgi		5.41484e+07	5.40634e+07	5.40978e+07	5.29621e+07	5.41114e+07	4.87875e+07
P0A6T3	P0A6T3		galK		3.53264e+06	3.46491e+06	3.46759e+06	3.51315e+06	3.60408e+06	3.50189e+06
P0A6T5	P0A6T5		folE		5.00192e+06	4.92137e+06	5.31562e+06	4.97577e+06	5.02277e+06	4.95738e+06
P0A6T9	P0A6T9		gcvH		2.03632e+06	2.07176e+06	1.93794e+06	2.03817e+06	2.11223e+06	2.15151e+06
P0A6U3	P0A6U3		mnmG		7.10303e+06	6.95977e+06	7.08183e+06	6.99988e+06	6.97922e+06	7.2954e+06
P0A6U5	P0A6U5		rsmG		6.2315e+06	6.26732e+06	6.07231e+06	5.92974e+06	6.31082e+06	5.17273e+06
P0A6U8	P0A6U8		glgA		3.26626e+06	3.35722e+06	3.30328e+06	3.42622e+06	3.1665e+06	3.37635e+06
P0A6V1	P0A6V1		glgC		7.44287e+06	7.54286e+06	7.71464e+06	7.0728e+06	7.60055e+06	7.62028e+06
P0A6V8	P0A6V8		glk		6.35296e+06	6.42937e+06	6.39544e+06	6.49005e+06	6.31323e+06	6.12618e+06
P0A6W5	P0A6W5		greA		2.52646e+07	2.55391e+07	2.54986e+07	2.50622e+07	2.45416e+07	2.55532e+07
P0A6W9	P0A6W9		gshA		5.16198e+06	5.17217e+06	5.20589e+06	5.19699e+06	5.18318e+06	4.74456e+06
P0A6X3	P0A6X3		hfq		1.06044e+06	1.0751e+06	1.13253e+06	900108	1.13258e+06	955115
P0A6X7	P0A6X7		ihfA		5.38613e+07	5.34751e+07	5.42769e+07	5.53553e+07	5.3992e+07	4.97319e+07
P0A6Y1	P0A6Y1		ihfB		8.59451e+06	8.95793e+06	8.50442e+06	8.34725e+06	8.47632e+06	7.7771e+06
P0A6Y5	P0A6Y5		hslO		7.38428e+06	7.64246e+06	7.45233e+06	7.33956e+06	7.53245e+06	7.88161e+06
P0A6Y8	P0A6Y8		dnaK		4.65712e+07	4.69777e+07	4.68174e+07	4.62319e+07	4.73483e+07	4.27318e+07
P0A6Z1	P0A6Z1		hscA		4.62094e+06	4.54559e+06	4.68959e+06	4.5123e+06	4.47432e+06	4.54567e+06
P0A6Z3	P0A6Z3		htpG		2.90387e+07	2.89778e+07	2.87106e+07	2.82205e+07	2.88876e+07	2.73129e+07
P0A6Z6	P0A6Z6		nikR		1.80158e+06	1.78969e+06	1.81716e+06	1.82194e+06	1.69452e+06	1.91263e+06
P0A705	P0A705		infB		2.09017e+07	2.08121e+07	2.09017e+07	2.05189e+07	2.07702e+07	1.99399e+07
P0A707	P0A707		infC		6.06819e+07	5.882e+07	6.08754e+07	5.96254e+07	6.08226e+07	5.78058e+07
P0A715	P0A715		kdsA		2.30063e+07	2.35372e+07	2.31962e+07	2.35862e+07	2.35564e+07	2.05092e+07
P0A717	P0A717		prs		3.01327e+07	3.11193e+07	3.01727e+07	3.26372e+07	3.2756e+07	2.7061e+07
P0A720	P0A720		tmk		2.94718e+06	3.07418e+06	3.0083e+06	3.2969e+06	3.11225e+06	3.09867e+06
P0A722	P0A722		lpxA		8.69021e+06	8.59669e+06	8.5046e+06	8.57753e+06	8.7185e+06	8.28293e+06
P0A725	P0A725		lpxC		424744	380032	383915	285866	451439	405514
P0A729	P0A729		yceF		2.54966e+06	2.38087e+06	2.52304e+06	2.46696e+06	2.4312e+06	2.71155e+06
P0A731	P0A731		mgsA		3.57776e+06	3.45715e+06	3.65419e+06	3.66289e+06	4.03089e+06	3.08868e+06
P0A734	P0A734		minE		3.44331e+07	3.552e+07	3.57152e+07	3.596e+07	3.4575e+07	3.20017e+07
P0A738	P0A738		moaC		1.18857e+06	1.16087e+06	1.14793e+06	1.20386e+06	1.10057e+06	1.15094e+06
P0A744	P0A744		msrA		3.43913e+06	3.78134e+06	3.48686e+06	2.767e+06	3.63055e+06	3.65745e+06
P0A746	P0A746		msrB		1.79361e+06	1.67144e+06	1.88513e+06	1.61978e+06	1.7837e+06	1.43859e+06
P0A749	P0A749		murA		8.40644e+06	8.26156e+06	8.46532e+06	8.13871e+06	8.16462e+06	8.132e+06
P0A752	P0A752		nadD		556368	528524	568544	577082	519565	170332
P0A759	P0A759		nagB		4.40736e+06	4.41791e+06	4.31445e+06	4.15535e+06	4.45705e+06	5.17443e+06
P0A763	P0A763		ndk		1.37697e+07	1.39488e+07	1.37681e+07	1.35971e+07	1.36003e+07	1.41872e+07
P0A780	P0A780		nusB		1.39553e+07	1.40832e+07	1.42229e+07	1.32438e+07	1.34618e+07	1.34528e+07
P0A784	P0A784		orn		3.72041e+06	3.53638e+06	3.61415e+06	3.54475e+06	3.43675e+06	3.58408e+06
P0A786	P0A786		pyrB		2.58465e+06	2.48729e+06	2.62243e+06	2.50862e+06	2.39379e+06	2.45794e+06
P0A790	P0A790		panD		9.8091e+06	1.01609e+07	9.79828e+06	1.02598e+07	9.75475e+06	1.04409e+07
P0A794	P0A794		pdxJ		6.73039e+06	6.56382e+06	6.61296e+06	6.30021e+06	6.2677e+06	6.26007e+06
P0A796	P0A796		pfkA		2.45893e+07	2.50179e+07	2.3981e+07	2.46129e+07	2.48162e+07	2.00048e+07
P0A799	P0A799		pgk		3.99798e+08	3.97997e+08	3.9786e+08	3.98694e+08	4.03787e+08	3.67576e+08
P0A7A2	P0A7A2		gpmB		2.07339e+06	1.9899e+06	2.16598e+06	1.84986e+06	1.84002e+06	1.86641e+06
P0A7A5	P0A7A5		pcm		820209	880419	938484	770032	972685	732253
P0A7A7	P0A7A7		plsB		2.79765e+06	2.86381e+06	2.85801e+06	2.87293e+06	2.81146e+06	2.99024e+06
P0A7A9	P0A7A9		ppa		9.98181e+07	9.78556e+07	9.95763e+07	9.58286e+07	9.7917e+07	9.44155e+07
P0A7B1	P0A7B1		ppk		1.72611e+06	1.60897e+06	1.70734e+06	1.55428e+06	1.54494e+06	1.79626e+06
P0A7B5	P0A7B5		proB		4.90522e+06	4.95689e+06	5.10389e+06	4.85249e+06	4.6856e+06	4.85864e+06
P0A7B8	P0A7B8		hslV		1.62375e+07	1.72847e+07	1.63862e+07	1.70368e+07	1.54006e+07	1.71081e+07
P0A7C2	P0A7C2		lexA		4.76308e+06	4.76898e+06	4.81208e+06	4.90436e+06	4.9406e+06	4.98221e+06
P0A7C6	P0A7C6		pepE		5.69248e+06	5.68912e+06	5.59453e+06	5.72523e+06	5.57407e+06	5.80159e+06
P0A7D1	P0A7D1		pth		5.68258e+06	5.70341e+06	5.8077e+06	5.42004e+06	5.53951e+06	4.99563e+06
P0A7D4	P0A7D4		purA		4.51223e+07	4.43578e+07	4.49449e+07	4.41517e+07	4.40592e+07	4.21957e+07
P0A7D7	P0A7D7		purC		7.82794e+06	7.78784e+06	7.94234e+06	8.07026e+06	7.71981e+06	6.74149e+06
P0A7E1	P0A7E1		pyrD		8.43383e+06	8.70806e+06	8.4234e+06	8.30811e+06	8.35699e+06	8.10681e+06
P0A7E3	P0A7E3		pyrE		5.45361e+06	5.5439e+06	5.48409e+06	5.46532e+06	5.44466e+06	5.13977e+06
P0A7E5	P0A7E5		pyrG		1.69565e+07	1.69102e+07	1.6993e+07	1.6796e+07	1.64559e+07	1.66125e+07
P0A7E9	P0A7E9		pyrH		8.25561e+06	7.92514e+06	8.22395e+06	8.05174e+06	8.10601e+06	7.74781e+06
P0A7F3	P0A7F3		pyrI		1.95413e+06	2.05252e+06	1.9922e+06	2.07905e+06	1.9733e+06	1.84708e+06
P0A7F6	P0A7F6		speD		2.16408e+06	2.12499e+06	2.10707e+06	2.01433e+06	2.14764e+06	1.92771e+06
P0A7F9	P0A7F9		queA		4.20194e+06	4.64795e+06	4.34617e+06	4.12682e+06	4.29808e+06	4.67284e+06
P0A7G2	P0A7G2		rbfA		2.14864e+07	2.08131e+07	2.09611e+07	2.10107e+07	2.10408e+07	1.89553e+07
P0A7G6	P0A7G6		recA		1.16581e+07	1.1697e+07	1.16658e+07	1.11631e+07	1.15211e+07	1.08736e+07
P0A7H6	P0A7H6		recR		795155	912596	667249	799385	801264	844585
P0A7I0	P0A7I0		prfA		4.11899e+06	4.02153e+06	4.22578e+06	4.10324e+06	4.02581e+06	3.8568e+06
P0A7I4	P0A7I4		prfC		5.62646e+06	5.98528e+06	5.50111e+06	5.73126e+06	5.78885e+06	5.47539e+06
P0A7I7	P0A7I7		ribA		1.00751e+07	9.7669e+06	1.02468e+07	9.68644e+06	1.01405e+07	9.16481e+06
P0A7J0	P0A7J0		ribB		1.54514e+07	1.52381e+07	1.52315e+07	1.45053e+07	1.52244e+07	1.22257e+07
P0A7J3	P0A7J3		rplJ		5.06774e+08	5.23967e+08	4.98914e+08	5.3617e+08	5.21731e+08	4.29696e+08
P0A7J7	P0A7J7		rplK		7.51847e+07	7.86503e+07	7.70742e+07	7.84468e+07	7.60438e+07	7.42227e+07
P0A7K2	P0A7K2		rplL		2.2213e+08	2.19753e+08	2.17917e+08	2.25734e+08	2.1687e+08	2.1469e+08
P0A7K6	P0A7K6		rplS		7.4318e+07	7.5331e+07	7.44636e+07	7.31351e+07	7.60366e+07	6.75846e+07
P0A7L0	P0A7L0		rplA		1.56725e+08	1.51221e+08	1.60237e+08	1.6092e+08	1.54163e+08	1.54039e+08
P0A7L3	P0A7L3		rplT		5.28339e+07	4.63671e+07	5.19114e+07	4.79507e+07	4.63112e+07	4.79815e+07
P0A7L8	P0A7L8		rpmA		8.48938e+07	8.79664e+07	8.87217e+07	8.78409e+07	8.716e+07	8.75774e+07
P0A7M2	P0A7M2		rpmB		1.6926e+08	1.73894e+08	1.68412e+08	1.75463e+08	1.6701e+08	1.52447e+08
P0A7M6	P0A7M6		rpmC		2.60833e+07	2.82269e+07	2.71674e+07	2.90295e+07	2.84058e+07	2.79501e+07
P0A7M9	P0A7M9		rpmE		1.25031e+08	1.26046e+08	1.23968e+08	1.20757e+08	1.27289e+08	1.00363e+08
P0A7N4	P0A7N4		rpmF		4.58504e+07	4.4618e+07	4.46811e+07	4.1911e+07	4.53003e+07	3.91643e+07
P0A7N9	P0A7N9		rpmG		9.42159e+07	9.08033e+07	9.26061e+07	9.32213e+07	9.21498e+07	8.52006e+07
P0A7P5	P0A7P5		rpmH		2.74507e+07	2.55944e+07	2.81047e+07	2.7299e+07	2.69887e+07	2.65185e+07
P0A7Q1	P0A7Q1		rpmI		1.52928e+07	1.59315e+07	1.66985e+07	1.6147e+07	1.65994e+07	1.76745e+07
P0A7R1	P0A7R1		rplI		4.45692e+08	4.39746e+08	4.55818e+08	4.33961e+08	4.42016e+08	4.05659e+08
P0A7R5	P0A7R5		rpsJ		1.79832e+08	1.75831e+08	1.80526e+08	1.71001e+08	1.79624e+08	1.72239e+08
P0A7R9	P0A7R9		rpsK		1.09286e+08	1.07382e+08	1.08661e+08	1.04221e+08	1.08e+08	8.99258e+07
P0A7S3	P0A7S3		rpsL		7.48346e+07	7.04278e+07	7.39762e+07	6.78738e+07	7.01763e+07	7.42368e+07
P0A7S9	P0A7S9		rpsM		4.07567e+07	4.10961e+07	4.10217e+07	4.05821e+07	4.01839e+07	3.83724e+07
P0A7T3	P0A7T3		rpsP		1.19005e+08	1.17502e+08	1.2065e+08	1.17114e+08	1.18918e+08	9.90695e+07
P0A7T7	P0A7T7		rpsR		3.32325e+07	3.21428e+07	3.38944e+07	3.37425e+07	3.42417e+07	3.30881e+07
P0A7U3	P0A7U3		rpsS		1.4178e+08	1.35553e+08	1.40759e+08	1.35574e+08	1.35063e+08	1.0877e+08
P0A7U7	P0A7U7		rpsT		3.2461e+07	3.09043e+07	3.15347e+07	3.03348e+07	3.10582e+07	2.51553e+07
P0A7V0	P0A7V0		rpsB		1.5396e+08	1.54721e+08	1.52973e+08	1.52738e+08	1.5594e+08	1.3976e+08
P0A7V3	P0A7V3		rpsC		9.87028e+07	9.53801e+07	9.9805e+07	9.84995e+07	9.86112e+07	8.45749e+07
P0A7V8	P0A7V8		rpsD		1.54662e+08	1.50286e+08	1.54976e+08	1.52299e+08	1.52338e+08	1.45451e+08
P0A7W1	P0A7W1		rpsE		1.46299e+08	1.46844e+08	1.47212e+08	1.46406e+08	1.47551e+08	1.31562e+08
P0A7W7	P0A7W7		rpsH		2.81785e+07	2.62056e+07	2.76625e+07	2.7393e+07	2.72421e+07	2.61754e+07
P0A7X3	P0A7X3		rpsI		7.4974e+07	7.58179e+07	7.38759e+07	7.7656e+07	7.51587e+07	6.54795e+07
P0A7X6	P0A7X6		rimM		6.47561e+06	6.78494e+06	6.46489e+06	6.30756e+06	6.60499e+06	6.28533e+06
P0A7Y0	P0A7Y0		rnc		7.18071e+06	7.53161e+06	7.24196e+06	7.03635e+06	7.42061e+06	7.22347e+06
P0A7Y8	P0A7Y8		rnpA		1.07715e+06	1.11549e+06	1.13251e+06	958539	1.00144e+06	1.14772e+06
P0A7Z0	P0A7Z0		rpiA		1.98881e+07	1.99758e+07	1.96019e+07	2.03681e+07	1.97393e+07	1.83845e+07
P0A7Z4	P0A7Z4		rpoA		8.10286e+07	7.98717e+07	8.15316e+07	8.09081e+07	8.04216e+07	7.44184e+07
P0A800	P0A800		rpoZ		5.66284e+07	5.36536e+07	5.51771e+07	5.41897e+07	5.551e+07	4.79142e+07
P0A805	P0A805		frr		2.5491e+07	2.53311e+07	2.57178e+07	2.60975e+07	2.63883e+07	2.27876e+07
P0A812	P0A812		ruvB		982220	894854	876482	918119	824146	919540
P0A817	P0A817		metK		2.65195e+07	2.59862e+07	2.65378e+07	2.547e+07	2.57385e+07	2.48059e+07
P0A821	P0A821		selA		1.53542e+06	1.51509e+06	1.43902e+06	1.5701e+06	1.54141e+06	1.5711e+06
P0A823	P0A823		sfsA		735889	770627	725550	761222	767913	698169
P0A825	P0A825		glyA		4.4229e+07	4.38504e+07	4.38587e+07	4.35165e+07	4.41982e+07	3.63242e+07
P0A832	P0A832		smpB		6.92776e+06	6.77128e+06	6.80257e+06	6.97506e+06	7.03232e+06	6.11501e+06
P0A836	P0A836		sucC		6.29792e+06	6.46481e+06	6.50765e+06	6.57645e+06	6.36973e+06	6.16687e+06
P0A840	P0A840		surE		1.7244e+06	1.72879e+06	1.69366e+06	1.77343e+06	1.77109e+06	1.62493e+06
P0A843	P0A843		tatE		8.87092e+06	8.65704e+06	9.94374e+06	9.74868e+06	8.93934e+06	1.0009e+07
P0A847	P0A847		tgt		3.44959e+06	3.49604e+06	3.47316e+06	3.48655e+06	3.53898e+06	3.12044e+06
P0A850	P0A850		tig		1.32081e+08	1.30866e+08	1.32642e+08	1.32583e+08	1.34035e+08	1.14853e+08
P0A853	P0A853		tnaA		3.66356e+06	3.73438e+06	3.7486e+06	3.83951e+06	3.74256e+06	3.49129e+06
P0A855	P0A855		tolB		1.74687e+07	1.7721e+07	1.72707e+07	1.64617e+07	1.70382e+07	1.71729e+07
P0A858	P0A858		tpiA		8.98926e+07	9.23109e+07	8.69265e+07	9.43542e+07	9.55848e+07	6.52597e+07
P0A862	P0A862		tpx		4.11934e+07	4.08544e+07	4.11205e+07	4.17715e+07	4.17596e+07	4.01215e+07
P0A867	P0A867		talA		5.13916e+06	5.0586e+06	5.15885e+06	5.14798e+06	4.99501e+06	5.2652e+06
P0A870	P0A870		talB		4.57147e+07	4.38879e+07	4.53788e+07	4.46661e+07	4.45679e+07	4.41095e+07
P0A873	P0A873		trmD		1.16805e+07	1.20214e+07	1.22098e+07	1.20764e+07	1.20073e+07	1.1647e+07
P0A877	P0A877		trpA		1.69634e+06	1.82543e+06	1.75504e+06	1.82497e+06	1.76306e+06	1.71055e+06
P0A879	P0A879		trpB		502959	455674	490450	493698	488922	545881
