Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	668251	708928		767515	845329	711259
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	4.34208e+06	4.28716e+06	4.43943e+06	3.81102e+06	4.64472e+06	4.2679e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.02929e+08	3.14164e+08	2.92653e+08	3.01702e+08	3.06951e+08	3.06995e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	13	13	3.51861e+07	3.36529e+07	3.59927e+07	3.42674e+07	3.37519e+07	3.67657e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.93472e+08	1.98379e+08	1.93949e+08	1.96479e+08	2.00112e+08	1.9521e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7	3.21211e+07	3.50883e+07	3.49401e+07	3.68905e+07	3.68182e+07	3.2178e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.10482e+07	3.99208e+07	4.0295e+07	4.16508e+07	4.11028e+07	4.073e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	3	3	3.38051e+06	4.13348e+06	3.45207e+06	3.77972e+06	4.65783e+06	3.27557e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.51983e+06	8.42505e+06	8.1811e+06	8.10409e+06	8.57999e+06	8.64124e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	6.1476e+06	7.15693e+06	6.35171e+06	6.83902e+06	6.63685e+06	6.27819e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	8.1023e+06	8.53662e+06	8.37499e+06	7.81197e+06	8.27151e+06	8.76479e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	14	14	2.2474e+07	2.00632e+07	2.13096e+07	2.02372e+07	1.98884e+07	2.22741e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.33628e+06	1.81995e+06	2.18943e+06	1.70949e+06	1.86977e+06	1.85674e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	3	3	9.56167e+06	1.03196e+07	1.04273e+07	1.01106e+07	1.05658e+07	1.04761e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	4.46408e+07	4.58044e+07	4.46521e+07	4.69772e+07	4.61829e+07	4.41841e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	5	5	8.02395e+06	8.80329e+06	8.65812e+06	9.36544e+06	8.2186e+06	8.79347e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	9.74687e+07	9.59275e+07	9.43013e+07	9.61182e+07	9.69219e+07	9.46166e+07
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.8625e+07	6.23777e+07	7.05814e+07	6.42506e+07	6.19123e+07	7.11985e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	1.02964e+07	9.0504e+06	1.013e+07	8.46563e+06	1.07653e+07	1.08715e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.02225e+08	2.02772e+08	2.20259e+08	2.11232e+08	2.15647e+08	2.00962e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	482289	729304	746189	701057	707672	
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.57149e+07	1.47921e+07	1.53559e+07	1.60551e+07	1.50316e+07	1.59706e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.95665e+06		2.65173e+06		2.37392e+06	2.95395e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.24e+08	2.10463e+08	3.13554e+08	2.32891e+08	2.70546e+08	3.00706e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.75693e+07	3.62632e+07	3.54542e+07	4.20734e+07	4.487e+07	4.14326e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.61384e+07	1.63715e+07	1.69153e+07	1.51011e+07	1.593e+07	1.60454e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	1	1	223308		317200			310286
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.32993e+07	1.33255e+07	1.34235e+07	1.32651e+07	1.35865e+07	1.28613e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	4.30255e+06	4.23446e+06	4.54631e+06	4.46939e+06	4.4755e+06	4.78205e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.0741e+07	1.96953e+07	1.93094e+07	1.96553e+07	2.00411e+07	2.02513e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	8.71337e+06	8.06964e+06	8.98006e+06	9.54208e+06	8.64768e+06	8.7538e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	1.67737e+07	2.02528e+07	2.03271e+07	2.00944e+07	2.25914e+07	1.90049e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.09635e+07	2.14164e+07	2.12033e+07	2.15922e+07	2.22601e+07	2.17572e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.67088e+07	3.54163e+07	3.68838e+07	3.64745e+07	3.41955e+07	3.71576e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	1	1		2.99173e+06	3.14112e+06	3.79709e+06	3.42517e+06	3.10673e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.63188e+07	6.84051e+07	7.58515e+07	6.86419e+07	6.92812e+07	7.15218e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	567072	200869	564325		444432	480605
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	6	6	7.54748e+06	5.92194e+06	8.0076e+06	5.68969e+06	5.78457e+06	7.41956e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	29	0	6.09292e+09	6.28215e+09	6.05849e+09	6.58644e+09	6.46148e+09	5.92852e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.82158e+07	1.64037e+07	1.81382e+07	1.77323e+07	1.85026e+07	1.96307e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	26	26	1.63002e+07	1.74303e+07	1.63872e+07	1.69001e+07	1.70165e+07	1.69288e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.33494e+07	2.42571e+07	2.4084e+07	2.27582e+07	2.34966e+07	2.24154e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22	4.29686e+07	3.93741e+07	4.06058e+07	3.97993e+07	4.00001e+07	4.27399e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1		1.12431e+07		8.34093e+06	7.52411e+06	
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.14534e+07	3.18049e+07	3.46797e+07	3.54322e+07	4.08247e+07	3.5774e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	7.10418e+06	7.28603e+06	5.56417e+06	7.17365e+06	7.7153e+06	7.14786e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	703579	1.00992e+06	730453	909740	940384	548760
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	9.54045e+07	9.05881e+07	9.19686e+07	9.42517e+07	9.21832e+07	9.6232e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	4.87502e+07	4.63644e+07	4.70642e+07	4.65317e+07	4.72807e+07	4.7652e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	3	3	3.69694e+06	3.1238e+06	3.48675e+06	3.16428e+06	3.55879e+06	3.76339e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.23604e+06	2.12845e+06	2.0427e+06	2.65931e+06	2.59197e+06	2.17962e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	871796	934221	827360	897709	939844	911622
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		3	3		2.94084e+07		2.93171e+07	3.01432e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		17	17		8.62659e+07		8.08367e+07	8.8171e+07	
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	8.65622e+06	9.0395e+06	7.24026e+06	8.14209e+06	9.49414e+06	8.38628e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.80956e+06	1.80759e+06	1.85246e+06	1.35069e+06	1.68042e+06	1.65122e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.27188e+07	1.29237e+07	1.35256e+07	1.34463e+07	1.3923e+07	1.31926e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	6.76387e+06	7.81131e+06	7.04733e+06	7.26964e+06	7.98754e+06	7.22676e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	3	3			1.10377e+06	978850		983952
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	2.08903e+07	1.97593e+07	2.11199e+07	1.97614e+07	1.99425e+07	2.06215e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	30	30	5.0476e+07	5.23619e+07	5.18185e+07	5.06333e+07	5.21796e+07	5.14016e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.01986e+07	2.12928e+07	1.9977e+07	2.21541e+07	2.27088e+07	2.40743e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	973708	1.35944e+06	1.05558e+06	1.1816e+06	1.32888e+06	1.33325e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.40899e+07	1.42208e+07	1.37929e+07	1.45272e+07	1.38554e+07	1.39337e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		21	21		1.46894e+08		1.4903e+08	1.46159e+08	
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.06587e+07	3.22287e+07	2.95768e+07	3.06669e+07	3.36823e+07	3.05875e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2				7.71995e+06		4.37739e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.14343e+07	1.27317e+07	1.18732e+07	9.58293e+06	1.29322e+07	1.23186e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.2647e+08	2.31068e+08	2.23211e+08	2.39591e+08	2.42848e+08	2.2496e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.88341e+06	2.03765e+06	1.94649e+06	1.13834e+06	1.4952e+06	2.14729e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	2.30269e+06	2.68902e+06	2.48636e+06	2.41645e+06	2.75532e+06	2.68893e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	9.20252e+06	9.60102e+06	9.14187e+06	9.77954e+06	9.90537e+06	9.47358e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.80878e+06	6.6416e+06	6.3219e+06	6.5788e+06	6.65934e+06	7.00005e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.75581e+07	1.87128e+07	1.74822e+07	1.79522e+07	1.90563e+07	1.85013e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.82354e+08	1.80107e+08	1.73106e+08	1.74896e+08	1.826e+08	1.75658e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	4	4	1.4318e+06	1.66385e+06	1.67486e+06	1.47084e+06	1.70264e+06	1.64913e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.22307e+07	1.20777e+07	1.21478e+07	1.17018e+07	1.22782e+07	1.25316e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.08537e+07	2.25394e+07	2.1461e+07	2.3921e+07	2.2962e+07	2.27573e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	1.55544e+06					2.31683e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	3	3	491929	522020	534188	614048	500004	575511
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.67225e+07	1.7635e+07	1.75591e+07	1.76943e+07	1.65406e+07	1.75632e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	6.99581e+06	6.98829e+06	6.69632e+06	6.47128e+06	7.25224e+06	6.94201e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.09146e+07	1.20103e+07	1.07296e+07	1.19331e+07	1.0656e+07	1.00866e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	3	3		465229	378081	242773	393849	409860
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.06013e+08	9.94666e+07	1.0612e+08	1.03614e+08	1.00708e+08	1.06319e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.56359e+07	1.6763e+07	1.54216e+07	1.66471e+07	1.67727e+07	1.59238e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.21539e+06	1.40958e+06	1.23799e+06	1.22287e+06	1.23608e+06	1.52913e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	12	12	5.47749e+07	5.5795e+07	5.32042e+07	5.17854e+07	5.33881e+07	5.78695e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	1.62968e+06	2.21376e+06	1.49212e+06	1.63569e+06	1.80906e+06	1.51721e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	1.98043e+07	1.94142e+07	1.99833e+07	2.11634e+07	2.00506e+07	2.04906e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.78287e+06	1.82379e+06	1.84629e+06	1.95332e+06	2.08404e+06	1.79138e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	3.16658e+06	2.78805e+06	3.40791e+06	3.35286e+06	3.16956e+06	3.31855e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.06857e+07	2.00363e+07	2.11924e+07	2.0389e+07	1.59596e+07	1.84671e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	1.26995e+06	1.11719e+06	1.19695e+06		1.12239e+06	1.07615e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	9.17205e+06	9.01657e+06	9.10343e+06	8.98209e+06	9.4465e+06	8.86349e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	3	3	787173	983888	916336	945617	836861	886889
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.14363e+08	1.1102e+08	1.14357e+08	1.08165e+08	1.11785e+08	1.14121e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10		6.52772e+07		6.38799e+07	6.48237e+07	
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	12	12	3.3116e+07	3.62793e+07	3.39426e+07	3.52271e+07	3.69541e+07	3.40093e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.691e+07	1.51328e+07	1.71866e+07	1.62812e+07	1.73985e+07	1.70586e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.06357e+07	9.78474e+06	9.72549e+06	9.55158e+06	1.04994e+07	1.02501e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3			2.76672e+06			2.48932e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.01451e+06	9.45449e+06	8.52402e+06	7.96418e+06	9.39499e+06	8.91872e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11		7.70003e+07		7.66937e+07	7.6344e+07	
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	2.2673e+07	2.68634e+07	2.36662e+07	2.78439e+07	2.91906e+07	2.29643e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.90408e+06	4.33356e+06	4.84712e+06	4.15572e+06	4.43733e+06	5.04579e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	13	12	1.19663e+07	1.1476e+07	1.14923e+07	1.20793e+07	1.21764e+07	1.17417e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	2	2					704772	828092
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	3	2	3.92868e+06	3.80602e+06	3.56593e+06	3.61439e+06	3.65795e+06	4.28502e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.35556e+07	3.30387e+07	3.27314e+07	3.44352e+07	3.3246e+07	3.23341e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2						1.03665e+06
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.31176e+06	7.87134e+06	8.11656e+06	7.97451e+06	7.73564e+06	8.14882e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	27	27	7.94827e+07	8.84203e+07	7.95407e+07	8.55379e+07	8.72564e+07	8.24926e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.20243e+06	1.1766e+06	1.25698e+06	1.18644e+06	1.04556e+06	1.27448e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	2	2			1.02415e+06	770435		914884
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20	2.80137e+07	2.91531e+07	2.77185e+07	2.84556e+07	2.84942e+07	2.78451e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	7.91875e+06	7.32331e+06	7.07344e+06	8.09284e+06	7.60469e+06	8.71693e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	5	5	4.39295e+06	4.93416e+06	5.11757e+06	4.77366e+06	4.62565e+06	4.76234e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	5.7853e+06	5.68287e+06	5.70294e+06	5.4892e+06	4.83911e+06	5.38697e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	4	4	8.34246e+06	8.38232e+06	9.35488e+06	7.9292e+06	9.11445e+06	9.01099e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.9578e+07	1.88737e+07	1.82909e+07	1.88452e+07	1.81386e+07	1.67114e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34	1.85106e+08	1.89975e+08	1.82507e+08	1.90818e+08	1.8722e+08	1.87416e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	7.93383e+06	7.4307e+06	6.88549e+06	8.08426e+06	8.01053e+06	7.81426e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	9	9	6.87967e+06	8.12561e+06	7.62372e+06	8.00371e+06	7.98421e+06	7.76664e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	3.75585e+06	3.54286e+06	4.90298e+06	4.06929e+06	3.33095e+06	4.08254e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	31	31	2.55241e+07	2.55955e+07	2.49672e+07	2.45168e+07	2.50526e+07	2.49299e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.27361e+07	2.52496e+07	2.34978e+07	2.42868e+07	2.50259e+07	2.46489e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	7	7	1.16819e+07	1.13622e+07	1.13574e+07	1.17242e+07	1.15221e+07	1.19e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	1.60542e+07	1.64453e+07	1.66654e+07	1.70706e+07	1.69263e+07	1.7598e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	9	9	3.69022e+06	3.95146e+06	3.86055e+06	3.84096e+06	3.91447e+06	3.78544e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	9.45848e+06	9.42484e+06	8.98512e+06	9.43206e+06	8.42342e+06	8.42814e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	1.2121e+07	1.09615e+07	1.15339e+07	1.13805e+07	1.14108e+07	1.27456e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	514285	334589	405400	326182	485292	345327
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.33239e+07	1.27183e+07	1.32403e+07	1.2797e+07	1.3327e+07	1.2423e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	9.30005e+06	8.6417e+06	9.5809e+06	9.719e+06	8.85484e+06	1.00235e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.36495e+07	8.05997e+07	8.11203e+07	8.12255e+07	8.28342e+07	8.16401e+07
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1	775739	1.02119e+06	617744	1.06918e+06	988576	690920
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.47983e+06	1.35594e+06	1.65611e+06	1.07909e+06	1.25871e+06	1.72682e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.48959e+07	1.3515e+07	1.40934e+07	1.42253e+07	1.34608e+07	1.43677e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.01887e+06	4.41595e+06	4.05476e+06	4.84663e+06	4.47632e+06	3.77338e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	5.90231e+06	6.75196e+06	6.71116e+06	6.66155e+06	6.82992e+06	5.79823e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	6.56923e+06	7.16412e+06	6.63174e+06	7.53397e+06	6.80683e+06	7.1253e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.50063e+06	2.52589e+06	1.3996e+06		1.72702e+06	816422
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.93344e+06	2.34719e+06	2.74271e+06	2.67701e+06	2.15534e+06	2.4535e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.38776e+07	5.94016e+07	6.47506e+07	6.00738e+07	6.22789e+07	6.45944e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.18217e+07	1.25646e+07	1.20085e+07	1.22193e+07	1.31509e+07	1.25443e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.26875e+08	1.21228e+08	1.27694e+08	1.20789e+08	1.24691e+08	1.26594e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.17134e+07	3.236e+07	3.2747e+07	3.48595e+07	3.34216e+07	3.21818e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.0641e+06	2.0951e+06	2.06326e+06	1.91454e+06	2.2358e+06	2.13347e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	2.42061e+06	2.50022e+06	2.36575e+06	2.48437e+06	3.05e+06	2.06157e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.56222e+06		3.91875e+06	4.15929e+06	4.58171e+06	4.49477e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	9.98401e+06	1.02802e+07	1.00423e+07	1.00386e+07	9.66016e+06	9.53071e+06
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	6.70181e+06	7.38349e+06	6.18969e+06	7.46844e+06	6.63365e+06	7.43756e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.99568e+08	1.70546e+08	1.84879e+08	1.69707e+08	1.68524e+08	1.79106e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	29	29	1.74252e+07	1.71458e+07	1.7633e+07	1.75176e+07	1.74922e+07	1.84003e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	16	16	2.56875e+07	2.71883e+07	2.64653e+07	2.69842e+07	2.66041e+07	2.59107e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	5.18003e+07	5.13314e+07	5.25566e+07	5.08309e+07	5.10262e+07	5.2355e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3			1.03453e+06	878475		835447
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.02907e+08	9.72665e+07	9.80866e+07	9.45881e+07	9.46945e+07	9.53169e+07
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.49428e+07	2.44826e+07	2.54299e+07	2.03918e+07	2.36513e+07	2.62316e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.13515e+07	1.07539e+07	1.1696e+07	1.16931e+07	1.10369e+07	1.16759e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		1.37095e+06	1.22751e+06		1.3061e+06	1.3484e+06
