Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0C0V0	P0C0V0		degP		1.81436e+07	1.68436e+07	1.72647e+07	1.79415e+07	1.75819e+07	1.71069e+07
P0C960	P0C960		emtA			62708.5				
P0CB39	P0CB39		eptC		3.30117e+06	3.17725e+06	3.17271e+06	3.14269e+06	3.1908e+06	3.08065e+06
P0CE47	P0CE47		tufA		1.5141e+09	1.54637e+09	1.53153e+09	1.5641e+09	1.52728e+09	1.51416e+09
P0CG19	P0CG19		rph		8.75195e+06	8.3872e+06	8.56708e+06	8.68186e+06	8.43209e+06	8.66969e+06
P0CK95	P0CK95		yghJ		5.28757e+06	5.30738e+06	5.31937e+06	5.32999e+06	5.07514e+06	5.30472e+06
P10100	P10100		rlpA		3.56722e+06	3.6217e+06	3.67369e+06	3.71737e+06	3.77912e+06	3.65033e+06
P10121	P10121		ftsY		4.58197e+07	4.48395e+07	4.50316e+07	4.54361e+07	4.65664e+07	4.47158e+07
P10346	P10346		glnQ		3.48104e+06	3.33544e+06	3.3548e+06	3.51915e+06	3.32328e+06	3.30823e+06
P10371	P10371		hisA		3.1365e+06	3.05181e+06	3.10596e+06	3.03098e+06	3.23479e+06	3.26558e+06
P10378	P10378		entE		401638	413834	394370	440193	416156	397933
P10384	P10384		fadL		1.26986e+07	1.30706e+07	1.31319e+07	1.29513e+07	1.29336e+07	1.29782e+07
P10408	P10408		secA		6.87251e+06	7.09817e+06	7.01542e+06	6.9466e+06	6.87124e+06	7.04895e+06
P10441	P10441		lpxB		1.25096e+06	1.11101e+06	1.04722e+06	1.13217e+06	1.276e+06	1.13527e+06
P10443	P10443		dnaE		1.71944e+06	1.60925e+06	1.56905e+06	1.59746e+06	1.71446e+06	1.56761e+06
P10903	P10903		narK		2.54553e+06	2.60807e+06	2.36579e+06	2.67516e+06	2.31193e+06	2.39997e+06
P10908	P10908		ugpQ		436718	506847	438530	465313	461532	433411
P11349	P11349		narH		3.86077e+06	3.74041e+06	3.91761e+06	3.72045e+06	3.79888e+06	3.83723e+06
P11446	P11446		argC		353616	347224	288776	372055	290762	292143
P11447	P11447		argH		2.13757e+06	2.12876e+06	2.08207e+06	2.0852e+06	2.08309e+06	2.05406e+06
P11557	P11557		damX		6.73521e+06	6.75887e+06	6.79912e+06	7.36397e+06	7.11368e+06	6.61103e+06
P11875	P11875		argS		1.0188e+07	1.05693e+07	1.05108e+07	1.03191e+07	9.91574e+06	1.04667e+07
P11880	P11880		murF		5.48761e+06	5.14617e+06	5.11755e+06	5.20842e+06	5.35641e+06	5.06865e+06
P12008	P12008		aroC		3.74194e+06	4.01678e+06	3.61782e+06	4.13038e+06	3.68228e+06	4.06527e+06
P12281	P12281		moeA		6.06656e+06	6.28081e+06	5.84448e+06	6.23777e+06	6.04525e+06	5.9018e+06
P12282	P12282		moeB		3.6599e+06	3.22696e+06	3.5004e+06	3.45643e+06	3.42159e+06	3.53986e+06
P12295	P12295		ung		1.77022e+06	1.81182e+06	1.8198e+06	1.7445e+06	1.74169e+06	1.85741e+06
P12758	P12758		udp		2.86762e+07	2.85344e+07	2.87476e+07	2.85306e+07	2.72249e+07	2.86701e+07
P12994	P12994		ybhB		1.07899e+06	989381	909627	971903	741739	942010
P13001	P13001		bioH		1.07688e+06	1.02686e+06	1.1954e+06	1.01315e+06	990121	1.12252e+06
P13009	P13009		metH		1.974e+06	1.97533e+06	1.99224e+06	1.98898e+06	1.95796e+06	1.98091e+06
P13016	P13016		ampD		1.73729e+06	1.6987e+06	1.72339e+06	1.6894e+06	1.74673e+06	1.6795e+06
P13024	P13024		fdhE		4.42845e+06	4.46547e+06	4.48855e+06	4.52992e+06	4.36667e+06	4.47337e+06
P13029	P13029		katG		4.22069e+07	4.33191e+07	4.32544e+07	4.20604e+07	4.10872e+07	4.30737e+07
P13033	P13033		glpB		876899	903564	756757	885957	774589	923714
P13035	P13035		glpD		4.50976e+06	4.48969e+06	4.4278e+06	4.38815e+06	4.32162e+06	4.40519e+06
P13445	P13445		rpoS		5.18298e+06	5.12776e+06	5.1313e+06	5.29106e+06	4.97978e+06	5.0682e+06
P13458	P13458		sbcC		539022	548064	616722	507850	497263	456485
P13482	P13482		treA		361631	425018	418507	305385	387875	378636
P13656	P13656		chiA		202864	236241	203305	225141	228727	240255
P13979	P13979		traT		4.39468e+06	4.35376e+06	4.28249e+06	4.17894e+06	4.21348e+06	4.37484e+06
P14081	P14081		selB		2.48947e+06	2.53335e+06	2.39871e+06	2.60932e+06	2.55742e+06	2.42314e+06
P14175	P14175		proV		1.11042e+06	1.12352e+06	1.17947e+06	1.09216e+06	1.17886e+06	1.12865e+06
P14294	P14294		topB		119383	119831		132980	131540	146805
P14407	P14407		fumB		1.35105e+07	1.42249e+07	1.38638e+07	1.34284e+07	1.3561e+07	1.40591e+07
P14900	P14900		murD		4.7115e+06	4.6778e+06	4.60144e+06	4.79941e+06	4.79817e+06	4.70558e+06
P15034	P15034		pepP		3.95692e+06	3.84104e+06	3.56343e+06	3.84096e+06	3.72892e+06	3.80761e+06
P15038	P15038		helD		268700	319409	273090	315263	262817	278120
P15042	P15042		ligA		7.33285e+06	7.25828e+06	7.36532e+06	7.2311e+06	7.27348e+06	7.2335e+06
P15047	P15047		entA		695365	588645	625276	548424	617460	671631
P15067	P15067		glgX		1.95144e+06	2.05937e+06	1.8614e+06	1.99218e+06	1.87798e+06	1.91561e+06
P15070	P15070		fliN		4.76893e+06	4.33143e+06	4.70462e+06	4.90238e+06	4.27968e+06	4.40217e+06
P15082	P15082		srlR		863158	850552	798116	845913	864487	816667
P15254	P15254		purL		3.16606e+06	3.12632e+06	3.0454e+06	3.18994e+06	3.21428e+06	3.00671e+06
P15286	P15286		flk		520774	607655	470945	539271	534515	542784
P15288	P15288		pepD		1.98625e+07	2.01197e+07	1.99495e+07	1.96874e+07	1.92833e+07	2.00937e+07
P15639	P15639		purH		5.6432e+06	5.72821e+06	5.73749e+06	5.61769e+06	5.57712e+06	5.63756e+06
P15640	P15640		purD		2.53254e+06	2.44905e+06	2.40935e+06	2.49084e+06	2.36259e+06	2.45014e+06
P15770	P15770		aroE		4.6403e+06	4.7543e+06	4.52593e+06	4.63961e+06	4.71662e+06	4.70548e+06
P15877	P15877		gcd		286053	278452	310910	300245	290801	338706
P15977	P15977		malQ		3.52045e+06	3.45061e+06	3.45553e+06	3.65771e+06	3.73474e+06	3.6038e+06
P16095	P16095		sdaA		5.55876e+06	5.45998e+06	5.36913e+06	5.41739e+06	5.48041e+06	5.75012e+06
P16384	P16384		miaA		2.30162e+06	2.26146e+06	2.26907e+06	2.18449e+06	2.35336e+06	2.1388e+06
P16431	P16431		hycE		3.06942e+06	3.21047e+06	3.25704e+06	3.24365e+06	3.0854e+06	3.19458e+06
P16432	P16432		hycF		504561	482079	480541	459124	513644	501141
P16433	P16433		hycG		1.30826e+06	1.14488e+06	1.27745e+06	1.3525e+06	1.44079e+06	1.29781e+06
P16456	P16456		selD		6.37619e+06	6.72401e+06	6.61847e+06	6.44971e+06	6.16881e+06	6.46254e+06
P16528	P16528		iclR		1.73956e+06	1.6204e+06	1.61897e+06	1.71495e+06	1.82558e+06	1.68532e+06
P16659	P16659		proS		1.07939e+07	1.09772e+07	1.09617e+07	1.05856e+07	1.09506e+07	1.12046e+07
P16676	P16676		cysA		788049	726231	777765	779861	744867	837698
P16700	P16700		cysP		6.1573e+06	6.30027e+06	6.30376e+06	6.25987e+06	6.00735e+06	6.01747e+06
P16703	P16703		cysM		3.7256e+06	3.97935e+06	3.38744e+06	3.77499e+06	3.85849e+06	3.93739e+06
P16869	P16869		fhuE		188485	127741	142284	163493	179521	167174
P16926	P16926		mreC		1.23114e+06	1.16304e+06	1.16521e+06	1.19844e+06	1.22836e+06	1.21597e+06
P17109	P17109		menD		1.81241e+06	1.79771e+06	1.77793e+06	1.81701e+06	1.84684e+06	1.89081e+06
P17115	P17115		gutQ		2.28641e+06	2.33703e+06	2.24732e+06	2.26264e+06	2.08624e+06	2.18874e+06
P17117	P17117		nfsA		4.37412e+06	4.98899e+06	4.8482e+06	4.5711e+06	4.406e+06	4.80848e+06
P17169	P17169		glmS		4.34469e+07	4.44579e+07	4.48937e+07	4.40551e+07	4.37432e+07	4.55243e+07
P17315	P17315		cirA		2.47538e+06	2.33077e+06	2.29871e+06	2.30969e+06	2.12696e+06	2.30478e+06
P17443	P17443		murG		3.11325e+06	3.03792e+06	3.08494e+06	3.17056e+06	3.00717e+06	3.11111e+06
P17445	P17445		betB		687120	680291	687263	642638	651190	714738
P17846	P17846		cysI		5.80796e+06	5.93648e+06	6.01019e+06	5.71853e+06	5.8628e+06	5.91695e+06
P17854	P17854		cysH		6.97631e+06	6.98854e+06	6.8873e+06	7.11444e+06	6.79749e+06	6.92266e+06
P17952	P17952		murC		1.98686e+07	2.05544e+07	2.01073e+07	2.14322e+07	2.0874e+07	1.94068e+07
P17993	P17993		ubiG		4.21011e+06	4.31524e+06	4.24487e+06	4.21462e+06	4.36242e+06	4.38714e+06
P17994	P17994		yfaA		269494	293032	324619	212527	194153	269368
P18133	P18133		pncB		2.11832e+06	1.98974e+06	1.9393e+06	2.06845e+06	1.96499e+06	1.99964e+06
P18196	P18196		minC		2.84579e+06	2.34944e+06	2.69511e+06	2.99394e+06	2.59315e+06	2.38577e+06
P18355	P18355				3.06301e+06	2.20365e+06	2.24667e+06	3.21954e+06	3.15938e+06	2.12671e+06
P18390	P18390		yjjA		1.62439e+06	1.60378e+06	1.62116e+06	1.63358e+06	1.58176e+06	1.67714e+06
P18775	P18775		dmsA		8.803e+06	8.80108e+06	9.17945e+06	8.84955e+06	8.79956e+06	9.12455e+06
P18776	P18776		dmsB		2.40811e+06	2.29647e+06	2.47614e+06	2.40733e+06	2.34622e+06	2.31073e+06
P18843	P18843		nadE		1.10961e+07	1.10794e+07	1.13299e+07	1.10785e+07	1.0836e+07	1.11319e+07
P19318	P19318		narY		351645	316185	315000	345939	368825	296358
P19624	P19624		pdxA		503924	471311	493615	533107	581441	456418
P19926	P19926		agp		3.04761e+06	2.98916e+06	2.97853e+06	2.94517e+06	2.94923e+06	3.02713e+06
P19930	P19930		hyaD		491384	429842	503744	484653	414715	352997
P19931	P19931		hyaE		1.5114e+06	1.39633e+06	1.4642e+06	1.39942e+06	1.49529e+06	1.28935e+06
P19932	P19932		hyaF		1.30321e+06	1.26896e+06	1.16942e+06	1.24142e+06	1.28241e+06	1.32287e+06
P19934	P19934		tolA		1.72755e+06	1.68606e+06	1.58786e+06	1.73508e+06	1.61203e+06	1.59262e+06
P20083	P20083		parE		1.78673e+06	1.69463e+06	1.75868e+06	1.72664e+06	1.6822e+06	1.73519e+06
P20605	P20605		fic		1.62821e+06	1.52941e+06	1.56826e+06	1.51968e+06	1.54343e+06	1.54858e+06
P20966	P20966		fruA		1.05659e+07	1.03811e+07	1.05709e+07	1.06797e+07	1.0346e+07	1.05185e+07
P21156	P21156		cysD		2.2367e+06	2.24242e+06	2.32818e+06	2.13218e+06	2.20845e+06	2.29352e+06
P21165	P21165		pepQ		1.11904e+07	1.16003e+07	1.15892e+07	1.11891e+07	1.14691e+07	1.15241e+07
P21170	P21170		speA		7.1476e+06	7.16617e+06	7.16369e+06	7.14735e+06	6.80533e+06	7.12616e+06
P21179	P21179		katE		799798	786002	711020	826729	732852	762793
P21338	P21338		rna		1.84477e+06	1.89166e+06	1.94076e+06	1.81075e+06	1.88222e+06	1.85627e+06
P21365	P21365		yciC		1.11136e+06	1.04215e+06	1.11498e+06	1.24069e+06	1.00634e+06	1.14569e+06
P21367	P21367		ycaC		4.06475e+06	4.57089e+06	4.60521e+06	4.07419e+06	3.79071e+06	4.20254e+06
P21369	P21369		pncA		2.08076e+06	2.14805e+06	2.25901e+06	1.96621e+06	2.16972e+06	2.18022e+06
P21420	P21420		nmpC		2.77954e+07	2.71451e+07	2.75724e+07	2.68823e+07	2.58053e+07	2.73848e+07
P21499	P21499		rnr		5.14607e+06	5.10917e+06	5.1377e+06	5.02166e+06	5.07467e+06	5.22352e+06
P21507	P21507		srmB		5.8662e+06	5.78503e+06	5.90188e+06	5.6622e+06	5.70697e+06	5.56742e+06
P21513	P21513		rne		7.39513e+06	7.49523e+06	7.42297e+06	7.42099e+06	7.06774e+06	7.43961e+06
P21599	P21599		pykA		2.37933e+07	2.44534e+07	2.48636e+07	2.35532e+07	2.38502e+07	2.43389e+07
P21645	P21645		lpxD		4.2579e+06	4.23573e+06	4.27795e+06	4.30009e+06	4.48597e+06	4.46361e+06
P21829	P21829		ybhA		2.40711e+06	2.35144e+06	2.40892e+06	2.38211e+06	2.47026e+06	2.46252e+06
P21888	P21888		cysS		1.17181e+07	1.19663e+07	1.19321e+07	1.15947e+07	1.17193e+07	1.22981e+07
P21889	P21889		aspS		7.88404e+06	8.18397e+06	8.0191e+06	7.93188e+06	8.00313e+06	8.17191e+06
P21893	P21893		recJ		1.17379e+06	1.21036e+06	1.31922e+06	1.14572e+06	1.19859e+06	1.23498e+06
P22106	P22106		asnB		1.79743e+06	1.86474e+06	1.834e+06	1.88276e+06	1.75663e+06	1.89645e+06
P22186	P22186		mraZ		2.52247e+06	2.31884e+06	2.35192e+06	2.28206e+06	2.2713e+06	2.40438e+06
P22188	P22188		murE		4.6008e+06	4.57323e+06	4.62733e+06	4.50164e+06	4.63479e+06	4.65098e+06
P22255	P22255		cysQ		7.67988e+06	7.57486e+06	7.48214e+06	7.53605e+06	7.5663e+06	7.51714e+06
P22256	P22256		gabT		1.31663e+06	1.26302e+06	1.25778e+06	1.09857e+06	1.22589e+06	1.17616e+06
P22259	P22259		pckA		8.25853e+06	8.20594e+06	8.36949e+06	8.17918e+06	8.09808e+06	8.16253e+06
P22333	P22333		add		1.95617e+07	1.97385e+07	1.94169e+07	1.93073e+07	1.90995e+07	1.96555e+07
P22523	P22523		mukB		4.18403e+06	4.08204e+06	4.049e+06	4.14128e+06	4.14193e+06	3.9164e+06
P22524	P22524		mukE		5.85156e+06	6.0574e+06	5.9578e+06	5.6626e+06	5.40712e+06	5.78058e+06
P22525	P22525		ycbB		1.74184e+06	1.66519e+06	1.80454e+06	1.72446e+06	1.80335e+06	1.77331e+06
P22634	P22634		murI		1.16505e+06	1.02541e+06	1.11056e+06	1.12105e+06	1.17673e+06	1.10237e+06
P22939	P22939		ispA		969750	1.50804e+06	1.08513e+06	1.46011e+06	1.29635e+06	990359
P23003	P23003		trmA		3.75523e+06	3.50342e+06	3.57878e+06	3.64514e+06	3.63046e+06	3.36811e+06
P23256	P23256		malY		834047	825790	806940	855879	812326	763594
P23305	P23305		yigA		3.09801e+06	3.30838e+06	3.41818e+06	3.20678e+06	3.17795e+06	3.09726e+06
P23331	P23331		tdk		2.84294e+06	2.87536e+06	3.03361e+06	2.8667e+06	2.81737e+06	3.01339e+06
P23538	P23538		ppsA		4.72325e+06	4.69617e+06	4.70764e+06	4.76683e+06	4.639e+06	4.66091e+06
P23721	P23721		serC		1.06291e+07	1.09964e+07	1.0712e+07	1.05802e+07	1.03609e+07	1.09108e+07
P23827	P23827		eco		1.26226e+07	1.22912e+07	1.23444e+07	1.28988e+07	1.24339e+07	1.21352e+07
P23830	P23830		pssA		1.40517e+06	1.43508e+06	1.50116e+06	1.4128e+06	1.44822e+06	1.48956e+06
P23836	P23836		phoP		2.2418e+07	2.26512e+07	2.32977e+07	2.28502e+07	2.27024e+07	2.32439e+07
P23837	P23837		phoQ		7.71134e+06	8.47184e+06	8.399e+06	7.73423e+06	7.67878e+06	8.0717e+06
P23839	P23839		yicC		4.68944e+06	4.37583e+06	4.33476e+06	4.52975e+06	4.53404e+06	4.3151e+06
P23843	P23843		oppA		2.59517e+07	2.68796e+07	2.6767e+07	2.6201e+07	2.5421e+07	2.57401e+07
P23845	P23845		cysN		3.49522e+06	3.49478e+06	3.58787e+06	3.58997e+06	3.70128e+06	3.65342e+06
P23847	P23847		dppA		904932	875235	868329	986592	863083	743080
P23857	P23857		pspE		1.5965e+06	1.49104e+06	1.53854e+06	1.54546e+06	1.4897e+06	1.43375e+06
P23865	P23865		prc		6.62399e+06	6.61736e+06	6.73506e+06	6.70587e+06	6.70289e+06	6.66634e+06
P23869	P23869		ppiB		3.78976e+07	3.96454e+07	3.97232e+07	3.69705e+07	3.74668e+07	4.07371e+07
P23871	P23871		hemH		2.40679e+06	2.51729e+06	2.50504e+06	2.43891e+06	2.51121e+06	2.51722e+06
P23882	P23882		fmt		7.31155e+06	7.21384e+06	7.26447e+06	7.11489e+06	7.35294e+06	7.16188e+06
P23886	P23886		cydC		958918	828644	917517	885850	1.05411e+06	827908
P23893	P23893		hemL		2.70386e+07	2.82717e+07	2.71813e+07	2.73558e+07	2.78801e+07	2.78969e+07
P23894	P23894		htpX		4.48675e+06	4.36692e+06	4.29054e+06	4.04749e+06	4.27495e+06	4.27432e+06
P23908	P23908		argE		2.88033e+06	2.93546e+06	2.80106e+06	2.66958e+06	2.94563e+06	2.80644e+06
P23909	P23909		mutS		4.78257e+06	4.72567e+06	4.63833e+06	4.95579e+06	4.76677e+06	4.71083e+06
P23917	P23917		mak		1.93834e+06	1.70661e+06	1.77841e+06	1.88769e+06	1.94906e+06	1.75921e+06
P24169	P24169		speF		3.27651e+06	3.36994e+06	3.28052e+06	3.32663e+06	3.17528e+06	3.22722e+06
P24171	P24171		dcp		2.03619e+06	2.08605e+06	2.11297e+06	2.00914e+06	2.00127e+06	2.04376e+06
P24173	P24173		rfaC		747073	760725	799748	797638	698285	804559
P24178	P24178		yffB		4.38621e+06	4.50698e+06	4.65266e+06	4.56925e+06	4.44058e+06	4.58765e+06
P24182	P24182		accC		2.07155e+07	1.99709e+07	1.99437e+07	2.00571e+07	2.04165e+07	2.00624e+07
P24183	P24183		fdnG		4.12771e+06	4.19056e+06	4.19116e+06	4.18427e+06	4.14406e+06	4.21032e+06
P24186	P24186		folD		5.9466e+06	5.91764e+06	6.01018e+06	5.82529e+06	5.86733e+06	5.99256e+06
P24188	P24188		yceA		1.30474e+06	1.08232e+06	1.22764e+06	1.26316e+06	1.13194e+06	1.04245e+06
P24192	P24192		hypD		1.93731e+06	1.79003e+06	1.79316e+06	1.586e+06	1.76629e+06	1.55971e+06
P24193	P24193		hypE		3.07693e+06	3.0401e+06	2.98854e+06	3.04998e+06	2.92089e+06	2.85768e+06
P24202	P24202		mrr		2.48499e+06	2.24218e+06	2.23288e+06	2.38087e+06	2.34032e+06	2.16154e+06
P24203	P24203		yjiA		2.99129e+06	3.04371e+06	2.96718e+06	3.03124e+06	3.28935e+06	3.07482e+06
P24205	P24205		msbB		2.25519e+06	2.2969e+06	2.2158e+06	2.25406e+06	2.35916e+06	2.30973e+06
P24215	P24215		uxuA		5.64882e+06	4.83381e+06	5.04267e+06	4.38387e+06	4.75923e+06	4.93808e+06
P24216	P24216		fliD		956362	940617	951392	953756	868147	855002
P24224	P24224		acpS		2.11228e+06	2.06434e+06	1.99445e+06	1.99676e+06	2.21865e+06	2.03792e+06
P24228	P24228		dacB		1.80783e+06	1.96791e+06	1.79574e+06	1.89805e+06	1.79285e+06	1.72338e+06
P24230	P24230		recG		361926	412625	389288	310842	497531	451815
P24232	P24232		hmp		1.45925e+06	1.5665e+06	1.46881e+06	1.66949e+06	1.46384e+06	1.43994e+06
P24251	P24251		crl		6.24938e+06	6.64527e+06	6.63251e+06	6.18952e+06	6.22036e+06	6.40522e+06
P24252	P24252		ybgA		1.34613e+06	1.53775e+06	1.55318e+06	1.5303e+06	1.4699e+06	1.54106e+06
P24255	P24255		rpoN		1.09945e+06	988597	1.08137e+06	969319	1.0249e+06	1.20297e+06
P24554	P24554		radA		1.41638e+06	1.37321e+06	1.37912e+06	1.2666e+06	1.23576e+06	1.29095e+06
P25397	P25397		tehB		2.56221e+06	2.63253e+06	2.72895e+06	2.59133e+06	2.58941e+06	2.67749e+06
P25437	P25437		frmA		8.37221e+06	8.12311e+06	8.24259e+06	8.43623e+06	8.56395e+06	8.21248e+06
P25516	P25516		acnA		3.4202e+06	3.29934e+06	3.35024e+06	3.32895e+06	3.27553e+06	3.24423e+06
P25519	P25519		hflX		4.07918e+06	3.71198e+06	3.7965e+06	4.06899e+06	3.99332e+06	3.80337e+06
P25522	P25522		mnmE		4.85634e+06	4.58102e+06	4.67871e+06	4.77046e+06	4.64226e+06	4.53518e+06
P25524	P25524		codA		2.49348e+06	2.36252e+06	2.51278e+06	2.51205e+06	2.53203e+06	2.42029e+06
P25526	P25526		gabD		824214	770188	755047	769123	769183	812951
P25535	P25535		visC		2.60695e+06	2.73644e+06	2.80947e+06	2.7653e+06	2.68836e+06	2.61735e+06
P25536	P25536		yhdE		2.55088e+06	2.45214e+06	2.45008e+06	2.49951e+06	2.48131e+06	2.54909e+06
P25539	P25539		ribD		4.00683e+06	3.82724e+06	4.02479e+06	4.01072e+06	4.06708e+06	4.04342e+06
P25552	P25552		gppA		2.59633e+06	2.73136e+06	2.72057e+06	2.50003e+06	2.5488e+06	2.50655e+06
P25553	P25553		aldA		237760	239297	247110	264933	199398	214440
P25714	P25714		yidC		7.33301e+06	6.72658e+06	6.94876e+06	7.22877e+06	7.40461e+06	7.25896e+06
P25736	P25736		endA		1.72821e+06	1.85451e+06	1.81347e+06	1.82086e+06	1.87568e+06	1.87063e+06
P25745	P25745		mnmA		4.19226e+06	4.01645e+06	4.16178e+06	4.23513e+06	4.25167e+06	4.02847e+06
P25746	P25746		hflD		2.79458e+06	2.76734e+06	2.80287e+06	2.83503e+06	2.77841e+06	2.76644e+06
P25798	P25798		fliF		1.32759e+06	1.23376e+06	1.18894e+06	1.28934e+06	1.30621e+06	1.29163e+06
P25888	P25888		rhlE		2.58727e+06	2.6245e+06	2.45639e+06	2.64622e+06	2.43171e+06	2.55253e+06
P25894	P25894		yggG		836592	876852	845071	855072	688718	809692
P25906	P25906		ydbC		1.43359e+06	1.141e+06	1.39719e+06	1.26739e+06	1.47028e+06	1.54299e+06
P26602	P26602		ubiC		847633	844991	834653	784445	804032	823600
P26608	P26608		fliS		5.20045e+06	5.00888e+06	5.23324e+06	5.04798e+06	5.39237e+06	5.04138e+06
P26612	P26612		amyA		702397	692111	689773	676674	723152	694041
P26616	P26616		maeA		9.06651e+06	9.10654e+06	9.40022e+06	9.06857e+06	8.88267e+06	9.34396e+06
P26646	P26646		acuI		6.46612e+06	6.7614e+06	6.78102e+06	6.26794e+06	6.24821e+06	6.88022e+06
P26647	P26647		plsC		1.12574e+06	1.23667e+06	1.195e+06	1.15238e+06	1.14605e+06	1.05864e+06
P26648	P26648		ftsP		928771	1.00075e+06	925193	914243	976285	1.10588e+06
P27238	P27238		yfeD		1.1159e+06	1.07505e+06	1.06822e+06	1.22483e+06	1.14059e+06	1.1359e+06
P27245	P27245		marR		454685	379930	433560	380616	377176	362489
P27248	P27248		gcvT		1.02844e+07	1.00992e+07	1.01722e+07	1.0006e+07	1.00757e+07	1.01181e+07
P27249	P27249		glnD		222990	223213	254767	275293	247321	362275
P27250	P27250		yjgB		452941	537463	829373	536892	377526	512507
P27278	P27278		nadR		674739	741128	728206	649762	747575	771770
P27298	P27298		prlC		1.77317e+07	1.80167e+07	1.80035e+07	1.80461e+07	1.76116e+07	1.80083e+07
P27302	P27302		tktA		3.01728e+07	3.04508e+07	3.03087e+07	3.03959e+07	3.01737e+07	3.03741e+07
P27303	P27303		emrA		1.41987e+06	1.39506e+06	1.4195e+06	1.42375e+06	1.42468e+06	1.46231e+06
P27306	P27306		sthA		1.07803e+06	1.05173e+06	1.10477e+06	1.0592e+06	1.03563e+06	1.03133e+06
P27431	P27431		ycfD		5.20744e+06	5.06218e+06	5.09167e+06	5.15905e+06	4.09812e+06	5.12883e+06
P27434	P27434		rodZ		1.10982e+07	1.09671e+07	1.08848e+07	1.0777e+07	1.09217e+07	1.04992e+07
P27828	P27828		wecB		2.80012e+06	2.67065e+06	2.70864e+06	2.71073e+06	2.49917e+06	2.59273e+06
P27829	P27829		wecC		5.02037e+06	4.88024e+06	4.92553e+06	4.84684e+06	4.95634e+06	4.9742e+06
P27830	P27830		rffG		1.44532e+06	1.39978e+06	1.34843e+06	1.35405e+06	1.23599e+06	1.29283e+06
P27832	P27832		wecD		631152	556801	612847	658324	553612	645181
P27833	P27833		rffA		2.37992e+06	2.35778e+06	2.29524e+06	2.39318e+06	2.20901e+06	2.39026e+06
P27836	P27836		wecG		495853	580887	557574	538819	502826	535998
P27838	P27838		cyaY		1.04169e+06	1.08463e+06	1.04678e+06	1.08065e+06	1.02149e+06	1.08696e+06
P27848	P27848		yigL		4.80665e+06	5.05372e+06	5.2485e+06	5.04155e+06	4.30669e+06	4.89473e+06
P27859	P27859		tatD		1.85863e+06	1.80117e+06	1.69694e+06	1.78465e+06	1.67689e+06	1.70145e+06
P28248	P28248		dcd		2.94672e+06	3.13433e+06	3.11238e+06	3.0481e+06	3.11366e+06	3.0821e+06
P28249	P28249		asmA		1.55348e+06	1.37832e+06	1.49586e+06	1.50835e+06	1.64448e+06	1.43516e+06
P28304	P28304		qorA		3.82539e+06	3.58572e+06	3.65491e+06	3.79809e+06	3.98509e+06	3.55209e+06
P28305	P28305		pabC		285196	242483	317755	361606	397001	322430
P28629	P28629		adiA		1.66544e+06	1.68296e+06	1.69744e+06	1.69712e+06	1.63387e+06	1.72309e+06
P28630	P28630		holA		977905	882490	802602	898125	1.17237e+06	1.05976e+06
P28631	P28631		holB		33175.5	18862.9			22524.6	37262.5
P28635	P28635		metQ		1.47255e+07	1.33217e+07	1.33301e+07	1.47816e+07	1.45539e+07	1.31054e+07
P28903	P28903		nrdD		5.49448e+06	5.3627e+06	5.47916e+06	5.41994e+06	5.54943e+06	5.5054e+06
P28904	P28904		treC		2.23672e+06	2.26647e+06	2.36682e+06	2.19358e+06	2.34198e+06	2.38333e+06
P28905	P28905		holC		3.2011e+06	3.25032e+06	3.40033e+06	3.34409e+06	3.35981e+06	3.03965e+06
P29012	P29012		dadX		1.33359e+06	1.30807e+06	1.31001e+06	1.32095e+06	1.22933e+06	1.27833e+06
P29018	P29018		cydD		2.27896e+06	2.27042e+06	2.22555e+06	2.33152e+06	2.18286e+06	2.08668e+06
P29131	P29131		ftsN		990596	872437	1.04332e+06	970397	1.05275e+06	983926
P29208	P29208		menC		3.03144e+06	3.00668e+06	2.95688e+06	3.01453e+06	2.99421e+06	2.93341e+06
P29217	P29217		yceH		2.48916e+06	2.527e+06	2.54049e+06	2.53306e+06	2.55587e+06	2.55477e+06
P29680	P29680		hemE		6.20287e+06	5.86747e+06	5.95608e+06	5.96313e+06	6.11828e+06	5.84513e+06
P29744	P29744		flgL		2.62264e+06	2.39446e+06	2.43785e+06	2.36632e+06	2.47122e+06	2.348e+06
P29745	P29745		pepT		6.3259e+06	6.91673e+06	6.69562e+06	6.9151e+06	6.42332e+06	7.12043e+06
P30011	P30011		nadC		2.2438e+06	2.29515e+06	2.19164e+06	2.19974e+06	2.17607e+06	2.11463e+06
P30014	P30014		rnt		5.73579e+06	5.58436e+06	5.64669e+06	5.80065e+06	5.85547e+06	5.53483e+06
