Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AF06	MOTB_ECOLI	motB	Motility protein B	3	3	1.35922e+06	1.34199e+06	1.37498e+06	1.38715e+06	1.53339e+06	1.22494e+06
P0AF08	MRP_ECOLI	mrp	Protein mrp	7	7	3.79147e+07	3.37931e+07	3.70918e+07	3.41386e+07	3.7033e+07	3.44774e+07
P0AF10	MTLR_ECOLI	mtlR	Mannitol operon repressor	1	1		321120			372527	
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5	8.44316e+07	8.61491e+07	8.80051e+07	8.63431e+07	8.30116e+07	8.81362e+07
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	7	7	1.43476e+07	1.55664e+07	1.55981e+07	1.49665e+07	1.54137e+07	1.50767e+07
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	8	8	6.06734e+06	6.20113e+06	5.91247e+06	5.63613e+06	6.00947e+06	6.11588e+06
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	8	8	1.13667e+07	1.11754e+07	1.10295e+07	1.14487e+07	1.10339e+07	1.11677e+07
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	4	4	4.2554e+06	4.12766e+06	4.34708e+06	3.88217e+06	4.05412e+06	4.52094e+06
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	10	10	3.91644e+07	4.08836e+07	3.84247e+07	3.97095e+07	3.97997e+07	4.01195e+07
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8	8.78011e+07	9.65578e+07	8.52045e+07	9.80685e+07	8.62466e+07	9.7287e+07
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2	3.94818e+06	4.55886e+06	4.26421e+06	4.92748e+06	4.49021e+06	4.48986e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.99405e+07	2.95105e+07	3.04694e+07	2.86047e+07	3.05318e+07	2.94195e+07
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	3.82383e+06	3.56535e+06	3.58216e+06	3.42283e+06	3.72967e+06	3.10617e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	6	6	1.03934e+07	1.20615e+07	1.10388e+07	1.08471e+07	1.08662e+07	1.19431e+07
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.95884e+07	1.83167e+07	1.90649e+07	1.80894e+07	1.84184e+07	1.78391e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	3.57425e+06	5.52109e+06	3.41632e+06	4.68172e+06	4.23485e+06	4.51435e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	6.50195e+07	6.37019e+07	6.23387e+07	6.67727e+07	6.13416e+07	6.36411e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	4.47163e+08	4.14853e+08	4.44386e+08	4.26958e+08	4.47764e+08	4.06245e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	2	2	4.15027e+06	4.17806e+06	4.30126e+06	4.11636e+06	4.73337e+06	4.19705e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	4.00878e+06	3.7434e+06	4.09048e+06	3.73465e+06	3.35741e+06	3.31415e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	9	9	1.0031e+07	9.87989e+06	1.05096e+07	9.88471e+06	1.1079e+07	9.9456e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3	1.22814e+06	1.54277e+06	1.80588e+06	1.80301e+06	1.70139e+06	1.65676e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	13	13	7.21088e+06	7.30025e+06	7.30814e+06	7.10607e+06	7.14619e+06	7.30186e+06
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	2.51998e+06	2.32893e+06	2.38942e+06	2.40333e+06	2.50416e+06	1.87418e+06
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	9.52002e+06	9.81564e+06	9.50833e+06	9.43692e+06	9.51081e+06	9.03033e+06
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	6.07292e+07	6.48895e+07	6.04785e+07	6.1931e+07	6.07318e+07	5.99902e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	1.84568e+07	2.093e+07	1.99792e+07	2.02462e+07	2.00791e+07	1.96685e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	1.01048e+07	9.6432e+06	9.74114e+06	8.66872e+06	9.9648e+06	9.03916e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	8	8	2.95867e+07	2.91817e+07	2.82679e+07	2.79345e+07	2.77449e+07	2.92204e+07
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	3.19266e+06	3.8042e+06	3.78065e+06	3.31764e+06	3.39288e+06	3.64282e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.38225e+08	1.42903e+08	1.38985e+08	1.4093e+08	1.41993e+08	1.42442e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	9	9	1.68002e+08	1.63581e+08	1.74285e+08	1.61068e+08	1.67633e+08	1.58177e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	28	28	3.27433e+07	3.06544e+07	3.17057e+07	2.99336e+07	3.22632e+07	2.96957e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	18	18	7.41938e+07	7.46996e+07	7.30187e+07	7.27687e+07	7.48036e+07	7.31598e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	54	54	4.08072e+08	4.06002e+08	4.14606e+08	4.07265e+08	4.08968e+08	4.10439e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	2	2	521343	538491	497974	663288	449272	578974
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	13	13	1.18224e+08	1.15753e+08	1.18219e+08	1.13305e+08	1.16667e+08	1.10065e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	10	10	5.10327e+06	5.24342e+06	4.59803e+06	4.73861e+06	5.02762e+06	4.4439e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	12	12	2.22282e+07	2.07015e+07	2.1159e+07	2.06772e+07	2.17288e+07	2.04948e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	3	3	6.63688e+06	5.91046e+06	5.75302e+06	5.9916e+06	5.47349e+06	5.57361e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	10	10	2.38455e+07	2.50363e+07	2.46105e+07	2.43806e+07	2.46927e+07	2.48039e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.58454e+07	1.58722e+07	1.5505e+07	1.67053e+07	1.47453e+07	1.75359e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	2	2	577347	1.09583e+06	739516	812054	1.0585e+06	765645
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.23345e+06	6.81475e+06	6.0147e+06	5.63452e+06	6.75615e+06	6.63965e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	3.34405e+07	3.511e+07	3.56454e+07	3.50181e+07	3.59923e+07	3.42008e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.05508e+07	3.43578e+07	3.03594e+07	3.28064e+07	3.16113e+07	3.17794e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	5.19717e+07	4.51959e+07	5.03682e+07	4.69674e+07	4.89474e+07	4.77245e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	9	9	3.8169e+06	3.83569e+06	3.51819e+06	3.95961e+06	3.66419e+06	3.89329e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	6	6	1.66601e+07	1.41843e+07	1.66034e+07	1.61564e+07	1.59212e+07	1.48605e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	7	7	2.02136e+07	1.91536e+07	1.89336e+07	1.84227e+07	2.07216e+07	1.94561e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2	2.13832e+06	2.17024e+06	2.04377e+06	2.11077e+06	1.97955e+06	2.1833e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2	1.34845e+06	1.31011e+06		1.26143e+06		1.29768e+06
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	3.86861e+06	3.72241e+06	3.91666e+06	3.59455e+06	3.85177e+06	3.41635e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	6	6	4.33083e+07	4.25952e+07	4.22226e+07	4.33559e+07	4.29414e+07	4.30801e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1		746490		353757	424101	355445
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	8	8	2.48464e+07	2.45358e+07	2.40108e+07	2.33342e+07	2.41011e+07	2.33855e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	3	3	8.16013e+06	7.45396e+06	8.0107e+06	8.8801e+06	7.8036e+06	8.11767e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	7	7	3.15885e+07	2.90302e+07	3.25961e+07	3.09959e+07	3.18446e+07	2.96575e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.09207e+06	1.12324e+06	939502	1.06608e+06	1.18276e+06	1.44389e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2	475790	602401	508549	540134	750949	532159
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	4	4	1.96344e+06	2.35216e+06	2.08938e+06	2.39326e+06	2.38168e+06	2.28819e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	7	7	6.34781e+07	6.05669e+07	6.18679e+07	6.14504e+07	6.11725e+07	5.95383e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2	6.88511e+06	6.48244e+06	6.09052e+06	6.88347e+06	7.22189e+06	6.02513e+06
P0AFW8	ROF_ECOLI	rof	Protein rof	4	4	2.45671e+07	2.35711e+07	2.34362e+07	2.31846e+07	2.4001e+07	2.23235e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	5.73311e+06	7.95778e+06	5.6866e+06	6.632e+06	5.83327e+06	6.82725e+06
P0AFX4	RSD_ECOLI	rsd	Regulator of sigma D	1	1	406253			321235		
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	4.80981e+06	5.51515e+06	5.29107e+06	3.95361e+06	4.37728e+06	5.62922e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	7	7	1.17764e+07	1.16184e+07	1.2051e+07	1.15223e+07	1.15186e+07	1.13851e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	9.03244e+07	8.83744e+07	9.07172e+07	9.08296e+07	9.0602e+07	8.97872e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.74247e+07	1.90046e+07	1.86134e+07	1.85328e+07	1.88144e+07	1.96201e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.86349e+07	4.70267e+07	4.69889e+07	4.81155e+07	4.80514e+07	4.52519e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5	1.67176e+07	1.66064e+07	1.63218e+07	1.68306e+07	1.6709e+07	1.63506e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	4	4	1.3836e+06		1.27814e+06	1.47658e+06	1.16143e+06	1.67991e+06
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	6.93472e+07	7.26301e+07	6.92063e+07	6.71567e+07	7.03015e+07	6.81974e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	5	5	1.62617e+07	1.61744e+07	1.62423e+07	1.5965e+07	1.63303e+07	1.61968e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	10	10	3.29972e+06	3.69469e+06	3.577e+06	3.72561e+06	3.39877e+06	3.4434e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	5	5	7.70781e+06	8.79939e+06	8.06e+06	9.02859e+06	8.21305e+06	8.09001e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	18	18	1.02554e+08	1.05148e+08	1.05006e+08	1.01948e+08	1.04412e+08	1.0209e+08
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10	7.20297e+06	6.75216e+06	7.05578e+06	7.51513e+06	7.22973e+06	7.40675e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.2444e+08	1.16095e+08	1.20379e+08	1.18707e+08	1.19399e+08	1.14986e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	28	28	1.3169e+08	1.32247e+08	1.32025e+08	1.30919e+08	1.34169e+08	1.27531e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	6	6	9.30733e+06	9.36055e+06	9.47023e+06	9.26509e+06	9.90084e+06	8.82892e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.36779e+09	1.4857e+09	1.31376e+09	1.45899e+09	1.31523e+09	1.47416e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	5.98663e+08	6.44118e+08	6.02484e+08	6.19756e+08	6.21545e+08	6.19331e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	7	7	3.99811e+08	3.95714e+08	3.81059e+08	3.92677e+08	3.93724e+08	4.01866e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.26941e+09	1.25941e+09	1.26928e+09	1.24373e+09	1.26368e+09	1.25811e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	8.02109e+08	8.74578e+08	8.30971e+08	8.49604e+08	8.39851e+08	8.73422e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.2418e+09	1.13927e+09	1.26811e+09	1.12288e+09	1.24772e+09	1.17851e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	41	41	1.61494e+09	1.69252e+09	1.59381e+09	1.66034e+09	1.62823e+09	1.64096e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3		4.26918e+06	4.45192e+06	4.37832e+06	4.15279e+06	4.86215e+06
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	2	2	3.23005e+06	2.5787e+06		2.54882e+06	3.09035e+06	
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.36263e+06	2.16189e+06	2.08789e+06	2.13847e+06	2.35033e+06	2.29903e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	1.49165e+06	854378	1.45365e+06	1.42032e+06		1.14767e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	15	15	1.80927e+07	1.77188e+07	1.80834e+07	1.81052e+07	1.75734e+07	1.78212e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	3.91244e+06	3.42936e+06	4.02363e+06	3.54731e+06	4.18997e+06	3.48476e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	6	6	3.83531e+08	3.90029e+08	3.70856e+08	3.87697e+08	4.17596e+08	3.75928e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	29	29	2.79383e+07	2.78054e+07	2.78906e+07	2.74567e+07	2.81157e+07	2.69544e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	4	4	7.04859e+06	7.05951e+06	6.83213e+06	7.42044e+06	6.4767e+06	7.22018e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	3	3	4.59389e+06	5.24723e+06	4.80976e+06	4.95962e+06	5.10938e+06	5.11064e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.08359e+07	4.50232e+07	4.13913e+07	4.53775e+07	3.90416e+07	4.45553e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	3.09494e+07	3.10691e+07	3.13257e+07	3.11897e+07	2.99244e+07	3.07483e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	9.1261e+06	9.48403e+06	9.44028e+06	9.04277e+06	9.50736e+06	9.82528e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	9	9	1.43246e+07	1.34312e+07	1.43601e+07	1.38252e+07	1.40171e+07	1.36806e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	14	14	6.05812e+06	5.64394e+06	5.92842e+06	5.75618e+06	6.08317e+06	5.52817e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	2	2	868201	785154	821076	875598	868792	761287
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	4.21585e+06	4.2449e+06	4.2067e+06	4.39555e+06	3.96779e+06	3.91387e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.50325e+08	3.55935e+08	3.35844e+08	3.52101e+08	3.44792e+08	3.53983e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	15	15	3.76614e+07	3.87455e+07	3.88803e+07	3.75456e+07	3.86284e+07	3.83696e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.958e+08	1.99954e+08	1.99604e+08	1.90287e+08	2.03885e+08	1.86658e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	3.3492e+07	3.30482e+07	3.34878e+07	3.3897e+07	3.19571e+07	3.47757e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.28512e+07	4.42078e+07	4.40665e+07	4.3978e+07	4.2134e+07	4.4238e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	1.7677e+07	1.83989e+07	1.91961e+07	2.209e+07	2.00134e+07	2.05675e+07
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	4	4	8.92515e+06	8.16137e+06	8.57188e+06	8.58281e+06	9.76646e+06	8.6691e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	6.51997e+06	9.11707e+06	7.07016e+06	7.88671e+06	6.76837e+06	8.09106e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	4	4	1.09147e+07	1.11744e+07	1.10611e+07	1.05636e+07	1.0877e+07	1.04218e+07
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	3.50485e+07	3.43173e+07	3.5341e+07	3.40708e+07	3.50411e+07	3.3569e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.25324e+06	2.29508e+06	2.32104e+06	2.29502e+06	2.77982e+06	2.30947e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5	1.09822e+07	1.0401e+07	1.0329e+07	1.04256e+07	1.06366e+07	1.04891e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	11	11	4.77573e+07	4.90908e+07	4.88372e+07	4.85018e+07	4.79061e+07	4.8462e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.09327e+07	1.13523e+07	1.13526e+07	1.08334e+07	1.13193e+07	1.0725e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	1.14021e+08	1.12969e+08	1.12703e+08	1.15613e+08	1.14342e+08	1.16618e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	7.59315e+07	7.3553e+07	7.57274e+07	7.12685e+07	7.83288e+07	7.32457e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	1.04131e+07	8.0507e+06	1.07557e+07	1.01361e+07	1.13372e+07	9.22015e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	3	3	2.00388e+08	2.08343e+08	1.97013e+08	2.06061e+08	1.89858e+08	2.05512e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.44669e+06	1.69242e+06	1.41007e+06	1.68516e+06	1.84658e+06	1.59395e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.69709e+07	1.71571e+07	1.62742e+07	1.61686e+07	1.7166e+07	1.60306e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.9881e+06	2.05272e+06	2.14609e+06	2.10008e+06	1.98948e+06	1.9524e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.74059e+08	3.33904e+08	3.79307e+08	3.25615e+08	3.81647e+08	3.27828e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.49888e+07	4.66064e+07	4.68934e+07	4.93879e+07	4.29249e+07	4.49907e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.79802e+07	1.81256e+07	1.87326e+07	1.94592e+07	1.86876e+07	1.86599e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	391980	601001	426891	479016	479189	434063
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.65289e+07	1.71383e+07	1.70408e+07	1.59194e+07	1.66395e+07	1.69658e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.84975e+06	4.91385e+06	4.63118e+06	5.01371e+06	4.48196e+06	4.6949e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.267e+07	2.33824e+07	2.26079e+07	2.3543e+07	2.24687e+07	2.2809e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.19128e+06	9.23295e+06	8.79994e+06	9.24083e+06	9.15997e+06	9.30799e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.08694e+07	2.04851e+07	2.24124e+07	2.07004e+07	2.44264e+07	2.12795e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.40433e+07	2.4498e+07	2.40261e+07	2.44369e+07	2.43378e+07	2.3694e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.18017e+07	4.32486e+07	4.1628e+07	4.08745e+07	4.17464e+07	4.09436e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3	4.11555e+06	3.27807e+06	4.28476e+06	3.63113e+06	3.25801e+06	4.3235e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1		285275	406102	420498	401673	519685
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	8.32884e+07	7.60788e+07	7.79886e+07	7.78718e+07	7.68868e+07	7.40408e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	374853		480269	219723	415308	382174
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	9	9	8.55708e+06	8.64429e+06	9.01347e+06	8.97457e+06	9.85788e+06	8.55874e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	7.39946e+09	7.31402e+09	7.19434e+09	6.94594e+09	7.31013e+09	7.10733e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.2666e+07	2.26992e+07	2.27933e+07	2.21489e+07	2.24936e+07	2.26031e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	28	28	1.87098e+07	1.95036e+07	1.96885e+07	1.95226e+07	1.95989e+07	1.90464e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.56818e+07	2.44317e+07	2.61967e+07	2.58706e+07	2.62572e+07	2.50388e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22	6.02335e+07	5.8277e+07	6.03607e+07	5.81705e+07	5.9977e+07	5.85478e+07
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.69252e+07	3.74838e+07	3.74271e+07	3.63983e+07	3.91565e+07	3.48059e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	7.8438e+06	8.07623e+06	7.49425e+06	7.34494e+06	7.92118e+06	7.12789e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5	1.66061e+06	1.61065e+06	1.57205e+06		1.82483e+06	1.61803e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	13	13	9.53873e+07	9.87681e+07	9.51694e+07	9.80746e+07	9.82242e+07	9.29902e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	4.82179e+07	4.93617e+07	5.03261e+07	4.95007e+07	4.86592e+07	4.87051e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	3.27959e+06	3.2993e+06	3.85742e+06	3.29965e+06	3.78786e+06	3.19213e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	1.87613e+06	1.78808e+06	1.92954e+06	1.86216e+06	2.00107e+06	1.77609e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	8	8	1.0895e+06	1.06735e+06	1.27629e+06	1.00314e+06	1.0745e+06	1.14124e+06
