Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A698	P0A698		uvrA		2.63647e+06	2.61334e+06	2.63615e+06	2.53518e+06	2.61112e+06	2.58601e+06
P0A6A0	P0A6A0		ubiB		1.68335e+06	1.73505e+06	1.89272e+06	1.61325e+06	1.70363e+06	1.71672e+06
P0A6A3	P0A6A3		ackA		1.32048e+08	1.32759e+08	1.29341e+08	1.34885e+08	1.32638e+08	1.30238e+08
P0A6A8	P0A6A8		acpP		1.5227e+08	1.45044e+08	1.57331e+08	1.54342e+08	1.52167e+08	1.54035e+08
P0A6B4	P0A6B4		alr		2.83666e+06	2.84457e+06	2.86175e+06	2.7885e+06	2.89162e+06	2.8633e+06
P0A6B7	P0A6B7		iscS		1.83835e+07	1.84801e+07	1.77264e+07	1.83978e+07	1.76038e+07	1.76361e+07
P0A6C1	P0A6C1		nfo		2.08954e+06	2.10169e+06	2.19413e+06	2.09982e+06	2.28733e+06	2.285e+06
P0A6D0	P0A6D0		argR		1.31941e+06	1.26602e+06	1.30337e+06	1.38698e+06	1.30733e+06	1.33655e+06
P0A6D3	P0A6D3		aroA		5.96146e+06	5.97114e+06	5.87691e+06	6.00131e+06	5.68089e+06	5.93918e+06
P0A6D7	P0A6D7		aroK		1.13929e+07	1.13262e+07	1.10591e+07	1.15115e+07	1.10803e+07	1.12612e+07
P0A6E1	P0A6E1		aroL		117957	96416.3		138788	91953.9	122792
P0A6E6	P0A6E6		atpC		7.50596e+06	7.39496e+06	7.01424e+06	7.41608e+06	7.12694e+06	7.07286e+06
P0A6E9	P0A6E9		bioD2		5.56659e+06	6.08612e+06	5.88976e+06	5.75073e+06	5.62693e+06	5.48118e+06
P0A6F1	P0A6F1		carA		4.69608e+06	4.66194e+06	4.85722e+06	4.80796e+06	4.75195e+06	4.57738e+06
P0A6F3	P0A6F3		glpK		4.99379e+06	4.81833e+06	4.9422e+06	4.9499e+06	4.92809e+06	5.03359e+06
P0A6F5	P0A6F5		groL		8.73718e+07	8.65923e+07	8.51696e+07	8.90893e+07	8.5954e+07	8.40965e+07
P0A6F9	P0A6F9		groS		8.23307e+07	8.61433e+07	9.70571e+07	8.5116e+07	9.86787e+07	9.74654e+07
P0A6G3	P0A6G3		pncC		3.44615e+06	3.50068e+06	3.29886e+06	3.54082e+06	3.34274e+06	3.41485e+06
P0A6G7	P0A6G7		clpP		2.33476e+07	2.35051e+07	2.21956e+07	2.29557e+07	2.17217e+07	2.20387e+07
P0A6H1	P0A6H1		clpX		2.7168e+07	2.71283e+07	2.71956e+07	2.69058e+07	2.7099e+07	2.69737e+07
P0A6H5	P0A6H5		hslU		2.33833e+07	2.34437e+07	2.34975e+07	2.3055e+07	2.29508e+07	2.34373e+07
P0A6H8	P0A6H8		cls		276494	222204	278015	262660	205935	272284
P0A6I0	P0A6I0		cmk		1.06316e+07	1.06528e+07	1.07248e+07	1.06933e+07	1.03828e+07	1.04177e+07
P0A6I3	P0A6I3		coaA		3.32045e+06	3.46218e+06	3.44376e+06	3.41333e+06	3.19438e+06	3.69095e+06
P0A6I6	P0A6I6		coaD		1.13803e+06	1.12092e+06	1.31541e+06	1.10368e+06	1.20857e+06	1.16643e+06
P0A6I9	P0A6I9		coaE		1.23453e+06	1.25357e+06	1.15939e+06	1.26618e+06	1.18166e+06	1.2284e+06
P0A6J1	P0A6J1		cysC		1.33345e+06	1.36353e+06	1.50764e+06	1.36968e+06	1.45032e+06	1.48271e+06
P0A6J8	P0A6J8		ddlA		1.51649e+07	1.55032e+07	1.55241e+07	1.53385e+07	1.48046e+07	1.50435e+07
P0A6K1	P0A6K1		dapF		598951	608037	631781	625880	653464	673896
P0A6K3	P0A6K3		def		1.44286e+07	1.37652e+07	1.43549e+07	1.39828e+07	1.40321e+07	1.44476e+07
P0A6K6	P0A6K6		deoB		1.84171e+07	1.83435e+07	1.77697e+07	1.86299e+07	1.80854e+07	1.79734e+07
P0A6L0	P0A6L0		deoC		1.06955e+07	1.07847e+07	1.08829e+07	1.07014e+07	1.06993e+07	1.05393e+07
P0A6L2	P0A6L2		dapA		2.91644e+07	2.89281e+07	2.87331e+07	2.97896e+07	2.91058e+07	2.8486e+07
P0A6L4	P0A6L4		nanA		278336	224766	235477	248091	252270	244605
P0A6L7	P0A6L7		uxaB		1.36379e+06	1.41858e+06	1.45522e+06	1.3843e+06	1.36723e+06	1.33637e+06
P0A6L9	P0A6L9		hscB		5.20377e+06	5.12911e+06	4.4648e+06	5.26197e+06	4.6974e+06	4.87828e+06
P0A6M4	P0A6M4		dtd		2.36093e+06	2.28987e+06	2.2904e+06	2.26938e+06	2.27674e+06	2.18491e+06
P0A6M8	P0A6M8		fusA		1.13403e+08	1.15275e+08	1.1303e+08	1.15945e+08	1.14189e+08	1.13159e+08
P0A6N4	P0A6N4		efp		7.4927e+07	7.29228e+07	7.28361e+07	7.35903e+07	7.48243e+07	7.40351e+07
P0A6N8	P0A6N8		yeiP		1.43792e+07	1.37999e+07	1.52032e+07	1.46816e+07	1.56516e+07	1.45199e+07
P0A6P1	P0A6P1		tsf		1.89731e+08	1.90653e+08	1.88914e+08	1.95881e+08	1.90219e+08	1.86657e+08
P0A6P5	P0A6P5		der		3.98374e+06	4.06819e+06	3.99994e+06	4.00928e+06	4.04956e+06	3.97455e+06
P0A6P7	P0A6P7		engB		8.80474e+06	8.7268e+06	8.7151e+06	8.73089e+06	8.72257e+06	8.85872e+06
P0A6P9	P0A6P9		eno		1.69144e+08	1.73416e+08	1.60147e+08	1.70058e+08	1.63772e+08	1.60251e+08
P0A6Q3	P0A6Q3		fabA		1.33854e+07	1.40567e+07	1.34326e+07	1.34937e+07	1.35362e+07	1.29847e+07
P0A6Q6	P0A6Q6		fabZ		1.60055e+07	1.62403e+07	1.59825e+07	1.60396e+07	1.55491e+07	1.58151e+07
P0A6R0	P0A6R0		fabH		1.68145e+07	1.65913e+07	1.57731e+07	1.72571e+07	1.58868e+07	1.60696e+07
P0A6R3	P0A6R3		fis		3.36979e+06	3.25518e+06	3.36419e+06	3.50811e+06	3.70787e+06	3.41698e+06
P0A6S0	P0A6S0		flgH		2.47066e+06	2.40731e+06	2.57461e+06	2.44385e+06	2.50129e+06	2.45905e+06
P0A6S7	P0A6S7		gpsA		5.17611e+06	5.13467e+06	5.3152e+06	4.96456e+06	5.13096e+06	5.04104e+06
P0A6T1	P0A6T1		pgi		2.90001e+07	2.89653e+07	2.87161e+07	2.94564e+07	2.87802e+07	2.87501e+07
P0A6T3	P0A6T3		galK		3.28943e+06	3.3582e+06	3.42481e+06	3.38383e+06	3.42299e+06	3.30101e+06
P0A6T5	P0A6T5		folE		4.67719e+06	4.74726e+06	4.96602e+06	4.7594e+06	4.67967e+06	4.76009e+06
P0A6T9	P0A6T9		gcvH		1.35355e+06	1.36588e+06	1.28591e+06	1.45102e+06	1.3474e+06	1.43853e+06
P0A6U3	P0A6U3		mnmG		6.87614e+06	6.77665e+06	6.88556e+06	6.92251e+06	6.87045e+06	6.85493e+06
P0A6U5	P0A6U5		rsmG		5.50205e+06	5.39483e+06	5.28588e+06	5.5516e+06	5.36076e+06	5.41563e+06
P0A6U8	P0A6U8		glgA		3.0506e+06	3.30101e+06	3.15224e+06	3.06605e+06	2.99471e+06	3.05037e+06
P0A6V1	P0A6V1		glgC		7.45247e+06	7.0444e+06	7.64021e+06	7.48787e+06	7.67599e+06	7.62384e+06
P0A6V8	P0A6V8		glk		1.01108e+07	1.02497e+07	1.02196e+07	9.92489e+06	1.03382e+07	1.00961e+07
P0A6W5	P0A6W5		greA		2.36214e+07	2.41804e+07	2.41256e+07	2.34889e+07	2.35616e+07	2.35231e+07
P0A6W9	P0A6W9		gshA		5.39878e+06	5.32694e+06	5.38939e+06	5.47336e+06	5.5256e+06	5.53137e+06
P0A6X3	P0A6X3		hfq		842987	702811	854552	876601	814932	843824
P0A6X7	P0A6X7		ihfA		4.82134e+07	4.96795e+07	4.54566e+07	4.91436e+07	4.64678e+07	4.65117e+07
P0A6Y1	P0A6Y1		ihfB		9.50924e+06	8.99926e+06	8.39002e+06	9.40101e+06	8.52538e+06	7.78945e+06
P0A6Y5	P0A6Y5		hslO		7.09239e+06	6.78795e+06	6.77155e+06	6.8311e+06	6.8565e+06	6.86377e+06
P0A6Y8	P0A6Y8		dnaK		4.53904e+07	4.54004e+07	4.45745e+07	4.64962e+07	4.51501e+07	4.42554e+07
P0A6Z1	P0A6Z1		hscA		4.90188e+06	4.94889e+06	5.19491e+06	4.86117e+06	5.1856e+06	4.96842e+06
P0A6Z3	P0A6Z3		htpG		2.80173e+07	2.71937e+07	2.72722e+07	2.79414e+07	2.7885e+07	2.76111e+07
P0A6Z6	P0A6Z6		nikR		2.05459e+06	2.07724e+06	2.01069e+06	1.97376e+06	2.09485e+06	2.17124e+06
P0A705	P0A705		infB		2.37828e+07	2.34892e+07	2.39407e+07	2.36333e+07	2.39466e+07	2.39796e+07
P0A707	P0A707		infC		4.848e+07	4.87799e+07	4.85847e+07	5.00072e+07	4.96964e+07	4.77455e+07
P0A715	P0A715		kdsA		2.27219e+07	2.30638e+07	2.18663e+07	2.29564e+07	2.19451e+07	2.15201e+07
P0A717	P0A717		prs		3.21084e+07	3.27193e+07	2.86602e+07	3.27881e+07	2.86064e+07	2.8293e+07
P0A720	P0A720		tmk		2.76078e+06	2.86729e+06	2.69826e+06	2.794e+06	2.75922e+06	2.77943e+06
P0A722	P0A722		lpxA		8.34324e+06	8.19657e+06	8.20452e+06	8.30644e+06	8.70636e+06	8.04775e+06
P0A725	P0A725		lpxC		776370	775416	787826	762799	528692	621232
P0A729	P0A729		yceF		2.4397e+06	2.5233e+06	2.37321e+06	2.50355e+06	2.51719e+06	2.58781e+06
P0A731	P0A731		mgsA		3.78573e+06	3.87624e+06	3.5795e+06	4.26894e+06	3.81833e+06	3.62939e+06
P0A734	P0A734		minE		2.48575e+07	2.45724e+07	2.4265e+07	2.42506e+07	2.40463e+07	2.51017e+07
P0A738	P0A738		moaC		1.1316e+06	1.15593e+06	1.11699e+06	1.08686e+06	1.15037e+06	1.03786e+06
P0A744	P0A744		msrA		3.72177e+06	2.80245e+06	3.26667e+06	3.61924e+06	3.18573e+06	3.17138e+06
P0A746	P0A746		msrB		1.6333e+06	1.60509e+06	1.76727e+06	1.69478e+06	1.83613e+06	1.8251e+06
P0A749	P0A749		murA		7.89825e+06	7.6099e+06	7.92804e+06	7.7728e+06	7.77061e+06	7.91606e+06
P0A752	P0A752		nadD		709833	687190	762308	666050	645003	697796
P0A759	P0A759		nagB		4.22813e+06	4.07343e+06	4.3517e+06	4.3441e+06	4.42635e+06	4.15178e+06
P0A763	P0A763		ndk		1.81455e+07	1.74233e+07	1.75922e+07	1.7408e+07	1.74567e+07	1.7593e+07
P0A780	P0A780		nusB		1.37488e+07	1.31616e+07	1.32091e+07	1.32639e+07	1.27576e+07	1.32628e+07
P0A784	P0A784		orn		3.39368e+06	3.30253e+06	3.26383e+06	3.2074e+06	3.32876e+06	3.3535e+06
P0A786	P0A786		pyrB		2.38596e+06	2.41982e+06	2.38148e+06	2.31975e+06	2.44726e+06	2.52405e+06
P0A790	P0A790		panD		9.47506e+06	9.37937e+06	9.2762e+06	9.16143e+06	9.06953e+06	9.35702e+06
P0A794	P0A794		pdxJ		7.47761e+06	7.26241e+06	7.61001e+06	7.38063e+06	7.60561e+06	7.42914e+06
P0A796	P0A796		pfkA		1.94545e+07	1.93686e+07	1.73005e+07	1.96005e+07	1.70516e+07	1.75999e+07
P0A799	P0A799		pgk		3.9385e+08	3.97493e+08	3.85288e+08	4.05938e+08	3.87477e+08	3.78264e+08
P0A7A2	P0A7A2		gpmB		1.96914e+06	1.91021e+06	1.957e+06	1.94347e+06	2.00558e+06	1.9266e+06
P0A7A5	P0A7A5		pcm		942832	851428	744934	951750	789207	776519
P0A7A7	P0A7A7		plsB		2.88075e+06	2.88517e+06	2.82341e+06	2.75682e+06	2.79163e+06	2.94857e+06
P0A7A9	P0A7A9		ppa		9.03859e+07	9.11819e+07	8.84328e+07	8.90409e+07	8.82805e+07	8.78544e+07
P0A7B1	P0A7B1		ppk		1.53696e+06	1.50569e+06	1.55189e+06	1.53255e+06	1.57192e+06	1.61469e+06
P0A7B5	P0A7B5		proB		4.13149e+06	3.97654e+06	4.11165e+06	4.12697e+06	4.16349e+06	3.97075e+06
P0A7B8	P0A7B8		hslV		1.34056e+07	1.55225e+07	1.59221e+07	1.47684e+07	1.46316e+07	1.29461e+07
P0A7C2	P0A7C2		lexA		4.71937e+06	4.855e+06	4.78164e+06	4.88239e+06	4.72316e+06	4.78547e+06
P0A7C6	P0A7C6		pepE		5.56706e+06	5.45248e+06	5.41251e+06	5.39434e+06	5.46106e+06	5.28326e+06
P0A7D1	P0A7D1		pth		5.85715e+06	5.50353e+06	5.2836e+06	5.64982e+06	5.4409e+06	5.1232e+06
P0A7D4	P0A7D4		purA		3.56451e+07	3.55811e+07	3.60139e+07	3.54001e+07	3.54187e+07	3.48301e+07
P0A7D7	P0A7D7		purC		9.21375e+07	9.73513e+07	8.83857e+07	9.3351e+07	8.87986e+07	8.97982e+07
P0A7E1	P0A7E1		pyrD		8.49019e+06	8.3327e+06	8.02071e+06	8.03582e+06	7.87e+06	7.94544e+06
P0A7E3	P0A7E3		pyrE		5.3004e+06	5.26273e+06	5.17741e+06	5.32201e+06	5.26297e+06	5.187e+06
P0A7E5	P0A7E5		pyrG		1.70983e+07	1.71662e+07	1.73454e+07	1.68919e+07	1.69845e+07	1.74722e+07
P0A7E9	P0A7E9		pyrH		7.3631e+06	7.47074e+06	5.74093e+06	7.26468e+06	5.98935e+06	6.04596e+06
P0A7F3	P0A7F3		pyrI		2.00404e+06	2.14441e+06	1.96194e+06	2.0091e+06	1.92618e+06	1.99359e+06
P0A7F6	P0A7F6		speD		1.97298e+06	1.89913e+06	2.03515e+06	1.94836e+06	2.01219e+06	2.05311e+06
P0A7F9	P0A7F9		queA		3.8111e+06	3.4337e+06	3.43252e+06	3.75854e+06	3.83615e+06	3.48389e+06
P0A7G2	P0A7G2		rbfA		2.51963e+07	2.55977e+07	2.54598e+07	2.50176e+07	2.40545e+07	2.45017e+07
P0A7G6	P0A7G6		recA		1.04993e+07	1.00132e+07	1.04023e+07	1.03142e+07	1.01556e+07	1.06248e+07
P0A7H6	P0A7H6		recR		909085	774350	750971	831972	682343	819124
P0A7I0	P0A7I0		prfA		3.94089e+06	4.06579e+06	3.8429e+06	4.02863e+06	3.92905e+06	3.98041e+06
P0A7I4	P0A7I4		prfC		5.78161e+06	5.62772e+06	5.28249e+06	5.72831e+06	5.24906e+06	5.33021e+06
P0A7I7	P0A7I7		ribA		8.96996e+06	9.06146e+06	9.02919e+06	9.38476e+06	9.1298e+06	8.86232e+06
P0A7J0	P0A7J0		ribB		1.35907e+07	1.35591e+07	1.31402e+07	1.35622e+07	1.34609e+07	1.34286e+07
P0A7J3	P0A7J3		rplJ		5.14987e+08	5.38282e+08	5.00387e+08	5.11457e+08	4.99135e+08	4.86837e+08
P0A7J7	P0A7J7		rplK		7.32311e+07	7.32099e+07	7.0782e+07	7.1459e+07	6.9316e+07	7.13311e+07
P0A7K2	P0A7K2		rplL		1.40451e+08	1.42777e+08	1.39798e+08	1.40138e+08	1.4012e+08	1.41436e+08
P0A7K6	P0A7K6		rplS		6.4948e+07	6.28582e+07	6.44627e+07	6.47227e+07	6.43936e+07	6.47977e+07
P0A7L0	P0A7L0		rplA		3.02237e+08	3.24605e+08	3.14403e+08	3.10859e+08	3.1953e+08	3.19085e+08
P0A7L3	P0A7L3		rplT		4.77437e+07	4.93489e+07	5.21352e+07	4.68138e+07	4.90588e+07	5.19725e+07
P0A7L8	P0A7L8		rpmA		1.31931e+08	1.35603e+08	1.34429e+08	1.33692e+08	1.36108e+08	1.32264e+08
P0A7M2	P0A7M2		rpmB		2.10507e+08	2.0847e+08	2.08939e+08	2.02953e+08	2.00817e+08	2.14599e+08
P0A7M6	P0A7M6		rpmC		2.76426e+07	2.87714e+07	2.46985e+07	2.76608e+07	2.39526e+07	2.36802e+07
P0A7M9	P0A7M9		rpmE		1.12058e+08	1.11013e+08	1.08146e+08	1.13819e+08	1.09803e+08	1.07546e+08
P0A7N4	P0A7N4		rpmF		4.35733e+07	4.09862e+07	4.34889e+07	4.33889e+07	4.46824e+07	4.38066e+07
P0A7N9	P0A7N9		rpmG		1.09078e+08	1.13832e+08	1.14405e+08	1.11728e+08	1.16824e+08	1.11996e+08
P0A7P5	P0A7P5		rpmH		2.61435e+07	2.8581e+07	2.79893e+07	2.71635e+07	2.77191e+07	2.51689e+07
P0A7Q1	P0A7Q1		rpmI		1.56465e+07	1.53774e+07	1.70389e+07	1.54441e+07	1.76286e+07	1.80351e+07
P0A7R1	P0A7R1		rplI		2.06389e+08	2.04492e+08	2.14545e+08	2.06555e+08	2.10579e+08	2.11852e+08
P0A7R5	P0A7R5		rpsJ		1.71833e+08	1.65564e+08	1.77099e+08	1.739e+08	1.75044e+08	1.70072e+08
P0A7R9	P0A7R9		rpsK		9.80841e+07	9.68099e+07	9.90514e+07	9.94591e+07	1.01623e+08	9.96749e+07
P0A7S3	P0A7S3		rpsL		7.0679e+07	6.90434e+07	7.28192e+07	6.98523e+07	7.24686e+07	6.98735e+07
P0A7S9	P0A7S9		rpsM		3.94421e+07	3.93309e+07	3.87486e+07	3.90062e+07	3.81631e+07	3.8225e+07
P0A7T3	P0A7T3		rpsP		1.36266e+08	1.38596e+08	1.35973e+08	1.38847e+08	1.38529e+08	1.32616e+08
P0A7T7	P0A7T7		rpsR		4.4923e+07	4.68834e+07	4.74793e+07	4.66249e+07	4.87181e+07	4.89368e+07
P0A7U3	P0A7U3		rpsS		1.50813e+08	1.45391e+08	1.34933e+08	1.47987e+08	1.36528e+08	1.39988e+08
P0A7U7	P0A7U7		rpsT		2.64614e+07	2.62451e+07	2.66788e+07	2.64606e+07	2.69987e+07	2.73096e+07
P0A7V0	P0A7V0		rpsB		8.89325e+07	8.93034e+07	8.78799e+07	9.01943e+07	8.80088e+07	8.77075e+07
P0A7V3	P0A7V3		rpsC		8.90977e+07	8.95241e+07	8.95459e+07	9.22468e+07	9.06951e+07	8.97722e+07
P0A7V8	P0A7V8		rpsD		1.44489e+08	1.49254e+08	1.44492e+08	1.46974e+08	1.46175e+08	1.40419e+08
P0A7W1	P0A7W1		rpsE		2.3083e+08	2.33922e+08	2.2161e+08	2.32658e+08	2.20783e+08	2.1473e+08
P0A7W7	P0A7W7		rpsH		2.51517e+07	2.52758e+07	2.61649e+07	2.60357e+07	2.53785e+07	2.58233e+07
P0A7X3	P0A7X3		rpsI		7.93957e+07	7.49192e+07	7.02147e+07	7.98465e+07	7.06588e+07	7.25228e+07
P0A7X6	P0A7X6		rimM		6.76761e+06	6.05722e+06	6.6659e+06	6.4242e+06	6.28167e+06	6.67673e+06
P0A7Y0	P0A7Y0		rnc		9.91897e+06	9.41394e+06	9.55483e+06	1.00318e+07	9.72273e+06	1.00747e+07
P0A7Y8	P0A7Y8		rnpA		1.0997e+06	927165	1.23598e+06	1.04054e+06	1.09123e+06	966662
P0A7Z0	P0A7Z0		rpiA		1.86494e+07	1.8323e+07	1.79893e+07	1.85962e+07	1.74349e+07	1.77442e+07
P0A7Z4	P0A7Z4		rpoA		1.10573e+08	1.11479e+08	1.14835e+08	1.1223e+08	1.12885e+08	1.1309e+08
P0A800	P0A800		rpoZ		5.71366e+07	5.67265e+07	5.73732e+07	5.92707e+07	5.93229e+07	5.76523e+07
P0A805	P0A805		frr		3.68992e+07	3.89998e+07	3.40725e+07	3.99685e+07	3.32702e+07	3.29759e+07
P0A812	P0A812		ruvB		1.3869e+06	1.58494e+06	1.37485e+06	1.20513e+06	1.31419e+06	1.27727e+06
P0A817	P0A817		metK		1.88061e+07	1.84982e+07	1.85201e+07	1.88729e+07	1.80158e+07	1.77348e+07
P0A821	P0A821		selA		1.55575e+06	1.57223e+06	1.53884e+06	1.53006e+06	1.52215e+06	1.44755e+06
P0A823	P0A823		sfsA		755629	706384	734408	735703	738025	713525
P0A825	P0A825		glyA		4.0102e+07	3.94132e+07	3.83021e+07	4.06104e+07	3.86447e+07	3.91671e+07
P0A832	P0A832		smpB		6.59606e+06	6.60867e+06	6.5621e+06	6.92958e+06	6.52958e+06	6.61231e+06
P0A836	P0A836		sucC		6.74502e+06	6.78043e+06	6.75864e+06	6.64612e+06	6.72033e+06	6.74219e+06
P0A840	P0A840		surE		1.6779e+06	1.68806e+06	1.74454e+06	1.79607e+06	1.78925e+06	1.73191e+06
P0A843	P0A843		tatE		8.17547e+06	9.29937e+06	8.48339e+06	8.23453e+06	9.65985e+06	8.53455e+06
P0A847	P0A847		tgt		3.33742e+06	3.46554e+06	3.19485e+06	3.4998e+06	3.29903e+06	3.24584e+06
P0A850	P0A850		tig		1.02241e+08	1.03261e+08	1.02151e+08	1.04824e+08	1.01892e+08	1.01355e+08
P0A853	P0A853		tnaA		3.78974e+06	3.79887e+06	3.72641e+06	3.74757e+06	3.72312e+06	3.74208e+06
P0A855	P0A855		tolB		1.48622e+07	1.44022e+07	1.49893e+07	1.4554e+07	1.46059e+07	1.46714e+07
P0A858	P0A858		tpiA		8.30467e+07	8.45837e+07	7.66105e+07	8.46433e+07	7.63964e+07	7.8674e+07
P0A862	P0A862		tpx		1.53438e+07	1.58631e+07	1.58689e+07	1.5765e+07	1.57672e+07	1.5558e+07
P0A867	P0A867		talA		5.22645e+06	5.28162e+06	5.20356e+06	5.23417e+06	5.1946e+06	5.13445e+06
P0A870	P0A870		talB		4.02774e+07	4.12049e+07	4.10698e+07	4.09367e+07	4.07673e+07	4.08e+07
P0A873	P0A873		trmD		3.87491e+06	3.97396e+06	3.91174e+06	3.95722e+06	3.72519e+06	3.53475e+06
P0A877	P0A877		trpA		1.57644e+06	1.53309e+06	1.59751e+06	1.56296e+06	1.63582e+06	1.6739e+06
P0A879	P0A879		trpB		566644	558993	575072	533142	563356	539055
P0A884	P0A884		thyA		9.4189e+06	9.03854e+06	8.76117e+06	9.03493e+06	8.88092e+06	9.12428e+06
P0A887	P0A887		ubiE		9.36519e+06	9.45816e+06	9.34754e+06	9.41462e+06	9.38359e+06	9.31709e+06
P0A890	P0A890		tusA		1.03859e+06	1.02302e+06	1.04223e+06	1.08988e+06	951005	1.01737e+06
P0A894	P0A894		yhbJ		1.7533e+06	1.61319e+06	1.7e+06	1.66389e+06	1.71778e+06	1.75527e+06
P0A898	P0A898		ybeY		3.45316e+06	3.19339e+06	3.3933e+06	3.37906e+06	3.43277e+06	3.4298e+06
P0A8A0	P0A8A0		yebC		3.5248e+06	3.54577e+06	3.07272e+06	3.53987e+06	2.95987e+06	3.0844e+06
P0A8A2	P0A8A2		yeeN		8.3719e+06	8.93915e+06	8.58319e+06	8.67727e+06	8.78281e+06	8.03e+06
P0A8A4	P0A8A4		ppsR		2.26659e+06	2.16169e+06	2.07474e+06	2.07464e+06	2.0201e+06	2.06558e+06
P0A8A8	P0A8A8		rimP		1.80826e+07	1.73471e+07	1.80732e+07	1.73612e+07	1.67131e+07	1.77126e+07
P0A8B2	P0A8B2		yfcN		1.52441e+06	1.61154e+06	1.61281e+06	1.5742e+06	1.61794e+06	1.67596e+06
P0A8B5	P0A8B5		ybaB		1.92717e+06	2.42322e+06	2.04827e+06	1.55816e+06	2.17866e+06	2.4517e+06
P0A8C4	P0A8C4		ygfB		3.09335e+06	3.21127e+06	2.92685e+06	3.23632e+06	3.07954e+06	2.84258e+06
P0A8D0	P0A8D0		nrdR		1.30451e+06	1.33145e+06	1.22429e+06	1.394e+06	1.27753e+06	1.33724e+06
P0A8D3	P0A8D3		yaiI		1.31557e+06	1.30455e+06	1.25121e+06	1.26172e+06	1.30145e+06	1.29871e+06
P0A8D6	P0A8D6		ymdB		1.55752e+06	1.5362e+06	1.50514e+06	1.42627e+06	1.43653e+06	1.50049e+06
P0A8E1	P0A8E1		ycfP		7.73507e+06	7.93844e+06	7.21173e+06	8.13374e+06	7.17822e+06	7.37543e+06
P0A8E7	P0A8E7		yajQ		1.57228e+07	1.58105e+07	1.57894e+07	1.59034e+07	1.57852e+07	1.55123e+07
P0A8F0	P0A8F0		upp		3.30311e+07	3.43209e+07	3.4125e+07	3.47111e+07	3.36508e+07	3.34506e+07
P0A8F4	P0A8F4		udk		7.2885e+06	7.32189e+06	7.04044e+06	7.05759e+06	6.96179e+06	7.1806e+06
P0A8F8	P0A8F8		uvrB		6.72242e+06	7.3032e+06	7.22998e+06	6.49885e+06	7.19874e+06	6.91409e+06
P0A8G3	P0A8G3		uxaC		1.47548e+06	1.44378e+06	1.49009e+06	1.45179e+06	1.48034e+06	1.43145e+06
P0A8G6	P0A8G6		wrbA		1.00788e+07	1.00017e+07	9.9001e+06	9.96128e+06	9.92091e+06	9.63156e+06
P0A8G9	P0A8G9		xseB		9.61468e+06	9.6093e+06	9.2843e+06	9.34767e+06	9.68914e+06	8.97788e+06
P0A8H8	P0A8H8		yacG		2.39211e+06	2.45115e+06	2.27028e+06	2.4745e+06	2.36023e+06	2.36766e+06
P0A8I1	P0A8I1		yqgF		1.58782e+06	1.64265e+06	1.62111e+06	1.68204e+06	1.72412e+06	1.69034e+06
P0A8I3	P0A8I3		yaaA		2.86011e+06	2.90881e+06	2.79696e+06	2.89597e+06	2.87754e+06	2.83024e+06
P0A8I5	P0A8I5		trmB		6.95939e+06	6.51303e+06	6.73102e+06	6.95385e+06	6.70599e+06	6.77604e+06
P0A8I8	P0A8I8		rlmH		4.12934e+06	4.08607e+06	3.82396e+06	4.0338e+06	3.75988e+06	3.88818e+06
P0A8J2	P0A8J2		dnaT		1.08683e+06	1.06816e+06	1.08782e+06	1.23785e+06	1.06698e+06	1.1449e+06
P0A8J4	P0A8J4		ybeD		1.23769e+07	1.13939e+07	1.13657e+07	1.20573e+07	1.12932e+07	1.21704e+07
P0A8J8	P0A8J8		rhlB		6.21197e+06	6.07749e+06	6.09025e+06	6.25351e+06	6.17659e+06	6.17068e+06
P0A8K1	P0A8K1		psd		3.0963e+06	3.18959e+06	3.23776e+06	3.18138e+06	3.2593e+06	3.06758e+06
P0A8K5	P0A8K5		yaeP		1.5086e+06	1.4303e+06	1.37611e+06	1.52631e+06	1.41971e+06	1.24795e+06
P0A8L1	P0A8L1		serS		2.29144e+07	2.29296e+07	2.17863e+07	2.33295e+07	2.21046e+07	2.16046e+07
P0A8L7	P0A8L7		yciU		2.78614e+06	2.9006e+06	2.5722e+06	2.91981e+06	2.62348e+06	2.54978e+06
P0A8M0	P0A8M0		asnS		3.3238e+07	3.39373e+07	3.27541e+07	3.31055e+07	3.26487e+07	3.27049e+07
P0A8M3	P0A8M3		thrS		1.27763e+07	1.24666e+07	1.18925e+07	1.24877e+07	1.19659e+07	1.189e+07
P0A8M6	P0A8M6		yeeX		1.1113e+07	1.11446e+07	1.05525e+07	1.14157e+07	1.0985e+07	1.04056e+07
P0A8N0	P0A8N0		matP		380658	515787	402168	530240	384836	553521
