Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0A8M3	P0A8M3		thrS		1.00664e+07	1.01925e+07	9.92318e+06	9.8037e+06	9.97736e+06	1.00057e+07
P0A8M6	P0A8M6		yeeX		1.21531e+07	1.22561e+07	1.18466e+07	1.12731e+07	1.20423e+07	1.14757e+07
P0A8N0	P0A8N0		matP		405684	400715	361599	371033	395840	397461
P0A8N3	P0A8N3		lysS		3.68302e+07	3.6851e+07	3.64881e+07	3.66884e+07	3.69823e+07	3.68286e+07
P0A8N5	P0A8N5		lysU		2.08046e+07	2.04957e+07	2.08013e+07	2.12226e+07	2.08732e+07	2.08534e+07
P0A8N7	P0A8N7		epmA		3.11088e+06	3.13897e+06	3.16892e+06	3.07143e+06	3.10894e+06	2.93415e+06
P0A8P3	P0A8P3		yggX		2.69184e+07	2.7016e+07	2.69332e+07	2.72259e+07	2.61092e+07	2.73864e+07
P0A8Q0	P0A8Q0		frdC		1.76085e+06	1.77681e+06	1.70087e+06	1.76356e+06	1.69863e+06	1.76638e+06
P0A8Q6	P0A8Q6		clpS		1.34836e+06	1.50093e+06	1.58033e+06	1.61842e+06	1.52505e+06	1.49812e+06
P0A8R0	P0A8R0		rraA		1.94119e+07	1.91917e+07	1.93301e+07	1.87316e+07	1.94009e+07	1.84046e+07
P0A8R9	P0A8R9		hdfR		1.2151e+06	1.19063e+06	1.13036e+06	1.22925e+06	1.20013e+06	1.21796e+06
P0A8S1	P0A8S1		iciA		3.22623e+06	3.17401e+06	3.20341e+06	3.203e+06	3.1505e+06	3.37588e+06
P0A8T1	P0A8T1		prmA		8.80808e+06	8.66131e+06	8.60196e+06	8.12704e+06	8.26734e+06	8.48749e+06
P0A8T7	P0A8T7		rpoC		5.20853e+07	5.20667e+07	5.2199e+07	5.22424e+07	5.17581e+07	5.21433e+07
P0A8U0	P0A8U0		syd		2.07126e+06	2.04939e+06	2.0848e+06	1.88919e+06	1.9294e+06	1.81816e+06
P0A8U6	P0A8U6		metJ		7.96764e+06	8.14723e+06	8.03121e+06	8.264e+06	8.16171e+06	7.84678e+06
P0A8V2	P0A8V2		rpoB		7.2522e+07	7.30174e+07	7.12563e+07	7.20301e+07	7.22852e+07	7.29995e+07
P0A8V6	P0A8V6		fadR		5.15107e+06	5.0834e+06	4.93095e+06	5.22071e+06	5.16809e+06	5.13024e+06
P0A8W0	P0A8W0		nanR		2.56107e+06	2.44635e+06	2.45778e+06	2.42954e+06	2.43088e+06	2.46306e+06
P0A8W2	P0A8W2		slyA		8.84463e+06	8.32497e+06	8.42446e+06	7.92602e+06	8.47624e+06	8.21893e+06
P0A8W5	P0A8W5		yqgE		2.91952e+06	2.92981e+06	2.89484e+06	2.81803e+06	3.01186e+06	2.76322e+06
P0A8W8	P0A8W8		yfbU		1.74169e+07	1.73912e+07	1.70948e+07	1.79661e+07	1.74393e+07	1.80034e+07
P0A8X0	P0A8X0		yjgA		8.01095e+06	7.90208e+06	8.05793e+06	8.07207e+06	8.07538e+06	7.92989e+06
P0A8X2	P0A8X2		yceI		1.11041e+06	1.10863e+06	1.19743e+06	1.17012e+06	1.15153e+06	1.04663e+06
P0A8Y1	P0A8Y1		yjjG		907967	968800	986325	980535	999518	1.01825e+06
P0A8Y3	P0A8Y3		yihX		2.67633e+06	2.61187e+06	2.81025e+06	2.80023e+06	2.75791e+06	2.68827e+06
P0A8Y5	P0A8Y5		yidA		4.47826e+06	4.58443e+06	4.54604e+06	4.52788e+06	4.54474e+06	4.55988e+06
P0A8Z0	P0A8Z0		yciA		2.07261e+06	2.11357e+06	2.06468e+06	1.9845e+06	2.16798e+06	2.14769e+06
P0A8Z7	P0A8Z7		yqiA		402483	435485	400372	410192	403732	412682
P0A901	P0A901		blc		1.09117e+06	1.07762e+06	1.01786e+06	1.19594e+06	1.09511e+06	1.09923e+06
P0A903	P0A903		bamC		1.95605e+07	1.93952e+07	1.95648e+07	1.95196e+07	1.93e+07	1.94568e+07
P0A905	P0A905		slyB		2.97508e+07	2.97906e+07	2.94527e+07	3.00552e+07	3.01432e+07	2.93807e+07
P0A908	P0A908		mipA		2.04816e+06	2.06069e+06	1.94111e+06	2.13531e+06	2.08241e+06	2.20587e+06
P0A910	P0A910		ompA		5.20419e+08	5.1145e+08	5.25441e+08	5.17162e+08	5.1812e+08	5.07712e+08
P0A912	P0A912		pal		5.70343e+07	5.66059e+07	5.96205e+07	5.72249e+07	5.77486e+07	5.72459e+07
P0A915	P0A915		ompW		1.56153e+07	1.53918e+07	1.54407e+07	1.63165e+07	1.56568e+07	1.63323e+07
P0A917	P0A917		ompX		1.64271e+07	1.61996e+07	1.67049e+07	1.68823e+07	1.6857e+07	1.67026e+07
P0A921	P0A921		pldA		1.99255e+06	1.97182e+06	1.9689e+06	1.9294e+06	1.95704e+06	1.96279e+06
P0A927	P0A927		tsx		8.48373e+06	8.30439e+06	8.6632e+06	8.77101e+06	8.1535e+06	8.28094e+06
P0A932	P0A932		gfcE		1.45516e+07	1.4736e+07	1.48134e+07	1.45343e+07	1.39772e+07	1.46523e+07
P0A935	P0A935		mltA		5.41647e+06	5.3615e+06	5.28293e+06	5.30372e+06	5.32629e+06	5.55881e+06
P0A937	P0A937		bamE		8.17122e+06	8.21814e+06	7.99369e+06	8.28382e+06	8.36556e+06	8.27953e+06
P0A940	P0A940		bamA		1.41709e+07	1.44012e+07	1.41425e+07	1.4246e+07	1.45087e+07	1.42443e+07
P0A944	P0A944		rimI		712898	655273	770774	676099	706893	715777
P0A951	P0A951		speG		1.03581e+06	939757	888814	788632	730764	754049
P0A953	P0A953		fabB		2.0986e+07	2.05358e+07	2.04763e+07	2.04709e+07	2.05541e+07	2.05675e+07
P0A955	P0A955		eda		2.77535e+07	2.78277e+07	2.77525e+07	2.6029e+07	2.76217e+07	2.75892e+07
P0A959	P0A959		alaA		1.82957e+06	1.81555e+06	1.889e+06	1.85299e+06	1.87788e+06	1.85948e+06
P0A962	P0A962		ansA		2.13506e+06	2.02135e+06	2.0249e+06	1.96085e+06	2.03015e+06	2.12304e+06
P0A964	P0A964		cheW		1.55122e+07	1.58207e+07	1.60509e+07	1.63026e+07	1.6243e+07	1.60171e+07
P0A968	P0A968		cspD		793014	875728	843252	742635	844313	746180
P0A972	P0A972		cspE		1.25901e+08	1.28299e+08	1.26933e+08	1.2553e+08	1.26884e+08	1.24583e+08
P0A978	P0A978		cspG		8.63984e+06	9.45821e+06	9.15548e+06	9.10501e+06	9.66956e+06	9.29477e+06
P0A988	P0A988		dnaN		4.18227e+06	4.31831e+06	4.12778e+06	4.11837e+06	4.32253e+06	4.3117e+06
P0A991	P0A991		fbaB		7.40529e+06	7.39313e+06	7.1845e+06	7.22992e+06	7.28982e+06	6.95863e+06
P0A993	P0A993		fbp		1.85261e+07	1.85569e+07	1.80184e+07	1.7845e+07	1.82678e+07	1.80567e+07
P0A996	P0A996		glpC		1.5537e+06	1.56211e+06	1.57327e+06	1.55932e+06	1.529e+06	1.59306e+06
P0A998	P0A998		ftnA		4.62039e+07	4.58245e+07	4.94453e+07	4.63083e+07	4.76535e+07	4.32118e+07
P0A9A6	P0A9A6		ftsZ		1.37193e+07	1.38848e+07	1.3758e+07	1.36783e+07	1.3688e+07	1.419e+07
P0A9A9	P0A9A9		fur		1.21154e+07	1.24219e+07	1.22951e+07	1.23312e+07	1.22202e+07	1.24215e+07
P0A9B2	P0A9B2		gapA		4.37442e+08	4.395e+08	4.35853e+08	4.37361e+08	4.34364e+08	4.41847e+08
P0A9B6	P0A9B6		epd		1.65165e+06	1.70142e+06	1.69071e+06	1.66891e+06	1.67816e+06	1.68496e+06
P0A9C0	P0A9C0		glpA		2.10988e+06	2.26452e+06	2.17104e+06	2.21622e+06	2.14373e+06	2.23982e+06
P0A9C3	P0A9C3		galM		6.04729e+06	6.15433e+06	6.07668e+06	5.75337e+06	6.02605e+06	5.93514e+06
P0A9C5	P0A9C5		glnA		1.38285e+07	1.39341e+07	1.3453e+07	1.35821e+07	1.37617e+07	1.39447e+07
P0A9C9	P0A9C9		glpX		5.33157e+06	5.47533e+06	5.57056e+06	5.58494e+06	5.48263e+06	5.51162e+06
P0A9D2	P0A9D2		gstA		7.28351e+06	7.23113e+06	7.25871e+06	7.05802e+06	7.0788e+06	7.29619e+06
P0A9D4	P0A9D4		cysE		3.21254e+06	3.27889e+06	3.32847e+06	3.18137e+06	3.12458e+06	3.14593e+06
P0A9D8	P0A9D8		dapD		3.8896e+07	3.89622e+07	3.93129e+07	3.83778e+07	3.89781e+07	3.89488e+07
P0A9E5	P0A9E5		fnr		7.87289e+06	7.82563e+06	7.95347e+06	7.83018e+06	7.87044e+06	7.63041e+06
P0A9F1	P0A9F1		mntR		1.46467e+06	1.4929e+06	1.38875e+06	1.34533e+06	1.41264e+06	1.25414e+06
P0A9F3	P0A9F3		cysB		3.70108e+06	3.67225e+06	3.78935e+06	3.69573e+06	3.78021e+06	3.60064e+06
P0A9G2	P0A9G2		nhaR		1.08618e+06	1.10008e+06	1.19458e+06	1.08309e+06	1.16797e+06	1.06897e+06
P0A9G6	P0A9G6		aceA		7.03858e+06	7.1738e+06	7.3653e+06	7.22254e+06	7.12727e+06	7.19079e+06
P0A9G8	P0A9G8		modE		3.61112e+06	3.61173e+06	3.61013e+06	3.69262e+06	3.54712e+06	3.53723e+06
P0A9H1	P0A9H1		mug		1.7979e+06	1.70151e+06	1.73804e+06	1.85311e+06	1.85822e+06	1.64692e+06
P0A9H3	P0A9H3		cadA		956486	891053	914232	913118	925640	858317
P0A9H5	P0A9H5		btuR		921379	895502	867975	871475	923761	877381
P0A9H7	P0A9H7		cfa		3.27612e+06	3.31779e+06	3.37735e+06	3.33895e+06	3.36672e+06	3.19854e+06
P0A9H9	P0A9H9		cheZ		1.96443e+06	2.03057e+06	2.0712e+06	2.07198e+06	2.05329e+06	2.03776e+06
P0A9I1	P0A9I1		citE		9.38248e+06	9.50721e+06	9.85249e+06	9.41572e+06	9.4322e+06	9.25895e+06
P0A9I3	P0A9I3		gcvR		2.60571e+06	2.6774e+06	2.57565e+06	2.56706e+06	2.61712e+06	2.50019e+06
P0A9I8	P0A9I8		nirD		2.67132e+06	2.65851e+06	2.72616e+06	2.6767e+06	2.54623e+06	2.59853e+06
P0A9J0	P0A9J0		rng		2.20192e+07	2.16156e+07	2.15496e+07	2.2037e+07	2.15156e+07	2.16533e+07
P0A9J4	P0A9J4		panE		864240	809170	793724	741325	752392	800861
P0A9J6	P0A9J6		rbsK		3.27845e+06	3.24325e+06	3.16486e+06	3.20428e+06	3.36057e+06	3.18662e+06
P0A9J8	P0A9J8		pheA		2.1813e+06	2.16203e+06	2.25511e+06	2.06225e+06	2.17803e+06	2.11318e+06
P0A9K3	P0A9K3		ybeZ		5.96899e+06	6.085e+06	5.9111e+06	6.0557e+06	6.05327e+06	6.26834e+06
P0A9K7	P0A9K7		phoU		1.68359e+06	1.5689e+06	1.73873e+06	1.84808e+06	1.65967e+06	1.72005e+06
P0A9K9	P0A9K9		slyD		9.83762e+07	9.89063e+07	9.39857e+07	9.74594e+07	9.60065e+07	1.05316e+08
P0A9L3	P0A9L3		fklB		1.84973e+07	1.85876e+07	1.87894e+07	1.924e+07	1.88616e+07	1.90489e+07
P0A9L5	P0A9L5		ppiC		2.57113e+06	2.42466e+06	2.39217e+06	2.37634e+06	2.49092e+06	2.41495e+06
P0A9L8	P0A9L8		proC		557564	442590	515305	676423	498501	556740
P0A9M0	P0A9M0		lon		9.36502e+06	9.32373e+06	9.33652e+06	9.38329e+06	9.40103e+06	9.43929e+06
P0A9M2	P0A9M2		hpt		1.36272e+07	1.3763e+07	1.34394e+07	1.33484e+07	1.32848e+07	1.36459e+07
P0A9M5	P0A9M5		gpt		8.18222e+07	7.97108e+07	7.87256e+07	7.5704e+07	7.8822e+07	7.81229e+07
P0A9M8	P0A9M8		pta		3.76027e+07	3.84622e+07	3.81075e+07	3.86387e+07	3.81842e+07	3.87276e+07
P0A9N4	P0A9N4		pflA		5.24041e+06	5.20767e+06	5.1741e+06	4.90959e+06	4.97274e+06	5.20734e+06
P0A9P0	P0A9P0		lpdA		3.2486e+07	3.27431e+07	3.25826e+07	3.2483e+07	3.23208e+07	3.28581e+07
P0A9P4	P0A9P4		trxB		1.13707e+07	1.17075e+07	1.15625e+07	1.17567e+07	1.19251e+07	1.17357e+07
P0A9P6	P0A9P6		deaD		9.47823e+06	9.56853e+06	9.30895e+06	9.25644e+06	9.24931e+06	9.53842e+06
P0A9Q1	P0A9Q1		arcA		1.1869e+07	1.17752e+07	1.19427e+07	1.192e+07	1.17081e+07	1.20849e+07
P0A9Q5	P0A9Q5		accD		1.49905e+07	1.49897e+07	1.49739e+07	1.5189e+07	1.50045e+07	1.51314e+07
P0A9Q7	P0A9Q7		adhE		1.94063e+08	1.9426e+08	1.9059e+08	1.91296e+08	1.89128e+08	1.92848e+08
P0A9Q9	P0A9Q9		asd		1.42873e+07	1.42211e+07	1.44664e+07	1.4816e+07	1.42817e+07	1.43067e+07
P0A9R4	P0A9R4		fdx		8.34454e+06	8.42042e+06	8.10606e+06	8.73613e+06	8.21204e+06	8.67222e+06
P0A9R7	P0A9R7		ftsE		3.16688e+06	3.04489e+06	3.10864e+06	3.05431e+06	2.93185e+06	2.92231e+06
P0A9S1	P0A9S1		fucO		552319	496572	482313	459742	515836	423927
P0A9S5	P0A9S5		gldA		1.27152e+07	1.29885e+07	1.26299e+07	1.2446e+07	1.3066e+07	1.24891e+07
P0A9T0	P0A9T0		serA		9.01986e+06	9.08418e+06	8.98175e+06	8.91313e+06	8.99258e+06	9.06819e+06
P0A9T4	P0A9T4		tas		9.36109e+06	9.42702e+06	9.43863e+06	9.30124e+06	9.37742e+06	9.25212e+06
P0A9T8	P0A9T8		ybbA		717964	803832	774134	804434	807242	779393
P0A9U3	P0A9U3		ybiT		5.98311e+06	5.99817e+06	5.99575e+06	5.95129e+06	5.97594e+06	5.9129e+06
P0A9V1	P0A9V1		lptB		6.25355e+06	6.19623e+06	6.25481e+06	6.00185e+06	6.2832e+06	6.07453e+06
P0A9W3	P0A9W3		yjjK		1.01578e+07	1.01843e+07	1.01244e+07	1.00347e+07	1.01771e+07	9.96657e+06
P0A9W6	P0A9W6		yrbA		7.14566e+06	7.14389e+06	6.85298e+06	6.76411e+06	6.46181e+06	7.6022e+06
P0A9W9	P0A9W9		yrdA		5.1666e+06	4.91117e+06	5.02623e+06	5.18766e+06	4.9997e+06	5.01278e+06
P0A9X4	P0A9X4		mreB		8.82004e+06	8.76865e+06	8.94226e+06	8.90055e+06	8.8075e+06	8.6947e+06
P0A9X9	P0A9X9		cspA		2.38676e+07	2.43913e+07	2.40022e+07	2.4415e+07	2.43628e+07	2.48659e+07
P0A9Y6	P0A9Y6		cspC		1.41239e+08	1.43099e+08	1.38751e+08	1.38424e+08	1.40492e+08	1.40473e+08
P0A9Z1	P0A9Z1		glnB		1.42477e+07	1.446e+07	1.40883e+07	1.38815e+07	1.44905e+07	1.40194e+07
P0AA04	P0AA04		ptsH		5.63011e+07	5.71668e+07	5.52666e+07	5.43504e+07	5.42183e+07	5.48387e+07
P0AA10	P0AA10		rplM		7.75401e+07	7.68691e+07	7.72011e+07	7.61152e+07	7.68075e+07	7.85621e+07
P0AA16	P0AA16		ompR		7.71435e+06	7.62542e+06	8.06121e+06	7.98895e+06	8.01985e+06	7.79809e+06
P0AA25	P0AA25		trxA		2.69599e+07	2.69191e+07	2.58716e+07	2.63276e+07	2.56196e+07	2.59648e+07
P0AA31	P0AA31		yedF		3.87094e+06	3.9702e+06	3.9735e+06	3.69203e+06	3.90938e+06	3.94398e+06
P0AA39	P0AA39		rluC		948042	1.00699e+06	987082	1.01335e+06	1.0642e+06	1.02145e+06
P0AA43	P0AA43		rsuA		4.48208e+06	4.54045e+06	4.5321e+06	4.62144e+06	4.54319e+06	4.52775e+06
P0AA53	P0AA53		qmcA		2.05309e+06	1.78496e+06	1.9034e+06	1.92066e+06	1.89009e+06	1.81591e+06
P0AA57	P0AA57		yobA		1.19076e+06	1.22921e+06	1.32211e+06	1.29866e+06	1.26317e+06	1.23219e+06
P0AA91	P0AA91		yeaY		1.48605e+06	1.59491e+06	1.6173e+06	1.52809e+06	1.50967e+06	1.42817e+06
P0AA95	P0AA95		yacC		1.03498e+06	1.10192e+06	1.05527e+06	1.1288e+06	1.06212e+06	1.15703e+06
P0AA97	P0AA97		yaeQ		632817	621702	622198	558795	606367	640453
P0AAA1	P0AAA1		yagU		6.31255e+06	6.18096e+06	6.15502e+06	6.32084e+06	6.13362e+06	6.4131e+06
P0AAB4	P0AAB4		ubiD		2.02029e+06	2.40774e+06	1.83474e+06	1.72922e+06	2.15661e+06	1.91429e+06
P0AAB6	P0AAB6		galF		1.26356e+07	1.27838e+07	1.24339e+07	1.22688e+07	1.2263e+07	1.27754e+07
P0AAB8	P0AAB8		uspD		2.39243e+06	2.48402e+06	2.48972e+06	2.48874e+06	2.36363e+06	2.63991e+06
P0AAC0	P0AAC0		uspE		4.80228e+06	4.81168e+06	4.94219e+06	5.07887e+06	4.84526e+06	4.66541e+06
P0AAC8	P0AAC8		iscA		6.80632e+06	6.70612e+06	6.95281e+06	6.46144e+06	6.97953e+06	6.73276e+06
P0AAF6	P0AAF6		artP		878564	859212	811971	969804	826124	912108
P0AAG3	P0AAG3		gltL		1.54691e+06	1.68925e+06	1.63277e+06	1.53303e+06	1.53974e+06	1.58584e+06
P0AAH0	P0AAH0		pstB		1.1482e+06	1.10498e+06	1.25136e+06	1.18147e+06	1.19841e+06	1.21239e+06
P0AAH8	P0AAH8		sapF		596646	612746	540465	595856	595214	617440
P0AAI3	P0AAI3		ftsH		1.64442e+07	1.66487e+07	1.65749e+07	1.64893e+07	1.65066e+07	1.66073e+07
P0AAI5	P0AAI5		fabF		4.24422e+07	4.29952e+07	4.22569e+07	4.16341e+07	4.10095e+07	4.14952e+07
P0AAI9	P0AAI9		fabD		5.15907e+06	5.19614e+06	5.36597e+06	5.27371e+06	5.26551e+06	5.05032e+06
P0AAJ3	P0AAJ3		fdnH		4.65234e+06	4.53837e+06	4.6551e+06	4.65521e+06	4.67253e+06	4.46995e+06
P0AAJ5	P0AAJ5		fdoH		3.78302e+06	3.70965e+06	3.69484e+06	3.78211e+06	3.81779e+06	3.8105e+06
P0AAJ8	P0AAJ8		hybA		1.86595e+06	1.92981e+06	1.84554e+06	1.88451e+06	1.82964e+06	1.93736e+06
P0AAK1	P0AAK1		hycB		1.53366e+06	1.5169e+06	1.62058e+06	1.67185e+06	1.55796e+06	1.54742e+06
P0AAN3	P0AAN3		hypB		2.55766e+06	2.73426e+06	2.7272e+06	2.70372e+06	2.66292e+06	2.81584e+06
P0AAN5	P0AAN5		yaiA		1.3097e+06	1.44569e+06	1.32107e+06	1.36439e+06	1.46118e+06	1.3737e+06
P0AAP3	P0AAP3		frmR		2.72365e+06	2.65622e+06	2.72111e+06	2.74362e+06	2.82223e+06	2.59183e+06
P0AAQ2	P0AAQ2		yajD		4.99522e+06	4.8717e+06	5.07526e+06	4.96081e+06	4.94814e+06	4.95011e+06
P0AAR3	P0AAR3		ybaK		2.11422e+06	2.01797e+06	2.21148e+06	2.0744e+06	2.05023e+06	1.86987e+06
P0AAS0	P0AAS0		ylaC		233620	249446	273772	300543	256885	252201
P0AAS7	P0AAS7		ybcJ		2.65529e+06	2.61983e+06	2.72388e+06	2.61543e+06	2.70326e+06	2.74676e+06
P0AAT4	P0AAT4		mscM		2.84983e+06	2.94432e+06	2.97556e+06	2.95474e+06	2.98662e+06	2.83863e+06
P0AAT6	P0AAT6		rsfS		3.61515e+06	3.6917e+06	3.40205e+06	3.46299e+06	3.58139e+06	3.72024e+06
P0AAT9	P0AAT9		ybeL		7.60382e+06	7.39644e+06	7.89271e+06	7.30326e+06	7.81612e+06	7.14106e+06
P0AAU7	P0AAU7		ybfE		1.44703e+06	1.30179e+06	1.44887e+06	1.29914e+06	1.39993e+06	1.26859e+06
P0AAV4	P0AAV4		ybgJ		378258	477615	529594	506652	477458	469480
P0AAX8	P0AAX8		ybiS		5.23226e+06	5.28129e+06	5.32397e+06	5.30467e+06	5.33946e+06	5.38438e+06
P0AAZ4	P0AAZ4		rarA		1.17914e+06	1.18674e+06	1.20167e+06	1.17837e+06	1.2401e+06	1.14357e+06
P0AAZ7	P0AAZ7		ycaR		5.80073e+06	5.95724e+06	5.72526e+06	5.53678e+06	5.61793e+06	5.67728e+06
P0AB06	P0AB06		ycbK		860710	927403	842093	797559	884219	828773
P0AB10	P0AB10		ymbA		576539	535454	549338	546002	561672	485199
P0AB14	P0AB14		yccJ		2.98734e+06	2.74506e+06	2.82127e+06	2.95719e+06	2.7677e+06	2.89064e+06
P0AB18	P0AB18		tusE		1.47664e+06	1.45365e+06	1.4293e+06	1.36625e+06	1.40209e+06	1.39513e+06
P0AB24	P0AB24		efeO		3.75684e+06	3.722e+06	3.83788e+06	3.85248e+06	3.67116e+06	3.70571e+06
P0AB26	P0AB26		yceB		2.36035e+06	2.39993e+06	2.21985e+06	2.0703e+06	2.2483e+06	2.27172e+06
P0AB28	P0AB28		yceD		8.49096e+06	8.68402e+06	8.94561e+06	8.68209e+06	8.7495e+06	8.86822e+06
P0AB38	P0AB38		lpoB		4.50454e+06	4.66594e+06	4.92085e+06	4.51134e+06	4.69153e+06	4.39696e+06
P0AB43	P0AB43		ycgL		1.1589e+06	1.21476e+06	1.13848e+06	1.18246e+06	1.1508e+06	1.25463e+06
P0AB46	P0AB46		ymgD		2.05913e+06	2.14847e+06	2.13564e+06	1.98378e+06	2.2612e+06	2.10506e+06
P0AB52	P0AB52		ychN		2.3728e+06	2.54268e+06	2.2127e+06	2.36382e+06	2.40878e+06	2.63582e+06
P0AB55	P0AB55		yciI		4.02e+06	3.84139e+06	3.86947e+06	4.37764e+06	3.96351e+06	3.87529e+06
P0AB58	P0AB58		yciM		413980	404389	392969	348798	416374	470750
P0AB61	P0AB61		yciN		4.88021e+06	5.11321e+06	4.86519e+06	5.06212e+06	4.89027e+06	5.11308e+06
P0AB67	P0AB67		pntB		1.68163e+06	1.88033e+06	1.74096e+06	1.78512e+06	1.7059e+06	1.77826e+06
P0AB71	P0AB71		fbaA		1.55162e+08	1.56452e+08	1.5566e+08	1.53926e+08	1.56e+08	1.53213e+08
P0AB77	P0AB77		kbl		1.65293e+07	1.61204e+07	1.60093e+07	1.61668e+07	1.6042e+07	1.67222e+07
P0AB80	P0AB80		ilvE		7.15631e+06	7.01819e+06	7.24608e+06	6.96858e+06	7.1052e+06	6.88251e+06
P0AB83	P0AB83		nth		1.37144e+06	1.28843e+06	1.23458e+06	1.26137e+06	1.3636e+06	1.2989e+06
P0AB89	P0AB89		purB		8.65173e+06	8.54122e+06	8.65486e+06	8.73137e+06	8.53491e+06	8.54386e+06
P0AB91	P0AB91		aroG		3.07275e+06	3.14927e+06	3.10235e+06	3.07186e+06	2.94793e+06	2.96919e+06
P0AB98	P0AB98		atpB		674363	623410	575830	626406	464283	592558
P0ABA0	P0ABA0		atpF		2.31706e+07	2.35342e+07	2.33435e+07	2.38084e+07	2.36001e+07	2.34239e+07
P0ABA4	P0ABA4		atpH		1.73875e+07	1.72908e+07	1.70445e+07	1.76915e+07	1.74143e+07	1.78762e+07
P0ABA6	P0ABA6		atpG		3.45467e+07	3.39686e+07	3.37354e+07	3.26759e+07	3.29002e+07	3.29347e+07
P0ABB0	P0ABB0		atpA		5.97903e+07	5.99516e+07	5.97448e+07	5.97949e+07	6.00859e+07	5.97661e+07
P0ABB4	P0ABB4		atpD		5.12969e+07	5.09354e+07	5.12533e+07	5.11763e+07	5.14628e+07	5.16045e+07
P0ABB8	P0ABB8		mgtA		638941	591326	720388	650519	741786	628742
P0ABC3	P0ABC3		hflC		7.10403e+06	7.09332e+06	7.38905e+06	7.06039e+06	7.30522e+06	7.01976e+06
P0ABC7	P0ABC7		hflK		1.58141e+07	1.59984e+07	1.57682e+07	1.58425e+07	1.59264e+07	1.59177e+07
P0ABD3	P0ABD3		bfr		6.92495e+06	6.8943e+06	6.86628e+06	7.03127e+06	6.92108e+06	7.08845e+06
P0ABD5	P0ABD5		accA		1.37283e+07	1.39368e+07	1.37254e+07	1.38281e+07	1.37606e+07	1.37465e+07
P0ABD8	P0ABD8		accB		3.38374e+07	3.53109e+07	3.27916e+07	3.25509e+07	3.37933e+07	3.45958e+07
P0ABE2	P0ABE2		bolA		3.61483e+06	3.54045e+06	3.85303e+06	3.38138e+06	3.9087e+06	3.46115e+06
P0ABF1	P0ABF1		pcnB		2.4539e+06	2.48657e+06	2.55463e+06	2.42853e+06	2.43477e+06	2.59283e+06
P0ABF6	P0ABF6		cdd		6.73028e+06	6.71855e+06	6.77697e+06	6.72251e+06	6.83348e+06	6.6713e+06
P0ABH0	P0ABH0		ftsA		3.20194e+06	3.37125e+06	3.2905e+06	3.18484e+06	3.3483e+06	3.27333e+06
P0ABH7	P0ABH7		gltA		1.05433e+07	1.08762e+07	1.09212e+07	1.04176e+07	1.08123e+07	1.06074e+07
P0ABH9	P0ABH9		clpA		1.04901e+07	1.03272e+07	1.07281e+07	1.04203e+07	1.03827e+07	1.0531e+07
P0ABI4	P0ABI4		corA		1.51905e+06	1.53362e+06	1.55241e+06	1.51172e+06	1.50154e+06	1.55586e+06
P0ABI8	P0ABI8		cyoB		2.0675e+06	2.10633e+06	2.14564e+06	2.28771e+06	2.12296e+06	2.2361e+06
P0ABJ1	P0ABJ1		cyoA		2.34811e+06	2.33947e+06	2.36346e+06	2.28635e+06	2.40227e+06	2.3427e+06
P0ABJ9	P0ABJ9		cydA		2.65234e+07	2.68047e+07	2.61493e+07	2.64305e+07	2.65726e+07	2.686e+07
P0ABK2	P0ABK2		cydB		5.63485e+06	5.93438e+06	5.2022e+06	5.88722e+06	4.94139e+06	6.38408e+06
P0ABK5	P0ABK5		cysK		3.84715e+07	3.83648e+07	3.86863e+07	3.82348e+07	3.84075e+07	3.79198e+07
P0ABL5	P0ABL5		napC		460078	505528	508266	508589	551290	455020
P0ABN1	P0ABN1		dgkA		388386	364750	387969	335984	310313	309970
P0ABN5	P0ABN5		dcuA		5.08165e+06	4.97176e+06	4.85871e+06	4.87509e+06	4.79194e+06	4.90003e+06
P0ABN9	P0ABN9		dcuB		6.96535e+06	6.95522e+06	6.57856e+06	6.40878e+06	6.00534e+06	7.05426e+06
P0ABP8	P0ABP8		deoD		5.22705e+07	5.27132e+07	5.19328e+07	5.18927e+07	5.15052e+07	5.44877e+07
P0ABQ0	P0ABQ0		coaBC		702902	695824	731402	733875	692635	716543
P0ABQ2	P0ABQ2		garR		1.91293e+06	1.96289e+06	1.97084e+06	1.93496e+06	1.95232e+06	1.88252e+06
P0ABQ4	P0ABQ4		folA		4.57203e+06	4.54275e+06	4.33645e+06	4.73552e+06	4.46456e+06	4.87663e+06
P0ABS1	P0ABS1		dksA		2.58546e+07	2.60484e+07	2.5539e+07	2.56949e+07	2.53194e+07	2.61731e+07
