Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P08244	P08244		pyrF		9.68109e+06	1.01772e+07	1.03379e+07	9.96774e+06	1.00243e+07	1.02744e+07
P08245	P08245		yciH		815279	858839	827899	821269	790199	895651
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.37858e+06	1.23779e+06	1.557e+07	1.55604e+07	1.06497e+06	1.45786e+07
P08312	P08312		pheS		1.40553e+07	1.38436e+07	1.335e+07	1.32854e+07	1.41518e+07	1.34876e+07
P08331	P08331		cpdB		2.46868e+06	2.41565e+06	2.37825e+06	2.38731e+06	2.42767e+06	2.40432e+06
P08373	P08373		murB		1.7913e+06	1.77257e+06	1.85209e+06	1.91342e+06	1.81913e+06	1.83328e+06
P08390	P08390		usg		4.40377e+07	4.28386e+07	4.45955e+07	4.4349e+07	4.4251e+07	4.34007e+07
P08395	P08395		sppA		2.17602e+06	2.20406e+06	2.1112e+06	2.15062e+06	2.18421e+06	2.31452e+06
P08506	P08506		dacC		6.16155e+06	6.32337e+06	5.81465e+06	5.63111e+06	6.4172e+06	5.82725e+06
P08622	P08622		dnaJ		7.03819e+06	6.97225e+06	6.60303e+06	6.65976e+06	7.02638e+06	6.72064e+06
P08660	P08660		lysC		2.38892e+06	2.36051e+06	2.55411e+06	2.45668e+06	2.42747e+06	2.43246e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				308052	223871	1.82883e+07	1.80438e+07	337259	1.833e+07
P08839	P08839		ptsI		3.53168e+07	3.50989e+07	3.40795e+07	3.35092e+07	3.49212e+07	3.3055e+07
P08956	P08956		hsdR		1.61054e+06	1.59674e+06	1.73455e+06	1.70466e+06	1.52346e+06	1.77465e+06
P08957	P08957		hsdM		8.3277e+06	8.24634e+06	8.18869e+06	8.23659e+06	8.26863e+06	8.21134e+06
P09029	P09029		purK		1.14644e+06	1.18967e+06	1.22716e+06	1.21543e+06	1.17113e+06	1.23821e+06
P09030	P09030		xthA		3.69755e+06	3.5334e+06	3.4469e+06	3.20961e+06	3.64775e+06	3.41367e+06
P09053	P09053		avtA		2.20021e+06	1.99378e+06	1.836e+06	1.80449e+06	2.33634e+06	2.02508e+06
P09126	P09126		hemD		1.40134e+06	1.38103e+06	1.39799e+06	1.35759e+06	1.53567e+06	1.38181e+06
P09127	P09127		hemX		1.11286e+07	1.08218e+07	1.1397e+07	1.1466e+07	1.09485e+07	1.12454e+07
P09147	P09147		galE		9.2364e+06	9.41974e+06	9.00056e+06	8.91921e+06	9.56365e+06	9.10516e+06
P09148	P09148		galT		1.6758e+06	1.60494e+06	1.55903e+06	1.55668e+06	1.56965e+06	1.48372e+06
P09152	P09152		narG		5.35379e+06	5.33706e+06	5.36798e+06	5.31766e+06	5.1975e+06	5.42293e+06
P09155	P09155		rnd		2.03264e+06	2.01419e+06	2.10244e+06	1.99942e+06	1.92866e+06	2.02043e+06
P09158	P09158		speE		7.10832e+06	7.10956e+06	6.93005e+06	7.04322e+06	6.97029e+06	6.82164e+06
P09169	P09169		ompT		5.41642e+06	5.19055e+06	4.92551e+06	4.98522e+06	5.41879e+06	5.15398e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)					1.81732e+06	5.07031e+06	5.33343e+06		5.49036e+06
P09323	P09323		nagE		640685	756997	730264	596177	745826	668245
P09372	P09372		grpE		4.6351e+07	4.63487e+07	4.83079e+07	4.56737e+07	4.81955e+07	4.62176e+07
P09373	P09373		pflB		3.10386e+08	3.09867e+08	2.97616e+08	2.91022e+08	3.09475e+08	2.91414e+08
P09394	P09394		glpQ		5.64908e+06	5.6694e+06	5.66911e+06	5.66754e+06	5.61868e+06	5.6907e+06
P09424	P09424		mtlD		2.24334e+06	2.18807e+06	2.21373e+06	2.25996e+06	2.17611e+06	2.20402e+06
P09546	P09546		putA		838280	894641	928914	892072	793253	819964
P09549	P09549		dedD		1.24446e+06	1.20292e+06	1.22675e+06	1.24686e+06	1.28621e+06	1.18501e+06
P09831	P09831		gltB		2.59521e+06	2.56151e+06	2.52839e+06	2.53126e+06	2.58197e+06	2.51136e+06
P09832	P09832		gltD		2.95999e+06	3.0671e+06	2.94036e+06	2.93114e+06	3.08836e+06	3.02616e+06
P0A698	P0A698		uvrA		2.65131e+06	2.65331e+06	2.70929e+06	2.70882e+06	2.62664e+06	2.77229e+06
P0A6A0	P0A6A0		ubiB		1.93517e+06	1.94117e+06	2.0242e+06	2.00884e+06	1.9892e+06	2.11144e+06
P0A6A3	P0A6A3		ackA		1.14645e+08	1.13995e+08	1.10563e+08	1.08935e+08	1.10443e+08	1.10751e+08
P0A6A8	P0A6A8		acpP		1.44255e+08	1.41137e+08	1.29579e+08	1.11923e+08	1.44639e+08	1.24207e+08
P0A6B4	P0A6B4		alr		3.02431e+06	3.03102e+06	3.03784e+06	3.02768e+06	2.88973e+06	2.94388e+06
P0A6B7	P0A6B7		iscS		1.7338e+07	1.76515e+07	1.71656e+07	1.72803e+07	1.76458e+07	1.75674e+07
P0A6C1	P0A6C1		nfo		2.22773e+06	2.1348e+06	2.09397e+06	2.05952e+06	2.15683e+06	2.09245e+06
P0A6D0	P0A6D0		argR		1.69123e+06	1.66325e+06	1.64713e+06	1.71319e+06	1.56578e+06	1.70642e+06
P0A6D3	P0A6D3		aroA		5.44718e+06	5.63932e+06	6.12558e+06	6.18074e+06	5.66904e+06	6.27765e+06
P0A6D7	P0A6D7		aroK		8.2692e+06	8.15283e+06	8.13514e+06	7.88773e+06	8.30196e+06	7.88494e+06
P0A6E4	P0A6E4		argG		1.13659e+06	1.02956e+06	1.1615e+06	1.18968e+06	851162	1.2424e+06
P0A6E6	P0A6E6		atpC		7.88502e+06	8.03722e+06	6.99371e+06	7.31712e+06	8.21464e+06	7.19142e+06
P0A6E9	P0A6E9		bioD2		5.88984e+06	5.8848e+06	5.99136e+06	6.31346e+06	5.4372e+06	6.46707e+06
P0A6F1	P0A6F1		carA		4.93136e+06	4.9806e+06	4.89407e+06	4.67792e+06	4.76986e+06	4.89997e+06
P0A6F3	P0A6F3		glpK		4.98943e+06	4.99697e+06	4.91937e+06	4.85848e+06	4.95369e+06	4.87183e+06
P0A6F5	P0A6F5		groL		8.55868e+07	8.55402e+07	8.27947e+07	8.38008e+07	8.62845e+07	8.31904e+07
P0A6F9	P0A6F9		groS		1.00347e+08	1.03078e+08	6.75151e+07	7.40815e+07	9.80931e+07	7.05563e+07
P0A6G3	P0A6G3		pncC		2.13306e+06	2.08569e+06	2.14239e+06	2.15888e+06	2.05043e+06	2.17216e+06
P0A6G7	P0A6G7		clpP		2.23139e+07	2.19352e+07	2.3097e+07	2.14518e+07	2.24968e+07	2.24131e+07
P0A6H1	P0A6H1		clpX		2.98486e+07	2.96049e+07	2.86787e+07	2.88801e+07	2.93029e+07	2.90328e+07
P0A6H5	P0A6H5		hslU		2.28579e+07	2.30596e+07	2.20767e+07	2.19418e+07	2.25451e+07	2.22776e+07
P0A6H8	P0A6H8		cls		234676	214854	337000	276342	211165	230131
P0A6I0	P0A6I0		cmk		1.00337e+07	1.01966e+07	1.06576e+07	1.02027e+07	1.01672e+07	1.00347e+07
P0A6I3	P0A6I3		coaA		3.4097e+06	3.39971e+06	3.53864e+06	3.47592e+06	3.22035e+06	3.5739e+06
P0A6I6	P0A6I6		coaD		888992	868099	611174	647111	839552	669228
P0A6I9	P0A6I9		coaE		1.24452e+06	1.3328e+06	1.29395e+06	1.30019e+06	1.20756e+06	1.41053e+06
P0A6J1	P0A6J1		cysC		1.43861e+06	1.4998e+06	1.46109e+06	1.43174e+06	1.46536e+06	1.56279e+06
P0A6J8	P0A6J8		ddlA		1.80507e+07	1.78968e+07	1.84141e+07	1.88634e+07	1.79592e+07	1.87017e+07
P0A6K3	P0A6K3		def		1.37381e+07	1.35413e+07	1.30036e+07	1.32383e+07	1.39222e+07	1.33944e+07
P0A6K6	P0A6K6		deoB		1.92989e+07	1.90344e+07	1.85189e+07	1.90254e+07	1.91065e+07	1.9109e+07
P0A6L0	P0A6L0		deoC		9.46905e+06	9.46042e+06	9.67553e+06	9.7185e+06	9.46679e+06	9.70555e+06
P0A6L2	P0A6L2		dapA		4.31119e+07	4.30871e+07	4.1549e+07	4.22759e+07	4.31281e+07	4.15157e+07
P0A6L7	P0A6L7		uxaB		1.78412e+06	1.87079e+06	1.83729e+06	1.73035e+06	1.73886e+06	2.03338e+06
P0A6L9	P0A6L9		hscB		5.65182e+06	5.5732e+06	5.58219e+06	5.34862e+06	5.81016e+06	5.71346e+06
P0A6M4	P0A6M4		dtd		1.94412e+06	2.05565e+06	2.33834e+06	2.3102e+06	1.88163e+06	2.3714e+06
P0A6M8	P0A6M8		fusA		1.31057e+08	1.31562e+08	1.21942e+08	1.20353e+08	1.3178e+08	1.18797e+08
P0A6N4	P0A6N4		efp		7.2567e+07	7.48444e+07	7.18958e+07	7.16821e+07	7.42345e+07	7.21592e+07
P0A6N8	P0A6N8		yeiP		1.16182e+07	1.16889e+07	1.12609e+07	1.1346e+07	1.15677e+07	1.15123e+07
P0A6P1	P0A6P1		tsf		2.07276e+08	2.06564e+08	1.91865e+08	1.88797e+08	2.05677e+08	1.92864e+08
P0A6P5	P0A6P5		der		3.87515e+06	3.95664e+06	4.04307e+06	4.06686e+06	4.05086e+06	4.10538e+06
P0A6P7	P0A6P7		engB		8.51356e+06	8.5042e+06	8.17912e+06	8.21138e+06	8.82908e+06	8.84953e+06
P0A6P9	P0A6P9		eno		1.54017e+08	1.5144e+08	1.39992e+08	1.42086e+08	1.4995e+08	1.38594e+08
P0A6Q3	P0A6Q3		fabA		1.38196e+07	1.40856e+07	1.37399e+07	1.33769e+07	1.44165e+07	1.23967e+07
P0A6Q6	P0A6Q6		fabZ		2.43377e+07	2.41403e+07	2.7068e+07	2.72009e+07	2.55927e+07	2.6316e+07
P0A6R0	P0A6R0		fabH		1.69051e+07	1.669e+07	1.73286e+07	1.78464e+07	1.68924e+07	1.75395e+07
P0A6R3	P0A6R3		fis		5.45282e+06	5.74574e+06	5.1458e+06	4.92321e+06	5.51821e+06	4.77485e+06
P0A6S0	P0A6S0		flgH		2.63416e+06	2.55014e+06	2.59027e+06	2.65066e+06	2.4955e+06	2.58554e+06
P0A6S7	P0A6S7		gpsA		4.88229e+06	4.84953e+06	4.98546e+06	5.02654e+06	4.75779e+06	5.17561e+06
P0A6T1	P0A6T1		pgi		4.55349e+07	4.56859e+07	4.3834e+07	4.38186e+07	4.56947e+07	4.3123e+07
P0A6T3	P0A6T3		galK		3.37066e+06	3.42091e+06	3.29477e+06	3.30058e+06	3.34819e+06	3.2222e+06
P0A6T5	P0A6T5		folE		3.9225e+06	3.78699e+06	4.13997e+06	4.39961e+06	3.79889e+06	4.06642e+06
P0A6T9	P0A6T9		gcvH		2.03716e+06	2.04518e+06	1.93498e+06	1.82219e+06	2.07114e+06	1.95395e+06
P0A6U3	P0A6U3		mnmG		6.55518e+06	6.59899e+06	6.4983e+06	6.45234e+06	6.51019e+06	6.28487e+06
P0A6U5	P0A6U5		rsmG		5.72856e+06	5.75399e+06	5.69964e+06	5.78672e+06	5.86688e+06	5.8541e+06
P0A6U8	P0A6U8		glgA		3.051e+06	3.04209e+06	3.23192e+06	3.20445e+06	2.92715e+06	3.12254e+06
P0A6V1	P0A6V1		glgC		7.31036e+06	7.40772e+06	7.23686e+06	7.35646e+06	7.28303e+06	7.44328e+06
P0A6V8	P0A6V8		glk		1.08371e+07	1.07209e+07	1.09599e+07	1.04464e+07	1.02086e+07	1.07178e+07
P0A6W0	P0A6W0		glsA2				985802	938995		1.04696e+06
P0A6W5	P0A6W5		greA		2.50048e+07	2.48215e+07	2.50743e+07	2.47801e+07	2.49968e+07	2.43604e+07
P0A6W9	P0A6W9		gshA		5.56465e+06	5.22707e+06	5.04238e+06	5.20837e+06	5.20343e+06	5.4656e+06
P0A6X1	P0A6X1		hemA				307579	342996	244027	370533
P0A6X7	P0A6X7		ihfA		4.63454e+07	4.43972e+07	5.00761e+07	4.76387e+07	4.59161e+07	5.13898e+07
P0A6Y1	P0A6Y1		ihfB		1.07788e+07	1.03346e+07	9.98331e+06	1.03696e+07	9.83231e+06	9.77637e+06
P0A6Y5	P0A6Y5		hslO		6.59661e+06	6.66031e+06	7.00011e+06	6.9721e+06	6.47032e+06	7.13394e+06
P0A6Y8	P0A6Y8		dnaK		4.71332e+07	4.69202e+07	4.54681e+07	4.52937e+07	4.70055e+07	4.47103e+07
P0A6Z1	P0A6Z1		hscA		4.81859e+06	4.82227e+06	4.8482e+06	4.85737e+06	4.74535e+06	4.77252e+06
P0A6Z3	P0A6Z3		htpG		1.50085e+07	1.47064e+07	1.46363e+07	1.45447e+07	1.48373e+07	1.49715e+07
P0A6Z6	P0A6Z6		nikR		1.98688e+06	1.85832e+06	1.82828e+06	2.05247e+06	1.69015e+06	1.82761e+06
P0A705	P0A705		infB		2.28342e+07	2.30112e+07	2.25175e+07	2.21313e+07	2.33181e+07	2.27356e+07
P0A707	P0A707		infC		5.64239e+07	5.6731e+07	5.46512e+07	5.46515e+07	5.56933e+07	5.31777e+07
P0A715	P0A715		kdsA		2.20921e+07	2.18882e+07	2.36186e+07	2.3284e+07	2.2438e+07	2.3207e+07
P0A717	P0A717		prs		3.82423e+07	3.82156e+07	3.77189e+07	3.80065e+07	3.73319e+07	3.81118e+07
P0A720	P0A720		tmk		2.95458e+06	2.95962e+06	2.92624e+06	2.94485e+06	2.89594e+06	2.99281e+06
P0A722	P0A722		lpxA		1.23377e+07	1.23929e+07	1.14889e+07	1.13923e+07	1.21269e+07	1.18234e+07
P0A729	P0A729		yceF		2.27561e+06	2.21786e+06	2.19657e+06	2.16368e+06	2.24314e+06	2.27906e+06
P0A731	P0A731		mgsA		3.75584e+06	3.89003e+06	3.53477e+06	3.51653e+06	3.54849e+06	3.74438e+06
P0A734	P0A734		minE		3.41805e+07	3.42272e+07	3.42405e+07	3.37596e+07	3.54833e+07	3.26735e+07
P0A738	P0A738		moaC		730812	733536	800326	780951	750740	734933
P0A744	P0A744		msrA		3.19374e+06	3.22034e+06	3.4763e+06	3.63446e+06	3.24529e+06	3.50766e+06
P0A746	P0A746		msrB		2.41321e+06	2.40325e+06	1.76197e+06	1.95739e+06	2.11199e+06	1.696e+06
P0A749	P0A749		murA		8.64992e+06	8.72308e+06	8.565e+06	8.81575e+06	8.82148e+06	9.04659e+06
P0A752	P0A752		nadD		518020	572626	564351	502364	562445	515265
P0A759	P0A759		nagB		4.66352e+06	4.65238e+06	4.6742e+06	4.99386e+06	4.70029e+06	4.84442e+06
P0A763	P0A763		ndk		1.75242e+07	1.8198e+07	1.72453e+07	1.73169e+07	1.74124e+07	1.66116e+07
P0A780	P0A780		nusB		1.2251e+07	1.22137e+07	1.3201e+07	1.35928e+07	1.27766e+07	1.3282e+07
P0A784	P0A784		orn		2.99812e+06	3.01819e+06	2.74631e+06	2.8106e+06	2.85496e+06	2.75652e+06
P0A786	P0A786		pyrB		2.39509e+06	2.42803e+06	2.46552e+06	2.35599e+06	2.36816e+06	2.41761e+06
P0A790	P0A790		panD		7.31037e+06	7.34481e+06	7.79533e+06	7.86253e+06	7.80714e+06	7.24407e+06
P0A794	P0A794		pdxJ		6.22881e+06	6.30131e+06	6.15768e+06	6.24487e+06	6.66007e+06	6.06735e+06
P0A796	P0A796		pfkA		1.64743e+07	1.65587e+07	1.61171e+07	1.54017e+07	1.66412e+07	1.53414e+07
P0A799	P0A799		pgk		1.78296e+08	1.78871e+08	1.73238e+08	1.69753e+08	1.7677e+08	1.70501e+08
P0A7A2	P0A7A2		gpmB		2.44584e+06	2.26857e+06	2.36632e+06	2.50314e+06	2.21269e+06	2.54212e+06
P0A7A5	P0A7A5		pcm		821492	785312	815152	853588	876460	869890
P0A7A7	P0A7A7		plsB		3.44618e+06	3.39687e+06	3.62125e+06	3.76673e+06	3.44987e+06	3.57019e+06
P0A7A9	P0A7A9		ppa		8.79919e+07	8.59959e+07	8.75768e+07	8.74943e+07	8.59883e+07	8.10585e+07
P0A7B1	P0A7B1		ppk		1.69412e+06	1.62218e+06	1.54853e+06	1.55998e+06	1.58929e+06	1.62176e+06
P0A7B5	P0A7B5		proB		4.01853e+06	3.94902e+06	4.12814e+06	4.03994e+06	3.76768e+06	4.09822e+06
P0A7B8	P0A7B8		hslV		1.23704e+07	1.39933e+07	1.59925e+07	1.58995e+07	1.23303e+07	1.87043e+07
P0A7C2	P0A7C2		lexA		4.84314e+06	4.77954e+06	4.93656e+06	4.81152e+06	4.81926e+06	4.94674e+06
P0A7C6	P0A7C6		pepE		5.17755e+06	5.2628e+06	5.54299e+06	5.58797e+06	5.21501e+06	5.69449e+06
P0A7D1	P0A7D1		pth		5.49958e+06	5.35554e+06	5.3288e+06	5.29492e+06	5.36223e+06	5.27742e+06
P0A7D4	P0A7D4		purA		2.24446e+07	2.21131e+07	2.25747e+07	2.30907e+07	2.19825e+07	2.26466e+07
P0A7D7	P0A7D7		purC		6.66242e+06	6.69499e+06	6.80893e+06	6.94379e+06	6.71737e+06	6.98804e+06
P0A7E1	P0A7E1		pyrD		2.30909e+07	2.34518e+07	2.45295e+07	2.46051e+07	2.37388e+07	2.41815e+07
P0A7E3	P0A7E3		pyrE		4.75284e+06	4.77955e+06	4.98857e+06	4.92158e+06	4.83564e+06	4.91797e+06
P0A7E5	P0A7E5		pyrG		1.61008e+07	1.5841e+07	1.58209e+07	1.55712e+07	1.62622e+07	1.55883e+07
P0A7E9	P0A7E9		pyrH		7.74047e+06	8.29192e+06	8.01694e+06	7.90667e+06	8.29111e+06	7.99854e+06
P0A7F3	P0A7F3		pyrI		2.0806e+06	2.08194e+06	2.14004e+06	2.05613e+06	2.13466e+06	2.35153e+06
P0A7F6	P0A7F6		speD		1.91505e+06	2.02037e+06	1.68853e+06	1.69489e+06	1.99649e+06	1.77441e+06
P0A7F9	P0A7F9		queA		3.97256e+06	4.11742e+06	4.36516e+06	4.06694e+06	4.36992e+06	4.15936e+06
P0A7G2	P0A7G2		rbfA		2.5558e+07	2.54962e+07	2.47306e+07	2.45821e+07	2.46928e+07	2.4209e+07
P0A7G6	P0A7G6		recA		1.08836e+07	1.08962e+07	1.10775e+07	1.12729e+07	1.09622e+07	1.11723e+07
P0A7H6	P0A7H6		recR		703474	776041	772872	760774	779647	859837
P0A7I0	P0A7I0		prfA		3.97474e+06	3.8918e+06	4.0705e+06	4.20815e+06	4.0557e+06	4.18478e+06
P0A7I4	P0A7I4		prfC		5.45851e+06	5.36463e+06	5.25824e+06	5.19262e+06	5.43193e+06	5.28301e+06
P0A7I7	P0A7I7		ribA		9.48801e+06	9.35532e+06	8.83968e+06	9.33984e+06	9.05553e+06	9.60982e+06
P0A7J0	P0A7J0		ribB		1.33642e+07	1.34426e+07	1.2402e+07	1.24291e+07	1.41195e+07	1.20512e+07
P0A7J3	P0A7J3		rplJ		4.91397e+08	4.84636e+08	5.10154e+08	5.04152e+08	4.90978e+08	4.94333e+08
P0A7J7	P0A7J7		rplK		1.43827e+08	1.41504e+08	1.42729e+08	1.39461e+08	1.44778e+08	1.4185e+08
P0A7K2	P0A7K2		rplL		1.79354e+08	1.79499e+08	1.94597e+08	1.99646e+08	1.79289e+08	1.93294e+08
P0A7K6	P0A7K6		rplS		6.42435e+07	6.39121e+07	6.06324e+07	5.92912e+07	6.46166e+07	6.01579e+07
P0A7L0	P0A7L0		rplA		1.63719e+08	1.59852e+08	1.51615e+08	1.50738e+08	1.56143e+08	1.52401e+08
P0A7L3	P0A7L3		rplT		4.13159e+07	4.08588e+07	4.357e+07	4.34069e+07	4.1887e+07	4.25624e+07
P0A7L8	P0A7L8		rpmA		1.44806e+08	1.42913e+08	1.48976e+08	1.45694e+08	1.45328e+08	1.52243e+08
P0A7M2	P0A7M2		rpmB		1.36721e+08	1.35826e+08	1.39646e+08	1.4008e+08	1.32471e+08	1.40979e+08
P0A7M6	P0A7M6		rpmC		2.39369e+07	2.34151e+07	2.62961e+07	2.5421e+07	2.31843e+07	2.74575e+07
P0A7M9	P0A7M9		rpmE		8.43657e+07	8.46372e+07	8.20226e+07	8.12127e+07	8.46584e+07	7.95238e+07
P0A7N4	P0A7N4		rpmF		4.35777e+07	4.43984e+07	3.93136e+07	3.97821e+07	4.57618e+07	4.04247e+07
P0A7N9	P0A7N9		rpmG		1.27234e+08	1.27348e+08	1.14476e+08	1.05773e+08	1.26611e+08	1.14796e+08
P0A7P5	P0A7P5		rpmH		2.78899e+07	2.68853e+07	2.85909e+07	2.70965e+07	2.66067e+07	2.61634e+07
P0A7Q1	P0A7Q1		rpmI		8.54763e+06	8.65476e+06	6.53452e+06	6.52787e+06	9.16934e+06	5.5793e+06
P0A7R1	P0A7R1		rplI		3.10631e+08	3.11015e+08	3.06107e+08	2.96073e+08	3.12155e+08	3.03877e+08
P0A7R5	P0A7R5		rpsJ		1.79381e+08	1.75839e+08	1.66557e+08	1.63539e+08	1.72719e+08	1.62903e+08
P0A7R9	P0A7R9		rpsK		1.08635e+08	1.09658e+08	1.00544e+08	1.02765e+08	1.09957e+08	1.01156e+08
P0A7S3	P0A7S3		rpsL		7.2573e+07	7.36313e+07	7.72177e+07	7.28968e+07	7.37361e+07	7.36693e+07
P0A7S9	P0A7S9		rpsM		3.75171e+07	3.74134e+07	3.82098e+07	3.72455e+07	3.79952e+07	3.6944e+07
P0A7T3	P0A7T3		rpsP		1.52835e+08	1.52177e+08	1.41309e+08	1.41243e+08	1.48454e+08	1.34301e+08
P0A7T7	P0A7T7		rpsR		5.95098e+07	6.09706e+07	5.79207e+07	5.95887e+07	6.28158e+07	6.09448e+07
P0A7U3	P0A7U3		rpsS		8.32181e+07	8.37402e+07	8.27024e+07	8.03874e+07	8.67197e+07	8.07198e+07
P0A7U7	P0A7U7		rpsT		3.3473e+07	3.31156e+07	3.19399e+07	3.10289e+07	3.29148e+07	3.23631e+07
P0A7V0	P0A7V0		rpsB		1.4673e+08	1.45897e+08	1.41282e+08	1.42389e+08	1.44568e+08	1.38647e+08
P0A7V3	P0A7V3		rpsC		8.98475e+07	8.80878e+07	8.45321e+07	8.59586e+07	8.64735e+07	8.37513e+07
P0A7V8	P0A7V8		rpsD		1.98884e+08	1.98001e+08	1.98287e+08	1.99027e+08	1.90285e+08	2.01263e+08
P0A7W1	P0A7W1		rpsE		1.40231e+08	1.40034e+08	1.30393e+08	1.2912e+08	1.40148e+08	1.30171e+08
P0A7W7	P0A7W7		rpsH		6.02625e+07	5.9179e+07	6.06452e+07	5.89071e+07	5.78265e+07	5.81133e+07
P0A7X3	P0A7X3		rpsI		9.33728e+07	9.23824e+07	8.0629e+07	8.25961e+07	9.47247e+07	8.12893e+07
P0A7X6	P0A7X6		rimM		6.36947e+06	6.25531e+06	6.29285e+06	6.33584e+06	6.36822e+06	6.18768e+06
P0A7Y0	P0A7Y0		rnc		9.84117e+06	9.77143e+06	9.55242e+06	9.51615e+06	1.01621e+07	9.48523e+06
P0A7Y8	P0A7Y8		rnpA		1.01294e+06	1.06739e+06	1.11393e+06	982427	1.01092e+06	927710
P0A7Z0	P0A7Z0		rpiA		1.99993e+07	2.00291e+07	2.0914e+07	1.98773e+07	2.04924e+07	1.96872e+07
P0A7Z4	P0A7Z4		rpoA		1.07237e+08	1.07928e+08	1.03225e+08	1.02202e+08	1.06973e+08	1.02478e+08
P0A800	P0A800		rpoZ		5.41879e+07	5.4074e+07	4.89347e+07	4.9752e+07	5.37928e+07	4.99135e+07
P0A805	P0A805		frr		3.10304e+07	3.20102e+07	3.17346e+07	3.12582e+07	3.16701e+07	3.17981e+07
P0A809	P0A809		ruvA		691695	643542	589798	617766	664095	578657
P0A812	P0A812		ruvB		1.14335e+06	1.22912e+06	1.22642e+06	1.18267e+06	1.18833e+06	1.2107e+06
P0A817	P0A817		metK		1.82737e+07	1.84395e+07	1.85842e+07	1.84241e+07	1.76024e+07	1.80207e+07
P0A821	P0A821		selA		1.53789e+06	1.45541e+06	1.56125e+06	1.46047e+06	1.22516e+06	1.51351e+06
P0A825	P0A825		glyA		2.69558e+07	2.70679e+07	2.60504e+07	2.5103e+07	2.78675e+07	2.4918e+07
P0A832	P0A832		smpB		3.985e+06	4.01222e+06	4.33272e+06	4.43685e+06	4.19856e+06	4.30167e+06
P0A836	P0A836		sucC		9.06184e+06	9.12228e+06	8.94753e+06	8.92082e+06	8.95314e+06	9.26206e+06
P0A840	P0A840		surE		1.69066e+06	1.68281e+06	1.73001e+06	1.6167e+06	1.78413e+06	1.73424e+06
P0A843	P0A843		tatE		7.85864e+06	8.07336e+06	8.81543e+06	8.7506e+06	8.29056e+06	8.89042e+06
P0A847	P0A847		tgt		3.26679e+06	3.23407e+06	3.17876e+06	3.24998e+06	3.19996e+06	3.3004e+06
P0A850	P0A850		tig		1.38861e+08	1.39601e+08	1.30531e+08	1.31101e+08	1.38635e+08	1.31668e+08
P0A853	P0A853		tnaA		3.59874e+06	3.53296e+06	3.56528e+06	3.55485e+06	3.61522e+06	3.50544e+06
P0A855	P0A855		tolB		1.66325e+07	1.68648e+07	1.54469e+07	1.60013e+07	1.74673e+07	1.55833e+07
P0A858	P0A858		tpiA		8.61767e+07	8.55479e+07	8.1825e+07	7.7698e+07	8.50192e+07	7.76392e+07
P0A862	P0A862		tpx		3.77321e+07	3.72366e+07	4.20076e+07	4.12051e+07	3.79045e+07	4.18531e+07
P0A867	P0A867		talA		4.63554e+06	4.56655e+06	4.72288e+06	4.61527e+06	4.61885e+06	4.77277e+06
P0A870	P0A870		talB		4.73042e+07	4.6861e+07	4.5399e+07	4.54773e+07	4.73434e+07	4.53634e+07
P0A873	P0A873		trmD		3.76566e+06	3.61639e+06	4.14628e+06	3.96493e+06	3.62711e+06	3.99975e+06
P0A877	P0A877		trpA		1.62445e+06	1.74867e+06	1.68368e+06	1.65203e+06	1.64521e+06	1.4883e+06
P0A879	P0A879		trpB		496351	479106	489234	473093	482380	450606
P0A884	P0A884		thyA		9.41537e+06	9.45644e+06	8.85966e+06	9.14238e+06	9.33596e+06	9.04054e+06
P0A887	P0A887		ubiE		8.02874e+06	8.02564e+06	7.73083e+06	7.92174e+06	7.74657e+06	7.72895e+06
P0A894	P0A894		yhbJ		1.61521e+06	1.60493e+06	1.47744e+06	1.51657e+06	1.61568e+06	1.54314e+06
P0A898	P0A898		ybeY		3.34014e+06	3.51635e+06	3.30173e+06	3.27161e+06	3.50383e+06	3.04311e+06
P0A8A0	P0A8A0		yebC		3.03888e+06	3.13284e+06	3.12764e+06	2.97742e+06	3.25451e+06	3.1161e+06
