Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P08956	P08956		hsdR		1.5041e+06	1.57428e+06	1.57739e+06	1.45477e+06	1.40519e+06	1.61045e+06
P08957	P08957		hsdM		9.86487e+06	9.89718e+06	9.77573e+06	9.8506e+06	9.91713e+06	9.82999e+06
P09029	P09029		purK		1.17067e+06	1.13996e+06	1.11907e+06	1.06914e+06	1.07462e+06	1.15039e+06
P09030	P09030		xthA		3.47146e+06	3.27487e+06	3.10697e+06	3.4575e+06	3.46073e+06	3.30244e+06
P09126	P09126		hemD		1.1048e+06	1.04807e+06	1.13588e+06	1.06944e+06	1.12474e+06	1.11091e+06
P09127	P09127		hemX		5.14472e+06	5.11417e+06	5.13789e+06	5.1759e+06	5.18549e+06	5.24752e+06
P09147	P09147		galE		9.50217e+06	9.2105e+06	9.10418e+06	9.43263e+06	9.55021e+06	9.32943e+06
P09148	P09148		galT		1.47971e+06	1.35018e+06	1.44311e+06	1.39045e+06	1.41832e+06	1.38955e+06
P09152	P09152		narG		4.82786e+06	5.03544e+06	4.98146e+06	5.02046e+06	4.88934e+06	4.97253e+06
P09155	P09155		rnd		2.00617e+06	2.05124e+06	1.94962e+06	1.95727e+06	2.0547e+06	1.97404e+06
P09158	P09158		speE		6.65456e+06	6.65922e+06	6.7392e+06	6.86656e+06	6.51883e+06	6.75215e+06
P09169	P09169		ompT		4.99918e+06	4.51655e+06	4.58312e+06	5.15685e+06	5.3348e+06	4.53891e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1.8864e+06	5.01622e+06	5.31143e+06			5.35109e+06
P09323	P09323		nagE		643955	635681	566083	628508	645658	615792
P09372	P09372		grpE		4.57029e+07	4.98762e+07	4.78113e+07	4.54953e+07	4.14301e+07	4.86681e+07
P09373	P09373		pflB		2.33511e+08	2.43872e+08	2.41797e+08	2.32236e+08	2.29251e+08	2.39312e+08
P09394	P09394		glpQ		5.19969e+06	5.39266e+06	5.47587e+06	5.23089e+06	5.18352e+06	5.10268e+06
P09424	P09424		mtlD		1.89615e+06	1.97931e+06	1.95839e+06	1.91886e+06	1.95945e+06	2.00971e+06
P09546	P09546		putA		3.18976e+06	3.223e+06	3.31476e+06	3.1778e+06	3.19066e+06	3.27153e+06
P09549	P09549		dedD		1.16116e+06	1.14567e+06	1.19199e+06	1.17713e+06	1.22303e+06	1.12347e+06
P09831	P09831		gltB		3.01671e+06	2.90473e+06	2.87958e+06	2.93929e+06	3.05975e+06	2.88728e+06
P09832	P09832		gltD		2.8391e+06	2.76465e+06	2.72896e+06	2.8817e+06	2.84427e+06	2.80355e+06
P0A698	P0A698		uvrA		2.4355e+06	2.42127e+06	2.41721e+06	2.43666e+06	2.42963e+06	2.47219e+06
P0A6A0	P0A6A0		ubiB		1.8124e+06	1.63013e+06	1.61261e+06	1.5151e+06	1.60471e+06	1.66292e+06
P0A6A3	P0A6A3		ackA		1.04655e+08	1.00739e+08	1.01655e+08	1.06484e+08	1.0463e+08	1.02735e+08
P0A6A8	P0A6A8		acpP		1.47561e+08	1.32736e+08	1.14479e+08	1.42464e+08	1.47302e+08	1.27129e+08
P0A6B4	P0A6B4		alr		2.77377e+06	2.73446e+06	2.72566e+06	2.80277e+06	2.82946e+06	2.69799e+06
P0A6B7	P0A6B7		iscS		1.61203e+07	1.67879e+07	1.67548e+07	1.68774e+07	1.64783e+07	1.68146e+07
P0A6C1	P0A6C1		nfo		2.06422e+06	1.92052e+06	1.94083e+06	2.14244e+06	1.95687e+06	1.92543e+06
P0A6D0	P0A6D0		argR		1.61152e+06	1.44032e+06	1.63428e+06	1.62689e+06	1.55111e+06	1.51861e+06
P0A6D3	P0A6D3		aroA		5.16148e+06	5.34566e+06	5.37774e+06	5.07214e+06	5.23989e+06	5.47203e+06
P0A6D7	P0A6D7		aroK		1.1389e+07	1.16925e+07	1.13447e+07	1.13064e+07	1.12632e+07	1.15652e+07
P0A6E6	P0A6E6		atpC		6.14441e+06	6.01227e+06	6.22735e+06	6.20448e+06	6.24466e+06	5.92563e+06
P0A6E9	P0A6E9		bioD2		5.77764e+06	5.58401e+06	5.66616e+06	5.69989e+06	5.5344e+06	6.01908e+06
P0A6F1	P0A6F1		carA		4.54465e+06	4.41256e+06	4.29902e+06	4.49853e+06	4.43293e+06	4.59446e+06
P0A6F3	P0A6F3		glpK		4.68194e+06	4.48033e+06	4.5818e+06	4.64182e+06	4.56688e+06	4.55584e+06
P0A6F5	P0A6F5		groL		8.06723e+07	8.07417e+07	8.04539e+07	8.04721e+07	7.95681e+07	8.0745e+07
P0A6F9	P0A6F9		groS		1.03791e+08	7.48e+07	7.66819e+07	1.0469e+08	1.03823e+08	7.54661e+07
P0A6G3	P0A6G3		pncC		2.94159e+06	3.05115e+06	3.03485e+06	2.97254e+06	2.96751e+06	2.90237e+06
P0A6G7	P0A6G7		clpP		2.02079e+07	2.21789e+07	2.1058e+07	2.03743e+07	2.03545e+07	2.16249e+07
P0A6H1	P0A6H1		clpX		2.81143e+07	2.69954e+07	2.68835e+07	2.78547e+07	2.81363e+07	2.69127e+07
P0A6H5	P0A6H5		hslU		2.21055e+07	2.16689e+07	2.18121e+07	2.19539e+07	2.18918e+07	2.20722e+07
P0A6H8	P0A6H8		cls		170080	232583	204962	171453	172271	192766
P0A6I0	P0A6I0		cmk		9.75445e+06	9.99191e+06	9.7399e+06	9.50171e+06	9.66688e+06	9.55873e+06
P0A6I3	P0A6I3		coaA		3.30522e+06	3.35819e+06	3.35508e+06	3.1703e+06	3.46116e+06	3.47551e+06
P0A6I6	P0A6I6		coaD		738348	341649	397062	696885	635806	390119
P0A6I9	P0A6I9		coaE		1.09089e+06	1.34281e+06	1.34349e+06	1.13173e+06	1.16076e+06	1.35699e+06
P0A6J1	P0A6J1		cysC		1.37028e+06	1.35082e+06	1.37436e+06	1.36732e+06	1.41335e+06	1.39195e+06
P0A6J8	P0A6J8		ddlA		1.7479e+07	1.78061e+07	1.80688e+07	1.67627e+07	1.67492e+07	1.81427e+07
P0A6K3	P0A6K3		def		1.32473e+07	1.22828e+07	1.28182e+07	1.32005e+07	1.32914e+07	1.27933e+07
P0A6K6	P0A6K6		deoB		1.71886e+07	1.72798e+07	1.79112e+07	1.72782e+07	1.74533e+07	1.78253e+07
P0A6L0	P0A6L0		deoC		8.93721e+06	9.08092e+06	8.94116e+06	8.78648e+06	8.64232e+06	9.13436e+06
P0A6L2	P0A6L2		dapA		3.99723e+07	4.0457e+07	4.08122e+07	4.0345e+07	4.00305e+07	4.07518e+07
P0A6L4	P0A6L4		nanA		210893	139258		229872	187561	235510
P0A6L7	P0A6L7		uxaB		1.67022e+06	1.85248e+06	1.9495e+06	1.57578e+06	1.61679e+06	1.75341e+06
P0A6L9	P0A6L9		hscB		4.32354e+06	4.39566e+06	4.30744e+06	4.21876e+06	4.49287e+06	4.52026e+06
P0A6M4	P0A6M4		dtd		2.15639e+06	2.24772e+06	2.16296e+06	2.04159e+06	1.99535e+06	2.23496e+06
P0A6M8	P0A6M8		fusA		1.42363e+08	1.37433e+08	1.37505e+08	1.44339e+08	1.41798e+08	1.36355e+08
P0A6N4	P0A6N4		efp		7.08112e+07	6.82926e+07	6.90335e+07	7.59828e+07	6.87416e+07	6.91765e+07
P0A6N8	P0A6N8		yeiP		1.39012e+07	1.35454e+07	1.39115e+07	1.41551e+07	1.34687e+07	1.41427e+07
P0A6P1	P0A6P1		tsf		1.78492e+08	1.75429e+08	1.72656e+08	1.78704e+08	1.78399e+08	1.78069e+08
P0A6P5	P0A6P5		der		4.17675e+06	4.22707e+06	4.3704e+06	4.34966e+06	4.27457e+06	4.39466e+06
P0A6P7	P0A6P7		engB		8.52458e+06	8.32017e+06	8.09961e+06	8.35685e+06	8.44841e+06	8.63981e+06
P0A6P9	P0A6P9		eno		1.10333e+08	1.1073e+08	1.12856e+08	1.1234e+08	1.09749e+08	1.12813e+08
P0A6Q3	P0A6Q3		fabA		1.32708e+07	1.3287e+07	1.30749e+07	1.35201e+07	1.31708e+07	1.25601e+07
P0A6Q6	P0A6Q6		fabZ		2.36943e+07	2.61928e+07	2.57218e+07	2.2872e+07	2.30414e+07	2.42354e+07
P0A6R0	P0A6R0		fabH		1.58743e+07	1.66613e+07	1.76615e+07	1.60331e+07	1.6262e+07	1.72051e+07
P0A6R3	P0A6R3		fis		4.54109e+06	4.4015e+06	4.32157e+06	5.03151e+06	4.58392e+06	4.05768e+06
P0A6S0	P0A6S0		flgH		2.537e+06	2.51929e+06	2.51657e+06	2.46826e+06	2.32096e+06	2.52e+06
P0A6S7	P0A6S7		gpsA		6.04704e+06	5.99725e+06	6.10025e+06	5.88476e+06	5.56383e+06	6.15081e+06
P0A6T1	P0A6T1		pgi		3.28051e+07	3.39261e+07	3.37376e+07	3.26265e+07	3.30507e+07	3.3547e+07
P0A6T3	P0A6T3		galK		3.17137e+06	3.07859e+06	3.01664e+06	3.23405e+06	3.21729e+06	3.00155e+06
P0A6T5	P0A6T5		folE		4.02084e+06	3.95574e+06	4.15805e+06	3.76327e+06	3.79723e+06	3.83356e+06
P0A6T9	P0A6T9		gcvH		1.88391e+06	1.81288e+06	1.62089e+06	1.86094e+06	1.93774e+06	1.63646e+06
P0A6U3	P0A6U3		mnmG		6.14918e+06	5.99338e+06	5.93854e+06	6.30282e+06	6.18249e+06	5.92605e+06
P0A6U5	P0A6U5		rsmG		5.95176e+06	5.4408e+06	5.85201e+06	5.63808e+06	5.7854e+06	5.5899e+06
P0A6U8	P0A6U8		glgA		3.00767e+06	3.08299e+06	3.08825e+06	2.90175e+06	2.90377e+06	2.98468e+06
P0A6V1	P0A6V1		glgC		7.43517e+06	6.67354e+06	6.7753e+06	7.4112e+06	7.21336e+06	6.84275e+06
P0A6V8	P0A6V8		glk		9.77288e+06	1.01358e+07	9.7605e+06	9.71062e+06	9.76309e+06	1.01065e+07
P0A6W0	P0A6W0		glsA2		945939	786149	873555	1.09037e+06	909884	877988
P0A6W5	P0A6W5		greA		2.37976e+07	2.378e+07	2.34388e+07	2.30981e+07	2.2735e+07	2.26577e+07
P0A6W9	P0A6W9		gshA		4.5459e+06	4.21297e+06	4.3391e+06	4.57466e+06	4.54598e+06	4.67375e+06
P0A6X1	P0A6X1		hemA			298531	312762			357237
P0A6X3	P0A6X3		hfq		492102	307372	221670	443472	487901	172449
P0A6X7	P0A6X7		ihfA		4.54881e+07	4.55866e+07	4.53565e+07	4.54713e+07	4.61348e+07	4.82511e+07
P0A6Y1	P0A6Y1		ihfB		8.99858e+06	8.04555e+06	8.93561e+06	8.45636e+06	8.10226e+06	8.85613e+06
P0A6Y5	P0A6Y5		hslO		6.35122e+06	6.56286e+06	6.68107e+06	6.4505e+06	6.38489e+06	6.83374e+06
P0A6Y8	P0A6Y8		dnaK		4.41645e+07	4.35859e+07	4.31464e+07	4.53292e+07	4.41742e+07	4.32408e+07
P0A6Z1	P0A6Z1		hscA		4.84527e+06	4.61118e+06	4.50626e+06	4.74537e+06	4.48075e+06	4.66995e+06
P0A6Z3	P0A6Z3		htpG		2.744e+07	2.70579e+07	2.64697e+07	2.80205e+07	2.80066e+07	2.73625e+07
P0A6Z6	P0A6Z6		nikR		1.92318e+06	1.45712e+06	1.66024e+06	1.87708e+06	1.91953e+06	1.68264e+06
P0A705	P0A705		infB		2.23767e+07	2.18339e+07	2.18668e+07	2.25282e+07	2.24681e+07	2.21657e+07
P0A707	P0A707		infC		4.61598e+07	4.58291e+07	4.54816e+07	4.69355e+07	4.40169e+07	4.40619e+07
P0A715	P0A715		kdsA		2.08397e+07	2.26233e+07	2.28599e+07	2.06794e+07	2.06519e+07	2.23753e+07
P0A717	P0A717		prs		2.69976e+07	3.16866e+07	3.13394e+07	2.59728e+07	2.66532e+07	3.159e+07
P0A720	P0A720		tmk		2.73329e+06	2.75791e+06	2.72807e+06	2.75812e+06	2.84454e+06	2.84633e+06
P0A722	P0A722		lpxA		1.17022e+07	1.10093e+07	1.06967e+07	1.24318e+07	1.12976e+07	1.11785e+07
P0A729	P0A729		yceF		2.14524e+06	2.06739e+06	2.11651e+06	2.3121e+06	2.44149e+06	2.06794e+06
P0A731	P0A731		mgsA		3.44341e+06	3.42006e+06	3.39682e+06	3.67373e+06	3.5167e+06	3.58185e+06
P0A734	P0A734		minE		3.40927e+07	3.22265e+07	3.28019e+07	3.28032e+07	3.38014e+07	3.081e+07
P0A738	P0A738		moaC		889203	900912	908791	896511	801715	896711
P0A744	P0A744		msrA		3.2586e+06	3.16724e+06	3.35006e+06	3.22996e+06	3.21854e+06	3.23494e+06
P0A746	P0A746		msrB		1.77956e+06	1.2753e+06	1.35868e+06	1.82832e+06	1.79186e+06	1.25606e+06
P0A749	P0A749		murA		8.24986e+06	7.94991e+06	8.24682e+06	7.95344e+06	8.01474e+06	8.56922e+06
P0A752	P0A752		nadD		507602	538448	483965	528808	522542	501410
P0A759	P0A759		nagB		4.56309e+06	4.78651e+06	4.63238e+06	4.25654e+06	4.30238e+06	4.7282e+06
P0A763	P0A763		ndk		1.79228e+07	1.74666e+07	1.76096e+07	1.7773e+07	1.80756e+07	1.73387e+07
P0A780	P0A780		nusB		1.2153e+07	1.33044e+07	1.34141e+07	1.14324e+07	1.18205e+07	1.3095e+07
P0A784	P0A784		orn		2.8666e+06	2.72699e+06	2.80254e+06	2.82775e+06	2.96411e+06	2.72814e+06
P0A786	P0A786		pyrB		2.39625e+06	2.41002e+06	2.30256e+06	2.37443e+06	2.42838e+06	2.3556e+06
P0A790	P0A790		panD		6.93601e+06	7.02132e+06	7.34196e+06	6.81132e+06	6.66403e+06	7.11862e+06
P0A794	P0A794		pdxJ		6.27465e+06	5.97764e+06	6.11177e+06	6.28637e+06	6.22649e+06	6.1471e+06
P0A796	P0A796		pfkA		1.75587e+07	1.90613e+07	1.88894e+07	1.77367e+07	1.8241e+07	1.84717e+07
P0A799	P0A799		pgk		2.20265e+08	2.23058e+08	2.18885e+08	2.20256e+08	2.16782e+08	2.21003e+08
P0A7A2	P0A7A2		gpmB		1.83522e+06	1.88043e+06	1.96382e+06	1.92014e+06	1.61459e+06	2.01924e+06
P0A7A7	P0A7A7		plsB		2.78528e+06	2.92303e+06	3.0708e+06	2.83477e+06	2.83097e+06	2.90935e+06
P0A7A9	P0A7A9		ppa		8.1888e+07	8.07231e+07	7.8557e+07	8.32567e+07	8.27494e+07	7.64959e+07
P0A7B1	P0A7B1		ppk		1.55874e+06	1.66011e+06	1.6594e+06	1.62182e+06	1.65322e+06	1.66706e+06
P0A7B5	P0A7B5		proB		4.5451e+06	4.54012e+06	4.3785e+06	4.52746e+06	4.48987e+06	4.50758e+06
P0A7B8	P0A7B8		hslV		1.31696e+07	1.4272e+07	1.38104e+07	1.35591e+07	1.25894e+07	1.31055e+07
P0A7C2	P0A7C2		lexA		4.59557e+06	4.70085e+06	4.58976e+06	4.4451e+06	4.57706e+06	4.69833e+06
P0A7C6	P0A7C6		pepE		5.49564e+06	5.40286e+06	5.34567e+06	5.26627e+06	5.09554e+06	5.50838e+06
P0A7D1	P0A7D1		pth		5.04192e+06	5.11742e+06	5.09043e+06	5.10688e+06	5.03073e+06	5.06393e+06
P0A7D4	P0A7D4		purA		2.08794e+07	2.10154e+07	2.10223e+07	2.0939e+07	2.0424e+07	2.08388e+07
P0A7D7	P0A7D7		purC		3.55386e+07	3.88245e+07	3.90612e+07	3.48937e+07	3.59533e+07	3.86954e+07
P0A7E1	P0A7E1		pyrD		7.85987e+06	8.08974e+06	7.94598e+06	7.632e+06	7.3847e+06	8.04285e+06
P0A7E3	P0A7E3		pyrE		4.61385e+06	4.78161e+06	4.66971e+06	4.71436e+06	4.7252e+06	4.64135e+06
P0A7E5	P0A7E5		pyrG		1.48175e+07	1.4173e+07	1.39879e+07	1.44397e+07	1.46964e+07	1.4183e+07
P0A7E9	P0A7E9		pyrH		5.77907e+06	6.66694e+06	6.0362e+06	5.99498e+06	5.91276e+06	6.90359e+06
P0A7F3	P0A7F3		pyrI		1.98455e+06	1.9964e+06	2.00987e+06	1.99009e+06	1.96338e+06	2.06894e+06
P0A7F6	P0A7F6		speD		1.82421e+06	1.60874e+06	1.67966e+06	1.813e+06	1.76697e+06	1.77124e+06
P0A7F9	P0A7F9		queA		3.64711e+06	3.78382e+06	3.06701e+06	3.40184e+06	3.33215e+06	3.37776e+06
P0A7G2	P0A7G2		rbfA		2.03146e+07	1.97394e+07	2.00657e+07	1.938e+07	1.98425e+07	1.99173e+07
P0A7G6	P0A7G6		recA		1.03439e+07	1.02234e+07	1.04505e+07	1.03709e+07	1.06396e+07	1.03673e+07
P0A7H6	P0A7H6		recR		751138	724492	727679	718128	793162	814596
P0A7I0	P0A7I0		prfA		3.72325e+06	3.98262e+06	4.07558e+06	3.73485e+06	3.85015e+06	4.06495e+06
P0A7I4	P0A7I4		prfC		4.85976e+06	4.98205e+06	4.97289e+06	4.95515e+06	4.96072e+06	4.92353e+06
P0A7I7	P0A7I7		ribA		9.37885e+06	8.51362e+06	8.63487e+06	9.063e+06	8.28284e+06	8.83766e+06
P0A7J0	P0A7J0		ribB		1.26701e+07	1.22722e+07	1.22467e+07	1.28778e+07	1.29767e+07	1.19413e+07
P0A7J3	P0A7J3		rplJ		4.65486e+08	5.25725e+08	5.12465e+08	4.6492e+08	4.57737e+08	5.03606e+08
P0A7J7	P0A7J7		rplK		1.36543e+08	1.41391e+08	1.42218e+08	1.33572e+08	1.35779e+08	1.45241e+08
P0A7K2	P0A7K2		rplL		1.74982e+08	1.76067e+08	1.81059e+08	1.75395e+08	1.74618e+08	1.75018e+08
P0A7K6	P0A7K6		rplS		6.32817e+07	6.0962e+07	5.99973e+07	6.32753e+07	6.27188e+07	6.06288e+07
P0A7L0	P0A7L0		rplA		1.52678e+08	1.40574e+08	1.4017e+08	1.55459e+08	1.5291e+08	1.46044e+08
P0A7L3	P0A7L3		rplT		4.81958e+07	4.47317e+07	4.45001e+07	4.56168e+07	4.81728e+07	4.33674e+07
P0A7L8	P0A7L8		rpmA		1.17313e+08	1.15907e+08	1.16279e+08	1.15977e+08	1.17313e+08	1.20911e+08
P0A7M2	P0A7M2		rpmB		1.30287e+08	1.32856e+08	1.30863e+08	1.25851e+08	1.29976e+08	1.3392e+08
P0A7M6	P0A7M6		rpmC		2.3316e+07	2.4997e+07	2.54055e+07	2.31362e+07	2.26003e+07	2.87368e+07
P0A7M9	P0A7M9		rpmE		6.75448e+07	7.06848e+07	7.0411e+07	6.84694e+07	6.89544e+07	7.0747e+07
P0A7N4	P0A7N4		rpmF		4.14411e+07	3.7903e+07	3.79236e+07	4.21668e+07	4.2347e+07	3.91815e+07
P0A7N9	P0A7N9		rpmG		1.13759e+08	1.05789e+08	9.96649e+07	1.17413e+08	1.12803e+08	1.0623e+08
P0A7P5	P0A7P5		rpmH		2.7038e+07	2.69611e+07	2.59602e+07	2.68377e+07	2.46086e+07	2.53138e+07
P0A7Q1	P0A7Q1		rpmI		1.58784e+07	1.58826e+07	1.5397e+07	1.65123e+07	1.61218e+07	1.49596e+07
P0A7R1	P0A7R1		rplI		2.8661e+08	2.77268e+08	2.70972e+08	2.83562e+08	2.90173e+08	2.78461e+08
P0A7R5	P0A7R5		rpsJ		1.66899e+08	1.53275e+08	1.52357e+08	1.63337e+08	1.59723e+08	1.52225e+08
P0A7R9	P0A7R9		rpsK		8.65149e+07	8.50072e+07	8.52048e+07	8.8292e+07	8.69656e+07	8.52396e+07
P0A7S3	P0A7S3		rpsL		7.34475e+07	7.18825e+07	6.87993e+07	7.10544e+07	7.10007e+07	6.9202e+07
P0A7S9	P0A7S9		rpsM		3.63117e+07	3.75949e+07	3.66512e+07	3.52322e+07	3.56538e+07	3.6221e+07
P0A7T3	P0A7T3		rpsP		1.28825e+08	1.23392e+08	1.24287e+08	1.29801e+08	1.25156e+08	1.20766e+08
P0A7T7	P0A7T7		rpsR		3.76078e+07	3.39268e+07	3.51553e+07	3.81916e+07	3.84265e+07	3.5873e+07
P0A7U3	P0A7U3		rpsS		1.37217e+08	1.37212e+08	1.36014e+08	1.32094e+08	1.34553e+08	1.35283e+08
P0A7U7	P0A7U7		rpsT		2.65626e+07	2.66509e+07	2.62031e+07	2.69958e+07	2.71895e+07	2.70512e+07
P0A7V0	P0A7V0		rpsB		1.38166e+08	1.40809e+08	1.39804e+08	1.38652e+08	1.37524e+08	1.36546e+08
P0A7V3	P0A7V3		rpsC		8.57316e+07	8.45762e+07	8.60802e+07	8.7384e+07	8.75327e+07	8.34072e+07
P0A7V8	P0A7V8		rpsD		1.84423e+08	1.84445e+08	1.86621e+08	1.86309e+08	1.80523e+08	1.88238e+08
P0A7W1	P0A7W1		rpsE		1.68711e+08	1.64112e+08	1.65543e+08	1.67999e+08	1.64746e+08	1.69188e+08
P0A7W7	P0A7W7		rpsH		5.49444e+07	5.8847e+07	5.80609e+07	5.44532e+07	5.57783e+07	5.64291e+07
P0A7X3	P0A7X3		rpsI		7.65379e+07	8.52802e+07	8.60208e+07	7.91301e+07	7.96202e+07	8.54094e+07
P0A7X6	P0A7X6		rimM		6.18072e+06	6.07876e+06	6.14799e+06	5.81816e+06	5.87178e+06	5.98231e+06
P0A7Y0	P0A7Y0		rnc		9.24556e+06	9.41909e+06	9.18404e+06	9.40435e+06	9.78644e+06	9.30594e+06
P0A7Y8	P0A7Y8		rnpA		1.04903e+06	1.0362e+06	957445	974432	917765	897200
P0A7Z0	P0A7Z0		rpiA		1.87502e+07	2.03504e+07	1.93958e+07	1.77806e+07	1.79875e+07	1.92153e+07
P0A7Z4	P0A7Z4		rpoA		1.02603e+08	9.89633e+07	9.82273e+07	1.01671e+08	1.01486e+08	9.94143e+07
P0A800	P0A800		rpoZ		5.18996e+07	4.72005e+07	4.79041e+07	5.18462e+07	5.16763e+07	4.80496e+07
P0A805	P0A805		frr		2.87145e+07	3.35809e+07	3.25042e+07	2.78493e+07	2.80325e+07	3.25878e+07
P0A809	P0A809		ruvA		625472	547586	592146	612282	706023	527855
P0A812	P0A812		ruvB		1.31934e+06	1.42006e+06	1.36234e+06	1.2313e+06	1.25386e+06	1.38539e+06
P0A817	P0A817		metK		1.76687e+07	1.77665e+07	1.81606e+07	1.73371e+07	1.71789e+07	1.78296e+07
P0A821	P0A821		selA		1.1635e+06	1.13291e+06	1.07149e+06	1.08282e+06	1.1519e+06	1.1825e+06
P0A825	P0A825		glyA		2.45342e+07	2.497e+07	2.44646e+07	2.49908e+07	2.57724e+07	2.43106e+07
P0A832	P0A832		smpB		3.67526e+06	3.87608e+06	3.98461e+06	3.54883e+06	3.70951e+06	3.69222e+06
P0A836	P0A836		sucC		6.68334e+06	6.5657e+06	6.50522e+06	6.70087e+06	6.74985e+06	6.65646e+06
P0A840	P0A840		surE		1.64189e+06	1.57198e+06	1.5181e+06	1.72309e+06	1.6468e+06	1.60104e+06
P0A843	P0A843		tatE		7.55318e+06	8.51326e+06	8.4513e+06	8.14791e+06	7.45433e+06	8.28596e+06
P0A847	P0A847		tgt		3.05666e+06	3.06802e+06	3.1159e+06	3.09129e+06	3.07352e+06	3.14556e+06
P0A850	P0A850		tig		1.08172e+08	1.05879e+08	1.07529e+08	1.07214e+08	1.07957e+08	1.07755e+08
P0A853	P0A853		tnaA		3.40541e+06	3.39591e+06	3.29452e+06	3.38128e+06	3.34352e+06	3.34003e+06
P0A855	P0A855		tolB		1.61355e+07	1.5331e+07	1.60097e+07	1.5979e+07	1.59312e+07	1.54448e+07
P0A858	P0A858		tpiA		7.37832e+07	8.04598e+07	7.76198e+07	7.19388e+07	7.48035e+07	7.69269e+07
P0A862	P0A862		tpx		2.40874e+07	2.48852e+07	2.45585e+07	2.38293e+07	2.39734e+07	2.44947e+07
P0A867	P0A867		talA		4.46405e+06	4.30157e+06	4.19841e+06	4.36829e+06	4.28597e+06	4.22348e+06
P0A870	P0A870		talB		4.083e+07	4.01302e+07	4.07272e+07	4.02577e+07	4.11753e+07	4.05568e+07
P0A873	P0A873		trmD		3.61987e+06	3.78167e+06	3.75225e+06	3.38048e+06	3.33899e+06	3.76702e+06
P0A877	P0A877		trpA		1.58797e+06	1.5716e+06	1.56411e+06	1.73631e+06	1.61497e+06	1.38825e+06
P0A879	P0A879		trpB		514696	449459	468344	474573	488229	491482
P0A884	P0A884		thyA		4.9409e+06	4.80404e+06	4.88384e+06	4.90989e+06	4.94342e+06	5.02933e+06
P0A887	P0A887		ubiE		7.45139e+06	7.31734e+06	7.49687e+06	7.6417e+06	7.25755e+06	7.36791e+06
P0A894	P0A894		yhbJ		1.46223e+06	1.35858e+06	1.39206e+06	1.55689e+06	1.55857e+06	1.43367e+06
P0A898	P0A898		ybeY		3.30372e+06	3.10444e+06	3.03499e+06	3.40784e+06	3.32179e+06	2.85846e+06
P0A8A0	P0A8A0		yebC		2.71536e+06	3.18983e+06	3.11045e+06	2.76171e+06	2.84628e+06	3.27336e+06
P0A8A2	P0A8A2		yeeN		7.84597e+06	8.32613e+06	8.47327e+06	8.04871e+06	7.25064e+06	8.35378e+06
P0A8A4	P0A8A4		ppsR		2.00157e+06	2.04353e+06	2.10144e+06	1.9747e+06	2.1012e+06	1.94667e+06
P0A8A8	P0A8A8		rimP		1.73227e+07	1.46259e+07	1.60832e+07	1.68736e+07	1.6155e+07	1.61537e+07
P0A8B2	P0A8B2		yfcN		1.49532e+06	1.49156e+06	1.64177e+06	1.45205e+06	1.50695e+06	1.62195e+06
P0A8B5	P0A8B5		ybaB		1.49469e+06	1.33715e+06	1.63213e+06	1.62856e+06	1.66294e+06	1.88584e+06
P0A8C4	P0A8C4		ygfB		2.89234e+06	2.79992e+06	2.91491e+06	3.07571e+06	2.82913e+06	2.95452e+06
P0A8D0	P0A8D0		nrdR		1.13241e+06	1.15609e+06	1.06684e+06	1.21973e+06	1.1728e+06	1.18349e+06
P0A8D3	P0A8D3		yaiI		1.20671e+06	1.13667e+06	1.14799e+06	1.23481e+06	1.1822e+06	1.10072e+06
P0A8D6	P0A8D6		ymdB		1.26931e+06	1.34108e+06	1.32856e+06	1.23283e+06	1.38258e+06	1.36209e+06
P0A8E1	P0A8E1		ycfP		6.72215e+06	7.14063e+06	7.05298e+06	6.40166e+06	6.65413e+06	6.92001e+06
P0A8E7	P0A8E7		yajQ		1.47832e+07	1.38337e+07	1.3992e+07	1.46224e+07	1.46719e+07	1.39958e+07
P0A8F0	P0A8F0		upp		3.21853e+07	3.07202e+07	3.18528e+07	3.13905e+07	3.17163e+07	3.09771e+07
P0A8F4	P0A8F4		udk		6.89626e+06	7.21538e+06	7.29334e+06	6.94319e+06	7.37642e+06	6.82072e+06
P0A8F8	P0A8F8		uvrB		2.01898e+06	1.9507e+06	1.97005e+06	2.04387e+06	2.00113e+06	1.80956e+06
P0A8G3	P0A8G3		uxaC		1.35738e+06	1.32417e+06	1.33532e+06	1.31139e+06	1.30028e+06	1.37303e+06
