Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09373	P09373		pflB		3.22605e+08	3.27464e+08	3.21508e+08	3.26179e+08	3.30193e+08	2.83973e+08
P09394	P09394		glpQ		6.12252e+06	6.28174e+06	6.2444e+06	6.1141e+06	6.11382e+06	6.42269e+06
P09424	P09424		mtlD		2.36163e+06	2.37164e+06	2.3294e+06	2.39302e+06	2.39285e+06	2.02926e+06
P09546	P09546		putA		775800	750245	762289	687780	729408	721503
P09549	P09549		dedD		1.41612e+06	1.318e+06	1.38166e+06	1.33499e+06	1.31671e+06	1.47765e+06
P09831	P09831		gltB		2.5268e+06	2.48851e+06	2.46643e+06	2.51415e+06	2.4863e+06	2.63761e+06
P09832	P09832		gltD		2.04842e+06	2.01995e+06	2.05554e+06	2.0154e+06	2.16379e+06	2.13578e+06
P0A698	P0A698		uvrA		2.64697e+06	2.71211e+06	2.70997e+06	2.64686e+06	2.62507e+06	2.68653e+06
P0A6A0	P0A6A0		ubiB		1.65814e+06	1.65808e+06	1.69137e+06	1.72423e+06	1.60894e+06	1.84456e+06
P0A6A3	P0A6A3		ackA		1.40219e+08	1.3647e+08	1.40007e+08	1.37594e+08	1.39826e+08	1.1615e+08
P0A6A8	P0A6A8		acpP		1.70523e+08	1.60913e+08	1.66937e+08	1.56073e+08	1.65316e+08	1.72848e+08
P0A6B4	P0A6B4		alr		2.6889e+06	2.71514e+06	2.63945e+06	2.65671e+06	2.66361e+06	2.56939e+06
P0A6B7	P0A6B7		iscS		1.40494e+07	1.40777e+07	1.41583e+07	1.39355e+07	1.3996e+07	1.34944e+07
P0A6C1	P0A6C1		nfo		2.30252e+06	2.22822e+06	2.3821e+06	2.35069e+06	2.29117e+06	2.64885e+06
P0A6D0	P0A6D0		argR		1.46691e+06	1.52261e+06	1.55504e+06	1.5594e+06	1.65608e+06	1.76781e+06
P0A6D3	P0A6D3		aroA		5.22556e+06	5.34836e+06	5.35271e+06	5.62571e+06	5.4787e+06	5.72253e+06
P0A6D7	P0A6D7		aroK		1.18019e+07	1.18123e+07	1.14712e+07	1.12867e+07	1.17376e+07	1.1204e+07
P0A6E1	P0A6E1		aroL		99592.3	98423.3	140579	127654	1.02643e+06	
P0A6E6	P0A6E6		atpC		8.01218e+06	8.13678e+06	7.634e+06	8.18565e+06	8.19709e+06	6.82641e+06
P0A6E9	P0A6E9		bioD2		5.93792e+06	5.75433e+06	6.01896e+06	6.05428e+06	5.86913e+06	6.30709e+06
P0A6F1	P0A6F1		carA		5.74886e+06	5.66435e+06	5.80556e+06	5.45789e+06	5.68902e+06	5.31945e+06
P0A6F3	P0A6F3		glpK		4.7443e+06	4.73612e+06	4.79492e+06	4.61044e+06	4.76857e+06	4.40177e+06
P0A6F5	P0A6F5		groL		7.48846e+07	7.6256e+07	7.46996e+07	7.46929e+07	7.82393e+07	6.60825e+07
P0A6F9	P0A6F9		groS		9.28372e+07	8.10912e+07	9.36332e+07	8.56111e+07	8.41944e+07	8.38367e+07
P0A6G3	P0A6G3		pncC		3.64201e+06	3.51796e+06	3.72408e+06	3.61312e+06	3.75318e+06	3.31478e+06
P0A6G7	P0A6G7		clpP		2.37578e+07	2.39592e+07	2.39913e+07	2.36452e+07	2.43341e+07	2.18444e+07
P0A6H1	P0A6H1		clpX		2.75244e+07	2.79537e+07	2.79095e+07	2.78571e+07	2.74124e+07	2.71234e+07
P0A6H5	P0A6H5		hslU		2.36751e+07	2.31744e+07	2.36843e+07	2.36007e+07	2.32623e+07	2.22087e+07
P0A6H8	P0A6H8		cls		612810	512373	580874	490314	512904	675478
P0A6I0	P0A6I0		cmk		1.15588e+07	1.165e+07	1.16931e+07	1.13425e+07	1.16213e+07	1.07368e+07
P0A6I3	P0A6I3		coaA		3.63945e+06	3.40816e+06	3.50828e+06	3.53616e+06	3.39918e+06	3.40568e+06
P0A6I6	P0A6I6		coaD		1.09246e+06	1.00659e+06	1.24824e+06	970183	1.09075e+06	1.03822e+06
P0A6I9	P0A6I9		coaE		729158	748012	708430	803245	695240	745399
P0A6J1	P0A6J1		cysC		1.43656e+06	1.41308e+06	1.46133e+06	1.42449e+06	1.36609e+06	1.47358e+06
P0A6J8	P0A6J8		ddlA		8.3335e+06	8.37356e+06	8.2607e+06	8.31722e+06	8.27905e+06	8.06258e+06
P0A6K1	P0A6K1		dapF		766286	724848	709536	695440	669674	770541
P0A6K3	P0A6K3		def		1.12034e+07	1.14001e+07	1.09151e+07	1.09345e+07	1.10702e+07	1.03406e+07
P0A6K6	P0A6K6		deoB		1.96546e+07	1.967e+07	1.98844e+07	1.9685e+07	1.9754e+07	1.90959e+07
P0A6L0	P0A6L0		deoC		1.08185e+07	1.08915e+07	1.08781e+07	1.09484e+07	1.07992e+07	9.88786e+06
P0A6L2	P0A6L2		dapA		2.91585e+07	2.90072e+07	2.93549e+07	2.9056e+07	2.96222e+07	2.74595e+07
P0A6L7	P0A6L7		uxaB		1.77905e+06	1.76783e+06	1.87645e+06	1.64572e+06	1.91896e+06	1.46339e+06
P0A6L9	P0A6L9		hscB		5.64946e+06	5.94255e+06	5.61963e+06	5.61406e+06	5.77463e+06	4.3404e+06
P0A6M4	P0A6M4		dtd		2.19094e+06	2.11757e+06	2.38334e+06	2.09439e+06	2.11004e+06	1.30713e+06
P0A6M8	P0A6M8		fusA		1.09851e+08	1.09188e+08	1.09755e+08	1.09388e+08	1.10996e+08	1.01283e+08
P0A6N4	P0A6N4		efp		7.45579e+07	7.69515e+07	7.85825e+07	7.7099e+07	7.58955e+07	8.54113e+07
P0A6N8	P0A6N8		yeiP		1.59789e+07	1.54854e+07	1.64004e+07	1.51167e+07	1.56189e+07	1.54441e+07
P0A6P1	P0A6P1		tsf		1.82811e+08	1.78843e+08	1.82157e+08	1.78127e+08	1.83656e+08	1.721e+08
P0A6P5	P0A6P5		der		4.66539e+06	4.88855e+06	4.7358e+06	4.92468e+06	4.77595e+06	4.72435e+06
P0A6P7	P0A6P7		engB		8.6586e+06	8.72587e+06	8.74097e+06	8.59192e+06	8.60645e+06	7.98539e+06
P0A6P9	P0A6P9		eno		1.67787e+08	1.64527e+08	1.66039e+08	1.69583e+08	1.68052e+08	1.49716e+08
P0A6Q3	P0A6Q3		fabA		1.44977e+07	1.48542e+07	1.45822e+07	1.46174e+07	1.45351e+07	1.41572e+07
P0A6Q6	P0A6Q6		fabZ		2.79171e+07	2.83808e+07	2.83505e+07	2.86651e+07	2.81342e+07	2.79227e+07
P0A6R0	P0A6R0		fabH		1.77891e+07	1.80793e+07	1.78534e+07	1.78074e+07	1.859e+07	1.74711e+07
P0A6R3	P0A6R3		fis		7.32182e+06	7.01194e+06	7.25807e+06	6.81129e+06	7.23455e+06	6.84076e+06
P0A6S0	P0A6S0		flgH		2.39279e+06	2.26054e+06	2.4162e+06	2.26221e+06	2.32044e+06	2.47262e+06
P0A6S7	P0A6S7		gpsA		5.05115e+06	5.15014e+06	5.02153e+06	5.0729e+06	4.82118e+06	5.59617e+06
P0A6T1	P0A6T1		pgi		5.45327e+07	5.34988e+07	5.38797e+07	5.23071e+07	5.42801e+07	4.83682e+07
P0A6T3	P0A6T3		galK		3.02265e+06	2.91095e+06	2.99613e+06	3.00752e+06	2.97294e+06	3.00057e+06
P0A6T5	P0A6T5		folE		3.02811e+06	3.00688e+06	3.13752e+06	3.01952e+06	3.06593e+06	2.9693e+06
P0A6T9	P0A6T9		gcvH		1.99832e+06	2.03038e+06	1.81071e+06	1.99102e+06	2.10134e+06	2.148e+06
P0A6U3	P0A6U3		mnmG		7.1036e+06	6.93786e+06	7.07035e+06	6.82404e+06	6.87852e+06	7.19215e+06
P0A6U5	P0A6U5		rsmG		5.95299e+06	6.167e+06	5.84319e+06	6.1018e+06	6.25529e+06	5.22731e+06
P0A6U8	P0A6U8		glgA		3.24269e+06	3.24673e+06	3.25679e+06	3.3465e+06	3.13424e+06	3.37308e+06
P0A6V1	P0A6V1		glgC		7.46938e+06	7.66205e+06	7.71572e+06	7.20592e+06	7.66294e+06	7.51678e+06
P0A6V8	P0A6V8		glk		1.06137e+07	1.06628e+07	1.06735e+07	1.09369e+07	1.06533e+07	1.05213e+07
P0A6W5	P0A6W5		greA		2.51109e+07	2.5361e+07	2.57678e+07	2.53461e+07	2.44854e+07	2.50455e+07
P0A6W9	P0A6W9		gshA		5.26315e+06	5.03187e+06	5.13688e+06	5.1153e+06	5.17371e+06	4.73291e+06
P0A6X3	P0A6X3		hfq		1.03073e+06	1.04493e+06	1.05011e+06	858523	1.11139e+06	878498
P0A6X7	P0A6X7		ihfA		5.45841e+07	5.43845e+07	5.47957e+07	5.57681e+07	5.53956e+07	4.76163e+07
P0A6Y1	P0A6Y1		ihfB		8.58796e+06	8.63144e+06	8.39134e+06	8.19233e+06	8.42825e+06	8.05534e+06
P0A6Y5	P0A6Y5		hslO		7.30672e+06	7.5277e+06	7.39118e+06	7.26731e+06	7.36282e+06	7.69775e+06
P0A6Y8	P0A6Y8		dnaK		4.70646e+07	4.69632e+07	4.69383e+07	4.62767e+07	4.72163e+07	4.15621e+07
P0A6Z1	P0A6Z1		hscA		4.59742e+06	4.4538e+06	4.66303e+06	4.49451e+06	4.53911e+06	4.50645e+06
P0A6Z3	P0A6Z3		htpG		2.89937e+07	2.91861e+07	2.85387e+07	2.85338e+07	2.93689e+07	2.75851e+07
P0A6Z6	P0A6Z6		nikR		1.90684e+06	1.80627e+06	1.83345e+06	1.73169e+06	1.68384e+06	1.89319e+06
P0A705	P0A705		infB		2.08194e+07	2.07532e+07	2.06733e+07	2.01504e+07	2.08622e+07	1.98181e+07
P0A707	P0A707		infC		6.03344e+07	5.85508e+07	6.00204e+07	6.04057e+07	6.06638e+07	5.79996e+07
P0A715	P0A715		kdsA		2.299e+07	2.36375e+07	2.32693e+07	2.38641e+07	2.37723e+07	2.03008e+07
P0A717	P0A717		prs		3.872e+07	4.00924e+07	3.83136e+07	4.08405e+07	4.09502e+07	3.44465e+07
P0A720	P0A720		tmk		2.76863e+06	2.8535e+06	2.80584e+06	3.04524e+06	2.89426e+06	2.82589e+06
P0A722	P0A722		lpxA		8.84783e+06	8.67449e+06	8.38543e+06	8.48837e+06	8.67187e+06	8.21887e+06
P0A729	P0A729		yceF		2.40196e+06	2.36748e+06	2.39686e+06	2.33106e+06	2.49737e+06	2.55407e+06
P0A731	P0A731		mgsA		3.86164e+06	3.75759e+06	3.82262e+06	3.78369e+06	4.09995e+06	3.2844e+06
P0A734	P0A734		minE		3.47258e+07	3.56079e+07	3.5434e+07	3.52853e+07	3.3834e+07	3.26348e+07
P0A738	P0A738		moaC		1.11428e+06	1.11869e+06	1.10403e+06	1.1715e+06	1.02773e+06	1.11417e+06
P0A744	P0A744		msrA		3.61298e+06	3.8269e+06	3.35431e+06	2.81855e+06	3.56321e+06	3.64487e+06
P0A746	P0A746		msrB		1.78856e+06	1.60463e+06	1.79111e+06	1.61873e+06	1.75754e+06	1.67959e+06
P0A749	P0A749		murA		1.24041e+07	1.1759e+07	1.21867e+07	1.14411e+07	1.18094e+07	1.08793e+07
P0A752	P0A752		nadD		553568	527183	548923	544542	506313	170226
P0A759	P0A759		nagB		4.52428e+06	4.56016e+06	4.06213e+06	3.90806e+06	4.17153e+06	5.32359e+06
P0A763	P0A763		ndk		1.36925e+07	1.37197e+07	1.37843e+07	1.35199e+07	1.31926e+07	1.41128e+07
P0A780	P0A780		nusB		1.38309e+07	1.41454e+07	1.43299e+07	1.33746e+07	1.32741e+07	1.35732e+07
P0A784	P0A784		orn		3.68113e+06	3.55674e+06	3.5611e+06	3.53471e+06	3.47498e+06	3.48709e+06
P0A786	P0A786		pyrB		2.58759e+06	2.47404e+06	2.64482e+06	2.50994e+06	2.40559e+06	2.34789e+06
P0A790	P0A790		panD		9.77046e+06	1.02601e+07	9.859e+06	9.61281e+06	1.00271e+07	1.0816e+07
P0A794	P0A794		pdxJ		6.76774e+06	6.59364e+06	6.61558e+06	6.30205e+06	6.24351e+06	6.11832e+06
P0A796	P0A796		pfkA		2.44026e+07	2.49975e+07	2.36254e+07	2.47231e+07	2.48997e+07	2.04435e+07
P0A799	P0A799		pgk		3.99004e+08	3.97711e+08	3.96779e+08	3.98989e+08	4.05628e+08	3.63916e+08
P0A7A2	P0A7A2		gpmB		2.06019e+06	1.97593e+06	2.18e+06	2.02814e+06	1.84647e+06	1.57315e+06
P0A7A5	P0A7A5		pcm		739013	942421	834586	812651	847988	724640
P0A7A7	P0A7A7		plsB		2.76006e+06	2.83513e+06	2.81175e+06	3.00914e+06	2.79402e+06	3.11506e+06
P0A7A9	P0A7A9		ppa		1.01536e+08	9.84499e+07	1.001e+08	9.57322e+07	9.70685e+07	9.31898e+07
P0A7B1	P0A7B1		ppk		1.47698e+06	1.346e+06	1.46757e+06	1.41407e+06	1.40602e+06	1.56162e+06
P0A7B5	P0A7B5		proB		4.77654e+06	4.74558e+06	4.82192e+06	4.54825e+06	4.5136e+06	4.7337e+06
P0A7B8	P0A7B8		hslV		1.56258e+07	1.5485e+07	1.53027e+07	1.66055e+07	1.56143e+07	1.63662e+07
P0A7C2	P0A7C2		lexA		3.96659e+06	3.92648e+06	3.87253e+06	3.92001e+06	3.91459e+06	3.72606e+06
P0A7C6	P0A7C6		pepE		5.67999e+06	5.67091e+06	5.66234e+06	5.64706e+06	5.53318e+06	5.89053e+06
P0A7D1	P0A7D1		pth		5.61372e+06	5.5339e+06	5.61919e+06	5.37193e+06	5.50765e+06	4.86179e+06
P0A7D4	P0A7D4		purA		4.52205e+07	4.46199e+07	4.50903e+07	4.42607e+07	4.4114e+07	4.30496e+07
P0A7D7	P0A7D7		purC		7.804e+06	7.72675e+06	7.89805e+06	7.89501e+06	7.6977e+06	6.73591e+06
P0A7E1	P0A7E1		pyrD		7.66545e+06	8.07334e+06	7.59829e+06	7.75177e+06	7.65362e+06	7.71105e+06
P0A7E3	P0A7E3		pyrE		5.28794e+06	5.38083e+06	5.2996e+06	5.28338e+06	5.29844e+06	4.70004e+06
P0A7E5	P0A7E5		pyrG		1.67198e+07	1.67848e+07	1.67675e+07	1.66928e+07	1.63889e+07	1.63382e+07
P0A7E9	P0A7E9		pyrH		7.98111e+06	8.12624e+06	7.89452e+06	8.59148e+06	8.15362e+06	7.58833e+06
P0A7F3	P0A7F3		pyrI		2.57032e+06	2.44672e+06	2.53907e+06	2.65517e+06	2.56894e+06	2.32352e+06
P0A7F6	P0A7F6		speD		2.95454e+06	2.84982e+06	2.85222e+06	2.71791e+06	2.78497e+06	2.58222e+06
P0A7F9	P0A7F9		queA		3.74387e+06	4.00735e+06	3.67648e+06	3.56041e+06	3.70525e+06	4.18193e+06
P0A7G2	P0A7G2		rbfA		2.14643e+07	2.08813e+07	2.06787e+07	2.05948e+07	2.09881e+07	1.91591e+07
P0A7G6	P0A7G6		recA		1.14837e+07	1.16724e+07	1.13157e+07	1.1322e+07	1.14844e+07	1.07445e+07
P0A7H6	P0A7H6		recR		779360	910119	735965	887265	917090	922980
P0A7I0	P0A7I0		prfA		4.34601e+06	4.20154e+06	4.44189e+06	4.3207e+06	4.21986e+06	4.17449e+06
P0A7I4	P0A7I4		prfC		5.56317e+06	5.8865e+06	5.48758e+06	5.8168e+06	5.77791e+06	5.54325e+06
P0A7I7	P0A7I7		ribA		1.02113e+07	9.69217e+06	1.0215e+07	9.60641e+06	1.00099e+07	9.47214e+06
P0A7J0	P0A7J0		ribB		1.43955e+07	1.54764e+07	1.47325e+07	1.47594e+07	1.51655e+07	1.25973e+07
P0A7J3	P0A7J3		rplJ		5.06095e+08	5.24278e+08	4.98539e+08	5.3319e+08	5.22419e+08	4.2899e+08
P0A7J7	P0A7J7		rplK		7.59193e+07	7.80897e+07	7.81303e+07	7.81672e+07	7.69309e+07	7.31291e+07
P0A7K2	P0A7K2		rplL		2.20973e+08	2.17575e+08	2.21597e+08	2.25017e+08	2.18221e+08	2.16514e+08
P0A7K6	P0A7K6		rplS		7.35863e+07	7.50963e+07	7.56794e+07	7.2592e+07	7.56534e+07	6.61505e+07
P0A7L0	P0A7L0		rplA		1.56137e+08	1.53932e+08	1.62236e+08	1.61908e+08	1.54694e+08	1.51854e+08
P0A7L3	P0A7L3		rplT		5.17884e+07	4.72352e+07	5.26688e+07	4.76665e+07	4.68362e+07	4.92388e+07
P0A7L8	P0A7L8		rpmA		8.58936e+07	8.59667e+07	8.78821e+07	8.80284e+07	8.70902e+07	8.71386e+07
P0A7M2	P0A7M2		rpmB		1.68545e+08	1.71926e+08	1.67486e+08	1.75906e+08	1.68978e+08	1.52891e+08
P0A7M6	P0A7M6		rpmC		2.60322e+07	2.80749e+07	2.71739e+07	2.87919e+07	2.86953e+07	2.76879e+07
P0A7M9	P0A7M9		rpmE		1.27558e+08	1.26484e+08	1.24882e+08	1.2036e+08	1.28543e+08	9.77104e+07
P0A7N4	P0A7N4		rpmF		3.81751e+07	3.6972e+07	3.7873e+07	3.54404e+07	3.73471e+07	3.27831e+07
P0A7N9	P0A7N9		rpmG		9.39913e+07	9.06119e+07	9.25145e+07	9.3707e+07	9.19607e+07	8.50206e+07
P0A7P5	P0A7P5		rpmH		2.76003e+07	2.5281e+07	2.78622e+07	2.74293e+07	2.67057e+07	2.69446e+07
P0A7Q1	P0A7Q1		rpmI		1.49212e+07	1.5925e+07	1.63377e+07	1.61261e+07	1.61229e+07	1.76545e+07
P0A7R1	P0A7R1		rplI		4.49486e+08	4.37943e+08	4.55661e+08	4.31762e+08	4.41728e+08	4.13032e+08
P0A7R5	P0A7R5		rpsJ		1.80544e+08	1.7833e+08	1.82413e+08	1.7265e+08	1.81377e+08	1.7344e+08
P0A7R9	P0A7R9		rpsK		1.10411e+08	1.07912e+08	1.09805e+08	1.06138e+08	1.09454e+08	8.68817e+07
P0A7S3	P0A7S3		rpsL		6.9706e+07	6.56425e+07	6.8139e+07	6.2879e+07	6.58407e+07	6.89839e+07
P0A7S9	P0A7S9		rpsM		4.0876e+07	4.04013e+07	4.12179e+07	4.05053e+07	4.02248e+07	3.84713e+07
P0A7T3	P0A7T3		rpsP		1.1921e+08	1.17925e+08	1.20521e+08	1.16091e+08	1.19564e+08	9.90489e+07
P0A7T7	P0A7T7		rpsR		3.36509e+07	3.2329e+07	3.33353e+07	3.39315e+07	3.45398e+07	3.35418e+07
P0A7U3	P0A7U3		rpsS		1.40682e+08	1.36134e+08	1.41101e+08	1.35335e+08	1.32734e+08	1.11565e+08
P0A7U7	P0A7U7		rpsT		3.24074e+07	3.07748e+07	3.16355e+07	3.02803e+07	3.11972e+07	2.51354e+07
P0A7V0	P0A7V0		rpsB		1.53327e+08	1.52419e+08	1.51999e+08	1.50875e+08	1.55336e+08	1.42134e+08
P0A7V3	P0A7V3		rpsC		9.91776e+07	9.71581e+07	9.89477e+07	9.83065e+07	9.8653e+07	8.29113e+07
P0A7V8	P0A7V8		rpsD		1.54794e+08	1.50062e+08	1.54255e+08	1.52123e+08	1.54464e+08	1.44257e+08
P0A7W1	P0A7W1		rpsE		1.43679e+08	1.50362e+08	1.45723e+08	1.49198e+08	1.47187e+08	1.27709e+08
P0A7W7	P0A7W7		rpsH		2.78247e+07	2.65835e+07	2.78606e+07	2.72577e+07	2.70981e+07	2.57426e+07
P0A7X3	P0A7X3		rpsI		7.28226e+07	7.70737e+07	7.3708e+07	7.42971e+07	7.73124e+07	6.53452e+07
P0A7X6	P0A7X6		rimM		7.57061e+06	7.8964e+06	7.48017e+06	7.2232e+06	7.48091e+06	7.06573e+06
P0A7Y0	P0A7Y0		rnc		7.01317e+06	7.21829e+06	7.00233e+06	6.83483e+06	7.18449e+06	6.93727e+06
P0A7Y8	P0A7Y8		rnpA		1.51331e+06	1.58823e+06	1.54926e+06	1.25664e+06	1.44448e+06	1.63322e+06
P0A7Z0	P0A7Z0		rpiA		1.91437e+07	1.95042e+07	1.86192e+07	1.96152e+07	1.95518e+07	1.79005e+07
P0A7Z4	P0A7Z4		rpoA		8.12059e+07	7.91439e+07	8.15009e+07	8.05609e+07	8.00701e+07	7.37445e+07
P0A800	P0A800		rpoZ		5.72337e+07	5.40476e+07	5.63053e+07	5.35522e+07	5.58991e+07	4.76889e+07
P0A805	P0A805		frr		3.21066e+07	3.16485e+07	3.19271e+07	3.28464e+07	3.29841e+07	2.84556e+07
P0A812	P0A812		ruvB		987140	892362	877708	916722	812030	944490
P0A817	P0A817		metK		2.61517e+07	2.59651e+07	2.65747e+07	2.55196e+07	2.59546e+07	2.48515e+07
P0A821	P0A821		selA		1.40939e+06	1.42281e+06	1.43749e+06	1.47424e+06	1.48591e+06	1.51836e+06
P0A823	P0A823		sfsA		731422	726986	696813	698753	764455	707430
P0A825	P0A825		glyA		4.41495e+07	4.31859e+07	4.40437e+07	4.33258e+07	4.35497e+07	3.83184e+07
P0A832	P0A832		smpB		4.08913e+06	4.09163e+06	3.95587e+06	4.03272e+06	4.21221e+06	3.90966e+06
P0A836	P0A836		sucC		6.26109e+06	6.27001e+06	6.30328e+06	6.40227e+06	6.40803e+06	6.22151e+06
P0A840	P0A840		surE		1.69007e+06	1.76473e+06	1.62947e+06	1.70606e+06	1.8026e+06	1.7412e+06
P0A843	P0A843		tatE		8.70926e+06	8.92942e+06	9.94944e+06	9.60133e+06	8.97796e+06	1.00747e+07
P0A847	P0A847		tgt		3.41825e+06	3.34553e+06	3.3867e+06	3.43568e+06	3.47892e+06	3.01669e+06
P0A850	P0A850		tig		1.31778e+08	1.30447e+08	1.32248e+08	1.32641e+08	1.32595e+08	1.16028e+08
P0A853	P0A853		tnaA		3.67116e+06	3.72147e+06	3.70906e+06	3.75829e+06	3.66552e+06	3.54459e+06
P0A855	P0A855		tolB		1.549e+07	1.60484e+07	1.56188e+07	1.51635e+07	1.54266e+07	1.55824e+07
P0A858	P0A858		tpiA		8.96514e+07	9.06858e+07	8.72559e+07	9.41009e+07	9.39794e+07	6.61194e+07
P0A862	P0A862		tpx		5.44347e+07	5.42887e+07	5.51496e+07	5.56417e+07	5.51912e+07	5.38635e+07
P0A867	P0A867		talA		5.12561e+06	5.05746e+06	5.1664e+06	5.11018e+06	5.0657e+06	5.2879e+06
P0A870	P0A870		talB		4.63999e+07	4.45316e+07	4.51514e+07	4.49297e+07	4.46763e+07	4.36591e+07
P0A873	P0A873		trmD		3.88467e+06	3.95279e+06	3.90585e+06	4.13526e+06	4.05817e+06	3.82926e+06
P0A877	P0A877		trpA		1.58325e+06	1.48885e+06	1.5068e+06	1.50532e+06	1.54133e+06	1.41534e+06
P0A879	P0A879		trpB		507631	461165	443682	457329	485546	555706
P0A884	P0A884		thyA		7.85374e+06	8.18577e+06	7.80301e+06	7.72391e+06	7.79611e+06	7.10368e+06
P0A887	P0A887		ubiE		7.63796e+06	7.65237e+06	7.65181e+06	7.81748e+06	7.65834e+06	7.67183e+06
P0A890	P0A890		tusA		1.13259e+06	1.02163e+06	940770	963414	1.13897e+06	856591
P0A894	P0A894		yhbJ		1.64115e+06	1.78003e+06	1.74089e+06	1.71293e+06	1.73953e+06	1.69296e+06
P0A898	P0A898		ybeY		3.65576e+06	3.67997e+06	3.75227e+06	3.52895e+06	3.7562e+06	3.30718e+06
P0A8A0	P0A8A0		yebC		5.39732e+06	5.88002e+06	5.13064e+06	5.668e+06	5.78459e+06	4.36168e+06
P0A8A2	P0A8A2		yeeN		9.02738e+06	8.85507e+06	9.14811e+06	9.11972e+06	9.04531e+06	7.51515e+06
P0A8A4	P0A8A4		ppsR		2.13094e+06	2.20517e+06	2.13339e+06	2.11769e+06	2.06283e+06	2.20295e+06
P0A8A8	P0A8A8		rimP		1.83752e+07	1.9887e+07	2.04997e+07	1.80648e+07	1.88678e+07	1.79488e+07
P0A8B5	P0A8B5		ybaB		2.06156e+06	1.54709e+06	2.25212e+06	2.49605e+06	1.31888e+06	2.2508e+06
P0A8C4	P0A8C4		ygfB		3.21296e+06	3.22535e+06	2.95131e+06	3.28056e+06	3.31491e+06	3.05558e+06
P0A8D0	P0A8D0		nrdR		4.01496e+06	3.90927e+06	4.32262e+06	4.1043e+06	4.29165e+06	3.5422e+06
P0A8D3	P0A8D3		yaiI		2.40623e+06	2.46787e+06	2.38985e+06	2.35358e+06	2.47736e+06	2.59301e+06
P0A8D6	P0A8D6		ymdB		1.27747e+06	1.31403e+06	1.20708e+06	1.33971e+06	1.22942e+06	1.37348e+06
P0A8E1	P0A8E1		ycfP		6.73638e+06	6.82595e+06	6.50914e+06	6.76315e+06	6.77358e+06	6.12577e+06
P0A8E7	P0A8E7		yajQ		2.1671e+07	2.1643e+07	2.15783e+07	2.1998e+07	2.18838e+07	1.99961e+07
P0A8F0	P0A8F0		upp		3.06461e+07	3.00424e+07	3.0259e+07	3.05398e+07	3.08346e+07	2.72499e+07
P0A8F4	P0A8F4		udk		7.66942e+06	7.60455e+06	7.66199e+06	7.68079e+06	7.38636e+06	7.37543e+06
P0A8F8	P0A8F8		uvrB		6.43334e+06	7.31931e+06	7.29496e+06	7.56079e+06	7.02657e+06	7.0997e+06
P0A8G3	P0A8G3		uxaC		1.50311e+06	1.51732e+06	1.57883e+06	1.54157e+06	1.47345e+06	1.58456e+06
P0A8G6	P0A8G6		wrbA		1.03393e+07	1.04216e+07	1.039e+07	1.01227e+07	1.06084e+07	1.01894e+07
P0A8G9	P0A8G9		xseB		9.45523e+06	9.72508e+06	9.7733e+06	9.6133e+06	9.23026e+06	8.09212e+06
P0A8H8	P0A8H8		yacG		2.26175e+06	2.20124e+06	2.19008e+06	2.18723e+06	2.29631e+06	2.19475e+06
P0A8I1	P0A8I1		yqgF		1.68841e+06	1.6016e+06	1.64721e+06	1.63195e+06	1.61884e+06	1.72083e+06
P0A8I3	P0A8I3		yaaA		3.35477e+06	3.5382e+06	3.38104e+06	3.47643e+06	3.42636e+06	3.40402e+06
P0A8I5	P0A8I5		trmB		7.19905e+06	7.40335e+06	6.99324e+06	6.96051e+06	7.55803e+06	6.05277e+06
P0A8I8	P0A8I8		rlmH		4.18166e+06	4.14154e+06	4.22259e+06	4.17334e+06	4.10445e+06	4.06273e+06
P0A8J2	P0A8J2		dnaT		1.15277e+06	1.16871e+06	1.03745e+06	1.08483e+06	1.10323e+06	881200
P0A8J4	P0A8J4		ybeD		1.20818e+07	1.29408e+07	1.20865e+07	1.22855e+07	1.26827e+07	1.25171e+07
P0A8J8	P0A8J8		rhlB		6.56994e+06	6.6103e+06	6.67246e+06	6.41894e+06	6.51603e+06	6.29056e+06
P0A8K1	P0A8K1		psd		4.53152e+06	4.5793e+06	4.69274e+06	4.79975e+06	4.69632e+06	5.02805e+06
P0A8K5	P0A8K5		yaeP		2.32369e+06	2.42769e+06	2.183e+06	2.48076e+06	2.50283e+06	2.31439e+06
P0A8L1	P0A8L1		serS		3.63149e+07	3.60509e+07	3.61923e+07	3.67711e+07	3.65503e+07	3.4608e+07
P0A8L7	P0A8L7		yciU		2.71163e+06	2.82714e+06	2.72402e+06	2.96518e+06	3.08399e+06	2.61956e+06
P0A8M0	P0A8M0		asnS		3.00012e+07	3.00799e+07	2.99397e+07	3.0422e+07	2.96329e+07	2.9162e+07
