Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0AB80	P0AB80		ilvE		7.33903e+06	7.5259e+06	7.40024e+06	7.15942e+06	7.25448e+06	7.27098e+06
P0AB83	P0AB83		nth		1.4628e+06	1.44438e+06	1.40104e+06	1.68392e+06	1.44689e+06	1.43241e+06
P0AB89	P0AB89		purB		8.78247e+06	8.68898e+06	8.68762e+06	8.72368e+06	8.7057e+06	8.80144e+06
P0AB91	P0AB91		aroG		3.07916e+06	3.06211e+06	3.13017e+06	3.03522e+06	3.13472e+06	3.05014e+06
P0AB96	P0AB96		arsC		705177	588152	760547	602780	688456	725228
P0AB98	P0AB98		atpB		811465	852908	821385	759984	803353	842464
P0ABA0	P0ABA0		atpF		2.3333e+07	2.27652e+07	2.31069e+07	2.33695e+07	2.34392e+07	2.29733e+07
P0ABA4	P0ABA4		atpH		2.27699e+07	2.30874e+07	2.31111e+07	2.23996e+07	2.31819e+07	2.34448e+07
P0ABA6	P0ABA6		atpG		3.22159e+07	3.48348e+07	3.46406e+07	3.18418e+07	3.10437e+07	3.39921e+07
P0ABB0	P0ABB0		atpA		6.15567e+07	6.06557e+07	6.06177e+07	6.11469e+07	6.09007e+07	6.01962e+07
P0ABB4	P0ABB4		atpD		5.24624e+07	5.11542e+07	5.2178e+07	5.06826e+07	5.19682e+07	5.24277e+07
P0ABB8	P0ABB8		mgtA		742302	810883	715471	655777	756917	751053
P0ABC3	P0ABC3		hflC		1.1715e+07	1.11676e+07	1.14402e+07	1.15844e+07	1.16372e+07	1.11013e+07
P0ABC7	P0ABC7		hflK		1.59616e+07	1.64961e+07	1.64088e+07	1.6182e+07	1.65441e+07	1.66997e+07
P0ABD3	P0ABD3		bfr		6.73826e+06	6.64094e+06	6.78386e+06	6.53768e+06	6.83036e+06	6.99951e+06
P0ABD5	P0ABD5		accA		1.37557e+07	1.40084e+07	1.4246e+07	1.34843e+07	1.3833e+07	1.41367e+07
P0ABD8	P0ABD8		accB		3.50163e+07	3.39893e+07	3.52658e+07	3.38925e+07	3.22648e+07	3.3684e+07
P0ABE2	P0ABE2		bolA		4.09061e+06	3.73099e+06	3.82135e+06	4.20187e+06	4.10887e+06	3.36681e+06
P0ABF1	P0ABF1		pcnB		2.25068e+06	2.31956e+06	2.29694e+06	2.35932e+06	2.34457e+06	2.48453e+06
P0ABF6	P0ABF6		cdd		7.26294e+06	6.95909e+06	6.98465e+06	6.99361e+06	7.30804e+06	6.88828e+06
P0ABG4	P0ABG4		ftsW		312000	365808	310176	297641	370648	395750
P0ABH0	P0ABH0		ftsA		2.92242e+06	2.70623e+06	2.82651e+06	2.80546e+06	2.79809e+06	2.58157e+06
P0ABH7	P0ABH7		gltA		1.0842e+07	1.0409e+07	1.07319e+07	1.07879e+07	1.07288e+07	1.065e+07
P0ABH9	P0ABH9		clpA		1.08729e+07	1.09541e+07	1.09974e+07	1.08157e+07	1.06476e+07	1.08853e+07
P0ABI4	P0ABI4		corA		1.94674e+06	1.86181e+06	1.87765e+06	1.91991e+06	1.98334e+06	1.90984e+06
P0ABI8	P0ABI8		cyoB		2.01623e+06	2.3075e+06	2.29437e+06	2.21343e+06	2.2023e+06	2.43825e+06
P0ABJ1	P0ABJ1		cyoA		2.36399e+06	2.26124e+06	2.36581e+06	2.26377e+06	2.39238e+06	2.31572e+06
P0ABJ9	P0ABJ9		cydA		2.18408e+07	2.17242e+07	2.19039e+07	2.20012e+07	2.18074e+07	2.14645e+07
P0ABK2	P0ABK2		cydB		5.13455e+06	5.6657e+06	6.25684e+06	5.70432e+06	5.60338e+06	6.14333e+06
P0ABK5	P0ABK5		cysK		3.55869e+07	3.52828e+07	3.62156e+07	3.58338e+07	3.60857e+07	3.54444e+07
P0ABL5	P0ABL5		napC		824876	713298	844840	856163	838654	747567
P0ABN1	P0ABN1		dgkA		408624	337684	399149	254305	416291	353851
P0ABN5	P0ABN5		dcuA		1.9758e+06	1.95476e+06	2.03456e+06	1.9493e+06	1.87112e+06	2.00244e+06
P0ABN9	P0ABN9		dcuB		6.83081e+06	6.39331e+06	6.90443e+06	6.74199e+06	6.76408e+06	6.69538e+06
P0ABP3	P0ABP3		dcuC		1.02788e+06	1.04019e+06	1.0303e+06	1.06932e+06	1.24073e+06	1.18584e+06
P0ABP8	P0ABP8		deoD		5.24131e+07	5.46053e+07	5.53516e+07	5.22148e+07	5.33936e+07	5.80899e+07
P0ABQ0	P0ABQ0		coaBC		2.04489e+06	2.161e+06	2.03443e+06	1.91807e+06	1.89703e+06	2.20456e+06
P0ABQ2	P0ABQ2		garR		1.99559e+06	1.84262e+06	1.89507e+06	1.94021e+06	1.89344e+06	1.82876e+06
P0ABQ4	P0ABQ4		folA		2.60437e+06	2.65733e+06	2.8012e+06	2.48904e+06	2.82933e+06	2.89389e+06
P0ABS1	P0ABS1		dksA		2.64226e+07	2.72802e+07	2.66722e+07	2.68516e+07	2.68453e+07	2.72359e+07
P0ABS5	P0ABS5		dnaG		1.75896e+06	1.76692e+06	1.66081e+06	1.80246e+06	1.83924e+06	1.67108e+06
P0ABT2	P0ABT2		dps		5.40822e+07	5.69815e+07	5.64581e+07	5.49979e+07	5.33859e+07	5.76009e+07
P0ABT5	P0ABT5		dusB		580387	572160	551183	565951	538969	492707
P0ABU0	P0ABU0		menB		1.04709e+07	1.12438e+07	1.11541e+07	1.0763e+07	1.1026e+07	1.11939e+07
P0ABU2	P0ABU2		ychF		1.63735e+07	1.61285e+07	1.60847e+07	1.62641e+07	1.61073e+07	1.5624e+07
P0ABU5	P0ABU5		elbB		1.97488e+07	1.99841e+07	1.99204e+07	2.07276e+07	1.9638e+07	1.90969e+07
P0ABU7	P0ABU7		exbB		2.58463e+06	2.45946e+06	2.38963e+06	2.47595e+06	2.52843e+06	2.30078e+06
P0ABU9	P0ABU9		tolQ		2.57716e+06	2.5223e+06	2.51008e+06	2.57443e+06	2.45584e+06	2.43855e+06
P0ABV2	P0ABV2		exbD		2.34737e+06	2.38022e+06	2.36391e+06	2.41039e+06	2.10462e+06	2.15905e+06
P0ABV6	P0ABV6		tolR		7.3863e+06	7.42278e+06	7.50369e+06	6.69415e+06	7.52149e+06	7.63645e+06
P0ABX2	P0ABX2		flgC		7.11567e+06	6.23724e+06	7.13862e+06	6.20039e+06	7.2403e+06	6.90921e+06
P0ABX5	P0ABX5		flgG		1.32379e+06	1.39686e+06	1.32334e+06	1.30483e+06	1.20289e+06	1.30105e+06
P0ABX8	P0ABX8		fliL		2.8195e+06	2.66383e+06	2.6474e+06	2.77977e+06	2.85825e+06	2.91636e+06
P0ABZ1	P0ABZ1		fliG		2.54457e+06	2.58093e+06	2.68661e+06	2.59736e+06	2.52228e+06	2.50832e+06
P0ABZ4	P0ABZ4		kdsC		5.16364e+06	4.83796e+06	4.94567e+06	4.36996e+06	4.79122e+06	4.74202e+06
P0ABZ6	P0ABZ6		surA		1.26281e+07	1.26133e+07	1.25126e+07	1.24675e+07	1.2958e+07	1.2624e+07
P0AC02	P0AC02		bamD		2.1373e+07	2.14721e+07	2.1163e+07	2.17825e+07	2.14624e+07	2.18592e+07
P0AC13	P0AC13		folP		6.94386e+06	6.84567e+06	6.8514e+06	7.0083e+06	6.99704e+06	7.03878e+06
P0AC16	P0AC16		folB		367442	295236	305249	323879	321391	265933
P0AC19	P0AC19		folX		3.56794e+06	3.46738e+06	3.48549e+06	3.60024e+06	3.73194e+06	3.63651e+06
P0AC30	P0AC30		ftsX		6.21843e+06	5.91119e+06	6.11034e+06	6.45555e+06	5.6827e+06	5.86906e+06
P0AC33	P0AC33		fumA		1.74598e+06	1.86962e+06	1.80105e+06	1.75912e+06	1.70176e+06	1.87989e+06
P0AC38	P0AC38		aspA		1.34298e+08	1.33729e+08	1.32613e+08	1.33456e+08	1.35175e+08	1.32942e+08
P0AC41	P0AC41		sdhA		4.16116e+06	4.29979e+06	4.08927e+06	4.14779e+06	4.00428e+06	4.06301e+06
P0AC47	P0AC47		frdB		7.86999e+06	8.19185e+06	8.09003e+06	7.96242e+06	7.9137e+06	8.29418e+06
P0AC51	P0AC51		zur		3.0748e+06	3.15562e+06	2.97631e+06	2.90296e+06	2.9918e+06	3.03202e+06
P0AC53	P0AC53		zwf		1.19299e+07	1.22088e+07	1.2273e+07	1.18396e+07	1.22564e+07	1.26059e+07
P0AC59	P0AC59		grxB		7.28451e+06	7.11436e+06	6.88506e+06	7.3421e+06	7.08296e+06	6.93303e+06
P0AC62	P0AC62		grxC		2.01366e+07	1.93416e+07	1.89809e+07	2.02583e+07	2.00199e+07	1.76984e+07
P0AC69	P0AC69		grxD		2.75114e+07	2.68428e+07	2.67302e+07	2.72907e+07	2.59677e+07	2.68889e+07
P0AC75	P0AC75		waaA		4.70255e+06	3.83322e+06	3.70767e+06	3.87358e+06	4.2874e+06	4.16194e+06
P0AC84	P0AC84		gloB		1.12153e+06	1.0574e+06	1.19851e+06	1.02568e+06	1.05262e+06	1.1198e+06
P0AC86	P0AC86		glgP		1.85728e+06	1.75552e+06	1.93991e+06	1.81208e+06	1.70505e+06	1.7601e+06
P0AC92	P0AC92		gnsA		5.95226e+06	6.40284e+06	6.25952e+06	5.71464e+06	6.10735e+06	6.74173e+06
P0ACA1	P0ACA1		yibF		335958	346237	390986	247685	227509	416300
P0ACA3	P0ACA3		sspA		2.91508e+07	2.96222e+07	3.04186e+07	2.90776e+07	2.85378e+07	2.99063e+07
P0ACA7	P0ACA7		gstB		2.32785e+06	2.34891e+06	2.37189e+06	2.30398e+06	2.27098e+06	2.39841e+06
P0ACB0	P0ACB0		dnaB		2.60698e+06	2.32545e+06	2.46459e+06	2.5431e+06	2.54878e+06	2.44851e+06
P0ACB2	P0ACB2		hemB		1.32427e+07	1.28648e+07	1.32911e+07	1.29553e+07	1.32476e+07	1.32678e+07
P0ACB4	P0ACB4		hemG		2.3955e+06	2.45012e+06	2.47831e+06	2.40855e+06	2.41979e+06	2.2864e+06
P0ACB7	P0ACB7		hemY		5.64946e+06	5.38433e+06	5.51272e+06	5.51933e+06	5.58505e+06	5.40426e+06
P0ACC1	P0ACC1		prmC		769906	806288	1.15147e+06	1.02367e+06	644396	811424
P0ACC3	P0ACC3		erpA		9.65058e+06	9.29936e+06	9.40251e+06	9.79666e+06	1.00175e+07	9.77069e+06
P0ACC7	P0ACC7		glmU		1.49247e+07	1.44414e+07	1.45837e+07	1.48673e+07	1.44691e+07	1.46334e+07
P0ACD4	P0ACD4		nifU		1.58426e+07	1.58868e+07	1.58654e+07	1.64516e+07	1.54675e+07	1.59667e+07
P0ACD8	P0ACD8		hyaB		6.22057e+06	6.23608e+06	6.11906e+06	6.2466e+06	6.28384e+06	6.20621e+06
P0ACE0	P0ACE0		hybC		1.45315e+07	1.47619e+07	1.5081e+07	1.47117e+07	1.46502e+07	1.50143e+07
P0ACE3	P0ACE3		hha		3.18858e+06	3.10308e+06	3.15107e+06	3.15014e+06	3.09532e+06	3.07163e+06
P0ACE7	P0ACE7		hinT		1.17844e+07	1.15924e+07	1.18324e+07	1.18156e+07	1.21032e+07	1.19162e+07
P0ACF0	P0ACF0		hupA		4.95677e+08	5.44942e+08	5.42203e+08	5.05243e+08	4.82074e+08	5.4735e+08
P0ACF4	P0ACF4		hupB		4.05642e+07	3.45634e+07	3.55718e+07	3.93292e+07	3.83697e+07	3.38476e+07
P0ACF8	P0ACF8		hns		5.27529e+07	5.34973e+07	5.58983e+07	5.0241e+07	5.23416e+07	5.61741e+07
P0ACG1	P0ACG1		stpA		1.59966e+07	1.62176e+07	1.58394e+07	1.58336e+07	1.58567e+07	1.59308e+07
P0ACI0	P0ACI0		rob		4.02164e+06	3.85028e+06	3.74719e+06	4.03028e+06	3.8125e+06	3.8962e+06
P0ACI6	P0ACI6		asnC		190412	317858	336626	261932	260178	313250
P0ACJ0	P0ACJ0		lrp		9.40136e+06	9.36501e+06	9.19893e+06	9.64947e+06	9.2451e+06	9.43559e+06
P0ACJ8	P0ACJ8		crp		2.56214e+07	2.51487e+07	2.53284e+07	2.54725e+07	2.55371e+07	2.53916e+07
P0ACK2	P0ACK2		agaR		1.18028e+06	1.20799e+06	1.21143e+06	1.26184e+06	1.14265e+06	1.14111e+06
P0ACL0	P0ACL0		glpR		2.17718e+06	2.04255e+06	2.30676e+06	2.27706e+06	2.36504e+06	2.32223e+06
P0ACL2	P0ACL2		exuR		2.55185e+06	2.72044e+06	2.54915e+06	2.89272e+06	2.72006e+06	2.78026e+06
P0ACL9	P0ACL9		pdhR		3.47421e+06	3.70605e+06	3.71698e+06	3.46565e+06	3.67423e+06	3.6325e+06
P0ACM2	P0ACM2		ydfH		2.32912e+06	2.24978e+06	2.2896e+06	2.25786e+06	2.44903e+06	2.59718e+06
P0ACM5	P0ACM5		yegW		454615	442322	426511	425713	516029	500128
P0ACN2	P0ACN2		ytfH		472172	455532	372576	470886	504489	499362
P0ACN4	P0ACN4		allR		1.15237e+07	1.1016e+07	1.12981e+07	1.16917e+07	1.27143e+07	1.17258e+07
P0ACN7	P0ACN7		cytR		1.20183e+06	1.21742e+06	1.238e+06	1.28439e+06	1.16544e+06	1.39439e+06
P0ACP1	P0ACP1		cra		4.4225e+06	4.42017e+06	4.53571e+06	4.44889e+06	4.36675e+06	4.42111e+06
P0ACP5	P0ACP5		gntR		665785	678896	819689	806631	925239	752382
P0ACP7	P0ACP7		purR		5.9165e+06	6.18873e+06	6.12236e+06	6.01714e+06	5.93136e+06	5.84902e+06
P0ACQ4	P0ACQ4		oxyR		4.79111e+06	4.93128e+06	4.87505e+06	4.69939e+06	4.83931e+06	4.92479e+06
P0ACR4	P0ACR4		yeiE		2.81127e+06	2.86606e+06	2.71836e+06	2.77269e+06	2.85618e+06	2.75212e+06
P0ACR9	P0ACR9		mprA		1.40627e+07	1.4774e+07	1.43549e+07	1.43398e+07	1.40609e+07	1.42717e+07
P0ACS7	P0ACS7		rpiR		845526	877524	859747	860749	891007	872957
P0ACT6	P0ACT6		uidR		832674	789151	977123	909251	776952	820361
P0ACU0	P0ACU0		ybiH		645781	574893	650333	635592	637724	613769
P0ACU5	P0ACU5		fabR		3.39698e+06	3.34834e+06	3.24843e+06	3.44732e+06	3.31833e+06	3.15671e+06
P0ACU7	P0ACU7		yjdC		2.17153e+06	1.94783e+06	2.22735e+06	2.20947e+06	2.35868e+06	2.28948e+06
P0ACV8	P0ACV8		ymjA		3.38771e+06	3.23313e+06	3.26825e+06	3.48239e+06	3.55721e+06	3.35397e+06
P0ACX5	P0ACX5		ydhZ		2.81412e+06	2.72557e+06	2.91715e+06	2.70358e+06	2.78826e+06	2.92089e+06
P0ACY1	P0ACY1		ydjA		6.67839e+06	6.75766e+06	6.59172e+06	6.83956e+06	6.67568e+06	6.49572e+06
P0ACY3	P0ACY3		yeaG		1.36644e+06	1.38892e+06	1.28732e+06	1.25103e+06	1.29077e+06	1.31368e+06
P0ACY9	P0ACY9		yebG		850254	873823	888126	875927	944256	854982
P0ACZ2	P0ACZ2		etp		2.3957e+06	2.46148e+06	2.38198e+06	2.35724e+06	2.27227e+06	2.36809e+06
P0ACZ4	P0ACZ4		evgA		2.49198e+06	2.5374e+06	2.57428e+06	2.46401e+06	2.50468e+06	2.68294e+06
P0AD01	P0AD01		dcuR		807156	810778	736734	758622	739739	746490
P0AD05	P0AD05		yecA		4.05852e+06	4.46615e+06	4.40383e+06	4.21571e+06	3.9604e+06	4.39449e+06
P0AD07	P0AD07		yecF		4.00059e+06	3.36869e+06	3.84594e+06	3.64275e+06	3.59741e+06	3.89174e+06
P0AD10	P0AD10		yecJ		3.36027e+06	3.3688e+06	3.27893e+06	3.58621e+06	3.73228e+06	3.2857e+06
P0AD12	P0AD12		yeeZ		1.08085e+07	1.19487e+07	1.21783e+07	1.12377e+07	1.03633e+07	1.21679e+07
P0AD24	P0AD24		yejL		3.71201e+06	3.63448e+06	3.96686e+06	4.56639e+06	4.2307e+06	4.24304e+06
P0AD27	P0AD27		yejM		1.20229e+06		1.93941e+06	1.52731e+06	2.21659e+06	2.17925e+06
P0AD33	P0AD33		yfcZ		5.01783e+07	4.35155e+07	4.38626e+07	5.25502e+07	4.90061e+07	4.38314e+07
P0AD37	P0AD37		yfeC		918513	948538	963695	901308	1.03943e+06	1.01386e+06
P0AD44	P0AD44		yfhG		991604	979027	936971	1.0395e+06	833158	848954
P0AD49	P0AD49		raiA		6.74762e+06	7.66133e+06	7.60066e+06	6.88319e+06	6.685e+06	7.58402e+06
P0AD57	P0AD57		ispB		1.47016e+06	1.48467e+06	1.40132e+06	1.52003e+06	1.43717e+06	1.30546e+06
P0AD59	P0AD59		ivy		2.44434e+06	2.69479e+06	2.71435e+06	2.48442e+06	2.5441e+06	2.75399e+06
P0AD61	P0AD61		pykF		4.97609e+07	4.99225e+07	5.10212e+07	4.89985e+07	4.79236e+07	4.96027e+07
P0AD68	P0AD68		ftsI		777631	811798	777357	786719	753524	705378
P0AD70	P0AD70		ampH		1.9277e+06	2.09062e+06	2.28267e+06	1.95328e+06	2.16893e+06	2.08656e+06
P0ADA1	P0ADA1		tesA		1.88236e+06	1.84309e+06	1.85964e+06	1.96295e+06	2.0101e+06	2.03847e+06
P0ADA3	P0ADA3		nlpD		6.18445e+06	6.18698e+06	6.40266e+06	6.08858e+06	6.31043e+06	6.28246e+06
P0ADA5	P0ADA5		yajG		1.91624e+07	1.90895e+07	1.91064e+07	1.92547e+07	1.9717e+07	1.9138e+07
P0ADA7	P0ADA7		osmB		2.40322e+06	2.39324e+06	2.28892e+06	2.40547e+06	2.16398e+06	1.99383e+06
P0ADB1	P0ADB1		osmE		2.38422e+07	2.5254e+07	2.59682e+07	2.41872e+07	2.48966e+07	2.65079e+07
P0ADB7	P0ADB7		ecnB		1.48641e+07	1.4585e+07	1.45229e+07	1.51035e+07	1.25445e+07	1.21583e+07
P0ADC1	P0ADC1		lptE		1.2046e+06	1.2804e+06	1.24338e+06	1.24414e+06	1.30716e+06	1.28509e+06
P0ADC3	P0ADC3		lolC		2.09868e+06	1.94827e+06	2.03541e+06	1.92954e+06	1.83993e+06	1.90516e+06
P0ADC6	P0ADC6		lptG		750190	938516	915642	875041	913868	912231
P0ADE4	P0ADE4		tamA		3.98374e+06	3.84009e+06	4.06788e+06	3.90875e+06	4.15479e+06	4.00115e+06
P0ADE6	P0ADE6		ygaU		582222	563776	614676	636124	554365	600249
P0ADE8	P0ADE8		ygfZ		9.47039e+06	9.70842e+06	9.55037e+06	9.79762e+06	9.37528e+06	9.79364e+06
P0ADF6	P0ADF6		edd		1.63723e+06	1.6382e+06	1.66832e+06	1.73642e+06	1.67183e+06	1.56859e+06
P0ADG4	P0ADG4		suhB		1.44988e+07	1.43052e+07	1.45678e+07	1.42361e+07	1.45582e+07	1.4948e+07
P0ADG7	P0ADG7		guaB		3.60089e+07	3.6459e+07	3.72028e+07	3.5054e+07	3.52982e+07	3.68072e+07
P0ADH5	P0ADH5		fimB		1.2583e+06	1.0502e+06	1.14576e+06	1.14088e+06	1.07458e+06	1.11655e+06
P0ADI4	P0ADI4		entB		1.15952e+06	1.04466e+06	1.17493e+06	1.06443e+06	1.11791e+06	1.22994e+06
P0ADI7	P0ADI7		yecD		9.54161e+06	9.36592e+06	8.9451e+06	8.54547e+06	9.22856e+06	9.12336e+06
P0ADK0	P0ADK0		yiaF		1.56536e+07	1.54535e+07	1.60155e+07	1.51245e+07	1.55479e+07	1.56189e+07
P0ADK8	P0ADK8		yibL		8.91738e+06	8.89526e+06	8.62409e+06	8.87513e+06	8.62893e+06	8.90211e+06
P0ADM8	P0ADM8		yieE		1.1334e+06	1.13537e+06	1.16544e+06			1.00306e+06
P0ADN2	P0ADN2		yifE		6.24376e+06	7.05201e+06	6.74907e+06	6.40756e+06	6.17415e+06	6.78518e+06
P0ADP0	P0ADP0		yigB		1.14861e+06	1.19097e+06	1.21161e+06	1.17637e+06	1.18027e+06	1.13156e+06
P0ADP7	P0ADP7		yigP		1.82958e+06	2.04797e+06	1.9984e+06	1.93496e+06	1.70946e+06	2.0975e+06
P0ADP9	P0ADP9		yihD		3.83216e+06	4.11796e+06	4.23695e+06	3.97159e+06	3.68715e+06	4.23004e+06
P0ADQ2	P0ADQ2		yiiD		9.0658e+06	9.06354e+06	9.20194e+06	8.41491e+06	9.05642e+06	8.99814e+06
P0ADQ7	P0ADQ7		ygaM		1.26199e+07	1.24809e+07	1.24186e+07	1.26833e+07	1.22805e+07	1.20796e+07
P0ADR6	P0ADR6		rlmM		3.62354e+06	3.68696e+06	3.68447e+06	3.79035e+06	3.62285e+06	3.85107e+06
P0ADR8	P0ADR8		ygdH		1.02342e+07	1.02744e+07	1.04788e+07	1.04941e+07	1.0651e+07	1.04362e+07
P0ADS2	P0ADS2		zapA		1.63333e+07	1.64167e+07	1.62958e+07	1.6432e+07	1.63819e+07	1.59992e+07
P0ADS6	P0ADS6		yggE		5.21523e+06	5.26576e+06	5.22447e+06	5.25066e+06	5.29843e+06	5.29986e+06
P0ADS9	P0ADS9		yggN		2.3161e+06	2.40428e+06	2.25278e+06	2.36774e+06	2.30644e+06	2.17751e+06
P0ADT2	P0ADT2		ygiB		1.0497e+06	926093	927244	938108	1.01971e+06	989826
P0ADT5	P0ADT5		ygiC		3.1332e+06	3.2521e+06	3.25737e+06	3.19429e+06	3.1155e+06	3.33228e+06
P0ADT8	P0ADT8		ygiM		3.4987e+06	3.50795e+06	3.51715e+06	3.36401e+06	3.39256e+06	3.41208e+06
P0ADU2	P0ADU2		ygiN		9.22788e+06	9.47901e+06	9.20677e+06	8.92093e+06	9.34608e+06	9.78762e+06
P0ADU5	P0ADU5		ygiW		7.24966e+06	7.20238e+06	7.1974e+06	7.16166e+06	7.11101e+06	7.18206e+06
P0ADV1	P0ADV1		lptA		3.23393e+06	3.17126e+06	3.37976e+06	3.30032e+06	3.05565e+06	3.04876e+06
P0ADV5	P0ADV5		yhbW		1.17533e+06	1.19562e+06	1.19029e+06	1.19068e+06	1.23621e+06	1.20502e+06
P0ADV7	P0ADV7		mlaC		1.10103e+07	1.0913e+07	1.08178e+07	1.10627e+07	1.0954e+07	1.09003e+07
P0ADW3	P0ADW3		yhcB		3.55242e+07	3.78747e+07	3.79469e+07	3.56776e+07	3.67725e+07	3.77951e+07
P0ADW8	P0ADW8		yheV		1.18433e+06	1.15422e+06	1.25694e+06	1.14024e+06	1.21469e+06	1.05761e+06
P0ADX1	P0ADX1		yhfA		1.00609e+07	9.72911e+06	9.79404e+06	1.01792e+07	1.01322e+07	1.00744e+07
P0ADX7	P0ADX7		yhhA		140411	188083	137801	106900	142569	109588
P0ADX9	P0ADX9		rsmD		1.48797e+06	1.64752e+06	1.49515e+06	1.47243e+06	1.35807e+06	1.56113e+06
P0ADY1	P0ADY1		ppiD		2.38661e+07	2.38708e+07	2.38087e+07	2.3935e+07	2.39871e+07	2.41354e+07
P0ADY3	P0ADY3		rplN		3.82355e+07	4.10702e+07	4.1044e+07	3.89444e+07	3.67801e+07	4.046e+07
P0ADY7	P0ADY7		rplP		6.8148e+07	6.87783e+07	6.87388e+07	6.85289e+07	6.99787e+07	6.91801e+07
P0ADZ0	P0ADZ0		rplW		6.79872e+06	6.13465e+06	6.46097e+06	6.775e+06	6.98662e+06	6.78817e+06
P0ADZ4	P0ADZ4		rpsO		1.3635e+08	1.37167e+08	1.37026e+08	1.3842e+08	1.36906e+08	1.35303e+08
P0ADZ7	P0ADZ7		yajC		2.39754e+07	2.24431e+07	2.30738e+07	2.33982e+07	2.25932e+07	2.25101e+07
P0AE01	P0AE01		trmJ		4.29475e+06	4.49883e+06	4.35317e+06	4.52278e+06	4.16067e+06	4.26272e+06
P0AE06	P0AE06		acrA		2.49357e+07	2.5044e+07	2.4747e+07	2.44667e+07	2.49895e+07	2.46924e+07
P0AE08	P0AE08		ahpC		3.13359e+07	3.17848e+07	3.203e+07	3.06152e+07	3.09055e+07	3.21402e+07
P0AE12	P0AE12		amn		1.0223e+06	1.0275e+06	1.02491e+06	1.07731e+06	1.01618e+06	1.05036e+06
P0AE18	P0AE18		map		1.2412e+07	1.21934e+07	1.24036e+07	1.25194e+07	1.24872e+07	1.2747e+07
P0AE22	P0AE22		aphA		1.86863e+06	1.78625e+06	1.81742e+06	1.85092e+06	1.78191e+06	1.78525e+06
P0AE39	P0AE39		ypdB		1.42264e+06	1.2981e+06	1.34954e+06	1.4067e+06	1.53114e+06	1.36486e+06
P0AE45	P0AE45		ytfL		1.24382e+06	1.11101e+06	1.07073e+06	1.27047e+06	1.10563e+06	1.07089e+06
P0AE48	P0AE48		ytfP		5.68563e+06	5.62252e+06	5.5564e+06	5.68217e+06	5.56799e+06	5.62673e+06
P0AE52	P0AE52		bcp		2.07118e+07	2.15952e+07	2.16827e+07	2.0494e+07	1.99997e+07	2.06177e+07
P0AE60	P0AE60		cedA		1.34566e+06	1.17542e+06	1.21918e+06	1.30557e+06	915376	1.08492e+06
P0AE67	P0AE67		cheY		1.84017e+06	1.90529e+06	1.9711e+06	1.86084e+06	1.69517e+06	1.79805e+06
P0AE70	P0AE70		mazF		3.38742e+06	3.35433e+06	3.26176e+06	3.34913e+06	3.33351e+06	3.15485e+06
P0AE78	P0AE78		corC		806946	861805	886744	836121	787428	909614
P0AE82	P0AE82		cpxA		1.63786e+06	1.58882e+06	1.57258e+06	1.6201e+06	1.58111e+06	1.63165e+06
P0AE85	P0AE85		cpxP		873069	910128	793309	809769	826238	819300
P0AE88	P0AE88		cpxR		4.33273e+06	4.56689e+06	4.52067e+06	4.24222e+06	4.43638e+06	4.61274e+06
P0AE91	P0AE91		creA		3.40605e+06	3.23859e+06	3.4092e+06	3.18137e+06	3.48866e+06	3.49723e+06
P0AEA8	P0AEA8		cysG		1.88535e+06	1.87309e+06	1.84572e+06	1.83071e+06	1.90486e+06	1.91462e+06
P0AEB2	P0AEB2		dacA		8.31434e+06	8.0263e+06	8.14361e+06	8.10425e+06	8.27353e+06	8.39172e+06
P0AEB7	P0AEB7		yoaB		1.12831e+07	1.2989e+07	1.1408e+07	1.1562e+07	1.04443e+07	1.17509e+07
P0AEC0	P0AEC0		yoaE		321749	297537	361838	341082	326354	309393
P0AEC3	P0AEC3		arcB		1.07925e+06	1.05624e+06	1.04428e+06	1.01105e+06	1.09425e+06	1.07979e+06
P0AED0	P0AED0		uspA		1.09317e+07	1.00619e+07	1.0747e+07	1.02319e+07	1.13426e+07	1.09996e+07
P0AED5	P0AED5		uvrY		4.08979e+06	3.84376e+06	3.99458e+06	3.92238e+06	3.94543e+06	4.08355e+06
P0AED7	P0AED7		dapE		5.22521e+06	4.96251e+06	5.12619e+06	5.36062e+06	4.96934e+06	5.08915e+06
P0AED9	P0AED9		dcm		454981	530763	454309	445392	470829	484638
P0AEE1	P0AEE1		dcrB		7.71239e+06	7.57431e+06	7.68613e+06	7.48796e+06	7.98e+06	8.09114e+06
P0AEE3	P0AEE3		degS		1.25487e+06	1.28242e+06	1.12052e+06	917322	695483	969057
P0AEE5	P0AEE5		mglB		2.07792e+06	2.10531e+06	2.07581e+06	2.20076e+06	2.29562e+06	2.07854e+06
