Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P08192	P08192		folC		3.48157e+06	3.41905e+06	3.46635e+06	3.35019e+06	3.44005e+06	3.51105e+06
P08200	P08200		icd		2.46498e+07	2.55724e+07	2.40285e+07	2.38192e+07	2.4516e+07	2.14162e+07
P08201	P08201		nirB		5.26302e+06	5.3416e+06	5.12799e+06	5.23818e+06	5.14752e+06	5.26092e+06
P08244	P08244		pyrF		9.92212e+06	9.60466e+06	9.888e+06	9.63766e+06	9.91077e+06	9.30606e+06
P08245	P08245		yciH		793231	778056	755846	842211	811507	660731
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				5.24268e+06	1.14109e+07	5.21857e+06	1.18033e+07	1.15548e+07	4.70447e+06
P08312	P08312		pheS		1.47455e+07	1.45339e+07	1.47168e+07	1.43446e+07	1.46705e+07	1.37012e+07
P08331	P08331		cpdB		3.396e+06	3.38341e+06	3.37653e+06	3.41006e+06	3.31983e+06	3.32121e+06
P08337	P08337		mutT		1.17422e+06	906200	1.18472e+06	938755	832928	1.1184e+06
P08373	P08373		murB		1.88484e+06	1.81596e+06	1.86038e+06	1.79962e+06	1.87268e+06	1.97485e+06
P08390	P08390		usg		5.38082e+06	5.16184e+06	5.66919e+06	5.28794e+06	5.54354e+06	4.6868e+06
P08395	P08395		sppA		2.39432e+06	2.28597e+06	2.2591e+06	2.31442e+06	2.21933e+06	2.20462e+06
P08506	P08506		dacC		6.64213e+06	6.9923e+06	6.74477e+06	6.45567e+06	6.92423e+06	6.43235e+06
P08622	P08622		dnaJ		6.31973e+06	6.31555e+06	6.19289e+06	6.19741e+06	6.31826e+06	6.17164e+06
P08660	P08660		lysC		2.54763e+06	2.63181e+06	2.61436e+06	2.65594e+06	2.52508e+06	2.71482e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.90485e+06	6.57544e+06	2.8492e+06	6.67309e+06	6.73708e+06	2.89991e+06
P08839	P08839		ptsI		3.38171e+07	3.46767e+07	3.38974e+07	3.46802e+07	3.43951e+07	3.31881e+07
P08956	P08956		hsdR		2.42839e+06	2.57866e+06	2.39952e+06	2.5315e+06	2.39491e+06	2.30062e+06
P08957	P08957		hsdM		8.06052e+06	8.2624e+06	7.98915e+06	8.10345e+06	8.17607e+06	7.50926e+06
P08997	P08997		aceB		1.04943e+06	980788	1.02121e+06	1.07398e+06	995906	930717
P09029	P09029		purK		1.35303e+06	1.45311e+06	1.31254e+06	1.33358e+06	1.27903e+06	1.50582e+06
P09030	P09030		xthA		4.06093e+06	4.14879e+06	4.10253e+06	4.19013e+06	4.16924e+06	3.76381e+06
P09053	P09053		avtA		2.8051e+06	2.65954e+06	2.82554e+06	2.6875e+06	2.50487e+06	2.85685e+06
P09126	P09126		hemD		2.31014e+06	2.21558e+06	2.32941e+06	2.23489e+06	2.29169e+06	2.10338e+06
P09127	P09127		hemX		1.28238e+07	1.23818e+07	1.23772e+07	1.23002e+07	1.21229e+07	1.23647e+07
P09147	P09147		galE		1.03586e+07	1.03961e+07	9.98045e+06	1.06408e+07	1.05055e+07	8.88181e+06
P09148	P09148		galT		2.16682e+06	2.15852e+06	2.13918e+06	2.22892e+06	2.10148e+06	2.04489e+06
P09152	P09152		narG		5.36262e+06	5.43192e+06	5.37085e+06	5.14137e+06	5.2604e+06	5.61869e+06
P09155	P09155		rnd		1.68989e+06	1.67056e+06	1.74006e+06	1.56028e+06	1.57232e+06	1.64622e+06
P09158	P09158		speE		7.54382e+06	7.42665e+06	7.55466e+06	7.15309e+06	7.4313e+06	7.26271e+06
P09169	P09169		ompT		1.26212e+07	1.17965e+07	1.23415e+07	1.15868e+07	1.20807e+07	1.20337e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.54189e+06	5.10965e+06	2.72142e+06	5.18156e+06	5.42431e+06	2.61483e+06
P09323	P09323		nagE		836740	757980	861797	701600	754615	822062
P09348	P09348		motA		1.03356e+06	963264	1.23235e+06	1.21698e+06	954436	1.1033e+06
P09372	P09372		grpE		1.55784e+07	1.59214e+07	1.552e+07	1.56911e+07	1.62853e+07	1.24927e+07
P09373	P09373		pflB		3.1546e+08	3.25251e+08	3.17682e+08	3.25327e+08	3.2857e+08	2.98588e+08
P09394	P09394		glpQ		6.22785e+06	6.24064e+06	6.2103e+06	6.32661e+06	6.05099e+06	6.28453e+06
P09424	P09424		mtlD		2.3625e+06	2.46384e+06	2.38561e+06	2.40745e+06	2.43298e+06	2.12235e+06
P09546	P09546		putA		1.47051e+06	1.50097e+06	1.44098e+06	1.35178e+06	1.46601e+06	1.3976e+06
P09549	P09549		dedD		1.16065e+06	1.1955e+06	1.17014e+06	1.14044e+06	1.21387e+06	1.20677e+06
P09831	P09831		gltB		4.62512e+06	4.58764e+06	4.60251e+06	4.63651e+06	4.55218e+06	4.66243e+06
P09832	P09832		gltD		3.53182e+06	3.38881e+06	3.43454e+06	3.43393e+06	3.72851e+06	3.46817e+06
P09996	P09996		yidB		424910	518078	437777	530120		391298
P0A698	P0A698		uvrA		1.90747e+07	1.90072e+07	1.88419e+07	1.93997e+07	1.86274e+07	1.92098e+07
P0A6A0	P0A6A0		ubiB		1.61748e+06	1.63802e+06	1.6419e+06	1.72117e+06	1.59774e+06	1.96956e+06
P0A6A3	P0A6A3		ackA		1.39351e+08	1.37478e+08	1.38499e+08	1.37679e+08	1.42063e+08	1.24174e+08
P0A6A8	P0A6A8		acpP		1.74099e+08	1.57683e+08	1.73315e+08	1.57746e+08	1.62456e+08	1.71709e+08
P0A6B4	P0A6B4		alr		3.4194e+06	3.45194e+06	3.54419e+06	3.49043e+06	3.38411e+06	3.20822e+06
P0A6B7	P0A6B7		iscS		1.43546e+07	1.45942e+07	1.42832e+07	1.4089e+07	1.42632e+07	1.22633e+07
P0A6C1	P0A6C1		nfo		2.45329e+06	2.31061e+06	2.5418e+06	2.28075e+06	2.23785e+06	2.40866e+06
P0A6D0	P0A6D0		argR		1.61886e+06	1.53709e+06	1.56976e+06	1.55618e+06	1.59311e+06	1.75607e+06
P0A6D3	P0A6D3		aroA		5.23652e+06	5.60362e+06	5.37814e+06	5.61275e+06	5.43459e+06	5.53036e+06
P0A6D7	P0A6D7		aroK		8.07787e+06	8.0468e+06	7.74493e+06	7.85555e+06	8.09916e+06	7.45234e+06
P0A6E1	P0A6E1		aroL		94148	104702	146085	104804	89982.9	124933
P0A6E4	P0A6E4		argG		874114	794336	901719	815965	756584	641314
P0A6E6	P0A6E6		atpC		7.76503e+06	7.73245e+06	7.25696e+06	8.3937e+06	8.02446e+06	7.57595e+06
P0A6E9	P0A6E9		bioD2		5.67741e+06	5.7201e+06	5.95168e+06	6.07683e+06	6.2311e+06	6.15147e+06
P0A6F1	P0A6F1		carA		9.1386e+06	8.89593e+06	8.99309e+06	8.92465e+06	9.00115e+06	8.13702e+06
P0A6F3	P0A6F3		glpK		4.88113e+06	4.76909e+06	4.83888e+06	4.59457e+06	4.72855e+06	4.51014e+06
P0A6F5	P0A6F5		groL		7.60929e+07	7.71532e+07	7.53739e+07	7.5299e+07	7.81414e+07	6.43594e+07
P0A6F9	P0A6F9		groS		9.22801e+07	8.07973e+07	9.09461e+07	8.79604e+07	8.22164e+07	8.49275e+07
P0A6G3	P0A6G3		pncC		3.63329e+06	3.67584e+06	3.74406e+06	3.61974e+06	3.77129e+06	3.35347e+06
P0A6G7	P0A6G7		clpP		2.35305e+07	2.34906e+07	2.41228e+07	2.44227e+07	2.37425e+07	2.14808e+07
P0A6H1	P0A6H1		clpX		2.79405e+07	2.83506e+07	2.79765e+07	2.7971e+07	2.81604e+07	2.68079e+07
P0A6H5	P0A6H5		hslU		2.35698e+07	2.34757e+07	2.37093e+07	2.35597e+07	2.32783e+07	2.31726e+07
P0A6H8	P0A6H8		cls		816623	696448	731842	607319	718533	790151
P0A6I0	P0A6I0		cmk		1.13185e+07	1.16399e+07	1.14182e+07	1.13202e+07	1.16603e+07	1.09653e+07
P0A6I3	P0A6I3		coaA		3.68852e+06	3.44568e+06	3.71283e+06	3.4733e+06	3.37393e+06	3.68465e+06
P0A6I6	P0A6I6		coaD		1.30903e+06	1.05393e+06	1.10287e+06	1.07049e+06	1.11404e+06	1.02776e+06
P0A6I9	P0A6I9		coaE		3.81454e+06	3.04632e+06	3.79379e+06	3.63216e+06	3.62538e+06	3.52338e+06
P0A6J1	P0A6J1		cysC		1.43005e+06	1.44428e+06	1.44479e+06	1.45703e+06	1.34252e+06	1.49438e+06
P0A6J5	P0A6J5		dadA		1.90133e+06	1.86804e+06	1.97982e+06	1.73368e+06	1.98446e+06	1.28086e+06
P0A6J8	P0A6J8		ddlA		8.36594e+06	8.39542e+06	8.27671e+06	8.46063e+06	8.28608e+06	8.15245e+06
P0A6K1	P0A6K1		dapF		774211	740597	786981	764552	737793	885986
P0A6K3	P0A6K3		def		1.01151e+07	1.02051e+07	9.94316e+06	9.88953e+06	1.00109e+07	9.46204e+06
P0A6K6	P0A6K6		deoB		1.9409e+07	1.97811e+07	1.96506e+07	1.96661e+07	1.98526e+07	1.91527e+07
P0A6L0	P0A6L0		deoC		1.23527e+07	1.22704e+07	1.20926e+07	1.21293e+07	1.23166e+07	1.07466e+07
P0A6L2	P0A6L2		dapA		2.9015e+07	2.88241e+07	2.9296e+07	2.95583e+07	2.92122e+07	2.75189e+07
P0A6L4	P0A6L4		nanA		519591	582104	539035	588918	531809	521284
P0A6L7	P0A6L7		uxaB		1.39402e+06	1.46177e+06	1.4567e+06	1.37122e+06	1.43362e+06	1.2637e+06
P0A6L9	P0A6L9		hscB		4.92098e+06	5.01422e+06	4.92747e+06	5.21757e+06	4.94039e+06	4.34492e+06
P0A6M4	P0A6M4		dtd		2.14096e+06	2.28538e+06	2.39212e+06	2.21518e+06	2.17726e+06	2.18702e+06
P0A6M8	P0A6M8		fusA		1.46887e+08	1.4652e+08	1.47727e+08	1.47134e+08	1.49161e+08	1.35726e+08
P0A6N4	P0A6N4		efp		7.492e+07	7.86808e+07	7.94477e+07	7.75286e+07	7.52978e+07	8.24273e+07
P0A6N8	P0A6N8		yeiP		1.48865e+07	1.47238e+07	1.47922e+07	1.4079e+07	1.47854e+07	1.44384e+07
P0A6P1	P0A6P1		tsf		2.1919e+08	2.16728e+08	2.20213e+08	2.15316e+08	2.18526e+08	2.0712e+08
P0A6P5	P0A6P5		der		4.50651e+06	4.6679e+06	4.82406e+06	5.13044e+06	4.76964e+06	4.58147e+06
P0A6P7	P0A6P7		engB		8.73675e+06	8.78868e+06	8.53872e+06	8.56981e+06	8.73444e+06	8.24563e+06
P0A6P9	P0A6P9		eno		1.69234e+08	1.61832e+08	1.67083e+08	1.68374e+08	1.66394e+08	1.55844e+08
P0A6Q3	P0A6Q3		fabA		1.4814e+07	1.50181e+07	1.45838e+07	1.48656e+07	1.45605e+07	1.41441e+07
P0A6Q6	P0A6Q6		fabZ		2.7385e+07	2.84153e+07	2.78021e+07	2.85155e+07	2.775e+07	2.94966e+07
P0A6R0	P0A6R0		fabH		1.79217e+07	1.8333e+07	1.79466e+07	1.78687e+07	1.85778e+07	1.72311e+07
P0A6R3	P0A6R3		fis		6.60407e+06	7.10819e+06	6.38454e+06	6.17555e+06	7.21463e+06	4.37721e+06
P0A6S0	P0A6S0		flgH		2.02667e+06	1.9435e+06	2.11946e+06	1.96347e+06	1.93958e+06	1.99354e+06
P0A6S7	P0A6S7		gpsA		6.81928e+06	6.91282e+06	6.86463e+06	6.82643e+06	6.58168e+06	7.33119e+06
P0A6T1	P0A6T1		pgi		5.41845e+07	5.4102e+07	5.36219e+07	5.40587e+07	5.47802e+07	4.84245e+07
P0A6T3	P0A6T3		galK		4.9271e+06	4.70699e+06	4.83516e+06	4.73382e+06	4.78663e+06	4.8209e+06
P0A6T5	P0A6T5		folE		3.80206e+06	3.79548e+06	3.91908e+06	3.73344e+06	3.84224e+06	3.67053e+06
P0A6T9	P0A6T9		gcvH		2.0641e+06	2.13631e+06	1.94685e+06	2.02444e+06	2.05052e+06	2.21952e+06
P0A6U3	P0A6U3		mnmG		7.03696e+06	6.89543e+06	7.05769e+06	6.78489e+06	6.95404e+06	7.12582e+06
P0A6U5	P0A6U5		rsmG		6.05427e+06	6.36838e+06	5.84889e+06	5.89242e+06	5.94134e+06	5.73729e+06
P0A6U8	P0A6U8		glgA		3.17198e+06	3.23684e+06	3.17104e+06	3.22789e+06	3.02844e+06	3.31393e+06
P0A6V1	P0A6V1		glgC		7.52419e+06	7.55203e+06	7.54541e+06	7.32079e+06	7.76602e+06	7.61874e+06
P0A6V8	P0A6V8		glk		1.00124e+07	1.03953e+07	1.02104e+07	1.02804e+07	1.01452e+07	1.00847e+07
P0A6W0	P0A6W0		glsA2		1.1458e+06	1.3482e+06	1.12109e+06	1.27237e+06	1.09468e+06	1.22617e+06
P0A6W3	P0A6W3		mraY		1.5128e+06	1.42865e+06	1.49261e+06	1.57101e+06	1.35887e+06	1.42564e+06
P0A6W5	P0A6W5		greA		2.49872e+07	2.59399e+07	2.59672e+07	2.56168e+07	2.43344e+07	2.56619e+07
P0A6W9	P0A6W9		gshA		5.84358e+06	5.70341e+06	5.89942e+06	5.92329e+06	5.72901e+06	5.90695e+06
P0A6X3	P0A6X3		hfq		1.06609e+06	888479	1.12504e+06	1.00688e+06	1.05678e+06	798616
P0A6X7	P0A6X7		ihfA		5.30179e+07	5.26898e+07	5.28478e+07	5.42943e+07	5.34705e+07	5.39484e+07
P0A6Y1	P0A6Y1		ihfB		9.46837e+06	9.7485e+06	9.17024e+06	9.68081e+06	9.75621e+06	9.57147e+06
P0A6Y5	P0A6Y5		hslO		7.42916e+06	7.68732e+06	7.39232e+06	7.35375e+06	7.49373e+06	7.78302e+06
P0A6Y8	P0A6Y8		dnaK		4.13911e+07	4.12401e+07	4.16751e+07	4.11654e+07	4.21072e+07	3.82889e+07
P0A6Z1	P0A6Z1		hscA		4.63374e+06	4.51325e+06	4.69841e+06	4.48763e+06	4.478e+06	4.4596e+06
P0A6Z3	P0A6Z3		htpG		2.94561e+07	2.94353e+07	2.90326e+07	2.90953e+07	2.93071e+07	2.72167e+07
P0A6Z6	P0A6Z6		nikR		1.12573e+06	1.07582e+06	1.2124e+06	1.16852e+06	994321	998211
P0A705	P0A705		infB		2.07435e+07	2.07007e+07	2.08762e+07	2.0144e+07	2.06575e+07	2.00216e+07
P0A707	P0A707		infC		6.05961e+07	6.01454e+07	5.97191e+07	6.12521e+07	6.28683e+07	5.24703e+07
P0A715	P0A715		kdsA		2.28103e+07	2.41466e+07	2.34582e+07	2.35892e+07	2.33662e+07	2.00259e+07
P0A717	P0A717		prs		3.0076e+07	3.08939e+07	3.00097e+07	3.33844e+07	3.26151e+07	2.65785e+07
P0A720	P0A720		tmk		2.69209e+06	2.86104e+06	2.93856e+06	2.95806e+06	2.7767e+06	2.9519e+06
P0A722	P0A722		lpxA		8.68419e+06	8.73634e+06	8.4811e+06	8.62734e+06	8.65216e+06	7.96395e+06
P0A729	P0A729		yceF		2.52939e+06	2.60623e+06	2.35241e+06	2.28688e+06	2.56107e+06	2.3757e+06
P0A731	P0A731		mgsA		3.67113e+06	3.70678e+06	3.85656e+06	3.87574e+06	3.91482e+06	3.23822e+06
P0A734	P0A734		minE		3.4614e+07	3.60758e+07	3.49621e+07	3.46724e+07	3.35787e+07	3.35911e+07
P0A738	P0A738		moaC		1.17327e+06	1.13583e+06	1.14402e+06	1.20651e+06	1.09849e+06	1.13645e+06
P0A744	P0A744		msrA		5.44683e+06	5.83434e+06	5.71086e+06	5.11409e+06	5.75868e+06	5.8216e+06
P0A746	P0A746		msrB		1.31517e+06	1.21794e+06	1.14817e+06	1.22454e+06	1.24386e+06	948453
P0A749	P0A749		murA		8.49795e+06	8.31494e+06	8.41771e+06	8.04817e+06	8.02955e+06	8.24968e+06
P0A752	P0A752		nadD		639866	619394	614196	632515	572806	289072
P0A759	P0A759		nagB		4.59955e+06	4.80104e+06	4.3638e+06	4.22417e+06	4.52916e+06	4.95593e+06
P0A763	P0A763		ndk		1.35825e+07	1.37704e+07	1.38692e+07	1.33798e+07	1.33253e+07	1.42332e+07
P0A780	P0A780		nusB		1.35117e+07	1.37405e+07	1.40316e+07	1.36002e+07	1.30437e+07	1.33359e+07
P0A784	P0A784		orn		3.67032e+06	3.61772e+06	3.59453e+06	3.6292e+06	3.45887e+06	3.37775e+06
P0A786	P0A786		pyrB		2.74845e+06	2.72302e+06	2.8328e+06	2.7636e+06	2.76891e+06	2.74447e+06
P0A790	P0A790		panD		1.04684e+07	1.00841e+07	1.00348e+07	8.90376e+06	1.04748e+07	1.05185e+07
P0A794	P0A794		pdxJ		8.81007e+06	8.86007e+06	8.83111e+06	8.60382e+06	8.27913e+06	7.7847e+06
P0A796	P0A796		pfkA		2.42122e+07	2.52414e+07	2.3935e+07	2.44287e+07	2.46571e+07	2.05781e+07
P0A799	P0A799		pgk		3.93862e+08	3.87511e+08	4.00347e+08	4.0235e+08	4.02345e+08	3.73201e+08
P0A7A2	P0A7A2		gpmB		2.48905e+06	2.37965e+06	2.38054e+06	2.23162e+06	2.36681e+06	2.24272e+06
P0A7A5	P0A7A5		pcm		1.14312e+06	1.16509e+06	1.17723e+06	1.11177e+06	1.1323e+06	1.07608e+06
P0A7A7	P0A7A7		plsB		2.82237e+06	2.90589e+06	2.81551e+06	2.87897e+06	2.72391e+06	2.84942e+06
P0A7A9	P0A7A9		ppa		1.0134e+08	9.75586e+07	9.95719e+07	9.86123e+07	9.5923e+07	8.79903e+07
P0A7B1	P0A7B1		ppk		1.45058e+06	1.4018e+06	1.51648e+06	1.47731e+06	1.43562e+06	1.502e+06
P0A7B5	P0A7B5		proB		4.85377e+06	4.66734e+06	4.89634e+06	4.66195e+06	4.68862e+06	4.81717e+06
P0A7B8	P0A7B8		hslV		1.52075e+07	1.58367e+07	1.71898e+07	1.85711e+07	1.43139e+07	1.52388e+07
P0A7C2	P0A7C2		lexA		4.8102e+06	4.88173e+06	4.8798e+06	4.97295e+06	4.85334e+06	4.38443e+06
P0A7C6	P0A7C6		pepE		5.66997e+06	5.75446e+06	5.71583e+06	5.79067e+06	5.63864e+06	5.73166e+06
P0A7D1	P0A7D1		pth		4.67112e+06	4.62645e+06	4.59218e+06	4.39198e+06	4.579e+06	4.12173e+06
P0A7D4	P0A7D4		purA		4.50403e+07	4.49837e+07	4.47484e+07	4.4465e+07	4.43194e+07	4.27706e+07
P0A7D7	P0A7D7		purC		7.65968e+06	7.62594e+06	7.87713e+06	7.92711e+06	7.79845e+06	6.78892e+06
P0A7E1	P0A7E1		pyrD		7.46736e+06	7.95684e+06	7.70804e+06	8.01014e+06	7.71895e+06	7.65792e+06
P0A7E3	P0A7E3		pyrE		5.282e+06	5.38049e+06	5.39544e+06	5.30608e+06	5.32711e+06	5.02302e+06
P0A7E5	P0A7E5		pyrG		1.68965e+07	1.7018e+07	1.69202e+07	1.66729e+07	1.63403e+07	1.6604e+07
P0A7E9	P0A7E9		pyrH		8.40248e+06	7.72585e+06	8.28978e+06	7.7913e+06	8.29159e+06	8.13894e+06
P0A7F3	P0A7F3		pyrI		1.99965e+06	2.03576e+06	2.02799e+06	2.01802e+06	2.06489e+06	1.92698e+06
P0A7F6	P0A7F6		speD		2.18798e+06	2.10844e+06	2.14816e+06	2.07019e+06	2.08456e+06	1.98091e+06
P0A7F9	P0A7F9		queA		4.46927e+06	4.72588e+06	4.41428e+06	3.72448e+06	3.99845e+06	5.1167e+06
P0A7G2	P0A7G2		rbfA		2.21009e+07	2.13311e+07	2.10937e+07	2.1088e+07	2.03397e+07	1.70644e+07
P0A7G6	P0A7G6		recA		1.16598e+07	1.18343e+07	1.13624e+07	1.11964e+07	1.15923e+07	1.06499e+07
P0A7H6	P0A7H6		recR		675453	839148	587673	701876	759252	762330
P0A7I0	P0A7I0		prfA		3.79907e+06	3.8969e+06	3.86711e+06	3.8215e+06	3.71325e+06	3.70931e+06
P0A7I4	P0A7I4		prfC		5.53769e+06	5.85046e+06	5.44734e+06	5.78726e+06	5.60487e+06	5.56257e+06
P0A7I7	P0A7I7		ribA		1.01131e+07	9.89067e+06	1.02226e+07	9.36829e+06	1.00655e+07	9.71429e+06
P0A7J0	P0A7J0		ribB		1.47238e+07	1.52898e+07	1.45734e+07	1.47891e+07	1.49245e+07	1.3103e+07
P0A7J3	P0A7J3		rplJ		4.94202e+08	5.04858e+08	4.9626e+08	5.26039e+08	5.04838e+08	4.32749e+08
P0A7J7	P0A7J7		rplK		7.65009e+07	7.67771e+07	7.87896e+07	7.93241e+07	7.5721e+07	7.33953e+07
P0A7K2	P0A7K2		rplL		2.25163e+08	2.2132e+08	2.20966e+08	2.21053e+08	2.17393e+08	2.20439e+08
P0A7K6	P0A7K6		rplS		7.44991e+07	7.49136e+07	7.63687e+07	7.30052e+07	7.50627e+07	6.65924e+07
P0A7L0	P0A7L0		rplA		1.61674e+08	1.57992e+08	1.64419e+08	1.69998e+08	1.57923e+08	1.34272e+08
P0A7L3	P0A7L3		rplT		5.12756e+07	4.63729e+07	5.16703e+07	4.76733e+07	4.6308e+07	5.13432e+07
P0A7L8	P0A7L8		rpmA		9.05826e+07	9.06913e+07	9.08396e+07	9.24736e+07	9.39054e+07	6.23205e+07
P0A7M2	P0A7M2		rpmB		8.06209e+07	8.07466e+07	8.08062e+07	8.20198e+07	7.92317e+07	7.37483e+07
P0A7M6	P0A7M6		rpmC		2.54536e+07	2.76104e+07	2.67279e+07	2.94503e+07	2.82786e+07	2.74445e+07
P0A7M9	P0A7M9		rpmE		3.24664e+07	3.63085e+07	3.28397e+07	3.18268e+07	3.48196e+07	2.38811e+07
P0A7N4	P0A7N4		rpmF		4.61995e+07	4.41156e+07	4.58627e+07	4.09026e+07	4.46893e+07	4.02331e+07
P0A7N9	P0A7N9		rpmG		9.15319e+07	8.87212e+07	8.88399e+07	8.98877e+07	8.95484e+07	8.06934e+07
P0A7P5	P0A7P5		rpmH		2.71624e+07	2.58383e+07	2.83163e+07	2.78009e+07	2.57647e+07	2.61179e+07
P0A7Q1	P0A7Q1		rpmI		1.51157e+07	1.58991e+07	1.60658e+07	1.58477e+07	1.6678e+07	1.77027e+07
P0A7R1	P0A7R1		rplI		4.40462e+08	4.35704e+08	4.54984e+08	4.26107e+08	4.32962e+08	4.32736e+08
P0A7R5	P0A7R5		rpsJ		1.81365e+08	1.78835e+08	1.84082e+08	1.73656e+08	1.81173e+08	1.72502e+08
P0A7R9	P0A7R9		rpsK		1.13368e+08	1.13452e+08	1.15588e+08	1.11683e+08	1.13891e+08	8.14647e+07
P0A7S3	P0A7S3		rpsL		6.76598e+07	6.4633e+07	6.79459e+07	6.23606e+07	6.48331e+07	6.90806e+07
P0A7S9	P0A7S9		rpsM		4.08089e+07	4.02806e+07	4.07416e+07	4.12072e+07	3.99753e+07	3.82102e+07
P0A7T3	P0A7T3		rpsP		6.76814e+07	6.68164e+07	6.81635e+07	6.52197e+07	6.73221e+07	5.66016e+07
P0A7T7	P0A7T7		rpsR		5.55136e+07	5.42788e+07	5.59922e+07	5.67986e+07	5.81149e+07	5.7101e+07
P0A7U3	P0A7U3		rpsS		1.42674e+08	1.31484e+08	1.42301e+08	1.35128e+08	1.32662e+08	1.10801e+08
P0A7U7	P0A7U7		rpsT		3.30626e+07	3.14595e+07	3.26641e+07	3.09393e+07	3.18593e+07	2.50984e+07
P0A7V0	P0A7V0		rpsB		1.4953e+08	1.55363e+08	1.51459e+08	1.57629e+08	1.55506e+08	1.45178e+08
P0A7V3	P0A7V3		rpsC		9.92092e+07	9.6898e+07	9.88529e+07	9.86719e+07	9.93829e+07	8.37364e+07
P0A7V8	P0A7V8		rpsD		1.55262e+08	1.50806e+08	1.55488e+08	1.55612e+08	1.53835e+08	1.39451e+08
P0A7W1	P0A7W1		rpsE		1.48654e+08	1.47384e+08	1.46954e+08	1.49021e+08	1.47519e+08	1.27422e+08
P0A7W7	P0A7W7		rpsH		2.41862e+07	2.28978e+07	2.41162e+07	2.30717e+07	2.31192e+07	2.10253e+07
P0A7X3	P0A7X3		rpsI		7.32134e+07	7.68242e+07	7.47676e+07	7.65976e+07	7.42811e+07	6.2869e+07
P0A7X6	P0A7X6		rimM		6.40953e+06	7.00928e+06	6.42434e+06	6.37849e+06	6.57802e+06	6.01701e+06
P0A7Y0	P0A7Y0		rnc		7.10754e+06	7.27253e+06	7.23588e+06	7.25431e+06	7.07095e+06	6.63662e+06
P0A7Y8	P0A7Y8		rnpA		2.24237e+06	2.287e+06	2.22433e+06	2.11828e+06	2.14726e+06	2.2865e+06
P0A7Z0	P0A7Z0		rpiA		1.99067e+07	2.0061e+07	1.97196e+07	1.9838e+07	1.98208e+07	1.87123e+07
P0A7Z4	P0A7Z4		rpoA		7.99658e+07	7.79757e+07	8.12849e+07	7.91883e+07	7.90263e+07	7.76795e+07
P0A800	P0A800		rpoZ		5.73713e+07	5.34016e+07	5.70578e+07	5.35173e+07	5.48248e+07	4.88169e+07
P0A805	P0A805		frr		3.23093e+07	3.26121e+07	3.2624e+07	3.29835e+07	3.30636e+07	2.94878e+07
P0A809	P0A809		ruvA		902784	863139	890803	877931	930712	810526
P0A812	P0A812		ruvB		1.2293e+06	1.19719e+06	1.21664e+06	1.19635e+06	1.09605e+06	1.17846e+06
P0A817	P0A817		metK		1.68923e+07	1.56442e+07	1.6432e+07	1.51789e+07	1.59998e+07	1.58807e+07
P0A821	P0A821		selA		1.43727e+06	1.5085e+06	1.50492e+06	1.53488e+06	1.49905e+06	1.46858e+06
P0A823	P0A823		sfsA		733826	661886	878086	730770	717328	729749
P0A825	P0A825		glyA		3.15912e+07	3.14348e+07	3.09568e+07	3.07419e+07	3.1239e+07	2.65998e+07
P0A832	P0A832		smpB		4.20147e+06	4.17408e+06	4.07519e+06	4.1191e+06	4.3001e+06	3.51305e+06
P0A836	P0A836		sucC		6.41503e+06	6.54615e+06	6.37338e+06	6.46102e+06	6.28268e+06	6.19645e+06
P0A840	P0A840		surE		1.7262e+06	1.68215e+06	1.62636e+06	1.69145e+06	1.7659e+06	1.78644e+06
P0A843	P0A843		tatE		9.10747e+06	8.96509e+06	9.30037e+06	9.33598e+06	8.86838e+06	9.56141e+06
P0A847	P0A847		tgt		3.5014e+06	3.33916e+06	3.44446e+06	3.4079e+06	3.50115e+06	3.15102e+06
P0A850	P0A850		tig		1.29636e+08	1.29957e+08	1.30723e+08	1.31296e+08	1.31253e+08	1.18217e+08
P0A853	P0A853		tnaA		3.16609e+06	3.20263e+06	3.29562e+06	3.34313e+06	3.1929e+06	3.17827e+06
