Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3	4.61375e+06	4.65329e+06	4.06795e+06	4.6691e+06	2.87596e+06	5.00081e+06
P0AEV7	HYCH_ECOLI	hycH	Formate hydrogenlyase maturation protein HycH	1	1	3.40784e+06	4.10136e+06	4.12009e+06	3.67406e+06	3.87805e+06	3.7874e+06
P0AEV9	HYCI_ECOLI	hycI	Hydrogenase 3 maturation protease	2	2	725542	881487	666105	782887	753868	714375
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	13	13	1.06327e+07	1.11103e+07	1.01904e+07	1.04742e+07	1.03943e+07	1.05841e+07
P0AEW9	K1PF_ECOLI	fruK	1-phosphofructokinase	13	13	8.00176e+07	8.47049e+07	7.96367e+07	8.55665e+07	8.04673e+07	8.1822e+07
P0AEX5	KPPR_ECOLI	prkB	Probable phosphoribulokinase	5	5	6.66283e+06	7.16751e+06	5.95758e+06	6.23555e+06	6.31246e+06	5.94115e+06
P0AEX9	MALE_ECOLI	malE	Maltose-binding periplasmic protein	18	18	3.93117e+07	3.97119e+07	3.98741e+07	3.9123e+07	3.93346e+07	4.0308e+07
P0AEY3	MAZG_ECOLI	mazG	Nucleoside triphosphate pyrophosphohydrolase	5	5	1.10338e+07	9.74976e+06	1.09985e+07	1.09449e+07	1.02229e+07	1.03241e+07
P0AEY5	MDAB_ECOLI	mdaB	Modulator of drug activity B	7	7	6.34927e+06	5.77117e+06	6.09495e+06	6.56572e+06	7.00485e+06	6.64365e+06
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	18	18	6.05012e+07	6.58953e+07	6.07561e+07	6.4038e+07	6.25506e+07	6.44042e+07
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	6	6	4.38666e+07	4.24694e+07	4.38825e+07	4.26135e+07	4.4727e+07	4.21682e+07
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	5	5	5.08809e+07	4.24842e+07	5.13298e+07	4.38136e+07	4.87631e+07	4.52418e+07
P0AF06	MOTB_ECOLI	motB	Motility protein B	3	3	1.12236e+06	1.22575e+06	1.12064e+06	1.17845e+06	1.03418e+06	1.12995e+06
P0AF08	MRP_ECOLI	mrp	Protein mrp	8	8	3.49111e+07	3.7026e+07	3.39482e+07	3.40381e+07	3.29945e+07	3.39208e+07
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5	8.5834e+07	7.74417e+07	8.68411e+07	8.77231e+07	8.74792e+07	8.49473e+07
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	6	6	1.46394e+07	1.47933e+07	1.2568e+07	1.32038e+07	1.35931e+07	1.29902e+07
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	9	9	6.1869e+06	6.09126e+06	5.04332e+06	5.29113e+06	5.92767e+06	5.66256e+06
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	8	8	1.03895e+07	9.22446e+06	1.04408e+07	1.07939e+07	1.01643e+07	1.00739e+07
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	1	1		2.46296e+06			3.14484e+06	3.82828e+06
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	9	9	3.29246e+07	3.16629e+07	3.06829e+07	3.44209e+07	3.37111e+07	3.4284e+07
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8	8.41123e+07	9.80011e+07	8.6413e+07	9.57429e+07	8.44896e+07	9.84922e+07
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	1	1	3.6975e+06	4.19787e+06	3.5278e+06	4.31442e+06	3.17671e+06	4.68617e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.13733e+07	2.51322e+07	2.50535e+07	2.45325e+07	2.4939e+07	2.62527e+07
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1	1.21975e+06			998714	875742	1.24849e+06
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	2.82928e+06	3.7401e+06	3.40474e+06	3.96184e+06	2.88593e+06	3.27758e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	7	7	3.44034e+06	3.22944e+06	3.37403e+06	3.23562e+06	3.475e+06	3.25272e+06
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.6336e+07	1.59179e+07	1.59031e+07	1.43001e+07	1.54149e+07	1.48629e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	2.26931e+06		2.16254e+06	2.34714e+06	2.40869e+06	2.16121e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	5.80223e+07	6.398e+07	5.0288e+07	5.66507e+07	5.25486e+07	5.27159e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	3.7074e+08	4.19574e+08	3.84869e+08	4.24629e+08	3.58975e+08	4.11208e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	3	3	3.75077e+06	4.22392e+06	4.15168e+06	3.73242e+06	3.77918e+06	3.93082e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	3.10795e+06	2.29554e+06	2.30251e+06	2.5421e+06	2.21268e+06	2.31072e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8	7.95424e+06	9.41554e+06	9.41984e+06	8.59847e+06	8.43559e+06	9.09241e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	4	4	2.0975e+06	2.08165e+06	2.11073e+06	2.11642e+06	2.17202e+06	2.09074e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	13	13	5.42222e+06	6.21958e+06	5.75216e+06	5.92964e+06	6.03703e+06	6.45196e+06
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	1.49971e+06	1.3389e+06	1.54617e+06	1.65257e+06	1.27891e+06	1.68404e+06
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	8.72116e+06	9.17515e+06	9.34419e+06	8.89527e+06	8.50674e+06	8.7195e+06
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	5.43059e+07	5.09821e+07	4.86424e+07	5.40527e+07	5.72084e+07	5.15205e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	1.77815e+07	1.70716e+07	1.6671e+07	1.89245e+07	1.78244e+07	1.86104e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	8.22773e+06	9.56161e+06	8.35845e+06	7.68791e+06	8.4029e+06	8.54783e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	8	8	2.68684e+07	2.96109e+07	2.69765e+07	3.03705e+07	2.90335e+07	3.07181e+07
P0AFE4	NUOK_ECOLI	nuoK	NADH-quinone oxidoreductase subunit K	1	1	846172		917320			
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	2.33181e+06	1.78748e+06	1.92639e+06	2.26337e+06	2.44858e+06	2.28546e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.39114e+08	1.32004e+08	1.41435e+08	1.42953e+08	1.38229e+08	1.37967e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10	1.49526e+08	1.62968e+08	1.49053e+08	1.56228e+08	1.49065e+08	1.5906e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	26	26	3.1105e+07	3.37551e+07	3.22074e+07	3.1737e+07	3.1089e+07	3.1654e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	7.78685e+07	7.03824e+07	7.96474e+07	7.68502e+07	7.91551e+07	7.79834e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	51	51	4.57354e+08	4.69985e+08	4.47749e+08	4.71293e+08	4.53853e+08	4.68187e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	1	1	289518	270177		265569	300957	247216
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.08835e+08	1.04597e+08	1.15885e+08	1.10712e+08	1.13358e+08	1.11944e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	7	7	4.73996e+06	4.21638e+06	3.96688e+06	3.95467e+06	4.09177e+06	4.15726e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	14	14	2.17349e+07	2.10675e+07	2.00207e+07	1.99269e+07	2.12505e+07	2.11919e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	3.94134e+06	4.07726e+06	4.7337e+06	4.70909e+06	4.81707e+06	3.95063e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	12	12	2.2421e+07	2.33895e+07	2.19967e+07	2.04933e+07	2.30954e+07	2.12308e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.59488e+07	1.47961e+07	1.42732e+07	1.70414e+07	1.48543e+07	1.64751e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	2	2	1.85534e+06	1.32666e+06			1.90522e+06	1.59794e+06
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.3809e+06	6.01374e+06	6.07065e+06	6.29786e+06	6.58412e+06	6.00531e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	18	18	2.87626e+07	3.02815e+07	2.92637e+07	2.88321e+07	2.87093e+07	2.92585e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.12578e+07	2.95892e+07	3.12129e+07	3.22575e+07	3.29492e+07	3.09989e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	4.51279e+07	4.78181e+07	4.68511e+07	4.92112e+07	4.71152e+07	4.84642e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	6	6	2.75633e+06	2.93446e+06	2.96488e+06	2.80707e+06	2.7351e+06	2.64777e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.25614e+07	1.38064e+07	1.22718e+07	1.57733e+07	1.33911e+07	1.38726e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.67047e+07	1.56538e+07	1.57644e+07	1.61304e+07	1.66992e+07	1.63128e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	1	1	2.25553e+06	2.07046e+06		2.5079e+06	2.49316e+06	2.47295e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2				2.57883e+06		2.49745e+06
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	2.46122e+06	3.19471e+06	2.58989e+06	2.71075e+06	2.74895e+06	3.06937e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.09342e+07	3.88669e+07	4.00102e+07	3.94175e+07	4.06947e+07	3.9044e+07
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.27058e+07	2.14398e+07	2.24262e+07	2.23224e+07	2.2038e+07	2.13068e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	8.74435e+06	9.41599e+06	9.72682e+06	8.28812e+06	9.4329e+06	9.22976e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	2.89238e+07	2.96054e+07	3.04664e+07	2.97474e+07	2.80984e+07	2.96846e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.88421e+06		1.98953e+06			
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2	2.7084e+06	2.29208e+06		2.14414e+06	2.2537e+06	2.33771e+06
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2	1.93665e+06	2.08897e+06	1.84059e+06	2.00934e+06	1.72273e+06	2.0652e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	6	6	5.37566e+07	5.96548e+07	5.32986e+07	5.54219e+07	5.42087e+07	5.51586e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	1	1	3.94443e+06	3.45353e+06	4.21613e+06	3.3839e+06	3.8763e+06	5.8835e+06
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	457402		453517	518786		527234
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	2.6959e+07	2.90415e+07	2.72939e+07	2.60458e+07	2.60161e+07	2.8177e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	7.80932e+06	9.99987e+06	8.18749e+06	9.89581e+06	8.68168e+06	9.01892e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	4.28779e+06	4.70079e+06	4.77972e+06	4.50765e+06	4.37925e+06	4.11449e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	9.76681e+06	1.08687e+07	1.00716e+07	9.64806e+06	1.02649e+07	9.89394e+06
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	11	11	8.21102e+07	7.72677e+07	8.19833e+07	8.56715e+07	8.23299e+07	8.33869e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.43769e+07	1.3084e+07	1.71733e+07	1.55166e+07	1.70542e+07	1.57208e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	3.87764e+07	4.25625e+07	3.86852e+07	3.94866e+07	3.91059e+07	3.8523e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	4	4	1.46257e+07	1.52276e+07	1.36641e+07	1.4134e+07	1.44609e+07	1.4081e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	761609	852776			1.03397e+06	1.46389e+06
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	7.11907e+07	6.29803e+07	7.13007e+07	6.56322e+07	7.06622e+07	6.68517e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.36863e+07	1.54144e+07	1.29109e+07	1.49024e+07	1.28035e+07	1.46299e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	11	11	2.71838e+06	3.31945e+06	2.77355e+06	3.05743e+06	2.8892e+06	2.70113e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3	9.21177e+06	1.04214e+07	8.46851e+06	9.13185e+06	9.312e+06	8.40381e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15	7.31179e+07	7.95839e+07	7.4401e+07	8.20072e+07	7.4994e+07	8.36967e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10	8.28828e+06	8.51672e+06	8.11333e+06	8.13364e+06	7.85718e+06	8.70153e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	6	6	1.06834e+08	1.09871e+08	1.05273e+08	1.04515e+08	1.03626e+08	1.02235e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	25	25	1.39372e+08	1.45956e+08	1.38373e+08	1.4251e+08	1.37877e+08	1.39525e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	8	8	9.45843e+06	1.05309e+07	1.03415e+07	9.35022e+06	9.2667e+06	9.40723e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.18665e+09	1.27595e+09	1.17328e+09	1.22423e+09	1.18336e+09	1.22796e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	6.35575e+08	5.39676e+08	6.25312e+08	6.41793e+08	6.50678e+08	6.4015e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	4.76995e+08	4.39867e+08	4.58249e+08	4.47461e+08	4.50306e+08	4.71192e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.19797e+09	1.20411e+09	1.20997e+09	1.28479e+09	1.20277e+09	1.28173e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	7.81162e+08	6.71663e+08	7.8935e+08	8.00044e+08	7.97468e+08	8.37854e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.04479e+09	8.62029e+08	1.11607e+09	1.11776e+09	1.06599e+09	1.11579e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	43	43	1.44452e+09	1.48294e+09	1.45948e+09	1.59924e+09	1.43758e+09	1.5964e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	2	2	847209	1.12821e+06		852237		
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	2	2		1.25719e+06		1.15235e+06	1.11e+06	1.23768e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.73851e+06	2.44776e+06	2.90342e+06	2.63485e+06	2.54991e+06	2.15393e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	937880			848532	909072	1.12374e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.38008e+07	1.50073e+07	1.37901e+07	1.42297e+07	1.37196e+07	1.43524e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	5	5	1.48602e+06			2.10818e+06	1.68119e+06	1.71307e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.48765e+08	3.59092e+08	3.41631e+08	3.60225e+08	3.56949e+08	3.61778e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.50207e+07	2.63145e+07	2.57745e+07	2.55161e+07	2.51071e+07	2.47913e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	5.82714e+06	4.91631e+06	5.73255e+06	5.58111e+06	5.52472e+06	5.82941e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	4.0793e+06	4.83691e+06	4.20387e+06	5.04252e+06	3.99617e+06	4.77981e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.33196e+07	4.35641e+07	4.30237e+07	4.20782e+07	4.5677e+07	4.36345e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.2957e+07	2.42064e+07	2.40018e+07	2.58215e+07	2.31374e+07	2.37331e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	9.03308e+06	1.00209e+07	9.10078e+06	9.04124e+06	9.37436e+06	9.24979e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.37883e+07	1.65035e+07	1.33717e+07	1.35213e+07	1.48435e+07	1.40393e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	11	11	4.88368e+06	6.04563e+06	4.9132e+06	5.36183e+06	4.9025e+06	5.20129e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	781941	647011	843724	856354	960479	864017
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	3.83019e+06		3.39555e+06	4.04755e+06	3.93742e+06	3.91849e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.22919e+08	3.31737e+08	3.16177e+08	3.22622e+08	3.12324e+08	3.15801e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	14	14	3.49533e+07	3.91544e+07	3.56699e+07	3.78819e+07	3.48659e+07	3.62855e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.96745e+08	1.95676e+08	1.97142e+08	1.90734e+08	2.01896e+08	1.94007e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7	3.63036e+07	3.56933e+07	3.80291e+07	3.55592e+07	3.82164e+07	3.64658e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.01278e+07	3.83159e+07	4.08283e+07	4.09638e+07	4.08569e+07	4.0882e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	3	3	6.46299e+06	5.38466e+06	6.2846e+06	5.72654e+06	7.26251e+06	6.13045e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.38475e+06	8.27939e+06	8.25389e+06	6.97065e+06	8.35142e+06	7.69545e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	4	4	4.84058e+06	5.38589e+06	5.08253e+06	5.3019e+06	4.53658e+06	4.89607e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.44342e+06	8.99103e+06	8.59628e+06	9.55842e+06	9.08394e+06	8.69507e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15	2.32109e+07	2.58579e+07	2.40442e+07	2.49298e+07	2.25716e+07	2.42775e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.16887e+06	2.3014e+06	2.03128e+06	2.20448e+06	2.18522e+06	2.06763e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	1.00777e+07	9.90533e+06	1.0168e+07	1.01311e+07	1.03455e+07	1.01325e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	5.40586e+07	5.4689e+07	5.677e+07	5.43055e+07	5.49742e+07	5.57514e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	5	5	9.87666e+06	1.01768e+07	1.02872e+07	9.72131e+06	9.00212e+06	9.96216e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	16	16	9.97255e+07	9.25562e+07	9.8487e+07	9.83969e+07	1.01069e+08	1.01513e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.07725e+07	7.34379e+07	6.19657e+07	6.75868e+07	5.81013e+07	7.23652e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	8.71652e+06	8.96592e+06	8.50486e+06	9.6274e+06	1.04191e+07	8.4681e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.02242e+08	2.69111e+08	2.05598e+08	2.13769e+08	2.11403e+08	2.1581e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	528235	572622	548298	456048	497323	358349
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.47533e+07	1.68404e+07	1.60331e+07	1.48876e+07	1.45366e+07	1.50714e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1		2.74242e+06		2.68492e+06	1.82896e+06	1.76768e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	2.8923e+08	3.54276e+08	2.51116e+08	4.31949e+08	2.97076e+08	4.11294e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.64581e+07	3.38361e+07	4.20535e+07	4.14196e+07	4.50947e+07	4.18903e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.61317e+07	1.7266e+07	1.51211e+07	1.6332e+07	1.53328e+07	1.65716e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		2.50956e+06		2.51578e+06		2.15145e+06
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.57232e+07	1.80642e+07	1.56844e+07	1.5727e+07	1.60908e+07	1.56324e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	3.40583e+06	3.61672e+06	3.64209e+06	4.16738e+06	3.67271e+06	4.10494e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.2256e+07	2.37084e+07	2.17495e+07	2.16029e+07	2.17451e+07	2.19566e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	8.72643e+06	8.40851e+06	9.4448e+06	8.54129e+06	8.83206e+06	8.66844e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.16276e+07	2.0784e+07	2.26781e+07	1.82533e+07	2.34816e+07	1.90346e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.0344e+07	2.30743e+07	2.0239e+07	2.02648e+07	2.04015e+07	2.0193e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.70403e+07	3.99353e+07	3.77932e+07	3.90277e+07	3.49901e+07	4.09969e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	3.5095e+06	4.51888e+06	3.85872e+06	3.81022e+06	4.12753e+06	4.04298e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	6.85994e+07	7.98153e+07	6.92751e+07	7.32963e+07	6.92605e+07	7.08649e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	187426			466666	392554	423993
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	4.98933e+06	7.08347e+06	4.8809e+06	6.55677e+06	5.42639e+06	6.92693e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.21002e+09	5.53697e+09	6.74263e+09	6.3267e+09	6.31971e+09	6.00876e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.71375e+07	1.79908e+07	1.87953e+07	1.97488e+07	1.86102e+07	2.0053e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.67458e+07	1.63411e+07	1.61665e+07	1.64364e+07	1.61531e+07	1.65664e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.66154e+07	2.63774e+07	2.38802e+07	2.4102e+07	2.49835e+07	2.50855e+07
