Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A8F4	P0A8F4		udk		7.07565e+06	7.28403e+06	6.77899e+06	7.05212e+06	6.81468e+06	6.96925e+06
P0A8F8	P0A8F8		uvrB		1.68357e+06	1.9412e+06	1.89779e+06	1.67334e+06	1.85321e+06	1.94991e+06
P0A8G0	P0A8G0		uvrC		417156	370006	396525	430084	420466	468849
P0A8G3	P0A8G3		uxaC		1.8352e+06	1.85381e+06	1.89613e+06	1.8728e+06	1.89185e+06	1.83867e+06
P0A8G6	P0A8G6		wrbA		9.96095e+06	9.38556e+06	9.95439e+06	1.00379e+07	1.0205e+07	9.71455e+06
P0A8G9	P0A8G9		xseB		9.46674e+06	9.5374e+06	9.49467e+06	9.36431e+06	9.56583e+06	9.00052e+06
P0A8H8	P0A8H8		yacG		2.10744e+06	1.90985e+06	2.00896e+06	2.08815e+06	1.93065e+06	1.84412e+06
P0A8I1	P0A8I1		yqgF		1.5326e+06	1.58213e+06	1.54115e+06	1.61189e+06	1.67858e+06	1.66714e+06
P0A8I3	P0A8I3		yaaA		4.27626e+06	4.03811e+06	4.14061e+06	4.22518e+06	4.07536e+06	4.06833e+06
P0A8I5	P0A8I5		trmB		7.80144e+06	7.46869e+06	6.02e+06	7.78655e+06	5.81136e+06	6.24703e+06
P0A8I8	P0A8I8		rlmH		4.23959e+06	3.90181e+06	3.99961e+06	3.87544e+06	3.79337e+06	3.91176e+06
P0A8J2	P0A8J2		dnaT		1.07437e+06	1.04157e+06	939084	1.08711e+06	1.02272e+06	1.08273e+06
P0A8J4	P0A8J4		ybeD		1.21675e+07	1.1387e+07	1.1451e+07	1.20132e+07	1.13242e+07	1.16379e+07
P0A8J8	P0A8J8		rhlB		6.14853e+06	5.94002e+06	5.85004e+06	6.05873e+06	5.93824e+06	5.97269e+06
P0A8K1	P0A8K1		psd		4.28937e+06	4.84902e+06	4.51224e+06	4.52157e+06	4.35162e+06	4.47624e+06
P0A8K5	P0A8K5		yaeP		1.48555e+06	1.41322e+06	1.17222e+06	1.49463e+06	1.29506e+06	1.05694e+06
P0A8L1	P0A8L1		serS		2.25932e+07	2.27355e+07	2.18304e+07	2.28287e+07	2.2082e+07	2.14744e+07
P0A8L5	P0A8L5		ycgN		1.3713e+06	1.12685e+06	1.28247e+06	1.26067e+06	1.30723e+06	1.27345e+06
P0A8L7	P0A8L7		yciU		2.08021e+06	2.18783e+06	1.89277e+06	2.23167e+06	2.03283e+06	1.76196e+06
P0A8M0	P0A8M0		asnS		3.33138e+07	3.40632e+07	3.2961e+07	3.28434e+07	3.28578e+07	3.2916e+07
P0A8M3	P0A8M3		thrS		1.27594e+07	1.24498e+07	1.18135e+07	1.25806e+07	1.22251e+07	1.18904e+07
P0A8M6	P0A8M6		yeeX		1.0602e+07	1.13816e+07	1.11833e+07	1.13536e+07	1.11952e+07	1.00619e+07
P0A8N0	P0A8N0		matP		371097	461291	369820	465034	335456	501111
P0A8N3	P0A8N3		lysS		4.97999e+07	4.93778e+07	4.99617e+07	4.95812e+07	5.03322e+07	5.08369e+07
P0A8N5	P0A8N5		lysU		2.08994e+07	2.04179e+07	2.09542e+07	2.09417e+07	2.06381e+07	2.12337e+07
P0A8N7	P0A8N7		epmA		3.58892e+07	3.6033e+07	3.61934e+07	3.5333e+07	3.42174e+07	3.58937e+07
P0A8P3	P0A8P3		yggX		2.81998e+07	2.92286e+07	2.38024e+07	2.93102e+07	2.56207e+07	2.63151e+07
P0A8P6	P0A8P6		xerC		639606	582091	886823	809309	692125	729979
P0A8Q0	P0A8Q0		frdC		1.8824e+06	1.98524e+06	1.89308e+06	1.99238e+06	1.99032e+06	2.01828e+06
P0A8Q6	P0A8Q6		clpS		1.45979e+06	1.40173e+06	1.64263e+06	1.34246e+06	1.56271e+06	1.6378e+06
P0A8R0	P0A8R0		rraA		1.90544e+07	1.71585e+07	1.94285e+07	1.88173e+07	1.91549e+07	1.85232e+07
P0A8R9	P0A8R9		hdfR		1.59186e+06	1.62379e+06	1.54449e+06	1.55874e+06	1.53345e+06	1.45552e+06
P0A8S1	P0A8S1		iciA		3.13349e+06	3.04735e+06	3.0983e+06	3.13525e+06	3.03617e+06	3.1281e+06
P0A8T1	P0A8T1		prmA		7.61642e+06	7.91267e+06	7.96038e+06	7.83646e+06	7.56456e+06	8.1823e+06
P0A8T7	P0A8T7		rpoC		5.2467e+07	5.2781e+07	5.03785e+07	5.24929e+07	5.09561e+07	5.06379e+07
P0A8U0	P0A8U0		syd		702476	658685	529894	565601	579419	583922
P0A8U2	P0A8U2		yafD		138868	133622	153952	190885	91277.5	177378
P0A8U6	P0A8U6		metJ		8.71535e+06	8.23679e+06	7.94529e+06	8.55039e+06	7.94597e+06	7.66927e+06
P0A8V0	P0A8V0		rbn		282092	347341	350987	310917	243716	
P0A8V2	P0A8V2		rpoB		6.77635e+07	6.76379e+07	6.68633e+07	6.82229e+07	6.63467e+07	6.66466e+07
P0A8V6	P0A8V6		fadR		6.34212e+06	6.54585e+06	6.40133e+06	6.52379e+06	6.31136e+06	6.19023e+06
P0A8W0	P0A8W0		nanR		2.64279e+06	2.53882e+06	2.57484e+06	2.52223e+06	2.48406e+06	2.56593e+06
P0A8W2	P0A8W2		slyA		9.67873e+06	9.80364e+06	9.48601e+06	9.89369e+06	8.53927e+06	8.23534e+06
P0A8W5	P0A8W5		yqgE		3.12853e+06	3.01757e+06	2.74281e+06	3.06273e+06	2.69817e+06	2.76935e+06
P0A8W8	P0A8W8		yfbU		1.89811e+07	1.93563e+07	1.79659e+07	1.97556e+07	1.77269e+07	1.85298e+07
P0A8X0	P0A8X0		yjgA		6.52318e+06	6.43999e+06	6.50108e+06	6.28087e+06	6.32247e+06	6.58066e+06
P0A8X2	P0A8X2		yceI		1.14709e+06	1.02149e+06	1.08468e+06	976123	995003	936941
P0A8Y1	P0A8Y1		yjjG		1.23321e+06	1.2822e+06	1.41439e+06	1.40333e+06	1.43397e+06	1.43344e+06
P0A8Y3	P0A8Y3		yihX		3.21238e+06	3.059e+06	2.92106e+06	3.13837e+06	2.85189e+06	2.86678e+06
P0A8Y5	P0A8Y5		yidA		4.81773e+06	4.87562e+06	4.78169e+06	4.81958e+06	4.80841e+06	4.90028e+06
P0A8Z0	P0A8Z0		yciA		1.87239e+06	1.84647e+06	1.87178e+06	1.96564e+06	1.93175e+06	1.91278e+06
P0A8Z3	P0A8Z3		ybgC		340475	178129	406833	336455	270995	127768
P0A8Z7	P0A8Z7		yqiA		260870	328424	301715	347316	337432	400007
P0A901	P0A901		blc		1.21576e+06	1.10156e+06	1.08302e+06	1.21986e+06	1.06943e+06	809154
P0A903	P0A903		bamC		1.96906e+07	1.98965e+07	1.90204e+07	2.01126e+07	1.95119e+07	1.87719e+07
P0A905	P0A905		slyB		3.10193e+07	3.16527e+07	3.01028e+07	3.07366e+07	3.00476e+07	3.08956e+07
P0A908	P0A908		mipA		2.48536e+06	2.40224e+06	1.68736e+06	2.39742e+06	2.02531e+06	2.35322e+06
P0A910	P0A910		ompA		6.28107e+08	6.53139e+08	6.44849e+08	6.51483e+08	6.48364e+08	6.3963e+08
P0A912	P0A912		pal		6.14969e+07	6.21688e+07	5.8079e+07	6.16414e+07	6.10369e+07	6.15725e+07
P0A915	P0A915		ompW		1.7073e+07	1.58534e+07	1.58013e+07	1.65233e+07	1.57876e+07	1.67752e+07
P0A917	P0A917		ompX		1.83192e+07	1.78683e+07	1.86768e+07	1.87778e+07	1.93467e+07	1.9137e+07
P0A921	P0A921		pldA		1.93487e+06	1.98042e+06	1.91148e+06	1.94543e+06	1.90856e+06	1.89897e+06
P0A927	P0A927		tsx		1.06323e+07	9.86697e+06	9.75266e+06	1.06357e+07	1.01518e+07	1.06471e+07
P0A932	P0A932		gfcE		1.95769e+07	1.87038e+07	1.87299e+07	1.88474e+07	1.77202e+07	1.75796e+07
P0A935	P0A935		mltA		5.90107e+06	5.60218e+06	5.6708e+06	5.70281e+06	5.32383e+06	5.62844e+06
P0A937	P0A937		bamE		7.10533e+06	7.1444e+06	7.43542e+06	7.59399e+06	8.28303e+06	7.71395e+06
P0A940	P0A940		bamA		1.40323e+07	1.40408e+07	1.36928e+07	1.42134e+07	1.40814e+07	1.4063e+07
P0A944	P0A944		rimI		709284	712155	639789	722182	653494	657458
P0A948	P0A948		rimJ		410143	365927	392677	355757	330523	368541
P0A951	P0A951		speG		5.09776e+07	5.00972e+07	5.19246e+07	4.52681e+07	5.18013e+07	5.22156e+07
P0A953	P0A953		fabB		3.32645e+07	3.33745e+07	3.22594e+07	3.35125e+07	3.27669e+07	3.21735e+07
P0A955	P0A955		eda		2.64269e+07	2.71829e+07	2.72565e+07	2.81028e+07	2.6838e+07	2.60853e+07
P0A959	P0A959		alaA		1.96379e+06	1.84854e+06	1.81036e+06	1.88787e+06	1.69902e+06	1.77541e+06
P0A962	P0A962		ansA		1.81957e+06	1.92803e+06	1.88332e+06	2.01944e+06	1.82844e+06	1.96515e+06
P0A964	P0A964		cheW		1.61368e+07	1.52941e+07	1.70115e+07	1.60984e+07	1.50067e+07	1.66062e+07
P0A968	P0A968		cspD		753035	800891	815502	774360	815398	761593
P0A972	P0A972		cspE		1.57565e+08	1.55937e+08	2.20508e+08	1.6377e+08	2.26205e+08	2.22614e+08
P0A978	P0A978		cspG		8.70873e+06	8.48791e+06	9.60819e+06	9.74647e+06	9.89187e+06	9.4394e+06
P0A988	P0A988		dnaN		4.38781e+06	4.24581e+06	4.28667e+06	4.40782e+06	4.3015e+06	4.43022e+06
P0A991	P0A991		fbaB		7.04776e+06	7.23103e+06	7.30152e+06	7.22431e+06	7.44788e+06	7.33996e+06
P0A993	P0A993		fbp		1.97345e+07	1.9703e+07	1.90998e+07	1.99497e+07	1.87812e+07	1.96755e+07
P0A996	P0A996		glpC		1.76827e+06	1.64562e+06	1.68426e+06	1.66116e+06	1.73098e+06	1.67278e+06
P0A998	P0A998		ftnA		4.81731e+07	5.13293e+07	4.68147e+07	5.27321e+07	4.94905e+07	4.81783e+07
P0A9A2	P0A9A2		ftnB		894473	651515	885523	680713	806567	864514
P0A9A6	P0A9A6		ftsZ		1.40701e+07	1.44446e+07	1.36089e+07	1.4235e+07	1.39793e+07	1.39888e+07
P0A9A9	P0A9A9		fur		1.90796e+07	1.85383e+07	1.76399e+07	1.93124e+07	1.7868e+07	1.80644e+07
P0A9B2	P0A9B2		gapA		3.25069e+08	3.31909e+08	3.28362e+08	3.35072e+08	3.32974e+08	3.33836e+08
P0A9B6	P0A9B6		epd		1.625e+06	1.77967e+06	1.60972e+06	1.74278e+06	1.74828e+06	1.52133e+06
P0A9C0	P0A9C0		glpA		2.2438e+06	2.04244e+06	2.31947e+06	2.22149e+06	2.29926e+06	2.11205e+06
P0A9C3	P0A9C3		galM		6.3781e+06	6.28648e+06	6.37164e+06	6.57106e+06	6.19226e+06	6.29265e+06
P0A9C5	P0A9C5		glnA		3.91543e+07	3.86419e+07	3.80154e+07	3.97227e+07	3.75783e+07	3.78456e+07
P0A9C9	P0A9C9		glpX		7.58363e+06	7.25063e+06	7.40743e+06	7.5568e+06	7.54877e+06	7.62861e+06
P0A9D2	P0A9D2		gstA		6.82467e+06	6.79954e+06	6.72676e+06	6.9266e+06	6.46371e+06	6.70308e+06
P0A9D4	P0A9D4		cysE		3.17106e+06	3.36708e+06	2.90441e+06	3.15624e+06	3.22187e+06	2.68108e+06
P0A9D8	P0A9D8		dapD		3.92206e+07	3.92471e+07	3.90965e+07	3.91974e+07	3.85854e+07	3.84906e+07
P0A9E5	P0A9E5		fnr		7.45637e+06	7.25991e+06	7.3935e+06	7.17224e+06	7.29538e+06	7.27834e+06
P0A9F1	P0A9F1		mntR		1.17476e+06	1.20688e+06	1.3268e+06	1.2614e+06	1.2417e+06	1.1964e+06
P0A9F3	P0A9F3		cysB		3.03283e+06	3.07796e+06	3.04136e+06	2.87272e+06	2.99689e+06	3.05497e+06
P0A9F6	P0A9F6		gcvA		271741	245836	204713	235270	193537	205548
P0A9G2	P0A9G2		nhaR		1.1982e+06	1.22365e+06	1.08353e+06	1.07933e+06	1.0991e+06	1.14628e+06
P0A9G6	P0A9G6		aceA		7.22886e+06	6.86976e+06	7.3001e+06	7.31123e+06	7.26453e+06	7.09021e+06
P0A9G8	P0A9G8		modE		2.53064e+06	2.58236e+06	2.51163e+06	2.45768e+06	2.50551e+06	2.71836e+06
P0A9H1	P0A9H1		mug		1.70655e+06	1.67704e+06	1.77365e+06	1.71412e+06	1.82917e+06	1.61757e+06
P0A9H5	P0A9H5		btuR		878803	891258	979736	851196	867120	892134
P0A9H7	P0A9H7		cfa		3.28939e+06	3.12632e+06	3.24543e+06	3.12823e+06	3.23959e+06	3.2562e+06
P0A9H9	P0A9H9		cheZ		2.0635e+06	2.07291e+06	2.18443e+06	2.21855e+06	2.07239e+06	2.18385e+06
P0A9I1	P0A9I1		citE		6.20421e+06	6.30594e+06	6.13778e+06	6.26782e+06	6.18471e+06	6.14078e+06
P0A9I3	P0A9I3		gcvR		2.40435e+06	2.52772e+06	2.71243e+06	2.61868e+06	2.58658e+06	2.60822e+06
P0A9I8	P0A9I8		nirD		3.13556e+06	3.1158e+06	2.74269e+06	2.97855e+06	2.89715e+06	2.98231e+06
P0A9J0	P0A9J0		rng		5.58046e+06	5.52354e+06	5.63834e+06	5.58097e+06	5.49586e+06	5.17807e+06
P0A9J4	P0A9J4		panE		2.54827e+06	2.55347e+06	2.74609e+06	2.73928e+06	2.56229e+06	2.5737e+06
P0A9J6	P0A9J6		rbsK		3.37248e+06	3.29607e+06	3.48403e+06	3.43621e+06	3.30427e+06	3.43864e+06
P0A9J8	P0A9J8		pheA		2.19292e+06	2.24262e+06	2.08313e+06	2.2355e+06	2.10215e+06	2.21941e+06
P0A9K3	P0A9K3		ybeZ		5.98285e+06	5.7862e+06	5.99714e+06	5.81885e+06	5.95833e+06	6.00944e+06
P0A9K7	P0A9K7		phoU		2.84613e+06	2.89191e+06	2.79791e+06	2.76821e+06	2.70423e+06	2.75372e+06
P0A9K9	P0A9K9		slyD		9.61387e+07	9.71259e+07	8.87563e+07	9.83261e+07	7.98394e+07	9.29619e+07
P0A9L3	P0A9L3		fklB		2.05521e+07	2.02984e+07	2.06543e+07	2.06006e+07	2.0379e+07	2.09353e+07
P0A9L5	P0A9L5		ppiC		2.57748e+06	2.56556e+06	2.89547e+06	2.53761e+06	2.73992e+06	2.67845e+06
P0A9L8	P0A9L8		proC		3.08167e+06	3.07497e+06	2.13963e+06	3.01509e+06	2.24214e+06	2.50576e+06
P0A9M0	P0A9M0		lon		9.32243e+06	9.18502e+06	9.09133e+06	9.24196e+06	9.18591e+06	9.33644e+06
P0A9M2	P0A9M2		hpt		4.60987e+06	4.43987e+06	4.19217e+06	4.60356e+06	4.01066e+06	4.11077e+06
P0A9M5	P0A9M5		gpt		8.22683e+07	8.40948e+07	7.97285e+07	8.2592e+07	7.9387e+07	7.68357e+07
P0A9M8	P0A9M8		pta		4.59946e+07	4.50928e+07	4.56632e+07	4.59858e+07	4.54879e+07	4.63647e+07
P0A9N4	P0A9N4		pflA		5.27345e+06	5.07386e+06	5.0132e+06	5.16542e+06	5.25665e+06	5.12794e+06
P0A9P0	P0A9P0		lpdA		3.37678e+07	3.38523e+07	3.29195e+07	3.43369e+07	3.41482e+07	3.32165e+07
P0A9P4	P0A9P4		trxB		1.65563e+07	1.65143e+07	1.63056e+07	1.62646e+07	1.61216e+07	1.61918e+07
P0A9P6	P0A9P6		deaD		9.65805e+06	9.83453e+06	9.67837e+06	9.53582e+06	9.56639e+06	9.58786e+06
P0A9Q1	P0A9Q1		arcA		2.60734e+07	2.54533e+07	2.3811e+07	2.61448e+07	2.40773e+07	2.47345e+07
P0A9Q5	P0A9Q5		accD		1.58746e+07	1.6363e+07	1.4939e+07	1.58592e+07	1.527e+07	1.48509e+07
P0A9Q7	P0A9Q7		adhE		1.89835e+08	1.89916e+08	1.84718e+08	1.92054e+08	1.89571e+08	1.88235e+08
P0A9Q9	P0A9Q9		asd		2.3732e+07	2.23255e+07	2.21116e+07	2.31414e+07	2.1714e+07	2.25706e+07
P0A9R4	P0A9R4		fdx		8.37074e+06	8.24393e+06	8.09471e+06	8.26247e+06	8.21863e+06	8.6678e+06
P0A9R7	P0A9R7		ftsE		2.93443e+06	2.87451e+06	2.8386e+06	2.97605e+06	2.91258e+06	2.71491e+06
P0A9S1	P0A9S1		fucO		1.13497e+06	1.16685e+06	1.22863e+06	1.2444e+06	1.19341e+06	1.15093e+06
P0A9S5	P0A9S5		gldA		1.58932e+07	1.5672e+07	1.49392e+07	1.61936e+07	1.53885e+07	1.49575e+07
P0A9T0	P0A9T0		serA		7.12388e+06	7.25235e+06	7.08047e+06	7.12439e+06	7.24095e+06	7.25852e+06
P0A9T4	P0A9T4		tas		1.00875e+07	9.7889e+06	9.52743e+06	9.75256e+06	9.43344e+06	9.49704e+06
P0A9T8	P0A9T8		ybbA		795436	746863	792090	776177	772329	747788
P0A9U1	P0A9U1		ybhF		475760	538324	428574	532261	302231	483168
P0A9U3	P0A9U3		ybiT		5.81721e+06	5.55576e+06	5.87463e+06	5.67676e+06	5.58005e+06	5.68172e+06
P0A9V1	P0A9V1		lptB		5.83875e+06	5.91222e+06	5.86655e+06	5.96197e+06	5.9892e+06	6.14225e+06
P0A9W0	P0A9W0		ulaR		1.00209e+06	1.31873e+06	1.30774e+06	1.09003e+06	1.40367e+06	1.09696e+06
P0A9W3	P0A9W3		yjjK		9.78886e+06	9.8892e+06	9.24773e+06	1.00384e+07	9.53884e+06	9.3716e+06
P0A9W6	P0A9W6		yrbA		7.46762e+06	6.82385e+06	6.23648e+06	7.65397e+06	5.94267e+06	6.00407e+06
P0A9W9	P0A9W9		yrdA		5.4116e+06	5.44094e+06	5.33102e+06	5.41653e+06	5.12844e+06	5.12083e+06
P0A9X4	P0A9X4		mreB		8.97688e+06	9.05982e+06	8.7671e+06	9.16751e+06	8.69851e+06	8.6613e+06
P0A9X9	P0A9X9		cspA		2.92053e+07	2.80272e+07	3.17239e+07	2.99673e+07	3.17388e+07	3.23278e+07
P0A9Y6	P0A9Y6		cspC		1.69028e+08	1.7711e+08	1.88731e+08	1.85757e+08	1.94953e+08	1.9126e+08
P0A9Z1	P0A9Z1		glnB		1.91083e+07	1.8014e+07	1.80001e+07	1.90318e+07	1.78092e+07	1.77134e+07
P0AA04	P0AA04		ptsH		5.19137e+07	5.24017e+07	5.75644e+07	5.65405e+07	6.1763e+07	5.9322e+07
P0AA10	P0AA10		rplM		6.34677e+07	6.12468e+07	5.97708e+07	6.18356e+07	6.13597e+07	6.33164e+07
P0AA16	P0AA16		ompR		9.07831e+06	9.3079e+06	9.05783e+06	9.55432e+06	8.92029e+06	9.02313e+06
P0AA25	P0AA25		trxA		2.87723e+07	2.93822e+07	2.71796e+07	2.89416e+07	2.78795e+07	2.80486e+07
P0AA31	P0AA31		yedF		3.82144e+06	3.55072e+06	3.55554e+06	3.87738e+06	3.80666e+06	3.54426e+06
P0AA39	P0AA39		rluC		1.34918e+06	1.27316e+06	1.33857e+06	1.31638e+06	1.18109e+06	1.29264e+06
P0AA41	P0AA41		truC		359422	330560	200267	360378	305400	307753
P0AA43	P0AA43		rsuA		5.22729e+06	5.35283e+06	5.1424e+06	5.1328e+06	5.00359e+06	5.22767e+06
P0AA53	P0AA53		qmcA		1.62532e+06	1.91095e+06	1.75645e+06	1.70138e+06	1.80883e+06	1.89555e+06
P0AA86	P0AA86		dsbE		1.15333e+06	1.29894e+06	1.26417e+06	1.20383e+06	1.22599e+06	1.29167e+06
P0AA91	P0AA91		yeaY		1.47659e+06	1.35793e+06	1.54894e+06	1.34287e+06	1.44207e+06	1.57199e+06
P0AA93	P0AA93		ypdA		330916	438113	313165	351588	319471	231389
P0AA95	P0AA95		yacC		1.1608e+06	1.01673e+06	1.15321e+06	1.0234e+06	1.1282e+06	1.11476e+06
P0AA97	P0AA97		yaeQ		749691	868128	789260	927906	819636	800686
P0AAA1	P0AAA1		yagU		6.40356e+06	5.88747e+06	5.78278e+06	6.39255e+06	6.19049e+06	6.25473e+06
P0AAB4	P0AAB4		ubiD		2.15996e+06	1.95293e+06	1.97702e+06	2.0993e+06	1.87521e+06	2.19953e+06
P0AAB6	P0AAB6		galF		1.38203e+07	1.3548e+07	1.22078e+07	1.39399e+07	1.16502e+07	1.20799e+07
P0AAB8	P0AAB8		uspD		2.12405e+06	2.01057e+06	1.95563e+06	2.05e+06	2.00019e+06	2.24577e+06
P0AAC0	P0AAC0		uspE		4.1699e+06	4.37039e+06	4.17098e+06	4.22963e+06	4.25574e+06	4.16038e+06
P0AAC8	P0AAC8		iscA		6.7474e+06	6.66197e+06	6.47803e+06	6.73901e+06	6.66595e+06	6.42907e+06
P0AAD6	P0AAD6		sdaC		147578	174169		123159	85013.1	66725.8
P0AAF6	P0AAF6		artP		939826	655836	886791	941760	873739	891387
P0AAG3	P0AAG3		gltL		409773	364604	434343	413592	497628	333391
P0AAH0	P0AAH0		pstB		870188	891657	901327	879517	828468	938154
P0AAH8	P0AAH8		sapF		586569	669452	669271	579202	526013	459695
P0AAI3	P0AAI3		ftsH		1.92872e+07	1.92042e+07	1.91453e+07	1.94209e+07	1.92842e+07	1.92251e+07
P0AAI5	P0AAI5		fabF		4.66491e+07	4.52525e+07	4.47305e+07	4.75555e+07	4.54765e+07	4.44884e+07
P0AAI9	P0AAI9		fabD		9.85286e+06	9.37126e+06	1.02286e+07	1.01112e+07	1.06834e+07	1.04977e+07
P0AAJ3	P0AAJ3		fdnH		4.5081e+06	4.59285e+06	4.49041e+06	4.68769e+06	4.57313e+06	4.40969e+06
P0AAJ5	P0AAJ5		fdoH		3.76379e+06	3.86868e+06	3.65162e+06	3.87278e+06	3.9234e+06	3.83097e+06
P0AAJ8	P0AAJ8		hybA		2.04003e+06	1.87855e+06	1.93228e+06	1.92548e+06	1.86585e+06	1.94189e+06
P0AAK1	P0AAK1		hycB		1.75975e+06	1.7895e+06	1.67013e+06	1.72021e+06	1.6447e+06	1.67951e+06
P0AAL3	P0AAL3		napG		510377	525101	626559	442823	572012	628368
P0AAN1	P0AAN1		hybE		872826	965985	1.24007e+06	1.09698e+06	1.20685e+06	1.22744e+06
P0AAN3	P0AAN3		hypB		4.65697e+06	4.65648e+06	4.49811e+06	4.56655e+06	4.45806e+06	4.49407e+06
P0AAN5	P0AAN5		yaiA		1.38258e+06	1.46586e+06	1.08198e+06	1.48797e+06	1.26005e+06	1.12835e+06
P0AAN9	P0AAN9		iraP		479900	408033	475039	496277	426287	708384
P0AAP3	P0AAP3		frmR		3.61614e+06	3.59644e+06	3.55999e+06	3.52849e+06	3.39417e+06	3.41959e+06
P0AAQ2	P0AAQ2		yajD		4.64325e+06	4.82307e+06	5.06264e+06	4.67552e+06	5.00388e+06	5.1242e+06
P0AAR3	P0AAR3		ybaK		2.22292e+06	2.12567e+06	2.26524e+06	2.08327e+06	2.1785e+06	1.87655e+06
P0AAS0	P0AAS0		ylaC		329993	287363	296641	238177	265877	351221
P0AAS7	P0AAS7		ybcJ		3.0814e+06	2.78947e+06	2.73515e+06	2.85699e+06	2.58726e+06	2.90159e+06
P0AAT2	P0AAT2		ybdF		655235	618385	632597	579473	557491	561481
P0AAT4	P0AAT4		mscM		2.07573e+06	2.14724e+06	2.03029e+06	2.0815e+06	2.01271e+06	2.06712e+06
P0AAT6	P0AAT6		rsfS		3.2143e+06	3.24543e+06	2.92487e+06	3.26414e+06	2.7836e+06	2.85743e+06
P0AAT9	P0AAT9		ybeL		7.17597e+06	7.21398e+06	7.57085e+06	7.63282e+06	7.69057e+06	7.14467e+06
P0AAU7	P0AAU7		ybfE		1.35922e+06	1.4853e+06	1.24009e+06	1.34106e+06	1.40748e+06	1.14002e+06
P0AAV4	P0AAV4		ybgJ		3.18268e+06	3.00926e+06	3.35031e+06	3.2573e+06	3.12801e+06	3.06005e+06
P0AAX8	P0AAX8		ybiS		5.23365e+06	5.11061e+06	5.223e+06	5.155e+06	5.1934e+06	5.09723e+06
P0AAZ4	P0AAZ4		rarA		1.17919e+06	1.21035e+06	1.2241e+06	1.05859e+06	1.17157e+06	1.16392e+06
P0AAZ7	P0AAZ7		ycaR		6.3345e+06	6.22512e+06	6.4606e+06	6.34234e+06	6.55594e+06	6.51493e+06
P0AB03	P0AB03		ycbJ		1.80831e+06	1.5519e+06	1.79472e+06	1.89497e+06	1.79171e+06	1.91399e+06
P0AB10	P0AB10		ymbA		902245	1.02649e+06	876203	930921	1.00392e+06	1.03409e+06
P0AB14	P0AB14		yccJ		2.95209e+06	2.8093e+06	2.59966e+06	2.94168e+06	2.54678e+06	2.73036e+06
P0AB18	P0AB18		tusE		1.6891e+06	1.77551e+06	1.6817e+06	1.66299e+06	1.63279e+06	1.52536e+06
P0AB24	P0AB24		efeO		3.83838e+06	3.75832e+06	3.7884e+06	3.84043e+06	3.75279e+06	3.80887e+06
P0AB26	P0AB26		yceB		2.39738e+06	2.28961e+06	2.14714e+06	2.32247e+06	2.28527e+06	2.1539e+06
P0AB28	P0AB28		yceD		8.61277e+06	8.32547e+06	8.81019e+06	8.44156e+06	8.47293e+06	8.49872e+06
P0AB38	P0AB38		lpoB		5.07943e+06	4.89784e+06	4.89757e+06	5.05971e+06	5.01273e+06	5.09621e+06
P0AB43	P0AB43		ycgL		1.4305e+06	1.37517e+06	1.27493e+06	1.43201e+06	1.41117e+06	1.37152e+06
P0AB46	P0AB46		ymgD		2.03019e+06	2.11071e+06	2.01022e+06	2.18574e+06	2.00434e+06	2.07439e+06
P0AB52	P0AB52		ychN		2.4539e+06	2.57654e+06	2.27809e+06	2.68319e+06	2.1971e+06	2.13524e+06
P0AB55	P0AB55		yciI		4.09037e+06	4.39164e+06	3.92656e+06	4.37116e+06	3.60955e+06	3.57998e+06
P0AB58	P0AB58		yciM		501333	343891	531113	453320	454583	358973
P0AB61	P0AB61		yciN		5.09154e+06	4.69467e+06	4.84585e+06	5.04189e+06	4.98884e+06	4.67363e+06
P0AB67	P0AB67		pntB		1.96944e+06	1.91385e+06	1.60783e+06	1.89764e+06	1.60927e+06	1.74514e+06
P0AB71	P0AB71		fbaA		1.27118e+08	1.27311e+08	1.2886e+08	1.2952e+08	1.30321e+08	1.28251e+08
P0AB77	P0AB77		kbl		1.72406e+07	1.69885e+07	1.57914e+07	1.69565e+07	1.59493e+07	1.62456e+07
P0AB80	P0AB80		ilvE		7.41523e+06	7.55914e+06	7.25053e+06	7.51089e+06	7.47725e+06	7.36901e+06
P0AB83	P0AB83		nth		1.32286e+06	1.49851e+06	1.38169e+06	1.36013e+06	1.40103e+06	1.33384e+06
P0AB89	P0AB89		purB		9.33625e+06	9.28974e+06	8.81684e+06	9.18086e+06	8.60212e+06	8.89894e+06
P0AB91	P0AB91		aroG		2.86144e+06	2.99537e+06	2.97363e+06	3.00989e+06	3.0297e+06	3.00185e+06
P0AB96	P0AB96		arsC		692073	751456	561223	657601	456392	484020
