Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P07330	P07330		cheB		1.29722e+06	1.29204e+06	1.24303e+06	1.08484e+06	1.12707e+06	1.2427e+06
P07363	P07363		cheA		1.93446e+06	1.9921e+06	1.83971e+06	1.93213e+06	1.81681e+06	1.76276e+06
P07364	P07364		cheR		124824	126163	164977	70192		
P07395	P07395		pheT		1.65381e+07	1.6604e+07	1.58543e+07	1.5815e+07	1.5978e+07	1.57059e+07
P07604	P07604		tyrR		2.36703e+06	2.42161e+06	2.52432e+06	2.49295e+06	2.47166e+06	2.65352e+06
P07639	P07639		aroB		3.16525e+06	3.08883e+06	3.23799e+06	3.1279e+06	3.00057e+06	2.77636e+06
P07649	P07649		truA		1.87245e+06	1.905e+06	1.84492e+06	1.84573e+06	1.8199e+06	2.09929e+06
P07650	P07650		deoA		6.39789e+06	6.72925e+06	6.37598e+06	6.25527e+06	6.21157e+06	6.3098e+06
P07658	P07658		fdhF		893158	856897	796002	858800	816119	936630
P07762	P07762		glgB		3.20568e+06	3.30118e+06	3.28958e+06	3.16492e+06	3.17984e+06	3.47703e+06
P07813	P07813		leuS		1.52628e+07	1.5436e+07	1.47313e+07	1.48581e+07	1.44195e+07	1.45257e+07
P07821	P07821		fhuC		556622	705844	226187	255689		334976
P07822	P07822		fhuD		347244	368320	378745	389986	345841	288023
P07862	P07862		ddlB		6.02794e+06	6.01021e+06	5.6572e+06	5.54503e+06	5.5846e+06	5.65782e+06
P07913	P07913		tdh		5.42551e+06	5.24625e+06	5.29318e+06	5.40133e+06	5.45648e+06	5.03322e+06
P08178	P08178		purM		2.62875e+06	2.69652e+06	2.3816e+06	2.60151e+06	2.37766e+06	2.25941e+06
P08179	P08179		purN		4.78154e+06	4.77988e+06	4.51306e+06	4.889e+06	4.64259e+06	4.00436e+06
P08189	P08189		fimF		1.04192e+06	1.03634e+06	967903	1.05425e+06	969742	835772
P08190	P08190		fimG		2.53006e+06	2.08418e+06	2.21155e+06	1.99566e+06	2.03089e+06	1.91487e+06
P08191	P08191		fimH		2.80643e+06	2.85611e+06	2.87258e+06	2.75071e+06	2.90231e+06	3.19257e+06
P08192	P08192		folC		4.67348e+06	4.62935e+06	4.64219e+06	4.64344e+06	4.37457e+06	4.7327e+06
P08200	P08200		icd		2.49282e+07	2.41831e+07	2.21998e+07	2.2239e+07	2.13533e+07	2.2053e+07
P08201	P08201		nirB		5.18021e+06	5.09838e+06	4.99451e+06	5.13939e+06	5.21735e+06	5.12431e+06
P08244	P08244		pyrF		9.4444e+06	9.43295e+06	9.6046e+06	9.16587e+06	9.31027e+06	9.49159e+06
P08245	P08245		yciH		817972	739138	805274	810677	854723	671348
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.37481e+06	4.41934e+06	1.79237e+07	1.8105e+07	1.77982e+07	3.91676e+06
P08312	P08312		pheS		1.29496e+07	1.2558e+07	1.20893e+07	1.19454e+07	1.22371e+07	1.16183e+07
P08331	P08331		cpdB		2.79814e+06	2.87045e+06	2.85045e+06	2.74534e+06	2.88994e+06	2.80681e+06
P08337	P08337		mutT		1.10852e+06	1.12777e+06	768658	795264	735180	1.06653e+06
P08373	P08373		murB		1.78157e+06	1.76702e+06	1.75319e+06	1.79464e+06	1.7256e+06	1.83804e+06
P08390	P08390		usg		3.78673e+06	3.8878e+06	3.88784e+06	3.85314e+06	3.86234e+06	3.24651e+06
P08395	P08395		sppA		3.13221e+06	2.92e+06	2.94377e+06	3.16671e+06	3.1057e+06	3.12229e+06
P08506	P08506		dacC		6.14975e+06	6.37032e+06	5.96305e+06	6.19848e+06	6.18635e+06	6.0852e+06
P08622	P08622		dnaJ		5.89305e+06	5.86266e+06	5.68864e+06	5.55414e+06	5.5629e+06	5.76024e+06
P08660	P08660		lysC		2.8766e+06	2.98227e+06	2.95673e+06	2.9409e+06	2.93369e+06	3.264e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.90964e+06	2.81045e+06	1.25908e+07	1.27034e+07	1.29036e+07	3.07054e+06
P08839	P08839		ptsI		3.42133e+07	3.3822e+07	3.41372e+07	3.33771e+07	3.29478e+07	3.28396e+07
P08956	P08956		hsdR		2.10497e+06	2.16439e+06	2.25208e+06	2.2103e+06	2.42885e+06	2.13096e+06
P08957	P08957		hsdM		1.16017e+07	1.1537e+07	1.1646e+07	1.1632e+07	1.15698e+07	1.10945e+07
P09029	P09029		purK		1.27997e+06	1.26389e+06	1.25131e+06	1.25263e+06	1.23076e+06	1.53443e+06
P09030	P09030		xthA		2.59668e+06	2.5935e+06	2.47776e+06	2.39431e+06	2.46517e+06	2.52076e+06
P09053	P09053		avtA		2.57103e+06	2.58333e+06	2.71212e+06	2.5987e+06	2.4774e+06	2.70824e+06
P09126	P09126		hemD		2.05237e+06	2.21339e+06	2.08139e+06	1.95473e+06	2.13405e+06	2.19351e+06
P09127	P09127		hemX		1.15947e+07	1.1212e+07	1.1352e+07	1.16797e+07	1.09211e+07	1.08025e+07
P09147	P09147		galE		9.73177e+06	9.62575e+06	9.11655e+06	9.19936e+06	8.96361e+06	8.76726e+06
P09148	P09148		galT		1.52002e+06	1.45752e+06	1.35878e+06	1.41687e+06	1.41405e+06	1.35983e+06
P09152	P09152		narG		5.29245e+06	5.2607e+06	5.15407e+06	5.06926e+06	5.04287e+06	5.27824e+06
P09155	P09155		rnd		2.14208e+06	2.13158e+06	2.14021e+06	2.04612e+06	1.96762e+06	1.92606e+06
P09158	P09158		speE		7.08026e+06	7.50795e+06	6.83043e+06	7.00182e+06	7.00422e+06	6.77094e+06
P09169	P09169		ompT		1.26784e+07	1.25092e+07	1.11176e+07	1.12402e+07	1.15162e+07	1.16173e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.54172e+06	2.56846e+06	8.19036e+06	8.74153e+06	8.72684e+06	2.85878e+06
P09323	P09323		nagE		986126	1.0315e+06	819028	751759	693253	716376
P09348	P09348		motA		960653	1.00376e+06	943749	881020	999252	1.06512e+06
P09372	P09372		grpE		1.50577e+07	1.5486e+07	1.65044e+07	1.55633e+07	1.53395e+07	1.3191e+07
P09373	P09373		pflB		2.77337e+08	2.79186e+08	2.79671e+08	2.77387e+08	2.7524e+08	2.63799e+08
P09394	P09394		glpQ		5.55175e+06	5.75447e+06	5.75332e+06	5.82189e+06	5.79496e+06	5.75098e+06
P09424	P09424		mtlD		2.05919e+06	2.12863e+06	2.06657e+06	2.09439e+06	2.09395e+06	1.85095e+06
P09546	P09546		putA		1.88188e+06	1.84278e+06	1.67415e+06	1.63883e+06	1.80197e+06	1.85952e+06
P09549	P09549		dedD		1.2634e+06	1.27866e+06	1.45665e+06	1.39839e+06	1.34801e+06	1.38977e+06
P09551	P09551		argT		857907		840270	1.06153e+06		
P09831	P09831		gltB		3.88242e+06	3.95791e+06	3.78519e+06	3.81071e+06	3.81671e+06	3.74144e+06
P09832	P09832		gltD		2.82454e+06	2.77257e+06	2.90511e+06	2.92059e+06	2.85521e+06	2.79544e+06
P0A698	P0A698		uvrA		2.65228e+06	2.66611e+06	2.72988e+06	2.64736e+06	2.67324e+06	2.58524e+06
P0A6A0	P0A6A0		ubiB		1.39686e+06	1.61221e+06	1.62227e+06	1.7399e+06	1.74383e+06	1.6094e+06
P0A6A3	P0A6A3		ackA		1.11536e+08	1.11328e+08	1.07583e+08	1.06733e+08	1.05093e+08	9.7379e+07
P0A6A8	P0A6A8		acpP		1.51438e+08	1.52089e+08	1.26054e+08	1.21523e+08	1.28055e+08	1.47195e+08
P0A6B4	P0A6B4		alr		3.0689e+06	3.21181e+06	3.1228e+06	3.15325e+06	3.06851e+06	2.99449e+06
P0A6B7	P0A6B7		iscS		1.73585e+07	1.70103e+07	1.64307e+07	1.70479e+07	1.64095e+07	1.53797e+07
P0A6C1	P0A6C1		nfo		2.07745e+06	2.16459e+06	2.08356e+06	2.12365e+06	2.06715e+06	2.26714e+06
P0A6D0	P0A6D0		argR		1.36482e+06	1.52177e+06	1.50817e+06	1.37255e+06	1.20626e+06	1.58936e+06
P0A6D3	P0A6D3		aroA		5.0514e+06	5.20951e+06	5.4921e+06	5.58982e+06	5.5045e+06	5.30525e+06
P0A6D7	P0A6D7		aroK		7.66849e+06	7.42244e+06	7.4312e+06	7.51659e+06	7.50904e+06	6.92068e+06
P0A6E1	P0A6E1		aroL		34992.9	63664.4	77138.8	22469.8		37547.2
P0A6E6	P0A6E6		atpC		6.85499e+06	6.64736e+06	6.75066e+06	6.51158e+06	6.38753e+06	6.58187e+06
P0A6E9	P0A6E9		bioD2		5.87107e+06	5.9653e+06	5.81584e+06	5.93906e+06	5.88745e+06	5.86589e+06
P0A6F1	P0A6F1		carA		1.00974e+07	1.01219e+07	1.04704e+07	1.00679e+07	1.03922e+07	9.67762e+06
P0A6F3	P0A6F3		glpK		4.03631e+06	4.04515e+06	3.80344e+06	3.79192e+06	3.80675e+06	3.84604e+06
P0A6F5	P0A6F5		groL		8.41948e+07	8.2991e+07	8.21807e+07	8.26197e+07	8.14789e+07	7.05067e+07
P0A6F9	P0A6F9		groS		1.04386e+08	9.68714e+07	8.29149e+07	8.40876e+07	7.88806e+07	9.18151e+07
P0A6G3	P0A6G3		pncC		3.14682e+06	3.24749e+06	3.21028e+06	3.16879e+06	2.87961e+06	2.9907e+06
P0A6G7	P0A6G7		clpP		2.10056e+07	2.15768e+07	2.2048e+07	2.10346e+07	2.10153e+07	1.89746e+07
P0A6H1	P0A6H1		clpX		1.71846e+07	1.75497e+07	1.66954e+07	1.68932e+07	1.69729e+07	1.69363e+07
P0A6H5	P0A6H5		hslU		2.20602e+07	2.22863e+07	2.218e+07	2.18647e+07	2.19624e+07	2.16742e+07
P0A6H8	P0A6H8		cls		663814	603038	610006	607946	563328	651379
P0A6I0	P0A6I0		cmk		1.03674e+07	1.06209e+07	1.11045e+07	1.07755e+07	1.03284e+07	1.01092e+07
P0A6I3	P0A6I3		coaA		3.45881e+06	3.49407e+06	3.22593e+06	3.18544e+06	3.33802e+06	3.49115e+06
P0A6I6	P0A6I6		coaD		958962	933768	763407	748598	841664	1.00779e+06
P0A6I9	P0A6I9		coaE		3.50828e+06	3.28443e+06	3.06381e+06	3.26813e+06	3.03904e+06	2.97609e+06
P0A6J1	P0A6J1		cysC		1.29305e+06	1.31023e+06	1.27271e+06	1.42936e+06	1.44131e+06	1.3289e+06
P0A6J5	P0A6J5		dadA		1.76515e+06	1.77068e+06	2.07238e+06	1.91883e+06	1.71779e+06	988677
P0A6J8	P0A6J8		ddlA		1.17188e+07	1.16231e+07	1.23382e+07	1.24778e+07	1.2264e+07	1.20336e+07
P0A6K1	P0A6K1		dapF		794401	747740	746930	717320	720665	869912
P0A6K3	P0A6K3		def		9.74148e+06	9.52392e+06	9.39205e+06	9.747e+06	9.75349e+06	9.27292e+06
P0A6K6	P0A6K6		deoB		1.87483e+07	1.86482e+07	1.79151e+07	1.81852e+07	1.83556e+07	1.83115e+07
P0A6L0	P0A6L0		deoC		9.55617e+06	9.70816e+06	9.87905e+06	9.7628e+06	9.6574e+06	8.60858e+06
P0A6L2	P0A6L2		dapA		2.73956e+07	2.78697e+07	2.7729e+07	2.75524e+07	2.72184e+07	2.59993e+07
P0A6L4	P0A6L4		nanA		575418	581876	429627	466436	570716	640650
P0A6L7	P0A6L7		uxaB		1.77775e+06	1.82818e+06	1.62461e+06	1.57241e+06	2.0338e+06	1.74789e+06
P0A6L9	P0A6L9		hscB		5.35484e+06	5.43353e+06	4.96542e+06	5.29681e+06	5.39871e+06	5.11754e+06
P0A6M4	P0A6M4		dtd		2.10582e+06	2.22699e+06	2.41731e+06	2.11188e+06	2.29541e+06	1.77128e+06
P0A6M8	P0A6M8		fusA		1.26907e+08	1.26446e+08	1.24068e+08	1.22622e+08	1.21839e+08	1.18134e+08
P0A6N4	P0A6N4		efp		7.0345e+07	7.713e+07	7.23086e+07	7.15176e+07	7.09684e+07	8.00593e+07
P0A6N8	P0A6N8		yeiP		1.48117e+07	1.44096e+07	1.46336e+07	1.50211e+07	1.50797e+07	1.45709e+07
P0A6P1	P0A6P1		tsf		1.77141e+08	1.78424e+08	1.68674e+08	1.66849e+08	1.6913e+08	1.69628e+08
P0A6P5	P0A6P5		der		4.07082e+06	4.29172e+06	4.47306e+06	4.61689e+06	4.59766e+06	4.25247e+06
P0A6P7	P0A6P7		engB		6.52809e+06	6.45647e+06	6.58043e+06	6.37274e+06	6.50116e+06	6.21443e+06
P0A6P9	P0A6P9		eno		1.42403e+08	1.42047e+08	1.3339e+08	1.35711e+08	1.34207e+08	1.33935e+08
P0A6Q3	P0A6Q3		fabA		1.4899e+07	1.5056e+07	1.38629e+07	1.41025e+07	1.33776e+07	1.44996e+07
P0A6Q6	P0A6Q6		fabZ		2.48924e+07	2.61826e+07	2.70487e+07	2.7522e+07	2.7541e+07	2.64523e+07
P0A6R0	P0A6R0		fabH		1.69488e+07	1.66298e+07	1.67281e+07	1.72763e+07	1.67676e+07	1.64103e+07
P0A6R3	P0A6R3		fis		5.50818e+06	5.26463e+06	5.69139e+06	5.7009e+06	5.30142e+06	4.85153e+06
P0A6S0	P0A6S0		flgH		1.84988e+06	1.87979e+06	1.79748e+06	1.90474e+06	1.83335e+06	1.82153e+06
P0A6S5	P0A6S5		ftsB		863929			564732	599098	401783
P0A6S7	P0A6S7		gpsA		4.89915e+06	4.89195e+06	4.97305e+06	4.94838e+06	5.06318e+06	5.30771e+06
P0A6T1	P0A6T1		pgi		4.49038e+07	4.55434e+07	4.40952e+07	4.47959e+07	4.36808e+07	3.91413e+07
P0A6T3	P0A6T3		galK		5.75132e+06	5.80283e+06	5.64404e+06	5.59256e+06	5.5395e+06	5.59114e+06
P0A6T5	P0A6T5		folE		3.84492e+06	4.05304e+06	3.92332e+06	4.12176e+06	3.79389e+06	3.83015e+06
P0A6T9	P0A6T9		gcvH		1.85069e+06	1.83498e+06	1.79534e+06	1.77038e+06	1.94918e+06	2.05973e+06
P0A6U3	P0A6U3		mnmG		6.30645e+06	6.25005e+06	6.15246e+06	6.1872e+06	6.05735e+06	6.50585e+06
P0A6U5	P0A6U5		rsmG		5.67411e+06	5.20947e+06	5.36197e+06	5.62496e+06	5.63149e+06	5.15403e+06
P0A6U8	P0A6U8		glgA		2.99934e+06	2.95396e+06	3.04637e+06	3.03487e+06	2.95416e+06	2.98193e+06
P0A6V1	P0A6V1		glgC		7.13637e+06	7.24745e+06	7.11645e+06	7.19684e+06	7.18393e+06	7.17038e+06
P0A6V8	P0A6V8		glk		9.14088e+06	9.12362e+06	9.89736e+06	9.61534e+06	9.8086e+06	9.79884e+06
P0A6W0	P0A6W0		glsA2		2.64234e+06	2.51756e+06	2.11139e+06	2.10144e+06	2.0611e+06	2.1596e+06
P0A6W3	P0A6W3		mraY		1.36389e+06	1.357e+06	1.19837e+06	1.32402e+06	1.24373e+06	1.30566e+06
P0A6W5	P0A6W5		greA		2.36366e+07	2.43534e+07	2.43391e+07	2.41431e+07	2.33615e+07	2.36166e+07
P0A6W9	P0A6W9		gshA		5.59215e+06	5.85475e+06	5.30241e+06	5.35026e+06	5.54491e+06	5.74573e+06
P0A6X1	P0A6X1		hemA		820750	1.06521e+06	940537	903639	1.10003e+06	851376
P0A6X3	P0A6X3		hfq		993781	945609	977518	1.17326e+06	1.02687e+06	694940
P0A6X7	P0A6X7		ihfA		1.21936e+07	1.22796e+07	1.21877e+07	1.20521e+07	1.2905e+07	1.22492e+07
P0A6Y1	P0A6Y1		ihfB		9.5287e+06	9.1418e+06	7.99446e+06	9.00583e+06	8.7478e+06	8.86289e+06
P0A6Y5	P0A6Y5		hslO		6.87581e+06	6.95667e+06	7.02076e+06	6.99911e+06	7.01595e+06	7.36966e+06
P0A6Y8	P0A6Y8		dnaK		4.06414e+07	4.10961e+07	4.02232e+07	4.00816e+07	3.98327e+07	3.75066e+07
P0A6Z1	P0A6Z1		hscA		4.85263e+06	5.00065e+06	4.70518e+06	4.74263e+06	4.78426e+06	4.9053e+06
P0A6Z3	P0A6Z3		htpG		2.83774e+07	2.7817e+07	2.79289e+07	2.72933e+07	2.79648e+07	2.66628e+07
P0A6Z6	P0A6Z6		nikR		1.28331e+06	1.36184e+06	1.13047e+06	1.19145e+06	1.23556e+06	1.09053e+06
P0A705	P0A705		infB		1.94366e+07	1.92717e+07	1.94858e+07	1.91674e+07	1.97881e+07	1.79614e+07
P0A707	P0A707		infC		5.54325e+07	5.55939e+07	5.34234e+07	5.37432e+07	4.88622e+07	5.08384e+07
P0A715	P0A715		kdsA		2.18971e+07	2.23154e+07	2.34297e+07	2.335e+07	2.32013e+07	1.9541e+07
P0A717	P0A717		prs		3.70113e+07	3.74495e+07	3.78825e+07	3.73981e+07	3.79948e+07	3.34937e+07
P0A720	P0A720		tmk		2.52925e+06	2.70797e+06	2.71414e+06	2.80542e+06	2.98993e+06	2.56573e+06
P0A722	P0A722		lpxA		8.43282e+06	8.04957e+06	8.08834e+06	7.87842e+06	8.18029e+06	7.91326e+06
P0A729	P0A729		yceF		2.43254e+06	2.27204e+06	2.21355e+06	2.32907e+06	2.29803e+06	2.27223e+06
P0A731	P0A731		mgsA		3.52569e+06	3.64555e+06	3.32469e+06	3.38169e+06	3.38013e+06	2.91442e+06
P0A734	P0A734		minE		3.40376e+07	3.47982e+07	3.25635e+07	3.28691e+07	3.21142e+07	3.21452e+07
P0A738	P0A738		moaC		1.89829e+06	1.73938e+06	1.88763e+06	1.91185e+06	1.89386e+06	1.64429e+06
P0A744	P0A744		msrA		6.67e+06	6.72006e+06	6.66993e+06	7.0571e+06	6.81769e+06	7.01444e+06
P0A746	P0A746		msrB		1.02374e+06	964882	971819	966841	873385	892051
P0A749	P0A749		murA		1.25413e+07	1.29267e+07	1.20723e+07	1.2701e+07	1.30623e+07	1.24071e+07
P0A752	P0A752		nadD		613622	589895	583450	594590	485400	271907
P0A759	P0A759		nagB		4.34746e+06	4.1674e+06	4.82487e+06	4.72185e+06	4.64472e+06	4.97112e+06
P0A763	P0A763		ndk		1.35863e+07	1.39043e+07	1.23767e+07	1.30539e+07	1.29831e+07	1.38776e+07
P0A776	P0A776		rppH		339030	468974	347235	531410	486788	501941
P0A780	P0A780		nusB		1.27e+07	1.30973e+07	1.30299e+07	1.30208e+07	1.30626e+07	1.2527e+07
P0A784	P0A784		orn		2.87856e+06	2.83773e+06	2.72009e+06	2.81701e+06	2.50697e+06	2.67214e+06
P0A786	P0A786		pyrB		2.39775e+06	2.33381e+06	2.45019e+06	2.39018e+06	2.55484e+06	2.25493e+06
P0A790	P0A790		panD		7.92626e+06	7.53043e+06	6.67857e+06	7.82635e+06	7.41184e+06	7.68766e+06
P0A794	P0A794		pdxJ		7.12372e+06	7.21198e+06	7.03811e+06	7.20624e+06	6.98217e+06	6.45085e+06
P0A796	P0A796		pfkA		2.20021e+07	2.19723e+07	2.25552e+07	2.20676e+07	2.19515e+07	1.84418e+07
P0A799	P0A799		pgk		1.64625e+08	1.66897e+08	1.624e+08	1.61577e+08	1.59947e+08	1.57016e+08
P0A7A2	P0A7A2		gpmB		3.42302e+06	3.50661e+06	3.05911e+06	3.25819e+06	3.3997e+06	2.72975e+06
P0A7A5	P0A7A5		pcm		826090	847231	732974	701345	711239	758221
P0A7A7	P0A7A7		plsB		2.53257e+06	2.47243e+06	2.5268e+06	2.61974e+06	2.49657e+06	2.53885e+06
P0A7A9	P0A7A9		ppa		9.00907e+07	8.97805e+07	8.53158e+07	8.81002e+07	8.12955e+07	8.34817e+07
P0A7B1	P0A7B1		ppk		1.43898e+06	1.50031e+06	1.35209e+06	1.27799e+06	1.33938e+06	1.42638e+06
P0A7B5	P0A7B5		proB		4.47533e+06	4.44958e+06	4.43595e+06	4.57707e+06	4.67602e+06	4.47192e+06
P0A7B8	P0A7B8		hslV		1.69529e+07	1.6592e+07	1.70532e+07	1.29983e+07	1.47291e+07	1.11219e+07
P0A7C2	P0A7C2		lexA		4.36564e+06	4.44206e+06	4.58595e+06	4.41754e+06	4.55328e+06	3.90963e+06
P0A7C6	P0A7C6		pepE		5.16114e+06	5.04411e+06	5.13126e+06	5.03587e+06	5.08391e+06	5.15574e+06
P0A7D1	P0A7D1		pth		3.54225e+06	3.54048e+06	3.46448e+06	3.4682e+06	3.47129e+06	3.49768e+06
P0A7D4	P0A7D4		purA		3.69548e+07	3.6528e+07	3.62355e+07	3.69785e+07	3.66232e+07	3.50772e+07
P0A7D7	P0A7D7		purC		7.12428e+06	7.29418e+06	7.05576e+06	7.14371e+06	7.3173e+06	6.44545e+06
P0A7E1	P0A7E1		pyrD		7.05443e+06	7.15472e+06	7.8433e+06	7.52997e+06	7.53536e+06	7.32752e+06
P0A7E3	P0A7E3		pyrE		4.74223e+06	4.79984e+06	4.99586e+06	4.8208e+06	4.81725e+06	4.63206e+06
P0A7E5	P0A7E5		pyrG		1.5823e+07	1.56616e+07	1.55142e+07	1.53083e+07	1.5658e+07	1.58355e+07
P0A7E9	P0A7E9		pyrH		7.79834e+06	7.38451e+06	7.83215e+06	7.70833e+06	7.73564e+06	7.09522e+06
P0A7F3	P0A7F3		pyrI		2.3499e+06	2.37947e+06	2.46101e+06	2.498e+06	2.50816e+06	2.13235e+06
P0A7F6	P0A7F6		speD		1.95698e+06	1.91833e+06	1.69038e+06	1.70462e+06	1.84386e+06	1.95278e+06
P0A7F9	P0A7F9		queA		3.87165e+06	3.94628e+06	4.43563e+06	4.15457e+06	3.78288e+06	5.1938e+06
P0A7G2	P0A7G2		rbfA		2.12031e+07	1.98522e+07	1.78583e+07	1.89586e+07	1.84873e+07	1.79622e+07
P0A7G6	P0A7G6		recA		1.05896e+07	1.05502e+07	1.11639e+07	1.0991e+07	1.06889e+07	9.94982e+06
P0A7H6	P0A7H6		recR		797728	748405	874694	864559	789089	674660
P0A7I0	P0A7I0		prfA		3.9577e+06	3.96912e+06	4.1145e+06	4.21774e+06	4.21776e+06	3.73405e+06
P0A7I4	P0A7I4		prfC		5.26272e+06	5.1895e+06	5.049e+06	5.04659e+06	5.0393e+06	5.24742e+06
P0A7I7	P0A7I7		ribA		9.53377e+06	9.54507e+06	8.4758e+06	8.48596e+06	8.80811e+06	9.30426e+06
P0A7J0	P0A7J0		ribB		1.42107e+07	1.38615e+07	1.2852e+07	1.29036e+07	1.27115e+07	1.42069e+07
P0A7J3	P0A7J3		rplJ		4.84515e+08	4.87847e+08	5.1402e+08	5.11109e+08	5.12228e+08	4.50118e+08
P0A7J7	P0A7J7		rplK		1.40363e+08	1.43138e+08	1.41377e+08	1.44263e+08	1.49371e+08	1.2509e+08
P0A7K2	P0A7K2		rplL		2.09587e+08	2.07912e+08	2.05273e+08	2.11001e+08	2.10417e+08	2.00458e+08
P0A7K6	P0A7K6		rplS		7.09864e+07	7.18684e+07	6.70924e+07	6.72639e+07	6.66151e+07	6.39178e+07
P0A7L0	P0A7L0		rplA		1.62724e+08	1.64962e+08	1.50233e+08	1.51376e+08	1.51779e+08	1.48729e+08
P0A7L3	P0A7L3		rplT		4.31096e+07	4.35103e+07	4.23091e+07	4.15346e+07	4.15688e+07	4.55762e+07
P0A7L8	P0A7L8		rpmA		1.24362e+08	1.26079e+08	1.2907e+08	1.33991e+08	1.32464e+08	1.13293e+08
P0A7M2	P0A7M2		rpmB		7.19744e+07	7.35159e+07	7.76317e+07	7.6848e+07	7.46739e+07	6.71565e+07
P0A7M6	P0A7M6		rpmC		2.15293e+07	2.2332e+07	2.27571e+07	2.3839e+07	2.51021e+07	2.35749e+07
P0A7M9	P0A7M9		rpmE		4.67482e+07	4.65982e+07	4.44558e+07	4.55446e+07	4.33655e+07	3.89324e+07
P0A7N4	P0A7N4		rpmF		4.23122e+07	4.39531e+07	3.81721e+07	3.75652e+07	3.86154e+07	3.61055e+07
P0A7N9	P0A7N9		rpmG		9.0326e+07	8.89127e+07	8.49774e+07	7.46395e+07	8.36672e+07	8.30777e+07
P0A7P5	P0A7P5		rpmH		2.67435e+07	2.78189e+07	2.60828e+07	2.71346e+07	2.65174e+07	2.22242e+07
P0A7Q1	P0A7Q1		rpmI		6.31369e+06	6.95257e+06	8.00844e+06	7.56102e+06	7.07028e+06	7.7985e+06
P0A7R1	P0A7R1		rplI		4.00667e+08	4.17526e+08	3.92191e+08	3.9002e+08	3.94125e+08	4.01088e+08
P0A7R5	P0A7R5		rpsJ		1.72074e+08	1.71938e+08	1.62439e+08	1.59806e+08	1.6065e+08	1.63899e+08
P0A7R9	P0A7R9		rpsK		1.00917e+08	1.02349e+08	9.89316e+07	9.83044e+07	9.91518e+07	7.62516e+07
P0A7S3	P0A7S3		rpsL		7.03608e+07	6.7881e+07	6.26977e+07	5.91829e+07	6.21579e+07	6.73612e+07
P0A7S9	P0A7S9		rpsM		3.78324e+07	3.73808e+07	3.84389e+07	3.88499e+07	3.71519e+07	3.51901e+07
P0A7T3	P0A7T3		rpsP		5.21044e+07	5.33887e+07	4.90979e+07	4.78719e+07	4.69889e+07	4.38171e+07
P0A7T7	P0A7T7		rpsR		3.14976e+07	3.21462e+07	3.02648e+07	3.24659e+07	3.21326e+07	3.21763e+07
P0A7U3	P0A7U3		rpsS		8.07748e+07	8.0141e+07	7.6217e+07	7.33636e+07	7.04034e+07	6.66124e+07
P0A7U7	P0A7U7		rpsT		3.06637e+07	2.9524e+07	2.89206e+07	2.9628e+07	2.98311e+07	2.30983e+07
P0A7V0	P0A7V0		rpsB		1.40585e+08	1.42161e+08	1.39865e+08	1.44803e+08	1.39511e+08	1.35895e+08
P0A7V3	P0A7V3		rpsC		9.53118e+07	9.43753e+07	9.34364e+07	9.30796e+07	9.30917e+07	7.9501e+07
P0A7V8	P0A7V8		rpsD		1.96307e+08	1.96269e+08	1.92378e+08	1.9634e+08	1.96208e+08	1.74828e+08
P0A7W1	P0A7W1		rpsE		1.89371e+08	1.87591e+08	1.74312e+08	1.77324e+08	1.79245e+08	1.66845e+08
P0A7W7	P0A7W7		rpsH		5.01298e+07	4.85962e+07	4.86452e+07	4.97009e+07	4.86353e+07	4.50661e+07
P0A7X3	P0A7X3		rpsI		7.40304e+07	7.23407e+07	7.05685e+07	6.96996e+07	6.95655e+07	6.37267e+07
P0A7X6	P0A7X6		rimM		6.1505e+06	6.17022e+06	6.06245e+06	6.26272e+06	6.14701e+06	5.52949e+06
P0A7Y0	P0A7Y0		rnc		9.60873e+06	9.80652e+06	9.54087e+06	9.44714e+06	9.53708e+06	9.58152e+06
P0A7Y8	P0A7Y8		rnpA		1.75345e+06	1.86595e+06	1.95423e+06	1.82424e+06	1.87836e+06	1.88e+06
