Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3	975582	1.05912e+06	1.15974e+06	947061	872596	952677
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	18	18	8.13972e+07	8.2028e+07	8.30346e+07	8.0925e+07	8.33265e+07	8.00792e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14	7.08978e+07	7.13017e+07	7.35225e+07	7.10997e+07	7.25883e+07	7.35413e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.21786e+07	4.16031e+07	4.15087e+07	4.0072e+07	4.20994e+07	4.10507e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24	7.89465e+07	8.12407e+07	7.92819e+07	8.18816e+07	8.56733e+07	8.19288e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.52108e+08	2.79958e+08	2.43046e+08	2.71588e+08	2.749e+08	2.56238e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.21927e+07	2.08946e+07	2.14041e+07	2.05918e+07	2.04742e+07	2.07672e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	18	18	9.93264e+06	9.38602e+06	1.00862e+07	9.66072e+06	8.93268e+06	9.84522e+06
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	4.76833e+07	4.8409e+07	4.68416e+07	4.78331e+07	4.91958e+07	4.63821e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	512258	589394	565153	544880	611255	781461
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	11	11	1.28253e+07	1.34925e+07	1.33212e+07	1.2992e+07	1.27953e+07	1.31338e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	15	15	4.10687e+07	4.10746e+07	4.17234e+07	4.25343e+07	4.20415e+07	3.99039e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.25975e+07	3.13531e+07	3.24972e+07	3.27074e+07	3.17692e+07	3.2695e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	8.23935e+06	7.97983e+06	8.24517e+06	8.20513e+06	8.21091e+06	8.35041e+06
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.66351e+06	8.6296e+06	9.40337e+06	9.12474e+06	9.5142e+06	9.44248e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.0465e+07	2.12809e+07	2.06256e+07	2.15706e+07	2.09251e+07	1.97694e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.70546e+08	1.70253e+08	1.73596e+08	1.72157e+08	1.74049e+08	1.72761e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.30037e+07	2.37301e+07	2.1925e+07	2.39635e+07	2.31163e+07	2.16947e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24	2.07873e+08	2.02287e+08	2.01036e+08	2.02336e+08	2.03769e+08	2.01766e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2	2.33561e+06		2.94516e+06	2.52382e+06	4.21742e+06	2.99502e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	1.81621e+06	1.51117e+06	1.35587e+06	1.69987e+06	1.74528e+06	1.48707e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.91514e+06	1.97081e+06	1.77751e+06	1.27635e+06	1.80125e+06	1.25316e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	4	4	7.86234e+06	7.56807e+06	8.06468e+06	7.57802e+06	7.4658e+06	8.10185e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.63453e+07	2.62164e+07	2.64595e+07	2.59218e+07	2.53066e+07	2.68898e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	1	1	172521			162085		
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.34737e+08	4.7726e+08	4.23112e+08	4.81184e+08	4.97515e+08	4.51269e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	6.14436e+06	5.8096e+06	6.32812e+06	5.91863e+06	5.64816e+06	6.65031e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	4	4	5.54241e+06	6.31647e+06	5.53419e+06	6.01153e+06	6.34747e+06	5.77519e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5	2.46984e+07	2.66772e+07	2.57265e+07	2.53812e+07	2.84086e+07	2.70894e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1		1.10935e+07	1.08485e+07	1.08343e+07	8.38444e+06	9.46862e+06
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.16399e+08	3.43317e+08	3.2114e+08	3.22863e+08	3.3147e+08	3.39323e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	5	5	3.79171e+06	4.12458e+06	3.81671e+06	4.17914e+06	4.46861e+06	4.12504e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.19015e+08	4.15379e+08	4.0777e+08	4.15619e+08	4.19215e+08	4.18697e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.6949e+07	2.78945e+07	2.5955e+07	2.90419e+07	2.97691e+07	2.61962e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.32724e+08	1.36497e+08	1.33288e+08	1.34137e+08	1.36299e+08	1.29724e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.13112e+07	8.4335e+07	8.27888e+07	8.73134e+07	8.30974e+07	7.91872e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	6.8476e+07	6.96706e+07	6.79037e+07	6.94439e+07	6.80246e+07	6.6152e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.05869e+07	1.08782e+07	1.00032e+07	1.06401e+07	1.10855e+07	1.00318e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.50231e+07	1.46299e+07	1.56368e+07	1.39137e+07	1.4195e+07	1.55243e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.40558e+07	2.4204e+07	2.61668e+07	2.38285e+07	2.46667e+07	2.56947e+07
P0ABW9	FLGB_ECOLI	flgB	Flagellar basal body rod protein FlgB	1	1		331860		316808		
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.81492e+06	1.81042e+06	1.94217e+06	1.54548e+06	1.71975e+06	1.51883e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	4.74019e+06	4.40236e+06	4.32454e+06	4.74428e+06	4.98266e+06	5.48958e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	7.57769e+06	8.00729e+06	8.5034e+06	7.91322e+06	8.69883e+06	8.39376e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	9.78701e+06	9.45018e+06	9.3686e+06	8.83328e+06	9.43958e+06	9.52825e+06
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2	2.6363e+07	2.5808e+07	2.8948e+07	2.66798e+07	2.65507e+07	2.8185e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	5.89139e+07	6.3032e+07	5.84164e+07	6.20022e+07	6.40259e+07	5.95196e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	8.86798e+07	9.12076e+07	9.00376e+07	9.20275e+07	9.34993e+07	8.62757e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.35093e+07	2.37491e+07	2.36618e+07	2.36031e+07	2.40984e+07	2.34596e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1			838333	446238	673189	645420
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	4	4	2.13106e+07	2.0314e+07	2.08951e+07	2.01427e+07	2.02731e+07	2.11586e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	500550	573149	643188	659448	737273	650886
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	9	9	9.62661e+06	1.0534e+07	9.96714e+06	9.69706e+06	1.00362e+07	1.01513e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.21716e+07	1.25188e+07	1.21182e+07	1.31389e+07	1.27833e+07	1.26194e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	5.9806e+08	6.17748e+08	5.92381e+08	6.07527e+08	6.17301e+08	5.89848e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14	2.16744e+07	2.19717e+07	2.2136e+07	2.21878e+07	2.21704e+07	2.15381e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.08692e+07	8.64873e+07	8.22061e+07	8.50223e+07	8.85446e+07	8.28687e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	8.66738e+06	9.07269e+06	8.32147e+06	8.44638e+06	7.66381e+06	8.19719e+06
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	4.89071e+07	4.6868e+07	4.90522e+07	4.72021e+07	4.74598e+07	4.9571e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	9	9	4.8804e+07	5.10252e+07	4.80177e+07	5.07848e+07	5.0672e+07	4.95073e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.33235e+08	1.39361e+08	1.42681e+08	1.40888e+08	1.36605e+08	1.3582e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.55445e+08	1.60026e+08	1.56991e+08	1.58493e+08	1.55347e+08	1.5938e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6	2.76869e+06	2.86333e+06	2.55862e+06	2.72017e+06	2.7452e+06	2.63513e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	3.15838e+06	4.71874e+06	3.07918e+06	4.73501e+06		3.7899e+06
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.10659e+06	2.08416e+06	2.33691e+06	2.15844e+06	2.30904e+06	2.12891e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	11	11	8.27753e+06	7.46175e+06	8.66496e+06	7.32947e+06	7.36178e+06	8.25745e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	4.89346e+07	5.06765e+07	5.0438e+07	5.01401e+07	5.78109e+07	5.68211e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1	3.82835e+06	3.74347e+06	5.35444e+06	3.72998e+06		4.86586e+06
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	3.36053e+06	4.46374e+06	4.48575e+06	4.01101e+06	2.45374e+06	3.7382e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12	1.96041e+08	1.95037e+08	1.93339e+08	1.93735e+08	1.92607e+08	1.91198e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	9	9	1.9562e+07	2.0427e+07	2.00684e+07	1.99039e+07	2.064e+07	2.02017e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	15	15	6.53336e+06	7.61041e+06	6.76974e+06	7.19491e+06	7.6238e+06	6.26907e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	12	12	6.35985e+07	6.74142e+07	6.70686e+07	6.79888e+07	6.87294e+07	6.48758e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	7.26385e+06	6.64976e+06	6.61587e+06	6.68715e+06	6.42198e+06	6.69292e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	1.85489e+07	1.86356e+07	1.91395e+07	1.85592e+07	1.83963e+07	1.83032e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	1	1				7.88265e+06		
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	5.70475e+07	5.71712e+07	5.70612e+07	5.85493e+07	6.05134e+07	5.61402e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	15	15	6.90202e+07	7.17773e+07	7.19872e+07	7.17659e+07	6.97615e+07	6.91467e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	9.75215e+07	9.57056e+07	9.56925e+07	9.71912e+07	8.90986e+07	9.07557e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	21	21	2.18475e+07	2.23971e+07	2.22597e+07	2.13657e+07	2.2637e+07	2.24864e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	6.54262e+07	6.31462e+07	6.55173e+07	6.33491e+07	6.30033e+07	6.35937e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2	2.76205e+07	2.78158e+07	2.52191e+07	2.81499e+07	2.63464e+07	2.67707e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.74994e+07	8.52685e+07	8.51353e+07	8.56562e+07	8.76162e+07	8.39713e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.14895e+09	2.92977e+09	3.19424e+09	2.95633e+09	2.84215e+09	3.03588e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6	3.11031e+08	3.27504e+08	3.13341e+08	3.30173e+08	3.2873e+08	3.03542e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	9.35268e+08	1.07355e+09	9.21688e+08	9.75321e+08	1.07095e+09	9.24112e+08
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.50486e+08	1.61299e+08	1.47256e+08	1.63335e+08	1.65517e+08	1.45681e+08
P0ACH1	SFSB_ECOLI	sfsB	Sugar fermentation stimulation protein B	1	1	2.90268e+06					2.99819e+06
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7	1.83109e+07	1.77321e+07	1.86808e+07	1.79108e+07	1.74793e+07	1.87949e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1	300298	352373	416171	599881	533672	425886
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	12	12	4.02056e+07	3.88798e+07	3.94965e+07	4.00702e+07	4.10853e+07	3.83374e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	9	9	1.52153e+08	1.55699e+08	1.56508e+08	1.60091e+08	1.59387e+08	1.48298e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	5.18379e+06	5.51447e+06	5.11019e+06	5.05402e+06	6.05322e+06	5.53221e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	3	3	630397	670887	658532	626049	673506	643221
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	7	7	9.4425e+06	9.79976e+06	9.98896e+06	9.71392e+06	9.82156e+06	1.0087e+07
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6	8.69415e+06	7.89453e+06	8.17747e+06	8.33608e+06	7.65159e+06	7.67851e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	5.75196e+06	6.08879e+06	5.95267e+06	6.19663e+06	7.34642e+06	6.31682e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	4	4	7.91608e+06	7.49278e+06	7.38316e+06	7.76721e+06	7.76955e+06	7.31562e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	602979	704634	796204	624132	758688	807265
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5	1.17792e+07	1.31031e+07	1.33104e+07	1.28351e+07	1.41766e+07	1.20489e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	2.97722e+06	3.02861e+06	3.13306e+06	2.89553e+06	2.88539e+06	3.29971e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.40419e+07	1.40125e+07	1.36308e+07	1.38672e+07	1.37905e+07	1.39334e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	2.07248e+07	2.39537e+07	2.43116e+07	2.43027e+07	2.20967e+07	2.25651e+07
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.85433e+07	1.91265e+07	1.90187e+07	1.8611e+07	1.80244e+07	1.81739e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.9367e+07	1.92211e+07	1.96951e+07	1.95961e+07	2.06888e+07	2.06006e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	7.35137e+06	7.01605e+06	6.93381e+06	6.95124e+06	7.43569e+06	7.24201e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.70481e+07	6.52546e+07	6.27947e+07	6.61063e+07	6.76092e+07	6.21217e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.57532e+06	1.65985e+06	1.8029e+06	1.71217e+06	1.54164e+06	1.49927e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	601119	1.13926e+06	1.01429e+06	900765	939988	995652
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	5	5	1.09113e+07	1.02503e+07	1.05873e+07	1.08039e+07	1.10043e+07	1.04916e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	1.16566e+07	1.0479e+07	1.20786e+07	9.5966e+06	9.60729e+06	9.59971e+06
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.85437e+06	2.19918e+06	2.60497e+06	2.44008e+06	2.31678e+06	2.92195e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	2	2	9.27471e+06	1.02674e+07	9.96269e+06	9.98344e+06	1.00284e+07	1.06799e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.46709e+07	4.52942e+07	4.69986e+07	4.5916e+07	4.79287e+07	4.67956e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	12	12	3.8701e+06	3.85906e+06	3.9814e+06	3.72194e+06	4.13261e+06	4.24263e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	2	2	2.03168e+07	2.05429e+07	1.88398e+07	2.04646e+07	2.09924e+07	1.98018e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	6.35294e+06	6.28714e+06	6.01825e+06	6.55225e+06	6.44385e+06	5.96874e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	9	9	2.30732e+07	2.67902e+07	2.41282e+07	2.64877e+07	2.71144e+07	2.45215e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.67177e+06	1.88133e+06	1.8738e+06	2.09184e+06	1.9907e+06	1.7111e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	3.61739e+07	3.36516e+07	3.60659e+07	3.33938e+07	3.20081e+07	3.60724e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	3.63519e+07	3.87369e+07	3.59086e+07	3.5921e+07	4.11055e+07	3.78564e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	2	2	2.67234e+07	2.88169e+07	2.89614e+07	3.10667e+07	3.36564e+07	2.78384e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.43237e+07	3.11516e+07	3.53439e+07	3.15017e+07	3.0474e+07	3.41723e+07
P0AD21	YEJG_ECOLI	yejG	Uncharacterized protein YejG	1	1	129682		143896		156071	
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.43294e+07	1.5058e+07	1.52814e+07	1.55695e+07	1.57071e+07	1.56271e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	4.83199e+08	4.75096e+08	4.75737e+08	4.6417e+08	4.57592e+08	4.65413e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	4	4	5.17664e+06	5.65757e+06	5.85773e+06	4.98247e+06	5.56801e+06	6.78873e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.58225e+06	3.25014e+06	2.95406e+06	3.23078e+06	2.96642e+06	2.73142e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.3816e+07	4.82585e+07	4.36921e+07	4.71676e+07	5.00188e+07	4.55339e+07
P0AD53	YGAC_ECOLI	ygaC	Uncharacterized protein YgaC	2	2		1.99268e+06	2.433e+06		2.36405e+06	2.63308e+06
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	4	4	2.85696e+06	3.32278e+06	3.02034e+06	3.22948e+06	3.28981e+06	2.98527e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	2.10707e+07	2.39709e+07	2.094e+07	2.20664e+07	2.49276e+07	2.24086e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	30	30	3.74831e+08	3.89191e+08	3.65378e+08	3.73166e+08	3.87057e+08	3.55215e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	1.54459e+06	1.97412e+06	2.04525e+06	1.92065e+06	1.96135e+06	1.8949e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2	3.57566e+06	3.16778e+06	3.60926e+06	3.69345e+06	3.33316e+06	3.03915e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	4	4	6.11773e+06	5.51621e+06	5.80161e+06	5.21799e+06	5.08331e+06	5.46026e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.06911e+07	1.99372e+07	2.18502e+07	2.04787e+07	1.95686e+07	2.11846e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	9.93176e+07	9.84171e+07	1.01681e+08	9.98568e+07	9.9302e+07	9.28539e+07
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	5.76068e+07	5.9397e+07	5.669e+07	5.91727e+07	6.27819e+07	5.80381e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.33582e+08	1.34534e+08	1.26888e+08	1.29351e+08	1.40725e+08	1.34223e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3	3.7244e+06	4.40202e+06	4.1673e+06	4.66655e+06	4.81555e+06	3.52947e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	3.57232e+06	3.82888e+06	3.53898e+06	3.6008e+06	3.31203e+06	3.56904e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.47815e+06	2.85735e+06	2.602e+06	2.95053e+06	2.94282e+06	2.65026e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	12	12	1.07788e+07	1.04842e+07	1.04e+07	1.02222e+07	1.11071e+07	1.0348e+07
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	5	5	3.40244e+06	3.543e+06	3.32934e+06	3.48885e+06	3.53053e+06	3.11399e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	14	14	4.41301e+07	4.32458e+07	4.45783e+07	4.37309e+07	4.21108e+07	4.44467e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	7	7	4.95536e+06	5.18941e+06	5.16862e+06	5.14764e+06	4.94988e+06	4.72791e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	16	16	7.58389e+07	7.33511e+07	7.67674e+07	7.32622e+07	7.67292e+07	7.82339e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	19	19	2.20987e+08	2.27698e+08	2.15107e+08	2.26321e+08	2.25097e+08	2.08352e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	4	4	5.00735e+06	5.50741e+06	5.56293e+06	5.30559e+06	5.34272e+06	5.22158e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	2	2	2.49004e+06	2.52261e+06	2.63114e+06	2.51427e+06	2.28486e+06	2.45259e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	3.24027e+07	3.27098e+07	3.09373e+07	3.09927e+07	3.06747e+07	3.25384e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	9.0665e+07	7.93781e+07	8.52236e+07	8.02222e+07	8.33544e+07	8.65314e+07
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	4	4	4.24212e+07	4.64291e+07	4.15793e+07	4.51743e+07	4.27452e+07	4.3521e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2	911913	806682	925324	803235	808974	903693
P0ADM8	YIEE_ECOLI	yieE	Uncharacterized protein YieE	1	1		2.54258e+06				1.64263e+06
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	3.79721e+07	3.55853e+07	3.65283e+07	3.54592e+07	3.6649e+07	3.68598e+07
