Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0A978	P0A978		cspG		3.0257e+06	2.97355e+06	2.91392e+06	2.90836e+06	2.82922e+06	3.0151e+06
P0A988	P0A988		dnaN		4.4175e+06	4.33986e+06	4.40196e+06	4.29006e+06	4.4533e+06	4.40564e+06
P0A991	P0A991		fbaB		8.72535e+06	9.18151e+06	8.96611e+06	9.03396e+06	8.80587e+06	8.68017e+06
P0A993	P0A993		fbp		9.04562e+06	9.01278e+06	9.07257e+06	8.92557e+06	8.75309e+06	8.9138e+06
P0A996	P0A996		glpC		1.63194e+06	1.58316e+06	1.66437e+06	1.58924e+06	1.68989e+06	1.60897e+06
P0A998	P0A998		ftnA		3.35998e+07	3.37725e+07	3.33921e+07	3.33001e+07	3.14813e+07	3.17013e+07
P0A9A6	P0A9A6		ftsZ		1.39276e+07	1.40785e+07	1.41924e+07	1.40858e+07	1.39606e+07	1.44244e+07
P0A9A9	P0A9A9		fur		1.39489e+07	1.42167e+07	1.48234e+07	1.38262e+07	1.43649e+07	1.45051e+07
P0A9B2	P0A9B2		gapA		4.4502e+08	4.48984e+08	4.50339e+08	4.42855e+08	4.47649e+08	4.47562e+08
P0A9B6	P0A9B6		epd		1.75049e+06	1.73278e+06	1.78067e+06	1.70734e+06	1.73597e+06	1.77855e+06
P0A9C0	P0A9C0		glpA		2.29915e+06	2.22375e+06	2.27289e+06	2.2796e+06	2.16222e+06	2.31172e+06
P0A9C3	P0A9C3		galM		6.34917e+06	6.30025e+06	6.18758e+06	6.3884e+06	6.07774e+06	6.07942e+06
P0A9C5	P0A9C5		glnA		1.99675e+07	2.08218e+07	2.06516e+07	1.96856e+07	1.99324e+07	2.0752e+07
P0A9C9	P0A9C9		glpX		1.28405e+07	1.2233e+07	1.25257e+07	1.28904e+07	1.32096e+07	1.30046e+07
P0A9D2	P0A9D2		gstA		6.91931e+06	7.6558e+06	7.37341e+06	7.13353e+06	7.20522e+06	7.32805e+06
P0A9D4	P0A9D4		cysE		3.37348e+06	3.38441e+06	3.30736e+06	3.46054e+06	3.46331e+06	3.41619e+06
P0A9D8	P0A9D8		dapD		3.99769e+07	4.04764e+07	4.03861e+07	3.92984e+07	3.97917e+07	4.03937e+07
P0A9E5	P0A9E5		fnr		7.65201e+06	7.69638e+06	7.6164e+06	7.72066e+06	7.87558e+06	7.44509e+06
P0A9F1	P0A9F1		mntR		1.52609e+06	1.53537e+06	1.52087e+06	1.55504e+06	1.30339e+06	1.36548e+06
P0A9F3	P0A9F3		cysB		3.96518e+06	3.96279e+06	3.91102e+06	3.89764e+06	3.95343e+06	3.91647e+06
P0A9G2	P0A9G2		nhaR		1.24868e+06	1.26824e+06	1.32546e+06	1.35054e+06	1.25036e+06	1.22135e+06
P0A9G6	P0A9G6		aceA		7.51555e+06	7.36194e+06	7.5302e+06	7.46675e+06	7.5191e+06	7.50632e+06
P0A9G8	P0A9G8		modE		3.81388e+06	3.88401e+06	3.74717e+06	3.85224e+06	3.61939e+06	3.69818e+06
P0A9H1	P0A9H1		mug		2.05196e+06	2.15137e+06	2.03494e+06	2.09206e+06	2.13127e+06	2.16003e+06
P0A9H3	P0A9H3		cadA		1.01154e+06	944800	904609	930630	956436	910041
P0A9H5	P0A9H5		btuR		1.0006e+06	982894	975883	1.03007e+06	916272	929962
P0A9H7	P0A9H7		cfa		3.37546e+06	3.42406e+06	3.32023e+06	3.43534e+06	3.4593e+06	3.28192e+06
P0A9H9	P0A9H9		cheZ		2.08474e+06	2.05768e+06	2.09954e+06	2.01627e+06	2.16014e+06	2.08198e+06
P0A9I1	P0A9I1		citE		6.80786e+06	6.49338e+06	6.55638e+06	6.7683e+06	6.73561e+06	6.46775e+06
P0A9I3	P0A9I3		gcvR		2.77014e+06	2.68909e+06	2.72051e+06	2.73341e+06	2.62694e+06	2.58225e+06
P0A9I8	P0A9I8		nirD		2.72659e+06	2.77581e+06	2.75822e+06	2.80701e+06	2.83773e+06	2.705e+06
P0A9J0	P0A9J0		rng		1.94097e+07	2.00366e+07	1.99653e+07	1.98917e+07	1.84064e+07	1.90631e+07
P0A9J4	P0A9J4		panE		855934	850165	777379	720542	754622	856305
P0A9J6	P0A9J6		rbsK		3.41991e+06	3.46817e+06	3.53652e+06	3.44219e+06	3.4346e+06	3.48304e+06
P0A9J8	P0A9J8		pheA		2.09734e+06	2.24318e+06	2.24827e+06	2.14101e+06	2.06055e+06	2.28831e+06
P0A9K3	P0A9K3		ybeZ		5.21422e+06	5.28514e+06	5.23325e+06	5.21643e+06	5.26927e+06	5.41768e+06
P0A9K7	P0A9K7		phoU		1.53622e+06	1.68471e+06	1.66887e+06	1.66039e+06	1.72248e+06	1.85831e+06
P0A9K9	P0A9K9		slyD		9.7347e+07	9.76895e+07	1.01198e+08	9.6856e+07	1.01705e+08	1.02839e+08
P0A9L3	P0A9L3		fklB		2.34854e+07	2.19119e+07	2.22413e+07	2.31621e+07	2.40336e+07	2.29788e+07
P0A9L5	P0A9L5		ppiC		2.36959e+06	2.49248e+06	2.24599e+06	2.46679e+06	2.22949e+06	2.32135e+06
P0A9L8	P0A9L8		proC		631177	643782	661283	573295	650848	726968
P0A9M0	P0A9M0		lon		9.70869e+06	9.53445e+06	9.57861e+06	9.58036e+06	9.76583e+06	9.59509e+06
P0A9M2	P0A9M2		hpt		1.32159e+07	1.32074e+07	1.33991e+07	1.29994e+07	1.31586e+07	1.34298e+07
P0A9M5	P0A9M5		gpt		8.21139e+07	8.56917e+07	8.1325e+07	8.08429e+07	8.07678e+07	7.78895e+07
P0A9M8	P0A9M8		pta		4.91254e+07	4.79763e+07	4.8126e+07	4.84348e+07	4.808e+07	4.85908e+07
P0A9N4	P0A9N4		pflA		5.03439e+06	5.24333e+06	5.24292e+06	5.03223e+06	5.1899e+06	5.34632e+06
P0A9P0	P0A9P0		lpdA		4.70368e+07	4.72364e+07	4.71984e+07	4.69494e+07	4.70182e+07	4.74809e+07
P0A9P4	P0A9P4		trxB		1.10989e+07	1.06044e+07	1.07427e+07	1.05983e+07	1.086e+07	1.07297e+07
P0A9P6	P0A9P6		deaD		9.84956e+06	9.58113e+06	9.64205e+06	9.66721e+06	9.75232e+06	9.62926e+06
P0A9Q1	P0A9Q1		arcA		2.70459e+07	2.7509e+07	2.74854e+07	2.65272e+07	2.74734e+07	2.80883e+07
P0A9Q5	P0A9Q5		accD		1.65813e+07	1.58856e+07	1.59464e+07	1.58673e+07	1.66198e+07	1.61501e+07
P0A9Q7	P0A9Q7		adhE		1.87999e+08	1.91402e+08	1.90521e+08	1.85097e+08	1.84631e+08	1.89871e+08
P0A9Q9	P0A9Q9		asd		1.44358e+07	1.40275e+07	1.41072e+07	1.40892e+07	1.45791e+07	1.45599e+07
P0A9R4	P0A9R4		fdx		8.84696e+06	8.53661e+06	8.45809e+06	9.0731e+06	9.21791e+06	8.96504e+06
P0A9R7	P0A9R7		ftsE		3.09361e+06	3.25563e+06	3.15571e+06	3.06303e+06	3.00098e+06	3.06034e+06
P0A9S1	P0A9S1		fucO		649481	588528	571702	580609	585080	547713
P0A9S5	P0A9S5		gldA		1.327e+07	1.35397e+07	1.38453e+07	1.32376e+07	1.27019e+07	1.3199e+07
P0A9T0	P0A9T0		serA		9.15827e+06	9.33172e+06	9.15349e+06	9.17189e+06	9.14915e+06	9.23134e+06
P0A9T4	P0A9T4		tas		9.62922e+06	9.91316e+06	9.90255e+06	9.22698e+06	9.24011e+06	9.72976e+06
P0A9T8	P0A9T8		ybbA		587368	556023	537518	604920	654801	593446
P0A9U3	P0A9U3		ybiT		6.2348e+06	6.2404e+06	6.11542e+06	6.23552e+06	6.11264e+06	6.02964e+06
P0A9V1	P0A9V1		lptB		5.42931e+06	5.51711e+06	5.5614e+06	5.44104e+06	5.73165e+06	5.4493e+06
P0A9W3	P0A9W3		yjjK		1.16143e+07	1.19479e+07	1.18111e+07	1.16488e+07	1.14632e+07	1.15413e+07
P0A9W6	P0A9W6		yrbA		6.90362e+06	7.09721e+06	7.46335e+06	6.23128e+06	7.09065e+06	7.53266e+06
P0A9W9	P0A9W9		yrdA		5.09621e+06	5.02867e+06	4.98963e+06	4.91135e+06	4.99726e+06	4.96735e+06
P0A9X4	P0A9X4		mreB		8.93611e+06	9.19582e+06	9.0441e+06	8.87905e+06	8.77098e+06	8.85315e+06
P0A9X9	P0A9X9		cspA		2.43051e+07	2.47746e+07	2.4843e+07	2.47119e+07	2.44184e+07	2.50629e+07
P0A9Y6	P0A9Y6		cspC		1.80083e+08	1.64007e+08	1.66012e+08	1.7548e+08	1.77553e+08	1.62604e+08
P0A9Z1	P0A9Z1		glnB		1.41953e+07	1.48353e+07	1.47634e+07	1.39314e+07	1.42164e+07	1.44872e+07
P0AA04	P0AA04		ptsH		6.99724e+07	6.88038e+07	6.78811e+07	7.10422e+07	7.07185e+07	6.44926e+07
P0AA10	P0AA10		rplM		8.13853e+07	8.71339e+07	8.70351e+07	8.36164e+07	8.50013e+07	8.94787e+07
P0AA16	P0AA16		ompR		7.97548e+06	7.4733e+06	7.44903e+06	7.979e+06	8.05742e+06	7.58019e+06
P0AA25	P0AA25		trxA		2.61071e+07	2.88043e+07	2.92347e+07	2.65066e+07	2.64291e+07	2.77642e+07
P0AA31	P0AA31		yedF		3.9448e+06	3.93578e+06	4.01296e+06	4.02997e+06	3.93041e+06	3.93008e+06
P0AA39	P0AA39		rluC		1.05458e+06	976698	1.04793e+06	1.00359e+06	1.07838e+06	1.08651e+06
P0AA43	P0AA43		rsuA		4.53245e+06	4.63638e+06	4.68638e+06	4.63253e+06	4.59865e+06	4.58248e+06
P0AA53	P0AA53		qmcA		2.05046e+06	2.09147e+06	1.96567e+06	2.06447e+06	1.89168e+06	1.98764e+06
P0AA57	P0AA57		yobA		730128	725334	705444	689874	674384	709755
P0AA86	P0AA86		dsbE		513953	437867	437022	445183	479588	467091
P0AA91	P0AA91		yeaY		1.59999e+06	1.57238e+06	1.68174e+06	1.64514e+06	1.59034e+06	1.49766e+06
P0AA95	P0AA95		yacC		1.09044e+06	1.06152e+06	1.05502e+06	1.07478e+06	1.19175e+06	1.14884e+06
P0AA97	P0AA97		yaeQ		808627	760255	788490	817842	776491	798275
P0AAA1	P0AAA1		yagU		7.05144e+06	7.50997e+06	7.40624e+06	6.95482e+06	7.23899e+06	7.5575e+06
P0AAB4	P0AAB4		ubiD		2.53332e+06	2.35195e+06	2.41322e+06	2.30361e+06	2.31578e+06	2.16483e+06
P0AAB6	P0AAB6		galF		1.21575e+07	1.30862e+07	1.30053e+07	1.22368e+07	1.23498e+07	1.29803e+07
P0AAB8	P0AAB8		uspD		2.31277e+06	2.47037e+06	2.52491e+06	2.37254e+06	2.35083e+06	2.52613e+06
P0AAC0	P0AAC0		uspE		5.62186e+06	5.49452e+06	5.67559e+06	5.65947e+06	5.59329e+06	5.50255e+06
P0AAC8	P0AAC8		iscA		6.59166e+06	6.78198e+06	6.58956e+06	6.73338e+06	6.45679e+06	6.64295e+06
P0AAF6	P0AAF6		artP		954155	1.05342e+06	960684	1.05056e+06	1.06213e+06	1.07717e+06
P0AAH0	P0AAH0		pstB		1.40411e+06	1.48439e+06	1.45313e+06	1.46844e+06	1.39881e+06	1.48071e+06
P0AAI3	P0AAI3		ftsH		1.76948e+07	1.72828e+07	1.73705e+07	1.74724e+07	1.74978e+07	1.74182e+07
P0AAI5	P0AAI5		fabF		3.41855e+07	3.45036e+07	3.5573e+07	3.33236e+07	3.36452e+07	3.52109e+07
P0AAI9	P0AAI9		fabD		5.44284e+06	4.87865e+06	4.97633e+06	5.34331e+06	5.42628e+06	4.83298e+06
P0AAJ3	P0AAJ3		fdnH		4.83111e+06	4.79059e+06	4.54069e+06	4.78244e+06	4.7411e+06	4.64704e+06
P0AAJ5	P0AAJ5		fdoH		3.87096e+06	3.95458e+06	3.79589e+06	3.93057e+06	3.82502e+06	3.88836e+06
P0AAJ8	P0AAJ8		hybA		1.93812e+06	1.89964e+06	1.94473e+06	1.92017e+06	1.93152e+06	2.00176e+06
P0AAK1	P0AAK1		hycB		1.5488e+06	1.56222e+06	1.5421e+06	1.57596e+06	1.53343e+06	1.58703e+06
P0AAN1	P0AAN1		hybE		1.23364e+06	1.19827e+06	1.08212e+06	1.2649e+06	1.14896e+06	1.21324e+06
P0AAN3	P0AAN3		hypB		2.87841e+06	2.76239e+06	2.85758e+06	2.84598e+06	2.90696e+06	2.95356e+06
P0AAN5	P0AAN5		yaiA		1.38026e+06	1.4674e+06	1.46903e+06	1.43787e+06	1.35546e+06	1.39359e+06
P0AAP3	P0AAP3		frmR		2.94538e+06	2.84582e+06	2.83328e+06	2.93304e+06	2.96437e+06	2.6874e+06
P0AAQ2	P0AAQ2		yajD		5.18113e+06	5.08842e+06	4.94953e+06	5.01361e+06	5.15315e+06	5.07269e+06
P0AAR3	P0AAR3		ybaK		1.52508e+06	1.50909e+06	1.47762e+06	1.53111e+06	1.54706e+06	1.38736e+06
P0AAS0	P0AAS0		ylaC		256791	261839	269417	322487	330035	274659
P0AAS7	P0AAS7		ybcJ		2.70084e+06	3.01881e+06	3.09896e+06	2.75392e+06	2.70553e+06	3.04661e+06
P0AAT4	P0AAT4		mscM		3.07003e+06	2.91602e+06	3.03313e+06	2.96816e+06	3.09739e+06	2.9923e+06
P0AAT6	P0AAT6		rsfS		3.45389e+06	3.51112e+06	3.62356e+06	3.34546e+06	3.40774e+06	3.72291e+06
P0AAT9	P0AAT9		ybeL		8.04411e+06	7.78306e+06	7.59855e+06	8.0454e+06	7.62547e+06	7.58708e+06
P0AAU7	P0AAU7		ybfE		1.09642e+06	1.17095e+06	1.06585e+06	1.14969e+06	968039	1.06147e+06
P0AAV4	P0AAV4		ybgJ		705724	716655	801949	697004	747278	678771
P0AAX8	P0AAX8		ybiS		5.54531e+06	5.52098e+06	5.41669e+06	5.49071e+06	5.5298e+06	5.51524e+06
P0AAZ4	P0AAZ4		rarA		1.2528e+06	1.26683e+06	1.28747e+06	1.29563e+06	1.25372e+06	1.26254e+06
P0AAZ7	P0AAZ7		ycaR		5.69882e+06	5.7431e+06	5.95816e+06	5.74772e+06	5.62827e+06	5.82834e+06
P0AB06	P0AB06		ycbK		873326	882393	939824	858319	843420	884831
P0AB10	P0AB10		ymbA		723922	617235	668408	594107	690009	649016
P0AB14	P0AB14		yccJ		2.76482e+06	3.06989e+06	2.86411e+06	2.8305e+06	2.82101e+06	2.98115e+06
P0AB18	P0AB18		tusE		1.53839e+06	1.58221e+06	1.46697e+06	1.56259e+06	1.48693e+06	1.50641e+06
P0AB20	P0AB20		hspQ		1.5684e+06	1.43367e+06	1.42945e+06	1.48386e+06	1.36189e+06	1.41575e+06
P0AB24	P0AB24		efeO		3.88534e+06	3.94367e+06	3.91438e+06	3.99712e+06	3.80824e+06	3.94773e+06
P0AB26	P0AB26		yceB		2.39669e+06	2.44859e+06	2.3797e+06	2.38068e+06	2.353e+06	2.32336e+06
P0AB28	P0AB28		yceD		8.56881e+06	8.10891e+06	8.21129e+06	8.18441e+06	8.43497e+06	8.40287e+06
P0AB38	P0AB38		lpoB		5.55883e+06	5.2201e+06	5.49025e+06	5.27751e+06	5.22429e+06	5.13068e+06
P0AB43	P0AB43		ycgL		1.15358e+06	1.25925e+06	1.26183e+06	1.19609e+06	1.18582e+06	1.2933e+06
P0AB46	P0AB46		ymgD		2.20382e+06	2.17892e+06	2.19732e+06	2.26873e+06	2.2621e+06	2.15372e+06
P0AB52	P0AB52		ychN		2.52678e+06	2.71533e+06	3.07476e+06	2.31902e+06	2.41109e+06	3.07977e+06
P0AB55	P0AB55		yciI		4.11463e+06	4.23616e+06	4.03111e+06	4.22932e+06	4.10143e+06	4.2044e+06
P0AB61	P0AB61		yciN		5.19229e+06	5.04084e+06	5.33473e+06	4.94287e+06	5.25788e+06	5.30701e+06
P0AB67	P0AB67		pntB		1.85429e+06	1.7873e+06	1.90091e+06	1.78137e+06	1.82182e+06	1.79134e+06
P0AB71	P0AB71		fbaA		1.57072e+08	1.65143e+08	1.67175e+08	1.56902e+08	1.56783e+08	1.65724e+08
P0AB77	P0AB77		kbl		1.67458e+07	1.71568e+07	1.68124e+07	1.61986e+07	1.71729e+07	1.70902e+07
P0AB80	P0AB80		ilvE		7.14382e+06	7.13078e+06	7.12041e+06	7.08266e+06	7.11113e+06	6.93807e+06
P0AB83	P0AB83		nth		1.51124e+06	1.60767e+06	1.53051e+06	1.49091e+06	1.51449e+06	1.53474e+06
P0AB89	P0AB89		purB		8.91708e+06	8.90808e+06	8.87272e+06	8.9771e+06	8.93758e+06	8.97313e+06
P0AB91	P0AB91		aroG		3.52761e+06	3.54122e+06	3.53707e+06	3.47977e+06	3.36903e+06	3.40071e+06
P0AB98	P0AB98		atpB		376092	484066	518532	515008	545305	579951
P0ABA0	P0ABA0		atpF		2.48063e+07	2.42181e+07	2.42775e+07	2.48468e+07	2.48428e+07	2.44607e+07
P0ABA4	P0ABA4		atpH		2.32954e+07	2.32872e+07	2.32038e+07	2.28113e+07	2.32612e+07	2.33023e+07
P0ABA6	P0ABA6		atpG		3.24911e+07	3.52233e+07	3.50349e+07	3.20056e+07	3.07725e+07	3.46435e+07
P0ABB0	P0ABB0		atpA		5.82374e+07	5.68029e+07	5.70716e+07	5.71612e+07	5.78298e+07	5.71053e+07
P0ABB4	P0ABB4		atpD		5.05415e+07	5.04334e+07	5.0017e+07	4.98946e+07	5.03569e+07	5.04075e+07
P0ABC3	P0ABC3		hflC		1.17586e+07	1.12776e+07	1.15179e+07	1.15632e+07	1.15423e+07	1.13185e+07
P0ABC7	P0ABC7		hflK		1.59203e+07	1.66315e+07	1.66446e+07	1.60662e+07	1.62104e+07	1.67221e+07
P0ABD3	P0ABD3		bfr		6.89111e+06	7.06078e+06	6.89402e+06	6.84742e+06	7.04948e+06	7.16562e+06
P0ABD5	P0ABD5		accA		1.41045e+07	1.38919e+07	1.41358e+07	1.38364e+07	1.41476e+07	1.40342e+07
P0ABD8	P0ABD8		accB		3.48483e+07	3.38208e+07	3.46968e+07	3.39466e+07	3.29736e+07	3.4113e+07
P0ABE2	P0ABE2		bolA		3.91628e+06	3.44995e+06	3.91897e+06	4.2068e+06	3.91097e+06	3.40994e+06
P0ABF1	P0ABF1		pcnB		2.97627e+06	3.01956e+06	3.10479e+06	3.06787e+06	3.05055e+06	3.09216e+06
P0ABF6	P0ABF6		cdd		7.22062e+06	7.17112e+06	7.03592e+06	6.90918e+06	7.22484e+06	7.05578e+06
P0ABH0	P0ABH0		ftsA		3.40101e+06	3.3114e+06	3.41394e+06	3.40072e+06	3.43733e+06	3.34104e+06
P0ABH7	P0ABH7		gltA		1.10599e+07	1.08132e+07	1.11e+07	1.10374e+07	1.10204e+07	1.08722e+07
P0ABH9	P0ABH9		clpA		1.05105e+07	1.03119e+07	1.02613e+07	1.03124e+07	1.00744e+07	1.03523e+07
P0ABI4	P0ABI4		corA		1.83831e+06	1.7338e+06	1.72233e+06	1.77069e+06	1.73474e+06	1.72367e+06
P0ABI8	P0ABI8		cyoB		2.36334e+06	2.49002e+06	2.4735e+06	2.37755e+06	2.37752e+06	2.53645e+06
P0ABJ1	P0ABJ1		cyoA		2.53163e+06	2.41662e+06	2.38122e+06	2.36141e+06	2.41003e+06	2.39701e+06
P0ABJ9	P0ABJ9		cydA		1.59543e+07	1.57941e+07	1.57782e+07	1.57797e+07	1.57682e+07	1.58782e+07
P0ABK2	P0ABK2		cydB		5.53149e+06	5.56352e+06	6.00748e+06	5.55208e+06	5.3121e+06	6.14433e+06
P0ABK5	P0ABK5		cysK		3.55378e+07	3.57367e+07	3.5913e+07	3.53855e+07	3.65589e+07	3.56062e+07
P0ABN1	P0ABN1		dgkA		399052	379246	395199	312315	451437	346367
P0ABN5	P0ABN5		dcuA		4.47028e+06	4.31274e+06	4.36026e+06	4.44294e+06	4.51655e+06	4.7967e+06
P0ABN9	P0ABN9		dcuB		7.26805e+06	6.80787e+06	6.76762e+06	6.73089e+06	6.4152e+06	7.03141e+06
P0ABP8	P0ABP8		deoD		5.31805e+07	5.38525e+07	5.42288e+07	5.22169e+07	5.36548e+07	5.7318e+07
P0ABQ0	P0ABQ0		coaBC		822919	789270	847302	763762	762113	870216
P0ABQ2	P0ABQ2		garR		1.7014e+06	1.5859e+06	1.61452e+06	1.69619e+06	1.62161e+06	1.54522e+06
P0ABQ4	P0ABQ4		folA		4.45133e+06	4.74019e+06	4.77137e+06	4.36808e+06	4.57936e+06	5.18649e+06
P0ABS1	P0ABS1		dksA		2.71814e+07	2.70149e+07	2.71762e+07	2.71009e+07	2.75451e+07	2.72855e+07
P0ABS5	P0ABS5		dnaG		1.06772e+06	986290	925349	1.02613e+06	1.11993e+06	1.13011e+06
P0ABT2	P0ABT2		dps		5.44691e+07	5.71349e+07	5.58883e+07	5.58125e+07	5.47429e+07	5.72419e+07
P0ABU0	P0ABU0		menB		1.0572e+07	1.11367e+07	1.11242e+07	1.07172e+07	1.08879e+07	1.11654e+07
P0ABU2	P0ABU2		ychF		1.6364e+07	1.61437e+07	1.59669e+07	1.62245e+07	1.59895e+07	1.59644e+07
P0ABU5	P0ABU5		elbB		2.03575e+07	2.00217e+07	1.9947e+07	2.08134e+07	1.989e+07	1.9512e+07
P0ABU7	P0ABU7		exbB		2.15016e+06	1.9506e+06	2.01253e+06	2.06684e+06	2.02183e+06	1.9309e+06
P0ABU9	P0ABU9		tolQ		2.57928e+06	2.55009e+06	2.53483e+06	2.59409e+06	2.45356e+06	2.44814e+06
P0ABV2	P0ABV2		exbD		2.21807e+06	2.3066e+06	2.25962e+06	2.20897e+06	2.0114e+06	2.25147e+06
P0ABV6	P0ABV6		tolR		6.66145e+06	7.38369e+06	7.49946e+06	6.7194e+06	6.83207e+06	7.41444e+06
P0ABX2	P0ABX2		flgC		3.12752e+06	2.25497e+06	3.00486e+06	2.2744e+06	2.47395e+06	2.86831e+06
P0ABX5	P0ABX5		flgG		1.28309e+06	1.36377e+06	1.27167e+06	1.22077e+06	1.19862e+06	1.15935e+06
P0ABX8	P0ABX8		fliL		2.80847e+06	2.69801e+06	2.7083e+06	2.73214e+06	2.82333e+06	2.8248e+06
P0ABZ1	P0ABZ1		fliG		2.55284e+06	2.62084e+06	2.70595e+06	2.56055e+06	2.49283e+06	2.56785e+06
P0ABZ4	P0ABZ4		kdsC		5.14734e+06	5.05976e+06	4.97237e+06	5.18545e+06	5.14518e+06	4.97738e+06
P0ABZ6	P0ABZ6		surA		1.27457e+07	1.26926e+07	1.24367e+07	1.25902e+07	1.27636e+07	1.24732e+07
P0AC02	P0AC02		bamD		2.12742e+07	2.14735e+07	2.14224e+07	2.19055e+07	2.15791e+07	2.20246e+07
P0AC13	P0AC13		folP		7.04436e+06	7.06729e+06	7.05587e+06	7.00844e+06	7.05746e+06	6.94659e+06
P0AC19	P0AC19		folX		3.61201e+06	3.74394e+06	3.76754e+06	3.76636e+06	3.56126e+06	3.7358e+06
P0AC30	P0AC30		ftsX		5.91507e+06	5.43977e+06	6.16497e+06	5.85829e+06	6.07732e+06	6.47657e+06
P0AC33	P0AC33		fumA		1.73135e+06	1.87381e+06	1.7567e+06	1.74351e+06	1.89674e+06	1.91152e+06
P0AC38	P0AC38		aspA		1.36285e+08	1.34429e+08	1.35035e+08	1.33108e+08	1.33433e+08	1.33562e+08
P0AC41	P0AC41		sdhA		5.36796e+06	5.36268e+06	5.19755e+06	5.31559e+06	5.01489e+06	5.01741e+06
P0AC47	P0AC47		frdB		1.84383e+07	1.88033e+07	1.90016e+07	1.82971e+07	1.85427e+07	1.89159e+07
P0AC51	P0AC51		zur		1.41748e+06	1.37391e+06	1.32929e+06	1.40765e+06	1.40036e+06	1.25783e+06
P0AC53	P0AC53		zwf		1.1916e+07	1.20859e+07	1.22142e+07	1.19503e+07	1.21456e+07	1.22278e+07
P0AC59	P0AC59		grxB		7.23141e+06	7.1735e+06	6.98014e+06	7.27205e+06	7.11427e+06	6.78411e+06
P0AC62	P0AC62		grxC		2.06561e+07	1.99392e+07	1.9431e+07	2.04725e+07	2.02766e+07	1.84796e+07
P0AC69	P0AC69		grxD		2.739e+07	2.68521e+07	2.67722e+07	2.72645e+07	2.70271e+07	2.69041e+07
P0AC81	P0AC81		gloA		2.04676e+06	1.89314e+06	1.93217e+06	2.05287e+06	2.13232e+06	1.84214e+06
P0AC84	P0AC84		gloB		1.76395e+06	1.79481e+06	1.9376e+06	1.72694e+06	1.58854e+06	1.75418e+06
P0AC86	P0AC86		glgP		1.76076e+06	1.82125e+06	1.86146e+06	1.84885e+06	1.87124e+06	1.85384e+06
P0AC92	P0AC92		gnsA		5.86605e+06	5.53227e+06	5.60392e+06	5.80595e+06	5.84285e+06	5.87579e+06
P0ACA1	P0ACA1		yibF		505464	419769	430442	422301	265834	415610
P0ACA3	P0ACA3		sspA		2.91863e+07	3.02143e+07	3.01815e+07	2.87477e+07	2.8493e+07	3.04589e+07
P0ACA7	P0ACA7		gstB		4.50102e+06	4.50256e+06	4.51503e+06	4.54435e+06	4.34639e+06	4.47619e+06
P0ACB0	P0ACB0		dnaB		2.60916e+06	2.54327e+06	2.59261e+06	2.59372e+06	2.5693e+06	2.54529e+06
P0ACB2	P0ACB2		hemB		1.31342e+07	1.27472e+07	1.30737e+07	1.29273e+07	1.33806e+07	1.34906e+07
P0ACB4	P0ACB4		hemG		2.42877e+06	2.50119e+06	2.49993e+06	2.63498e+06	2.30687e+06	2.16697e+06
P0ACB7	P0ACB7		hemY		5.53617e+06	5.46025e+06	5.47254e+06	5.70672e+06	5.51923e+06	5.46596e+06
P0ACC3	P0ACC3		erpA		7.41441e+06	7.33571e+06	7.35598e+06	7.51129e+06	7.7469e+06	7.36336e+06
P0ACC7	P0ACC7		glmU		1.51329e+07	1.4459e+07	1.47399e+07	1.48739e+07	1.45166e+07	1.45905e+07
P0ACD4	P0ACD4		nifU		1.62003e+07	1.62913e+07	1.62999e+07	1.65438e+07	1.53702e+07	1.60641e+07
P0ACD8	P0ACD8		hyaB		6.33163e+06	6.30934e+06	6.15845e+06	6.36632e+06	6.31597e+06	6.36097e+06
P0ACE0	P0ACE0		hybC		1.21111e+07	1.28203e+07	1.27371e+07	1.22244e+07	1.22795e+07	1.27367e+07
P0ACE3	P0ACE3		hha		3.18097e+06	3.23596e+06	3.17467e+06	3.18396e+06	3.06272e+06	3.05812e+06
P0ACE7	P0ACE7		hinT		1.31357e+07	1.37582e+07	1.34415e+07	1.3112e+07	1.28385e+07	1.29107e+07
P0ACF0	P0ACF0		hupA		5.04208e+08	5.30937e+08	5.23392e+08	5.12814e+08	4.99459e+08	5.1384e+08
P0ACF4	P0ACF4		hupB		4.22459e+07	3.63182e+07	3.62122e+07	4.1521e+07	4.05894e+07	3.49363e+07
P0ACF8	P0ACF8		hns		5.12652e+07	5.05075e+07	5.20131e+07	4.91674e+07	4.93016e+07	5.26628e+07
P0ACG1	P0ACG1		stpA		2.52721e+07	2.59431e+07	2.55158e+07	2.55439e+07	2.5865e+07	2.61493e+07
