Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6F9	P0A6F9		groS		9.97469e+07	1.00129e+08	9.95056e+07	9.99922e+07	1.00934e+08	9.95739e+07
P0A6G3	P0A6G3		pncC		2.79447e+06	2.84547e+06	2.96791e+06	2.92361e+06	3.10135e+06	3.01192e+06
P0A6G7	P0A6G7		clpP		2.45549e+07	2.40994e+07	2.35012e+07	2.36875e+07	2.34784e+07	2.23935e+07
P0A6H1	P0A6H1		clpX		1.73281e+07	1.77334e+07	1.77286e+07	1.72794e+07	1.77013e+07	1.74921e+07
P0A6H5	P0A6H5		hslU		2.33313e+07	2.32762e+07	2.27396e+07	2.30698e+07	2.2374e+07	2.25909e+07
P0A6H8	P0A6H8		cls		166563	167700	167729	203206	151906	180949
P0A6I0	P0A6I0		cmk		1.04341e+07	1.04859e+07	1.03204e+07	1.02502e+07	9.94854e+06	1.01758e+07
P0A6I3	P0A6I3		coaA		3.43848e+06	3.24339e+06	3.37523e+06	3.35212e+06	3.23893e+06	3.61871e+06
P0A6I6	P0A6I6		coaD		595114	609603	732120	588764	684421	605010
P0A6I9	P0A6I9		coaE		1.36495e+06	1.32563e+06	1.14735e+06	1.47846e+06	1.06342e+06	1.21463e+06
P0A6J1	P0A6J1		cysC		1.27474e+06	1.30129e+06	1.2908e+06	1.31899e+06	1.26147e+06	1.31048e+06
P0A6J8	P0A6J8		ddlA		1.39207e+07	1.36302e+07	1.36429e+07	1.38162e+07	1.29683e+07	1.32108e+07
P0A6K1	P0A6K1		dapF		646720	506188	657195	691504	579068	577889
P0A6K3	P0A6K3		def		1.01351e+07	1.01544e+07	1.04863e+07	1.01481e+07	1.04251e+07	1.03807e+07
P0A6K6	P0A6K6		deoB		1.79903e+07	1.76955e+07	1.76023e+07	1.79005e+07	1.7718e+07	1.78099e+07
P0A6L0	P0A6L0		deoC		1.07885e+07	1.05529e+07	1.07484e+07	1.0851e+07	1.06511e+07	1.01213e+07
P0A6L2	P0A6L2		dapA		2.86306e+07	2.86807e+07	2.7549e+07	2.77977e+07	2.82247e+07	2.73945e+07
P0A6L4	P0A6L4		nanA		167580	145133	185990	234066	153556	167750
P0A6L7	P0A6L7		uxaB		1.75223e+06	1.60954e+06	1.54465e+06	1.64366e+06	1.48328e+06	1.56547e+06
P0A6L9	P0A6L9		hscB		5.26005e+06	5.20417e+06	5.22558e+06	5.01497e+06	5.23648e+06	5.32058e+06
P0A6M4	P0A6M4		dtd		2.25387e+06	2.62684e+06	2.02645e+06	2.6824e+06	2.13398e+06	2.01722e+06
P0A6M8	P0A6M8		fusA		1.39011e+08	1.3872e+08	1.33713e+08	1.37437e+08	1.34182e+08	1.33452e+08
P0A6N4	P0A6N4		efp		8.17401e+07	8.14903e+07	7.72228e+07	7.55072e+07	7.99568e+07	7.6914e+07
P0A6N8	P0A6N8		yeiP		1.0946e+07	1.17969e+07	1.16401e+07	1.10234e+07	1.19471e+07	1.11708e+07
P0A6P1	P0A6P1		tsf		1.8048e+08	1.79901e+08	1.71541e+08	1.76695e+08	1.69324e+08	1.68533e+08
P0A6P5	P0A6P5		der		4.64965e+06	4.72152e+06	4.49414e+06	4.56316e+06	4.58107e+06	4.54816e+06
P0A6P7	P0A6P7		engB		6.51207e+06	6.63862e+06	6.47193e+06	6.41918e+06	6.50774e+06	6.53196e+06
P0A6P9	P0A6P9		eno		1.16226e+08	1.14997e+08	1.05957e+08	1.1283e+08	1.07356e+08	1.05999e+08
P0A6Q3	P0A6Q3		fabA		1.43068e+07	1.39938e+07	1.41354e+07	1.37251e+07	1.41005e+07	1.39073e+07
P0A6Q6	P0A6Q6		fabZ		2.6057e+07	2.72254e+07	2.69554e+07	2.60838e+07	2.55734e+07	2.60439e+07
P0A6R0	P0A6R0		fabH		1.8092e+07	1.84579e+07	1.75433e+07	1.87542e+07	1.79068e+07	1.76425e+07
P0A6R3	P0A6R3		fis		5.11011e+06	4.95559e+06	5.31781e+06	5.11966e+06	5.88999e+06	5.44592e+06
P0A6S0	P0A6S0		flgH		2.50993e+06	2.62789e+06	2.50826e+06	2.50532e+06	2.52371e+06	2.39326e+06
P0A6S7	P0A6S7		gpsA		6.25076e+06	6.19785e+06	6.09422e+06	6.14404e+06	5.88031e+06	5.71717e+06
P0A6T1	P0A6T1		pgi		2.94448e+07	2.92522e+07	2.85265e+07	2.93927e+07	2.88581e+07	2.84583e+07
P0A6T3	P0A6T3		galK		3.33582e+06	3.3497e+06	3.45958e+06	3.26853e+06	3.43787e+06	3.34332e+06
P0A6T5	P0A6T5		folE		4.64769e+06	4.78684e+06	4.83498e+06	4.5507e+06	4.54668e+06	4.63039e+06
P0A6T9	P0A6T9		gcvH		1.33899e+06	1.44079e+06	1.3211e+06	1.32104e+06	1.34146e+06	1.43749e+06
P0A6U3	P0A6U3		mnmG		6.69776e+06	6.87911e+06	6.84212e+06	6.81117e+06	6.95083e+06	6.75666e+06
P0A6U5	P0A6U5		rsmG		4.97905e+06	5.16685e+06	5.29977e+06	5.07069e+06	5.27693e+06	5.19944e+06
P0A6U8	P0A6U8		glgA		3.22211e+06	2.99556e+06	3.07125e+06	3.09128e+06	2.92805e+06	2.98779e+06
P0A6V1	P0A6V1		glgC		7.521e+06	7.45036e+06	7.67099e+06	7.27671e+06	7.36021e+06	7.4015e+06
P0A6V8	P0A6V8		glk		1.03732e+07	1.01108e+07	9.99886e+06	1.01965e+07	9.93341e+06	9.82578e+06
P0A6W0	P0A6W0		glsA2		840337	886240	998683	801232	925820	1.07314e+06
P0A6W3	P0A6W3		mraY		1.2097e+06	1.26341e+06	1.52968e+06	1.33989e+06	1.36676e+06	1.41079e+06
P0A6W5	P0A6W5		greA		2.46446e+07	2.44639e+07	2.42016e+07	2.44027e+07	2.36714e+07	2.36344e+07
P0A6W9	P0A6W9		gshA		4.90316e+06	4.87698e+06	4.77173e+06	4.73163e+06	4.83617e+06	4.70965e+06
P0A6X3	P0A6X3		hfq		982819	923144	961249	919420	942414	1.01658e+06
P0A6X7	P0A6X7		ihfA		4.92903e+07	5.03929e+07	5.16384e+07	4.97224e+07	4.96658e+07	4.9436e+07
P0A6Y1	P0A6Y1		ihfB		1.26552e+07	1.25802e+07	1.00746e+07	1.20667e+07	1.0681e+07	9.55625e+06
P0A6Y5	P0A6Y5		hslO		6.55175e+06	6.74869e+06	6.92111e+06	6.84441e+06	6.9384e+06	6.83397e+06
P0A6Y8	P0A6Y8		dnaK		4.61043e+07	4.63993e+07	4.51999e+07	4.55727e+07	4.54544e+07	4.47687e+07
P0A6Z1	P0A6Z1		hscA		5.04515e+06	4.86515e+06	4.97816e+06	4.87675e+06	4.87855e+06	4.56881e+06
P0A6Z3	P0A6Z3		htpG		2.74949e+07	2.77839e+07	2.74962e+07	2.68842e+07	2.79132e+07	2.78404e+07
P0A6Z6	P0A6Z6		nikR		1.86255e+06	1.93442e+06	1.93034e+06	1.78531e+06	1.92061e+06	1.8592e+06
P0A705	P0A705		infB		2.26631e+07	2.26239e+07	2.29502e+07	2.29943e+07	2.29802e+07	2.29778e+07
P0A707	P0A707		infC		4.66808e+07	4.8263e+07	4.63459e+07	4.7315e+07	4.7925e+07	4.50586e+07
P0A715	P0A715		kdsA		2.07439e+07	2.11158e+07	1.9594e+07	2.11118e+07	1.94129e+07	1.91492e+07
P0A717	P0A717		prs		3.27683e+07	3.25123e+07	2.83004e+07	3.18525e+07	2.85461e+07	2.81944e+07
P0A720	P0A720		tmk		2.78898e+06	2.93447e+06	2.89882e+06	2.92934e+06	2.95485e+06	2.90289e+06
P0A722	P0A722		lpxA		1.04077e+07	1.04374e+07	1.09407e+07	1.01969e+07	1.1584e+07	1.05988e+07
P0A729	P0A729		yceF		2.24603e+06	2.35292e+06	2.27719e+06	2.29596e+06	2.24265e+06	2.58416e+06
P0A731	P0A731		mgsA		3.85888e+06	3.6361e+06	3.53478e+06	3.91347e+06	3.72356e+06	3.47089e+06
P0A734	P0A734		minE		3.59065e+07	3.53195e+07	3.57373e+07	3.64403e+07	3.5626e+07	3.57392e+07
P0A738	P0A738		moaC		717212	788760	726278	731260	763296	694174
P0A744	P0A744		msrA		6.75898e+06	6.47887e+06	6.49343e+06	7.22304e+06	6.15099e+06	6.06339e+06
P0A746	P0A746		msrB		1.53032e+06	1.53012e+06	1.86301e+06	1.43866e+06	2.00594e+06	1.98938e+06
P0A749	P0A749		murA		8.47727e+06	8.21656e+06	8.50084e+06	8.77752e+06	8.18813e+06	8.61486e+06
P0A759	P0A759		nagB		4.37443e+06	4.39962e+06	4.70522e+06	4.35834e+06	4.57181e+06	4.15599e+06
P0A763	P0A763		ndk		1.38659e+07	1.34025e+07	1.38885e+07	1.37769e+07	1.38286e+07	1.37988e+07
P0A780	P0A780		nusB		1.42567e+07	1.45756e+07	1.42267e+07	1.41996e+07	1.36281e+07	1.37532e+07
P0A784	P0A784		orn		3.09927e+06	3.14192e+06	2.9701e+06	3.12407e+06	2.96089e+06	2.99837e+06
P0A786	P0A786		pyrB		2.36306e+06	2.5667e+06	2.44894e+06	2.54182e+06	2.3826e+06	2.46104e+06
P0A790	P0A790		panD		7.17502e+06	7.27168e+06	5.98681e+06	7.22876e+06	5.5497e+06	5.97341e+06
P0A794	P0A794		pdxJ		2.2635e+07	2.24315e+07	2.23609e+07	2.28801e+07	2.25667e+07	2.23742e+07
P0A796	P0A796		pfkA		2.38997e+07	2.37055e+07	2.1446e+07	2.33427e+07	2.14978e+07	2.22073e+07
P0A799	P0A799		pgk		2.51136e+08	2.46253e+08	2.35078e+08	2.47653e+08	2.32248e+08	2.29847e+08
P0A7A2	P0A7A2		gpmB		3.4185e+06	3.48516e+06	3.49716e+06	3.28845e+06	3.59884e+06	3.45082e+06
P0A7A5	P0A7A5		pcm		890286	731786	861540	988486	779780	879967
P0A7A7	P0A7A7		plsB		3.00578e+06	2.89937e+06	2.93053e+06	2.98218e+06	2.96064e+06	3.01471e+06
P0A7A9	P0A7A9		ppa		9.40193e+07	9.25941e+07	9.17438e+07	9.44777e+07	9.37281e+07	9.39605e+07
P0A7B1	P0A7B1		ppk		1.48368e+06	1.47194e+06	1.31745e+06	1.44071e+06	1.36042e+06	1.41823e+06
P0A7B5	P0A7B5		proB		4.57248e+06	4.56036e+06	4.4447e+06	4.6516e+06	4.37909e+06	4.34448e+06
P0A7B8	P0A7B8		hslV		1.70125e+07	1.68957e+07	1.43744e+07	1.41076e+07	1.17954e+07	1.38312e+07
P0A7C2	P0A7C2		lexA		4.59452e+06	4.46557e+06	4.67907e+06	4.45703e+06	4.60418e+06	4.58356e+06
P0A7C6	P0A7C6		pepE		5.79295e+06	5.68404e+06	5.64116e+06	5.55388e+06	5.76536e+06	5.39051e+06
P0A7D1	P0A7D1		pth		4.15012e+06	4.12402e+06	4.01259e+06	4.28379e+06	4.01492e+06	3.93944e+06
P0A7D4	P0A7D4		purA		4.01547e+07	4.01528e+07	4.01224e+07	3.99909e+07	4.05379e+07	3.89366e+07
P0A7D7	P0A7D7		purC		6.2957e+07	6.3575e+07	6.06074e+07	6.32684e+07	5.96717e+07	6.09279e+07
P0A7E1	P0A7E1		pyrD		7.30696e+06	7.14601e+06	7.40489e+06	7.25394e+06	7.18405e+06	7.00824e+06
P0A7E3	P0A7E3		pyrE		5.3186e+06	5.3167e+06	5.2482e+06	5.20498e+06	5.39713e+06	5.24624e+06
P0A7E5	P0A7E5		pyrG		1.52688e+07	1.54012e+07	1.54908e+07	1.5101e+07	1.52397e+07	1.56813e+07
P0A7E9	P0A7E9		pyrH		7.33277e+06	7.71838e+06	6.44592e+06	7.18082e+06	6.66176e+06	6.26913e+06
P0A7F3	P0A7F3		pyrI		1.90282e+06	1.95594e+06	2.00338e+06	1.90441e+06	1.98775e+06	1.99039e+06
P0A7F6	P0A7F6		speD		2.02444e+06	2.02321e+06	2.07896e+06	2.01057e+06	1.96054e+06	2.00164e+06
P0A7F9	P0A7F9		queA		3.90431e+06	3.66333e+06	3.54585e+06	3.83746e+06	3.74885e+06	3.53108e+06
P0A7G2	P0A7G2		rbfA		2.59843e+07	2.54372e+07	2.5033e+07	2.64029e+07	2.40598e+07	2.36421e+07
P0A7G6	P0A7G6		recA		1.04818e+07	1.05223e+07	1.0405e+07	1.0701e+07	1.04318e+07	1.06418e+07
P0A7H6	P0A7H6		recR		722786	682148	837078	682991	763448	867785
P0A7I0	P0A7I0		prfA		3.90593e+06	3.89785e+06	3.73385e+06	3.99319e+06	3.6909e+06	3.7452e+06
P0A7I4	P0A7I4		prfC		5.14903e+06	5.09255e+06	5.06754e+06	5.1581e+06	5.11521e+06	4.98503e+06
P0A7I7	P0A7I7		ribA		9.23781e+06	9.74997e+06	9.3367e+06	8.91349e+06	9.41213e+06	9.03027e+06
P0A7J0	P0A7J0		ribB		1.3123e+07	1.34678e+07	1.30903e+07	1.33539e+07	1.32536e+07	1.35256e+07
P0A7J3	P0A7J3		rplJ		5.67573e+08	5.67706e+08	5.12027e+08	5.56339e+08	5.11552e+08	4.98431e+08
P0A7J7	P0A7J7		rplK		7.52578e+07	7.16817e+07	6.88167e+07	7.26459e+07	6.8723e+07	6.86829e+07
P0A7K2	P0A7K2		rplL		1.85021e+08	1.84012e+08	1.8852e+08	1.78621e+08	1.87734e+08	1.88631e+08
P0A7K6	P0A7K6		rplS		7.23784e+07	7.30981e+07	7.24816e+07	7.10901e+07	7.21697e+07	7.17403e+07
P0A7L0	P0A7L0		rplA		3.33862e+08	3.35891e+08	3.174e+08	3.24736e+08	3.2164e+08	3.19379e+08
P0A7L3	P0A7L3		rplT		4.37565e+07	4.2141e+07	4.4184e+07	4.19856e+07	4.22034e+07	4.48959e+07
P0A7L8	P0A7L8		rpmA		1.59524e+08	1.57509e+08	1.5835e+08	1.63561e+08	1.5909e+08	1.57645e+08
P0A7M2	P0A7M2		rpmB		2.1621e+08	2.08197e+08	2.07995e+08	2.01315e+08	2.07009e+08	2.10284e+08
P0A7M6	P0A7M6		rpmC		2.62451e+07	2.54467e+07	2.37769e+07	2.55912e+07	2.34785e+07	2.26266e+07
P0A7M9	P0A7M9		rpmE		8.75368e+07	8.71777e+07	8.72502e+07	8.40194e+07	8.72783e+07	8.47012e+07
P0A7N4	P0A7N4		rpmF		4.25168e+07	4.29756e+07	4.42485e+07	4.09831e+07	4.51075e+07	4.37838e+07
P0A7N9	P0A7N9		rpmG		1.11758e+08	1.13076e+08	1.18148e+08	1.088e+08	1.21018e+08	1.15586e+08
P0A7P5	P0A7P5		rpmH		2.6309e+07	2.89237e+07	2.97939e+07	2.2935e+07	2.9017e+07	2.74459e+07
P0A7Q1	P0A7Q1		rpmI		1.57505e+07	1.67697e+07	1.80474e+07	1.64043e+07	1.86941e+07	1.9062e+07
P0A7R1	P0A7R1		rplI		3.24842e+08	3.21365e+08	3.20787e+08	3.1268e+08	3.1187e+08	3.16212e+08
P0A7R5	P0A7R5		rpsJ		1.89428e+08	1.89769e+08	1.83809e+08	1.90478e+08	1.80994e+08	1.77841e+08
P0A7R9	P0A7R9		rpsK		1.15572e+08	1.15292e+08	1.09794e+08	1.13013e+08	1.12063e+08	1.10959e+08
P0A7S3	P0A7S3		rpsL		7.26903e+07	7.17735e+07	7.52398e+07	7.12193e+07	7.4165e+07	7.37744e+07
P0A7S9	P0A7S9		rpsM		3.5844e+07	3.52576e+07	3.43689e+07	3.47162e+07	3.39501e+07	3.39284e+07
P0A7T3	P0A7T3		rpsP		1.32453e+08	1.34358e+08	1.3199e+08	1.3206e+08	1.33204e+08	1.29827e+08
P0A7T7	P0A7T7		rpsR		4.22972e+07	4.27263e+07	4.31072e+07	4.17705e+07	4.3934e+07	4.46415e+07
P0A7U3	P0A7U3		rpsS		1.55466e+08	1.56045e+08	1.41193e+08	1.53596e+08	1.38903e+08	1.36882e+08
P0A7U7	P0A7U7		rpsT		2.88855e+07	2.80107e+07	2.80725e+07	2.76537e+07	2.82588e+07	2.84181e+07
P0A7V0	P0A7V0		rpsB		8.8749e+07	8.93424e+07	8.35311e+07	8.77378e+07	8.37544e+07	8.34009e+07
P0A7V3	P0A7V3		rpsC		9.36931e+07	9.13144e+07	8.93205e+07	9.02196e+07	9.00095e+07	8.89204e+07
P0A7V8	P0A7V8		rpsD		1.43873e+08	1.45726e+08	1.41831e+08	1.39548e+08	1.43823e+08	1.38231e+08
P0A7W1	P0A7W1		rpsE		2.37182e+08	2.31529e+08	2.14634e+08	2.28082e+08	2.18884e+08	2.06449e+08
P0A7W7	P0A7W7		rpsH		4.07178e+07	4.13653e+07	3.70794e+07	3.98972e+07	3.67343e+07	3.72182e+07
P0A7X3	P0A7X3		rpsI		7.67194e+07	7.8105e+07	7.11033e+07	7.66362e+07	7.40265e+07	7.36063e+07
P0A7X6	P0A7X6		rimM		6.35163e+06	6.16565e+06	6.24741e+06	6.3514e+06	5.99606e+06	6.21992e+06
P0A7Y0	P0A7Y0		rnc		9.54826e+06	9.62877e+06	9.29634e+06	9.40006e+06	9.39297e+06	9.798e+06
P0A7Y8	P0A7Y8		rnpA		1.00711e+06	1.01788e+06	1.06086e+06	954029	957176	883558
P0A7Z0	P0A7Z0		rpiA		1.87538e+07	1.82134e+07	1.82034e+07	1.91155e+07	1.73578e+07	1.73622e+07
P0A7Z4	P0A7Z4		rpoA		1.40683e+08	1.42052e+08	1.36271e+08	1.38688e+08	1.34752e+08	1.32556e+08
P0A800	P0A800		rpoZ		5.52413e+07	5.58489e+07	5.60231e+07	5.43971e+07	5.76875e+07	5.58984e+07
P0A805	P0A805		frr		3.07662e+07	3.16868e+07	2.8484e+07	3.13524e+07	2.84745e+07	2.74991e+07
P0A809	P0A809		ruvA		543177	536457	523474	498222	545514	581757
P0A812	P0A812		ruvB		1.22722e+06	1.30369e+06	1.25237e+06	1.24989e+06	1.18769e+06	1.133e+06
P0A817	P0A817		metK		2.59212e+07	2.57633e+07	2.48726e+07	2.58033e+07	2.45577e+07	2.4558e+07
P0A821	P0A821		selA		1.37846e+06	1.36103e+06	1.44172e+06	1.44087e+06	1.3776e+06	1.43811e+06
P0A825	P0A825		glyA		3.1843e+07	3.23141e+07	3.10601e+07	3.23332e+07	3.16802e+07	3.19416e+07
P0A832	P0A832		smpB		4.16272e+06	4.13025e+06	4.12275e+06	4.27611e+06	4.08122e+06	4.22286e+06
P0A836	P0A836		sucC		7.89017e+06	7.9354e+06	8.1273e+06	7.69427e+06	8.08102e+06	7.89478e+06
P0A840	P0A840		surE		1.25463e+06	1.38175e+06	1.6378e+06	1.43332e+06	1.55825e+06	1.52886e+06
P0A843	P0A843		tatE		7.98929e+06	8.84886e+06	8.66212e+06	8.19567e+06	8.78825e+06	8.45477e+06
P0A847	P0A847		tgt		3.28036e+06	3.26612e+06	3.18712e+06	3.24233e+06	3.16376e+06	3.08544e+06
P0A850	P0A850		tig		1.37869e+08	1.37466e+08	1.3373e+08	1.35586e+08	1.34489e+08	1.33236e+08
P0A853	P0A853		tnaA		3.51584e+06	3.46339e+06	3.53676e+06	3.48565e+06	3.45263e+06	3.48467e+06
P0A855	P0A855		tolB		1.96347e+07	1.98518e+07	2.02401e+07	2.0023e+07	1.98586e+07	1.97587e+07
P0A858	P0A858		tpiA		6.88443e+07	6.99983e+07	6.48029e+07	6.76068e+07	6.3677e+07	6.61892e+07
P0A862	P0A862		tpx		2.73232e+07	2.73026e+07	2.75848e+07	2.76896e+07	2.81568e+07	2.68911e+07
P0A867	P0A867		talA		4.30044e+06	4.471e+06	4.38467e+06	4.48132e+06	4.46319e+06	4.33091e+06
P0A870	P0A870		talB		4.5432e+07	4.50039e+07	4.5009e+07	4.51369e+07	4.46161e+07	4.51387e+07
P0A873	P0A873		trmD		3.72809e+06	3.97513e+06	4.04992e+06	3.80074e+06	3.92699e+06	3.6863e+06
P0A877	P0A877		trpA		1.37361e+06	1.58267e+06	1.59377e+06	1.38715e+06	1.58985e+06	1.50399e+06
P0A879	P0A879		trpB		514672	525924	572567	458694	530818	565621
P0A881	P0A881		trpR		2.38088e+06	2.3416e+06	2.29823e+06	2.60362e+06	2.33661e+06	2.3617e+06
P0A884	P0A884		thyA		8.83477e+06	9.117e+06	9.07884e+06	8.9191e+06	9.22468e+06	9.39678e+06
P0A887	P0A887		ubiE		9.30236e+06	9.2814e+06	9.24268e+06	9.16422e+06	9.03236e+06	9.01706e+06
P0A894	P0A894		yhbJ		1.50058e+06	1.50171e+06	1.69404e+06	1.55937e+06	1.72776e+06	1.70903e+06
P0A898	P0A898		ybeY		3.54506e+06	3.5687e+06	3.67681e+06	3.56006e+06	3.68235e+06	3.69418e+06
P0A8A0	P0A8A0		yebC		5.20192e+06	5.19752e+06	4.72852e+06	4.89485e+06	4.73673e+06	4.92026e+06
P0A8A2	P0A8A2		yeeN		9.57384e+06	9.58035e+06	9.13638e+06	9.73469e+06	9.17932e+06	8.04493e+06
P0A8A4	P0A8A4		ppsR		2.0426e+06	1.98989e+06	2.07824e+06	1.97231e+06	2.11036e+06	2.06474e+06
P0A8A8	P0A8A8		rimP		1.81045e+07	1.70219e+07	1.66902e+07	1.69319e+07	1.55347e+07	1.53051e+07
P0A8B2	P0A8B2		yfcN		1.62886e+06	1.65744e+06	1.49841e+06	1.7147e+06	1.59971e+06	1.56425e+06
P0A8B5	P0A8B5		ybaB		1.73184e+06	1.72004e+06	1.34146e+06	1.93456e+06	1.67084e+06	1.78241e+06
P0A8C1	P0A8C1		ybjQ		962963	951009	1.0873e+06	1.3004e+06	1.06848e+06	901607
P0A8C4	P0A8C4		ygfB		3.32913e+06	3.47862e+06	3.61322e+06	3.37895e+06	3.693e+06	3.48535e+06
P0A8D0	P0A8D0		nrdR		1.06147e+06	1.10991e+06	996645	1.10465e+06	1.08392e+06	1.11517e+06
P0A8D3	P0A8D3		yaiI		1.92307e+06	1.94963e+06	1.92178e+06	1.86393e+06	1.93133e+06	1.9889e+06
P0A8D6	P0A8D6		ymdB		1.37411e+06	1.3386e+06	1.25297e+06	1.28812e+06	1.24317e+06	1.21182e+06
P0A8E1	P0A8E1		ycfP		1.21055e+07	1.17905e+07	1.12129e+07	1.16418e+07	1.03119e+07	1.08524e+07
P0A8E5	P0A8E5		yacL		493745	496793	486993	463084	508079	570632
P0A8E7	P0A8E7		yajQ		1.53439e+07	1.55301e+07	1.51307e+07	1.50073e+07	1.53448e+07	1.52413e+07
P0A8F0	P0A8F0		upp		3.26526e+07	3.17961e+07	3.10966e+07	3.16018e+07	3.03477e+07	2.98614e+07
P0A8F4	P0A8F4		udk		7.30175e+06	7.15512e+06	7.14651e+06	7.18796e+06	6.82203e+06	7.10298e+06
P0A8F8	P0A8F8		uvrB		6.68769e+06	7.0153e+06	7.2423e+06	5.98209e+06	6.9741e+06	7.39097e+06
P0A8G3	P0A8G3		uxaC		2.01355e+06	1.97559e+06	1.99843e+06	1.98922e+06	1.96912e+06	1.88302e+06
P0A8G6	P0A8G6		wrbA		9.29644e+06	9.3024e+06	9.85346e+06	9.66937e+06	9.84337e+06	9.38193e+06
P0A8G9	P0A8G9		xseB		9.16117e+06	8.90952e+06	9.13602e+06	8.5273e+06	9.43996e+06	8.93166e+06
P0A8H8	P0A8H8		yacG		2.03641e+06	2.069e+06	2.09346e+06	2.09348e+06	2.21738e+06	2.2506e+06
P0A8I1	P0A8I1		yqgF		1.4165e+06	1.45979e+06	1.56104e+06	1.39483e+06	1.66916e+06	1.65795e+06
P0A8I3	P0A8I3		yaaA		3.90122e+06	3.91873e+06	4.13634e+06	3.89573e+06	4.03332e+06	4.13547e+06
P0A8I5	P0A8I5		trmB		6.32949e+06	6.17135e+06	6.7459e+06	6.25396e+06	6.53286e+06	6.59242e+06
P0A8I8	P0A8I8		rlmH		3.93977e+06	3.66615e+06	3.86551e+06	4.1371e+06	3.86344e+06	3.99415e+06
P0A8J2	P0A8J2		dnaT		1.05321e+06	1.00857e+06	989516	1.05989e+06	976508	1.12879e+06
P0A8J4	P0A8J4		ybeD		1.18014e+07	1.17664e+07	1.2276e+07	1.22953e+07	1.2192e+07	1.26012e+07
P0A8J8	P0A8J8		rhlB		5.39202e+06	5.48035e+06	5.36607e+06	5.24832e+06	5.51415e+06	5.33185e+06
P0A8K1	P0A8K1		psd		4.19752e+06	4.35231e+06	4.5476e+06	4.14807e+06	4.35308e+06	4.32512e+06
P0A8K5	P0A8K5		yaeP		2.40371e+06	2.22032e+06	2.02409e+06	2.13316e+06	2.17749e+06	1.88532e+06
P0A8L1	P0A8L1		serS		3.20959e+07	3.23379e+07	3.21567e+07	3.22574e+07	3.23631e+07	3.13742e+07
P0A8M0	P0A8M0		asnS		2.63462e+07	2.64503e+07	2.62429e+07	2.59699e+07	2.58908e+07	2.58864e+07
P0A8M3	P0A8M3		thrS		1.41067e+07	1.45498e+07	1.40257e+07	1.3864e+07	1.45228e+07	1.42193e+07
P0A8M6	P0A8M6		yeeX		9.4605e+06	9.9521e+06	8.81189e+06	8.495e+06	9.56164e+06	8.78175e+06
P0A8N0	P0A8N0		matP		562199	526228	405420	469756	389715	507356
P0A8N3	P0A8N3		lysS		3.77207e+07	3.78529e+07	3.73792e+07	3.71813e+07	3.77274e+07	3.73434e+07
P0A8N5	P0A8N5		lysU		2.24742e+07	2.27054e+07	2.25964e+07	2.25809e+07	2.23197e+07	2.30024e+07
P0A8N7	P0A8N7		epmA		2.97002e+06	3.28502e+06	3.15922e+06	3.10271e+06	3.15985e+06	3.02246e+06
P0A8P3	P0A8P3		yggX		2.61657e+07	2.61576e+07	2.62494e+07	2.58196e+07	2.65566e+07	2.64612e+07
P0A8Q0	P0A8Q0		frdC		2.11786e+06	2.17787e+06	2.16772e+06	2.17907e+06	2.16707e+06	2.258e+06
P0A8R0	P0A8R0		rraA		1.9543e+07	1.89109e+07	1.91874e+07	1.9058e+07	1.91352e+07	1.86076e+07
P0A8R9	P0A8R9		hdfR		1.02169e+06	1.04072e+06	1.08128e+06	1.0265e+06	1.05876e+06	1.1694e+06
P0A8S1	P0A8S1		iciA		3.06821e+06	3.01769e+06	3.17891e+06	3.09263e+06	3.0464e+06	3.32939e+06
P0A8T1	P0A8T1		prmA		6.2042e+06	5.88865e+06	5.99048e+06	6.39664e+06	5.66627e+06	5.98364e+06
P0A8T7	P0A8T7		rpoC		4.97318e+07	4.96432e+07	4.81596e+07	4.89681e+07	4.85418e+07	4.83609e+07
P0A8U6	P0A8U6		metJ		8.47375e+06	8.36226e+06	8.01639e+06	8.48032e+06	8.05534e+06	8.20893e+06
P0A8V2	P0A8V2		rpoB		6.80433e+07	6.81987e+07	6.68149e+07	6.79875e+07	6.69102e+07	6.62906e+07
P0A8V6	P0A8V6		fadR		7.07296e+06	7.24731e+06	7.05276e+06	7.41512e+06	6.99007e+06	6.92078e+06
P0A8W0	P0A8W0		nanR		2.56141e+06	2.58431e+06	2.53105e+06	2.61065e+06	2.4952e+06	2.52643e+06
P0A8W2	P0A8W2		slyA		1.06109e+07	1.04422e+07	1.08855e+07	1.07567e+07	1.04945e+07	1.03993e+07
