Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)					571174	632798	533502		
P08839	P08839		ptsI		4.09388e+07	4.13239e+07	4.24939e+07	4.23745e+07	4.10569e+07	4.05265e+07
P08956	P08956		hsdR		2.38275e+06	2.28945e+06	2.25254e+06	2.22767e+06	2.22994e+06	2.11169e+06
P08957	P08957		hsdM		8.97232e+06	8.99729e+06	9.12433e+06	9.16426e+06	9.05101e+06	9.08832e+06
P08997	P08997		aceB		899609	807487	848311	756072	932355	822305
P09029	P09029		purK		1.0722e+06	989030	1.06878e+06	1.0466e+06	1.03872e+06	993043
P09030	P09030		xthA		2.40522e+06	2.43971e+06	2.3765e+06	2.46479e+06	2.43583e+06	2.3713e+06
P09053	P09053		avtA		2.25252e+06	2.26825e+06	2.25979e+06	2.18592e+06	2.10136e+06	2.07173e+06
P09126	P09126		hemD		1.39127e+06	1.38561e+06	1.38632e+06	1.3858e+06	1.3192e+06	1.33699e+06
P09127	P09127		hemX		1.13548e+07	1.11524e+07	1.12738e+07	1.09422e+07	1.12196e+07	1.12292e+07
P09147	P09147		galE		4.68422e+06	4.84159e+06	4.98015e+06	4.88344e+06	4.88468e+06	4.81049e+06
P09148	P09148		galT		1.82246e+06	1.7367e+06	1.88596e+06	1.87369e+06	1.77504e+06	1.77451e+06
P09152	P09152		narG		4.78718e+06	4.77139e+06	4.92058e+06	4.93265e+06	4.70906e+06	4.54909e+06
P09155	P09155		rnd		1.43293e+07	1.42579e+07	1.36394e+07	1.45245e+07	1.42197e+07	1.50875e+07
P09158	P09158		speE		6.64932e+06	6.57941e+06	6.49649e+06	6.61724e+06	6.85782e+06	6.70373e+06
P09169	P09169		ompT		5.02224e+06	5.24906e+06	4.98903e+06	5.00006e+06	5.4378e+06	5.36324e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)					953505	934914	1.21419e+06	601314	721628
P09323	P09323		nagE		646004	592725	580820	536506	687974	669858
P09348	P09348		motA		784932	1.10518e+06	832091	980112	1.087e+06	831627
P09372	P09372		grpE		4.2847e+07	4.73513e+07	4.97078e+07	4.8132e+07	4.5201e+07	4.22691e+07
P09373	P09373		pflB		2.18692e+08	2.45871e+08	2.35594e+08	2.39449e+08	2.18313e+08	2.14606e+08
P09394	P09394		glpQ		5.34253e+06	5.33113e+06	5.42291e+06	5.52619e+06	5.45381e+06	5.25884e+06
P09424	P09424		mtlD		2.18412e+06	2.1336e+06	2.17164e+06	2.08376e+06	2.12186e+06	2.28466e+06
P09546	P09546		putA		3.1229e+06	2.95257e+06	3.09998e+06	3.02892e+06	3.08076e+06	3.21943e+06
P09549	P09549		dedD		1.38512e+06	1.36815e+06	1.4794e+06	1.34357e+06	1.30534e+06	1.41604e+06
P09831	P09831		gltB		3.78742e+06	3.67074e+06	3.75409e+06	3.72255e+06	3.79268e+06	3.60069e+06
P09832	P09832		gltD		2.99589e+06	3.04503e+06	3.0216e+06	3.08897e+06	3.03163e+06	2.8628e+06
P0A698	P0A698		uvrA		2.57662e+06	2.48962e+06	2.60291e+06	2.57831e+06	2.51243e+06	2.4536e+06
P0A6A0	P0A6A0		ubiB		1.7275e+06	1.39236e+06	1.57345e+06	1.51956e+06	1.55989e+06	1.83003e+06
P0A6A3	P0A6A3		ackA		1.24276e+08	1.29438e+08	1.28451e+08	1.30144e+08	1.27414e+08	1.22557e+08
P0A6A8	P0A6A8		acpP		1.55913e+08	1.43606e+08	1.43962e+08	1.5042e+08	1.53239e+08	1.48482e+08
P0A6B4	P0A6B4		alr		3.03148e+06	3.14205e+06	3.12171e+06	3.03681e+06	3.02029e+06	3.02835e+06
P0A6B7	P0A6B7		iscS		1.63905e+07	1.69358e+07	1.70461e+07	1.7336e+07	1.68458e+07	1.66919e+07
P0A6C1	P0A6C1		nfo		1.84132e+06	1.86041e+06	1.70612e+06	1.83161e+06	1.9713e+06	1.90722e+06
P0A6D0	P0A6D0		argR		1.56075e+06	1.57702e+06	1.406e+06	1.50491e+06	1.4924e+06	1.37481e+06
P0A6D3	P0A6D3		aroA		5.69024e+06	5.44055e+06	5.66947e+06	5.64828e+06	5.68253e+06	5.66723e+06
P0A6D7	P0A6D7		aroK		7.4613e+06	7.63891e+06	7.78466e+06	7.67304e+06	7.21741e+06	7.643e+06
P0A6E1	P0A6E1		aroL				89951.5	46007.8		31978.6
P0A6E4	P0A6E4		argG		1.58893e+06	1.80754e+06	1.50043e+06	1.67042e+06	1.80719e+06	1.54616e+06
P0A6E6	P0A6E6		atpC		6.4212e+06	6.84196e+06	7.14225e+06	7.14716e+06	6.98676e+06	6.57797e+06
P0A6E9	P0A6E9		bioD2		5.40934e+06	5.65545e+06	5.41971e+06	5.52098e+06	5.32179e+06	5.285e+06
P0A6F1	P0A6F1		carA		5.71069e+06	5.92648e+06	5.84261e+06	5.8547e+06	5.64452e+06	5.51952e+06
P0A6F3	P0A6F3		glpK		4.77958e+06	4.71674e+06	4.7158e+06	4.78519e+06	4.64931e+06	4.66037e+06
P0A6F5	P0A6F5		groL		7.93219e+07	8.28397e+07	8.31328e+07	8.33519e+07	7.89783e+07	7.81591e+07
P0A6F9	P0A6F9		groS		7.95632e+07	8.39999e+07	8.27226e+07	8.56571e+07	7.94142e+07	8.05432e+07
P0A6G3	P0A6G3		pncC		3.05454e+06	3.22344e+06	3.02763e+06	3.01475e+06	3.10166e+06	3.0249e+06
P0A6G7	P0A6G7		clpP		1.75376e+07	1.78619e+07	1.82367e+07	1.81535e+07	1.69686e+07	1.78486e+07
P0A6H1	P0A6H1		clpX		2.58872e+07	2.55646e+07	2.49452e+07	2.566e+07	2.58996e+07	2.57976e+07
P0A6H5	P0A6H5		hslU		2.19069e+07	2.16238e+07	2.17049e+07	2.19776e+07	2.15506e+07	2.15482e+07
P0A6H8	P0A6H8		cls		689890	462554	539536	538053	510731	630116
P0A6I0	P0A6I0		cmk		1.01163e+07	9.97497e+06	1.00577e+07	1.00775e+07	9.90455e+06	9.82251e+06
P0A6I3	P0A6I3		coaA		3.17593e+06	3.15088e+06	3.16339e+06	3.15684e+06	3.09834e+06	3.38564e+06
P0A6I6	P0A6I6		coaD		1.17898e+06	1.10324e+06	1.05996e+06	1.13328e+06	1.04115e+06	1.083e+06
P0A6I9	P0A6I9		coaE		3.37879e+06	3.35442e+06	3.61724e+06	3.57105e+06	3.3877e+06	3.65637e+06
P0A6J1	P0A6J1		cysC		1.40605e+06	1.23437e+06	1.29494e+06	1.31726e+06	1.32916e+06	1.42058e+06
P0A6J8	P0A6J8		ddlA		1.34427e+07	1.31899e+07	1.31866e+07	1.31396e+07	1.30831e+07	1.32898e+07
P0A6K1	P0A6K1		dapF		719492	536908	635028	580324	622349	665877
P0A6K3	P0A6K3		def		1.38192e+07	1.38361e+07	1.3408e+07	1.37364e+07	1.36933e+07	1.3583e+07
P0A6K6	P0A6K6		deoB		1.6287e+07	1.66785e+07	1.6965e+07	1.7045e+07	1.65215e+07	1.6862e+07
P0A6L0	P0A6L0		deoC		1.00423e+07	1.01068e+07	1.00196e+07	1.02205e+07	9.95747e+06	9.70587e+06
P0A6L2	P0A6L2		dapA		4.09196e+07	4.20025e+07	4.26369e+07	4.22197e+07	4.19191e+07	4.09036e+07
P0A6L4	P0A6L4		nanA		594523	574159	597714	581522	489211	539099
P0A6L7	P0A6L7		uxaB		1.51346e+06	1.55408e+06	1.45176e+06	1.56911e+06	1.42667e+06	1.53531e+06
P0A6L9	P0A6L9		hscB		4.63502e+06	4.7225e+06	4.69253e+06	4.61184e+06	4.60337e+06	4.68372e+06
P0A6M4	P0A6M4		dtd		2.25919e+06	1.97367e+06	2.209e+06	2.02819e+06	1.79659e+06	2.29098e+06
P0A6M8	P0A6M8		fusA		1.2975e+08	1.39154e+08	1.35875e+08	1.38366e+08	1.33307e+08	1.2976e+08
P0A6N4	P0A6N4		efp		6.1755e+07	6.09312e+07	6.01074e+07	6.16425e+07	6.24718e+07	5.9782e+07
P0A6N8	P0A6N8		yeiP		1.37744e+07	1.39788e+07	1.41004e+07	1.43971e+07	1.44966e+07	1.38321e+07
P0A6P1	P0A6P1		tsf		1.6166e+08	1.75624e+08	1.74368e+08	1.78577e+08	1.63253e+08	1.60403e+08
P0A6P5	P0A6P5		der		4.40426e+06	4.53028e+06	4.48566e+06	4.62721e+06	4.39966e+06	4.26823e+06
P0A6P7	P0A6P7		engB		8.04878e+06	8.29255e+06	8.36882e+06	8.36514e+06	8.08479e+06	8.23743e+06
P0A6P9	P0A6P9		eno		1.24165e+08	1.31396e+08	1.29627e+08	1.30776e+08	1.25887e+08	1.24498e+08
P0A6Q3	P0A6Q3		fabA		1.28336e+07	1.2316e+07	1.27105e+07	1.28567e+07	1.29685e+07	1.28806e+07
P0A6Q6	P0A6Q6		fabZ		1.95295e+07	1.83668e+07	1.92031e+07	1.87252e+07	1.90295e+07	1.93319e+07
P0A6R0	P0A6R0		fabH		1.59291e+07	1.62174e+07	1.63569e+07	1.59177e+07	1.59874e+07	1.6296e+07
P0A6R3	P0A6R3		fis		3.49874e+06	4.01894e+06	4.10225e+06	4.1181e+06	3.11405e+06	3.431e+06
P0A6S0	P0A6S0		flgH		2.36977e+06	2.34512e+06	2.29204e+06	2.32545e+06	2.27451e+06	2.19516e+06
P0A6S7	P0A6S7		gpsA		6.09125e+06	5.96655e+06	5.8181e+06	6.04605e+06	5.8844e+06	5.85503e+06
P0A6T1	P0A6T1		pgi		2.82699e+07	2.87222e+07	2.9449e+07	2.9445e+07	2.83065e+07	2.86685e+07
P0A6T3	P0A6T3		galK		4.09827e+06	4.09534e+06	4.23549e+06	4.25514e+06	4.10636e+06	3.94743e+06
P0A6T5	P0A6T5		folE		4.33012e+06	4.23362e+06	4.25133e+06	4.35291e+06	4.20943e+06	4.2515e+06
P0A6T9	P0A6T9		gcvH		1.76051e+06	1.7929e+06	1.96334e+06	1.84953e+06	1.80428e+06	1.88332e+06
P0A6U3	P0A6U3		mnmG		6.14314e+06	6.36767e+06	6.27698e+06	6.2609e+06	6.25616e+06	6.24543e+06
P0A6U5	P0A6U5		rsmG		5.52323e+06	5.54889e+06	6.09585e+06	5.66835e+06	4.99847e+06	5.4265e+06
P0A6U8	P0A6U8		glgA		2.74691e+06	2.78638e+06	2.82628e+06	2.82955e+06	2.67514e+06	2.74209e+06
P0A6V1	P0A6V1		glgC		7.78926e+06	7.43415e+06	7.37249e+06	7.64495e+06	7.57648e+06	7.50624e+06
P0A6V8	P0A6V8		glk		1.01217e+07	1.01211e+07	9.84365e+06	1.01364e+07	9.96833e+06	9.92148e+06
P0A6W0	P0A6W0		glsA2		1.76827e+06	1.89777e+06	1.73006e+06	1.75778e+06	1.36189e+06	1.17066e+06
P0A6W3	P0A6W3		mraY		1.47574e+06	1.31876e+06	1.36195e+06	1.43468e+06	1.3441e+06	1.31335e+06
P0A6W5	P0A6W5		greA		2.22876e+07	2.18168e+07	2.24342e+07	2.20143e+07	2.20748e+07	2.22916e+07
P0A6W9	P0A6W9		gshA		5.12463e+06	5.12109e+06	5.01619e+06	5.09435e+06	5.0093e+06	5.01798e+06
P0A6X1	P0A6X1		hemA		314380	434186	374305	396749	382068	289450
P0A6X3	P0A6X3		hfq		910675	1.03736e+06	999468	801907	888231	969096
P0A6X7	P0A6X7		ihfA		4.69454e+07	4.42916e+07	4.54461e+07	4.37991e+07	4.71361e+07	4.72331e+07
P0A6Y1	P0A6Y1		ihfB		1.04049e+07	1.05836e+07	9.85618e+06	1.12418e+07	1.02752e+07	9.83468e+06
P0A6Y5	P0A6Y5		hslO		6.49702e+06	6.60188e+06	6.62123e+06	6.49998e+06	6.59373e+06	6.54062e+06
P0A6Y8	P0A6Y8		dnaK		4.27331e+07	4.42335e+07	4.35767e+07	4.43062e+07	4.34055e+07	4.2576e+07
P0A6Z1	P0A6Z1		hscA		5.09174e+06	4.77476e+06	4.76331e+06	4.79542e+06	5.08131e+06	4.79591e+06
P0A6Z3	P0A6Z3		htpG		2.52467e+07	2.57392e+07	2.59454e+07	2.5778e+07	2.53319e+07	2.54383e+07
P0A6Z6	P0A6Z6		nikR		988177	987725	954296	1.05974e+06	1.02441e+06	1.00818e+06
P0A705	P0A705		infB		3.55596e+07	3.46919e+07	3.49375e+07	3.51359e+07	3.50008e+07	3.54152e+07
P0A707	P0A707		infC		5.52781e+07	5.58623e+07	5.59924e+07	5.58023e+07	5.74372e+07	5.41679e+07
P0A715	P0A715		kdsA		1.2921e+07	1.34012e+07	1.36498e+07	1.37562e+07	1.28455e+07	1.26264e+07
P0A717	P0A717		prs		2.77002e+07	3.0865e+07	2.96122e+07	3.11825e+07	2.83377e+07	2.74216e+07
P0A720	P0A720		tmk		2.43301e+06	2.6301e+06	2.47874e+06	2.59279e+06	2.49259e+06	2.52201e+06
P0A722	P0A722		lpxA		7.71845e+06	7.79061e+06	7.76434e+06	8.24014e+06	8.37803e+06	7.62227e+06
P0A725	P0A725		lpxC		3.09181e+06	2.76301e+06	3.58652e+06	3.06754e+06	2.72033e+06	3.29699e+06
P0A729	P0A729		yceF		2.16868e+06	2.02927e+06	2.37858e+06	2.15165e+06	2.12763e+06	2.20913e+06
P0A731	P0A731		mgsA		3.21206e+06	3.73501e+06	3.52394e+06	4.09959e+06	3.74213e+06	3.85758e+06
P0A734	P0A734		minE		3.40407e+07	3.16668e+07	3.27683e+07	3.25085e+07	3.19876e+07	3.47013e+07
P0A738	P0A738		moaC		972074	989677	953243	989089	1.05199e+06	999660
P0A744	P0A744		msrA		6.46914e+06	5.82864e+06	6.67869e+06	6.46321e+06	6.11533e+06	6.54131e+06
P0A746	P0A746		msrB		984390	1.19413e+06	1.21277e+06	1.12747e+06	1.08664e+06	1.06891e+06
P0A749	P0A749		murA		1.0686e+07	1.05497e+07	1.06787e+07	1.059e+07	1.0327e+07	1.08799e+07
P0A752	P0A752		nadD		588370	495692	532310	476393	506119	579669
P0A759	P0A759		nagB		3.97501e+06	3.61271e+06	3.69094e+06	3.90453e+06	3.92885e+06	3.58839e+06
P0A763	P0A763		ndk		1.33955e+07	1.33323e+07	1.35779e+07	1.37562e+07	1.32311e+07	1.33033e+07
P0A780	P0A780		nusB		1.29629e+07	1.17838e+07	1.20606e+07	1.17529e+07	1.22962e+07	1.24263e+07
P0A784	P0A784		orn		2.911e+06	2.99128e+06	3.06036e+06	3.00411e+06	3.09766e+06	3.02106e+06
P0A786	P0A786		pyrB		2.35045e+06	2.26559e+06	2.31961e+06	2.44887e+06	2.25484e+06	2.34456e+06
P0A790	P0A790		panD		8.7274e+06	9.21844e+06	9.01137e+06	9.21461e+06	9.10637e+06	8.75999e+06
P0A794	P0A794		pdxJ		7.0001e+06	6.81153e+06	6.96447e+06	7.02296e+06	7.06819e+06	7.12261e+06
P0A796	P0A796		pfkA		2.21177e+07	2.41444e+07	2.51944e+07	2.45303e+07	2.28149e+07	2.27174e+07
P0A799	P0A799		pgk		3.41939e+08	3.57231e+08	3.53038e+08	3.58746e+08	3.49738e+08	3.42803e+08
P0A7A2	P0A7A2		gpmB		2.90729e+06	3.28457e+06	2.76049e+06	2.92604e+06	2.90403e+06	2.60959e+06
P0A7A5	P0A7A5		pcm		831267	937905	974228	879756	978462	900096
P0A7A7	P0A7A7		plsB		2.78816e+06	2.80422e+06	2.79826e+06	2.64349e+06	2.69808e+06	2.73589e+06
P0A7A9	P0A7A9		ppa		8.20345e+07	8.50694e+07	8.36146e+07	8.42592e+07	8.27341e+07	8.56889e+07
P0A7B1	P0A7B1		ppk		1.33671e+06	1.34779e+06	1.31044e+06	1.33485e+06	1.21298e+06	1.38475e+06
P0A7B5	P0A7B5		proB		9.62366e+06	9.56879e+06	9.09676e+06	9.6993e+06	9.64765e+06	9.19295e+06
P0A7B8	P0A7B8		hslV		1.40979e+07	1.62184e+07	1.42995e+07	1.37334e+07	1.19322e+07	1.41301e+07
P0A7C2	P0A7C2		lexA		4.35945e+06	4.39783e+06	4.28568e+06	4.39505e+06	4.19053e+06	4.23019e+06
P0A7C6	P0A7C6		pepE		5.52142e+06	5.38866e+06	5.3275e+06	5.45729e+06	5.31062e+06	5.17849e+06
P0A7D1	P0A7D1		pth		6.41768e+06	6.73605e+06	6.43894e+06	6.50644e+06	6.38835e+06	6.02868e+06
P0A7D4	P0A7D4		purA		3.54513e+07	3.63075e+07	3.55091e+07	3.53701e+07	3.50978e+07	3.44787e+07
P0A7D7	P0A7D7		purC		6.96251e+06	7.08507e+06	7.21106e+06	7.10196e+06	6.86326e+06	6.91772e+06
P0A7E1	P0A7E1		pyrD		7.39208e+06	7.37265e+06	7.13385e+06	7.38555e+06	7.34602e+06	7.22663e+06
P0A7E3	P0A7E3		pyrE		4.83112e+06	4.92647e+06	4.86321e+06	4.8735e+06	4.88488e+06	4.81825e+06
P0A7E5	P0A7E5		pyrG		1.48778e+07	1.47381e+07	1.46955e+07	1.4779e+07	1.47576e+07	1.477e+07
P0A7E9	P0A7E9		pyrH		6.11943e+06	6.61912e+06	6.66311e+06	6.64283e+06	6.65732e+06	6.27568e+06
P0A7F3	P0A7F3		pyrI		2.38308e+06	2.36229e+06	2.39479e+06	2.28564e+06	2.38655e+06	2.43595e+06
P0A7F6	P0A7F6		speD		1.89466e+06	1.71164e+06	1.79331e+06	1.9202e+06	1.79617e+06	1.91655e+06
P0A7F9	P0A7F9		queA		3.3936e+06	3.62714e+06	3.35355e+06	3.69349e+06	3.4077e+06	3.20519e+06
P0A7G2	P0A7G2		rbfA		2.40973e+07	2.48235e+07	2.55396e+07	2.39512e+07	2.29853e+07	2.37873e+07
P0A7G6	P0A7G6		recA		9.51378e+06	9.80314e+06	9.92576e+06	9.7344e+06	9.73324e+06	9.86936e+06
P0A7H6	P0A7H6		recR		731910	587614	755440	709689	703076	778661
P0A7I0	P0A7I0		prfA		3.61368e+06	3.78168e+06	3.85617e+06	3.78384e+06	3.67461e+06	3.81413e+06
P0A7I4	P0A7I4		prfC		4.9356e+06	5.21451e+06	5.11406e+06	5.04172e+06	4.89957e+06	4.93655e+06
P0A7I7	P0A7I7		ribA		8.61302e+06	8.56048e+06	8.53177e+06	8.82812e+06	8.83755e+06	8.47513e+06
P0A7J0	P0A7J0		ribB		1.18416e+07	1.25212e+07	1.28761e+07	1.2515e+07	1.17573e+07	1.20742e+07
P0A7J3	P0A7J3		rplJ		4.78722e+08	4.86248e+08	4.78901e+08	4.81289e+08	4.74231e+08	4.68823e+08
P0A7J7	P0A7J7		rplK		6.29913e+07	6.77727e+07	6.61923e+07	6.6831e+07	6.45455e+07	6.37098e+07
P0A7K2	P0A7K2		rplL		1.74024e+08	1.57458e+08	1.57987e+08	1.61723e+08	1.72717e+08	1.7426e+08
P0A7K6	P0A7K6		rplS		5.58571e+07	5.49699e+07	5.41848e+07	5.53634e+07	5.46024e+07	5.52984e+07
P0A7L0	P0A7L0		rplA		2.28288e+08	2.19966e+08	2.15105e+08	2.14753e+08	2.23941e+08	2.24136e+08
P0A7L3	P0A7L3		rplT		4.31431e+07	3.72307e+07	3.79755e+07	3.72859e+07	4.13904e+07	4.26642e+07
P0A7L8	P0A7L8		rpmA		1.20644e+08	1.26614e+08	1.22839e+08	1.24402e+08	1.25143e+08	1.21604e+08
P0A7M2	P0A7M2		rpmB		1.76145e+08	1.77586e+08	1.76119e+08	1.67726e+08	1.72499e+08	1.79918e+08
P0A7M6	P0A7M6		rpmC		2.23657e+07	2.3036e+07	2.12628e+07	2.23484e+07	2.2597e+07	2.15771e+07
P0A7M9	P0A7M9		rpmE		3.58504e+07	3.87621e+07	3.94032e+07	3.97798e+07	3.60282e+07	3.54817e+07
P0A7N4	P0A7N4		rpmF		3.86171e+07	3.77277e+07	3.88212e+07	3.76149e+07	4.00849e+07	3.89982e+07
P0A7N9	P0A7N9		rpmG		1.08455e+08	1.13043e+08	1.14201e+08	1.13177e+08	1.11477e+08	1.07319e+08
P0A7P5	P0A7P5		rpmH		2.72525e+07	2.61778e+07	2.50378e+07	2.47835e+07	2.73859e+07	2.56705e+07
P0A7Q1	P0A7Q1		rpmI		1.3106e+07	1.73205e+07	1.8214e+07	1.82681e+07	1.50552e+07	1.43767e+07
P0A7R1	P0A7R1		rplI		3.08049e+08	3.24969e+08	3.18282e+08	3.22263e+08	3.10078e+08	3.09293e+08
P0A7R5	P0A7R5		rpsJ		1.68239e+08	1.62129e+08	1.61135e+08	1.65199e+08	1.65889e+08	1.61216e+08
P0A7R9	P0A7R9		rpsK		9.70074e+07	1.03379e+08	1.03418e+08	1.03589e+08	9.66418e+07	9.60624e+07
P0A7S3	P0A7S3		rpsL		6.90934e+07	6.63991e+07	6.93767e+07	6.92786e+07	6.80216e+07	7.07851e+07
P0A7S9	P0A7S9		rpsM		3.22506e+07	3.1946e+07	3.2706e+07	3.23283e+07	3.31475e+07	3.31528e+07
P0A7T3	P0A7T3		rpsP		6.69034e+07	6.82122e+07	6.77902e+07	6.6511e+07	6.75344e+07	6.6048e+07
P0A7T7	P0A7T7		rpsR		4.17198e+07	4.55256e+07	4.59291e+07	4.50002e+07	4.41424e+07	4.31234e+07
P0A7U3	P0A7U3		rpsS		1.34574e+08	1.37027e+08	1.34135e+08	1.3975e+08	1.32157e+08	1.30891e+08
P0A7U7	P0A7U7		rpsT		2.38381e+07	2.44452e+07	2.54896e+07	2.40321e+07	2.38637e+07	2.47799e+07
P0A7V0	P0A7V0		rpsB		8.5481e+07	8.79741e+07	8.76407e+07	8.73725e+07	8.48442e+07	8.53919e+07
P0A7V3	P0A7V3		rpsC		7.74069e+07	7.82083e+07	7.7726e+07	7.78993e+07	7.83387e+07	7.81728e+07
P0A7V8	P0A7V8		rpsD		1.41284e+08	1.4215e+08	1.36756e+08	1.40289e+08	1.4346e+08	1.387e+08
P0A7W1	P0A7W1		rpsE		1.38042e+08	1.6983e+08	1.73944e+08	1.68713e+08	1.43526e+08	1.41193e+08
P0A7W7	P0A7W7		rpsH		5.49891e+07	5.79857e+07	5.94974e+07	5.82851e+07	5.40668e+07	5.54837e+07
P0A7X3	P0A7X3		rpsI		6.93562e+07	7.51926e+07	7.1481e+07	7.34158e+07	7.07492e+07	6.98586e+07
P0A7X6	P0A7X6		rimM		6.91987e+06	6.8572e+06	7.05794e+06	7.14716e+06	6.73982e+06	6.80515e+06
P0A7Y0	P0A7Y0		rnc		9.11285e+06	9.78507e+06	9.53799e+06	9.49831e+06	8.86708e+06	9.37451e+06
P0A7Y4	P0A7Y4		rnhA		64264.3					
P0A7Y8	P0A7Y8		rnpA		1.48319e+06	1.42502e+06	1.36074e+06	1.45956e+06	1.35618e+06	1.30747e+06
P0A7Z0	P0A7Z0		rpiA		1.62366e+07	1.64375e+07	1.68813e+07	1.64651e+07	1.5646e+07	1.55497e+07
P0A7Z4	P0A7Z4		rpoA		1.27473e+08	1.29717e+08	1.27741e+08	1.28639e+08	1.28677e+08	1.26903e+08
P0A800	P0A800		rpoZ		3.18781e+07	3.07929e+07	3.11469e+07	3.14748e+07	3.14134e+07	3.12397e+07
P0A805	P0A805		frr		2.60969e+07	2.76693e+07	2.69141e+07	2.83345e+07	2.59591e+07	2.51273e+07
P0A809	P0A809		ruvA				669692			692973
P0A812	P0A812		ruvB		1.14661e+06	1.26726e+06	1.24973e+06	1.2442e+06	1.03404e+06	1.08528e+06
P0A817	P0A817		metK		1.86426e+07	1.82747e+07	1.88777e+07	1.86433e+07	1.87218e+07	1.82835e+07
P0A821	P0A821		selA		1.93066e+06	1.93763e+06	1.85952e+06	1.94172e+06	1.86626e+06	1.93365e+06
P0A823	P0A823		sfsA		919966	774676	872207	946150	910692	875602
P0A825	P0A825		glyA		2.12069e+07	2.21466e+07	2.27137e+07	2.22642e+07	2.19222e+07	2.19596e+07
P0A832	P0A832		smpB		4.83777e+06	4.6701e+06	4.62261e+06	4.8363e+06	4.75517e+06	4.78947e+06
P0A836	P0A836		sucC		8.56604e+06	8.58844e+06	8.49096e+06	8.43187e+06	8.5919e+06	8.4404e+06
P0A840	P0A840		surE		1.58034e+06	1.59061e+06	1.53847e+06	1.58247e+06	1.61864e+06	1.55651e+06
P0A843	P0A843		tatE		8.82229e+06	8.88809e+06	8.59129e+06	8.86227e+06	9.20755e+06	8.74078e+06
P0A847	P0A847		tgt		3.15368e+06	3.18343e+06	3.18314e+06	3.26671e+06	3.14154e+06	3.12774e+06
P0A850	P0A850		tig		1.40362e+08	1.43961e+08	1.43037e+08	1.44078e+08	1.37534e+08	1.41144e+08
P0A853	P0A853		tnaA		3.66654e+06	3.6338e+06	3.59492e+06	3.62293e+06	3.5532e+06	3.55686e+06
P0A855	P0A855		tolB		1.67939e+07	1.71066e+07	1.75726e+07	1.74191e+07	1.65041e+07	1.67059e+07
P0A858	P0A858		tpiA		6.50936e+07	7.65609e+07	7.46304e+07	7.40313e+07	6.47698e+07	6.69628e+07
P0A862	P0A862		tpx		4.01663e+07	4.02643e+07	3.88076e+07	3.9308e+07	4.08905e+07	3.99144e+07
P0A867	P0A867		talA		4.25547e+06	4.32263e+06	4.30681e+06	4.36191e+06	4.39266e+06	4.26397e+06
P0A870	P0A870		talB		4.31203e+07	4.39307e+07	4.39633e+07	4.39039e+07	4.24072e+07	4.31804e+07
P0A873	P0A873		trmD		3.69379e+06	3.63834e+06	3.5778e+06	3.44924e+06	3.34174e+06	3.28133e+06
P0A877	P0A877		trpA		1.87411e+06	1.89737e+06	1.87036e+06	1.84568e+06	1.92024e+06	1.86826e+06
P0A879	P0A879		trpB		1.65483e+06	1.32434e+06	1.29275e+06	1.3128e+06	1.62075e+06	1.72411e+06
P0A881	P0A881		trpR		1.91251e+06	2.09242e+06	1.79436e+06	1.95364e+06	1.99468e+06	1.86306e+06
P0A884	P0A884		thyA		7.48877e+06	7.58123e+06	8.00164e+06	7.79704e+06	7.72925e+06	7.71333e+06
P0A887	P0A887		ubiE		9.90931e+06	9.88868e+06	9.97282e+06	1.01284e+07	9.88375e+06	9.66178e+06
P0A890	P0A890		tusA		2.03274e+06	2.02101e+06	1.90315e+06	2.01234e+06	1.8345e+06	1.94069e+06
P0A894	P0A894		yhbJ		1.52272e+06	1.44335e+06	1.54657e+06	1.39881e+06	1.48523e+06	1.54289e+06
P0A898	P0A898		ybeY		3.33075e+06	3.30833e+06	3.36442e+06	3.38283e+06	3.31907e+06	3.35674e+06
P0A8A0	P0A8A0		yebC		2.07383e+06	2.31826e+06	2.61889e+06	2.55795e+06	2.04095e+06	2.22381e+06
P0A8A2	P0A8A2		yeeN		8.51706e+06	8.79702e+06	8.2242e+06	8.59321e+06	8.78166e+06	8.26013e+06
P0A8A4	P0A8A4		ppsR		1.92932e+06	1.88953e+06	1.93127e+06	1.89444e+06	1.90736e+06	1.91693e+06
