Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P08178	P08178		purM		1.92856e+06	1.92585e+06	1.97188e+06	1.87802e+06	1.82261e+06	1.77317e+06
P08179	P08179		purN		3.14305e+06	3.04101e+06	3.06016e+06	3.12252e+06	3.25844e+06	2.66681e+06
P08189	P08189		fimF		1.31142e+06	1.23456e+06	1.1103e+06	1.17576e+06	1.20843e+06	876003
P08190	P08190		fimG		2.28291e+06	2.56144e+06	2.38218e+06	2.36326e+06	2.24303e+06	2.05243e+06
P08191	P08191		fimH		2.94167e+06	3.0104e+06	3.04912e+06	2.80732e+06	3.00812e+06	3.34674e+06
P08192	P08192		folC		3.902e+06	3.89722e+06	3.85121e+06	3.9828e+06	3.98638e+06	4.18714e+06
P08200	P08200		icd		2.43511e+07	2.56164e+07	2.50193e+07	2.40222e+07	2.34632e+07	2.28217e+07
P08201	P08201		nirB		5.16186e+06	5.29726e+06	5.28729e+06	5.14281e+06	5.19315e+06	5.32378e+06
P08244	P08244		pyrF		9.92022e+06	9.93035e+06	1.00184e+07	1.00169e+07	1.00862e+07	9.36392e+06
P08245	P08245		yciH		819443	802141	774725	816079	819567	696415
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.42845e+06	4.31209e+06	4.37253e+06	2.57142e+06	2.4358e+06	3.29964e+06
P08312	P08312		pheS		1.29284e+07	1.32234e+07	1.30028e+07	1.30541e+07	1.27267e+07	1.27853e+07
P08331	P08331		cpdB		4.25528e+06	4.05389e+06	4.22288e+06	4.14205e+06	4.29133e+06	4.08495e+06
P08337	P08337		mutT		1.08029e+06	1.15549e+06	1.17432e+06	1.02797e+06	1.00846e+06	1.12504e+06
P08373	P08373		murB		1.7055e+06	1.85279e+06	1.85952e+06	1.69904e+06	1.74628e+06	1.94686e+06
P08390	P08390		usg		5.53568e+06	5.23409e+06	5.28602e+06	5.65911e+06	5.40098e+06	4.51193e+06
P08395	P08395		sppA		2.35498e+06	2.51173e+06	2.34332e+06	2.38473e+06	2.45229e+06	2.36532e+06
P08506	P08506		dacC		6.63725e+06	6.63982e+06	6.68202e+06	6.49892e+06	6.50505e+06	6.48885e+06
P08622	P08622		dnaJ		6.7482e+06	6.93759e+06	6.7849e+06	6.74414e+06	6.72776e+06	7.04369e+06
P08660	P08660		lysC		3.03385e+06	2.93948e+06	3.16788e+06	3.04954e+06	2.98066e+06	3.13437e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.40711e+06	4.71279e+06	4.74023e+06	2.45796e+06	2.45794e+06	5.1846e+06
P08839	P08839		ptsI		3.50541e+07	3.54149e+07	3.50786e+07	3.5552e+07	3.41671e+07	3.37662e+07
P08956	P08956		hsdR		2.45482e+06	2.38972e+06	2.4205e+06	2.46341e+06	2.50681e+06	2.27318e+06
P08957	P08957		hsdM		1.26184e+07	1.22437e+07	1.22181e+07	1.24493e+07	1.22876e+07	1.16168e+07
P09029	P09029		purK		1.10884e+06	1.26489e+06	1.25382e+06	1.15971e+06	1.15863e+06	1.38163e+06
P09030	P09030		xthA		2.64277e+06	2.71193e+06	2.75321e+06	2.7218e+06	2.64681e+06	2.72837e+06
P09053	P09053		avtA		2.28222e+06	2.38646e+06	2.36627e+06	2.26746e+06	2.26116e+06	2.26191e+06
P09126	P09126		hemD		2.08595e+06	2.1611e+06	2.21308e+06	2.03255e+06	2.06798e+06	2.27572e+06
P09127	P09127		hemX		1.05956e+07	1.06883e+07	1.03514e+07	1.07909e+07	1.08546e+07	9.81415e+06
P09147	P09147		galE		9.47712e+06	9.88066e+06	9.74002e+06	9.32746e+06	9.55762e+06	9.1419e+06
P09148	P09148		galT		1.64206e+06	1.68366e+06	1.66129e+06	1.60771e+06	1.58106e+06	1.42333e+06
P09152	P09152		narG		5.32901e+06	5.3459e+06	5.38808e+06	5.16429e+06	5.2231e+06	5.60346e+06
P09155	P09155		rnd		3.76289e+06	3.53944e+06	3.69934e+06	3.59957e+06	3.79163e+06	3.21955e+06
P09158	P09158		speE		7.22909e+06	7.4821e+06	7.70757e+06	7.29528e+06	7.182e+06	7.15758e+06
P09169	P09169		ompT		1.48333e+07	1.57909e+07	1.58637e+07	1.4868e+07	1.48852e+07	1.63502e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1.64495e+06	2.88431e+06	2.79923e+06	1.51761e+06	1.68272e+06	2.9279e+06
P09323	P09323		nagE		969859	988938	1.03272e+06	816518	941374	904957
P09348	P09348		motA		1.26241e+06	1.1309e+06	1.26202e+06	1.3331e+06	1.22361e+06	1.46174e+06
P09372	P09372		grpE		1.67896e+07	1.69957e+07	1.61599e+07	1.58384e+07	1.61403e+07	1.20329e+07
P09373	P09373		pflB		3.03056e+08	2.89521e+08	2.88818e+08	2.98386e+08	2.97403e+08	2.73577e+08
P09394	P09394		glpQ		5.93818e+06	5.80165e+06	5.68565e+06	5.85369e+06	5.74812e+06	5.58918e+06
P09424	P09424		mtlD		2.30683e+06	2.30263e+06	2.36713e+06	2.34188e+06	2.29421e+06	2.18317e+06
P09546	P09546		putA		1.94162e+06	2.09048e+06	1.928e+06	1.97321e+06	1.8587e+06	2.00206e+06
P09549	P09549		dedD		1.19451e+06	1.21823e+06	1.19231e+06	1.18576e+06	1.14804e+06	1.25674e+06
P09831	P09831		gltB		5.08247e+06	5.14203e+06	5.10397e+06	5.0706e+06	5.03091e+06	5.10142e+06
P09832	P09832		gltD		3.10884e+06	3.03862e+06	3.05966e+06	3.07589e+06	3.10903e+06	3.02523e+06
P0A698	P0A698		uvrA		2.73372e+06	2.72094e+06	2.68641e+06	2.77874e+06	2.72284e+06	2.66426e+06
P0A6A0	P0A6A0		ubiB		1.81695e+06	1.64924e+06	1.63518e+06	1.58202e+06	1.753e+06	1.83849e+06
P0A6A3	P0A6A3		ackA		1.15519e+08	1.14714e+08	1.15864e+08	1.16408e+08	1.14167e+08	9.9563e+07
P0A6A8	P0A6A8		acpP		1.65139e+08	1.75424e+08	1.76807e+08	1.65619e+08	1.60948e+08	1.73875e+08
P0A6B4	P0A6B4		alr		3.21676e+06	3.26231e+06	3.34362e+06	3.24266e+06	3.20437e+06	3.05357e+06
P0A6B7	P0A6B7		iscS		1.80506e+07	1.81437e+07	1.805e+07	1.7853e+07	1.76562e+07	1.61234e+07
P0A6C1	P0A6C1		nfo		2.69183e+06	2.48403e+06	2.52488e+06	2.51588e+06	2.42234e+06	2.20256e+06
P0A6D0	P0A6D0		argR		1.61329e+06	1.55125e+06	1.50887e+06	1.69653e+06	1.42947e+06	1.71827e+06
P0A6D3	P0A6D3		aroA		5.45751e+06	4.96264e+06	5.17959e+06	5.33918e+06	5.58876e+06	5.56055e+06
P0A6D7	P0A6D7		aroK		8.7671e+06	8.56948e+06	8.75696e+06	8.66395e+06	8.65829e+06	8.41713e+06
P0A6E1	P0A6E1		aroL		118796	120496	80857.1	178099	163090	105571
P0A6E4	P0A6E4		argG		1.39948e+06	1.3322e+06	1.37979e+06	1.40256e+06	1.25354e+06	915995
P0A6E6	P0A6E6		atpC		7.30194e+06	7.40515e+06	7.06213e+06	7.51572e+06	7.58145e+06	7.05688e+06
P0A6E9	P0A6E9		bioD2		6.46752e+06	6.03522e+06	6.11549e+06	6.37456e+06	6.39065e+06	5.98359e+06
P0A6F1	P0A6F1		carA		1.05935e+07	1.08211e+07	1.08079e+07	1.11466e+07	1.07123e+07	1.02101e+07
P0A6F3	P0A6F3		glpK		5.33686e+06	5.35447e+06	5.49902e+06	5.20077e+06	5.15628e+06	5.31386e+06
P0A6F5	P0A6F5		groL		8.15686e+07	7.88416e+07	7.82601e+07	8.07739e+07	8.25149e+07	6.56324e+07
P0A6F9	P0A6F9		groS		1.03249e+08	1.04341e+08	1.02452e+08	1.04355e+08	1.056e+08	9.78995e+07
P0A6G3	P0A6G3		pncC		3.2719e+06	3.46648e+06	3.50266e+06	3.18301e+06	3.43671e+06	3.19591e+06
P0A6G7	P0A6G7		clpP		2.2339e+07	2.20881e+07	2.28253e+07	2.27008e+07	2.27642e+07	2.04946e+07
P0A6H1	P0A6H1		clpX		1.80917e+07	1.81552e+07	1.8443e+07	1.82314e+07	1.811e+07	1.74867e+07
P0A6H5	P0A6H5		hslU		2.31369e+07	2.29982e+07	2.32782e+07	2.31262e+07	2.32459e+07	2.22739e+07
P0A6H8	P0A6H8		cls		714655	867761	800516	736419	778851	829637
P0A6I0	P0A6I0		cmk		1.11073e+07	1.11045e+07	1.13826e+07	1.14601e+07	1.104e+07	1.05655e+07
P0A6I3	P0A6I3		coaA		3.45121e+06	3.65293e+06	3.62487e+06	3.52371e+06	3.27125e+06	3.51777e+06
P0A6I6	P0A6I6		coaD		1.00601e+06	1.12012e+06	1.10068e+06	1.10802e+06	1.01114e+06	1.06887e+06
P0A6I9	P0A6I9		coaE		3.67648e+06	3.60988e+06	3.58509e+06	3.71652e+06	3.80503e+06	3.39645e+06
P0A6J1	P0A6J1		cysC		1.475e+06	1.44478e+06	1.46779e+06	1.53425e+06	1.525e+06	1.54578e+06
P0A6J8	P0A6J8		ddlA		8.80941e+06	8.53474e+06	8.39739e+06	8.6847e+06	8.74663e+06	8.77276e+06
P0A6K1	P0A6K1		dapF		879559	782875	805203	702733	834590	916369
P0A6K3	P0A6K3		def		1.05586e+07	1.08253e+07	1.04075e+07	1.06219e+07	1.04539e+07	1.01366e+07
P0A6K6	P0A6K6		deoB		1.89401e+07	1.89539e+07	1.87737e+07	1.84792e+07	1.91557e+07	1.78383e+07
P0A6L0	P0A6L0		deoC		1.23422e+07	1.18677e+07	1.18073e+07	1.19658e+07	1.22422e+07	1.04631e+07
P0A6L2	P0A6L2		dapA		2.15177e+07	2.14264e+07	2.1863e+07	2.20525e+07	2.12276e+07	2.07826e+07
P0A6L4	P0A6L4		nanA		849103	672123	656924	786478	824371	668726
P0A6L7	P0A6L7		uxaB		1.47036e+06	1.41907e+06	1.37413e+06	1.43157e+06	1.48029e+06	1.30397e+06
P0A6L9	P0A6L9		hscB		5.40047e+06	5.60243e+06	5.54345e+06	5.58294e+06	5.15974e+06	5.31993e+06
P0A6M4	P0A6M4		dtd		2.44823e+06	1.9632e+06	2.18217e+06	2.51333e+06	2.60427e+06	1.61056e+06
P0A6M8	P0A6M8		fusA		1.21508e+08	1.17037e+08	1.17628e+08	1.19631e+08	1.21048e+08	1.08407e+08
P0A6N4	P0A6N4		efp		8.81529e+07	7.72226e+07	8.37191e+07	8.4928e+07	7.80906e+07	8.55554e+07
P0A6N8	P0A6N8		yeiP		1.55894e+07	1.62502e+07	1.60924e+07	1.61424e+07	1.56261e+07	1.5693e+07
P0A6P1	P0A6P1		tsf		1.91121e+08	1.85631e+08	1.87588e+08	1.89477e+08	1.85022e+08	1.75455e+08
P0A6P5	P0A6P5		der		4.8576e+06	4.78033e+06	4.84914e+06	5.05996e+06	4.89713e+06	5.15198e+06
P0A6P7	P0A6P7		engB		6.55605e+06	6.8865e+06	6.83815e+06	6.68575e+06	6.6232e+06	6.5373e+06
P0A6P9	P0A6P9		eno		1.64196e+08	1.56129e+08	1.57321e+08	1.59814e+08	1.58145e+08	1.44526e+08
P0A6Q3	P0A6Q3		fabA		1.52256e+07	1.57188e+07	1.56733e+07	1.47426e+07	1.51487e+07	1.52575e+07
P0A6Q6	P0A6Q6		fabZ		1.62167e+07	1.6027e+07	1.65541e+07	1.6997e+07	1.62696e+07	1.65134e+07
P0A6R0	P0A6R0		fabH		1.79323e+07	1.84216e+07	1.83202e+07	1.8175e+07	1.82739e+07	1.76061e+07
P0A6R3	P0A6R3		fis		5.54522e+06	5.51815e+06	5.17257e+06	5.16252e+06	4.92668e+06	3.75253e+06
P0A6S0	P0A6S0		flgH		2.13797e+06	2.10633e+06	2.09006e+06	2.03395e+06	2.07439e+06	1.97974e+06
P0A6S5	P0A6S5		ftsB		932350	808262	783552	920572	994038	602420
P0A6S7	P0A6S7		gpsA		6.14324e+06	5.9756e+06	5.97823e+06	6.17595e+06	6.09498e+06	6.53737e+06
P0A6T1	P0A6T1		pgi		3.66901e+07	3.68064e+07	3.63972e+07	3.71071e+07	3.63501e+07	3.326e+07
P0A6T3	P0A6T3		galK		6.47619e+06	6.43355e+06	6.69638e+06	6.62232e+06	6.58205e+06	6.1716e+06
P0A6T5	P0A6T5		folE		4.4274e+06	4.40009e+06	4.67423e+06	4.36947e+06	4.41827e+06	4.29184e+06
P0A6T9	P0A6T9		gcvH		1.97864e+06	1.99823e+06	1.92253e+06	1.94825e+06	1.9456e+06	2.19618e+06
P0A6U3	P0A6U3		mnmG		7.298e+06	7.42521e+06	7.45688e+06	7.40239e+06	7.17665e+06	7.40769e+06
P0A6U5	P0A6U5		rsmG		5.56584e+06	5.67149e+06	5.33815e+06	5.87923e+06	5.8707e+06	5.45504e+06
P0A6U8	P0A6U8		glgA		3.18304e+06	3.20272e+06	3.20153e+06	3.16339e+06	3.08334e+06	3.23119e+06
P0A6V1	P0A6V1		glgC		7.63236e+06	7.58542e+06	7.50759e+06	7.59641e+06	7.3997e+06	7.62327e+06
P0A6V8	P0A6V8		glk		1.09125e+07	1.05218e+07	1.06332e+07	1.05413e+07	1.05241e+07	1.04895e+07
P0A6W0	P0A6W0		glsA2		1.50795e+06	1.73868e+06	1.647e+06	1.43924e+06	1.47481e+06	1.28069e+06
P0A6W3	P0A6W3		mraY		1.32098e+06	1.52123e+06	1.41127e+06	1.31067e+06	1.37449e+06	1.47819e+06
P0A6W5	P0A6W5		greA		2.59826e+07	2.49226e+07	2.50996e+07	2.58528e+07	2.60438e+07	2.54257e+07
P0A6W9	P0A6W9		gshA		5.9864e+06	5.7409e+06	5.85449e+06	5.83312e+06	5.80192e+06	5.6744e+06
P0A6X3	P0A6X3		hfq		1.06449e+06	1.06524e+06	1.21262e+06	1.02009e+06	996479	912970
P0A6X7	P0A6X7		ihfA		5.1261e+07	5.25106e+07	5.40445e+07	5.1404e+07	5.10998e+07	5.42322e+07
P0A6Y1	P0A6Y1		ihfB		1.22896e+07	1.24411e+07	1.21458e+07	1.26939e+07	1.21417e+07	1.24866e+07
P0A6Y5	P0A6Y5		hslO		6.94666e+06	7.33173e+06	7.35112e+06	7.14761e+06	7.43626e+06	8.01351e+06
P0A6Y8	P0A6Y8		dnaK		4.71964e+07	4.68849e+07	4.72306e+07	4.71155e+07	4.64614e+07	4.33418e+07
P0A6Z1	P0A6Z1		hscA		5.53226e+06	5.27394e+06	5.35478e+06	5.39663e+06	5.32511e+06	5.19793e+06
P0A6Z3	P0A6Z3		htpG		2.75489e+07	2.81387e+07	2.80428e+07	2.77971e+07	2.70848e+07	2.66171e+07
P0A6Z6	P0A6Z6		nikR		1.35726e+06	1.27851e+06	1.6047e+06	1.36661e+06	1.32204e+06	1.35671e+06
P0A705	P0A705		infB		1.64283e+07	1.6687e+07	1.63738e+07	1.64242e+07	1.63964e+07	1.53926e+07
P0A707	P0A707		infC		5.76735e+07	5.99495e+07	5.93068e+07	5.83275e+07	5.80749e+07	5.16445e+07
P0A715	P0A715		kdsA		2.40558e+07	2.34463e+07	2.33533e+07	2.42672e+07	2.33951e+07	2.07086e+07
P0A717	P0A717		prs		2.59829e+07	2.49587e+07	2.50494e+07	2.57738e+07	2.5597e+07	2.21728e+07
P0A720	P0A720		tmk		3.03684e+06	3.04735e+06	3.15057e+06	3.15728e+06	3.12482e+06	2.99972e+06
P0A722	P0A722		lpxA		1.07309e+07	1.13386e+07	1.12102e+07	1.08814e+07	1.0609e+07	1.1074e+07
P0A729	P0A729		yceF		2.51322e+06	2.55367e+06	2.48206e+06	2.61966e+06	2.39333e+06	2.62671e+06
P0A731	P0A731		mgsA		3.67992e+06	3.71831e+06	3.83992e+06	3.73207e+06	3.73966e+06	3.01209e+06
P0A734	P0A734		minE		2.87443e+07	2.98662e+07	3.07328e+07	2.8649e+07	3.02319e+07	2.76014e+07
P0A738	P0A738		moaC		1.95402e+06	2.00291e+06	1.85446e+06	1.86761e+06	1.89309e+06	1.75962e+06
P0A744	P0A744		msrA		5.24894e+06	5.15015e+06	5.31006e+06	5.41209e+06	5.46082e+06	5.55116e+06
P0A746	P0A746		msrB		1.71376e+06	1.72472e+06	1.97917e+06	1.68974e+06	1.65791e+06	1.59173e+06
P0A749	P0A749		murA		8.44559e+06	8.15958e+06	8.12954e+06	7.93645e+06	8.42248e+06	7.3912e+06
P0A752	P0A752		nadD		553279	647237	627276	608689	657407	313106
P0A759	P0A759		nagB		4.92897e+06	4.68568e+06	4.62308e+06	4.86248e+06	4.8335e+06	5.45191e+06
P0A763	P0A763		ndk		1.94147e+07	1.86163e+07	1.92997e+07	1.895e+07	1.90253e+07	1.89346e+07
P0A780	P0A780		nusB		1.44671e+07	1.47665e+07	1.50081e+07	1.46753e+07	1.40937e+07	1.40052e+07
P0A784	P0A784		orn		2.92746e+06	3.055e+06	2.94399e+06	2.90434e+06	2.98158e+06	2.9111e+06
P0A786	P0A786		pyrB		2.74248e+06	2.79119e+06	2.87191e+06	2.87485e+06	2.83514e+06	2.92193e+06
P0A790	P0A790		panD		8.59338e+06	8.73651e+06	8.4468e+06	8.54368e+06	7.99814e+06	8.60654e+06
P0A794	P0A794		pdxJ		8.59629e+06	8.70453e+06	8.61296e+06	8.7774e+06	8.81718e+06	7.4483e+06
P0A796	P0A796		pfkA		1.4436e+07	1.42254e+07	1.40763e+07	1.43985e+07	1.42416e+07	1.21745e+07
P0A799	P0A799		pgk		1.88914e+08	1.7989e+08	1.80312e+08	1.87151e+08	1.87471e+08	1.68396e+08
P0A7A2	P0A7A2		gpmB		3.86408e+06	4.0743e+06	3.88588e+06	3.75542e+06	3.51667e+06	3.48977e+06
P0A7A5	P0A7A5		pcm		1.14259e+06	1.20568e+06	1.19959e+06	1.10563e+06	1.14757e+06	1.02608e+06
P0A7A7	P0A7A7		plsB		2.97157e+06	2.94687e+06	2.96549e+06	2.90908e+06	2.9563e+06	3.04479e+06
P0A7A9	P0A7A9		ppa		9.82381e+07	1.01605e+08	1.00832e+08	9.75925e+07	9.72953e+07	9.15365e+07
P0A7B1	P0A7B1		ppk		1.58723e+06	1.66951e+06	1.65555e+06	1.55575e+06	1.58171e+06	1.73492e+06
P0A7B5	P0A7B5		proB		5.42203e+06	5.4882e+06	5.71046e+06	5.50872e+06	5.49244e+06	5.50535e+06
P0A7B8	P0A7B8		hslV		1.76846e+07	1.44171e+07	1.78122e+07	1.68593e+07	1.5017e+07	1.52236e+07
P0A7C2	P0A7C2		lexA		4.67904e+06	4.37108e+06	4.48975e+06	4.61686e+06	4.58248e+06	3.97164e+06
P0A7C6	P0A7C6		pepE		5.33738e+06	5.51579e+06	5.46897e+06	5.26154e+06	5.16926e+06	5.57619e+06
P0A7D1	P0A7D1		pth		5.83712e+06	5.66501e+06	5.75496e+06	5.65667e+06	5.81102e+06	5.61838e+06
P0A7D4	P0A7D4		purA		3.79538e+07	3.75202e+07	3.76023e+07	3.79434e+07	3.84058e+07	3.6533e+07
P0A7D7	P0A7D7		purC		7.10323e+06	7.31508e+06	7.51694e+06	7.17672e+06	6.97562e+06	6.49093e+06
P0A7E1	P0A7E1		pyrD		9.37023e+06	8.55159e+06	8.88815e+06	9.08233e+06	9.03473e+06	9.23631e+06
P0A7E3	P0A7E3		pyrE		5.76805e+06	5.7506e+06	5.74489e+06	5.72575e+06	5.65176e+06	5.62216e+06
P0A7E5	P0A7E5		pyrG		1.62365e+07	1.61491e+07	1.63601e+07	1.60789e+07	1.61287e+07	1.6663e+07
P0A7E9	P0A7E9		pyrH		7.73047e+06	7.87578e+06	7.8407e+06	8.05576e+06	7.7765e+06	7.42852e+06
P0A7F3	P0A7F3		pyrI		2.01077e+06	2.11362e+06	2.08852e+06	2.07393e+06	2.04708e+06	1.94009e+06
P0A7F6	P0A7F6		speD		2.09803e+06	2.22602e+06	2.1735e+06	2.08227e+06	2.13452e+06	2.05947e+06
P0A7F9	P0A7F9		queA		4.06455e+06	3.82026e+06	3.77551e+06	3.6484e+06	4.27941e+06	4.22688e+06
P0A7G2	P0A7G2		rbfA		2.12285e+07	2.3344e+07	2.11297e+07	2.17139e+07	2.22814e+07	1.89851e+07
P0A7G6	P0A7G6		recA		1.12703e+07	1.11529e+07	1.09842e+07	1.11514e+07	1.11973e+07	1.01528e+07
P0A7H6	P0A7H6		recR		1.10996e+06	1.07328e+06	1.04292e+06	1.11896e+06	930035	924711
P0A7I0	P0A7I0		prfA		4.25584e+06	4.21315e+06	4.23355e+06	4.29357e+06	4.26195e+06	3.93984e+06
P0A7I4	P0A7I4		prfC		5.34369e+06	5.33464e+06	5.31644e+06	5.18351e+06	5.252e+06	5.14089e+06
P0A7I7	P0A7I7		ribA		9.88819e+06	1.02422e+07	1.04399e+07	1.02001e+07	9.6675e+06	1.05433e+07
P0A7J0	P0A7J0		ribB		1.45292e+07	1.54884e+07	1.49867e+07	1.46349e+07	1.45279e+07	1.45803e+07
P0A7J3	P0A7J3		rplJ		5.19047e+08	4.86241e+08	4.89178e+08	5.13837e+08	4.98672e+08	4.32051e+08
P0A7J7	P0A7J7		rplK		1.58285e+08	1.48778e+08	1.53691e+08	1.54766e+08	1.50987e+08	1.41678e+08
P0A7K2	P0A7K2		rplL		2.14225e+08	2.16091e+08	2.20191e+08	2.10034e+08	2.05922e+08	2.14592e+08
P0A7K6	P0A7K6		rplS		6.85746e+07	6.68127e+07	6.73272e+07	6.84615e+07	6.59677e+07	6.09509e+07
P0A7L0	P0A7L0		rplA		1.65554e+08	1.61173e+08	1.66242e+08	1.64932e+08	1.6525e+08	1.45848e+08
P0A7L3	P0A7L3		rplT		4.6839e+07	4.66878e+07	4.77382e+07	4.54804e+07	4.64113e+07	4.77319e+07
P0A7L8	P0A7L8		rpmA		1.73409e+08	1.63197e+08	1.59585e+08	1.73031e+08	1.72009e+08	1.31919e+08
P0A7M2	P0A7M2		rpmB		1.50941e+08	1.47295e+08	1.48012e+08	1.48784e+08	1.44191e+08	1.33238e+08
P0A7M6	P0A7M6		rpmC		2.54215e+07	2.45789e+07	2.56759e+07	2.58188e+07	2.47125e+07	2.72291e+07
P0A7M9	P0A7M9		rpmE		2.78673e+07	2.71096e+07	2.65859e+07	2.72849e+07	2.81395e+07	2.0484e+07
P0A7N4	P0A7N4		rpmF		4.00779e+07	4.30415e+07	4.31901e+07	4.06005e+07	3.87233e+07	3.64607e+07
P0A7N9	P0A7N9		rpmG		9.12339e+07	9.20745e+07	8.96801e+07	9.05462e+07	9.1062e+07	8.16065e+07
P0A7P5	P0A7P5		rpmH		2.8947e+07	2.77314e+07	2.92087e+07	2.88504e+07	2.72152e+07	2.66599e+07
P0A7Q1	P0A7Q1		rpmI		7.87891e+06	7.27166e+06	7.99663e+06	8.40845e+06	8.04281e+06	8.76882e+06
P0A7R1	P0A7R1		rplI		4.45905e+08	4.22121e+08	4.29817e+08	4.41854e+08	4.24275e+08	4.11881e+08
P0A7R5	P0A7R5		rpsJ		1.92062e+08	1.84068e+08	1.84494e+08	1.94272e+08	1.95496e+08	1.75336e+08
P0A7R9	P0A7R9		rpsK		1.34253e+08	1.25866e+08	1.25875e+08	1.32019e+08	1.31019e+08	9.17555e+07
P0A7S3	P0A7S3		rpsL		7.33224e+07	7.61618e+07	7.39758e+07	7.41898e+07	7.44847e+07	7.41152e+07
P0A7S9	P0A7S9		rpsM		3.6852e+07	3.64584e+07	3.61877e+07	3.65062e+07	3.59522e+07	3.40363e+07
P0A7T3	P0A7T3		rpsP		5.37114e+07	5.29137e+07	5.38407e+07	5.47667e+07	5.26038e+07	4.33084e+07
P0A7T7	P0A7T7		rpsR		3.0493e+07	3.00532e+07	3.09587e+07	3.06486e+07	3.1006e+07	3.3304e+07
P0A7U3	P0A7U3		rpsS		1.42312e+08	1.39379e+08	1.4038e+08	1.44063e+08	1.45948e+08	1.06471e+08
P0A7U7	P0A7U7		rpsT		3.10009e+07	3.09063e+07	3.06782e+07	2.97673e+07	2.90804e+07	2.27237e+07
P0A7V0	P0A7V0		rpsB		8.83096e+07	8.46997e+07	8.52282e+07	8.83463e+07	8.86238e+07	8.24754e+07
P0A7V3	P0A7V3		rpsC		1.09824e+08	1.03991e+08	1.04399e+08	1.07897e+08	1.08438e+08	9.12604e+07
P0A7V8	P0A7V8		rpsD		1.51519e+08	1.5075e+08	1.51104e+08	1.54271e+08	1.49126e+08	1.3167e+08
P0A7W1	P0A7W1		rpsE		1.6235e+08	1.54864e+08	1.51641e+08	1.58129e+08	1.57639e+08	1.30703e+08
P0A7W7	P0A7W7		rpsH		2.63547e+07	2.50107e+07	2.44474e+07	2.64746e+07	2.55598e+07	2.05822e+07
P0A7X3	P0A7X3		rpsI		7.91076e+07	8.08124e+07	8.23909e+07	7.87552e+07	7.95514e+07	7.52076e+07
P0A7X6	P0A7X6		rimM		6.54078e+06	6.21958e+06	5.97781e+06	6.29262e+06	6.6509e+06	5.8211e+06
P0A7Y0	P0A7Y0		rnc		9.64471e+06	9.99859e+06	9.99864e+06	9.75e+06	9.49539e+06	9.85398e+06
P0A7Y8	P0A7Y8		rnpA		2.32776e+06	2.07851e+06	2.06485e+06	2.3136e+06	2.20594e+06	2.13066e+06
P0A7Z0	P0A7Z0		rpiA		2.02212e+07	1.94062e+07	1.9178e+07	1.93798e+07	2.00782e+07	1.86148e+07
P0A7Z4	P0A7Z4		rpoA		1.50858e+08	1.44591e+08	1.46586e+08	1.48954e+08	1.49795e+08	1.39752e+08
P0A800	P0A800		rpoZ		6.58383e+07	6.47805e+07	6.43811e+07	6.6992e+07	6.46791e+07	5.32269e+07
P0A805	P0A805		frr		2.79896e+07	2.77983e+07	2.7925e+07	2.77787e+07	2.72889e+07	2.45478e+07
P0A809	P0A809		ruvA		573000	725979	687239	650597	509520	695571
P0A812	P0A812		ruvB		1.26018e+06	1.23391e+06	1.18853e+06	1.29349e+06	1.25025e+06	1.17366e+06
P0A817	P0A817		metK		2.48101e+07	2.50145e+07	2.44513e+07	2.5509e+07	2.52769e+07	2.38003e+07
P0A821	P0A821		selA		2.07318e+06	2.00747e+06	2.08338e+06	2.11424e+06	2.1122e+06	2.11426e+06
P0A823	P0A823		sfsA		812619	802193	788630	752283	802298	728741
P0A825	P0A825		glyA		3.32157e+07	3.35427e+07	3.30659e+07	3.3622e+07	3.26813e+07	3.03723e+07
P0A832	P0A832		smpB		5.94328e+06	6.23087e+06	6.22099e+06	6.01953e+06	6.19554e+06	5.68438e+06
P0A836	P0A836		sucC		6.033e+06	6.22251e+06	6.26248e+06	5.9863e+06	5.9367e+06	6.12672e+06
P0A840	P0A840		surE		1.45304e+06	1.53426e+06	1.56156e+06	1.56105e+06	1.58744e+06	1.54743e+06
