Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P08839	P08839		ptsI		6.40155e+07	6.26556e+07	6.21755e+07	6.21081e+07	6.21114e+07	5.82932e+07
P08956	P08956		hsdR		1.50766e+06	1.5951e+06	1.51215e+06	1.56341e+06	1.59842e+06	1.45069e+06
P08957	P08957		hsdM		7.58154e+06	7.57234e+06	7.36371e+06	7.48054e+06	7.45213e+06	7.31528e+06
P09029	P09029		purK		1.2949e+06	1.28806e+06	1.05428e+06	1.03924e+06	996024	1.49051e+06
P09030	P09030		xthA		2.4521e+06	2.48753e+06	2.51125e+06	2.49658e+06	2.55591e+06	2.48489e+06
P09053	P09053		avtA		848032	849351	944140	915277	874440	840636
P09126	P09126		hemD		1.68944e+06	1.73884e+06	1.83113e+06	1.91382e+06	1.7602e+06	1.57929e+06
P09127	P09127		hemX		9.51486e+06	9.26703e+06	9.41466e+06	9.55242e+06	9.14779e+06	9.0969e+06
P09147	P09147		galE		9.07915e+06	9.06382e+06	9.00832e+06	9.15465e+06	8.82684e+06	7.83104e+06
P09148	P09148		galT		2.00606e+06	1.98288e+06	1.98278e+06	2.05681e+06	1.89887e+06	1.98745e+06
P09152	P09152		narG		3.31997e+06	3.33225e+06	3.20219e+06	3.24684e+06	3.14842e+06	3.3021e+06
P09155	P09155		rnd		2.37862e+06	2.36871e+06	2.21474e+06	2.2682e+06	2.42577e+06	2.27333e+06
P09158	P09158		speE		7.33433e+06	7.50572e+06	7.0851e+06	7.10024e+06	7.12095e+06	6.99794e+06
P09169	P09169		ompT		5.84615e+06	6.10538e+06	5.95558e+06	6.29275e+06	5.98899e+06	4.97677e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.32298e+06	2.33044e+06				2.55708e+06
P09323	P09323		nagE		3.16979e+06	3.04622e+06	2.97371e+06	2.71622e+06	2.68144e+06	2.89574e+06
P09372	P09372		grpE		4.18072e+07	4.23857e+07	4.26571e+07	4.37018e+07	4.62033e+07	3.85625e+07
P09373	P09373		pflB		2.84896e+08	2.82424e+08	2.90067e+08	2.90741e+08	2.89682e+08	2.4401e+08
P09394	P09394		glpQ		5.77833e+06	5.96061e+06	5.86119e+06	5.88873e+06	5.66695e+06	5.91056e+06
P09424	P09424		mtlD		2.31738e+06	2.38731e+06	2.1754e+06	2.19126e+06	2.13582e+06	2.184e+06
P09546	P09546		putA		822415	838166	790669	729950	701904	670269
P09549	P09549		dedD		1.29841e+06	1.31595e+06	1.34257e+06	1.30405e+06	1.33392e+06	1.43193e+06
P09831	P09831		gltB		2.45723e+06	2.43366e+06	2.42643e+06	2.52221e+06	2.34715e+06	2.53323e+06
P09832	P09832		gltD		2.80885e+06	2.75201e+06	2.83317e+06	2.78206e+06	2.78466e+06	2.85453e+06
P0A698	P0A698		uvrA		2.45028e+06	2.50781e+06	2.59148e+06	2.51833e+06	2.5082e+06	2.54815e+06
P0A6A0	P0A6A0		ubiB		1.55145e+06	1.60755e+06	1.59075e+06	1.60944e+06	1.65648e+06	1.74458e+06
P0A6A3	P0A6A3		ackA		1.36824e+08	1.3858e+08	1.33704e+08	1.32546e+08	1.29122e+08	1.23551e+08
P0A6A8	P0A6A8		acpP		1.62102e+08	1.6095e+08	1.50477e+08	1.50363e+08	1.48488e+08	1.69657e+08
P0A6B4	P0A6B4		alr		3.24072e+06	3.3034e+06	3.27658e+06	3.27674e+06	3.25544e+06	3.07771e+06
P0A6B7	P0A6B7		iscS		1.869e+07	1.87316e+07	1.86716e+07	1.85463e+07	1.81264e+07	1.71332e+07
P0A6C1	P0A6C1		nfo		2.30522e+06	2.34445e+06	2.29664e+06	2.37649e+06	2.31911e+06	2.25856e+06
P0A6D0	P0A6D0		argR		1.53064e+06	1.64802e+06	1.67011e+06	1.66122e+06	1.67827e+06	1.8448e+06
P0A6D3	P0A6D3		aroA		5.68032e+06	5.73278e+06	5.68698e+06	5.72273e+06	5.3953e+06	6.06434e+06
P0A6D7	P0A6D7		aroK		1.14647e+07	1.12653e+07	1.1301e+07	1.13998e+07	1.092e+07	1.07526e+07
P0A6E1	P0A6E1		aroL		91455.5		112324	76716.9	96434	
P0A6E4	P0A6E4		argG		737774	717083	674125	603881	607748	607797
P0A6E6	P0A6E6		atpC		7.61511e+06	7.37837e+06	7.94291e+06	7.81118e+06	7.82046e+06	6.94988e+06
P0A6E9	P0A6E9		bioD2		5.63774e+06	5.43959e+06	5.69052e+06	6.12619e+06	5.50786e+06	5.97926e+06
P0A6F1	P0A6F1		carA		5.6409e+06	5.45979e+06	5.64688e+06	5.68784e+06	5.81134e+06	5.04163e+06
P0A6F3	P0A6F3		glpK		5.22295e+06	5.30144e+06	5.09389e+06	5.23746e+06	5.06102e+06	5.30957e+06
P0A6F5	P0A6F5		groL		7.58014e+07	7.52822e+07	7.73826e+07	7.6839e+07	7.79994e+07	6.50444e+07
P0A6F9	P0A6F9		groS		9.24999e+07	9.13054e+07	1.06862e+08	1.04176e+08	1.0421e+08	8.53685e+07
P0A6G3	P0A6G3		pncC		3.42152e+06	3.56565e+06	3.35204e+06	3.40369e+06	3.57881e+06	3.35748e+06
P0A6G7	P0A6G7		clpP		2.01771e+07	1.98331e+07	2.00627e+07	2.03549e+07	2.02449e+07	1.78338e+07
P0A6H1	P0A6H1		clpX		1.70618e+07	1.69676e+07	1.61122e+07	1.62227e+07	1.56154e+07	1.62167e+07
P0A6H5	P0A6H5		hslU		2.28919e+07	2.29062e+07	2.22967e+07	2.24792e+07	2.23397e+07	2.23013e+07
P0A6H8	P0A6H8		cls		662551	624816	577336	455609	564145	682157
P0A6I0	P0A6I0		cmk		1.07634e+07	1.12419e+07	1.1087e+07	1.1151e+07	1.14237e+07	1.03512e+07
P0A6I3	P0A6I3		coaA		3.40552e+06	3.3729e+06	3.27575e+06	3.43717e+06	3.43134e+06	3.33725e+06
P0A6I6	P0A6I6		coaD		630158	647628	797172	767613	856134	582697
P0A6I9	P0A6I9		coaE		1.05644e+06	1.1516e+06	1.1385e+06	1.09902e+06	1.13906e+06	1.12976e+06
P0A6J1	P0A6J1		cysC		1.32301e+06	1.33981e+06	1.34114e+06	1.41865e+06	1.34729e+06	1.36998e+06
P0A6J8	P0A6J8		ddlA		1.13155e+07	1.14616e+07	1.13589e+07	1.14962e+07	1.13258e+07	1.1097e+07
P0A6K1	P0A6K1		dapF		714930	667002	372619	325415	357452	728066
P0A6K3	P0A6K3		def		9.27242e+06	9.0508e+06	9.82016e+06	9.59317e+06	9.72392e+06	8.58934e+06
P0A6K6	P0A6K6		deoB		1.84594e+07	1.84492e+07	1.79775e+07	1.78583e+07	1.77675e+07	1.75675e+07
P0A6L0	P0A6L0		deoC		1.2882e+07	1.28113e+07	1.3546e+07	1.34628e+07	1.32097e+07	1.1465e+07
P0A6L2	P0A6L2		dapA		4.81351e+07	4.90751e+07	4.90059e+07	4.85548e+07	4.72494e+07	4.57399e+07
P0A6L7	P0A6L7		uxaB		1.3899e+06	1.33817e+06	1.34292e+06	1.35998e+06	1.36526e+06	1.19736e+06
P0A6L9	P0A6L9		hscB		4.77612e+06	4.73466e+06	4.79758e+06	4.70155e+06	4.71479e+06	3.68797e+06
P0A6M4	P0A6M4		dtd		2.13536e+06	2.15321e+06	2.30324e+06	2.19564e+06	2.45369e+06	1.64148e+06
P0A6M8	P0A6M8		fusA		1.21487e+08	1.20981e+08	1.29233e+08	1.27509e+08	1.27807e+08	1.06051e+08
P0A6N4	P0A6N4		efp		7.4501e+07	7.79113e+07	7.84285e+07	7.92344e+07	7.42616e+07	8.70907e+07
P0A6N8	P0A6N8		yeiP		1.55511e+07	1.56255e+07	1.53429e+07	1.5128e+07	1.48627e+07	1.49517e+07
P0A6P1	P0A6P1		tsf		1.7932e+08	1.78998e+08	1.80511e+08	1.77998e+08	1.75759e+08	1.61846e+08
P0A6P5	P0A6P5		der		4.51957e+06	4.74987e+06	4.76044e+06	4.73285e+06	4.76481e+06	4.79165e+06
P0A6P7	P0A6P7		engB		6.7343e+06	6.77531e+06	6.961e+06	6.8356e+06	6.86483e+06	6.1066e+06
P0A6P9	P0A6P9		eno		1.5997e+08	1.59926e+08	1.63564e+08	1.67147e+08	1.61703e+08	1.42294e+08
P0A6Q3	P0A6Q3		fabA		1.44508e+07	1.3984e+07	1.4241e+07	1.42655e+07	1.44833e+07	1.25799e+07
P0A6Q6	P0A6Q6		fabZ		2.76996e+07	2.78568e+07	2.60826e+07	2.58787e+07	2.65168e+07	2.90475e+07
P0A6R0	P0A6R0		fabH		1.82475e+07	1.82038e+07	1.74223e+07	1.7574e+07	1.69142e+07	1.76796e+07
P0A6R3	P0A6R3		fis		5.4447e+06	5.42418e+06	5.41744e+06	5.06757e+06	5.3303e+06	5.04692e+06
P0A6S0	P0A6S0		flgH		2.31328e+06	2.30398e+06	2.40435e+06	2.18418e+06	2.20496e+06	2.40443e+06
P0A6S7	P0A6S7		gpsA		4.91891e+06	4.91978e+06	5.04407e+06	5.07628e+06	4.7819e+06	5.2623e+06
P0A6T1	P0A6T1		pgi		4.10957e+07	4.11102e+07	4.21414e+07	4.13148e+07	4.18239e+07	3.5637e+07
P0A6T3	P0A6T3		galK		2.76e+06	2.7444e+06	2.99006e+06	2.96609e+06	2.99638e+06	2.78916e+06
P0A6T5	P0A6T5		folE		3.02006e+06	3.1075e+06	2.87962e+06	2.97081e+06	2.93564e+06	2.92397e+06
P0A6T9	P0A6T9		gcvH		1.84687e+06	1.78016e+06	1.86332e+06	1.94187e+06	1.87458e+06	2.03063e+06
P0A6U3	P0A6U3		mnmG		6.86927e+06	6.95097e+06	6.84585e+06	6.8301e+06	6.88262e+06	7.0532e+06
P0A6U5	P0A6U5		rsmG		5.92372e+06	5.79609e+06	5.95126e+06	6.01151e+06	5.9846e+06	5.83183e+06
P0A6U8	P0A6U8		glgA		3.08227e+06	3.0272e+06	2.93954e+06	3.02781e+06	2.95781e+06	3.10693e+06
P0A6V1	P0A6V1		glgC		7.55631e+06	7.11173e+06	7.72429e+06	7.18881e+06	7.90674e+06	7.56782e+06
P0A6V8	P0A6V8		glk		1.00734e+07	1.01278e+07	1.04389e+07	1.07333e+07	1.04679e+07	1.01454e+07
P0A6W5	P0A6W5		greA		2.3831e+07	2.41843e+07	2.46806e+07	2.37922e+07	2.44283e+07	2.49728e+07
P0A6W9	P0A6W9		gshA		4.76047e+06	4.85328e+06	4.90431e+06	5.03457e+06	4.79907e+06	4.52213e+06
P0A6X3	P0A6X3		hfq		820046	811501	865966	906313	896041	821770
P0A6X7	P0A6X7		ihfA		5.08746e+07	5.29954e+07	4.86159e+07	4.98236e+07	4.65512e+07	4.93637e+07
P0A6Y1	P0A6Y1		ihfB		1.39784e+07	1.32948e+07	1.15475e+07	1.05231e+07	9.54086e+06	1.39268e+07
P0A6Y5	P0A6Y5		hslO		7.11841e+06	7.08508e+06	6.93091e+06	7.18361e+06	6.89469e+06	7.57945e+06
P0A6Y8	P0A6Y8		dnaK		4.13529e+07	4.13564e+07	4.11462e+07	4.12284e+07	4.02017e+07	3.64398e+07
P0A6Z1	P0A6Z1		hscA		4.28462e+06	4.40245e+06	4.37708e+06	4.43059e+06	4.22712e+06	4.22146e+06
P0A6Z3	P0A6Z3		htpG		2.73802e+07	2.73314e+07	2.71138e+07	2.70916e+07	2.72745e+07	2.55577e+07
P0A6Z6	P0A6Z6		nikR		2.02475e+06	2.03281e+06	2.06386e+06	1.9981e+06	1.78053e+06	1.78746e+06
P0A705	P0A705		infB		1.64033e+07	1.63871e+07	1.64023e+07	1.6112e+07	1.59255e+07	1.56736e+07
P0A707	P0A707		infC		5.85412e+07	5.83977e+07	5.95059e+07	5.87699e+07	5.92756e+07	5.24204e+07
P0A715	P0A715		kdsA		2.17568e+07	2.17224e+07	2.21404e+07	2.18486e+07	2.17563e+07	1.85815e+07
P0A717	P0A717		prs		2.61172e+07	2.61787e+07	2.60828e+07	2.61623e+07	2.6504e+07	2.37927e+07
P0A720	P0A720		tmk		2.47887e+06	2.48143e+06	2.66769e+06	2.62212e+06	2.6937e+06	2.49796e+06
P0A722	P0A722		lpxA		8.46692e+06	8.11347e+06	8.75858e+06	8.79751e+06	8.59376e+06	7.8003e+06
P0A729	P0A729		yceF		2.18421e+06	2.11613e+06	2.235e+06	2.27983e+06	2.45178e+06	2.51785e+06
P0A731	P0A731		mgsA		3.84669e+06	3.67578e+06	3.67466e+06	3.77172e+06	3.85764e+06	3.15836e+06
P0A734	P0A734		minE		2.60324e+07	2.64265e+07	2.56402e+07	2.49574e+07	2.48319e+07	2.41973e+07
P0A738	P0A738		moaC		1.09599e+06	1.11114e+06	1.07051e+06	1.0843e+06	1.06517e+06	1.0868e+06
P0A744	P0A744		msrA		7.01455e+06	6.88792e+06	6.64734e+06	7.04088e+06	6.24612e+06	7.51471e+06
P0A746	P0A746		msrB		1.83425e+06	1.75701e+06	1.83327e+06	1.84647e+06	1.87617e+06	1.76615e+06
P0A749	P0A749		murA		1.20178e+07	1.17241e+07	1.19536e+07	1.20514e+07	1.19116e+07	1.09798e+07
P0A752	P0A752		nadD		583965	603819	503836	483578	580899	242156
P0A759	P0A759		nagB		4.12675e+06	4.03611e+06	4.15426e+06	4.09197e+06	4.25453e+06	4.91194e+06
P0A763	P0A763		ndk		1.35561e+07	1.39127e+07	1.48597e+07	1.49618e+07	1.52232e+07	1.41509e+07
P0A780	P0A780		nusB		1.39271e+07	1.44444e+07	1.29475e+07	1.28936e+07	1.27418e+07	1.32069e+07
P0A784	P0A784		orn		3.09601e+06	2.96371e+06	2.86898e+06	3.0431e+06	2.85036e+06	3.01221e+06
P0A786	P0A786		pyrB		2.54186e+06	2.61413e+06	2.55234e+06	2.59679e+06	2.41902e+06	2.37139e+06
P0A790	P0A790		panD		6.75872e+06	6.53324e+06	7.25897e+06	7.15352e+06	6.94599e+06	7.33392e+06
P0A794	P0A794		pdxJ		7.0675e+06	6.82806e+06	7.10229e+06	6.90364e+06	7.01154e+06	6.04057e+06
P0A796	P0A796		pfkA		2.45884e+07	2.44674e+07	2.40082e+07	2.43671e+07	2.44537e+07	2.13775e+07
P0A799	P0A799		pgk		4.11572e+08	4.178e+08	4.37966e+08	4.3353e+08	4.23593e+08	3.8243e+08
P0A7A2	P0A7A2		gpmB		3.06229e+06	3.01894e+06	2.7808e+06	2.67393e+06	2.56919e+06	2.92267e+06
P0A7A5	P0A7A5		pcm		701697	902485	730392	745694	759364	654556
P0A7A7	P0A7A7		plsB		2.88977e+06	2.78074e+06	2.94357e+06	2.81243e+06	2.97836e+06	3.03334e+06
P0A7A9	P0A7A9		ppa		9.93108e+07	9.88507e+07	9.5574e+07	9.29036e+07	9.28855e+07	9.37737e+07
P0A7B1	P0A7B1		ppk		1.40771e+06	1.42407e+06	1.39463e+06	1.41601e+06	1.39956e+06	1.65129e+06
P0A7B5	P0A7B5		proB		4.21094e+06	4.23763e+06	4.01811e+06	3.96406e+06	3.90321e+06	4.12674e+06
P0A7B8	P0A7B8		hslV		1.53307e+07	1.50672e+07	1.48717e+07	1.71666e+07	1.69215e+07	1.96656e+07
P0A7C2	P0A7C2		lexA		2.94132e+07	2.93169e+07	2.98295e+07	2.9824e+07	2.89372e+07	2.68688e+07
P0A7C6	P0A7C6		pepE		5.68412e+06	5.66205e+06	5.96711e+06	5.87416e+06	5.5617e+06	6.02393e+06
P0A7D1	P0A7D1		pth		5.67535e+06	5.58974e+06	5.75156e+06	5.74858e+06	5.69311e+06	4.89858e+06
P0A7D4	P0A7D4		purA		3.55313e+07	3.55512e+07	3.53108e+07	3.56058e+07	3.49714e+07	3.36049e+07
P0A7D7	P0A7D7		purC		7.5106e+06	7.52301e+06	7.13219e+06	7.46094e+06	7.19755e+06	6.82625e+06
P0A7E1	P0A7E1		pyrD		6.86029e+06	6.90435e+06	6.95982e+06	7.00562e+06	7.08154e+06	6.89868e+06
P0A7E3	P0A7E3		pyrE		5.30353e+06	5.33779e+06	5.32958e+06	5.26832e+06	5.34502e+06	4.73875e+06
P0A7E5	P0A7E5		pyrG		1.5805e+07	1.59481e+07	1.65699e+07	1.64778e+07	1.662e+07	1.55085e+07
P0A7E9	P0A7E9		pyrH		7.5251e+06	7.4334e+06	7.6174e+06	7.64046e+06	7.77076e+06	6.14788e+06
P0A7F3	P0A7F3		pyrI		2.65022e+06	2.48556e+06	2.30055e+06	2.2651e+06	2.28738e+06	2.16244e+06
P0A7F6	P0A7F6		speD		2.14285e+06	2.05166e+06	1.96603e+06	1.91334e+06	2.01436e+06	1.93416e+06
P0A7F9	P0A7F9		queA		4.16119e+06	4.36777e+06	4.13436e+06	4.15534e+06	4.18334e+06	4.56391e+06
P0A7G2	P0A7G2		rbfA		2.06944e+07	2.05486e+07	2.18005e+07	2.08864e+07	2.11347e+07	1.92926e+07
P0A7G6	P0A7G6		recA		1.12111e+07	1.09383e+07	1.09401e+07	1.10513e+07	1.12486e+07	1.03241e+07
P0A7H6	P0A7H6		recR		896182	738038	933055	835291	960879	1.05373e+06
P0A7I0	P0A7I0		prfA		4.52368e+06	4.55903e+06	4.59688e+06	4.44489e+06	4.60426e+06	4.2713e+06
P0A7I4	P0A7I4		prfC		5.46419e+06	5.38644e+06	5.29442e+06	5.4129e+06	5.45229e+06	5.34937e+06
P0A7I7	P0A7I7		ribA		1.00452e+07	1.01925e+07	9.6643e+06	9.75565e+06	8.85222e+06	9.53684e+06
P0A7J0	P0A7J0		ribB		1.41927e+07	1.39983e+07	1.41585e+07	1.37763e+07	1.4014e+07	1.22288e+07
P0A7J3	P0A7J3		rplJ		5.16891e+08	5.06447e+08	5.44528e+08	5.4301e+08	5.35868e+08	4.46672e+08
P0A7J7	P0A7J7		rplK		1.53864e+08	1.56252e+08	1.5921e+08	1.57115e+08	1.57562e+08	1.42471e+08
P0A7K2	P0A7K2		rplL		2.20201e+08	2.19723e+08	2.00367e+08	1.97235e+08	1.94401e+08	2.05809e+08
P0A7K6	P0A7K6		rplS		7.84414e+07	7.89531e+07	7.90395e+07	7.99709e+07	7.90309e+07	7.03761e+07
P0A7L0	P0A7L0		rplA		3.26555e+08	3.24726e+08	3.1175e+08	3.12702e+08	3.00019e+08	2.97518e+08
P0A7L3	P0A7L3		rplT		4.41422e+07	4.48743e+07	3.74298e+07	3.67428e+07	3.54811e+07	4.36399e+07
P0A7L8	P0A7L8		rpmA		1.35733e+08	1.36108e+08	1.29973e+08	1.34437e+08	1.31669e+08	1.3626e+08
P0A7M2	P0A7M2		rpmB		1.65292e+08	1.72687e+08	1.64351e+08	1.67278e+08	1.63839e+08	1.53841e+08
P0A7M6	P0A7M6		rpmC		2.40686e+07	2.49402e+07	1.96978e+07	1.90656e+07	1.73724e+07	3.28815e+07
P0A7M9	P0A7M9		rpmE		1.26059e+08	1.23211e+08	1.30732e+08	1.25609e+08	1.30612e+08	8.60916e+07
P0A7N4	P0A7N4		rpmF		3.88673e+07	3.76614e+07	3.96109e+07	3.88358e+07	4.16099e+07	3.30322e+07
P0A7N9	P0A7N9		rpmG		2.35686e+07	2.33249e+07	2.4682e+07	2.53583e+07	2.48247e+07	2.00925e+07
P0A7P5	P0A7P5		rpmH		2.88599e+07	2.92272e+07	2.41444e+07	2.4657e+07	2.46867e+07	2.91629e+07
P0A7Q1	P0A7Q1		rpmI		1.05792e+07	1.16871e+07	1.77185e+07	1.79189e+07	1.86354e+07	1.12747e+07
P0A7R1	P0A7R1		rplI		4.3086e+08	4.40898e+08	4.57312e+08	4.58284e+08	4.58284e+08	3.88943e+08
P0A7R5	P0A7R5		rpsJ		1.8209e+08	1.80296e+08	1.97594e+08	1.93968e+08	1.96891e+08	1.71305e+08
P0A7R9	P0A7R9		rpsK		1.06962e+08	1.06642e+08	1.09181e+08	1.10454e+08	1.131e+08	8.62904e+07
P0A7S3	P0A7S3		rpsL		7.15636e+07	7.25358e+07	7.22485e+07	6.9579e+07	7.16632e+07	6.41269e+07
P0A7S9	P0A7S9		rpsM		3.48117e+07	3.56486e+07	3.20878e+07	3.22006e+07	3.13631e+07	3.27546e+07
P0A7T3	P0A7T3		rpsP		1.10978e+08	1.10899e+08	1.09974e+08	1.10554e+08	1.06562e+08	8.88021e+07
P0A7T7	P0A7T7		rpsR		6.89256e+07	6.19908e+07	8.06316e+07	8.18746e+07	8.39481e+07	6.09653e+07
P0A7U3	P0A7U3		rpsS		1.42064e+08	1.40427e+08	1.3758e+08	1.35107e+08	1.33787e+08	9.73621e+07
P0A7U7	P0A7U7		rpsT		2.73557e+07	2.62913e+07	2.6577e+07	2.65582e+07	2.63217e+07	1.96413e+07
P0A7V0	P0A7V0		rpsB		9.02719e+07	9.04113e+07	8.96562e+07	8.93909e+07	8.94869e+07	8.2407e+07
P0A7V3	P0A7V3		rpsC		8.8153e+07	8.70004e+07	8.74921e+07	8.74547e+07	8.63116e+07	7.04845e+07
P0A7V8	P0A7V8		rpsD		1.5277e+08	1.53169e+08	1.45502e+08	1.51513e+08	1.40595e+08	1.38879e+08
P0A7W1	P0A7W1		rpsE		1.2402e+08	1.22593e+08	1.3187e+08	1.29518e+08	1.33282e+08	1.00755e+08
P0A7W7	P0A7W7		rpsH		3.45596e+07	3.47146e+07	3.36899e+07	3.44445e+07	3.40581e+07	3.19619e+07
P0A7X3	P0A7X3		rpsI		8.12627e+07	8.15659e+07	8.27065e+07	8.22544e+07	8.04699e+07	6.82114e+07
P0A7X6	P0A7X6		rimM		7.27591e+06	7.12389e+06	7.61268e+06	7.11382e+06	7.30431e+06	7.03723e+06
P0A7Y0	P0A7Y0		rnc		9.73346e+06	9.74364e+06	9.83662e+06	9.81524e+06	1.04065e+07	9.27002e+06
P0A7Y8	P0A7Y8		rnpA		1.13132e+06	1.18559e+06	1.26954e+06	1.31817e+06	1.15448e+06	1.19053e+06
P0A7Z0	P0A7Z0		rpiA		2.10507e+07	2.10296e+07	2.17445e+07	2.14357e+07	2.13092e+07	1.94925e+07
P0A7Z4	P0A7Z4		rpoA		1.41837e+08	1.43358e+08	1.45423e+08	1.44283e+08	1.42954e+08	1.31798e+08
P0A800	P0A800		rpoZ		5.07007e+07	5.01271e+07	5.19777e+07	5.38898e+07	5.15292e+07	3.95378e+07
P0A805	P0A805		frr		2.84069e+07	2.91134e+07	2.76372e+07	2.77732e+07	2.64512e+07	2.52482e+07
P0A812	P0A812		ruvB		822688	803004	819311	888595	906138	890085
P0A817	P0A817		metK		2.58191e+07	2.55836e+07	2.43416e+07	2.37451e+07	2.34003e+07	2.38567e+07
P0A821	P0A821		selA		1.33954e+06	1.37092e+06	1.37618e+06	1.42976e+06	1.41376e+06	1.41717e+06
P0A825	P0A825		glyA		4.07416e+07	4.0771e+07	4.17129e+07	4.17467e+07	4.16117e+07	3.25243e+07
P0A832	P0A832		smpB		3.55391e+06	3.34792e+06	3.28481e+06	3.37754e+06	3.44883e+06	3.44728e+06
P0A836	P0A836		sucC		6.62908e+06	6.68083e+06	6.58104e+06	6.6779e+06	6.68646e+06	6.59344e+06
P0A840	P0A840		surE		1.62988e+06	1.6329e+06	1.64975e+06	1.68595e+06	1.71415e+06	1.68297e+06
P0A843	P0A843		tatE		8.12735e+06	9.60144e+06	8.9178e+06	9.05057e+06	9.03621e+06	1.00459e+07
P0A847	P0A847		tgt		3.1471e+06	3.13423e+06	3.08872e+06	3.12046e+06	3.03579e+06	2.8659e+06
P0A850	P0A850		tig		1.32023e+08	1.32267e+08	1.40999e+08	1.39973e+08	1.37666e+08	1.13523e+08
P0A853	P0A853		tnaA		3.51385e+06	3.57127e+06	3.44274e+06	3.45694e+06	3.46328e+06	3.48295e+06
P0A855	P0A855		tolB		1.80001e+07	1.81815e+07	1.91147e+07	1.84945e+07	1.90051e+07	1.8132e+07
P0A858	P0A858		tpiA		8.04521e+07	7.85571e+07	8.21119e+07	8.32057e+07	8.06376e+07	5.68363e+07
P0A862	P0A862		tpx		4.02417e+07	3.99809e+07	4.22771e+07	4.18958e+07	4.26536e+07	3.70994e+07
P0A867	P0A867		talA		4.74368e+06	4.79958e+06	4.52102e+06	4.60586e+06	4.36835e+06	4.86714e+06
P0A870	P0A870		talB		5.75915e+07	5.55845e+07	5.60675e+07	5.50959e+07	5.52489e+07	5.31948e+07
P0A873	P0A873		trmD		3.809e+06	4.04988e+06	3.8219e+06	4.02063e+06	3.99802e+06	3.87447e+06
P0A877	P0A877		trpA		1.55233e+06	1.55028e+06	1.63329e+06	1.66986e+06	1.61814e+06	1.52158e+06
P0A879	P0A879		trpB		570881	527924	551902	511468	588770	531064
P0A881	P0A881		trpR		3.0978e+06	3.53463e+06	2.98383e+06	3.37022e+06	2.86277e+06	2.58703e+06
P0A884	P0A884		thyA		7.15316e+06	7.35965e+06	7.21114e+06	7.3186e+06	7.36945e+06	6.42011e+06
P0A887	P0A887		ubiE		7.58753e+06	7.66717e+06	7.77939e+06	7.78717e+06	7.63204e+06	7.85644e+06
P0A890	P0A890		tusA		994448	865769	987796	875284	852571	765555
P0A894	P0A894		yhbJ		1.5146e+06	1.61081e+06	1.5265e+06	1.58739e+06	1.59716e+06	1.48206e+06
P0A898	P0A898		ybeY		3.61569e+06	3.76507e+06	3.84709e+06	3.72378e+06	3.6018e+06	3.25897e+06
P0A8A0	P0A8A0		yebC		4.55191e+06	4.54938e+06	4.63555e+06	4.58002e+06	4.73884e+06	3.74661e+06
P0A8A2	P0A8A2		yeeN		9.18863e+06	9.50992e+06	8.8344e+06	9.05419e+06	8.42566e+06	7.81099e+06
P0A8A4	P0A8A4		ppsR		2.00727e+06	2.04762e+06	1.90522e+06	1.97636e+06	1.9511e+06	2.1345e+06
P0A8A8	P0A8A8		rimP		2.09757e+07	2.18514e+07	2.06619e+07	2.07347e+07	2.11586e+07	1.95968e+07
P0A8B2	P0A8B2		yfcN		1.51938e+06	1.54603e+06	1.53568e+06	1.5234e+06	1.64816e+06	2.09921e+06
P0A8B5	P0A8B5		ybaB		2.4245e+06	2.21518e+06	1.3889e+06	1.33446e+06	1.09428e+06	2.54653e+06
P0A8C4	P0A8C4		ygfB		3.07494e+06	2.94851e+06	2.93262e+06	2.78363e+06	3.04109e+06	3.1017e+06
P0A8D0	P0A8D0		nrdR		3.95057e+06	4.16903e+06	4.38155e+06	4.27066e+06	4.15307e+06	3.48537e+06
P0A8D3	P0A8D3		yaiI		1.8485e+06	1.76064e+06	1.96448e+06	1.88673e+06	1.81622e+06	1.95639e+06
P0A8D6	P0A8D6		ymdB		1.23514e+06	1.21319e+06	1.20733e+06	1.19385e+06	1.10734e+06	1.3038e+06
P0A8E1	P0A8E1		ycfP		1.27537e+07	1.18383e+07	1.12208e+07	1.13515e+07	1.11859e+07	1.23865e+07
P0A8E5	P0A8E5		yacL		630508	611086	594057	568827	586996	682349
P0A8E7	P0A8E7		yajQ		1.52783e+07	1.53846e+07	1.59679e+07	1.60192e+07	1.56729e+07	1.46522e+07
