protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75780	718072.5208702997	681471.7500000001	570536.4090945862	503945.4349009974	582189.8049976786	610428.1526604317	P75780	P75780		fiu	0	0.17755170674198947	0.2156393752786769	False	0.01978283898305085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39176	5142172.100960873	5370704.747805603	5325048.677558065	5762411.230247921	5294754.7904460365	5587618.039754993	P39176	P39176		erfK	0	0.178143963174056	-0.07168677235604694	False	0.019809322033898305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07012	52300821.3691864	52232405.35208682	55330396.91870117	51155990.666921	51558920.91017324	50972006.20336616	P07012	P07012		prfB	0	0.1782701455045563	0.05684733198741833	False	0.019835805084745764	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06846	5231949.543509575	5375438.552584448	5333826.490355642	4836683.772189633	5010086.181914883	5298092.6001829775	P06846	P06846		ebgR	0	0.179268908593664	0.073933069586345	False	0.01986228813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACN2	534108.502925311	514448.4687999995	488985.0629961868	484643.26140671625	470359.2483132998	369025.4064617213	P0ACN2	P0ACN2		ytfH	0	0.18073763173890012	0.21569231204020944	False	0.019888771186440682	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63883	4345565.467693474	4084526.721957224	4230128.002700252	3877934.146670281	4197216.227905427	3997632.0200261218	P63883	P63883		amiC	0	0.18080296648459085	0.06854428699496844	False	0.019915254237288137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF36	25049853.406973112	23893501.305375397	25124542.05818804	25887425.814735565	25780653.13125222	24888723.90274348	P0AF36	P0AF36		zapB	0	0.18203437079798165	-0.047682210449767885	False	0.019941737288135593	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8U0	913834.7706175972	849952.9216814802	967582.7927669144	837609.0183703977	779452.6995573131	889168.8006166001	P0A8U0	P0A8U0		syd	0	0.18203689224125033	0.1241058983338496	False	0.019968220338983052	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13009	19449235.345631845	21059095.96838391	20843645.67050996	21722943.509716183	21138577.49357452	21436372.30352551	P13009	P13009		metH	0	0.18275607587357606	-0.06766163550215816	False	0.019994703389830507	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00370	12600672.951111063	11778203.368770422	11620219.457659878	11676860.394448202	11533604.725206152	10624680.00029156	P00370	P00370		gdhA	0	0.18330739867500376	0.08943809318660781	False	0.02002118644067797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A937	8685940.55301501	8679025.00000001	9420098.23276615	8536149.070588851	8653751.301539293	8137065.58077716	P0A937	P0A937		bamE	0	0.183323752871352	0.08075447212009883	False	0.020047669491525425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37903	25267755.01140316	25292340.520945147	24836890.87785027	25201981.946017675	26082402.902285703	25605016.58990324	P37903	P37903		uspF	0	0.1834780022500116	-0.02827788777352525	False	0.02007415254237288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA93	262884.9245689635	302637.9999999997	365520.231917702	412397.8694363381	380047.6229116189	327074.8555816958	P0AA93	P0AA93		ypdA	0	0.18369950072592317	-0.2659608027984321	False	0.02010063559322034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABX2	2640965.8720614915	2424885.0332370456	2425090.3324870635	2481447.54382413	2260664.3888031864	2240657.694300432	P0ABX2	P0ABX2		flgC	0	0.18403592781500214	0.10134762828030715	False	0.020127118644067795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE82	7070034.923954328	8023184.703814007	7422223.041029492	6957597.130619225	7274587.196848258	6626135.777027424	P0AE82	P0AE82		cpxA	0	0.18490837854867806	0.11029187211519659	False	0.020153601694915257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG20	12886704.569034632	13104406.389761984	13352331.527635569	13129736.718430784	12365578.636420175	12411935.917971736	P0AG20	P0AG20		relA	0	0.18504040546823172	0.05364934885099647	False	0.020180084745762713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13024	21792885.768965267	21343547.424588617	21276722.849395588	20982723.08331055	21155277.5796572	19783670.474369217	P13024	P13024		fdhE	0	0.18510092406404213	0.05691097383769932	False	0.02020656779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN5	2656236.8248062185	2444892.91445603	2685285.48425465	2456620.478459713	2471269.833808554	2041405.677736983	P0AAN5	P0AAN5		yaiA	0	0.18521337367899463	0.15994635258805145	False	0.020233050847457627	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76561	641215.9915270559	790451.7976397086	905570.4644306658	943211.7070773166	968239.473965368	865770.0773773964	P76561	P76561		ypfH	0	0.1861804086275557	-0.24883731260589373	False	0.020259533898305086	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47157	345368.8637438694	358250.6562000002	334043.9179209267	311871.16409832286	344339.6716393265	288250.3036644939	Q47157	Q47157		yafO	0	0.18698535753187973	0.13577524486835793	False	0.020286016949152545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46893	11057082.205517482	10345463.897961704	10984172.466913188	9785461.63918583	10602055.576158907	10405423.85286348	Q46893	Q46893		ispD	0	0.18754615870907582	0.07280263397295518	False	0.0203125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29680	13634733.222482316	13378161.552051654	12987917.51775556	13257837.600153254	12402809.84687154	12841077.358264005	P29680	P29680		hemE	0	0.1876021317126855	0.05510621965815932	False	0.02033898305084746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32131	21494822.179730795	21248454.108993143	21025182.654805757	20487766.44166785	21146774.04814528	19660065.030739997	P32131	P32131		hemN	0	0.18771456365180794	0.05708290752339698	False	0.020365466101694915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27833	7386471.221818421	6777035.9632894965	6637317.623784012	6538337.210853225	6438615.998411286	6475712.415365589	P27833	P27833		rffA	0	0.18818365129586123	0.09667287307887162	False	0.020391949152542374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31467	2018631.9779026725	2025937.0000000016	2035347.6902759888	1978316.9184640115	1993983.952717788	1859755.4879126183	P31467	P31467		yieH	0	0.1890803308741849	0.06004688864389725	False	0.020418432203389833	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76220	2277304.5276577594	2377967.3728761547	2024943.2743903548	2030045.1035128904	2152123.453036554	1815526.7381909208	P76220	P76220		ydjY	0	0.18930058209852582	0.15548634398969854	False	0.02044491525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18776	7352294.245068796	7364078.947482381	7020044.689669084	6995503.474261527	6991695.461554448	7106241.728270832	P18776	P18776		dmsB	0	0.18988986708528738	0.0433197666821013	False	0.020471398305084747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37689	111406659.0575794	111285430.93016556	106944278.88449235	111872085.36064032	113428710.08727746	112720833.30025326	P37689	P37689		gpmI	0	0.18997014778377333	-0.03624013790898089	False	0.020497881355932206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD24	3796109.3848917456	4278122.025235451	3796202.340914434	5622167.634687105	4534697.04067192	4179730.036855803	P0AD24	P0AD24		yejL	0	0.1901516488176888	-0.2723297371102917	False	0.020524364406779662	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46868	23998392.82397235	26520671.19058695	22583474.189149957	21976858.07580971	23170810.19907664	21462617.65303099	Q46868	Q46868		yqiC	0	0.19224127131406585	0.13417652430388707	False	0.02055084745762712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64493	1471152.5894682233	905029.6076931586	1209363.5138172132	1359228.601686084	1593888.2382523431	1554519.329295363	P64493	P64493		yoaF	0	0.19233939593310587	-0.33017836389663074	False	0.020577330508474576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6V1	25262301.02173103	25647734.220724378	25307378.65944121	23599501.051296987	25342771.265644863	24405174.00567926	P0A6V1	P0A6V1		glgC	0	0.19279008700797978	0.055373919904061715	False	0.020603813559322035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT6	12095881.141424246	11493187.602989867	11783565.20542333	13102061.521461856	11794158.6835114	12628319.749148712	P0AAT6	P0AAT6		rsfS	0	0.19290442839342573	-0.08520073437140246	False	0.020630296610169494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y1	1146076.2012498605	1126473.2499999995	1264674.5326466353	1076686.5605133232	1134321.786044413	1084224.7924212308	P0A8Y1	P0A8Y1		yjjG	0	0.19407491190104578	0.10223703612601766	False	0.02065677966101695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ9	68865038.59461066	67445178.9024622	69326810.72994761	67115777.2810835	67723849.39221272	67617745.19308499	P0AGJ9	P0AGJ9		tyrS	0	0.1945624525480099	0.02248189287666935	False	0.02068326271186441	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63389	11912799.57882136	12035552.009002931	12574439.976451868	11877968.166505173	11676314.806412162	11824479.881452655	P63389	P63389		yheS	0	0.1946721434279454	0.04591343985584978	False	0.020709745762711864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46853	38890299.83358496	38364546.49890522	38539582.787681244	38651171.29511319	37063561.55777591	36712110.35330873	P46853	P46853		yhhX	0	0.1949391688247715	0.04257931003894443	False	0.020736228813559326	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00887	4341308.421593349	4519355.961954012	5052406.380824216	5253909.845416495	4952062.252535339	4904428.762735076	P00887	P00887		aroH	0	0.19549744480849932	-0.11910106062944119	False	0.020762711864406782	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A746	3190846.825200797	3356537.827648678	3745066.719410706	3221825.3512312192	3150027.935126336	3003924.3700364707	P0A746	P0A746		msrB	0	0.19557245952053265	0.13457637029370137	False	0.020789194915254237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76471	571004.3521671557	605440.9374999994	739568.0279163095	780432.8827170708	652579.4791656894	897836.0125636825	P76471	P76471		yfaZ	0	0.1959818905989514	-0.28274756900190584	False	0.020815677966101696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69811	77567165.71474794	79034416.80352066	79497729.94009924	81819254.25055175	80286169.9645322	78890650.84216376	P69811	P69811		fruB	0	0.19598869671571204	-0.029615810112338416	False	0.020842161016949152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J0	14637714.433788031	15109768.337977318	15453659.43007841	15520882.265360016	15744948.01310233	15269858.912094222	P0A9J0	P0A9J0		rng	0	0.19629849158872018	-0.04197834461096859	False	0.020868644067796614	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P35340	107343104.92494813	110694618.8038592	113817128.56954776	108257234.62986158	107068770.13213694	106110965.86405893	P35340	P35340		ahpF	0	0.19691142538104778	0.0460164965017903	False	0.02089512711864407	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04079	149683762.93244326	146811027.54288444	147259661.13092685	145619039.46654427	144610903.7490385	147661598.83091837	P04079	P04079		guaA	0	0.19739209520875328	0.01918800809717736	False	0.020921610169491525	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15047	1766369.1160575456	1838824.0899003025	2036998.7679073252	2062142.262677812	2096614.2464686325	1939151.7724758289	P15047	P15047		entA	0	0.19746380633249372	-0.11205869697803429	False	0.020948093220338984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8L5	1271106.0963367594	1335643.2499999998	1229624.992767725	1270039.74358325	1194325.4115954484	1118325.2374332836	P0A8L5	P0A8L5		ycgN	0	0.19752021297846173	0.09870012528807336	False	0.020974576271186443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAG3	865094.7810131542	912210.9334178228	1021424.6434309962	1130278.884653989	1049152.367509938	946736.9373060263	P0AAG3	P0AAG3		gltL	0	0.19755911076924632	-0.15962290022165038	False	0.021001059322033902	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08395	14785941.76199488	13357686.646488337	15292853.585958658	12868307.169837387	13203481.018218683	14084594.911357667	P08395	P08395		sppA	0	0.19827019361488474	0.11327793012984874	False	0.021027542372881357	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69931	5070221.055691967	5193355.008314913	5101918.4314713245	5022163.454465624	5002882.733402217	4629404.92249956	P69931	P69931		hda	0	0.19856806521624262	0.06835526459292307	False	0.021054025423728813	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE91	16699673.87834772	16081731.014641007	15778682.131832669	14448867.333717303	14680007.618835412	16268957.266558629	P0AE91	P0AE91		creA	0	0.1990780584003999	0.09714759767879017	False	0.021080508474576272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00935	1719678.5805547542	2033035.165106278	1950361.9877625275	1619965.2125460096	1829798.2554700929	1721380.294643632	P00935	P00935		metB	0	0.19919863222709658	0.141256777301532	False	0.02110699152542373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA7	11825802.654389087	11543685.373133482	11803148.77128046	12490307.882599983	11933809.439574342	11852721.978626013	P0ACA7	P0ACA7		gstB	0	0.19976185867425844	-0.04459526935374098	False	0.02113347457627119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFI0	4088366.94160868	4141256.304413818	4269244.672378747	5021169.631113441	5155602.459388797	4128420.729561848	P0AFI0	P0AFI0		oxc	0	0.20002624534965277	-0.19474151482630533	False	0.021159957627118645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76576	20029963.543713894	19691412.551016144	20299330.513698865	19191302.8063057	20036616.63711345	18855887.93383586	P76576	P76576		yfgM	0	0.20057231142579485	0.04732427882806576	False	0.0211864406779661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9C0	10571544.564049816	10593031.578779353	11389543.503631214	9885219.280228397	10608362.88483384	10452811.489201624	P0A9C0	P0A9C0		glpA	0	0.2006636043799714	0.07306883016486362	False	0.021212923728813563	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00861	269485.7618943451	165455.56249999997	236693.55071918573	141283.0988484452	130141.86961004949	214107.23665490697	P00861	P00861		lysA	0	0.20152462489265655	0.4681101531013803	False	0.02123940677966102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A887	52247223.22001322	55259531.588026576	54117754.59323286	54932510.47969738	55186620.69151129	56319368.76907346	P0A887	P0A887		ubiE	0	0.20204274689391702	-0.042343200128382635	False	0.021265889830508478	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36979	15445620.285680031	14143346.549583018	14678606.78748089	13767137.082412634	13806411.287158836	14554183.33881345	P36979	P36979		rlmN	0	0.20277404545342123	0.07148006047303675	False	0.021292372881355933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7F9	4700290.775833868	5095673.854755888	5664962.158153445	5447347.586334168	5723874.361755489	5815400.280824048	P0A7F9	P0A7F9		queA	0	0.2031877562102063	-0.13577220005592583	False	0.02131885593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17445	1411377.0714668718	1327362.8670050472	1196497.096367415	1190798.4814542774	1229397.0537490635	1172338.6214210344	P17445	P17445		betB	0	0.20362892374512973	0.13144866414520145	False	0.02134533898305085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31455	7686088.27595878	7862977.073228657	8544063.686567666	7779315.825250502	7298030.62476403	7581598.715413757	P31455	P31455		yidR	0	0.2036568246743348	0.08854107080280973	False	0.021371822033898306	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACT6	956029.7828234934	646391.1874999997	786104.3410799872	598058.0781994985	677692.0014624676	622668.3285863718	P0ACT6	P0ACT6		uidR	0	0.20419310503546906	0.3313221702679931	False	0.021398305084745765	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08244	27182690.78608032	27807128.544012025	27541425.638173528	26697528.92436489	26297868.988029797	27542252.551097147	P08244	P08244		pyrF	0	0.20518240893507386	0.035277018375247375	False	0.02142478813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEP3	181277908.49302584	179718803.0130823	175665558.8774552	180397981.34966555	181697460.9781528	183776568.3902268	P0AEP3	P0AEP3		galU	0	0.20520908988538278	-0.024548261457171806	False	0.021451271186440676	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32662	4140845.311876266	4531833.026578776	4518913.405150913	4696297.549158954	4666924.762921628	4522730.856316253	P32662	P32662		gph	0	0.2052348994388804	-0.07400755521970288	False	0.02147775423728814	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF48	1255757.5023928436	1134225.749999999	1362920.7812971189	1130882.502385706	1026279.4261312612	1208843.9418045352	P0AF48	P0AF48		yjbQ	0	0.20552503681907522	0.1569697065004304	False	0.021504237288135594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75957	6183929.732483074	6097506.438949188	5934586.963291494	5660440.839174457	6025233.82490021	5922070.912945231	P75957	P75957		lolD	0	0.20610198283103393	0.04899782455852772	False	0.021530720338983053	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADR6	7961426.055946064	8648577.437454868	7556209.423783168	8156516.317559889	8786038.888381775	9419241.463527562	P0ADR6	P0ADR6		rlmM	0	0.20648497937081983	-0.1254572932094637	False	0.02155720338983051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37052	850009.1338314485	819632.1250000005	925775.2891292291	896082.9646833331	920281.9151541248	949834.1950576697	P37052	P37052		ychJ	0	0.20664673839864042	-0.09193888597214843	False	0.021583686440677968	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADE6	2085970.875635833	2320204.928956123	2064946.090277413	2381981.401266017	2668986.820355149	2187031.7153975363	P0ADE6	P0ADE6		ygaU	0	0.2066947988943828	-0.16157524200360648	False	0.021610169491525427	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF03	23128392.57291462	24751064.84554861	22540455.744453505	24365146.720772684	25171742.04146679	24435547.31438092	P0AF03	P0AF03		mog	0	0.20772203572102757	-0.07100433955199412	False	0.021636652542372882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00811	2551186.1633889857	2592044.8455038946	2621294.8529242063	2516950.565812683	2381953.8979948955	2567654.5258132783	P00811	P00811		ampC	0	0.2077267364155419	0.05645430846425618	False	0.02166313559322034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76558	19199990.55739978	20152623.311191376	20217502.32211484	19583565.50226717	19021652.034920838	19189143.500529826	P76558	P76558		maeB	0	0.20785049994147048	0.043660036367091905	False	0.021689618644067796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACN4	18963732.42453726	17567919.853232786	17143156.952643108	17203610.36982567	17116539.09175244	16395772.931242077	P0ACN4	P0ACN4		allR	0	0.20789037621581952	0.08180640238336322	False	0.021716101694915255	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75954	1811607.3583453407	1581002.8501300614	1705782.780171315	1534366.103789366	1667448.0247014032	1522853.6538104888	P75954	P75954		ycfS	0	0.20815347683946148	0.10982969287877098	False	0.021742584745762714	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES2	7399007.691683637	8409186.139039114	8408760.152401762	7669248.217751529	7317107.154782294	7422042.96123728	P0AES2	P0AES2		gudD	0	0.20891382805096662	0.1119778795265255	False	0.02176906779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33920	20623963.540456887	20588431.218455832	21599293.563129265	20456734.8092846	20667690.275570463	19543153.592619933	P33920	P33920		yejK	0	0.20954308270045205	0.050107315541290914	False	0.02179555084745763	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6N8	45756825.05946695	44706175.86936586	44451799.06101333	44762330.33273663	43375028.9932004	44232371.24064525	P0A6N8	P0A6N8		yeiP	0	0.2097492273199072	0.027475364951243225	False	0.021822033898305088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69795	820148.7427568523	801311.99582694	894691.8269464755	906179.105261113	882913.0299893174	879459.8086797376	P69795	P69795		chbB	0	0.2108489352719237	-0.08483769207321942	False	0.021848516949152543	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21170	45968798.27268349	44969361.08526056	45945814.63535548	47392063.67476787	46505952.88728922	45690956.776834674	P21170	P21170		speA	0	0.21201152866663925	-0.028231432473091594	False	0.021875000000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M2	309373133.6982368	312710351.2321378	314928079.73010755	309022053.01324856	308646477.1164367	295165390.8266072	P0A7M2	P0A7M2		rpmB	0	0.21223351605133117	0.03771445058873891	False	0.021901483050847458	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30843	2342052.750974313	1999672.417354016	2020724.4525799933	1879550.564189969	2020218.7210312656	1875603.385171122	P30843	P30843		basR	0	0.2124767031953658	0.13966828465388417	False	0.02192796610169492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55135	2627923.834380856	2506369.6666113585	2744083.5700374427	47487.40425073471	2366852.3745765667	1726793.4594611025	P55135	P55135		rlmD	1	0.21248539503818628	0.9278728469327012	False	0.021954449152542375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39377	23316922.28492365	22525226.04949294	24072990.303317923	21723533.844784573	22524318.460162383	23042357.303954877	P39377	P39377		iadA	0	0.2131214406467388	0.05520825923765164	False	0.02198093220338983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77739	2518925.1681845672	2414427.274579468	2593209.5957135954	2259434.881268916	2422161.9100547563	1725597.9321676025	P77739	P77739		yniA	0	0.2135137978142289	0.23229818857274417	False	0.02200741525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7D1	25023239.238636736	27128385.017317645	25881315.592405763	26276726.150371216	27572028.558049876	27558603.66812601	P0A7D1	P0A7D1		pth	0	0.21450237974890587	-0.06107595120436166	False	0.022033898305084745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26602	2057837.577105424	1959280.8790643252	2259319.3634147183	1822747.6820813315	1933949.6805800572	2034162.6570400628	P26602	P26602		ubiC	0	0.21469457007047615	0.11616836902038932	False	0.022060381355932208	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Z6	3300871.9839808	3214254.5229422166	3239636.7169317086	3928378.306065261	3753080.043558176	3217627.7061753115	P0A6Z6	P0A6Z6		nikR	0	0.2149389360779207	-0.16002840268817092	False	0.022086864406779663	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7B5	23061178.035061706	23802699.123710703	24332907.38234952	23931042.43995304	24619006.66545756	24635251.7463682	P0A7B5	P0A7B5		proB	0	0.21575441207984655	-0.039741828403204844	False	0.02211334745762712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB89	43655718.14461686	44022300.09620146	42551581.35754424	43492903.86809902	44484218.59581033	45039923.969288014	P0AB89	P0AB89		purB	0	0.21580421588173998	-0.030553749436708452	False	0.022139830508474578	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A2	9772053.617251918	10065045.926352523	11033130.856214654	9724195.226094373	9589160.105775038	9529033.44251485	P0A7A2	P0A7A2		gpmB	0	0.21599531661671925	0.09802559462228101	False	0.022166313559322033	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H8	874411.9345263597	806637.554392956	784540.7318029205	719866.3555347702	727922.5614488192	825345.3509014912	P0A6H8	P0A6H8		cls	0	0.21649167919477172	0.1172501420495416	False	0.022192796610169496	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF08	14372207.556886462	14882191.076496355	15237143.36250859	15273986.206159975	15212360.030750856	15339108.033247106	P0AF08	P0AF08		mrp	0	0.21659422775693152	-0.042618081783212414	False	0.02221927966101695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77567	326980.92006120103	341340.3437999997	242274.84121959048	235683.53682883643	285941.57114931726	223520.25212761547	P77567	P77567		nhoA	0	0.21741296072312508	0.28928940003127446	False	0.022245762711864406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADQ2	7053323.752260556	7418306.584323083	8155216.525825372	7171323.8345587365	6765857.47365098	7000507.028887312	P0ADQ2	P0ADQ2		yiiD	0	0.21795036741676943	0.11193338580719402	False	0.022272245762711865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24554	2842643.5333743244	2856077.039695438	2807751.715300205	2113854.712698547	2581930.401770294	2772449.242561772	P24554	P24554		radA	0	0.21844431009509743	0.18779375636130644	False	0.022298728813559324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7Q1	19140919.901289728	15896004.73392962	16977348.37666659	17470412.504311215	20762477.0637944	19740736.41557623	P0A7Q1	P0A7Q1		rpmI	0	0.2186291980049074	-0.15648916108235136	False	0.022325211864406783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07014	12486266.212676758	12554810.347265815	12043469.264888804	12296504.337052202	11968989.59081082	11942893.413234396	P07014	P07014		sdhB	0	0.2189214804719843	0.03449417730330277	False	0.02235169491525424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08506	33502898.38430194	34043792.87945822	34024841.14791091	33434255.160205167	33349018.598642487	33798123.09580136	P08506	P08506		dacC	0	0.21955835662873824	0.014132618173711501	False	0.022378177966101694	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
