protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P41052	2335965.563573097	2235169.6135794376	1939646.3856036852	2461825.5251738126	2323013.2574011832	2425514.415883838	P41052	P41052		mltB	0	0.18015728389627592	-0.14723919468426344	False	0.022441983122362872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23003	6101917.483475855	6484166.002235483	6284180.769810728	5827258.96500305	5908004.398470615	6272746.378964348	P23003	P23003		trmA	0	0.18094057942697983	0.06747588389013755	False	0.02246835443037975	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67826	4734822.956905251	5144716.5086880615	4876373.3374297125	5077784.042893872	5148867.048856602	5703210.967774669	P67826	P67826		cutC	0	0.1809734893070988	-0.11044060541056817	False	0.02249472573839663	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09394	25648653.13735814	25386975.17685568	25223294.39304317	23965250.5937038	24985416.219933365	25141957.956628565	P09394	P09394		glpQ	0	0.18103552506902706	0.04157620773516591	False	0.022521097046413505	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76406	2167952.866080691	2161183.56351	2228025.3771275464	1592640.8698348498	2174601.7696191045	1738584.789301782	P76406	P76406		yegR	0	0.18120188111120894	0.25211210402417694	False	0.02254746835443038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGM5	521265.2331448117	535465.7029671451	606434.6701782314	499848.13007270737	509004.73610383546	496863.1692808407	P0AGM5	P0AGM5		sirB1	0	0.18244258388445087	0.14348211285098658	False	0.02257383966244726	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09348	1952771.0923782615	1835786.008526844	2112392.7727045547	1774126.8403639332	1841728.4139340809	1814143.9424753275	P09348	P09348		motA	0	0.183763492741565	0.11999521860739591	False	0.022600210970464135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17115	5228477.522086239	5450019.178941181	5388451.17880015	5230129.653074407	5264957.978493117	4908541.756139125	P17115	P17115		gutQ	0	0.18453454233274846	0.060825579519682205	False	0.022626582278481015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA39	7100292.253272969	8562099.349907495	7558316.142422886	8600969.046733752	8688564.571864916	8490868.331352279	P0AA39	P0AA39		rluC	0	0.18480446019800334	-0.15086281248603714	False	0.022652953586497892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX0	1335528.3805164793	1450173.318259974	1651304.857781871	1641412.312675717	1857097.9449825785	1554730.0663045023	P0AFX0	P0AFX0		hpf	0	0.18612732250598865	-0.187622108809506	False	0.02267932489451477	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30859	11611958.708707692	12206041.438817296	11485592.992948452	11542658.255410608	11384367.926098883	11077350.24907536	P30859	P30859		artI	0	0.18639003530510528	0.0540945900285687	False	0.02270569620253165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45464	33590870.03848986	35378603.22355727	35392083.180750504	33422652.6685336	33290018.12637703	34210096.297159344	P45464	P45464		lpoA	0	0.1864748995914425	0.048338698044599254	False	0.022732067510548525	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD01	1121164.0861581822	1112733.7499999988	1168199.8901692713	1049513.405549593	1001804.8029881458	1132149.6488249172	P0AD01	P0AD01		dcuR	0	0.18653690657052657	0.0958253856823805	False	0.022758438818565405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6T3	19201909.31933944	19378546.426634926	19304613.87963846	19308270.09334024	18411169.42708441	18423777.10115361	P0A6T3	P0A6T3		galK	0	0.18665441638465743	0.04407955715332638	False	0.02278481012658228	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADQ2	17870007.430539645	18530540.97033702	19822396.156956542	17986992.47963671	17761461.843858026	17187359.282240998	P0ADQ2	P0ADQ2		yiiD	0	0.18698084362546727	0.08691490904993628	False	0.022811181434599155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77150	6274443.482314497	6421169.232272878	6688609.383516522	6487814.16744921	6914010.548362263	7245234.351443977	P77150	P77150		pdxY	0	0.1880021999041129	-0.09105346127047333	False	0.022837552742616035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62623	11950010.12049939	11802453.648663055	11841703.533685224	11880740.527018486	12111994.483736943	12308541.971846083	P62623	P62623		ispH	0	0.18844211412878925	-0.028379448349048073	False	0.022863924050632912	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11447	12767110.147615455	13789510.001883494	13095179.112954544	12378067.944299271	11867260.00277754	13132025.09271578	P11447	P11447		argH	0	0.18851307407754278	0.08522192691071731	False	0.022890295358649792	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E5	165967726.4954553	161851534.83651674	158394685.39435816	157825292.569701	159648464.15254915	156272957.9184465	P0A7E5	P0A7E5		pyrG	0	0.1890564242827643	0.03747533826158545	False	0.02291666666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9N4	25176635.230993547	24435836.505574062	25441264.300256103	24723898.273748923	23733514.83676449	24559768.380051974	P0A9N4	P0A9N4		pflA	0	0.18914121679415472	0.039687907431301774	False	0.022943037974683545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ8	11296270.405393656	10909662.148600977	10718291.343821222	10735197.810530037	9651896.34174819	10595600.697415138	P0AAJ8	P0AAJ8		hybA	0	0.1892454228557827	0.08768679910196024	False	0.022969409282700425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22523	53984413.78210188	53703964.81722554	52459850.83005184	52935704.962660186	52476029.05884144	52054370.07296562	P22523	P22523		mukB	0	0.18961952980061075	0.02436653824823886	False	0.022995780590717302	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69853	3399401.177162521	3975267.274057345	3436418.1878329534	3966271.827011434	3967348.310197341	3969413.542157911	P69853	P69853		dmsD	0	0.18963401569812172	-0.13881777653471944	False	0.023022151898734182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD57	3970430.638796591	3852680.164145754	3709796.550186842	3883714.6089329696	4063674.026495334	4329197.225649015	P0AD57	P0AD57		ispB	0	0.1902252445339901	-0.09015314995101151	False	0.023048523206751055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9P0	253971922.13895524	259656621.44236976	260519459.94819164	253666934.12681183	256803264.94709697	251134689.2050984	P0A9P0	P0A9P0		lpdA	0	0.19028577254455908	0.023566672285614598	False	0.02307489451476793	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31119	7954116.559635723	8201214.003384446	8671482.156467337	7369830.128247213	8265832.9040363375	6864142.337364421	P31119	P31119		aas	0	0.19125453797468162	0.14198653764954622	False	0.023101265822784812	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ7	9367105.693372857	9518466.4003065	9611468.067012155	9518618.316426575	8869221.572346399	8752003.730387397	P0AGJ7	P0AGJ7		trmL	0	0.19128403452442289	0.07039967391473569	False	0.02312763713080169	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA97	2830499.479466934	2855034.972485097	2861621.380667895	2776250.915071912	2417373.141171371	2712492.506828558	P0AA97	P0AA97		yaeQ	0	0.19212125806695415	0.11247520043595213	False	0.02315400843881857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7B8	15353817.67598422	12961982.411500731	18322453.92091292	19250610.102765545	21153876.400928456	16194303.138823785	P0A7B8	P0A7B8		hslV	0	0.19257735751925728	-0.27925742202726267	False	0.023180379746835445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06616	17802457.81139198	18250840.08963793	18057919.24584713	18984750.463454027	19321461.878373675	18013609.678181745	P06616	P06616		era	0	0.19363285638875913	-0.05771508198119397	False	0.023206751054852322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05055	297119783.34648585	297592620.0223741	291194057.64110446	302761412.9305197	308446448.34419334	295652189.39300895	P05055	P05055		pnp	0	0.19389256803588353	-0.033725547994732624	False	0.023233122362869202	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67244	566811.569222784	581041.7500000005	479998.6898464538	595700.2400828899	634224.2887606462	575635.9259672891	P67244	P67244		yqhA	0	0.1953563195388629	-0.14947717865285892	False	0.023259493670886075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J7	300986581.3371303	299887829.57785964	290011135.30526054	289802205.909861	294425901.0682075	286683689.4572109	P0A7J7	P0A7J7		rplK	0	0.19600311758662828	0.03271348383038096	False	0.023285864978902955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6B4	21813386.175753653	21393820.528544266	21176599.52325299	21282175.34784185	20801562.728982404	21183853.0689171	P0A6B4	P0A6B4		alr	0	0.1962844792927312	0.02523120062522965	False	0.02331223628691983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABA6	106275568.7262789	109112580.71997508	114169198.97639094	112842896.87041752	113880949.0434922	115701764.81895708	P0ABA6	P0ABA6		atpG	0	0.19630427649627522	-0.055261068127241304	False	0.02333860759493671	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27859	4055180.844473055	4510790.49933826	4412484.464234707	4449266.435254178	4627063.389474636	4674717.041333877	P27859	P27859		tatD	0	0.19639363222899467	-0.08342271507933444	False	0.02336497890295359	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64476	1879607.4790731235	1624691.3750000016	1699223.0967442864	1899651.003530364	1844654.626877929	1885600.1694507312	P64476	P64476		ydiH	0	0.19684022181226257	-0.11362235589046647	False	0.023391350210970465	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07000	633235.6191626197	666230.5000000006	637260.1298058536	593312.4965992337	643377.1338424267	615850.0346961063	P07000	P07000		pldB	0	0.1976020061662953	0.06411561457348275	False	0.023417721518987345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60720	87630.9525906844	44381.08594	85257.72320815013	581068.7702770311	599253.9376762543	53843.90876218889	P60720	P60720		lipB	3	0.19786969796691525	-2.5059778681689737	False	0.023444092827004222	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77444	374399.44985515845	409756.0625	434115.944239119	412684.7801721258	461454.43610932736	449709.29875813215	P77444	P77444		sufS	0	0.1982947800345255	-0.11990241532309445	False	0.0234704641350211	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31806	1797802.7908117916	2051928.1016608817	1971912.855840244	2238410.85598569	2190674.9916880606	1942461.852293599	P31806	P31806		nnr	0	0.19957014996171182	-0.13021729985032157	False	0.02349683544303798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68066	1776388262.2189949	1824661186.9622912	1807378440.0326316	1925978573.23377	1816635515.633524	1845890035.3828728	P68066	P68066		grcA	0	0.19961604796517468	-0.04725287300251631	False	0.02352320675105485	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A887	57689458.19050297	59998904.5871906	60695338.65807822	58396417.94430679	56943237.72605491	58030153.74901328	P0A887	P0A887		ubiE	0	0.1997100054964516	0.04113111526797057	False	0.02354957805907173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25736	7373647.746197161	7423605.059098679	7670248.4630501475	7462408.386281582	6731581.900000772	7111427.761740314	P25736	P25736		endA	0	0.19981618386411557	0.07661932367521772	False	0.02357594936708861	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09546	16940734.086188607	17750897.132904634	16578413.470785627	16669757.871630669	16205667.603597447	16486175.663754364	P09546	P09546		putA	0	0.19987932665392802	0.0547269634209025	False	0.023602320675105485	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A738	3922948.635928879	4470967.526357926	4277866.5933746165	4568279.650275336	4668131.559474583	4335381.0838091215	P0A738	P0A738		moaC	0	0.20065986433793026	-0.09899174867023634	False	0.023628691983122365	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEG4	8676226.264900321	8229083.554911773	7829656.728404631	8574192.694527978	8928061.305440638	8575428.99030805	P0AEG4	P0AEG4		dsbA	0	0.2014251572772318	-0.07626374300440532	False	0.02365506329113924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21645	7895095.1366292	8259389.038572794	8903927.833324768	8595596.50019338	9000265.210201446	9080505.943755478	P21645	P21645		lpxD	0	0.20255175094361735	-0.090267245908781	False	0.023681434599156122	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG14	4151057.10886774	4170075.149360242	4073525.025597917	4106467.627943132	3893311.4726969176	3616715.8764656377	P0AG14	P0AG14		sohB	0	0.2050041491811994	0.09354354822931822	False	0.023707805907173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68206	3257992.107300044	3626182.584665636	3417194.5379375992	3767370.842383022	3577908.8138877125	3549355.5266559413	P68206	P68206		yjbJ	0	0.20557553008879884	-0.08078177802275048	False	0.023734177215189875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFF6	182137558.2469157	177875625.18358085	175863031.9190798	179781471.4294559	182480042.4561276	183935125.3869704	P0AFF6	P0AFF6		nusA	0	0.20609205672168063	-0.02752065325129225	False	0.02376054852320675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21514	811822.1333865909	753209.8124999995	662979.4825174897	782029.0388474864	111796.9242649386	53843.90876218889	P21514	P21514		yahA	2	0.2062024836995749	1.2333001551001923	False	0.023786919831223628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25539	21622283.70458509	21122572.50728456	20316238.676310904	20255883.327323165	19861612.05730532	20791537.246203944	P25539	P25539		ribD	0	0.20638334633975908	0.050094027361982735	False	0.02381329113924051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07658	6469543.218593621	6630734.4614287	6629492.434635056	6363523.524354192	6402150.224967482	6577736.23456056	P07658	P07658		fdhF	0	0.20685958505356555	0.028532001279946748	False	0.023839662447257385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABI4	4978424.964589065	4803495.839776468	4774251.229031188	4470125.374574927	4762757.43598585	4774027.894504662	P0ABI4	P0ABI4		corA	0	0.20825804905774517	0.055492209839126325	False	0.02386603375527426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGI8	2294215.9689597418	2024456.5907183504	2278237.485029461	1945689.0456586145	2105527.5706858886	2072596.7721494087	P0AGI8	P0AGI8		trkA	0	0.20920255799446524	0.10736011236222891	False	0.02389240506329114	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36999	3173080.8877716004	3283468.7168267267	3316033.3479540264	3167250.8391273203	3208374.1722264425	3165379.7913140245	P36999	P36999		rlmA	0	0.20973743302183637	0.03459871517332103	False	0.02391877637130802	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23331	10084453.707779758	11060494.486432388	10878761.992969764	11209068.53581981	11139057.586842315	11301235.91738988	P23331	P23331		tdk	0	0.21002941662274704	-0.07143868838070751	False	0.0239451476793249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39829	633516.9784313038	486059.1249999995	472968.84805233387	485091.1421940559	401258.59212008654	430821.4305780829	P39829	P39829		garD	0	0.21008939704842414	0.2738912604936351	False	0.023971518987341775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02925	45030314.04817104	45380188.02613423	44250262.0324313	44916185.34047027	46993474.22838453	45979594.71706667	P02925	P02925		rbsB	0	0.21116020554286383	-0.03418047569934334	False	0.023997890295358648	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAK1	1747707.4135889655	1650617.9999999984	1558721.0728754606	1477765.239568809	1511731.431582219	1639244.9519473142	P0AAK1	P0AAK1		hycB	0	0.21117945930735996	0.09886075478640444	False	0.024024261603375528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00579	48193999.86424003	48122147.230554335	47496716.33342653	46255186.53296892	48076150.25663748	45993411.73280404	P00579	P00579		rpoD	0	0.21119711926069584	0.03542325044404885	False	0.024050632911392405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	87630.9525906844	5078520.686636942	3821102.476067219	5443701.747648282	5745389.0244470285	5923890.587209534	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			1	0.2115872539517754	-0.9291388225098887	False	0.024077004219409285	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AGC3	10717949.595549522	10472536.641419165	10672967.96784897	10660841.034512294	9878706.693137502	9525564.293153375	P0AGC3	P0AGC3		slt	0	0.2117389711294061	0.08381233888881591	False	0.02410337552742616	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33920	24013678.98321176	22867458.52099101	22787005.842725582	22574589.721192323	22810124.837814197	22175890.55254271	P33920	P33920		yejK	0	0.21176803972832448	0.044316866240553074	False	0.024129746835443038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08956	14432006.267835809	14677768.472909678	14652069.359801676	15458697.45232614	14769144.79747572	14760386.718972191	P08956	P08956		hsdR	0	0.2126647954294347	-0.039874040309178765	False	0.02415611814345992	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39831	41295206.449402526	40411722.52041071	41130062.36066905	39214891.76705236	40084128.37020702	40913395.01632396	P39831	P39831		ydfG	0	0.212968627648993	0.03115918098725093	False	0.024182489451476795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30850	87996956.92665143	89524994.34730485	88069617.67638421	86865016.90874271	85951462.89364868	88581232.4194839	P30850	P30850		rnb	0	0.21397134321974182	0.02296283531626465	False	0.024208860759493675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24232	2542147.170730893	2532457.345072794	2772108.3444005214	2216982.924286031	2627573.847965517	2342778.359215778	P24232	P24232		hmp	0	0.21466448735464733	0.12663145000879855	False	0.02423523206751055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L7	3111448.116782289	3356999.068580966	3381469.298333785	3736343.283068329	3302839.9750212706	3499018.987578553	P0A6L7	P0A6L7		uxaB	0	0.21481040477793897	-0.09744537552343747	False	0.024261603375527425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04693	11041693.360249486	11713111.29089075	11839172.951180363	11364382.207936425	11132092.582772564	10673263.502426377	P04693	P04693		tyrB	0	0.21486977025580084	0.060653274362249245	False	0.024287974683544305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACP5	3844704.007789471	3221100.9247358507	3872589.4733384266	3426395.317590904	2956925.0139042614	3382946.216288308	P0ACP5	P0ACP5		gntR	0	0.21531595346216328	0.16352192875872193	False	0.02431434599156118	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77625	21367991.31864392	21506273.1267432	21682652.91120457	20804955.08876507	21148366.58780424	21519466.71998592	P77625	P77625		yfbT	0	0.215470688547094	0.024433467995213735	False	0.02434071729957806	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31658	15101700.176992051	15467071.868507655	16056209.117381103	15150104.15933438	14889642.959018562	15120552.643769246	P31658	P31658		hchA	0	0.2154949198666181	0.046048080129104496	False	0.024367088607594938	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE88	18238770.60077978	18363706.67679379	18769090.724884856	20608137.628856912	19153061.61798782	18675637.057170797	P0AE88	P0AE88		cpxR	0	0.21555667483460736	-0.07773269814653605	False	0.024393459915611815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67080	10638313.274317116	10803036.704541076	10898368.538470969	9947829.83902015	10839699.57756723	10102443.256779565	P67080	P67080		yggS	0	0.21588302446502683	0.06616852705406197	False	0.024419831223628695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAZ7	17120938.98216383	17892512.811966594	17378224.529791433	18938691.877269786	18418386.463484336	17403039.037534256	P0AAZ7	P0AAZ7		ycaR	0	0.2172243753498589	-0.06378791580357877	False	0.02444620253164557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADP7	2345355.112662619	1597250.8966517344	1775948.531597353	1937356.2806020512	2566513.6138840583	2566314.7664815164	P0ADP7	P0ADP7		yigP	0	0.2176792663517939	-0.30609736813115707	False	0.02447257383966245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN3	15772054.224874532	15851168.428878425	15679287.38858932	15796389.001537984	15199364.12991304	14853629.29870651	P0AAN3	P0AAN3		hypB	0	0.2178688547771091	0.04501443869454424	False	0.024498945147679325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABF6	39846940.59700606	40206648.17962895	38348286.40496495	38447651.51944493	37889602.2000619	39048683.29734909	P0ABF6	P0ABF6		cdd	0	0.21868286368046222	0.037224527519289737	False	0.0245253164556962	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36929	6724890.629905756	6780530.2679532645	6461233.683239275	5924687.104643751	6426383.83479512	6583927.289824054	P36929	P36929		rsmB	0	0.22109987288136773	0.07653734274138306	False	0.02455168776371308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37440	25708445.026313707	24688568.51356946	24416776.967868578	25218900.528565288	25921835.92302764	28016049.25414904	P37440	P37440		ucpA	0	0.22163686965460933	-0.0814088023399994	False	0.024578059071729958	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB1	8383046.706723829	9053966.027040089	9006460.887600431	8709090.757194307	8410319.114118656	8125464.052835898	P0AFB1	P0AFB1		nlpI	0	0.22271740212918126	0.06692122965901451	False	0.024604430379746838	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45799	5290321.696811888	5358569.543136356	5132616.281311659	4947574.096272462	5292115.181573276	4868820.57797774	P45799	P45799		nudE	0	0.22273459337290835	0.06287364942962212	False	0.024630801687763715	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77536	2788433.184024774	2769828.257997027	3041194.206581488	2848375.2437532786	2672762.888092174	2512504.34161541	P77536	P77536		ykgF	0	0.2230323288924543	0.09819108153263215	False	0.02465717299578059	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q57261	21541856.81484037	20833144.79724218	22037166.675123643	21851743.24155665	22472588.41306022	21909355.1459016	Q57261	Q57261		truD	0	0.2231333880964331	-0.0402319082194306	False	0.02468354430379747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV1	283949.0026597023	230889.65619999988	266740.12804877764	310848.9577255166	273643.6274813923	281664.5300777813	P0AEV1	P0AEV1		hnr	0	0.22434156427651372	-0.14823743304745646	False	0.024709915611814348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75913	5379021.96416783	4701171.325559556	5120708.112357459	4233957.548290324	4740669.204840803	4963893.366713797	P75913	P75913		ghrA	0	0.22439185739441334	0.1250794813815033	False	0.024736286919831228	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13482	614242.3573163731	628234.2516442637	636408.0583364468	614706.1241786454	804256.7003731348	752493.1410289552	P13482	P13482		treA	0	0.22567211208782292	-0.20878618536995355	False	0.0247626582278481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9A6	118362612.36280254	117206057.98812106	117268131.54706196	120124122.9299091	120603082.82377984	117315920.9404765	P0A9A6	P0A9A6		ftsZ	0	0.22668495873993177	-0.0211323261785374	False	0.024789029535864978	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFA7	897945.3838071546	1030188.0188993682	1095287.3824481412	1097846.542008781	1236344.9140554331	1040373.75319488	P0AFA7	P0AFA7		nhaB	0	0.22746670662341117	-0.15851985198880064	False	0.024815400843881858	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF59	739255.4639073975	692529.9999999999	697867.6883204613	751984.7918300717	719844.6161318913	840992.6808239323	P0AF59	P0AF59		yjdI	0	0.22833837964378878	-0.11903580873577267	False	0.024841772151898735	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6E6	17308364.065966457	17192986.993686114	16383137.3855493	17217841.315183803	17597918.459153887	17538873.87695031	P0A6E6	P0A6E6		atpC	0	0.22864393468321756	-0.04109129443019821	False	0.024868143459915615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA91	4053081.065625889	3801872.1116813943	3786051.3141341554	4137335.559345434	3977331.20683008	3974887.7761896416	P0AA91	P0AA91		yeaY	0	0.22926425465453312	-0.05454553489018571	False	0.02489451476793249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63883	4261462.763986842	4459428.191930551	4056024.472626669	4316060.280800517	4567882.338850342	4499598.4814247005	P63883	P63883		amiC	0	0.2298974338709633	-0.06692029733467034	False	0.024920886075949368	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22634	4320491.586966366	4396146.458056741	4079764.471391693	4113909.7174114	4025880.281584229	4176119.9242286175	P22634	P22634		murI	0	0.23042359681363742	0.05521505800882913	False	0.024947257383966248	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A964	20921868.345442865	21522401.07325976	21263735.90946098	19991779.906525336	21386190.821021203	20036486.572262447	P0A964	P0A964		cheW	0	0.23109130669265932	0.05289635405943705	False	0.024973628691983125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32703	558874.8413729311	1393234.400963141	1296307.2975004476	1514055.9724472135	1457328.559059827	1611442.510614863	P32703	P32703		yjcE	0	0.23110566673444116	-0.49650119968398543	False	0.025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
